
[00:00:00.000 --> 00:00:05.500]  感謝大美主今年2月1號,我成功了,做外公了。
[00:16:00.200 --> 00:16:09.200]  先知們知道,敬虔的人都知道,沒有人能夠以他們的肉眼看耶和華神的榮光。
[00:16:09.200 --> 00:16:19.200]  這比得說,走啊,離開我,我是個罪人。
[00:16:19.200 --> 00:16:29.200]  如果你是停留在你的軟弱,再加上一個觀景,這個軟弱會讓你怎麼樣?自卑自憐。告訴他們說不要自卑自憐。
[00:16:29.200 --> 00:16:40.200]  明白,認識你的軟弱是你成長的一個必要的步驟,但是你不要停留在那裡,你要決定如何去面對你的軟弱,不要讓你的軟弱感覺到你自卑自憐。
[00:16:40.200 --> 00:16:43.200]  哎呀,我真的沒有用,什麼都不會。
[00:16:43.200 --> 00:17:01.200]  但是你是甘情害羞的碩士學位,你說我真的是無能啊,什麼都不會做,我是愚拙愚笨的。讓你感覺到自卑自憐的時候,你就無法經歷神在你身上的作為。
[00:17:01.200 --> 00:17:16.200]  所以使徒保羅非常清楚明白這一點,他為了鼓勵我們每一位弟兄姐妹,他們覺得你自己是愚拙的,自己是無能的,自己是卑賤的時候,保羅怎麼說呢?我們來看看《格林多賢書》第一章二十六節到二十八節。
[00:17:16.200 --> 00:17:34.200]  這裡說:弟兄們啊,或者姐妹們啊,可見你們蒙招的,暗作肉體,有智慧的不多,有能力的也不多,有尊貴的也不多。神卻簡選什麼?世上愚拙的,叫有智慧的羞愧,又簡選了世上軟弱的,叫那強壯的羞愧。
[00:17:34.200 --> 00:17:50.200]  然後神也簡選了世上卑賤的,被人厭惡的,以及那無有的,為了廢掉那有的,使一切有血氣的,在神面前,一個也不能自誇。
[00:17:50.200 --> 00:18:05.200]  請我們當中有沒有自己覺得很有智慧的舉手一下?自己覺得很有能力的舉手一下?自己覺得很尊貴的舉手一下?都沒有嗎?告訴旁邊的人,你有福啦!
[00:18:05.200 --> 00:18:28.200]  神就是看重這樣的人。愚拙的人,有福啦!因為神要用你。覺得自己無能的人,有福啦!因為神要用你。覺得自己是卑賤卑微的人,你有福啦!因為神要用你。
[00:18:28.200 --> 00:18:46.200]  我們感覺到自己無能,自己卑微,自己愚拙的時候,我們才會謙卑地來把我們自己交託給神。因此保羅說,沒有一個能夠靠著我們自己自誇。這就叫神的能力在我們身上能夠彰顯。
[00:18:46.200 --> 00:19:02.200]  所以神特地簡選彼得,沒有上過學校的小名啊,直接簡選他。因為耶穌看到的不是現在的他,而是未來的他。
[00:19:02.200 --> 00:19:30.200]  告訴旁邊的人,耶穌看到的不是現在的你,而是未來的你。聖經很清楚告訴我們,耶和華看人不像人看人,人是什麼?看外貌啊!看你有多少學歷,多少學位,看你的人長得怎麼樣,身材好不好,IQ有多高,EQ有多高。耶和華不像人看人,人是看外貌,耶和華是看什麼?看內心啊!
[00:19:30.200 --> 00:19:47.200]  所以耶穌基督不是說嗎?聖經告訴我們說,若有人在基督裡,若你在基督裡,你認識耶穌基督,接受祂成為你個人的救主,你重生得救了,你就是什麼?新造的人啊!你就是一個全新的一個你!
[00:19:47.200 --> 00:20:09.200]  舊的事都已經過去了,一切都變成新的了!你把你的余濁交給神,你就成為最有智慧的人。你把你的軟弱交給神,你就成為最有能力的人。你把你的卑微、卑賤交給神的時候,你就成為最尊貴的器皿。Amen!
[00:20:09.200 --> 00:20:31.200]  因為耶穌說,在你裡面是有一個寶貝,是有一個寶貝。就不要讓你的軟弱攔住你,不要讓你的軟弱決定你的未來,要去面對它。不管別人怎麼說你,別人怎麼看你,都不重要,讓耶穌怎麼看你,才是最重要。
[00:20:31.200 --> 00:20:57.200]  我在大勒斯神學念神學的時候,我們有一個非常熱門、非常風趣、最棒的一個神學教授,他名字叫Harold Hendricks。如果你要上他的課,你不早報名的話,你肯定要等下個學期,下個學期才有機會上他的課。他講到真的是有能力,講課有風趣,在他的課堂裡面上課,絕對你從頭笑到尾,而且學習了很多的功課。
[00:20:57.200 --> 00:21:17.200]  有一次他講了他自己生命的見證,令我非常感動。他說他念七年級的時候,班上的主任就告訴他說,Harold Hendricks,你是我們這間學校裡面最壞的學生。他說,如果這是真的話,我保證不會讓你失望,他真的是壞壞到底。
[00:21:17.200 --> 00:21:35.200]  不久以後,他上了八年級的時候,換了另外一個班主任,這個班主任叫Mr. Seymour。Mr. Seymour對他說,Harold Hendricks,我聽了很多有關你的事,但是我告訴你,我一點都不相信他們所說的。
[00:21:35.200 --> 00:21:53.200]  但Harold Hendricks聽到的時候,心中非常感動,他說還有一個人相信我,我絕對不會讓他失望。他就發奮圖強,重新做人。
[00:21:53.200 --> 00:22:09.200]  他的神學博士學位,在達爾斯神學院教了五十年的書,影響,栽培,造就了成千上萬的聖人僕人使命,我是他其中一個學生。
[00:22:09.200 --> 00:22:25.200]  這些聖人對你的評語,對你所講的話,讓你感覺到自己非常懦弱無助。重要的是,耶穌怎麼看你?耶穌看的不是現在的你,那也是未來的你。
[00:22:25.200 --> 00:22:39.200]  接下來我們看看耶穌如何伴助彼得,讓他真的是能夠成為神所重用的一個僕人。我們看看路教復印第五章第十到第十一節。
[00:22:39.200 --> 00:22:56.200]  不要怕,從今以後,你要得人啊!他們把兩隻船攏了岸,就撇下所有的跟從了耶穌。這裡耶穌就說不要怕,到底彼得怕什麼呢?已經說了嘛,主啊,離開我,我是個罪人。
[00:22:56.200 --> 00:23:09.200]  他以為這裡活不了了,他眼見到這位行神蹟騎士的神的兒子,除了從神來的,所有神的同伴,沒有人能夠行這樣的神蹟,他知道說他真的是完蛋了。
[00:23:09.200 --> 00:23:27.200]  非常害怕的一個,看到彼得那種害怕將軍的樣子站在那裡,所以耶穌第一句話跟他說,不要怕,不要怕,平安,從今以後,你要得人了。
[00:23:27.200 --> 00:23:45.200]  耶穌看到的不是現在軟弱害怕的彼得,而是將來要完成主給他命令的彼得。所以你要怎樣能夠活出神在你的護照,在你身上的護照和命令呢?
[00:23:45.200 --> 00:23:57.200]  加上彼得他們所做的,撇下所有的,來跟從耶穌,所以來跟從耶穌去完成你的命令。阿彌陀佛說你要跟從耶穌去完成你的命令。
[00:23:57.200 --> 00:24:10.200]  是的,我們要來跟從耶穌才能夠完成神在我們身上的命令。神護照我們,每一個人都有一個榮耀的護照在你身上,都有一個命令在你身上。
[00:24:10.200 --> 00:24:28.200]  不論你是覺得自己是疲倦世界的職場大軍也好,或者你在家裡看顧小孩的家庭主婦,或者你是單身的,單親的,或者是有家庭的,在你身上都有一個榮耀的護照。
[00:24:28.200 --> 00:24:40.200]  耶穌告訴彼得說,不要怕,從今以後你要怎麼樣?得人啊!打魚的漁夫成為得人的漁夫啊!
[00:24:40.200 --> 00:24:50.200]  我想彼得往往想不到,做夢也想不到,耶穌竟然會呼召他這個沒有學問的小民,要成為得人的漁夫。
[00:24:50.200 --> 00:25:07.200]  我相信耶穌看到彼得身上那種打魚漁夫的那種堅忍不放棄的決心,那種幹強壯膽勇敢的心,而且那種努力工作的心。
[00:25:07.200 --> 00:25:20.200]  所以耶穌呼召他,說從今以後你要得人了,要得人如得魚了。這對彼得來說非常非常形象化的。
[00:25:20.200 --> 00:25:30.200]  他已經看到他兩艘船的魚鑽了幾艘船要沉下去。彼得說,耶穌說你要得人了,將來你要得的就好像兩艘船一樣,裝不下。
[00:25:30.200 --> 00:25:50.200]  結果真的是如此,當耶穌基督呼召彼得,彼得撇下所有的跟從他的以後,在五旬節的那一天,我們都知道聖靈降臨在他們每個人身上,彼得得到聖靈的能力,就站在十一個使徒當中,勇敢地講了一篇強而有力的福音信息。
[00:25:50.200 --> 00:26:01.200]  聽到能感覺到扎心,問說我們當做什麼,才能夠得救。所以你告訴我們結果是什麼呢?我們看看斯盧辛拉第二章,這是一節。
[00:26:01.200 --> 00:26:22.200]  於是領受他化的人彼得化人,就受得起那一天,門徒添了多少人?三千人,兩艘船都裝不下。大魚的漁夫可以成為得人如得魚的漁夫。
[00:26:22.200 --> 00:26:38.200]  耶穌在你身上同樣有這樣的一個命令,要使用你我的生命去影響你的家庭,影響你所工作的地方,影響你所接觸的人群,好讓你的生命能夠去影響世代。阿們。
[00:26:38.200 --> 00:26:55.200]  你說,不是啊,我又不是彼得,我怎麼有這樣的能力能夠去影響世代呢?不不不,彼得他也很清楚明白他自己的軟弱,自己的卑微,自己的無能。
[00:26:55.200 --> 00:27:06.200]  當他願意撇下一切跟隨耶穌的時候,他就被耶穌基督的大能轉化,勝利的充滿,他才能夠成為得人的漁夫。
[00:27:06.200 --> 00:27:26.200]  因此他還不但是在初期教會,耶路撒冷教會的主要教會領袖,後來還寫了兩卷書,彼得前書和彼得後書,來鼓勵那些在逼迫當中為主的道受,逼迫的弟兄姊妹鼓勵他們,肯定他們。
[00:27:26.200 --> 00:27:49.200]  也是我們大家非常熟悉的一些經文。我們一起來看彼得前書第二章第九節,一起來念來:唯有你們是被簡選的族類,是有君尊的祭司,是聖潔的國度,是屬神的子民,是要教你們宣揚那召你們出黑暗入奇妙光明者的美德。
[00:27:49.200 --> 00:28:02.200]  每一位基督徒都願意把這疊聖經背起來。唯有你們。請問誰是你們呢?就是我們每一個人到旁邊,就是你了。然後告訴你自己,就是我了。
[00:28:02.200 --> 00:28:16.200]  唯有你們是被簡選的族類。什麼是被簡選的族類?耶穌說,不是你們簡選了我,乃是我簡選你們,而且要裁判你們去多攪果子。乃是耶穌先看上你。
[00:28:16.200 --> 00:28:29.200]  不是你看上了耶穌來跟隨他,是耶穌先找到了你,是祂簡選了你,你是被簡選的。然後有什麼?有君尊的祭司。
[00:28:29.200 --> 00:28:47.200]  哇,過去只有雅倫的後裔才能夠做祭司。再比方說,你們現在因為主耶穌基督的緣故,你們都是有君尊的祭司的職份。祭司是做什麼呢?代表神,能夠把天國的福音,把和好的福音能夠傳給那些還不能是神的人。
[00:28:47.200 --> 00:29:06.200]  你們就是神的祭司啊。幹嘛說你有君尊的祭司?第三是什麼呢?你是聖潔的國度。什麼是聖潔的國度?你是與這個世界不一樣的。你是被分別出來的一群人,從黑暗的國度進入到神愛子光明的國度裡面。
[00:29:06.200 --> 00:29:28.200]  因此,你的人生觀,你的價值觀和工作觀和這個世界就是不一樣。因為你是聖潔國度裡面的子民。阿門。然後最後,祂說你是屬神的子民。哇,你是由一位君王,就是那位坐在寶座上,永遠坐坐為王的耶和華,我們的神。
[00:29:28.200 --> 00:29:53.200]  你是祂的子民。祂肯定會供應你一切的需要,一切的資源,去完成祂在你身上的命令。阿門。幹嘛說你是神的子民?目的是什麼?要叫你們來傳揚宣揚,召你們出黑暗,入奇妙光明者的美德。哈利路亞。
[00:29:53.200 --> 00:30:13.200]  你可以背他一起跟我背一次來。唯有你們是被簡選的族類,有君尊的祭司,聖潔的國度,屬神的子民,要叫你們宣揚那召你們出黑暗,入奇妙光明者的美德。
[00:30:13.200 --> 00:30:25.200]  觀眾們,我每一個人都有這個尊貴的身份。這是個非常尊貴的身份。簡選的族類,君尊的祭司,聖潔的國度,屬神的子民。
[00:30:25.200 --> 00:30:32.200]  不論你覺得你自己是在職場裡面席捲的大君,或者你是在家裡看顧小孩的。
[00:30:32.200 --> 00:30:51.200]  家庭主婦,不論是單身的,單親的,有家庭的,年輕的,或者年長的。神在你身上都有一個榮耀的護照,都有一個命令,不要怕。從今以後,你要得人了。
[00:30:51.200 --> 00:31:03.200]  不論你覺得你自己是何等的軟弱,或者身體上有何等的缺陷,只要你願意謙卑地把你的榮耀交給神的時候,神一樣要來使用你。阿們。
[00:31:03.200 --> 00:31:18.200]  我從小到初中都有口急的毛病,緊張起來的話,就講不出話來,所以常常被別人取笑。但是我偏偏,我又愛講話,所以從小學就被推來做班長。
[00:31:18.200 --> 00:31:32.200]  老上了初中以後,學校有什麼辯論賽,有什麼歌唱比賽,有什麼講故事比賽,就推我上去。可能你不知道,我在初中的時候有一次講故事比賽,還拿了第一名。
[00:31:32.200 --> 00:31:54.200]  當天晚上我還記得非常清楚,我緊張得不得,我怕一上台,我講不出來。好緊張,我上台以後,吸一口氣,講了第一句話出來以後,就好像野馬在沙場上奔跑一樣,把整個故事講完。
[00:31:54.200 --> 00:32:08.200]  講完以後,我的老師告訴我說,哇,星才啊,你剛才講故事真的很生動,我聽了幾句話流下眼淚了。哇,感謝張美玖,我這個口急的人,還可以講故事得拿到第一名。哈里路亞。
[00:32:08.200 --> 00:32:19.200]  我想想看神如何可以使用曾經有口急的我,是一定可以使用你這個完全講話沒有問題的你。
[00:32:19.200 --> 00:32:28.200]  好啦,你可以宣揚,哪招你出黑暗,入奇妙,光明者,耶穌基督的美德。
[00:32:28.200 --> 00:32:43.200]  至神的心意,要你活出祂在你生命中的命令。不要讓你的軟弱攔住你,達到主要你達到的命令,奪去你的未來。
[00:32:43.200 --> 00:32:55.200]  不要讓你的經驗攔住你,盡力神。乃是認定神在你身上有一個榮耀的呼召,有一個特別的命令,特別為你量身打造的。
[00:32:55.200 --> 00:33:02.200]  不論你在哪一個崗位,在哪一個公司,在哪一個地方,耶穌基督要使用你。
[00:33:02.200 --> 00:33:21.200]  同樣對彼得所說的話,要天天對你說,不要怕,從今以後,你要得忍了。不要怕,從今以後,你要得忍了。不要怕,從今以後,你要得忍了。
[00:33:21.200 --> 00:33:33.200]  阿們,我們一起禱告。親愛的伯父,我們感謝詹美女,謝謝主祢這麼愛我們。
[00:33:33.200 --> 00:33:39.200]  我們想都沒想到,祢在萬人當中竟然會簡選我們每一個人。
[00:33:39.200 --> 00:33:53.200]  事實上看做是愚拙的,卑賤的,無能的,但是祢卻簡選我們,祢卻簡選我,成為主祢自己手中貴重的器皿。
[00:33:53.200 --> 00:34:04.200]  因為主祢說有寶貝在我們裡面,想彰顯這莫大的能力不是出於人,乃是出於神。
[00:34:04.200 --> 00:34:10.200]  好了,我們跨口的時候,當當只做耶穌祢跨口。
[00:34:10.200 --> 00:34:32.200]  謝謝耶穌,祢這麼愛我們,這麼看重我們,祢按照我們每個人的名字呼召我們,把我們分別出來,讓我們能夠成為君尊的祭司,聖潔的國度,殊勝的殖民。
[00:34:32.200 --> 00:34:41.200]  因此今天我們可以抬起頭來,按起胸,說:主啊,我們在祢的眼中是何等的寶貴。
[00:34:41.200 --> 00:34:50.200]  不論我們過去是如何,如何的軟弱,如何的卑微,如何的無能。
