
[00:00:00.000 --> 00:00:02.880]  今天講的叫做「婦女主日」
[00:04:06.680 --> 00:04:08.840]  所以眼睛就沒有神氣
[00:04:08.840 --> 00:04:09.760]  另外
[00:04:09.760 --> 00:04:11.280]  沒有神氣是因為甚麼呢
[00:04:11.280 --> 00:04:13.680]  缺乏自信
[00:04:13.680 --> 00:04:15.880]  不知道有沒有見過這樣的姐妹呢
[00:04:15.880 --> 00:04:17.840]  我做親子教育工作
[00:04:17.840 --> 00:04:19.200]  有時都會見到
[00:04:19.200 --> 00:04:20.800]  我見到一個媽媽帶著女兒
[00:04:20.800 --> 00:04:22.120]  雖然女兒入了名校
[00:04:22.120 --> 00:04:23.920]  但兩個都頭凸凸進來
[00:04:23.920 --> 00:04:25.320]  看著我
[00:04:25.320 --> 00:04:27.320]  不敢看我來講話
[00:04:27.320 --> 00:04:30.200]  因為她缺乏自信
[00:04:30.200 --> 00:04:31.000]  第三
[00:04:31.000 --> 00:04:33.800]  生命當中兩個男人對她怎樣呢
[00:04:33.800 --> 00:04:35.560]  我覺得都偏心
[00:04:35.560 --> 00:04:38.080]  拉班就當女兒做買賣
[00:04:38.080 --> 00:04:41.680]  有人說她想找廉價勞工
[00:04:41.680 --> 00:04:45.880]  雅各就喜歡漂亮的拉傑
[00:04:45.880 --> 00:04:47.880]  不喜歡尼雅
[00:04:47.880 --> 00:04:49.560]  不過如果看牌面
[00:04:49.560 --> 00:04:51.080]  第四樣東西比較好
[00:04:51.080 --> 00:04:52.560]  第四樣東西是大家
[00:04:52.560 --> 00:04:53.280]  你知道
[00:04:53.280 --> 00:04:54.160]  以色列的人
[00:04:54.160 --> 00:04:55.320]  其實和中國人都很相似
[00:04:55.320 --> 00:04:57.040]  就看看誰生的兒子多
[00:04:57.040 --> 00:04:58.720]  誰生的兒子多一點
[00:04:58.720 --> 00:04:59.800]  尼雅
[00:04:59.800 --> 00:05:01.120]  尼雅生了
[00:05:01.120 --> 00:05:03.080]  總共有八個
[00:05:03.080 --> 00:05:04.560]  還有一個女兒
[00:05:04.560 --> 00:05:06.960]  她自己生的都有六個
[00:05:06.960 --> 00:05:08.080]  婢女生了兩個
[00:05:08.080 --> 00:05:09.120]  拉傑就四個
[00:05:09.120 --> 00:05:10.120]  所以
[00:05:10.120 --> 00:05:11.160]  牌面來講
[00:05:11.160 --> 00:05:12.040]  在這裏
[00:05:12.040 --> 00:05:14.000]  尼雅贏了
[00:05:14.000 --> 00:05:15.880]  不過無論怎樣
[00:05:15.880 --> 00:05:20.640]  我經常都形容這是一個大閘門的故事
[00:05:20.640 --> 00:05:23.360]  嫁入大戶人家
[00:05:23.360 --> 00:05:24.720]  尼雅是無辜的
[00:05:24.720 --> 00:05:27.120]  她生出來就是這樣
[00:05:27.120 --> 00:05:31.160]  到底她人生的力量在哪裏呢
[00:05:31.160 --> 00:05:32.640]  在一個這樣的處境裏
[00:05:32.640 --> 00:05:34.800]  她怎樣去面對呢
[00:05:34.800 --> 00:05:36.400]  所以我今天的題目叫做
[00:05:36.400 --> 00:05:40.160]  失寵蒙愛的尼雅
[00:05:40.160 --> 00:05:41.280]  在以下
[00:05:41.280 --> 00:05:43.560]  我嘗試從三方面
[00:05:43.560 --> 00:05:45.680]  和大家去看看
[00:05:45.680 --> 00:05:47.200]  尼雅的故事
[00:05:47.200 --> 00:05:47.720]  第一
[00:05:47.720 --> 00:05:49.120]  是有求必應
[00:05:49.120 --> 00:05:50.400]  從無到有
[00:05:50.400 --> 00:05:51.320]  以神為首
[00:05:51.320 --> 00:05:52.320]  學習讚美
[00:05:52.320 --> 00:05:55.480]  和最後讓上帝作主
[00:05:55.480 --> 00:05:57.160]  第一
[00:05:57.160 --> 00:05:58.560]  有求必應
[00:05:58.560 --> 00:06:00.680]  從無到有
[00:06:00.680 --> 00:06:01.800]  我其實加了一個副題
[00:06:01.800 --> 00:06:02.600]  忘記加進去
[00:06:02.600 --> 00:06:06.360]  叫耶和華看見和聽見
[00:06:06.360 --> 00:06:08.840]  這裏29章31節
[00:06:08.840 --> 00:06:10.040]  她生第一個兒子
[00:06:10.040 --> 00:06:14.880]  她說耶和華見尼雅失寵就使她生辱
[00:06:14.880 --> 00:06:17.720]  拉傑卻不生辱
[00:06:17.720 --> 00:06:18.880]  這個看見
[00:06:18.880 --> 00:06:22.280]  有人說就好像《創世紀》16章11節
[00:06:22.280 --> 00:06:24.280]  耶和華聽見一樣
[00:06:24.280 --> 00:06:27.040]  我們再下去看下一章
[00:06:27.040 --> 00:06:29.200]  29章32節
[00:06:29.200 --> 00:06:30.840]  我們一起讀一讀這節
[00:06:30.840 --> 00:06:32.360]  1、2、3
[00:06:32.360 --> 00:06:34.600]  尼雅懷孕生子
[00:06:34.600 --> 00:06:37.520]  就給他起名叫劉彬
[00:06:37.520 --> 00:06:40.240]  就是兒子的意思
[00:06:40.240 --> 00:06:41.360]  因而說
[00:06:41.360 --> 00:06:44.400]  耶和華看見我的苦情
[00:06:44.400 --> 00:06:47.320]  如今我的丈夫別愛我
[00:06:47.320 --> 00:06:52.560]  這裏我複製了《創世紀》16章11節
[00:06:52.560 --> 00:06:53.520]  這裏她說
[00:06:53.520 --> 00:06:56.080]  耶和華看見我的苦情
[00:06:56.080 --> 00:06:59.640]  或者聽見我失寵
[00:06:59.640 --> 00:07:01.560]  其實尼雅苦不苦
[00:07:01.560 --> 00:07:04.200]  我不知道你有沒有看過《聖經》尼雅的故事
[00:07:04.200 --> 00:07:09.040]  當拉班叫雅各做了七年苦工
[00:07:09.040 --> 00:07:11.600]  然後就將女兒許配給他
[00:07:11.600 --> 00:07:14.080]  誰知到洞房花燭夜那天
[00:07:14.080 --> 00:07:16.240]  雅各發現的是誰?
[00:07:16.240 --> 00:07:17.240]  拉傑
[00:07:17.240 --> 00:07:19.760]  你知不知道雅各說什麼?
[00:07:19.760 --> 00:07:22.760]  雅各就馬上去跟他的岳父拉班說
[00:07:22.760 --> 00:07:24.360]  他說你給我做什麼
[00:07:24.360 --> 00:07:27.200]  我服侍了你是為了拉傑
[00:07:27.200 --> 00:07:29.280]  你為什麼騙我呢?
[00:07:29.280 --> 00:07:32.120]  我做了這麼多事是為了拉傑
[00:07:32.120 --> 00:07:33.080]  如果你是尼雅
[00:07:33.080 --> 00:07:36.160]  你聽到的時候你心裏面的感覺是怎樣?
[00:07:36.160 --> 00:07:39.720]  我想這個就是那種的苦情
[00:07:39.720 --> 00:07:41.280]  她的丈夫嫁了那天說
[00:07:41.280 --> 00:07:42.800]  我其實完全不是為了你
[00:07:42.800 --> 00:07:44.520]  我是為了你的妹妹
[00:07:44.520 --> 00:07:45.560]  第三個兒子
[00:07:45.560 --> 00:07:46.760]  我們看下去
[00:07:46.760 --> 00:07:47.880]  叫西冕
[00:07:47.880 --> 00:07:51.200]  她說她懷孕生子名叫利未
[00:07:51.200 --> 00:07:53.960]  就是聯合的意思
[00:07:53.960 --> 00:07:57.360]  是她希望丈夫跟她聯合
[00:07:57.360 --> 00:07:59.480]  will attach himself to her
[00:07:59.480 --> 00:08:00.800]  她依然都有這樣的盼望
[00:08:00.800 --> 00:08:04.600]  說神啊求你讓我的丈夫黏回到我身邊
[00:08:04.600 --> 00:08:06.600]  到第四個兒子
[00:08:06.600 --> 00:08:07.520]  叫什麼名字呢?
[00:08:07.520 --> 00:08:08.440]  尤大
[00:08:08.440 --> 00:08:09.400]  我們讀一讀
[00:08:09.400 --> 00:08:10.680]  1、2、3
[00:08:10.680 --> 00:08:13.400]  她又懷孕生子說
[00:08:13.400 --> 00:08:16.240]  這回我要讚美耶和華
[00:08:16.240 --> 00:08:19.440]  因此她起名叫尤大
[00:08:19.440 --> 00:08:21.840]  就是讚美的意思
[00:08:21.840 --> 00:08:24.400]  這才停了生育
[00:08:24.400 --> 00:08:29.720]  這個尤大就是怨耶和華得著讚美
[00:08:29.720 --> 00:08:31.240]  她生了四個兒子
[00:08:31.240 --> 00:08:35.560]  柳冠、西冕、利未、尤大
[00:08:35.560 --> 00:08:37.920]  她丈夫的愛有沒有回到她身邊呢?
[00:08:37.920 --> 00:08:39.200]  還沒有
[00:08:39.200 --> 00:08:41.960]  但是我們能夠欣賞的就是
[00:08:41.960 --> 00:08:44.640]  利亞知道自己痛苦
[00:08:44.640 --> 00:08:48.160]  但是她求上帝介入她的生命裡面
[00:08:48.160 --> 00:08:51.240]  去扭轉她的生命和改變她的生命
[00:08:51.240 --> 00:08:54.640]  這件事是一個很奇妙的英許
[00:08:54.640 --> 00:08:55.800]  你信不信姐妹
[00:08:55.800 --> 00:08:56.640]  我特別問姐妹
[00:08:56.640 --> 00:08:59.920]  你信不信上帝可以介入我們的生命當中?
[00:08:59.920 --> 00:09:01.480]  多好後面的師班很快就答應了
[00:09:01.480 --> 00:09:03.200]  信啊
[00:09:03.200 --> 00:09:04.520]  我沒有想過
[00:09:04.520 --> 00:09:05.280]  我今天來港島
[00:09:05.280 --> 00:09:08.200]  我昨晚收到一個見證
[00:09:08.200 --> 00:09:09.760]  我今天也跟那位姐妹說
[00:09:09.760 --> 00:09:12.760]  你給不給我講你的見證
[00:09:12.760 --> 00:09:14.320]  三年前
[00:09:14.320 --> 00:09:16.800]  她在Facebook跟我聯絡
[00:09:16.800 --> 00:09:17.880]  她說師母啊
[00:09:17.880 --> 00:09:19.120]  我在多倫多
[00:09:19.120 --> 00:09:21.040]  我人生無盼望
[00:09:21.040 --> 00:09:22.880]  求你幫幫我
[00:09:22.880 --> 00:09:23.520]  我心想
[00:09:23.520 --> 00:09:25.360]  山長水遠
[00:09:25.360 --> 00:09:27.080]  我怎樣幫你呢
[00:09:27.080 --> 00:09:28.320]  我說那你回教會
[00:09:28.320 --> 00:09:30.160]  她說你覺得回教會有用嗎
[00:09:30.160 --> 00:09:30.840]  我說有用
[00:09:30.840 --> 00:09:34.320]  我見到上帝在不同的姐妹身上工作
[00:09:34.320 --> 00:09:35.640]  你回吧
[00:09:35.640 --> 00:09:36.920]  她回
[00:09:36.920 --> 00:09:38.600]  幾次之後她相信了耶穌
[00:09:38.600 --> 00:09:39.840]  然後她告訴我
[00:09:39.840 --> 00:09:40.680]  我受浸了
[00:09:40.680 --> 00:09:42.520]  知道你來多倫多
[00:09:42.520 --> 00:09:44.960]  那年2011年我和牧師去了多倫多
[00:09:44.960 --> 00:09:46.080]  她走出來
[00:09:46.080 --> 00:09:48.560]  她說我就是那個在Facebook跟你聯繫的姐妹
[00:09:48.560 --> 00:09:49.320]  我說是嗎
[00:09:49.320 --> 00:09:50.600]  她說不過你看我老公
[00:09:50.600 --> 00:09:52.600]  死都不肯相信
[00:09:52.600 --> 00:09:54.880]  我知道姐妹都可能有的
[00:09:54.880 --> 00:09:57.120]  有些怎樣都不肯相信她老公
[00:09:57.120 --> 00:10:00.480]  然後見到她先生樣子都很硬朗
[00:10:00.480 --> 00:10:02.000]  硬頸那些
[00:10:02.000 --> 00:10:03.240]  然後我跟她說你信耶穌
[00:10:03.240 --> 00:10:03.960]  我不信
[00:10:03.960 --> 00:10:05.840]  我怎樣都不信
[00:10:05.840 --> 00:10:06.960]  我說為甚麼
[00:10:06.960 --> 00:10:08.920]  她說除非你告訴我
[00:10:08.920 --> 00:10:10.080]  我可以經歷上帝
[00:10:10.080 --> 00:10:12.080]  我經歷不到我不信
[00:10:12.080 --> 00:10:14.800]  然後她老公甚至硬頸到一個地步
[00:10:14.800 --> 00:10:18.440]  被我苦難我都不怕
[00:10:18.440 --> 00:10:20.040]  我沒有想過
[00:10:20.040 --> 00:10:22.840]  我昨天看到她先生的見證
[00:10:22.840 --> 00:10:26.280]  她老公在去年患了一場怪病
[00:10:26.280 --> 00:10:28.320]  進了急症室
[00:10:28.320 --> 00:10:29.920]  醫生束手無策
[00:10:29.920 --> 00:10:33.240]  跟他說你沒有盼望了
[00:10:33.240 --> 00:10:34.720]  他自己在病床上
[00:10:34.720 --> 00:10:36.680]  突然間想起他跟上帝這樣說
[00:10:36.680 --> 00:10:38.640]  除非你給我經歷
[00:10:38.640 --> 00:10:40.200]  我有苦難我都不怕
[00:10:40.200 --> 00:10:41.040]  於是他就開口
[00:10:41.040 --> 00:10:42.360]  他說耶穌啊
[00:10:42.360 --> 00:10:43.240]  我求你救我
[00:10:43.240 --> 00:10:44.320]  我求你醫我
[00:10:44.320 --> 00:10:45.280]  如果你醫好我
[00:10:45.280 --> 00:10:46.120]  我信你
[00:10:46.120 --> 00:10:49.880]  然後跟醫生說我要離開醫院
[00:10:49.880 --> 00:10:50.600]  回到教會
[00:10:50.600 --> 00:10:51.360]  然後問牧師
[00:10:51.360 --> 00:10:54.160]  我要缺志信耶穌
[00:10:54.160 --> 00:10:56.320]  結果缺了志
[00:10:56.320 --> 00:11:01.560]  接著病神跡地好了
[00:11:01.560 --> 00:11:05.000]  今年剛剛受診
[00:11:05.000 --> 00:11:09.000]  他太太昨晚寄了個見證給我
[00:11:09.000 --> 00:11:10.840]  我說真的很奇妙
[00:11:10.840 --> 00:11:12.480]  很喜歡一句說話
[00:11:12.480 --> 00:11:14.400]  在這裡寫的
[00:11:14.400 --> 00:11:15.800]  是Oxford Chambers
[00:11:15.800 --> 00:11:18.480]  我一個很敬重的神學家
[00:11:18.480 --> 00:11:20.600]  他說如果你敬畏神
[00:11:20.600 --> 00:11:21.680]  你就什麼都不怕
[00:11:21.680 --> 00:11:23.280]  如果你不敬畏神
[00:11:23.280 --> 00:11:24.960]  你就什麼都怕
[00:11:24.960 --> 00:11:26.240]  你們好像很迷茫
[00:11:26.240 --> 00:11:29.520]  我用一些比較普通的廣東話
[00:11:29.520 --> 00:11:30.920]  你會明白的
[00:11:30.920 --> 00:11:32.320]  同時也想你試一試
[00:11:32.320 --> 00:11:33.280]  好像同福堂那樣
[00:11:33.280 --> 00:11:35.120]  我不知道第一課何牧師有沒有
[00:11:35.120 --> 00:11:36.920]  因為何牧師經常教我們
[00:11:36.920 --> 00:11:37.920]  如果你要記得一些東西
[00:11:37.920 --> 00:11:39.920]  你跟隔壁說一次
[00:11:39.920 --> 00:11:40.840]  好不好
[00:11:40.840 --> 00:11:42.040]  你記住我現在說一句
[00:11:42.040 --> 00:11:42.760]  你跟隔壁說
[00:11:42.760 --> 00:11:44.680]  說一次就可以了
[00:11:44.680 --> 00:11:46.000]  如果我們敬畏上帝
[00:11:46.000 --> 00:11:46.880]  我們沒有盼望
[00:11:46.880 --> 00:11:47.800]  跟隔壁說一次
[00:11:51.400 --> 00:11:52.000]  是不是
[00:11:52.000 --> 00:11:52.960]  如果我們敬畏上帝
[00:11:52.960 --> 00:11:53.920]  我們什麼
[00:11:53.920 --> 00:11:55.480]  沒有又怕
[00:11:55.480 --> 00:11:56.840]  真的
[00:11:56.840 --> 00:11:58.600]  這個世界太多懼怕了
[00:11:58.600 --> 00:12:00.920]  我們都不敢搭馬來西亞航空
[00:12:00.920 --> 00:12:04.360]  雖然裡面都很為他們難過
[00:12:04.360 --> 00:12:06.000]  我們很多懼怕的
[00:12:06.000 --> 00:12:07.920]  但是當我們敬畏上帝的時候
[00:12:07.920 --> 00:12:09.880]  我們沒有又怕
[00:12:09.880 --> 00:12:12.280]  怎樣讓上帝介入我們的生命裡面呢
[00:12:12.280 --> 00:12:15.360]  最近看了袁志明牧師一段的說話
[00:12:15.360 --> 00:12:16.160]  我覺得很好
[00:12:16.160 --> 00:12:18.080]  作為第一點的總結
[00:12:18.080 --> 00:12:19.960]  我們一起讀
[00:12:19.960 --> 00:12:21.280]  一二三
[00:12:21.280 --> 00:12:22.840]  忙碌的時候
[00:12:22.840 --> 00:12:24.720]  別忘了禱告
[00:12:24.720 --> 00:12:26.360]  煩惱的時候
[00:12:26.360 --> 00:12:28.200]  別忘了獨經
[00:12:28.200 --> 00:12:29.840]  順利的時候
[00:12:29.840 --> 00:12:31.800]  別忘了感恩
[00:12:31.800 --> 00:12:33.360]  不幸的時候
[00:12:33.360 --> 00:12:35.160]  別忘了等候
[00:12:35.160 --> 00:12:36.720]  憂慮的時候
[00:12:36.720 --> 00:12:38.560]  別忘了交託
[00:12:38.560 --> 00:12:40.080]  有利的時候
[00:12:40.080 --> 00:12:42.320]  別忘了謙卑
[00:12:42.320 --> 00:12:44.800]  生別人氣的時候
[00:12:44.800 --> 00:12:47.600]  別忘了認自己的罪
[00:12:47.600 --> 00:12:49.480]  談論神的時候
[00:12:49.480 --> 00:12:51.840]  別忘了自己是人
[00:12:51.840 --> 00:12:54.360]  做人為人的時候
[00:12:54.360 --> 00:12:55.800]  別忘了神
[00:12:55.800 --> 00:12:56.680]  是不是很好
[00:12:56.680 --> 00:12:59.000]  做人為人的時候
[00:12:59.000 --> 00:13:01.720]  不要忘記上帝
[00:13:01.720 --> 00:13:03.160]  第一點
[00:13:03.160 --> 00:13:04.440]  第二點
[00:13:04.440 --> 00:13:06.240]  以神為首
[00:13:06.240 --> 00:13:08.320]  學習讚美
[00:13:08.320 --> 00:13:10.680]  其實基在利亞的東西不是很多
[00:13:10.680 --> 00:13:13.280]  不過我嘗試從他改個兒子的名字
[00:13:13.280 --> 00:13:13.720]  為什麼呢
[00:13:13.720 --> 00:13:15.760]  因為以色列人改個兒子的名字
[00:13:15.760 --> 00:13:17.760]  其實代表了他自己的一些期望
[00:13:17.760 --> 00:13:20.720]  一些反省一些的心意
[00:13:20.720 --> 00:13:25.480]  他似乎對雅各沒有再抱任何的期望
[00:13:25.480 --> 00:13:27.880]  你看他改個兒子的名字已經不同了
[00:13:27.880 --> 00:13:30.960]  改了一個叫做加德曼行
[00:13:30.960 --> 00:13:32.240]  好運來了
[00:13:32.240 --> 00:13:34.120]  阿徹有福的意思
[00:13:34.120 --> 00:13:38.280]  這個有福就是和瑪利亞那個萬代稱為有福
[00:13:38.280 --> 00:13:42.840]  他要追尋的是從上帝而來的福氣
[00:13:42.840 --> 00:13:44.880]  我們再下去
[00:13:44.880 --> 00:13:47.920]  這裡我們讀這個十七十八節
[00:13:47.920 --> 00:13:49.280]  一二三
[00:13:49.280 --> 00:13:51.480]  神追尋了利亞
[00:13:51.480 --> 00:13:53.000]  他就懷孕
[00:13:53.000 --> 00:13:56.600]  給雅各生了第五個兒子
[00:13:56.600 --> 00:14:00.040]  利亞說神給了我價值
[00:14:00.040 --> 00:14:07.240]  因為我把子女給他起名叫以撒加
[00:14:07.240 --> 00:14:09.840]  就是價值的意思
[00:14:09.840 --> 00:14:13.160]  這裡他改兒子的名字開始不同了
[00:14:13.160 --> 00:14:16.720]  不只是集中在他老公的生命裏面
[00:14:16.720 --> 00:14:18.680]  所以我經常和姐妹說
[00:14:18.680 --> 00:14:20.160]  你是要愛你的老公
[00:14:20.160 --> 00:14:21.240]  你要愛你的子女
[00:14:21.240 --> 00:14:23.640]  不過不要將所有東西
[00:14:23.640 --> 00:14:25.080]  只是集中在他身上
[00:14:25.080 --> 00:14:25.840]  我們會失望
[00:14:25.840 --> 00:14:31.240]  我們要將所有東西集中放在上帝身上
[00:14:31.240 --> 00:14:33.040]  曼行他要上帝的祝福
[00:14:33.040 --> 00:14:34.800]  到最後以撒加
[00:14:34.800 --> 00:14:40.520]  上帝給了我價值
[00:14:40.520 --> 00:14:43.320]  姐妹你有沒有覺得
[00:14:43.320 --> 00:14:44.160]  信了耶穌
[00:14:44.160 --> 00:14:46.880]  上帝給了你價值
[00:14:46.880 --> 00:14:48.600]  我為什麼會這樣問呢
[00:14:48.600 --> 00:14:51.840]  因為我是做婦女工作的
[00:14:51.840 --> 00:14:54.000]  我發覺很多姐妹
[00:14:54.000 --> 00:14:57.520]  其實有了他都不懂得珍惜
[00:14:57.520 --> 00:14:58.600]  我們看下去
[00:14:58.600 --> 00:15:00.120]  再看拉結
[00:15:00.120 --> 00:15:03.000]  我們很多時候以為拉結就好了
[00:15:03.000 --> 00:15:04.760]  她什麼都有
[00:15:04.760 --> 00:15:06.080]  有老公疼愛
[00:15:06.080 --> 00:15:07.400]  爸爸又對她好
[00:15:07.400 --> 00:15:08.600]  什麼都有
[00:15:08.600 --> 00:15:11.240]  誰知道《創世紀》30章第一節
[00:15:11.240 --> 00:15:13.560]  拉結見到自己不給雅各生子
[00:15:13.560 --> 00:15:15.960]  就直到她姐姐對雅各說
[00:15:15.960 --> 00:15:16.800]  你給我兒子
[00:15:16.800 --> 00:15:18.040]  不然我就死了
[00:15:18.040 --> 00:15:19.480]  你覺不覺得這句
[00:15:19.480 --> 00:15:22.440]  其實都好像現在我們姐妹說話
[00:15:22.440 --> 00:15:23.960]  一發脾氣就和我老公說
[00:15:23.960 --> 00:15:24.560]  你給我什麼
[00:15:24.560 --> 00:15:25.640]  不然我就死給你看
