
[00:00:00.000 --> 00:00:03.820]  各位弟兄姊妹 經過這麼長的經文
[00:04:50.360 --> 00:04:52.680]  希望大家都記得這個程序
[00:04:52.680 --> 00:04:53.960]  就是你一路打開的時候
[00:04:53.960 --> 00:04:55.480]  它一路揭示出來
[00:04:55.480 --> 00:04:57.480]  正如啓示錄的意思
[00:04:57.480 --> 00:05:02.600]  今天我們就是要打開七印裏面的第五印和第七印
[00:05:02.600 --> 00:05:05.400]  讓我們首先低頭 求神幫助
[00:05:05.400 --> 00:05:07.720]  親愛的恩主 願主禰開我們的眼
[00:05:07.720 --> 00:05:09.080]  保守我們的心
[00:05:09.080 --> 00:05:10.600]  因爲知道啓示錄的信息
[00:05:10.600 --> 00:05:13.640]  其實是神禰當時對信徒所說
[00:05:13.640 --> 00:05:16.680]  也是主禰今天對我們所說
[00:05:16.680 --> 00:05:17.880]  求主禰引領我們
[00:05:17.880 --> 00:05:19.080]  讓我們明白
[00:05:19.080 --> 00:05:21.960]  願禰的話語如同兩刃的劍
[00:05:21.960 --> 00:05:23.560]  刺到我們的心中
[00:05:23.560 --> 00:05:25.080]  去到我們的生命裏面
[00:05:25.080 --> 00:05:28.200]  讓我們反思我們應該如何悔改
[00:05:28.200 --> 00:05:29.320]  如何改變
[00:05:29.320 --> 00:05:33.480]  如何將我們生命的焦點聚焦在主禰裏面
[00:05:33.480 --> 00:05:35.480]  願主耶穌基督禰作羔羊的
[00:05:35.480 --> 00:05:37.560]  坐在寶座上的
[00:05:37.560 --> 00:05:39.480]  願主禰今天坐在爲王
[00:05:39.480 --> 00:05:41.080]  因爲主禰是我們的主
[00:05:41.080 --> 00:05:42.600]  我們是禰的子民
[00:05:42.600 --> 00:05:44.680]  我們祈禱奉耶穌基督的名號
[00:05:44.680 --> 00:05:46.040]  阿們
[00:05:46.040 --> 00:05:47.800]  假如你是一個主人
[00:05:47.800 --> 00:05:50.680]  你回到教會崇拜
[00:05:50.680 --> 00:05:54.120]  我們教會崇拜的時候是十點半
[00:05:54.120 --> 00:05:57.000]  但是你坐在這裏很準時
[00:05:57.000 --> 00:05:58.760]  已經遲了五分鐘
[00:05:58.760 --> 00:06:01.160]  崇拜我們又不開始
[00:06:01.160 --> 00:06:02.840]  不知道在等什麼
[00:06:02.840 --> 00:06:04.520]  過了十五分鐘
[00:06:04.520 --> 00:06:07.240]  你不知道爲什麼崇拜又不開始
[00:06:07.240 --> 00:06:09.560]  你都不知道在等什麼
[00:06:09.560 --> 00:06:10.760]  過了三十分鐘
[00:06:10.760 --> 00:06:13.160]  足足十一點了
[00:06:13.160 --> 00:06:15.160]  崇拜還沒開始
[00:06:15.160 --> 00:06:17.400]  可能終於等不及了
[00:06:17.400 --> 00:06:18.760]  舉手問
[00:06:18.760 --> 00:06:21.480]  崇拜其實什麼時候纔開始
[00:06:21.480 --> 00:06:23.640]  這個教會到底在搞什麼
[00:06:23.640 --> 00:06:26.440]  爲什麼崇拜都遲那麼多
[00:06:26.440 --> 00:06:27.720]  教會的牧者
[00:06:27.720 --> 00:06:31.320]  今天要麼是Nelson要麼是我
[00:06:31.320 --> 00:06:32.920]  告訴你
[00:06:32.920 --> 00:06:34.440]  還要等
[00:06:34.440 --> 00:06:36.440]  我們教會有個特色
[00:06:36.440 --> 00:06:41.160]  我們要等人齊腳才崇拜
[00:06:41.160 --> 00:06:43.720]  如果是這樣你接不接受到
[00:06:43.720 --> 00:06:45.720]  明明講到十點半
[00:06:45.720 --> 00:06:48.120]  遲到十一點還沒崇拜
[00:06:48.120 --> 00:06:50.360]  第五因的記載其實就是
[00:06:50.360 --> 00:06:53.560]  很相似的一段對話
[00:06:53.560 --> 00:06:55.000]  經文裏面他這樣說
[00:06:55.000 --> 00:06:57.320]  他說我就是約翰
[00:06:57.320 --> 00:07:00.280]  看見一些異象
[00:07:00.280 --> 00:07:01.880]  在異象當中
[00:07:01.880 --> 00:07:05.720]  他看見那些爲了神的道而被殺
[00:07:05.720 --> 00:07:07.000]  的靈魂
[00:07:07.000 --> 00:07:08.680]  他們就哭喊
[00:07:08.680 --> 00:07:12.760]  主啊 你不審判住在地上的人
[00:07:12.760 --> 00:07:15.720]  和我們身流血的冤
[00:07:15.720 --> 00:07:18.040]  要等到什麼時候
[00:07:18.040 --> 00:07:20.040]  這裏講到我們
[00:07:20.040 --> 00:07:24.280]  異絲被殺的並非只是一人
[00:07:24.280 --> 00:07:26.040]  是不少的靈魂
[00:07:26.040 --> 00:07:28.360]  他們也在等一件事情
[00:07:28.360 --> 00:07:30.600]  就是神爲他們的血
[00:07:30.600 --> 00:07:32.360]  神願
[00:07:32.360 --> 00:07:33.880]  但是
[00:07:33.880 --> 00:07:36.440]  他們一直沒見到神
[00:07:36.440 --> 00:07:38.200]  去審判地上的人
[00:07:38.200 --> 00:07:39.640]  一直在等
[00:07:39.640 --> 00:07:43.720]  經文講到住在地上的人
[00:07:43.720 --> 00:07:46.600]  其實人人都住在地上
[00:07:46.600 --> 00:07:49.000]  當然不是指所有人
[00:07:49.000 --> 00:07:51.320]  這是一個很特別的稱呼
[00:07:51.320 --> 00:07:54.200]  意思是指那些住在地上
[00:07:54.200 --> 00:07:56.760]  特別屬於地上
[00:07:56.760 --> 00:07:58.360]  不屬於神的人
[00:07:58.360 --> 00:07:59.320]  是一個對比
[00:07:59.320 --> 00:08:02.120]  地上的人和天上的人
[00:08:02.120 --> 00:08:03.720]  問題是要等到多久
[00:08:03.720 --> 00:08:05.560]  當然這是一個問題
[00:08:05.560 --> 00:08:07.640]  被殺的靈魂已經很冤屈
[00:08:07.640 --> 00:08:08.520]  他們還在問
[00:08:08.520 --> 00:08:10.440]  還要等多久
[00:08:10.440 --> 00:08:12.440]  這個問題反映了三件事情
[00:08:12.440 --> 00:08:13.320]  值得我們去思考
[00:08:13.320 --> 00:08:14.680]  第一
[00:08:14.680 --> 00:08:17.560]  其實他們已經等了很久
[00:08:17.560 --> 00:08:19.320]  第二
[00:08:19.320 --> 00:08:22.840]  他們不知道還要等多久
[00:08:22.840 --> 00:08:24.200]  第三
[00:08:24.200 --> 00:08:25.400]  更加重要
[00:08:25.400 --> 00:08:26.920]  他們都不明白
[00:08:26.920 --> 00:08:29.880]  甚至他們疑惑
[00:08:29.880 --> 00:08:31.880]  他們看着神
[00:08:31.880 --> 00:08:33.320]  神的計劃
[00:08:33.320 --> 00:08:36.840]  爲什麼要等這麼久呢?
[00:08:36.840 --> 00:08:38.440]  這段經文讓我們看到
[00:08:38.440 --> 00:08:40.040]  神的子民
[00:08:40.040 --> 00:08:43.960]  他們的本相是怎樣的
[00:08:43.960 --> 00:08:45.880]  其實神的子民
[00:08:45.880 --> 00:08:50.040]  都未必一定很有耐性
[00:08:50.040 --> 00:08:54.120]  他們都未必一定知道神的計劃
[00:08:54.120 --> 00:08:56.040]  甚至神的子民
[00:08:56.040 --> 00:08:57.960]  都會疑惑
[00:08:57.960 --> 00:09:03.160]  神的時間到底是怎樣的
[00:09:03.160 --> 00:09:07.080]  神的回答在這個異象裏
[00:09:07.080 --> 00:09:10.760]  其實更加匪夷所思
[00:09:10.760 --> 00:09:11.240]  第一
[00:09:11.240 --> 00:09:13.240]  神聽到有人問祂問題
[00:09:13.240 --> 00:09:15.480]  祂沒有立刻的申冤
[00:09:15.480 --> 00:09:19.080]  祂沒有立刻拯救那些要被拯救的人
[00:09:19.080 --> 00:09:25.240]  神反而叫他們再等一段時間
[00:09:25.240 --> 00:09:28.120]  即是因爲有事情
[00:09:28.120 --> 00:09:31.000]  現在還要等
[00:09:31.000 --> 00:09:33.560]  等什麼呢?
[00:09:33.560 --> 00:09:40.600]  等更多的瀑人和信徒要被殺
[00:09:40.600 --> 00:09:44.760]  直到滿足了數目
[00:09:44.760 --> 00:09:48.680]  第五因只是這三節經文
[00:09:48.680 --> 00:09:52.760]  但是神簡單的回應
[00:09:52.760 --> 00:09:54.040]  其實如果我們深思
[00:09:54.040 --> 00:09:57.160]  我們會很見得到神的奇妙
[00:09:57.160 --> 00:09:58.600]  神的回應
[00:09:58.600 --> 00:09:59.720]  第一
[00:09:59.720 --> 00:10:01.400]  祂沒有忘記
[00:10:01.400 --> 00:10:02.760]  神不是這樣說的
[00:10:02.760 --> 00:10:05.800]  當子民去問神要等多久
[00:10:05.800 --> 00:10:07.320]  神不是說
[00:10:07.320 --> 00:10:08.760]  發生過這樣的事嗎?
[00:10:08.760 --> 00:10:09.960]  我們在等嗎?
[00:10:09.960 --> 00:10:11.640]  沒有這樣的事
[00:10:11.640 --> 00:10:13.080]  神沒有
[00:10:13.080 --> 00:10:15.080]  神不會沒有記性
[00:10:15.080 --> 00:10:16.440]  神很記得
[00:10:16.440 --> 00:10:19.080]  很知道這羣靈魂所受過的痛苦
[00:10:19.080 --> 00:10:20.760]  所流過的血是什麼
[00:10:20.760 --> 00:10:23.000]  所有的事情真實地發生過
[00:10:23.000 --> 00:10:24.360]  神沒有否定
[00:10:24.360 --> 00:10:27.000]  神一點都沒有忘記
[00:10:27.000 --> 00:10:29.160]  有時候如果你受苦的時候
[00:10:29.160 --> 00:10:31.480]  你覺得很痛苦的時候
[00:10:31.480 --> 00:10:33.960]  當你和別人分享
[00:10:33.960 --> 00:10:38.600]  別人記得你受過的痛苦
[00:10:38.600 --> 00:10:40.920]  明白你的感受
[00:10:40.920 --> 00:10:43.480]  其實已經是一種安慰
[00:10:43.480 --> 00:10:45.480]  因爲你發覺到你的事情
[00:10:45.480 --> 00:10:47.640]  有人記在心上
[00:10:47.640 --> 00:10:49.080]  神的回應第二點
[00:10:49.080 --> 00:10:51.160]  就是覺得祂很知道時間
[00:10:51.160 --> 00:10:54.440]  神是指示再等片時
[00:10:54.440 --> 00:10:57.160]  片時是最少最少的時間
[00:10:57.160 --> 00:10:59.480]  很少的 再等一會兒
[00:10:59.480 --> 00:11:01.720]  最少的時間
[00:11:01.720 --> 00:11:03.320]  但是要講到最少的時間
[00:11:03.320 --> 00:11:07.640]  就必定需要對時間有很準確的掌握
[00:11:07.640 --> 00:11:12.520]  神知道什麼時間是最好的時間
[00:11:12.520 --> 00:11:13.720]  這個問題
[00:11:13.720 --> 00:11:15.640]  子民所問的問題
[00:11:15.640 --> 00:11:18.840]  其實是代表着神的子民
[00:11:18.840 --> 00:11:21.880]  其實他們按捺不住
[00:11:21.880 --> 00:11:24.120]  神的回應
[00:11:24.120 --> 00:11:25.880]  最匪夷所思
[00:11:25.880 --> 00:11:28.920]  也是需要人的信服
[00:11:28.920 --> 00:11:30.600]  要等到什麼時候呢?
[00:11:30.600 --> 00:11:35.480]  其實是在問神爲什麼不是現在就審判
[00:11:35.480 --> 00:11:39.880]  當神的計劃和人的期望不同
[00:11:39.880 --> 00:11:42.440]  其實沒有第二個選擇
[00:11:42.440 --> 00:11:44.440]  不存在第二個選擇
[00:11:44.440 --> 00:11:45.880]  唯一的選擇就是
[00:11:45.880 --> 00:11:49.400]  人需要學習信服
[00:11:49.400 --> 00:11:51.400]  然而更加重要的是
[00:11:51.400 --> 00:11:53.960]  我想講一段這樣的對話
[00:11:53.960 --> 00:11:57.320]  其實讓我們看得到神的子民和神之間
[00:11:57.320 --> 00:12:01.640]  究竟有一個怎樣的關係
[00:12:01.640 --> 00:12:05.160]  人與人之間有很多種不同的關係
[00:12:05.160 --> 00:12:08.040]  讓我們去深思一下
[00:12:08.040 --> 00:12:09.960]  我相信現在澳洲
[00:12:09.960 --> 00:12:11.880]  我們都很少人再用現金了
[00:12:11.880 --> 00:12:12.760]  是不是少了很多
[00:12:12.760 --> 00:12:17.000]  有很多人拿着電話去用就行了
[00:12:17.000 --> 00:12:21.480]  而我也相信我們當中不少人都有信用卡
[00:12:21.480 --> 00:12:24.040]  有不少人都有信用卡
[00:12:24.040 --> 00:12:25.080]  信用卡很好
[00:12:25.080 --> 00:12:26.840]  可以讓你存下分
[00:12:26.840 --> 00:12:28.440]  存下分可以換下禮物
[00:12:28.440 --> 00:12:29.960]  可以換下飛機票
[00:12:29.960 --> 00:12:32.040]  我自己也有存下分
[00:12:32.040 --> 00:12:35.880]  並且信用卡上面有你的全名
[00:12:35.880 --> 00:12:38.120]  這是很私人的資料
[00:12:38.120 --> 00:12:41.000]  澳洲算作西方世界
[00:12:41.000 --> 00:12:45.320]  這個國家在歷史上是基督教背景
[00:12:45.320 --> 00:12:47.880]  有些地方就比較特別
[00:12:47.880 --> 00:12:51.240]  我自己作爲一個神職人員
[00:12:51.240 --> 00:12:52.760]  即是牧師
[00:12:52.760 --> 00:12:55.880]  當我們去申請信用卡的時候
[00:12:55.880 --> 00:12:59.560]  我們可以選擇在我們的全名前面
[00:12:59.560 --> 00:13:04.440]  加上REVREF這個名稱
[00:13:04.440 --> 00:13:06.040]  即是牧師
[00:13:06.040 --> 00:13:11.080]  加了REVREF纔是我的名字
[00:13:11.080 --> 00:13:12.440]  我申請信用卡的時候
[00:13:12.440 --> 00:13:13.960]  幾年前
[00:13:13.960 --> 00:13:16.200]  我也曾經掙扎了一會
[00:13:16.200 --> 00:13:21.960]  到底好不好在前面加REV這個名稱
[00:13:21.960 --> 00:13:23.080]  想象一下
[00:13:23.080 --> 00:13:25.000]  如果有一次去餐廳
[00:13:25.000 --> 00:13:28.280]  我無心之失說話實在太大聲
[00:13:28.280 --> 00:13:29.640]  買單的時候
[00:13:29.640 --> 00:13:31.960]  侍應看一看我的信用卡
[00:13:31.960 --> 00:13:35.800]  哇 這樣的人也是牧師
[00:13:35.800 --> 00:13:37.400]  不太好意思
[00:13:37.400 --> 00:13:39.560]  又或者拿着信用卡去買飛機票
[00:13:39.560 --> 00:13:41.880]  想講價便宜一點
[00:13:41.880 --> 00:13:43.880]  有沒有得便宜一點 有沒有折扣
[00:13:43.880 --> 00:13:46.200]  一會兒那個人會說你牧師 牧師
[00:13:46.200 --> 00:13:47.800]  你都講價的嗎
[00:13:47.800 --> 00:13:49.800]  我想牧師不講價的嗎
[00:13:49.800 --> 00:13:52.520]  牧師你給點折扣差不多
[00:13:52.520 --> 00:13:54.760]  有肉煮鳴 是不是
[00:13:54.760 --> 00:13:56.680]  不太好
[00:13:56.680 --> 00:13:57.960]  那你猜一下
[00:13:57.960 --> 00:14:01.560]  到最後那張信用卡有沒有加這個稱呼
[00:14:01.560 --> 00:14:02.520]  有沒有
[00:14:02.520 --> 00:14:04.120]  長眼鏡看一下大家
[00:14:04.120 --> 00:14:06.120]  你覺得我有沒有加
[00:14:06.120 --> 00:14:08.920]  有啊 做人都是真誠點
[00:14:08.920 --> 00:14:10.040]  坦白一點好一點
[00:14:10.040 --> 00:14:11.400]  我加了下去
[00:14:11.400 --> 00:14:13.160]  所以有一次去
[00:14:13.160 --> 00:14:15.640]  宣導會的那些營會
[00:14:15.640 --> 00:14:17.080]  去check in酒店的時候
[00:14:17.080 --> 00:14:18.280]  那個人一看到那張信用卡
[00:14:18.280 --> 00:14:19.240]  他就說
[00:14:19.240 --> 00:14:21.080]  一來就叫我牧師
[00:14:21.080 --> 00:14:23.560]  我都不知道怎麼辦
[00:14:23.560 --> 00:14:26.840]  現今世界有很多很虛假的事情
[00:14:26.840 --> 00:14:27.960]  很多啊 是不是
[00:14:27.960 --> 00:14:28.920]  數一下
[00:14:28.920 --> 00:14:30.200]  有假名牌
[00:14:30.200 --> 00:14:31.800]  有假鈔票
[00:14:31.800 --> 00:14:32.600]  假學歷
[00:14:32.600 --> 00:14:33.560]  假新聞
[00:14:33.560 --> 00:14:34.920]  假網站
[00:14:34.920 --> 00:14:36.040]  假照片
[00:14:36.040 --> 00:14:38.120]  假影片
[00:14:38.120 --> 00:14:41.080]  人與人之間有假笑容
[00:14:41.080 --> 00:14:43.080]  假的朋友
[00:14:43.080 --> 00:14:46.600]  現在我相信越來越少人去教我們
[00:14:46.600 --> 00:14:48.920]  要做個坦白的人
[00:14:48.920 --> 00:14:49.800]  是不是
[00:14:49.800 --> 00:14:51.880]  好像很久沒聽過了
[00:14:51.880 --> 00:14:53.880]  小學的時候可能有聽過
[00:14:53.880 --> 00:14:55.400]  因爲在現在這個世界裏面
[00:14:55.400 --> 00:14:59.560]  坦白往往被理解成爲
[00:14:59.560 --> 00:15:01.240]  傻子
[00:15:01.240 --> 00:15:03.320]  就是不坦白
[00:15:03.320 --> 00:15:04.360]  就是正常的
[00:15:04.360 --> 00:15:06.520]  你坦白你小心很多問題
[00:15:06.520 --> 00:15:07.800]  但是或者我們忽略了
[00:15:07.800 --> 00:15:09.240]  不坦白其實
[00:15:09.240 --> 00:15:12.120]  都有很多問題
[00:15:12.120 --> 00:15:14.280]  第五章這段對話
[00:15:14.280 --> 00:15:17.000]  其實是神的子民和神之間
[00:15:17.000 --> 00:15:19.480]  他們一點虛假都沒有
[00:15:19.480 --> 00:15:23.720]  他們不是很客氣的一段關係
[00:15:23.720 --> 00:15:25.880]  而是一段很彼此信任
[00:15:25.880 --> 00:15:28.200]  很真誠 很直率的
[00:15:28.200 --> 00:15:29.720]  要等到什麼時候
[00:15:29.720 --> 00:15:31.240]  這個問題
[00:15:31.240 --> 00:15:33.880]  聽起來像是一種投訴
[00:15:33.880 --> 00:15:35.240]  又或者是一個質疑
[00:15:35.240 --> 00:15:37.080]  彷彿就好像我們家裏問
[00:15:37.080 --> 00:15:39.160]  今晚什麼時候有飯喫
[00:15:39.160 --> 00:15:40.520]  要等多久纔有發生
[00:15:40.520 --> 00:15:42.840]  你爲什麼煮那麼久
[00:15:42.840 --> 00:15:45.000]  如此說話你都要有些勇氣
[00:15:45.000 --> 00:15:48.360]  你需要對方有一定的信任
[00:15:48.360 --> 00:15:51.000]  人之所以會這樣問
[00:15:51.000 --> 00:15:53.800]  是因爲他們信任神
[00:15:53.800 --> 00:15:55.880]  他們坦誠
[00:15:55.880 --> 00:15:58.280]  將自己不明白的地方
[00:15:58.280 --> 00:16:00.920]  直接去跟神說
[00:16:00.920 --> 00:16:04.120]  我有個問題給大家一起去反思
[00:16:04.120 --> 00:16:05.880]  如果人在神的面前
[00:16:05.880 --> 00:16:07.800]  都不能夠真實
[00:16:07.800 --> 00:16:11.720]  坦白地去做自己
[00:16:11.720 --> 00:16:13.720]  其實我已經想不到
[00:16:13.720 --> 00:16:16.440]  我們還可以向什麼人
[00:16:16.440 --> 00:16:19.960]  坦誠 坦白地去傾訴
[00:16:19.960 --> 00:16:22.920]  至於神同樣很坦白
[00:16:22.920 --> 00:16:26.520]  他將自己的計劃向人表示的時候
[00:16:26.520 --> 00:16:30.280]  很明顯並不是神所期望的
[00:16:30.280 --> 00:16:32.280]  你自己
[00:16:32.280 --> 00:16:34.440]  你想神對你坦白
[00:16:34.440 --> 00:16:37.880]  還是想神對你客客氣氣 虛虛假假
[00:16:37.880 --> 00:16:39.640]  耍太極呢?
[00:16:39.640 --> 00:16:43.640]  虛假的說話也許都特別適合聽
[00:16:43.640 --> 00:16:45.480]  坦白的說話
[00:16:45.480 --> 00:16:48.920]  又真的未必每句都適合聽
[00:16:48.920 --> 00:16:53.160]  但我將神子民和神之間的這種特質
[00:16:53.160 --> 00:16:56.040]  我想稱呼爲坦白的力量
[00:16:56.040 --> 00:16:58.920]  人往往會因爲害怕
[00:16:58.920 --> 00:17:01.800]  而逃避了坦白
[00:17:01.800 --> 00:17:05.320]  但坦白是一種力量
[00:17:05.320 --> 00:17:08.280]  讓我們在神和衆人面前
[00:17:08.280 --> 00:17:11.000]  能夠坦然無懼
[00:17:11.000 --> 00:17:14.440]  在這個充滿虛假的世界
[00:17:14.440 --> 00:17:15.800]  在今天
[00:17:15.800 --> 00:17:17.720]  我們作爲神的子民
[00:17:17.720 --> 00:17:20.120]  我們需要坦白
[00:17:20.120 --> 00:17:21.320]  對神坦白
[00:17:21.320 --> 00:17:22.360]  對自己坦白
[00:17:22.360 --> 00:17:24.200]  對別人坦白
[00:17:24.200 --> 00:17:26.360]  爲什麼呢?
[00:17:26.360 --> 00:17:28.040]  因爲真理
[00:17:28.040 --> 00:17:32.760]  是不會在虛假裏面生出來的
[00:17:32.760 --> 00:17:34.120]  在這個世界
[00:17:34.120 --> 00:17:38.600]  今天需要真誠坦白的信徒
[00:17:38.600 --> 00:17:40.600]  需要坦白的人
[00:17:40.600 --> 00:17:42.520]  去到第六印
[00:17:42.520 --> 00:17:45.080]  約翰又見到異象
[00:17:45.080 --> 00:17:47.560]  他見到地震 日頭變黑
[00:17:47.560 --> 00:17:49.560]  月亮變紅
[00:17:49.560 --> 00:17:52.520]  天上的星宿墜落
[00:17:52.520 --> 00:17:55.400]  山嶺海島都被挪移
[00:17:55.400 --> 00:18:00.040]  經文不是想讓我們見到異象有多可怕
[00:18:00.040 --> 00:18:02.360]  他暗示的是一件事
[00:18:02.360 --> 00:18:03.960]  就是那些
[00:18:03.960 --> 00:18:07.080]  人以爲永遠都穩固
[00:18:07.080 --> 00:18:08.760]  不會動搖
[00:18:08.760 --> 00:18:10.600]  永遠都在的物件
[00:18:10.600 --> 00:18:12.440]  現在都震盪了
[00:18:12.440 --> 00:18:13.640]  山震盪
[00:18:13.640 --> 00:18:14.920]  海湖挪移
[00:18:14.920 --> 00:18:16.440]  天地都改變
[00:18:16.440 --> 00:18:18.920]  接着經文就提到地上的人
[00:18:18.920 --> 00:18:21.560]  咦 很相似和剛纔的名稱
[00:18:21.560 --> 00:18:23.720]  就是剛纔那個用詞
[00:18:23.720 --> 00:18:26.840]  他回應剛纔第五印的意思
