
[00:00:00.000 --> 00:00:02.000]  頂姊妹萬安
[00:03:10.400 --> 00:03:13.400]  其實他是大費心力去探究
[00:03:13.400 --> 00:03:16.400]  一個很重大的人生問題
[00:03:16.400 --> 00:03:18.400]  這個人生問題
[00:03:18.400 --> 00:03:22.400]  我們應該會很熟悉到了今時今日
[00:03:22.400 --> 00:03:24.400]  《全道者》透過一張三字
[00:03:24.400 --> 00:03:27.400]  不斷去問這個人生問題
[00:03:27.400 --> 00:03:31.400]  去問的是究竟人生的意義是什麼
[00:03:31.400 --> 00:03:34.400]  經過過往我們真的六個月的時間
[00:03:34.400 --> 00:03:36.400]  我們一路去看《全道書》
[00:03:36.400 --> 00:03:39.400]  我們會知這位《全道書》的作者
[00:03:39.400 --> 00:03:41.400]  他試過很多各種各樣的方法
[00:03:41.400 --> 00:03:43.400]  尋求探究
[00:03:43.400 --> 00:03:46.400]  然而他觀察所得的是
[00:03:46.400 --> 00:03:49.400]  在日光之下
[00:03:49.400 --> 00:03:52.400]  他發現去體驗的人間現實
[00:03:52.400 --> 00:03:55.400]  令他沒有辦法不宣佈
[00:03:55.400 --> 00:03:57.400]  一個令人很感嘆的結論
[00:03:57.400 --> 00:03:59.400]  虛空的虛空
[00:03:59.400 --> 00:04:02.400]  虛空的虛空全部都是虛空
[00:04:02.400 --> 00:04:04.400]  為什麼他有這個感嘆呢
[00:04:04.400 --> 00:04:08.400]  是因為他發現在日光之下的人間現實
[00:04:08.400 --> 00:04:10.400]  是轉瞬即逝的
[00:04:10.400 --> 00:04:13.400]  並且荒謬矛盾的事情
[00:04:13.400 --> 00:04:16.400]  制住是屢見不鮮的
[00:04:16.400 --> 00:04:18.400]  更加重要的是
[00:04:18.400 --> 00:04:20.400]  人的種種努力
[00:04:20.400 --> 00:04:21.400]  種種勞碌
[00:04:21.400 --> 00:04:25.400]  結果都會因為死亡而沒有了
[00:04:25.400 --> 00:04:27.400]  變得途然
[00:04:27.400 --> 00:04:30.400]  所以在這麼虛空的人生裏面
[00:04:30.400 --> 00:04:32.400]  似乎《全道者》
[00:04:32.400 --> 00:04:35.400]  他只可以達到一個結論
[00:04:35.400 --> 00:04:36.400]  就是說
[00:04:36.400 --> 00:04:37.400]  沒辦法了
[00:04:37.400 --> 00:04:39.400]  生命就這麼虛空了
[00:04:39.400 --> 00:04:42.400]  似乎我們要活好
[00:04:42.400 --> 00:04:44.400]  在這個虛空的現實當中
[00:04:44.400 --> 00:04:47.400]  要活好我們的人生唯一的出路
[00:04:47.400 --> 00:04:49.400]  《全道者》似乎說
[00:04:49.400 --> 00:04:51.400]  就是享受吃喝
[00:04:51.400 --> 00:04:54.400]  就是在勞碌中喜樂
[00:04:54.400 --> 00:04:57.400]  享受從中所得的回報
[00:04:57.400 --> 00:05:00.400]  《全道者》似乎是在說
[00:05:00.400 --> 00:05:04.400]  你真的要及時行樂
[00:05:04.400 --> 00:05:06.400]  另外一個心得就是
[00:05:06.400 --> 00:05:07.400]  好像我們廣東人所說
[00:05:07.400 --> 00:05:09.400]  「辛苦穩離,志在食」
[00:05:09.400 --> 00:05:11.400]  都是這麼辛苦
[00:05:11.400 --> 00:05:13.400]  為餐屋下茶飯
[00:05:13.400 --> 00:05:14.400]  吃完餐屋下茶飯
[00:05:14.400 --> 00:05:15.400]  你還想怎樣
[00:05:15.400 --> 00:05:17.400]  問什麼人生意義
[00:05:17.400 --> 00:05:20.400]  「及時行樂,辛苦穩離,志在食」
[00:05:20.400 --> 00:05:24.400]  似乎就是我們活好人生唯一的出路
[00:05:24.400 --> 00:05:26.400]  我們看了這麼多《全道書》
[00:05:26.400 --> 00:05:28.400]  似乎是這樣
[00:05:28.400 --> 00:05:32.400]  當我們去到今天我們看的這段經文
[00:05:32.400 --> 00:05:35.400]  11章7節至12章7節
[00:05:35.400 --> 00:05:38.400]  如果大家有機會你去想一想
[00:05:38.400 --> 00:05:39.400]  你很可能都發現
[00:05:39.400 --> 00:05:41.400]  一眼看這段經文
[00:05:41.400 --> 00:05:44.400]  似乎《全道者》去到這個結論
[00:05:44.400 --> 00:05:47.400]  要提供給年輕人的錦囊
[00:05:47.400 --> 00:05:48.400]  看一看
[00:05:48.400 --> 00:05:52.400]  好像都是跟剛剛所說的同出一轍
[00:05:52.400 --> 00:05:54.400]  似乎都是提及他們
[00:05:54.400 --> 00:05:58.400]  「及時行樂,得快樂時就且快樂」
[00:05:58.400 --> 00:06:01.400]  但是如果我們有機會
[00:06:01.400 --> 00:06:04.400]  你用心去看一看經文的內容
[00:06:04.400 --> 00:06:05.400]  我們發現
[00:06:05.400 --> 00:06:08.400]  《全道者》給年輕人
[00:06:08.400 --> 00:06:11.400]  這三個重要的人生智慧錦囊
[00:06:11.400 --> 00:06:17.400]  其實當中實在有難得的智慧在當中
[00:06:17.400 --> 00:06:20.400]  爭在我們有沒有細細的留心
[00:06:20.400 --> 00:06:23.400]  我們先看第一個錦囊
[00:06:23.400 --> 00:06:25.400]  《全道者》提示
[00:06:25.400 --> 00:06:27.400]  這個不單止是年輕人
[00:06:27.400 --> 00:06:29.400]  而是它作為一個總結
[00:06:29.400 --> 00:06:31.400]  是給所有人
[00:06:31.400 --> 00:06:32.400]  它提示我們
[00:06:32.400 --> 00:06:34.400]  在平凡的日常裏面
[00:06:34.400 --> 00:06:37.400]  我們要操練喜樂
[00:06:37.400 --> 00:06:40.400]  這個是去探索完人生的意義
[00:06:40.400 --> 00:06:42.400]  這個重要課題之後
[00:06:42.400 --> 00:06:43.400]  去就著
[00:06:43.400 --> 00:06:44.400]  那好吧
[00:06:44.400 --> 00:06:46.400]  我怎樣好好過我的人生
[00:06:46.400 --> 00:06:48.400]  第一個錦囊是
[00:06:48.400 --> 00:06:50.400]  在很平凡的日常裏面
[00:06:50.400 --> 00:06:52.400]  我們要操練喜樂
[00:06:52.400 --> 00:06:54.400]  不如我們嘗試讀一讀
[00:06:54.400 --> 00:06:57.400]  關於第一個錦囊的兩節經文
[00:06:57.400 --> 00:06:59.400]  我弄得雞腩這麼大
[00:06:59.400 --> 00:07:00.400]  所以應該看得到
[00:07:00.400 --> 00:07:02.400]  我們一起讀出這兩節經文
[00:07:02.400 --> 00:07:03.400]  預備 1 2 3
[00:07:23.400 --> 00:07:24.400]  好 謝謝大家
[00:07:24.400 --> 00:07:27.400]  《全道者》在這裏
[00:07:27.400 --> 00:07:29.400]  我們會見得到
[00:07:29.400 --> 00:07:31.400]  它首先提醒我們
[00:07:31.400 --> 00:07:33.400]  關於平凡的日常中
[00:07:33.400 --> 00:07:35.400]  操練的喜樂
[00:07:35.400 --> 00:07:38.400]  最明顯就是在第八節裏面提到
[00:07:38.400 --> 00:07:41.400]  這裏我特別弄得有點粗體
[00:07:41.400 --> 00:07:42.400]  和有點顏色
[00:07:42.400 --> 00:07:45.400]  希望給大家注意這幾點的內容
[00:07:45.400 --> 00:07:47.400]  我們就會見到
[00:07:47.400 --> 00:07:50.400]  似乎這位這麼有智慧的長輩
[00:07:50.400 --> 00:07:52.400]  他是在鼓勵
[00:07:52.400 --> 00:07:54.400]  甚至我們看完之後
[00:07:54.400 --> 00:07:55.400]  看完第九節
[00:07:55.400 --> 00:07:56.400]  我們就會見到
[00:07:56.400 --> 00:08:00.400]  他是吩咐我們所有每一個
[00:08:00.400 --> 00:08:01.400]  鼓勵我們
[00:08:01.400 --> 00:08:04.400]  都真的要快樂地過活
[00:08:04.400 --> 00:08:06.400]  並且這個快樂的過活
[00:08:06.400 --> 00:08:08.400]  不是一天半天
[00:08:08.400 --> 00:08:11.400]  而是你有多少年的人生
[00:08:11.400 --> 00:08:16.400]  你都要持續在你整段的人生的年歲當中
[00:08:16.400 --> 00:08:18.400]  你都要樂在其中
[00:08:18.400 --> 00:08:20.400]  你若果可以活到一百歲
[00:08:20.400 --> 00:08:23.400]  你就要確保你在這一百年裏面
[00:08:23.400 --> 00:08:25.400]  你都樂在其中
[00:08:25.400 --> 00:08:29.400]  就這方面去提出的理據是甚麼呢
[00:08:29.400 --> 00:08:30.400]  是說
[00:08:30.400 --> 00:08:31.400]  為甚麼呢
[00:08:31.400 --> 00:08:33.400]  因為你要想起
[00:08:33.400 --> 00:08:34.400]  你要想到
[00:08:34.400 --> 00:08:37.400]  你要知道黑暗的日子
[00:08:37.400 --> 00:08:39.400]  總有可能來到
[00:08:39.400 --> 00:08:43.400]  並且可以是很多的黑暗的日子
[00:08:43.400 --> 00:08:45.400]  這裏說的黑暗的日子
[00:08:45.400 --> 00:08:47.400]  不一定是指死亡
[00:08:47.400 --> 00:08:51.400]  雖然這個或許是其中一個解釋
[00:08:51.400 --> 00:08:53.400]  但更加可能的是
[00:08:53.400 --> 00:08:55.400]  黑暗的日子是指
[00:08:55.400 --> 00:08:57.400]  很多仇苦
[00:08:57.400 --> 00:08:59.400]  病痛
[00:08:59.400 --> 00:09:01.400]  失意的一些日子
[00:09:01.400 --> 00:09:03.400]  尤其是說
[00:09:03.400 --> 00:09:06.400]  你身體的狀態愈來愈衰退
[00:09:06.400 --> 00:09:07.400]  病痛年老
[00:09:07.400 --> 00:09:09.400]  更加可能就是這裏說的
[00:09:09.400 --> 00:09:14.400]  黑暗的日子所指涉的內容
[00:09:14.400 --> 00:09:16.400]  所以我們會見到
[00:09:16.400 --> 00:09:18.400]  在十二章的時候
[00:09:18.400 --> 00:09:21.400]  傳道者花了好幾節的經文
[00:09:21.400 --> 00:09:24.400]  來描述一個人到年紀老晚的時候
[00:09:24.400 --> 00:09:27.400]  他身體不同的器官
[00:09:27.400 --> 00:09:29.400]  功能都逐漸衰退
[00:09:29.400 --> 00:09:30.400]  眼又朦
[00:09:30.400 --> 00:09:31.400]  耳又聾
[00:09:31.400 --> 00:09:33.400]  手腳又已經無力
[00:09:33.400 --> 00:09:35.400]  這個就是你很多仇苦
[00:09:35.400 --> 00:09:38.400]  甚至你去到開始衰退
[00:09:38.400 --> 00:09:39.400]  衰敗的日子
[00:09:39.400 --> 00:09:42.400]  是這個黑暗的日子
[00:09:42.400 --> 00:09:44.400]  表面看來
[00:09:44.400 --> 00:09:46.400]  傳道者似乎是說
[00:09:46.400 --> 00:09:49.400]  既然黑暗的日子
[00:09:49.400 --> 00:09:51.400]  很大機會會來
[00:09:51.400 --> 00:09:54.400]  並且會不少這些日子
[00:09:54.400 --> 00:09:58.400]  我們似乎會覺得
[00:09:58.400 --> 00:09:59.400]  表面看來
[00:09:59.400 --> 00:10:01.400]  Jenny傳道就是你剛才所說
[00:10:01.400 --> 00:10:03.400]  得快樂時且快樂
[00:10:03.400 --> 00:10:06.400]  這個的確是可以說
[00:10:06.400 --> 00:10:08.400]  其中的一個智慧
[00:10:08.400 --> 00:10:09.400]  或者一個意思
[00:10:09.400 --> 00:10:10.400]  但是
[00:10:10.400 --> 00:10:14.400]  而我們也不要輕看
[00:10:14.400 --> 00:10:16.400]  關於這一點的智慧
[00:10:16.400 --> 00:10:18.400]  因為我猜我們很多人
[00:10:18.400 --> 00:10:20.400]  雖然這個道理很顯淺
[00:10:20.400 --> 00:10:22.400]  但是未必知道
[00:10:22.400 --> 00:10:23.400]  快要農曆新年
[00:10:23.400 --> 00:10:25.400]  我猜大家都跟我一樣
[00:10:25.400 --> 00:10:27.400]  會收拾衣櫃
[00:10:27.400 --> 00:10:29.400]  女士尤其是收拾衣櫃
[00:10:29.400 --> 00:10:30.400]  你就會發現
[00:10:30.400 --> 00:10:32.400]  每年都會收拾很多衣服
[00:10:32.400 --> 00:10:34.400]  有些衣服留下一年
[00:10:34.400 --> 00:10:35.400]  留下一年
[00:10:35.400 --> 00:10:37.400]  想著晚一點穿
[00:10:37.400 --> 00:10:39.400]  我肯定留了不少衣服
[00:10:39.400 --> 00:10:40.400]  留了好幾年
[00:10:40.400 --> 00:10:41.400]  然後發現
[00:10:41.400 --> 00:10:43.400]  原來自己長胖了
[00:10:43.400 --> 00:10:44.400]  又穿不了
[00:10:44.400 --> 00:10:46.400]  或者已經不是我的年紀了
[00:10:46.400 --> 00:10:47.400]  又要丟掉
[00:10:47.400 --> 00:10:50.400]  我打算在隆重的場合才穿
[00:10:50.400 --> 00:10:51.400]  但是
[00:10:51.400 --> 00:10:52.400]  沒有
[00:10:52.400 --> 00:10:53.400]  我們雖然知道
[00:10:53.400 --> 00:10:56.400]  很適合青春流線拍攝
[00:10:56.400 --> 00:10:59.400]  但是我們未必真的敢實踐
[00:10:59.400 --> 00:11:01.400]  所以得快樂時且快樂
[00:11:01.400 --> 00:11:02.400]  表面上
[00:11:02.400 --> 00:11:04.400]  這個的確是一個
[00:11:04.400 --> 00:11:07.400]  其中傳道者提醒我們的智慧
[00:11:07.400 --> 00:11:10.400]  但是當我們再仔細
[00:11:10.400 --> 00:11:12.400]  去看這段經文的時候
[00:11:12.400 --> 00:11:14.400]  我不敢去想到
[00:11:14.400 --> 00:11:17.400]  似乎這位傳道者
[00:11:17.400 --> 00:11:19.400]  去提醒我們
[00:11:19.400 --> 00:11:20.400]  提示了一個
[00:11:20.400 --> 00:11:23.400]  他在我們平凡的日常裏面
[00:11:23.400 --> 00:11:25.400]  操練快樂的心得
[00:11:25.400 --> 00:11:26.400]  在當中
[00:11:26.400 --> 00:11:29.400]  去指示我們一個方向
[00:11:29.400 --> 00:11:31.400]  如果你會見到
[00:11:31.400 --> 00:11:32.400]  你就會見到
[00:11:32.400 --> 00:11:33.400]  傳道者他是說
[00:11:33.400 --> 00:11:36.400]  你人活多少年
[00:11:36.400 --> 00:11:38.400]  你就要快樂多少年
[00:11:38.400 --> 00:11:40.400]  不過也想起
[00:11:40.400 --> 00:11:42.400]  也要想起黑暗的日子
[00:11:42.400 --> 00:11:44.400]  他用年
[00:11:44.400 --> 00:11:45.400]  一年兩年
[00:11:45.400 --> 00:11:49.400]  來計算我們活在地上
[00:11:49.400 --> 00:11:51.400]  尋常的人生
[00:11:51.400 --> 00:11:54.400]  不過他卻是用日
[00:11:54.400 --> 00:11:56.400]  來計算
[00:11:56.400 --> 00:11:58.400]  我們會遭遇困苦
[00:11:58.400 --> 00:11:59.400]  病痛
[00:11:59.400 --> 00:12:02.400]  仇犯的日子
[00:12:02.400 --> 00:12:07.400]  似乎傳道者去想提醒我們
[00:12:07.400 --> 00:12:08.400]  沒錯
[00:12:08.400 --> 00:12:09.400]  黑暗的日子
[00:12:09.400 --> 00:12:11.400]  無可避免會來到
[00:12:11.400 --> 00:12:12.400]  但是留意
[00:12:12.400 --> 00:12:14.400]  你要有這種智慧
[00:12:14.400 --> 00:12:16.400]  在平凡的日常中
[00:12:16.400 --> 00:12:17.400]  操練起來
[00:12:17.400 --> 00:12:19.400]  怎樣操練
[00:12:19.400 --> 00:12:21.400]  就是你要想起
[00:12:21.400 --> 00:12:24.400]  你要懂得去提醒自己
[00:12:24.400 --> 00:12:25.400]  尋常
[00:12:25.400 --> 00:12:26.400]  平凡
[00:12:26.400 --> 00:12:28.400]  沒什麼大禍大禍
[00:12:28.400 --> 00:12:30.400]  大風浪的日子
[00:12:30.400 --> 00:12:34.400]  一定比困苦的日子多
[00:12:34.400 --> 00:12:35.400]  尋常的日子
[00:12:35.400 --> 00:12:37.400]  是以年計算的
[00:12:37.400 --> 00:12:38.400]  困苦的日子
[00:12:38.400 --> 00:12:41.400]  雖然好像度日如年
[00:12:41.400 --> 00:12:42.400]  但是
[00:12:42.400 --> 00:12:45.400]  它始終是少很多的
[00:12:45.400 --> 00:12:48.400]  我們不會活十幾二十年
[00:12:48.400 --> 00:12:50.400]  十幾二十年持續
[00:12:50.400 --> 00:12:52.400]  都很多大災大禍
[00:12:52.400 --> 00:12:53.400]  不是的
[00:12:53.400 --> 00:12:55.400]  尋常的日子
[00:12:55.400 --> 00:12:56.400]  總是多
[00:12:56.400 --> 00:12:58.400]  所以
[00:12:58.400 --> 00:13:00.400]  我們要學習的智慧就是說
[00:13:00.400 --> 00:13:02.400]  雖然黑暗的日子
[00:13:02.400 --> 00:13:04.400]  好像度日如年
[00:13:04.400 --> 00:13:06.400]  但是我們要記得
[00:13:06.400 --> 00:13:10.400]  它只是人生短暫的片段
[00:13:10.400 --> 00:13:13.400]  與其困擾在當中
[00:13:13.400 --> 00:13:15.400]  哪怕這些日子看起來
[00:13:15.400 --> 00:13:17.400]  真的不少
[00:13:17.400 --> 00:13:19.400]  與其困擾在當中
[00:13:19.400 --> 00:13:21.400]  何不我們用心
[00:13:21.400 --> 00:13:23.400]  在我們更加長
[00:13:23.400 --> 00:13:26.400]  尋常的日常年歲當中
[00:13:26.400 --> 00:13:31.400]  讓自己努力的落在其中
[00:13:31.400 --> 00:13:34.400]  這樣就讓黑暗的日子
[00:13:34.400 --> 00:13:36.400]  不是叫你蝕了
[00:13:36.400 --> 00:13:40.400]  因為你在這麼長的年歲裡面
[00:13:40.400 --> 00:13:43.400]  你充分地
[00:13:43.400 --> 00:13:45.400]  用每一年的機會
[00:13:45.400 --> 00:13:49.400]  享受到其中的快樂
[00:13:49.400 --> 00:13:52.400]  但是我要提醒的是
[00:13:52.400 --> 00:13:53.400]  活幾多年
[00:13:53.400 --> 00:13:54.400]  快樂幾多年
[00:13:54.400 --> 00:13:56.400]  不是自然發生的
[00:13:56.400 --> 00:13:58.400]  而是要很銳意
[00:13:58.400 --> 00:14:00.400]  很意圖地
[00:14:00.400 --> 00:14:03.400]  在我們平凡的日常當中
[00:14:03.400 --> 00:14:05.400]  去發現美好的事物
[00:14:05.400 --> 00:14:07.400]  然後落在其中
[00:14:07.400 --> 00:14:10.400]  不是它會迫到你
[00:14:10.400 --> 00:14:13.400]  而是你要積極去留意
[00:14:13.400 --> 00:14:15.400]  這樣有多好
[00:14:15.400 --> 00:14:16.400]  這樣也是很美好
[00:14:16.400 --> 00:14:20.400]  然後你就因此去開心
[00:14:20.400 --> 00:14:22.400]  光是甜美
[00:14:22.400 --> 00:14:25.400]  眼見日光多麼美好
[00:14:25.400 --> 00:14:28.400]  這是傳道者吩咐我們
[00:14:28.400 --> 00:14:29.400]  人活多少年
[00:14:29.400 --> 00:14:31.400]  走多快樂多少年
[00:14:31.400 --> 00:14:33.400]  之前提到的那一句
[00:14:33.400 --> 00:14:35.400]  可以說它是另一個基礎
[00:14:35.400 --> 00:14:37.400]  它提醒我們
[00:14:37.400 --> 00:14:39.400]  其實眼見日光是什麼意思
[00:14:39.400 --> 00:14:40.400]  就是你活著
[00:14:40.400 --> 00:14:43.400]  你有命你才會眼見日光
[00:14:43.400 --> 00:14:46.400]  這是聖經他們的一個表達
[00:14:46.400 --> 00:14:48.400]  換言之他在說
[00:14:48.400 --> 00:14:50.400]  其實活著是很好的
[00:14:50.400 --> 00:14:52.400]  活著多麼美好
[00:14:52.400 --> 00:14:55.400]  而這短短一句
[00:14:55.400 --> 00:14:58.400]  我們會發現似乎傳道者
[00:14:58.400 --> 00:15:01.400]  他是刻意用這些字眼
[00:15:01.400 --> 00:15:04.400]  好光日頭
[00:15:04.400 --> 00:15:06.400]  好像讓我們彷彿
[00:15:06.400 --> 00:15:08.400]  撒見創造的開始
[00:15:08.400 --> 00:15:11.400]  上帝創造世界
[00:15:11.400 --> 00:15:13.400]  揭開序幕
[00:15:13.400 --> 00:15:15.400]  可以說
[00:15:15.400 --> 00:15:17.400]  這裏傳道者是在想
[00:15:17.400 --> 00:15:20.400]  其實為什麼活著好
[00:15:20.400 --> 00:15:23.400]  是因為活著有機會見到
[00:15:23.400 --> 00:15:26.400]  上帝創造的這個世界
[00:15:26.400 --> 00:15:28.400]  他創造的每一樣東西
[00:15:28.400 --> 00:15:30.400]  上帝創造完之後都說是好的
[00:15:30.400 --> 00:15:32.400]  上帝都說是好
[00:15:32.400 --> 00:15:35.400]  我們人有機會眼見這一切好
[00:15:35.400 --> 00:15:39.400]  活著見到這一切創造的美好
[00:15:39.400 --> 00:15:41.400]  其實實在是很棒的
[00:15:41.400 --> 00:15:45.400]  傳道者很想這樣提醒我們
[00:15:45.400 --> 00:15:49.400]  令我們不禁好奇的是
[00:15:49.400 --> 00:15:53.400]  傳道者他沒有刻意用其他的意象
[00:15:53.400 --> 00:15:55.400]  來形容美好
[00:15:55.400 --> 00:15:57.400]  光是甜美
[00:15:57.400 --> 00:16:00.400]  可能你都覺得光能吃什麼
[00:16:00.400 --> 00:16:02.400]  他沒有說
[00:16:02.400 --> 00:16:04.400]  芬芳美麗的鮮花
[00:16:04.400 --> 00:16:06.400]  多麼好多麼甜美
[00:16:06.400 --> 00:16:09.400]  你聞一聞玫瑰花有多甜
[00:16:09.400 --> 00:16:11.400]  用甜來形容都是好的
[00:16:11.400 --> 00:16:13.400]  或者你看多麼好
[00:16:13.400 --> 00:16:16.400]  那個山多麼危惡多麼漂亮
[00:16:16.400 --> 00:16:20.400]  他沒有用那些更加吸睛的
[00:16:20.400 --> 00:16:22.400]  一些大自然的創造
[00:16:22.400 --> 00:16:25.400]  來表述這種美好
[00:16:25.400 --> 00:16:27.400]  反而他選擇了光
[00:16:27.400 --> 00:16:29.400]  我們不禁要問
[00:16:29.400 --> 00:16:32.400]  其實我們什麼時候才覺得光是好的呢
[00:16:32.400 --> 00:16:34.400]  我不知道大家對於這個答案
[00:16:34.400 --> 00:16:35.400]  你會問什麼
[00:16:35.400 --> 00:16:37.400]  什麼時候才覺得光是好
[00:16:37.400 --> 00:16:40.400]  唯有就是沒有光的時候
[00:16:40.400 --> 00:16:43.400]  停電的時候這樣黑漆漆
[00:16:43.400 --> 00:16:46.400]  你就很羨慕要有光
[00:16:46.400 --> 00:16:50.400]  光絕對不是一個
[00:16:50.400 --> 00:16:54.400]  是讓我們立刻很快
[00:16:54.400 --> 00:16:56.400]  很容易去讚嘆
[00:16:56.400 --> 00:16:58.400]  有光真的好
[00:16:58.400 --> 00:17:00.400]  我猜很少人這樣讚嘆
[00:17:00.400 --> 00:17:04.400]  但你看到危惡的山多麼好
[00:17:04.400 --> 00:17:06.400]  我們會這樣讚嘆
[00:17:06.400 --> 00:17:08.400]  傳道者似乎選擇了一樣
[00:17:08.400 --> 00:17:10.400]  我們日常
[00:17:10.400 --> 00:17:13.400]  基本上沒有事沒有覺不會留意
[00:17:13.400 --> 00:17:16.400]  更加不會讚嘆它很好的光
[00:17:16.400 --> 00:17:21.400]  來讓我們想起活著多麼好
[00:17:21.400 --> 00:17:28.400]  似乎他這裡很想提示我們一件事
[00:17:28.400 --> 00:17:31.400]  就是說一個很重要的道理
[00:17:31.400 --> 00:17:33.400]  其實活在人世間
[00:17:33.400 --> 00:17:36.400]  我們活著感受到上帝的美好
[00:17:36.400 --> 00:17:38.400]  第一
[00:17:38.400 --> 00:17:41.400]  哪怕人生很多的虛空
[00:17:41.400 --> 00:17:45.400]  但是活著人生在世的美好
[00:17:45.400 --> 00:17:48.400]  一定不會因為人世間
[00:17:48.400 --> 00:17:51.400]  很多的虛空被抵消了
[00:17:51.400 --> 00:17:54.400]  活著就是一件好事
[00:17:54.400 --> 00:17:56.400]  不會因為人間很多的虛空
[00:17:56.400 --> 00:17:58.400]  很多荒謬的現實
[00:17:58.400 --> 00:18:03.400]  就可以令我享受上帝的創造
[00:18:03.400 --> 00:18:06.400]  就會扣減了那種喜樂
[00:18:06.400 --> 00:18:07.400]  不會的
[00:18:07.400 --> 00:18:08.400]  另一方面
[00:18:08.400 --> 00:18:10.400]  傳道者去提醒
[00:18:10.400 --> 00:18:12.400]  但是這些平常的日子
[00:18:12.400 --> 00:18:16.400]  我們是要積極在裡面留意那些
[00:18:16.400 --> 00:18:18.400]  好像很千篇一律
[00:18:18.400 --> 00:18:20.400]  毫不起眼的日子
[00:18:20.400 --> 00:18:22.400]  要去發掘
[00:18:22.400 --> 00:18:27.400]  甚至要創造其中美好的時刻
[00:18:27.400 --> 00:18:30.400]  兩個很重要的道理擺在這裡
[00:18:30.400 --> 00:18:32.400]  人世間現實的虛空
[00:18:32.400 --> 00:18:37.400]  不會抵消我們活在上帝創造裡面
[00:18:37.400 --> 00:18:39.400]  那種美好
[00:18:39.400 --> 00:18:41.400]  但是
[00:18:41.400 --> 00:18:44.400]  怎樣可以享受到這種美好
[00:18:44.400 --> 00:18:46.400]  我們要在很沉上的日子
[00:18:46.400 --> 00:18:55.400]  積極發現裡面那些正的東西
