
[00:00:00.000 --> 00:00:06.000]  我相信大家對這段經文大體上都不會陌生
[00:05:10.000 --> 00:05:12.000]  以致形成一個美好的基礎
[00:05:12.000 --> 00:05:16.000]  就可以差遠去到一個冰冷黑暗
[00:05:16.000 --> 00:05:18.000]  充滿挑戰的世界裡面
[00:05:18.000 --> 00:05:21.000]  去面對神使命實踐的過程裡面
[00:05:21.000 --> 00:05:23.000]  所有的挑戰
[00:05:23.000 --> 00:05:26.000]  不會去懷疑神的愛
[00:05:26.000 --> 00:05:30.000]  不會去懷疑神的同行
[00:05:30.000 --> 00:05:35.000]  父榮要子 子榮要父
[00:05:35.000 --> 00:05:37.000]  在我預備這篇講章的時候
[00:05:37.000 --> 00:05:44.000]  都看到有一段這樣的例證去講
[00:05:44.000 --> 00:05:46.000]  怎樣去理解這件事呢
[00:05:46.000 --> 00:05:53.000]  他就舉了近代的中國 當代應該是
[00:05:53.000 --> 00:05:56.000]  中國的一個音樂家 朗朗
[00:05:56.000 --> 00:06:01.000]  大家都很認識朗朗
[00:06:01.000 --> 00:06:03.000]  他是一個鋼琴家
[00:06:03.000 --> 00:06:05.000]  是用一個西方樂器的
[00:06:05.000 --> 00:06:11.000]  但原來他父親是一個古樂器的中樂的音樂家
[00:06:11.000 --> 00:06:15.000]  這個爸爸對兒子有很大的期望
[00:06:15.000 --> 00:06:18.000]  很希望栽培這個兒子
[00:06:18.000 --> 00:06:20.000]  可以在音樂這個世界裡面
[00:06:20.000 --> 00:06:23.000]  能夠有他那一份
[00:06:23.000 --> 00:06:29.000]  可以顯露他生命裡面那一份對音樂的能力
[00:06:29.000 --> 00:06:31.000]  那一份的領受
[00:06:31.000 --> 00:06:34.000]  所以他很努力去栽培這個兒子
[00:06:34.000 --> 00:06:36.000]  這個兒子也很厲害
[00:06:36.000 --> 00:06:43.000]  但你會發覺朗朗並不是去彈中樂
[00:06:43.000 --> 00:06:46.000]  朗朗是去彈鋼琴
[00:06:46.000 --> 00:06:49.000]  基本上是西方的樂器
[00:06:49.000 --> 00:06:55.000]  但他爸爸在為兒子去得著一個更大的
[00:06:55.000 --> 00:06:58.000]  音樂世界裡面生命的成就的時候
[00:06:58.000 --> 00:06:59.000]  去栽培他的時候
[00:06:59.000 --> 00:07:02.000]  他沒有硬把自己的夢想套進去
[00:07:02.000 --> 00:07:06.000]  沒有逼他去學中樂器
[00:07:06.000 --> 00:07:09.000]  他要的是毀身在兒子
[00:07:09.000 --> 00:07:11.000]  在音樂世界裡面的成就
[00:07:11.000 --> 00:07:15.000]  讓他有空間去尋索
[00:07:15.000 --> 00:07:18.000]  讓他有他自己的路可以走
[00:07:18.000 --> 00:07:20.000]  尊重這個兒子
[00:07:20.000 --> 00:07:23.000]  在成就爸爸的寄望裡面
[00:07:23.000 --> 00:07:25.000]  有那個空間
[00:07:25.000 --> 00:07:27.000]  適當的放手
[00:07:27.000 --> 00:07:30.000]  適當的引導
[00:07:30.000 --> 00:07:34.000]  最後朗朗成為一名之後
[00:07:34.000 --> 00:07:41.000]  刻意邀請跟爸爸有一次中西樂器的合奏
[00:07:41.000 --> 00:07:45.000]  互相欣賞對方的專長
[00:07:45.000 --> 00:07:50.000]  互相將對方的專長成為祝福自己
[00:07:50.000 --> 00:07:54.000]  去帶動自己去到更深的層次
[00:07:54.000 --> 00:07:57.000]  去體會這個音樂世界裡面的美善
[00:07:57.000 --> 00:08:00.000]  讓人可以透過父子的合奏去體驗到
[00:08:00.000 --> 00:08:02.000]  不單是音樂裡面的美妙
[00:08:02.000 --> 00:08:04.000]  更加看到人性裡面
[00:08:04.000 --> 00:08:07.000]  親子之間的關係的美善
[00:08:07.000 --> 00:08:11.000]  父榮耀子子榮耀父
[00:08:11.000 --> 00:08:14.000]  今天我們活在這個世界
[00:08:14.000 --> 00:08:18.000]  13到19節其中一個提醒我們
[00:08:18.000 --> 00:08:20.000]  我們是不熟悉世界
[00:08:20.000 --> 00:08:21.000]  門徒是不熟悉世界
[00:08:21.000 --> 00:08:24.000]  如果你要去跟從耶穌
[00:08:24.000 --> 00:08:26.000]  緊緊的跟從的時候
[00:08:26.000 --> 00:08:29.000]  我們就需要跟這個世界
[00:08:29.000 --> 00:08:33.000]  這種不健康的文化和精神去區分開來
[00:08:33.000 --> 00:08:36.000]  不要過分的認同
[00:08:36.000 --> 00:08:40.000]  以致被限制在思想裡面
[00:08:40.000 --> 00:08:41.000]  更加重要的
[00:08:41.000 --> 00:08:44.000]  就要好像耶穌基督一樣
[00:08:44.000 --> 00:08:49.000]  祂說到要為自己
[00:08:49.000 --> 00:08:53.000]  要將這個喜樂
[00:08:53.000 --> 00:08:55.000]  主耶穌基督的喜樂
[00:08:55.000 --> 00:08:58.000]  充滿我們的心
[00:08:58.000 --> 00:09:00.000]  而這個喜樂剛剛也說過
[00:09:00.000 --> 00:09:01.000]  就是因為祂和父
[00:09:01.000 --> 00:09:05.000]  有這麼美好的互相的承傳
[00:09:05.000 --> 00:09:06.000]  耶穌很清楚的說
[00:09:06.000 --> 00:09:11.000]  我要走的就是走我父的心意
[00:09:11.000 --> 00:09:13.000]  去成就我父的心意
[00:09:13.000 --> 00:09:15.000]  縱然耶穌將要面對一個
[00:09:15.000 --> 00:09:17.000]  很大的苦杯
[00:09:17.000 --> 00:09:19.000]  是耶穌自己本身也說
[00:09:19.000 --> 00:09:23.000]  如果可以將這個杯拿開
[00:09:23.000 --> 00:09:25.000]  但是不要按我的心意
[00:09:25.000 --> 00:09:27.000]  要按你的心意
[00:09:27.000 --> 00:09:29.000]  所以那份喜樂
[00:09:29.000 --> 00:09:31.000]  不是一定是很開心
[00:09:31.000 --> 00:09:33.000]  面對著前面的經歷
[00:09:33.000 --> 00:09:35.000]  不一定是很開心的
[00:09:35.000 --> 00:09:36.000]  可以是痛苦的
[00:09:36.000 --> 00:09:38.000]  但是這些痛苦正如
[00:09:38.000 --> 00:09:41.000]  好像他們在小時候練琴練到
[00:09:41.000 --> 00:09:44.000]  有的時候很辛苦的時候
[00:09:44.000 --> 00:09:46.000]  仍然去練
[00:09:46.000 --> 00:09:48.000]  甚至可能爸爸也要逼他
[00:09:48.000 --> 00:09:50.000]  又鼓勵他
[00:09:50.000 --> 00:09:55.000]  他經歷這些困苦的磨練的時候
[00:09:55.000 --> 00:09:57.000]  他將要面對這些苦難
[00:09:57.000 --> 00:09:58.000]  耶穌要面對
[00:09:58.000 --> 00:10:00.000]  甚至其實耶穌一直
[00:10:00.000 --> 00:10:03.000]  在祂出來侍奉這麼多的日子裡面
[00:10:03.000 --> 00:10:05.000]  不斷和法利塞人
[00:10:05.000 --> 00:10:06.000]  不斷和民事
[00:10:06.000 --> 00:10:11.000]  甚至不斷有些猶太人對祂的拒絕
[00:10:11.000 --> 00:10:16.000]  甚至外邦人可能對祂也有一些不接納
[00:10:16.000 --> 00:10:20.000]  祂不斷經歷一些不開心的考驗
[00:10:20.000 --> 00:10:22.000]  但是祂仍然深信
[00:10:22.000 --> 00:10:24.000]  神是愛祂
[00:10:24.000 --> 00:10:26.000]  透過這些經歷
[00:10:26.000 --> 00:10:29.000]  讓祂能夠將神的愛更完全的顯露
[00:10:29.000 --> 00:10:31.000]  去成就神託
[00:10:31.000 --> 00:10:33.000]  託付給祂一個救恩
[00:10:33.000 --> 00:10:36.000]  去幫到人去認識神的愛
[00:10:36.000 --> 00:10:38.000]  所以祂的喜樂
[00:10:38.000 --> 00:10:40.000]  不是按照環境
[00:10:40.000 --> 00:10:42.000]  不是按照自己主觀的感受
[00:10:42.000 --> 00:10:45.000]  去更加深信祂的喜樂
[00:10:45.000 --> 00:10:47.000]  是因為祂不是跟這個世界
[00:10:47.000 --> 00:10:49.000]  將自己擺到這麼高
[00:10:49.000 --> 00:10:52.000]  而是將自己的生命託付在
[00:10:52.000 --> 00:10:54.000]  父神的心意裡面
[00:10:54.000 --> 00:10:55.000]  讓祂去引導
[00:10:55.000 --> 00:10:58.000]  加力祂成就祂的心意
[00:10:58.000 --> 00:11:04.000]  今天我們活在一個世界裡面
[00:11:04.000 --> 00:11:06.000]  是充滿這些自我主義
[00:11:06.000 --> 00:11:12.000]  甚至我們大部分的學校的教育
[00:11:12.000 --> 00:11:14.000]  都是一個人主義背景
[00:11:14.000 --> 00:11:16.000]  是不談及神
[00:11:16.000 --> 00:11:17.000]  不強調神
[00:11:17.000 --> 00:11:22.000]  令到我們在生活裡面輕忽了
[00:11:22.000 --> 00:11:25.000]  神與我們同行的那份愛的表達
[00:11:25.000 --> 00:11:28.000]  甚至我們跟這個世界一樣
[00:11:28.000 --> 00:11:30.000]  我經常都說
[00:11:30.000 --> 00:11:32.000]  在我們的家庭生活裡面
[00:11:32.000 --> 00:11:34.000]  最體驗到的屬靈的爭戰
[00:11:34.000 --> 00:11:37.000]  婚姻關係的脆弱
[00:11:37.000 --> 00:11:39.000]  親子關係的脆弱
[00:11:39.000 --> 00:11:42.000]  那裡都是一個很大的屬靈爭戰的戰場
[00:11:42.000 --> 00:11:44.000]  但是對手是誰
[00:11:44.000 --> 00:11:46.000]  不是你的配偶
[00:11:46.000 --> 00:11:48.000]  不是你的子女
[00:11:48.000 --> 00:11:53.000]  對手是背後空中的掌權者
[00:11:53.000 --> 00:11:57.000]  但是今天我們面對這些操練的歷程裡面
[00:11:57.000 --> 00:11:59.000]  遇到這些不開心
[00:11:59.000 --> 00:12:01.000]  甚至遇到身體上的病痛
[00:12:01.000 --> 00:12:06.000]  生意學業上的起起伏伏
[00:12:06.000 --> 00:12:08.000]  我們有沒有那份的深信
[00:12:08.000 --> 00:12:10.000]  好像耶穌一樣
[00:12:10.000 --> 00:12:12.000]  去深信神愛我們呢
[00:12:12.000 --> 00:12:15.000]  還是我們用這個世界的觀點
[00:12:15.000 --> 00:12:17.000]  去量度
[00:12:17.000 --> 00:12:19.000]  我的婚姻
[00:12:19.000 --> 00:12:21.000]  量度我的事業
[00:12:21.000 --> 00:12:23.000]  量度我子女的成就
[00:12:23.000 --> 00:12:25.000]  來肯定自己的價值
[00:12:25.000 --> 00:12:27.000]  跟著這個世界走
[00:12:27.000 --> 00:12:31.000]  當我們越去跟著這個世界的方式
[00:12:31.000 --> 00:12:32.000]  今天很多
[00:12:32.000 --> 00:12:34.000]  我不知道你是新父母
[00:12:34.000 --> 00:12:37.000]  你是否好像其他父母一樣
[00:12:37.000 --> 00:12:39.000]  很緊張你的子女
[00:12:39.000 --> 00:12:42.000]  那條一條龍的
[00:12:42.000 --> 00:12:44.000]  學業的渠
[00:12:44.000 --> 00:12:46.000]  這個計劃你怎樣去部署呢
[00:12:46.000 --> 00:12:49.000]  是否要很多的補習
[00:12:49.000 --> 00:12:51.000]  很多的課外活動
[00:12:51.000 --> 00:12:55.000]  還是神給你那份母愛的平安
[00:12:55.000 --> 00:12:58.000]  不用跟著這個世界那種學習的方式
[00:12:58.000 --> 00:13:00.000]  去推動你的子女成長
[00:13:00.000 --> 00:13:04.000]  而是跟著神那種方式
[00:13:04.000 --> 00:13:07.000]  就是你和祂
[00:13:07.000 --> 00:13:10.000]  好像耶穌基督和父親之間那種愛
[00:13:10.000 --> 00:13:13.000]  彼此願意欣賞了解
[00:13:13.000 --> 00:13:14.000]  去聆聽
[00:13:14.000 --> 00:13:16.000]  究竟神擺放在我們的下一代
[00:13:16.000 --> 00:13:17.000]  甚至我的配偶
[00:13:17.000 --> 00:13:21.000]  人生的生命
[00:13:21.000 --> 00:13:24.000]  是定位在哪裏呢
[00:13:24.000 --> 00:13:26.000]  神給他那份在哪裏呢
[00:13:26.000 --> 00:13:28.000]  你是否願意委身在他
[00:13:28.000 --> 00:13:31.000]  能夠成就神的心意的生命裏去呢
[00:13:31.000 --> 00:13:36.000]  我最近多了聽張蒙恩律師的一些道
[00:13:36.000 --> 00:13:39.000]  因為他的青年工作
[00:13:39.000 --> 00:13:41.000]  很有和諧
[00:13:41.000 --> 00:13:44.000]  以及他作為一個牧師仔
[00:13:44.000 --> 00:13:48.000]  能夠仍然堅持信仰
[00:13:48.000 --> 00:13:51.000]  甚至能夠很學曉
[00:13:51.000 --> 00:13:54.000]  將自己生命的價值擺放在神的裏面
[00:13:54.000 --> 00:13:56.000]  去學信服聖靈
[00:13:56.000 --> 00:14:00.000]  去學將自己的夢想放下
[00:14:00.000 --> 00:14:03.000]  去成就別人
[00:14:03.000 --> 00:14:06.000]  他有一個很基本的提醒是
[00:14:06.000 --> 00:14:07.000]  我經常都覺得
[00:14:07.000 --> 00:14:09.000]  我們在現在的教會環境
[00:14:09.000 --> 00:14:10.000]  或者社會裏面
[00:14:10.000 --> 00:14:13.000]  經常都教我們年輕人去追夢
[00:14:13.000 --> 00:14:16.000]  然後就委身在自己的夢想裏
[00:14:16.000 --> 00:14:19.000]  再加上這個世界裏面
[00:14:19.000 --> 00:14:22.000]  其實在推動一種很自我的心態的時候
[00:14:22.000 --> 00:14:25.000]  很多人就為自己的夢想而忽略
[00:14:25.000 --> 00:14:27.000]  聆聽身邊的人
[00:14:27.000 --> 00:14:30.000]  忽略了一個最基本
[00:14:30.000 --> 00:14:32.000]  一個可以這樣說
[00:14:32.000 --> 00:14:36.000]  一個相交的群體那種愛的體會
[00:14:36.000 --> 00:14:39.000]  在家庭在婚姻裏面都消失了
[00:14:39.000 --> 00:14:42.000]  因為每個人都追自己的夢的時候
[00:14:42.000 --> 00:14:44.000]  忽略他的夥伴
[00:14:44.000 --> 00:14:46.000]  忽略他的子女
[00:14:46.000 --> 00:14:49.000]  很多時候勉強將自己的夢
[00:14:49.000 --> 00:14:51.000]  套在下一代身上
[00:14:51.000 --> 00:14:53.000]  這些的做法
[00:14:53.000 --> 00:14:56.000]  都令到這一份的喜樂
[00:14:56.000 --> 00:14:59.000]  建基於蒙愛的心的喜樂
[00:14:59.000 --> 00:15:00.000]  慢慢在我們的生活
[00:15:00.000 --> 00:15:01.000]  在我們的家庭
[00:15:01.000 --> 00:15:03.000]  在我們的婚姻裏面消失了
[00:15:03.000 --> 00:15:07.000]  今天無論基督徒的婚姻
[00:15:07.000 --> 00:15:09.000]  基督徒的教養
[00:15:09.000 --> 00:15:11.000]  那個情況
[00:15:11.000 --> 00:15:13.000]  那種不樂觀的情況
[00:15:13.000 --> 00:15:16.000]  基本上和教會外面的人沒有分別
[00:15:16.000 --> 00:15:19.000]  弟兄姊妹
[00:15:19.000 --> 00:15:22.000]  耶穌很清楚告訴我們
[00:15:22.000 --> 00:15:25.000]  如果你要成為他的門徒
[00:15:25.000 --> 00:15:27.000]  你要親身經歷他
[00:15:27.000 --> 00:15:28.000]  而這個親身經歷
[00:15:28.000 --> 00:15:32.000]  必須要放下自己
[00:15:32.000 --> 00:15:34.000]  謙卑
[00:15:34.000 --> 00:15:36.000]  願意去領受
[00:15:36.000 --> 00:15:38.000]  這個聖靈的光照和引導
[00:15:38.000 --> 00:15:43.000]  在弗雷比書2章
[00:15:43.000 --> 00:15:44.000]  他提到
[00:15:44.000 --> 00:15:46.000]  一個合一
[00:15:46.000 --> 00:15:49.000]  第一個層次的合一
[00:15:49.000 --> 00:15:51.000]  是需要經歷
[00:15:51.000 --> 00:15:54.000]  聖靈在我們中間運行的時候
[00:15:54.000 --> 00:15:57.000]  貫穿我們的生命
[00:15:57.000 --> 00:15:59.000]  引發我們接納
[00:15:59.000 --> 00:16:01.000]  引發我們有美好的相交
[00:16:01.000 --> 00:16:03.000]  在體會當中
[00:16:04.000 --> 00:16:07.000]  但是今天我們很多的基督徒聚集的日子
[00:16:07.000 --> 00:16:09.000]  聚集的時候
[00:16:09.000 --> 00:16:11.000]  我們都忽略了
[00:16:11.000 --> 00:16:13.000]  聖靈那種臨在
[00:16:13.000 --> 00:16:16.000]  和我們相交的需要的配合
[00:16:16.000 --> 00:16:20.000]  我自己在西北小教會
[00:16:20.000 --> 00:16:22.000]  牧羊成長
[00:16:22.000 --> 00:16:23.000]  我們早年的時候
[00:16:23.000 --> 00:16:26.000]  西北小教會很強調聖靈那種臨在
[00:16:26.000 --> 00:16:29.000]  所以我們有些像
[00:16:29.000 --> 00:16:30.000]  講到《慈牙經》裡面
[00:16:30.000 --> 00:16:31.000]  就是聖靈光照
[00:16:31.000 --> 00:16:34.000]  我們看到一些經文的領袖
[00:16:34.000 --> 00:16:35.000]  關於我的生命的時候
[00:16:35.000 --> 00:16:36.000]  我們分享的時候
[00:16:36.000 --> 00:16:39.000]  我們叫這種彼此建立的生活方式
[00:16:39.000 --> 00:16:42.000]  我們都會拿到很多片段的圖畫
[00:16:42.000 --> 00:16:45.000]  好像今天我們在《講故事查經》的班裡面
[00:16:45.000 --> 00:16:47.000]  你聽到很多片段的圖畫
[00:16:47.000 --> 00:16:50.000]  有些是很精的
[00:16:50.000 --> 00:16:52.000]  很好的
[00:16:52.000 --> 00:16:53.000]  有些比較普通
[00:16:53.000 --> 00:16:54.000]  用人的判斷
[00:16:54.000 --> 00:16:57.000]  但是無論你拿著哪一篇
[00:16:57.000 --> 00:17:00.000]  當你願意去分享出來的時候
[00:17:00.000 --> 00:17:03.000]  就在拼合一個圖畫
[00:17:03.000 --> 00:17:06.000]  讓我們更豐富的認識神
[00:17:06.000 --> 00:17:12.000]  今天我們在柴鎮家裡面相交
[00:17:12.000 --> 00:17:14.000]  弟兄姊妹
[00:17:14.000 --> 00:17:17.000]  我們有多少這種體會
[00:17:17.000 --> 00:17:19.000]  當聖靈臨在的時候
[00:17:19.000 --> 00:17:22.000]  我就有那份基本的屬靈的勇氣
[00:17:22.000 --> 00:17:24.000]  去將神光照我的生命
[00:17:24.000 --> 00:17:25.000]  提醒我的地方
[00:17:25.000 --> 00:17:27.000]  對經文領受的
[00:17:27.000 --> 00:17:28.000]  聽道領受的
[00:17:28.000 --> 00:17:31.000]  我願意拿出來分享
[00:17:31.000 --> 00:17:33.000]  呈現我自己生命的一部分
[00:17:33.000 --> 00:17:35.000]  和真理的那種結連
[00:17:35.000 --> 00:17:39.000]  這個是生命和道之間的相遇
[00:17:39.000 --> 00:17:41.000]  我們願意呈現出來
[00:17:41.000 --> 00:17:43.000]  我們很擔心
[00:17:43.000 --> 00:17:44.000]  解錯經
[00:17:44.000 --> 00:17:46.000]  我們很擔心
[00:17:46.000 --> 00:17:48.000]  如果我們呈現我們生命的黑暗面
[00:17:48.000 --> 00:17:50.000]  我不被接納
[00:17:50.000 --> 00:17:52.000]  結果
[00:17:52.000 --> 00:17:55.000]  一個合一的最基本的基礎
[00:17:55.000 --> 00:17:58.000]  就是體會聖靈在我們當中運行
[00:17:58.000 --> 00:17:59.000]  去結連我們
[00:17:59.000 --> 00:18:02.000]  讓我們每一個像核子魔像
[00:18:02.000 --> 00:18:03.000]  管中窺豹
[00:18:03.000 --> 00:18:05.000]  去看真理的肢體
[00:18:05.000 --> 00:18:09.000]  將那份好像彷彿碎片的
[00:18:09.000 --> 00:18:11.000]  個別的領受
[00:18:11.000 --> 00:18:12.000]  去分享出來的時候
[00:18:12.000 --> 00:18:15.000]  原來是可以組合一個
[00:18:15.000 --> 00:18:18.000]  更完整對神的認識
[00:18:18.000 --> 00:18:20.000]  更豐富對神的認識
[00:18:20.000 --> 00:18:22.000]  體會神原來可以這樣和我們同行
[00:18:23.000 --> 00:18:26.000]  但結果這些事情沒有在我們當中發生
[00:18:26.000 --> 00:18:30.000]  因為我們對聖靈那份開放
[00:18:30.000 --> 00:18:32.000]  願意領受
[00:18:32.000 --> 00:18:34.000]  和願意相信
[00:18:34.000 --> 00:18:36.000]  聖靈在中間貫穿我們
[00:18:36.000 --> 00:18:39.000]  結連我們那份接納的愛
[00:18:39.000 --> 00:18:41.000]  我們不相信
[00:18:41.000 --> 00:18:43.000]  結果我們沒有體驗
[00:18:43.000 --> 00:18:46.000]  我們的合一的基礎
[00:18:46.000 --> 00:18:48.000]  就是用人的腦力
[00:18:48.000 --> 00:18:50.000]  去控制議題的時候
[00:18:51.000 --> 00:18:54.000]  這些合一是變成單一
[00:18:54.000 --> 00:18:56.000]  失去了基督的身體的豐富
[00:18:56.000 --> 00:18:59.000]  但如果有了這種
[00:18:59.000 --> 00:19:02.000]  相信對聖靈那種的同行
[00:19:02.000 --> 00:19:04.000]  帶動我們彼此建立的時候
[00:19:04.000 --> 00:19:08.000]  我們就開始有生命經歷上
[00:19:08.000 --> 00:19:12.000]  那份合一的相交的體會
[00:19:12.000 --> 00:19:16.000]  大家記不記得去年我說
[00:19:16.000 --> 00:19:18.000]  處理衝突的時候
[00:19:18.000 --> 00:19:21.000]  有一個口訣
[00:19:21.000 --> 00:19:22.000]  還記得嗎
[00:19:22.000 --> 00:19:24.000]  一
[00:19:24.000 --> 00:19:26.000]  二
[00:19:26.000 --> 00:19:28.000]  最難記是二
[00:19:28.000 --> 00:19:29.000]  二是甚麼
[00:19:29.000 --> 00:19:30.000]  以誠定局
[00:19:30.000 --> 00:19:31.000]  三
[00:19:31.000 --> 00:19:34.000]  三叉路口
[00:19:34.000 --> 00:19:35.000]  四是兩對
[00:19:35.000 --> 00:19:37.000]  誤出真相
[00:19:37.000 --> 00:19:41.000]  大家都知道一更兩無
[00:19:41.000 --> 00:19:44.000]  但你有沒有在生活中體驗到
[00:19:44.000 --> 00:19:47.000]  當你和你的家人衝突
[00:19:48.000 --> 00:19:49.000]  配偶衝突
[00:19:49.000 --> 00:19:51.000]  甚至親子關係裡面的衝突
[00:19:51.000 --> 00:19:55.000]  你有沒有真的去呼求
[00:19:55.000 --> 00:19:56.000]  聖靈光照你
[00:19:56.000 --> 00:19:58.000]  去看到你的那根刺呢
[00:19:58.000 --> 00:20:01.000]  還是你跟這個世界一樣
[00:20:01.000 --> 00:20:03.000]  去看到的
[00:20:03.000 --> 00:20:05.000]  是別人的那根刺
