
[00:00:00.000 --> 00:00:06.000]  今天跟大家來做「歡迎」的儀式
[00:08:25.000 --> 00:08:27.000]  成班頂尖不讓我
[00:08:27.000 --> 00:08:30.000]  蘇慕詩我們想見你
[00:08:30.000 --> 00:08:32.000]  那個時間還是落時
[00:08:32.000 --> 00:08:35.000]  他說我們來了
[00:08:35.000 --> 00:08:37.000]  已經有幾個月
[00:08:37.000 --> 00:08:38.000]  其中有一些
[00:08:38.000 --> 00:08:41.000]  已經來了一年
[00:08:41.000 --> 00:08:43.000]  我們在這個時候
[00:08:43.000 --> 00:08:45.000]  很想跟你說
[00:08:45.000 --> 00:08:47.000]  我們是同一間教會
[00:08:47.000 --> 00:08:51.000]  教會裡面出了問題
[00:08:51.000 --> 00:08:54.000]  這個問題就是
[00:08:54.000 --> 00:08:57.000]  我們沒有辦法接受
[00:08:57.000 --> 00:08:59.000]  跟他們的長老會說了
[00:08:59.000 --> 00:09:03.000]  長老會完全拒絕聆聽
[00:09:03.000 --> 00:09:06.000]  甚至覺得我們在搞事
[00:09:06.000 --> 00:09:09.000]  這個也是跟
[00:09:09.000 --> 00:09:13.000]  他們得高望重的人
[00:09:13.000 --> 00:09:17.000]  騷擾一些姊妹有關
[00:09:17.000 --> 00:09:19.000]  所以因為這樣
[00:09:19.000 --> 00:09:21.000]  他就離開了教會
[00:09:21.000 --> 00:09:22.000]  來了我們這裡
[00:09:22.000 --> 00:09:25.000]  不過他們想澄清一件事
[00:09:25.000 --> 00:09:28.000]  我們是不相信
[00:09:28.000 --> 00:09:30.000]  人有原罪的
[00:09:30.000 --> 00:09:32.000]  因為我們的教會是這樣
[00:09:32.000 --> 00:09:34.000]  我很想在這裡
[00:09:34.000 --> 00:09:36.000]  我想澄清一下
[00:09:36.000 --> 00:09:38.000]  你們接不接納
[00:09:38.000 --> 00:09:42.000]  這樣的人來你們教會
[00:09:42.000 --> 00:09:43.000]  他們說我來了
[00:09:43.000 --> 00:09:45.000]  已經一段時間
[00:09:45.000 --> 00:09:48.000]  我聽你們講到你們的教導
[00:09:48.000 --> 00:09:50.000]  我覺得合情合理
[00:09:50.000 --> 00:09:52.000]  完全合聖經
[00:09:52.000 --> 00:09:55.000]  就是那一次
[00:09:55.000 --> 00:09:58.000]  我不會告訴他們
[00:09:58.000 --> 00:10:00.000]  我們相信原罪
[00:10:00.000 --> 00:10:02.000]  所以不適合你們
[00:10:02.000 --> 00:10:04.000]  我不是這樣說
[00:10:04.000 --> 00:10:05.000]  我只是問
[00:10:05.000 --> 00:10:08.000]  為什麼你們說人是沒有原罪的呢
[00:10:08.000 --> 00:10:11.000]  他們都給了一疊東西給我
[00:10:11.000 --> 00:10:15.000]  就是他們教導人是沒有原罪律
[00:10:15.000 --> 00:10:17.000]  我看完之後
[00:10:17.000 --> 00:10:20.000]  我告訴他們
[00:10:20.000 --> 00:10:22.000]  這些東西
[00:10:22.000 --> 00:10:27.000]  其實就是聖經裡面斷章取義
[00:10:27.000 --> 00:10:31.000]  完全不是那樣東西的
[00:10:31.000 --> 00:10:34.000]  那些經文全部放在一起
[00:10:34.000 --> 00:10:39.000]  但是沒有一些很清楚的經文
[00:10:39.000 --> 00:10:43.000]  講到人是沒有原罪
[00:10:43.000 --> 00:10:46.000]  人生出來是完美的
[00:10:46.000 --> 00:10:48.000]  罪是後來才有的
[00:10:48.000 --> 00:10:50.000]  沒有一段經文是這樣
[00:10:50.000 --> 00:10:51.000]  你們看不看得到我這樣
[00:10:51.000 --> 00:10:53.000]  我就一直跟他們講
[00:10:53.000 --> 00:10:57.000]  然後我就開始跟他們
[00:10:57.000 --> 00:11:03.000]  逐一按著聖經裡面
[00:11:03.000 --> 00:11:05.000]  那些白紙黑字
[00:11:05.000 --> 00:11:10.000]  清楚教導的東西跟他們講
[00:11:10.000 --> 00:11:13.000]  非常清楚的羅馬書五章十二節
[00:11:13.000 --> 00:11:17.000]  罪是因為一人而來
[00:11:17.000 --> 00:11:20.000]  因為這個人在亞當裡
[00:11:20.000 --> 00:11:22.000]  我們都死了
[00:11:22.000 --> 00:11:24.000]  但是以救恩
[00:11:24.000 --> 00:11:25.000]  又是從一人而來
[00:11:25.000 --> 00:11:28.000]  而這個人就是耶穌基督
[00:11:28.000 --> 00:11:33.000]  他們說 一人
[00:11:33.000 --> 00:11:38.000]  為什麼不是可以譯做每一個人呢
[00:11:38.000 --> 00:11:40.000]  罪是因為我們每一個人犯罪
[00:11:40.000 --> 00:11:42.000]  就好像亞當、夏威夷一樣
[00:11:42.000 --> 00:11:44.000]  我們是跟著這個板
[00:11:44.000 --> 00:11:45.000]  所以我們個個犯罪
[00:11:45.000 --> 00:11:48.000]  而這個就成為罪惡
[00:11:48.000 --> 00:11:49.000]  我就問他們
[00:11:49.000 --> 00:11:51.000]  你有沒有讀過希臘文的
[00:11:51.000 --> 00:11:53.000]  他們說當然沒有
[00:11:53.000 --> 00:11:55.000]  你們被人欺騙了
[00:11:55.000 --> 00:11:56.000]  你不知道
[00:11:56.000 --> 00:11:58.000]  如果是每一個人
[00:11:58.000 --> 00:12:00.000]  希臘文是不同的字
[00:12:00.000 --> 00:12:01.000]  但是這裡講的
[00:12:01.000 --> 00:12:05.000]  (希臘語)
[00:12:05.000 --> 00:12:07.000]  是一個人
[00:12:07.000 --> 00:12:08.000]  不是(希臘語)
[00:12:08.000 --> 00:12:10.000]  是每一個人
[00:12:10.000 --> 00:12:11.000]  或者全部的人
[00:12:11.000 --> 00:12:13.000]  不是那個字
[00:12:13.000 --> 00:12:16.000]  是一個人
[00:12:16.000 --> 00:12:18.000]  我就問他們
[00:12:18.000 --> 00:12:19.000]  這一個人
[00:12:19.000 --> 00:12:21.000]  你看上文下理是誰呢
[00:12:21.000 --> 00:12:23.000]  他們個個都說
[00:12:23.000 --> 00:12:25.000]  亞當
[00:12:25.000 --> 00:12:27.000]  每一個人下理很清楚
[00:12:27.000 --> 00:12:29.000]  就是亞當
[00:12:29.000 --> 00:12:31.000]  是因為這樣的緣故
[00:12:31.000 --> 00:12:33.000]  因為亞當的緣故
[00:12:33.000 --> 00:12:37.000]  我們是有這個罪性
[00:12:37.000 --> 00:12:38.000]  另一方面聖經裡面
[00:12:38.000 --> 00:12:41.000]  我未出母胎已經有了罪
[00:12:41.000 --> 00:12:43.000]  未出母胎
[00:12:43.000 --> 00:12:47.000]  怎麼會有行動上的犯罪呢
[00:12:47.000 --> 00:12:48.000]  所有這些經文
[00:12:48.000 --> 00:12:49.000]  當時我跟他們講
[00:12:49.000 --> 00:12:50.000]  講完之後
[00:12:50.000 --> 00:12:52.000]  那個牧師
[00:12:52.000 --> 00:12:54.000]  我是第一次聽到
[00:12:54.000 --> 00:12:59.000]  有人這樣回應這個無罪論
[00:12:59.000 --> 00:13:02.000]  接著他們就說
[00:13:02.000 --> 00:13:06.000]  我有沒有可能找一個時間
[00:13:06.000 --> 00:13:08.000]  來澄清一下
[00:13:08.000 --> 00:13:10.000]  我們過去信的東西
[00:13:10.000 --> 00:13:12.000]  有哪些東西是不對的
[00:13:12.000 --> 00:13:13.000]  我告訴他們
[00:13:13.000 --> 00:13:15.000]  絕對歡迎
[00:13:15.000 --> 00:13:16.000]  甚至有些人
[00:13:16.000 --> 00:13:17.000]  因為這樣的緣故
[00:13:17.000 --> 00:13:19.000]  我給他們例子
[00:13:19.000 --> 00:13:20.000]  讀我當時
[00:13:20.000 --> 00:13:22.000]  還沒有神學語之前
[00:13:22.000 --> 00:13:24.000]  已經有一些神學課程
[00:13:24.000 --> 00:13:26.000]  你來了
[00:13:26.000 --> 00:13:28.000]  各位親愛的弟兄姊妹
[00:13:28.000 --> 00:13:31.000]  這些弟兄姊妹是非常可愛
[00:13:31.000 --> 00:13:32.000]  很認真
[00:13:32.000 --> 00:13:34.000]  是著經
[00:13:34.000 --> 00:13:38.000]  以及是實講的人
[00:13:38.000 --> 00:13:40.000]  論到偽身
[00:13:40.000 --> 00:13:42.000]  我深深感覺到
[00:13:42.000 --> 00:13:44.000]  這樣的弟兄姊妹
[00:13:44.000 --> 00:13:45.000]  你不用她
[00:13:45.000 --> 00:13:48.000]  太可惜了
[00:13:48.000 --> 00:13:50.000]  是因為這樣的緣故
[00:13:50.000 --> 00:13:51.000]  我看回那段聖經
[00:13:51.000 --> 00:13:53.000]  我看到神的心腸
[00:13:53.000 --> 00:13:55.000]  看到一個摩西
[00:13:55.000 --> 00:13:57.000]  四十年
[00:13:57.000 --> 00:14:00.000]  在皇宮長大
[00:14:00.000 --> 00:14:05.000]  學習了埃及人一切的東西
[00:14:05.000 --> 00:14:07.000]  全部的東西
[00:14:07.000 --> 00:14:09.000]  為什麼學習了呢
[00:14:09.000 --> 00:14:10.000]  因為他是皇子
[00:14:10.000 --> 00:14:12.000]  所以是因為他的訓練
[00:14:12.000 --> 00:14:14.000]  軍事的訓練
[00:14:14.000 --> 00:14:15.000]  行政的訓練
[00:14:15.000 --> 00:14:17.000]  管理的訓練
[00:14:17.000 --> 00:14:18.000]  經濟的訓練
[00:14:18.000 --> 00:14:20.000]  外交的訓練
[00:14:20.000 --> 00:14:22.000]  怎樣去
[00:14:22.000 --> 00:14:25.000]  繼續不斷建立人的訓練
[00:14:25.000 --> 00:14:26.000]  打仗的訓練
[00:14:26.000 --> 00:14:27.000]  全部的東西
[00:14:27.000 --> 00:14:30.000]  各種武器的訓練
[00:14:30.000 --> 00:14:34.000]  他全部都齊了
[00:14:34.000 --> 00:14:36.000]  另一方面
[00:14:36.000 --> 00:14:38.000]  四十年在看洋
[00:14:38.000 --> 00:14:39.000]  風吹雨打
[00:14:39.000 --> 00:14:41.000]  各種不同的野獸來
[00:14:41.000 --> 00:14:42.000]  他一個人
[00:14:42.000 --> 00:14:44.000]  他要應付
[00:14:44.000 --> 00:14:45.000]  沒得吃
[00:14:45.000 --> 00:14:46.000]  你怎樣去
[00:14:46.000 --> 00:14:50.000]  全部辨認那些山草樹木
[00:14:50.000 --> 00:14:51.000]  哪些可以吃
[00:14:51.000 --> 00:14:53.000]  哪些不能吃
[00:14:53.000 --> 00:14:55.000]  有哪些野物
[00:14:55.000 --> 00:14:58.000]  用什麼方法來捕捉到他
[00:14:58.000 --> 00:15:01.000]  全部這些常識
[00:15:01.000 --> 00:15:05.000]  他有齊
[00:15:05.000 --> 00:15:07.000]  我們的神
[00:15:07.000 --> 00:15:11.000]  他知人善用
[00:15:11.000 --> 00:15:12.000]  是因為這樣
[00:15:12.000 --> 00:15:15.000]  他就要呼召他
[00:15:15.000 --> 00:15:17.000]  但是摩世
[00:15:17.000 --> 00:15:19.000]  這個就過人了
[00:15:19.000 --> 00:15:21.000]  他跟著就跟這個神說
[00:15:21.000 --> 00:15:24.000]  他們一定不會信我的
[00:15:24.000 --> 00:15:27.000]  他一定不會聽我的
[00:15:27.000 --> 00:15:28.000]  我們一起讀
[00:15:28.000 --> 00:15:29.000]  四章第一節
[00:15:29.000 --> 00:15:31.000]  摩西回答說
[00:15:31.000 --> 00:15:33.000]  他們必不信我
[00:15:33.000 --> 00:15:35.000]  也必不聽我的話
[00:15:35.000 --> 00:15:36.000]  必說什麼
[00:15:36.000 --> 00:15:41.000]  耶和華並沒有向你顯然
[00:15:41.000 --> 00:15:43.000]  為什麼這樣
[00:15:43.000 --> 00:15:45.000]  因為過去那些痛苦
[00:15:45.000 --> 00:15:48.000]  難以遺忘
[00:15:48.000 --> 00:15:50.000]  四十年
[00:15:50.000 --> 00:15:52.000]  他醒不了
[00:15:52.000 --> 00:15:54.000]  他是一個以色列人
[00:15:54.000 --> 00:15:55.000]  但是看見埃及人
[00:15:55.000 --> 00:15:57.000]  在欺負他的同胞的時候
[00:15:57.000 --> 00:16:03.000]  一時那種民族親情
[00:16:03.000 --> 00:16:06.000]  就令到他忍無可忍
[00:16:06.000 --> 00:16:08.000]  殺了那個埃及人
[00:16:08.000 --> 00:16:10.000]  埋了他
[00:16:10.000 --> 00:16:12.000]  後來又出去
[00:16:12.000 --> 00:16:14.000]  見到兩個以色列人
[00:16:14.000 --> 00:16:17.000]  在吵架衝突
[00:16:17.000 --> 00:16:19.000]  我不知道有沒有打
[00:16:19.000 --> 00:16:21.000]  他就勸他們
[00:16:21.000 --> 00:16:23.000]  這是你的骨肉
[00:16:23.000 --> 00:16:26.000]  是你的同胞
[00:16:26.000 --> 00:16:27.000]  你們為什麼這樣
[00:16:27.000 --> 00:16:30.000]  都不互相去忍讓一下
[00:16:30.000 --> 00:16:31.000]  為什麼要這樣
[00:16:31.000 --> 00:16:33.000]  來打生打死
[00:16:33.000 --> 00:16:35.000]  為什麼
[00:16:35.000 --> 00:16:36.000]  誰知其中一個
[00:16:36.000 --> 00:16:38.000]  直接告訴他
[00:16:38.000 --> 00:16:40.000]  關你什麼事
[00:16:40.000 --> 00:16:41.000]  你想打死我
[00:16:41.000 --> 00:16:42.000]  好像你打死那個
[00:16:42.000 --> 00:16:44.000]  埃及人一樣
[00:16:44.000 --> 00:16:45.000]  突然間魔勢
[00:16:45.000 --> 00:16:47.000]  才不驚起來
[00:16:47.000 --> 00:16:49.000]  原來那件事
[00:16:49.000 --> 00:16:51.000]  已經有人知道
[00:16:51.000 --> 00:16:52.000]  而知道的人
[00:16:52.000 --> 00:16:55.000]  是以色列人
[00:16:55.000 --> 00:16:57.000]  他這樣說法
[00:16:57.000 --> 00:17:00.000]  遲早佛佬都會知道
[00:17:00.000 --> 00:17:03.000]  就是因為這樣的緣故
[00:17:03.000 --> 00:17:06.000]  他沒有辦法
[00:17:06.000 --> 00:17:10.000]  忍痛逃走
[00:17:10.000 --> 00:17:13.000]  他是這樣逃走
[00:17:13.000 --> 00:17:15.000]  是逃難
[00:17:15.000 --> 00:17:17.000]  這些傷痛
[00:17:17.000 --> 00:17:19.000]  對他來說
[00:17:19.000 --> 00:17:22.000]  無法忘記
[00:17:22.000 --> 00:17:24.000]  他的心是要救他們
[00:17:24.000 --> 00:17:26.000]  幫他們
[00:17:26.000 --> 00:17:27.000]  但反而得利
[00:17:27.000 --> 00:17:29.000]  是被他們咬回頭
[00:17:29.000 --> 00:17:32.000]  是出賣他
[00:17:32.000 --> 00:17:36.000]  你說這種傷痛
[00:17:36.000 --> 00:17:39.000]  容易忘記嗎
[00:17:39.000 --> 00:17:42.000]  我想起我自己的經歷
[00:17:42.000 --> 00:17:43.000]  三歲多
[00:17:43.000 --> 00:17:44.000]  有印象
[00:17:44.000 --> 00:17:45.000]  第一個印象
[00:17:45.000 --> 00:17:47.000]  是對我媽媽的印象
[00:17:47.000 --> 00:17:49.000]  就是我抱著我媽媽的腳
[00:17:49.000 --> 00:17:51.000]  我的妹妹抱著她的另一隻腳
[00:17:51.000 --> 00:17:52.000]  在哭
[00:17:52.000 --> 00:17:53.000]  她吊頸死
[00:17:53.000 --> 00:17:55.000]  那些印象
[00:17:55.000 --> 00:17:57.000]  這些傷痛
[00:17:57.000 --> 00:17:59.000]  是對著一個三歲多的人
[00:17:59.000 --> 00:18:02.000]  我唯一對媽媽的印象
[00:18:02.000 --> 00:18:03.000]  這麼多年
[00:18:03.000 --> 00:18:04.000]  你說我會不會忘記呢
[00:18:04.000 --> 00:18:05.000]  不會
[00:18:05.000 --> 00:18:07.000]  不過我會用另一種
[00:18:07.000 --> 00:18:09.000]  不同的看法
[00:18:09.000 --> 00:18:12.000]  開始看那些事
[00:18:12.000 --> 00:18:14.000]  各位頂子妹
[00:18:14.000 --> 00:18:16.000]  你是摩西的
[00:18:16.000 --> 00:18:19.000]  你會怎樣呢
[00:18:19.000 --> 00:18:21.000]  到底是甚麼
[00:18:21.000 --> 00:18:23.000]  成為摩西負面的態度的呢
[00:18:23.000 --> 00:18:26.000]  十四戰
[00:18:26.000 --> 00:18:28.000]  誰立你作我們的首領
[00:18:28.000 --> 00:18:29.000]  和審判官呢
[00:18:29.000 --> 00:18:31.000]  難道你要殺我
[00:18:31.000 --> 00:18:34.000]  好像殺那個階級人一樣嗎
[00:18:34.000 --> 00:18:36.000]  這個就是以色列人
[00:18:36.000 --> 00:18:40.000]  有這種觀念
[00:18:40.000 --> 00:18:42.000]  我們試一試看一看
[00:18:42.000 --> 00:18:44.000]  三件事
[00:18:44.000 --> 00:18:45.000]  第一
[00:18:45.000 --> 00:18:48.000]  他們必不信我
[00:18:48.000 --> 00:18:49.000]  第二
[00:18:49.000 --> 00:18:52.000]  必不聽我
[00:18:52.000 --> 00:18:53.000]  第三
[00:18:53.000 --> 00:18:55.000]  他們一定會說
[00:18:55.000 --> 00:18:59.000]  你在作故事出來
[00:18:59.000 --> 00:19:02.000]  耶和華沒有向你顯然
[00:19:02.000 --> 00:19:04.000]  你有沒有搞錯
[00:19:04.000 --> 00:19:05.000]  你是誰
[00:19:05.000 --> 00:19:06.000]  怎麼可能
[00:19:06.000 --> 00:19:08.000]  他會向你顯然
[00:19:08.000 --> 00:19:14.000]  三個必不必不必不
[00:19:14.000 --> 00:19:16.000]  我很感謝
