
[00:00:00.000 --> 00:00:01.200]  在我們領受神的話語之前
[00:04:43.800 --> 00:04:45.200]  所以他就沒有問題
[00:04:45.200 --> 00:04:46.800]  所以叫人家扔他下海
[00:04:46.800 --> 00:04:49.400]  誰知道他下海之後
[00:04:49.400 --> 00:04:52.800]  神派了一條魚來吞了約拿
[00:04:52.800 --> 00:04:56.000]  所以有人說笑多了一條吞拿魚
[00:04:56.000 --> 00:04:59.600]  然後他三天之後
[00:04:59.600 --> 00:05:01.600]  套在乾地上
[00:05:01.600 --> 00:05:03.800]  原來他去到尼尼尾城
[00:05:03.800 --> 00:05:05.200]  原來這艘是潛艇
[00:05:05.200 --> 00:05:10.000]  尼尼尾城到現在直徑是有三天要走的路程
[00:05:10.000 --> 00:05:12.400]  但是他真的懶得來做
[00:05:12.400 --> 00:05:15.000]  他隨便說幾句話就收工了
[00:05:15.000 --> 00:05:17.200]  然後就看看這群人怎麼樣
[00:05:17.200 --> 00:05:18.200]  想不到
[00:05:19.000 --> 00:05:22.200]  整個尼尼尾城的人悔改
[00:05:22.200 --> 00:05:24.600]  為什麼這麼厲害呢?
[00:05:24.600 --> 00:05:26.800]  我們很熟悉這些經文
[00:05:26.800 --> 00:05:29.400]  甚至連小孩子都會熟悉
[00:05:29.400 --> 00:05:32.000]  但是有時候很熟悉的情況之下
[00:05:32.000 --> 00:05:34.800]  我們就輕忽了當中一些屬靈的意義
[00:05:34.800 --> 00:05:38.400]  今天我們探討為什麼約拿他會逃走
[00:05:38.400 --> 00:05:41.600]  神又為什麼沒有扔下約拿
[00:05:41.600 --> 00:05:43.000]  放棄他呢?
[00:05:43.000 --> 00:05:45.400]  原來第一個信息就是
[00:05:45.400 --> 00:05:48.800]  我們是沒有選擇的選擇
[00:05:49.400 --> 00:05:52.400]  你有沒有想過神做人最寶貴的是什麼?
[00:05:52.400 --> 00:05:54.000]  就是給我們有靈
[00:05:54.000 --> 00:05:57.600]  我們可以去跟神溝通認識神
[00:05:57.600 --> 00:06:01.000]  所以人被稱為萬物之靈就是這個意思
[00:06:01.000 --> 00:06:02.000]  動物沒有的
[00:06:02.000 --> 00:06:05.200]  人是會相信這個世界有一個神
[00:06:05.200 --> 00:06:07.800]  縱使可能他不知道誰是真正的神
[00:06:07.800 --> 00:06:09.400]  但是仍然相信有神
[00:06:09.400 --> 00:06:12.400]  靈是讓我們跟神可以建立關係
[00:06:12.400 --> 00:06:14.600]  但是還有一樣很寶貴的是什麼呢?
[00:06:14.600 --> 00:06:18.400]  神給人有自由意志去選擇
[00:06:19.400 --> 00:06:21.200]  其實我們是很想
[00:06:21.200 --> 00:06:22.600]  我們有選擇權
[00:06:22.600 --> 00:06:23.800]  我們有我們的自由
[00:06:23.800 --> 00:06:26.800]  但是可能已經溫水止瓦了
[00:06:26.800 --> 00:06:28.800]  我們香港人都不再覺得
[00:06:28.800 --> 00:06:30.800]  這麼需要有選擇權
[00:06:30.800 --> 00:06:32.400]  不要忘記
[00:06:32.400 --> 00:06:34.200]  香港回歸之前
[00:06:34.200 --> 00:06:36.200]  中國是答應了我們
[00:06:36.200 --> 00:06:38.400]  我們是有普選的
[00:06:38.400 --> 00:06:42.000]  我們是每人一票選我們的特首出來
[00:06:42.000 --> 00:06:45.600]  如果今天我們的特首是由每人一票去選的時候
[00:06:45.600 --> 00:06:47.800]  他就不只是向著幾百人負責
[00:06:47.800 --> 00:06:49.400]  他真的會體恤民情
[00:06:49.400 --> 00:06:53.400]  我不覺得我們一起去選的可能會對
[00:06:53.400 --> 00:06:55.200]  但也可能會錯的
[00:06:55.200 --> 00:06:57.200]  但是如果我有一選擇的時候
[00:06:57.200 --> 00:06:58.400]  這次我選錯了
[00:06:58.400 --> 00:07:01.000]  我下次有機會可以再選
[00:07:01.000 --> 00:07:02.400]  很熟悉的
[00:07:02.400 --> 00:07:03.600]  近一點的台灣
[00:07:03.600 --> 00:07:06.600]  當時國民黨執政高壓
[00:07:06.600 --> 00:07:08.200]  後來終於怎麼樣呢?
[00:07:08.200 --> 00:07:09.800]  他們來選了
[00:07:09.800 --> 00:07:12.400]  因為後來竟然每人可以有一票
[00:07:12.400 --> 00:07:14.200]  來選他們的總統
[00:07:14.200 --> 00:07:15.800]  他們選了誰呢?
[00:07:15.800 --> 00:07:17.000]  陳水扁
[00:07:17.400 --> 00:07:20.600]  覺得這個律師年少有為
[00:07:20.600 --> 00:07:23.400]  曾經也為了政治的緣故而坐牢
[00:07:23.400 --> 00:07:24.800]  他們稱他為什麼呢?
[00:07:24.800 --> 00:07:26.800]  台灣之子
[00:07:26.800 --> 00:07:29.200]  誰知道後來這個人
[00:07:29.200 --> 00:07:31.400]  有權力之後讓他腐化
[00:07:31.400 --> 00:07:33.000]  非常貪污
[00:07:33.000 --> 00:07:35.400]  成為台灣之恥
[00:07:35.400 --> 00:07:37.000]  但是不要忘記
[00:07:37.000 --> 00:07:39.000]  在這個民選的社會裡面
[00:07:39.000 --> 00:07:40.600]  這個總統
[00:07:40.600 --> 00:07:42.800]  下台之後要坐牢
[00:07:42.800 --> 00:07:47.200]  於是這群人就不再選民進黨了
[00:07:47.200 --> 00:07:48.400]  就選馬英九
[00:07:48.400 --> 00:07:49.200]  哇,多好啊
[00:07:49.200 --> 00:07:50.200]  高大威猛啊
[00:07:50.200 --> 00:07:51.200]  多帥啊
[00:07:51.200 --> 00:07:53.400]  但是馬英九較為懦弱
[00:07:53.400 --> 00:07:57.000]  特別是跟國內又建立一個好的關係
[00:07:57.000 --> 00:08:01.000]  讓台灣來來去去的經濟更加差
[00:08:01.000 --> 00:08:03.800]  於是那些人又再選
[00:08:03.800 --> 00:08:06.000]  就選一個英文很厲害的人
[00:08:06.000 --> 00:08:07.800]  就叫做蔡英文
[00:08:07.800 --> 00:08:09.000]  是不是?
[00:08:09.000 --> 00:08:11.200]  好了,蔡英文又上台了
[00:08:11.200 --> 00:08:13.800]  其實香港是幫了蔡英文
[00:08:13.800 --> 00:08:16.200]  蔡英文其實在這幾年裡面
[00:08:16.200 --> 00:08:17.800]  都治理得不是那麼好的
[00:08:17.800 --> 00:08:20.400]  現在民進黨就已經預備
[00:08:20.400 --> 00:08:23.200]  要自己內部裡面去有一個選舉
[00:08:23.200 --> 00:08:26.200]  蔡英文的民望是低的
[00:08:26.200 --> 00:08:29.800]  怎麼想到因為香港這個送中條例
[00:08:29.800 --> 00:08:31.400]  台灣人更加體會到
[00:08:31.400 --> 00:08:33.600]  原來一國兩制是那麼可怕的
[00:08:33.600 --> 00:08:36.200]  而民進黨是反對一國兩制的
[00:08:36.200 --> 00:08:37.400]  跟國民黨不同
[00:08:37.400 --> 00:08:39.800]  於是竟然爆冷
[00:08:39.800 --> 00:08:43.800]  蔡英文現在成為了民進黨的代表
[00:08:44.000 --> 00:08:46.600]  下一屆的選舉我相信
[00:08:46.600 --> 00:08:48.400]  蔡英文會連任
[00:08:48.400 --> 00:08:50.400]  無論如何,意思就是說
[00:08:50.400 --> 00:08:53.200]  每一個人都有他手上那張票
[00:08:53.200 --> 00:08:54.200]  可以離開選擇
[00:08:54.200 --> 00:08:54.800]  所以
[00:08:54.800 --> 00:08:56.600]  這是我們的權利
[00:08:56.600 --> 00:08:57.800]  我們人很渴望
[00:08:57.800 --> 00:09:00.800]  是可以有自由選擇的機會
[00:09:00.800 --> 00:09:03.400]  神做人就是給人有選擇的機會
[00:09:03.400 --> 00:09:05.600]  當神做,當夏娃的時候
[00:09:05.600 --> 00:09:06.600]  做我們的始祖
[00:09:06.600 --> 00:09:08.800]  放他們在伊甸園裡面
[00:09:08.800 --> 00:09:11.200]  不要忘記伊甸園是非常美麗
[00:09:11.600 --> 00:09:14.800]  神說到園中所有的果子
[00:09:14.800 --> 00:09:16.400]  你都可以享用的
[00:09:16.400 --> 00:09:18.600]  但是因為人有自由意志
[00:09:18.600 --> 00:09:20.000]  所以神就選了一棵樹
[00:09:20.000 --> 00:09:21.400]  隨便一棵樹都可以
[00:09:21.400 --> 00:09:23.200]  不一定是蘋果樹
[00:09:23.200 --> 00:09:25.600]  他說這棵叫分別善惡樹的果子
[00:09:25.600 --> 00:09:26.800]  你不要吃
[00:09:26.800 --> 00:09:29.400]  如果你吃的時候已經說得很清楚
[00:09:29.400 --> 00:09:31.200]  你會來得是去死
[00:09:31.200 --> 00:09:34.000]  你跟我關係就會有疏離
[00:09:34.000 --> 00:09:37.600]  請你記住他們在一個很好的環境裡面
[00:09:37.600 --> 00:09:39.000]  他們可以享受
[00:09:39.000 --> 00:09:41.200]  他們不是沒東西吃的
[00:09:41.200 --> 00:09:43.200]  所以他們犯的錯就是很糟糕
[00:09:43.200 --> 00:09:46.000]  針研第六章的三十節
[00:09:46.000 --> 00:09:47.400]  很清楚的說
[00:09:47.400 --> 00:09:51.200]  他說到如果一個人很窮
[00:09:51.200 --> 00:09:53.800]  他沒有能力去找工作
[00:09:53.800 --> 00:09:56.000]  他偷東西的時候
[00:09:56.000 --> 00:09:57.800]  你用什麼態度對他呢?
[00:09:57.800 --> 00:10:00.800]  我們一起讀針研第六章的第三十節
[00:10:00.800 --> 00:10:06.000]  "賊因飢餓偷竊充饑,人不表示他"
[00:10:06.000 --> 00:10:09.000]  如果一個人
[00:10:09.400 --> 00:10:11.600]  是真的窮到沒辦法
[00:10:11.600 --> 00:10:13.000]  你也是,他又去偷東西
[00:10:13.000 --> 00:10:14.000]  你不要藐視他
[00:10:14.000 --> 00:10:16.800]  第三十一節如果你看下去的時候
[00:10:16.800 --> 00:10:19.400]  但是他仍然要承擔法律的責任
[00:10:19.400 --> 00:10:20.800]  神是公平的
[00:10:20.800 --> 00:10:23.200]  所以你留意到原來阿當、阿蛙
[00:10:23.200 --> 00:10:25.800]  是在一個很豐富的環境裡面
[00:10:25.800 --> 00:10:28.000]  但是他選擇錯誤
[00:10:28.000 --> 00:10:30.000]  當他來到犯了罪之後
[00:10:30.000 --> 00:10:32.400]  某個程度他已經沒有選擇的自由了
[00:10:32.400 --> 00:10:36.000]  "人以為好多的自由"
[00:10:36.000 --> 00:10:36.600]  是
[00:10:36.600 --> 00:10:38.200]  真的神給人有自由
[00:10:38.200 --> 00:10:39.600]  因為神是愛
[00:10:39.600 --> 00:10:40.800]  他不會勉強別人
[00:10:40.800 --> 00:10:42.400]  但是現在只有兩條路可選擇
[00:10:42.400 --> 00:10:43.800]  就是你去相信神
[00:10:43.800 --> 00:10:45.200]  還是拒絕神
[00:10:45.200 --> 00:10:47.600]  當你相信神的時候
[00:10:47.600 --> 00:10:48.800]  你有神的生命
[00:10:48.800 --> 00:10:50.200]  你可以抗拒罪惡
[00:10:50.200 --> 00:10:52.400]  但是當你拒絕神的時候
[00:10:52.400 --> 00:10:54.400]  很多不信耶穌的人
[00:10:54.400 --> 00:10:55.600]  怎麼看我們基督徒?
[00:10:55.600 --> 00:10:57.000]  你有沒有被人說過
[00:10:57.000 --> 00:10:58.400]  你信耶穌
[00:10:58.400 --> 00:10:59.800]  什麼自由都沒有
[00:10:59.800 --> 00:11:00.800]  這樣也不准做
[00:11:00.800 --> 00:11:02.000]  那樣也不准做
[00:11:02.000 --> 00:11:05.400]  有時候你又要回教會
[00:11:06.400 --> 00:11:10.000]  剛才我說,我1979年開始出來侍奉
[00:11:10.000 --> 00:11:13.400]  我第一個的家庭去探訪
[00:11:13.400 --> 00:11:15.200]  我到現在都不會忘記
[00:11:15.200 --> 00:11:18.800]  當日一個媽媽帶著三個小孩子
[00:11:18.800 --> 00:11:20.000]  來到我們當中
[00:11:20.000 --> 00:11:21.600]  兩個讀中學,一個讀小學
[00:11:21.600 --> 00:11:24.600]  現在當中其中一個人已經做了校長
[00:11:24.600 --> 00:11:27.200]  我記得第一次是他們晚飯時間
[00:11:27.200 --> 00:11:28.200]  我上去探望他們
[00:11:28.200 --> 00:11:30.600]  就向他們的爸爸傳福音
[00:11:30.600 --> 00:11:32.400]  他就在挑戰我
[00:11:32.400 --> 00:11:34.000]  信耶穌有什麼好?
[00:11:34.000 --> 00:11:35.600]  什麼都不准做的
[00:11:35.800 --> 00:11:37.600]  那時候有沒有自由?
[00:11:37.600 --> 00:11:38.600]  我問他
[00:11:38.600 --> 00:11:40.400]  什麼我們不准做的?
[00:11:40.400 --> 00:11:42.200]  他就在吸煙
[00:11:42.200 --> 00:11:45.600]  你們基督徒可以吸煙嗎?
[00:11:45.600 --> 00:11:48.000]  我說這樣真的不可以
[00:11:48.000 --> 00:11:48.800]  你可以嗎?
[00:11:48.800 --> 00:11:51.400]  有什麼不可以?
[00:11:51.400 --> 00:11:52.600]  我們哪裡吸煙?
[00:11:52.600 --> 00:11:54.000]  你只是吸煙然後吐出來
[00:11:54.000 --> 00:11:56.400]  吸煙是這樣吸的,是不是?
[00:11:56.400 --> 00:11:57.600]  你也不是吸煙?
[00:11:57.600 --> 00:11:59.600]  接著我跟他說
[00:11:59.600 --> 00:12:01.200]  其實作為我們基督徒
[00:12:01.200 --> 00:12:03.600]  某個程度我們是可以吸煙的
[00:12:03.600 --> 00:12:05.400]  聖經沒有說不准的
[00:12:05.600 --> 00:12:07.800]  吸煙不影響我們的德教
[00:12:07.800 --> 00:12:10.600]  但是吸煙是影響到我們早一點
[00:12:10.600 --> 00:12:12.200]  可以見到我們的主
[00:12:12.200 --> 00:12:13.600]  那我就問他
[00:12:13.600 --> 00:12:14.800]  你一天吸多少煙呢?
[00:12:14.800 --> 00:12:17.000]  他就說他一天吸兩包
[00:12:17.000 --> 00:12:18.800]  我不知道兩包多還是少
[00:12:18.800 --> 00:12:20.800]  至少四十支,是不是?
[00:12:20.800 --> 00:12:22.200]  因為我只吸過煙仔餅
[00:12:22.200 --> 00:12:23.000]  我沒有吸過煙
[00:12:23.000 --> 00:12:23.800]  OK?
[00:12:23.800 --> 00:12:24.600]  好了
[00:12:24.600 --> 00:12:25.600]  那我就問他
[00:12:25.600 --> 00:12:26.800]  如果你不吸煙怎麼辦?
[00:12:26.800 --> 00:12:28.600]  他很簡單地說
[00:12:28.600 --> 00:12:30.000]  我會吊煙龜
[00:12:30.000 --> 00:12:32.600]  可能年輕人不太明白這句話是什麼意思
[00:12:33.000 --> 00:12:36.200]  吊煙龜就是說會令人很辛苦
[00:12:36.200 --> 00:12:38.000]  接著他就問
[00:12:38.000 --> 00:12:39.600]  那麼你基督徒可不可以喝酒呢?
[00:12:39.600 --> 00:12:41.200]  他當時是做什麼的呢?
[00:12:41.200 --> 00:12:43.000]  用現在說的做物流業的
[00:12:43.000 --> 00:12:45.200]  但是當時是做搬運的
[00:12:45.200 --> 00:12:46.600]  他真的很傳統
[00:12:46.600 --> 00:12:48.800]  是在喝肉冰燒
[00:12:48.800 --> 00:12:50.800]  在吃一大塊叉燒
[00:12:50.800 --> 00:12:51.800]  他就問
[00:12:51.800 --> 00:12:53.000]  那麼你基督徒可不可以喝酒呢?
[00:12:53.000 --> 00:12:54.000]  我說這裡有
[00:12:54.000 --> 00:12:55.200]  聖經有說
[00:12:55.200 --> 00:12:57.600]  我說基督徒是可以喝酒的
[00:12:57.600 --> 00:12:58.800]  提摩太后書裡面
[00:12:58.800 --> 00:13:01.600]  保羅也叫提摩太太喝一點酒
[00:13:01.600 --> 00:13:02.600]  因為你身體不好
[00:13:02.800 --> 00:13:04.400]  聖經裡面說我們可以喝酒
[00:13:04.400 --> 00:13:06.600]  只不過是不可醉酒而已
[00:13:06.600 --> 00:13:08.200]  接著我就說
[00:13:08.200 --> 00:13:09.400]  我現在沒有喝酒
[00:13:09.400 --> 00:13:12.800]  就是因為我用我的自由權去選擇
[00:13:12.800 --> 00:13:13.800]  我不去喝
[00:13:13.800 --> 00:13:15.800]  我可以抽煙
[00:13:15.800 --> 00:13:19.000]  但是我用我的自由權選擇不去抽煙
[00:13:19.000 --> 00:13:19.800]  我問他
[00:13:19.800 --> 00:13:21.000]  那麼如果你不喝酒怎麼辦?
[00:13:21.000 --> 00:13:22.600]  我不喝酒哪有力氣做事呢?
[00:13:22.600 --> 00:13:24.200]  我就說
[00:13:24.200 --> 00:13:26.400]  其實真正沒有自由的是你
[00:13:26.400 --> 00:13:28.400]  你不吸煙
[00:13:28.400 --> 00:13:29.600]  你會吊煙龜
[00:13:29.600 --> 00:13:30.600]  你很辛苦
[00:13:30.600 --> 00:13:32.200]  你不喝酒
[00:13:32.200 --> 00:13:33.400]  你會沒力氣
[00:13:33.400 --> 00:13:36.400]  我只是在用我的自由權
[00:13:36.400 --> 00:13:39.000]  去選擇不做這件事
[00:13:39.000 --> 00:13:42.000]  不信耶穌的人以為他們有自由
[00:13:42.000 --> 00:13:44.400]  但其實他們已經失去了他們的自由
[00:13:44.400 --> 00:13:45.600]  他們被罪核制
[00:13:45.600 --> 00:13:47.600]  他們沒有能力去抗拒罪惡
[00:13:47.600 --> 00:13:49.000]  如果我們信了主的時候
[00:13:49.000 --> 00:13:51.000]  我們要來跟神有一個好的關係
[00:13:51.000 --> 00:13:54.200]  我們有能力來抗拒罪惡
[00:13:54.200 --> 00:13:57.200]  所以今天我們有沒有這份選擇?
[00:13:57.200 --> 00:13:58.600]  這是生死決
[00:13:58.600 --> 00:14:02.000]  不要忘記你的選擇是在影響你的將來
[00:14:03.200 --> 00:14:05.600]  一個學生很勤力地讀書
[00:14:05.600 --> 00:14:07.600]  可能入讀一間好的中學
[00:14:07.600 --> 00:14:08.800]  再入讀大學
[00:14:08.800 --> 00:14:11.400]  可能他未來的生活就容易很多
[00:14:11.400 --> 00:14:15.200]  但如果他沒有好一點讀書的時候
[00:14:15.200 --> 00:14:17.800]  可能他的路就走得辛苦很多
[00:14:17.800 --> 00:14:21.200]  所以原來你現在的決擇是影響你的將來
[00:14:21.200 --> 00:14:22.400]  好了
[00:14:22.400 --> 00:14:24.000]  我第二方面想到
[00:14:24.000 --> 00:14:26.000]  原來蒙召之後
[00:14:26.000 --> 00:14:29.200]  原來你就有責任來承擔
[00:14:29.600 --> 00:14:33.400]  某個程度上你是已經失去了你的自由
[00:14:33.400 --> 00:14:35.400]  很簡單舉一個例子
[00:14:35.400 --> 00:14:38.000]  我們當中有很多年輕人
[00:14:38.000 --> 00:14:39.600]  但你還未談戀愛
[00:14:39.600 --> 00:14:40.600]  還是很年輕
[00:14:40.600 --> 00:14:42.200]  當你未談戀愛的時候
[00:14:42.200 --> 00:14:43.000]  不要忘記
[00:14:43.000 --> 00:14:45.000]  你是有自由選擇的
[00:14:45.000 --> 00:14:46.000]  哎呀
[00:14:46.000 --> 00:14:50.400]  家明又喜歡我
[00:14:50.400 --> 00:14:52.400]  家成又喜歡我
[00:14:52.400 --> 00:14:54.200]  家智又喜歡我
[00:14:54.200 --> 00:14:54.800]  哎呀
[00:14:54.800 --> 00:14:55.800]  看我可以選擇
[00:14:55.800 --> 00:14:56.800]  當你未談戀愛
[00:14:56.800 --> 00:15:00.200]  你可以選擇一個人做你的男朋友
[00:15:00.200 --> 00:15:02.000]  又或者
