
[00:00:00.000 --> 00:00:02.000]  各位姐妹平安!
[00:12:17.000 --> 00:12:21.000]  我們每一個都是蒙恩的罪人的時候
[00:12:21.000 --> 00:12:25.000]  我相信上帝會給我們力量
[00:12:25.000 --> 00:12:28.000]  去愛我們的仇敵
[00:12:28.000 --> 00:12:33.000]  去愛那些傷害過我們的人
[00:12:33.000 --> 00:12:38.000]  或者有人現在的心在想
[00:12:38.000 --> 00:12:40.000]  愛仇敵
[00:12:40.000 --> 00:12:42.000]  你以為說這麼容易嗎
[00:12:42.000 --> 00:12:45.000]  耶穌就做得到
[00:12:45.000 --> 00:12:50.000]  不過人就不可能做得到
[00:12:50.000 --> 00:12:53.000]  我不知道你的心會不會這樣想
[00:12:53.000 --> 00:12:55.000]  如果你真的這樣想
[00:12:55.000 --> 00:12:58.000]  我可以舉很多的例子
[00:12:58.000 --> 00:13:00.000]  去證明你所說的
[00:13:00.000 --> 00:13:04.000]  你所想的是不正確的
[00:13:04.000 --> 00:13:06.000]  最近幾天之前
[00:13:06.000 --> 00:13:08.000]  我才看到一個新聞
[00:13:08.000 --> 00:13:11.000]  也是一個很好的例子
[00:13:11.000 --> 00:13:17.000]  怎樣去寬恕那些傷害他的人
[00:13:17.000 --> 00:13:19.000]  如果大家有留意新聞
[00:13:19.000 --> 00:13:23.000]  你會看到在美國有一個女警
[00:13:23.000 --> 00:13:27.000]  她因為自己進錯屋
[00:13:27.000 --> 00:13:29.000]  去了她的鄰舍家裡
[00:13:29.000 --> 00:13:35.000]  並且她是用槍打死了她的鄰舍
[00:13:35.000 --> 00:13:38.000]  於是她就被人抓了
[00:13:38.000 --> 00:13:40.000]  然後告上法庭
[00:13:40.000 --> 00:13:42.000]  就告她謀殺
[00:13:42.000 --> 00:13:47.000]  法庭終於判了她監禁十年
[00:13:47.000 --> 00:13:50.000]  在判決出了之後
[00:13:50.000 --> 00:13:52.000]  有很多人都在吵
[00:13:52.000 --> 00:13:54.000]  不公平啊
[00:13:54.000 --> 00:13:59.000]  一條人命換來的是十年的監禁
[00:13:59.000 --> 00:14:01.000]  不公平啊
[00:14:01.000 --> 00:14:04.000]  在法庭裡面
[00:14:04.000 --> 00:14:08.000]  那個受害人的弟弟
[00:14:08.000 --> 00:14:11.000]  說了一番話
[00:14:11.000 --> 00:14:12.000]  我們來看看
[00:14:17.000 --> 00:14:19.000]  I speak for myself
[00:14:19.000 --> 00:14:21.000]  I forgive you
[00:14:21.000 --> 00:14:23.000]  Personally want the best for you
[00:14:23.000 --> 00:14:27.000]  I don't even want you to go to jail
[00:14:27.000 --> 00:14:33.000]  I want the best for you
[00:14:33.000 --> 00:14:38.000]  Because I know that's exactly what both of them want you to do
[00:14:38.000 --> 00:14:42.000]  And the best would be give your life to Christ
[00:14:42.000 --> 00:14:46.000]  And I don't wish anything bad on you
[00:14:48.000 --> 00:14:51.000]  I don't know if this is possible
[00:14:51.000 --> 00:14:54.000]  But can I give her a hug, please?
[00:14:54.000 --> 00:14:57.000]  Please?
[00:14:57.000 --> 00:15:02.000]  Yes
[00:15:02.000 --> 00:15:16.000]  一幅很美麗的寬恕的圖畫
[00:15:16.000 --> 00:15:21.000]  所以不要因為我們自己做不到
[00:15:21.000 --> 00:15:25.000]  我們就說不可能做得到
[00:15:25.000 --> 00:15:30.000]  去寬恕那些傷害過我們的人
[00:15:30.000 --> 00:15:35.000]  這個受害人的弟弟不單止是寬恕
[00:15:35.000 --> 00:15:40.000]  他更加抓緊機會去為主去作見證
[00:15:40.000 --> 00:15:46.000]  去想將福音傳到這個女警
[00:15:46.000 --> 00:15:51.000]  神叫日頭照好人也照歹人
[00:15:51.000 --> 00:15:54.000]  降與給異人也給不異的人
[00:15:54.000 --> 00:16:00.000]  表示有一些恩典是每個人都可以得到
[00:16:00.000 --> 00:16:04.000]  當我們自己接受了恩典的時候
[00:16:04.000 --> 00:16:07.000]  可不可以讓我們身邊的人
[00:16:07.000 --> 00:16:10.000]  同樣是得著恩典
[00:16:10.000 --> 00:16:15.000]  從接受恩典去到施與恩典
[00:16:15.000 --> 00:16:19.000]  這個是我們要學習的功課
[00:16:19.000 --> 00:16:25.000]  或者我用另外一個方法去表達
[00:16:25.000 --> 00:16:30.000]  人是可以怎樣對待那些傷害他的人
[00:16:30.000 --> 00:16:33.000]  有人是這樣說的
[00:16:33.000 --> 00:16:38.000]  以惡報善就是魔鬼的行為
[00:16:38.000 --> 00:16:42.000]  即是說人家對你好你就對人不好
[00:16:42.000 --> 00:16:45.000]  是魔鬼的行為
[00:16:45.000 --> 00:16:49.000]  以善報善就是人性的表現
[00:16:49.000 --> 00:16:52.000]  人家對你好你就對人好
[00:16:52.000 --> 00:17:02.000]  但是以善報惡卻是神聖的德行
[00:17:03.000 --> 00:17:07.000]  耶穌說愛去到最高峰的時候
[00:17:07.000 --> 00:17:11.000]  就是以善報惡去愛你的仇敵
[00:17:11.000 --> 00:17:14.000]  去愛那些傷害過你的人
[00:17:14.000 --> 00:17:19.000]  因為這個就是一個見證
[00:17:19.000 --> 00:17:23.000]  與上帝的聖情有份
[00:17:23.000 --> 00:17:30.000]  耶穌說這樣你就可以作天父的義子
[00:17:31.000 --> 00:17:33.000]  作為天父的義子
[00:17:33.000 --> 00:17:35.000]  作為耶穌的門徒
[00:17:35.000 --> 00:17:39.000]  我相信你不會以惡報善
[00:17:39.000 --> 00:17:44.000]  我也相信以善報善你能夠做到
[00:17:44.000 --> 00:17:48.000]  但是今天耶穌給一個挑戰大家
[00:17:48.000 --> 00:17:51.000]  以善去報惡
[00:17:51.000 --> 00:17:55.000]  愛那些傷害你的人
[00:17:55.000 --> 00:18:03.000]  包括你剛剛想起的一個人或一群人
[00:18:03.000 --> 00:18:08.000]  請問你又願不願意呢?
[00:18:08.000 --> 00:18:14.000]  聽到這裡我相信有些心水清的弟兄姊妹會問
[00:18:14.000 --> 00:18:19.000]  除了這三個可能性有沒有第四個可能性呢?
[00:18:19.000 --> 00:18:21.000]  有沒有?
[00:18:21.000 --> 00:18:23.000]  有沒有?
[00:18:25.000 --> 00:18:28.000]  大家反應好像靜默了
[00:18:28.000 --> 00:18:31.000]  剛才那幾堂大家反應很激烈
[00:18:31.000 --> 00:18:33.000]  有,當然有
[00:18:33.000 --> 00:18:35.000]  是什麼呢?
[00:18:35.000 --> 00:18:37.000]  以惡報惡
[00:18:37.000 --> 00:18:41.000]  證明你們有聽到
[00:18:41.000 --> 00:18:47.000]  可能真的有人的心裡面會這樣想
[00:18:47.000 --> 00:18:50.000]  以惡報惡,以牙還牙
[00:18:50.000 --> 00:18:53.000]  這一種才是公平
[00:18:53.000 --> 00:18:58.000]  以善報惡,不公平的
[00:18:58.000 --> 00:19:03.000]  但是聖經的教導是什麼呢?
[00:19:03.000 --> 00:19:06.000]  耶穌的教導是什麼呢?
[00:19:06.000 --> 00:19:11.000]  《馬太福音》五章三十八、三十九節
[00:19:11.000 --> 00:19:13.000]  耶穌的說話
[00:19:13.000 --> 00:19:15.000]  你們聽見有話說
[00:19:15.000 --> 00:19:18.000]  以眼還眼,以牙還牙
[00:19:18.000 --> 00:19:20.000]  只是我告訴你們
[00:19:20.000 --> 00:19:22.000]  不要與惡人作對
[00:19:22.000 --> 00:19:24.000]  有人打你的右臉
[00:19:24.000 --> 00:19:27.000]  連左臉也轉過來
[00:19:27.000 --> 00:19:29.000]  由他打
[00:19:29.000 --> 00:19:32.000]  以惡報惡
[00:19:32.000 --> 00:19:36.000]  不是聖經的教導
[00:19:36.000 --> 00:19:41.000]  愛受敵才是聖經的教導
[00:19:41.000 --> 00:19:44.000]  貼撒羅尼加前書五章十五節
[00:19:44.000 --> 00:19:45.000]  我們一起讀
[00:19:45.000 --> 00:19:47.000]  你們要謹慎
[00:19:47.000 --> 00:19:51.000]  無論是誰都不可以惡報惡
[00:19:51.000 --> 00:19:54.000]  或是彼此相待
[00:19:54.000 --> 00:19:56.000]  或是待眾人
[00:19:56.000 --> 00:19:59.000]  常要追求良善
[00:19:59.000 --> 00:20:03.000]  聖經的教導是非常清晰的
[00:20:03.000 --> 00:20:07.000]  問題就是我們願不願意活出來
[00:20:07.000 --> 00:20:09.000]  我們肯不肯活出來
[00:20:09.000 --> 00:20:13.000]  今天的香港
[00:20:13.000 --> 00:20:18.000]  人的心是需要一種轉化
[00:20:18.000 --> 00:20:21.000]  怎樣轉化?
[00:20:21.000 --> 00:20:23.000]  從以惡報惡
[00:20:23.000 --> 00:20:26.000]  轉到以善報惡
[00:20:26.000 --> 00:20:28.000]  這個轉化
[00:20:28.000 --> 00:20:32.000]  這樣社會才能夠有盼望
[00:20:32.000 --> 00:20:34.000]  我們也知道
[00:20:34.000 --> 00:20:39.000]  唯有上帝能夠改變人的心
[00:20:39.000 --> 00:20:44.000]  能夠解開人心裏的結
[00:20:44.000 --> 00:20:50.000]  就讓我們繼續為香港祈禱
[00:20:50.000 --> 00:20:52.000]  為自己去祈禱
[00:20:52.000 --> 00:20:55.000]  並且在祈禱的同時
[00:20:55.000 --> 00:20:57.000]  我們自己盡力
[00:20:57.000 --> 00:21:02.000]  先去活出愛受敵這個教導
[00:21:02.000 --> 00:21:09.000]  禱告是在憐憫之先
[00:21:09.000 --> 00:21:15.000]  當我們願意為逼迫我們的人去祈禱的時候
[00:21:15.000 --> 00:21:22.000]  我相信上帝是會將憐憫的心賜給我們
[00:21:22.000 --> 00:21:30.000]  讓我們有力量去愛那些傷害過我們的人
[00:21:30.000 --> 00:21:34.000]  去愛我們的仇敵
[00:21:36.000 --> 00:21:40.000]  以色列人還沒有滿意保羅的解釋
[00:21:40.000 --> 00:21:43.000]  於是在十九節
[00:21:43.000 --> 00:21:45.000]  他們這樣說
[00:21:45.000 --> 00:21:48.000]  這樣你會對我說
[00:21:48.000 --> 00:21:49.000]  這是保羅說的
[00:21:49.000 --> 00:21:52.000]  他演繹以色列人心裏的疑問
[00:21:52.000 --> 00:21:55.000]  他為什麼還責怪人呢?
[00:21:55.000 --> 00:21:59.000]  有誰可以違抗他的旨意呢?
[00:21:59.000 --> 00:22:02.000]  這個問題
[00:22:02.000 --> 00:22:09.000]  很可能是從剛才法老的例子引起的
[00:22:09.000 --> 00:22:15.000]  既然法老的心硬是來自神
[00:22:15.000 --> 00:22:17.000]  是神令到他心硬
[00:22:17.000 --> 00:22:22.000]  也沒有人能夠違背上帝的旨意
[00:22:22.000 --> 00:22:24.000]  神要他心硬,他就心硬
[00:22:24.000 --> 00:22:29.000]  但是如果神令到法老心硬
[00:22:29.000 --> 00:22:32.000]  他又怎能夠懲罰法老呢?
[00:22:32.000 --> 00:22:39.000]  如果神叫人心硬卻又懲罰那些心硬的人
[00:22:39.000 --> 00:22:42.000]  那麼神豈不是不公平呢?
[00:22:42.000 --> 00:22:48.000]  這個就是當時的以色列人心裏的疑問
[00:22:48.000 --> 00:22:52.000]  其實和第十四節我們剛才一開始的時候
[00:22:52.000 --> 00:22:59.000]  看的問題,神是不是公平的問題,其實是很相似的
[00:22:59.000 --> 00:23:05.000]  那麼保羅怎樣回應呢?
[00:23:05.000 --> 00:23:08.000]  二十一節我們一起讀出
[00:23:08.000 --> 00:23:13.000]  被塑造的怎可對塑造他的說
[00:23:13.000 --> 00:23:17.000]  你為什麼把我做成這個樣子呢?
[00:23:17.000 --> 00:23:20.000]  圖像難道沒有權
[00:23:20.000 --> 00:23:25.000]  用同一團泥做一個用途尊貴的器皿
[00:23:25.000 --> 00:23:31.000]  又做另一個用途卑賤的器皿嗎?
[00:23:31.000 --> 00:23:34.000]  保羅他再次去強調
[00:23:34.000 --> 00:23:41.000]  上帝作為創造者的主權是在上帝的身上
[00:23:41.000 --> 00:23:48.000]  不過今次保羅就用了一個比較容易明白的例子
[00:23:48.000 --> 00:23:56.000]  這個例子就是圖像和泥的例子
[00:23:56.000 --> 00:24:00.000]  當我們想起圖像和泥的時候
[00:24:00.000 --> 00:24:07.000]  我不知道你腦海會浮現出一幅怎樣的圖畫
[00:24:07.000 --> 00:24:10.000]  不知道會不會浮現出一齣戲
[00:24:10.000 --> 00:24:13.000]  叫做人鬼情未了
[00:24:13.000 --> 00:24:19.000]  Demi Moore在做那一幕
[00:24:19.000 --> 00:24:21.000]  是印象深刻的
[00:24:21.000 --> 00:24:25.000]  過程是差不多的
[00:24:25.000 --> 00:24:30.000]  斯姆他也做過不少的陶瓷
[00:24:30.000 --> 00:24:32.000]  他跟我說
[00:24:32.000 --> 00:24:40.000]  他說那一團泥是必須被搓到一個泡沫都沒有
[00:24:40.000 --> 00:24:43.000]  沒有任何的氣泡在裡面
[00:24:43.000 --> 00:24:48.000]  才能夠做成一個器皿
[00:24:48.000 --> 00:24:50.000]  搓那個的時候
[00:24:50.000 --> 00:24:57.000]  那團泥是要承受著很大的壓力
[00:24:57.000 --> 00:25:00.000]  甚至如果你將它人性化
[00:25:00.000 --> 00:25:04.000]  可能是要承受很多的痛苦
[00:25:04.000 --> 00:25:09.000]  同樣一個基督徒要成為上帝的器皿
[00:25:09.000 --> 00:25:15.000]  生命也都需要承受很大的磨練
[00:25:15.000 --> 00:25:17.000]  很大的壓力
[00:25:17.000 --> 00:25:20.000]  包括要經歷痛苦
[00:25:20.000 --> 00:25:23.000]  經歷苦難等等
[00:25:23.000 --> 00:25:28.000]  直到生命當中的雜質是完全清除了
[00:25:28.000 --> 00:25:32.000]  這樣才能夠被上帝去使用
[00:25:32.000 --> 00:25:38.000]  但是那一團泥又怎能夠跟圖像說
[00:25:38.000 --> 00:25:42.000]  為什麼你這樣對我
[00:25:42.000 --> 00:25:46.000]  你這樣對我你是公平的嗎
[00:25:46.000 --> 00:25:52.000]  這個是創造者和被造者之間的關係的命定
[00:25:52.000 --> 00:26:01.000]  而那個主權就是在創造者的手中
[00:26:01.000 --> 00:26:03.000]  神的揀選
[00:26:03.000 --> 00:26:07.000]  神的恩典和憐憫
[00:26:07.000 --> 00:26:10.000]  在這個揀選的題目上
[00:26:10.000 --> 00:26:13.000]  保羅他繼續在25和26節
[00:26:13.000 --> 00:26:17.000]  他引述先知何西亞一些說話
[00:26:17.000 --> 00:26:21.000]  他引述何西亞的說話是想表明一件事
[00:26:21.000 --> 00:26:28.000]  就是表明愛邦人成為上帝的子民
[00:26:28.000 --> 00:26:33.000]  和以色列民最初成為上帝的選民
[00:26:33.000 --> 00:26:38.000]  同樣都是因著上帝的揀選
[00:26:38.000 --> 00:26:42.000]  上帝的憐憫
[00:26:42.000 --> 00:26:44.000]  當然我們知道
[00:26:44.000 --> 00:26:49.000]  保羅在羅馬書第九章講的揀選
[00:26:49.000 --> 00:26:54.000]  是引發了很多神學的討論
[00:26:54.000 --> 00:26:56.000]  我相信你都會聽過
[00:26:56.000 --> 00:26:58.000]  預定論
[00:26:58.000 --> 00:27:00.000]  Predestination
[00:27:00.000 --> 00:27:07.000]  只是這個題目已經有很多神學家的研究
[00:27:07.000 --> 00:27:16.000]  不過我相信保羅在羅馬書第九章所寫的揀選
[00:27:16.000 --> 00:27:23.000]  那個原意是要處理一個問題
[00:27:23.000 --> 00:27:27.000]  就是處理以色列民族和愛邦人
[00:27:27.000 --> 00:27:31.000]  在上帝拯救的計劃當中的地位
[00:27:31.000 --> 00:27:36.000]  而不是去處理個人得救的問題
[00:27:36.000 --> 00:27:40.000]  那你說為什麼牧師你會這樣說
