
[00:00:00.000 --> 00:00:10.000]  今天我們要來到這個約翰福音裏頭耶穌說的七個"我是"裏頭的第三個
[00:08:56.000 --> 00:09:00.000]  這個洋是屬於主耶穌的
[00:09:00.000 --> 00:09:03.000]  這個爲什麼指這個洋圈
[00:09:03.000 --> 00:09:05.000]  是指的猶太教呢
[00:09:05.000 --> 00:09:09.000]  因爲我們在新約聖經裏頭
[00:09:09.000 --> 00:09:10.000]  也讀過的
[00:09:10.000 --> 00:09:12.000]  比如在加拿大書
[00:09:12.000 --> 00:09:14.000]  加拿大書第三章
[00:09:14.000 --> 00:09:17.000]  第二三節就說到
[00:09:17.000 --> 00:09:21.000]  他說英信得救的真理
[00:09:21.000 --> 00:09:23.000]  還沒有出來以前
[00:09:23.000 --> 00:09:28.000]  就是耶穌基督還沒有降生的以前
[00:09:28.000 --> 00:09:31.000]  他說我們就指的猶太人
[00:09:31.000 --> 00:09:32.000]  以色列人
[00:09:32.000 --> 00:09:35.000]  他說都是被看守在律法底下
[00:09:35.000 --> 00:09:38.000]  在舊約的時候都是講律法
[00:09:38.000 --> 00:09:39.000]  你要守這個律法
[00:09:39.000 --> 00:09:41.000]  要守那個律法
[00:09:41.000 --> 00:09:48.000]  他說指圈到將來的真道顯明出來
[00:09:48.000 --> 00:09:55.000]  一直把你們圈到真道顯明出來
[00:09:55.000 --> 00:09:57.000]  這是加拿大書第三章
[00:09:57.000 --> 00:10:00.000]  二三節保羅寫的
[00:10:00.000 --> 00:10:02.000]  加拿大書所說的話
[00:10:02.000 --> 00:10:04.000]  就是猶太人
[00:10:04.000 --> 00:10:07.000]  在耶穌基督還沒有降生以前
[00:10:07.000 --> 00:10:09.000]  神有安排
[00:10:09.000 --> 00:10:13.000]  神安排就是把律法賜給他們
[00:10:13.000 --> 00:10:16.000]  當然神給他們律法的意思
[00:10:16.000 --> 00:10:21.000]  不是叫他們按照律法一條一條的來守
[00:10:21.000 --> 00:10:23.000]  神給他們的律法
[00:10:23.000 --> 00:10:25.000]  就是要叫他們看到
[00:10:25.000 --> 00:10:27.000]  他們需要耶穌基督
[00:10:27.000 --> 00:10:30.000]  因爲律法他們沒有辦法守住
[00:10:30.000 --> 00:10:35.000]  當摩西在西乃山按照神的吩咐
[00:10:35.000 --> 00:10:37.000]  給他們律法的時候
[00:10:37.000 --> 00:10:39.000]  猶太人說
[00:10:39.000 --> 00:10:43.000]  我們都能夠守
[00:10:43.000 --> 00:10:45.000]  他們心是很好的
[00:10:45.000 --> 00:10:47.000]  願意守神的律法
[00:10:47.000 --> 00:10:51.000]  但是一千多年來
[00:10:51.000 --> 00:10:54.000]  從摩西到耶穌一千多年來
[00:10:54.000 --> 00:10:58.000]  以色列他們並沒有守好的律法
[00:10:58.000 --> 00:11:01.000]  不是放那條就放這條
[00:11:01.000 --> 00:11:03.000]  他們不可能守住
[00:11:03.000 --> 00:11:05.000]  神爲什麼要這麼做
[00:11:05.000 --> 00:11:07.000]  要給他們律法呢
[00:11:07.000 --> 00:11:09.000]  神的意思不是給他們
[00:11:09.000 --> 00:11:11.000]  照一條一條去做
[00:11:11.000 --> 00:11:13.000]  神要讓他們知道
[00:11:13.000 --> 00:11:14.000]  我們不行
[00:11:14.000 --> 00:11:16.000]  我們不能夠守住律法
[00:11:16.000 --> 00:11:18.000]  我們需要有一個救主
[00:11:18.000 --> 00:11:21.000]  把我們從罪裏頭救出來
[00:11:21.000 --> 00:11:23.000]  所以律法給他們的目的呢
[00:11:23.000 --> 00:11:25.000]  是叫他們知罪
[00:11:25.000 --> 00:11:26.000]  你們有罪
[00:11:26.000 --> 00:11:28.000]  你們守不了
[00:11:28.000 --> 00:11:31.000]  這樣的話他們就要尋求
[00:11:31.000 --> 00:11:32.000]  要接受神
[00:11:32.000 --> 00:11:34.000]  在主耶穌來的時候
[00:11:34.000 --> 00:11:36.000]  給他們救恩
[00:11:36.000 --> 00:11:38.000]  救贖的恩典
[00:11:38.000 --> 00:11:40.000]  這就是律法
[00:11:40.000 --> 00:11:43.000]  所以在耶穌沒有來以前
[00:11:43.000 --> 00:11:47.000]  以色列他們都是在受律法的限制
[00:11:47.000 --> 00:11:52.000]  目的呢就叫他們要等耶穌來
[00:11:52.000 --> 00:11:54.000]  目的呢就叫他們呢
[00:11:54.000 --> 00:11:56.000]  知道自己不行
[00:11:56.000 --> 00:11:59.000]  只有一位救主可以來救他們
[00:11:59.000 --> 00:12:03.000]  那這樣把他們都圈在律法底下呢
[00:12:03.000 --> 00:12:07.000]  就是叫他們不要去拜假神
[00:12:07.000 --> 00:12:08.000]  因爲在中東的地方
[00:12:08.000 --> 00:12:10.000]  在以色列周圍的話
[00:12:10.000 --> 00:12:13.000]  有很多很多的假神和偶像
[00:12:13.000 --> 00:12:15.000]  那麼神要他們
[00:12:15.000 --> 00:12:18.000]  暫時你在律法底下
[00:12:18.000 --> 00:12:20.000]  把他們圈起來
[00:12:20.000 --> 00:12:23.000]  圈的意思就是把他們關在一起
[00:12:23.000 --> 00:12:24.000]  好像犯人一樣的
[00:12:24.000 --> 00:12:26.000]  把他們都關起來
[00:12:26.000 --> 00:12:27.000]  等到耶穌來
[00:12:27.000 --> 00:12:29.000]  從這個門進來
[00:12:29.000 --> 00:12:30.000]  他們就把
[00:12:30.000 --> 00:12:33.000]  耶穌就把能夠相信他的猶太人
[00:12:33.000 --> 00:12:37.000]  都從律法底下給釋放出來
[00:12:37.000 --> 00:12:41.000]  這是耶穌在這裏所說的
[00:12:41.000 --> 00:12:45.000]  他就是從門進來的
[00:12:45.000 --> 00:12:53.000]  至於什麼是門
[00:12:53.000 --> 00:12:55.000]  門
[00:12:55.000 --> 00:12:58.000]  第十章第二節就講到門
[00:12:58.000 --> 00:13:03.000]  他說從門進去的纔是羊的牧人
[00:13:03.000 --> 00:13:05.000]  這個地方的門
[00:13:05.000 --> 00:13:08.000]  就指着在舊約聖經裏頭
[00:13:08.000 --> 00:13:11.000]  對這個彌賽亞的預言
[00:13:11.000 --> 00:13:17.000]  和服這些舊約裏頭預言的這個人
[00:13:17.000 --> 00:13:19.000]  他纔是彌賽亞
[00:13:19.000 --> 00:13:21.000]  在舊約聖經有很多的預言
[00:13:21.000 --> 00:13:23.000]  歡迎耶穌的
[00:13:23.000 --> 00:13:25.000]  歡迎耶穌基督他要來
[00:13:25.000 --> 00:13:28.000]  雖然他是在耶穌來的以前
[00:13:28.000 --> 00:13:31.000]  七百年所寫的預言
[00:13:31.000 --> 00:13:33.000]  但是神在七百年以前
[00:13:33.000 --> 00:13:35.000]  早早已經指出來
[00:13:35.000 --> 00:13:38.000]  將來有一位彌賽亞
[00:13:38.000 --> 00:13:39.000]  也就是基督
[00:13:39.000 --> 00:13:42.000]  他要來做人類的救助
[00:13:42.000 --> 00:13:44.000]  要把人從罪裏頭
[00:13:44.000 --> 00:13:48.000]  從律法裏頭拯救出來
[00:13:48.000 --> 00:13:50.000]  這幾百個預言
[00:13:50.000 --> 00:13:52.000]  就告訴我們
[00:13:52.000 --> 00:13:54.000]  這彌賽亞是誰
[00:13:54.000 --> 00:13:56.000]  他是怎樣的
[00:13:56.000 --> 00:13:57.000]  所以你看
[00:13:57.000 --> 00:13:59.000]  我們可以舉幾個預言來看
[00:13:59.000 --> 00:14:00.000]  一個就是
[00:14:00.000 --> 00:14:02.000]  比如說這個彌賽亞
[00:14:02.000 --> 00:14:06.000]  這個基督是從猶大支排出來的
[00:14:06.000 --> 00:14:08.000]  那麼只有從猶大支排出來
[00:14:08.000 --> 00:14:11.000]  這個人才是彌賽亞
[00:14:11.000 --> 00:14:13.000]  纔是彌賽亞
[00:14:13.000 --> 00:14:15.000]  這是在《創世紀·四十九》上
[00:14:15.000 --> 00:14:17.000]  就有這樣的預言
[00:14:17.000 --> 00:14:19.000]  那麼這個彌賽亞
[00:14:19.000 --> 00:14:22.000]  必須是大位的後裔
[00:14:22.000 --> 00:14:24.000]  大位的子孫
[00:14:24.000 --> 00:14:26.000]  大位的後裔
[00:14:26.000 --> 00:14:29.000]  是在《彌賽亞書》第九章也提到的
[00:14:29.000 --> 00:14:31.000]  而且九月也提到
[00:14:31.000 --> 00:14:35.000]  這位彌賽亞基督降生的地方
[00:14:35.000 --> 00:14:37.000]  是在玻利恆
[00:14:37.000 --> 00:14:40.000]  猶太人有很多的城市
[00:14:40.000 --> 00:14:42.000]  有大的小的
[00:14:42.000 --> 00:14:45.000]  可是在《彌賽亞書》第五章說
[00:14:45.000 --> 00:14:48.000]  是在降生在玻利恆
[00:14:48.000 --> 00:14:50.000]  那麼還有一個預言就說
[00:14:50.000 --> 00:14:55.000]  這位彌賽亞是童女生的
[00:14:55.000 --> 00:14:58.000]  還有這位彌賽亞
[00:14:58.000 --> 00:15:00.000]  他做什麼事情呢
[00:15:00.000 --> 00:15:03.000]  在《彌賽亞書》三十五章就提到
[00:15:03.000 --> 00:15:05.000]  他能夠叫瞎子看見
[00:15:05.000 --> 00:15:07.000]  叫聾子聽見
[00:15:07.000 --> 00:15:09.000]  叫闕子行走
[00:15:09.000 --> 00:15:13.000]  講的耶穌基督要做的事情
[00:15:13.000 --> 00:15:15.000]  而且也說到
[00:15:15.000 --> 00:15:18.000]  他是比摩西還偉大
[00:15:18.000 --> 00:15:20.000]  而且呢
[00:15:20.000 --> 00:15:25.000]  他要照亮坐在死因黑暗裏頭的人
[00:15:25.000 --> 00:15:28.000]  在九月的時候已經提到了
[00:15:28.000 --> 00:15:31.000]  這個光進來以後
[00:15:31.000 --> 00:15:33.000]  這個在黑暗裏頭的人
[00:15:33.000 --> 00:15:35.000]  都要醒過來
[00:15:35.000 --> 00:15:39.000]  這也是在《彌賽亞書》第九章提到的
[00:15:39.000 --> 00:15:40.000]  還有呢
[00:15:40.000 --> 00:15:43.000]  他要賜聖靈給乾渴的人
[00:15:43.000 --> 00:15:45.000]  他要想把聖靈澆灌
[00:15:45.000 --> 00:15:48.000]  凡是乾渴人需要的人
[00:15:48.000 --> 00:15:51.000]  這也是這個彌賽亞的資格
[00:15:51.000 --> 00:15:54.000]  剛纔說了有八個
[00:15:54.000 --> 00:15:57.000]  從幾百個裏頭我們提了八個作爲例子
[00:15:57.000 --> 00:16:00.000]  當然還有很多
[00:16:00.000 --> 00:16:01.000]  如果一個人
[00:16:01.000 --> 00:16:04.000]  他說我是基督我是彌賽亞
[00:16:04.000 --> 00:16:05.000]  來到了中間
[00:16:05.000 --> 00:16:09.000]  如果我們不要按照幾百個來檢查檢驗
[00:16:09.000 --> 00:16:12.000]  就是按照這個八個來檢驗的話
[00:16:12.000 --> 00:16:15.000]  沒有一個人能夠合格
[00:16:15.000 --> 00:16:17.000]  他可能是猶大士派
[00:16:17.000 --> 00:16:19.000]  但是他不是大衛的子孫
[00:16:19.000 --> 00:16:21.000]  他可能是大衛子孫
[00:16:21.000 --> 00:16:24.000]  但是他不是生在伯裏堂
[00:16:24.000 --> 00:16:27.000]  所以有人做過統計
[00:16:27.000 --> 00:16:29.000]  數學家就會搞統計
[00:16:29.000 --> 00:16:31.000]  就搞概率
[00:16:31.000 --> 00:16:34.000]  他說這個八個預言都要應驗的話
[00:16:34.000 --> 00:16:37.000]  概率受到了嗎
[00:16:37.000 --> 00:16:38.000]  多少
[00:16:38.000 --> 00:16:41.000]  是個天文的數字
[00:16:41.000 --> 00:16:45.000]  十的後面要加是六個零
[00:16:45.000 --> 00:16:47.000]  是六個零
[00:16:47.000 --> 00:16:50.000]  你知道加一個零就多了十倍
[00:16:50.000 --> 00:16:53.000]  加兩個零就多了一百倍
[00:16:53.000 --> 00:16:58.000]  你算下去是六個零到多少倍
[00:16:58.000 --> 00:16:59.000]  我說我想了一下
[00:16:59.000 --> 00:17:03.000]  我算了一下不得了
[00:17:03.000 --> 00:17:06.000]  多少錢呢
[00:17:06.000 --> 00:17:08.000]  就是中國13億人
[00:17:08.000 --> 00:17:11.000]  每個人都有七百五十萬
[00:17:11.000 --> 00:17:15.000]  七十百五十萬的錢纔夠
[00:17:15.000 --> 00:17:20.000]  這個十的後面加十六個零
[00:17:20.000 --> 00:17:23.000]  沒有一個人能夠符合這八個中間
[00:17:23.000 --> 00:17:26.000]  所有的都符合的
[00:17:26.000 --> 00:17:29.000]  更沒有說這一個人
[00:17:29.000 --> 00:17:30.000]  他說我基督
[00:17:30.000 --> 00:17:33.000]  我就在中間關於基督的預言三百個
[00:17:33.000 --> 00:17:35.000]  我都應驗
[00:17:35.000 --> 00:17:38.000]  我都能應驗
[00:17:38.000 --> 00:17:41.000]  絕對不可能
[00:17:41.000 --> 00:17:44.000]  所以從這裏頭看起來
[00:17:44.000 --> 00:17:46.000]  只有耶穌基督
[00:17:46.000 --> 00:17:48.000]  他是符合
[00:17:48.000 --> 00:17:52.000]  而且成就
[00:17:52.000 --> 00:17:54.000]  應驗了基督裏頭
[00:17:54.000 --> 00:17:58.000]  所有關於基督的預言
[00:17:58.000 --> 00:18:01.000]  所以這本聖經因爲是神的模式
[00:18:01.000 --> 00:18:03.000]  這作者是神
[00:18:03.000 --> 00:18:06.000]  他能夠把幾百年以後
[00:18:06.000 --> 00:18:08.000]  甚至可能很久以後
[00:18:08.000 --> 00:18:09.000]  所要發生的事情
[00:18:09.000 --> 00:18:13.000]  都能夠簡單的預言出來
[00:18:13.000 --> 00:18:15.000]  所以這個稿子
[00:18:15.000 --> 00:18:17.000]  誰是有資格進去
[00:18:17.000 --> 00:18:19.000]  把猶太人
[00:18:19.000 --> 00:18:22.000]  以色列人從律法底下救出來的
[00:18:22.000 --> 00:18:25.000]  從這個門進去救出來的
[00:18:25.000 --> 00:18:28.000]  這個就是真的牧人
[00:18:28.000 --> 00:18:31.000]  只有耶穌是真的牧人
[00:18:31.000 --> 00:18:34.000]  只有真的耶穌是真的牧人
[00:18:34.000 --> 00:18:36.000]  第三個
[00:18:36.000 --> 00:18:40.000]  開門的就要給真牧人開門
[00:18:40.000 --> 00:18:42.000]  假的牧人你不要給他開門
[00:18:42.000 --> 00:18:45.000]  他也不能夠進入羊圈
[00:18:45.000 --> 00:18:48.000]  那麼誰是開門的呢
[00:18:48.000 --> 00:18:50.000]  從約翰福音看到
[00:18:50.000 --> 00:18:52.000]  這個開門的可以說是
[00:18:52.000 --> 00:18:57.000]  施洗約翰
[00:18:57.000 --> 00:18:58.000]  因爲施洗約翰
[00:18:58.000 --> 00:19:02.000]  是爲耶穌預備道路
[00:19:02.000 --> 00:19:06.000]  他是爲耶穌修之人的路
[00:19:06.000 --> 00:19:10.000]  到神那裏去的路
[00:19:10.000 --> 00:19:11.000]  當然有人解釋說
[00:19:11.000 --> 00:19:12.000]  開門的是誰
[00:19:12.000 --> 00:19:14.000]  是神
[00:19:14.000 --> 00:19:15.000]  是聖靈
[00:19:15.000 --> 00:19:19.000]  或者是某某的先知
[00:19:19.000 --> 00:19:21.000]  但是呢
[00:19:21.000 --> 00:19:22.000]  看起來還是
[00:19:22.000 --> 00:19:24.000]  如果從約翰福音看
[00:19:24.000 --> 00:19:27.000]  施洗約翰比較符合
[00:19:27.000 --> 00:19:29.000]  這是個開門的
[00:19:29.000 --> 00:19:31.000]  因爲他介紹耶穌給人
[00:19:31.000 --> 00:19:33.000]  他說看那神的羔羊
[00:19:33.000 --> 00:19:36.000]  此處去是人罪孽的
[00:19:36.000 --> 00:19:38.000]  他就講到
[00:19:38.000 --> 00:19:42.000]  我要看到聖靈從上面降下來
[00:19:42.000 --> 00:19:44.000]  降在誰身上
[00:19:44.000 --> 00:19:46.000]  神說這就是尼賽亞
[00:19:46.000 --> 00:19:49.000]  所以他就預備人的心
[00:19:49.000 --> 00:19:51.000]  不但指出人有罪
[00:19:51.000 --> 00:19:54.000]  而且指出耶穌就基督
[00:19:54.000 --> 00:19:58.000]  那麼他就給耶穌開門
[00:19:58.000 --> 00:20:02.000]  所以這個是能夠我們看到
[00:20:02.000 --> 00:20:06.000]  是有個開門的
[00:20:06.000 --> 00:20:07.000]  那麼耶穌呢
[00:20:07.000 --> 00:20:09.000]  就把他的羊呢
[00:20:09.000 --> 00:20:10.000]  進了門以後
[00:20:10.000 --> 00:20:12.000]  把羊給領出來
[00:20:12.000 --> 00:20:14.000]  把他的羊領出來
[00:20:14.000 --> 00:20:15.000]  那這些羊呢
[00:20:15.000 --> 00:20:17.000]  就是猶太人
[00:20:17.000 --> 00:20:23.000]  猶太人都被圈在這個律法底下
