
[00:00:00.000 --> 00:00:03.400]  今日,我哋思想屬靈健康
[00:02:37.800 --> 00:02:41.800]  佢都冇乜嘢問,咁又走咗
[00:02:41.800 --> 00:02:46.800]  我點知道自己健康嘅情況呢?
[00:02:46.800 --> 00:02:50.800]  最近呢,醫務即係衛生署呢
[00:02:50.800 --> 00:02:52.800]  嚟到將一個調查報告
[00:02:52.800 --> 00:02:57.800]  2014年行為風險嘅調查公佈
[00:02:57.800 --> 00:02:59.800]  佢話呢有八成香港人呀
[00:02:59.800 --> 00:03:02.800]  有八成受訪嘅香港人
[00:03:02.800 --> 00:03:10.800]  係每日攝取唔足夠嘅嗰個蔬菜嘅嗰個咁樣嘅數量
[00:03:10.800 --> 00:03:14.800]  有六成佢哋呢嘅體能嘅運動呢
[00:03:14.800 --> 00:03:18.800]  即係嗰個活動呢唔達到嗰個水平
[00:03:18.800 --> 00:03:20.800]  呢度呢就講啦
[00:03:20.800 --> 00:03:24.800]  有四成嘅香港人嘅成年體重嘅指標呀
[00:03:24.800 --> 00:03:27.800]  我唔知你有冇聽過BMI呀
[00:03:27.800 --> 00:03:29.800]  你睇醫生嘅時候呢
[00:03:29.800 --> 00:03:31.800]  佢會同你計一計呀
[00:03:31.800 --> 00:03:33.800]  你嘅重量同你嘅身高
[00:03:33.800 --> 00:03:35.800]  除一除嘅數值
[00:03:35.800 --> 00:03:38.800]  如果你嘅BMI
[00:03:38.800 --> 00:03:41.800]  即係唔係一個健康正常嘅水平
[00:03:41.800 --> 00:03:43.800]  咩叫做健康正常水平呢?
[00:03:43.800 --> 00:03:45.800]  對一個成年人嚟講呢
[00:03:45.800 --> 00:03:51.800]  你嘅BMI應該係喺19至23嘅水平呀
[00:03:51.800 --> 00:03:53.800]  咁每一個標準都唔同嘅
[00:03:53.800 --> 00:03:54.800]  不過東方人呢
[00:03:54.800 --> 00:03:56.800]  即係如果你睇下呢個圖呢
[00:03:56.800 --> 00:03:59.800]  呢一個呢係正常嘅水平
[00:03:59.800 --> 00:04:01.800]  正常嘅水平
[00:04:01.800 --> 00:04:05.800]  19到18.5到23
[00:04:05.800 --> 00:04:09.800]  如果你超過23 何重呀?
[00:04:09.800 --> 00:04:12.800]  咁有啲人呢就量下你嘅腰圍呀
[00:04:12.800 --> 00:04:13.800]  你嘅腰圍呢
[00:04:13.800 --> 00:04:17.800]  即係係咪中央肥胖呀咁樣
[00:04:17.800 --> 00:04:21.800]  可能呢你唔需要預咩血
[00:04:21.800 --> 00:04:23.800]  睇下你肥唔肥
[00:04:23.800 --> 00:04:24.800]  過唔過重
[00:04:24.800 --> 00:04:27.800]  呢個行為上面
[00:04:27.800 --> 00:04:31.800]  究竟帶嚟你身體嗰個風險
[00:04:31.800 --> 00:04:34.800]  有幾咁健康有幾咁多
[00:04:34.800 --> 00:04:38.800]  一個咁簡單體重
[00:04:38.800 --> 00:04:44.800]  就可以預測究竟你嘅健康嘅狀況如何
[00:04:44.800 --> 00:04:48.800]  所以一個人嘅健康
[00:04:48.800 --> 00:04:50.800]  即係唔使染好多血嘅
[00:04:50.800 --> 00:04:51.800]  如果你過重呢
[00:04:51.800 --> 00:04:53.800]  咁你都要注意下
[00:04:53.800 --> 00:04:56.800]  我係屬於過重嘅一群呀
[00:04:56.800 --> 00:04:58.800]  所以呢要注意下
[00:04:58.800 --> 00:05:00.800]  點樣去減自己嘅體重
[00:05:00.800 --> 00:05:03.800]  能夠達符嗰個比較呢
[00:05:03.800 --> 00:05:06.800]  即係健康嘅正常嘅水平
[00:05:06.800 --> 00:05:09.800]  社會嘅健康
[00:05:09.800 --> 00:05:11.800]  你點樣嚟去睇呢
[00:05:11.800 --> 00:05:15.800]  或者我哋會睇社會究竟嘅制度公唔公平
[00:05:15.800 --> 00:05:18.800]  有冇人關心呢啲窮人
[00:05:18.800 --> 00:05:21.800]  點解呢個社會咁多劏房呢
[00:05:21.800 --> 00:05:24.800]  究竟呢個社會出現咩問題呢
[00:05:24.800 --> 00:05:28.800]  究竟社會公唔公義呢
[00:05:28.800 --> 00:05:31.800]  如果你問一個人屬靈嘅健康點樣
[00:05:31.800 --> 00:05:33.800]  究竟有冇一個指標
[00:05:33.800 --> 00:05:36.800]  探葉針嚟到量度
[00:05:36.800 --> 00:05:39.800]  我嗰個屬靈嘅健康呢
[00:05:39.800 --> 00:05:41.800]  或者教會嘅健康
[00:05:41.800 --> 00:05:43.800]  有冇一個咁樣嘅指標呢
[00:05:43.800 --> 00:05:46.800]  如果有呢啲係有咩指標呢
[00:05:46.800 --> 00:05:50.800]  有冇量度嗰個嘅標準呢
[00:05:50.800 --> 00:05:52.800]  今日呢我哋嘗試呢
[00:05:52.800 --> 00:05:54.800]  從以下嘅一段經文
[00:05:54.800 --> 00:05:57.800]  就嚟到去思想
[00:05:57.800 --> 00:06:00.800]  究竟一個屬靈嘅群體呀
[00:06:00.800 --> 00:06:03.800]  咩叫屬靈嘅群體好似教會
[00:06:03.800 --> 00:06:05.800]  就係一個屬靈嘅群體
[00:06:05.800 --> 00:06:08.800]  我哋嚟到去跟隨神嘅人
[00:06:08.800 --> 00:06:11.800]  我哋呢一班有屬靈生命嘅人
[00:06:11.800 --> 00:06:13.800]  但係呢個屬靈嘅生命
[00:06:13.800 --> 00:06:17.800]  唔代表一定健康嘅成長
[00:06:17.800 --> 00:06:21.800]  你身體健康有啲嘅指標
[00:06:21.800 --> 00:06:23.800]  你屬靈嘅健康
[00:06:23.800 --> 00:06:26.800]  同樣亦都係可以有啲嘅指標
[00:06:26.800 --> 00:06:29.800]  嚟到去表達究竟我哋同神嘅關係
[00:06:29.800 --> 00:06:33.800]  我哋呢個群體係咪一個健康呢
[00:06:33.800 --> 00:06:38.800]  我哋嘅指標係邊度嚟到睇到呢
[00:06:38.800 --> 00:06:41.800]  喺第十六至到第十八章
[00:06:41.800 --> 00:06:43.800]  佢話我哋嘅指標
[00:06:43.800 --> 00:06:47.800]  唔係單單仲係喺我哋個人身上
[00:06:47.800 --> 00:06:50.800]  我哋喺領袖嘅層面
[00:06:50.800 --> 00:06:53.800]  都可以睇到呢個指標
[00:06:53.800 --> 00:06:55.800]  究竟健唔健康
[00:06:55.800 --> 00:06:58.800]  喺第十六至第十八章講領袖
[00:06:58.800 --> 00:07:02.800]  第十六章講審判官
[00:07:02.800 --> 00:07:04.800]  第十七章講君王
[00:07:04.800 --> 00:07:07.800]  第十八章講祭司
[00:07:07.800 --> 00:07:10.800]  跟住講埋先知
[00:07:10.800 --> 00:07:14.800]  咁呢啲嘅領袖同屬靈嘅健康
[00:07:14.800 --> 00:07:16.800]  究竟有咩嘅關係呢
[00:07:16.800 --> 00:07:19.800]  我真正間就嚟到去解釋
[00:07:19.800 --> 00:07:24.800]  我哋嚟到去思想呢一個健康
[00:07:24.800 --> 00:07:29.800]  即係領袖呢個群體嘅健康嘅指標
[00:07:29.800 --> 00:07:33.800]  點樣樣喺領袖嚟到反映
[00:07:33.800 --> 00:07:34.800]  第一個指標
[00:07:34.800 --> 00:07:37.800]  究竟呢個屬靈嘅群體
[00:07:37.800 --> 00:07:40.800]  有冇關愛佢哋嘅領袖呢
[00:07:40.800 --> 00:07:43.800]  而喺呢個關愛佢哋嘅領袖裏面
[00:07:43.800 --> 00:07:45.800]  睇到呢個屬靈嘅群體
[00:07:45.800 --> 00:07:47.800]  究竟健唔健康呢
[00:07:47.800 --> 00:07:51.800]  喺呢段聖經嘅開始佢咁樣話
[00:07:51.800 --> 00:07:55.800]  佢話利美加嘅祭司同埋利美泉之派
[00:07:55.800 --> 00:07:58.800]  在以色列人中沒有分得產業
[00:07:58.800 --> 00:08:02.800]  他們可以吃耶和華嘅火祭
[00:08:02.800 --> 00:08:05.800]  那是他的產業
[00:08:05.800 --> 00:08:08.800]  他代弟兄中沒有產業
[00:08:08.800 --> 00:08:12.800]  耶和華是他們嘅產業
[00:08:12.800 --> 00:08:14.800]  喺呢段聖經裏面
[00:08:14.800 --> 00:08:19.800]  冇係嚟到交代祭司利美人所做嘅工作
[00:08:19.800 --> 00:08:22.800]  乜嘢係祭司乜嘢係利美人
[00:08:22.800 --> 00:08:25.800]  神喺以色列嘅群體裏面
[00:08:25.800 --> 00:08:28.800]  一個屬神嘅群體
[00:08:28.800 --> 00:08:31.800]  神夫照呢個群體
[00:08:31.800 --> 00:08:34.800]  喺呢個群體裏面又揀選咗
[00:08:34.800 --> 00:08:37.800]  一個特別嘅支派叫利美
[00:08:37.800 --> 00:08:40.800]  而喺呢個利美裏面有一個亞倫嘅家族
[00:08:40.800 --> 00:08:44.800]  去揀選呢個家族成為祭司利美人
[00:08:44.800 --> 00:08:50.800]  利美人亦都喺呢個揀選嘅裏面嚟到去服侍神
[00:08:50.800 --> 00:08:52.800]  以色列人呢
[00:08:52.800 --> 00:08:57.800]  佢哋要服侍
[00:08:57.800 --> 00:09:02.800]  喺當時會幕同埋聖殿呢
[00:09:02.800 --> 00:09:04.800]  佢哋做嘢嘅人呢
[00:09:04.800 --> 00:09:08.800]  唔係乜嘢人都可以做
[00:09:08.800 --> 00:09:11.800]  只係利美人同埋祭司
[00:09:11.800 --> 00:09:14.800]  先可以參與
[00:09:14.800 --> 00:09:17.800]  嚟到獻祭
[00:09:17.800 --> 00:09:18.800]  聖經話
[00:09:18.800 --> 00:09:22.800]  我從以色列人中揀選咗利美人
[00:09:22.800 --> 00:09:26.800]  代替以色列一切投生嘅
[00:09:26.800 --> 00:09:28.800]  以利美人要歸我
[00:09:28.800 --> 00:09:31.800]  神就揀選咗呢個支派
[00:09:31.800 --> 00:09:33.800]  揀選咗呢個家族
[00:09:33.800 --> 00:09:38.800]  成為以色列嘅代表嚟到去服侍神
[00:09:38.800 --> 00:09:43.800]  雖然呢一段聖經係講
[00:09:43.800 --> 00:09:49.800]  利美人同埋祭司嘅權利
[00:09:49.800 --> 00:09:55.800]  呢個權利就卻係成為以色列人
[00:09:55.800 --> 00:09:59.800]  佢哋整體嘅一個義務
[00:09:59.800 --> 00:10:00.800]  我真係解釋
[00:10:00.800 --> 00:10:03.800]  究竟呢個咁樣嘅關係
[00:10:03.800 --> 00:10:06.800]  點反映呢個屬靈嘅健康呢
[00:10:06.800 --> 00:10:09.800]  今日嘅制度
[00:10:09.800 --> 00:10:11.800]  同當日嘅制度好唔同
[00:10:11.800 --> 00:10:14.800]  今日我哋話信徒皆祭司
[00:10:14.800 --> 00:10:17.800]  每一個居屋徒都可以參與侍奉
[00:10:17.800 --> 00:10:21.800]  同昔日某啲人可以參與侍奉係唔同
[00:10:21.800 --> 00:10:23.800]  不過你會諗
[00:10:23.800 --> 00:10:26.800]  今日傳道人嗰個服侍
[00:10:26.800 --> 00:10:29.800]  同弟兄姊妹嘅服侍有冇咩唔同呢
[00:10:29.800 --> 00:10:32.800]  我唔係喺呢度嚟到去
[00:10:32.800 --> 00:10:35.800]  做呢一個分析
[00:10:35.800 --> 00:10:39.800]  不過呢喺呢一段聖經提醒我哋
[00:10:39.800 --> 00:10:42.800]  即係有幾方面
[00:10:42.800 --> 00:10:46.800]  呢一段嘅聖經開始有三個嘅小段
[00:10:46.800 --> 00:10:52.800]  利美同埋祭司嗰個嘅權利
[00:10:52.800 --> 00:10:54.800]  嗰個權利嘅性質係乜嘢
[00:10:54.800 --> 00:10:57.800]  權利嘅範圍係乜嘢
[00:10:57.800 --> 00:10:59.800]  第一個小段
[00:10:59.800 --> 00:11:04.800]  利美或者祭司嘅權利
[00:11:04.800 --> 00:11:09.800]  係基於佢哋冇嗰個權利
[00:11:09.800 --> 00:11:12.800]  即係好矛盾
[00:11:12.800 --> 00:11:15.800]  佢哋嘅權利係由於佢哋冇權利
[00:11:15.800 --> 00:11:18.800]  一個呢係呢一段聖經
[00:11:18.800 --> 00:11:21.800]  重複一個字叫做產業
[00:11:21.800 --> 00:11:24.800]  即係分唔分到地呢
[00:11:24.800 --> 00:11:28.800]  原來喺聖經話畀我哋知道
[00:11:28.800 --> 00:11:32.800]  佢哋利美人係冇地分
[00:11:32.800 --> 00:11:34.800]  佢哋去到迦南地
[00:11:34.800 --> 00:11:36.800]  個個支派都有地分
[00:11:36.800 --> 00:11:40.800]  但係唯獨呢個支派係冇地分
[00:11:40.800 --> 00:11:43.800]  不過嚴格上面嚟講
[00:11:43.800 --> 00:11:45.800]  佢又唔係完全冇晒產業
[00:11:45.800 --> 00:11:48.800]  咁有咩產業呢
[00:11:48.800 --> 00:11:49.800]  原來聖經話
[00:11:49.800 --> 00:11:55.800]  佢哋就喺嗰個城裏面
[00:11:55.800 --> 00:11:58.800]  佢哋會有產業
[00:11:58.800 --> 00:12:01.800]  不過基本上
[00:12:01.800 --> 00:12:05.800]  利美同埋祭司佢係冇產業
[00:12:05.800 --> 00:12:06.800]  咁佢冇產業
[00:12:06.800 --> 00:12:09.800]  聖經就話神就佢嘅產業
[00:12:09.800 --> 00:12:11.800]  點神係佢產業呢
[00:12:11.800 --> 00:12:13.800]  佢點樣藉著呢個產業
[00:12:13.800 --> 00:12:15.800]  維持佢哋嘅生活呢
[00:12:15.800 --> 00:12:19.800]  第二個三節五節就解釋
[00:12:19.800 --> 00:12:21.800]  所以佢話
[00:12:21.800 --> 00:12:24.800]  祭司從百姓所得嘅權益
[00:12:24.800 --> 00:12:26.800]  或者佢嘅權利
[00:12:26.800 --> 00:12:33.800]  或者喺和學本就話
[00:12:33.800 --> 00:12:35.800]  佢所得嘅份
[00:12:35.800 --> 00:12:38.800]  係從百姓獻祭嘅裏面
[00:12:38.800 --> 00:12:42.800]  抽一部分成為佢哋生活所需
[00:12:42.800 --> 00:12:45.800]  所以因著咁樣
[00:12:45.800 --> 00:12:48.800]  佢哋能夠可以養生
[00:12:48.800 --> 00:12:51.800]  雖然祭司冇產業
[00:12:51.800 --> 00:12:54.800]  神卻係成為佢嘅產業
[00:12:54.800 --> 00:12:56.800]  因著佢可以
[00:12:56.800 --> 00:13:00.800]  喺百姓奉獻俾神嘅祭物裏面
[00:13:00.800 --> 00:13:02.800]  其中某部分去攞一啲
[00:13:02.800 --> 00:13:08.800]  嚟到成為佢養生嘅生活所需
[00:13:08.800 --> 00:13:12.800]  喺呢一段聖經話畀我哋知道
[00:13:12.800 --> 00:13:16.800]  原來唔係所有嘅利美人
[00:13:16.800 --> 00:13:21.800]  佢哋都會喺會幕裏面去服侍神
[00:13:21.800 --> 00:13:30.800]  當時社會裏面嘅會幕
[00:13:30.800 --> 00:13:32.800]  大家睇呢個圖
[00:13:32.800 --> 00:13:34.800]  當佢分地嘅時候
[00:13:34.800 --> 00:13:36.800]  十二支派都有地分
[00:13:36.800 --> 00:13:38.800]  但係唯獨利美
[00:13:38.800 --> 00:13:40.800]  你搵唔到有利美
[00:13:40.800 --> 00:13:41.800]  佢哋冇地分
[00:13:41.800 --> 00:13:43.800]  利美乜嘢呢?
[00:13:43.800 --> 00:13:45.800]  利美人佢哋就分成
[00:13:45.800 --> 00:13:47.800]  喺十二支派裏面
[00:13:47.800 --> 00:13:48.800]  你睇到啲黑點點
[00:13:48.800 --> 00:13:50.800]  就係呢啲成嘅分佈
[00:13:50.800 --> 00:13:54.800]  其實分佈喺唔同嘅支派裏面
[00:13:54.800 --> 00:13:57.800]  有啲利美人就唔一定
[00:13:57.800 --> 00:14:00.800]  佢哋喺會幕裏面嘅侍奉
[00:14:00.800 --> 00:14:01.800]  當時嘅會幕
[00:14:01.800 --> 00:14:04.800]  可能設咗喺示羅
[00:14:04.800 --> 00:14:07.800]  呢個咁樣嘅地方
[00:14:07.800 --> 00:14:11.800]  所以有啲人選擇
[00:14:11.800 --> 00:14:13.800]  喺啲城嘅居住
[00:14:13.800 --> 00:14:19.800]  未必遷移到呢個會幕嗰度
[00:14:19.800 --> 00:14:21.800]  佢哋有啲人自願
[00:14:21.800 --> 00:14:25.800]  如果佢哋自願想參加會幕嘅侍奉
[00:14:25.800 --> 00:14:28.800]  咁佢哋仍然可以得到
[00:14:28.800 --> 00:14:30.800]  神畀佢嘅一份
[00:14:30.800 --> 00:14:33.800]  不過喺呢段聖經帶咗有兩個問題
[00:14:33.800 --> 00:14:34.800]  第一個問題
[00:14:34.800 --> 00:14:37.800]  點解佢哋冇產業呢?
[00:14:37.800 --> 00:14:40.800]  點解神要特別叫利美人
[00:14:40.800 --> 00:14:43.800]  同埋祭司冇產業呢?
[00:14:43.800 --> 00:14:46.800]  如果你了解當時嘅社會環境
[00:14:46.800 --> 00:14:50.800]  古代嘅國家祭司有好多特權
[00:14:50.800 --> 00:14:54.800]  祭司擁有好特別嘅權利
[00:14:54.800 --> 00:14:58.800]  你如果知道當時好多嘅國家
[00:14:58.800 --> 00:15:02.800]  佢哋都相信
[00:15:02.800 --> 00:15:04.800]  唔係以色列嘅神
[00:15:04.800 --> 00:15:06.800]  佢哋相信佢哋嘅神
[00:15:06.800 --> 00:15:10.800]  佢哋覺得國王皇帝就係神嘅代言人
[00:15:10.800 --> 00:15:15.800]  所謂神嘅代言人
[00:15:15.800 --> 00:15:18.800]  而佢權力邊個嚟受予呢?
[00:15:18.800 --> 00:15:20.800]  神嘅代表係邊個呢?
[00:15:20.800 --> 00:15:21.800]  就係祭司
[00:15:21.800 --> 00:15:24.800]  所以皇帝都祭司幾分
[00:15:24.800 --> 00:15:26.800]  當你打聖仗嘅時候
[00:15:26.800 --> 00:15:28.800]  佢哋會將啲祭身
[00:15:28.800 --> 00:15:30.800]  甚至將啲嘢
[00:15:30.800 --> 00:15:33.800]  嚟到奉獻帶過畀佢祭司
[00:15:33.800 --> 00:15:35.800]  所以祭司
[00:15:35.800 --> 00:15:42.800]  係擁有著好多財富嘅管理嘅一班人
[00:15:42.800 --> 00:15:45.800]  但係神就係要呢一班人
[00:15:45.800 --> 00:15:49.800]  去嘅民族嘅祭司無產業
[00:15:49.800 --> 00:15:53.800]  唔係神有一個
[00:15:53.800 --> 00:15:55.800]  我相信神有一個目的
[00:15:55.800 --> 00:15:59.800]  就係叫呢班人唔謀取個人嘅利益
[00:15:59.800 --> 00:16:00.800]  佢哋冇經濟嘅利益
[00:16:00.800 --> 00:16:02.800]  佢哋冇權力嘅利益
[00:16:02.800 --> 00:16:06.800]  佢哋唔會擴張自己嘅地圖
[00:16:06.800 --> 00:16:10.800]  一個咁樣嘅一個咁樣嘅狀況
[00:16:10.800 --> 00:16:12.800]  第二方面
[00:16:12.800 --> 00:16:16.800]  點解祭司嘅權利
[00:16:16.800 --> 00:16:19.800]  係成為呢個群體
[00:16:19.800 --> 00:16:22.800]  嗰個健康嘅探業針
[00:16:22.800 --> 00:16:24.800]  祭司嘅權利
[00:16:24.800 --> 00:16:27.800]  佢哋點能夠成為呢個群體
[00:16:27.800 --> 00:16:29.800]  對神一個表達
[00:16:29.800 --> 00:16:33.800]  一個冇產業嘅一班服侍神嘅人
[00:16:33.800 --> 00:16:36.800]  神唔係想佢哋貧窮
[00:16:36.800 --> 00:16:41.800]  佢哋神想佢哋活喺佢依靠神嘅供應裏面
[00:16:41.800 --> 00:16:43.800]  神就佢哋產業
[00:16:43.800 --> 00:16:45.800]  佢哋依靠神
[00:16:45.800 --> 00:16:49.800]  佢哋依靠嗰啲願意馴服嘅以色列人
[00:16:49.800 --> 00:16:51.800]  忠心去奉獻
[00:16:51.800 --> 00:16:54.800]  以至佢哋能夠得到
[00:16:54.800 --> 00:16:57.800]  即係祭司得到呢個供應
[00:16:57.800 --> 00:17:00.800]  如果呢班以色列人唔馴服神
[00:17:00.800 --> 00:17:02.800]  唔忠心奉獻點呀祭司
[00:17:02.800 --> 00:17:04.800]  祭司得唔得到供應呀
[00:17:04.800 --> 00:17:06.800]  祭司得唔到供應
[00:17:06.800 --> 00:17:09.800]  所以從祭司得唔得到供應
[00:17:09.800 --> 00:17:12.800]  就可以反映呢個群體
[00:17:12.800 --> 00:17:15.800]  究竟佢哋對神嘅態度點樣
[00:17:15.800 --> 00:17:19.800]  所以當你睇《馬拉基書》嘅時候
[00:17:19.800 --> 00:17:21.800]  你就發現原來
[00:17:21.800 --> 00:17:23.800]  神嘅隔缺樑
[00:17:23.800 --> 00:17:25.800]  其實神嘅隔缺樑
[00:17:25.800 --> 00:17:27.800]  就係代表咗呢個群體
[00:17:27.800 --> 00:17:30.800]  同神嘅關係疏遠咗
[00:17:30.800 --> 00:17:32.800]  佢哋唔忠心嘅奉獻
[00:17:32.800 --> 00:17:35.800]  所以換句說話嚟講
[00:17:35.800 --> 00:17:38.800]  我哋唔單止睇呢個群體嘅祭司
[00:17:38.800 --> 00:17:40.800]  呢個領袖有冇斂財
[00:17:40.800 --> 00:17:41.800]  有冇弄權
[00:17:41.800 --> 00:17:44.800]  同樣我哋睇下呢個群體嘅弟兄姊妹
[00:17:44.800 --> 00:17:46.800]  佢有冇關心
[00:17:46.800 --> 00:17:49.800]  關顧呢個領袖嘅需要
[00:17:49.800 --> 00:17:53.800]  喺一陣咁多年裏面
[00:17:53.800 --> 00:17:58.800]  同工都得著神嗰個供應
[00:17:58.800 --> 00:17:59.800]  亦都喺呢一方面
[00:17:59.800 --> 00:18:02.800]  睇到呢個教會
[00:18:02.800 --> 00:18:04.800]  從呢個角度嚟講
[00:18:04.800 --> 00:18:07.800]  係一個健康嘅教會
[00:18:07.800 --> 00:18:11.800]  不過呢個唔係唯一嘅指標
[00:18:11.800 --> 00:18:13.800]  喺聖經裏面
[00:18:13.800 --> 00:18:19.800]  乜嘢嘢係呢個群體裏面健康嘅指標呢
[00:18:19.800 --> 00:18:22.800]  其中一個指標好重要
[00:18:22.800 --> 00:18:26.800]  就係當我哋讀生命記嘅時候
[00:18:26.800 --> 00:18:33.800]  我哋嚟到去了解
[00:18:33.800 --> 00:18:36.800]  由第五章一路讀落去
[00:18:36.800 --> 00:18:39.800]  其實第五章之後
[00:18:39.800 --> 00:18:41.800]  一路講到
[00:18:41.800 --> 00:18:44.800]  以色列人同神嚟到立約
[00:18:44.800 --> 00:18:46.800]  究竟點樣反映
[00:18:46.800 --> 00:18:49.800]  以色列人有冇忠於神呢
[00:18:49.800 --> 00:18:51.800]  睇下有冇上十誡
[00:18:51.800 --> 00:18:55.800]  唔單止第五章嚟到講十誡
[00:18:55.800 --> 00:18:58.800]  其實十誡嘅細則
[00:18:58.800 --> 00:19:01.800]  就由第五章之後到二十六章
[00:19:01.800 --> 00:19:03.800]  如果你有睇嘅時候
[00:19:03.800 --> 00:19:06.800]  有色經學者佢哋嘅觀察
[00:19:06.800 --> 00:19:08.800]  你發現原來
[00:19:08.800 --> 00:19:11.800]  喺第六章一路之後
[00:19:11.800 --> 00:19:15.800]  其實同十誡都有互相嚟到對應
[00:19:15.800 --> 00:19:19.800]  當第一誡不可有別姓嘅神
[00:19:19.800 --> 00:19:21.800]  第六至第十一章
[00:19:21.800 --> 00:19:24.800]  講佢哋唔要侍奉其他嘅神
[00:19:24.800 --> 00:19:26.800]  當第二誡講唔好做偶像
[00:19:26.800 --> 00:19:30.800]  第十二章講敬拜嘅地點同埋方式
[00:19:30.800 --> 00:19:34.800]  第三誡嚟到講唔好妄稱神嘅名
[00:19:34.800 --> 00:19:37.800]  即係第十三第十四章
[00:19:37.800 --> 00:19:40.800]  講佢哋要分別自己為性
[00:19:40.800 --> 00:19:44.800]  佢哋要唔好被引誘去敬拜其他神
[00:19:44.800 --> 00:19:48.800]  當第四誡首案昔日
[00:19:48.800 --> 00:19:52.800]  即係第十五章講乜嘢呀
[00:19:52.800 --> 00:19:54.800]  講佢哋點樣
[00:19:54.800 --> 00:19:56.800]  十五第十六章
[00:19:56.800 --> 00:19:59.800]  講佢哋點樣去守節
[00:19:59.800 --> 00:20:02.800]  如果你睇孝敬父母
[00:20:02.800 --> 00:20:05.800]  我哋喺第十八第十六第十八章
[00:20:05.800 --> 00:20:09.800]  父母係一個喺家裏面
[00:20:09.800 --> 00:20:12.800]  一個領袖嘅代表
[00:20:12.800 --> 00:20:14.800]  咁樣你喺生活裏面
[00:20:14.800 --> 00:20:17.800]  有一邊領袖你點樣對佢嘅態度
[00:20:17.800 --> 00:20:19.800]  一個互相嘅呼應
[00:20:19.800 --> 00:20:24.800]  你發現原來聖經嘅作者
[00:20:24.800 --> 00:20:27.800]  佢嚟到將十誡成為
[00:20:27.800 --> 00:20:29.800]  差唔多呢一班人
[00:20:29.800 --> 00:20:34.800]  去量度佢哋屬靈嘅指標
