
[00:00:00.000 --> 00:00:03.340]  是否令你想知道說甚麼呢?
[00:02:48.160 --> 00:02:50.160]  那什麼時候會呢
[00:02:50.160 --> 00:02:52.160]  人都有這個好奇心
[00:02:52.160 --> 00:02:53.660]  第三節那一段
[00:02:53.660 --> 00:02:55.660]  就是耶穌去到橄欖山那一段坐在那裏
[00:02:55.660 --> 00:02:59.160]  那些門徒就走來暗暗地去問祂
[00:02:59.160 --> 00:03:03.160]  這件事情是敏感的
[00:03:03.160 --> 00:03:04.660]  什麼時候會臨到呢
[00:03:04.660 --> 00:03:07.660]  跟耶穌說請祢告訴我們
[00:03:07.660 --> 00:03:10.160]  什麼時候有這些事
[00:03:10.160 --> 00:03:13.660]  祢降臨和世界的末曉
[00:03:13.660 --> 00:03:15.660]  有什麼預兆呢
[00:03:15.660 --> 00:03:17.660]  祂知道耶穌在說的這個聖殿
[00:03:17.660 --> 00:03:19.160]  再降臨
[00:03:19.160 --> 00:03:21.160]  世界末了
[00:03:21.160 --> 00:03:23.160]  世界完了
[00:03:23.160 --> 00:03:24.660]  那究竟什麼時候呢
[00:03:24.660 --> 00:03:26.160]  有什麼預兆呢
[00:03:26.160 --> 00:03:28.160]  即是說真的臨到的時候
[00:03:28.160 --> 00:03:30.660]  有些什麼你會看到
[00:03:30.660 --> 00:03:32.660]  知道就會來呢
[00:03:32.660 --> 00:03:34.660]  即是等於我們下雨
[00:03:34.660 --> 00:03:36.660]  天都黑了
[00:03:36.660 --> 00:03:38.160]  來了會下雨了
[00:03:38.160 --> 00:03:39.160]  那些就是預兆
[00:03:39.160 --> 00:03:40.160]  這樣的意思
[00:03:40.160 --> 00:03:41.660]  即是說我們看到什麼
[00:03:41.660 --> 00:03:43.160]  就會知道會來呢
[00:03:43.160 --> 00:03:45.660]  那耶穌的回答是很精彩的
[00:03:45.660 --> 00:03:47.160]  二十四章第四節
[00:03:47.160 --> 00:03:48.660]  那耶穌就回答說
[00:03:48.660 --> 00:03:50.160]  你們要謹慎
[00:03:50.160 --> 00:03:53.660]  免得有人迷惑你們
[00:03:53.660 --> 00:03:54.660]  那這一句呢
[00:03:54.660 --> 00:03:58.160]  就是值得很細心去思想
[00:03:58.160 --> 00:03:59.660]  問祢什麼時候末日
[00:03:59.660 --> 00:04:01.160]  有什麼徵兆
[00:04:01.160 --> 00:04:02.160]  祢就說你要小心
[00:04:02.160 --> 00:04:04.160]  不要有人迷惑你
[00:04:04.160 --> 00:04:05.660]  那即是說什麼呢
[00:04:05.660 --> 00:04:09.660]  即是說在這個真正末了之前
[00:04:09.660 --> 00:04:13.660]  會有人出來迷惑那些信徒
[00:04:13.660 --> 00:04:14.660]  是不是
[00:04:14.660 --> 00:04:15.660]  迷惑這個字呢
[00:04:15.660 --> 00:04:17.660]  又真是可圈可點
[00:04:17.660 --> 00:04:21.660]  即是英文譯那個原文叫 deceive
[00:04:21.660 --> 00:04:23.160]  即是欺騙
[00:04:23.160 --> 00:04:24.160]  那迷惑呢
[00:04:24.160 --> 00:04:26.160]  就更精彩就是說
[00:04:26.160 --> 00:04:30.160]  你跟從了這些人所說的話
[00:04:30.160 --> 00:04:32.660]  你覺得自己很對
[00:04:32.660 --> 00:04:34.660]  覺得自己很對
[00:04:34.660 --> 00:04:36.660]  但是其實是錯的
[00:04:36.660 --> 00:04:39.660]  你還覺得自己非常正確
[00:04:39.660 --> 00:04:41.660]  這樣才叫迷惑
[00:04:41.660 --> 00:04:43.660]  如果你都覺得是壞的
[00:04:43.660 --> 00:04:45.660]  我都自己知道壞的
[00:04:45.660 --> 00:04:46.660]  這樣是不對的
[00:04:46.660 --> 00:04:47.660]  不過我都沒辦法
[00:04:47.660 --> 00:04:49.660]  我都身陷其中
[00:04:49.660 --> 00:04:50.660]  我都是這樣的
[00:04:50.660 --> 00:04:52.660]  這樣就不叫迷惑
[00:04:52.660 --> 00:04:53.660]  是不是
[00:04:53.660 --> 00:04:55.660]  那叫罪惡捆綁
[00:04:55.660 --> 00:04:56.660]  懂不懂
[00:04:56.660 --> 00:04:57.660]  迷惑的意思就是
[00:04:57.660 --> 00:04:59.660]  你覺得自己很對
[00:04:59.660 --> 00:05:01.660]  行在主的道那裡
[00:05:01.660 --> 00:05:04.660]  為主去作供
[00:05:04.660 --> 00:05:07.660]  這樣的做法主會紀念我的
[00:05:07.660 --> 00:05:09.660]  是神的旨意
[00:05:09.660 --> 00:05:11.660]  你是真的這樣覺得
[00:05:11.660 --> 00:05:13.660]  但其實不是
[00:05:13.660 --> 00:05:14.660]  你不知道
[00:05:14.660 --> 00:05:16.660]  有人告訴你
[00:05:16.660 --> 00:05:17.660]  你都說
[00:05:17.660 --> 00:05:18.660]  不是你傻的
[00:05:18.660 --> 00:05:19.660]  不對的你
[00:05:19.660 --> 00:05:20.660]  我才對
[00:05:20.660 --> 00:05:22.660]  這樣才叫迷惑
[00:05:22.660 --> 00:05:23.660]  到現在這個世代
[00:05:23.660 --> 00:05:25.660]  在一個自由的社會裡面
[00:05:25.660 --> 00:05:28.660]  就越來越難去說這件事
[00:05:28.660 --> 00:05:30.660]  你走東
[00:05:30.660 --> 00:05:31.660]  我又說走西
[00:05:31.660 --> 00:05:34.660]  你又說你被迷惑
[00:05:34.660 --> 00:05:37.660]  我又說其實你被迷惑
[00:05:37.660 --> 00:05:38.660]  誰才是
[00:05:38.660 --> 00:05:39.660]  明白嗎
[00:05:39.660 --> 00:05:40.660]  現在很多時候
[00:05:40.660 --> 00:05:43.660]  信仰上面出現的困局
[00:05:43.660 --> 00:05:44.660]  就是很多人
[00:05:44.660 --> 00:05:45.660]  他自己
[00:05:45.660 --> 00:05:46.660]  我們說的那些
[00:05:46.660 --> 00:05:48.660]  大家都看聖經那些
[00:05:48.660 --> 00:05:50.660]  有些教派或者宗教
[00:05:50.660 --> 00:05:51.660]  他不看聖經
[00:05:51.660 --> 00:05:53.660]  或者看多另一本什麼經那些
[00:05:53.660 --> 00:05:56.660]  那些已經被我們
[00:05:56.660 --> 00:05:58.660]  說他是屬於異端
[00:05:58.660 --> 00:05:59.660]  異教那些
[00:05:59.660 --> 00:06:01.660]  那些就不談了
[00:06:01.660 --> 00:06:03.660]  太清楚了那些
[00:06:03.660 --> 00:06:04.660]  那些有問題
[00:06:04.660 --> 00:06:07.660]  大家都要在這裡互相去
[00:06:07.660 --> 00:06:09.660]  你想我我想你
[00:06:09.660 --> 00:06:11.660]  就是你又讀一本聖經
[00:06:11.660 --> 00:06:12.660]  我又讀一本聖經
[00:06:12.660 --> 00:06:13.660]  說基督教
[00:06:13.660 --> 00:06:14.660]  你又說信耶穌
[00:06:14.660 --> 00:06:15.660]  我又說信耶穌
[00:06:15.660 --> 00:06:17.660]  為什麼你的做法會這樣
[00:06:17.660 --> 00:06:19.660]  為什麼我的做法又不同你
[00:06:19.660 --> 00:06:21.660]  你那些是不是有問題
[00:06:21.660 --> 00:06:23.660]  是不是你被迷惑
[00:06:23.660 --> 00:06:25.660]  那邊就說你都傻的
[00:06:25.660 --> 00:06:27.660]  就是你被迷惑
[00:06:27.660 --> 00:06:29.660]  就是這樣的
[00:06:29.660 --> 00:06:30.660]  這樣才叫迷惑
[00:06:30.660 --> 00:06:32.660]  我很壞地
[00:06:32.660 --> 00:06:34.660]  有一句說話
[00:06:34.660 --> 00:06:35.660]  有說的
[00:06:35.660 --> 00:06:37.660]  意思就是
[00:06:37.660 --> 00:06:39.660]  按聖經來去看
[00:06:39.660 --> 00:06:41.660]  大家客觀客氣
[00:06:41.660 --> 00:06:43.660]  有禮貌地來去
[00:06:43.660 --> 00:06:44.660]  去展述
[00:06:44.660 --> 00:06:46.660]  我的看法是這樣
[00:06:46.660 --> 00:06:48.660]  但有些人他的看法又這樣
[00:06:48.660 --> 00:06:49.660]  又真的不同
[00:06:49.660 --> 00:06:52.660]  我那句好像說笑的說話
[00:06:52.660 --> 00:06:53.660]  是真的
[00:06:53.660 --> 00:06:54.660]  我說
[00:06:54.660 --> 00:06:55.660]  真的
[00:06:55.660 --> 00:06:57.660]  古時的人說的
[00:06:57.660 --> 00:06:58.660]  你走你的陽關道
[00:06:58.660 --> 00:07:00.660]  我走我的獨木橋
[00:07:00.660 --> 00:07:01.660]  你走那邊
[00:07:01.660 --> 00:07:03.660]  我走這邊
[00:07:03.660 --> 00:07:05.660]  我的用語就是說
[00:07:05.660 --> 00:07:06.660]  大家各走各路
[00:07:06.660 --> 00:07:08.660]  在天堂見面
[00:07:08.660 --> 00:07:09.660]  唯有這樣
[00:07:09.660 --> 00:07:11.660]  你無謂抓他過來我這邊走
[00:07:11.660 --> 00:07:12.660]  他又不肯
[00:07:12.660 --> 00:07:14.660]  他也無謂抓我去那邊走
[00:07:14.660 --> 00:07:16.660]  我又覺得他不對
[00:07:16.660 --> 00:07:17.660]  大家天堂見
[00:07:17.660 --> 00:07:20.660]  不是說互不關心
[00:07:20.660 --> 00:07:21.660]  沒有基督的愛
[00:07:21.660 --> 00:07:22.660]  不是
[00:07:22.660 --> 00:07:24.660]  而是避免一些無謂的爭吵
[00:07:24.660 --> 00:07:25.660]  你又勸不順我
[00:07:25.660 --> 00:07:27.660]  我又勸不順你
[00:07:27.660 --> 00:07:29.660]  大家都覺得是正路
[00:07:29.660 --> 00:07:30.660]  退一萬步
[00:07:30.660 --> 00:07:32.660]  或者真的有兩條路呢
[00:07:32.660 --> 00:07:34.660]  不過我其實這樣
[00:07:34.660 --> 00:07:35.660]  退一萬步說
[00:07:35.660 --> 00:07:37.660]  我真的覺得聖經
[00:07:37.660 --> 00:07:38.660]  這樣去看
[00:07:38.660 --> 00:07:41.660]  我自己想的那條路
[00:07:41.660 --> 00:07:42.660]  是對的
[00:07:42.660 --> 00:07:44.660]  人就是這樣
[00:07:44.660 --> 00:07:46.660]  有一句很粗俗的說話
[00:07:46.660 --> 00:07:49.660]  老婆就是別人的好
[00:07:49.660 --> 00:07:51.660]  文章就是自己的好
[00:07:51.660 --> 00:07:53.660]  所以信仰那些也是
[00:07:53.660 --> 00:07:55.660]  信仰都是自己那些對的
[00:07:55.660 --> 00:07:56.660]  如果大家有看過一套
[00:07:56.660 --> 00:07:58.660]  很古老的戲
[00:07:58.660 --> 00:08:00.660]  就好像是《鐵達尼號》
[00:08:00.660 --> 00:08:02.660]  《鐵達尼號》第一次拍的時候
[00:08:02.660 --> 00:08:03.660]  畫案做得很精彩
[00:08:03.660 --> 00:08:06.660]  那時候有些人還沒出生
[00:08:06.660 --> 00:08:08.660]  應該可以看得到
[00:08:08.660 --> 00:08:09.660]  去戲院那裡看
[00:08:09.660 --> 00:08:10.660]  很震撼那時候
[00:08:10.660 --> 00:08:11.660]  大戲院
[00:08:11.660 --> 00:08:13.660]  真的反轉了
[00:08:13.660 --> 00:08:16.660]  有一個牧師帶了一批人
[00:08:16.660 --> 00:08:19.660]  去找路逃生
[00:08:19.660 --> 00:08:21.660]  逃到差不多最後的時候
[00:08:21.660 --> 00:08:23.660]  遇到另一批人
[00:08:23.660 --> 00:08:25.660]  那批人就說
[00:08:25.660 --> 00:08:27.660]  應該要走到船頭
[00:08:27.660 --> 00:08:28.660]  牧師那批人就說
[00:08:28.660 --> 00:08:30.660]  應該要走到船尾
[00:08:30.660 --> 00:08:33.660]  互相在那裡勸
[00:08:33.660 --> 00:08:34.660]  勸不攏
[00:08:34.660 --> 00:08:36.660]  唯有各有各走
[00:08:36.660 --> 00:08:37.660]  他走船頭
[00:08:37.660 --> 00:08:38.660]  她走船尾
[00:08:38.660 --> 00:08:40.660]  最後發現船尾
[00:08:40.660 --> 00:08:41.660]  不知道為什麼
[00:08:41.660 --> 00:08:42.660]  他說有些船沉的時候
[00:08:42.660 --> 00:08:43.660]  反轉了船尾
[00:08:43.660 --> 00:08:45.660]  船尾會卡住
[00:08:45.660 --> 00:08:49.660]  所以那裡都可以生存久一點
[00:08:49.660 --> 00:08:52.660]  最後那批人在那裡被救
[00:08:52.660 --> 00:08:53.660]  說這麼多這些
[00:08:53.660 --> 00:08:55.660]  主要是想說
[00:08:55.660 --> 00:08:56.660]  這個迷惑
[00:08:56.660 --> 00:08:59.660]  不是一個這麼簡單的事情
[00:08:59.660 --> 00:09:02.660]  我們看現在基督教圈子
[00:09:02.660 --> 00:09:04.660]  信仰的變化
[00:09:04.660 --> 00:09:07.660]  是越來越近似
[00:09:07.660 --> 00:09:11.660]  很多不同的宗派
[00:09:11.660 --> 00:09:13.660]  很多不同的分支
[00:09:13.660 --> 00:09:15.660]  他真的看過聖經
[00:09:15.660 --> 00:09:18.660]  有他自己的演繹方法
[00:09:18.660 --> 00:09:21.660]  跟我們一些比較傳統的
[00:09:21.660 --> 00:09:22.660]  我經常都說
[00:09:22.660 --> 00:09:24.660]  按整個聖經的脈絡
[00:09:24.660 --> 00:09:27.660]  神的喜好去看的時候
[00:09:27.660 --> 00:09:30.660]  你會知道哪些東西是對的
[00:09:30.660 --> 00:09:32.660]  這個我都認同你那句
[00:09:32.660 --> 00:09:33.660]  所以神的話
[00:09:33.660 --> 00:09:35.660]  比脈金甜比金珍貴
[00:09:35.660 --> 00:09:37.660]  鼓勵大家真的要多讀聖經
[00:09:37.660 --> 00:09:39.660]  你才會有那個智慧
[00:09:39.660 --> 00:09:44.660]  你才會明白迷惑是怎樣去分辨
[00:09:44.660 --> 00:09:45.660]  你看聖經
[00:09:45.660 --> 00:09:47.660]  你就有那個智慧去分辨
[00:09:47.660 --> 00:09:50.660]  再說我們耶穌說這個迷惑
[00:09:50.660 --> 00:09:51.660]  他就跟著說
[00:09:51.660 --> 00:09:53.660]  因為將來有好些人
[00:09:53.660 --> 00:09:54.660]  冒我的名來說
[00:09:54.660 --> 00:09:55.660]  我是基督
[00:09:55.660 --> 00:09:57.660]  並且要迷惑許多人
[00:09:57.660 --> 00:09:59.660]  我在曾經一次講道講過
[00:09:59.660 --> 00:10:01.660]  就不是這麼簡單地說
[00:10:01.660 --> 00:10:02.660]  那些人說
[00:10:02.660 --> 00:10:05.660]  我是基督這幾個字
[00:10:05.660 --> 00:10:07.660]  現在這樣太容易分明不明
[00:10:07.660 --> 00:10:09.660]  這個教派這個分支
[00:10:09.660 --> 00:10:11.660]  他都沒有說我是基督
[00:10:11.660 --> 00:10:12.660]  就是不屬於這個
[00:10:12.660 --> 00:10:14.660]  就是他沒有東西
[00:10:14.660 --> 00:10:16.660]  這太簡單化
[00:10:16.660 --> 00:10:17.660]  我的看法就是說
[00:10:17.660 --> 00:10:21.660]  有些人冒耶穌的名
[00:10:21.660 --> 00:10:22.660]  冒基督教的名而來
[00:10:22.660 --> 00:10:23.660]  說我是基督
[00:10:23.660 --> 00:10:24.660]  意思就是說
[00:10:24.660 --> 00:10:27.660]  我在這裡傳揚基督的真理
[00:10:27.660 --> 00:10:29.660]  那叫我是基督
[00:10:29.660 --> 00:10:30.660]  如果你這樣看法
[00:10:30.660 --> 00:10:32.660]  現在很多這些
[00:10:32.660 --> 00:10:35.660]  名字叫基督教
[00:10:35.660 --> 00:10:37.660]  不是屬於已經很清晰
[00:10:37.660 --> 00:10:39.660]  那些異端那些
[00:10:39.660 --> 00:10:41.660]  就是要在這個位置
[00:10:41.660 --> 00:10:43.660]  大家要去看清楚
[00:10:43.660 --> 00:10:46.660]  他所講的說我傳揚的是基督
[00:10:46.660 --> 00:10:48.660]  跟聖經是不是一戰呢
[00:10:48.660 --> 00:10:51.660]  我們所傳揚的說
[00:10:51.660 --> 00:10:52.660]  基督的真理
[00:10:52.660 --> 00:10:54.660]  是不是跟聖經一戰呢
[00:10:54.660 --> 00:10:57.660]  這個是重點
[00:10:57.660 --> 00:10:58.660]  所以就牽涉到
[00:10:58.660 --> 00:11:00.660]  我最近剛剛看了一本書
[00:11:00.660 --> 00:11:03.660]  就是說有一個神學家
[00:11:03.660 --> 00:11:07.660]  之前在美國一間很大的神學院教書
[00:11:07.660 --> 00:11:10.660]  後來他就接受了一些
[00:11:10.660 --> 00:11:18.660]  新進一點的
[00:11:18.660 --> 00:11:20.660]  分支所傳揚的道理
[00:11:20.660 --> 00:11:24.660]  他就覺得原來這個新的
[00:11:24.660 --> 00:11:26.660]  很正很好
[00:11:26.660 --> 00:11:27.660]  簡單來說
[00:11:27.660 --> 00:11:32.660]  他就說神今天還會在聖經以外
[00:11:32.660 --> 00:11:36.660]  來跟他述說一些啟示性的真理
[00:11:38.660 --> 00:11:41.660]  有一些人包括傳播者
[00:11:41.660 --> 00:11:43.660]  很容易講出一句說話
[00:11:43.660 --> 00:11:46.660]  你怎麼能夠限制神的工作呢
[00:11:46.660 --> 00:11:49.660]  神的工作可以是很大的變化
[00:11:49.660 --> 00:11:51.660]  你想不到的
[00:11:51.660 --> 00:11:54.660]  神今天要跟那些人說一些啟示性的真理
[00:11:54.660 --> 00:11:55.660]  為什麼不行呢
[00:11:55.660 --> 00:11:57.660]  是不是好像很正確
[00:11:57.660 --> 00:11:59.660]  但是你要留意
[00:11:59.660 --> 00:12:01.660]  神是他自己限制了
[00:12:01.660 --> 00:12:03.660]  在聖經真理的啟示那裡
[00:12:03.660 --> 00:12:05.660]  你一邊看聖經的時候
[00:12:05.660 --> 00:12:07.660]  神一邊啟示向人的真理
[00:12:07.660 --> 00:12:09.660]  你們所知道的就是這樣
[00:12:09.660 --> 00:12:11.660]  講到最後啟示錄的時候
[00:12:11.660 --> 00:12:12.660]  他很精進一句就是說
[00:12:12.660 --> 00:12:15.660]  我所啟示的真理你不可以加多
[00:12:15.660 --> 00:12:16.660]  你加多一點下去
[00:12:16.660 --> 00:12:18.660]  我就將那些刑罰加給你
[00:12:18.660 --> 00:12:20.660]  你不要減少
[00:12:20.660 --> 00:12:22.660]  你減少了就將你的命
[00:12:22.660 --> 00:12:25.660]  從生命拆了出來減了出來
[00:12:25.660 --> 00:12:26.660]  就是說
[00:12:26.660 --> 00:12:28.660]  聖經的真理神所啟示
[00:12:28.660 --> 00:12:30.660]  要我們知道要我們跟從
[00:12:30.660 --> 00:12:31.660]  就是聖經
[00:12:31.660 --> 00:12:32.660]  只有聖經
[00:12:32.660 --> 00:12:33.660]  全本聖經
[00:12:33.660 --> 00:12:35.660]  聖經以外沒有了
[00:12:35.660 --> 00:12:36.660]  明白嗎
[00:12:36.660 --> 00:12:39.660]  因此現在一些很新穎的教派說
[00:12:39.660 --> 00:12:41.660]  我們不可以限制神的工作
[00:12:41.660 --> 00:12:42.660]  神在聖經以外
[00:12:42.660 --> 00:12:45.660]  都可以向人有啟示性的真理
[00:12:45.660 --> 00:12:46.660]  那就對不起
[00:12:46.660 --> 00:12:48.660]  我覺得不是
[00:12:48.660 --> 00:12:49.660]  明白嗎
[00:12:49.660 --> 00:12:50.660]  那就
[00:12:50.660 --> 00:12:52.660]  但是你向船頭走
[00:12:52.660 --> 00:12:53.660]  我向船尾走
[00:12:53.660 --> 00:12:54.660]  保守一點
[00:12:54.660 --> 00:12:56.660]  那就天下見
[00:12:56.660 --> 00:12:57.660]  明白嗎
[00:12:57.660 --> 00:12:59.660]  所以我們有時候面對一些迷惑的時候
[00:12:59.660 --> 00:13:01.660]  也無謂跟別人爭辯太多
[00:13:01.660 --> 00:13:02.660]  真的各自展述
[00:13:02.660 --> 00:13:04.660]  台灣這句話
[00:13:04.660 --> 00:13:05.660]  不一定很有創意
[00:13:05.660 --> 00:13:07.660]  一個中國各自表述
[00:13:07.660 --> 00:13:09.660]  明白嗎
[00:13:09.660 --> 00:13:11.660]  就好像我們現在套用下來
[00:13:11.660 --> 00:13:12.660]  一個真理
[00:13:12.660 --> 00:13:13.660]  又各自表述
[00:13:13.660 --> 00:13:14.660]  他說這樣
[00:13:14.660 --> 00:13:15.660]  我說這樣
[00:13:15.660 --> 00:13:16.660]  那就是天下見
[00:13:16.660 --> 00:13:18.660]  所以小心一點這個迷惑
[00:13:18.660 --> 00:13:19.660]  我們多點讀聖經
[00:13:19.660 --> 00:13:20.660]  很多人都說我是基督
[00:13:20.660 --> 00:13:22.660]  我傳揚的是基督的真理
[00:13:22.660 --> 00:13:24.660]  那不要說
[00:13:24.660 --> 00:13:26.660]  他這樣說我就是是
[00:13:26.660 --> 00:13:28.660]  不一定是
[00:13:28.660 --> 00:13:30.660]  接著耶穌再說下去
[00:13:30.660 --> 00:13:32.660]  我抽一些重點出來
[00:13:32.660 --> 00:13:35.660]  他說接著有打仗的風景
[00:13:35.660 --> 00:13:37.660]  今天大家聽得多不多打仗
[00:13:37.660 --> 00:13:38.660]  很多
[00:13:38.660 --> 00:13:39.660]  比以前還多
[00:13:39.660 --> 00:13:41.660]  自從第二次世界大戰之後
[00:13:41.660 --> 00:13:43.660]  就成立了聯合國
[00:13:43.660 --> 00:13:45.660]  說打仗太殘酷了
[00:13:45.660 --> 00:13:48.660]  我們要和平一點解決事情
[00:13:48.660 --> 00:13:50.660]  聯合國很多事情可以談
[00:13:50.660 --> 00:13:52.660]  誰知道之後打仗越多
[00:13:52.660 --> 00:13:54.660]  那些民族戰爭
[00:13:54.660 --> 00:13:56.660]  你又說我不歸你的族
[00:13:56.660 --> 00:13:57.660]  我要獨立那些
[00:13:57.660 --> 00:13:58.660]  很多很多
[00:13:58.660 --> 00:14:02.660]  饑荒地震又是很多
[00:14:02.660 --> 00:14:03.660]  是不是
[00:14:03.660 --> 00:14:08.660]  接著說你們要陷在患難
[00:14:08.660 --> 00:14:09.660]  被殺害
[00:14:09.660 --> 00:14:10.660]  被萬民恨惡
[00:14:10.660 --> 00:14:13.660]  這個好像還沒有這麼嚴重
[00:14:13.660 --> 00:14:15.660]  特別對我們在
[00:14:15.660 --> 00:14:17.660]  現代社會
[00:14:17.660 --> 00:14:18.660]  香港的社會來說
[00:14:18.660 --> 00:14:20.660]  好像還沒有感覺到
[00:14:20.660 --> 00:14:22.660]  但是你從新聞那裡都看到
[00:14:22.660 --> 00:14:24.660]  有一些地方的基督徒
[00:14:24.660 --> 00:14:26.660]  都因著他們是基督徒
[00:14:26.660 --> 00:14:27.660]  這個信仰的緣故
[00:14:27.660 --> 00:14:30.660]  他們被逼迫被殺害
[00:14:30.660 --> 00:14:32.660]  特別因著伊斯蘭教
[00:14:32.660 --> 00:14:36.660]  近幾十年以來
[00:14:36.660 --> 00:14:39.660]  ISIS近十幾年以來
[00:14:39.660 --> 00:14:40.660]  那個武器
[00:14:40.660 --> 00:14:43.660]  很多在這些地區的基督徒
[00:14:43.660 --> 00:14:46.660]  被陷在患難裡面被殺害
[00:14:46.660 --> 00:14:48.660]  是常有的事
[00:14:48.660 --> 00:14:49.660]  常有的事
[00:14:49.660 --> 00:14:52.660]  所以這個情況出現
[00:14:52.660 --> 00:14:54.660]  都越來越明顯
[00:14:54.660 --> 00:14:55.660]  再看下去的時候
[00:14:55.660 --> 00:14:57.660]  耶穌還說這個末世的時候
[00:14:57.660 --> 00:14:58.660]  會有什麼
[00:14:58.660 --> 00:15:01.660]  第十節
[00:15:01.660 --> 00:15:03.660]  哪時必有許多人跌倒
[00:15:03.660 --> 00:15:04.660]  要被陷害
[00:15:04.660 --> 00:15:05.660]  彼此恨惡
[00:15:05.660 --> 00:15:06.660]  還有很多假先知
[00:15:06.660 --> 00:15:08.660]  起來迷惑多人
[00:15:08.660 --> 00:15:10.660]  這些迷惑多人的
[00:15:10.660 --> 00:15:12.660]  都會是假先知
[00:15:12.660 --> 00:15:13.660]  假先知
[00:15:13.660 --> 00:15:17.660]  就是說不是神叫他來的先知
[00:15:17.660 --> 00:15:20.660]  這個先知的用詞
[00:15:20.660 --> 00:15:21.660]  我們就要留心了
[00:15:21.660 --> 00:15:22.660]  在舊約裡面
[00:15:22.660 --> 00:15:23.660]  一直說的先知
[00:15:23.660 --> 00:15:26.660]  就是神叫他
[00:15:26.660 --> 00:15:29.660]  代表神向百姓說一些話
[00:15:29.660 --> 00:15:31.660]  那是先知
[00:15:31.660 --> 00:15:33.660]  但是你一路看下去的時候
[00:15:33.660 --> 00:15:35.660]  去到羅馬書
[00:15:35.660 --> 00:15:36.660]  哥林多前書那一說
[00:15:36.660 --> 00:15:39.660]  再加恩賜的時候
[00:15:39.660 --> 00:15:41.660]  保羅那一說就解釋這個先知作
