
[00:00:00.000 --> 00:00:02.080]  好的,我們低頭來祈禱
[00:05:31.200 --> 00:05:33.720]  很令你氣憤和難受的是什麼呢?
[00:05:33.720 --> 00:05:35.760]  就是有兩個日本人
[00:05:35.760 --> 00:05:38.680]  被伊斯蘭國殺了
[00:05:38.680 --> 00:05:41.320]  請你記住伊斯蘭國不是一個國家
[00:05:41.320 --> 00:05:43.000]  是一個暴亂組織
[00:05:43.480 --> 00:05:48.960]  更加離大去活生生燒死虐待的機師
[00:05:48.960 --> 00:05:53.560]  你不要忘記其中有一個日本人是什麼呢?
[00:05:53.560 --> 00:05:55.080]  他是基督徒
[00:05:55.080 --> 00:05:59.080]  他很忠於他自己的使命
[00:05:59.080 --> 00:06:04.720]  他很常去到一些落後或者敵對的國家裡面
[00:06:04.720 --> 00:06:09.040]  深入去報導當時人民的苦楚
[00:06:09.040 --> 00:06:11.720]  他去過阿富汗來報導
[00:06:12.120 --> 00:06:13.960]  這次他去敘利亞的時候
[00:06:13.960 --> 00:06:16.840]  他的小朋友剛出生了三個月
[00:06:16.840 --> 00:06:19.480]  但是他丟下了家裡
[00:06:19.480 --> 00:06:22.560]  他甚至錄下一個片段說
[00:06:22.560 --> 00:06:24.080]  如果我有什麼不測
[00:06:24.080 --> 00:06:27.280]  我都不會憎恨這一群敘利亞的人
[00:06:27.280 --> 00:06:29.720]  但是他就是這樣被殺
[00:06:29.720 --> 00:06:33.400]  神從來沒有質疑為什麼會這樣呢?
[00:06:33.400 --> 00:06:36.240]  神從來沒有告訴我們
[00:06:36.240 --> 00:06:39.560]  聖經說我們一旦有過敬虔毀身的生活
[00:06:39.560 --> 00:06:40.840]  就會事事順利
[00:06:41.040 --> 00:06:42.320]  一樣會有衝擊
[00:06:42.320 --> 00:06:45.200]  問題是我們如何離大去回應呢?
[00:06:45.200 --> 00:06:48.640]  面對亞述大軍的攻擊的時候
[00:06:48.640 --> 00:06:51.360]  希西加絕對不是坐以待斃
[00:06:51.360 --> 00:06:53.760]  他收足城牆
[00:06:53.760 --> 00:06:56.200]  鞏固自己防禦的措施
[00:06:56.200 --> 00:06:59.200]  他更加的離大去怎麼樣呢?
[00:06:59.200 --> 00:07:01.560]  就是離大去鼓勵人民來作戰
[00:07:01.560 --> 00:07:04.680]  但是亞述大軍真的很厲害
[00:07:04.680 --> 00:07:06.240]  結果我們打敗
[00:07:06.240 --> 00:07:08.840]  於是他要求和
[00:07:09.280 --> 00:07:12.960]  他要來送上一大筆的賠款
[00:07:12.960 --> 00:07:17.440]  甚至要將聖殿裡面的金器裝飾刮下來
[00:07:17.440 --> 00:07:18.720]  離大去呈獻
[00:07:18.720 --> 00:07:21.920]  但是當你肯讓步的時候
[00:07:21.920 --> 00:07:24.120]  對方並不會接納的
[00:07:24.120 --> 00:07:26.480]  所以先待著不一定是最好的
[00:07:26.480 --> 00:07:29.160]  好了,當你離大去讓步的時候
[00:07:29.160 --> 00:07:32.000]  那個挑戰是更加的大
[00:07:32.000 --> 00:07:35.960]  希西加面對的衝擊很大
[00:07:35.960 --> 00:07:38.880]  今天同樣在我們的信仰生活上
[00:07:39.080 --> 00:07:42.360]  有時候我們也會被一些不信任的人來挑戰
[00:07:42.360 --> 00:07:44.080]  我們不信任的同事
[00:07:44.080 --> 00:07:47.600]  很可能離大去對我們有很多的攻擊
[00:07:47.600 --> 00:07:50.040]  有時候如果我們稍微妥協
[00:07:50.040 --> 00:07:52.800]  希望可以平息這些攻擊的時候
[00:07:52.800 --> 00:07:54.800]  其實當我們一妥協的話
[00:07:54.800 --> 00:07:59.160]  有時候我們只是被對方得寸進尺
[00:07:59.160 --> 00:08:02.040]  甚至因為我們的妥協
[00:08:02.040 --> 00:08:04.320]  慢慢地讓我們自己遠離神
[00:08:04.320 --> 00:08:05.880]  所以我們要很小心
[00:08:06.880 --> 00:08:10.800]  西拿基勒不單單要打擊希西加
[00:08:10.800 --> 00:08:15.360]  他特意離大去派人用他們聽得懂的言語
[00:08:15.360 --> 00:08:16.680]  侮辱他們
[00:08:16.680 --> 00:08:20.360]  挑撥他們對希西加的帶領
[00:08:20.360 --> 00:08:23.080]  更加挑戰他們的信仰
[00:08:23.080 --> 00:08:24.200]  他又說
[00:08:24.200 --> 00:08:26.480]  你看看天下這麼多的國家
[00:08:26.480 --> 00:08:30.080]  有哪一個國家不讓我們離大去打贏呢?
[00:08:30.080 --> 00:08:32.040]  他們的神都是沒有用的
[00:08:32.040 --> 00:08:34.680]  所以你們所相信的神
[00:08:34.920 --> 00:08:38.200]  對你們來說都是沒有任何的作用
[00:08:38.200 --> 00:08:41.480]  希西加聽到這一切的時候
[00:08:41.480 --> 00:08:43.960]  他知道不是要去反駁
[00:08:43.960 --> 00:08:45.600]  反駁是無效的
[00:08:45.600 --> 00:08:48.120]  希西加他做了什麼呢?
[00:08:48.120 --> 00:08:48.920]  我們一起來讀
[00:08:48.920 --> 00:08:51.320]  聶望基下第十九章的第一節
[00:08:51.320 --> 00:08:52.360]  我們一起來讀出
[00:08:52.360 --> 00:08:59.680]  「希西加王庭見,就撕裂衣服,披上麻布,進了耶和華的殿。」
[00:08:59.680 --> 00:09:03.280]  他撕裂衣服,披上麻布
[00:09:03.280 --> 00:09:07.000]  這就代表了他的難過和傷痛
[00:09:07.000 --> 00:09:09.400]  他去到神的殿裡面
[00:09:09.400 --> 00:09:11.880]  就是向神禱告
[00:09:11.880 --> 00:09:14.960]  祈求神憐憫
[00:09:14.960 --> 00:09:19.480]  但也深深體會到他自己一個人的祈禱是不足夠的
[00:09:19.480 --> 00:09:22.920]  所以他也猜拳派他的神僕
[00:09:22.920 --> 00:09:25.960]  來請求神的僕人
[00:09:25.960 --> 00:09:29.960]  「先知爾賽雅,為國家禱告。」
[00:09:29.960 --> 00:09:31.760]  聶望基下第十九章的第四節
[00:09:31.760 --> 00:09:32.800]  我們一起來讀出
[00:09:33.400 --> 00:09:37.800]  「故此求你為愚聖的民揚聲禱告。」
[00:09:37.800 --> 00:09:38.960]  這是很重要的
[00:09:38.960 --> 00:09:41.280]  弟兄姊妹有時候也會遇到一些困難
[00:09:41.280 --> 00:09:42.720]  我們在迷惘中
[00:09:42.720 --> 00:09:44.680]  我們當然要禱告
[00:09:44.680 --> 00:09:47.480]  但有時候我們也會覺得自己禱告很沒有力量
[00:09:47.480 --> 00:09:49.480]  在這時候其實很鼓勵你
[00:09:49.480 --> 00:09:50.880]  去尋找一些
[00:09:50.880 --> 00:09:53.520]  你可以信任的人
[00:09:53.520 --> 00:09:55.240]  主裡面的弟兄姊妹
[00:09:55.240 --> 00:09:56.320]  或者是目者
[00:09:56.320 --> 00:09:58.520]  將你的需要告訴他們
[00:09:58.520 --> 00:10:01.000]  讓他們來為你禱告
[00:10:01.640 --> 00:10:03.560]  我自己也有很深的體會
[00:10:03.560 --> 00:10:05.160]  特別是我們目者
[00:10:05.160 --> 00:10:08.800]  很強調就是以全道祈禱為事
[00:10:08.800 --> 00:10:10.440]  不只是講道
[00:10:10.440 --> 00:10:12.080]  禱告也是我們一個侍奉
[00:10:12.080 --> 00:10:14.440]  今天早上早課的時候
[00:10:14.440 --> 00:10:16.400]  見到一位姊妹
[00:10:16.400 --> 00:10:17.680]  她很少回早課
[00:10:17.680 --> 00:10:20.840]  我知道她最近也要轉工
[00:10:20.840 --> 00:10:23.120]  她很想來大學做老師
[00:10:23.120 --> 00:10:25.120]  今天早上我見到她想問「怎樣?」
[00:10:25.120 --> 00:10:26.800]  我說今天回早課
[00:10:26.800 --> 00:10:30.080]  因為下午兩點鐘要考基準試
[00:10:30.600 --> 00:10:32.040]  我馬上把她帶到一旁
[00:10:32.040 --> 00:10:34.360]  跟她一起禱告
[00:10:34.360 --> 00:10:36.760]  很簡單的祈禱去走
[00:10:36.760 --> 00:10:38.280]  「多謝你,牧師」
[00:10:38.280 --> 00:10:40.760]  但其實我不是只是今天為你祈禱
[00:10:40.760 --> 00:10:42.920]  你上次在應用程式裡跟我說
[00:10:42.920 --> 00:10:44.360]  你已經要考這個試
[00:10:44.360 --> 00:10:45.840]  我已經在為你禱告
[00:10:45.840 --> 00:10:47.400]  所以今天
[00:10:47.400 --> 00:10:49.440]  有時候當我們在困難當中
[00:10:49.440 --> 00:10:51.280]  有時候好像很沒有出路
[00:10:51.280 --> 00:10:52.280]  但是記住
[00:10:52.280 --> 00:10:55.600]  讓一些人成為你禱告的支持者
[00:10:55.600 --> 00:10:57.720]  而這個禱告的支持者
[00:10:57.720 --> 00:10:59.320]  不一定是目者的責任
[00:10:59.680 --> 00:11:02.280]  是我們基督徒也應該要承擔的
[00:11:02.280 --> 00:11:06.120]  很久了,希西監就呼求爾賽亞為他禱告
[00:11:06.120 --> 00:11:07.920]  原來透過禱告
[00:11:07.920 --> 00:11:09.080]  可以將我們的感受
[00:11:09.080 --> 00:11:09.920]  將我們的不滿
[00:11:09.920 --> 00:11:11.080]  將我們的疑惑
[00:11:11.080 --> 00:11:13.920]  向神坦承來傾訴
[00:11:13.920 --> 00:11:17.680]  神會給我們安慰、解釋
[00:11:17.680 --> 00:11:19.320]  或者這個解釋
[00:11:19.320 --> 00:11:21.360]  不一定是你預期的答案
[00:11:21.360 --> 00:11:24.320]  但神一定會來安慰我們
[00:11:24.320 --> 00:11:26.360]  祂更加給我們力量
[00:11:26.360 --> 00:11:28.320]  去戰勝自己
[00:11:28.800 --> 00:11:30.800]  不一定是即時戰勝敵人
[00:11:30.800 --> 00:11:33.520]  但是神會給我們有能力
[00:11:33.520 --> 00:11:34.960]  去克服我們的困難
[00:11:34.960 --> 00:11:36.920]  所以祈禱
[00:11:36.920 --> 00:11:39.520]  是得勝的最好的方法
[00:11:39.520 --> 00:11:42.280]  好了,我們看看希西監的禱告
[00:11:42.280 --> 00:11:43.760]  很值得我們去學習
[00:11:43.760 --> 00:11:46.000]  我們一起來讀聶皇記下第十九章
[00:11:46.000 --> 00:11:47.280]  十五到第十七節
[00:11:47.280 --> 00:11:49.320]  這是第一部分的禱文
[00:11:49.320 --> 00:11:50.280]  我們一起來讀
[00:11:50.280 --> 00:11:53.680]  「希西監向耶和華禱告說
[00:11:53.680 --> 00:11:55.720]  坐在耳機露白上
[00:11:55.720 --> 00:11:57.800]  耶和華以色列的神
[00:11:57.880 --> 00:12:00.000]  祢是天下萬國的神
[00:12:00.000 --> 00:12:01.960]  祢曾創造天地
[00:12:01.960 --> 00:12:04.720]  耶和華求祢質疑而聽
[00:12:04.720 --> 00:12:07.600]  耶和華求祢睜眼而看
[00:12:07.600 --> 00:12:10.600]  要聽西拿基納打法師者
[00:12:10.600 --> 00:12:12.800]  來辱罵永生神的話
[00:12:12.800 --> 00:12:14.000]  耶和華
[00:12:14.000 --> 00:12:15.960]  亞瑟諸王果然使
[00:12:15.960 --> 00:12:19.000]  祢國和祢國之地變為荒涼」
[00:12:19.000 --> 00:12:22.280]  這裡第一,祂是先確認神的權威
[00:12:22.280 --> 00:12:24.400]  雖然兵臨城下
[00:12:24.400 --> 00:12:26.000]  自己國家打敗仗
[00:12:26.240 --> 00:12:29.160]  但祂仍然說神是坐在耳機露白上的王
[00:12:29.160 --> 00:12:32.600]  神說祢絕對是創造天地萬物的主宰
[00:12:32.600 --> 00:12:35.080]  祂用祂屬靈的眼睛
[00:12:35.080 --> 00:12:37.480]  超越了當時的逆境
[00:12:37.480 --> 00:12:39.200]  祂在禱告裡面
[00:12:39.200 --> 00:12:41.560]  先思想神是怎樣的時候
[00:12:41.560 --> 00:12:43.600]  給祂信心上去確認
[00:12:43.600 --> 00:12:46.400]  然後祂求神去監察
[00:12:46.400 --> 00:12:48.160]  到今天
[00:12:48.160 --> 00:12:49.440]  我所面對的就是
[00:12:49.440 --> 00:12:50.440]  被他們辱罵
[00:12:50.440 --> 00:12:52.720]  祂很詳細很清晰地
[00:12:52.720 --> 00:12:55.640]  將困境告訴神
[00:12:56.280 --> 00:12:58.520]  弟兄姊妹,有時候我們的禱告
[00:12:58.520 --> 00:13:01.480]  有時候是很概括的
[00:13:01.480 --> 00:13:04.280]  有時候我們很少很實質地去說
[00:13:04.280 --> 00:13:08.240]  你剛剛供樓這個月經濟有問題
[00:13:08.240 --> 00:13:09.440]  可能你問別人借錢
[00:13:09.440 --> 00:13:11.880]  可不可以先借六千八塊給我
[00:13:11.880 --> 00:13:13.520]  我欠了六千八塊,很實質的
[00:13:13.520 --> 00:13:15.120]  但你會不會去禱告
[00:13:15.120 --> 00:13:16.960]  神啊,我現在供樓欠了六千八塊
[00:13:16.960 --> 00:13:19.360]  求你來為我預備六千八塊呢?
[00:13:19.360 --> 00:13:20.480]  會不會呢?
[00:13:20.480 --> 00:13:21.960]  神啊,昨天我被我太太罵
[00:13:21.960 --> 00:13:22.960]  她罵我什麼什麼
[00:13:22.960 --> 00:13:26.720]  然後將她罵你的事情告訴神
[00:13:26.720 --> 00:13:29.080]  但是原來透過這樣可以幫你反省的
[00:13:29.080 --> 00:13:31.720]  然後透過這個祈禱
[00:13:31.720 --> 00:13:32.520]  就會反省到
[00:13:32.520 --> 00:13:33.840]  究竟她罵得我對不對呢?
[00:13:33.840 --> 00:13:34.720]  原來也是對的
[00:13:34.720 --> 00:13:36.200]  然後你就自己認罪
[00:13:36.200 --> 00:13:38.200]  就不是神啊,求你叫祂來感冒
[00:13:38.200 --> 00:13:39.280]  讓祂不能出聲
[00:13:39.280 --> 00:13:40.600]  就是你不會再這樣了
[00:13:40.600 --> 00:13:41.360]  對不對?
[00:13:41.360 --> 00:13:42.360]  所以這時候
[00:13:42.360 --> 00:13:44.400]  在困難的裡面
[00:13:44.400 --> 00:13:46.440]  你是來帶人去將這個問題
[00:13:46.440 --> 00:13:48.680]  很實質地向神來說
[00:13:48.680 --> 00:13:51.800]  可以幫助我們了解現在我的境況是怎麼樣
[00:13:52.080 --> 00:13:54.080]  然後是信心的呼喊
[00:13:54.080 --> 00:13:56.080]  剛才第十七節
[00:13:56.080 --> 00:13:57.240]  不知道大家還記不記得
[00:13:57.240 --> 00:14:00.440]  他說西拿基勒真是很厲害的
[00:14:00.440 --> 00:14:03.680]  他真的滅了很多的國家
[00:14:03.680 --> 00:14:06.200]  接著我們先讀第十八節
[00:14:06.200 --> 00:14:07.280]  讀第十八節
[00:14:07.280 --> 00:14:11.280]  「將列國的神像都應在火裡
[00:14:11.280 --> 00:14:13.280]  因為他本不是神
[00:14:13.280 --> 00:14:15.280]  乃是人手所做的
[00:14:15.280 --> 00:14:17.040]  是木頭石頭的
[00:14:17.040 --> 00:14:18.560]  所以滅絕他」
[00:14:18.560 --> 00:14:19.280]  夠了
[00:14:19.280 --> 00:14:21.640]  西加的祈禱是什麼呢?
[00:14:22.120 --> 00:14:24.120]  神西拿基勒真是很厲害
[00:14:24.120 --> 00:14:26.120]  他滅了很多的國家
[00:14:26.120 --> 00:14:28.120]  他承認這個事實
[00:14:28.120 --> 00:14:29.560]  然後將困境說出來
[00:14:29.560 --> 00:14:30.280]  他說是啊
[00:14:30.280 --> 00:14:32.520]  因為其他國家所相信的神
[00:14:32.520 --> 00:14:34.000]  是一個虛假的神
[00:14:34.000 --> 00:14:36.000]  所以他的神不能夠保護他
[00:14:36.000 --> 00:14:38.360]  但是接著第十九節就很重要了
[00:14:38.360 --> 00:14:39.160]  我們一起讀
[00:14:39.160 --> 00:14:41.720]  「耶和華,我們的神啊
[00:14:41.720 --> 00:14:45.680]  現在求祢救我們脫離亞述王的手」
[00:14:45.680 --> 00:14:47.680]  這個是信心的呼喊
[00:14:47.680 --> 00:14:49.680]  這是上半部而已
[00:14:49.680 --> 00:14:51.680]  雖然他滅了很多國家
[00:14:51.680 --> 00:14:54.680]  但是神可以來幫助我們
[00:14:54.680 --> 00:14:59.000]  他仍然來確信神有這個能力
[00:14:59.000 --> 00:15:02.360]  所以信心是推動我們
[00:15:02.360 --> 00:15:04.920]  向神討個很重要的動力
[00:15:04.920 --> 00:15:08.320]  接著最後那一句才是重要的
[00:15:08.320 --> 00:15:10.320]  我們再看第十九節的下半節
[00:15:10.320 --> 00:15:11.520]  我們一起來讀出
[00:15:11.520 --> 00:15:14.320]  「使天下萬國都知
[00:15:14.320 --> 00:15:16.800]  唯獨祢耶和華是神」
[00:15:16.800 --> 00:15:17.480]  看到嗎?
[00:15:17.480 --> 00:15:19.680]  其他的國家被滅
[00:15:19.680 --> 00:15:21.920]  因為他們所相信的神是假的
[00:15:21.920 --> 00:15:23.440]  神今天要救我們
[00:15:23.440 --> 00:15:24.440]  因為祂侮辱你
[00:15:24.440 --> 00:15:25.960]  但是你是一個真正的神
[00:15:25.960 --> 00:15:27.880]  你可以來救我們
[00:15:27.880 --> 00:15:29.880]  就證明你的偉大
[00:15:29.880 --> 00:15:31.760]  你留意到
[00:15:31.760 --> 00:15:34.520]  希西加的祈禱
[00:15:34.520 --> 00:15:37.680]  求神你要救他們脫離險境
[00:15:37.680 --> 00:15:42.280]  不是單單為了我的人民的生命得到安全
[00:15:42.280 --> 00:15:45.840]  不是單單因為神救我脫離險境
[00:15:45.840 --> 00:15:47.120]  我們的財物
[00:15:47.120 --> 00:15:48.640]  我們的家產
[00:15:48.640 --> 00:15:50.200]  是不會被擄奪的
[00:15:50.200 --> 00:15:52.440]  是以神為重
[00:15:52.440 --> 00:15:55.040]  神如果救我脫離險境的時候
[00:15:55.040 --> 00:15:56.960]  就可以來打垮他們
[00:15:56.960 --> 00:15:59.560]  證明他們所信的神是假的
[00:15:59.560 --> 00:16:02.680]  我們所相信的神就是真實的
[00:16:02.680 --> 00:16:05.080]  所以今天我們的禱告
[00:16:05.080 --> 00:16:08.640]  我們有沒有超越了我們自己個人
[00:16:08.640 --> 00:16:10.320]  以神的名
[00:16:10.320 --> 00:16:11.960]  祂的榮耀
[00:16:11.960 --> 00:16:13.920]  來發出這個呼求呢?
[00:16:13.920 --> 00:16:15.480]  我很相信
[00:16:15.480 --> 00:16:17.560]  如果我們在困難當中
[00:16:17.560 --> 00:16:19.920]  而不是因為我們自己的罪的緣故
[00:16:19.920 --> 00:16:21.480]  神求你來幫助我
[00:16:21.480 --> 00:16:23.680]  叫我能夠脫離這個險境
[00:16:23.680 --> 00:16:25.920]  以致讓人認識到
[00:16:25.920 --> 00:16:28.080]  神你是何等的豐富
