
[00:00:00.000 --> 00:00:02.460]  早晨 今天是歡喜快樂的日子
[00:14:52.400 --> 00:14:54.280]  撒了出去給神聽
[00:14:54.280 --> 00:14:55.760]  我這些就是我心情上
[00:14:55.760 --> 00:14:57.240]  我所受的困難
[00:14:57.240 --> 00:14:58.360]  我所受的壓迫
[00:14:58.360 --> 00:14:59.440]  所受的困苦
[00:14:59.440 --> 00:15:00.840]  神是沒有離去他的
[00:15:00.840 --> 00:15:07.600]  他在傾心吐意地和神分享
[00:15:07.600 --> 00:15:11.320]  他提到伊利加拿的祭司說
[00:15:11.320 --> 00:15:15.120]  你千萬不要當我是一個不正經的女子
[00:15:15.120 --> 00:15:16.920]  因為我受到被人激動了
[00:15:16.920 --> 00:15:17.840]  被人激怒了
[00:15:17.840 --> 00:15:20.920]  所以現在心情這麼差
[00:15:20.920 --> 00:15:21.760]  伊利這樣回答他
[00:15:21.760 --> 00:15:23.560]  你平平安安地去吧
[00:15:23.560 --> 00:15:24.600]  作為祭司的身份
[00:15:24.600 --> 00:15:28.680]  你的怨神在你允許你的所求
[00:15:28.680 --> 00:15:30.600]  這個婢女就在眼前
[00:15:30.600 --> 00:15:32.440]  原來這個婢女
[00:15:32.440 --> 00:15:35.800]  哈娜在神面前蒙恩
[00:15:35.800 --> 00:15:38.760]  很大的祝福
[00:15:38.760 --> 00:15:41.120]  她自己的名字叫哈娜
[00:15:41.120 --> 00:15:43.040]  是因典蒙恩的意思
[00:15:43.040 --> 00:15:48.000]  願你的名字真是能夠在神面前蒙恩
[00:15:48.000 --> 00:15:49.520]  改名都改得
[00:15:49.520 --> 00:15:52.600]  改名改成哈娜了
[00:15:52.600 --> 00:15:54.880]  真是能不能夠真正在神面前蒙恩呢
[00:15:54.880 --> 00:15:56.280]  只有藉著禱告
[00:15:56.280 --> 00:15:57.800]  藉著禱告的時候
[00:15:57.800 --> 00:15:59.920]  我們看到這個功課
[00:15:59.920 --> 00:16:01.560]  我們怎樣藉著禱告
[00:16:01.560 --> 00:16:03.600]  祈禱在神面前蒙恩呢
[00:16:03.600 --> 00:16:05.840]  我們在神面前要傾心吐意
[00:16:05.840 --> 00:16:07.960]  將我們心情的事情
[00:16:07.960 --> 00:16:10.120]  全全地交託給神
[00:16:10.120 --> 00:16:12.200]  神在我們身邊
[00:16:12.200 --> 00:16:13.520]  神在我們身邊
[00:16:13.520 --> 00:16:15.280]  我們要學習怎樣去管理
[00:16:15.280 --> 00:16:17.720]  所以我們要學習管理我們的情緒
[00:16:17.720 --> 00:16:19.480]  弟兄姊妹
[00:16:19.480 --> 00:16:20.920]  很多時候生活上的事情
[00:16:20.920 --> 00:16:22.400]  很多時候會說
[00:16:22.400 --> 00:16:25.600]  我們有情緒起伏的時候
[00:16:25.600 --> 00:16:28.120]  我們要確定這件事情
[00:16:28.120 --> 00:16:30.520]  我們一定要承認
[00:16:30.520 --> 00:16:31.760]  找出它的來源
[00:16:31.760 --> 00:16:34.800]  我們控制上去管理我們的情緒
[00:16:34.800 --> 00:16:37.240]  我們聖經上有很多的應許
[00:16:37.240 --> 00:16:37.720]  譬如說
[00:16:37.720 --> 00:16:39.600]  肥立比書第四章第四節
[00:16:39.600 --> 00:16:41.320]  我們靠著主的上上
[00:16:41.320 --> 00:16:44.400]  靠著主上上喜樂
[00:16:44.400 --> 00:16:45.640]  我再說
[00:16:45.640 --> 00:16:47.640]  你們要喜樂
[00:16:47.640 --> 00:16:51.120]  我們要抓緊我們神所告訴我們的訊息
[00:16:51.120 --> 00:16:53.320]  我們要靠著主耶穌基督而喜樂
[00:16:53.320 --> 00:16:56.960]  我們看到我們當中的姐妹的見證
[00:16:56.960 --> 00:16:59.800]  他們的見證在會堂外面
[00:16:59.800 --> 00:17:01.080]  我們登了出來
[00:17:01.080 --> 00:17:02.480]  譬如說Elsa
[00:17:02.480 --> 00:17:04.160]  我們靠著主上上喜樂
[00:17:04.160 --> 00:17:05.440]  她心情未必是很好
[00:17:05.440 --> 00:17:06.560]  信主之前
[00:17:06.560 --> 00:17:12.080]  未能夠可以掌管地去幫助她的情緒
