
[00:00:00.000 --> 00:00:06.440]  在這兩天我都收到一個影片
[00:01:24.460 --> 00:01:26.460]  它都說
[00:01:26.460 --> 00:01:28.460]  我要提早熄滅了
[00:01:28.460 --> 00:01:30.460]  第三支蠟燭
[00:01:30.460 --> 00:01:32.460]  叫做「愛心」
[00:01:32.460 --> 00:01:34.460]  它說當
[00:01:34.460 --> 00:01:36.460]  在這個世上
[00:01:36.460 --> 00:01:38.460]  再沒有人重視我
[00:01:38.460 --> 00:01:40.460]  沒有人覺得愛心重要
[00:01:40.460 --> 00:01:42.460]  將我擺在一邊
[00:01:42.460 --> 00:01:44.460]  連身邊的人都不關心的時候
[00:01:44.460 --> 00:01:46.460]  我要熄滅了
[00:01:46.460 --> 00:01:50.460]  四支蠟燭
[00:01:50.460 --> 00:01:52.460]  三支熄滅了
[00:01:52.460 --> 00:01:54.460]  仍然有一支在點燃著
[00:01:54.460 --> 00:01:56.460]  接著一個小男孩
[00:01:56.460 --> 00:01:58.460]  在一個房間的時候
[00:01:58.460 --> 00:02:00.460]  當他見到已經有三支蠟燭
[00:02:00.460 --> 00:02:02.460]  熄滅了的時候
[00:02:02.460 --> 00:02:04.460]  他就非常傷心
[00:02:04.460 --> 00:02:06.460]  哭了出來說
[00:02:06.460 --> 00:02:08.460]  為什麼你們不繼續燃燒
[00:02:08.460 --> 00:02:10.460]  等到天亮的時候呢?
[00:02:10.460 --> 00:02:12.460]  怎麼算好呢?
[00:02:12.460 --> 00:02:14.460]  第四支蠟燭
[00:02:14.460 --> 00:02:16.460]  在那個小孩子說
[00:02:16.460 --> 00:02:18.460]  他說我叫做「盼望」
[00:02:18.460 --> 00:02:20.460]  我仍然點燃著
[00:02:20.460 --> 00:02:22.460]  只要我仍然
[00:02:22.460 --> 00:02:24.460]  能夠點燃著的時候
[00:02:24.460 --> 00:02:26.460]  我就能夠點燃
[00:02:26.460 --> 00:02:28.460]  另外那三支蠟燭
[00:02:28.460 --> 00:02:32.460]  但是誰點燃這三支蠟燭呢?
[00:02:32.460 --> 00:02:34.460]  就要靠這個
[00:02:34.460 --> 00:02:36.460]  小男孩
[00:02:36.460 --> 00:02:38.460]  拿起這支「希望之燭」
[00:02:38.460 --> 00:02:40.460]  「盼望之燭」
[00:02:40.460 --> 00:02:42.460]  去點燃和平
[00:02:42.460 --> 00:02:44.460]  信心和愛心之燭
[00:02:44.460 --> 00:02:46.460]  讓這四支蠟燭
[00:02:46.460 --> 00:02:48.460]  能夠繼續點燃著
[00:02:48.460 --> 00:02:50.460]  等候黎明的時候
[00:02:50.460 --> 00:02:54.460]  這個故事對於我們
[00:02:54.460 --> 00:02:56.460]  信耶穌基督的人來講
[00:02:56.460 --> 00:02:58.460]  有什麼意義呢?
[00:02:58.460 --> 00:03:00.460]  沒錯,在這個世代
[00:03:00.460 --> 00:03:02.460]  仍然有罪惡
[00:03:02.460 --> 00:03:04.460]  和平好像
[00:03:04.460 --> 00:03:06.460]  不知道什麼時候才能夠出現
[00:03:06.460 --> 00:03:08.460]  在這個世代,很多的謊言
[00:03:08.460 --> 00:03:10.460]  打擊我們的信心
[00:03:10.460 --> 00:03:12.460]  我們不知道我們的信心
[00:03:12.460 --> 00:03:14.460]  還能不能夠堅持下去
[00:03:14.460 --> 00:03:16.460]  甚至愛心都被仇恨
[00:03:16.460 --> 00:03:18.460]  所遮蔽
[00:03:18.460 --> 00:03:20.460]  但願今天的訊息
[00:03:20.460 --> 00:03:22.460]  帶給我們有盼望
[00:03:22.460 --> 00:03:24.460]  而我們的盼望在哪裡呢?
[00:03:24.460 --> 00:03:26.460]  我們的盼望
[00:03:26.460 --> 00:03:28.460]  不是在我們的政府
[00:03:28.460 --> 00:03:30.460]  不是在什麼法例
[00:03:30.460 --> 00:03:32.460]  不是在人的身上
[00:03:32.460 --> 00:03:34.460]  而是在我們主耶穌基督的身上
[00:03:34.460 --> 00:03:36.460]  讓我們同心禱告
[00:03:36.460 --> 00:03:38.460]  求上帝的話語向我們說話
[00:03:38.460 --> 00:03:40.460]  讓我們知道我們今天
[00:03:40.460 --> 00:03:42.460]  如何去面對我們的世代
[00:03:42.460 --> 00:03:44.460]  面對上帝要我們所面對的香港
[00:03:44.460 --> 00:03:46.460]  我們同心祈禱
[00:03:46.460 --> 00:03:48.460]  求主祢幫助我們
[00:03:48.460 --> 00:03:50.460]  當這個世代
[00:03:50.460 --> 00:03:52.460]  充滿著
[00:03:52.460 --> 00:03:54.460]  罪惡,充滿著謊言
[00:03:54.460 --> 00:03:56.460]  充滿著仇恨的時候
[00:03:56.460 --> 00:03:58.460]  求主幫我們仍然有信心
[00:03:58.460 --> 00:04:00.460]  去仰望祢
[00:04:00.460 --> 00:04:02.460]  讓我們知道祢的話語
[00:04:02.460 --> 00:04:04.460]  就是我們腳前的燈路上的燈光
[00:04:04.460 --> 00:04:06.460]  求主祢
[00:04:06.460 --> 00:04:08.460]  透過祢本人的口
[00:04:08.460 --> 00:04:10.460]  將祢的話語傳講出來
[00:04:10.460 --> 00:04:12.460]  讓我們按正義分解真理的道
[00:04:12.460 --> 00:04:14.460]  又求聖靈開我們的心
[00:04:14.460 --> 00:04:16.460]  就好像
[00:04:16.460 --> 00:04:18.460]  祢說要用聖靈恩告我們
[00:04:18.460 --> 00:04:20.460]  讓我們明白真理
[00:04:20.460 --> 00:04:22.460]  求主祢打開我們眾弟兄姊妹的心心靈
[00:04:22.460 --> 00:04:24.460]  幫助我們
[00:04:24.460 --> 00:04:26.460]  讓祢的話語重新燃點起
[00:04:26.460 --> 00:04:28.460]  我們的信心
[00:04:28.460 --> 00:04:30.460]  和平的心和愛心之心
[00:04:30.460 --> 00:04:32.460]  求主讓我們對祢有盼望
[00:04:32.460 --> 00:04:34.460]  奉耶穌基督得性免治祈求
[00:04:34.460 --> 00:04:36.460]  Amen
[00:04:42.460 --> 00:04:44.460]  時間關係
[00:04:44.460 --> 00:04:46.460]  我不重溫我上次講的東西
[00:04:46.460 --> 00:04:48.460]  如果大家有聖經也可以打開
[00:04:48.460 --> 00:04:50.460]  約翰一書
[00:04:50.460 --> 00:04:52.460]  二章十八
[00:04:52.460 --> 00:04:54.460]  二章
[00:04:54.460 --> 00:04:56.460]  二章十八節二十七節
[00:04:56.460 --> 00:04:58.460]  就是上次的講道
[00:04:58.460 --> 00:05:00.460]  今天應該是二十八節
[00:05:00.460 --> 00:05:02.460]  應該是三百三十九頁聖經
[00:05:02.460 --> 00:05:04.460]  新約的三百三十九頁
[00:05:04.460 --> 00:05:06.460]  約翰一書
[00:05:06.460 --> 00:05:08.460]  同樣我PowerPoint上會有經文
[00:05:08.460 --> 00:05:10.460]  希望大家可以一起看
[00:05:10.460 --> 00:05:12.460]  一起思想
[00:05:12.460 --> 00:05:14.460]  我由這幅圖畫
[00:05:14.460 --> 00:05:16.460]  再開始
[00:05:16.460 --> 00:05:18.460]  上個禮拜
[00:05:18.460 --> 00:05:20.460]  上次講的東西
[00:05:20.460 --> 00:05:22.460]  上次我們講到末世將近
[00:05:22.460 --> 00:05:24.460]  國要攻打國
[00:05:24.460 --> 00:05:26.460]  民要攻打民
[00:05:26.460 --> 00:05:28.460]  很多的謊言很多的歪理出現
[00:05:28.460 --> 00:05:30.460]  扭曲真理
[00:05:30.460 --> 00:05:32.460]  這幅圖告訴我們
[00:05:32.460 --> 00:05:34.460]  其實
[00:05:34.460 --> 00:05:36.460]  教會就在安逸
[00:05:36.460 --> 00:05:38.460]  和在受苦的當中
[00:05:38.460 --> 00:05:40.460]  不斷的循環
[00:05:40.460 --> 00:05:42.460]  這個循環越來越頻密的時候
[00:05:42.460 --> 00:05:44.460]  去到某一刻主耶穌基督就會回來了
[00:05:44.460 --> 00:05:46.460]  上次我用這幅圖畫之後
[00:05:46.460 --> 00:05:48.460]  都有兩個弟兄姊妹
[00:05:48.460 --> 00:05:50.460]  再問我多一點關於這幅圖的事
[00:05:50.460 --> 00:05:52.460]  其實
[00:05:52.460 --> 00:05:54.460]  這個圖像
[00:05:54.460 --> 00:05:56.460]  提醒我們末世
[00:05:56.460 --> 00:05:58.460]  就是一個
[00:05:58.460 --> 00:06:00.460]  艱難的時候
[00:06:00.460 --> 00:06:02.460]  也是要讓教會接受一個挑戰的時候
[00:06:02.460 --> 00:06:04.460]  一方面提醒我們基督
[00:06:04.460 --> 00:06:06.460]  提醒我們主耶穌基督會再回來
[00:06:06.460 --> 00:06:08.460]  當他再回來越近的時候
[00:06:08.460 --> 00:06:10.460]  末世
[00:06:10.460 --> 00:06:12.460]  有越來越多的艱難困苦
[00:06:12.460 --> 00:06:14.460]  在我們面前
[00:06:14.460 --> 00:06:16.460]  不單止剛才講
[00:06:16.460 --> 00:06:18.460]  國要攻打國 民要攻打民
[00:06:18.460 --> 00:06:20.460]  我們見到很多天災人禍在出現
[00:06:20.460 --> 00:06:22.460]  當我們打開這件事
[00:06:22.460 --> 00:06:24.460]  我們見到我們的商場
[00:06:24.460 --> 00:06:26.460]  被破壞
[00:06:26.460 --> 00:06:28.460]  我們見到街道上很多的警民的衝突
[00:06:28.460 --> 00:06:30.460]  但如果我們再
[00:06:30.460 --> 00:06:32.460]  放眼這個世界的時候我們見到
[00:06:32.460 --> 00:06:34.460]  其實這個世界也在
[00:06:34.460 --> 00:06:36.460]  逐漸步向滅亡
[00:06:36.460 --> 00:06:38.460]  在WMO
[00:06:38.460 --> 00:06:40.460]  世界氣象組織
[00:06:40.460 --> 00:06:42.460]  告訴我們
[00:06:42.460 --> 00:06:44.460]  2011年至2015年
[00:06:44.460 --> 00:06:46.460]  全世界的氣溫上升了
[00:06:46.460 --> 00:06:48.460]  0.2度
[00:06:48.460 --> 00:06:50.460]  但在最近這五年 2015年至2019年
[00:06:50.460 --> 00:06:52.460]  全世界的氣溫
[00:06:52.460 --> 00:06:54.460]  平均上升了1.1度
[00:06:54.460 --> 00:06:56.460]  可想而知
[00:06:56.460 --> 00:06:58.460]  這個氣溫
[00:06:58.460 --> 00:07:00.460]  是不斷上升的
[00:07:00.460 --> 00:07:02.460]  無論是北極南極的冰
[00:07:02.460 --> 00:07:04.460]  已經不斷融化
[00:07:04.460 --> 00:07:06.460]  在我們的
[00:07:06.460 --> 00:07:08.460]  阿爾卑斯山的冰雪
[00:07:08.460 --> 00:07:10.460]  也都不斷的融化
[00:07:10.460 --> 00:07:12.460]  我們見到
[00:07:12.460 --> 00:07:14.460]  非洲、印尼
[00:07:14.460 --> 00:07:16.460]  亞馬遜森林的大火
[00:07:16.460 --> 00:07:18.460]  一直都未能夠熄滅
[00:07:18.460 --> 00:07:20.460]  我們見到
[00:07:20.460 --> 00:07:22.460]  這幅圖像
[00:07:22.460 --> 00:07:24.460]  是拍攝在印尼山火附近的村莊裏面
[00:07:24.460 --> 00:07:26.460]  一片的紅色
[00:07:26.460 --> 00:07:28.460]  好像末世一樣
[00:07:28.460 --> 00:07:30.460]  我用這些圖畫
[00:07:30.460 --> 00:07:32.460]  不是想嚇大家
[00:07:32.460 --> 00:07:34.460]  世界快要末日了
[00:07:34.460 --> 00:07:36.460]  我們快要死了
[00:07:36.460 --> 00:07:38.460]  而是想讓大家知道
[00:07:38.460 --> 00:07:40.460]  主耶穌基督回來的日子
[00:07:40.460 --> 00:07:42.460]  的確是越來越近
[00:07:42.460 --> 00:07:44.460]  就正如
[00:07:44.460 --> 00:07:48.460]  二章28節說
[00:07:48.460 --> 00:07:50.460]  當主在來的時候
[00:07:50.460 --> 00:07:52.460]  你是坦而無懼地迎見主在來
[00:07:52.460 --> 00:07:54.460]  還是帶著一個
[00:07:54.460 --> 00:07:56.460]  慚愧的心去面對主在來呢
[00:07:58.460 --> 00:08:00.460]  當主耶穌基督
[00:08:00.460 --> 00:08:02.460]  這一刻回來的日子的時候
[00:08:02.460 --> 00:08:04.460]  你的心是帶著一個
[00:08:04.460 --> 00:08:06.460]  慚愧的心去面對主
[00:08:06.460 --> 00:08:08.460]  還是能夠坦而無懼去到主的面前呢
[00:08:08.460 --> 00:08:10.460]  元約翰一書
[00:08:10.460 --> 00:08:12.460]  向我們說話
[00:08:12.460 --> 00:08:14.460]  我們一起再讀多一次第28節
[00:08:14.460 --> 00:08:16.460]  1、2、3
[00:08:28.460 --> 00:08:30.460]  在今天這個段落裡面
[00:08:30.460 --> 00:08:32.460]  我會看三個段落
[00:08:32.460 --> 00:08:34.460]  分成二章28節
[00:08:34.460 --> 00:08:36.460]  二章29
[00:08:36.460 --> 00:08:38.460]  到三章第三節
[00:08:38.460 --> 00:08:40.460]  和三章第四節
[00:08:40.460 --> 00:08:42.460]  到第三章第十節
[00:08:42.460 --> 00:08:44.460]  這個第一節28節裡面
[00:08:44.460 --> 00:08:46.460]  我們有三個字眼要留意的
[00:08:46.460 --> 00:08:48.460]  住在主裡面
[00:08:48.460 --> 00:08:50.460]  在約翰一書裡面
[00:08:50.460 --> 00:08:52.460]  這個住在主裡面
[00:08:52.460 --> 00:08:54.460]  是不斷不斷的重複出現
[00:08:54.460 --> 00:08:56.460]  在這裡已經出現了四次以上
[00:08:56.460 --> 00:08:58.460]  提醒我們要和主建立一個
[00:08:58.460 --> 00:09:00.460]  很緊密的關係
[00:09:00.460 --> 00:09:02.460]  顯然
[00:09:02.460 --> 00:09:04.460]  顯然這個字
[00:09:04.460 --> 00:09:06.460]  不單止是指主在來的自私
[00:09:06.460 --> 00:09:08.460]  而是在說
[00:09:08.460 --> 00:09:10.460]  主隨時都會在我們生命
[00:09:10.460 --> 00:09:12.460]  當中出現
[00:09:12.460 --> 00:09:14.460]  就好像當保羅在大馬色路上
[00:09:14.460 --> 00:09:16.460]  遇見到耶穌基督
[00:09:16.460 --> 00:09:18.460]  我相信在歷世歷代
[00:09:18.460 --> 00:09:20.460]  甚至乎在你和我之間
[00:09:20.460 --> 00:09:22.460]  你們在你的生命經歷裡面
[00:09:22.460 --> 00:09:24.460]  都曾經有主顯然
[00:09:24.460 --> 00:09:26.460]  向你說話的時候
[00:09:26.460 --> 00:09:28.460]  另外還有一個字
[00:09:28.460 --> 00:09:30.460]  就是當他再來的時候
[00:09:30.460 --> 00:09:32.460]  在後面
[00:09:32.460 --> 00:09:34.460]  這個字希臘文意思就是說
[00:09:34.460 --> 00:09:36.460]  一個君王駕到
[00:09:36.460 --> 00:09:38.460]  而你慶祝的意思
[00:09:38.460 --> 00:09:40.460]  這個就是指主最終極
[00:09:40.460 --> 00:09:42.460]  最終極回來的時候
[00:09:42.460 --> 00:09:44.460]  是一個君王的身份
[00:09:44.460 --> 00:09:46.460]  我們作為他的子民應該
[00:09:46.460 --> 00:09:48.460]  而你慶祝的去迎接主再來
[00:09:48.460 --> 00:09:50.460]  粉紅色的字
[00:09:50.460 --> 00:09:52.460]  坦而無懼
[00:09:52.460 --> 00:09:54.460]  意思就是說
[00:09:54.460 --> 00:09:56.460]  我們滿有信心
[00:09:56.460 --> 00:09:58.460]  滿有勇氣和膽量
[00:09:58.460 --> 00:10:00.460]  去迎接主回來
[00:10:00.460 --> 00:10:02.460]  所以作為主的門徒
[00:10:02.460 --> 00:10:04.460]  當主在來的時候
[00:10:04.460 --> 00:10:06.460]  我們應該是坦而無懼地迎接主來
[00:10:06.460 --> 00:10:08.460]  不是應該慚愧
[00:10:08.460 --> 00:10:10.460]  當我想到這個時候
[00:10:10.460 --> 00:10:12.460]  我在想有什麼人出現
[00:10:12.460 --> 00:10:14.460]  我會心服服跳
[00:10:14.460 --> 00:10:16.460]  會很害怕或是很不知所措
[00:10:16.460 --> 00:10:18.460]  我想起在年輕的時代
[00:10:18.460 --> 00:10:20.460]  不知道大家有沒有暗戀過一些人
[00:10:20.460 --> 00:10:22.460]  當你暗戀過一些人的時候
[00:10:22.460 --> 00:10:24.460]  那個人突然間
[00:10:24.460 --> 00:10:26.460]  在你單獨的環境出現的時候
[00:10:26.460 --> 00:10:28.460]  你的心服服跳
[00:10:28.460 --> 00:10:30.460]  你很多事情想和他講
[00:10:30.460 --> 00:10:32.460]  突然間不知怎樣說
[00:10:32.460 --> 00:10:34.460]  那種又坦而無懼不到
[00:10:34.460 --> 00:10:36.460]  又很慚愧的心
[00:10:36.460 --> 00:10:38.460]  就在你出現了
[00:10:38.460 --> 00:10:40.460]  但我不是在說追女孩的事情
[00:10:40.460 --> 00:10:42.460]  我想說當主耶穌基督回來的時候
[00:10:42.460 --> 00:10:44.460]  我們怎樣能夠
[00:10:44.460 --> 00:10:46.460]  坦而無懼地面對他呢
[00:10:46.460 --> 00:10:48.460]  就是你要和耶穌很熟
[00:10:48.460 --> 00:10:50.460]  你和那個暗戀的對象不熟
[00:10:50.460 --> 00:10:52.460]  你當然很害怕不知怎樣說
[00:10:52.460 --> 00:10:54.460]  但如果你和耶穌基督很熟的話
[00:10:54.460 --> 00:10:56.460]  當主再回來的時候
[00:10:56.460 --> 00:10:58.460]  你就有很多事情可以和他講
[00:10:58.460 --> 00:11:00.460]  能夠坦而無懼地和他講說話
[00:11:00.460 --> 00:11:02.460]  所以回到黃色的字
[00:11:02.460 --> 00:11:04.460]  住在主裡面
[00:11:04.460 --> 00:11:06.460]  是約翰
[00:11:06.460 --> 00:11:08.460]  甚至整本聖經不斷提醒我們
[00:11:08.460 --> 00:11:10.460]  我們要怎樣住在主裡面呢
[00:11:10.460 --> 00:11:12.460]  三樣東西很簡單
[00:11:12.460 --> 00:11:14.460]  第一個就是有好的靈修生活
[00:11:14.460 --> 00:11:16.460]  祈禱
[00:11:16.460 --> 00:11:18.460]  讀聖經
[00:11:18.460 --> 00:11:20.460]  第二個就是有好的教會生活
[00:11:20.460 --> 00:11:22.460]  回來教會很重要
[00:11:22.460 --> 00:11:24.460]  我們一起去敬拜主
[00:11:24.460 --> 00:11:26.460]  我們一起聚集
[00:11:26.460 --> 00:11:28.460]  有一份相交的力量支持著我們
[00:11:28.460 --> 00:11:30.460]  面對著今天的信仰
[00:11:30.460 --> 00:11:32.460]  我們信仰是要活出來
[00:11:32.460 --> 00:11:34.460]  有一個見證的生活
[00:11:34.460 --> 00:11:36.460]  所以不單止能夠去見證福音
[00:11:36.460 --> 00:11:38.460]  我們更加要在世上
[00:11:38.460 --> 00:11:40.460]  愛倫如己去服侍身邊的人
[00:11:40.460 --> 00:11:42.460]  去將你的信仰活出來
[00:11:42.460 --> 00:11:44.460]  這個就是住在主裡面的意思
[00:11:44.460 --> 00:11:46.460]  看完第一段
[00:11:46.460 --> 00:11:48.460]  我們再看第二段
[00:11:48.460 --> 00:11:50.460]  就是在
[00:11:50.460 --> 00:11:52.460]  二章二十九至三章三節
[00:11:52.460 --> 00:11:54.460]  我想大家特別特別留意
[00:11:54.460 --> 00:11:56.460]  三章第一節
[00:11:56.460 --> 00:11:58.460]  所以想大家幫我讀多一次出來
[00:11:58.460 --> 00:12:00.460]  準備一二三
[00:12:00.460 --> 00:12:02.460]  尼漢父賜給我們
[00:12:02.460 --> 00:12:04.460]  是何等的慈愛
[00:12:04.460 --> 00:12:06.460]  使我們得稱為
[00:12:06.460 --> 00:12:08.460]  神的兒女
[00:12:08.460 --> 00:12:10.460]  我們也真是他的兒女
[00:12:10.460 --> 00:12:12.460]  去到這裡就行了
[00:12:12.460 --> 00:12:14.460]  這句經文
[00:12:14.460 --> 00:12:16.460]  其實
[00:12:16.460 --> 00:12:18.460]  未能夠翻譯得貼切
[00:12:18.460 --> 00:12:20.460]  如果我們用希臘的原文
[00:12:20.460 --> 00:12:22.460]  再用一個比較廣東話
[00:12:22.460 --> 00:12:24.460]  化的翻譯的時候
[00:12:24.460 --> 00:12:26.460]  希望大家能夠領受到這段經文
[00:12:26.460 --> 00:12:28.460]  帶出給我們生命的意義
[00:12:28.460 --> 00:12:30.460]  如果我用廣東話
[00:12:30.460 --> 00:12:32.460]  加上希臘原文的意思
[00:12:32.460 --> 00:12:34.460]  翻譯就是說
[00:12:34.460 --> 00:12:36.460]  看看
[00:12:36.460 --> 00:12:38.460]  天父爸爸傾倒在我們身上的愛
[00:12:38.460 --> 00:12:40.460]  是多大
[00:12:40.460 --> 00:12:42.460]  我們竟然能夠成為神的兒女
[00:12:42.460 --> 00:12:44.460]  沒錯
[00:12:44.460 --> 00:12:46.460]  我們的確是神的兒女
[00:12:46.460 --> 00:12:50.460]  好想告訴大家一個一般的事實
[00:12:50.460 --> 00:12:54.460]  做神的兒女不是我們爭回來的
[00:12:54.460 --> 00:12:56.460]  不是我們靠我們有什麼
[00:12:56.460 --> 00:12:58.460]  得救的條件我們做了什麼好事
[00:12:58.460 --> 00:13:00.460]  得到回來
[00:13:00.460 --> 00:13:02.460]  是天父他無比的大慈愛
[00:13:02.460 --> 00:13:04.460]  掌管著宇宙萬物的上帝
[00:13:04.460 --> 00:13:06.460]  給我們一份
[00:13:06.460 --> 00:13:08.460]  無盡恩典的禮物
[00:13:08.460 --> 00:13:10.460]  賜給我們每一個
[00:13:10.460 --> 00:13:12.460]  能夠成為神的兒女
[00:13:12.460 --> 00:13:14.460]  所以第一點
[00:13:14.460 --> 00:13:16.460]  在今天的訊息我想帶給大家知道
[00:13:16.460 --> 00:13:18.460]  神給了你
[00:13:18.460 --> 00:13:20.460]  最大的恩典是什麼
[00:13:20.460 --> 00:13:22.460]  就是我們能夠成為神的什麼
[00:13:22.460 --> 00:13:26.460]  兒女
[00:13:26.460 --> 00:13:28.460]  跟你旁邊的人說一聲我們是誰
[00:13:28.460 --> 00:13:30.460]  我們是神的兒女
[00:13:30.460 --> 00:13:32.460]  一個很重要很重要的訊息
[00:13:32.460 --> 00:13:36.460]  帶給我們很大很大的盼望
[00:13:36.460 --> 00:13:38.460]  因為我們能夠成為神的兒女
[00:13:38.460 --> 00:13:42.460]  我們就能夠接續在後面
[00:13:42.460 --> 00:13:44.460]  經歷到上帝更大更大的榮耀和恩典
[00:13:44.460 --> 00:13:48.460]  我們能夠成為神的兒女
[00:13:48.460 --> 00:13:50.460]  我們本來是不配的
[00:13:50.460 --> 00:13:54.460]  我們有時連上帝的愛都忘記了
[00:13:54.460 --> 00:13:58.460]  但是上帝沒有遺棄我們
[00:13:58.460 --> 00:14:00.460]  他願意主動愛我們
[00:14:00.460 --> 00:14:02.460]  不是因為我們可愛
[00:14:02.460 --> 00:14:04.460]  不是因為我們有什麼價值
[00:14:06.460 --> 00:14:08.460]  而是上帝無條件地去愛我們
[00:14:08.460 --> 00:14:10.460]  讓我們能夠成為神的兒女
[00:14:10.460 --> 00:14:14.460]  讓我想起一個很傳統的
[00:14:14.460 --> 00:14:16.460]  美國的小說故事
[00:14:16.460 --> 00:14:18.460]  叫做黑概玉王子
[00:14:18.460 --> 00:14:20.460]  不知道大家有沒有聽過
[00:14:20.460 --> 00:14:24.460]  在英國的十五世紀裏面
[00:14:24.460 --> 00:14:26.460]  有兩個人
[00:14:26.460 --> 00:14:28.460]  來自兩個家庭
[00:14:28.460 --> 00:14:30.460]  但是他們的樣貌
[00:14:30.460 --> 00:14:32.460]  是一模一樣
[00:14:32.460 --> 00:14:34.460]  這兩個少年
[00:14:34.460 --> 00:14:36.460]  一個是英國皇室裏面的愛德華王子
[00:14:36.460 --> 00:14:40.460]  另一個就是生活在英國的貧民窟裏面
[00:14:40.460 --> 00:14:42.460]  行乞失戶的一個乞丐
[00:14:42.460 --> 00:14:44.460]  連名字都沒有
[00:14:44.460 --> 00:14:46.460]  但是有一天在街上
[00:14:46.460 --> 00:14:48.460]  這個王子和乞丐竟然相遇
[00:14:48.460 --> 00:14:52.460]  這個王子不知道為什麼突然間
[00:14:52.460 --> 00:14:54.460]  伸出一個好玩的念頭
[00:14:54.460 --> 00:14:56.460]  不如我們兩個調換身份吧
[00:14:56.460 --> 00:14:58.460]  既然我們一模一樣
[00:14:58.460 --> 00:15:00.460]  他們交換了衣服
[00:15:00.460 --> 00:15:02.460]  這個乞丐就進入了皇宮裏面
[00:15:02.460 --> 00:15:04.460]  成為了王子
[00:15:04.460 --> 00:15:06.460]  雖然這是一個小說
[00:15:06.460 --> 00:15:08.460]  但是對於我們今天來說
[00:15:08.460 --> 00:15:10.460]  對於我們每一個
[00:15:10.460 --> 00:15:12.460]  作為神的兒女的人
[00:15:12.460 --> 00:15:14.460]  這個不是一個虛幻的小說
[00:15:14.460 --> 00:15:18.460]  我們每一個都是在天父的
[00:15:18.460 --> 00:15:20.460]  皇宮裏面
[00:15:20.460 --> 00:15:22.460]  我們是神的愛子
[00:15:22.460 --> 00:15:24.460]  是神的王子
[00:15:24.460 --> 00:15:26.460]  神的公主
[00:15:26.460 --> 00:15:28.460]  神愛我們如珠如寶
[00:15:28.460 --> 00:15:30.460]  這個就是我們人類當中最大的福音
[00:15:32.460 --> 00:15:34.460]  我們看回經文
[00:15:34.460 --> 00:15:36.460]  當我們知道我們是神的兒女的時候
[00:15:36.460 --> 00:15:38.460]  在二十九節提醒我們
[00:15:38.460 --> 00:15:40.460]  我們要伸出一個公義的特質
[00:15:40.460 --> 00:15:42.460]  這個公義的特質
[00:15:42.460 --> 00:15:44.460]  就是對善良的執著
[00:15:44.460 --> 00:15:46.460]  我們願意
[00:15:46.460 --> 00:15:48.460]  上帝的公平和公義能夠成就
[00:15:48.460 --> 00:15:50.460]  我們要做上帝喜悅的事
[00:15:50.460 --> 00:15:52.460]  這個就是作為神兒女的身份
[00:15:52.460 --> 00:15:54.460]  帶給我們的
