
[00:00:00.000 --> 00:00:01.300]  各位太兄姊妹平安
[00:01:47.620 --> 00:01:52.580]  但是我們有沒有真正視耶穌為我們生命的糧呢
[00:01:53.260 --> 00:01:58.300]  會不會我們生命裏面都有一些信仰的謬誤、偏差
[00:01:58.300 --> 00:02:02.780]  難阻我們去承認耶穌基督是我們生命的糧呢
[00:02:02.780 --> 00:02:07.940]  今天很想和大家一起破除一些信仰的謬誤、偏差
[00:02:07.940 --> 00:02:11.900]  這些謬誤可能是我們以為在一些未信主的人
[00:02:11.900 --> 00:02:14.180]  或者初信的人身上才會發生的
[00:02:14.180 --> 00:02:15.860]  但是事實並不是
[00:02:15.860 --> 00:02:18.620]  如果我們自己都有發現
[00:02:18.620 --> 00:02:23.020]  可能自己屬靈的生命有時火熱有時冷淡
[00:02:23.300 --> 00:02:24.340]  停滯不前的話
[00:02:24.340 --> 00:02:27.820]  可能就是有些謬誤難阻了我們
[00:02:27.820 --> 00:02:30.380]  我們不要忽略這些小小的謬誤
[00:02:30.380 --> 00:02:32.140]  就好像我的腰
[00:02:32.140 --> 00:02:37.340]  其實我只是抱著兩歲的嬰兒一下子就已經受傷
[00:02:37.340 --> 00:02:39.300]  有兩天時間是動不了的
[00:02:39.300 --> 00:02:42.780]  盼望我們今天一起去破除生命的謬誤
[00:02:42.780 --> 00:02:47.980]  重新去正視和宣告耶穌是我們生命的糧
[00:02:47.980 --> 00:02:49.340]  我們一起去祈禱吧
[00:02:53.380 --> 00:02:54.820]  親愛的主,我們呼籲祢
[00:02:54.820 --> 00:02:56.180]  祢是我們生命的糧
[00:02:56.180 --> 00:03:00.860]  求祢藉祢的話語去安慰、鼓勵我們
[00:03:00.860 --> 00:03:04.780]  讓我們正視我們有這個需要
[00:03:04.780 --> 00:03:08.500]  我們屬靈的生命很需要上帝祢自己
[00:03:08.500 --> 00:03:12.540]  求天父祢給我們一個專心聆聽祢的話語的心
[00:03:12.540 --> 00:03:15.980]  由願聖靈引導我們一起去領受祢的話語
[00:03:15.980 --> 00:03:18.260]  我們這樣祈禱奉主耶穌基督的名求
[00:03:18.260 --> 00:03:19.180]  阿們
[00:03:20.540 --> 00:03:23.500]  今天和大家分享的經文是來自
[00:03:23.500 --> 00:03:26.780]  約翰福音六章二十二至四十節的經文
[00:03:26.780 --> 00:03:30.420]  經文敘事是發生在耶穌餵飽五千人
[00:03:30.420 --> 00:03:33.020]  和祂在海上行走之後
[00:03:33.020 --> 00:03:36.620]  有一班人去千方百計去找耶穌
[00:03:36.620 --> 00:03:40.580]  我們正正就是透過這班人和耶穌的對話
[00:03:40.580 --> 00:03:44.540]  去看到他們生命裏面有一些謬誤
[00:03:44.540 --> 00:03:46.700]  可能我們都會有發生的
[00:03:46.700 --> 00:03:48.700]  首先是第一個破
[00:03:48.860 --> 00:03:50.620]  我們先請大家幫我讀
[00:03:50.620 --> 00:03:53.260]  二十二至二十七節的經文
[00:03:53.260 --> 00:03:54.700]  好預備起
[00:04:19.380 --> 00:04:20.860]  三十七節的經文
[00:04:20.860 --> 00:04:23.140]  我們先從第四章到第五章
[00:04:23.140 --> 00:04:25.220]  我們先從第五章到第六章
[00:04:25.220 --> 00:04:27.860]  我們先從第五章到第七章
[00:04:27.860 --> 00:04:29.980]  我們先從第五章到第八章
[00:04:29.980 --> 00:04:32.300]  我們先從第五章到第九章
[00:04:32.300 --> 00:04:35.020]  我們先從第五章到第十七章
[00:04:35.020 --> 00:04:37.140]  我們先從第五章到第十七章
[00:04:37.140 --> 00:04:39.260]  我們先從第五章到第十七章
[00:04:39.260 --> 00:04:41.140]  我們先從第五章到第十七章
[00:04:41.140 --> 00:04:43.220]  我們先從第五章到第十七章
[00:04:43.220 --> 00:04:45.300]  我們先從第五章到第十七章
[00:04:45.300 --> 00:04:47.460]  我們先從第五章到第十七章
[00:04:47.460 --> 00:04:51.180]  我們先從第五章到第十七章
[00:04:51.180 --> 00:04:55.060]  我們先從第五章到第十七章
[00:04:55.060 --> 00:04:58.660]  我們先從第五章到第十七章
[00:04:58.660 --> 00:05:00.860]  我們先從第五章到第十七章
[00:05:00.860 --> 00:05:02.460]  謝謝大家
[00:05:02.460 --> 00:05:04.700]  我們第一個破是破什麼呢
[00:05:04.700 --> 00:05:08.580]  我們要破除一些交易式的信仰思維
[00:05:08.580 --> 00:05:09.820]  在我們的心靈裡面
[00:05:09.820 --> 00:05:13.420]  剛剛在經文第二十二節
[00:05:13.420 --> 00:05:16.540]  他讀到留在海對面的眾人
[00:05:16.540 --> 00:05:18.740]  究竟是一幫什麼人呢
[00:05:18.740 --> 00:05:22.940]  剛剛我提到六章一至十五節
[00:05:22.940 --> 00:05:25.780]  是有關耶穌去餵飽五千人的罪事
[00:05:25.780 --> 00:05:28.300]  在十四、十五節是這樣記載的
[00:05:28.300 --> 00:05:29.220]  我讀給大家聽
[00:05:29.220 --> 00:05:32.100]  「人們看見耶穌所行的神蹟
[00:05:32.100 --> 00:05:36.220]  就說這真是那要到世上來的先知
[00:05:36.220 --> 00:05:39.780]  耶穌知道他們要來強逼他作亡
[00:05:39.780 --> 00:05:43.100]  就獨自又退到山上去了」
[00:05:44.060 --> 00:05:50.140]  原來那幫眾人就是見證耶穌行這個神蹟的群眾
[00:05:50.140 --> 00:05:52.860]  他們被耶穌的能力吸引
[00:05:52.860 --> 00:05:55.660]  甚至想推他作亡
[00:05:55.660 --> 00:05:57.580]  以至到第二天
[00:05:57.580 --> 00:06:00.340]  他們回到原先的地方去找耶穌
[00:06:00.340 --> 00:06:04.300]  他們不知道耶穌和祂的門徒在海上行走的經歷
[00:06:04.300 --> 00:06:07.340]  他們找不到耶穌就繼續去追尋
[00:06:07.340 --> 00:06:10.740]  終於在加伯隆那裡找到耶穌
[00:06:10.740 --> 00:06:14.020]  所以他們一開口就問耶穌
[00:06:14.020 --> 00:06:17.940]  「拉比,你什麼時候來到這裡的?」
[00:06:17.940 --> 00:06:19.340]  就這樣看來
[00:06:19.340 --> 00:06:21.940]  他們表面上是很好的
[00:06:21.940 --> 00:06:25.900]  他們千方百計攀山涉水去找耶穌
[00:06:25.900 --> 00:06:27.460]  想見耶穌多一面
[00:06:27.460 --> 00:06:29.980]  想認識耶穌更加多
[00:06:29.980 --> 00:06:33.500]  但是耶穌怎樣回應他們呢?
[00:06:33.500 --> 00:06:36.540]  我再讀多一次二十六、二十七節的經文
[00:06:36.540 --> 00:06:37.540]  耶穌這樣說的
[00:06:37.540 --> 00:06:40.340]  祂說:「我實在在地告訴你們
[00:06:40.340 --> 00:06:43.940]  你們找我並不是因見了神蹟
[00:06:43.940 --> 00:06:46.260]  而是因吃餅吃飽了
[00:06:46.260 --> 00:06:49.140]  不要為那會壞的食物操勞
[00:06:49.140 --> 00:06:52.620]  而要為那傳到永生的食物操勞
[00:06:52.620 --> 00:06:55.420]  這食物是人只要賜給你們的
[00:06:55.420 --> 00:06:58.660]  因為父神已引證了」
[00:06:58.660 --> 00:07:01.740]  耶穌很嚴正地去發出這個聲明
[00:07:01.740 --> 00:07:04.900]  去揭穿他們的虛情假意
[00:07:04.900 --> 00:07:07.300]  去指責他們那幫人
[00:07:07.300 --> 00:07:11.820]  找耶穌的動機只是為了吃餅得飽
[00:07:11.820 --> 00:07:15.060]  他們的心眼裏面只是看到餅
[00:07:15.060 --> 00:07:17.020]  而是沒有去看到神
[00:07:17.020 --> 00:07:19.020]  他們看到神蹟的好處
[00:07:19.020 --> 00:07:22.100]  卻不明白神蹟的意思
[00:07:22.100 --> 00:07:23.340]  弟兄姊妹
[00:07:23.340 --> 00:07:25.260]  神蹟的意思是什麼?
[00:07:25.260 --> 00:07:26.380]  神蹟在福音書裏面
[00:07:26.380 --> 00:07:28.860]  很多時候帶我們去思想上帝
[00:07:28.860 --> 00:07:31.260]  祂的國度和永恆
[00:07:31.260 --> 00:07:34.620]  神蹟的意思是讓人在生命裏面
[00:07:34.620 --> 00:07:37.460]  看到上帝工作的痕跡
[00:07:37.460 --> 00:07:40.900]  目的是要彰顯上帝的榮耀
[00:07:40.900 --> 00:07:42.980]  讓人見證上帝
[00:07:42.980 --> 00:07:44.300]  很可惜的是
[00:07:44.300 --> 00:07:49.300]  那幫群眾只是停留在神蹟的好處上
[00:07:49.300 --> 00:07:50.940]  耶穌基督在二十七節
[00:07:50.940 --> 00:07:53.820]  透過兩項食物的對比
[00:07:53.820 --> 00:07:55.300]  一種是必壞的
[00:07:55.300 --> 00:07:56.980]  一種是永生的
[00:07:56.980 --> 00:07:58.940]  去提醒那幫人
[00:07:58.940 --> 00:08:01.740]  他們的焦點要放在永恆上
[00:08:01.740 --> 00:08:04.860]  千萬不要有一個屬靈的短視
[00:08:04.860 --> 00:08:09.140]  只是停留在一些短暫的好處裏面
[00:08:09.140 --> 00:08:11.260]  今天我們回來教會
[00:08:11.260 --> 00:08:13.300]  又會不會停留在一些
[00:08:13.300 --> 00:08:16.300]  信仰給我們的短暫好處裏面呢?
[00:08:16.300 --> 00:08:17.300]  又或者這樣說
[00:08:17.300 --> 00:08:18.860]  我們回來教會
[00:08:18.860 --> 00:08:20.140]  會不會某程度上
[00:08:20.140 --> 00:08:23.100]  有時都在尋求一些好處呢?
[00:08:23.100 --> 00:08:25.580]  相信都不少人聽過
[00:08:25.580 --> 00:08:27.860]  這個宣教士的故事
[00:08:27.860 --> 00:08:28.980]  很久之前
[00:08:28.980 --> 00:08:32.180]  有一個宣教士他來到中國去開荒
[00:08:32.180 --> 00:08:33.740]  建立教會
[00:08:33.740 --> 00:08:36.940]  他在教會門口上面寫了幾個字
[00:08:36.940 --> 00:08:40.060]  「信耶穌得永生」
[00:08:40.060 --> 00:08:44.260]  很久很久都沒有人回到這間教會
[00:08:44.260 --> 00:08:46.460]  他一直在那裡等
[00:08:46.460 --> 00:08:47.660]  直到有一天
[00:08:47.660 --> 00:08:50.580]  突然之間很多人回到教會
[00:08:50.580 --> 00:08:52.460]  坐滿了整個禮堂
[00:08:52.460 --> 00:08:55.060]  甚至乎外面都有很多人去排隊
[00:08:55.060 --> 00:08:56.300]  那個宣教士很開心
[00:08:56.300 --> 00:08:59.340]  在台上去分享他的信息
[00:08:59.340 --> 00:09:00.460]  他一邊分享
[00:09:00.460 --> 00:09:04.260]  一邊留意台下那些弟兄姊妹的面色
[00:09:04.260 --> 00:09:06.780]  就發現越來越不對勁
[00:09:06.780 --> 00:09:08.660]  他們越來越不耐煩
[00:09:08.660 --> 00:09:10.940]  越來越秒咀秒舌
[00:09:10.940 --> 00:09:12.420]  不想聽他說話
[00:09:12.420 --> 00:09:14.540]  突然之間就有一個人跟他說
[00:09:14.540 --> 00:09:17.380]  教士,我的水牛在哪?
[00:09:17.380 --> 00:09:19.260]  快點給我吧
[00:09:19.260 --> 00:09:21.820]  相信大家都有聽過這個故事
[00:09:21.820 --> 00:09:24.380]  就是風吹雨打
[00:09:24.380 --> 00:09:27.100]  令到那些字跡消失了
[00:09:27.100 --> 00:09:29.540]  最後外面的人看到
[00:09:29.540 --> 00:09:31.420]  「信耶穌得水牛」
[00:09:31.420 --> 00:09:33.060]  就回到當中
[00:09:33.060 --> 00:09:35.820]  近年都有其他一些誤會
[00:09:35.820 --> 00:09:38.780]  例如耶穌來是叫人補習
[00:09:38.780 --> 00:09:39.860]  是小人補習
[00:09:39.860 --> 00:09:41.700]  耶穌愛披薩
[00:09:41.700 --> 00:09:44.540]  就是來到就有披薩吃
[00:09:44.540 --> 00:09:48.300]  這些其實都是一些美麗的誤會
[00:09:48.300 --> 00:09:49.220]  不過弟兄姊妹
[00:09:49.220 --> 00:09:50.940]  我們的信仰生命裏面
[00:09:50.940 --> 00:09:53.420]  千萬不要有這些誤會
[00:09:53.420 --> 00:09:56.580]  我們千萬不要單單只是停留在
[00:09:56.580 --> 00:10:00.500]  一些福音給我們的好處裏面
[00:10:00.500 --> 00:10:02.460]  我們要小心
[00:10:02.460 --> 00:10:05.300]  今天我們因著上帝恩典的緣故
[00:10:05.300 --> 00:10:06.540]  我們回來教會
[00:10:06.540 --> 00:10:08.620]  可以有很多的祝福
[00:10:08.620 --> 00:10:11.380]  我們可能好像昔日那群群眾那樣
[00:10:11.380 --> 00:10:13.540]  有一些實質的供應
[00:10:13.540 --> 00:10:15.780]  我們亦都可以認識到很多不同的人
[00:10:15.780 --> 00:10:18.900]  甚至乎可能找到一些感情的對象
[00:10:18.900 --> 00:10:21.180]  又或者因為我們宗教的緣故
[00:10:21.180 --> 00:10:24.300]  可以幫助我們下一代去找學校
[00:10:24.300 --> 00:10:26.820]  甚至乎因為宗教的緣故
[00:10:26.820 --> 00:10:29.180]  我們可以有一些的權力
[00:10:29.180 --> 00:10:30.020]  地位
[00:10:30.020 --> 00:10:31.780]  有一些的影響力
[00:10:31.780 --> 00:10:34.180]  不過我們要留意的是
[00:10:34.180 --> 00:10:38.780]  我們不要讓這些好處去蓋過上帝
[00:10:38.780 --> 00:10:41.380]  上帝好好給我們很多不同的恩典
[00:10:41.380 --> 00:10:43.900]  但我們千萬不要讓這些好處
[00:10:43.900 --> 00:10:47.260]  蓋過我們去建立跟上帝的關係
[00:10:47.260 --> 00:10:49.380]  否則我們跟上帝的關係
[00:10:49.380 --> 00:10:51.300]  只會變得很淺薄
[00:10:51.300 --> 00:10:53.860]  淪為一種交易的信仰
[00:10:53.860 --> 00:10:55.820]  交易的信仰是甚麼呢
[00:10:55.820 --> 00:10:58.700]  就好像一種輸打贏要的狀況
[00:10:58.700 --> 00:11:03.420]  當我們能夠得到某些短暫的好處的時候
[00:11:03.420 --> 00:11:06.340]  我們就會更加親近上帝
[00:11:06.340 --> 00:11:09.020]  更加投入教會生活
[00:11:09.020 --> 00:11:12.020]  相反當我們在短時間
[00:11:12.020 --> 00:11:15.220]  得不到上帝給我們一些祝福的時候
[00:11:15.220 --> 00:11:18.140]  可能我們就會對信仰變得慢慢冷淡
[00:11:18.140 --> 00:11:21.860]  慢慢跟信仰的關係越來越遠
[00:11:21.860 --> 00:11:26.700]  今天我們是否有時有這樣的狀況在內呢
[00:11:26.700 --> 00:11:32.260]  又或者我們經常都說滿口很多恩典的說話
[00:11:32.260 --> 00:11:34.740]  很多上帝給我們的神蹟
[00:11:34.740 --> 00:11:37.740]  但我們忘記了留意
[00:11:37.740 --> 00:11:40.180]  將這些恩典的好處
[00:11:40.180 --> 00:11:44.940]  轉化成上帝跟我們的那份內在的關係呢
[00:11:44.940 --> 00:11:48.740]  耶穌斥責那幫人
[00:11:48.740 --> 00:11:51.780]  祂說你們找我並不是因為見了神蹟
[00:11:51.780 --> 00:11:55.020]  而是因吃餅吃飽
[00:11:55.020 --> 00:11:58.460]  今天我們來到耶穌面前
[00:11:58.460 --> 00:12:00.820]  是想要些甚麼呢
[00:12:00.820 --> 00:12:02.300]  有一句說話是這樣說
[00:12:02.300 --> 00:12:05.700]  祂說只要當潮水退去的時候
[00:12:05.700 --> 00:12:08.420]  你就會知道誰在裸泳
[00:12:08.420 --> 00:12:11.300]  套用在我們的信仰裡面
[00:12:11.300 --> 00:12:13.820]  我們必須要去問自己
[00:12:13.820 --> 00:12:15.940]  當我們在信仰裡面
[00:12:15.940 --> 00:12:18.260]  那些吃餅得飽
[00:12:18.260 --> 00:12:21.380]  那些短暫的好處退去的時候
[00:12:21.380 --> 00:12:25.900]  我們跟上帝的關係是怎樣的呢
[00:12:25.900 --> 00:12:29.580]  我們跟上帝的關係是怎樣的呢
[00:12:29.580 --> 00:12:31.540]  詩篇這一番的說話
[00:12:31.540 --> 00:12:33.100]  上帝給我們很大的提醒
[00:12:33.100 --> 00:12:34.220]  我邀請大家一起讀
[00:12:34.220 --> 00:12:36.300]  詩篇十六篇一至二節
[00:12:36.300 --> 00:12:37.820]  預備起
[00:12:37.820 --> 00:12:38.900]  我們是神啊
[00:12:38.900 --> 00:12:40.460]  天生最美麗的神
[00:12:40.460 --> 00:12:41.900]  天生最美麗的神
[00:12:41.900 --> 00:12:44.900]  我們的好處不在祂面前
[00:12:44.900 --> 00:12:46.580]  領子們是
[00:12:46.580 --> 00:12:49.700]  我們人生的好處不在上帝以外
[00:12:49.700 --> 00:12:54.220]  我們要及早去破除這些交易式的信仰思維
[00:12:54.220 --> 00:12:59.420]  不要讓這些好處蓋過我們更加去認識上帝
[00:12:59.420 --> 00:13:02.780]  除了過分留意一些好處之外
[00:13:02.780 --> 00:13:06.660]  我們更加不要過分留意一些行為
[00:13:06.660 --> 00:13:08.180]  經常去做做做
[00:13:08.180 --> 00:13:09.420]  第二個破
[00:13:09.420 --> 00:13:12.340]  是我們要破除考牌式的信仰
[00:13:12.340 --> 00:13:16.580]  這張紙不知道大家有沒有見過
[00:13:16.580 --> 00:13:17.940]  或者有印象
[00:13:17.940 --> 00:13:19.900]  是何時會出現的
[00:13:19.900 --> 00:13:24.980]  對了 考車的時候
[00:13:24.980 --> 00:13:27.740]  想問這裡多不多人有車牌的
[00:13:27.740 --> 00:13:30.580]  是 放心我不會叫你車我
[00:13:30.580 --> 00:13:33.300]  話說我剛剛都考完車
[00:13:33.300 --> 00:13:37.220]  考車 大家知道這張考試紙有很多不同的項目
[00:13:37.220 --> 00:13:40.340]  什麼接近物體太近
[00:13:40.340 --> 00:13:42.060]  車輛留後
[00:13:42.060 --> 00:13:44.300]  未有檢查交通情況
[00:13:44.300 --> 00:13:45.900]  油門控制不當等等
[00:13:45.900 --> 00:13:48.380]  只要有一個嚴重的錯
[00:13:48.380 --> 00:13:51.220]  就會令你失敗 需要重考
[00:13:51.220 --> 00:13:54.420]  所以當考的時候我們都會特別留心
[00:13:54.420 --> 00:13:58.340]  有很多口訣 坐下車就要留意燉鏡波
[00:13:58.340 --> 00:13:59.780]  設置好位置
[00:13:59.780 --> 00:14:04.300]  一上去就經常要打燈 望鏡 轉頭
[00:14:04.300 --> 00:14:08.140]  還要頭好像快要脫落
[00:14:08.140 --> 00:14:11.340]  怕考官看不見
[00:14:11.340 --> 00:14:13.980]  接下來那群群眾的對話
[00:14:13.980 --> 00:14:17.020]  我們發現他們在信仰裡面
[00:14:17.020 --> 00:14:20.220]  好像不多不少都有一種考牌的心態
[00:14:20.220 --> 00:14:22.220]  要完成任何的考試
[00:14:22.220 --> 00:14:25.180]  去滿足耶穌
[00:14:25.180 --> 00:14:28.300]  請大家幫我讀二十八至二十九節的經文
[00:14:28.300 --> 00:14:29.500]  預備 起
[00:14:29.500 --> 00:14:31.500]  主子 家民 盟友
[00:14:31.500 --> 00:14:33.420]  我們多做神學
[00:14:33.420 --> 00:14:35.980]  多處施造新的工作
[00:14:35.980 --> 00:14:38.420]  耶穌護佳 祂保佑
[00:14:38.420 --> 00:14:41.020]  信神守佳 祂保佑
[00:14:41.020 --> 00:14:42.980]  我們多做新的工作
[00:14:42.980 --> 00:14:44.460]  謝謝
[00:14:44.460 --> 00:14:47.460]  這群群眾好像很好
[00:14:47.460 --> 00:14:49.780]  他們的問題背後的私訊
[00:14:49.780 --> 00:14:53.300]  其實是表達 耶穌你告訴我
[00:14:53.300 --> 00:14:55.300]  神要求的是甚麼工作
[00:14:55.300 --> 00:14:58.500]  你告訴我 我們就會去做
[00:14:58.500 --> 00:15:01.300]  為甚麼他們會有這個思維呢
[00:15:01.300 --> 00:15:03.940]  我們又看回上一節
[00:15:03.940 --> 00:15:05.940]  耶穌這樣回應他們
[00:15:05.940 --> 00:15:08.260]  上一節耶穌回應他們
[00:15:08.260 --> 00:15:10.580]  不要為那會壞的食物操勞
[00:15:10.580 --> 00:15:14.340]  而要為那傳到永生的食物操勞
[00:15:14.340 --> 00:15:15.700]  祂想提醒他們
[00:15:15.700 --> 00:15:17.180]  祂想調教他們
[00:15:17.180 --> 00:15:21.500]  人生追求的焦點不在那些短暫的好處上
[00:15:21.500 --> 00:15:25.780]  不過那些門徒再一次有謬誤
[00:15:25.780 --> 00:15:29.580]  他們將焦點放在哪裏
[00:15:29.580 --> 00:15:32.780]  就是放在操勞那兩隻字那裏
[00:15:32.780 --> 00:15:34.860]  操勞這兩隻字可能
[00:15:34.860 --> 00:15:37.340]  給大家沒那麼容易共鳴
[00:15:37.340 --> 00:15:39.900]  不過其他的翻譯操勞可以是
[00:15:39.900 --> 00:15:42.700]  勞力 作工 工作
[00:15:42.700 --> 00:15:45.340]  可能會給我們操勞
[00:15:45.340 --> 00:15:49.660]  可能會給我們香港人多一點共鳴
[00:15:49.660 --> 00:15:53.180]  因為香港人很喜歡上班
[00:15:53.180 --> 00:15:55.260]  不知道大家有沒有看過這個片段
[00:15:55.260 --> 00:16:00.460]  就是有一位男士之前地鐵服務暫停
[00:16:00.460 --> 00:16:02.940]  他唯一的訴求是甚麼
[00:16:02.940 --> 00:16:06.380]  他說我的訴求就是上班 沒有其他
[00:16:06.380 --> 00:16:10.140]  第二幅圖畫就是當時山竹打風的時候
[00:16:10.140 --> 00:16:14.140]  有一個打工仔他面對著周圍倒塌的樹
[00:16:14.140 --> 00:16:15.340]  很多的垃圾
[00:16:15.340 --> 00:16:18.460]  但是他都排除萬難想去上班
[00:16:18.460 --> 00:16:21.820]  反映到香港人對上班的堅持
[00:16:21.820 --> 00:16:25.820]  沒有東西可以攔阻他們上班的決心
[00:16:25.820 --> 00:16:28.220]  正如那班的群眾一樣
[00:16:28.220 --> 00:16:31.180]  他聽到操勞 工作這個字
[00:16:31.180 --> 00:16:35.260]  他會立刻勾起了他自己從小到大
[00:16:35.260 --> 00:16:38.300]  猶太那種教育的思維
[00:16:38.300 --> 00:16:41.580]  他認為要透過好行為
[00:16:41.580 --> 00:16:44.780]  透過滿足一些律法的條件
[00:16:44.780 --> 00:16:48.140]  這樣就可以得到永生去取悅上帝
[00:16:48.140 --> 00:16:51.180]  他們更加很想耶穌具體告訴他們
[00:16:51.180 --> 00:16:52.380]  做些甚麼
[00:16:52.380 --> 00:16:54.060]  step by step告訴他們
[00:16:54.060 --> 00:16:59.020]  我做完這樣就很有安全感
[00:16:59.020 --> 00:17:02.140]  放在我們的信仰生命裡面
[00:17:02.140 --> 00:17:05.100]  我們會不會都有這個生命的謬誤
[00:17:05.100 --> 00:17:07.900]  覺得要做很多事
[00:17:07.900 --> 00:17:10.700]  做得很完美 很完備
[00:17:10.700 --> 00:17:13.260]  才能夠去取悅上帝呢
[00:17:13.260 --> 00:17:16.300]  內心給神很多的check list
[00:17:16.300 --> 00:17:19.100]  要逐個逐個做完
[00:17:19.100 --> 00:17:21.180]  很多不同的服事
[00:17:21.180 --> 00:17:23.180]  守很多不同的規矩
[00:17:23.180 --> 00:17:24.860]  聽很多不同的講座
[00:17:24.860 --> 00:17:29.260]  甚至聽到別人說自己很辛苦
[00:17:29.260 --> 00:17:30.460]  很勞苦的時候
[00:17:30.460 --> 00:17:32.460]  會有一種虛榮感
[00:17:32.460 --> 00:17:35.020]  會有一種安全感
[00:17:35.020 --> 00:17:36.940]  又或者當你做不到的時候
[00:17:36.940 --> 00:17:39.500]  你就會有一種錯失的恐懼症
[00:17:39.500 --> 00:17:42.700]  很怕得罪上帝呢
[00:17:42.700 --> 00:17:45.420]  我們的信仰是不是這樣的呢
[00:17:45.420 --> 00:17:48.140]  弟兄姊妹千萬不要誤會我不是在否定
[00:17:48.140 --> 00:17:49.740]  我們要去盡忠
[00:17:49.740 --> 00:17:53.500]  要去很努力去為上帝擺上
[00:17:53.500 --> 00:17:56.780]  我是很鼓勵弟兄姊妹看到教會的需要
[00:17:56.780 --> 00:17:59.340]  在上帝面前領受他的感動
[00:17:59.340 --> 00:18:02.540]  很竭力很盡忠去侍奉上帝的
[00:18:02.540 --> 00:18:04.700]  因為上帝一定不會喜歡我們
[00:18:04.700 --> 00:18:07.500]  做一個又爛又惡的僕人
[00:18:07.500 --> 00:18:09.500]  不過在心態裏面
[00:18:09.500 --> 00:18:13.740]  我們千萬不要有這種考牌的信仰思維
[00:18:13.740 --> 00:18:15.980]  透過這種思維去自覺
[00:18:15.980 --> 00:18:17.980]  比其他人做得更加好
[00:18:17.980 --> 00:18:21.980]  又或者用這種的態度去量度其他人
[00:18:21.980 --> 00:18:25.740]  導致可能我們在很多的信徒生命裏面
[00:18:25.740 --> 00:18:27.900]  很多的比較計較
[00:18:27.900 --> 00:18:30.940]  生命不自覺形成很多的苦毒
[00:18:30.940 --> 00:18:36.380]  不能夠去享受和上帝一起的那份美好
[00:18:36.380 --> 00:18:39.180]  耶穌基督祂需要的是什麼
[00:18:39.180 --> 00:18:40.540]  耶穌基督祂說
[00:18:40.540 --> 00:18:44.700]  「信神所差來的,者就是神的功」
[00:18:44.700 --> 00:18:47.820]  耶穌要求的工作很簡單
[00:18:47.820 --> 00:18:50.860]  不是做,是信
[00:18:50.860 --> 00:18:55.180]  信即是代表在日常生活裏面
[00:18:55.180 --> 00:18:57.020]  願意和祂一起行
[00:18:57.020 --> 00:18:59.420]  凡事去信靠依靠祂
[00:18:59.420 --> 00:19:02.700]  不是work,是work with Jesus
[00:19:02.700 --> 00:19:04.300]  和上帝同行
[00:19:04.300 --> 00:19:07.820]  早前看了一本書,裏面很有意思
[00:19:07.820 --> 00:19:11.340]  這本書叫「萬事他故意的」
