
[00:00:00.000 --> 00:00:05.120]  上一次已經講完了聖經可信媽系列
[00:07:30.360 --> 00:07:33.400]  另外除了賜福和祝福
[00:07:33.400 --> 00:07:37.240]  聖經也有說是北福和右福
[00:07:37.240 --> 00:07:40.840]  例如在《樹登山寶訓》的八福裡面
[00:07:40.840 --> 00:07:44.280]  每一福都是被翻譯為右福
[00:07:44.280 --> 00:07:47.320]  就例如是《馬太福音》的五章三節
[00:07:47.320 --> 00:07:51.560]  「虛心的人有福了,因為天國是他們的」
[00:07:51.560 --> 00:07:53.480]  有沒有看到這個「有福」?
[00:07:53.480 --> 00:07:58.600]  這個「有福」就是「Barak」這個字
[00:07:58.600 --> 00:08:02.280]  乍看之下
[00:08:02.280 --> 00:08:04.120]  中文聖經的翻譯
[00:08:04.120 --> 00:08:08.760]  真的很像中文聖經的翻譯者
[00:08:08.760 --> 00:08:13.720]  特意很著重賜福和祝福的分別
[00:08:13.720 --> 00:08:18.040]  大部份賜福的經文都是用在神降福給人
[00:08:18.040 --> 00:08:21.000]  是由上至下的
[00:08:21.000 --> 00:08:23.240]  但是大部份的祝福
[00:08:23.240 --> 00:08:27.000]  是人與人之間彼此的代求
[00:08:27.000 --> 00:08:30.440]  彼此的代討是平等的
[00:08:30.440 --> 00:08:34.280]  給你看兩個例子就比較清楚了
[00:08:34.280 --> 00:08:37.080]  例如在《樹創世紀》的十二章三節
[00:08:37.080 --> 00:08:39.720]  神童阿伯拉罕說
[00:08:39.720 --> 00:08:43.880]  「為你祝福的,我必賜福如他」
[00:08:43.880 --> 00:08:47.080]  有沒有看到「bless」字出現兩次?
[00:08:47.080 --> 00:08:50.520]  第一次有人為你祝福的
[00:08:50.520 --> 00:08:54.440]  有人bless你的,我就會賜福給他
[00:08:54.440 --> 00:08:58.920]  所以第一個是人與人之間的祝福
[00:08:58.920 --> 00:09:02.040]  所以是用「祝福」來翻譯
[00:09:02.040 --> 00:09:03.480]  第二個
[00:09:03.480 --> 00:09:05.720]  神說有人祝福你,我就賜福
[00:09:05.720 --> 00:09:08.440]  所以是由上至下的
[00:09:08.440 --> 00:09:11.160]  所以第二個就是「賜福」
[00:09:11.160 --> 00:09:14.840]  《文數記》的六章二十二至二十七節
[00:09:14.840 --> 00:09:17.640]  可以說是舊約的主討聞
[00:09:17.640 --> 00:09:19.000]  經文怎麼說?
[00:09:19.000 --> 00:09:21.320]  耶和華曉譽摩西說
[00:09:21.320 --> 00:09:24.520]  「你告訴阿倫和他的兒子說
[00:09:24.520 --> 00:09:27.880]  你們要這樣為以色列人祝福」
[00:09:27.880 --> 00:09:31.400]  說「耶和華賜福給你,保護你」
[00:09:31.400 --> 00:09:33.400]  又是兩個「bless」字
[00:09:33.400 --> 00:09:36.200]  第一個是人與人之間
[00:09:36.200 --> 00:09:40.680]  跟誰說阿倫和他的兒子是祭司?
[00:09:40.680 --> 00:09:42.680]  你們為以色列人
[00:09:42.680 --> 00:09:44.600]  你bless以色列人
[00:09:44.600 --> 00:09:45.560]  是用什麼?
[00:09:45.560 --> 00:09:49.800]  祝福因為是人與人之間,很清楚
[00:09:49.800 --> 00:09:52.280]  如果你們真的去祝福以色列人
[00:09:52.280 --> 00:09:54.360]  我就賜福給你
[00:09:54.360 --> 00:09:56.600]  接著經文又說什麼?
[00:09:56.600 --> 00:10:01.480]  「願耶和華使他的念光照你,賜恩給你
[00:10:01.480 --> 00:10:05.320]  願耶和華向你仰念,賜利平安」
[00:10:05.320 --> 00:10:08.680]  有沒有看到兩個「賜」字都是從神而來
[00:10:08.680 --> 00:10:11.880]  所以是用「賜」字
[00:10:11.880 --> 00:10:13.640]  第三段
[00:10:13.640 --> 00:10:16.040]  其實跟第一段一模一樣
[00:10:16.040 --> 00:10:18.680]  我相信這裡是有一個首尾的結構
[00:10:18.680 --> 00:10:20.600]  所以「一」跟「三」是一樣的
[00:10:20.600 --> 00:10:22.840]  第二就是有點不同
[00:10:22.840 --> 00:10:24.440]  第三段說什麼?
[00:10:24.440 --> 00:10:28.520]  「他們要如此奉我的名為以色列人祝福
[00:10:28.520 --> 00:10:31.400]  我也要賜福給他們」
[00:10:31.400 --> 00:10:33.240]  又是兩個「bless」字
[00:10:33.240 --> 00:10:35.400]  第一個就是
[00:10:35.400 --> 00:10:39.720]  祭司為以色列人祈求代討
[00:10:39.720 --> 00:10:41.320]  所以是祝福
[00:10:41.320 --> 00:10:43.960]  第二個,如果祭司這樣做
[00:10:43.960 --> 00:10:46.840]  我就會給福氣給祭司
[00:10:46.840 --> 00:10:49.960]  是用「賜福」這個字
[00:10:49.960 --> 00:10:51.640]  是不是很清楚?
[00:10:51.640 --> 00:10:53.400]  真的很清楚
[00:10:53.400 --> 00:10:55.880]  聖經的翻譯者真的有很大
[00:10:55.880 --> 00:10:58.680]  特意做出這些分別
[00:10:58.680 --> 00:11:02.280]  我們看到新約也是一樣
[00:11:02.280 --> 00:11:04.440]  《雅各書》的一章五節
[00:11:04.440 --> 00:11:07.480]  「你們中間若缺少智慧的
[00:11:07.480 --> 00:11:10.440]  應當求那口次與眾人
[00:11:10.440 --> 00:11:12.280]  也不斥責人的神
[00:11:12.280 --> 00:11:14.920]  主就必次及他」
[00:11:14.920 --> 00:11:19.400]  這裡說了兩個「次」字
[00:11:19.400 --> 00:11:21.240]  是誰次智慧?
[00:11:21.240 --> 00:11:22.600]  是神次的
[00:11:22.600 --> 00:11:26.920]  所以是由上至下用的「次」字
[00:11:26.920 --> 00:11:30.280]  《提摩太前書》的二章一節
[00:11:30.280 --> 00:11:32.200]  保羅說「我勸你
[00:11:32.200 --> 00:11:35.240]  第一要為萬人懇求禱告
[00:11:35.240 --> 00:11:37.400]  代求祝謝」
[00:11:37.400 --> 00:11:39.720]  有沒有看到用「祝」字?
[00:11:39.720 --> 00:11:41.800]  這個是人與人之間
[00:11:41.800 --> 00:11:46.120]  保羅說「你要替人代討
[00:11:46.120 --> 00:11:49.560]  來代求祝謝」
[00:11:49.560 --> 00:11:51.000]  所以是用「祝」字
[00:11:51.000 --> 00:11:53.160]  是人與人之間
[00:11:53.160 --> 00:11:55.480]  所以我們看到這些人
[00:11:55.480 --> 00:11:58.440]  包括陳教授所說的
[00:11:58.440 --> 00:12:00.200]  不是空穴來風
[00:12:00.200 --> 00:12:03.880]  是有他的理由
[00:12:03.880 --> 00:12:06.840]  所以他們就作出了一個結論
[00:12:06.840 --> 00:12:10.040]  我叫這個結論做網下的結論
[00:12:10.040 --> 00:12:12.280]  我稍後會解釋為什麼
[00:12:12.280 --> 00:12:14.840]  他們作出的結論是什麼?
[00:12:14.840 --> 00:12:16.680]  我們看到有一位牧師
[00:12:16.680 --> 00:12:18.680]  叫做謝道全牧師
[00:12:18.680 --> 00:12:22.760]  他說「凡由人對人的願望祈福
[00:12:22.760 --> 00:12:27.400]  祝願代人求恩福好處的
[00:12:27.400 --> 00:12:29.400]  君採用祝福」
[00:12:29.400 --> 00:12:32.680]  有沒有看到「凡」和「君」?
[00:12:32.680 --> 00:12:34.440]  就是說有沒有例外?
[00:12:34.440 --> 00:12:37.000]  沒有例外,全部都是這樣
[00:12:37.000 --> 00:12:39.320]  人與人之間就是祝福
[00:12:39.320 --> 00:12:41.480]  第二點他說
[00:12:41.480 --> 00:12:44.360]  凡是由神給人的恩惠
[00:12:44.360 --> 00:12:47.080]  由上而下的施與
[00:12:47.080 --> 00:12:48.920]  君採用祝福
[00:12:48.920 --> 00:12:51.160]  又是說到凡和君
[00:12:51.160 --> 00:12:52.520]  有沒有例外?
[00:12:52.520 --> 00:12:54.120]  沒有例外
[00:12:54.120 --> 00:12:58.360]  所以基督之家都出版了一篇文章
[00:12:58.360 --> 00:13:00.200]  這篇文章怎麼說?
[00:13:00.200 --> 00:13:03.560]  在聖經裡祝福與祝福的經文
[00:13:03.560 --> 00:13:07.400]  軍事按照以上兩個原則運作
[00:13:07.400 --> 00:13:11.160]  非常清楚、奇蹟鮮明
[00:13:11.160 --> 00:13:12.600]  哪兩個原則?
[00:13:12.600 --> 00:13:16.440]  就是謝牧師剛才所說的兩個原則
[00:13:16.440 --> 00:13:17.960]  有沒有例外?
[00:13:17.960 --> 00:13:18.920]  沒有例外
[00:13:18.920 --> 00:13:22.520]  軍事全部都是
[00:13:22.520 --> 00:13:24.840]  聖經資源終身又說
[00:13:24.840 --> 00:13:28.760]  查遍全本的中文和合本聖經
[00:13:28.760 --> 00:13:31.720]  會發現新舊約提及祝福
[00:13:31.720 --> 00:13:36.360]  出現106次出自103處的經文
[00:13:36.360 --> 00:13:39.640]  全用在人為他人的祝福
[00:13:39.640 --> 00:13:41.400]  哪些人為人祝福?
[00:13:41.400 --> 00:13:46.360]  祭司、君王、父親、百姓、弟兄等等
[00:13:46.360 --> 00:13:47.640]  有沒有例外?
[00:13:47.640 --> 00:13:48.760]  沒有例外
[00:13:48.760 --> 00:13:53.400]  全用在人與人之間的祝福
[00:13:53.400 --> 00:13:56.520]  其實我說
[00:13:56.520 --> 00:14:00.040]  看到這一點其實本來是一件好事
[00:14:00.040 --> 00:14:01.800]  將榮耀歸給神
[00:14:01.800 --> 00:14:04.200]  就像剛才師哥所說
[00:14:04.200 --> 00:14:06.440]  神是萬福的源頭
[00:14:06.440 --> 00:14:08.680]  神賜福是對的
[00:14:08.680 --> 00:14:10.520]  是說得好
[00:14:10.520 --> 00:14:11.560]  但是每一樣東西
[00:14:11.560 --> 00:14:14.440]  如果你將它推到極端
[00:14:14.440 --> 00:14:16.120]  就出現問題了
[00:14:16.120 --> 00:14:19.560]  你說聖經裡全部沒有
[00:14:19.560 --> 00:14:20.680]  沒有說神祝福
[00:14:20.680 --> 00:14:22.120]  一定是神賜福
[00:14:22.120 --> 00:14:24.520]  那就出現問題了
[00:14:24.520 --> 00:14:25.560]  為什麼?
[00:14:25.560 --> 00:14:27.960]  因為中文聖經的翻譯
[00:14:27.960 --> 00:14:32.440]  真的有說到神祝福
[00:14:32.440 --> 00:14:35.880]  我們看看第一個例外是什麼
[00:14:35.880 --> 00:14:38.200]  在《創世紀》的三十二章
[00:14:38.200 --> 00:14:44.120]  二十六至二十九節
[00:14:44.120 --> 00:14:45.800]  記不記得是說
[00:14:45.800 --> 00:14:49.000]  雅閣和神出郊
[00:14:49.000 --> 00:14:50.760]  記不記得這件事?
[00:14:50.760 --> 00:14:53.560]  在雅閣渡口
[00:14:53.560 --> 00:14:55.240]  他和神出郊
[00:14:55.240 --> 00:14:57.080]  他是不讓神離開
[00:14:57.080 --> 00:14:59.000]  他要神祝福了他之後
[00:14:59.000 --> 00:15:01.160]  才讓神離開
[00:15:01.160 --> 00:15:03.000]  很多人就會說
[00:15:03.000 --> 00:15:06.360]  跟雅閣出郊的不是神
[00:15:06.360 --> 00:15:09.080]  但是在《創世紀》的三十二章
[00:15:09.080 --> 00:15:11.160]  三十節講得很清楚
[00:15:11.160 --> 00:15:13.560]  雅閣與神出郊之後
[00:15:13.560 --> 00:15:17.320]  他叫那個地叫做彼勞伊勒
[00:15:17.320 --> 00:15:19.480]  彼勞伊勒是什麼意思?
[00:15:19.480 --> 00:15:23.320]  就是我和神面對面見面
[00:15:23.320 --> 00:15:25.240]  但是我竟然可以存活
[00:15:25.240 --> 00:15:26.760]  我沒有死
[00:15:26.760 --> 00:15:28.840]  為什麼他會這樣說?
[00:15:28.840 --> 00:15:31.240]  出埃及記的三十三章二十節
[00:15:31.240 --> 00:15:33.480]  說沒有人能夠見到神
[00:15:33.480 --> 00:15:35.160]  而能夠存活
[00:15:35.160 --> 00:15:37.000]  但是雅閣說我居然
[00:15:37.000 --> 00:15:38.280]  面對面見到神
[00:15:38.280 --> 00:15:39.640]  我仍然存活
[00:15:39.640 --> 00:15:42.920]  所以很清楚他知道他是見到神
[00:15:42.920 --> 00:15:46.040]  而我們看到在《創世紀》的三十二章
[00:15:46.040 --> 00:15:47.320]  二十九節
[00:15:47.320 --> 00:15:49.640]  神真的祝福雅閣
[00:15:49.640 --> 00:15:51.800]  並且幫他改名
[00:15:51.800 --> 00:15:54.360]  改了他叫做以色列
[00:15:54.360 --> 00:15:55.640]  所以我們看到
[00:15:55.640 --> 00:15:57.800]  雅閣真的與神見面
[00:15:57.800 --> 00:16:00.360]  神真的祝福了雅閣
[00:16:00.360 --> 00:16:03.640]  所以這就是第一個例外
[00:16:03.640 --> 00:16:06.280]  第二個例外
[00:16:06.280 --> 00:16:09.720]  就是神和以色列人納約
[00:16:09.720 --> 00:16:12.360]  神說你守約的就怎樣?
[00:16:12.360 --> 00:16:14.840]  得到我的祝福
[00:16:14.840 --> 00:16:16.760]  他說你毀約
[00:16:16.760 --> 00:16:19.640]  就會得到我的詛咒
[00:16:19.640 --> 00:16:22.360]  這個祝福不是說
[00:16:22.360 --> 00:16:26.920]  你守約的時候人就會祝福你
[00:16:26.920 --> 00:16:28.600]  代你祈求
[00:16:28.600 --> 00:16:29.960]  這裡不是這樣說的
[00:16:29.960 --> 00:16:32.440]  你守約我就直接祝福你
[00:16:32.440 --> 00:16:34.840]  是從神而來的祝福
[00:16:34.840 --> 00:16:38.680]  不是從人而來的祈求
[00:16:38.680 --> 00:16:41.480]  《生命記》的十一章二十六節說
[00:16:41.480 --> 00:16:44.280]  我今日將祝福、詛咒
[00:16:44.280 --> 00:16:46.840]  都陳明在你的面前
[00:16:46.840 --> 00:16:48.520]  是誰的祝福?
[00:16:48.520 --> 00:16:50.280]  是神的祝福
[00:16:50.280 --> 00:16:53.160]  《生命記》的十一章二十九節又說
[00:16:53.160 --> 00:16:57.640]  當耶和華你的神領你進入要得為業的那地
[00:16:57.640 --> 00:17:01.320]  你就要在基利心山上宣佈祝福
[00:17:01.320 --> 00:17:04.680]  在耳巴路山上宣佈詛咒
[00:17:04.680 --> 00:17:05.960]  那幫人就會說
[00:17:05.960 --> 00:17:08.120]  啊哈 你有沒有看到?
[00:17:08.120 --> 00:17:10.360]  人宣佈
[00:17:10.360 --> 00:17:11.800]  是 是人宣佈
[00:17:11.800 --> 00:17:13.880]  宣佈誰的祝福?
[00:17:13.880 --> 00:17:15.320]  不是人的祝福
[00:17:15.320 --> 00:17:17.640]  是從神而來的祝福
[00:17:17.640 --> 00:17:19.080]  這個就是不同的地方
[00:17:19.080 --> 00:17:20.520]  神是會祝福的
[00:17:20.520 --> 00:17:22.920]  他和以色列人說
[00:17:22.920 --> 00:17:25.720]  你守約的我就祝福你
[00:17:25.720 --> 00:17:27.160]  你不守約
[00:17:27.160 --> 00:17:32.120]  就會得到從我而來的詛咒
[00:17:32.120 --> 00:17:36.840]  接著在《生命記》的三十章一至三節又說
[00:17:36.840 --> 00:17:38.520]  當這一切的事
[00:17:38.520 --> 00:17:42.120]  就是我擺在你面前的祝福和詛咒
[00:17:42.120 --> 00:17:43.640]  臨到你的時候
[00:17:43.640 --> 00:17:45.480]  你在耶和華你的神
[00:17:45.480 --> 00:17:47.960]  趕逐你出去萬國中
[00:17:47.960 --> 00:17:50.040]  心裡回想這些事
[00:17:50.040 --> 00:17:51.160]  你和你的子孫
[00:17:51.160 --> 00:17:54.680]  若盡心盡性歸向耶和華你的神
[00:17:54.680 --> 00:17:58.280]  照我今日一切所吩咐你的
[00:17:58.280 --> 00:17:59.800]  聽從他的話
[00:17:59.800 --> 00:18:02.520]  耶和華你的神就必憐憫你
[00:18:02.520 --> 00:18:05.480]  使你這被老的子民歸回
[00:18:05.480 --> 00:18:07.800]  耶和華你的神必轉回
[00:18:07.800 --> 00:18:10.120]  從分散你的萬民中
[00:18:10.120 --> 00:18:12.920]  把你召集回來
[00:18:12.920 --> 00:18:14.520]  有沒有看到神說
[00:18:14.520 --> 00:18:16.520]  當你是不守約
[00:18:16.520 --> 00:18:21.080]  你是被我詛咒被驅逐到列國
[00:18:21.080 --> 00:18:22.600]  但是你回想
[00:18:22.600 --> 00:18:25.080]  神以前曾經將祂的祝福
[00:18:25.080 --> 00:18:27.560]  祂的詛咒擺在我的面前
[00:18:27.560 --> 00:18:29.320]  你回心轉意
[00:18:29.320 --> 00:18:32.040]  神說我照樣會把祝福還給你
[00:18:32.040 --> 00:18:36.200]  我會從列國中把你召集回來
[00:18:36.200 --> 00:18:40.520]  把你放在留賴遇物的地方
[00:18:40.520 --> 00:18:44.280]  神又一次在《生命記》的三十章十九節說
[00:18:44.280 --> 00:18:47.560]  我今日呼天換地向你作見證
[00:18:47.560 --> 00:18:49.240]  我已經將生與死
[00:18:49.240 --> 00:18:52.040]  祝福與詛咒擺在你的面前
[00:18:52.040 --> 00:18:53.880]  所以你要揀選生命
[00:18:53.880 --> 00:18:58.760]  好使你和你的後裔都得存活
[00:18:58.760 --> 00:19:02.280]  你不要嫌神沉氣
[00:19:02.280 --> 00:19:03.720]  這麼多的經文
[00:19:03.720 --> 00:19:06.600]  將祝福詛咒擺在以色列人的面前
[00:19:06.600 --> 00:19:08.120]  以色列人都怎樣?
[00:19:08.120 --> 00:19:10.360]  揀選詛咒
[00:19:10.360 --> 00:19:11.400]  揀選死亡
[00:19:11.400 --> 00:19:13.480]  神說你要揀選存活
[00:19:13.480 --> 00:19:18.360]  你要揀選我的祝福
[00:19:18.360 --> 00:19:22.760]  有人就會覺得很奇怪
[00:19:22.760 --> 00:19:24.760]  前面這麼多的經文
[00:19:24.760 --> 00:19:27.320]  我給大家看過《創世紀》的十二章
[00:19:27.320 --> 00:19:29.560]  神和阿巴拉罕說話
[00:19:29.560 --> 00:19:31.080]  《文數記》的第六章
[00:19:31.080 --> 00:19:33.240]  所謂舊約的主討聞
[00:19:33.240 --> 00:19:36.440]  都是說到從上而下就是賜福
[00:19:36.440 --> 00:19:39.560]  人與人之間的代討就是祝福
[00:19:39.560 --> 00:19:43.800]  為何突然與以色列人納約就變了真?
[00:19:43.800 --> 00:19:47.080]  現在就說是神的祝福、神的詛咒
[00:19:47.080 --> 00:19:50.440]  為何你會說這麼奇怪?
[00:19:50.440 --> 00:19:54.280]  其實中文聖經的翻譯者
[00:19:54.280 --> 00:19:57.800]  大可以將這個經文翻譯做
[00:19:57.800 --> 00:20:03.000]  我將神的賜福與詛咒擺在你的面前
[00:20:03.000 --> 00:20:04.520]  痛不痛?
[00:20:04.520 --> 00:20:06.520]  照樣痛
[00:20:06.520 --> 00:20:08.680]  為何他要用詛咒?
[00:20:08.680 --> 00:20:10.520]  為何他要用祝福?
[00:20:10.520 --> 00:20:14.680]  祝福與詛咒不是賜福與詛咒
[00:20:14.680 --> 00:20:18.440]  我查過很多中文聖經的翻譯
[00:20:18.440 --> 00:20:20.920]  我不想說所有
[00:20:20.920 --> 00:20:24.680]  我不想像剛才謝牧師
[00:20:24.680 --> 00:20:26.520]  以及那些網頁
[00:20:26.520 --> 00:20:30.920]  我覺得每樣東西你推到盡頭就不太好
