
[00:00:00.000 --> 00:00:02.100]  今天跟大家講的道
[00:06:11.600 --> 00:06:15.200]  或者在上帝的聖結範圍走出去
[00:06:15.200 --> 00:06:20.400]  他沒有在神的聖結持守
[00:06:20.400 --> 00:06:22.000]  這正是以素的寫照
[00:06:22.000 --> 00:06:24.800]  因為他本來在家族裡的信心
[00:06:24.800 --> 00:06:26.800]  你看阿伯拉罕、以撒
[00:06:26.800 --> 00:06:28.600]  一直流傳下去
[00:06:28.600 --> 00:06:30.600]  本來應該把握著這個信心
[00:06:30.600 --> 00:06:33.600]  我們上次幾次講過阿伯拉罕
[00:06:33.600 --> 00:06:34.800]  上次講過以撒
[00:06:34.800 --> 00:06:37.800]  他們都承接著這個信心
[00:06:37.800 --> 00:06:40.000]  他們一直持定著
[00:06:40.000 --> 00:06:42.800]  神要透過阿伯拉罕祝福他們
[00:06:42.800 --> 00:06:44.800]  使他們能夠成為一個
[00:06:44.800 --> 00:06:47.600]  在萬族當中都能夠得福的家族
[00:06:47.600 --> 00:06:53.000]  然後將這些福氣顯揚給萬世
[00:06:53.000 --> 00:06:54.800]  本來神應許他們
[00:06:54.800 --> 00:06:57.400]  在迦林地得著神的賜福
[00:06:57.400 --> 00:07:00.800]  所有這一切本來以素都可以承受的
[00:07:00.800 --> 00:07:05.200]  但是很可惜他就在這個之外離開了
[00:07:05.200 --> 00:07:08.200]  這就叫做貪戀世俗
[00:07:08.200 --> 00:07:09.800]  待會我們再講下去的時候
[00:07:09.800 --> 00:07:11.800]  你明白《新約聖經》為什麼這麼說
[00:07:11.800 --> 00:07:14.400]  如果我們不愛父
[00:07:14.400 --> 00:07:16.200]  就等於愛世界
[00:07:16.200 --> 00:07:18.400]  所以很清楚有兩個範圍
[00:07:18.400 --> 00:07:21.200]  所以在以素那裡
[00:07:21.200 --> 00:07:24.800]  他就是因為離開了這個範圍
[00:07:24.800 --> 00:07:26.400]  貪戀這個世俗
[00:07:26.400 --> 00:07:31.400]  所以他就跟神的祝福切斷了
[00:07:31.400 --> 00:07:35.200]  這個真是很可惜的事
[00:07:35.200 --> 00:07:37.600]  相反我們知道雅各納
[00:07:37.600 --> 00:07:40.200]  他不是很好很多
[00:07:40.200 --> 00:07:43.000]  但是他蒙神憐憫
[00:07:43.000 --> 00:07:46.200]  他領受了最終的福氣
[00:07:46.200 --> 00:07:51.400]  領受了從阿伯拉罕承傳下去的這種祝福
[00:07:51.400 --> 00:07:56.800]  甚至他被阿伯拉罕以撒同列
[00:07:56.800 --> 00:07:58.600]  神稱他自己的時候
[00:07:58.600 --> 00:08:03.800]  自稱我是阿伯拉罕以撒雅各的上帝
[00:08:03.800 --> 00:08:07.400]  這真是一個很大的榮譽
[00:08:07.400 --> 00:08:12.000]  上帝稱他自己為阿伯拉罕以撒雅各的神
[00:08:12.000 --> 00:08:15.600]  究竟為什麼以素跟雅各有這麼大的分別呢?
[00:08:15.600 --> 00:08:17.800]  以素失福
[00:08:17.800 --> 00:08:19.600]  雅各蒙福
[00:08:19.600 --> 00:08:22.000]  今天我們一起思想一下
[00:08:22.000 --> 00:08:25.000]  這個屬靈的眼光
[00:08:25.000 --> 00:08:27.600]  帶來一個很不同的結局
[00:08:27.600 --> 00:08:29.800]  回到創世紀
[00:08:29.800 --> 00:08:31.600]  二十五章的經文
[00:08:31.600 --> 00:08:33.200]  我們一起讀讀這些經文
[00:08:33.200 --> 00:08:35.000]  萬一你不太熟悉的話
[00:08:35.000 --> 00:08:36.600]  再次重溫一下
[00:08:36.600 --> 00:08:38.200]  二十五章二十節
[00:08:38.200 --> 00:08:39.800]  我們一起讀,好嗎?請讀
[00:08:39.800 --> 00:08:43.600]  以撒取利伯加為妻的時候正四十歲
[00:08:43.600 --> 00:08:46.800]  利伯加是巴旦阿蘭地的阿蘭人
[00:08:46.800 --> 00:08:51.200]  彼土里的女兒,是阿蘭人拉班的妹子
[00:08:51.200 --> 00:08:53.800]  以撒因他妻子不生育
[00:08:53.800 --> 00:08:56.000]  就為他祈求耶和華
[00:08:56.000 --> 00:08:58.000]  耶和華應允他的祈求
[00:08:58.000 --> 00:09:02.000]  他的妻子利伯加就懷了孕
[00:09:02.000 --> 00:09:08.600]  孩子們在他福中彼此相爭
[00:09:08.600 --> 00:09:12.000]  他就說:若是這樣我為什麼還活著呢?
[00:09:12.000 --> 00:09:13.800]  就去求問耶和華
[00:09:13.800 --> 00:09:16.600]  耶和華對他說:兩國在你福中
[00:09:16.600 --> 00:09:18.800]  兩族要從你身上出來
[00:09:18.800 --> 00:09:20.600]  這族必強於那族
[00:09:20.600 --> 00:09:24.200]  將來大的要服侍小的
[00:09:24.200 --> 00:09:25.600]  生產一日子到了
[00:09:25.600 --> 00:09:28.600]  福中果然是雙子
[00:09:28.600 --> 00:09:29.200]  二十五節
[00:09:29.200 --> 00:09:31.200]  先產的身體發紅
[00:09:31.200 --> 00:09:33.000]  渾身有毛
[00:09:33.000 --> 00:09:34.800]  如同皮衣
[00:09:34.800 --> 00:09:38.600]  他們就給他起名叫二素
[00:09:38.600 --> 00:09:41.000]  隨後又生了二素的兄弟
[00:09:41.000 --> 00:09:43.000]  手抓住二素的腳筋
[00:09:43.000 --> 00:09:47.800]  因此給他起名叫雅各
[00:09:47.800 --> 00:09:50.000]  利伯加生了兩個兒子的時候
[00:09:50.000 --> 00:09:52.200]  以撒正六十歲
[00:09:52.200 --> 00:09:54.000]  兩個孩子漸漸長大
[00:09:54.000 --> 00:09:55.600]  二素善於打獵
[00:09:55.600 --> 00:09:57.200]  常在田野
[00:09:57.200 --> 00:09:58.400]  雅各為人安靜
[00:09:58.400 --> 00:10:01.000]  常在帳篷裡
[00:10:01.000 --> 00:10:03.000]  以撒愛二素
[00:10:03.000 --> 00:10:04.400]  因為常吃他的野味
[00:10:04.400 --> 00:10:07.200]  利伯加卻愛雅各
[00:10:07.200 --> 00:10:09.800]  有一天雅各熬湯
[00:10:09.800 --> 00:10:14.000]  二素從田野回來淚昏了
[00:10:14.000 --> 00:10:16.200]  這個淚昏了很有意思
[00:10:16.200 --> 00:10:18.400]  他拼了命
[00:10:18.400 --> 00:10:22.800]  已經失去了正常的判斷力
[00:10:22.800 --> 00:10:25.200]  因為他已經沉迷了
[00:10:25.200 --> 00:10:26.600]  二素對雅各說
[00:10:26.600 --> 00:10:28.000]  我淚昏了
[00:10:28.000 --> 00:10:30.600]  求你把這紅湯給我喝
[00:10:30.600 --> 00:10:34.000]  因此二素又叫二東
[00:10:34.000 --> 00:10:36.200]  二素本來已經叫紅了
[00:10:36.200 --> 00:10:38.400]  二東就是更紅了
[00:10:38.400 --> 00:10:40.000]  雅各說
[00:10:40.000 --> 00:10:44.200]  你今天把長子的名分賣給我吧
[00:10:44.200 --> 00:10:45.000]  二素說
[00:10:45.000 --> 00:10:45.800]  我將要死
[00:10:45.800 --> 00:10:49.000]  這長子的名分於我有什麼益處呢
[00:10:49.000 --> 00:10:49.600]  雅各說
[00:10:49.600 --> 00:10:51.200]  你今天對我起誓吧
[00:10:51.200 --> 00:10:53.200]  二素就對他起了誓
[00:10:53.200 --> 00:10:56.200]  我們看到他很興奮地
[00:10:56.200 --> 00:10:59.600]  把長子的名分賣給雅各
[00:10:59.600 --> 00:11:01.600]  而且起誓
[00:11:01.600 --> 00:11:04.000]  把長子的名分賣了
[00:11:04.000 --> 00:11:05.600]  因為什麼呢
[00:11:05.600 --> 00:11:09.000]  因為他淚昏了
[00:11:09.000 --> 00:11:12.200]  為了一些小小的好處
[00:11:12.200 --> 00:11:15.400]  就把這些重要的東西放棄了
[00:11:15.400 --> 00:11:18.000]  所以三十四節是一個注釋
[00:11:18.000 --> 00:11:23.400]  聖經的作者給予一個commentary
[00:11:23.400 --> 00:11:24.200]  三十四節
[00:11:24.200 --> 00:11:26.600]  於是雅各將餅和紅豆
[00:11:26.600 --> 00:11:28.200]  當給了二素
[00:11:28.200 --> 00:11:30.800]  二素吃了喝了便起來走了
[00:11:30.800 --> 00:11:36.400]  這就是二素興翰了他長子的名分
[00:11:36.400 --> 00:11:38.600]  所以這是一個注釋
[00:11:38.600 --> 00:11:41.600]  就是說他興翰了
[00:11:41.600 --> 00:11:47.800]  所以我們第一看見二素的失福
[00:11:47.800 --> 00:11:49.600]  二素的失福是怎樣呢
[00:11:49.600 --> 00:11:53.400]  他是屬靈短視
[00:11:53.400 --> 00:11:56.400]  他只顧眼前的好處
[00:11:56.400 --> 00:12:01.000]  沒有看見屬靈長遠的視野
[00:12:01.000 --> 00:12:04.000]  屬天的盼望
[00:12:04.000 --> 00:12:06.600]  和在屬靈裡的祝福的重要
[00:12:06.600 --> 00:12:08.400]  所以這是他最大的問題
[00:12:08.400 --> 00:12:10.600]  他失福是因為他的屬靈短視
[00:12:10.600 --> 00:12:14.400]  看不到清楚什麼是最重要的
[00:12:14.400 --> 00:12:17.200]  什麼是那些暫時短暫的
[00:12:17.200 --> 00:12:19.800]  一時之快的東西
[00:12:19.800 --> 00:12:21.600]  所以在這裡我們再說
[00:12:21.600 --> 00:12:22.600]  他的問題是什麼呢
[00:12:22.600 --> 00:12:23.200]  貪戀世俗
[00:12:23.200 --> 00:12:24.600]  剛才我們解釋過了
[00:12:24.600 --> 00:12:30.600]  他的意思和他在新約用的時候
[00:12:30.600 --> 00:12:32.600]  希臘文的意思
[00:12:32.600 --> 00:12:36.000]  但是其實在這裡我們整件事看回的時候
[00:12:36.000 --> 00:12:36.600]  分析一下
[00:12:36.600 --> 00:12:39.800]  我們看見他喜歡打獵
[00:12:39.800 --> 00:12:41.400]  他生出來就有這個嗜好
[00:12:41.400 --> 00:12:44.000]  其實不是問題
[00:12:44.000 --> 00:12:45.000]  因為有些人好動一點
[00:12:45.000 --> 00:12:45.800]  有些人好靜一點
[00:12:45.800 --> 00:12:47.400]  有些人喜歡這樣嗜好
[00:12:47.400 --> 00:12:48.600]  有些人喜歡那樣嗜好
[00:12:48.600 --> 00:12:50.600]  這個絕對不是問題
[00:12:50.600 --> 00:12:53.600]  但問題就是他貪戀世俗
[00:12:53.600 --> 00:12:54.600]  剛才說過
[00:12:54.600 --> 00:12:56.600]  他到了一個情況
[00:12:56.600 --> 00:13:04.600]  已經喪失了屬靈上的一些自虐力
[00:13:04.600 --> 00:13:07.600]  他貪到一個情況
[00:13:07.600 --> 00:13:09.600]  這個叫世俗
[00:13:09.600 --> 00:13:11.600]  似乎他沒有了節制
[00:13:11.600 --> 00:13:14.600]  心裡因為這些沒有了安息
[00:13:14.600 --> 00:13:15.600]  拼命追趕
[00:13:15.600 --> 00:13:17.600]  就好像追趕獵物一樣
[00:13:17.600 --> 00:13:19.600]  拼命去追趕這些
[00:13:19.600 --> 00:13:20.600]  得不到
[00:13:20.600 --> 00:13:21.600]  不服氣
[00:13:21.600 --> 00:13:22.600]  要一路追趕
[00:13:22.600 --> 00:13:23.600]  有時候真的得不到
[00:13:23.600 --> 00:13:29.600]  得不到就整條命都好像擺上去了
[00:13:29.600 --> 00:13:31.600]  累分了
[00:13:31.600 --> 00:13:33.600]  指自己累分了
[00:13:33.600 --> 00:13:36.600]  所以今天有些東西本來好的
[00:13:36.600 --> 00:13:38.600]  可能是嗜好或者好的東西
[00:13:38.600 --> 00:13:39.600]  當然也有些東西不好
[00:13:39.600 --> 00:13:41.600]  可能那些是世俗
[00:13:41.600 --> 00:13:42.600]  是不好的東西
[00:13:42.600 --> 00:13:43.600]  但無論如何
[00:13:43.600 --> 00:13:46.600]  如果將那件事成為我們人生追趕的目標
[00:13:46.600 --> 00:13:47.600]  不斷追不斷追
[00:13:47.600 --> 00:13:51.600]  追到失去方向
[00:13:51.600 --> 00:13:53.600]  這裡說他累分了
[00:13:53.600 --> 00:13:54.600]  累分到一個程度
[00:13:54.600 --> 00:13:56.600]  那些分不到什麼是重要
[00:13:56.600 --> 00:13:57.600]  什麼是不重要的
[00:13:57.600 --> 00:13:59.600]  所以一點點紅豆湯
[00:13:59.600 --> 00:14:01.600]  他說我今天都死了
[00:14:01.600 --> 00:14:04.600]  這些屬靈的福份罷了
[00:14:04.600 --> 00:14:07.600]  這個叫體貼肉體
[00:14:07.600 --> 00:14:09.600]  體貼肉體的享受和滿足
[00:14:09.600 --> 00:14:16.600]  看不清楚屬靈生命和祝福的重要
[00:14:16.600 --> 00:14:23.600]  所以不知道我們當中有沒有喜歡喝紅豆湯
[00:14:23.600 --> 00:14:25.600]  喝紅豆湯沒問題
[00:14:25.600 --> 00:14:27.600]  或者我們喜歡吃零食
[00:14:27.600 --> 00:14:30.600]  現在在這個疫情當中
[00:14:30.600 --> 00:14:32.600]  我們發覺真是說
[00:14:32.600 --> 00:14:34.600]  很多人都增了磅
[00:14:34.600 --> 00:14:36.600]  不知道你們當中有沒有
[00:14:36.600 --> 00:14:37.600]  或者家裏有沒有
[00:14:37.600 --> 00:14:38.600]  昨晚我們團契
[00:14:38.600 --> 00:14:41.600]  前陣子有些不同的團契
[00:14:41.600 --> 00:14:43.600]  都發覺很多人都這樣說增磅
[00:14:43.600 --> 00:14:44.600]  為什麼呢
[00:14:44.600 --> 00:14:47.600]  因為在家裏很方便
[00:14:47.600 --> 00:14:50.600]  整天都可以開一個櫥櫃
[00:14:50.600 --> 00:14:51.600]  吃東西
[00:14:51.600 --> 00:14:52.600]  有什麼零食
[00:14:52.600 --> 00:14:54.600]  我家裏都有零食
[00:14:54.600 --> 00:14:57.600]  有些巧克力也好
[00:14:57.600 --> 00:14:59.600]  水果也好
[00:14:59.600 --> 00:15:00.600]  什麼Nuts也好
[00:15:00.600 --> 00:15:03.600]  什麼Chips也好
[00:15:03.600 --> 00:15:04.600]  都有的
[00:15:04.600 --> 00:15:06.600]  每個人都會有一些
[00:15:06.600 --> 00:15:10.600]  平時上班就不會這麼方便
[00:15:10.600 --> 00:15:12.600]  在家裏就很方便
[00:15:12.600 --> 00:15:14.600]  想起就走去吃
[00:15:14.600 --> 00:15:17.600]  所以養成可能會
[00:15:17.600 --> 00:15:20.600]  吃零食的習慣越來越多
[00:15:20.600 --> 00:15:22.600]  其實我們從小
[00:15:22.600 --> 00:15:24.600]  媽媽爸爸教我們都是
[00:15:24.600 --> 00:15:26.600]  你不要吃這麼多零食
[00:15:26.600 --> 00:15:27.600]  為什麼
[00:15:27.600 --> 00:15:29.600]  最大的原因是什麼
[00:15:29.600 --> 00:15:31.600]  不是吃東西
[00:15:31.600 --> 00:15:33.600]  最大的原因是因為
[00:15:33.600 --> 00:15:35.600]  你吃這麼多零食
[00:15:35.600 --> 00:15:37.600]  到你吃正餐的時候
[00:15:37.600 --> 00:15:38.600]  你就沒有胃口
[00:15:38.600 --> 00:15:40.600]  所以現在調轉了
[00:15:40.600 --> 00:15:42.600]  現在不斷吃零食
[00:15:42.600 --> 00:15:43.600]  吃到肥了
[00:15:43.600 --> 00:15:45.600]  其實最重要的原因
[00:15:45.600 --> 00:15:46.600]  小時候告訴她
[00:15:46.600 --> 00:15:47.600]  不要吃這麼多零食
[00:15:47.600 --> 00:15:49.600]  是因為你吃了零食之後
[00:15:49.600 --> 00:15:50.600]  正餐就不吃了
[00:15:50.600 --> 00:15:53.600]  正餐不吃就會營養不良
[00:15:53.600 --> 00:15:54.600]  現在我們不是了
[00:15:54.600 --> 00:15:55.600]  現在什麼都吃
[00:15:55.600 --> 00:15:58.600]  正餐吃零食就吃
[00:15:58.600 --> 00:16:00.600]  但是零食的最大問題
[00:16:00.600 --> 00:16:04.600]  就是它奪取了你應該有的胃口
[00:16:04.600 --> 00:16:08.600]  這個叫做零食的不好處
[00:16:08.600 --> 00:16:10.600]  前一陣子
[00:16:10.600 --> 00:16:12.600]  早一年
[00:16:12.600 --> 00:16:14.600]  我們大峽谷
[00:16:14.600 --> 00:16:16.600]  Grand Canyon Natural Park
[00:16:16.600 --> 00:16:18.600]  在亞利桑那那邊
[00:16:18.600 --> 00:16:21.600]  有一段時間
[00:16:21.600 --> 00:16:23.600]  那些冒險者
[00:16:23.600 --> 00:16:26.600]  要殺掉那些鹿
[00:16:26.600 --> 00:16:28.600]  殺了很多
[00:16:28.600 --> 00:16:29.600]  二十幾隻
[00:16:29.600 --> 00:16:31.600]  一時之間要殺這麼多
[00:16:31.600 --> 00:16:33.600]  為什麼要殺他們呢
[00:16:33.600 --> 00:16:35.600]  原來發覺
[00:16:35.600 --> 00:16:38.600]  那個原因是因為那些遊客
[00:16:38.600 --> 00:16:42.600]  去到這些郊野公園
[00:16:42.600 --> 00:16:43.600]  國家公園那裡
[00:16:43.600 --> 00:16:45.600]  就餵那些
[00:16:45.600 --> 00:16:46.600]  正餐也好
[00:16:46.600 --> 00:16:47.600]  主動也好
[00:16:47.600 --> 00:16:50.600]  餵他們吃那些零食
[00:16:50.600 --> 00:16:55.600]  那些鹿本來就是吃那些草
[00:16:55.600 --> 00:16:56.600]  素食
[00:16:56.600 --> 00:17:00.600]  但是一吃了這些有鹽有糖的東西
[00:17:00.600 --> 00:17:02.600]  就上癮了
[00:17:02.600 --> 00:17:04.600]  所以真的很小心
[00:17:04.600 --> 00:17:06.600]  連那些鹿也上癮了
[00:17:06.600 --> 00:17:08.600]  上癮了之後
[00:17:08.600 --> 00:17:10.600]  越來越渴望
[00:17:10.600 --> 00:17:13.600]  經常找那些有糖有鹽的人吃
[00:17:13.600 --> 00:17:16.600]  就對那些本來吃的草
[00:17:16.600 --> 00:17:18.600]  那些不同味道的
[00:17:18.600 --> 00:17:20.600]  或者沒有味道的
[00:17:20.600 --> 00:17:23.600]  就完全失去了胃口
[00:17:23.600 --> 00:17:25.600]  所以他們就一直吃
[00:17:25.600 --> 00:17:26.600]  找這些增膚
[00:17:26.600 --> 00:17:28.600]  當然不是經常有這些增膚
[00:17:28.600 --> 00:17:30.600]  而且吃得多也不是很大問題
[00:17:30.600 --> 00:17:31.600]  再加上
[00:17:31.600 --> 00:17:35.600]  他們整個生理的腸胃結構
[00:17:35.600 --> 00:17:37.600]  不是吃那些東西的
[00:17:37.600 --> 00:17:39.600]  所以結果後來
[00:17:39.600 --> 00:17:42.600]  這些鹿全部都病得很嚴重
[00:17:42.600 --> 00:17:45.600]  還有不再吃東西
[00:17:45.600 --> 00:17:46.600]  不再吃東西
[00:17:46.600 --> 00:17:48.600]  所以病得很嚴重
[00:17:48.600 --> 00:17:50.600]  所以唯有解決他們的方法
[00:17:50.600 --> 00:17:52.600]  就是要殺了他們
[00:17:52.600 --> 00:17:54.600]  所以是一個很多人害怕的事情
[00:17:54.600 --> 00:17:56.600]  也是很可惜的事情
[00:17:56.600 --> 00:17:58.600]  追回到底
[00:17:58.600 --> 00:17:59.600]  他們本來是好好的
[00:17:59.600 --> 00:18:03.600]  本來這些野生動物是很健康的
[00:18:03.600 --> 00:18:05.600]  但是最大的問題就是
[00:18:05.600 --> 00:18:08.600]  被這些世俗的東西侵略了
