
[00:00:00.000 --> 00:00:04.160]  我們今天也和大家分享一段聖經、一段聖的說話
[00:01:41.600 --> 00:01:46.720]  這段聖經其實也是跟猶太人一些節日有關的
[00:01:46.720 --> 00:01:51.200]  猶太人來說其實他們都有不同的節日
[00:01:51.200 --> 00:01:53.520]  例如我們中國人都有不同的節日
[00:01:53.520 --> 00:01:54.800]  一些不同的活動
[00:01:54.800 --> 00:01:58.160]  猶太人裡面其中有三大節期
[00:01:58.160 --> 00:01:59.920]  有三個大的節期
[00:01:59.920 --> 00:02:02.480]  包括了御羽節
[00:02:02.480 --> 00:02:04.560]  另外一個叫五秦節
[00:02:04.560 --> 00:02:07.200]  還有一個叫駐棚節
[00:02:07.200 --> 00:02:09.680]  對於猶太人來說也很重視的
[00:02:09.680 --> 00:02:11.200]  特別在猶太人來說
[00:02:11.200 --> 00:02:13.280]  他們會有一個傳統就是
[00:02:13.280 --> 00:02:18.800]  藍丁很期望藍丁一年都會上三次耶路撒冷
[00:02:18.800 --> 00:02:22.640]  就是為了這三個節期都去到耶路撒冷裡面
[00:02:22.640 --> 00:02:27.520]  而今天我們講到的經文裡面
[00:02:27.520 --> 00:02:31.120]  背景根據一些研究聖經的人
[00:02:31.120 --> 00:02:35.440]  他們說是跟當中的駐棚節有關的
[00:02:35.440 --> 00:02:37.520]  駐棚節你會看得到
[00:02:37.520 --> 00:02:40.160]  這個駐棚節裡面就會搭了很多個棚子
[00:02:40.160 --> 00:02:41.120]  如果你能看得到
[00:02:41.120 --> 00:02:43.360]  他們會在家前面搭一些棚子
[00:02:43.360 --> 00:02:47.600]  或者在其他他們可以搭棚子的地方搭一些棚子
[00:02:47.600 --> 00:02:50.400]  藉著這個搭棚子的活動是做什麼呢
[00:02:50.400 --> 00:02:51.920]  是不是家裡不夠地方
[00:02:51.920 --> 00:02:53.040]  就是僭建一下
[00:02:53.040 --> 00:02:55.040]  然後就多點空間用呢
[00:02:55.040 --> 00:02:55.840]  就不是
[00:02:55.840 --> 00:02:58.400]  他們是特別選擇了這個節日裡面
[00:02:58.400 --> 00:03:00.240]  去做這個棚子的時候
[00:03:00.240 --> 00:03:05.360]  就為了去紀念他們在過去的日子經過40年
[00:03:05.360 --> 00:03:09.200]  40年在曠野裡面漂流的日子裡面
[00:03:09.200 --> 00:03:11.600]  真的叫做居無定所
[00:03:11.600 --> 00:03:16.560]  而在這一刻就藉著搭一個象棚去紀念著
[00:03:16.560 --> 00:03:19.120]  當時那種的艱苦生活
[00:03:19.120 --> 00:03:22.880]  也是紀念神的供應和照顧
[00:03:22.880 --> 00:03:27.440]  所以對於他們來說這個駐棚節對他們來說是一個大節日
[00:03:27.440 --> 00:03:29.680]  特別紀念著出埃及的40年
[00:03:29.680 --> 00:03:32.480]  特別對於之後的所有猶太人來說
[00:03:32.480 --> 00:03:36.240]  都是一個重要去值得紀念神的足跡
[00:03:36.240 --> 00:03:40.000]  神出手去幫助他們的日子
[00:03:40.000 --> 00:03:43.680]  所以這個就是他們的駐棚節
[00:03:43.680 --> 00:03:44.960]  而這個駐棚節裡面
[00:03:44.960 --> 00:03:47.840]  今天我們讀的詩歌就是這樣的一首詩歌
[00:03:47.840 --> 00:03:50.000]  這個詩歌裡面
[00:03:50.000 --> 00:03:51.680]  你留意它一開始
[00:03:51.680 --> 00:03:57.280]  第一第二和第六節都有一個字重複出現的
[00:03:57.280 --> 00:03:58.000]  第一節說
[00:03:58.000 --> 00:04:00.480]  來呀我們要向耶和華歌唱
[00:04:00.480 --> 00:04:03.200]  向拯救我們的盆石歡呼
[00:04:03.200 --> 00:04:03.680]  第二節說
[00:04:03.680 --> 00:04:06.480]  我們要以感謝來到他面前
[00:04:06.480 --> 00:04:08.320]  用詩歌向他歡呼
[00:04:08.320 --> 00:04:08.880]  第六節說
[00:04:08.880 --> 00:04:12.000]  來呀我們要俯伏敬拜
[00:04:12.000 --> 00:04:16.800]  再做我們的耶和華面前跪拜
[00:04:16.800 --> 00:04:19.200]  看到哪個字重複了
[00:04:19.200 --> 00:04:20.960]  「來」字
[00:04:20.960 --> 00:04:22.400]  原來在聖經原文裡面
[00:04:22.400 --> 00:04:24.960]  也有三次出現了這個「來」字
[00:04:24.960 --> 00:04:28.640]  所以人們說這首歌其中一個
[00:04:28.640 --> 00:04:33.520]  另一種稱呼這首歌這首詩叫做什麼呢
[00:04:33.520 --> 00:04:36.000]  叫做「都來眾」
[00:04:36.000 --> 00:04:37.600]  「都來眾」就是因為什麼呢
[00:04:37.600 --> 00:04:39.040]  它不斷說三次
[00:04:39.040 --> 00:04:41.520]  come come come
[00:04:41.520 --> 00:04:45.120]  即是你來呀來呀來呀
[00:04:45.120 --> 00:04:47.440]  呼喚著那些百姓
[00:04:47.440 --> 00:04:50.720]  一齊來到趁著這個鑄盤節裡面聚集
[00:04:50.720 --> 00:04:54.240]  一齊用這首詩歌去讚美那個神
[00:04:54.240 --> 00:04:56.720]  其實有時候也好像我們回到教會裡面
[00:04:56.720 --> 00:04:58.800]  剛才主席就是這樣
[00:04:58.800 --> 00:05:00.720]  叫大家準備好
[00:05:00.720 --> 00:05:01.920]  即是大家很忙亂
[00:05:01.920 --> 00:05:05.520]  或者準備完安定地坐好之後
[00:05:05.520 --> 00:05:07.440]  休息一下休息順序是什麼
[00:05:07.440 --> 00:05:10.800]  就叫大家來呀來呀來呀
[00:05:10.800 --> 00:05:14.560]  準備好我們一齊去敬拜我們的神
[00:05:14.560 --> 00:05:16.960]  所以原來就有這樣的意味
[00:05:16.960 --> 00:05:19.200]  所以教會為什麼我們崇拜開始之前
[00:05:19.200 --> 00:05:20.960]  都叫大家準備好了
[00:05:20.960 --> 00:05:22.560]  我們就迎接神來到
[00:05:22.560 --> 00:05:24.320]  我們來呀來呀來呀
[00:05:24.320 --> 00:05:25.600]  把所有東西放下
[00:05:25.600 --> 00:05:27.360]  一齊去面對神
[00:05:27.360 --> 00:05:29.760]  所以我們一開始崇拜的時候
[00:05:29.760 --> 00:05:32.240]  我們都會有一個叫「call to worship」
[00:05:32.240 --> 00:05:34.320]  就是叫「宣召」
[00:05:34.320 --> 00:05:36.400]  「call to worship」就是我們召集那些人
[00:05:36.400 --> 00:05:39.040]  我們現在來敬拜神
[00:05:39.040 --> 00:05:42.480]  但同時也叫「call to assemble」
[00:05:42.480 --> 00:05:45.760]  就是叫那些人聚集
[00:05:45.760 --> 00:05:46.720]  其實很有意思的
[00:05:46.720 --> 00:05:50.240]  因為你知道聚集這個字其實是什麼
[00:05:50.240 --> 00:05:51.840]  其實聚集這個字
[00:05:51.840 --> 00:05:55.920]  其實本來就和我們教會的字是那個意思
[00:05:55.920 --> 00:05:59.120]  教會的字就是神去呼喚
[00:05:59.120 --> 00:06:01.280]  召集一些熟悉的人
[00:06:01.280 --> 00:06:03.920]  來到神的殿裡面去敬拜他
[00:06:03.920 --> 00:06:06.080]  就是教會這個字的意思
[00:06:06.080 --> 00:06:07.440]  所以今天你們來到教會
[00:06:07.440 --> 00:06:09.280]  就不是來到這座建築物
[00:06:09.280 --> 00:06:10.880]  而是來到這群人當中
[00:06:10.880 --> 00:06:12.800]  一齊去敬拜神的地方
[00:06:12.800 --> 00:06:14.400]  一群敬拜神的人
[00:06:14.400 --> 00:06:16.400]  就是教會的意思
[00:06:16.400 --> 00:06:20.080]  所以原來神要我們敬拜
[00:06:20.080 --> 00:06:22.640]  並不是我們一定要找一個地點
[00:06:22.640 --> 00:06:24.800]  一定要建一座建築物
[00:06:24.800 --> 00:06:25.520]  不是
[00:06:25.520 --> 00:06:27.120]  神要我們去敬拜他
[00:06:27.120 --> 00:06:28.960]  就是要所有熟悉他的子民
[00:06:28.960 --> 00:06:30.400]  或者渴望他的人
[00:06:30.400 --> 00:06:32.640]  都來到一起聚集
[00:06:32.640 --> 00:06:37.920]  以致到去向神去發出歌聲的讚美
[00:06:37.920 --> 00:06:41.040]  所以今天原來這首詩歌裡面都是這樣
[00:06:41.040 --> 00:06:43.040]  就是作為一個主席
[00:06:43.040 --> 00:06:43.920]  一個詩歌裡面
[00:06:43.920 --> 00:06:46.560]  叫大家來呀來呀來呀
[00:06:46.560 --> 00:06:50.480]  我們一齊去向神唱讚歌
[00:06:50.480 --> 00:06:51.920]  不過在今天的思考裡面
[00:06:51.920 --> 00:06:55.120]  我們想想讚歌裡面有三個重點
[00:06:55.120 --> 00:06:59.200]  希望大家藉著今天去吸收去明白
[00:06:59.200 --> 00:07:01.280]  第一個重點是什麼呢
[00:07:01.280 --> 00:07:06.240]  第一個重點就是你要動身唱讚歌
[00:07:06.240 --> 00:07:08.880]  動身唱讚歌
[00:07:08.880 --> 00:07:09.440]  為什麼呢
[00:07:09.440 --> 00:07:12.560]  因為當你看剛才那一二六節經文裡面
[00:07:12.560 --> 00:07:14.960]  其中第一第二節
[00:07:14.960 --> 00:07:16.320]  他說什麼呢
[00:07:16.320 --> 00:07:18.480]  他叫人來呀來呀的時候是什麼
[00:07:18.480 --> 00:07:21.440]  要向耶和華歌唱
[00:07:21.440 --> 00:07:24.400]  要向教我們的盆石歡呼
[00:07:24.400 --> 00:07:26.800]  要我們感謝來到他面前
[00:07:26.800 --> 00:07:29.120]  我們要用詩歌去歡呼
[00:07:29.120 --> 00:07:32.320]  需要用你的身體哪個部位
[00:07:32.320 --> 00:07:33.920]  用你的嘴巴
[00:07:33.920 --> 00:07:37.120]  原來我們要去向神唱讚歌
[00:07:37.120 --> 00:07:39.760]  是要用我們的嘴巴
[00:07:39.760 --> 00:07:41.120]  有時候你想想
[00:07:41.120 --> 00:07:43.920]  如果你的嘴巴拉了拉鍊
[00:07:43.920 --> 00:07:46.640]  不動的話就沒有那些聲音了
[00:07:46.640 --> 00:07:49.120]  第一說你既然都不是拉開拉鍊了
[00:07:49.120 --> 00:07:51.200]  你既然願意向神唱歌是什麼
[00:07:51.200 --> 00:07:53.360]  張開嘴巴唱歌
[00:07:53.360 --> 00:07:55.680]  所以有時候我們都期望大家
[00:07:55.680 --> 00:07:58.960]  一起唱詩歌不需要害羞的
[00:07:58.960 --> 00:08:01.600]  儘管張開嘴巴唱歌大聲一點
[00:08:01.600 --> 00:08:02.640]  不用怕旁邊的人聽到
[00:08:02.640 --> 00:08:05.040]  我們會播得再大聲一點的那個音響
[00:08:05.040 --> 00:08:06.880]  那你就不用怕了
[00:08:06.880 --> 00:08:08.400]  所以很重要的原來
[00:08:08.400 --> 00:08:09.520]  講的是一個很重要的
[00:08:09.520 --> 00:08:13.040]  就是我們今天來到神的面前唱歌
[00:08:13.040 --> 00:08:14.960]  一定要開口
[00:08:14.960 --> 00:08:17.200]  開口因為聖經說
[00:08:17.200 --> 00:08:19.520]  如果你不開口
[00:08:19.520 --> 00:08:20.800]  其他人開口
[00:08:20.800 --> 00:08:21.840]  什麼會開口呢
[00:08:21.840 --> 00:08:23.920]  聖耶穌這樣說
[00:08:23.920 --> 00:08:24.720]  我告訴你們
[00:08:24.720 --> 00:08:27.280]  若是這些人閉口不說
[00:08:27.280 --> 00:08:29.840]  石頭也要呼叫起來
[00:08:29.840 --> 00:08:32.400]  正正好就是當耶穌進入耶路撒冷
[00:08:32.400 --> 00:08:35.200]  在最後那一個星期進入耶路撒冷的時候
[00:08:35.200 --> 00:08:39.520]  就是那些人去發出向耶穌的讚美聲
[00:08:39.520 --> 00:08:40.560]  耶穌就說
[00:08:40.560 --> 00:08:42.800]  如果有些人不開口的話
[00:08:42.800 --> 00:08:44.480]  你們閉口不說
[00:08:44.480 --> 00:08:47.680]  石頭也要開口來去讚美神
[00:08:47.680 --> 00:08:50.400]  所以我們不應該輸蝕給一些石頭
[00:08:50.400 --> 00:08:54.560]  我們也要開口來去敬拜讚美神
[00:08:54.560 --> 00:08:57.600]  所以這裡說我們要動身就是這個意思
[00:08:57.600 --> 00:08:59.600]  要動身開口去讚美神
[00:08:59.600 --> 00:09:01.280]  不過你們要留意
[00:09:01.280 --> 00:09:05.760]  我們讚美神不只是靠口
[00:09:05.760 --> 00:09:08.640]  還有你的身體
[00:09:08.640 --> 00:09:09.440]  想像一下
[00:09:09.440 --> 00:09:11.360]  我現在示範一下
[00:09:11.360 --> 00:09:14.560]  現在我找個人來讚一下
[00:09:14.560 --> 00:09:18.000]  誰想我讚他
[00:09:18.000 --> 00:09:19.920]  不要害羞
[00:09:19.920 --> 00:09:23.280]  我讚一下Wesley
[00:09:23.280 --> 00:09:25.280]  現在我讚一下Wesley
[00:09:25.280 --> 00:09:28.000]  Wesley你很好人
[00:09:28.000 --> 00:09:30.800]  你覺得我有沒有誠意
[00:09:30.800 --> 00:09:33.840]  為什麼沒有誠意
[00:09:33.840 --> 00:09:35.680]  Wesley你很好人
[00:09:35.680 --> 00:09:37.840]  這樣好不好
[00:09:37.840 --> 00:09:40.240]  Wesley你很好人
[00:09:40.240 --> 00:09:42.480]  感不感受到那種分別
[00:09:42.480 --> 00:09:44.880]  就是原來我們只是靠口
[00:09:44.880 --> 00:09:48.640]  然後手腳僵硬了不動
[00:09:48.640 --> 00:09:51.840]  你讚別人別人是感覺不到的
[00:09:51.840 --> 00:09:54.720]  別人覺得你是很冰冷的
[00:09:54.720 --> 00:09:57.120]  但是當我們加上手的動作
[00:09:57.120 --> 00:09:58.720]  加上腳的動作
[00:09:58.720 --> 00:10:01.920]  所以那個情感是很不一樣的
[00:10:01.920 --> 00:10:07.440]  你讚美的聲音是很令人感受到你那種熱情
[00:10:07.440 --> 00:10:10.880]  你想像一下去演唱會
[00:10:10.880 --> 00:10:13.200]  演唱會大家有去過沒有
[00:10:13.200 --> 00:10:14.880]  沒有去過也看過了
[00:10:14.880 --> 00:10:18.080]  那些演唱會的粉絲是怎樣的
[00:10:18.080 --> 00:10:19.280]  粉絲說
[00:10:19.280 --> 00:10:22.480]  "I love you 你會否知道嗎"
[00:10:22.480 --> 00:10:24.000]  然後看黎明在唱
[00:10:24.000 --> 00:10:26.080]  我跟你說黎明你也聽得懂
[00:10:26.080 --> 00:10:29.440]  我講林家謙你知道是誰嗎
[00:10:29.440 --> 00:10:31.200]  林家謙大家不知道是誰嗎
[00:10:31.200 --> 00:10:33.360]  就好像張敬軒那個
[00:10:33.360 --> 00:10:35.600]  大家不知道張敬軒是誰嗎
[00:10:35.600 --> 00:10:37.280]  你想想你去演唱會
[00:10:37.280 --> 00:10:39.920]  如果每個粉絲都坐在那裡
[00:10:39.920 --> 00:10:42.400]  然後看著那個歌星
[00:10:42.400 --> 00:10:45.280]  你猜那個歌星唱得過不過癮
[00:10:45.280 --> 00:10:46.480]  都不太過癮
[00:10:46.480 --> 00:10:48.640]  粉絲都沒有反應
[00:10:48.640 --> 00:10:50.640]  同樣你想想如果我們回到教會
[00:10:50.640 --> 00:10:52.960]  我們說要對神唱讚歌
[00:10:52.960 --> 00:10:55.040]  要去敬拜神讚美神
[00:10:55.040 --> 00:10:57.920]  但是我們翹起手翹起腳
[00:10:57.920 --> 00:10:59.280]  侮辱只用嘴說
[00:10:59.280 --> 00:11:00.400]  "好耶好耶"
[00:11:00.400 --> 00:11:03.040]  這樣神也不太感受得到
[00:11:03.040 --> 00:11:05.440]  所以我們知道就是
[00:11:05.440 --> 00:11:08.720]  敬拜裡面要求我們要用動作
[00:11:08.720 --> 00:11:09.360]  動作
[00:11:09.360 --> 00:11:11.840]  那我們的power point是否有點問題
[00:11:11.840 --> 00:11:12.640]  好的
[00:11:12.640 --> 00:11:14.240]  所以第六節怎樣說呢
[00:11:14.240 --> 00:11:17.040]  他說"來啊 我們要俯伏敬拜
[00:11:17.040 --> 00:11:20.320]  在做我們的耶和華面前跪拜"
[00:11:20.320 --> 00:11:21.200]  就是說什麼呢
[00:11:21.200 --> 00:11:23.200]  原來其中一種動作就是
[00:11:23.200 --> 00:11:24.880]  原來在神面前要俯伏跪拜
[00:11:24.880 --> 00:11:26.080]  就是他們那些猶太人
[00:11:26.080 --> 00:11:29.200]  就是會這樣向神敬拜的
[00:11:29.200 --> 00:11:30.000]  因為為什麼
[00:11:30.000 --> 00:11:34.320]  這個動作是表達那份情懷的
[00:11:34.320 --> 00:11:35.440]  當你跪下來的時候
[00:11:35.440 --> 00:11:37.680]  顯示到神力很厲害
[00:11:37.680 --> 00:11:38.960]  怎樣能夠顯示到神力很厲害呢
[00:11:38.960 --> 00:11:40.000]  就是跪在那裡
[00:11:40.000 --> 00:11:42.640]  哇 你真的厲害到這樣
[00:11:42.640 --> 00:11:44.960]  所以原來你發現就是
[00:11:44.960 --> 00:11:45.840]  詩歌裡面就是說
[00:11:45.840 --> 00:11:47.600]  原來我們不只是用嘴巴
[00:11:47.600 --> 00:11:48.560]  去讚美我們的神
[00:11:48.560 --> 00:11:51.200]  我們用我們的身體去讚美我們的神
[00:11:51.200 --> 00:11:52.560]  我們由最小的部位
[00:11:52.560 --> 00:11:54.240]  就是我們要開我們的嘴巴
[00:11:54.240 --> 00:11:55.840]  開到讓我們的身體
[00:11:55.840 --> 00:11:59.600]  向神表達更大更釋放的
[00:11:59.600 --> 00:12:02.080]  俯伏跪拜就是在神面前
[00:12:02.080 --> 00:12:03.520]  顯示那種謙卑
[00:12:03.520 --> 00:12:06.080]  所以剛才領事的Amy
[00:12:06.080 --> 00:12:06.800]  當我們唱歌的時候
[00:12:06.800 --> 00:12:07.760]  那兩首歌
[00:12:07.760 --> 00:12:09.920]  你感覺到你都想動一下
[00:12:09.920 --> 00:12:10.640]  搖一下
[00:12:10.640 --> 00:12:12.000]  拍一下手掌嗎
[00:12:12.000 --> 00:12:15.040]  因為用你的身體去表達這種情感
[00:12:15.040 --> 00:12:17.360]  才能夠讓你去舒緩
[00:12:17.360 --> 00:12:18.400]  事實上
[00:12:18.400 --> 00:12:21.280]  只是跪下來有其中一種方式
[00:12:21.280 --> 00:12:22.720]  我們用身體不同的部位
[00:12:22.720 --> 00:12:25.200]  都可以表達對神那種的敬拜
[00:12:25.200 --> 00:12:27.760]  所以聖經裡面曾經說過有一個人
[00:12:27.760 --> 00:12:30.800]  他興奮地唱讚美神的歌
[00:12:30.800 --> 00:12:33.520]  讚美到跳舞了
[00:12:33.520 --> 00:12:36.000]  就是來自《撒姆爾記》下
[00:12:36.000 --> 00:12:37.920]  第六章大衛
[00:12:37.920 --> 00:12:40.000]  就是以色列的其中一個王大衛
[00:12:40.000 --> 00:12:40.560]  他怎麼說呢
[00:12:40.560 --> 00:12:44.160]  他說大衛和以色列全家在耶和華面前
[00:12:44.160 --> 00:12:47.680]  是隨著松木製造的各樣的樂器
[00:12:47.680 --> 00:12:51.040]  以及琴 塞 鼓 拔 鑼
[00:12:51.040 --> 00:12:53.280]  跳舞
[00:12:53.280 --> 00:12:54.160]  第十四節說
[00:12:54.160 --> 00:12:56.480]  大衛穿著細麻布的衣服
[00:12:56.480 --> 00:12:59.600]  在耶和華面前極力地跳舞
[00:12:59.600 --> 00:13:03.520]  這樣大衛和以色列全家都歡呼吹角
[00:13:03.520 --> 00:13:06.800]  把耶和華的約會接上了
[00:13:06.800 --> 00:13:08.720]  透過他的跳舞的表達
[00:13:08.720 --> 00:13:10.720]  動身動勢
[00:13:10.720 --> 00:13:12.400]  動身動勢不是因為你身痕
[00:13:12.400 --> 00:13:15.120]  是因為你有一種矮咬的感覺
[00:13:15.120 --> 00:13:16.800]  你不動身讚美神
[00:13:16.800 --> 00:13:18.720]  你會覺得不夠
[00:13:18.720 --> 00:13:20.000]  所以有時候看到我說到
[00:13:20.000 --> 00:13:20.560]  我也很興奮
[00:13:20.560 --> 00:13:21.520]  因為我動身動勢
[00:13:21.520 --> 00:13:24.160]  才可以抒發那種感情
[00:13:24.160 --> 00:13:25.280]  原來大衛也是這樣
[00:13:25.280 --> 00:13:26.320]  要這樣跳舞
[00:13:26.320 --> 00:13:27.280]  要極力跳舞
[00:13:27.280 --> 00:13:29.280]  才能夠表達那種歡呼的
[00:13:29.280 --> 00:13:30.800]  對神的讚美
[00:13:30.800 --> 00:13:32.800]  所以這裡告訴我們
[00:13:32.800 --> 00:13:35.760]  原來我們神要讚美祂
[00:13:35.760 --> 00:13:37.360]  我們要用我們的口
[00:13:37.360 --> 00:13:39.680]  以致我們的全身去參與
[00:13:39.680 --> 00:13:40.880]  對神的敬拜
[00:13:40.880 --> 00:13:44.960]  這就是大衛的那種敬拜
[00:13:44.960 --> 00:13:47.120]  我不知道你回到教會的時候
[00:13:47.120 --> 00:13:50.000]  教會都會叫你坐穩
[00:13:50.000 --> 00:13:51.760]  坐穩一個多小時
[00:13:51.760 --> 00:13:53.200]  坐到最後
[00:13:53.200 --> 00:13:55.760]  但是有時候聽到可能你會坐穩
[00:13:55.760 --> 00:13:58.800]  但是唱詩歌是你可以動的時間
[00:13:58.800 --> 00:14:01.200]  其實我們要去珍惜這個時間
[00:14:01.200 --> 00:14:03.280]  我們去歌唱讚美神
[00:14:03.280 --> 00:14:04.720]  所以今天這首詩篇裡面
[00:14:04.720 --> 00:14:08.000]  也是這樣去到我們發出一個邀請
[00:14:08.000 --> 00:14:11.840]  特別我不知道你認不認識以下這個人
[00:14:11.840 --> 00:14:16.320]  這個人叫吳美雲
[00:14:16.320 --> 00:14:18.880]  叫美雲是一個很動聽的名字
[00:14:18.880 --> 00:14:21.280]  而且是一個很好的姊妹
[00:14:21.280 --> 00:14:23.280]  美雲是吧
[00:14:23.280 --> 00:14:26.320]  吳美雲姊妹是什麼人物呢
[00:14:26.320 --> 00:14:30.000]  原來她是透過她對神的那種渴慕
[00:14:30.000 --> 00:14:33.600]  以致她覺得平時唱詩歌
[00:14:33.600 --> 00:14:36.160]  是不足以表達對神的渴慕
[00:14:36.160 --> 00:14:40.960]  於是就創立了一個叫讚美操
[00:14:40.960 --> 00:14:46.080]  你知道她什麼時候開始寫讚美操的詩歌
[00:14:46.080 --> 00:14:48.960]  接著開始藉著跳舞的讚美神
[00:14:48.960 --> 00:14:53.360]  你猜她幾歲開始想到這個詩篇呢
[00:14:53.360 --> 00:14:55.120]  六十歲
[00:14:55.120 --> 00:14:56.640]  多少
[00:14:56.640 --> 00:14:57.920]  有沒有
[00:14:57.920 --> 00:14:59.200]  七十
[00:14:59.200 --> 00:15:00.800]  人生七十
[00:15:00.800 --> 00:15:02.400]  就是古來戲
[00:15:02.400 --> 00:15:04.320]  她是七十歲
[00:15:04.320 --> 00:15:06.320]  我看過她的資料
[00:15:06.320 --> 00:15:08.160]  原來她本來就在美國生活
[00:15:08.160 --> 00:15:09.440]  好像你和我一樣
[00:15:09.440 --> 00:15:10.720]  在美國生活
[00:15:10.720 --> 00:15:12.320]  但是當她七十歲的時候
[00:15:12.320 --> 00:15:14.560]  其實她就回到了台灣
[00:15:14.560 --> 00:15:15.600]  回到了台灣的時候
[00:15:15.600 --> 00:15:17.120]  她就想
[00:15:17.120 --> 00:15:19.040]  她要怎樣繼續去讚美神呢
[00:15:19.040 --> 00:15:20.960]  她就藉著她本身的恩賜
[00:15:20.960 --> 00:15:22.240]  她的知識
[00:15:22.240 --> 00:15:24.800]  她的一些音樂有關的訓練
[00:15:24.800 --> 00:15:28.000]  於是她就藉著這樣去立志
[00:15:28.000 --> 00:15:32.480]  不如去為神去寫一些歌去讚美她
[00:15:32.480 --> 00:15:35.680]  而且配合一些動作去讚美她
[00:15:35.680 --> 00:15:37.600]  於是藉著這個過程裡面
[00:15:37.600 --> 00:15:42.480]  讓很多人都可以很投入去敬拜讚美神
[00:15:42.480 --> 00:15:45.280]  就是這樣她七十歲開始推動
[00:15:45.280 --> 00:15:47.840]  用這些舞蹈去讚美神
[00:15:47.840 --> 00:15:49.120]  一直推動
[00:15:49.120 --> 00:15:54.480]  以致到今天世界各地都有讚美操這個組織在這裡
[00:15:54.480 --> 00:15:58.080]  幫助別人去怎樣學習跳舞讚美
[00:15:58.080 --> 00:16:01.120]  你留意她是七十歲
[00:16:01.120 --> 00:16:04.960]  才開始用這樣的方式去侍奉神
[00:16:04.960 --> 00:16:09.360]  而且到現在已經過了有二十年的時間
[00:16:09.360 --> 00:16:11.120]  已經越來越蓬勃
[00:16:11.120 --> 00:16:12.880]  所以你想想原來
[00:16:12.880 --> 00:16:15.520]  不要因為你自己年紀大了
[00:16:15.520 --> 00:16:16.480]  老了
[00:16:16.480 --> 00:16:18.560]  不如唱不了歌了
[00:16:18.560 --> 00:16:19.680]  或者做不了事情
[00:16:19.680 --> 00:16:20.960]  或者不可以讚美神
[00:16:20.960 --> 00:16:22.320]  不可以為神做任何事情
[00:16:22.320 --> 00:16:23.520]  不是的
[00:16:23.520 --> 00:16:26.720]  原來七十歲都可以為神做一些事情
[00:16:26.720 --> 00:16:28.160]  事實上很奇妙的
[00:16:28.160 --> 00:16:31.360]  這個讚美操在世界各地
[00:16:31.360 --> 00:16:32.880]  我在香港的時候
[00:16:32.880 --> 00:16:34.800]  我們教會都有人跳讚美操
[00:16:34.800 --> 00:16:36.400]  有很多恩典神蹟
[00:16:36.400 --> 00:16:38.160]  稍後有機會再度
[00:16:38.160 --> 00:16:40.000]  但是其中一樣東西就是
[00:16:40.000 --> 00:16:44.880]  讚美操不只是給身體健全的人去做的
[00:16:44.880 --> 00:16:46.240]  我們教會裡面有個弟兄
[00:16:46.240 --> 00:16:48.640]  就是坐電動輪椅的
[00:16:48.640 --> 00:16:50.320]  他坐電動輪椅
