
[00:00:00.000 --> 00:00:03.740]  主義節聖經在根利多前書第四章第十五節
[00:03:16.040 --> 00:03:18.040]  在基督都是是的
[00:03:18.040 --> 00:03:20.480]  所以藉著它也都是實在的
[00:03:20.480 --> 00:03:23.180]  教神因我們得榮耀
[00:03:23.180 --> 00:03:26.800]  在這裡說神的應許無論有多少
[00:03:26.800 --> 00:03:30.380]  請問你你知道有多少
[00:03:30.380 --> 00:03:31.880]  無論你知道有多少
[00:03:31.880 --> 00:03:35.780]  請問你經歷了有多少呢
[00:03:35.780 --> 00:03:37.840]  有一位牧師曾經做見證
[00:03:37.840 --> 00:03:41.440]  每次他在聖經裡面讀到一個神的應許的時候
[00:03:41.440 --> 00:03:43.800]  他就紅筆畫一個T
[00:03:43.800 --> 00:03:45.440]  表示要Test一下
[00:03:45.440 --> 00:03:47.540]  要試驗一下
[00:03:47.540 --> 00:03:51.040]  每當他發現這個應許是真實的時候
[00:03:51.040 --> 00:03:52.900]  他就用藍色的筆
[00:03:52.900 --> 00:03:55.500]  在這個經文上再寫一個T
[00:03:55.500 --> 00:03:58.380]  True是真實的
[00:03:58.380 --> 00:04:00.680]  後來他發現他整本聖經當中
[00:04:00.680 --> 00:04:02.600]  充滿了紅色的T
[00:04:02.600 --> 00:04:04.340]  也充滿了藍色的T
[00:04:04.340 --> 00:04:06.480]  哈利路亞
[00:04:06.480 --> 00:04:08.940]  這裡說神的應許無論有多少
[00:04:08.940 --> 00:04:11.480]  其實一個更重要的問題是
[00:04:11.480 --> 00:04:15.600]  請問你有多看重神的應許
[00:04:15.600 --> 00:04:18.640]  你是否看見神的應許就很興奮
[00:04:18.640 --> 00:04:23.080]  想知道神的應許是不是應驗在你身上呢
[00:04:23.080 --> 00:04:27.140]  就好像每次有一個新的餐館開門的時候
[00:04:27.140 --> 00:04:30.600]  你總是很想去試一試不是嗎
[00:04:30.600 --> 00:04:34.180]  是不是像他們廣告所說的那麼好吃呢
[00:04:34.180 --> 00:04:36.800]  同樣的你對神的應許
[00:04:36.800 --> 00:04:40.540]  是不是有這樣一種興奮的期待呢
[00:04:40.540 --> 00:04:43.800]  今天我看很多基督徒讀到神的應許
[00:04:43.800 --> 00:04:45.380]  好像讀過就算了
[00:04:45.380 --> 00:04:47.580]  好像沒看見一樣
[00:04:47.580 --> 00:04:53.800]  難怪在生活當中就無法經歷神應許的祝福
[00:04:53.800 --> 00:04:56.380]  第二點 今天神的應許
[00:04:56.380 --> 00:04:58.540]  你知道有多少
[00:04:58.540 --> 00:05:01.040]  你經歷過有多少
[00:05:01.040 --> 00:05:02.380]  但無論有多少
[00:05:02.380 --> 00:05:05.700]  這裡說在基督裡都是什麼
[00:05:05.700 --> 00:05:06.840]  是的
[00:05:06.840 --> 00:05:10.240]  換句話說都是真實的
[00:05:10.240 --> 00:05:13.000]  只要神自己所應許的話語
[00:05:13.000 --> 00:05:17.000]  無論在人看來是多麼不可能成就
[00:05:17.000 --> 00:05:20.100]  神都要按照他自己的方法
[00:05:20.100 --> 00:05:23.540]  按照他自己的時候來成就
[00:05:23.540 --> 00:05:29.180]  所以有人說我們的神是一位準時的神
[00:05:29.180 --> 00:05:34.340]  今天無論你所面對的難處跟挑戰有多大
[00:05:34.340 --> 00:05:39.440]  我們的神也許不見得按照你的方式跟你的時候來工作
[00:05:39.440 --> 00:05:40.180]  但我告訴你
[00:05:40.180 --> 00:05:43.600]  我們的神必定按照他自己的方法
[00:05:43.600 --> 00:05:47.100]  按照他自己的時候來工作
[00:05:47.100 --> 00:05:51.400]  而且他的時候不早也不晚
[00:05:51.400 --> 00:05:52.940]  剛剛好
[00:05:52.940 --> 00:05:57.440]  我們的神永遠是一位準時的神
[00:05:57.440 --> 00:06:01.200]  可以說我們的神是準時的神
[00:06:01.200 --> 00:06:06.480]  你還記得當摩西帶領以色列人出埃及要過紅海的時候
[00:06:06.480 --> 00:06:08.180]  前面是紅海
[00:06:08.180 --> 00:06:10.380]  後面是埃及的追兵
[00:06:10.380 --> 00:06:13.100]  就在那個一法千鈞的時刻
[00:06:13.100 --> 00:06:17.000]  神教摩西用葬向水一指
[00:06:17.000 --> 00:06:19.400]  海水就分成兩半
[00:06:19.400 --> 00:06:23.000]  叫以色列人可以走過紅海
[00:06:23.000 --> 00:06:26.840]  你可以想像當時以色列人要過紅海的時候
[00:06:26.840 --> 00:06:30.680]  心中有多麼焦急嗎
[00:06:30.680 --> 00:06:33.540]  不知道什麼時候海水會復合
[00:06:33.540 --> 00:06:37.580]  萬一海水復合我們被淹死怎麼辦
[00:06:37.580 --> 00:06:43.480]  萬一神的雲柱火柱擋不住埃及追兵怎麼辦
[00:06:43.480 --> 00:06:48.280]  特別是當你是走在所有隊伍中最後一個
[00:06:48.280 --> 00:06:49.880]  想過沒有
[00:06:49.880 --> 00:06:51.680]  你是最後一個
[00:06:51.680 --> 00:06:54.980]  前面拜託快一點
[00:06:54.980 --> 00:06:56.580]  追兵就在後頭了
[00:06:56.580 --> 00:07:00.480]  拜託拜託快一點快一點
[00:07:00.480 --> 00:07:01.580]  但是感謝神
[00:07:01.580 --> 00:07:04.080]  無論多麼焦急
[00:07:04.080 --> 00:07:08.280]  就在最後一個以色列人把腳離開海水的時候
[00:07:08.280 --> 00:07:10.680]  神立刻叫海水復合
[00:07:10.680 --> 00:07:11.680]  不早也不晚
[00:07:11.680 --> 00:07:13.680]  剛剛好
[00:07:13.680 --> 00:07:16.180]  我們的神是準時的神
[00:07:16.180 --> 00:07:19.880]  神所應選的他必成就
[00:07:19.880 --> 00:07:22.380]  我們的神是信實的
[00:07:22.380 --> 00:07:25.080]  祂說話算話
[00:07:25.080 --> 00:07:26.380]  同樣
[00:07:26.380 --> 00:07:28.580]  今天我們做父親的
[00:07:28.580 --> 00:07:33.580]  我們應當學習天父的信實
[00:07:33.580 --> 00:07:37.280]  一個真正的男子和大丈夫
[00:07:37.280 --> 00:07:39.180]  不是看你有多少肌肉
[00:07:39.180 --> 00:07:41.680]  不是看你多macho
[00:07:41.680 --> 00:07:48.880]  一個真正的男子和大丈夫應該是一個信守諾言的人
[00:07:48.880 --> 00:07:55.580]  信守諾言才是一個男子和大丈夫的英雄本色
[00:07:55.580 --> 00:07:57.580]  很多時候我看見我們做父親的
[00:07:57.580 --> 00:08:02.180]  也許我們在生活當中不至於故意去說謊
[00:08:02.180 --> 00:08:05.880]  可是很多時候我們說話不算數
[00:08:05.880 --> 00:08:08.780]  我們可能不會對外人說話不算數
[00:08:08.780 --> 00:08:10.180]  因為面子的問題
[00:08:10.180 --> 00:08:13.580]  可是多少時候面對我們最親近的人
[00:08:13.580 --> 00:08:16.580]  我們常常說話不算數
[00:08:16.580 --> 00:08:19.780]  因為反正是自己人
[00:08:19.780 --> 00:08:22.780]  有時候我們答應孩子要一起去活動
[00:08:22.780 --> 00:08:24.280]  公司臨時有一次
[00:08:24.280 --> 00:08:26.380]  下次再說吧
[00:08:26.380 --> 00:08:29.180]  但一次又一次
[00:08:29.180 --> 00:08:33.780]  有時候孩子們提起還覺得他們很不懂事
[00:08:33.780 --> 00:08:36.780]  有時候我們答應我們的妻子陪他去做一件事情
[00:08:36.780 --> 00:08:38.580]  幫他去處理那件事情
[00:08:38.580 --> 00:08:41.980]  可是一再的黃牛
[00:08:41.980 --> 00:08:45.880]  想想看對你所最親近的人
[00:08:45.880 --> 00:08:49.880]  你有多少沒有兌現的支票
[00:08:49.880 --> 00:08:52.180]  面對你最親近的人
[00:08:52.180 --> 00:08:56.280]  有多少沒有實現的諾言
[00:08:56.280 --> 00:08:58.680]  很多時候我們常常以為反正是自己人
[00:08:58.680 --> 00:09:00.780]  應該了解
[00:09:00.780 --> 00:09:03.180]  我們也從來沒有覺得有什麼不好
[00:09:03.180 --> 00:09:06.980]  不是我們故意的嗎 是我們忙碌嗎
[00:09:06.980 --> 00:09:10.780]  以至於我們就輕忽了我們的諾言
[00:09:10.780 --> 00:09:11.880]  但第二點要告訴你
[00:09:11.880 --> 00:09:17.980]  正是因為我們輕忽了神對我們信實的要求
[00:09:17.980 --> 00:09:20.680]  反而讓我們有了親人的關係
[00:09:20.680 --> 00:09:23.680]  帶來極大的傷害
[00:09:23.680 --> 00:09:26.080]  所以很多年前在教會界
[00:09:26.080 --> 00:09:29.780]  有一個所謂信守諾言的運動
[00:09:29.780 --> 00:09:33.080]  叫Promise Keeper 還記得嗎
[00:09:33.080 --> 00:09:36.180]  是特別在弟兄的運動叫Promise Keeper
[00:09:36.180 --> 00:09:39.180]  就是要提醒我們弟兄們
[00:09:39.180 --> 00:09:42.780]  要信守諾言
[00:09:42.780 --> 00:09:46.280]  我們要信守對神的諾言
[00:09:46.280 --> 00:09:48.780]  無論這個世界怎麼樣的改變
[00:09:48.780 --> 00:09:50.980]  無論這個世界多麼動盪
[00:09:50.980 --> 00:09:54.280]  我們要一生愛主不欲
[00:09:54.280 --> 00:09:58.880]  獻上自己為主而活
[00:09:58.880 --> 00:10:02.180]  我們要信守對妻子的諾言
[00:10:02.180 --> 00:10:05.880]  還記得你結婚的時候是怎麼說的嗎
[00:10:05.880 --> 00:10:08.380]  無論貧富貴賤
[00:10:08.380 --> 00:10:10.080]  健康或疾病
[00:10:10.080 --> 00:10:13.980]  我要永遠愛你
[00:10:13.980 --> 00:10:19.080]  我們要信守我們對家庭跟孩子的諾言
[00:10:19.080 --> 00:10:22.980]  只有一個信守諾言的父親
[00:10:22.980 --> 00:10:27.180]  才能夠帶給家庭安全感
[00:10:27.180 --> 00:10:29.680]  父神是信使的
[00:10:29.680 --> 00:10:34.980]  他也要求我們在生活當中要有信使
[00:10:34.980 --> 00:10:36.180]  你們
[00:10:36.180 --> 00:10:39.380]  第二 要效法神的慈愛
[00:10:39.380 --> 00:10:43.380]  跟你們說要效法神的慈愛
[00:10:43.380 --> 00:10:47.880]  感謝神我們的神是一位充滿憐憫跟慈愛的神
[00:10:47.880 --> 00:10:51.780]  今天很多人對神有種錯誤的觀念
[00:10:51.780 --> 00:10:54.780]  以為神是很嚴厲的
[00:10:54.780 --> 00:10:57.380]  你知道我是從小在教會長大的
[00:10:57.380 --> 00:11:00.980]  我還記得很早期的教會崇拜的時候
[00:11:00.980 --> 00:11:03.180]  每一次一開始
[00:11:03.180 --> 00:11:05.180]  師班都會唱一首詩歌
[00:11:05.180 --> 00:11:08.180]  叫做《主在聖殿中》
[00:11:08.180 --> 00:11:11.980]  全地都當肅靜
[00:11:11.980 --> 00:11:14.380]  小時候聽到這首詩歌
[00:11:14.380 --> 00:11:16.580]  一聽到肅靜
[00:11:16.580 --> 00:11:19.580]  就想到包青天了
[00:11:19.580 --> 00:11:21.980]  你還記得每次包青天一出場
[00:11:21.980 --> 00:11:24.280]  全場呼喊 威武
[00:11:24.280 --> 00:11:26.280]  嚇都嚇死
[00:11:26.280 --> 00:11:29.880]  我從小對神就有那種畏懼感
[00:11:29.880 --> 00:11:32.880]  所以每一次我向神禱告的時候
[00:11:32.880 --> 00:11:35.780]  就常常有一種錯誤的觀念跟想法
[00:11:35.780 --> 00:11:40.680]  以為我所喜歡的神一定不會給我
[00:11:40.680 --> 00:11:44.580]  神所給我的一定是我不喜歡的
[00:11:44.580 --> 00:11:47.380]  所以每次當我在禱告尋求神旨意的時候
[00:11:47.380 --> 00:11:50.680]  如果有一條道路是我絕對不想去的
[00:11:50.680 --> 00:11:54.180]  那一定是上帝的旨意了
[00:11:54.180 --> 00:11:56.580]  你有沒有這種想法過
[00:11:56.580 --> 00:11:59.180]  跟你說完全錯誤
[00:11:59.180 --> 00:12:01.180]  完全錯誤
[00:12:01.180 --> 00:12:04.180]  今天我們所信的神
[00:12:04.180 --> 00:12:06.680]  祂不但在全地掌權的神
[00:12:06.680 --> 00:12:10.680]  祂更是我們慈愛的天父
[00:12:10.680 --> 00:12:12.180]  你們
[00:12:12.180 --> 00:12:16.780]  在聖經當中我們看見神怎麼恩待以色列人
[00:12:16.780 --> 00:12:19.680]  多少次以色列人被逆
[00:12:19.680 --> 00:12:21.480]  偏離神的道路
[00:12:21.480 --> 00:12:24.080]  難道神不是一次又一次
[00:12:24.080 --> 00:12:28.080]  充滿憐憫恩賜的挽回他們嗎
[00:12:28.080 --> 00:12:29.780]  在我們生命當中
[00:12:29.780 --> 00:12:31.780]  你看看神是怎麼恩待我們
[00:12:31.780 --> 00:12:34.880]  難道不也是充滿慈愛跟憐憫
[00:12:34.880 --> 00:12:36.980]  多少次我們軟弱跌倒
[00:12:36.980 --> 00:12:42.580]  神總是用不離不棄的愛來挽回我們不是嗎
[00:12:42.580 --> 00:12:46.380]  丁鳳姐你可知道神有多愛你嗎
[00:12:46.380 --> 00:12:49.380]  羅馬書第五章第八節 我們一同來念
[00:12:49.380 --> 00:12:51.680]  唯有基督在我們還做什麼
[00:12:51.680 --> 00:12:53.580]  罪人的時候為我們死
[00:12:53.580 --> 00:12:56.680]  神的愛就在此向我們顯明了
[00:12:56.680 --> 00:12:59.080]  是在我們還做罪人的時候
[00:12:59.080 --> 00:13:00.780]  是最不配的時候
[00:13:00.780 --> 00:13:02.780]  最軟弱的時候
[00:13:02.780 --> 00:13:04.880]  神就先愛了我們
[00:13:04.880 --> 00:13:07.380]  神是按照我們的本相來愛我們
[00:13:07.380 --> 00:13:10.480]  今天無論你說你有多軟弱 多失敗
[00:13:10.480 --> 00:13:12.380]  無論你說你今天有多麼不配
[00:13:12.380 --> 00:13:15.780]  神就按照我們的本相來接納我們
[00:13:15.780 --> 00:13:18.180]  無論你今天的光景是如何
[00:13:18.180 --> 00:13:20.180]  你都可以坦然無懼
[00:13:20.180 --> 00:13:25.680]  藉著主耶穌基督來到天父的面前尋求幫助
[00:13:25.680 --> 00:13:30.880]  神也樂意今天就成為你的安慰跟力量
[00:13:30.880 --> 00:13:32.880]  黑門
[00:13:32.880 --> 00:13:36.080]  我常常講就好像浪子回頭裡面的故事
[00:13:36.080 --> 00:13:38.280]  你還記得當那個浪子
[00:13:38.280 --> 00:13:42.580]  向父親要求分家產的時候
[00:13:42.580 --> 00:13:46.480]  那個父親沒有拒絕他
[00:13:46.480 --> 00:13:51.180]  反而將家產的一半分給了他
[00:13:51.180 --> 00:13:53.980]  我常常想 換了我們絕對不會這樣做
[00:13:53.980 --> 00:13:56.180]  我們可能一分錢都不給他
[00:13:56.180 --> 00:13:59.880]  這個敗家子 餓死算了
[00:13:59.880 --> 00:14:02.380]  我常常讀那時候覺得這個父親真傻
[00:14:02.380 --> 00:14:03.980]  明明知道這是敗家子
[00:14:03.980 --> 00:14:07.080]  還把一半家產給他
[00:14:07.080 --> 00:14:09.180]  但你要知道
[00:14:09.180 --> 00:14:12.780]  我們之所以覺得這個父親傻
[00:14:12.780 --> 00:14:16.680]  是因為我們所看重的事情不一樣
[00:14:16.680 --> 00:14:20.380]  我們所看重的是錢
[00:14:20.380 --> 00:14:22.680]  所以你覺得他傻
[00:14:22.680 --> 00:14:25.880]  那是一半的家產
[00:14:25.880 --> 00:14:31.080]  但那位父親所看重的是兒子的心
[00:14:31.080 --> 00:14:34.180]  是他與兒子的關係
[00:14:34.180 --> 00:14:42.280]  而自終是他對兒子的愛挽回了他兒子的心
[00:14:42.280 --> 00:14:44.380]  第二點 今天我們做父親的
[00:14:44.380 --> 00:14:47.180]  是怎麼對待我們兒女的
[00:14:47.180 --> 00:14:49.780]  你是怎麼來愛你的孩子
[00:14:49.780 --> 00:14:52.080]  你說我有賺錢養家
[00:14:52.080 --> 00:14:55.180]  我不是說你賺錢供養他們的需要
[00:14:55.180 --> 00:14:56.580]  我是問你
[00:14:56.580 --> 00:15:01.880]  你有沒有看重你與他們的關係
[00:15:01.880 --> 00:15:03.880]  很多時候中國人在教導兒女的時候
[00:15:03.880 --> 00:15:08.780]  我們常常只看重孩子們的行為的規範
[00:15:08.780 --> 00:15:10.780]  不是嗎
[00:15:10.780 --> 00:15:12.380]  我們常常只是看重
[00:15:12.380 --> 00:15:16.380]  我們以為對與錯的事情
[00:15:16.380 --> 00:15:20.180]  我們就忽略了他們在成長的過程
[00:15:20.180 --> 00:15:23.980]  以及成長中的需要
[00:15:23.980 --> 00:15:27.680]  你知道很多時候我們很急於想要去愛
[00:15:27.680 --> 00:15:30.380]  可是別人卻一點不感覺到我們的愛
[00:15:30.380 --> 00:15:32.280]  不是嗎 我們常常這種事情
[00:15:32.280 --> 00:15:34.680]  你很想去愛 可是別人卻感覺不到
[00:15:34.680 --> 00:15:36.680]  為什麼
[00:15:36.680 --> 00:15:37.880]  我告訴你
[00:15:37.880 --> 00:15:40.380]  就是因為我們只是想關心
[00:15:40.380 --> 00:15:43.880]  我們自己想關心的事情
[00:15:43.880 --> 00:15:48.780]  卻沒有去關心他們所關心的事情
[00:15:48.780 --> 00:15:51.880]  在家裡面我們常常按照我們所關心的事情
[00:15:51.880 --> 00:15:54.380]  來要求孩子 不是嗎
[00:15:54.380 --> 00:15:55.780]  我們所關心的是什麼
[00:15:55.780 --> 00:15:59.980]  好好讀書 學中文 做乖小孩
[00:15:59.980 --> 00:16:02.380]  這是我們所關心的
[00:16:02.380 --> 00:16:03.780]  甚至我們責備他們
[00:16:03.780 --> 00:16:06.780]  也是因為他們沒有按照我們所關心的事情去做
[00:16:06.780 --> 00:16:08.780]  不是嗎
[00:16:08.780 --> 00:16:11.380]  其實我們真正需要關心的是
[00:16:11.380 --> 00:16:15.580]  去關心他們所關心的
[00:16:15.580 --> 00:16:18.680]  你知道他們心裡的壓力嗎
[00:16:18.680 --> 00:16:22.180]  你說有的吃 有的玩 還有什麼壓力
[00:16:22.180 --> 00:16:24.980]  我告訴你 現在的孩子很早熟的
[00:16:24.980 --> 00:16:28.080]  他們對很多事情的看法 想法
[00:16:28.080 --> 00:16:31.080]  你很少去了解過
[00:16:31.080 --> 00:16:33.680]  你認識他們的朋友嗎
[00:16:33.680 --> 00:16:36.280]  對孩子們來講朋友太重要了
[00:16:36.280 --> 00:16:37.980]  你對他朋友的接納
[00:16:37.980 --> 00:16:41.580]  就代表你對他們的接納
[00:16:41.580 --> 00:16:44.980]  當然更重要的 愛就是要花時間陪伴他們
[00:16:44.980 --> 00:16:48.780]  接納他們的文化 接納他們的想法
[00:16:48.780 --> 00:16:52.780]  更是給他們成長的空間
[00:16:52.780 --> 00:16:54.080]  想想看在我們一生當中
[00:16:54.080 --> 00:16:56.780]  神給我們多少成長的空間
[00:16:56.780 --> 00:17:00.580]  同樣我們也需要給我們兒女成長過程當中
[00:17:00.580 --> 00:17:03.380]  來幫助他們 連續他們
[00:17:03.380 --> 00:17:07.980]  讓他們找到他們生命中的定位
[00:17:07.980 --> 00:17:09.380]  Amen
[00:17:09.380 --> 00:17:13.680]  第三 我們要效法神的眷顧與保護
[00:17:13.680 --> 00:17:18.380]  給你們說效法神的眷顧與保護
[00:17:18.380 --> 00:17:20.980]  我們所信的神不但是因為愛我們的神
[00:17:20.980 --> 00:17:25.380]  而且他是為眷顧保護我們的神
[00:17:25.380 --> 00:17:29.380]  特別是今天當我們生活在這樣充滿動盪
[00:17:29.380 --> 00:17:32.280]  充滿恐懼跟不安的世代當中
[00:17:32.280 --> 00:17:36.380]  我們多麼需要有一個寶貝
[00:17:36.380 --> 00:17:39.580]  壯碩的寶貝來拖住我們
[00:17:39.580 --> 00:17:43.080]  保護我們 環繞我們不是嗎
[00:17:43.080 --> 00:17:46.680]  然後我們的幫助保護從哪裡來呢
[00:17:46.680 --> 00:17:51.080]  我告訴你我們的幫助跟保護一點不是從人而來
[00:17:51.080 --> 00:17:54.880]  我們的幫助跟保護唯獨從神而來
[00:17:54.880 --> 00:17:57.280]  你們四篇一百二十一篇
[00:17:57.280 --> 00:17:59.280]  感謝主今天我們金色蓮花唱詩歌
[00:17:59.280 --> 00:18:01.280]  就是四篇一百二十一篇
[00:18:01.280 --> 00:18:04.280]  四篇一百二十一篇第一節這個作者
[00:18:04.280 --> 00:18:06.680]  他說什麼 我要向三舉目
[00:18:06.680 --> 00:18:09.780]  我的幫助從何而來
[00:18:09.780 --> 00:18:14.380]  這不就是我們現代人心中的吶喊嗎
[00:18:14.380 --> 00:18:17.580]  面對這麼多的錯綜變化的世代
[00:18:17.580 --> 00:18:20.780]  就面對這麼多的難處在我們生命當中
[00:18:20.780 --> 00:18:24.780]  我的幫助到底從何而來
[00:18:24.780 --> 00:18:28.080]  第二節這個作者立刻在這裡就宣告說
[00:18:28.080 --> 00:18:32.580]  我的幫助從造天地的耶和華而來
[00:18:32.580 --> 00:18:34.580]  第五節他接著怎麼說呢
[00:18:34.580 --> 00:18:36.380]  保護你的是耶和華
[00:18:36.380 --> 00:18:39.780]  耶和華在你右邊應聘你
[00:18:39.780 --> 00:18:42.780]  換句話說你不需要再往別處尋找幫助
[00:18:42.780 --> 00:18:45.780]  真正能幫助你的就是耶和華神
[00:18:45.780 --> 00:18:48.080]  神是在你右邊應聘你
[00:18:48.080 --> 00:18:51.580]  眷顧你保護你的那一位
[00:18:51.580 --> 00:18:55.180]  我就想著就好像母雞怎麼保護小雞一樣
[00:18:55.180 --> 00:18:56.880]  每當危難來到的時候
[00:18:56.880 --> 00:19:01.080]  母雞總是用她的翅膀遮蔽小雞
[00:19:01.080 --> 00:19:05.380]  同樣今天我們也能夠在神全能的綁背之下
[00:19:05.380 --> 00:19:08.380]  得到安慰跟力量
[00:19:08.380 --> 00:19:10.680]  第七節跟第八節這裡說
[00:19:10.680 --> 00:19:13.780]  耶和華要保護你免受一切的災害
[00:19:13.780 --> 00:19:15.480]  祂要保護你的性命
[00:19:15.480 --> 00:19:17.180]  第八節一同來念太寶貴了
[00:19:17.180 --> 00:19:18.880]  來 你出你入
[00:19:18.880 --> 00:19:22.880]  耶和華要保護你從今時直到永遠
[00:19:22.880 --> 00:19:24.280]  哈利路亞
[00:19:24.280 --> 00:19:27.080]  我們的神是一位眷顧我們
[00:19:27.080 --> 00:19:29.680]  保護我們的神
[00:19:29.680 --> 00:19:32.080]  今天我們做父親的
[00:19:32.080 --> 00:19:36.180]  我們雖然不可能像神那樣有全能的綁背
[00:19:36.180 --> 00:19:38.080]  但我卻告訴你
[00:19:38.080 --> 00:19:40.880]  今天在耶穌基督裡面
[00:19:40.880 --> 00:19:44.580]  我們卻有禱告的權柄
[00:19:44.580 --> 00:19:48.380]  跟你們說我們有禱告的權柄
[00:19:48.380 --> 00:19:50.180]  做父親的
[00:19:50.180 --> 00:19:52.180]  你一定要明白
[00:19:52.180 --> 00:19:56.980]  你在家裡是屬靈的頭
[00:19:56.980 --> 00:19:59.880]  既然你是屬靈的頭
[00:19:59.880 --> 00:20:05.480]  神就給你在這個家庭裡面屬靈的權柄
[00:20:05.480 --> 00:20:08.480]  你可以使用這個權柄
[00:20:08.480 --> 00:20:11.780]  為你的家庭帶來祝福
[00:20:11.780 --> 00:20:14.180]  你可以使用這個權柄
[00:20:14.180 --> 00:20:18.580]  為你的家庭帶來醫治跟保護
[00:20:18.580 --> 00:20:22.880]  因為今天無論仇敵的攻擊有多麼厲害
[00:20:22.880 --> 00:20:24.780]  唯有你
[00:20:24.780 --> 00:20:28.880]  能夠站在家庭這個頭的地位上
[00:20:28.880 --> 00:20:30.780]  向仇敵來宣告說
[00:20:30.780 --> 00:20:32.480]  這個家庭是屬於神的
[00:20:32.480 --> 00:20:36.380]  仇敵你退去吧
