
[00:00:00.000 --> 00:00:02.240]  各位聽眾節目好,我是黃牧師
[00:07:01.320 --> 00:07:04.080]  當他進入到耶路撒冷城的時候
[00:07:04.080 --> 00:07:07.240]  縱使全城的人歡呼拍掌
[00:07:07.240 --> 00:07:10.280]  為他去好像歡迎君王的態度一樣
[00:07:10.280 --> 00:07:12.280]  去歡迎他進入耶路撒冷城
[00:07:12.280 --> 00:07:14.280]  但是在耶穌的心裏面
[00:07:14.280 --> 00:07:18.840]  縱使這場仗仍未真是到一個打仗的地步
[00:07:18.840 --> 00:07:20.960]  但是他知道是一場硬的仗
[00:07:20.960 --> 00:07:23.520]  是一場生死存亡的仗
[00:07:23.520 --> 00:07:26.560]  但是除了私人的表達
[00:07:26.560 --> 00:07:29.000]  我們看見私人去知道
[00:07:29.000 --> 00:07:33.600]  如果這場仗是能夠有上帝與他同在的話
[00:07:33.600 --> 00:07:34.800]  他必定得勝
[00:07:34.800 --> 00:07:36.640]  就好像主耶穌基督一樣
[00:07:36.640 --> 00:07:40.960]  他明白到縱使要去承擔了眾世人的罪
[00:07:40.960 --> 00:07:45.200]  這一場的仗是一場非常難打的宿命征戰
[00:07:45.200 --> 00:07:48.400]  但是他仍然願意走上這條道路
[00:07:48.400 --> 00:07:51.200]  因為他知道他要滿足的是耶和華
[00:07:51.200 --> 00:07:52.400]  他的父神
[00:07:52.400 --> 00:07:54.920]  他那份最後的心情
[00:07:54.920 --> 00:07:58.200]  希望將這個救恩帶到這個世界上
[00:07:58.200 --> 00:08:00.440]  於是乎我們看見耶穌基督
[00:08:00.440 --> 00:08:05.920]  就在十字架上面完成了這個救恩的事情
[00:08:06.680 --> 00:08:09.240]  今天我們來到這段聖經
[00:08:09.240 --> 00:08:11.840]  我們可以更深入的去看一看
[00:08:11.840 --> 00:08:13.120]  一位君王
[00:08:13.120 --> 00:08:16.520]  當他在臨戰前或者戰後
[00:08:16.520 --> 00:08:18.200]  他的心情
[00:08:18.200 --> 00:08:22.240]  他知道自己雖然是必定打勝這場仗
[00:08:22.240 --> 00:08:25.720]  但是他贏的最終的目的是甚麼呢?
[00:08:25.720 --> 00:08:28.240]  而當我們在復活節的時候
[00:08:28.240 --> 00:08:29.840]  思想這段聖經的時候
[00:08:29.840 --> 00:08:33.240]  我們看見聖經記錄告訴我們
[00:08:33.240 --> 00:08:37.080]  耶穌基督已經在這場救恩的戰爭上面
[00:08:37.080 --> 00:08:38.680]  已經打勝了
[00:08:38.680 --> 00:08:41.800]  而且連同他一起同陣線
[00:08:41.800 --> 00:08:43.640]  一起出心入死
[00:08:43.640 --> 00:08:44.960]  相信他的信徒
[00:08:44.960 --> 00:08:47.640]  也一起可以分享到這份成果
[00:08:47.640 --> 00:08:49.760]  將罪的困所打破
[00:08:49.760 --> 00:08:52.880]  但是往後還要有甚麼做呢?
[00:08:52.880 --> 00:08:55.360]  而今天這篇詩篇第20篇
[00:08:55.360 --> 00:08:57.360]  就讓我們更加去看到
[00:08:57.360 --> 00:09:00.200]  這位君王他的心路歷程
[00:09:00.200 --> 00:09:02.920]  並且在戰勝的時候
[00:09:02.920 --> 00:09:06.680]  他最重要想達到一個甚麼的目的
[00:09:06.680 --> 00:09:08.680]  在這段經文裏面很特別
[00:09:08.680 --> 00:09:10.440]  詩篇第20篇裏面
[00:09:10.440 --> 00:09:14.240]  其實重複用了一個希伯來文的字根
[00:09:14.240 --> 00:09:17.600]  這個字根其實當我們熟悉的時候
[00:09:17.600 --> 00:09:19.920]  在舊約就用了一個人物的名字
[00:09:19.920 --> 00:09:21.640]  叫做約書亞
[00:09:21.640 --> 00:09:23.440]  Joshua
[00:09:23.440 --> 00:09:26.160]  但是在新約的時候我們知道耶穌
[00:09:26.160 --> 00:09:28.960]  原來在這段詩篇裏面
[00:09:28.960 --> 00:09:30.760]  在第五節裏面
[00:09:30.760 --> 00:09:33.600]  第六節裏面和第九節裏面
[00:09:33.600 --> 00:09:36.480]  都分別用了同一個字根
[00:09:36.480 --> 00:09:38.440]  去表達出原來
[00:09:38.440 --> 00:09:40.840]  詩人去發現到
[00:09:40.840 --> 00:09:42.960]  那份拯救的重要性
[00:09:42.960 --> 00:09:46.280]  而這個也是整個詩人看見
[00:09:46.280 --> 00:09:49.160]  最終上帝要達至的目的
[00:09:49.160 --> 00:09:51.280]  所以在這段經文裏面
[00:09:51.280 --> 00:09:53.640]  我可以很清楚的讓我們看見
[00:09:53.640 --> 00:09:56.000]  原來這位德勝的君王
[00:09:56.000 --> 00:09:58.360]  他勝打這場仗
[00:09:58.360 --> 00:10:00.160]  其實最重要的目的
[00:10:00.160 --> 00:10:03.160]  是要將舊恩臨到
[00:10:03.160 --> 00:10:06.560]  去跟隨他的人的身上
[00:10:06.560 --> 00:10:08.480]  在上個星期我們看過
[00:10:08.480 --> 00:10:10.600]  其實第20章或者
[00:10:10.600 --> 00:10:13.720]  第20篇或者我們先前所看的第24篇
[00:10:13.720 --> 00:10:15.920]  都屬於君王詩
[00:10:15.920 --> 00:10:18.960]  是一種讚頌的詩歌
[00:10:18.960 --> 00:10:23.040]  是一種作為君王去獻祭
[00:10:23.040 --> 00:10:25.800]  或者後來日後的以色列民
[00:10:25.800 --> 00:10:29.200]  去上到聖殿上面去獻祭的時候
[00:10:29.200 --> 00:10:34.360]  在路上邊一邊走一邊唱的詩歌
[00:10:34.360 --> 00:10:36.120]  而這首詩歌最重要的目的是
[00:10:36.120 --> 00:10:40.600]  讓全民看見上帝的心意
[00:10:40.600 --> 00:10:42.160]  我們去仔細看看
[00:10:42.160 --> 00:10:45.320]  究竟這段詩歌或者這篇詩
[00:10:45.320 --> 00:10:47.280]  究竟它是怎樣分段
[00:10:47.280 --> 00:10:50.400]  然後我們去掌握它裏面所講的內容
[00:10:50.400 --> 00:10:53.360]  整首詩可以分為三個部份
[00:10:53.360 --> 00:10:54.600]  在這三個部份
[00:10:54.600 --> 00:10:57.240]  分別是由第一節至第三節
[00:10:57.240 --> 00:11:00.200]  講到君王詩人
[00:11:00.200 --> 00:11:03.200]  原來這位詩人同時是一個君主
[00:11:03.200 --> 00:11:08.160]  他向上帝發出一個懲請和祈禱的盼望
[00:11:08.160 --> 00:11:10.520]  而接著去到第四到第五節裡面
[00:11:10.520 --> 00:11:12.000]  這位君王的詩人
[00:11:12.000 --> 00:11:13.800]  在禱告的過程當中
[00:11:13.800 --> 00:11:15.600]  在一個懲請的過程當中
[00:11:15.600 --> 00:11:17.440]  突然頓悟到
[00:11:17.440 --> 00:11:21.200]  原來拯救那份來源源自於上帝
[00:11:21.200 --> 00:11:24.160]  而帶來一份很大的喜悅
[00:11:24.160 --> 00:11:26.920]  而去到最後第六至第九節裡面
[00:11:26.920 --> 00:11:28.640]  這位君王的詩人
[00:11:28.640 --> 00:11:33.880]  分辨出原來當不同的源頭所帶來的拯救
[00:11:33.880 --> 00:11:36.920]  原來它有一個很基本的分別
[00:11:36.920 --> 00:11:39.400]  而這個分別也讓這位詩人
[00:11:39.400 --> 00:11:41.480]  更加將他的信心
[00:11:41.480 --> 00:11:43.680]  委身在耶和華身上
[00:11:43.680 --> 00:11:47.000]  從這段經文裏面的這三個部份
[00:11:47.000 --> 00:11:50.280]  我們可以發現到有一個寫作的特色
[00:11:50.280 --> 00:11:51.800]  在《希伯來文》裏面
[00:11:51.800 --> 00:11:56.320]  作者是故意用了一個語調
[00:11:56.320 --> 00:11:57.400]  在《希伯來文》裏面
[00:11:57.400 --> 00:11:59.400]  我們叫做一個mode
[00:11:59.400 --> 00:12:00.640]  叫做Judgesive
[00:12:00.640 --> 00:12:03.720]  Judgesive這個mode是什麼意思呢?
[00:12:03.720 --> 00:12:06.240]  通常是用在一些有關於
[00:12:06.240 --> 00:12:09.800]  禱告、請求等等的事情
[00:12:09.800 --> 00:12:11.560]  或者一些經文的時候
[00:12:11.560 --> 00:12:14.640]  就會用到這個語調
[00:12:14.640 --> 00:12:20.000]  去描述出作者或者詩人當時的心思
[00:12:20.000 --> 00:12:22.160]  但特別之處是什麼呢?
[00:12:22.160 --> 00:12:24.440]  在整個禱告或者一個懲請
[00:12:24.440 --> 00:12:26.680]  向上帝懲請的過程當中
[00:12:26.680 --> 00:12:28.520]  不是一次過做完
[00:12:28.520 --> 00:12:30.840]  而是一個過程
[00:12:30.840 --> 00:12:34.080]  我們剛才說過這段詩有三個部份
[00:12:34.080 --> 00:12:38.200]  原來在第一節至第三節
[00:12:38.200 --> 00:12:39.840]  和第二個部份
[00:12:39.840 --> 00:12:41.760]  第四至第五節裏面
[00:12:41.760 --> 00:12:44.280]  雖然同為懲請
[00:12:44.280 --> 00:12:48.160]  但是作者在中間卻是夾雜了一個間長
[00:12:48.160 --> 00:12:49.760]  或者在我們《和合本聖經》
[00:12:49.760 --> 00:12:51.360]  或者英語聖經裏面所說的
[00:12:51.360 --> 00:12:54.160]  Selah
[00:12:54.160 --> 00:12:55.920]  為什麼有這麼特別的設計呢?
[00:12:55.920 --> 00:12:58.160]  待會我們會仔細了解一下
[00:12:58.160 --> 00:13:02.880]  原來作者是在整個禱告的旅程過程當中
[00:13:02.880 --> 00:13:05.080]  不只是不斷講自己的話
[00:13:05.080 --> 00:13:06.760]  而是一直講的時候
[00:13:06.760 --> 00:13:08.600]  向上帝作出懲請的時候
[00:13:08.600 --> 00:13:11.360]  原來他不斷在生命上有反思
[00:13:11.360 --> 00:13:13.240]  在反思的過程當中
[00:13:13.240 --> 00:13:16.880]  他突然間頓悟到一件事情
[00:13:16.880 --> 00:13:19.560]  就是去到從第五節裏面
[00:13:19.560 --> 00:13:22.200]  我們發現到詩人在那個時候
[00:13:22.200 --> 00:13:26.160]  突然體會到一份的月落在其中
[00:13:26.160 --> 00:13:29.080]  所以當我們去留意到的時候
[00:13:29.080 --> 00:13:32.560]  原來作者在這裏有一個突然語調的改變
[00:13:32.560 --> 00:13:33.880]  而在《希伯來文》裏面
[00:13:33.880 --> 00:13:36.680]  也突然間從一個所謂質涉
[00:13:36.680 --> 00:13:40.520]  一個我們稱之為一個懲請的語調
[00:13:40.520 --> 00:13:44.200]  突然間轉向了一個自我反省
[00:13:44.200 --> 00:13:47.520]  稱為PL的一個語法
[00:13:47.520 --> 00:13:50.120]  這些比較《希伯來文》特色的東西
[00:13:50.120 --> 00:13:51.440]  我不再詳細講了
[00:13:51.440 --> 00:13:54.360]  因為這個不是《希伯來文》的課程
[00:13:54.360 --> 00:13:57.120]  但是當作者帶著一份月落
[00:13:57.120 --> 00:14:00.280]  領受了原來明化到上帝那份請求
[00:14:00.280 --> 00:14:01.840]  原來有一份這麼特別的
[00:14:01.840 --> 00:14:04.280]  這麼有力量的月落在他裏面的時候
[00:14:04.280 --> 00:14:06.520]  就進入到他第三個部份
[00:14:06.520 --> 00:14:10.920]  將這份月落帶至到他更深的體會到
[00:14:10.920 --> 00:14:13.840]  尋求一個什麼樣的請求
[00:14:13.840 --> 00:14:18.200]  他不只是將那個請求停在請求完畢
[00:14:18.200 --> 00:14:21.480]  有患難然後得到解脫、銀鐸
[00:14:21.480 --> 00:14:22.360]  不是的
[00:14:22.360 --> 00:14:26.680]  原來詩人在這裏給我們看見有一個延續性
[00:14:26.680 --> 00:14:29.000]  原來那個請求不是一次
[00:14:29.000 --> 00:14:30.680]  是持續的
[00:14:30.680 --> 00:14:33.240]  這個持續就給我們看見
[00:14:33.240 --> 00:14:35.880]  我們要在往後的持續的尋求
[00:14:35.880 --> 00:14:38.880]  懲請、禱告、懇求的時候
[00:14:38.880 --> 00:14:40.880]  那個焦點要更加準確
[00:14:40.880 --> 00:14:44.560]  所以在這從第六節到第九節裏面
[00:14:44.560 --> 00:14:46.680]  特別在我們的《和合本聖經》
[00:14:46.680 --> 00:14:48.680]  特別語調突然加了兩個字眼
[00:14:48.680 --> 00:14:50.280]  「現在」
[00:14:50.280 --> 00:14:51.680]  從「今」開始
[00:14:51.680 --> 00:14:52.960]  英文是now
[00:14:52.960 --> 00:14:54.480]  從「今」開始
[00:14:54.480 --> 00:14:55.280]  怎麼樣呢?
[00:14:55.280 --> 00:14:57.880]  他更加確定到他要找的請求
[00:14:57.880 --> 00:15:00.280]  不是從世界而來的
[00:15:00.280 --> 00:15:03.160]  而是從上帝而來的
[00:15:03.160 --> 00:15:04.800]  而這個請求
[00:15:04.800 --> 00:15:06.800]  他不單只是想自己得到
[00:15:06.800 --> 00:15:08.480]  他更加想全民得到
[00:15:08.480 --> 00:15:11.160]  而這首詩篇所寫出來的目的
[00:15:11.160 --> 00:15:12.960]  就是要讓全民每一次
[00:15:12.960 --> 00:15:14.440]  當他們在聖殿的時候
[00:15:14.440 --> 00:15:16.320]  去讀、去唱的時候
[00:15:16.320 --> 00:15:17.480]  他們都要看見
[00:15:17.480 --> 00:15:21.640]  那個焦點要重新準確放在耶和華身上
[00:15:21.640 --> 00:15:25.600]  好了,我讓我們分開這三個部份
[00:15:25.600 --> 00:15:27.600]  一起慢慢去看一下
[00:15:27.600 --> 00:15:29.600]  然後我們到最後的時候
[00:15:29.600 --> 00:15:31.600]  也都看一下為什麼
[00:15:31.600 --> 00:15:35.200]  我們在英國這個國家裏面
[00:15:35.200 --> 00:15:38.000]  要選了這首詩的最後一句
[00:15:38.000 --> 00:15:39.680]  命名他們的國歌
[00:15:39.680 --> 00:15:42.040]  God save the Queen or the King
[00:15:42.040 --> 00:15:45.040]  能夠去成為他們的國國
[00:15:45.040 --> 00:15:47.040]  第一部份我們去看一下
[00:15:47.040 --> 00:15:49.520]  原來第一部份就是講到
[00:15:49.520 --> 00:15:50.880]  這位君王的詩人
[00:15:50.880 --> 00:15:55.120]  向上帝作出懲請和祈禱的盼望
[00:15:55.120 --> 00:15:56.640]  我們再讀多一次
[00:15:56.640 --> 00:15:58.080]  第一至第三節
[00:15:58.080 --> 00:16:03.200]  「願耶和華在你遭難的日子應允你
[00:16:03.200 --> 00:16:07.360]  願名為那國上帝的高舉你
[00:16:07.360 --> 00:16:10.480]  願祂從聖所救助你
[00:16:10.480 --> 00:16:13.200]  從錫安堅固你
[00:16:13.200 --> 00:16:16.000]  紀念你的一切貢獻
[00:16:16.000 --> 00:16:18.800]  閱納你的繁祭」
[00:16:18.800 --> 00:16:23.920]  從這首詩裏面我們發現到
[00:16:23.920 --> 00:16:26.480]  作者用了五節的經文
[00:16:26.480 --> 00:16:28.880]  其實從第一節到第五節裏面
[00:16:28.880 --> 00:16:31.280]  全部都用同一個語調
[00:16:31.280 --> 00:16:36.240]  Justice的語氣去獻上一個禱告
[00:16:36.240 --> 00:16:37.760]  我們先前已經講過
[00:16:37.760 --> 00:16:42.400]  用希伯來人的希伯來文文法去講
[00:16:42.400 --> 00:16:44.320]  Justice這種語調
[00:16:44.320 --> 00:16:47.840]  主要是用在禱告和請求
[00:16:47.840 --> 00:16:52.320]  首先君王詩人他有一份需要的自覺性
[00:16:52.320 --> 00:16:54.480]  在這裏首先要告訴我們
[00:16:54.480 --> 00:16:56.800]  就是說原來他有一種自覺
[00:16:56.800 --> 00:16:59.520]  有一種需求
[00:16:59.520 --> 00:17:02.880]  這是一個很重要的起始點
[00:17:02.880 --> 00:17:05.360]  今天我們去傳道的時候
[00:17:05.360 --> 00:17:07.520]  其實這是一個很重要的起始點
[00:17:07.520 --> 00:17:09.600]  因為當一個人如果不知道
[00:17:09.600 --> 00:17:11.760]  自己身處的狀況
[00:17:11.760 --> 00:17:14.000]  和身處的問題的話
[00:17:14.000 --> 00:17:18.000]  他根本上他不會去尋求拯救
[00:17:18.000 --> 00:17:22.800]  即是說有一個全能的耶和華神在他當中
[00:17:22.800 --> 00:17:24.960]  如果他自覺沒有問題
[00:17:24.960 --> 00:17:26.800]  Everything is okay
[00:17:26.800 --> 00:17:28.720]  所有東西都挺好
[00:17:28.720 --> 00:17:31.120]  上帝在他生命上沒有作用的
[00:17:31.120 --> 00:17:33.760]  在這裏我想講不是上帝沒有作用
[00:17:33.760 --> 00:17:36.400]  而是他覺得根本沒有需要上帝
[00:17:36.400 --> 00:17:39.920]  他根本上帝於千里之外
[00:17:39.920 --> 00:17:42.000]  詩人在這裏一開始第一節
[00:17:42.000 --> 00:17:44.880]  已經開章明義的講給我們知道
[00:17:44.880 --> 00:17:45.920]  他講什麼呢?
[00:17:45.920 --> 00:17:51.360]  他說「願耶華在你糟爛的日子應允你」
[00:17:51.360 --> 00:17:53.760]  詩人在這裏很清楚看見
[00:17:53.760 --> 00:17:58.080]  自己正處在一個糟爛的日子
[00:17:58.080 --> 00:18:00.800]  詩人不是活在安書裏面
[00:18:00.800 --> 00:18:04.400]  其實上個禮拜我們看到詩篇第24篇的時候
[00:18:04.400 --> 00:18:05.840]  我們同樣看見
[00:18:05.840 --> 00:18:13.760]  當詩人用到這個創造的主題去寫這首詩的時候
[00:18:13.760 --> 00:18:18.800]  同樣講到他將地立在水上面、海上面
[00:18:18.800 --> 00:18:21.440]  水和海在希伯來文裏面
[00:18:21.440 --> 00:18:22.880]  或者我們在聖經裏面
[00:18:22.880 --> 00:18:26.160]  是象徵著一些危難、急難
[00:18:26.160 --> 00:18:29.360]  甚至是非我們能夠控制的現象
[00:18:29.360 --> 00:18:31.280]  或者甚至可以這樣講
[00:18:31.280 --> 00:18:32.640]  是一個Chaos
[00:18:32.640 --> 00:18:35.040]  好像《創世紀》第一章裏面
[00:18:35.040 --> 00:18:37.680]  「神的靈運行在水面上」
[00:18:37.680 --> 00:18:44.400]  水是在聖經舊約裏面象徵著危機、不穩、威嚇
[00:18:44.400 --> 00:18:46.160]  而在這段聖經裏面
[00:18:46.160 --> 00:18:49.120]  同樣給我們看見
[00:18:49.120 --> 00:18:51.280]  詩人作為一位君王
[00:18:51.280 --> 00:18:52.640]  雖然他滿有權柄
[00:18:52.640 --> 00:18:55.760]  但是他自己很自覺性地了解到
[00:18:55.760 --> 00:18:58.960]  原來他正處在糟爛的日子
