
[00:00:00.000 --> 00:00:01.400]  大英之會平安
[00:01:42.400 --> 00:01:44.600]  一起去思想
[00:01:44.600 --> 00:01:48.360]  我相信大家最近都有一點醒覺
[00:01:48.360 --> 00:01:53.800]  就是我們原本跟美國的關係非常好
[00:01:53.800 --> 00:01:57.240]  我們四維沒有什麼敵人
[00:01:57.240 --> 00:02:00.560]  加拿大不需要應付四維很多的
[00:02:00.560 --> 00:02:03.040]  或者是有些侵略者
[00:02:03.040 --> 00:02:06.400]  我們只是有一個跟我們相近的就是美國
[00:02:06.400 --> 00:02:10.880]  但是川普為了要令到國家更偉大
[00:02:10.880 --> 00:02:17.200]  你知道他向外發動關稅戰
[00:02:17.200 --> 00:02:21.120]  甚至他在國內也是一樣是
[00:02:21.120 --> 00:02:24.600]  令到很多人很擔心
[00:02:24.600 --> 00:02:26.440]  甚至那些學校
[00:02:26.440 --> 00:02:30.200]  聽說哈佛大學也進行了一個
[00:02:30.200 --> 00:02:32.600]  給他一個打擊
[00:02:32.600 --> 00:02:36.360]  因為他要減他們的資助
[00:02:36.360 --> 00:02:42.440]  有20多億的資助也要扣起
[00:02:42.440 --> 00:02:45.640]  令到很多人都如夢初醒
[00:02:45.640 --> 00:02:48.520]  以前你所依靠的今天怎麼樣
[00:02:48.520 --> 00:02:49.880]  沒有了
[00:02:49.880 --> 00:02:52.240]  我們都知道這個世界
[00:02:52.240 --> 00:02:54.800]  我們都會經歷在我們人生裏面
[00:02:54.800 --> 00:02:56.960]  當有利益衝突的時候
[00:02:56.960 --> 00:02:58.600]  兄弟都沒有情講
[00:02:58.600 --> 00:03:00.000]  這是很現實
[00:03:00.000 --> 00:03:04.200]  我們的生活在我們人生經歷
[00:03:04.200 --> 00:03:06.400]  故此有些人在思想
[00:03:06.400 --> 00:03:09.760]  我們人生究竟我們面對的問題
[00:03:09.760 --> 00:03:12.120]  我們要不要一些反省
[00:03:12.120 --> 00:03:13.800]  說回哈佛大學裏面
[00:03:13.800 --> 00:03:16.200]  我上網看過一段
[00:03:16.200 --> 00:03:20.320]  其實它不是一個真的訊息
[00:03:20.320 --> 00:03:21.440]  其實有點虛假
[00:03:21.440 --> 00:03:25.200]  不過他所講的竟然引起國內一班學生
[00:03:25.200 --> 00:03:26.840]  甚至是大學生的討論
[00:03:26.840 --> 00:03:29.560]  他出了一本書叫做
[00:03:29.560 --> 00:03:34.160]  《哈佛圖書館牆上的訓言》
[00:03:34.160 --> 00:03:36.040]  就是說哈佛圖書館
[00:03:36.040 --> 00:03:37.920]  這麼有著名的學校
[00:03:37.920 --> 00:03:41.240]  圖書館應該掛了一些名句
[00:03:41.240 --> 00:03:42.840]  提醒人
[00:03:42.840 --> 00:03:44.960]  有很多名句在這裏
[00:03:44.960 --> 00:03:47.720]  這本書的作者這麼說
[00:03:47.720 --> 00:03:53.080]  竟然你發現原來有一些大學生
[00:03:53.080 --> 00:03:54.120]  在國內
[00:03:54.120 --> 00:03:55.680]  特別我看到有一處
[00:03:55.680 --> 00:03:57.680]  他們正在讀大學一個
[00:03:57.680 --> 00:04:01.240]  土木工程系的學生幹部團隊
[00:04:01.240 --> 00:04:04.600]  他們開了一個讀書交流會
[00:04:04.600 --> 00:04:06.560]  他們特別在思想上說
[00:04:06.560 --> 00:04:09.440]  我看到他們放在網上
[00:04:09.440 --> 00:04:13.560]  特別他說原來哈佛圖書館牆上有訓言
[00:04:13.560 --> 00:04:15.880]  其中一個訓言就是這麼說
[00:04:15.880 --> 00:04:18.040]  他說此刻打頓
[00:04:18.040 --> 00:04:19.520]  你將做夢
[00:04:19.520 --> 00:04:20.720]  而此刻學習
[00:04:20.720 --> 00:04:22.120]  你將圓夢
[00:04:22.120 --> 00:04:23.960]  現在流的口水
[00:04:23.960 --> 00:04:26.280]  將成為明天的眼淚
[00:04:26.280 --> 00:04:28.600]  因為今天不努力
[00:04:28.600 --> 00:04:30.440]  懶惰 黑眼瞓
[00:04:30.440 --> 00:04:32.320]  那你
[00:04:32.320 --> 00:04:34.400]  明天你就流眼淚了
[00:04:34.400 --> 00:04:36.640]  就是說有些不好的事情就會來
[00:04:36.640 --> 00:04:37.680]  因為你的緣故
[00:04:37.680 --> 00:04:39.800]  這些是人的惰性
[00:04:39.800 --> 00:04:42.720]  或者你學習有時候人都會懶惰
[00:04:42.720 --> 00:04:44.040]  這些是提醒的
[00:04:44.040 --> 00:04:46.160]  如果在圖書館真的貼了一些字
[00:04:46.160 --> 00:04:48.920]  那些人當然說要提醒學生
[00:04:48.920 --> 00:04:50.920]  誰不知
[00:04:50.920 --> 00:04:52.720]  我也看過網上說
[00:04:52.720 --> 00:04:53.760]  他沒有的
[00:04:53.760 --> 00:04:55.680]  而在圖書館上面
[00:04:55.680 --> 00:04:57.360]  反而入口裡面
[00:04:57.360 --> 00:05:01.240]  校園裡面是有一個貼在這裡
[00:05:01.240 --> 00:05:03.600]  有些提醒
[00:05:03.600 --> 00:05:08.760]  他說進入校園是為了增長智慧
[00:05:08.760 --> 00:05:12.840]  他說Enter to grow in wisdom
[00:05:12.840 --> 00:05:16.920]  Depart to serve better thy country and thy kind
[00:05:16.920 --> 00:05:18.760]  他離開校園的時候
[00:05:18.760 --> 00:05:23.720]  是為了更好地服務你的國家和你的人民
[00:05:23.720 --> 00:05:25.440]  這都是提醒的
[00:05:25.440 --> 00:05:28.400]  你究竟進來這個學校做什麼
[00:05:28.400 --> 00:05:29.680]  我們今天也是
[00:05:29.680 --> 00:05:32.280]  我們今天你走進來
[00:05:32.280 --> 00:05:34.800]  這個也不是很大的地方
[00:05:34.800 --> 00:05:36.520]  也不是一個很宏偉的禮拜堂
[00:05:36.520 --> 00:05:38.280]  但是你聚集在一起
[00:05:38.280 --> 00:05:40.160]  究竟是為了什麼
[00:05:40.160 --> 00:05:41.760]  以色列其實是一個民族
[00:05:41.760 --> 00:05:44.360]  在這個世界上不是很大的國家
[00:05:44.360 --> 00:05:46.080]  也不是很多的人
[00:05:46.080 --> 00:05:49.280]  但是在聖經裡面一直記載這個民族
[00:05:49.280 --> 00:05:52.880]  就是成為神在地上的一個見證者
[00:05:52.880 --> 00:05:54.360]  它是一個民族
[00:05:54.360 --> 00:05:58.240]  而這個西方雅書其實它有一個訊息
[00:05:58.240 --> 00:06:00.920]  聖經很多時候提到以色列人民
[00:06:00.920 --> 00:06:06.280]  也提到神所說的一班就是神的兒女
[00:06:06.280 --> 00:06:09.120]  是他們的代言人在這個世界上
[00:06:09.120 --> 00:06:12.360]  他們走出來是為了要見證神
[00:06:12.360 --> 00:06:13.680]  但是你看回歷史
[00:06:13.680 --> 00:06:17.520]  以色列人今天也仍然在這個世界
[00:06:17.520 --> 00:06:18.120]  出不出名?
[00:06:18.120 --> 00:06:18.960]  他們多出名
[00:06:18.960 --> 00:06:20.320]  因為他們怎樣?
[00:06:20.320 --> 00:06:22.120]  把德
[00:06:22.120 --> 00:06:25.080]  但是他們有什麼美好的見證呢?
[00:06:25.080 --> 00:06:27.920]  似乎你看不起
[00:06:27.920 --> 00:06:30.120]  但是聖經也是意願了
[00:06:30.120 --> 00:06:32.120]  這班以色列人
[00:06:32.120 --> 00:06:36.720]  因為他們對神那種的背叛
[00:06:36.720 --> 00:06:38.960]  也是因為他們很多時候
[00:06:38.960 --> 00:06:40.480]  他們沒有聽到神的話語
[00:06:40.480 --> 00:06:42.360]  結果這個救恩就是
[00:06:42.360 --> 00:06:45.160]  藉著他們的先祖阿巴拉罕
[00:06:45.160 --> 00:06:46.040]  是不是?
[00:06:46.040 --> 00:06:47.600]  一直傳下去的時候
[00:06:47.600 --> 00:06:51.360]  就讓這個世界的神的福
[00:06:51.360 --> 00:06:53.120]  就是藉著這個民族
[00:06:53.120 --> 00:06:56.960]  也是因為在他們當中有這個先祖
[00:06:56.960 --> 00:06:59.000]  非常地信靠神
[00:06:59.000 --> 00:07:00.600]  生命的那個見證
[00:07:00.600 --> 00:07:02.840]  是神跟他們立了約
[00:07:02.840 --> 00:07:04.440]  一直直到如今
[00:07:04.440 --> 00:07:08.360]  我們成為了神的選民
[00:07:08.360 --> 00:07:12.360]  雖然我們不是同意色人那種血統
[00:07:12.360 --> 00:07:13.200]  很直接
[00:07:13.200 --> 00:07:15.720]  但是我們從他們的信仰
[00:07:15.720 --> 00:07:16.960]  我們這位
[00:07:16.960 --> 00:07:19.800]  特別是在聖經裡面舊約所說的
[00:07:19.800 --> 00:07:21.120]  這位就是耶和華
[00:07:21.120 --> 00:07:24.000]  這位是創造天地萬物的主
[00:07:24.000 --> 00:07:26.480]  特別是當主耶穌來到這個世界的時候
[00:07:26.480 --> 00:07:28.600]  祂說要拯救萬民的時候
[00:07:28.600 --> 00:07:30.800]  救恩臨到的時候
[00:07:30.800 --> 00:07:32.960]  福音就是來到我們當中
[00:07:32.960 --> 00:07:35.760]  今天不說分為意識人
[00:07:35.760 --> 00:07:38.120]  或者所謂外邦人
[00:07:38.120 --> 00:07:39.560]  而是我們所在地上的人
[00:07:39.560 --> 00:07:41.560]  當你是去依靠神的
[00:07:41.560 --> 00:07:42.760]  我們看神的話語
[00:07:42.760 --> 00:07:45.120]  我們是歸順上帝的人
[00:07:45.120 --> 00:07:47.040]  我們也可以蒙神的賜福
[00:07:47.040 --> 00:07:50.240]  可以按著神的話語來生活
[00:07:50.240 --> 00:07:53.880]  其實西班牙這個主題的信息
[00:07:53.880 --> 00:07:55.080]  是很重要的
[00:07:55.080 --> 00:07:56.800]  其實如果你看的時候
[00:07:56.800 --> 00:07:58.400]  一開始你已經看到了
[00:07:58.400 --> 00:08:01.680]  其實這裡是說到當時的歷史
[00:08:01.680 --> 00:08:03.200]  這裡很特別
[00:08:03.200 --> 00:08:05.640]  說到當猶大王阿滿的兒子
[00:08:05.640 --> 00:08:08.360]  約西亞在位的時候
[00:08:08.360 --> 00:08:10.480]  是說到一個歷史的時刻
[00:08:10.480 --> 00:08:11.680]  但是在這裡
[00:08:11.680 --> 00:08:15.240]  如果你看由第一章的第七到十節
[00:08:15.240 --> 00:08:17.200]  十四到十七節
[00:08:17.200 --> 00:08:19.040]  那裡很清楚說到
[00:08:19.040 --> 00:08:21.600]  神憤怒審判的日子
[00:08:21.600 --> 00:08:24.320]  就是耶和華的日子
[00:08:24.320 --> 00:08:28.120]  或者是耶和華法祿的日子
[00:08:28.120 --> 00:08:29.640]  一章的十八節
[00:08:29.640 --> 00:08:31.840]  二章一到三節
[00:08:31.840 --> 00:08:35.880]  這個日子是必然的彌臨
[00:08:35.880 --> 00:08:37.880]  這裡其實是說到
[00:08:37.880 --> 00:08:39.520]  終結這個世界
[00:08:39.520 --> 00:08:41.960]  將會神的審判會來到
[00:08:41.960 --> 00:08:43.920]  就是這個世界有一天
[00:08:43.920 --> 00:08:46.240]  會如聖經所預
[00:08:46.240 --> 00:08:47.800]  這個世界
[00:08:47.800 --> 00:08:51.080]  我們說會有一個毀滅性的打擊
[00:08:51.080 --> 00:08:53.840]  而我們的上帝將會
[00:08:53.840 --> 00:08:56.200]  再一次降臨這個地上
[00:08:56.200 --> 00:08:57.880]  特別是我們的主耶穌基督
[00:08:57.880 --> 00:09:00.400]  祂是將會再來到這個世上
[00:09:00.400 --> 00:09:01.800]  是這次來
[00:09:01.800 --> 00:09:03.200]  不是為了拯救
[00:09:03.200 --> 00:09:05.360]  而是要審判這個世界
[00:09:05.360 --> 00:09:08.200]  而我們作為一個神的選民的時候
[00:09:08.200 --> 00:09:09.160]  我們在地上
[00:09:09.160 --> 00:09:10.800]  我們今天要做什麼呢?
[00:09:10.800 --> 00:09:15.680]  那才知道受到神聖令的感動
[00:09:15.680 --> 00:09:19.680]  祂是將神要跟我們所說的話
[00:09:19.680 --> 00:09:21.400]  今天跟我們說
[00:09:21.400 --> 00:09:23.560]  我們看看這裡
[00:09:23.560 --> 00:09:25.800]  特別是在這裡
[00:09:25.800 --> 00:09:26.880]  十四節
[00:09:26.880 --> 00:09:28.200]  如果我們看這一場
[00:09:28.200 --> 00:09:31.200]  耶和華的大日臨近
[00:09:31.200 --> 00:09:33.080]  臨近而且甚快
[00:09:33.080 --> 00:09:36.480]  乃是耶和華日子的風聲
[00:09:36.480 --> 00:09:40.080]  勇士必痛痛的哭號
[00:09:40.080 --> 00:09:42.720]  那神來的時間
[00:09:42.720 --> 00:09:46.560]  你看到為什麼勇士都要哭呢?
[00:09:46.560 --> 00:09:48.320]  其實這個世界
[00:09:48.320 --> 00:09:51.840]  不要說到了打仗
[00:09:51.840 --> 00:09:54.080]  就是說世界末日才哭
[00:09:54.080 --> 00:09:56.400]  今天我們一個經濟戰爭
[00:09:56.400 --> 00:09:57.760]  大家很多人
[00:09:57.760 --> 00:10:01.080]  你都看到有些人可能在你身邊發生
[00:10:01.080 --> 00:10:03.720]  他們特別是失了工作的時候
[00:10:03.720 --> 00:10:06.240]  或者遲些接下來經濟收縮的時候
[00:10:06.240 --> 00:10:09.680]  很多人就算是男士們、勇士們
[00:10:09.680 --> 00:10:11.800]  在這個世界多勇猛的人
[00:10:11.800 --> 00:10:14.280]  都會遇到這些風暴的時候
[00:10:14.280 --> 00:10:15.640]  都會痛哭
[00:10:15.640 --> 00:10:17.760]  但是聖經這裡提醒我們
[00:10:17.760 --> 00:10:21.080]  我們今天在這個地上所過每一天
[00:10:21.080 --> 00:10:22.080]  我們需要怎樣?
[00:10:22.080 --> 00:10:24.240]  其實這裡一開始就是提醒我們
[00:10:24.240 --> 00:10:26.800]  我們今天的信息
[00:10:26.800 --> 00:10:28.080]  我想跟大家
[00:10:28.080 --> 00:10:31.040]  特別是有兩方面我們需要能夠做得到
[00:10:31.040 --> 00:10:32.360]  很多時候我們做不到
[00:10:32.360 --> 00:10:33.840]  但是有一樣東西做得到
[00:10:33.840 --> 00:10:35.960]  就是我們祈禱
[00:10:35.960 --> 00:10:38.080]  基督徒我們可以做到
[00:10:38.080 --> 00:10:40.160]  我們可以改變自己
[00:10:40.160 --> 00:10:41.320]  改變這個世界
[00:10:41.320 --> 00:10:42.680]  改變別人
[00:10:42.680 --> 00:10:44.760]  不是有時候靠我們自己的
[00:10:44.760 --> 00:10:47.960]  而是靠著禱告上帝的大能
[00:10:47.960 --> 00:10:49.280]  這裡起碼有一樣東西
[00:10:49.280 --> 00:10:50.880]  我都是特別對自己說的
[00:10:50.880 --> 00:10:52.920]  就是說我們要求主
[00:10:52.920 --> 00:10:55.360]  來指教我們數算日子
[00:10:55.360 --> 00:10:57.240]  因為我們今天沒有一個人知道
[00:10:57.240 --> 00:10:59.720]  我們究竟明天將會如何
[00:10:59.720 --> 00:11:03.920]  你都不知道你今天在這裡
[00:11:03.920 --> 00:11:05.120]  但是明天是怎樣
[00:11:05.120 --> 00:11:08.480]  或者明天的事是怎樣
[00:11:08.480 --> 00:11:10.320]  你的工作將會是怎樣
[00:11:10.320 --> 00:11:11.920]  或者你的身體是健康
[00:11:11.920 --> 00:11:15.800]  可能接下來幾個月你都能夠估算
[00:11:15.800 --> 00:11:17.440]  但是在場這個時候
[00:11:17.440 --> 00:11:20.240]  一年兩年你估算不到
[00:11:20.240 --> 00:11:24.760]  我認識一些我很親近的親戚朋友
[00:11:24.760 --> 00:11:26.080]  特別是我一個親屬
[00:11:26.080 --> 00:11:28.320]  他最近因為檢查的時候
[00:11:28.320 --> 00:11:31.560]  發現身體上有兩種癌症
[00:11:31.560 --> 00:11:33.040]  他也預料不到
[00:11:33.040 --> 00:11:34.280]  但是這樣又怎樣
[00:11:34.280 --> 00:11:36.360]  你也要面對的
[00:11:36.360 --> 00:11:38.440]  要接受很多的治療
[00:11:38.440 --> 00:11:42.480]  有時候勇士也會流出眼淚
[00:11:42.480 --> 00:11:44.240]  因為當他面對困難的時候
[00:11:44.240 --> 00:11:47.560]  他不是自己一定可以承擔得到
[00:11:47.560 --> 00:11:48.800]  而這個西方瓦斯特
[00:11:48.800 --> 00:11:53.320]  在《一章十四節》下半節裡說
[00:11:53.320 --> 00:11:55.960]  乃是耶和華日子的風聲
[00:11:55.960 --> 00:11:59.120]  勇士必痛痛地哭號
[00:11:59.120 --> 00:12:05.400]  這裡原文可以我們直接看這兩句話
[00:12:05.400 --> 00:12:08.280]  耶和華日子的聲音
[00:12:08.280 --> 00:12:08.920]  不是風聲
[00:12:08.920 --> 00:12:12.000]  耶和華日子的聲音
[00:12:12.000 --> 00:12:13.600]  這個聲音應該聽得到
[00:12:13.600 --> 00:12:17.720]  勇士在那裡痛苦的大聲喊
[00:12:17.720 --> 00:12:20.360]  就是從一個反應裡面
[00:12:20.360 --> 00:12:23.680]  神祂發出的聲音
[00:12:23.680 --> 00:12:26.760]  也是在人裡面你也看到一個聲音
[00:12:26.760 --> 00:12:30.200]  其實那個聲音是提醒了我們
[00:12:30.200 --> 00:12:31.880]  你看看一些很勇猛的人
[00:12:31.880 --> 00:12:34.040]  或者是世界上現在很有
[00:12:34.040 --> 00:12:38.560]  你覺得他很有勢力、財力
[00:12:38.560 --> 00:12:40.280]  或者很有能力的人
[00:12:40.280 --> 00:12:43.160]  你突然間看到這些人都會怎樣
[00:12:43.160 --> 00:12:44.800]  都會流下淚落
[00:12:44.800 --> 00:12:46.720]  當他們面對這些事情的時候
[00:12:46.720 --> 00:12:50.320]  我們知道這個世界不是掌握在我們那裡
[00:12:50.320 --> 00:12:53.480]  特別是我們知道我們的生命在神的手裡面
[00:12:53.480 --> 00:12:56.200]  因為這些日子我們不知道
[00:12:56.200 --> 00:12:58.720]  但是我們知道能夠所做的就是
[00:12:58.720 --> 00:13:01.120]  我們要計算一下
[00:13:01.120 --> 00:13:02.520]  不是說我們可以數得到
[00:13:02.520 --> 00:13:04.600]  我們還有多少歲在這個地上
[00:13:04.600 --> 00:13:08.040]  而是看看我們自己所過的日子
[00:13:08.040 --> 00:13:12.400]  其實我們看回求主指教我們數算日子
[00:13:12.400 --> 00:13:14.160]  特別是這些聖經
[00:13:14.160 --> 00:13:17.320]  我們記起的是摩西去求神
[00:13:17.320 --> 00:13:19.320]  他看這個日子
[00:13:19.320 --> 00:13:20.200]  我相信就是說
[00:13:20.200 --> 00:13:23.120]  因為摩西比我們當中很多人
[00:13:23.120 --> 00:13:25.680]  他的生命如果在地上叫很長壽
[00:13:25.680 --> 00:13:27.200]  120歲
[00:13:27.200 --> 00:13:28.840]  但是當他回望的時候
[00:13:28.840 --> 00:13:29.720]  他也要看看
[00:13:29.720 --> 00:13:32.360]  他的人生也是要求神來指教他
[00:13:32.360 --> 00:13:33.960]  怎樣走這條路
[00:13:33.960 --> 00:13:37.760]  特別是聖經西班牙書一章的16節
[00:13:37.760 --> 00:13:39.440]  這裡特別提到
[00:13:39.440 --> 00:13:41.960]  他說哪一天是憤怒的日子
[00:13:41.960 --> 00:13:44.960]  是急難困苦的日子
[00:13:44.960 --> 00:13:48.400]  是荒涼淒涼的日子
[00:13:48.400 --> 00:13:51.120]  是黑暗幽冥
[00:13:51.120 --> 00:13:53.400]  密雲孤黑的日子
[00:13:53.400 --> 00:13:57.920]  幽暗幽冥原文就是說黑暗的意思
[00:13:57.920 --> 00:14:00.840]  這些日子如果看來就是很黑暗
[00:14:00.840 --> 00:14:03.960]  就是說你黑暗的時候你是怎樣
[00:14:03.960 --> 00:14:05.320]  你摸索前行
[00:14:05.320 --> 00:14:07.640]  你是看不清楚的前面
[00:14:07.640 --> 00:14:11.080]  這個世界其實很多時候我們人生去面對
[00:14:11.080 --> 00:14:12.400]  都是在一個怎樣
[00:14:12.400 --> 00:14:14.120]  看不清楚的時候
[00:14:14.120 --> 00:14:16.200]  這個世界我們都所說
[00:14:16.200 --> 00:14:18.120]  有時候你發現
[00:14:18.120 --> 00:14:20.960]  無論是政治一些選舉
[00:14:20.960 --> 00:14:24.080]  裡面有些人說有很多黑暗你看不到
[00:14:24.080 --> 00:14:27.240]  你看到的有些東西只是表面
[00:14:27.240 --> 00:14:28.960]  但是這裡提醒我們
[00:14:28.960 --> 00:14:32.760]  這個剛才所讀的一章的15節
[00:14:32.760 --> 00:14:34.480]  接著16節那裡這麼說
[00:14:34.480 --> 00:14:37.280]  他說是催國立憾的日子
[00:14:37.280 --> 00:14:41.000]  指戰爭衝鋒陷陣要攻堅誠
[00:14:41.000 --> 00:14:42.920]  和高大的城樓
[00:14:42.920 --> 00:14:44.560]  這些時間你看到
[00:14:44.560 --> 00:14:46.880]  就是說這個世界其實將會是
[00:14:46.880 --> 00:14:49.480]  特別是我們所經歷的日子
[00:14:49.480 --> 00:14:51.640]  都是充滿了怎樣
[00:14:51.640 --> 00:14:54.440]  有這個地上是打仗
[00:14:54.440 --> 00:14:57.040]  人們去爭鬥
[00:14:57.040 --> 00:14:59.040]  今天就算我們加拿大
[00:14:59.040 --> 00:15:03.120]  你沒有面對那些槍炮、炸彈
[00:15:03.120 --> 00:15:04.240]  好像很黑暗
[00:15:04.240 --> 00:15:06.840]  但是你會感受得到怎樣
[00:15:06.840 --> 00:15:10.120]  很多人在爭戰
[00:15:10.120 --> 00:15:14.200]  很多人要拿權或者去選舉的時候
[00:15:14.200 --> 00:15:16.200]  很多的立憾的聲音
[00:15:16.200 --> 00:15:18.160]  我們現在
[00:15:18.160 --> 00:15:21.520]  我們很多人都不是很想去美國
[00:15:21.520 --> 00:15:23.400]  美國人都說他不是這麼想上來
[00:15:23.400 --> 00:15:25.200]  因為怕走過的時候
[00:15:25.200 --> 00:15:27.040]  人家知道他是美國人
[00:15:27.040 --> 00:15:29.200]  怕好像人家說你們這麼差
[00:15:29.200 --> 00:15:32.720]  你上來都會有人立憾
[00:15:32.720 --> 00:15:33.840]  就是說他來到
[00:15:33.840 --> 00:15:36.400]  如果是川普總統現在上來的時候
[00:15:36.400 --> 00:15:40.520]  那些人會怎樣?大家不是歡迎他
[00:15:40.520 --> 00:15:44.120]  而是好像那些人說過街老鼠
[00:15:44.120 --> 00:15:45.960]  過得不太喜歡他的時候
[00:15:45.960 --> 00:15:49.520]  當然會發出一些不好的回應
[00:15:49.520 --> 00:15:52.600]  但是這裡其實聖經在《西方校書記》
[00:15:52.600 --> 00:15:54.200]  一章的十七節
[00:15:54.200 --> 00:15:57.280]  這裡特別說到這個世界就是這樣的
[00:15:57.280 --> 00:15:59.880]  這個世界一是人罪性的問題
[00:15:59.880 --> 00:16:02.800]  而神他必然是會進行這個審判
[00:16:02.800 --> 00:16:06.160]  他說我必使災禍臨到人身上
[00:16:06.160 --> 00:16:09.880]  使他們必行走如同核眼的
[00:16:09.880 --> 00:16:11.320]  因為得罪了我
[00:16:11.320 --> 00:16:14.680]  他們的血必倒出如灰塵
[00:16:14.680 --> 00:16:18.440]  他們的肉必拋棄如糞土
[00:16:18.440 --> 00:16:21.680]  這裡特別說到行走如同核眼
[00:16:21.680 --> 00:16:24.680]  離棄真神的人面對災禍
[00:16:24.680 --> 00:16:26.360]  沒有力去抵擋
[00:16:26.360 --> 00:16:31.160]  萬無目的來生活奔走
[00:16:31.160 --> 00:16:32.920]  好像核了牙一樣
[00:16:32.920 --> 00:16:35.320]  其實這個世界你知道
[00:16:35.320 --> 00:16:38.840]  當人是被罪惡去迷惑的時候
[00:16:38.840 --> 00:16:41.080]  或者這麼說我們人不向著神
[00:16:41.080 --> 00:16:43.440]  要我們走一條光明的路的時候
[00:16:43.440 --> 00:16:44.680]  我們都是落在一個黑暗
[00:16:44.680 --> 00:16:46.800]  好像瞎了眼一樣
[00:16:46.800 --> 00:16:49.560]  你看到有些人好像看不到東西一樣
[00:16:49.560 --> 00:16:54.800]  我都未曾見過一些美國的領袖
[00:16:54.800 --> 00:16:57.200]  有時候我沒有聽到一個領袖
[00:16:57.200 --> 00:16:59.720]  好像說那些不是真實的東西
[00:16:59.720 --> 00:17:01.640]  當是真的說這麼多
[00:17:01.640 --> 00:17:02.800]  其實你再留心聽
[00:17:02.800 --> 00:17:07.120]  有很多人說的話未必是真的
[00:17:07.120 --> 00:17:10.240]  但是他說得很真實
[00:17:10.240 --> 00:17:11.280]  好像真的一樣
[00:17:11.280 --> 00:17:14.360]  但是他自己是否看不到呢?
[00:17:14.360 --> 00:17:17.040]  其實他不是自己看不到
[00:17:17.040 --> 00:17:20.360]  他是想別人看不到他想做的事情
[00:17:20.360 --> 00:17:22.520]  有時候你看到現在的領袖
[00:17:22.520 --> 00:17:24.680]  其實他心裡面有盤棋在
[00:17:24.680 --> 00:17:25.920]  他不想讓你知道
[00:17:25.920 --> 00:17:27.520]  他不想讓你看
[00:17:27.520 --> 00:17:29.600]  但是突然間去執行的時候
[00:17:29.600 --> 00:17:31.600]  他才可以怎樣?
[00:17:31.600 --> 00:17:34.080]  使得我們有很多評論
[00:17:34.080 --> 00:17:36.200]  他才可以使得市場上上落落
[00:17:36.200 --> 00:17:37.560]  沒有人捉摸得到
[00:17:37.560 --> 00:17:40.280]  他從中可以賺很多錢
[00:17:40.280 --> 00:17:41.800]  我們今天也是
[00:17:41.800 --> 00:17:43.720]  但是我們如果是這樣做的時候
