
[00:00:00.000 --> 00:00:02.560]  羅馬書的第十六講
[00:03:29.880 --> 00:03:33.040]  使你的日子得而長久
[00:03:33.040 --> 00:03:35.680]  有沒有看到
[00:03:35.680 --> 00:03:39.000]  看到以色列人都未進入英許之地
[00:03:39.000 --> 00:03:40.520]  已經告訴他們
[00:03:40.520 --> 00:03:42.520]  你們進入英許之地
[00:03:42.520 --> 00:03:47.920]  就要遵行神的話語 遵行神的律例
[00:03:47.920 --> 00:03:49.000]  為什麼
[00:03:49.000 --> 00:03:52.400]  以致你的日子得而長久
[00:03:52.400 --> 00:03:56.000]  在生命記的二十七章二十六節
[00:03:56.000 --> 00:04:03.200]  摩西說 不堅守遵行這律法的言語的
[00:04:03.200 --> 00:04:07.360]  必受詛咒 百姓都要說 阿門
[00:04:07.360 --> 00:04:09.520]  神是和以色列人立約
[00:04:09.520 --> 00:04:11.160]  以色列人說 阿門
[00:04:11.160 --> 00:04:12.560]  意思是什麼
[00:04:12.560 --> 00:04:16.760]  他們答應遵守神的律例 典章
[00:04:16.760 --> 00:04:19.560]  除了摩西五經
[00:04:19.560 --> 00:04:22.520]  詩篇都有很多經文
[00:04:22.520 --> 00:04:25.080]  有對律法的觀點
[00:04:25.080 --> 00:04:28.840]  詩篇的十九篇 七至十一節
[00:04:28.840 --> 00:04:33.440]  說耶和華的律法傳避能甦醒人心
[00:04:33.440 --> 00:04:38.240]  耶和華的法度確定能使愚人有智慧
[00:04:38.240 --> 00:04:43.800]  耶和華的訓詞正直能快活人的心
[00:04:43.800 --> 00:04:48.680]  耶和華的命令清潔能明亮人的眼目
[00:04:48.680 --> 00:04:52.400]  耶和華的道理潔淨傳道永遠
[00:04:52.400 --> 00:04:58.000]  耶和華的典章真實 傳言公義
[00:04:58.000 --> 00:05:00.440]  都比金紙可羨慕
[00:05:00.440 --> 00:05:03.640]  且比極多的晶金可羨慕
[00:05:03.640 --> 00:05:06.240]  比勿甘田
[00:05:06.240 --> 00:05:10.040]  且比風防下敵的勿甘田
[00:05:10.040 --> 00:05:13.880]  況且你的僕人因此受警戒
[00:05:13.880 --> 00:05:17.880]  守著這些便有大賞
[00:05:17.880 --> 00:05:21.240]  有沒有見到神的話語是傳避的
[00:05:21.240 --> 00:05:23.280]  是令人甦醒
[00:05:23.280 --> 00:05:27.240]  令人的眼目能夠明亮
[00:05:27.240 --> 00:05:29.840]  還有很多詩篇的話語
[00:05:29.840 --> 00:05:35.280]  都說神的話語是真理 是真實的
[00:05:35.280 --> 00:05:40.760]  詩人還鼓勵我們要切勿神的話語
[00:05:40.760 --> 00:05:42.880]  要愛神的律法
[00:05:42.880 --> 00:05:44.880]  有很多很多的經文
[00:05:44.880 --> 00:05:47.280]  我都不能夠一一讀出來
[00:05:47.280 --> 00:05:52.120]  我會留在powerpoint給大家參考
[00:05:52.120 --> 00:05:57.720]  除了摩西五經和詩篇
[00:05:57.720 --> 00:06:01.920]  還有一篇一百十九篇
[00:06:01.920 --> 00:06:04.520]  特別是講到神的話語
[00:06:04.520 --> 00:06:06.000]  詩篇一百十九篇
[00:06:06.000 --> 00:06:08.760]  我們知道是一個字母詩
[00:06:08.760 --> 00:06:10.880]  甚麼是字母詩
[00:06:10.880 --> 00:06:15.720]  就是用希伯來文的字母砌成
[00:06:15.720 --> 00:06:17.640]  每一節經文的開始
[00:06:17.640 --> 00:06:20.560]  都是一個希伯來文的字母
[00:06:20.560 --> 00:06:23.480]  希伯來文的字母有多少個
[00:06:23.480 --> 00:06:25.880]  一共二十二個
[00:06:25.880 --> 00:06:28.160]  在術語詩篇的一百十九篇
[00:06:28.160 --> 00:06:31.480]  每個字母是重複出現八次
[00:06:31.480 --> 00:06:35.320]  八乘二十二就是一百七十六
[00:06:35.320 --> 00:06:37.320]  所以詩篇一百一十九篇
[00:06:37.320 --> 00:06:39.640]  有一百七十六節的經文
[00:06:39.640 --> 00:06:42.280]  全部都是讚美神的律法
[00:06:42.280 --> 00:06:45.120]  要我們來守神的話語
[00:06:45.120 --> 00:06:47.400]  例如詩篇的一百十九篇
[00:06:47.400 --> 00:06:50.080]  一至二節和五十七節
[00:06:50.080 --> 00:06:52.520]  說遵守耶和華的律法
[00:06:52.520 --> 00:06:54.800]  這人便為有福
[00:06:54.800 --> 00:06:57.120]  還有很多經文說
[00:06:57.120 --> 00:07:01.960]  若果我們遵守神的話語就不至於羞愧
[00:07:01.960 --> 00:07:03.760]  在詩篇的一百十九篇
[00:07:03.760 --> 00:07:05.360]  九至十一節
[00:07:05.360 --> 00:07:07.840]  說潔淨我們的行為
[00:07:07.840 --> 00:07:11.880]  我們要不偏離神的命令
[00:07:11.880 --> 00:07:14.400]  免得我們得罪神
[00:07:14.400 --> 00:07:16.480]  詩篇的一百十九篇
[00:07:16.480 --> 00:07:18.400]  二十八至三十節
[00:07:18.400 --> 00:07:21.960]  求你照你的話語使我建立
[00:07:21.960 --> 00:07:26.280]  求你使我離開奸詐的道
[00:07:26.280 --> 00:07:28.920]  開恩將你的律法賜給我
[00:07:28.920 --> 00:07:31.960]  我揀選了忠信的道
[00:07:31.960 --> 00:07:35.520]  將你的典章擺在我的面前
[00:07:35.520 --> 00:07:36.480]  還有呢
[00:07:36.480 --> 00:07:37.960]  第三十七節
[00:07:37.960 --> 00:07:41.560]  求你叫我眼睛不看虛假
[00:07:41.560 --> 00:07:44.520]  又叫我在你的道中生活
[00:07:44.520 --> 00:07:47.680]  有沒有見到神的道重複出現
[00:07:47.680 --> 00:07:52.120]  神的道神的話語真的非常非常重要
[00:07:52.120 --> 00:07:55.720]  除了摩西五經和詩篇
[00:07:55.720 --> 00:07:58.360]  還有什麼其他的經文
[00:07:58.360 --> 00:08:00.000]  在智慧書
[00:08:00.000 --> 00:08:02.800]  傳道書的十二章十三節
[00:08:02.800 --> 00:08:06.520]  說這些事都已聽見了
[00:08:06.520 --> 00:08:08.880]  總之就是要敬畏神
[00:08:08.880 --> 00:08:10.920]  謹守祂的誡命
[00:08:10.920 --> 00:08:14.000]  這是人所當盡的本分
[00:08:14.000 --> 00:08:15.000]  還有呢
[00:08:15.000 --> 00:08:16.120]  在先知書
[00:08:16.120 --> 00:08:19.400]  以塞亞書的四十二章二十一節
[00:08:19.400 --> 00:08:22.840]  耶和華因自己公義的緣故
[00:08:22.840 --> 00:08:26.880]  喜歡使律法為大為尊
[00:08:26.880 --> 00:08:27.840]  還有
[00:08:27.840 --> 00:08:30.040]  就是舊約最後的一部書
[00:08:30.040 --> 00:08:31.280]  馬拉基書
[00:08:31.280 --> 00:08:32.880]  四章四節
[00:08:32.880 --> 00:08:36.600]  你們當紀念我僕人摩西的律法
[00:08:36.600 --> 00:08:38.520]  就是我在荷列山
[00:08:38.520 --> 00:08:40.360]  為以色列眾人
[00:08:40.360 --> 00:08:43.600]  所吩咐他的律例典章
[00:08:43.600 --> 00:08:46.200]  你們不要說我長氣
[00:08:46.200 --> 00:08:47.960]  這是聖經的教導
[00:08:47.960 --> 00:08:49.320]  就讓我們見到
[00:08:49.320 --> 00:08:52.440]  神的話語的確是很重要
[00:08:52.440 --> 00:08:57.560]  從創世紀到馬拉基書
[00:08:57.560 --> 00:09:00.640]  第一部到最後一部書
[00:09:00.640 --> 00:09:04.800]  全部都是講到神話語的重要性
[00:09:04.800 --> 00:09:07.800]  你說這只不過是舊約
[00:09:07.800 --> 00:09:09.480]  那新約呢
[00:09:09.480 --> 00:09:13.320]  新約耶穌基督開始祂侍功的時候
[00:09:13.320 --> 00:09:16.680]  在登山寶訓一開始就已經講
[00:09:16.680 --> 00:09:20.120]  祂在馬太福音的五章十七至十八節
[00:09:20.120 --> 00:09:23.320]  祂說 莫想我來廢掉律法和先知
[00:09:23.320 --> 00:09:25.600]  我來不是要廢掉
[00:09:25.600 --> 00:09:27.360]  乃是要成全
[00:09:27.360 --> 00:09:29.280]  我實在告訴你們
[00:09:29.280 --> 00:09:31.920]  就是到天地都廢去了
[00:09:31.920 --> 00:09:36.000]  律法的一點一或也不能廢去
[00:09:36.000 --> 00:09:37.840]  都要成全
[00:09:37.840 --> 00:09:39.640]  耶穌基督自己說
[00:09:39.640 --> 00:09:45.280]  絕對我們是不能夠廢去律法
[00:09:45.280 --> 00:09:49.120]  如果耶穌基督自己都說不可以廢去律法
[00:09:49.120 --> 00:09:52.560]  為何保羅說我們要向律法廢了
[00:09:52.560 --> 00:09:55.640]  這就是我待會要解釋的
[00:09:55.640 --> 00:09:57.120]  我們先看看
[00:09:57.120 --> 00:09:59.720]  除了福音書之外
[00:09:59.720 --> 00:10:03.000]  其他的書本是怎樣看律法
[00:10:03.000 --> 00:10:06.680]  尤其是《使徒行傳》和《羅馬書》
[00:10:06.680 --> 00:10:09.440]  《使徒行傳》的七章三十八節
[00:10:09.440 --> 00:10:12.840]  叫律法做活潑的聖言
[00:10:12.840 --> 00:10:15.640]  是聖潔的言語
[00:10:15.640 --> 00:10:18.480]  在《使徒行傳》的七章五十三節
[00:10:18.480 --> 00:10:22.040]  說是天使所傳的律法
[00:10:22.040 --> 00:10:26.080]  這個和希伯來書的二章二節很相似
[00:10:26.080 --> 00:10:28.840]  說是天使所傳的話
[00:10:28.840 --> 00:10:32.440]  誰的話 是神的話語
[00:10:32.440 --> 00:10:34.760]  羅馬書的七章十二節
[00:10:34.760 --> 00:10:37.120]  說律法是聖潔的誡命
[00:10:37.120 --> 00:10:40.840]  也是聖潔公義良善的
[00:10:40.840 --> 00:10:43.520]  在《羅馬書》的七章十四節
[00:10:43.520 --> 00:10:46.760]  律法是屬乎靈的
[00:10:46.760 --> 00:10:48.720]  羅馬書的七章二十二節
[00:10:48.720 --> 00:10:50.480]  保羅說
[00:10:50.480 --> 00:10:52.680]  按我裡面的意思
[00:10:52.680 --> 00:10:55.360]  我是喜歡神的律法
[00:10:55.360 --> 00:10:58.760]  保羅說我絕對是喜歡神的律法
[00:10:58.760 --> 00:11:01.640]  而在《迪摩太前書》的一章八節
[00:11:01.640 --> 00:11:02.640]  保羅說
[00:11:02.640 --> 00:11:05.560]  我們知道律法原是好的
[00:11:05.560 --> 00:11:08.880]  只要人用得合二
[00:11:08.880 --> 00:11:11.240]  然後到《啟示錄》
[00:11:11.240 --> 00:11:16.040]  最後一部書就是《啟示錄》
[00:11:16.040 --> 00:11:18.560]  《啟示錄》的一章三節
[00:11:18.560 --> 00:11:20.960]  說念這書上寓言的
[00:11:20.960 --> 00:11:24.280]  和這些聽見又遵守其中
[00:11:24.280 --> 00:11:27.040]  所記載的都市有福的
[00:11:27.040 --> 00:11:29.400]  因為日期近了
[00:11:29.400 --> 00:11:32.960]  有人說這裡只不過是講寓言
[00:11:32.960 --> 00:11:34.880]  不是講神的話語
[00:11:34.880 --> 00:11:37.840]  寓言能不能夠被遵守
[00:11:37.840 --> 00:11:40.200]  經文說要遵守
[00:11:40.200 --> 00:11:42.800]  只有神的話語 神的律法
[00:11:42.800 --> 00:11:44.960]  才能夠被遵守
[00:11:44.960 --> 00:11:47.800]  所以無論是由第一部書
[00:11:47.800 --> 00:11:49.360]  《創世紀舊約》
[00:11:49.360 --> 00:11:52.440]  到新約最後一部書《啟示錄》
[00:11:52.440 --> 00:11:54.360]  全部都告訴我們
[00:11:54.360 --> 00:11:56.480]  神的話語是好的
[00:11:56.480 --> 00:11:57.600]  是聖潔的
[00:11:57.600 --> 00:11:58.840]  是公義的
[00:11:58.840 --> 00:12:00.280]  是榮耀的
[00:12:00.280 --> 00:12:05.920]  這就是聖經對神話語的觀點
[00:12:05.920 --> 00:12:10.320]  其實律法的功用是甚麼
[00:12:10.320 --> 00:12:13.040]  是反映出神的屬性
[00:12:13.040 --> 00:12:17.360]  今天Elly會跟我們講神的屬性
[00:12:17.360 --> 00:12:21.520]  律法就是反映出神的屬性
[00:12:21.520 --> 00:12:24.040]  神的屬性之一是甚麼
[00:12:24.040 --> 00:12:26.080]  是祂的公義
[00:12:26.080 --> 00:12:28.400]  祂的公義是完美的
[00:12:28.400 --> 00:12:32.280]  律法就是反映出神完美的公義
[00:12:32.280 --> 00:12:34.720]  你說我們能否做到
[00:12:34.720 --> 00:12:39.520]  能否用我們的行為來滿足神完美的公義
[00:12:39.520 --> 00:12:41.200]  沒辦法
[00:12:41.200 --> 00:12:46.440]  所以沒有一個人能夠靠自己的行為來取悅神
[00:12:46.440 --> 00:12:48.760]  能夠達到神的標準
[00:12:48.760 --> 00:12:50.760]  因為神的標準是完美的
[00:12:50.760 --> 00:12:52.560]  沒有人能夠達到
[00:12:52.560 --> 00:12:57.440]  所以保羅在羅馬書三至五章
[00:12:57.440 --> 00:12:58.520]  告訴我們
[00:12:58.520 --> 00:13:00.960]  我們得救是在乎甚麼
[00:13:00.960 --> 00:13:03.200]  是在乎神的恩典
[00:13:03.200 --> 00:13:05.320]  不是靠我們自己所做
[00:13:05.320 --> 00:13:07.200]  當我們接受耶穌基督神
[00:13:07.200 --> 00:13:10.520]  就將耶穌基督的義披在我們身上
[00:13:10.520 --> 00:13:13.120]  耶穌基督的義是完美的
[00:13:13.120 --> 00:13:15.720]  合乎了神完美的公義
[00:13:15.720 --> 00:13:18.160]  所以我們才能與神和好
[00:13:18.160 --> 00:13:23.120]  這就是保羅所說的清義
[00:13:23.120 --> 00:13:27.480]  因為沒有人能夠守得到神的律法
[00:13:27.480 --> 00:13:30.760]  所以就出現了有兩個極端
[00:13:30.760 --> 00:13:32.600]  一個極端是甚麼
[00:13:32.600 --> 00:13:34.920]  放縱主義者
[00:13:34.920 --> 00:13:37.720]  既然我們都做不到
[00:13:37.720 --> 00:13:39.560]  就放棄吧
[00:13:39.560 --> 00:13:40.800]  既然都做不到
[00:13:40.800 --> 00:13:42.440]  反正都做不到
[00:13:42.440 --> 00:13:43.680]  盡情享樂
[00:13:43.680 --> 00:13:46.600]  喜歡做甚麼你就做甚麼
[00:13:46.600 --> 00:13:49.040]  保羅還說在恩典之下
[00:13:49.040 --> 00:13:50.840]  全對
[00:13:50.840 --> 00:13:51.920]  合聽
[00:13:51.920 --> 00:13:53.680]  我們不是靠自己
[00:13:53.680 --> 00:13:57.840]  所以我們喜歡做甚麼就做甚麼
[00:13:57.840 --> 00:13:59.880]  另外一個極端
[00:13:59.880 --> 00:14:01.680]  就是律法主義者
[00:14:01.680 --> 00:14:03.480]  除了放縱主義者
[00:14:03.480 --> 00:14:05.320]  就是律法主義者
[00:14:05.320 --> 00:14:08.800]  這些人說要靠守神的律法
[00:14:08.800 --> 00:14:10.880]  才能夠得救
[00:14:10.880 --> 00:14:14.520]  袁牧師你剛剛才說
[00:14:14.520 --> 00:14:16.120]  沒有人做得到
[00:14:16.120 --> 00:14:19.640]  為何這些人還要靠自己的行為得救
[00:14:19.640 --> 00:14:21.320]  原因很簡單
[00:14:21.320 --> 00:14:22.520]  他們做不到
[00:14:22.520 --> 00:14:25.520]  他們就將神的標準降低了
[00:14:25.520 --> 00:14:27.920]  就好像法理賽人一樣
[00:14:27.920 --> 00:14:31.560]  空以外表來守神的律法
[00:14:31.560 --> 00:14:33.200]  假冒為善
[00:14:33.200 --> 00:14:35.960]  不是真真正正做得到
[00:14:35.960 --> 00:14:40.680]  他們就是騙神騙鬼 意為自己做到
[00:14:40.680 --> 00:14:43.520]  在羅馬書的六章十四節
[00:14:43.520 --> 00:14:45.440]  保羅用了一句話
[00:14:45.440 --> 00:14:49.600]  回答了兩個極端人錯誤的教導
[00:14:49.600 --> 00:14:53.480]  一句話回答了兩種人
[00:14:53.480 --> 00:14:56.360]  在羅馬書的六章十四節保羅說
[00:14:56.360 --> 00:14:58.520]  罪必不能作你的主
[00:14:58.520 --> 00:15:00.840]  因你們不在律法之下
[00:15:00.840 --> 00:15:03.400]  乃在恩典之下
[00:15:03.400 --> 00:15:06.840]  對於那些放縱主義者保羅說
[00:15:06.840 --> 00:15:10.080]  罪必不能作你們的主
[00:15:10.080 --> 00:15:12.840]  你們以前的主人是誰
[00:15:12.840 --> 00:15:15.040]  是撒旦 是罪
[00:15:15.040 --> 00:15:18.360]  你們現在新的主人是耶穌基督
[00:15:18.360 --> 00:15:22.280]  你們已經被倒入一個新的墓裡
[00:15:22.280 --> 00:15:24.960]  你們應該是結出屬靈的果子
[00:15:24.960 --> 00:15:27.400]  應該越來越聖潔
[00:15:27.400 --> 00:15:30.560]  但你們不可以繼續在罪裡面
[00:15:30.560 --> 00:15:34.640]  這正是保羅在羅馬書第五章所說
[00:15:34.640 --> 00:15:36.760]  首先在羅馬書第五章
[00:15:36.760 --> 00:15:38.600]  我們是與神和好
[00:15:38.600 --> 00:15:39.960]  到了第六章
[00:15:39.960 --> 00:15:41.920]  保羅說你們要聖潔
[00:15:41.920 --> 00:15:43.920]  越來越像耶穌基督
[00:15:43.920 --> 00:15:45.720]  然後到了第七章
[00:15:45.720 --> 00:15:47.920]  你們得到自由
[00:15:47.920 --> 00:15:52.000]  但你們一定要結出屬靈的果子
[00:15:52.000 --> 00:15:56.000]  聖潔的果子來給神
[00:15:56.000 --> 00:15:58.680]  對於那些律法主義者
[00:15:58.680 --> 00:16:01.120]  保羅又怎樣回答
[00:16:01.120 --> 00:16:04.600]  他說你們不在律法之下
[00:16:04.600 --> 00:16:07.400]  你們已經有自由
[00:16:07.400 --> 00:16:09.000]  因為你們得救
[00:16:09.000 --> 00:16:12.120]  不是靠你們自己守律法
[00:16:12.120 --> 00:16:14.360]  是靠耶穌基督的恩典
[00:16:14.360 --> 00:16:16.640]  是因信稱義
[00:16:16.640 --> 00:16:20.680]  所以你們已經不在律法之下
[00:16:20.680 --> 00:16:24.080]  你們不要以為是靠自己守律法
[00:16:24.080 --> 00:16:26.960]  是能夠得救
[00:16:26.960 --> 00:16:29.400]  今天我會跟大家說
[00:16:29.400 --> 00:16:32.480]  一共大綱有三點
[00:16:32.480 --> 00:16:34.000]  第一點
[00:16:34.000 --> 00:16:37.840]  向律法死了是什麼意思
[00:16:37.840 --> 00:16:39.080]  我們第一點
[00:16:39.080 --> 00:16:41.040]  不在律法之下
[00:16:41.040 --> 00:16:44.360]  羅馬書的七章一至五折頭
[00:16:44.360 --> 00:16:46.480]  第二點
[00:16:46.480 --> 00:16:50.240]  不是說不在律法之下你就放屁
[00:16:50.240 --> 00:16:52.280]  你喜歡做什麼就做什麼
[00:16:52.280 --> 00:16:56.280]  保羅說你要結出果子來給神
[00:16:56.280 --> 00:17:00.320]  羅馬書的七章五折尾
[00:17:00.320 --> 00:17:02.480]  然後第三點
[00:17:02.480 --> 00:17:05.440]  不是說你不需要再守神的律法
[00:17:05.440 --> 00:17:06.840]  你要守
[00:17:06.840 --> 00:17:09.560]  但你守的辦法不同了
[00:17:09.560 --> 00:17:12.400]  你不是守文字上的律法
[00:17:12.400 --> 00:17:14.560]  你是守律法的正義
[00:17:14.560 --> 00:17:18.120]  你一樣是要守神的律法
[00:17:18.120 --> 00:17:20.640]  我們先來看第一點
[00:17:20.640 --> 00:17:23.520]  就是我們不在律法之下
[00:17:23.520 --> 00:17:26.160]  其實我上一次已經開始了
[00:17:26.160 --> 00:17:30.120]  跟大家說我們不在律法之下
[00:17:30.120 --> 00:17:32.520]  保羅解釋給我們聽
[00:17:32.520 --> 00:17:35.040]  不在律法之下是什麼意思
[00:17:35.040 --> 00:17:39.440]  第一 我們不是在律法的審判之下
[00:17:39.440 --> 00:17:42.480]  我們的舊我已經死了
[00:17:42.480 --> 00:17:43.880]  一個死了的人
[00:17:43.880 --> 00:17:46.480]  還在不在律法之下
[00:17:46.480 --> 00:17:47.800]  不是
[00:17:47.800 --> 00:17:50.560]  我們不再受律法的約束
[00:17:50.560 --> 00:17:52.240]  羅馬書的六章七折
[00:17:52.240 --> 00:17:55.200]  我們不再讓律法來定我們的罪
[00:17:55.200 --> 00:17:57.480]  羅馬書的八章一折
[00:17:57.480 --> 00:18:01.160]  我們不單止不在律法的審判之下
[00:18:01.160 --> 00:18:03.840]  接受耶穌基督的人
[00:18:03.840 --> 00:18:06.960]  不單止不在律法的審判之下
[00:18:06.960 --> 00:18:09.400]  也不在律法的救贖之下
[00:18:09.400 --> 00:18:12.120]  律法是不能夠救贖我們
[00:18:12.120 --> 00:18:17.000]  我們被救贖是靠接受耶穌基督
[00:18:17.000 --> 00:18:19.880]  而不是靠守律法
[00:18:19.880 --> 00:18:22.760]  加拉太書的三章十一折
[00:18:22.760 --> 00:18:25.840]  所以不在律法之下是什麼意思
[00:18:25.840 --> 00:18:27.600]  不在律法的審判
[00:18:27.600 --> 00:18:30.080]  不在律法的救贖之下
[00:18:30.080 --> 00:18:33.040]  律法不單止不能夠救贖我們
[00:18:33.040 --> 00:18:35.960]  反而會引我們去犯罪
[00:18:35.960 --> 00:18:37.840]  這個我們遲些會說
[00:18:37.840 --> 00:18:40.200]  在羅馬書的五章二十二節
[00:18:40.200 --> 00:18:43.480]  和七章尾都有說到
[00:18:43.480 --> 00:18:45.440]  首先我們看看保羅說
[00:18:45.440 --> 00:18:49.240]  我們不在律法的審判之下
[00:18:49.240 --> 00:18:51.440]  羅馬書的七章一折
[00:18:51.440 --> 00:18:53.240]  「你們豈不曉得
[00:18:53.240 --> 00:18:57.440]  律法管人士在活著的時候嗎」
[00:18:57.440 --> 00:19:00.760]  保羅說出一個很明顯的真理
[00:19:00.760 --> 00:19:03.360]  就是說你們不曉得
[00:19:03.360 --> 00:19:04.840]  你們豈不曉得
[00:19:04.840 --> 00:19:08.240]  這個每個人都應該知道的
[00:19:08.240 --> 00:19:11.360]  無論是羅馬帝國的律法
[00:19:11.360 --> 00:19:13.360]  無論是希臘的律法
[00:19:13.360 --> 00:19:16.240]  甚至是美國的律法
[00:19:16.240 --> 00:19:20.040]  一個死了的人是否在律法之下
[00:19:20.040 --> 00:19:22.760]  不是在律法之下
[00:19:22.760 --> 00:19:24.440]  一個例子就是
[00:19:24.440 --> 00:19:26.920]  一個人駕駛一輛車在自由通道
[00:19:26.920 --> 00:19:28.000]  喝醉酒
[00:19:28.000 --> 00:19:31.760]  一撞就撞到另一輛車死了
[00:19:31.760 --> 00:19:33.920]  那個警察來到
[00:19:33.920 --> 00:19:35.240]  他說 哈哈哈
[00:19:35.240 --> 00:19:36.840]  老友 你不幸運了
[00:19:36.840 --> 00:19:37.760]  你遇著我
[00:19:37.760 --> 00:19:39.600]  讓我抄牌
[00:19:39.600 --> 00:19:41.520]  讓我給你一張信用卡
[00:19:41.520 --> 00:19:43.160]  他會不會這樣做
[00:19:43.160 --> 00:19:46.040]  那個人的司機已經死了
[00:19:46.040 --> 00:19:47.320]  你會不會抄他的牌
[00:19:47.320 --> 00:19:48.920]  當然不會
[00:19:48.920 --> 00:19:50.200]  沒有人會這樣做
[00:19:50.200 --> 00:19:55.200]  死了的人不再在律法之下
[00:19:55.200 --> 00:19:56.080]  記不記得
[00:19:56.080 --> 00:19:57.880]  保羅在羅馬書的第六章
[00:19:57.880 --> 00:20:00.400]  他用了一個比喻
[00:20:00.400 --> 00:20:02.600]  是主僕的比喻
[00:20:02.600 --> 00:20:06.720]  他說 你是服侍誰
[00:20:06.720 --> 00:20:09.360]  你服從誰 侍奉誰
[00:20:09.360 --> 00:20:11.200]  誰就是你的主人
[00:20:11.200 --> 00:20:13.640]  如果你去侍奉罪
