
[00:00:00.000 --> 00:00:03.600]  《生命說書教網絡》又與第一姐妹一起讀聖經
[00:09:11.880 --> 00:09:13.880]  為什麼你改兒子的名字叫有病
[00:09:13.880 --> 00:09:15.880]  你沒有病,為什麼改兒子的名字叫有病
[00:09:15.880 --> 00:09:17.880]  可能他出生的兒子生病
[00:09:17.880 --> 00:09:19.880]  弱一點
[00:09:19.880 --> 00:09:21.880]  BB經常生病
[00:09:21.880 --> 00:09:24.880]  於是叫他有病
[00:09:24.880 --> 00:09:26.880]  馬倫呢
[00:09:26.880 --> 00:09:28.880]  Maclon是有病
[00:09:28.880 --> 00:09:30.880]  基連的第二個兒子
[00:09:30.880 --> 00:09:32.880]  就是Kie
[00:09:32.880 --> 00:09:34.880]  Kie
[00:09:34.880 --> 00:09:36.880]  Kiong
[00:09:36.880 --> 00:09:38.880]  Kiong是基連
[00:09:38.880 --> 00:09:41.880]  Kiong是虎思鶴望
[00:09:41.880 --> 00:09:43.880]  為什麼叫Kiong呢
[00:09:43.880 --> 00:09:45.880]  Kiong不知道
[00:09:45.880 --> 00:09:47.880]  為什麼叫Kiong基連呢
[00:09:47.880 --> 00:09:49.880]  他改兒子的名字
[00:09:49.880 --> 00:09:51.880]  我怎知道什麼意思
[00:09:51.880 --> 00:09:53.880]  不過我自己作的
[00:09:53.880 --> 00:09:55.880]  會不會是因為大兒子
[00:09:55.880 --> 00:09:57.880]  很弱
[00:09:57.880 --> 00:09:59.880]  生出來有病,很可憐
[00:09:59.880 --> 00:10:01.880]  經常看著他
[00:10:01.880 --> 00:10:03.880]  很渴望,虎思鶴望
[00:10:03.880 --> 00:10:06.880]  會不會第二個兒子好一點
[00:10:06.880 --> 00:10:08.880]  第二個兒子健健康康出世
[00:10:08.880 --> 00:10:11.880]  就叫虎思鶴望
[00:10:11.880 --> 00:10:13.880]  Kiong
[00:10:13.880 --> 00:10:15.880]  都是由大伯來
[00:10:15.880 --> 00:10:17.880]  行以發他的人
[00:10:17.880 --> 00:10:19.880]  他本身是,自然是
[00:10:19.880 --> 00:10:21.880]  不過寄居在摩亞
[00:10:21.880 --> 00:10:23.880]  很久
[00:10:23.880 --> 00:10:25.880]  當時又給他住
[00:10:25.880 --> 00:10:27.880]  你住好就來
[00:10:27.880 --> 00:10:29.880]  可能有些錢
[00:10:29.880 --> 00:10:31.880]  可能買塊地
[00:10:31.880 --> 00:10:33.880]  租人塊地
[00:10:33.880 --> 00:10:35.880]  住了很久
[00:10:35.880 --> 00:10:37.880]  後來南俄米的丈夫
[00:10:37.880 --> 00:10:39.880]  以利米勒死了
[00:10:39.880 --> 00:10:41.880]  慘了
[00:10:41.880 --> 00:10:43.880]  慘情苦情開始了
[00:10:43.880 --> 00:10:45.880]  在南俄米
[00:10:45.880 --> 00:10:47.880]  三毛婆婆南俄米
[00:10:47.880 --> 00:10:49.880]  開始的苦難來了
[00:10:49.880 --> 00:10:51.880]  就是丈夫以利米勒
[00:10:51.880 --> 00:10:53.880]  嚇死他鄉
[00:10:53.880 --> 00:10:55.880]  死了在摩亞
[00:10:55.880 --> 00:10:57.880]  剩下夫人和他兩個兒子
[00:10:57.880 --> 00:10:59.880]  兩個兒子都OK
[00:10:59.880 --> 00:11:01.880]  後來有喜事
[00:11:01.880 --> 00:11:04.880]  兩個兒子都娶了太太
[00:11:04.880 --> 00:11:06.880]  去哪裡娶猶太太
[00:11:06.880 --> 00:11:08.880]  猶大太太
[00:11:08.880 --> 00:11:10.880]  娶不到猶大太太
[00:11:10.880 --> 00:11:12.880]  同族的
[00:11:12.880 --> 00:11:14.880]  娶了兩個摩亞女子
[00:11:14.880 --> 00:11:16.880]  到婚嫁年齡
[00:11:16.880 --> 00:11:18.880]  娶了兩個摩亞女子
[00:11:18.880 --> 00:11:20.880]  為妻
[00:11:20.880 --> 00:11:22.880]  一個叫阿爾巴
[00:11:22.880 --> 00:11:24.880]  阿帕
[00:11:24.880 --> 00:11:26.880]  阿帕是靈羊
[00:11:26.880 --> 00:11:28.880]  燈靈
[00:11:28.880 --> 00:11:30.880]  燈靈
[00:11:30.880 --> 00:11:32.880]  有些是木字邊
[00:11:32.880 --> 00:11:34.880]  有些是竹字邊
[00:11:34.880 --> 00:11:36.880]  燈靈是跳得很高的靈羊
[00:11:36.880 --> 00:11:38.880]  在以色列
[00:11:38.880 --> 00:11:40.880]  礦業地有很多
[00:11:40.880 --> 00:11:42.880]  竹字邊燈靈
[00:11:42.880 --> 00:11:44.880]  跳得很高
[00:11:44.880 --> 00:11:46.880]  靈羊的角很長
[00:11:46.880 --> 00:11:48.880]  用來吹角
[00:11:48.880 --> 00:11:50.880]  阿爾巴
[00:11:50.880 --> 00:11:52.880]  另一個叫路德
[00:11:52.880 --> 00:11:54.880]  就是我們今天路德記的路德
[00:11:54.880 --> 00:11:56.880]  路德
[00:11:56.880 --> 00:11:58.880]  Roof
[00:11:58.880 --> 00:12:00.880]  Roof
[00:12:00.880 --> 00:12:02.880]  Roof的名字
[00:12:02.880 --> 00:12:04.880]  都很好
[00:12:04.880 --> 00:12:06.880]  友誼
[00:12:06.880 --> 00:12:08.880]  友誼
[00:12:08.880 --> 00:12:10.880]  是一個
[00:12:10.880 --> 00:12:12.880]  好朋友
[00:12:12.880 --> 00:12:14.880]  他們一家人
[00:12:14.880 --> 00:12:16.880]  住了在
[00:12:16.880 --> 00:12:18.880]  摩亞城十年
[00:12:18.880 --> 00:12:20.880]  十年那麼久
[00:12:20.880 --> 00:12:22.880]  不過可惜
[00:12:22.880 --> 00:12:24.880]  爸爸離開了
[00:12:24.880 --> 00:12:26.880]  十年裡
[00:12:26.880 --> 00:12:28.880]  馬倫和
[00:12:28.880 --> 00:12:30.880]  幾年二人也死了
[00:12:30.880 --> 00:12:32.880]  所以三毛婆婆
[00:12:32.880 --> 00:12:34.880]  再深一點就陷入
[00:12:34.880 --> 00:12:36.880]  痛苦、失落
[00:12:36.880 --> 00:12:38.880]  失去丈夫
[00:12:38.880 --> 00:12:40.880]  你想想寄居在那裡
[00:12:40.880 --> 00:12:42.880]  平日也不算太多
[00:12:42.880 --> 00:12:44.880]  丈夫死了
[00:12:44.880 --> 00:12:46.880]  慘到極
[00:12:46.880 --> 00:12:48.880]  也有兩個兒子
[00:12:48.880 --> 00:12:50.880]  誰知兩個兒子
[00:12:50.880 --> 00:12:52.880]  都死了
[00:12:52.880 --> 00:12:54.880]  兩個兒子是否同時死
[00:12:54.880 --> 00:12:56.880]  希望不是否則受不了
[00:12:56.880 --> 00:12:58.880]  可能有一個大兒子
[00:12:58.880 --> 00:13:00.880]  身體弱一點
[00:13:00.880 --> 00:13:02.880]  馬倫死了
[00:13:02.880 --> 00:13:04.880]  幾年也死了
[00:13:04.880 --> 00:13:06.880]  可能一個養那麼多
[00:13:06.880 --> 00:13:08.880]  照顧哥哥
[00:13:08.880 --> 00:13:10.880]  太辛苦
[00:13:10.880 --> 00:13:12.880]  又死了
[00:13:12.880 --> 00:13:14.880]  如果你是拿俄米的話
[00:13:14.880 --> 00:13:16.880]  在異地居住
[00:13:16.880 --> 00:13:18.880]  丈夫死了
[00:13:18.880 --> 00:13:20.880]  然後第一個兒子死了
[00:13:20.880 --> 00:13:22.880]  第二個兒子也死了
[00:13:22.880 --> 00:13:26.880]  剩下拿俄米
[00:13:26.880 --> 00:13:28.880]  真的很痛苦
[00:13:28.880 --> 00:13:30.880]  拿俄米
[00:13:30.880 --> 00:13:32.880]  聖經中文的黑色字
[00:13:32.880 --> 00:13:34.880]  沒有丈夫
[00:13:34.880 --> 00:13:36.880]  也沒有兒子
[00:13:36.880 --> 00:13:40.880]  剩下拿俄米
[00:13:40.880 --> 00:13:42.880]  沒有丈夫也沒有兒子
[00:13:42.880 --> 00:13:44.880]  三毛婆婆
[00:13:44.880 --> 00:13:46.880]  沒有丈夫也沒有兒子
[00:13:46.880 --> 00:13:48.880]  我自己作的
[00:13:48.880 --> 00:13:50.880]  沒有錢
[00:13:50.880 --> 00:13:52.880]  三毛
[00:13:52.880 --> 00:13:54.880]  沒有丈夫
[00:13:54.880 --> 00:13:56.880]  其實以往的女士會不會讀書
[00:13:56.880 --> 00:13:58.880]  不會的
[00:13:58.880 --> 00:14:00.880]  會不會做些什麼
[00:14:00.880 --> 00:14:02.880]  很少的
[00:14:02.880 --> 00:14:04.880]  因為她是倚靠丈夫的
[00:14:04.880 --> 00:14:06.880]  丈夫死了
[00:14:06.880 --> 00:14:08.880]  沒有倚靠
[00:14:08.880 --> 00:14:10.880]  沒有兒子
[00:14:10.880 --> 00:14:12.880]  也除了沒有倚靠
[00:14:12.880 --> 00:14:14.880]  更加沒有希望
[00:14:14.880 --> 00:14:16.880]  將來怎樣
[00:14:16.880 --> 00:14:18.880]  兒子養大
[00:14:18.880 --> 00:14:20.880]  養大之後兒子養我
[00:14:20.880 --> 00:14:22.880]  將來養老靠他
[00:14:22.880 --> 00:14:24.880]  沒有養老金
[00:14:24.880 --> 00:14:26.880]  靠兒子
[00:14:26.880 --> 00:14:28.880]  沒有丈夫也沒有倚靠
[00:14:28.880 --> 00:14:30.880]  沒有兒子也沒有希望
[00:14:30.880 --> 00:14:32.880]  不要緊
[00:14:32.880 --> 00:14:34.880]  家財萬貫
[00:14:34.880 --> 00:14:36.880]  腰錢萬貫
[00:14:36.880 --> 00:14:38.880]  沒有
[00:14:38.880 --> 00:14:40.880]  沒有錢也就是沒有生活
[00:14:40.880 --> 00:14:42.880]  沒有錢不是聖經
[00:14:42.880 --> 00:14:44.880]  我作的
[00:14:44.880 --> 00:14:46.880]  沒有錢也就是沒有生活
[00:14:46.880 --> 00:14:48.880]  三毛沒有倚靠沒有希望
[00:14:48.880 --> 00:14:50.880]  沒有生活
[00:14:50.880 --> 00:14:52.880]  生活無著
[00:14:52.880 --> 00:14:54.880]  和大家
[00:14:54.880 --> 00:14:56.880]  今天講到這裡
[00:14:56.880 --> 00:14:58.880]  生活無著
[00:14:58.880 --> 00:15:00.880]  什麼都沒有
[00:15:00.880 --> 00:15:02.880]  還有什麼
[00:15:02.880 --> 00:15:04.880]  如果當我們去到某些位
[00:15:04.880 --> 00:15:06.880]  沒有倚靠
[00:15:06.880 --> 00:15:08.880]  沒有希望
[00:15:08.880 --> 00:15:10.880]  又沒有錢
[00:15:10.880 --> 00:15:12.880]  什麼都沒有
[00:15:12.880 --> 00:15:14.880]  還有什麼
[00:15:14.880 --> 00:15:16.880]  我們鼓勵你讀
[00:15:16.880 --> 00:15:18.880]  詩篇第73篇
[00:15:18.880 --> 00:15:20.880]  將第73篇的幾句送給你
[00:15:20.880 --> 00:15:22.880]  還有什麼
[00:15:22.880 --> 00:15:24.880]  有神的話
[00:15:24.880 --> 00:15:26.880]  和上帝說
[00:15:26.880 --> 00:15:28.880]  你要以你的訓言
[00:15:28.880 --> 00:15:30.880]  引導我
[00:15:30.880 --> 00:15:32.880]  以後必接我到榮耀裡
[00:15:32.880 --> 00:15:34.880]  還有什麼
[00:15:34.880 --> 00:15:36.880]  我還有神的話
[00:15:36.880 --> 00:15:38.880]  可以跟隨死跟
[00:15:38.880 --> 00:15:40.880]  將來進到榮耀裡
[00:15:40.880 --> 00:15:42.880]  到天上
[00:15:42.880 --> 00:15:44.880]  行完人生路程到天上
[00:15:44.880 --> 00:15:46.880]  進入榮耀裡
[00:15:46.880 --> 00:15:48.880]  都是靠著神的話
[00:15:48.880 --> 00:15:50.880]  引導我
[00:15:50.880 --> 00:15:52.880]  我什麼都沒有
[00:15:52.880 --> 00:15:54.880]  三毛 五毛 六毛 十毛
[00:15:54.880 --> 00:15:56.880]  百毛
[00:15:56.880 --> 00:15:58.880]  到這裡
[00:15:58.880 --> 00:16:00.880]  讀神的話
[00:16:00.880 --> 00:16:02.880]  求他引導我
[00:16:02.880 --> 00:16:04.880]  然後必接我到榮耀裡
[00:16:04.880 --> 00:16:06.880]  第25節
[00:16:06.880 --> 00:16:08.880]  除你以外
[00:16:08.880 --> 00:16:10.880]  在天外有誰
[00:16:10.880 --> 00:16:12.880]  除你以外在地上
[00:16:12.880 --> 00:16:14.880]  我有沒有所愛無的
[00:16:14.880 --> 00:16:16.880]  地上
[00:16:16.880 --> 00:16:18.880]  我已經沒有人可以依靠
[00:16:18.880 --> 00:16:20.880]  又沒有人特別愛慕
[00:16:20.880 --> 00:16:22.880]  你不愛慕你的情人嗎
[00:16:22.880 --> 00:16:24.880]  我愛沒有
[00:16:24.880 --> 00:16:26.880]  你不愛慕你的子女嗎
[00:16:26.880 --> 00:16:28.880]  我愛沒有
[00:16:28.880 --> 00:16:30.880]  其實我什麼都沒有
[00:16:30.880 --> 00:16:32.880]  如果意難忘在地上
[00:16:32.880 --> 00:16:34.880]  你愛慕你丈夫
[00:16:34.880 --> 00:16:36.880]  愛慕你兩個兒子
[00:16:36.880 --> 00:16:38.880]  基連 嘉倫
[00:16:38.880 --> 00:16:40.880]  那怎麼辦
[00:16:40.880 --> 00:16:42.880]  沒有了
[00:16:42.880 --> 00:16:44.880]  馬連 基倫
[00:16:44.880 --> 00:16:46.880]  沒有了
[00:16:46.880 --> 00:16:48.880]  在地上還有什麼愛慕
[00:16:48.880 --> 00:16:50.880]  天上除了你
[00:16:50.880 --> 00:16:52.880]  我還有誰在地上
[00:16:52.880 --> 00:16:54.880]  沒有了
[00:16:54.880 --> 00:16:56.880]  除你以外
[00:16:56.880 --> 00:16:58.880]  天上沒有了
[00:16:58.880 --> 00:17:00.880]  除你以外地上都沒有什麼人
[00:17:00.880 --> 00:17:02.880]  這兩個說話都很寶貴
[00:17:02.880 --> 00:17:04.880]  而且
[00:17:04.880 --> 00:17:06.880]  我見到自己年老
[00:17:06.880 --> 00:17:08.880]  我的肉體和我的心腸衰殘
[00:17:08.880 --> 00:17:10.880]  現在我真的讀這句
[00:17:10.880 --> 00:17:12.880]  很有感受
[00:17:12.880 --> 00:17:14.880]  我的肉體和我的心腸衰殘
[00:17:14.880 --> 00:17:16.880]  肉體和心腸
[00:17:16.880 --> 00:17:18.880]  有沒有關係呢
[00:17:18.880 --> 00:17:20.880]  其實在這句子裡
[00:17:20.880 --> 00:17:22.880]  是用一個重複的
[00:17:22.880 --> 00:17:24.880]  詞語來表達
[00:17:24.880 --> 00:17:26.880]  我的身體
[00:17:26.880 --> 00:17:28.880]  一直在變差
[00:17:28.880 --> 00:17:30.880]  肉體是我的外面
[00:17:30.880 --> 00:17:32.880]  心腸是我的裡面
[00:17:32.880 --> 00:17:34.880]  無論我外面還是裡面
[00:17:34.880 --> 00:17:36.880]  都正在衰殘
[00:17:36.880 --> 00:17:38.880]  這是指身體
