
[00:00:00.000 --> 00:00:04.960]  讓我們在聽到之前再一次的禱告
[00:06:45.400 --> 00:06:48.840]  但是你留意到白色的地方
[00:06:48.840 --> 00:06:50.760]  白色的地方就告訴我們
[00:06:50.760 --> 00:06:53.480]  原來有一個叫做空白期
[00:06:53.480 --> 00:06:57.080]  按時序重建聖殿完了之後
[00:06:57.080 --> 00:06:59.360]  應該是可以立刻有
[00:06:59.360 --> 00:07:04.160]  即刻繼續有重建聖文的生命
[00:07:04.160 --> 00:07:09.360]  不過我們看它這裡告訴我們58年之久
[00:07:09.360 --> 00:07:13.320]  58年之久之後都有人回來
[00:07:13.320 --> 00:07:16.120]  不過如果你看這張圖你就知道
[00:07:16.120 --> 00:07:19.640]  歸回的人數相比之下
[00:07:19.640 --> 00:07:22.920]  第一次是有五萬人
[00:07:22.920 --> 00:07:26.880]  第二次只有五千人
[00:07:26.880 --> 00:07:28.400]  如果按美麗計算
[00:07:28.400 --> 00:07:31.720]  只有它十分之一
[00:07:31.720 --> 00:07:33.960]  大大少了
[00:07:33.960 --> 00:07:36.880]  而且七至十章還說
[00:07:36.880 --> 00:07:42.960]  這五千人是接受屬靈生命的更生
[00:07:42.960 --> 00:07:45.000]  從這個數字裏面
[00:07:45.000 --> 00:07:48.000]  靈修的默想令我想起
[00:07:48.000 --> 00:07:51.480]  今天在我們的生命裏面
[00:07:51.480 --> 00:07:54.320]  不在乎人多人少
[00:07:54.320 --> 00:07:57.200]  而是在乎今天有多少人
[00:07:57.200 --> 00:08:00.400]  他仍然接受神的呼召
[00:08:00.400 --> 00:08:03.520]  繼續在這所教會裏面
[00:08:03.520 --> 00:08:06.160]  三十八年、三十九年
[00:08:06.160 --> 00:08:10.880]  預示著繼續來服侍
[00:08:10.880 --> 00:08:13.920]  這五千人相對五萬人來說
[00:08:13.920 --> 00:08:16.080]  可以說是弱小的
[00:08:16.080 --> 00:08:18.280]  是小群來的
[00:08:18.280 --> 00:08:22.320]  但是我們又看見了在以色列記第八章
[00:08:22.320 --> 00:08:25.160]  就以它的結構來看
[00:08:25.160 --> 00:08:28.880]  第八章裏面說了兩個段落
[00:08:28.880 --> 00:08:33.480]  第一個段落就是數點回歸者的名單
[00:08:33.480 --> 00:08:35.360]  這個數點回歸者的名單
[00:08:35.360 --> 00:08:37.120]  一共是告訴我們
[00:08:37.120 --> 00:08:40.000]  他有十五個人的後裔
[00:08:40.000 --> 00:08:45.840]  然後就數點了他們一共有一千四百九十六人
[00:08:45.840 --> 00:08:47.800]  但是更加有意思的
[00:08:47.800 --> 00:08:53.160]  就是第二個部份為聖殿召集利美人入隊
[00:08:53.160 --> 00:08:55.520]  大家都應該知道
[00:08:55.520 --> 00:08:59.080]  所羅伯伯帶領以色列人第一次回歸的時候
[00:08:59.080 --> 00:09:02.560]  是重建整個的聖殿
[00:09:02.560 --> 00:09:04.560]  有了聖殿在
[00:09:04.560 --> 00:09:06.840]  但是服侍神的人
[00:09:06.840 --> 00:09:11.120]  在聖殿裏面所謂做服侍的人是需要的
[00:09:11.120 --> 00:09:14.400]  所以當第二個段落這裏說
[00:09:14.400 --> 00:09:16.360]  所羅伯伯帶領以色列人去召集
[00:09:16.360 --> 00:09:18.600]  就是希望利美人入隊
[00:09:18.600 --> 00:09:20.880]  不過我沒有讀給大家聽
[00:09:20.880 --> 00:09:22.920]  但是你可以知道
[00:09:22.920 --> 00:09:29.080]  當時利美人加起來都不夠二十個回歸者
[00:09:29.080 --> 00:09:30.080]  不知道
[00:09:30.080 --> 00:09:34.360]  是不是應該對我們一幫傳道同工都有一個提醒
[00:09:34.360 --> 00:09:37.160]  因為放鬆了手腳
[00:09:37.160 --> 00:09:40.640]  他們繼續留在那個波斯的地方
[00:09:40.640 --> 00:09:41.240]  很好啊
[00:09:41.240 --> 00:09:44.040]  或者巴比倫秘魯的地方
[00:09:44.040 --> 00:09:45.360]  他覺得不再需要
[00:09:45.360 --> 00:09:47.760]  因為已經有人做完了那個
[00:09:47.760 --> 00:09:52.320]  三十七年教會的那個工程
[00:09:52.320 --> 00:09:58.160]  起碼我記得幾年前教會還動了六百萬
[00:09:58.160 --> 00:10:02.760]  和呂明台小學我們的校方一起商討了一個方案
[00:10:02.760 --> 00:10:06.040]  將這個禮堂擴大了
[00:10:06.040 --> 00:10:08.000]  所以我們就說
[00:10:08.000 --> 00:10:08.880]  復興了
[00:10:08.880 --> 00:10:11.600]  或者叫做擴建了
[00:10:11.600 --> 00:10:16.600]  但是不知道為什麼回頭少了這麼多人
[00:10:16.600 --> 00:10:19.880]  再少一點的就是利美人只有二十個
[00:10:19.880 --> 00:10:23.600]  不過如果你看這個十五至二十節的名單
[00:10:23.600 --> 00:10:26.480]  你會看見了一件事
[00:10:26.480 --> 00:10:32.200]  加多了二百二十個尼提靈的殿役
[00:10:32.200 --> 00:10:35.560]  大家知不知道尼提靈的殿役是什麼人
[00:10:35.560 --> 00:10:36.800]  我試一下
[00:10:36.800 --> 00:10:40.160]  剛才再一次在Google裡面問一問
[00:10:40.160 --> 00:10:42.200]  我說究竟尼提靈是什麼人
[00:10:42.200 --> 00:10:42.960]  那我知道的
[00:10:42.960 --> 00:10:46.920]  不過我就將這個維基百科告訴給我聽
[00:10:46.920 --> 00:10:49.120]  尼提靈人的祖先
[00:10:49.120 --> 00:10:53.480]  在約書亞帶領以色列人攻佔迦南地的時候
[00:10:53.480 --> 00:10:56.840]  以詭計欺騙約書亞以及以色列人
[00:10:56.840 --> 00:11:00.880]  而得到約書亞發誓不自滅亡的欺騙人
[00:11:00.880 --> 00:11:03.200]  你讀過約書亞記就明白了
[00:11:03.200 --> 00:11:06.080]  這些欺騙人本身是要消滅的
[00:11:06.080 --> 00:11:07.760]  不過有恩典
[00:11:07.760 --> 00:11:10.600]  詭叫以色列人被他騙了
[00:11:10.600 --> 00:11:13.120]  納了藥就留下他們的性命
[00:11:13.120 --> 00:11:15.880]  所以以色列人對他們不差
[00:11:15.880 --> 00:11:18.160]  但是也不是最好
[00:11:18.160 --> 00:11:21.800]  就將他們判下去擔任神的殿
[00:11:21.800 --> 00:11:24.120]  作劈柴挑水的人
[00:11:24.120 --> 00:11:26.240]  就是這麼簡單
[00:11:26.240 --> 00:11:28.280]  現在只有20個利美人
[00:11:28.280 --> 00:11:29.680]  但是居然
[00:11:29.680 --> 00:11:31.040]  不知道是不是強迫
[00:11:31.040 --> 00:11:32.320]  不是的
[00:11:32.320 --> 00:11:33.480]  聖經告訴我
[00:11:33.480 --> 00:11:35.120]  當以斯拉記
[00:11:35.120 --> 00:11:39.520]  耶和華要他記下那些人的名字
[00:11:39.520 --> 00:11:45.240]  包括有220個尼提靈的變形
[00:11:45.240 --> 00:11:49.440]  其實他們都是放個心上去
[00:11:49.440 --> 00:11:51.240]  放個心
[00:11:51.240 --> 00:11:53.920]  他們見到事不與他
[00:11:53.920 --> 00:11:59.360]  正如我們今天見到香港事不與我們
[00:11:59.360 --> 00:12:00.520]  我不知道是不是這樣說
[00:12:00.520 --> 00:12:02.720]  利美人無心亂箭
[00:12:02.720 --> 00:12:04.080]  都起了
[00:12:04.080 --> 00:12:06.520]  整座教堂都搞定了
[00:12:06.520 --> 00:12:09.520]  整座聖殿都做好了
[00:12:09.520 --> 00:12:11.480]  我都叫做收工了
[00:12:11.480 --> 00:12:13.360]  利美人
[00:12:13.360 --> 00:12:18.280]  這個可能是向全部人說
[00:12:18.280 --> 00:12:19.520]  但是
[00:12:19.520 --> 00:12:20.720]  你們收工了
[00:12:20.720 --> 00:12:23.480]  我們頂姐妹不會收工的
[00:12:23.480 --> 00:12:25.800]  我們是那些什麼
[00:12:25.800 --> 00:12:28.120]  音響
[00:12:28.120 --> 00:12:30.200]  做powerpoint
[00:12:30.200 --> 00:12:31.680]  騙師
[00:12:31.680 --> 00:12:34.520]  或者我們做一個三福隊
[00:12:34.520 --> 00:12:36.400]  最近有個關懷訓練
[00:12:36.400 --> 00:12:38.480]  有頂姐妹來
[00:12:38.480 --> 00:12:41.320]  我看到感恩20多個
[00:12:41.320 --> 00:12:42.440]  不過希望完了之後
[00:12:42.440 --> 00:12:44.600]  他們真的要開工了
[00:12:44.600 --> 00:12:47.160]  不是只有個車
[00:12:47.160 --> 00:12:49.120]  但是這220個尼提利人
[00:12:49.120 --> 00:12:51.960]  你不要看他看不起眼
[00:12:51.960 --> 00:12:54.640]  但是他們和那幫留下
[00:12:54.640 --> 00:12:57.920]  在波斯或者在一個巴比倫的地方的人
[00:12:57.920 --> 00:12:59.040]  不過來的人
[00:12:59.040 --> 00:13:00.800]  有個分別是什麼?
[00:13:00.800 --> 00:13:03.200]  有個心
[00:13:03.200 --> 00:13:05.160]  they have a heart in them
[00:13:05.160 --> 00:13:07.360]  有個心在他們裏面
[00:13:07.360 --> 00:13:09.720]  有心人就做有心事
[00:13:09.720 --> 00:13:12.600]  他們感受到這個是神的家
[00:13:12.600 --> 00:13:17.760]  這個是神留在香港的家
[00:13:17.760 --> 00:13:20.640]  我們不可以離開
[00:13:20.640 --> 00:13:22.440]  所以他們入隊
[00:13:22.440 --> 00:13:24.080]  所以入隊
[00:13:24.080 --> 00:13:24.880]  所以第一方面
[00:13:24.880 --> 00:13:27.360]  我相信在以色列的第八章裏面
[00:13:27.360 --> 00:13:29.760]  他告訴我
[00:13:29.760 --> 00:13:31.760]  就是什麼?
[00:13:31.760 --> 00:13:33.160]  就是耶和華
[00:13:33.160 --> 00:13:38.320]  得人不在乎人多人少的道理
[00:13:38.320 --> 00:13:40.800]  如是者過去37年
[00:13:40.800 --> 00:13:42.240]  教會有一些叫做
[00:13:42.240 --> 00:13:45.280]  我大膽說幾風光的日子
[00:13:45.280 --> 00:13:49.360]  但是今天教會不應該落到一個
[00:13:49.360 --> 00:13:51.680]  就是叫做差勁的地步
[00:13:51.680 --> 00:13:53.600]  得個空殼
[00:13:53.600 --> 00:13:56.600]  因為我們今天感受到教會固然
[00:13:56.600 --> 00:14:00.480]  我們這幾年經歷過風風雨雨
[00:14:00.480 --> 00:14:02.360]  有很多的事情發生
[00:14:02.360 --> 00:14:05.160]  特別香港的大環境
[00:14:05.160 --> 00:14:08.520]  又經歷到全世界的環境有個瘟疫
[00:14:08.520 --> 00:14:10.760]  一個疫症的時候
[00:14:10.760 --> 00:14:13.360]  我們沒有因為這樣離開
[00:14:13.360 --> 00:14:17.440]  但是我們的心實在是消化了
[00:14:17.440 --> 00:14:20.200]  消化這個字來自書下記
[00:14:20.200 --> 00:14:23.800]  就是說膽戰心驚
[00:14:23.800 --> 00:14:25.880]  我們有憂慮
[00:14:25.880 --> 00:14:30.120]  但是不會因為這樣而抹殺了我們那個使命
[00:14:30.120 --> 00:14:32.840]  那個使命就是那八字真言
[00:14:32.840 --> 00:14:35.120]  就是剛才我們讀的
[00:14:35.120 --> 00:14:36.240]  什麼?
[00:14:36.240 --> 00:14:38.760]  傳揚福音
[00:14:38.760 --> 00:14:40.880]  建立門徒
[00:14:40.880 --> 00:14:42.560]  我仍然在看
[00:14:42.560 --> 00:14:44.400]  究竟我和頂姐妹
[00:14:44.400 --> 00:14:47.760]  是不是正在對準這個目標
[00:14:47.760 --> 00:14:51.040]  說真的我們教會今天是少了些人
[00:14:51.040 --> 00:14:52.840]  這個我們是鐵一般的事實
[00:14:52.840 --> 00:14:54.400]  不應該退堂
[00:14:54.400 --> 00:14:57.400]  我們不應該說我們仍然都很強大
[00:14:57.400 --> 00:14:58.640]  是的
[00:14:58.640 --> 00:15:01.520]  你會看見今天有人打鑼就問我
[00:15:01.520 --> 00:15:04.120]  牧師 我們的音響
[00:15:04.120 --> 00:15:06.920]  我們的powerpoint其實都是很差的
[00:15:06.920 --> 00:15:07.800]  就是不夠人
[00:15:07.800 --> 00:15:10.120]  不是那幫人頂姐妹不肯頂
[00:15:10.120 --> 00:15:14.240]  不過她頂完之後就要一年間去第二堂做知事了
[00:15:14.240 --> 00:15:17.960]  然後第三堂她又要去唱歌
[00:15:17.960 --> 00:15:19.800]  頂姐妹我所說的就是
[00:15:19.800 --> 00:15:21.880]  不在人多人少
[00:15:21.880 --> 00:15:27.480]  只在乎有心看見神家需要的人
[00:15:27.480 --> 00:15:30.720]  那他們出發前又做些什麼呢?
[00:15:30.720 --> 00:15:32.880]  我今天說的不是很多
[00:15:32.880 --> 00:15:35.200]  但是我很想說出發前
[00:15:35.200 --> 00:15:37.840]  他們所做的是些什麼
[00:15:37.840 --> 00:15:40.600]  那時候我在阿哈喉河邊禁食
[00:15:40.600 --> 00:15:44.800]  在未出發前就是禁食
[00:15:44.800 --> 00:15:47.080]  就是說38年來的時候
[00:15:47.080 --> 00:15:48.600]  我想問一下大家
[00:15:48.600 --> 00:15:50.280]  有沒有禁食呢?
[00:15:50.280 --> 00:15:52.200]  不是這樣的
[00:15:52.200 --> 00:15:56.040]  其實禁食的意思就是表示他們有沒有很好的祈禱
[00:15:56.040 --> 00:15:58.760]  是的 就是祈禱了
[00:15:58.760 --> 00:16:00.680]  然後他們又會說
[00:16:00.680 --> 00:16:01.920]  第24節
[00:16:01.920 --> 00:16:04.320]  以色列我用小一點的字表示了
[00:16:04.320 --> 00:16:05.680]  不是我們太看重的
[00:16:05.680 --> 00:16:09.040]  不過他都有做分派
[00:16:09.040 --> 00:16:13.000]  他又叫他們看守著神的禮物
[00:16:13.000 --> 00:16:15.560]  然後到最後他們到了那裡之後
[00:16:15.560 --> 00:16:17.600]  他們獻祭
[00:16:17.600 --> 00:16:20.000]  這一切都很有意思
[00:16:20.000 --> 00:16:22.120]  特別我們看見第一個
[00:16:22.120 --> 00:16:23.360]  他說他禁食
[00:16:23.360 --> 00:16:25.920]  因為在第21節說禁食
[00:16:25.920 --> 00:16:28.000]  第23節說我們禁食
[00:16:28.000 --> 00:16:30.320]  當中夾著一樣東西
[00:16:30.320 --> 00:16:32.760]  他說為什麼他要禁食
[00:16:32.760 --> 00:16:33.760]  禁食是什麼呢?
[00:16:33.760 --> 00:16:37.720]  為要在我們神的面前刻苦己心
[00:16:37.720 --> 00:16:41.880]  使我們的神幫助我們的婦人和孩子
[00:16:41.880 --> 00:16:44.400]  道德平坦的道路
[00:16:44.400 --> 00:16:46.440]  然後他接著第22節說
[00:16:46.440 --> 00:16:49.640]  我求王撥步兵馬兵
[00:16:49.640 --> 00:16:52.880]  幫助我們抵擋路上的敵人
[00:16:52.880 --> 00:16:54.280]  你看看
[00:16:54.280 --> 00:16:57.080]  本以為羞恥
[00:16:57.080 --> 00:16:57.960]  就是說
[00:16:57.960 --> 00:16:59.880]  我如果去求那個皇帝
[00:16:59.880 --> 00:17:02.320]  是十足條件的
[00:17:02.320 --> 00:17:04.360]  不要說當時的環境
[00:17:04.360 --> 00:17:08.120]  就是波斯王平定這個世情之後
[00:17:08.120 --> 00:17:09.520]  到了第三個皇帝
[00:17:09.520 --> 00:17:10.520]  第二個皇帝的時候
[00:17:10.520 --> 00:17:12.440]  他還要去平亂
[00:17:12.440 --> 00:17:15.280]  所以其實那些兵馬全都派出去
[00:17:15.280 --> 00:17:17.680]  但是他說我仍然可以憑信心
[00:17:17.680 --> 00:17:21.600]  求這個王派兵馬保護我們路途的平安
[00:17:21.600 --> 00:17:23.240]  因為路上有頭地
[00:17:23.240 --> 00:17:24.560]  但是我認為不行
[00:17:24.560 --> 00:17:25.280]  是羞恥
[00:17:25.280 --> 00:17:26.520]  為什麼羞恥呢?
[00:17:26.520 --> 00:17:28.520]  因為我曾經對王說
[00:17:28.520 --> 00:17:29.960]  他真的說過
[00:17:29.960 --> 00:17:31.320]  我們的神
[00:17:31.320 --> 00:17:33.320]  知恩的仇一定會幫
[00:17:33.320 --> 00:17:36.520]  有信心
[00:17:36.520 --> 00:17:38.840]  一切尋求祂的人
[00:17:38.840 --> 00:17:41.800]  祂的能力必攻擊那些離棄
[00:17:41.800 --> 00:17:43.920]  所以我們現在要求祈求
[00:17:43.920 --> 00:17:45.320]  禁食祈求
[00:17:45.320 --> 00:17:46.120]  求什麼?
[00:17:46.120 --> 00:17:47.480]  求我們的神
[00:17:47.480 --> 00:17:50.600]  祂就應還我們
[00:17:50.600 --> 00:17:51.840]  在這裡我想說
[00:17:51.840 --> 00:17:55.560]  當以斯拉進入新的領域
[00:17:55.560 --> 00:17:58.120]  或者進入新的一年
[00:17:58.120 --> 00:17:59.600]  祂提醒我們
[00:17:59.600 --> 00:18:02.640]  一個屬靈的方程式
[00:18:02.640 --> 00:18:05.440]  就是當你走每一步的時候
[00:18:05.440 --> 00:18:08.680]  你有沒有求
[00:18:08.680 --> 00:18:10.760]  如果你看這幾個字
[00:18:10.760 --> 00:18:11.960]  刻苦記深
[00:18:11.960 --> 00:18:14.720]  英文譯作Humble
[00:18:14.720 --> 00:18:16.440]  就是自卑
[00:18:16.440 --> 00:18:18.400]  然後再看清楚
[00:18:18.400 --> 00:18:21.160]  都得到尋求和祈求
[00:18:21.160 --> 00:18:23.280]  原本的自義
[00:18:23.280 --> 00:18:25.000]  希伯來的自根
[00:18:25.000 --> 00:18:27.720]  他是在說一個叫做Bacchus
[00:18:27.720 --> 00:18:29.120]  Bacchus這個字
[00:18:29.120 --> 00:18:34.240]  譯出來就是尋求和尋到
[00:18:34.240 --> 00:18:35.240]  都得到
[00:18:35.240 --> 00:18:37.320]  就是尋到平穩
[00:18:37.320 --> 00:18:39.800]  都尋求神
[00:18:39.800 --> 00:18:42.000]  都禁食祈求我們的神
[00:18:42.000 --> 00:18:43.160]  尋求我們的神
[00:18:43.160 --> 00:18:45.880]  其實他在說一種渴求
[00:18:45.880 --> 00:18:48.440]  先求神的國
[00:18:48.440 --> 00:18:49.800]  和先求神的兒
[00:18:49.800 --> 00:18:52.640]  這一切東西都要加給你們
[00:18:52.640 --> 00:18:54.760]  是新約耶穌對這段話
[00:18:54.760 --> 00:18:57.200]  一個好的詮釋
[00:18:57.200 --> 00:18:59.560]  但是我們同樣都看到
[00:18:59.560 --> 00:19:02.400]  在歷代至上七章十四節
[00:19:02.400 --> 00:19:05.680]  在所羅門當他獻殿的時候
[00:19:05.680 --> 00:19:09.680]  他跪下有一種這樣的祈禱
[00:19:09.680 --> 00:19:12.640]  精華的說話就是七章十四節
[00:19:12.640 --> 00:19:15.080]  我們一起讀一讀七章十四節
[00:19:15.080 --> 00:19:16.600]  好嗎?我們一起讀
[00:19:16.600 --> 00:19:19.400]  「這稱為我名下的子民
[00:19:19.400 --> 00:19:23.360]  若是自卑禱告尋求我的面
[00:19:23.360 --> 00:19:25.280]  轉離他們的惡行
[00:19:25.280 --> 00:19:27.560]  我必從天上垂聽
[00:19:27.560 --> 00:19:29.200]  赦免他們的罪
[00:19:29.200 --> 00:19:32.040]  醫治他們的地」
[00:19:32.040 --> 00:19:33.360]  你看到什麼?
[00:19:33.360 --> 00:19:35.920]  這就是所羅門的祈禱
[00:19:35.920 --> 00:19:38.360]  以色列的祈禱呢?
[00:19:38.360 --> 00:19:39.520]  以色列的祈禱
[00:19:39.520 --> 00:19:41.600]  其實我用英文說
