
[00:00:00.000 --> 00:00:05.000]  今天我們會講《出埃及記》的第五、第六章
[00:02:53.000 --> 00:02:55.000]  就像我們今天
[00:02:55.000 --> 00:02:58.000]  很多時候神學生畢業之後
[00:02:58.000 --> 00:03:00.000]  正式踏入教會開始侍奉
[00:03:00.000 --> 00:03:04.000]  通常我們叫都會有一段蜜月期
[00:03:04.000 --> 00:03:07.000]  原因就是教會等了很久
[00:03:07.000 --> 00:03:09.000]  等一個傳道人終於來了
[00:03:09.000 --> 00:03:11.000]  大家都會覺得很開心
[00:03:11.000 --> 00:03:13.000]  充滿著美好的期盼
[00:03:13.000 --> 00:03:16.000]  另外就是對初來報道的傳道人
[00:03:16.000 --> 00:03:18.000]  那個包容性也會多一點
[00:03:18.000 --> 00:03:20.000]  所以很多時候我們開始的時候
[00:03:20.000 --> 00:03:22.000]  都會有一段蜜月期
[00:03:22.000 --> 00:03:24.000]  長短就因人而異
[00:03:24.000 --> 00:03:26.000]  摩西也一樣
[00:03:26.000 --> 00:03:28.000]  不過摩西也很不幸
[00:03:28.000 --> 00:03:32.000]  他很快就受到很大的挫敗
[00:03:32.000 --> 00:03:38.000]  這裡是說摩西和阿倫去找法老的時候
[00:03:38.000 --> 00:03:41.000]  他就說耶和華以色列的神這樣說
[00:03:41.000 --> 00:03:43.000]  你要給我的人離開
[00:03:43.000 --> 00:03:45.000]  叫他們可以在曠野向我守節
[00:03:45.000 --> 00:03:48.000]  但是法老怎麼回答他
[00:03:48.000 --> 00:03:50.000]  法老說耶和華是什麼水
[00:03:50.000 --> 00:03:52.000]  我要聽祂的話
[00:03:52.000 --> 00:03:54.000]  讓你們離開
[00:03:54.000 --> 00:03:55.000]  我也不認識耶和華
[00:03:55.000 --> 00:03:57.000]  我也不會讓你們離開
[00:03:57.000 --> 00:04:05.000]  當摩西再一次勸法老讓以色列人離開的時候
[00:04:05.000 --> 00:04:07.000]  法老又這樣說
[00:04:07.000 --> 00:04:12.000]  摩西阿倫你們為什麼叫人懶惰不做事
[00:04:12.000 --> 00:04:15.000]  你自己去揹你的擔子就算了
[00:04:15.000 --> 00:04:17.000]  你看看現在這個地方這麼多人
[00:04:17.000 --> 00:04:20.000]  你竟然叫他們放下擔子
[00:04:20.000 --> 00:04:24.000]  就等於埃及人都沒有了很多廉價勞工
[00:04:24.000 --> 00:04:28.000]  經文更加形容法老
[00:04:28.000 --> 00:04:31.000]  於是就吩咐督工做首領
[00:04:31.000 --> 00:04:35.000]  你們以後不要再把草給那些以色列民
[00:04:35.000 --> 00:04:37.000]  要叫他們自己去撿草
[00:04:37.000 --> 00:04:41.000]  但是做磚的數目一塊都不能少
[00:04:41.000 --> 00:04:45.000]  所以你們還要將更重的工作
[00:04:45.000 --> 00:04:47.000]  加在這些人身上
[00:04:47.000 --> 00:04:49.000]  使他們專心工作
[00:04:49.000 --> 00:04:51.000]  不要聽那些謊言
[00:04:51.000 --> 00:04:55.000]  摩西阿倫他們第一次去見法老
[00:04:55.000 --> 00:04:58.000]  真的頭頭碰著黑
[00:04:58.000 --> 00:05:02.000]  遇到法老這樣去奚落他們
[00:05:02.000 --> 00:05:04.000]  不單是這樣
[00:05:04.000 --> 00:05:05.000]  當他們出來的時候
[00:05:05.000 --> 00:05:07.000]  他們見到以色列的長老
[00:05:07.000 --> 00:05:10.000]  這班長老更加對他們這樣說
[00:05:10.000 --> 00:05:12.000]  願耶和華監察你們審判你們
[00:05:12.000 --> 00:05:15.000]  因為你們使我的香氣在法老的眼前
[00:05:15.000 --> 00:05:18.000]  和他的神僕眼前都發愁
[00:05:18.000 --> 00:05:22.000]  又將刀放在他們的手裡殺我們
[00:05:22.000 --> 00:05:26.000]  這班長老他們剛剛向完法老求情
[00:05:26.000 --> 00:05:30.000]  希望他不會變本加厲地對待他們
[00:05:30.000 --> 00:05:33.000]  但是竟然被法老反唇相記
[00:05:33.000 --> 00:05:36.000]  說你們這班人真是懶惰
[00:05:36.000 --> 00:05:40.000]  所以你們才叫我們給你去獻祭給耶和華
[00:05:40.000 --> 00:05:43.000]  摩西和阿倫在這個地步
[00:05:43.000 --> 00:05:45.000]  他們真是腹背受敵
[00:05:45.000 --> 00:05:47.000]  內憂外患
[00:05:47.000 --> 00:05:49.000]  本來以色列的百姓
[00:05:49.000 --> 00:05:51.000]  他們都相信摩西和阿倫
[00:05:51.000 --> 00:05:54.000]  是受耶和華差遣去拯救他們
[00:05:54.000 --> 00:05:58.000]  但是很快他們就從很高昂的情緒
[00:05:58.000 --> 00:06:00.000]  跌入了一個低谷裡
[00:06:00.000 --> 00:06:04.000]  由接受到拒絕摩西阿倫
[00:06:04.000 --> 00:06:06.000]  今天我們讀的經文
[00:06:06.000 --> 00:06:09.000]  其中五章的最後兩節
[00:06:09.000 --> 00:06:11.000]  其實就是一條橋樑
[00:06:11.000 --> 00:06:15.000]  它起著一個丞相啟下的作用
[00:06:15.000 --> 00:06:18.000]  在摩西向神訴苦之前
[00:06:18.000 --> 00:06:21.000]  其實他領受了神的呼召
[00:06:21.000 --> 00:06:23.000]  然後嘗試去踏出
[00:06:23.000 --> 00:06:26.000]  但是很快就經歷挫敗
[00:06:26.000 --> 00:06:28.000]  所以他回到神面前訴苦
[00:06:28.000 --> 00:06:31.000]  甚至向神討價還價的時候
[00:06:31.000 --> 00:06:35.000]  神在六章開始就來回應他
[00:06:35.000 --> 00:06:39.000]  再次向他重申他所應許的約
[00:06:39.000 --> 00:06:44.000]  當我們要去看神給摩西的回應之前
[00:06:44.000 --> 00:06:45.000]  我們先看看
[00:06:45.000 --> 00:06:48.000]  在摩西他之前的侍奉經歷裡
[00:06:48.000 --> 00:06:51.000]  他失敗的原因是什麼
[00:06:51.000 --> 00:06:55.000]  他在失敗裡有什麼教訓可以學到
[00:06:55.000 --> 00:06:59.000]  這是摩西對神的訴苦
[00:06:59.000 --> 00:07:01.000]  為什麼你苦待這群人
[00:07:01.000 --> 00:07:03.000]  為什麼你差派我
[00:07:03.000 --> 00:07:07.000]  你一直以來都沒有救過這群以色列人
[00:07:07.000 --> 00:07:12.000]  但是他忘記了他在之前和法老的接觸裡
[00:07:12.000 --> 00:07:16.000]  他們犯了幾個問題
[00:07:16.000 --> 00:07:18.000]  我們一一來看看
[00:07:18.000 --> 00:07:20.000]  首先第一個在失敗當中
[00:07:20.000 --> 00:07:22.000]  他們要學到的教訓就是
[00:07:22.000 --> 00:07:27.000]  那群百姓是選擇性去聽話的
[00:07:27.000 --> 00:07:31.000]  耶和華在四章二十一節對摩西說
[00:07:31.000 --> 00:07:34.000]  你起程回到埃及的時候
[00:07:34.000 --> 00:07:36.000]  要留意我交給你手裡的一切騎士
[00:07:36.000 --> 00:07:38.000]  將他們行在法老面前
[00:07:38.000 --> 00:07:40.000]  不過大家要留意
[00:07:40.000 --> 00:07:41.000]  跟著這一句
[00:07:41.000 --> 00:07:43.000]  我卻要洗他的心肝銀
[00:07:43.000 --> 00:07:46.000]  他就不會讓人離開
[00:07:46.000 --> 00:07:48.000]  到四章三十一節的時候
[00:07:48.000 --> 00:07:49.000]  講那些以色列的百姓
[00:07:49.000 --> 00:07:52.000]  他們就相信
[00:07:52.000 --> 00:07:54.000]  他們聽到耶和華眷顧他們
[00:07:54.000 --> 00:07:55.000]  監察他們的痛苦
[00:07:55.000 --> 00:07:57.000]  就俯伏敬拜
[00:07:57.000 --> 00:07:59.000]  但是他們忘記了
[00:07:59.000 --> 00:08:02.000]  原來信心的背後
[00:08:02.000 --> 00:08:06.000]  往往是帶著考驗的
[00:08:06.000 --> 00:08:08.000]  神一早就給了他們心理準備
[00:08:08.000 --> 00:08:11.000]  法老不會輕易讓你們離開
[00:08:11.000 --> 00:08:13.000]  但是以色列人就忘記了
[00:08:13.000 --> 00:08:16.000]  只聽到頭就聽不到後
[00:08:16.000 --> 00:08:21.000]  考驗往往就是人成長的唯一途徑
[00:08:21.000 --> 00:08:25.000]  第二個教訓就是摩西要學的
[00:08:25.000 --> 00:08:28.000]  就是他帶錯人去見法老
[00:08:28.000 --> 00:08:30.000]  在三章十八節
[00:08:30.000 --> 00:08:32.000]  耶和華吩咐摩西
[00:08:32.000 --> 00:08:36.000]  他要帶以色列的長老去見法老
[00:08:36.000 --> 00:08:38.000]  但到了五章一節的時候
[00:08:38.000 --> 00:08:41.000]  摩西是跟阿倫去的
[00:08:41.000 --> 00:08:43.000]  他沒有帶以色列的長老
[00:08:43.000 --> 00:08:45.000]  阿倫去也不意外
[00:08:45.000 --> 00:08:48.000]  因為他跟神討價還價之後
[00:08:48.000 --> 00:08:51.000]  神就讓步
[00:08:51.000 --> 00:08:53.000]  你既然這麼擔心
[00:08:53.000 --> 00:08:55.000]  我就讓阿倫成為你的口
[00:08:55.000 --> 00:08:57.000]  跟你在一起
[00:08:57.000 --> 00:09:00.000]  所以摩西跟阿倫去也說得過去
[00:09:00.000 --> 00:09:04.000]  但是他卻忘記了找以色列的長老
[00:09:04.000 --> 00:09:06.000]  雖然我們不知道上帝的心意
[00:09:06.000 --> 00:09:09.000]  叫他和以色列的長老去有什麼作用
[00:09:09.000 --> 00:09:12.000]  聖經沒有說我不知道
[00:09:12.000 --> 00:09:14.000]  但是也可以看出
[00:09:14.000 --> 00:09:20.000]  摩西沒有完全按著神的指示去做
[00:09:20.000 --> 00:09:22.000]  第三個教訓就是
[00:09:22.000 --> 00:09:26.000]  摩西忽略了正確的用字
[00:09:26.000 --> 00:09:29.000]  同樣在三章十八節
[00:09:29.000 --> 00:09:33.000]  耶和華叫摩西去介紹
[00:09:33.000 --> 00:09:35.000]  他自己被法老認識的時候
[00:09:35.000 --> 00:09:38.000]  是說耶和華希伯來人的神
[00:09:38.000 --> 00:09:41.000]  但是摩西去見法老
[00:09:41.000 --> 00:09:45.000]  一開始他用的是耶和華以色列的神
[00:09:45.000 --> 00:09:50.000]  因為法老本身是不認識耶和華的
[00:09:50.000 --> 00:09:54.000]  所以外邦人去認識以色列人的神
[00:09:54.000 --> 00:09:57.000]  他們是用希伯來人這個字
[00:09:57.000 --> 00:09:59.000]  當他們說希伯來人的神
[00:09:59.000 --> 00:10:00.000]  他們就會知道
[00:10:00.000 --> 00:10:01.000]  他們就會熟悉
[00:10:01.000 --> 00:10:04.000]  但是用另外一些名詞的話
[00:10:04.000 --> 00:10:06.000]  他們是不熟悉的
[00:10:06.000 --> 00:10:08.000]  所以摩西在這裡犯了一個錯誤
[00:10:08.000 --> 00:10:15.000]  就是他忽略了哪些是法老認識和能夠接受的
[00:10:15.000 --> 00:10:20.000]  第四就是一個錯誤的請求
[00:10:20.000 --> 00:10:21.000]  三章十八節
[00:10:21.000 --> 00:10:23.000]  耶和華教摩西的就是
[00:10:23.000 --> 00:10:25.000]  你跟法老說的時候要這樣
[00:10:25.000 --> 00:10:30.000]  求你讓我們走三天的路程去到曠野
[00:10:30.000 --> 00:10:32.000]  好讓我們能夠獻祭給耶和華
[00:10:32.000 --> 00:10:33.000]  我們的神
[00:10:33.000 --> 00:10:35.000]  但到五章一節的時候
[00:10:35.000 --> 00:10:37.000]  摩西和阿倫去見法老
[00:10:37.000 --> 00:10:38.000]  他們就說
[00:10:38.000 --> 00:10:39.000]  我們的神
[00:10:39.000 --> 00:10:41.000]  以色列的神這樣說
[00:10:41.000 --> 00:10:43.000]  你要讓我們的人離開這裡
[00:10:43.000 --> 00:10:47.000]  叫他們可以在曠野向我們守節
[00:10:47.000 --> 00:10:48.000]  大家有沒有發現
[00:10:48.000 --> 00:10:51.000]  兩種語氣其實是很不同的
[00:10:51.000 --> 00:10:57.000]  耶和華叫摩西用的是一個比較客氣
[00:10:57.000 --> 00:11:01.000]  好像向法老請假三天的請求
[00:11:01.000 --> 00:11:03.000]  但摩西在五章一節
[00:11:03.000 --> 00:11:05.000]  他是用了一個斬釘截鐵
[00:11:05.000 --> 00:11:09.000]  好像要大謝全國的命令的口吻
[00:11:09.000 --> 00:11:14.000]  難怪法老同樣用很不客氣的口吻
[00:11:14.000 --> 00:11:16.000]  來回應摩西
[00:11:16.000 --> 00:11:17.000]  耶和華是誰
[00:11:17.000 --> 00:11:19.000]  我要聽他的話
[00:11:19.000 --> 00:11:21.000]  為什麼我要讓你們以色列人離開
[00:11:21.000 --> 00:11:25.000]  我不認識耶和華
[00:11:25.000 --> 00:11:29.000]  最後一個摩西要學的就是
[00:11:29.000 --> 00:11:32.000]  他用了一個錯誤的傳遞
[00:11:32.000 --> 00:11:34.000]  神在三章十八節
[00:11:34.000 --> 00:11:36.000]  即是之前和他說的時候
[00:11:36.000 --> 00:11:37.000]  從來沒有說過
[00:11:37.000 --> 00:11:41.000]  他要用瘟疫來威脅埃及王
[00:11:41.000 --> 00:11:45.000]  但摩西和阿倫在五章三節
[00:11:45.000 --> 00:11:46.000]  他這次聰明一點
[00:11:46.000 --> 00:11:48.000]  用了希伯來人的神
[00:11:48.000 --> 00:11:50.000]  又用了球的口吻
[00:11:50.000 --> 00:11:52.000]  但已經有點遲了
[00:11:52.000 --> 00:11:54.000]  但最後他加了一句
[00:11:54.000 --> 00:11:59.000]  免得神用瘟疫或刀劍擊殺我們
[00:11:59.000 --> 00:12:01.000]  但上帝之前和他說
[00:12:01.000 --> 00:12:03.000]  是沒有說過這件事
[00:12:03.000 --> 00:12:04.000]  沒有用這些來威脅
[00:12:04.000 --> 00:12:07.000]  但他就加了一些這樣的字眼
[00:12:07.000 --> 00:12:10.000]  其實他是錯誤地傳遞了這個訊息
[00:12:10.000 --> 00:12:12.000]  當他這樣說的時候
[00:12:12.000 --> 00:12:14.000]  其實對法老是一個威脅
[00:12:14.000 --> 00:12:16.000]  因為以色列人對他們來說
[00:12:16.000 --> 00:12:17.000]  是一個廉價的勞工
[00:12:17.000 --> 00:12:19.000]  你這樣擊殺了以色列人
[00:12:19.000 --> 00:12:21.000]  即是我沒有了很多的勞工
[00:12:21.000 --> 00:12:24.000]  所以都是一個問題
[00:12:24.000 --> 00:12:28.000]  神吩咐的是一個整體的盡勞
[00:12:28.000 --> 00:12:32.000]  用一個比較能夠獲得體諒和禮貌的措辭
[00:12:32.000 --> 00:12:35.000]  去做一個不卑不亢的請求
[00:12:35.000 --> 00:12:41.000]  但摩西採取的卻是一個威權的盡勞
[00:12:41.000 --> 00:12:43.000]  他好像擺明要和法老對立
[00:12:43.000 --> 00:12:44.000]  不近人情
[00:12:44.000 --> 00:12:50.000]  誰知就給了他一個無法商量的命令
[00:12:50.000 --> 00:12:55.000]  現在我們看看神如何回應摩西
[00:12:55.000 --> 00:12:59.000]  首先耶和華對摩西說
[00:12:59.000 --> 00:13:02.000]  你現在必看到我要向法老行的事
[00:13:02.000 --> 00:13:04.000]  因為我要施大能的手
[00:13:04.000 --> 00:13:06.000]  祂必讓你們離開
[00:13:06.000 --> 00:13:08.000]  我要施大能的手
[00:13:08.000 --> 00:13:11.000]  祂必將你們從自己的地趕出去
[00:13:11.000 --> 00:13:14.000]  現在這個詞語
[00:13:14.000 --> 00:13:17.000]  是代表了提出解決的方案
[00:13:17.000 --> 00:13:20.000]  即是說現在神要親自出馬
[00:13:20.000 --> 00:13:24.000]  來解決法老這個問題
[00:13:24.000 --> 00:13:26.000]  然後這裡用了三個必字
[00:13:26.000 --> 00:13:31.000]  帶出上帝給他的保證是多麼確實
[00:13:31.000 --> 00:13:35.000]  耶和華這麼肯定地給他們保證
[00:13:35.000 --> 00:13:37.000]  是因為神是全能的神
[00:13:37.000 --> 00:13:43.000]  祂要用大能的手來救贖以色列人
[00:13:43.000 --> 00:13:45.000]  第二神給摩西的回應
[00:13:45.000 --> 00:13:48.000]  就是給他一個救贖的應許
[00:13:48.000 --> 00:13:52.000]  如果我們細心去看六章二到八節的時候
[00:13:52.000 --> 00:13:54.000]  你去分析一下那個句子
[00:13:54.000 --> 00:13:58.000]  你會看到出現了一個很有趣的結構
[00:13:58.000 --> 00:14:01.000]  我們有時候會叫這個三文治式
[00:14:01.000 --> 00:14:04.000]  或者交叉平衡體
[00:14:04.000 --> 00:14:07.000]  這些結構是首、尾呼應
[00:14:07.000 --> 00:14:11.000]  即是頭一句和尾一句是對應
[00:14:11.000 --> 00:14:14.000]  第二和尾已有對應
[00:14:14.000 --> 00:14:16.000]  造成到中間的時候
[00:14:16.000 --> 00:14:19.000]  就是突出重點的部分
[00:14:19.000 --> 00:14:21.000]  在這裡我們看到
[00:14:21.000 --> 00:14:24.000]  這段經文的意思
[00:14:24.000 --> 00:14:29.000]  是要帶出耶和華要拯救以色列人的應許
[00:14:29.000 --> 00:14:32.000]  經文提到耶和華是全能的神
[00:14:32.000 --> 00:14:35.000]  是亞伯拉罕以撒瓦國的神
[00:14:35.000 --> 00:14:37.000]  是要強調神沒有忘記
[00:14:37.000 --> 00:14:43.000]  以前他們向以色列的先祖所許下的納約的應許
[00:14:43.000 --> 00:14:46.000]  這個應許是什麼呢?
[00:14:46.000 --> 00:14:48.000]  就是耶和華說
[00:14:48.000 --> 00:14:50.000]  我是全能的神
[00:14:50.000 --> 00:14:52.000]  我要將你現在寄居的地
[00:14:52.000 --> 00:14:54.000]  就是迦南全地賜給你和你的後裔
[00:14:54.000 --> 00:14:56.000]  作永遠的產業
[00:14:56.000 --> 00:14:59.000]  我都要作他們的神
[00:14:59.000 --> 00:15:01.000]  神從來都沒有改變
[00:15:01.000 --> 00:15:03.000]  也沒有忘記祂的應許
[00:15:03.000 --> 00:15:05.000]  我們最穩妥的根基
[00:15:05.000 --> 00:15:07.000]  就是上帝的應許
[00:15:07.000 --> 00:15:12.000]  神從來都不會背負祂自己的說話
[00:15:12.000 --> 00:15:13.000]  第三點
[00:15:13.000 --> 00:15:15.000]  神回應摩西的就是說
[00:15:15.000 --> 00:15:19.000]  無論如何我仍然要使用你們
[00:15:19.000 --> 00:15:23.000]  當摩西將耶和華確實的保證
[00:15:23.000 --> 00:15:26.000]  告訴以色列人的時候
[00:15:26.000 --> 00:15:30.000]  以色列人因為那時候很受苦
[00:15:30.000 --> 00:15:32.000]  也因為很多苦工的緣故
[00:15:32.000 --> 00:15:35.000]  他們根本聽不進去
[00:15:35.000 --> 00:15:38.000]  所以當耶和華再次吩咐摩西
[00:15:38.000 --> 00:15:41.000]  去對法老說話的時候
[00:15:41.000 --> 00:15:44.000]  摩西就很沮喪
[00:15:44.000 --> 00:15:47.000]  他說以色列人尚且都不聽我的話
[00:15:47.000 --> 00:15:50.000]  法老又怎會聽我的話呢?
[00:15:50.000 --> 00:15:53.000]  因為我是一個絕口笨舌的人
[00:15:53.000 --> 00:15:56.000]  不過經文那裡說
[00:15:56.000 --> 00:15:58.000]  耶和華吩咐摩西和亞倫
[00:15:58.000 --> 00:16:02.000]  命令他們到以色列人埃及王法老那裡
[00:16:02.000 --> 00:16:04.000]  將以色列人帶出來
[00:16:04.000 --> 00:16:08.000]  耶和華仍然要用他們
[00:16:08.000 --> 00:16:10.000]  神母因此放棄摩西
[00:16:10.000 --> 00:16:12.000]  說你真的不行了
[00:16:12.000 --> 00:16:13.000]  這麼快就失敗了
[00:16:13.000 --> 00:16:14.000]  我派別人來吧
[00:16:14.000 --> 00:16:15.000]  神母這樣
[00:16:15.000 --> 00:16:18.000]  而在接著的六章十四到二十七節
[00:16:18.000 --> 00:16:22.000]  你會看到整段是說摩西亞倫的家譜
[00:16:22.000 --> 00:16:24.000]  其實那段的家譜
[00:16:24.000 --> 00:16:26.000]  是為了帶出
[00:16:26.000 --> 00:16:31.000]  神要使用摩西亞倫這兩個僕人
[00:16:31.000 --> 00:16:36.000]  並凸顯摩西和亞倫在接下來的事
[00:16:36.000 --> 00:16:40.000]  當中的重要性
[00:16:40.000 --> 00:16:42.000]  現在我們看看
[00:16:42.000 --> 00:16:43.000]  在這段經文裡
[00:16:43.000 --> 00:16:48.000]  有什麼值得反思和應用的地方
[00:16:48.000 --> 00:16:52.000]  第一我們要細心聆聽和詮釋神的話
[00:16:52.000 --> 00:16:56.000]  很多時候我們讀聖經可能我們很慣性很容易
[00:16:56.000 --> 00:16:57.000]  看頭不看尾
[00:16:57.000 --> 00:17:00.000]  或者不見了中間那一段
[00:17:00.000 --> 00:17:01.000]  摩西也一樣
[00:17:01.000 --> 00:17:04.000]  以色列人也一樣
[00:17:04.000 --> 00:17:06.000]  香港有一家保險公司
[00:17:06.000 --> 00:17:08.000]  不知道大家記不記得
[00:17:08.000 --> 00:17:13.000]  他強調我們用心聆聽客戶的需要
[00:17:13.000 --> 00:17:16.000]  我們平日和別人相處也一樣
[00:17:16.000 --> 00:17:18.000]  當你和別人聊天的時候
[00:17:18.000 --> 00:17:20.000]  你不是就這樣看著他
[00:17:20.000 --> 00:17:21.000]  就這樣坐著就算了
[00:17:21.000 --> 00:17:26.000]  其實你要很細心聽他說的話的意思
[00:17:26.000 --> 00:17:29.000]  甚至他背後有很多內心的感受
[00:17:29.000 --> 00:17:31.000]  你也要聽出來
[00:17:31.000 --> 00:17:35.000]  才可以達到彼此有效的溝通
[00:17:35.000 --> 00:17:38.000]  在輔導裡更加是這樣
[00:17:38.000 --> 00:17:40.000]  我記得在我過去的幕會日子裡
[00:17:40.000 --> 00:17:42.000]  試過很多次
[00:17:42.000 --> 00:17:45.000]  當我和一些信徒聊天的時候
[00:17:45.000 --> 00:17:47.000]  我很留心的去聽
[00:17:47.000 --> 00:17:48.000]  甚至去到一個地方
[00:17:48.000 --> 00:17:50.000]  當他說了一句的時候
[00:17:50.000 --> 00:17:51.000]  我回應一句
[00:17:51.000 --> 00:17:52.000]  是不是這樣
[00:17:52.000 --> 00:17:56.000]  他們馬上就流眼淚
[00:17:56.000 --> 00:17:57.000]  因為那一刻
[00:17:57.000 --> 00:17:59.000]  他感受到原來有人在聽我
[00:17:59.000 --> 00:18:02.000]  或者他知道有人明白他
[00:18:02.000 --> 00:18:05.000]  以致他也願意很坦誠的
[00:18:05.000 --> 00:18:10.000]  將整個故事向我傾訴
[00:18:10.000 --> 00:18:13.000]  我們人和人之間相處
[00:18:13.000 --> 00:18:14.000]  對話溝通
[00:18:14.000 --> 00:18:16.000]  尚且要這樣
[00:18:16.000 --> 00:18:17.000]  對上帝的說話
[00:18:17.000 --> 00:18:19.000]  我們就更加要用心
[00:18:19.000 --> 00:18:21.000]  不可以萬不驚心
[00:18:21.000 --> 00:18:25.000]  我在這裡很想給大家一個練習
[00:18:25.000 --> 00:18:28.000]  這段經文是在《馬可福音》
[00:18:28.000 --> 00:18:29.000]  這段經文就說到
[00:18:29.000 --> 00:18:33.000]  耶穌第一次預言他要受害
[00:18:33.000 --> 00:18:35.000]  跟著他預言之後
[00:18:35.000 --> 00:18:38.000]  彼得就馬上把他拉到一旁
[00:18:38.000 --> 00:18:40.000]  你為什麼這樣說話
[00:18:40.000 --> 00:18:41.000]  我想問問大家
[00:18:41.000 --> 00:18:43.000]  這段經文告訴你
[00:18:43.000 --> 00:18:50.000]  耶穌預言自己將要經歷什麼事
[00:18:50.000 --> 00:19:04.000]  還有彼得為什麼要責備他
[00:19:04.000 --> 00:19:06.000]  有效的溝通
[00:19:06.000 --> 00:19:13.000]  有問有答才行
[00:19:13.000 --> 00:19:25.000]  耶穌預言他要發生什麼事
[00:19:25.000 --> 00:19:33.000]  還有沒有
[00:19:33.000 --> 00:19:36.000]  來來
[00:19:36.000 --> 00:19:39.000]  復活
[00:19:39.000 --> 00:19:40.000]  其實就在這裡
[00:19:40.000 --> 00:19:43.000]  我發覺我們很普遍的現狀
[00:19:43.000 --> 00:19:44.000]  有時候我也會
[00:19:44.000 --> 00:19:45.000]  不經意就會煩
[00:19:45.000 --> 00:19:47.000]  我們很多時候說到
[00:19:47.000 --> 00:19:48.000]  耶穌說他預言
[00:19:48.000 --> 00:19:49.000]  他受苦
