
[00:00:00.000 --> 00:00:03.200]  各位聽衆姊妹主日平安
[00:07:35.400 --> 00:07:37.200]  一第一章的第一節
[00:07:37.200 --> 00:07:40.100]  他他就他就他就宣告了
[00:07:40.100 --> 00:07:44.000]  耶穌基督就是神福音的起頭啊
[00:07:44.000 --> 00:07:46.000]  他不是在這裏給你解釋
[00:07:46.000 --> 00:07:48.600]  他也不是想讓你去理解
[00:07:48.600 --> 00:07:50.200]  想要說服你
[00:07:50.200 --> 00:07:52.700]  他好像在宣讀聖旨一樣
[00:07:52.700 --> 00:07:55.500]  第一話第一句話就說神的兒子
[00:07:55.500 --> 00:07:58.600]  耶穌基督的福音
[00:07:58.600 --> 00:08:00.200]  你聽好了嗎
[00:08:00.200 --> 00:08:03.400]  有耳可聽的你就要聽啊
[00:08:03.400 --> 00:08:03.900]  在
[00:08:03.900 --> 00:08:06.800]  nasb
[00:08:06.800 --> 00:08:10.300]  這是比較貼近原文的一個聖經的翻譯
[00:08:10.300 --> 00:08:14.500]  the beginning of the of the gospel of jesus christ
[00:08:14.500 --> 00:08:16.800]  the song of god
[00:08:16.800 --> 00:08:21.100]  他一開始就開門見山的點出神的兒子
[00:08:21.100 --> 00:08:25.300]  耶穌基督就是福音的一個開始
[00:08:25.300 --> 00:08:29.500]  那這節經文哈的的確確是在語法上
[00:08:29.500 --> 00:08:31.800]  你可以有兩種的解讀
[00:08:31.800 --> 00:08:32.800]  那第一種解讀
[00:08:32.800 --> 00:08:38.300]  你可以把耶穌基督解釋成是福音的一個修飾
[00:08:38.300 --> 00:08:39.000]  什麼意思呢
[00:08:39.000 --> 00:08:42.200]  就是這是耶穌基督來了對吧
[00:08:42.200 --> 00:08:44.000]  他向我們講道對吧
[00:08:44.000 --> 00:08:47.000]  他講到的時候向我們傳了一個福音
[00:08:47.000 --> 00:08:48.800]  他做了很多事對不對
[00:08:48.800 --> 00:08:52.300]  他做的事情是一個福音
[00:08:52.300 --> 00:08:55.700]  這是耶穌基督所帶來的一個福音
[00:08:55.700 --> 00:08:57.300]  那第二種解釋呢
[00:08:57.300 --> 00:09:00.500]  耶穌基督就是福音
[00:09:00.500 --> 00:09:03.200]  耶穌基督等於福音
[00:09:03.200 --> 00:09:05.500]  福音就是耶穌
[00:09:05.500 --> 00:09:07.100]  耶穌就是福音的內容
[00:09:07.100 --> 00:09:08.900]  又耶穌就是福音的核心
[00:09:08.900 --> 00:09:13.300]  各位請問你採取哪一種解釋
[00:09:13.300 --> 00:09:15.000]  後者對吧
[00:09:15.000 --> 00:09:16.100]  對吧
[00:09:16.100 --> 00:09:19.700]  今天不是他帶來了一個一個信息
[00:09:19.700 --> 00:09:20.700]  這個信息叫福音
[00:09:20.700 --> 00:09:22.900]  當然耶穌所傳的是福音
[00:09:22.900 --> 00:09:25.500]  也不光光是耶穌所做的事情
[00:09:25.500 --> 00:09:27.900]  當然耶穌所做的是福音
[00:09:27.900 --> 00:09:31.000]  但是這節經文用一種很強烈的字眼說
[00:09:31.000 --> 00:09:35.600]  耶穌基督的本身他就是福音
[00:09:35.600 --> 00:09:37.900]  各位這是我們基督徒的信仰
[00:09:37.900 --> 00:09:38.900]  這是我們基督徒的信仰
[00:09:38.900 --> 00:09:41.600]  跟所有的宗教信仰不同的地方
[00:09:41.600 --> 00:09:47.400]  有一首傳統的詩歌是
[00:09:47.400 --> 00:09:49.300]  我們先看這首詩歌
[00:09:49.300 --> 00:09:51.500]  這首詩歌是A.B. Simpson
[00:09:51.500 --> 00:09:52.900]  《宣信弟兄》寫的
[00:09:52.900 --> 00:09:54.400]  大家會唱嗎
[00:09:54.400 --> 00:09:55.900]  很古老的一首詩歌
[00:09:55.900 --> 00:09:56.700]  他說
[00:09:56.700 --> 00:10:00.000]  欠要的是作福
[00:10:00.000 --> 00:10:03.000]  僅要諸自己
[00:10:03.000 --> 00:10:06.400]  欠要的是意志
[00:10:06.400 --> 00:10:09.300]  僅要諸而已
[00:10:09.300 --> 00:10:12.800]  欠我貪求恩慈
[00:10:12.800 --> 00:10:15.900]  僅要慈恩主
[00:10:15.900 --> 00:10:19.300]  欠我尋求能力
[00:10:19.300 --> 00:10:22.300]  僅要全能者
[00:10:22.300 --> 00:10:23.400]  會唱啊
[00:10:23.400 --> 00:10:26.800]  永遠高舉耶穌
[00:10:26.800 --> 00:10:29.300]  主使我一切
[00:10:29.300 --> 00:10:30.200]  我有點忘了
[00:10:30.200 --> 00:10:31.700]  副歌是那樣唱的
[00:10:31.700 --> 00:10:32.700]  各位
[00:10:32.700 --> 00:10:34.800]  A.B. Simpson《宣信弟兄》講到
[00:10:34.800 --> 00:10:37.600]  基督徒好像有一個領命的過程
[00:10:37.600 --> 00:10:39.900]  就是當我們接觸這個信仰的時候
[00:10:39.900 --> 00:10:41.400]  我們想要耶穌基督
[00:10:41.400 --> 00:10:43.200]  帶給我們一些祝福
[00:10:43.200 --> 00:10:45.300]  一致 恩典 能力
[00:10:45.300 --> 00:10:46.400]  對吧
[00:10:46.400 --> 00:10:47.300]  後來
[00:10:47.300 --> 00:10:49.500]  後來他發現說
[00:10:49.500 --> 00:10:52.300]  這種的追求方向不對頭
[00:10:52.300 --> 00:10:53.400]  我們的追求不應該是
[00:10:53.400 --> 00:10:56.100]  耶穌給我們的祝福
[00:10:56.100 --> 00:10:58.700]  而是賜祝福的耶穌
[00:10:58.700 --> 00:10:59.300]  弟兄姊妹
[00:10:59.300 --> 00:11:00.900]  我們一起讀這節經文好不好
[00:11:00.900 --> 00:11:12.900]  神既不愛惜
[00:11:12.900 --> 00:11:15.800]  這節經文有點膽戰心驚
[00:11:15.800 --> 00:11:16.600]  這裏說
[00:11:16.600 --> 00:11:19.500]  神既不愛惜自己的兒子
[00:11:19.500 --> 00:11:21.700]  爲我們白白舍了
[00:11:21.700 --> 00:11:24.200]  他用一種非常理所當然的推論說
[00:11:24.200 --> 00:11:28.600]  那他不會把萬物連同他自己一同給我們嗎
[00:11:28.600 --> 00:11:30.600]  白白的給我們嗎
[00:11:30.600 --> 00:11:32.800]  什麼意思呢
[00:11:32.800 --> 00:11:33.700]  各位
[00:11:33.700 --> 00:11:34.700]  我們也常常說
[00:11:34.700 --> 00:11:35.700]  信仰是一個禮物
[00:11:35.700 --> 00:11:37.000]  信仰是一個禮物
[00:11:37.000 --> 00:11:39.700]  信仰是一份恩賜
[00:11:39.700 --> 00:11:41.200]  福音是一個恩賜
[00:11:41.200 --> 00:11:42.200]  弟兄姊妹
[00:11:42.200 --> 00:11:45.200]  我們怎麼樣得着這個恩賜呢
[00:11:45.200 --> 00:11:47.800]  上帝是打包給我們
[00:11:47.800 --> 00:11:49.200]  你得着耶穌
[00:11:49.200 --> 00:11:50.800]  你就得着萬物
[00:11:50.800 --> 00:11:51.800]  這不叫買一送一
[00:11:51.800 --> 00:11:54.400]  這叫買一送萬
[00:11:54.400 --> 00:11:55.500]  你得着耶穌
[00:11:55.500 --> 00:11:57.200]  你就擁有一切
[00:11:57.200 --> 00:12:00.900]  這句話我這樣解釋沒有什麼衝擊力
[00:12:00.900 --> 00:12:02.100]  我反過來講
[00:12:02.100 --> 00:12:04.100]  你們可能比較受刺激
[00:12:04.100 --> 00:12:07.600]  你如果沒有耶穌
[00:12:07.600 --> 00:12:09.700]  你就什麼都沒有
[00:12:09.700 --> 00:12:11.100]  如果你沒有耶穌
[00:12:11.100 --> 00:12:12.300]  你在上帝面前
[00:12:12.300 --> 00:12:13.400]  你就一貧如洗
[00:12:13.400 --> 00:12:15.700]  你就一窮二白
[00:12:15.700 --> 00:12:19.800]  你擁有的一切終究成爲虛空的虛空
[00:12:19.800 --> 00:12:24.200]  包括所謂屬靈的
[00:12:24.200 --> 00:12:26.600]  如果我們沒有耶穌
[00:12:26.600 --> 00:12:28.600]  沒有耶穌我們在這裏聚集
[00:12:28.600 --> 00:12:29.800]  我們在這裏聚會
[00:12:29.800 --> 00:12:31.200]  我們在這裏唱詩歌
[00:12:31.200 --> 00:12:32.400]  什麼都沒有
[00:12:32.400 --> 00:12:33.700]  Nothing
[00:12:33.700 --> 00:12:34.300]  弟兄姊妹
[00:12:34.300 --> 00:12:36.000]  有耶穌就有一切
[00:12:36.000 --> 00:12:40.000]  福音的中心就是耶穌基督的自己
[00:12:40.000 --> 00:12:41.800]  弟兄姊妹這是所有的宗教
[00:12:41.800 --> 00:12:42.700]  所有的哲學
[00:12:42.700 --> 00:12:44.600]  所有的文化不同的地方
[00:12:44.600 --> 00:12:46.900]  這是我們基督教最特別的一點
[00:12:46.900 --> 00:12:48.800]  世人會告訴你說
[00:12:48.800 --> 00:12:50.400]  一個理念可以拯救你
[00:12:50.400 --> 00:12:52.100]  一種思想可以拯救你
[00:12:52.100 --> 00:12:54.000]  一套方法可以拯救你
[00:12:54.000 --> 00:12:57.800]  或者是某種宗教的儀式可以拯救你
[00:12:57.800 --> 00:12:58.600]  弟兄姊妹
[00:12:58.600 --> 00:13:01.500]  但是這都是基督教以外的
[00:13:01.500 --> 00:13:03.700]  這都是我們信仰以外的
[00:13:03.700 --> 00:13:07.400]  唯獨聖經不斷的告訴我們
[00:13:07.400 --> 00:13:09.000]  拯救不是一個理念
[00:13:09.000 --> 00:13:10.800]  是一個人
[00:13:10.800 --> 00:13:11.800]  弟兄姊妹
[00:13:11.800 --> 00:13:13.800]  聖潔不是一個境界
[00:13:13.800 --> 00:13:16.000]  是一個人
[00:13:16.000 --> 00:13:19.600]  真理不是一個行而上學的哲學
[00:13:19.600 --> 00:13:21.700]  是一個人
[00:13:21.700 --> 00:13:27.200]  就是耶穌基督這位道成肉身的主
[00:13:27.200 --> 00:13:28.400]  John Piper
[00:13:28.400 --> 00:13:29.400]  他寫過一本書
[00:13:29.400 --> 00:13:32.900]  這本書的名字就是
[00:13:32.900 --> 00:13:35.200]  神就是福音
[00:13:35.200 --> 00:13:37.500]  God is the Gospel
[00:13:37.500 --> 00:13:41.300]  上帝等於福音
[00:13:41.300 --> 00:13:42.100]  不是
[00:13:42.100 --> 00:13:44.400]  福音不是上帝以外的
[00:13:44.400 --> 00:13:46.700]  你沒有神,沒有神的兒子
[00:13:46.700 --> 00:13:48.800]  你說你怎樣領受福音呢
[00:13:48.800 --> 00:13:51.400]  你來聽一篇道理嗎
[00:13:51.400 --> 00:13:53.400]  道理沒有辦法拯救你
[00:13:53.400 --> 00:13:56.600]  只有耶穌基督是這位福音的主角
[00:13:56.600 --> 00:13:57.300]  好
[00:13:57.300 --> 00:13:58.500]  那我們就要看
[00:13:58.500 --> 00:14:03.200]  馬可福音向我們介紹的是一位怎樣的耶穌基督呢
[00:14:03.200 --> 00:14:05.200]  既然有耶穌纔有福音
[00:14:05.200 --> 00:14:09.100]  那馬可福音當中的耶穌是一樣怎樣的耶穌呢
[00:14:09.100 --> 00:14:09.500]  弟兄姊妹
[00:14:09.500 --> 00:14:10.100]  我剛纔說了
[00:14:10.100 --> 00:14:13.100]  馬可福音非常的簡明惡要的一卷書啊
[00:14:13.100 --> 00:14:14.500]  你如果讀過馬可福音
[00:14:14.500 --> 00:14:15.900]  你會有一種感覺
[00:14:15.900 --> 00:14:21.300]  好像他的時間和場所轉換的特別特別的快
[00:14:21.300 --> 00:14:22.500]  有沒有發現
[00:14:22.500 --> 00:14:24.500]  哪怕是這十五章的經文
[00:14:24.500 --> 00:14:24.800]  哎
[00:14:24.800 --> 00:14:25.600]  約翰出來
[00:14:25.600 --> 00:14:26.400]  約翰訓道
[00:14:26.400 --> 00:14:27.500]  約翰出場
[00:14:27.500 --> 00:14:28.200]  約翰離場
[00:14:28.200 --> 00:14:30.900]  馬上就就就一個場景又一個場景
[00:14:30.900 --> 00:14:31.800]  接連不斷
[00:14:31.800 --> 00:14:33.200]  你會有一種馬不停蹄
[00:14:33.200 --> 00:14:35.000]  快馬加鞭的感覺
[00:14:35.000 --> 00:14:41.200]  你會馬可福音所呈現給我們的耶穌是一位封塵普普的人子
[00:14:41.200 --> 00:14:43.600]  封塵普普的救助
[00:14:43.600 --> 00:14:46.200]  在馬馬馬可福音當中
[00:14:46.200 --> 00:14:47.500]  雖然簡短
[00:14:47.500 --> 00:14:50.400]  但是他使用的動詞特別多
[00:14:50.400 --> 00:14:53.400]  有非常多的動作
[00:14:53.400 --> 00:14:53.900]  另外呢
[00:14:53.900 --> 00:14:55.800]  他沒有太多的形容詞
[00:14:55.800 --> 00:14:57.600]  他是很樸實無華的
[00:14:57.600 --> 00:15:01.600]  很直白的來講到耶穌的作爲
[00:15:01.600 --> 00:15:02.900]  還有一個特點
[00:15:02.900 --> 00:15:04.500]  我們陳老師反覆分享過
[00:15:04.500 --> 00:15:07.300]  就是他有很多的副詞
[00:15:07.300 --> 00:15:11.400]  副詞馬上立刻一怎樣怎樣
[00:15:11.400 --> 00:15:12.500]  就怎樣怎樣
[00:15:12.500 --> 00:15:13.500]  丟此美
[00:15:13.500 --> 00:15:16.700]  馬可想要把耶穌呈現出來的
[00:15:16.700 --> 00:15:20.500]  耶穌是一個在大地上奔波的
[00:15:20.500 --> 00:15:22.700]  是一個急匆匆的
[00:15:22.700 --> 00:15:24.100]  是一個行動者
[00:15:24.100 --> 00:15:24.700]  丟此美
[00:15:24.700 --> 00:15:25.800]  馬可福音當中
[00:15:25.800 --> 00:15:26.700]  耶穌的形象
[00:15:26.700 --> 00:15:29.400]  救主的形象不是一個沉思者
[00:15:29.400 --> 00:15:31.000]  是一個行動者
[00:15:31.000 --> 00:15:32.500]  你如果讀約翰福音
[00:15:32.500 --> 00:15:36.500]  約翰福音當中有很多發人申請的
[00:15:36.500 --> 00:15:38.200]  一些的經文
[00:15:38.200 --> 00:15:39.700]  你要去思想
[00:15:39.700 --> 00:15:40.800]  在約翰福音當中
[00:15:40.800 --> 00:15:43.400]  耶穌好像是一個沉思者的形象
[00:15:43.400 --> 00:15:45.100]  在馬太福音當中呢
[00:15:45.100 --> 00:15:47.400]  有大篇的長篇的講論
[00:15:47.400 --> 00:15:49.900]  耶穌好像是一個傳道者的形象
[00:15:49.900 --> 00:15:53.700]  但是在馬可福音當中不同
[00:15:53.700 --> 00:15:56.100]  馬可福音當中的耶穌是
[00:15:56.100 --> 00:15:57.900]  總是在奔波
[00:15:57.900 --> 00:16:01.000]  總是在做事
[00:16:01.000 --> 00:16:04.200]  你知道耶穌在行動
[00:16:04.200 --> 00:16:08.100]  這就是馬可福音要deliver的一個message
[00:16:08.100 --> 00:16:10.200]  耶穌在行動
[00:16:10.200 --> 00:16:12.100]  上帝在行動
[00:16:12.100 --> 00:16:14.200]  三一神在行動
[00:16:14.200 --> 00:16:16.700]  這就是我們的福音
[00:16:16.700 --> 00:16:19.000]  讓我說在
[00:16:19.000 --> 00:16:20.200]  在歷史上有一個
[00:16:20.200 --> 00:16:22.100]  我把它稱爲異端
[00:16:22.100 --> 00:16:24.400]  叫做自然神論
[00:16:24.400 --> 00:16:25.700]  自然神論
[00:16:25.700 --> 00:16:27.200]  什麼是自然神論呢
