
[00:00:00.000 --> 00:00:02.000]  各位團體姐妹們,早安!
[00:07:12.000 --> 00:07:13.000]  好像茶一樣突然來了
[00:07:13.000 --> 00:07:14.000]  你都不知道的
[00:07:14.000 --> 00:07:16.000]  你都完全不知道
[00:07:16.000 --> 00:07:19.000]  什麼時候、什麼年、什麼月、什麼日、什麼分、什麼秒
[00:07:19.000 --> 00:07:21.000]  這個就是第一個比喻
[00:07:21.000 --> 00:07:23.000]  第二個比喻他就在這裡說
[00:07:23.000 --> 00:07:24.000]  最後那一節說
[00:07:24.000 --> 00:07:28.000]  如同產難臨到懷胎的婦人一樣
[00:07:28.000 --> 00:07:30.000]  這裡有很多媽媽
[00:07:30.000 --> 00:07:31.000]  都知道
[00:07:31.000 --> 00:07:32.000]  通常懷孕
[00:07:32.000 --> 00:07:36.000]  醫生說你的寶寶預產期是哪月哪日
[00:07:36.000 --> 00:07:39.000]  但是你知不知道什麼時候是陣痛的時候呢?
[00:07:39.000 --> 00:07:42.000]  什麼時候是寶寶臨盆那一刻的時候呢?
[00:07:42.000 --> 00:07:43.000]  什麼時候是見紅的時候呢?
[00:07:43.000 --> 00:07:45.000]  真的不知道的
[00:07:45.000 --> 00:07:46.000]  我還記得
[00:07:46.000 --> 00:07:47.000]  今天我姐姐不在
[00:07:47.000 --> 00:07:50.000]  我記得她的大女兒生的時候
[00:07:50.000 --> 00:07:51.000]  就這麼巧
[00:07:51.000 --> 00:07:53.000]  她家好像停電
[00:07:53.000 --> 00:07:54.000]  沒有電梯
[00:07:54.000 --> 00:07:55.000]  就來了我家
[00:07:55.000 --> 00:07:57.000]  就想著那幾天就生了
[00:07:57.000 --> 00:07:58.000]  就是那天
[00:07:58.000 --> 00:07:59.000]  來了我家那天
[00:07:59.000 --> 00:08:01.000]  就是臨盆那一天
[00:08:01.000 --> 00:08:03.000]  完全無可預計的
[00:08:03.000 --> 00:08:06.000]  大家有沒有試過小學走火警?
[00:08:06.000 --> 00:08:07.000]  我就記得
[00:08:07.000 --> 00:08:10.000]  有一次我在小學的時候
[00:08:10.000 --> 00:08:11.000]  正在上課
[00:08:11.000 --> 00:08:14.000]  這麼巧老師突然間就要問問題
[00:08:14.000 --> 00:08:15.000]  要學生回答
[00:08:15.000 --> 00:08:17.000]  又這麼巧選中了我要回答問題
[00:08:17.000 --> 00:08:20.000]  又這麼巧我剛剛不懂那條問題怎麼回答
[00:08:20.000 --> 00:08:22.000]  當我啞口無言
[00:08:22.000 --> 00:08:23.000]  不知道怎麼辦的時候
[00:08:23.000 --> 00:08:24.000]  突然間
[00:08:24.000 --> 00:08:25.000]  叮叮叮
[00:08:25.000 --> 00:08:27.000]  原來走火警
[00:08:27.000 --> 00:08:29.000]  大家所有同學都很開心
[00:08:29.000 --> 00:08:31.000]  我們去操場
[00:08:31.000 --> 00:08:33.000]  所以我們知道
[00:08:33.000 --> 00:08:34.000]  學校隨時都會走火警
[00:08:34.000 --> 00:08:36.000]  但又不知道什麼時候會有
[00:08:36.000 --> 00:08:38.000]  所以耶穌基督
[00:08:38.000 --> 00:08:39.000]  再來的日子
[00:08:39.000 --> 00:08:41.000]  就是突如其來的
[00:08:41.000 --> 00:08:42.000]  世界每天最後一天
[00:08:42.000 --> 00:08:44.000]  也是突如其來的
[00:08:44.000 --> 00:08:46.000]  就算你人生的最後一天
[00:08:46.000 --> 00:08:48.000]  雖然你知道必然會有一天
[00:08:48.000 --> 00:08:50.000]  但是都是突如其來的
[00:08:50.000 --> 00:08:51.000]  所以無從估計
[00:08:51.000 --> 00:08:53.000]  無人知道
[00:08:54.000 --> 00:08:57.000]  連聖經耶穌在瑪利福音24章
[00:08:57.000 --> 00:08:58.000]  三徒律師都是這樣說
[00:08:58.000 --> 00:09:00.000]  但那日子那時辰
[00:09:00.000 --> 00:09:01.000]  沒有人知道
[00:09:01.000 --> 00:09:03.000]  連天上的使者也不知道
[00:09:03.000 --> 00:09:04.000]  子也不知道
[00:09:04.000 --> 00:09:06.000]  唯獨父知道
[00:09:06.000 --> 00:09:09.000]  只有天上的阿爸父能夠知道
[00:09:09.000 --> 00:09:11.000]  什麼時候是世界末日
[00:09:11.000 --> 00:09:13.000]  什麼時候是耶穌基督第二次回來的日子
[00:09:13.000 --> 00:09:15.000]  如果你說耶穌自己都不知道
[00:09:15.000 --> 00:09:18.000]  我們相信耶穌當時說的話
[00:09:18.000 --> 00:09:20.000]  是以一個人子的身份
[00:09:20.000 --> 00:09:21.000]  在地上說的
[00:09:21.000 --> 00:09:23.000]  我相信當他復活升天的時候
[00:09:23.000 --> 00:09:25.000]  在阿爸父的右邊的時候
[00:09:25.000 --> 00:09:26.000]  他都會知道
[00:09:26.000 --> 00:09:28.000]  什麼時候是他再回來的日子
[00:09:28.000 --> 00:09:30.000]  而保羅亦都在
[00:09:30.000 --> 00:09:31.000]  《徹守羅尼加後書》
[00:09:31.000 --> 00:09:33.000]  二章二至四節那裡說
[00:09:33.000 --> 00:09:34.000]  我勸你們
[00:09:34.000 --> 00:09:36.000]  無論有靈有言語
[00:09:36.000 --> 00:09:38.000]  有沒有我們名的書信
[00:09:38.000 --> 00:09:39.000]  說主的日子現在到了
[00:09:39.000 --> 00:09:41.000]  不要輕易動心
[00:09:41.000 --> 00:09:42.000]  也不要驚慌
[00:09:42.000 --> 00:09:44.000]  人不驅用什麼法子
[00:09:44.000 --> 00:09:46.000]  你們總不要被他誘惑
[00:09:46.000 --> 00:09:47.000]  因為那日子以前
[00:09:47.000 --> 00:09:49.000]  必有離道反教的事
[00:09:49.000 --> 00:09:51.000]  並有那大罪人
[00:09:51.000 --> 00:09:53.000]  就是沉淪之子顯露出來
[00:09:53.000 --> 00:09:55.000]  他是敵抵擋主
[00:09:55.000 --> 00:09:56.000]  高抬自己
[00:09:56.000 --> 00:09:57.000]  這裡說
[00:09:57.000 --> 00:09:59.000]  原來保羅說
[00:09:59.000 --> 00:10:01.000]  只要哪一個人
[00:10:01.000 --> 00:10:03.000]  寫說幾年幾月幾日
[00:10:03.000 --> 00:10:05.000]  將會是末世
[00:10:05.000 --> 00:10:07.000]  將會是主再來的日子的時候
[00:10:07.000 --> 00:10:09.000]  你千萬不要輕易相信
[00:10:09.000 --> 00:10:11.000]  連耶穌基督在人子的時候
[00:10:11.000 --> 00:10:12.000]  都不知道
[00:10:12.000 --> 00:10:13.000]  試問世上有哪一個人
[00:10:13.000 --> 00:10:15.000]  能夠這樣預測
[00:10:15.000 --> 00:10:17.000]  所以神都不讓我們知道
[00:10:17.000 --> 00:10:19.000]  什麼時候是再來的日子
[00:10:19.000 --> 00:10:20.000]  神都不讓我們知道
[00:10:20.000 --> 00:10:22.000]  什麼時候是生命當中
[00:10:22.000 --> 00:10:23.000]  最後一天的日子
[00:10:23.000 --> 00:10:25.000]  但聖經提醒我們要
[00:10:25.000 --> 00:10:27.000]  警醒緊守
[00:10:27.000 --> 00:10:29.000]  為什麼人們這麼想知道
[00:10:29.000 --> 00:10:31.000]  什麼時候是世界末日呢
[00:10:31.000 --> 00:10:33.000]  昨晚我們晚堂請了
[00:10:33.000 --> 00:10:34.000]  A先生的牧師說
[00:10:34.000 --> 00:10:36.000]  很多世界末日的資料給我們看
[00:10:36.000 --> 00:10:38.000]  他說原來在
[00:10:38.000 --> 00:10:40.000]  羅馬時代開始
[00:10:40.000 --> 00:10:42.000]  到今時今日
[00:10:42.000 --> 00:10:44.000]  很多人都不斷去預測世界末日
[00:10:44.000 --> 00:10:45.000]  當然有些可能是
[00:10:45.000 --> 00:10:47.000]  我們自己小朋友說說
[00:10:47.000 --> 00:10:50.000]  原來是哄動全世界的
[00:10:50.000 --> 00:10:52.000]  總共有183次
[00:10:52.000 --> 00:10:54.000]  平均幾十年就有一次
[00:10:54.000 --> 00:10:56.000]  是預言世界末日
[00:10:56.000 --> 00:10:59.000]  還有很多次世界末日
[00:10:59.000 --> 00:11:01.000]  都是和聖經有關的
[00:11:01.000 --> 00:11:03.000]  因為我們聖經就明明寫著
[00:11:03.000 --> 00:11:04.000]  有世界末日
[00:11:04.000 --> 00:11:06.000]  有耶穌基督再回來的日子
[00:11:06.000 --> 00:11:08.000]  人的心就很想知道
[00:11:08.000 --> 00:11:09.000]  未來是怎樣的
[00:11:09.000 --> 00:11:10.000]  所以就很想去預測
[00:11:10.000 --> 00:11:11.000]  或者很想知道
[00:11:11.000 --> 00:11:13.000]  當有人說的時候
[00:11:13.000 --> 00:11:15.000]  就一定會有些人相信
[00:11:15.000 --> 00:11:17.000]  然後就把那個人抬高
[00:11:17.000 --> 00:11:18.000]  當神去拜
[00:11:18.000 --> 00:11:19.000]  嘩!他知道了
[00:11:19.000 --> 00:11:20.000]  竟然有世界末日
[00:11:20.000 --> 00:11:21.000]  但原來呢
[00:11:21.000 --> 00:11:22.000]  很多人提醒我們
[00:11:22.000 --> 00:11:24.000]  不要輕易相信
[00:11:24.000 --> 00:11:27.000]  而且更加要警醒、謹守
[00:11:27.000 --> 00:11:29.000]  所以在主題經文
[00:11:29.000 --> 00:11:30.000]  其實我現在前書五章
[00:11:30.000 --> 00:11:31.000]  四至七節
[00:11:31.000 --> 00:11:32.000]  我請大家再讀
[00:11:32.000 --> 00:11:33.000]  一、二、三
[00:11:33.000 --> 00:11:34.000]  弟兄們
[00:11:34.000 --> 00:11:38.000]  叫那日子臨到你們
[00:11:38.000 --> 00:11:40.000]  像茶一樣
[00:11:45.000 --> 00:11:47.000]  但有時會有雨
[00:11:47.000 --> 00:11:49.000]  所以我們要睡覺
[00:11:49.000 --> 00:11:51.000]  就在這一天
[00:11:51.000 --> 00:11:53.000]  不要被情緒引導
[00:11:53.000 --> 00:11:55.000]  就在最美的日子
[00:11:55.000 --> 00:11:56.000]  在這一天
[00:11:56.000 --> 00:11:57.000]  最美的日子
[00:11:57.000 --> 00:11:58.000]  在這一天
[00:11:58.000 --> 00:11:59.000]  沒錯
[00:11:59.000 --> 00:12:04.000]  這裡再次提醒我們
[00:12:04.000 --> 00:12:05.000]  那日子
[00:12:05.000 --> 00:12:06.000]  好像茶一樣
[00:12:06.000 --> 00:12:07.000]  是我們無從預計
[00:12:07.000 --> 00:12:08.000]  是不知何時的
[00:12:08.000 --> 00:12:09.000]  但是呢
[00:12:09.000 --> 00:12:13.000]  好像你家一樣
[00:12:13.000 --> 00:12:15.000]  你不知道你的茶何時來
[00:12:15.000 --> 00:12:16.000]  但你會怎樣做
[00:12:16.000 --> 00:12:18.000]  你臨睡的時候
[00:12:18.000 --> 00:12:19.000]  媽媽一定會提醒
[00:12:19.000 --> 00:12:20.000]  要鎖門
[00:12:20.000 --> 00:12:23.000]  一會兒有茶人來怎麼辦
[00:12:23.000 --> 00:12:25.000]  要鎖好門窗
[00:12:25.000 --> 00:12:27.000]  更加現在很多人
[00:12:27.000 --> 00:12:28.000]  有警報系統
[00:12:28.000 --> 00:12:29.000]  防盜系統
[00:12:29.000 --> 00:12:31.000]  我們要警醒、謹守
[00:12:31.000 --> 00:12:33.000]  雖然我們不知道
[00:12:33.000 --> 00:12:34.000]  茶何時來
[00:12:34.000 --> 00:12:35.000]  但我們可以去防備
[00:12:35.000 --> 00:12:37.000]  去警醒、謹守
[00:12:37.000 --> 00:12:39.000]  在這裡有幾個對比字眼
[00:12:39.000 --> 00:12:41.000]  是保羅想強調的
[00:12:41.000 --> 00:12:42.000]  警醒、謹守
[00:12:42.000 --> 00:12:45.000]  對比著沉睡醉酒
[00:12:45.000 --> 00:12:46.000]  光明白晝
[00:12:46.000 --> 00:12:48.000]  對比著黑夜幽暗
[00:12:48.000 --> 00:12:51.000]  警醒、謹守
[00:12:51.000 --> 00:12:53.000]  光明白晝
[00:12:53.000 --> 00:12:56.000]  耶穌形容他的門徒是光明之子
[00:12:56.000 --> 00:12:57.000]  是不屬乎黑暗的
[00:12:57.000 --> 00:12:59.000]  是上帝的兒女
[00:12:59.000 --> 00:13:02.000]  耶穌要他的門徒警醒、禱告
[00:13:02.000 --> 00:13:04.000]  免得入了迷惑
[00:13:04.000 --> 00:13:06.000]  陷入一個試探裡面
[00:13:06.000 --> 00:13:07.000]  我們做神的兒女
[00:13:07.000 --> 00:13:09.000]  做光明白晝之子
[00:13:09.000 --> 00:13:10.000]  我們就要警醒
[00:13:10.000 --> 00:13:12.000]  因為我們沒有人知道
[00:13:12.000 --> 00:13:14.000]  何時主在來的日子
[00:13:14.000 --> 00:13:16.000]  更加我們要警醒
[00:13:16.000 --> 00:13:18.000]  因為我們隨時有假的教師
[00:13:18.000 --> 00:13:19.000]  假的師傅
[00:13:19.000 --> 00:13:20.000]  魔鬼撒旦
[00:13:20.000 --> 00:13:21.000]  去引誘我們
[00:13:21.000 --> 00:13:22.000]  我們要警醒
[00:13:22.000 --> 00:13:23.000]  因為那些假師傅
[00:13:23.000 --> 00:13:25.000]  會用其他的言語迷話
[00:13:25.000 --> 00:13:27.000]  說何時耶穌來了
[00:13:27.000 --> 00:13:28.000]  我就是基督
[00:13:28.000 --> 00:13:30.000]  去引誘我們離開真道
[00:13:30.000 --> 00:13:32.000]  我們更加要在禱告裡面警醒
[00:13:32.000 --> 00:13:35.000]  用祈禱去提醒自己
[00:13:35.000 --> 00:13:37.000]  不單止個別的信徒要警醒
[00:13:37.000 --> 00:13:39.000]  教會要警醒
[00:13:39.000 --> 00:13:42.000]  作為教會的領袖都要警醒
[00:13:42.000 --> 00:13:47.000]  警醒是一個心思上的態度
[00:13:47.000 --> 00:13:49.000]  好像在心裡面
[00:13:49.000 --> 00:13:51.000]  在你的mind裡面去留意
[00:13:51.000 --> 00:13:52.000]  去提醒自己
[00:13:52.000 --> 00:13:54.000]  而謹守就好像一個行為
[00:13:54.000 --> 00:13:57.000]  一個德性上的要去防備
[00:13:57.000 --> 00:13:58.000]  要做好戒備
[00:13:58.000 --> 00:14:00.000]  他用醉酒作為一個對比
[00:14:00.000 --> 00:14:02.000]  沉睡醉酒
[00:14:02.000 --> 00:14:04.000]  醉酒的人就好像狐狸糊塗
[00:14:04.000 --> 00:14:06.000]  被酒精操控了自己
[00:14:06.000 --> 00:14:07.000]  失去了控制
[00:14:07.000 --> 00:14:08.000]  放棄了責任
[00:14:08.000 --> 00:14:10.000]  相反的我們謹守
[00:14:10.000 --> 00:14:12.000]  就是要做好戒備狀態
[00:14:12.000 --> 00:14:14.000]  要盡好我們的責任
[00:14:14.000 --> 00:14:16.000]  在我們的生活上
[00:14:16.000 --> 00:14:17.000]  盡好我們的本分
[00:14:17.000 --> 00:14:20.000]  這個就是警醒、謹守的意思
[00:14:20.000 --> 00:14:22.000]  醉酒這個沉睡
[00:14:22.000 --> 00:14:24.000]  不要誤會剛才鐵索羅家前書四章
[00:14:24.000 --> 00:14:26.000]  說那些信了耶穌
[00:14:26.000 --> 00:14:27.000]  睡了的人
