
[00:00:00.000 --> 00:00:03.000]  感謝上帝,祂有說不出的恩典
[00:01:54.000 --> 00:01:56.000]  一定會向西方落
[00:01:56.000 --> 00:01:58.000]  其實我們看《聖經》
[00:01:58.000 --> 00:02:00.000]  看到有很多中年契機在當中
[00:02:00.000 --> 00:02:04.000]  今天我們首先去看一看這段經文
[00:02:04.000 --> 00:02:09.000]  這段經文是一段非常寶貴的經文
[00:02:09.000 --> 00:02:12.000]  保羅在他中年的時候
[00:02:12.000 --> 00:02:16.000]  應該是他遇到最大困難的時候
[00:02:16.000 --> 00:02:20.000]  他在哥倫多後書就寫了一段
[00:02:20.000 --> 00:02:22.000]  這段經文是很激昂的
[00:02:22.000 --> 00:02:24.000]  你就這樣看可能你不知道
[00:02:24.000 --> 00:02:26.000]  但是當你讀的時候
[00:02:26.000 --> 00:02:29.000]  我相信他心裡其實是很激昂的
[00:02:29.000 --> 00:02:30.000]  他遇到什麼呢?
[00:02:30.000 --> 00:02:31.000]  為什麼會這樣呢?
[00:02:31.000 --> 00:02:34.000]  我們一會兒一齊去學習和探討
[00:02:34.000 --> 00:02:35.000]  但是在這個時候
[00:02:35.000 --> 00:02:38.000]  我們一齊先讀這段經文,好嗎?
[00:02:38.000 --> 00:02:39.000]  我們一齊讀吧!
[00:02:39.000 --> 00:02:40.000]  一二三!
[00:02:40.000 --> 00:02:42.000]  我們有者寶貝
[00:02:42.000 --> 00:02:44.000]  放在雅氣裡
[00:02:44.000 --> 00:02:47.000]  要顯明這莫大的能力
[00:02:47.000 --> 00:02:48.000]  是出於神
[00:02:48.000 --> 00:02:50.000]  不是出於我們
[00:02:50.000 --> 00:02:52.000]  我們四面受敵
[00:02:52.000 --> 00:02:54.000]  卻不被困住
[00:02:54.000 --> 00:02:55.000]  心裡作難
[00:02:55.000 --> 00:02:57.000]  卻不致失望
[00:02:57.000 --> 00:02:58.000]  遭逼迫
[00:02:58.000 --> 00:03:00.000]  卻不被丟棄
[00:03:00.000 --> 00:03:01.000]  打倒了
[00:03:01.000 --> 00:03:03.000]  卻不致死亡
[00:03:03.000 --> 00:03:05.000]  身上帶著耶穌的死
[00:03:05.000 --> 00:03:07.000]  使耶穌的生
[00:03:07.000 --> 00:03:10.000]  也顯明在我們身上
[00:03:10.000 --> 00:03:14.000]  哥倫多後書四章七至十節
[00:03:14.000 --> 00:03:17.000]  當保羅寫哥倫多後書的時候
[00:03:17.000 --> 00:03:20.000]  有很多眼淚
[00:03:20.000 --> 00:03:24.000]  他的眼淚真的不二流
[00:03:24.000 --> 00:03:25.000]  男兒眼淚不輕流
[00:03:25.000 --> 00:03:27.000]  但是他有很多眼淚在當中
[00:03:27.000 --> 00:03:29.000]  其實在人生當中
[00:03:29.000 --> 00:03:31.000]  是有很多危機的
[00:03:31.000 --> 00:03:33.000]  包括我們偉大的仕途都有
[00:03:33.000 --> 00:03:36.000]  但是叫我們比較困惑的
[00:03:36.000 --> 00:03:39.000]  我相信很多都認同的
[00:03:39.000 --> 00:03:41.000]  我們的中年危機
[00:03:41.000 --> 00:03:43.000]  是會很困惑的人生
[00:03:43.000 --> 00:03:46.000]  那什麼導致中年危機呢?
[00:03:46.000 --> 00:03:49.000]  是否少壯不努力
[00:03:49.000 --> 00:03:51.000]  老大圖心悲
[00:03:51.000 --> 00:03:56.000]  然後我們中年就有危機呢?
[00:03:56.000 --> 00:03:57.000]  應該不是
[00:03:57.000 --> 00:04:00.000]  大家少年的時候都很努力
[00:04:00.000 --> 00:04:03.000]  但是都有中年危機
[00:04:03.000 --> 00:04:05.000]  中年危機本身
[00:04:05.000 --> 00:04:07.000]  就是因為他是中年
[00:04:07.000 --> 00:04:08.000]  其實沒有什麼導致
[00:04:08.000 --> 00:04:09.000]  就是中年本身
[00:04:09.000 --> 00:04:12.000]  這個就是危機
[00:04:12.000 --> 00:04:14.000]  這個答案大家都說
[00:04:14.000 --> 00:04:16.000]  接受吧
[00:04:16.000 --> 00:04:17.000]  世衛
[00:04:17.000 --> 00:04:21.000]  就是聯合國的世界衛生組織
[00:04:21.000 --> 00:04:22.000]  WHO
[00:04:22.000 --> 00:04:27.000]  他曾經做過一個新的年紀劃分
[00:04:27.000 --> 00:04:29.000]  標準
[00:04:29.000 --> 00:04:32.000]  大家冷靜一點
[00:04:32.000 --> 00:04:35.000]  他就說0到17歲是未成年
[00:04:35.000 --> 00:04:42.000]  接著18到65歲是青少年
[00:04:42.000 --> 00:04:45.000]  然後66到79歲是中年
[00:04:45.000 --> 00:04:47.000]  80到99歲是老年
[00:04:47.000 --> 00:04:50.000]  100以上是長壽老年
[00:04:50.000 --> 00:04:53.000]  我第一次看到這個分類的時候
[00:04:53.000 --> 00:04:55.000]  我跟大家的感覺
[00:04:55.000 --> 00:04:56.000]  我不知道當中
[00:04:56.000 --> 00:04:59.000]  剛才我聽到有些人喝彩
[00:04:59.000 --> 00:05:06.000]  竟然我也是青年人
[00:05:06.000 --> 00:05:07.000]  但是你明白嗎?
[00:05:07.000 --> 00:05:08.000]  剛才你這麼開心
[00:05:08.000 --> 00:05:11.000]  其實是很悲哀的
[00:05:11.000 --> 00:05:12.000]  真的很悲哀
[00:05:12.000 --> 00:05:13.000]  你明白嗎?
[00:05:13.000 --> 00:05:14.000]  當我聽完的時候
[00:05:14.000 --> 00:05:15.000]  很高興
[00:05:15.000 --> 00:05:18.000]  但是看我這個這樣的青年人
[00:05:18.000 --> 00:05:19.000]  接著又看到
[00:05:19.000 --> 00:05:22.000]  真的是18歲、19歲的青年人的時候
[00:05:22.000 --> 00:05:24.000]  就是一種很強力的對比
[00:05:24.000 --> 00:05:26.000]  你明白嗎?
[00:05:26.000 --> 00:05:27.000]  我記得前幾個星期
[00:05:27.000 --> 00:05:28.000]  我們VBS
[00:05:28.000 --> 00:05:30.000]  尤其是最後那一天
[00:05:30.000 --> 00:05:31.000]  最後那一天
[00:05:31.000 --> 00:05:33.000]  很開心完結了
[00:05:33.000 --> 00:05:34.000]  那些青年人
[00:05:34.000 --> 00:05:36.000]  應該是差不多18歲
[00:05:36.000 --> 00:05:38.000]  都18歲了
[00:05:38.000 --> 00:05:39.000]  他們怎麼樣呢?
[00:05:39.000 --> 00:05:41.000]  我們派衣服給他們
[00:05:41.000 --> 00:05:42.000]  每年VBS
[00:05:42.000 --> 00:05:43.000]  他們怎樣?
[00:05:43.000 --> 00:05:44.000]  他們把袖子都剪掉
[00:05:44.000 --> 00:05:45.000]  把袖子都剪掉
[00:05:45.000 --> 00:05:46.000]  不是發脾氣
[00:05:46.000 --> 00:05:47.000]  為什麼呢?
[00:05:47.000 --> 00:05:49.000]  為什麼把袖子都剪掉?
[00:05:49.000 --> 00:05:50.000]  掃雞翼嘛
[00:05:50.000 --> 00:05:52.000]  就是…
[00:05:52.000 --> 00:05:55.000]  不知道他們以為有肌肉瘤
[00:05:55.000 --> 00:05:56.000]  很厲害
[00:05:56.000 --> 00:05:58.000]  接著我這些青年
[00:05:58.000 --> 00:05:59.000]  我這些青少年
[00:05:59.000 --> 00:06:01.000]  一看到他們這樣的時候
[00:06:01.000 --> 00:06:03.000]  有一批我們這些的少年人
[00:06:03.000 --> 00:06:04.000]  我們也想一下
[00:06:04.000 --> 00:06:05.000]  我們也剪吧
[00:06:05.000 --> 00:06:06.000]  不過這樣
[00:06:06.000 --> 00:06:08.000]  我們這種的青少年
[00:06:08.000 --> 00:06:09.000]  青少年
[00:06:09.000 --> 00:06:10.000]  就是少年人
[00:06:10.000 --> 00:06:11.000]  比較有經驗
[00:06:11.000 --> 00:06:13.000]  和理智一點
[00:06:13.000 --> 00:06:14.000]  我們知道
[00:06:14.000 --> 00:06:15.000]  剪完之後
[00:06:15.000 --> 00:06:16.000]  很大件事是什麼事?
[00:06:16.000 --> 00:06:17.000]  馬上那一晚
[00:06:17.000 --> 00:06:19.000]  雙風感冒病一兩天
[00:06:19.000 --> 00:06:20.000]  剪雞翼走
[00:06:20.000 --> 00:06:21.000]  不要搞笑
[00:06:21.000 --> 00:06:22.000]  這些東西
[00:06:22.000 --> 00:06:23.000]  馬上病
[00:06:23.000 --> 00:06:25.000]  中年
[00:06:25.000 --> 00:06:29.000]  很多的情緒在當中
[00:06:29.000 --> 00:06:33.000]  這個當然後來
[00:06:33.000 --> 00:06:35.000]  世衛就糾正了
[00:06:35.000 --> 00:06:36.000]  其實他說
[00:06:36.000 --> 00:06:38.000]  他這個分類是為了別的東西
[00:06:38.000 --> 00:06:41.000]  不是說我們這一種
[00:06:41.000 --> 00:06:42.000]  最後他覺得
[00:06:42.000 --> 00:06:45.000]  都是三十五到六十五歲
[00:06:45.000 --> 00:06:48.000]  如果我們不用年齡去劃分
[00:06:48.000 --> 00:06:52.000]  其實這個中年危機
[00:06:52.000 --> 00:06:55.000]  其實什麼年紀都有危機
[00:06:55.000 --> 00:06:56.000]  他只不過說中年危機
[00:06:56.000 --> 00:06:58.000]  只不過好像炒雜一樣
[00:06:58.000 --> 00:07:00.000]  好像一碟
[00:07:00.000 --> 00:07:01.000]  說什麼都炒出來
[00:07:01.000 --> 00:07:02.000]  所有的危機
[00:07:02.000 --> 00:07:04.000]  突然間在這個年齡段裡面
[00:07:04.000 --> 00:07:06.000]  你什麼都會有
[00:07:06.000 --> 00:07:08.000]  譬如有些什麼
[00:07:08.000 --> 00:07:10.000]  就是雜錦炒飯
[00:07:10.000 --> 00:07:11.000]  有些什麼在裡面
[00:07:11.000 --> 00:07:12.000]  我們下一張西裝
[00:07:12.000 --> 00:07:15.000]  譬如他這個工作危機
[00:07:15.000 --> 00:07:16.000]  就是career
[00:07:16.000 --> 00:07:19.000]  就是去到職業的樽頸
[00:07:19.000 --> 00:07:20.000]  很多時候就是很頹
[00:07:20.000 --> 00:07:23.000]  或者一種叫做倦怠
[00:07:23.000 --> 00:07:24.000]  倦怠
[00:07:24.000 --> 00:07:25.000]  開始在工作上面
[00:07:25.000 --> 00:07:27.000]  就是發不了力
[00:07:27.000 --> 00:07:29.000]  另外婚姻危機
[00:07:29.000 --> 00:07:30.000]  和伴侶關係
[00:07:30.000 --> 00:07:32.000]  就是平淡如水
[00:07:32.000 --> 00:07:34.000]  但是有很多中年
[00:07:34.000 --> 00:07:36.000]  在這個status上面
[00:07:36.000 --> 00:07:38.000]  他還是單身的
[00:07:38.000 --> 00:07:39.000]  他會長期單身
[00:07:39.000 --> 00:07:40.000]  會不安
[00:07:40.000 --> 00:07:42.000]  在這個中年的時候
[00:07:42.000 --> 00:07:43.000]  中年危機
[00:07:43.000 --> 00:07:44.000]  子女大家都明白
[00:07:44.000 --> 00:07:46.000]  就是擔心她的成長問題
[00:07:46.000 --> 00:07:47.000]  很多的挑戰
[00:07:47.000 --> 00:07:48.000]  但是如果譬如
[00:07:48.000 --> 00:07:50.000]  很多結了婚
[00:07:50.000 --> 00:07:51.000]  或者是單身
[00:07:51.000 --> 00:07:52.000]  還沒有小孩的
[00:07:52.000 --> 00:07:53.000]  他都會長期
[00:07:53.000 --> 00:07:54.000]  因為還沒有小孩
[00:07:54.000 --> 00:07:55.000]  而有不安的情況
[00:07:55.000 --> 00:07:56.000]  所以整個中年
[00:07:56.000 --> 00:07:58.000]  很多時候很多人不安
[00:07:58.000 --> 00:08:00.000]  下有小上有老
[00:08:00.000 --> 00:08:02.000]  也都會面對一下
[00:08:02.000 --> 00:08:03.000]  父母生離死別
[00:08:03.000 --> 00:08:05.000]  那種的問題
[00:08:05.000 --> 00:08:06.000]  那種壓力在當中
[00:08:06.000 --> 00:08:07.000]  就是這個年齡層裏面
[00:08:07.000 --> 00:08:08.000]  最後呢
[00:08:08.000 --> 00:08:10.000]  先剩下少少的時間給自己
[00:08:10.000 --> 00:08:12.000]  就是check up一下
[00:08:12.000 --> 00:08:13.000]  看看自己是怎樣
[00:08:13.000 --> 00:08:14.000]  當然一check的時候
[00:08:14.000 --> 00:08:15.000]  很多時候就是飆了
[00:08:15.000 --> 00:08:16.000]  不是啊
[00:08:16.000 --> 00:08:18.000]  三高什麼都出來了
[00:08:18.000 --> 00:08:20.000]  荷爾蒙分泌開始少
[00:08:20.000 --> 00:08:21.000]  就是等等
[00:08:21.000 --> 00:08:23.000]  在中年新陳代謝
[00:08:23.000 --> 00:08:24.000]  開始減慢
[00:08:24.000 --> 00:08:25.000]  那這個代表什麼呢
[00:08:25.000 --> 00:08:26.000]  大家明白啦
[00:08:26.000 --> 00:08:27.000]  就是肥囉
[00:08:27.000 --> 00:08:28.000]  是不是
[00:08:28.000 --> 00:08:30.000]  就是很多中年人的人生目標
[00:08:30.000 --> 00:08:31.000]  都是減肥啦
[00:08:31.000 --> 00:08:33.000]  不過很多人已經提早了
[00:08:33.000 --> 00:08:34.000]  就是怎樣都好
[00:08:34.000 --> 00:08:35.000]  特別為我們
[00:08:35.000 --> 00:08:36.000]  Pastor Paul祈禱啦
[00:08:36.000 --> 00:08:37.000]  Pastor Paul
[00:08:37.000 --> 00:08:38.000]  我不知道你認不認識他
[00:08:38.000 --> 00:08:40.000]  他是我們苗彼得斯的一個
[00:08:40.000 --> 00:08:41.000]  牧者啦
[00:08:41.000 --> 00:08:43.000]  那他今天都在我們英文部那邊
[00:08:43.000 --> 00:08:44.000]  那為什麼呢
[00:08:44.000 --> 00:08:45.000]  因為他
[00:08:45.000 --> 00:08:46.000]  VBS那個禮拜
[00:08:46.000 --> 00:08:47.000]  他突然間
[00:08:47.000 --> 00:08:48.000]  他告訴我
[00:08:48.000 --> 00:08:49.000]  他有這個double vision
[00:08:49.000 --> 00:08:51.000]  就是看東西是雙重的
[00:08:51.000 --> 00:08:52.000]  就是不是雙重標準
[00:08:52.000 --> 00:08:54.000]  是double vision
[00:08:54.000 --> 00:08:55.000]  那他說呢
[00:08:55.000 --> 00:08:56.000]  一定要這樣
[00:08:56.000 --> 00:08:58.000]  才可以看到大家是正的
[00:08:58.000 --> 00:08:59.000]  這樣的時候
[00:08:59.000 --> 00:09:00.000]  見到你們兩個
[00:09:00.000 --> 00:09:01.000]  那所以他這樣
[00:09:01.000 --> 00:09:02.000]  常常這樣跟我說話
[00:09:02.000 --> 00:09:03.000]  那為祈禱啦
[00:09:03.000 --> 00:09:04.000]  就是他今天戴了個
[00:09:04.000 --> 00:09:05.000]  馬菲眼鏡
[00:09:05.000 --> 00:09:06.000]  就是那個馬菲眼鏡
[00:09:06.000 --> 00:09:07.000]  就是很重的
[00:09:07.000 --> 00:09:09.000]  就是那些弱性很重的眼鏡
[00:09:09.000 --> 00:09:10.000]  那現在correct了少少
[00:09:10.000 --> 00:09:12.000]  但這個字標不自本啦
[00:09:12.000 --> 00:09:14.000]  就是在中年這段時間
[00:09:14.000 --> 00:09:16.000]  是會有很多東西出現的
[00:09:16.000 --> 00:09:17.000]  是不是
[00:09:17.000 --> 00:09:18.000]  就是多少肩那些呢
[00:09:18.000 --> 00:09:19.000]  就是
[00:09:19.000 --> 00:09:20.000]  很肩的嘛
[00:09:20.000 --> 00:09:21.000]  大家都
[00:09:21.000 --> 00:09:22.000]  明白嗎
[00:09:22.000 --> 00:09:23.000]  今天都是
[00:09:23.000 --> 00:09:24.000]  就是後面有些
[00:09:24.000 --> 00:09:26.000]  今天都是有些
[00:09:26.000 --> 00:09:27.000]  不是很正
[00:09:27.000 --> 00:09:28.000]  就是有誰會massage
[00:09:28.000 --> 00:09:29.000]  麻煩等一下
[00:09:29.000 --> 00:09:34.000]  在這麼多的危機當中的時候
[00:09:34.000 --> 00:09:35.000]  我們很多時
[00:09:35.000 --> 00:09:37.000]  再讀回那段經文
[00:09:37.000 --> 00:09:38.000]  我們會看到的
[00:09:38.000 --> 00:09:39.000]  我們就是
[00:09:39.000 --> 00:09:40.000]  在這個四面仇敵當中
[00:09:40.000 --> 00:09:41.000]  我們在這個
[00:09:41.000 --> 00:09:42.000]  心裡作難的裡面
[00:09:42.000 --> 00:09:43.000]  我們做逼迫
[00:09:43.000 --> 00:09:44.000]  經常被逼迫
[00:09:44.000 --> 00:09:46.000]  經常差不多被打倒
[00:09:46.000 --> 00:09:47.000]  想死的
[00:09:47.000 --> 00:09:48.000]  但是
[00:09:48.000 --> 00:09:49.000]  保羅今天
[00:09:49.000 --> 00:09:50.000]  告訴我們
[00:09:50.000 --> 00:09:51.000]  他這句的經文
[00:09:51.000 --> 00:09:52.000]  他強調
[00:09:52.000 --> 00:09:54.000]  他所望見的是什麼呢
[00:09:54.000 --> 00:09:55.000]  是下一張圖畫
[00:09:55.000 --> 00:09:57.000]  下一張
[00:09:57.000 --> 00:09:58.000]  他所強調
[00:09:58.000 --> 00:09:59.000]  他讀出來的時候
[00:09:59.000 --> 00:10:00.000]  他是
[00:10:00.000 --> 00:10:01.000]  四面仇敵
[00:10:01.000 --> 00:10:02.000]  卻不被困住
[00:10:02.000 --> 00:10:03.000]  他說
[00:10:03.000 --> 00:10:04.000]  心裡作難
[00:10:04.000 --> 00:10:06.000]  作難卻不至於失望
[00:10:06.000 --> 00:10:08.000]  做逼迫卻不被丟棄
[00:10:08.000 --> 00:10:09.000]  打倒了
[00:10:09.000 --> 00:10:10.000]  那又怎樣呢
[00:10:10.000 --> 00:10:11.000]  卻不至於死亡
[00:10:11.000 --> 00:10:12.000]  這個是保羅
[00:10:12.000 --> 00:10:13.000]  他在這段經文
[00:10:13.000 --> 00:10:14.000]  所要著重的
[00:10:14.000 --> 00:10:16.000]  即使他在中年當中
[00:10:16.000 --> 00:10:18.000]  其實當時
[00:10:18.000 --> 00:10:20.000]  保羅實在遇到他這個
[00:10:20.000 --> 00:10:22.000]  即是
[00:10:22.000 --> 00:10:23.000]  工場侍奉生涯的
[00:10:23.000 --> 00:10:25.000]  一個很大的危機
[00:10:25.000 --> 00:10:26.000]  在這封信當中
[00:10:26.000 --> 00:10:29.000]  他提到一群的人
[00:10:29.000 --> 00:10:30.000]  他那群的人
[00:10:30.000 --> 00:10:31.000]  下一張
[00:10:31.000 --> 00:10:32.000]  下一張
[00:10:32.000 --> 00:10:33.000]  他說
[00:10:33.000 --> 00:10:34.000]  其實
[00:10:34.000 --> 00:10:36.000]  你們應該稱謝我
[00:10:36.000 --> 00:10:37.000]  因為我雖然
[00:10:37.000 --> 00:10:38.000]  算不得什麼
[00:10:38.000 --> 00:10:39.000]  即是你們
[00:10:39.000 --> 00:10:40.000]  就是哥倫多教會的
[00:10:40.000 --> 00:10:41.000]  弟兄姊妹
[00:10:41.000 --> 00:10:42.000]  他說我雖然不是什麼
[00:10:42.000 --> 00:10:43.000]  但是我
[00:10:43.000 --> 00:10:44.000]  沒有一點
[00:10:44.000 --> 00:10:45.000]  比不上那些叫什麼
[00:10:45.000 --> 00:10:46.000]  他說
[00:10:46.000 --> 00:10:47.000]  超級仕途
[00:10:47.000 --> 00:10:48.000]  因為當時
[00:10:48.000 --> 00:10:49.000]  在這個哥倫多教會
[00:10:49.000 --> 00:10:50.000]  有一批叫超級仕途
[00:10:50.000 --> 00:10:51.000]  這批超級仕途
[00:10:51.000 --> 00:10:52.000]  就是在保羅
[00:10:52.000 --> 00:10:53.000]  建立了這個教會之後
[00:10:53.000 --> 00:10:54.000]  他離開了之後
[00:10:54.000 --> 00:10:55.000]  這個超級仕途
[00:10:55.000 --> 00:10:56.000]  就進來了
[00:10:56.000 --> 00:10:57.000]  就一直去攻擊
[00:10:57.000 --> 00:10:59.000]  以及中傷這個保羅
[00:10:59.000 --> 00:11:01.000]  說他沒有誠信
[00:11:01.000 --> 00:11:02.000]  說他這個人很軟弱
[00:11:02.000 --> 00:11:03.000]  說他沒有愛心
[00:11:03.000 --> 00:11:04.000]  說他其實
[00:11:04.000 --> 00:11:05.000]  真的不是仕途
[00:11:05.000 --> 00:11:06.000]  即是很多很多東西
[00:11:06.000 --> 00:11:08.000]  讓到他所帶領的
[00:11:08.000 --> 00:11:09.000]  弟兄姊妹
[00:11:09.000 --> 00:11:10.000]  開始懷疑
[00:11:10.000 --> 00:11:11.000]  質疑他
[00:11:11.000 --> 00:11:12.000]  一起去反抗他
[00:11:12.000 --> 00:11:14.000]  四面受敵
[00:11:14.000 --> 00:11:15.000]  當時保羅
[00:11:15.000 --> 00:11:17.000]  也都好像被困住那樣
[00:11:17.000 --> 00:11:19.000]  不可以馬上去到哥倫多教會
[00:11:19.000 --> 00:11:20.000]  解釋等等
[00:11:20.000 --> 00:11:23.000]  他內心是有很多的難受
[00:11:23.000 --> 00:11:26.000]  當我們四面受敵的時候
[00:11:26.000 --> 00:11:27.000]  我們覺得
[00:11:27.000 --> 00:11:28.000]  真的好像被困一樣
[00:11:28.000 --> 00:11:29.000]  在聖經當中
[00:11:29.000 --> 00:11:30.000]  不單止保羅
[00:11:30.000 --> 00:11:33.000]  也都有很多中年的聖經人物
[00:11:33.000 --> 00:11:34.000]  我們看到很多
[00:11:34.000 --> 00:11:35.000]  被困的經歷
[00:11:35.000 --> 00:11:37.000]  就例如我們摩西
[00:11:37.000 --> 00:11:38.000]  我們經常說摩西
[00:11:38.000 --> 00:11:39.000]  摩西來說
[00:11:39.000 --> 00:11:40.000]  他四十歲的時候
[00:11:40.000 --> 00:11:42.000]  差不多四十歲了
[00:11:42.000 --> 00:11:43.000]  他做過什麼事
[00:11:43.000 --> 00:11:46.000]  他打死了一個人
[00:11:46.000 --> 00:11:48.000]  他做了謀殺犯
[00:11:48.000 --> 00:11:51.000]  他在埃及
[00:11:51.000 --> 00:11:54.000]  那個新聞裡面被通緝
[00:11:54.000 --> 00:11:55.000]  接著他怎樣
[00:11:55.000 --> 00:11:58.000]  他就坐大飛走
[00:11:58.000 --> 00:12:00.000]  那個大飛我想都是駱駝
[00:12:00.000 --> 00:12:01.000]  下一張
[00:12:01.000 --> 00:12:03.000]  看著他坐大飛走
[00:12:03.000 --> 00:12:04.000]  走去駱駝那裡
[00:12:04.000 --> 00:12:06.000]  即是走去埃及那些沙漠那裡
[00:12:06.000 --> 00:12:08.000]  去到曠野
[00:12:08.000 --> 00:12:09.000]  第二個四十年
[00:12:09.000 --> 00:12:10.000]  整個中年
[00:12:10.000 --> 00:12:12.000]  他都好像是困在曠野當中
[00:12:12.000 --> 00:12:13.000]  他被什麼困住
[00:12:14.000 --> 00:12:16.000]  被羊困住
[00:12:16.000 --> 00:12:18.000]  所以他整個中年
[00:12:18.000 --> 00:12:19.000]  都是什麼什麼聲音
[00:12:19.000 --> 00:12:21.000]  什麼什麼聲音
[00:12:21.000 --> 00:12:23.000]  即是所有壯志
[00:12:23.000 --> 00:12:24.000]  即是那些靈魂
[00:12:24.000 --> 00:12:26.000]  那些煙灰熄滅
[00:12:26.000 --> 00:12:28.000]  即是完全沒有了
[00:12:28.000 --> 00:12:30.000]  即是只是什麼什麼聲音
[00:12:30.000 --> 00:12:31.000]  所以你看到很多中年男人
[00:12:31.000 --> 00:12:33.000]  經常說什麼什麼什麼
[00:12:33.000 --> 00:12:35.000]  你要體諒一下他
[00:12:35.000 --> 00:12:36.000]  我有個朋友
[00:12:36.000 --> 00:12:38.000]  我看一個見證
[00:12:38.000 --> 00:12:40.000]  在香港
[00:12:40.000 --> 00:12:42.000]  他四十幾五十歲
[00:12:42.000 --> 00:12:44.000]  好像我這樣
[00:12:44.000 --> 00:12:46.000]  他被你off了
[00:12:46.000 --> 00:12:49.000]  那些middle management
[00:12:49.000 --> 00:12:50.000]  即是如果你是middle management
[00:12:50.000 --> 00:12:51.000]  可能你明白
[00:12:51.000 --> 00:12:52.000]  跟著他找工作
[00:12:52.000 --> 00:12:53.000]  在香港的時候
[00:12:53.000 --> 00:12:54.000]  很困難
[00:12:54.000 --> 00:12:55.000]  很沮喪
[00:12:55.000 --> 00:12:56.000]  因為他覺得
[00:12:56.000 --> 00:12:58.000]  好像在大海當中
[00:12:58.000 --> 00:13:00.000]  發現找工作的時候
[00:13:00.000 --> 00:13:02.000]  所有的對手
[00:13:02.000 --> 00:13:04.000]  都是年輕過他的
[00:13:04.000 --> 00:13:08.000]  他由去接待他
[00:13:08.000 --> 00:13:10.000]  帶他入去他的辦公室
[00:13:10.000 --> 00:13:11.000]  去見工
[00:13:11.000 --> 00:13:12.000]  他見到所有
[00:13:12.000 --> 00:13:14.000]  旁邊那些人的
[00:13:14.000 --> 00:13:15.000]  公司那些人
[00:13:15.000 --> 00:13:17.000]  都是八十後九十後
[00:13:17.000 --> 00:13:18.000]  即是都是十年輕過他
