
[00:00:00.000 --> 00:00:08.000]  我們今天一同來看這個詩篇120篇
[00:06:10.000 --> 00:06:13.000]  就寫上行之師
[00:06:13.000 --> 00:06:15.000]  那麼不管是大衛寫的
[00:06:15.000 --> 00:06:17.000]  或者所羅門寫的
[00:06:17.000 --> 00:06:18.000]  或者其他的
[00:06:18.000 --> 00:06:20.000]  愛爾祖的人所寫的
[00:06:20.000 --> 00:06:22.000]  合起來
[00:06:22.000 --> 00:06:24.000]  這個是叫為
[00:06:24.000 --> 00:06:26.000]  都稱為上行之師
[00:06:26.000 --> 00:06:28.000]  隨著我們今天
[00:06:28.000 --> 00:06:30.000]  讀到120篇呢
[00:06:30.000 --> 00:06:33.000]  就跟前面的119篇呢
[00:06:33.000 --> 00:06:35.000]  好像完全不同了
[00:06:35.000 --> 00:06:37.000]  119篇
[00:06:37.000 --> 00:06:39.000]  一篇就是176節
[00:06:39.000 --> 00:06:41.000]  就是非常的
[00:06:41.000 --> 00:06:43.000]  很長的詩
[00:06:43.000 --> 00:06:45.000]  現在來到120篇呢
[00:06:45.000 --> 00:06:47.000]  這都是詩五首了
[00:06:47.000 --> 00:06:49.000]  分開詩五首
[00:06:49.000 --> 00:06:50.000]  每一首呢
[00:06:50.000 --> 00:06:51.000]  不是太長
[00:06:51.000 --> 00:06:53.000]  最長的也就是
[00:06:53.000 --> 00:06:55.000]  詩那節這樣的
[00:06:55.000 --> 00:06:56.000]  短的話呢
[00:06:56.000 --> 00:06:57.000]  只有三節
[00:06:57.000 --> 00:06:59.000]  所以看起來
[00:06:59.000 --> 00:07:01.000]  這個寫詩的人
[00:07:01.000 --> 00:07:03.000]  並不是有一定的格式
[00:07:03.000 --> 00:07:05.000]  好像中國人的寫詩
[00:07:05.000 --> 00:07:06.000]  有七言詩
[00:07:06.000 --> 00:07:07.000]  有五言詩了
[00:07:07.000 --> 00:07:09.000]  有樂譜了
[00:07:09.000 --> 00:07:11.000]  好像不同的格式
[00:07:11.000 --> 00:07:13.000]  這個好像沒有一定的格式
[00:07:13.000 --> 00:07:15.000]  但是中心呢
[00:07:15.000 --> 00:07:17.000]  就是說到神的神
[00:07:17.000 --> 00:07:19.000]  神的念
[00:07:19.000 --> 00:07:22.000]  那這個就是他們生活的中心
[00:07:22.000 --> 00:07:25.000]  那這個也對我們基督徒說呢
[00:07:25.000 --> 00:07:27.000]  這個也是我們的中心
[00:07:27.000 --> 00:07:28.000]  什麼是我們的中心呢
[00:07:28.000 --> 00:07:30.000]  神是我們的中心
[00:07:30.000 --> 00:07:32.000]  我們的生活的中心
[00:07:32.000 --> 00:07:34.000]  一切都是神
[00:07:34.000 --> 00:07:36.000]  我們的生活中心是什麼呢
[00:07:36.000 --> 00:07:37.000]  神的話
[00:07:37.000 --> 00:07:39.000]  神的話來幫助我們
[00:07:39.000 --> 00:07:41.000]  來指導我們
[00:07:41.000 --> 00:07:45.000]  來扶持我們走永生這條道路
[00:07:45.000 --> 00:07:47.000]  所以我們記得這個120篇呢
[00:07:47.000 --> 00:07:49.000]  我們一同來思想
[00:07:49.000 --> 00:07:51.000]  一同來思想
[00:07:51.000 --> 00:07:53.000]  主若允許的話
[00:07:53.000 --> 00:07:54.000]  我們就一次
[00:07:54.000 --> 00:07:56.000]  或者是有一篇
[00:07:56.000 --> 00:07:58.000]  或者一次有兩篇
[00:07:58.000 --> 00:07:59.000]  我們花幾次的時間
[00:07:59.000 --> 00:08:01.000]  一同來思想
[00:08:01.000 --> 00:08:02.000]  這樣的話呢
[00:08:02.000 --> 00:08:03.000]  我們一同思想呢
[00:08:03.000 --> 00:08:05.000]  就比一個人去讀呢
[00:08:05.000 --> 00:08:07.000]  就更有味道一些
[00:08:07.000 --> 00:08:12.000]  更能夠懂得裡面的意思
[00:08:12.000 --> 00:08:16.000]  那我們今天就來到120篇呢
[00:08:16.000 --> 00:08:18.000]  我們給它起個題目叫做
[00:08:18.000 --> 00:08:21.000]  激難中求高神
[00:08:21.000 --> 00:08:23.000]  一共是七節
[00:08:23.000 --> 00:08:26.000]  一共是七節神經
[00:08:26.000 --> 00:08:29.000]  那麼第一節到第二節呢
[00:08:29.000 --> 00:08:31.000]  可以說是看到這個
[00:08:31.000 --> 00:08:32.000]  作詩的人呢
[00:08:32.000 --> 00:08:34.000]  他在激難中呢
[00:08:34.000 --> 00:08:36.000]  是求高神
[00:08:36.000 --> 00:08:38.000]  可以看到他求神
[00:08:38.000 --> 00:08:39.000]  那第一節就說
[00:08:39.000 --> 00:08:42.000]  我在激難中求高耶和華
[00:08:42.000 --> 00:08:44.000]  他就應允我
[00:08:44.000 --> 00:08:46.000]  這好像很簡單這句話
[00:08:46.000 --> 00:08:47.000]  他說什麼
[00:08:47.000 --> 00:08:50.000]  他遇到很大的難處
[00:08:50.000 --> 00:08:52.000]  在這難處中間呢
[00:08:52.000 --> 00:08:54.000]  他向誰求高呢
[00:08:54.000 --> 00:08:55.000]  不是去求高人
[00:08:55.000 --> 00:08:57.000]  他求高神
[00:08:57.000 --> 00:08:59.000]  當他求高神的時候呢
[00:08:59.000 --> 00:09:02.000]  神就答應他
[00:09:02.000 --> 00:09:04.000]  神不一定馬上就拯救他
[00:09:04.000 --> 00:09:07.000]  但是神聽到他的禱告
[00:09:07.000 --> 00:09:10.000]  所以神就應允他
[00:09:10.000 --> 00:09:12.000]  所以這個是告訴我們
[00:09:12.000 --> 00:09:15.000]  當我們遇到難處的時候
[00:09:15.000 --> 00:09:17.000]  有的時候有大的難處
[00:09:17.000 --> 00:09:19.000]  有的時候小的難處
[00:09:19.000 --> 00:09:21.000]  我們一生中間
[00:09:21.000 --> 00:09:24.000]  可能會遇到不少的難處
[00:09:24.000 --> 00:09:26.000]  是我們不能夠數算過來
[00:09:26.000 --> 00:09:27.000]  到底你一生
[00:09:27.000 --> 00:09:29.000]  你活了一百歲
[00:09:29.000 --> 00:09:31.000]  你多少難處啊
[00:09:31.000 --> 00:09:32.000]  沒有辦法說
[00:09:32.000 --> 00:09:36.000]  但是難處是不能避免的
[00:09:36.000 --> 00:09:38.000]  你會碰到難處
[00:09:38.000 --> 00:09:40.000]  我也會碰到難處
[00:09:40.000 --> 00:09:43.000]  這個難處是不能夠少的
[00:09:43.000 --> 00:09:45.000]  尤其是基督徒
[00:09:45.000 --> 00:09:48.000]  我們相信各種難處
[00:09:48.000 --> 00:09:50.000]  都是神所允許
[00:09:50.000 --> 00:09:52.000]  才領導我們的
[00:09:52.000 --> 00:09:54.000]  不會說無緣無故
[00:09:54.000 --> 00:09:55.000]  就是領導我們
[00:09:55.000 --> 00:09:58.000]  神讓這個難處領導我們
[00:09:58.000 --> 00:10:01.000]  是經過祂的手才領導我們
[00:10:01.000 --> 00:10:02.000]  這些難處呢
[00:10:02.000 --> 00:10:04.000]  不是要害我們
[00:10:04.000 --> 00:10:06.000]  不是要傷害我們
[00:10:06.000 --> 00:10:08.000]  不是叫我們失敗
[00:10:08.000 --> 00:10:09.000]  這些難處
[00:10:09.000 --> 00:10:12.000]  乃是叫我們在神的裡面
[00:10:12.000 --> 00:10:13.000]  來倚靠祂
[00:10:13.000 --> 00:10:15.000]  來求高祂
[00:10:15.000 --> 00:10:16.000]  如果沒有難處
[00:10:16.000 --> 00:10:19.000]  我們一生中間很平順
[00:10:19.000 --> 00:10:22.000]  從小到老都很平順
[00:10:22.000 --> 00:10:24.000]  什麼難處也沒有碰到
[00:10:24.000 --> 00:10:27.000]  當然這個沒有人一個這樣的
[00:10:27.000 --> 00:10:30.000]  如果你這個小孩沒有難處
[00:10:30.000 --> 00:10:32.000]  但是你歲頭大了
[00:10:32.000 --> 00:10:34.000]  越來越覺得
[00:10:34.000 --> 00:10:35.000]  有的時候這個難處
[00:10:35.000 --> 00:10:37.000]  有的時候那個難處
[00:10:37.000 --> 00:10:38.000]  但是呢
[00:10:38.000 --> 00:10:39.000]  這個難處中間呢
[00:10:39.000 --> 00:10:42.000]  是叫我們來求高神
[00:10:42.000 --> 00:10:44.000]  孩子呢
[00:10:44.000 --> 00:10:45.000]  他有父母
[00:10:45.000 --> 00:10:47.000]  難處就是求高父母
[00:10:47.000 --> 00:10:50.000]  但是我們向誰呼求呢
[00:10:50.000 --> 00:10:52.000]  我們向神呼求
[00:10:52.000 --> 00:10:54.000]  到遇到難處的時候
[00:10:54.000 --> 00:10:55.000]  我們向神呼求
[00:10:55.000 --> 00:10:57.000]  這個使命說
[00:10:57.000 --> 00:11:00.000]  祂就應允我
[00:11:00.000 --> 00:11:02.000]  神沒有什麼條件
[00:11:02.000 --> 00:11:04.000]  設定什麼條件
[00:11:04.000 --> 00:11:06.000]  神應允我們有什麼條件
[00:11:06.000 --> 00:11:08.000]  你的有什麼條件
[00:11:08.000 --> 00:11:10.000]  我才能應允
[00:11:10.000 --> 00:11:11.000]  沒有
[00:11:11.000 --> 00:11:12.000]  這裡說
[00:11:12.000 --> 00:11:14.000]  我在濟難中求高耶和華
[00:11:14.000 --> 00:11:16.000]  祂就應允我
[00:11:16.000 --> 00:11:18.000]  很肯定的一句話
[00:11:18.000 --> 00:11:20.000]  祂就應允我
[00:11:20.000 --> 00:11:21.000]  祂是誰呢
[00:11:21.000 --> 00:11:22.000]  祂是神
[00:11:22.000 --> 00:11:24.000]  祂是愛我們的神
[00:11:24.000 --> 00:11:26.000]  祂是造我們的神
[00:11:26.000 --> 00:11:28.000]  祂也是救我們的神
[00:11:28.000 --> 00:11:32.000]  我們向這位神呼求的時候
[00:11:32.000 --> 00:11:33.000]  祂勤儉
[00:11:33.000 --> 00:11:38.000]  而且祂要答應我們的禱告
[00:11:38.000 --> 00:11:40.000]  所以聖經也說
[00:11:40.000 --> 00:11:42.000]  他說耶和華的膀臂
[00:11:42.000 --> 00:11:44.000]  並非縮短
[00:11:44.000 --> 00:11:46.000]  不能拯救
[00:11:46.000 --> 00:11:48.000]  他說耶和華的耳朵呢
[00:11:48.000 --> 00:11:51.000]  也並非發晨
[00:11:51.000 --> 00:11:54.000]  不能勤儉
[00:11:54.000 --> 00:11:56.000]  所以我們感謝神
[00:11:56.000 --> 00:11:58.000]  雖然祂是偉大的
[00:11:58.000 --> 00:12:00.000]  創造我們的神
[00:12:00.000 --> 00:12:01.000]  天地萬物
[00:12:01.000 --> 00:12:03.000]  都是由祂來管理的
[00:12:03.000 --> 00:12:06.000]  我們微小這個人
[00:12:06.000 --> 00:12:08.000]  可能有些難處的話
[00:12:08.000 --> 00:12:10.000]  我們跟神說的話
[00:12:10.000 --> 00:12:11.000]  神就知道了
[00:12:11.000 --> 00:12:12.000]  你不說
[00:12:12.000 --> 00:12:14.000]  神也知道了
[00:12:14.000 --> 00:12:16.000]  那麼這個時候我們感謝神
[00:12:16.000 --> 00:12:19.000]  神不但是創造天地
[00:12:19.000 --> 00:12:20.000]  創造我們人
[00:12:20.000 --> 00:12:23.000]  祂也是我們的父親
[00:12:23.000 --> 00:12:26.000]  祂樂意聽我們的禱告
[00:12:26.000 --> 00:12:29.000]  因為我們是祂的兒女
[00:12:29.000 --> 00:12:30.000]  感謝神
[00:12:30.000 --> 00:12:34.000]  我們的地上可能沒有勢力
[00:12:34.000 --> 00:12:37.000]  沒有這個財富
[00:12:37.000 --> 00:12:38.000]  遇到難處
[00:12:38.000 --> 00:12:41.000]  我們靠誰都不行的時候
[00:12:41.000 --> 00:12:42.000]  你看看
[00:12:42.000 --> 00:12:43.000]  你來靠神
[00:12:43.000 --> 00:12:46.000]  神必定會聽你的呼求
[00:12:46.000 --> 00:12:48.000]  神一定會來幫助你
[00:12:48.000 --> 00:12:50.000]  或早或晚
[00:12:50.000 --> 00:12:53.000]  神都會來幫助我們
[00:12:53.000 --> 00:12:56.000]  來度過這樣的困難
[00:12:56.000 --> 00:12:58.000]  當然這個就告訴我們
[00:12:58.000 --> 00:13:01.000]  當你呼求的時候
[00:13:01.000 --> 00:13:04.000]  是不是馬上就答應了
[00:13:04.000 --> 00:13:05.000]  不一定
[00:13:05.000 --> 00:13:08.000]  有的時候很快就答應了
[00:13:08.000 --> 00:13:10.000]  有的時候很快答應了
[00:13:10.000 --> 00:13:12.000]  有的時候很慢答應了
[00:13:12.000 --> 00:13:17.000]  有一次我開車去買
[00:13:17.000 --> 00:13:20.000]  到花店去買東西
[00:13:20.000 --> 00:13:22.000]  回來以後
[00:13:22.000 --> 00:13:24.000]  怎麼我的鑰匙在哪裡呢
[00:13:24.000 --> 00:13:27.000]  鑰匙找不到了
[00:13:27.000 --> 00:13:28.000]  這個鑰匙找不到
[00:13:28.000 --> 00:13:30.000]  這個就很麻煩了
[00:13:30.000 --> 00:13:33.000]  所以我就默默地禱告
[00:13:33.000 --> 00:13:37.000]  就再開會到那個地方去找去
[00:13:37.000 --> 00:13:40.000]  我就問這個鋪子裡的老闆
[00:13:40.000 --> 00:13:42.000]  有沒有看見我的鑰匙
[00:13:42.000 --> 00:13:44.000]  我剛才來買花
[00:13:44.000 --> 00:13:46.000]  沒有啊
[00:13:46.000 --> 00:13:48.000]  那我就怎麼辦呢
[00:13:48.000 --> 00:13:50.000]  我就走了
[00:13:50.000 --> 00:13:53.000]  出到門口看到地上有一串鑰匙
[00:13:53.000 --> 00:13:54.000]  是我的
[00:13:54.000 --> 00:13:56.000]  你看放那麼長時間
[00:13:56.000 --> 00:13:58.000]  也沒有人說撿了以後
[00:13:58.000 --> 00:13:59.000]  去跟那個老闆
[00:13:59.000 --> 00:14:00.000]  也沒有把它拿走
[00:14:00.000 --> 00:14:03.000]  就在那個地方等著我去取它
[00:14:03.000 --> 00:14:07.000]  有的時候答應禱告很快的
[00:14:07.000 --> 00:14:10.000]  不需要幾個月幾年
[00:14:10.000 --> 00:14:12.000]  很快就可以答應
[00:14:12.000 --> 00:14:14.000]  但是有的禱告
[00:14:14.000 --> 00:14:16.000]  可能就很慢
[00:14:16.000 --> 00:14:18.000]  你用時間多多體會
[00:14:18.000 --> 00:14:21.000]  有些事情不是一天兩天
[00:14:21.000 --> 00:14:23.000]  你一禱告就解決了
[00:14:23.000 --> 00:14:24.000]  不是一兩個月
[00:14:24.000 --> 00:14:26.000]  一兩年就過去了
[00:14:26.000 --> 00:14:29.000]  有一些難處你禱告完了以後
[00:14:29.000 --> 00:14:32.000]  可能有幾個月
[00:14:32.000 --> 00:14:34.000]  可能有幾年
[00:14:34.000 --> 00:14:38.000]  可能有十幾年二十年
[00:14:38.000 --> 00:14:41.000]  這是不同
[00:14:41.000 --> 00:14:43.000]  各人的不同
[00:14:43.000 --> 00:14:48.000]  神幫助帶領個人的情形也不同
[00:14:48.000 --> 00:14:51.000]  總的他會幫助我們
[00:14:51.000 --> 00:14:56.000]  總的神他能聽見我們的呼求
[00:14:56.000 --> 00:14:58.000]  那麼你這樣的話
[00:14:58.000 --> 00:15:00.000]  我們就可以放心
[00:15:00.000 --> 00:15:03.000]  凡事上我們來禱告祈求
[00:15:03.000 --> 00:15:07.000]  凡事我們也仰望主來感恩
[00:15:07.000 --> 00:15:11.000]  讓祂來帶領我們過來
[00:15:11.000 --> 00:15:14.000]  第三節
[00:15:14.000 --> 00:15:17.000]  第二節他碰到什麼難處呢
[00:15:17.000 --> 00:15:21.000]  他說說謊的嘴唇和鬼咋的舌頭
[00:15:21.000 --> 00:15:25.000]  他碰到的是這兩個東西
[00:15:25.000 --> 00:15:30.000]  這兩個東西他說是很難
[00:15:30.000 --> 00:15:32.000]  他沒有發生過
[00:15:32.000 --> 00:15:36.000]  在雅各書裡頭三章十六節也說
[00:15:36.000 --> 00:15:38.000]  他說在我們白體中
[00:15:38.000 --> 00:15:41.000]  舌頭是個罪惡的世界
[00:15:41.000 --> 00:15:44.000]  能污染全身
[00:15:44.000 --> 00:15:46.000]  你跟人相處的話
[00:15:46.000 --> 00:15:48.000]  你不是單單看一個人
[00:15:48.000 --> 00:15:50.000]  他也不是單單看你
[00:15:50.000 --> 00:15:52.000]  你中間相處一定要說話
[00:15:52.000 --> 00:15:55.000]  這說話有的時候是對的話
[00:15:55.000 --> 00:15:57.000]  有的時候是一些謊話
[00:15:57.000 --> 00:15:59.000]  有一些錯誤的話
[00:15:59.000 --> 00:16:02.000]  有一些傷害你的話
[00:16:02.000 --> 00:16:04.000]  有一些是批評你的話
[00:16:04.000 --> 00:16:06.000]  這些人很多
[00:16:06.000 --> 00:16:09.000]  但是碰到這樣情形
[00:16:09.000 --> 00:16:12.000]  這個詩人覺得他自己也沒有辦法對付
[00:16:12.000 --> 00:16:14.000]  他就求神來對付
[00:16:14.000 --> 00:16:19.000]  他說求祢救我脫離
[00:16:19.000 --> 00:16:22.000]  那我們是屬於神的
[00:16:22.000 --> 00:16:25.000]  我們裡面有聖靈居住
[00:16:25.000 --> 00:16:28.000]  我們有難處就向神禱告
[00:16:28.000 --> 00:16:30.000]  神也聽見
[00:16:30.000 --> 00:16:33.000]  我們就能夠靠著神的力量
[00:16:33.000 --> 00:16:35.000]  來勝過這環境
[00:16:35.000 --> 00:16:39.000]  為什麼詩人要稱惡人的舌頭呢
[00:16:39.000 --> 00:16:43.000]  是一個詭詐的舌頭
[00:16:43.000 --> 00:16:45.000]  詭詐的舌頭
[00:16:45.000 --> 00:16:47.000]  詭詐的意思就是
[00:16:47.000 --> 00:16:51.000]  他說的話不是他心裡的話
[00:16:51.000 --> 00:16:55.000]  不是他心裡想了以後就說出了的話
[00:16:55.000 --> 00:16:58.000]  他心裡是那麼想的
[00:16:58.000 --> 00:17:01.000]  但是他說出了另外一種話
[00:17:01.000 --> 00:17:04.000]  他心裡把你恨的半死
[00:17:04.000 --> 00:17:06.000]  但說出來好像他很愛你
[00:17:06.000 --> 00:17:08.000]  這就是詭詐的話
[00:17:08.000 --> 00:17:13.000]  這種話的話我們會遇到很多
[00:17:13.000 --> 00:17:15.000]  這詭詐的舌頭
[00:17:15.000 --> 00:17:19.000]  舌頭是很難
[00:17:19.000 --> 00:17:22.000]  人很難來控制的
[00:17:22.000 --> 00:17:24.000]  別人要說什麼話的話
[00:17:24.000 --> 00:17:27.000]  你也很難制止他
[00:17:27.000 --> 00:17:29.000]  或者解說
[00:17:29.000 --> 00:17:32.000]  所以這是詭詐的舌頭
[00:17:32.000 --> 00:17:38.000]  所以怎麼樣能夠來對付詭詐的舌頭呢
[00:17:38.000 --> 00:17:40.000]  第四節
[00:17:40.000 --> 00:17:41.000]  第三節再說
[00:17:41.000 --> 00:17:44.000]  詭詐的舌頭要給你什麼呢
[00:17:44.000 --> 00:17:47.000]  要拿什麼加給你呢
[00:17:47.000 --> 00:17:48.000]  第四節
[00:17:48.000 --> 00:17:50.000]  詩人就說了
[00:17:50.000 --> 00:17:56.000]  這就是勇士的利劍和羅成木的炭火
