
[00:00:00.000 --> 00:00:05.520]  今天思考要和大家分享什麼經文的時候
[00:02:28.400 --> 00:02:30.280]  他怎樣生存呢?
[00:02:30.280 --> 00:02:32.440]  就拆開那些包裹
[00:02:32.440 --> 00:02:34.560]  然後找找裡面有什麼東西
[00:02:34.560 --> 00:02:35.680]  去幫助他生存
[00:02:35.680 --> 00:02:36.680]  例如什麼呢?
[00:02:36.680 --> 00:02:38.120]  劉兵鞋
[00:02:38.120 --> 00:02:42.600]  那個刀片
[00:02:42.600 --> 00:02:45.560]  就成為他切魚
[00:02:45.560 --> 00:02:48.640]  他去切什麼工具
[00:02:48.640 --> 00:02:52.680]  然後原來包裹裡面有一個分沙
[00:02:52.680 --> 00:02:55.840]  你猜那個分沙是什麼用呢?
[00:02:55.840 --> 00:02:58.200]  那個分沙的沙
[00:02:58.200 --> 00:03:00.320]  可以用來打魚
[00:03:00.320 --> 00:03:02.160]  原來可以這樣用的
[00:03:02.160 --> 00:03:03.920]  但是最重要最重要
[00:03:03.920 --> 00:03:07.280]  那些是求生的工具
[00:03:07.280 --> 00:03:08.920]  但是你猜最重要
[00:03:08.920 --> 00:03:11.160]  對湯漢斯來說
[00:03:11.160 --> 00:03:14.200]  是什麼東西令他能夠生存下去呢?
[00:03:14.200 --> 00:03:15.920]  是這個排球
[00:03:15.920 --> 00:03:21.280]  不知道大家記不記得這個排球叫什麼名字
[00:03:21.280 --> 00:03:24.720]  原來這個排球當時他一打開的時候
[00:03:24.720 --> 00:03:29.600]  就成為他荒島求生最重要的夥伴
[00:03:29.600 --> 00:03:32.040]  為什麼他有個手掌呢?
[00:03:32.040 --> 00:03:34.960]  為什麼他其實是個手掌血印來的?
[00:03:34.960 --> 00:03:36.480]  就是因為他當時很生氣
[00:03:36.480 --> 00:03:37.440]  他弄傷了手
[00:03:37.440 --> 00:03:39.200]  然後他很生氣發脾氣
[00:03:39.200 --> 00:03:40.920]  他一下打下去排球
[00:03:40.920 --> 00:03:45.000]  誰知道就印了一隻血掌印在排球那裡
[00:03:45.000 --> 00:03:48.480]  他就忽發奇想
[00:03:48.480 --> 00:03:50.840]  就畫了一些面孔
[00:03:50.840 --> 00:03:54.640]  然後就賦予了這個排球的生命
[00:03:54.640 --> 00:03:55.960]  這個排球叫什麼?
[00:03:55.960 --> 00:03:57.480]  他給了我名字的排球
[00:03:57.480 --> 00:03:58.360]  叫什麼名字呢?
[00:03:58.360 --> 00:04:00.360]  Wilson
[00:04:00.360 --> 00:04:04.400]  然後他就跟Wilson成為了好朋友
[00:04:04.400 --> 00:04:08.080]  在荒島的過程裡面
[00:04:08.080 --> 00:04:10.280]  就一直跟他對話
[00:04:10.280 --> 00:04:14.040]  甚至到了電影的高潮
[00:04:14.040 --> 00:04:16.760]  他終於自己弄了一隻木筏
[00:04:16.760 --> 00:04:19.480]  打算離開荒島
[00:04:19.480 --> 00:04:20.680]  他什麼都不帶
[00:04:20.680 --> 00:04:22.120]  他帶什麼呢?
[00:04:22.120 --> 00:04:23.320]  Wilson
[00:04:23.320 --> 00:04:25.680]  還有一個他沒有打開的包裹
[00:04:25.680 --> 00:04:30.760]  結果在海裡遇到風暴
[00:04:30.760 --> 00:04:33.840]  他那個Wilson衝走了
[00:04:33.840 --> 00:04:35.560]  捲走了離開
[00:04:35.560 --> 00:04:39.280]  而整套戲裡面最令人動容的一幕
[00:04:39.280 --> 00:04:41.120]  就是Wilson離開
[00:04:41.120 --> 00:04:42.320]  然後他下跑
[00:04:42.320 --> 00:04:43.760]  就是他跳下海
[00:04:43.760 --> 00:04:47.360]  很努力想要抓回Wilson
[00:04:47.360 --> 00:04:49.840]  結果Wilson越走越遠
[00:04:49.840 --> 00:04:51.720]  他很大聲地叫了一句
[00:04:51.720 --> 00:04:53.720]  I'm sorry, Wilson
[00:04:53.720 --> 00:04:55.400]  這個就是那一幕
[00:04:55.400 --> 00:04:58.200]  令到很多人很深刻的印象
[00:04:58.200 --> 00:05:01.960]  如果你是來流落荒島
[00:05:01.960 --> 00:05:04.720]  你覺得你情願帶一個人
[00:05:04.720 --> 00:05:06.960]  還是帶一個物件而去呢?
[00:05:06.960 --> 00:05:09.720]  人類是需要夥伴的
[00:05:09.720 --> 00:05:12.600]  人類是需要夥伴的
[00:05:12.600 --> 00:05:13.720]  《笑行傳》
[00:05:13.720 --> 00:05:16.680]  我今天會給大家看的是《笑行傳》
[00:05:16.680 --> 00:05:19.120]  《笑行傳》就是顧名思義
[00:05:19.120 --> 00:05:21.880]  其實是一本關於旅程的書
[00:05:21.880 --> 00:05:23.280]  講使徒
[00:05:23.280 --> 00:05:24.960]  就是耶穌的跟隨者
[00:05:24.960 --> 00:05:27.600]  如何在耶穌復活升天之後
[00:05:27.600 --> 00:05:29.400]  祂的行蹤
[00:05:29.400 --> 00:05:31.120]  就是叫《使徒行傳》
[00:05:31.120 --> 00:05:32.280]  所以某個程度上
[00:05:32.280 --> 00:05:34.000]  你可以將《笑行傳》當成什麼呢?
[00:05:34.000 --> 00:05:36.760]  YouTube的旅遊片去看
[00:05:36.760 --> 00:05:38.280]  你可以將它當成
[00:05:38.280 --> 00:05:40.720]  祂會不會去了什麼景點呢?
[00:05:40.720 --> 00:05:42.880]  祂會不會吃什麼米芝蓮呢?
[00:05:42.880 --> 00:05:45.080]  但這些都沒有《笑行傳》
[00:05:45.080 --> 00:05:46.440]  相反是講什麼?
[00:05:46.440 --> 00:05:49.080]  是講祂如何按神的吩咐
[00:05:49.080 --> 00:05:49.920]  無論是彼得
[00:05:49.920 --> 00:05:51.120]  無論是保羅
[00:05:51.120 --> 00:05:53.720]  去邊走邊傳
[00:05:53.720 --> 00:05:55.280]  傳福音的記錄
[00:05:55.280 --> 00:05:57.560]  但我今天想給大家看的
[00:05:57.560 --> 00:05:59.680]  是《笑行傳》最後一章
[00:05:59.680 --> 00:06:01.600]  《笑行傳》二十八章
[00:06:01.600 --> 00:06:04.760]  我們來看最後的兩節經文
[00:06:04.760 --> 00:06:07.320]  《笑行傳》是如何結束的呢?
[00:06:07.320 --> 00:06:11.920]  就是這本關於《使徒行蹤》的一本書
[00:06:11.920 --> 00:06:15.080]  到了二十八章三十至三十一節
[00:06:15.080 --> 00:06:17.440]  祂如何結束這本書呢?
[00:06:17.440 --> 00:06:18.240]  我們一起讀
[00:06:18.240 --> 00:06:21.120]  《笑行傳》二十八章三十至三十一節
[00:06:21.120 --> 00:06:26.840]  保羅在自己所租的房子裡住了足足兩年
[00:06:26.840 --> 00:06:31.000]  凡來見他的人他全都接待
[00:06:31.000 --> 00:06:34.000]  放膽全港神國的道
[00:06:34.000 --> 00:06:37.680]  將主耶穌基督的事教導人
[00:06:37.680 --> 00:06:39.920]  並沒有人禁止
[00:06:39.920 --> 00:06:41.000]  我讀經的時候
[00:06:41.000 --> 00:06:46.480]  我經常會想像自己是聖經的作者
[00:06:46.480 --> 00:06:50.040]  然後會怎樣寫這些書卷
[00:06:50.040 --> 00:06:51.800]  你試想像一下
[00:06:51.800 --> 00:06:54.000]  如果你是《笑行傳》的作者
[00:06:54.000 --> 00:06:57.880]  這本記錄《使徒》
[00:06:57.880 --> 00:07:00.720]  耶穌升天之後使徒行蹤的一本書
[00:07:00.720 --> 00:07:02.560]  它應該如何結束呢?
[00:07:02.560 --> 00:07:06.120]  你怎樣都不會想到
[00:07:06.120 --> 00:07:10.320]  最後《笑行傳》的結束是這兩節經文
[00:07:10.320 --> 00:07:12.280]  其實很奇怪的
[00:07:12.280 --> 00:07:14.680]  祂一直都沒有提到
[00:07:14.680 --> 00:07:16.560]  保羅的生活是怎樣
[00:07:16.560 --> 00:07:18.680]  祂主要記載《笑行傳》是甚麼
[00:07:18.680 --> 00:07:20.240]  就是傳福音的記錄
[00:07:20.240 --> 00:07:21.800]  祂講道的記錄
[00:07:21.800 --> 00:07:23.320]  祂有多少人信主
[00:07:23.320 --> 00:07:25.560]  在哪裡建立教會等等
[00:07:25.560 --> 00:07:29.200]  但是來到《笑行傳》的結束
[00:07:29.200 --> 00:07:32.520]  無端端又變回YouTube的旅遊片
[00:07:32.520 --> 00:07:37.320]  說祂在一個自己所租住的房子
[00:07:37.320 --> 00:07:39.600]  然後接待甚麼人
[00:07:39.600 --> 00:07:42.560]  然後只說全港神國的道
[00:07:42.560 --> 00:07:44.240]  並沒有人禁止
[00:07:44.240 --> 00:07:47.920]  句號完結《笑行傳》
[00:07:47.920 --> 00:07:49.960]  你想不想像得到
[00:07:49.960 --> 00:07:53.080]  這是《笑行傳》的高潮呢?
[00:07:53.080 --> 00:07:55.720]  通常一卷書的結尾
[00:07:55.720 --> 00:07:57.280]  應該是一個高潮
[00:07:57.280 --> 00:08:00.040]  為甚麼《笑行傳》最後
[00:08:00.040 --> 00:08:04.840]  是會像一個反高潮一樣呢?
[00:08:04.840 --> 00:08:05.920]  還要是甚麼呢?
[00:08:05.920 --> 00:08:07.840]  這裡提到第三十節
[00:08:07.840 --> 00:08:11.680]  保羅在自己所租的房子裡
[00:08:11.680 --> 00:08:13.880]  為甚麼要特別註明
[00:08:13.880 --> 00:08:16.960]  保羅在自己所租的房子裡呢?
[00:08:16.960 --> 00:08:18.080]  好像很平常
[00:08:18.080 --> 00:08:21.440]  我們這班很多都是在香港過來
[00:08:21.440 --> 00:08:22.480]  美國讀書
[00:08:22.480 --> 00:08:24.200]  自己租房等等
[00:08:24.200 --> 00:08:25.960]  我們有很多這些經歷的
[00:08:25.960 --> 00:08:27.840]  但是為甚麼要特別提到
[00:08:27.840 --> 00:08:30.720]  保羅在自己所租的房子裡
[00:08:30.720 --> 00:08:32.920]  住了足足兩年
[00:08:32.920 --> 00:08:35.360]  他背後的背景是甚麼呢?
[00:08:35.360 --> 00:08:39.760]  原來這裡保羅不是普通的租房子
[00:08:39.760 --> 00:08:41.160]  然後過生活
[00:08:41.160 --> 00:08:43.480]  其實這裡保羅在做甚麼呢?
[00:08:43.480 --> 00:08:45.280]  他正在坐牢
[00:08:45.280 --> 00:08:47.320]  這裡保羅在做甚麼呢?
[00:08:47.320 --> 00:08:49.720]  其實他正在坐牢
[00:08:49.720 --> 00:08:51.600]  《笑行傳》二十章
[00:08:51.600 --> 00:08:54.320]  就開始預言
[00:08:54.320 --> 00:08:57.600]  保羅將會面對囚禁
[00:08:57.600 --> 00:09:03.480]  結果二十一章真的被捉拿了
[00:09:03.480 --> 00:09:06.840]  然後由二十二章一直到二十七章
[00:09:06.840 --> 00:09:11.480]  不斷提到保羅如何面對不同的審訊
[00:09:11.480 --> 00:09:15.640]  然後到二十八章《笑行傳》的結束
[00:09:15.640 --> 00:09:17.840]  由二十章一直開始
[00:09:17.840 --> 00:09:19.560]  其實《笑行傳》的高潮是甚麼?
[00:09:19.560 --> 00:09:21.680]  是保羅面對監禁
[00:09:21.680 --> 00:09:24.080]  然後到二十八章就提到
[00:09:24.080 --> 00:09:27.560]  保羅終於去到羅馬
[00:09:27.560 --> 00:09:30.680]  然後他要面對審訊
[00:09:30.680 --> 00:09:34.040]  所以這裡提到他自己所租的房子
[00:09:34.040 --> 00:09:36.280]  其實他是面對一個甚麼呢?
[00:09:36.280 --> 00:09:38.200]  一個不是典型的審訊
[00:09:38.200 --> 00:09:39.680]  不是一個監獄
[00:09:39.680 --> 00:09:40.760]  他是一個甚麼呢?
[00:09:40.760 --> 00:09:42.760]  如果用英文就說甚麼?
[00:09:42.760 --> 00:09:44.120]  House Arrest
[00:09:44.120 --> 00:09:45.720]  即是軟禁
[00:09:45.720 --> 00:09:48.720]  而且是自己租的房子
[00:09:48.720 --> 00:09:50.120]  你猜他是否自己住呢?
[00:09:50.120 --> 00:09:51.240]  不是
[00:09:51.240 --> 00:09:54.280]  在《笑行傳》二十八章十六節提到
[00:09:54.280 --> 00:10:00.240]  保羅是跟一個看守他的兵一起住的
[00:10:00.240 --> 00:10:02.280]  所以這裡是在說
[00:10:02.280 --> 00:10:05.280]  保羅住在一個這樣的房子
[00:10:05.280 --> 00:10:06.440]  足足兩年
[00:10:06.440 --> 00:10:08.840]  一個另類的囚禁
[00:10:08.840 --> 00:10:12.600]  但當然也容許某程度上的自由
[00:10:12.600 --> 00:10:17.360]  這個是《笑行傳》的結束
[00:10:17.360 --> 00:10:18.320]  你會不會覺得
[00:10:18.320 --> 00:10:20.280]  如果你正在追劇
[00:10:20.280 --> 00:10:22.080]  即是現在無論Netflix
[00:10:22.080 --> 00:10:24.360]  或是Disney Channel
[00:10:24.360 --> 00:10:28.560]  你由二十章一直追求保羅囚禁的命運
[00:10:28.560 --> 00:10:29.680]  然後到二十八章
[00:10:29.680 --> 00:10:33.200]  無端端兩節經文就完結了
[00:10:33.200 --> 00:10:36.720]  根本沒有交代保羅的去向
[00:10:36.720 --> 00:10:39.080]  或者他將要面對的審訊
[00:10:39.080 --> 00:10:40.440]  將會是怎樣的時候
[00:10:40.440 --> 00:10:42.320]  你會覺得怎樣呢?
[00:10:42.320 --> 00:10:46.440]  香港人有一個典型的形容詞是甚麼呢?
[00:10:46.440 --> 00:10:48.680]  戒凳有沒有聽過?
[00:10:48.680 --> 00:10:51.920]  即是你看一套戲看得很緊張
[00:10:51.920 --> 00:10:53.920]  很想看結局是怎樣的時候
[00:10:53.920 --> 00:10:56.080]  突然間他怎樣?
[00:10:56.080 --> 00:10:59.360]  他就計劃去拍那些花園
[00:10:59.360 --> 00:11:02.240]  然後有太太在煮菜
[00:11:02.240 --> 00:11:04.800]  然後結束
[00:11:04.800 --> 00:11:06.800]  這裡其實就是這樣
[00:11:06.800 --> 00:11:09.560]  如果香港人就會戒凳
[00:11:09.560 --> 00:11:13.240]  就說你沒有交代結局
[00:11:13.240 --> 00:11:15.200]  《笑行傳》最出名的
[00:11:15.200 --> 00:11:16.960]  是一個開放的結局
[00:11:16.960 --> 00:11:22.600]  是一個這樣去結束《笑行傳》的結局
[00:11:22.600 --> 00:11:29.520]  為甚麼《笑行傳》是用這兩節經文來結束呢?
[00:11:29.520 --> 00:11:34.600]  一本這麼重要關於使徒傳福音的記錄
[00:11:34.600 --> 00:11:37.080]  教會被建立的記錄
[00:11:37.080 --> 00:11:42.160]  為甚麼最後是用這兩節經文來結束呢?
[00:11:42.160 --> 00:11:43.520]  特別是第三十節
[00:11:43.520 --> 00:11:49.040]  保羅在自己所租的房子裡住了足足兩年
[00:11:49.040 --> 00:11:54.440]  然後只是記載他在這個房子裡做了兩件事
[00:11:54.440 --> 00:11:56.920]  在《笑行傳》二十八章結束的時候
[00:11:56.920 --> 00:12:01.680]  只是提到保羅在一個軟禁的底下裡做了兩件事
[00:12:01.680 --> 00:12:02.600]  哪兩件事呢?
[00:12:02.600 --> 00:12:03.440]  第一件事
[00:12:03.440 --> 00:12:05.120]  凡來見他的人
[00:12:05.120 --> 00:12:08.280]  他全都接待
[00:12:08.280 --> 00:12:11.200]  這個又是令人很難想像的
[00:12:11.200 --> 00:12:14.720]  你會不會將「囚禁」或者「軟禁」
[00:12:14.720 --> 00:12:18.040]  跟「接待」兩個字拉在一起來看呢?
[00:12:18.040 --> 00:12:20.560]  你有沒有想像到接待
[00:12:20.560 --> 00:12:23.640]  在一個甚麼狀態底下才會接待呢?
[00:12:23.640 --> 00:12:26.520]  你是有餘的時候才會接待的
[00:12:26.520 --> 00:12:30.520]  你會覺得自己很安舒的時候才會接待
[00:12:30.520 --> 00:12:32.200]  但這裡提到的是甚麼呢?
[00:12:32.200 --> 00:12:34.320]  是他接待別人
[00:12:34.320 --> 00:12:38.040]  其實反過來應該是保羅需要被接待
[00:12:38.040 --> 00:12:41.920]  但這裡說他這樣來凡來見他的人
[00:12:41.920 --> 00:12:43.360]  他全都接待
[00:12:43.360 --> 00:12:47.640]  我講一個例子你就能夠想像到那種狀態
[00:12:47.640 --> 00:12:49.280]  你試試今天
[00:12:49.280 --> 00:12:51.280]  我今天媽媽也在這裡
[00:12:51.280 --> 00:12:55.280]  你試試今天突然間圓了崇拜
[00:12:55.280 --> 00:12:57.920]  打電話給家裡跟媽媽說
[00:12:57.920 --> 00:13:00.120]  我今天圓了崇拜
[00:13:00.120 --> 00:13:04.640]  我有二十人會想上來家裡吃飯
[00:13:04.640 --> 00:13:07.520]  你猜你媽媽會怎樣呢?
[00:13:07.520 --> 00:13:10.200]  有人說是神經病吧
[00:13:10.200 --> 00:13:13.040]  會剷我剷得飛起吧
[00:13:13.040 --> 00:13:14.840]  你猜真的加雙筷嗎?
[00:13:14.840 --> 00:13:18.160]  加也要加二十筷子
[00:13:18.160 --> 00:13:21.160]  所以接待其實不是一個很容易的事
[00:13:21.160 --> 00:13:26.200]  特別是保羅在一個這樣的狀態底下
[00:13:26.200 --> 00:13:29.960]  竟然凡來見他的人都接待
[00:13:29.960 --> 00:13:32.840]  第二件事保羅在一個這樣的狀態底下
[00:13:32.840 --> 00:13:33.840]  他要做些甚麼呢?
[00:13:33.840 --> 00:13:36.520]  放膽全港神國的道
[00:13:36.520 --> 00:13:39.400]  將主耶穌基督的事教導人
[00:13:39.400 --> 00:13:40.600]  並沒有人禁止
[00:13:40.600 --> 00:13:44.720]  所以基本上《少行傳》最後只是記載
[00:13:44.720 --> 00:13:46.880]  保羅在囚禁裡面做了兩件事
[00:13:46.880 --> 00:13:48.600]  第一件是甚麼呢?接待
[00:13:48.600 --> 00:13:51.200]  第二件事是甚麼呢?傳道
[00:13:51.200 --> 00:13:55.040]  而這兩件事原來是一對的
[00:13:55.040 --> 00:13:57.080]  是分不開的
[00:13:57.080 --> 00:13:58.280]  甚麼意思呢?
[00:13:58.280 --> 00:14:03.960]  即是原來傳道不能夠離開甚麼呢?接待
[00:14:03.960 --> 00:14:10.880]  反過來 接待同時也在做甚麼呢?就是傳道
[00:14:10.880 --> 00:14:15.200]  一個是用口講全港神國的道
[00:14:15.200 --> 00:14:21.160]  一個是甚麼?用行動來證明神國的道
[00:14:21.160 --> 00:14:26.400]  原來在《少行傳》二十八章最後告訴我們甚麼呢?
[00:14:26.400 --> 00:14:29.880]  原來接待和傳福音是離不開的
[00:14:29.880 --> 00:14:35.920]  甚至這樣說 接待就是福音的核心
[00:14:35.920 --> 00:14:38.720]  《少行傳》二十八章最後告訴我們甚麼呢?
[00:14:38.720 --> 00:14:44.760]  原來接待就是傳福音的核心價值
[00:14:44.760 --> 00:14:49.240]  在古代是非常需要接待的
[00:14:49.240 --> 00:14:52.480]  因為在古代裡面沒有酒店這件事
[00:14:52.480 --> 00:14:57.160]  所以當時的社會接待是一個很重要
[00:14:57.160 --> 00:15:00.720]  他們在文化裡面是很熟習的一件事
[00:15:00.720 --> 00:15:04.560]  但來到我們現代社會 酒店這麼方便
[00:15:04.560 --> 00:15:07.560]  而且如果在香港你有住過的話
[00:15:07.560 --> 00:15:11.120]  地方遷就 要接待人其實是非常困難
[00:15:11.120 --> 00:15:16.160]  特別是經過甚麼呢?經過疫情
[00:15:16.160 --> 00:15:19.680]  其實人與人之間的距離是被拉遠了
[00:15:19.680 --> 00:15:24.440]  很多的疏離 又再加上很多現在的
[00:15:24.440 --> 00:15:27.120]  大家對很多事情的看法很不同
[00:15:27.120 --> 00:15:29.960]  接待是越來越困難的
[00:15:29.960 --> 00:15:33.920]  我想起一件事 可以講一個例子給大家聽
[00:15:33.920 --> 00:15:36.800]  我在香港的教會是在佐敦的
[00:15:36.800 --> 00:15:39.240]  在裕華的對面
[00:15:39.240 --> 00:15:41.480]  在去年四月的時候
[00:15:41.480 --> 00:15:43.400]  就是我教會對面那座大廈
[00:15:43.400 --> 00:15:45.440]  是一個很出名的大廈
[00:15:45.440 --> 00:15:48.280]  大火 非常嚴重的大火
[00:15:48.280 --> 00:15:50.800]  後來是直接有傷亡的
[00:15:50.800 --> 00:15:55.920]  如果是你的教會對面那座大廈大火
[00:15:55.920 --> 00:15:58.200]  你會怎樣呢?
[00:15:58.200 --> 00:16:01.200]  起初我們同工就商量是甚麼呢?
[00:16:01.200 --> 00:16:03.680]  是否安全回教會辦公?
[00:16:03.680 --> 00:16:07.280]  會不會是封路 或者煙很厲害等等
[00:16:07.280 --> 00:16:09.880]  後來我們思考一下 不是的
[00:16:09.880 --> 00:16:13.480]  我們回教會的途中見到很多的人
[00:16:13.480 --> 00:16:15.560]  因為那座大廈很大的
[00:16:15.560 --> 00:16:18.040]  是一個很大的大廈
[00:16:18.040 --> 00:16:20.560]  上面有旅館等等
[00:16:20.560 --> 00:16:22.280]  那些人因為逃生
[00:16:22.280 --> 00:16:27.720]  所以全部在裕華門口 因為裕華是國貨
[00:16:27.720 --> 00:16:29.960]  或者在街邊蹲在那裡
[00:16:29.960 --> 00:16:31.520]  找個地方坐
[00:16:31.520 --> 00:16:35.720]  等候解封可以回家拿東西
[00:16:35.720 --> 00:16:37.320]  我們就思考
[00:16:37.320 --> 00:16:39.960]  我們作為教會應該怎樣做呢?
[00:16:39.960 --> 00:16:42.560]  我們幾個同工就拿了一些水
[00:16:42.560 --> 00:16:44.760]  拿了一些口罩下去
[00:16:44.760 --> 00:16:49.840]  然後我們邀請街坊上教會休息
[00:16:49.840 --> 00:16:55.080]  我們教會有椅子坐 有冷氣
[00:16:55.080 --> 00:16:57.480]  有水喝 有廁所
[00:16:57.480 --> 00:16:59.480]  我的角度是甚麼呢?
[00:16:59.480 --> 00:17:02.080]  應該會有人跟隨的
[00:17:02.080 --> 00:17:03.640]  誰知你猜中了甚麼?
[00:17:03.640 --> 00:17:04.760]  沒有人有回應
[00:17:04.760 --> 00:17:06.120]  「不用了」
[00:17:06.120 --> 00:17:07.040]  我給他一瓶水
[00:17:07.040 --> 00:17:09.440]  他也說「不用了」
[00:17:09.440 --> 00:17:12.160]  我想為甚麼呢?
[00:17:12.160 --> 00:17:15.360]  人與人之間的信任
[00:17:15.360 --> 00:17:16.680]  其實是越來越少
[00:17:16.680 --> 00:17:18.120]  要去一個陌生的地方
[00:17:18.120 --> 00:17:20.480]  儘管其實他很有需要
[00:17:20.480 --> 00:17:23.680]  但是他也會覺得有個敵意
[00:17:23.680 --> 00:17:25.560]  或者有個防範
[00:17:25.560 --> 00:17:28.520]  直到我提出一樣東西
[00:17:28.520 --> 00:17:31.280]  結果四五十人上了教會
[00:17:31.280 --> 00:17:33.200]  你猜是甚麼呢?
[00:17:33.200 --> 00:17:36.720]  你猜到嗎?
[00:17:36.720 --> 00:17:40.480]  充電
[00:17:40.480 --> 00:17:44.160]  因為你知道在這樣的狀況下
[00:17:44.160 --> 00:17:45.880]  每個人都要上網
[00:17:45.880 --> 00:17:48.040]  跟足那些資訊
[00:17:48.040 --> 00:17:52.600]  很緊張 因為沒有電
[00:17:52.600 --> 00:17:54.600]  而且很多都是老人家
[00:17:54.600 --> 00:17:58.840]  他們不懂得租用充電器
[00:17:58.840 --> 00:18:01.440]  結果我提出
[00:18:01.440 --> 00:18:04.480]  「你想不想上網充電教會?」
[00:18:04.480 --> 00:18:06.800]  馬上兩眼發光看著我
[00:18:06.800 --> 00:18:11.200]  「陳太 李先生 他說可以充電」
[00:18:11.200 --> 00:18:14.760]  結果四五十人上了教會充電
[00:18:14.760 --> 00:18:17.760]  人與人之間的隔膜
[00:18:17.760 --> 00:18:21.320]  那種不信任是越來越濃重的
[00:18:21.320 --> 00:18:22.520]  就算全福音都是
[00:18:22.520 --> 00:18:26.200]  「我們以為我們的服務很棒」
[00:18:26.200 --> 00:18:28.000]  「又有早餐 是不是?」
[00:18:28.000 --> 00:18:30.640]  然後「稍後可能又有甚麼吃」
[00:18:30.640 --> 00:18:32.600]  「我們又有甚麼提供」
[00:18:32.600 --> 00:18:33.640]  最重要是甚麼?
[00:18:33.640 --> 00:18:36.960]  「我們有福音 我們有救恩」
[00:18:36.960 --> 00:18:39.680]  但可能他覺得不關鍵
[00:18:39.680 --> 00:18:42.920]  他覺得不觸碰到他
[00:18:42.920 --> 00:18:46.200]  直到你找到那個接觸點
[00:18:46.200 --> 00:18:47.920]  你觸碰到了他
[00:18:47.920 --> 00:18:49.480]  他就馬上有反應
[00:18:49.480 --> 00:18:53.920]  原來你有他需要的答案
[00:18:53.920 --> 00:18:55.680]  當然我回到教會
[00:18:55.680 --> 00:18:59.520]  就馬上找出全教會所有的充電線
[00:18:59.520 --> 00:19:03.680]  然後拿出拖把來充電
[00:19:03.680 --> 00:19:08.800]  但保羅在《少行傳》二十八章
[00:19:08.800 --> 00:19:13.360]  告訴我們原來接待是這麼重要的
[00:19:13.360 --> 00:19:14.600]  但還沒完的
