
[00:00:00.000 --> 00:00:04.380]  主持人:好,弟兄姊妹,早晨,我們開始之前做一個低頭禱告
[00:02:59.120 --> 00:03:00.720]  主持人:神奧秘的智慧
[00:03:00.720 --> 00:03:03.320]  主持人:就是神在萬世以前
[00:03:03.320 --> 00:03:06.320]  主持人:預定我們得榮耀的」
[00:03:06.320 --> 00:03:08.920]  主持人:這一節的聖經雖然說了幾句話
[00:03:08.920 --> 00:03:11.720]  主持人:但是其實這裡很清楚地說到
[00:03:11.720 --> 00:03:13.520]  主持人:這種屬靈的智慧
[00:03:13.520 --> 00:03:16.720]  主持人:其實包括了哪幾方面的內容
[00:03:16.720 --> 00:03:19.120]  主持人:這裡你就去想想
[00:03:19.120 --> 00:03:20.120]  主持人:這裡他就說
[00:03:20.120 --> 00:03:21.720]  主持人:「是從前所隱藏
[00:03:21.720 --> 00:03:23.120]  主持人:神奧秘的智慧
[00:03:23.120 --> 00:03:25.120]  主持人:就是神在萬世以前
[00:03:25.120 --> 00:03:26.720]  主持人:預定我們得榮耀的」
[00:03:26.720 --> 00:03:28.520]  主持人:這裡說了幾方面
[00:03:28.520 --> 00:03:30.120]  主持人:第一方面
[00:03:30.120 --> 00:03:32.320]  主持人:這個屬靈智慧的內容
[00:03:32.320 --> 00:03:35.720]  主持人:其實是關於神的救贖計劃的
[00:03:35.720 --> 00:03:37.320]  主持人:這些屬靈的智慧
[00:03:37.320 --> 00:03:43.120]  主持人:其實是跟神對於人類的救贖計劃有關
[00:03:43.120 --> 00:03:45.120]  主持人:對於神拯救你和我
[00:03:45.120 --> 00:03:46.320]  主持人:脫離罪惡
[00:03:46.320 --> 00:03:49.120]  主持人:這個救贖計劃是有關的
[00:03:49.120 --> 00:03:51.120]  主持人:很多時候人的智慧
[00:03:51.120 --> 00:03:54.120]  主持人:是想一些的手段
[00:03:54.120 --> 00:03:55.920]  主持人:或者我們很多時候想
[00:03:55.920 --> 00:03:56.720]  主持人:有智慧的人
[00:03:56.720 --> 00:03:57.720]  主持人:有些聰明的人
[00:03:57.720 --> 00:04:00.120]  主持人:可能很會做事
[00:04:00.120 --> 00:04:01.520]  主持人:很有發門
[00:04:01.520 --> 00:04:02.920]  主持人:很有手段
[00:04:02.920 --> 00:04:06.120]  主持人:這些就是很聰明
[00:04:06.120 --> 00:04:07.320]  主持人:很有智慧
[00:04:07.320 --> 00:04:08.520]  主持人:很聰明的人
[00:04:08.520 --> 00:04:09.520]  主持人:但是其實
[00:04:09.520 --> 00:04:10.920]  主持人:在屬靈的智慧
[00:04:10.920 --> 00:04:15.720]  主持人:其實不是在說那方面
[00:04:15.720 --> 00:04:17.120]  主持人:在世人看來這個智慧
[00:04:17.120 --> 00:04:19.920]  主持人:只不過是一些做事的聰明
[00:04:19.920 --> 00:04:23.920]  主持人:手法的純熟
[00:04:23.920 --> 00:04:25.920]  主持人:很精巧
[00:04:25.920 --> 00:04:27.720]  主持人:來達成一些某些的目的
[00:04:27.720 --> 00:04:29.520]  主持人:但是在神的智慧當中
[00:04:29.520 --> 00:04:30.720]  主持人:他是一個更高的層面
[00:04:30.720 --> 00:04:34.720]  主持人:他講到對於整個人類的救贖計劃
[00:04:34.720 --> 00:04:37.920]  主持人:而這個計劃是隱藏的
[00:04:37.920 --> 00:04:39.720]  主持人:在舊時的人是不明白的
[00:04:39.720 --> 00:04:41.720]  主持人:這是歷世歷代隱藏的奧秘
[00:04:41.720 --> 00:04:44.920]  主持人:保羅在第二道講到
[00:04:44.920 --> 00:04:46.520]  主持人:而這個救贖計劃
[00:04:46.520 --> 00:04:48.720]  主持人:其實之前是沒有人知道的
[00:04:48.720 --> 00:04:52.920]  主持人:但是只有屬神的人
[00:04:52.920 --> 00:04:57.720]  主持人:耶穌基督將祂的計劃完成之後
[00:04:57.720 --> 00:04:59.920]  主持人:就揭示給那些跟從祂的人的時候
[00:04:59.920 --> 00:05:01.320]  主持人:人就明白到
[00:05:01.320 --> 00:05:03.520]  主持人:原來神對人的救贖計劃是怎樣的
[00:05:03.520 --> 00:05:04.520]  主持人:所以屬靈的智慧
[00:05:04.520 --> 00:05:06.720]  主持人:第一方面是講到神的救贖計劃
[00:05:06.720 --> 00:05:11.520]  主持人:第二方面是講到神要我們得榮耀的目的
[00:05:11.520 --> 00:05:13.920]  主持人:那個智慧是一個
[00:05:13.920 --> 00:05:15.720]  主持人:彰顯了神的計劃
[00:05:15.720 --> 00:05:17.520]  主持人:好像一個大藍圖一樣
[00:05:17.520 --> 00:05:19.120]  主持人:但是這個智慧也包括了
[00:05:19.120 --> 00:05:21.320]  主持人:祂要去到達到什麼目的
[00:05:21.320 --> 00:05:23.520]  主持人:剛才那一節的經文所說
[00:05:23.520 --> 00:05:26.120]  主持人:是預先定我們得榮耀
[00:05:26.120 --> 00:05:28.920]  主持人:所以這裡是講到有一個得榮耀的目的
[00:05:28.920 --> 00:05:31.520]  主持人:那個智慧不單是一個大的藍圖
[00:05:31.520 --> 00:05:34.720]  主持人:而是更加講到一個終極
[00:05:34.720 --> 00:05:37.520]  主持人:我們會去到哪裡
[00:05:37.520 --> 00:05:39.920]  主持人:有時候我們也會想一個有智慧的人
[00:05:39.920 --> 00:05:42.520]  主持人:他不是蠻忠忠的
[00:05:42.520 --> 00:05:44.320]  主持人:他是有心思熟慮過
[00:05:44.320 --> 00:05:47.120]  主持人:有一個計劃知道要去哪裡
[00:05:47.120 --> 00:05:49.520]  主持人:而去向著他的目標邁進
[00:05:49.520 --> 00:05:51.720]  主持人:而神的屬靈智慧其實也是一樣
[00:05:51.720 --> 00:05:53.520]  主持人:但是神的屬靈智慧
[00:05:53.520 --> 00:05:58.320]  主持人:要達到這個目的本身
[00:05:58.320 --> 00:06:00.320]  主持人:是跟我們有關的
[00:06:00.320 --> 00:06:03.120]  主持人:祂說就是要我們得榮耀
[00:06:03.120 --> 00:06:04.920]  主持人:就是要我們得榮耀
[00:06:04.920 --> 00:06:08.320]  主持人:這個目的是跟我們有關的
[00:06:08.320 --> 00:06:11.320]  主持人:而這個要我們在神的計劃當中
[00:06:11.320 --> 00:06:15.320]  主持人:成為一份子而得到榮耀
[00:06:15.320 --> 00:06:17.920]  主持人:而屬神的人領受到神的智慧
[00:06:17.920 --> 00:06:19.320]  主持人:明白神的智慧的時候
[00:06:19.320 --> 00:06:23.720]  主持人:就參與這個得榮耀的目的
[00:06:23.720 --> 00:06:25.720]  主持人:向著這個方面來邁進
[00:06:25.720 --> 00:06:27.120]  主持人:所以有屬靈智慧的人
[00:06:27.120 --> 00:06:29.320]  主持人:他不單是在世事當中糾纏
[00:06:29.320 --> 00:06:30.720]  主持人:不單是做事很精明
[00:06:30.720 --> 00:06:33.520]  主持人:他更加明白到神救贖計劃之後
[00:06:33.520 --> 00:06:36.520]  主持人:也向著這個要得榮耀的目標來邁進
[00:06:36.520 --> 00:06:38.720]  主持人:這個就稱為有智慧的人
[00:06:38.720 --> 00:06:40.320]  主持人:有屬靈智慧的人
[00:06:40.320 --> 00:06:42.520]  主持人:在這個智慧方面
[00:06:42.520 --> 00:06:43.520]  主持人:說到第三方面
[00:06:43.520 --> 00:06:47.720]  主持人:就是揭示了神對人的愛
[00:06:47.720 --> 00:06:48.920]  主持人:在第九節說
[00:06:48.920 --> 00:06:49.720]  主持人:如經上所記
[00:06:49.720 --> 00:06:52.120]  主持人:神為愛他的人所預備的是
[00:06:52.120 --> 00:06:53.320]  主持人:眼睛未曾看見
[00:06:53.320 --> 00:06:54.720]  主持人:耳朵未曾聽見
[00:06:54.720 --> 00:06:58.520]  主持人:人心也未曾想到的
[00:06:58.520 --> 00:07:00.320]  主持人:這裡說得很清楚
[00:07:00.320 --> 00:07:03.920]  主持人:當這個神屬神的智慧揭示了出來
[00:07:03.920 --> 00:07:06.720]  主持人:也都是被人領受的時候
[00:07:06.720 --> 00:07:07.920]  主持人:人就明白到
[00:07:07.920 --> 00:07:09.920]  主持人:原來整個的意念
[00:07:09.920 --> 00:07:11.120]  主持人:整個的計劃
[00:07:11.120 --> 00:07:18.520]  主持人:其實都是出於神對人那個無微不至的愛
[00:07:18.520 --> 00:07:21.320]  主持人:神有很多的做了很多的事情
[00:07:21.320 --> 00:07:22.720]  主持人:無論在舊約在新約
[00:07:22.720 --> 00:07:24.120]  主持人:甚至乎在現在
[00:07:24.120 --> 00:07:27.520]  主持人:但是在無論是治平安
[00:07:27.520 --> 00:07:29.520]  主持人:或者降災害
[00:07:29.520 --> 00:07:30.720]  主持人:聖經說得很清楚
[00:07:30.720 --> 00:07:31.720]  主持人:神的計劃
[00:07:31.720 --> 00:07:34.120]  主持人:神所要達到的目的
[00:07:34.120 --> 00:07:35.920]  主持人:都是要彰顯神對人的愛
[00:07:35.920 --> 00:07:39.320]  主持人:那種不離不棄的愛
[00:07:39.320 --> 00:07:44.120]  主持人:耶和華對人的慈愛是永遠長存
[00:07:44.120 --> 00:07:46.320]  主持人:這個是在舊約當中
[00:07:46.320 --> 00:07:50.520]  主持人:也是一個在詩篇當中很重要的主題
[00:07:50.520 --> 00:07:55.320]  主持人:而一個領受屬靈智慧的人
[00:07:55.320 --> 00:07:57.320]  主持人:他不是看到這個世界的紛亂
[00:07:57.320 --> 00:07:58.920]  主持人:不是看到一些災難的發生
[00:07:58.920 --> 00:08:00.320]  主持人:或者一些不好的事情發生
[00:08:00.320 --> 00:08:00.920]  主持人:就是氣餒
[00:08:00.920 --> 00:08:04.320]  主持人:因為他的屬靈智慧的目光
[00:08:04.320 --> 00:08:08.520]  主持人:看到這一切計劃的背後
[00:08:08.520 --> 00:08:12.120]  主持人:就好像保羅在《羅馬書》第八章所說
[00:08:12.120 --> 00:08:16.120]  主持人:即使是誰能使我們與基督的愛隔絕
[00:08:16.120 --> 00:08:17.520]  主持人:即使是很多的患難
[00:08:17.520 --> 00:08:18.920]  主持人:很多的困難
[00:08:18.920 --> 00:08:23.720]  主持人:各方面都不能使我們與基督的愛隔絕
[00:08:23.720 --> 00:08:26.320]  主持人:神為愛他之人所預備的眼睛
[00:08:26.320 --> 00:08:26.920]  主持人:未曾看過
[00:08:26.920 --> 00:08:27.920]  主持人:耳朵未曾聽見
[00:08:27.920 --> 00:08:30.120]  主持人:人心未曾想過
[00:08:30.120 --> 00:08:33.520]  主持人:屬靈的智慧給人有一種的目光
[00:08:33.520 --> 00:08:36.720]  主持人:不是注視這個世界的短暫
[00:08:36.720 --> 00:08:41.320]  主持人:而是看到即使是患難、困難的逆境背後
[00:08:41.320 --> 00:08:45.520]  主持人:有神的愛在其中
[00:08:45.520 --> 00:08:46.720]  主持人:接著你就問
[00:08:46.720 --> 00:08:51.320]  主持人:這種屬靈的智慧是如何獲得的呢?
[00:08:51.320 --> 00:08:53.320]  主持人:或者透過什麼途徑
[00:08:53.320 --> 00:08:56.120]  主持人:神給人可以去領受的呢?
[00:08:56.120 --> 00:08:58.320]  主持人:保羅接著就說
[00:08:58.320 --> 00:09:03.120]  主持人:其實這種神給人的智慧不是每個人都有的
[00:09:03.120 --> 00:09:06.320]  主持人:也不是隨隨便便就得到的
[00:09:06.320 --> 00:09:10.320]  主持人:其實是透過一個很重要的媒介
[00:09:10.320 --> 00:09:12.320]  主持人:就是聖靈自己
[00:09:12.320 --> 00:09:15.120]  主持人:第十節和十一節說
[00:09:15.120 --> 00:09:17.320]  主持人:只有神藉著聖靈向我們顯明了
[00:09:17.320 --> 00:09:19.320]  主持人:因為聖靈參透萬事
[00:09:19.320 --> 00:09:21.520]  主持人:就是神深厚的事也參透了
[00:09:21.520 --> 00:09:22.920]  主持人:除了人裡頭的靈
[00:09:22.920 --> 00:09:24.320]  主持人:誰知道人的事
[00:09:24.320 --> 00:09:26.320]  主持人:像這樣除了神的靈
[00:09:26.320 --> 00:09:29.320]  主持人:也沒有人知道神的事
[00:09:29.320 --> 00:09:36.320]  主持人:在這一段聖經當中說到
[00:09:36.320 --> 00:09:43.320]  主持人:那個賜智慧的媒介是聖靈自己
[00:09:43.320 --> 00:09:46.320]  主持人:賜智慧的媒介是聖靈自己
[00:09:46.320 --> 00:09:51.320]  主持人:聖靈將神的智慧賜給人
[00:09:52.320 --> 00:09:54.320]  主持人:首先在這裡
[00:09:54.320 --> 00:09:59.320]  主持人:我們要明白聖靈是哪一位呢?
[00:09:59.320 --> 00:10:01.320]  主持人:聖靈是怎樣的呢?
[00:10:01.320 --> 00:10:05.320]  主持人:我們知道聖靈是三一神的第三位
[00:10:05.320 --> 00:10:08.320]  主持人:我們所相信的神又是三又是一
[00:10:08.320 --> 00:10:10.320]  主持人:是三為一體的神
[00:10:10.320 --> 00:10:11.320]  主持人:又是三又是一
[00:10:11.320 --> 00:10:15.320]  主持人:祂是聖父、聖子、聖靈
[00:10:15.320 --> 00:10:17.320]  主持人:但又是一位神
[00:10:17.320 --> 00:10:19.320]  主持人:聖父、聖子、聖靈同榮
[00:10:19.320 --> 00:10:21.320]  主持人:同等、同尊、同德榮耀
[00:10:21.320 --> 00:10:26.320]  主持人:而聖靈是第三位
[00:10:26.320 --> 00:10:29.320]  主持人:而聖靈亦是神自己
[00:10:29.320 --> 00:10:31.320]  主持人:這裡有很多東西要說
[00:10:31.320 --> 00:10:33.320]  主持人:所以就不詳細說了
[00:10:33.320 --> 00:10:39.320]  主持人:但基本上我們認定聖靈是三一神的第三位
[00:10:39.320 --> 00:10:46.320]  主持人:而就是藉著這位聖靈將神的智慧來啟示給我們
[00:10:46.320 --> 00:10:55.320]  主持人:聖靈是神主體的自我啟示
[00:10:55.320 --> 00:11:16.320]  主持人:很多時候人以為聖靈本身是自己的思想,其實不是的
[00:11:16.320 --> 00:11:19.320]  主持人:這裡講得很清楚
[00:11:19.320 --> 00:11:22.320]  主持人:只有神藉著聖靈向我們顯明
[00:11:22.320 --> 00:11:26.320]  主持人:因為聖靈參透萬事,就是神深奧的事也參透了
[00:11:26.320 --> 00:11:29.320]  主持人:除了人裡頭的靈,誰知道人的事呢?
[00:11:29.320 --> 00:11:33.320]  主持人:像這樣除了神的靈,有沒有人知道神的事?
[00:11:33.320 --> 00:11:38.320]  主持人:這裡你可以想像,其實保羅在說一個比喻
[00:11:38.320 --> 00:11:44.320]  主持人:誰在我的心思意念裡是最清楚我的呢?
[00:11:44.320 --> 00:11:53.320]  主持人:當然是我裡頭的靈,人的最深處靈魂,所以我裡面的靈就是最清楚我的
[00:11:53.320 --> 00:11:59.320]  主持人:那麼最清楚神呢?誰是最清楚神的呢?
[00:11:59.320 --> 00:12:07.320]  主持人:原來是三位一的聖靈,聖靈就像神的靈一樣最清楚神的心意
[00:12:07.320 --> 00:12:14.320]  主持人:而我自己的靈魂,我靈魂的深處最清楚我自己的時候,聖靈也是最清楚神的心意
[00:12:14.320 --> 00:12:21.320]  主持人:所以聖靈所傳遞,所表達的,向我們表達神的意念
[00:12:21.320 --> 00:12:30.320]  主持人:絕對不是含混,絕對不是無齡兩可,甚至絕對不是人自己揣摩猜測出來
[00:12:30.320 --> 00:12:35.320]  主持人:那個是獨一無二神的心意的自我啟示
[00:12:35.320 --> 00:12:40.320]  主持人:所以說是神主體的自我啟示,你明白我的意思嗎?
[00:12:40.320 --> 00:12:45.320]  主持人:很多時候有些大英姐妹或者基督徒都信了信聖靈
[00:12:45.320 --> 00:12:49.320]  主持人:但是就覺得聖靈都是很含混的,或者很含糊的
[00:12:49.320 --> 00:12:55.320]  主持人:有時候就算聖靈跟我說話,其實都是無齡兩可都不知道是不是的
[00:12:55.320 --> 00:13:00.320]  主持人:可能有時候有些意念又覺得可能是聖靈,但是又可能是自己想出來的
[00:13:00.320 --> 00:13:06.320]  主持人:好像無齡兩可,就是聖靈說的話其實都不是很清楚的
[00:13:06.320 --> 00:13:10.320]  主持人:但是其實這裡保羅說得很清楚的,聖靈是一清二楚的
[00:13:10.320 --> 00:13:13.320]  主持人:很多時候只是我們接收的問題
[00:13:13.320 --> 00:13:20.320]  主持人:但是所發出的信號就是神自己很清清楚楚,明明白白的心意
[00:13:20.320 --> 00:13:24.320]  主持人:接著他下一點其實跟剛才所說的有關
[00:13:24.320 --> 00:13:29.320]  主持人:但是聖靈也是神對人的心意的客觀的見證
[00:13:29.320 --> 00:13:31.320]  主持人:什麼意思?
[00:13:31.320 --> 00:13:38.320]  主持人:因為剛才說到除了沒有人知道神的事,但是神的靈也住在我們裡面
[00:13:38.320 --> 00:13:47.320]  主持人:所以,這裡再說清楚一點
[00:13:47.320 --> 00:13:52.320]  主持人:神自己的心意既然住在我們裡面的時候
[00:13:52.320 --> 00:13:59.320]  主持人:那麼神的意念就絕對是說得很清楚的,是很客觀的
[00:13:59.320 --> 00:14:06.320]  主持人:但是另一方面也是神對人,這個也是人對神啟示的主觀的經歷
[00:14:06.320 --> 00:14:10.320]  主持人:意思就是當聖靈住在我們裡面的時候
[00:14:10.320 --> 00:14:15.320]  主持人:祂在裡面來教導我們,我們的主觀的經驗
[00:14:15.320 --> 00:14:22.320]  主持人:就是可以得到跟神客觀的啟示的印證
[00:14:22.320 --> 00:14:24.320]  主持人:意思是什麼呢?
[00:14:24.320 --> 00:14:31.320]  主持人:意思就是本來神自己對人的心意,其實我們人是觸摸不到的
[00:14:31.320 --> 00:14:37.320]  主持人:即使是神有多客觀,或者是神有多實在的心意,我們是觸摸不到的
[00:14:37.320 --> 00:14:42.320]  主持人:但是當聖靈將神的心意,不是藉著外在的途徑
[00:14:42.320 --> 00:14:46.320]  主持人:而是住在我們裡面,聖靈住在我們裡面
[00:14:46.320 --> 00:14:56.320]  主持人:而聖靈也將神自己的心意跟祂自己在我們裡面去講神的心意的時候
[00:14:56.320 --> 00:15:00.320]  主持人:那時候就成為了人對神啟示的主觀的經驗
[00:15:00.320 --> 00:15:04.320]  主持人:所以當我們經歷,有時候聖靈跟我們講話的時候
[00:15:04.320 --> 00:15:09.320]  主持人:就不是外在的聲音,好像耶穌在福音書裡面也試過有一次
[00:15:09.320 --> 00:15:13.320]  主持人:就是說天上有聲音出來,這是我的愛子我所喜悅的
[00:15:13.320 --> 00:15:19.320]  主持人:或者有另外一次,有些人就說我榮耀了我的命運,要再榮耀
[00:15:19.320 --> 00:15:22.320]  主持人:那些人就在天上好像聽到打雷的聲音那樣講
[00:15:22.320 --> 00:15:26.320]  主持人:其實就不是的,神的啟示,神要講祂的心意
[00:15:26.320 --> 00:15:35.320]  主持人:就不是藉著那些外在客觀的,或者經過外在的媒介
[00:15:35.320 --> 00:15:38.320]  主持人:而是藉著住在我們裡面的聖靈
[00:15:38.320 --> 00:15:43.320]  主持人:而住在我們裡面的聖靈就成為了我們與我們同住的一部分的時候
[00:15:43.320 --> 00:15:47.320]  主持人:所以這也是我們自己很主觀的經歷
[00:15:47.320 --> 00:15:49.320]  主持人:所以有時候聖靈跟我們講的話
[00:15:49.320 --> 00:15:52.320]  主持人:有時候我們自己明白,也知道是從聖靈而來
[00:15:52.320 --> 00:15:59.320]  主持人:是外面的人,或者身邊的人,其實可能不是那麼清楚
[00:15:59.320 --> 00:16:04.320]  主持人:所以保羅在這裡,繼續講下去的時候
[00:16:04.320 --> 00:16:09.320]  主持人:他講到,其實需要明白屬靈的智慧,是需要用屬靈的說話
[00:16:09.320 --> 00:16:16.320]  主持人:因為這一種,神自己藉著聖靈去啟示的智慧
[00:16:16.320 --> 00:16:19.320]  主持人:在這個世界,第一,沒有人能夠明白,因為我們沒有聖靈
[00:16:19.320 --> 00:16:26.320]  主持人:第二,就是即使有聖靈的人,他們也要明白神做事,講說話的方針
[00:16:26.320 --> 00:16:31.320]  主持人:所以我們需要明白聖經,我們需要認識我們的信仰
[00:16:31.320 --> 00:16:37.320]  主持人:所以保羅就說,並且我們講說這些事,不是用人智慧所指教的言語
[00:16:37.320 --> 00:16:42.320]  主持人:乃是用聖靈所指教的言語,將屬靈的話解釋屬靈的事
[00:16:42.320 --> 00:16:48.320]  主持人:這個特別要強調的就是說,將屬靈的話解釋屬靈的事
[00:16:48.320 --> 00:16:54.320]  主持人:用聖靈所指教的言語,將屬靈的話解釋屬靈的事
[00:16:54.320 --> 00:17:04.320]  主持人:你要明白聖靈跟你說話的時候,你也要明白聖靈那種說話是用什麼言語才行
[00:17:04.320 --> 00:17:15.320]  主持人:無論你的智慧有多高,或者你對於語言的認知有多高
[00:17:15.320 --> 00:17:19.320]  主持人:但是如果你真的沒有學過這個語言,你真的不知道它說什麼
[00:17:19.320 --> 00:17:28.320]  主持人:舉例來說,你沒有學過西班牙文,你真的跟西班牙人溝通不了
[00:17:28.320 --> 00:17:36.320]  主持人:同樣地,我們要明白聖靈的心意的時候,我們需要明白聖靈的言語
[00:17:36.320 --> 00:17:39.320]  主持人:用屬靈的話解釋屬靈的事
[00:17:39.320 --> 00:17:47.320]  主持人:這裡牽涉到另一個問題,認知聖靈的工作的一個問題
[00:17:47.320 --> 00:17:53.320]  主持人:很多時候,如果我們都不知道聖靈怎麼說話,我們都不知道聖靈怎麼工作的時候
[00:17:53.320 --> 00:17:56.320]  主持人:我們其實是沒有辦法認知的
[00:17:56.320 --> 00:18:00.320]  主持人:聖靈不是不說,聖靈不是不做
[00:18:00.320 --> 00:18:03.320]  主持人:但是當祂說,當祂做,我們又不知道的時候
[00:18:03.320 --> 00:18:10.320]  主持人:我們就好像,祂所說,所做的其實跟我們是毫無瓜葛
[00:18:10.320 --> 00:18:12.320]  主持人:我們是一點察覺都沒有的
[00:18:12.320 --> 00:18:19.320]  主持人:所以保羅很強調,是用屬靈的話解釋屬靈的事
[00:18:19.320 --> 00:18:27.320]  主持人:其中基督徒有一個需要去掌握,需要去明白的就是
[00:18:27.320 --> 00:18:35.320]  主持人:我們需要認識神,認識聖靈的工作,認識信仰的事情
[00:18:35.320 --> 00:18:42.320]  主持人:是需要追求,明白信仰的原委
[00:18:42.320 --> 00:18:49.320]  主持人:所用的是什麼言語,用什麼話
[00:18:49.320 --> 00:18:55.320]  主持人:坦白說,很多時候,可能你都有個經驗
[00:18:55.320 --> 00:19:10.320]  主持人:就是那些事情,你沒有感受,但是你沒有那種詞彙
[00:19:10.320 --> 00:19:13.320]  主持人:你就表達不了,你說不出來
[00:19:13.320 --> 00:19:17.320]  主持人:當你沒有那種詞彙,表達不了,說不出來的時候
[00:19:17.320 --> 00:19:22.320]  主持人:過了一段時間,你的感受就退卻了之後
[00:19:22.320 --> 00:19:29.320]  主持人:那個經驗本身,那個經歷本身就沒有了
[00:19:29.320 --> 00:19:35.320]  主持人:為什麼?因為你沒有那個詞彙去組織,去掌握
[00:19:35.320 --> 00:19:41.320]  主持人:成為你的記憶,成為你的一部分
[00:19:41.320 --> 00:19:47.320]  主持人:當我進不了你的記憶,當這個感受很快就沒有了之後
[00:19:47.320 --> 00:19:52.320]  主持人:你所有的經驗也會沒有了
[00:19:52.320 --> 00:19:58.320]  主持人:這個經驗本身對你也不會組成你一部分
[00:19:58.320 --> 00:20:02.320]  主持人:對你也沒有什麼特別很大的影響
[00:20:02.320 --> 00:20:05.320]  主持人:這個就是這樣的意思
[00:20:05.320 --> 00:20:10.320]  主持人:我們的信仰需要有信仰的詞彙
