
[00:00:00.000 --> 00:00:02.000]  我今天的主題是說
[00:03:26.200 --> 00:03:28.600]  但是侍女懷了孕之後
[00:03:28.600 --> 00:03:31.000]  小看她就不開心
[00:03:31.000 --> 00:03:33.200]  她就去跟阿伯蘭說
[00:03:33.200 --> 00:03:35.200]  你看看她
[00:03:35.200 --> 00:03:37.000]  小看我
[00:03:37.000 --> 00:03:38.600]  阿伯蘭就說
[00:03:38.600 --> 00:03:39.800]  你喜歡怎麼搞就怎麼搞
[00:03:39.800 --> 00:03:40.800]  那個是你的人
[00:03:40.800 --> 00:03:41.600]  你喜歡怎麼就怎麼搞
[00:03:41.600 --> 00:03:43.200]  簡單就是這樣
[00:03:43.200 --> 00:03:44.800]  有多少個人物
[00:03:44.800 --> 00:03:47.000]  整個十六章
[00:03:47.000 --> 00:03:49.600]  說出來有哪幾個
[00:03:49.600 --> 00:03:51.800]  阿伯蘭
[00:03:51.800 --> 00:03:53.000]  撒萊
[00:03:53.000 --> 00:03:53.800]  合格
[00:03:53.800 --> 00:03:55.200]  還有呢
[00:03:55.200 --> 00:03:56.400]  二十萬人未出世
[00:03:56.400 --> 00:03:57.400]  在肚子裏
[00:03:57.400 --> 00:03:57.800]  好
[00:03:57.800 --> 00:03:59.000]  都同是一個人物
[00:03:59.000 --> 00:03:59.600]  好東西
[00:03:59.600 --> 00:04:02.400]  接着呢
[00:04:02.400 --> 00:04:05.600]  還有耶和華的侍者
[00:04:05.600 --> 00:04:08.000]  這裏我很快地說
[00:04:08.000 --> 00:04:10.400]  有時候舊約說耶和華的侍者
[00:04:10.400 --> 00:04:14.000]  易容神是耶和華的侍者
[00:04:14.000 --> 00:04:17.800]  也有一些初初不知道和他說話的是誰
[00:04:17.800 --> 00:04:19.600]  莫非這個是神人
[00:04:19.600 --> 00:04:22.400]  說着說着就發現他真的是耶和華
[00:04:22.400 --> 00:04:24.600]  下甲就在這個情況裏
[00:04:24.600 --> 00:04:27.200]  就這樣看下去
[00:04:27.200 --> 00:04:30.800]  你覺得哪個是主角
[00:04:30.800 --> 00:04:31.800]  撒萊
[00:04:31.800 --> 00:04:32.400]  阿伯拉罕
[00:04:32.400 --> 00:04:33.200]  下甲
[00:04:33.200 --> 00:04:34.400]  還是耶和華的侍者
[00:04:34.400 --> 00:04:38.000]  還是二十萬人未出世
[00:04:38.000 --> 00:04:40.400]  哪個是主角
[00:04:40.400 --> 00:04:43.000]  撒萊的巨獸
[00:04:43.000 --> 00:04:45.000]  下甲的巨獸
[00:04:45.000 --> 00:04:51.400]  阿伯拉罕的巨獸
[00:04:51.400 --> 00:04:52.600]  你們好厲害
[00:04:52.600 --> 00:04:55.800]  十六章主角真是下甲
[00:04:55.800 --> 00:04:57.400]  你們覺得哪個是正派
[00:04:57.400 --> 00:04:58.600]  哪個是反派
[00:04:58.600 --> 00:04:59.600]  我們看劇集
[00:04:59.600 --> 00:05:01.200]  很多時候一看的時候
[00:05:01.200 --> 00:05:02.000]  咕咕哭哭
[00:05:02.000 --> 00:05:03.800]  有沒有看攻心計
[00:05:03.800 --> 00:05:06.000]  攻心計初初看這個正派
[00:05:06.000 --> 00:05:09.200]  看看原來又是反派
[00:05:09.200 --> 00:05:10.000]  就是這樣
[00:05:10.000 --> 00:05:11.000]  有沒有哪個是正派
[00:05:11.000 --> 00:05:12.400]  這四個人物裏面
[00:05:12.400 --> 00:05:13.200]  哪個是正派
[00:05:13.200 --> 00:05:16.800]  哪個是反派
[00:05:16.800 --> 00:05:20.000]  我們做一點劇透
[00:05:20.000 --> 00:05:27.000]  你們覺得撒萊是正派
[00:05:27.000 --> 00:05:28.400]  舉個例子
[00:05:28.400 --> 00:05:29.800]  覺得
[00:05:29.800 --> 00:05:32.000]  好像聽到沒有一個是正派
[00:05:32.000 --> 00:05:35.000]  是不是
[00:05:35.000 --> 00:05:37.600]  只有耶和華的侍者是正派
[00:05:37.600 --> 00:05:39.200]  每個都不是正派
[00:05:39.200 --> 00:05:41.400]  我們有時候都會有正派反派
[00:05:41.400 --> 00:05:43.600]  我說回我以前初訊的時候
[00:05:43.600 --> 00:05:44.600]  一看的時候
[00:05:44.600 --> 00:05:47.600]  我就覺得反派那個是下甲
[00:05:47.600 --> 00:05:50.400]  他不聽話
[00:05:50.400 --> 00:05:52.400]  但當我現在再看的時候
[00:05:52.400 --> 00:05:53.400]  真的不同了
[00:05:53.400 --> 00:05:55.200]  原來屬性經和不屬性經
[00:05:55.200 --> 00:05:56.200]  真的有很大分別
[00:05:56.200 --> 00:05:59.800]  說一點故事的背景
[00:05:59.800 --> 00:06:01.800]  其實這個是十六章
[00:06:01.800 --> 00:06:03.200]  阿伯拉罕什麼時候出現
[00:06:03.200 --> 00:06:05.200]  十一章還沒開始出現
[00:06:05.200 --> 00:06:06.600]  十二章開始的時候
[00:06:06.600 --> 00:06:08.200]  神就和他顯現
[00:06:08.200 --> 00:06:12.800]  應許他賜福賜後裔賜地
[00:06:12.800 --> 00:06:15.800]  萬國都會因他得福
[00:06:15.800 --> 00:06:17.600]  他將要成爲大國
[00:06:17.600 --> 00:06:20.000]  是神親自和他說的
[00:06:20.000 --> 00:06:22.200]  到了十五章的時候
[00:06:22.200 --> 00:06:24.400]  神再一次和他顯現
[00:06:24.400 --> 00:06:26.600]  很清楚地告訴他
[00:06:26.600 --> 00:06:29.600]  他的後裔多到像繁星那樣多
[00:06:29.600 --> 00:06:31.200]  天上的星那樣多
[00:06:31.200 --> 00:06:38.200]  他將會賜加南地成爲他的地
[00:06:38.200 --> 00:06:40.800]  所以神是直着兩次和他顯現
[00:06:40.800 --> 00:06:42.400]  已經很清楚地告訴他
[00:06:42.400 --> 00:06:43.800]  他必定有後裔
[00:06:43.800 --> 00:06:47.000]  他清楚地說明這個後裔是他出的
[00:06:47.000 --> 00:06:49.600]  他初初說我這麼老都生不了
[00:06:49.600 --> 00:06:52.200]  神說不是的
[00:06:52.200 --> 00:06:54.600]  你必定會生到後裔
[00:06:54.600 --> 00:06:56.800]  而且這個後裔是從你出的
[00:06:56.800 --> 00:06:58.800]  這樣說得很清楚
[00:06:58.800 --> 00:06:59.800]  既然是這樣
[00:06:59.800 --> 00:07:01.000]  應該很有信心
[00:07:01.000 --> 00:07:02.200]  神如果跟你說
[00:07:02.200 --> 00:07:06.400]  明年你將會升職加薪的時候
[00:07:06.400 --> 00:07:08.400]  是很清楚地告訴你的時候
[00:07:08.400 --> 00:07:11.000]  現在有什麼苦是否容易挨一點
[00:07:11.000 --> 00:07:11.600]  是吧
[00:07:11.600 --> 00:07:13.200]  很清楚的
[00:07:13.200 --> 00:07:14.800]  事件就是這樣
[00:07:14.800 --> 00:07:16.800]  在這次事件
[00:07:16.800 --> 00:07:18.600]  兩次和他顯現完
[00:07:18.600 --> 00:07:20.600]  由第一次顯現到現在
[00:07:20.600 --> 00:07:24.200]  其實他已經在加南地住了十年
[00:07:24.200 --> 00:07:26.600]  因爲剛纔經文裏有說
[00:07:26.600 --> 00:07:28.400]  已經住了十年
[00:07:28.400 --> 00:07:31.600]  即是神由第一次顯現和他應許
[00:07:31.600 --> 00:07:34.200]  到今時今日十六章這件事件
[00:07:34.200 --> 00:07:36.200]  其實他等了神多少年
[00:07:36.200 --> 00:07:37.200]  十年了
[00:07:37.200 --> 00:07:38.600]  在這十年裏面
[00:07:38.600 --> 00:07:40.800]  暗春蛋都沒有出現
[00:07:40.800 --> 00:07:42.800]  所以他就開始急
[00:07:42.800 --> 00:07:45.000]  這個就是故事的背景
[00:07:45.000 --> 00:07:47.000]  我們看回剛纔的故事
[00:07:47.000 --> 00:07:48.600]  我們有兩個劇
[00:07:48.600 --> 00:07:51.200]  第一個劇發生在阿伯蘭的家
[00:07:51.200 --> 00:07:54.400]  第二個劇發生在哪個地方
[00:07:54.400 --> 00:07:56.600]  在曠野書役裏面
[00:07:56.600 --> 00:07:59.600]  我們不妨在這兩個劇裏面
[00:07:59.600 --> 00:08:02.800]  看看時間、地點、人物
[00:08:02.800 --> 00:08:04.800]  發生了什麼事情
[00:08:04.800 --> 00:08:06.400]  然後我們在當中
[00:08:06.400 --> 00:08:09.200]  看看神究竟有什麼和我們說
[00:08:09.200 --> 00:08:10.800]  第一個劇就說到
[00:08:10.800 --> 00:08:12.400]  阿伯蘭和剛纔說了
[00:08:12.400 --> 00:08:15.000]  妻子叫他懷孕
[00:08:15.000 --> 00:08:16.800]  他有個侍女叫夏甲
[00:08:16.800 --> 00:08:20.000]  特別是這個侍女夏甲是埃及人
[00:08:20.000 --> 00:08:22.400]  這個埃及人是怎麼來的
[00:08:22.400 --> 00:08:24.800]  爲什麼他們希伯來家族
[00:08:24.800 --> 00:08:27.000]  會有一個埃及的侍女呢
[00:08:27.000 --> 00:08:28.600]  都要說回以前的事
[00:08:28.600 --> 00:08:32.000]  因爲當阿伯蘭去到
[00:08:32.000 --> 00:08:35.200]  由神父召她離開吾爾哈蘭
[00:08:35.200 --> 00:08:38.800]  去到這個叫加南地的時候
[00:08:38.800 --> 00:08:40.400]  遇到大饑荒
[00:08:40.400 --> 00:08:41.600]  饑荒的時候
[00:08:41.600 --> 00:08:44.000]  於是他們就去到一個地方
[00:08:44.000 --> 00:08:45.400]  叫什麼
[00:08:45.400 --> 00:08:46.000]  埃及啦
[00:08:46.000 --> 00:08:46.800]  你上課的
[00:08:46.800 --> 00:08:48.200]  你應該知道
[00:08:48.200 --> 00:08:49.400]  去到埃及的嘛
[00:08:49.400 --> 00:08:51.400]  去到埃及就避難了
[00:08:51.400 --> 00:08:54.800]  但是因爲他有個很漂亮的老婆
[00:08:54.800 --> 00:08:57.600]  他怕人
[00:08:57.600 --> 00:09:00.000]  爲了生命受威脅的時候
[00:09:00.000 --> 00:09:01.200]  就認她做妹
[00:09:01.200 --> 00:09:03.800]  的確是他的堂妹
[00:09:03.800 --> 00:09:04.400]  好了
[00:09:04.400 --> 00:09:05.400]  認了妹之後
[00:09:05.400 --> 00:09:09.000]  果然他老婆真的被法老看中了
[00:09:09.000 --> 00:09:10.400]  看中之後
[00:09:10.400 --> 00:09:13.400]  送很多金銀牛羊
[00:09:13.400 --> 00:09:15.800]  奴婢送給阿伯拉罕
[00:09:15.800 --> 00:09:17.200]  但是神出手了
[00:09:17.200 --> 00:09:22.000]  因爲這樣會破壞了神的應許祝福計劃
[00:09:22.000 --> 00:09:24.200]  神出手降災給法老
[00:09:24.200 --> 00:09:25.400]  於是法老說
[00:09:25.400 --> 00:09:26.800]  阿伯拉罕你搞什麼
[00:09:26.800 --> 00:09:28.000]  那個明明是你老婆
[00:09:28.000 --> 00:09:29.600]  你現在告訴我
[00:09:29.600 --> 00:09:31.600]  這個是你的妹妹
[00:09:31.600 --> 00:09:34.200]  搞得我幾乎娶了她做老婆
[00:09:34.200 --> 00:09:34.600]  不行了
[00:09:34.600 --> 00:09:35.600]  拜託你快點走
[00:09:35.600 --> 00:09:38.400]  於是他就帶着很多金銀牛羊
[00:09:38.400 --> 00:09:40.400]  過完饑荒
[00:09:40.400 --> 00:09:42.000]  回到加南地
[00:09:42.000 --> 00:09:44.600]  相信下甲怎麼來
[00:09:44.600 --> 00:09:46.600]  就是在那個時候
[00:09:46.600 --> 00:09:48.200]  阿伯拉罕帶着她去
[00:09:48.200 --> 00:09:49.600]  好了
[00:09:49.600 --> 00:09:52.000]  這個是下甲人
[00:09:52.000 --> 00:09:54.400]  等了十年
[00:09:54.400 --> 00:09:56.200]  鵪鶉蛋都出不出一隻的時候
[00:09:56.200 --> 00:09:57.200]  誰急呢
[00:09:57.200 --> 00:09:59.600]  誰最急呢
[00:09:59.600 --> 00:10:01.000]  薩雷急先
[00:10:01.000 --> 00:10:01.800]  薩雷急的時候
[00:10:01.800 --> 00:10:02.600]  他就說
[00:10:02.600 --> 00:10:03.200]  阿伯拉罕
[00:10:03.200 --> 00:10:04.000]  他在想
[00:10:04.000 --> 00:10:06.000]  會不會神應許
[00:10:06.000 --> 00:10:08.200]  從阿伯拉罕而出
[00:10:08.200 --> 00:10:12.200]  是不包我呢
[00:10:12.200 --> 00:10:14.000]  可能不包我的
[00:10:14.000 --> 00:10:17.000]  而且當時的風俗的確是可以的
[00:10:17.000 --> 00:10:19.000]  可以我找一個婢女
[00:10:19.000 --> 00:10:21.000]  和我的丈夫同房
[00:10:21.000 --> 00:10:22.400]  他所出的後裔
[00:10:22.400 --> 00:10:25.800]  都可以正正式式成爲我的後裔
[00:10:25.800 --> 00:10:28.200]  於是他就
[00:10:28.200 --> 00:10:29.400]  想了一條這樣的計劃
[00:10:29.400 --> 00:10:30.800]  叫阿伯拉罕去做
[00:10:30.800 --> 00:10:32.800]  阿伯拉罕當然是OK
[00:10:32.800 --> 00:10:34.600]  剛纔都說他聽從
[00:10:34.600 --> 00:10:36.800]  問題就來了
[00:10:36.800 --> 00:10:39.200]  薩雷
[00:10:39.200 --> 00:10:42.200]  他想得這個孩子
[00:10:42.200 --> 00:10:44.600]  因爲他希望被建立
[00:10:44.600 --> 00:10:47.400]  原文裏面得孩子是被建立
[00:10:47.400 --> 00:10:50.000]  他很希望自己抬得起頭
[00:10:50.000 --> 00:10:51.600]  因爲他一直抬不起頭
[00:10:51.600 --> 00:10:53.600]  因爲在當時的風俗裏面
[00:10:53.600 --> 00:10:55.600]  如果我沒得生
[00:10:55.600 --> 00:10:57.000]  是很不見得人的
[00:10:57.000 --> 00:10:58.400]  他爲了抬得起頭
[00:10:58.400 --> 00:11:01.000]  爲了幫神去做些事
[00:11:01.000 --> 00:11:02.800]  或者幫丈夫做些事
[00:11:02.800 --> 00:11:04.000]  他就出了一條計劃
[00:11:04.000 --> 00:11:06.200]  在中間他沒問過神
[00:11:06.200 --> 00:11:06.600]  他沒有
[00:11:06.600 --> 00:11:07.400]  問題就在這裏
[00:11:07.400 --> 00:11:08.200]  沒問過神
[00:11:08.200 --> 00:11:11.000]  那阿伯拉罕有沒有問過神
[00:11:11.000 --> 00:11:12.200]  收到這個建議之後
[00:11:12.200 --> 00:11:13.400]  他也沒問過神
[00:11:13.400 --> 00:11:18.200]  結果同房真的懷孕了
[00:11:18.200 --> 00:11:21.200]  這個就是背景
[00:11:21.200 --> 00:11:24.600]  但是阿伯拉罕下甲
[00:11:24.600 --> 00:11:26.200]  大肚子之後
[00:11:26.200 --> 00:11:28.400]  小漢他主務
[00:11:28.400 --> 00:11:29.400]  什麼叫小漢
[00:11:29.400 --> 00:11:32.200]  原文是用嘴咒
[00:11:32.200 --> 00:11:34.000]  同一個字
[00:11:34.000 --> 00:11:36.400]  嘴咒是用嘴巴去咒人
[00:11:36.400 --> 00:11:40.400]  小漢就是用行爲去咒人
[00:11:40.400 --> 00:11:42.400]  我不知道你有沒有試過一些想法
[00:11:42.400 --> 00:11:45.000]  譬如說從小到大
[00:11:45.000 --> 00:11:48.000]  你都是被人看低的時候
[00:11:48.000 --> 00:11:49.400]  你到了長大的時候
[00:11:49.400 --> 00:11:52.400]  你真的對自己沒有自信
[00:11:52.400 --> 00:11:53.400]  我不知道你覺不覺得
[00:11:53.400 --> 00:11:55.000]  這個其實在你生命裏面
[00:11:55.000 --> 00:11:56.600]  真的是一個嘴咒
[00:11:56.600 --> 00:11:59.800]  因爲你根本不相信自己有這個能力
[00:11:59.800 --> 00:12:01.400]  因爲他小漢到一個地步
[00:12:01.400 --> 00:12:03.400]  你真的相信自己是一個
[00:12:03.400 --> 00:12:05.600]  很不行的一個人
[00:12:05.600 --> 00:12:08.600]  所以小漢也是有一些能力的
[00:12:08.600 --> 00:12:10.600]  於是因爲這個小漢
[00:12:10.600 --> 00:12:15.400]  令到撒萊覺得很不開心
[00:12:15.400 --> 00:12:16.200]  很不舒服
[00:12:16.200 --> 00:12:19.600]  於是他就去投訴
[00:12:19.600 --> 00:12:22.400]  當他投訴的時候
[00:12:22.400 --> 00:12:24.400]  阿伯拉罕就做了一個決定
[00:12:24.400 --> 00:12:26.600]  這個男人的決定很重要
[00:12:26.600 --> 00:12:29.200]  足以令自己家破人亡
[00:12:29.200 --> 00:12:31.400]  就是他說人不得你怎麼處置
[00:12:31.400 --> 00:12:34.600]  這個是你的人
[00:12:34.600 --> 00:12:36.600]  其實整件事裏面
[00:12:36.600 --> 00:12:38.400]  阿伯拉罕有沒有處理到
[00:12:38.400 --> 00:12:40.000]  沒有處理過
[00:12:40.000 --> 00:12:41.800]  他只是不做
[00:12:41.800 --> 00:12:45.400]  我想一會兒我再說多一點
[00:12:45.400 --> 00:12:46.400]  你會知道
[00:12:46.400 --> 00:12:49.200]  其實阿伯拉罕不是你想象中
[00:12:49.200 --> 00:12:51.600]  那麼沒能力
[00:12:51.600 --> 00:12:54.400]  其實阿伯拉罕是一個很有能力的人
[00:12:54.400 --> 00:12:55.600]  大家知道阿伯拉罕
[00:12:55.600 --> 00:12:57.400]  就是以後的阿伯拉罕
[00:12:57.400 --> 00:12:58.600]  不用我說了
[00:12:58.600 --> 00:13:00.200]  好了
[00:13:00.200 --> 00:13:01.600]  整件事裏面
[00:13:01.600 --> 00:13:06.200]  誰做主導
[00:13:06.200 --> 00:13:10.400]  撒萊那兩個是聽的
[00:13:10.400 --> 00:13:12.000]  撒萊是一個什麼人
[00:13:12.000 --> 00:13:14.600]  我們給點性格分析
[00:13:14.600 --> 00:13:16.600]  怎麼樣
[00:13:16.600 --> 00:13:18.200]  靚女
[00:13:18.200 --> 00:13:19.800]  也一定是一個靚女
[00:13:19.800 --> 00:13:21.800]  因爲之後
[00:13:21.800 --> 00:13:24.400]  現在是75歲
[00:13:24.400 --> 00:13:25.600]  之後八十多歲
[00:13:25.600 --> 00:13:27.800]  米納王也欺負她
[00:13:27.800 --> 00:13:28.400]  靚女
[00:13:28.400 --> 00:13:30.400]  一個老的靚女
[00:13:30.400 --> 00:13:32.200]  有點像我現在這樣
[00:13:32.200 --> 00:13:39.600]  老的靚女
[00:13:39.600 --> 00:13:42.200]  她有沒有安全感
[00:13:42.200 --> 00:13:42.800]  沒有了
[00:13:42.800 --> 00:13:44.400]  沒得生就沒有安全感
[00:13:44.400 --> 00:13:47.800]  她的身份價值建立也沒得生
[00:13:47.800 --> 00:13:50.600]  她老公喜不喜歡她
[00:13:50.600 --> 00:13:52.000]  喜歡她
[00:13:52.000 --> 00:13:53.600]  聽她話的
[00:13:53.600 --> 00:13:55.800]  她有沒有權
[00:13:55.800 --> 00:13:56.600]  有權
[00:13:56.600 --> 00:13:57.800]  她不僅有權
[00:13:57.800 --> 00:13:59.600]  有人也有方法
[00:13:59.600 --> 00:14:00.600]  她想辦法
[00:14:00.600 --> 00:14:01.200]  想辦法
[00:14:01.200 --> 00:14:02.200]  這樣就行
[00:14:02.200 --> 00:14:04.000]  我就幫你有後
[00:14:04.000 --> 00:14:04.400]  好了
[00:14:04.400 --> 00:14:05.600]  我們看看阿伯蘭
[00:14:05.600 --> 00:14:07.000]  你覺得阿伯蘭是怎樣
[00:14:07.000 --> 00:14:08.400]  阿伯蘭那時85歲
[00:14:08.400 --> 00:14:09.200]  剛纔說了
[00:14:09.200 --> 00:14:12.200]  85歲
[00:14:12.200 --> 00:14:14.800]  有沒有錢
[00:14:14.800 --> 00:14:15.600]  很有錢
[00:14:15.600 --> 00:14:16.200]  因爲
[00:14:16.200 --> 00:14:17.400]  埃及王
[00:14:17.400 --> 00:14:18.800]  你想想皇帝送東西給你
[00:14:18.800 --> 00:14:21.400]  怎麼會送兩個橙
[00:14:21.400 --> 00:14:23.600]  不會的
[00:14:23.600 --> 00:14:26.800]  就算那兩個都是金做的橙
[00:14:26.800 --> 00:14:27.600]  所以不會
[00:14:27.600 --> 00:14:28.800]  所以很有錢
[00:14:28.800 --> 00:14:32.600]  前一章說她帶着318個壯丁
[00:14:32.600 --> 00:14:35.800]  去北方攻打四個皇帝
[00:14:35.800 --> 00:14:38.200]  你想想她攻打四個皇帝
[00:14:38.200 --> 00:14:40.800]  最終贏了回來救羅德
[00:14:40.800 --> 00:14:43.000]  所以她是一個很有能力
[00:14:43.000 --> 00:14:47.400]  她找了幾個朋友幫她攻打
[00:14:47.400 --> 00:14:51.600]  所以她是一個有人緣
[00:14:51.600 --> 00:14:52.600]  人際關係
[00:14:52.600 --> 00:14:55.600]  有勇有謀的人
[00:14:55.600 --> 00:15:00.600]  偏偏她對家庭的事不太理
[00:15:00.600 --> 00:15:01.200]  好了
[00:15:01.200 --> 00:15:02.200]  下甲
[00:15:02.200 --> 00:15:03.600]  我們詳細想想
[00:15:03.600 --> 00:15:05.000]  下甲是什麼人
[00:15:05.000 --> 00:15:05.600]  婢女
[00:15:05.600 --> 00:15:07.000]  埃及人
[00:15:07.000 --> 00:15:11.000]  你覺得她靚不靚女
[00:15:11.000 --> 00:15:12.000]  不知道
[00:15:12.000 --> 00:15:13.000]  你猜猜
[00:15:13.000 --> 00:15:14.800]  你在衆多婢女裏面
[00:15:14.800 --> 00:15:16.800]  選一個和你老公睡的
[00:15:16.800 --> 00:15:20.200]  你會選一個什麼人
[00:15:20.200 --> 00:15:21.800]  想生孩子
[00:15:21.800 --> 00:15:23.000]  是不是好看很多
[00:15:23.000 --> 00:15:24.800]  你只要懂得這樣想想
[00:15:24.800 --> 00:15:27.600]  整個劇就好看很多
[00:15:27.600 --> 00:15:30.800]  你一定會選一個阿珠媽
[00:15:30.800 --> 00:15:32.600]  不會選這個
[00:15:32.600 --> 00:15:33.800]  你當然選這些
[00:15:33.800 --> 00:15:35.200]  年輕靚女
[00:15:35.200 --> 00:15:36.400]  所以她一定不醜
[00:15:36.400 --> 00:15:37.600]  她是不是靚我不知道
[00:15:37.600 --> 00:15:38.800]  一定是強壯
[00:15:38.800 --> 00:15:42.600]  給她感覺生出來的那個是精英
[00:15:42.600 --> 00:15:46.600]  所以下甲一定是這樣的人
[00:15:46.600 --> 00:15:51.600]  可能她下甲的名字有意思
[00:15:51.600 --> 00:15:52.800]  飄泊逃跑
[00:15:52.800 --> 00:15:54.800]  其實和她的性格一樣
[00:15:54.800 --> 00:15:56.800]  而且她一定給她的感覺
[00:15:56.800 --> 00:15:58.000]  有生育能力
[00:15:58.000 --> 00:15:59.000]  強壯
[00:15:59.000 --> 00:16:01.400]  做得好
[00:16:01.400 --> 00:16:03.000]  下甲就是這樣
[00:16:03.000 --> 00:16:04.800]  但是你想想
[00:16:04.800 --> 00:16:08.000]  她是一個埃及的奴隸
[00:16:08.000 --> 00:16:09.400]  你代下甲的角色
[00:16:09.400 --> 00:16:11.200]  你是一個埃及的奴隸
[00:16:11.200 --> 00:16:14.600]  今天你還要被人
[00:16:14.600 --> 00:16:16.000]  你已經是一個奴隸
[00:16:16.000 --> 00:16:18.000]  今天你的角色就是
[00:16:18.000 --> 00:16:20.000]  你是一個廢用
