
[00:00:00.000 --> 00:00:03.600]  頂子妹平安!復活節快樂!
[00:02:18.800 --> 00:02:20.400]  給我們有啟發
[00:02:20.400 --> 00:02:23.000]  首先讓我們一起去讀出這段經文
[00:02:23.000 --> 00:02:28.200]  在《馬太福音》28章1至10節
[00:02:28.200 --> 00:02:29.000]  我們一起讀
[00:02:29.000 --> 00:02:30.200]  預備起
[00:02:30.200 --> 00:02:31.800]  「安息日將盡
[00:02:31.800 --> 00:02:33.400]  七日的頭一日
[00:02:33.400 --> 00:02:35.200]  天快亮的時候
[00:02:35.200 --> 00:02:39.800]  沒大拉丁瑪利亞和那哥瑪利亞來看墳墓
[00:02:39.800 --> 00:02:42.000]  忽然地帶震動
[00:02:42.000 --> 00:02:45.300]  因為有主的使者從天上下來
[00:02:45.300 --> 00:02:48.600]  把石頭滾開坐在上面
[00:02:48.600 --> 00:02:51.100]  他的像貌如同閃電
[00:02:51.100 --> 00:02:53.600]  衣服潔白如雪
[00:02:53.600 --> 00:02:57.500]  看守的人就因他嚇得渾身亂顫
[00:02:57.500 --> 00:02:59.800]  甚至和死人一樣
[00:02:59.800 --> 00:03:01.500]  天使對婦女說
[00:03:01.500 --> 00:03:02.800]  不要害怕
[00:03:02.800 --> 00:03:06.900]  我知道你們是尋找那釘十字架的耶穌
[00:03:06.900 --> 00:03:08.400]  他不在這裡
[00:03:08.400 --> 00:03:11.600]  照他所說的已經復活了
[00:03:11.600 --> 00:03:14.500]  你們來看安放主的地方
[00:03:14.500 --> 00:03:17.400]  快去告訴他的門徒說
[00:03:17.400 --> 00:03:19.400]  他從死裡復活了
[00:03:19.400 --> 00:03:23.200]  並且在你們已先往加利利去
[00:03:23.200 --> 00:03:25.500]  在那裡你們要見他
[00:03:25.500 --> 00:03:26.200]  看啊
[00:03:26.200 --> 00:03:28.600]  我已經告訴你們了
[00:03:28.600 --> 00:03:31.400]  婦女們就急忙離開墳墓
[00:03:31.400 --> 00:03:34.500]  又害怕又大大的歡喜
[00:03:34.500 --> 00:03:37.200]  跑去要報給他的門徒
[00:03:37.200 --> 00:03:38.300]  忽然
[00:03:38.300 --> 00:03:40.500]  耶穌遇見他們說
[00:03:40.500 --> 00:03:42.400]  願你們平安
[00:03:42.400 --> 00:03:46.100]  他們就上前抱著他的腳拜他
[00:03:46.100 --> 00:03:47.800]  耶穌對他們說
[00:03:47.800 --> 00:03:49.000]  不要害怕
[00:03:49.000 --> 00:03:51.400]  你們去告訴我的弟兄
[00:03:51.400 --> 00:03:53.700]  叫他們往加利利去
[00:03:53.700 --> 00:03:56.100]  在那裡必見我
[00:03:56.100 --> 00:03:58.900]  我們再一次同心祈禱
[00:03:58.900 --> 00:04:00.400]  親愛的恩主
[00:04:00.400 --> 00:04:01.800]  在復活節的早晨
[00:04:01.800 --> 00:04:03.200]  我們來到你面前
[00:04:03.200 --> 00:04:04.800]  去再一次多謝你
[00:04:04.800 --> 00:04:06.900]  多謝你十字架的恩情
[00:04:06.900 --> 00:04:08.100]  多謝你的復活
[00:04:08.100 --> 00:04:10.800]  以致我們能夠恩信得生
[00:04:10.800 --> 00:04:13.500]  在這一刻我們一起去思想神的話
[00:04:13.500 --> 00:04:16.300]  盼望聖靈去預備好我們的心靈
[00:04:16.300 --> 00:04:17.600]  啟迪我們的心
[00:04:17.600 --> 00:04:19.300]  讓我們能夠聽得明白
[00:04:19.300 --> 00:04:20.500]  得著激勵
[00:04:20.500 --> 00:04:22.700]  讓我們能夠在每天生活裡面
[00:04:22.700 --> 00:04:23.900]  去榮耀你
[00:04:23.900 --> 00:04:25.300]  多謝聽我們的祈禱
[00:04:25.300 --> 00:04:26.900]  奉耶穌基督的名
[00:04:26.900 --> 00:04:28.200]  阿門
[00:04:28.200 --> 00:04:30.800]  在我們剛才所讀的經文的上文
[00:04:30.800 --> 00:04:33.400]  第二十七章的後半段
[00:04:33.400 --> 00:04:36.800]  記載了祭司長和花里賽人
[00:04:36.800 --> 00:04:39.900]  他們因為恐怕耶穌基督的門徒
[00:04:39.900 --> 00:04:43.700]  來偷耶穌的遺體
[00:04:43.700 --> 00:04:46.200]  接著就說耶穌復活了
[00:04:46.200 --> 00:04:49.100]  因此他們就去找比拉多來協助
[00:04:49.100 --> 00:04:53.600]  希望他能夠派一些人去看守墳墓
[00:04:53.600 --> 00:04:55.000]  經文記載
[00:04:55.000 --> 00:04:57.500]  比拉多就派了一隊兵丁
[00:04:57.500 --> 00:04:59.100]  和他們一起去
[00:04:59.100 --> 00:05:01.000]  並且吩咐他們
[00:05:01.000 --> 00:05:05.500]  要盡你們的所能把守妥當
[00:05:05.500 --> 00:05:06.900]  於是他們就一起去
[00:05:06.900 --> 00:05:10.400]  去到墳墓用封條封好墳墓
[00:05:10.400 --> 00:05:13.100]  嚴嚴地去把守
[00:05:13.100 --> 00:05:16.500]  這個高度設防的景象
[00:05:16.500 --> 00:05:20.300]  和我們剛才二十八章所讀的經文的開始
[00:05:20.300 --> 00:05:22.600]  是一個非常大的對比
[00:05:22.600 --> 00:05:24.700]  兩個柔弱的婦女
[00:05:24.700 --> 00:05:27.800]  莫大拉的瑪麗亞和另一個的瑪麗亞
[00:05:27.800 --> 00:05:30.200]  她們在天未亮的時候
[00:05:30.200 --> 00:05:33.600]  就是耶穌基督被釘的第三天的清晨
[00:05:33.600 --> 00:05:35.100]  仍然天朦朧的時候
[00:05:35.100 --> 00:05:37.600]  她們來到墳墓前面
[00:05:37.600 --> 00:05:43.000]  希望能夠為耶穌補上一些香膏
[00:05:43.000 --> 00:05:46.600]  這個強弱懸殊的對比
[00:05:46.600 --> 00:05:50.900]  似乎正要帶出將要發生
[00:05:50.900 --> 00:05:53.600]  一個非常震撼的事情
[00:05:53.600 --> 00:05:55.800]  非常震撼的一幕
[00:05:55.800 --> 00:05:57.300]  經文記載
[00:05:57.300 --> 00:05:59.700]  忽然地帶震動
[00:05:59.700 --> 00:06:01.800]  主的使者從天上下來
[00:06:01.800 --> 00:06:03.200]  把石頭滾開
[00:06:03.200 --> 00:06:05.000]  坐在上面
[00:06:05.000 --> 00:06:08.100]  看守的兵兵嚇得不停地顫抖
[00:06:08.100 --> 00:06:09.600]  甚至跟死人一樣
[00:06:09.600 --> 00:06:12.800]  可能已經暈了
[00:06:12.800 --> 00:06:17.900]  一個天使對比一隊的兵兵
[00:06:17.900 --> 00:06:20.900]  顯出神的能力
[00:06:20.900 --> 00:06:24.200]  其實在天使移開石頭之前
[00:06:24.200 --> 00:06:26.300]  主耶穌基督已經復活了
[00:06:26.300 --> 00:06:28.000]  祂已經不在墳墓裡面了
[00:06:28.000 --> 00:06:31.000]  墳墓已經是空的了
[00:06:31.000 --> 00:06:34.800]  面對前所未見的景象
[00:06:34.800 --> 00:06:37.200]  婦女們非常害怕
[00:06:37.200 --> 00:06:39.500]  天使於是就安慰她們
[00:06:39.500 --> 00:06:44.000]  並且宣告在第五至第六節
[00:06:44.000 --> 00:06:45.700]  天使就對婦女們說
[00:06:45.700 --> 00:06:47.300]  不要害怕
[00:06:47.300 --> 00:06:51.600]  我知道你們是尋找那釘十字架的耶穌
[00:06:51.600 --> 00:06:52.800]  祂不在這裡
[00:06:52.800 --> 00:06:55.700]  照祂所說已經復活了
[00:06:55.700 --> 00:06:57.900]  天使這個極震撼的宣告
[00:06:57.900 --> 00:06:59.400]  對於婦女來說
[00:06:59.400 --> 00:07:02.800]  是一個最好、最佳的安慰
[00:07:02.800 --> 00:07:06.000]  沒有任何一句說話比這句說話更加安慰
[00:07:06.000 --> 00:07:11.400]  因為她們所愛的耶穌已經不在了
[00:07:11.400 --> 00:07:14.800]  已經復活了
[00:07:14.800 --> 00:07:18.600]  耶穌曾經三次對她們的門徒預言
[00:07:18.600 --> 00:07:20.200]  祂將要受難
[00:07:20.200 --> 00:07:22.200]  並且在第三天復活
[00:07:22.200 --> 00:07:25.000]  耶穌基督的復活是按著祂的預言
[00:07:25.000 --> 00:07:27.500]  按著聖經的應許來應驗的
[00:07:27.500 --> 00:07:29.300]  是神究竟計劃的一部分
[00:07:29.300 --> 00:07:32.200]  是必然成就的
[00:07:32.200 --> 00:07:35.200]  耶穌基督復活的大能
[00:07:35.200 --> 00:07:39.200]  遠超一切其他任何的權勢
[00:07:39.200 --> 00:07:42.700]  死不能夠將祂拘禁
[00:07:42.700 --> 00:07:46.200]  婦女們又驚又喜
[00:07:46.200 --> 00:07:48.200]  她們急不及待地
[00:07:48.200 --> 00:07:53.900]  要將這個大好的消息向門徒報告
[00:07:53.900 --> 00:08:01.000]  同時當風聲傳到祭司長和長老那裡的時候
[00:08:01.000 --> 00:08:04.500]  祭司長和長老就很擔心
[00:08:04.500 --> 00:08:08.200]  他們設法扭曲這件事實
[00:08:08.200 --> 00:08:10.300]  經文記載他們就藏起了冰釘
[00:08:10.300 --> 00:08:11.500]  要他們告訴別人
[00:08:11.500 --> 00:08:14.000]  是在他們睡覺的時候
[00:08:14.000 --> 00:08:18.800]  耶穌的門徒偷了他們的身體
[00:08:18.800 --> 00:08:20.700]  不過
[00:08:20.700 --> 00:08:23.600]  祭司和長老的詭計
[00:08:23.600 --> 00:08:29.000]  並不能夠改變耶穌基督復活的事實
[00:08:29.000 --> 00:08:31.400]  在約翰福音裡面的記載很有意思
[00:08:31.400 --> 00:08:33.000]  約翰特別記載
[00:08:33.000 --> 00:08:37.400]  包裹起耶穌身體的西馬布的細節
[00:08:37.400 --> 00:08:41.300]  和包裹著耶穌的頭的果頭根
[00:08:41.300 --> 00:08:43.400]  是怎樣捲在一起
[00:08:43.400 --> 00:08:45.700]  放在另外一個地方
[00:08:45.700 --> 00:08:48.000]  有些聖經學者甚至認為
[00:08:48.000 --> 00:08:51.000]  那個果頭根應該還有人的形象
[00:08:51.000 --> 00:08:53.700]  有人的形在那裡
[00:08:53.700 --> 00:08:55.100]  我們大家試想一下
[00:08:55.100 --> 00:08:58.300]  如果耶穌的身體真的被偷了的話
[00:08:58.300 --> 00:08:59.800]  偷的人
[00:08:59.800 --> 00:09:05.000]  哪裡能夠慢條斯理地
[00:09:05.000 --> 00:09:11.100]  放好這些西馬布和果頭根呢?
[00:09:11.100 --> 00:09:13.800]  事實上耶穌基督復活的事實
[00:09:13.800 --> 00:09:17.000]  除了有空墳墓的證明之外
[00:09:17.000 --> 00:09:19.600]  還有很多的見證人
[00:09:19.600 --> 00:09:24.100]  就好像今天經文裡面所記載的婦女
[00:09:24.100 --> 00:09:27.200]  婦女在當時的社會裡面是不受重視的
[00:09:27.200 --> 00:09:31.400]  她們的見證是不能夠成為正式的呈堂證供的
[00:09:31.400 --> 00:09:32.900]  去到法庭那裡
[00:09:32.900 --> 00:09:37.000]  是不會當是一個正式的見證的
[00:09:37.000 --> 00:09:41.400]  所以如果要有一個更加有力的見證
[00:09:41.400 --> 00:09:47.000]  應該找一些有名望的人
[00:09:47.000 --> 00:09:48.200]  更有說服力的人
[00:09:48.200 --> 00:09:52.100]  來做這個第一見證人的
[00:09:52.100 --> 00:09:54.700]  不過經文卻是記載
[00:09:54.700 --> 00:09:57.300]  正正就是這兩位的婦女
[00:09:57.300 --> 00:10:00.600]  她們就做了這個第一的見證人
[00:10:00.600 --> 00:10:02.200]  原因很簡單
[00:10:02.200 --> 00:10:05.600]  就是她們真的在那一刻
[00:10:05.600 --> 00:10:11.700]  在現場去看著整個的情景的發生
[00:10:11.700 --> 00:10:16.600]  她們並不是刻意找回來的見證人
[00:10:16.600 --> 00:10:17.500]  除此之外
[00:10:17.500 --> 00:10:19.500]  在幾本福音書當中都記載了
[00:10:19.500 --> 00:10:20.900]  耶穌基督復活之後
[00:10:20.900 --> 00:10:24.200]  向門徒和向不同的人來顯現
[00:10:24.200 --> 00:10:28.800]  保羅就在《哥倫波前書》十五章裡面
[00:10:28.800 --> 00:10:31.400]  這樣總括去記述
[00:10:31.400 --> 00:10:34.500]  在十五章的三至八節
[00:10:34.500 --> 00:10:37.100]  「我當日所領受又傳給你們的
[00:10:37.100 --> 00:10:40.000]  第一就是基督照聖經所說
[00:10:40.000 --> 00:10:41.700]  為我們的罪死了
[00:10:41.700 --> 00:10:43.200]  而且埋葬了
[00:10:43.200 --> 00:10:45.000]  又照聖經所說
[00:10:45.000 --> 00:10:47.000]  第三日復活了
[00:10:47.000 --> 00:10:48.700]  並且顯給基法漢
[00:10:48.700 --> 00:10:51.000]  然後顯給十二使徒漢
[00:10:51.000 --> 00:10:55.300]  後來一時顯給五百多弟兄漢
[00:10:55.300 --> 00:10:58.400]  其中一大半到如今還在
[00:10:58.400 --> 00:11:00.400]  卻也有已經睡了的
[00:11:00.400 --> 00:11:02.800]  以後顯給雅各漢
[00:11:02.800 --> 00:11:05.200]  再顯給眾使徒漢
[00:11:05.200 --> 00:11:08.800]  沒了也顯給我漢」
[00:11:08.800 --> 00:11:11.100]  保羅在寫《哥倫波前書》的時候
[00:11:11.100 --> 00:11:13.600]  相信是耶穌基督復活之後
[00:11:13.600 --> 00:11:15.700]  二十多年的時間
[00:11:15.700 --> 00:11:16.500]  保羅說
[00:11:16.500 --> 00:11:19.500]  還有幾百位的目擊證人
[00:11:19.500 --> 00:11:21.300]  他們仍然在生
[00:11:21.300 --> 00:11:22.400]  如果有需要的話
[00:11:22.400 --> 00:11:27.200]  他們可以隨時站出來做見證
[00:11:27.200 --> 00:11:29.700]  有些不相信耶穌基督復活的人
[00:11:29.700 --> 00:11:31.800]  或者會這樣說
[00:11:31.800 --> 00:11:33.300]  可能是因為門徒
[00:11:33.300 --> 00:11:35.900]  或者群眾這班婦女太傷心了
[00:11:35.900 --> 00:11:37.000]  驚慌過度
[00:11:37.000 --> 00:11:39.200]  所以產生了幻覺
[00:11:39.200 --> 00:11:42.300]  他們誤會了耶穌真的復活了
[00:11:42.300 --> 00:11:45.400]  這個說法其實是站不住腳的
[00:11:45.400 --> 00:11:48.300]  要眾使徒甚至更多的門徒
[00:11:48.300 --> 00:11:49.900]  一起有這個幻覺
[00:11:49.900 --> 00:11:52.100]  其實是不可能的
[00:11:52.100 --> 00:11:53.800]  相反
[00:11:53.800 --> 00:11:56.900]  使徒他們在耶穌基督復活之後
[00:11:56.900 --> 00:12:00.700]  他們生命的改變
[00:12:00.700 --> 00:12:03.500]  卻是有目共睹的
[00:12:03.500 --> 00:12:06.500]  他們以往是膽怯退縮的
[00:12:06.500 --> 00:12:11.400]  如今他們卻是勇敢地為主作見證
[00:12:11.400 --> 00:12:12.600]  聖經裡面記載
[00:12:12.600 --> 00:12:15.000]  當耶穌基督被捉拿的時候
[00:12:15.000 --> 00:12:19.000]  門徒都離他而去
[00:12:19.000 --> 00:12:21.300]  當耶穌基督復活之後
[00:12:21.300 --> 00:12:24.300]  到《使徒行傳》裡面的記載
[00:12:24.300 --> 00:12:27.500]  我們見到這班門徒
[00:12:27.500 --> 00:12:30.800]  他們是勇敢和堅定
[00:12:30.800 --> 00:12:33.100]  去為主作見證
[00:12:33.100 --> 00:12:36.400]  雖然為福音的緣故被毆打
[00:12:36.400 --> 00:12:38.800]  但他們卻是心裡歡喜
[00:12:38.800 --> 00:12:40.000]  因為他們覺得
[00:12:40.000 --> 00:12:40.800]  他們深信
[00:12:40.800 --> 00:12:46.600]  他們算是配授被主命受辱的
[00:12:46.600 --> 00:12:49.900]  門徒生命的改變
[00:12:49.900 --> 00:12:52.000]  是耶穌基督復活
[00:12:52.000 --> 00:12:55.400]  一個很重要有力的證據
[00:12:55.400 --> 00:12:56.900]  弟兄姊妹
[00:12:56.900 --> 00:13:02.700]  耶穌基督的復活是千真萬確的事實
[00:13:02.700 --> 00:13:05.200]  這個這麼重要的事實
[00:13:05.200 --> 00:13:07.100]  除了是一件歷史事件
[00:13:07.100 --> 00:13:08.900]  除了是我們信仰裡面
[00:13:08.900 --> 00:13:13.800]  我們教義裡面一個極重要的根基之外
[00:13:13.800 --> 00:13:21.200]  在今天對我們要發出什麼訊息呢?
[00:13:21.200 --> 00:13:26.400]  我們又如何以生命來回應呢?
[00:13:26.400 --> 00:13:32.200]  在經文裡面描述婦女的反應
[00:13:32.200 --> 00:13:35.300]  相信給我們有很重要的啟發
[00:13:35.300 --> 00:13:38.100]  當耶穌基督斷氣的一刻
[00:13:38.100 --> 00:13:40.900]  圍觀的人都垂著胸
[00:13:40.900 --> 00:13:43.800]  很傷心地離去
[00:13:43.800 --> 00:13:45.700]  但是有一些婦女
[00:13:45.700 --> 00:13:47.200]  相信包括
[00:13:47.200 --> 00:13:49.700]  穆迪拉瑪利亞和另一位瑪利亞在當中
[00:13:49.700 --> 00:13:52.200]  她們卻是遠遠地站著
[00:13:52.200 --> 00:13:54.100]  離遠地觀看著
[00:13:54.100 --> 00:13:55.200]  她們不捨得走
[00:13:55.200 --> 00:13:56.500]  她們不想走
[00:13:56.500 --> 00:13:57.500]  她們很傷心
[00:13:57.500 --> 00:14:01.200]  她們想看守著耶穌基督的身體
[00:14:01.200 --> 00:14:02.900]  來到今天經文
[00:14:02.900 --> 00:14:04.000]  在清晨的時候
[00:14:04.000 --> 00:14:07.400]  她們來到墳墓的前面
[00:14:07.400 --> 00:14:13.300]  相信她們仍然是帶著這份悲傷的心情
[00:14:13.300 --> 00:14:19.000]  不過當她們見證了空墳墓的這一幕
[00:14:19.000 --> 00:14:22.500]  聽見天使的宣告之後
[00:14:22.500 --> 00:14:28.500]  她們的心靈裡面有了很大的轉變
[00:14:28.500 --> 00:14:31.100]  在經文第八節裡面這樣說
[00:14:31.100 --> 00:14:33.100]  「婦女們就急忙離開墳墓
[00:14:33.100 --> 00:14:36.200]  又害怕又大大的歡喜
[00:14:36.200 --> 00:14:39.600]  跑去報給他的門徒」
[00:14:39.600 --> 00:14:43.400]  雖然婦女們因為從來沒見過這樣的情景
[00:14:43.400 --> 00:14:45.200]  心裡面感覺到害怕
[00:14:45.200 --> 00:14:47.400]  也感覺到敬畏
[00:14:47.400 --> 00:14:48.800]  但同時間
[00:14:48.800 --> 00:14:52.700]  她們的心卻大大的歡喜
[00:14:52.700 --> 00:14:55.400]  這是極大的轉變
[00:14:55.400 --> 00:14:59.800]  她們原先非常沉痛的心
[00:14:59.800 --> 00:15:02.800]  如今卻是豁然開朗
[00:15:02.800 --> 00:15:04.000]  因為她們知道
[00:15:04.000 --> 00:15:07.400]  主耶穌基督的死並不是終局
[00:15:07.400 --> 00:15:09.200]  主耶穌已經勝過了死亡
[00:15:09.200 --> 00:15:12.000]  為人帶來了活潑的盼望
[00:15:12.000 --> 00:15:16.400]  這份盼望是超過人所能夠測度的
[00:15:16.400 --> 00:15:21.200]  這份盼望是能夠轉化哀傷無望的心靈
[00:15:21.200 --> 00:15:23.200]  是能夠讓人找到出路的
[00:15:23.200 --> 00:15:26.400]  因此她們急不及待
[00:15:26.400 --> 00:15:30.600]  要將這個好消息去傳開
[00:15:30.600 --> 00:15:32.200]  耶穌基督的死亡
[00:15:32.200 --> 00:15:34.400]  在她們心目中 在她們眼中
[00:15:34.400 --> 00:15:36.400]  原先是一個終局
[00:15:36.400 --> 00:15:38.800]  沒有了 完結了
[00:15:38.800 --> 00:15:40.800]  不過這一刻
[00:15:40.800 --> 00:15:43.600]  呈現在她們眼前的景象
[00:15:43.600 --> 00:15:45.200]  空焚墓的景象
[00:15:45.200 --> 00:15:47.600]  天使的宣告
[00:15:47.600 --> 00:15:53.400]  卻是遠遠超過了她們原先自己的意念
[00:15:53.400 --> 00:15:56.600]  她們所能夠想到的
[00:15:56.600 --> 00:15:58.600]  丙姐們有時可能在我們的生命裡面
[00:15:58.600 --> 00:16:00.200]  也有類似的情況
[00:16:00.200 --> 00:16:02.000]  當我們面對一些似乎
[00:16:02.000 --> 00:16:03.600]  沒有出路的困局
[00:16:03.600 --> 00:16:06.800]  當我們面對一些人生極大的低谷的時候
[00:16:06.800 --> 00:16:10.000]  有時我們的眼睛會變得迷糊
[00:16:10.000 --> 00:16:11.400]  特別是我們屬靈的目光
[00:16:11.400 --> 00:16:14.600]  會變得模糊
[00:16:14.600 --> 00:16:17.600]  或者這些困局
[00:16:17.600 --> 00:16:20.600]  長時間的在我們生命裡面
[00:16:20.600 --> 00:16:23.600]  可能我們因此一段很長的時間
[00:16:23.600 --> 00:16:28.200]  都沒有試過大大的歡喜
[00:16:28.200 --> 00:16:29.600]  但是這次是新的
[00:16:29.600 --> 00:16:32.000]  復活節 主耶穌基督的復活
[00:16:32.000 --> 00:16:34.600]  是要喚醒我們
[00:16:34.600 --> 00:16:37.800]  主已經勝過了死亡和一切的權勢
[00:16:37.800 --> 00:16:39.200]  黑暗已經過去了
[00:16:39.200 --> 00:16:44.800]  我們已經進入了復活的清晨
[00:16:44.800 --> 00:16:46.400]  盼望的亮光
[00:16:46.400 --> 00:16:50.600]  從高天淋到我們的身上
[00:16:50.600 --> 00:16:53.000]  叫我們能夠憑著信
[00:16:53.000 --> 00:16:57.400]  可以跨過這些種種的人生的困局
[00:16:57.400 --> 00:17:02.800]  生命的更新、改變是有可能的
[00:17:02.800 --> 00:17:06.600]  因為耶穌基督已經復活了
[00:17:06.600 --> 00:17:08.600]  若有人在基督裡
[00:17:08.600 --> 00:17:11.000]  他就是新造的人
[00:17:11.000 --> 00:17:12.800]  舊事已經過去了
[00:17:12.800 --> 00:17:15.600]  都變成新的
[00:17:15.600 --> 00:17:17.600]  在前幾個星期
[00:17:17.600 --> 00:17:22.000]  公佈了全球幸福指數的報告
[00:17:22.000 --> 00:17:23.800]  每一年都公佈的
[00:17:23.800 --> 00:17:28.000]  今年有147個國家排名
[00:17:28.000 --> 00:17:29.600]  香港排第幾呢?
[00:17:29.600 --> 00:17:32.000]  香港排第90
[00:17:32.000 --> 00:17:36.600]  我無意將香港和其他各個國家來對比
[00:17:36.600 --> 00:17:39.400]  會不會我們比起一些落後的國家
[00:17:39.400 --> 00:17:41.800]  可能都比不上
[00:17:41.800 --> 00:17:43.400]  我覺得這樣意思不是很大
[00:17:43.400 --> 00:17:45.800]  因為在計算分數的時候
[00:17:45.800 --> 00:17:47.600]  總是有不同的著重點
[00:17:47.600 --> 00:17:52.200]  每一個國家都總是有他自己的處境
[00:17:52.200 --> 00:17:55.200]  不過總的來說
[00:17:55.200 --> 00:17:57.400]  我們排第90
[00:17:57.400 --> 00:18:03.400]  我相信都不是一個值得自豪的事情
[00:18:03.400 --> 00:18:05.800]  放進去我們的人生
[00:18:05.800 --> 00:18:08.200]  頂姐妹
[00:18:08.200 --> 00:18:10.000]  我們思想一下
[00:18:10.000 --> 00:18:14.800]  我們的幸福指數又是建基於什麼呢?
[00:18:14.800 --> 00:18:21.000]  有什麼是能夠叫我們大大的歡喜呢?
[00:18:21.000 --> 00:18:22.800]  耶穌基督的復活
[00:18:22.800 --> 00:18:25.000]  能夠怎樣去更新
[00:18:25.000 --> 00:18:27.400]  去改變我們的心靈
[00:18:27.400 --> 00:18:30.800]  去轉化我們的心呢?
[00:18:30.800 --> 00:18:33.200]  保羅在《多倫多前書》15章裡面
[00:18:33.200 --> 00:18:35.800]  他這樣說
[00:18:35.800 --> 00:18:38.000]  基督若沒有復活
[00:18:38.000 --> 00:18:40.600]  你們的信便是徒然
[00:18:40.600 --> 00:18:43.800]  你們仍在罪裡
[00:18:43.800 --> 00:18:45.400]  如果基督沒有復活
[00:18:45.400 --> 00:18:48.000]  我們的信就徒然了
[00:18:48.000 --> 00:18:49.600]  我們仍然在罪裡面
[00:18:49.600 --> 00:18:53.400]  被罪困了
[00:18:53.400 --> 00:18:56.000]  又或者我們反過來說
[00:18:56.000 --> 00:18:58.000]  既然耶穌基督已經復活
[00:18:58.000 --> 00:19:02.400]  我們的信就必不徒然
[00:19:02.400 --> 00:19:04.200]  罪是很可怕的
[00:19:04.200 --> 00:19:06.400]  甚至是摧毀性的
[00:19:06.400 --> 00:19:10.000]  不過如今耶穌基督已經勝過罪的權勢
[00:19:10.000 --> 00:19:13.000]  勝過黑暗的權勢
[00:19:13.000 --> 00:19:15.400]  因此我們憑信
[00:19:15.400 --> 00:19:18.000]  罪就不能夠再克制我們的生命
[00:19:18.000 --> 00:19:21.000]  也不能夠再蒙蔽我們的眼睛
[00:19:21.000 --> 00:19:24.600]  我們已經從死亡的黑暗裡面
[00:19:24.600 --> 00:19:31.400]  步向了充滿生機的神希的當中
