
[00:00:00.000 --> 00:00:04.700]  有人問到宗教和基督信仰
[00:01:25.000 --> 00:01:27.000]  今天我們活在世上
[00:01:27.000 --> 00:01:28.500]  我們這群基督徒
[00:01:28.500 --> 00:01:31.300]  還有應當作的事是什麼呢?
[00:01:31.300 --> 00:01:32.800]  我們不需要取悅祂
[00:01:32.800 --> 00:01:34.800]  我們不需要為我們所做的
[00:01:34.800 --> 00:01:35.800]  要做彌補
[00:01:35.800 --> 00:01:39.400]  我們在祂的權能和祂的作為下
[00:01:39.400 --> 00:01:42.800]  我們應該要怎樣向前走呢?
[00:01:42.800 --> 00:01:45.800]  今天我透過私篇六十七篇
[00:01:45.800 --> 00:01:47.800]  一篇在我人生旅程裏面
[00:01:47.800 --> 00:01:49.400]  常常激勵我的私篇
[00:01:49.400 --> 00:01:52.000]  我想同樣讓大家學習
[00:01:52.000 --> 00:01:55.700]  基督徒有三個把握
[00:01:55.700 --> 00:01:57.000]  三個把握
[00:01:57.000 --> 00:01:58.600]  我們只要一生的旅程裏面
[00:01:58.600 --> 00:02:00.400]  捉實這三個把握
[00:02:00.400 --> 00:02:02.600]  我們就能夠勇往前行
[00:02:02.600 --> 00:02:05.200]  我們先讀我們今天要學習的私篇
[00:02:05.200 --> 00:02:06.600]  私篇六十七篇
[00:02:06.600 --> 00:02:07.800]  整篇的私篇
[00:02:07.800 --> 00:02:10.400]  我邀請弟兄姊妹和我一起讀出
[00:02:10.400 --> 00:02:11.400]  請讀
[00:02:11.400 --> 00:02:13.200]  願神憐憫我們
[00:02:13.200 --> 00:02:14.800]  賜福於我們
[00:02:14.800 --> 00:02:17.200]  容憐光照我們
[00:02:17.200 --> 00:02:20.000]  好叫世界得知你的道路
[00:02:20.000 --> 00:02:22.600]  萬國得知你的救恩
[00:02:22.600 --> 00:02:23.400]  神啊
[00:02:23.400 --> 00:02:25.600]  願列邦稱讚你
[00:02:25.600 --> 00:02:28.200]  願萬民都稱讚你
[00:02:28.200 --> 00:02:31.200]  願萬國都大樂歡呼
[00:02:31.200 --> 00:02:34.800]  引領我們討請神奉行
[00:02:34.800 --> 00:02:37.600]  引領世上的萬國
[00:02:37.600 --> 00:02:38.400]  神啊
[00:02:38.400 --> 00:02:40.400]  願列邦稱讚你
[00:02:40.400 --> 00:02:42.800]  願萬民都稱讚你
[00:02:42.800 --> 00:02:45.200]  地已經出了土產
[00:02:45.200 --> 00:02:47.400]  神就是我們的神
[00:02:47.400 --> 00:02:49.200]  要賜福於我們
[00:02:49.200 --> 00:02:51.200]  神要賜福於我們
[00:02:51.200 --> 00:02:54.600]  地的四極都要敬畏祂
[00:02:54.600 --> 00:02:56.600]  第一個的基督徒的把握
[00:02:56.600 --> 00:02:59.800]  是關乎我們要把握一件事
[00:02:59.800 --> 00:03:01.200]  在一生的裏面
[00:03:01.200 --> 00:03:03.000]  我們要像詩人一樣
[00:03:03.000 --> 00:03:05.200]  有一個禱告
[00:03:05.200 --> 00:03:06.400]  一個的禱告
[00:03:06.400 --> 00:03:07.200]  這個禱告說
[00:03:07.200 --> 00:03:08.600]  願神憐憫我們
[00:03:08.600 --> 00:03:09.800]  賜福給我們
[00:03:09.800 --> 00:03:13.000]  用祂的念去光照我們
[00:03:13.000 --> 00:03:14.200]  禱告裏面
[00:03:14.200 --> 00:03:16.400]  很清晰有三個層次
[00:03:16.400 --> 00:03:19.200]  帶來的是同樣的禱告
[00:03:19.200 --> 00:03:20.600]  第一個層次說到
[00:03:20.600 --> 00:03:23.600]  神啊你憐憫我們
[00:03:23.600 --> 00:03:25.200]  人能夠向上帝禱告
[00:03:25.200 --> 00:03:27.800]  因為他知道他自己的不足
[00:03:27.800 --> 00:03:31.000]  人能夠向上望找尋真的神
[00:03:31.000 --> 00:03:32.000]  因為他知道
[00:03:32.000 --> 00:03:35.000]  外在有一個更大的力量
[00:03:35.000 --> 00:03:37.800]  然後外在有一個更大的崇敬
[00:03:37.800 --> 00:03:40.800]  是人生應該服膺在那個權柄下
[00:03:40.800 --> 00:03:42.600]  所以他向上求
[00:03:42.600 --> 00:03:44.000]  願神憐憫我們
[00:03:44.000 --> 00:03:46.600]  就是當你找到這位真神
[00:03:46.600 --> 00:03:50.000]  你會向上帝求神幫助我
[00:03:50.000 --> 00:03:50.800]  幫助我
[00:03:50.800 --> 00:03:51.800]  只不過是一個罪人
[00:03:51.800 --> 00:03:53.800]  我奮力去脫離那些罪行
[00:03:53.800 --> 00:03:55.400]  我做不到
[00:03:55.400 --> 00:03:56.600]  神啊你憐憫我
[00:03:56.600 --> 00:03:58.200]  幫助我
[00:03:58.200 --> 00:04:00.400]  願神憐憫我們
[00:04:00.400 --> 00:04:02.200]  這個禱告裏面有另一個層次
[00:04:02.200 --> 00:04:04.800]  叫做願神賜福給我們
[00:04:04.800 --> 00:04:06.600]  當你去經歷那個救恩
[00:04:06.600 --> 00:04:08.400]  神的救贖的權能
[00:04:08.400 --> 00:04:09.800]  在你生命裏面
[00:04:09.800 --> 00:04:10.600]  你知道
[00:04:10.600 --> 00:04:11.600]  你在一個新的地位
[00:04:11.600 --> 00:04:13.200]  你是神的兒女
[00:04:13.200 --> 00:04:15.400]  神的兒女不止於停在那裏
[00:04:15.400 --> 00:04:16.800]  哈哈我是神的兒女
[00:04:16.800 --> 00:04:18.400]  哈哈我是神的兒女
[00:04:18.400 --> 00:04:20.800]  然後就自得其樂
[00:04:20.800 --> 00:04:23.000]  反倒我們要向上求神
[00:04:23.000 --> 00:04:24.800]  你賜福給我
[00:04:24.800 --> 00:04:26.400]  因為我也知道
[00:04:26.400 --> 00:04:29.200]  我人生的生命不止於此
[00:04:29.200 --> 00:04:31.600]  不限在我的手
[00:04:31.600 --> 00:04:34.000]  能夠伸的地方有多遠
[00:04:34.000 --> 00:04:35.400]  不限在我的知識
[00:04:35.400 --> 00:04:37.600]  帶給我的財富有多少
[00:04:37.600 --> 00:04:39.600]  也不限於我的能力
[00:04:39.600 --> 00:04:41.800]  能夠貢獻這個世界有多少
[00:04:41.800 --> 00:04:44.400]  所以我們向神求更大的福氣
[00:04:44.400 --> 00:04:47.200]  神啊你賜福給我
[00:04:47.200 --> 00:04:50.000]  第三個關乎禱告的層次
[00:04:50.000 --> 00:04:55.200]  他說神啊求你的念去光照我們
[00:04:55.200 --> 00:04:57.600]  請裏面很多的人物去面向神
[00:04:57.600 --> 00:04:58.200]  但是他說
[00:04:58.200 --> 00:04:59.600]  嘩
[00:04:59.600 --> 00:05:02.800]  我不能夠見神
[00:05:02.800 --> 00:05:05.600]  因為當我們面向神
[00:05:05.600 --> 00:05:07.800]  神的聖潔的光輝
[00:05:07.800 --> 00:05:11.400]  誰能夠可以去面對
[00:05:11.400 --> 00:05:13.800]  難怪以塞亞在他見到神
[00:05:13.800 --> 00:05:15.200]  在聖殿的時候
[00:05:15.200 --> 00:05:17.200]  他在神的榮光當中
[00:05:17.200 --> 00:05:18.600]  他低頭撫撫
[00:05:18.600 --> 00:05:19.200]  並且說
[00:05:19.200 --> 00:05:21.200]  神啊我是咀唇不潔的人
[00:05:21.200 --> 00:05:23.800]  又住在咀唇不潔的門當中
[00:05:23.800 --> 00:05:25.400]  當摩西上山
[00:05:25.400 --> 00:05:29.200]  去和上帝交往十戒的事的時候
[00:05:29.200 --> 00:05:30.200]  他告訴人民
[00:05:30.200 --> 00:05:31.800]  你們千萬不要上來
[00:05:31.800 --> 00:05:35.400]  免得神的榮光擊殺你們
[00:05:35.400 --> 00:05:37.000]  人能夠看見
[00:05:37.000 --> 00:05:39.200]  並且讓上帝的念光照我們
[00:05:39.200 --> 00:05:41.400]  是神在救贖的裏面
[00:05:41.400 --> 00:05:42.800]  在恩典裏面再說
[00:05:42.800 --> 00:05:44.600]  這是關乎那個Done
[00:05:44.600 --> 00:05:46.200]  已經完成的救贖
[00:05:46.200 --> 00:05:47.400]  今天我和你
[00:05:47.400 --> 00:05:49.200]  能夠去激勵上帝
[00:05:49.200 --> 00:05:51.600]  是因為上帝藉著耶穌基督
[00:05:51.600 --> 00:05:54.600]  反照那個上帝的榮光給我們知道
[00:05:54.600 --> 00:05:57.000]  所以在約翰福音裏面說到
[00:05:57.000 --> 00:05:59.600]  他說這位耶穌基督怎麼說
[00:05:59.600 --> 00:06:00.400]  第一章
[00:06:00.400 --> 00:06:01.600]  撕裂約翰就說
[00:06:01.600 --> 00:06:03.200]  你們看看
[00:06:03.200 --> 00:06:04.400]  這個光
[00:06:04.400 --> 00:06:07.200]  光照在黑暗裏
[00:06:07.200 --> 00:06:08.000]  然後他說
[00:06:08.000 --> 00:06:09.600]  這是世上的光
[00:06:09.600 --> 00:06:12.200]  讓我們能夠跟隨
[00:06:12.200 --> 00:06:13.200]  藉著耶穌基督
[00:06:13.200 --> 00:06:15.400]  我們能夠看見光
[00:06:15.400 --> 00:06:17.000]  並且能夠進入光
[00:06:17.000 --> 00:06:18.200]  我們能夠成為光
[00:06:18.200 --> 00:06:20.200]  並且我們要向神祈禱
[00:06:20.200 --> 00:06:22.200]  受壓力的念光照我
[00:06:22.200 --> 00:06:24.800]  好教我這個人走在世上
[00:06:24.800 --> 00:06:26.600]  好教我這個人
[00:06:26.600 --> 00:06:28.400]  能夠反照上帝的榮光
[00:06:28.400 --> 00:06:30.800]  而不是活出自己殘破不堪
[00:06:30.800 --> 00:06:35.200]  在品價在道德一文不值的生命
[00:06:35.200 --> 00:06:37.200]  是我能夠去經驗
[00:06:37.200 --> 00:06:39.000]  上帝的榮光光照我
[00:06:39.000 --> 00:06:41.400]  以致我反照上帝的榮光
[00:06:41.400 --> 00:06:43.200]  願神憐憫我們
[00:06:43.200 --> 00:06:44.600]  賜福給我們
[00:06:44.600 --> 00:06:46.400]  讓祂的念光照我們
[00:06:46.400 --> 00:06:48.800]  這是一個禱告
[00:06:48.800 --> 00:06:51.200]  或者你也會問
[00:06:51.200 --> 00:06:54.600]  為什麼神要祝福我
[00:06:54.600 --> 00:06:56.200]  基督徒三個的把握
[00:06:56.200 --> 00:06:57.800]  第一樣
[00:06:57.800 --> 00:07:00.400]  是你能夠透過禱告
[00:07:00.400 --> 00:07:03.000]  向神得到上帝
[00:07:03.000 --> 00:07:04.600]  或者更大於
[00:07:04.600 --> 00:07:07.400]  你能夠應該擁有的更大的福氣
[00:07:07.400 --> 00:07:09.600]  然後我們要有第二個把握
[00:07:09.600 --> 00:07:12.600]  就是你要識問一條問題
[00:07:12.600 --> 00:07:16.200]  識問一條問題
[00:07:16.200 --> 00:07:18.200]  我今日介紹一個
[00:07:18.200 --> 00:07:22.200]  我在看書中認識他的一個朋友
[00:07:22.200 --> 00:07:24.400]  這個叫Jossie Choco
[00:07:24.400 --> 00:07:26.800]  一個印度人
[00:07:26.800 --> 00:07:29.400]  這個印度人很有趣
[00:07:29.400 --> 00:07:31.600]  他在十七歲的時候
[00:07:31.600 --> 00:07:35.200]  就拿著一張單程機票去澳洲
[00:07:35.200 --> 00:07:36.800]  那袋只有二十元美金
[00:07:36.800 --> 00:07:39.000]  都夠膽去
[00:07:39.000 --> 00:07:42.200]  這些都是一個為人創業的大任務
[00:07:42.200 --> 00:07:44.400]  他自己想他要離開印度
[00:07:44.400 --> 00:07:46.000]  然後去澳洲
[00:07:46.000 --> 00:07:48.600]  好像他能夠在生意上
[00:07:48.600 --> 00:07:49.800]  在知識上
[00:07:49.800 --> 00:07:51.600]  他能夠有一個大突破
[00:07:51.600 --> 00:07:53.800]  然後他說他自己有一個夢想
[00:07:53.800 --> 00:07:56.600]  就是去開一個牧場
[00:07:56.600 --> 00:07:58.600]  然後能夠很安穩
[00:07:58.600 --> 00:07:59.600]  娶一個白色的人
[00:07:59.600 --> 00:08:03.600]  等他的下一代不要那麼黑
[00:08:03.600 --> 00:08:07.600]  能夠這樣去過活
[00:08:07.600 --> 00:08:11.000]  但這個人在他慢慢成長
[00:08:11.000 --> 00:08:13.400]  慢慢得到他的事業知識
[00:08:13.400 --> 00:08:14.800]  他們都結婚了
[00:08:14.800 --> 00:08:16.400]  真的娶到一個白人太太
[00:08:16.400 --> 00:08:18.200]  澳洲人
[00:08:18.200 --> 00:08:20.200]  但當時他們結婚
[00:08:20.200 --> 00:08:21.800]  他就跟太太說
[00:08:21.800 --> 00:08:24.800]  你要去哪裏度蜜月
[00:08:24.800 --> 00:08:28.000]  他就說太太作弄他
[00:08:28.000 --> 00:08:29.800]  他說我去印度
[00:08:29.800 --> 00:08:32.800]  那個地方都不想去印度
[00:08:32.800 --> 00:08:33.800]  他說不不不
[00:08:33.800 --> 00:08:35.400]  有一個很好的
[00:08:35.400 --> 00:08:37.000]  應該遊客必去的地方
[00:08:37.000 --> 00:08:38.200]  叫太基陵
[00:08:38.200 --> 00:08:40.000]  有沒有聽過
[00:08:40.000 --> 00:08:41.200]  你們不知道我去過嗎
[00:08:41.200 --> 00:08:42.200]  很漂亮那些
[00:08:42.200 --> 00:08:44.200]  很宏偉
[00:08:44.200 --> 00:08:47.800]  一個皇妃的墳墓
[00:08:47.800 --> 00:08:49.200]  很漂亮
[00:08:49.200 --> 00:08:51.200]  他就想說了出口
[00:08:51.200 --> 00:08:52.400]  沒有辦法
[00:08:52.400 --> 00:08:54.400]  如果不是阿當都不會犯罪
[00:08:54.400 --> 00:08:56.600]  就是聽老婆的話
[00:08:56.600 --> 00:08:58.800]  他就這樣去了
[00:08:58.800 --> 00:09:00.000]  去了之後
[00:09:00.000 --> 00:09:02.200]  他說一去到
[00:09:02.200 --> 00:09:03.800]  我想大家都有這個經驗
[00:09:03.800 --> 00:09:04.600]  旅遊經驗
[00:09:04.600 --> 00:09:05.600]  去那些地方
[00:09:05.600 --> 00:09:07.800]  總會有一些小朋友
[00:09:07.800 --> 00:09:10.400]  即是那些貧民室裏面的孩子
[00:09:10.400 --> 00:09:13.400]  走出來會問你
[00:09:13.400 --> 00:09:15.600]  找到了找到了
[00:09:15.600 --> 00:09:16.600]  知不知道什麼
[00:09:16.600 --> 00:09:18.600]  一美元一美元
[00:09:18.600 --> 00:09:20.000]  問你拿一元
[00:09:20.000 --> 00:09:21.000]  拿一元就這樣
[00:09:21.000 --> 00:09:21.600]  你會想
[00:09:21.600 --> 00:09:23.800]  好吧你這麼小又這麼慘
[00:09:23.800 --> 00:09:25.800]  傻乎乎的
[00:09:25.800 --> 00:09:28.400]  他就在那個貧民室裏面
[00:09:28.400 --> 00:09:29.800]  即是在那個路程裏面
[00:09:29.800 --> 00:09:31.200]  認識了一個小朋友
[00:09:31.200 --> 00:09:32.600]  叫做
[00:09:32.600 --> 00:09:33.400]  Rojois
[00:09:33.400 --> 00:09:34.600]  差不多這樣
[00:09:34.600 --> 00:09:35.800]  我不太懂拼音
[00:09:35.800 --> 00:09:36.800]  看不懂字
[00:09:36.800 --> 00:09:39.400]  然後他就帶著這個小朋友
[00:09:39.400 --> 00:09:41.800]  他說為了報復太太
[00:09:41.800 --> 00:09:43.800]  他就邀請了這個小朋友
[00:09:43.800 --> 00:09:44.800]  跟他們一起
[00:09:44.800 --> 00:09:47.000]  同行了三個星期
[00:09:47.000 --> 00:09:48.800]  即是他一直叫那個小朋友
[00:09:48.800 --> 00:09:50.800]  你帶我去看
[00:09:50.800 --> 00:09:52.400]  這裏應該要看的東西
[00:09:52.400 --> 00:09:57.200]  你又帶我去看看你的世界
[00:09:57.200 --> 00:10:00.000]  Jossy他沒有告訴我們
[00:10:00.000 --> 00:10:02.600]  他在印度裏面是哪個階層
[00:10:02.600 --> 00:10:04.400]  但我相信他不是最低的層
[00:10:04.400 --> 00:10:09.000]  但當他透過這個貧民室的孩子的眼光
[00:10:09.000 --> 00:10:12.600]  所以他在他的那本書叫《Madness》的
[00:10:12.600 --> 00:10:13.400]  這個孩子
[00:10:13.400 --> 00:10:16.400]  帶了他進入一個新的世界
[00:10:16.400 --> 00:10:19.200]  他看見那些貧民
[00:10:19.200 --> 00:10:21.400]  跟垃圾一起去生活
[00:10:21.400 --> 00:10:22.400]  垃圾跟貧民
[00:10:22.400 --> 00:10:24.200]  人跟垃圾
[00:10:24.200 --> 00:10:26.000]  是沒有分別的
[00:10:26.000 --> 00:10:29.600]  然後他看到那些販賣器官性侵犯
[00:10:29.600 --> 00:10:33.400]  很多的販賣人口等等
[00:10:33.400 --> 00:10:36.000]  很多敗壞的生活
[00:10:36.000 --> 00:10:40.600]  他在這個孩子的人生裏面出現
[00:10:40.600 --> 00:10:45.200]  他這三個星期令他不斷去問一個問題
[00:10:45.200 --> 00:10:49.400]  他說為什麼神讓我擁有這些一切
[00:10:49.400 --> 00:10:52.800]  為什麼我能夠擁有我現在擁有的東西
[00:10:52.800 --> 00:10:55.000]  然後他問神
[00:10:55.000 --> 00:10:56.800]  神啊
[00:10:56.800 --> 00:11:00.400]  為什麼你要我擁有這些一切
[00:11:00.400 --> 00:11:02.600]  基督徒第二個把握
[00:11:02.600 --> 00:11:08.000]  就是他能夠向上帝問這個問題
[00:11:08.000 --> 00:11:09.800]  神啊
[00:11:09.800 --> 00:11:13.600]  你要我做些什麼
[00:11:13.600 --> 00:11:14.600]  Jossy就是這樣
[00:11:14.600 --> 00:11:18.400]  他去禱告思考
[00:11:18.400 --> 00:11:20.800]  三年後一九九八年
[00:11:20.800 --> 00:11:22.200]  他開始了一個目標
[00:11:22.200 --> 00:11:24.400]  這個目標在二零三零年
[00:11:24.400 --> 00:11:29.200]  他期望的就是有十萬個社群被轉化
[00:11:29.200 --> 00:11:31.400]  很感恩他在我看的資料裏面
[00:11:31.400 --> 00:11:32.600]  二零一六年
[00:11:32.600 --> 00:11:33.800]  他已經告訴大家
[00:11:33.800 --> 00:11:37.200]  他已經建立了二萬個教會
[00:11:37.200 --> 00:11:41.400]  訓練了六千五百個領袖起來
[00:11:41.400 --> 00:11:42.800]  在不同的地方裏面
[00:11:42.800 --> 00:11:44.600]  他改變他們沒有廁所
[00:11:44.600 --> 00:11:48.400]  他們就開一個叫Toilet Vision的project
[00:11:48.400 --> 00:11:50.200]  然後孩子沒有書讀
[00:11:50.200 --> 00:11:52.200]  他們就幫他們讀書
[00:11:52.200 --> 00:11:55.400]  然後那些人個個很渴望
[00:11:55.400 --> 00:11:59.200]  去聽取究竟我生命的真實的故事
[00:11:59.200 --> 00:12:01.000]  和我的未來是什麼
[00:12:01.000 --> 00:12:03.800]  然後他們成為主的門徒
[00:12:03.800 --> 00:12:05.600]  他不單是這樣
[00:12:05.600 --> 00:12:10.600]  他已經轉化了至少四萬個社區
[00:12:10.600 --> 00:12:12.800]  在他的異象裏面
[00:12:12.800 --> 00:12:14.800]  就是他開始問一個問題
[00:12:14.800 --> 00:12:18.400]  為什麼神你給我這些東西
[00:12:18.400 --> 00:12:24.800]  然後我可以為你做什麼
[00:12:24.800 --> 00:12:27.200]  Josie為上帝做這些事
[00:12:27.200 --> 00:12:29.200]  我想說
[00:12:29.200 --> 00:12:30.400]  在歷世歷代
[00:12:30.400 --> 00:12:32.200]  在整個的世界裏面
[00:12:32.200 --> 00:12:33.600]  不同的地方
[00:12:33.600 --> 00:12:38.000]  千千萬萬個類似的Josie都是
[00:12:38.000 --> 00:12:39.800]  他的故事不是最獨特
[00:12:39.800 --> 00:12:40.800]  也不是最精彩
[00:12:40.800 --> 00:12:44.000]  不過我想說是人人都好像他一樣
[00:12:44.000 --> 00:12:46.600]  經歷過一個旅程去問
[00:12:46.600 --> 00:12:47.600]  神啊
[00:12:47.600 --> 00:12:51.000]  我今天擁有的這些一切
[00:12:51.000 --> 00:12:54.800]  我能夠為你做什麼
[00:12:54.800 --> 00:12:56.600]  或者你會說
[00:12:56.600 --> 00:12:58.600]  我有他的知識
[00:12:58.600 --> 00:13:00.000]  有他的機遇
[00:13:00.000 --> 00:13:01.000]  有他的才能
[00:13:01.000 --> 00:13:02.200]  有他的人民網絡
[00:13:02.200 --> 00:13:04.000]  我做得比他更厲害
[00:13:04.000 --> 00:13:07.400]  不過我沒有
[00:13:07.400 --> 00:13:09.000]  但我想說
[00:13:09.000 --> 00:13:11.600]  就算你覺得你想問的問題是
[00:13:11.600 --> 00:13:12.200]  神啊
[00:13:12.200 --> 00:13:15.600]  為什麼我擁有這麼多的艱難
[00:13:15.600 --> 00:13:17.600]  我整個歷史的寶盒開出來
[00:13:17.600 --> 00:13:19.200]  全部都是難題
[00:13:19.200 --> 00:13:21.400]  困難險阻
[00:13:21.400 --> 00:13:23.200]  或者你另一個盒開出來
[00:13:23.200 --> 00:13:28.400]  就是等候室不等很久都未見的答案
[00:13:28.400 --> 00:13:33.800]  難道神看我低等一點嗎
[00:13:33.800 --> 00:13:35.400]  我在差會的時候
[00:13:35.400 --> 00:13:39.800]  認識一位柬埔寨的牧師叫做聖保
[00:13:39.800 --> 00:13:41.600]  這個清靈牧師
[00:13:41.600 --> 00:13:44.600]  他有太太和四個孩子
[00:13:44.600 --> 00:13:48.000]  他的故事同樣是問一個問題
[00:13:48.000 --> 00:13:49.200]  而他的問題
[00:13:49.200 --> 00:13:51.600]  也是因為一件事件發生
[00:13:51.600 --> 00:13:54.800]  有一次他回教會的旅途的裏面
[00:13:54.800 --> 00:13:56.600]  他自己就說
[00:13:56.600 --> 00:13:57.600]  告訴我們
[00:13:57.600 --> 00:13:59.600]  他去的那個段落
[00:13:59.600 --> 00:14:01.800]  有一個家庭帶著一個病人
[00:14:01.800 --> 00:14:02.800]  很病的人
[00:14:02.800 --> 00:14:06.200]  就攔著他想問他得到幫助
[00:14:06.200 --> 00:14:07.400]  也很想他告訴他
[00:14:07.400 --> 00:14:08.400]  哪裡可以看醫生
[00:14:08.400 --> 00:14:10.800]  因為他的太太病得很嚴重
[00:14:10.800 --> 00:14:12.400]  但他說他當刻自己在想
[00:14:12.400 --> 00:14:13.800]  我要趕著走
[00:14:13.800 --> 00:14:15.000]  我要趕著回教會
[00:14:15.000 --> 00:14:16.800]  這件事很神聖
[00:14:16.800 --> 00:14:20.600]  於是他就隨便打發了他
[00:14:20.600 --> 00:14:22.600]  沒有幫助他就走了
[00:14:22.600 --> 00:14:23.800]  後來他回到教會
[00:14:23.800 --> 00:14:25.600]  似乎過了好幾個小時
[00:14:25.600 --> 00:14:27.400]  或者全日的裏面
[00:14:27.400 --> 00:14:29.000]  之後他收到消息
[00:14:29.000 --> 00:14:31.000]  剛才他在街上遇到的人
[00:14:31.000 --> 00:14:36.200]  這個女人已經死了
[00:14:36.200 --> 00:14:37.800]  他自己很難過
[00:14:37.800 --> 00:14:40.800]  他帶著很大的內疚
[00:14:40.800 --> 00:14:45.800]  神啊 為什麼我擁有這個內疚
[00:14:45.800 --> 00:14:49.000]  但這個內疚在他的心靈裏面
[00:14:49.000 --> 00:14:50.200]  在基督的封聖裏面
[00:14:50.200 --> 00:14:52.400]  他一直轉化
[00:14:52.400 --> 00:14:54.400]  轉化成一個動力
[00:14:54.400 --> 00:14:56.000]  全部是高棉人
[00:14:56.000 --> 00:14:59.400]  在柬埔寨是一個比較大的族
[00:14:59.400 --> 00:15:01.200]  原來那個死了的女人
[00:15:01.200 --> 00:15:02.600]  叫做Kui族
[00:15:02.600 --> 00:15:05.200]  K-U-Y 很難讀
[00:15:05.200 --> 00:15:06.200]  那個族群
[00:15:06.200 --> 00:15:08.000]  而那個族群在整個柬埔寨裏面
[00:15:08.000 --> 00:15:09.400]  是散沙沙的
[00:15:09.400 --> 00:15:10.400]  他們沒有什麼勢力
[00:15:10.400 --> 00:15:11.400]  沒有什麼力量
[00:15:11.400 --> 00:15:13.400]  那些人都是很窮
[00:15:13.400 --> 00:15:16.400]  都是住一些不是屋的屋
[00:15:16.400 --> 00:15:17.200]  睡那些植物
[00:15:17.200 --> 00:15:21.200]  然後那些孩子是沒有食物的長大
[00:15:21.200 --> 00:15:24.800]  在垃圾堆中長大
[00:15:24.800 --> 00:15:26.200]  他問這個問題
[00:15:26.200 --> 00:15:28.400]  而這個內疚在他心靈裏面
[00:15:28.400 --> 00:15:31.200]  轉化成一個動力
[00:15:31.200 --> 00:15:32.800]  他在主面前立志
[00:15:32.800 --> 00:15:35.600]  我要服侍這群Kui族的人
[00:15:35.600 --> 00:15:39.600]  於是乎他就到處去找這些人
[00:15:39.600 --> 00:15:42.600]  在他們的村落裏面建立教會
[00:15:42.600 --> 00:15:46.000]  在他們當中去找一些孩子出來
[00:15:46.000 --> 00:15:47.200]  幫助他們成長
[00:15:47.200 --> 00:15:48.000]  成為主的門徒
[00:15:48.000 --> 00:15:48.800]  和他們茶經
[00:15:48.800 --> 00:15:50.200]  然後透過差會
[00:15:50.200 --> 00:15:51.400]  透過香港的資源
[00:15:51.400 --> 00:15:53.400]  其實不只是在香港
[00:15:53.400 --> 00:15:57.000]  我們後來再連接其他柬埔寨的差會
[00:15:57.000 --> 00:15:58.800]  一起去幫助他們
[00:15:58.800 --> 00:16:01.000]  去建立他們的社群
[00:16:01.000 --> 00:16:02.600]  我記得我們去的時候
[00:16:02.600 --> 00:16:05.800]  那班青年人對我們很大的歡迎
[00:16:05.800 --> 00:16:08.000]  歡迎不是因為我錢包有錢
[00:16:08.000 --> 00:16:09.200]  歡迎是我們腦裏面
[00:16:09.200 --> 00:16:11.600]  我們生命裏面的經歷的耶穌基督
[00:16:11.600 --> 00:16:12.800]  他們不斷很想聽
[00:16:12.800 --> 00:16:13.400]  聽多一點
[00:16:13.400 --> 00:16:14.000]  聽多一點
[00:16:14.000 --> 00:16:17.600]  知多一點
[00:16:17.600 --> 00:16:21.800]  無論你擁有的人生的經歷
[00:16:21.800 --> 00:16:23.400]  它有很多困難
[00:16:23.400 --> 00:16:24.800]  但我今天要恭喜你
