
[00:00:00.000 --> 00:00:05.000]  感謝神今天能夠和弟兄姊妹分享神的話語
[00:02:15.000 --> 00:02:20.000]  是經歷困難困苦恐懼
[00:02:20.000 --> 00:02:23.000]  在這些生活裡面所發的信心
[00:02:23.000 --> 00:02:27.000]  是在戰場上的信心
[00:02:27.000 --> 00:02:36.000]  我們要讓神帶領我們從兒童樂園
[00:02:36.000 --> 00:02:40.000]  轉移到戰場上的信心
[00:02:40.000 --> 00:02:45.000]  讓我們的信心能夠經得起考驗
[00:02:48.000 --> 00:02:52.000]  當然這樣做是不容易的
[00:02:52.000 --> 00:02:56.000]  說就容易 做就很困難
[00:02:56.000 --> 00:03:02.000]  當我們生活在困境的裡面
[00:03:02.000 --> 00:03:05.000]  在困境的戰場上
[00:03:05.000 --> 00:03:08.000]  我們究竟最重要的最緊要的
[00:03:08.000 --> 00:03:12.000]  是做些什麼呢 怎麼做呢
[00:03:12.000 --> 00:03:15.000]  可能有人會說
[00:03:15.000 --> 00:03:18.000]  最重要的是將困難解決了
[00:03:18.000 --> 00:03:20.000]  這樣就可以了
[00:03:20.000 --> 00:03:23.000]  解決困難當然可以了
[00:03:23.000 --> 00:03:26.000]  但是我所說的困境
[00:03:26.000 --> 00:03:31.000]  困難不是一時三刻就可以解決的
[00:03:31.000 --> 00:03:36.000]  還有最大的困難就是由於困難
[00:03:36.000 --> 00:03:40.000]  帶來給我們心裡面的壓力
[00:03:40.000 --> 00:03:43.000]  心裡面的痛苦
[00:03:45.000 --> 00:03:47.000]  這樣怎麼解決呢
[00:03:47.000 --> 00:03:54.000]  今天這一段聖經給我們很好的幫助
[00:03:54.000 --> 00:03:57.000]  聖經告訴我們
[00:03:57.000 --> 00:04:00.000]  在困難裡面 在困境裡面
[00:04:00.000 --> 00:04:05.000]  最重要的是要在困苦之中向神禱告
[00:04:05.000 --> 00:04:10.000]  這也是今天要跟大家說的訊息
[00:04:11.000 --> 00:04:15.000]  詩篇第六篇是大衛寫的詩
[00:04:15.000 --> 00:04:18.000]  他被編為詩篇之中
[00:04:18.000 --> 00:04:23.000]  七篇的悔罪詩的第一首
[00:04:23.000 --> 00:04:25.000]  但當大家去讀的時候
[00:04:25.000 --> 00:04:28.000]  其實悔罪的感覺不是很強
[00:04:28.000 --> 00:04:36.000]  反而是在困苦裡面向神禱告的感覺很強
[00:04:36.000 --> 00:04:39.000]  所以有些聖經學者
[00:04:39.000 --> 00:04:42.000]  或者有些版本的聖經
[00:04:42.000 --> 00:04:46.000]  他會為這篇詩加上一個題目
[00:04:46.000 --> 00:04:48.000]  一個標題
[00:04:48.000 --> 00:04:53.000]  叫做患難中求助的禱告詩
[00:04:53.000 --> 00:04:57.000]  我覺得這個題目更加貼切
[00:04:57.000 --> 00:05:00.000]  所以這個也是我今天訊息的主題
[00:05:00.000 --> 00:05:04.000]  就是在患難中要禱告
[00:05:04.000 --> 00:05:08.000]  很明顯大衛在這篇詩裡面
[00:05:08.000 --> 00:05:10.000]  寫出了他的困境
[00:05:10.000 --> 00:05:16.000]  就是他的身體被疾病折磨
[00:05:16.000 --> 00:05:20.000]  他的生命被人威嚇
[00:05:20.000 --> 00:05:23.000]  他心裡很惶恐不安
[00:05:23.000 --> 00:05:28.000]  因為他看不到神伸出援手
[00:05:28.000 --> 00:05:34.000]  我相信如果我們曾經
[00:05:34.000 --> 00:05:37.000]  或者是在患難裡面
[00:05:37.000 --> 00:05:40.000]  我們一定會有同感
[00:05:40.000 --> 00:05:48.000]  大衛這樣說不是他對神絕望
[00:05:48.000 --> 00:05:53.000]  他只不過是像一隻熱鍋上的螞蟻一樣
[00:05:53.000 --> 00:05:56.000]  很痛苦又焦急
[00:05:56.000 --> 00:06:03.000]  他不明白神為什麼這麼久都不伸出援手
[00:06:03.000 --> 00:06:08.000]  為什麼這麼久都聽不到祂的禱告來幫助他
[00:06:08.000 --> 00:06:12.000]  他一邊想的時候馬上想起
[00:06:12.000 --> 00:06:14.000]  是不是因為自己犯了罪
[00:06:14.000 --> 00:06:17.000]  所以神掩面不顧呢
[00:06:17.000 --> 00:06:24.000]  這個是他們舊約裡面的希伯來人的觀念
[00:06:24.000 --> 00:06:32.000]  將疾病和困難和罪有關係
[00:06:33.000 --> 00:06:36.000]  因此他在禱告裡面
[00:06:36.000 --> 00:06:39.000]  首先他就向神認罪
[00:06:39.000 --> 00:06:42.000]  我們看看詩篇第六篇第一節
[00:06:42.000 --> 00:06:46.000]  耶穌說:求你不要在路中責備我
[00:06:46.000 --> 00:06:50.000]  也不要在列路中懲罰我
[00:06:50.000 --> 00:06:53.000]  大衛很明白
[00:06:53.000 --> 00:06:57.000]  就像詩篇130篇第三節那樣說
[00:06:57.000 --> 00:07:00.000]  詩篇130篇第三節說
[00:07:00.000 --> 00:07:04.000]  神若追究罪孽,誰能站得住呢?
[00:07:04.000 --> 00:07:13.000]  舊約時代的人都很清楚
[00:07:13.000 --> 00:07:19.000]  因此大衛就向神認罪
[00:07:19.000 --> 00:07:22.000]  先認罪在禱告裡面
[00:07:22.000 --> 00:07:26.000]  現代的信徒或新約的信徒
[00:07:26.000 --> 00:07:32.000]  大多數都不會相信患難是從罪而來
[00:07:32.000 --> 00:07:35.000]  即日常遇到的困難是從罪而來
[00:07:35.000 --> 00:07:42.000]  但聖經整體的教導其實是包括多方面
[00:07:42.000 --> 00:07:46.000]  就是人遭遇患難的時候
[00:07:46.000 --> 00:07:50.000]  可以是因為罪帶來的懲罰
[00:07:51.000 --> 00:07:56.000]  也可以是為了彰顯神的榮耀
[00:07:56.000 --> 00:08:02.000]  正如耶穌醫治生來黑暗的乞子的時候
[00:08:02.000 --> 00:08:07.000]  祂所說的話是為彰顯神的作為
[00:08:07.000 --> 00:08:10.000]  但是人遭遇患難
[00:08:10.000 --> 00:08:16.000]  也可以是因為神要鍛鍊一個人的信心
[00:08:16.000 --> 00:08:21.000]  在彼得前書一章六至七節裡有提及
[00:08:21.000 --> 00:08:26.000]  但是現代的人多了一件事
[00:08:26.000 --> 00:08:29.000]  就是大多數都有一個錯覺
[00:08:29.000 --> 00:08:31.000]  有一個錯誤的觀念
[00:08:31.000 --> 00:08:37.000]  就是以為身處困苦中受苦
[00:08:37.000 --> 00:08:41.000]  就好像不用認罪了
[00:08:43.000 --> 00:08:47.000]  意思就是說我還不夠慘嗎?
[00:08:47.000 --> 00:08:49.000]  你還要我認罪?
[00:08:49.000 --> 00:08:52.000]  我已經很慘了
[00:08:52.000 --> 00:08:56.000]  還有什麼要我做?
[00:08:56.000 --> 00:08:59.000]  這樣說合不合理呢?
[00:08:59.000 --> 00:09:06.000]  我們可以想像一下一個例子
[00:09:06.000 --> 00:09:10.000]  就是如果有一個人他醉酒開車
[00:09:10.000 --> 00:09:12.000]  又發生車禍
[00:09:12.000 --> 00:09:14.000]  他自己受了重傷
[00:09:14.000 --> 00:09:18.000]  但是他也令到途人受了重傷
[00:09:18.000 --> 00:09:21.000]  那他可不可以說
[00:09:21.000 --> 00:09:23.000]  我已經這麼慘了
[00:09:23.000 --> 00:09:24.000]  你還要我認罪?
[00:09:24.000 --> 00:09:26.000]  不是吧?
[00:09:26.000 --> 00:09:28.000]  他這樣說合不合理呢?
[00:09:28.000 --> 00:09:30.000]  我們知道很簡單
[00:09:30.000 --> 00:09:34.000]  我們很快就知道答案是不會
[00:09:34.000 --> 00:09:36.000]  不可能
[00:09:36.000 --> 00:09:39.000]  他雖然已經受了重傷
[00:09:39.000 --> 00:09:41.000]  但是他仍要認罪
[00:09:42.000 --> 00:09:44.000]  仍要賠償
[00:09:44.000 --> 00:09:46.000]  還要受懲罰
[00:09:46.000 --> 00:09:50.000]  我相信我們也會有這樣的答案
[00:09:50.000 --> 00:09:56.000]  所以我們要上上向神認罪
[00:09:56.000 --> 00:10:02.000]  不要以為自己不是有什麼大的罪
[00:10:02.000 --> 00:10:03.000]  所以不用認罪
[00:10:03.000 --> 00:10:04.000]  不是
[00:10:04.000 --> 00:10:07.000]  我們要上上向神認罪
[00:10:07.000 --> 00:10:08.000]  我自己每天早上
[00:10:08.000 --> 00:10:09.000]  我曾經分享過
[00:10:09.000 --> 00:10:10.000]  在我的祈禱裡面
[00:10:10.000 --> 00:10:13.000]  一定包括多謝神
[00:10:13.000 --> 00:10:16.000]  沒有按我的範例追討我的罪孽
[00:10:16.000 --> 00:10:25.000]  基督徒多認罪不是消極的行為
[00:10:25.000 --> 00:10:29.000]  多認罪會令到我們提高警戒
[00:10:29.000 --> 00:10:32.000]  來防止那些試探人有
[00:10:32.000 --> 00:10:36.000]  還有令到我們對罪更加敏感
[00:10:36.000 --> 00:10:39.000]  這樣可以幫助到我們減少犯罪
[00:10:41.000 --> 00:10:46.000]  我們看回詩篇第六篇第二節
[00:10:46.000 --> 00:10:52.000]  耶和華說:求祢可憐我,因為我軟弱
[00:10:52.000 --> 00:10:56.000]  耶和華說:求祢醫治我,因為我的骨頭發賤
[00:10:56.000 --> 00:11:00.000]  這裡是形容大衛
[00:11:00.000 --> 00:11:05.000]  他身受疾病的煎熬
[00:11:05.000 --> 00:11:12.000]  好像我們突然患上突發性重感冒
[00:11:12.000 --> 00:11:14.000]  周身骨痛
[00:11:14.000 --> 00:11:19.000]  發賤這個字在原文上的基本意思
[00:11:19.000 --> 00:11:24.000]  就是非常痛苦和急躁
[00:11:24.000 --> 00:11:27.000]  我們看第三節
[00:11:27.000 --> 00:11:30.000]  我心也大大地驚惶
[00:11:30.000 --> 00:11:34.000]  驚惶這個字在原文上
[00:11:34.000 --> 00:11:37.000]  和第二節發賤的字是同一個字
[00:11:37.000 --> 00:11:41.000]  就是痛苦和急躁的意思
[00:11:41.000 --> 00:11:43.000]  在翻譯的時候
[00:11:43.000 --> 00:11:45.000]  我們會用發賤
[00:11:45.000 --> 00:11:48.000]  或者聖經翻譯的人
[00:11:48.000 --> 00:11:53.000]  他用發賤來形容身體的痛苦
[00:11:53.000 --> 00:11:58.000]  當是心裡的事的時候
[00:11:58.000 --> 00:12:02.000]  他就用驚惶來形容內心的焦慮
[00:12:04.000 --> 00:12:08.000]  大衛身心靈都很痛苦
[00:12:08.000 --> 00:12:13.000]  在這裡他就像一個小朋友
[00:12:13.000 --> 00:12:16.000]  向神求憐憫
[00:12:16.000 --> 00:12:19.000]  叫神不要追究他的罪業
[00:12:19.000 --> 00:12:23.000]  因為他告訴神
[00:12:23.000 --> 00:12:25.000]  他現在已經夠慘了
[00:12:25.000 --> 00:12:27.000]  神啊,你不要再追究我的罪業
[00:12:32.000 --> 00:12:34.000]  我們可以想像
[00:12:34.000 --> 00:12:38.000]  其實就像我們這些小朋友
[00:12:38.000 --> 00:12:40.000]  或者我們對待小朋友
[00:12:40.000 --> 00:12:42.000]  小朋友,如果一個小朋友
[00:12:42.000 --> 00:12:45.000]  他在病的時候還很頑皮
[00:12:45.000 --> 00:12:49.000]  如果爸爸說要打他,懲罰他
[00:12:49.000 --> 00:12:52.000]  媽媽一定會阻止
[00:12:52.000 --> 00:12:54.000]  一定不肯過他
[00:12:54.000 --> 00:12:57.000]  一定會說他病得這麼嚴重
[00:12:57.000 --> 00:13:00.000]  你還打他,你想要他的命嗎?
[00:13:00.000 --> 00:13:03.000]  一定會制止不讓他罰他
[00:13:03.000 --> 00:13:09.000]  大衛和我們可能都是一樣的想法
[00:13:09.000 --> 00:13:12.000]  已經夠慘了
[00:13:12.000 --> 00:13:14.000]  不要再罰了
[00:13:14.000 --> 00:13:19.000]  我們很多時候都希望神這樣對待我們
[00:13:19.000 --> 00:13:23.000]  已經夠困難了,神啊
[00:13:23.000 --> 00:13:26.000]  不要再給我們更多的困難
[00:13:31.000 --> 00:13:33.000]  但是很多時候你知道
[00:13:33.000 --> 00:13:36.000]  神不是像我們這樣想的
[00:13:36.000 --> 00:13:38.000]  我們看第三節
[00:13:38.000 --> 00:13:42.000]  繼續看第三節,下半節
[00:13:42.000 --> 00:13:46.000]  耶和華說你要到什麼時候才救我呢?
[00:13:46.000 --> 00:13:52.000]  剛才所說的困難其實還不算慘
[00:13:52.000 --> 00:13:54.000]  當你看到這裡的時候
[00:13:54.000 --> 00:13:56.000]  你才知道這樣才是最慘
[00:13:56.000 --> 00:14:00.000]  自己身受這麼多的痛苦
[00:14:00.000 --> 00:14:03.000]  其實已經持續了一段相當長的時間
[00:14:03.000 --> 00:14:06.000]  但是還看不到有出路
[00:14:06.000 --> 00:14:10.000]  看不到神會幫助,會施援手
[00:14:10.000 --> 00:14:12.000]  這個才是慘
[00:14:12.000 --> 00:14:22.000]  如果我們處身在類似大衛的處境
[00:14:22.000 --> 00:14:25.000]  我相信我們也會很痛苦
[00:14:27.000 --> 00:14:31.000]  我們的信心會被蠶食
[00:14:31.000 --> 00:14:35.000]  信心會越來越少
[00:14:35.000 --> 00:14:39.000]  我們的希望也會越來越薄
[00:14:39.000 --> 00:14:41.000]  越來越模糊
[00:14:41.000 --> 00:14:44.000]  我們開始會灰心
[00:14:44.000 --> 00:14:50.000]  灰心就是撒旦最厲害的武器
[00:14:50.000 --> 00:14:55.000]  C.S. Lewis 他說得很好
[00:14:55.000 --> 00:15:00.000]  他說如果只准撒旦用一種武器
[00:15:00.000 --> 00:15:02.000]  他只能選擇一種武器來攻擊人
[00:15:02.000 --> 00:15:04.000]  你猜他會選擇什麼呢?
[00:15:04.000 --> 00:15:09.000]  他會選擇灰心喪志
[00:15:09.000 --> 00:15:11.000]  灰心,discouragement
[00:15:11.000 --> 00:15:14.000]  廣東話叫潑冷水
[00:15:14.000 --> 00:15:17.000]  一定行的,我們任何場合
[00:15:17.000 --> 00:15:21.000]  一潑冷水,事情就不行了
[00:15:24.000 --> 00:15:27.000]  所以我們不要中撒旦的詭計
[00:15:27.000 --> 00:15:30.000]  不要對神灰心失望
[00:15:30.000 --> 00:15:34.000]  因為在神那裡,總會有希望
[00:15:34.000 --> 00:15:38.000]  第四節
[00:15:38.000 --> 00:15:43.000]  耶和華說:求祢轉回答救我
[00:15:43.000 --> 00:15:45.000]  因祢的慈愛拯救我
[00:15:45.000 --> 00:15:48.000]  當我們向神呼求
[00:15:48.000 --> 00:15:50.000]  要祂轉回來救我們的時候
[00:15:50.000 --> 00:15:54.000]  其實我們的心首先要轉回
[00:15:54.000 --> 00:15:58.000]  將信心轉回放在神那裡
[00:15:58.000 --> 00:16:02.000]  我們要回想
[00:16:02.000 --> 00:16:05.000]  我們的神是滿有恩典憐憫的神
[00:16:05.000 --> 00:16:10.000]  祂必定會看顧我們,憐憫我們
[00:16:10.000 --> 00:16:15.000]  我們看詩篇100篇第五節
[00:16:18.000 --> 00:16:21.000]  因為耶和華本為善
[00:16:21.000 --> 00:16:27.000]  本為善,即祂的質,祂的性格
[00:16:27.000 --> 00:16:33.000]  耶和華的性格就是善
[00:16:33.000 --> 00:16:36.000]  祂的慈愛傳到永遠
[00:16:36.000 --> 00:16:39.000]  這是永不止息的愛
[00:16:39.000 --> 00:16:42.000]  祂的信實直到萬代
[00:16:42.000 --> 00:16:46.000]  祂永遠不會失信
[00:16:46.000 --> 00:16:49.000]  所以神值得我們去信靠祂
[00:16:49.000 --> 00:16:54.000]  我們看詩篇第六篇第五節
[00:16:54.000 --> 00:16:57.000]  因為在死地無人紀念祢
[00:16:57.000 --> 00:17:00.000]  在陰間有誰稱謝祢?
[00:17:00.000 --> 00:17:04.000]  這樣說,大衛不是在要脅神
[00:17:04.000 --> 00:17:07.000]  他只不過是想說
[00:17:07.000 --> 00:17:12.000]  神啊,祢豈不是喜悅人家在地上稱頌祢嗎?
[00:17:12.000 --> 00:17:14.000]  如果祢不救我,我就死定了
[00:17:14.000 --> 00:17:18.000]  我死了,怎能在世上稱頌祢呢?
[00:17:18.000 --> 00:17:23.000]  我們也可以這樣向神求
[00:17:23.000 --> 00:17:28.000]  求神讓我們在世上常常稱頌祢
[00:17:28.000 --> 00:17:33.000]  神是月立人,在世上稱頌祢
[00:17:44.000 --> 00:17:53.000]  大衛發出這樣的信心
[00:17:53.000 --> 00:17:57.000]  是有其原因的
[00:17:57.000 --> 00:18:04.000]  大衛在另一處的地方
[00:18:04.000 --> 00:18:06.000]  他曾經這樣說
[00:18:06.000 --> 00:18:10.000]  我們看詩篇第十七篇第十三節
[00:18:14.000 --> 00:18:16.000]  也是他自己的詩
[00:18:16.000 --> 00:18:25.000]  我若不信在活人之地,得見耶和華的恩惠,就早已喪膽了
[00:18:25.000 --> 00:18:30.000]  這句聖經有另外一些版本是這樣翻譯的
[00:18:30.000 --> 00:18:36.000]  我深信在活人之地,必得見耶和華的恩惠
[00:18:36.000 --> 00:18:40.000]  這個意思更加明顯
[00:18:40.000 --> 00:18:44.000]  我相信大衛就是心裡這樣想
[00:18:44.000 --> 00:18:49.000]  我們看回詩篇第六篇第六節
[00:18:49.000 --> 00:18:58.000]  我因哀慌而困乏,我每夜流淚把床榻飄起,把玉紙濕透
[00:18:58.000 --> 00:19:03.000]  當然這是很誇張的形容
[00:19:03.000 --> 00:19:05.000]  形容他的哀哭
[00:19:06.000 --> 00:19:11.000]  大衛他在神面前坦承自己的脆弱
[00:19:11.000 --> 00:19:15.000]  你想想,堂堂男子漢告訴別人
[00:19:15.000 --> 00:19:22.000]  他每晚痛哭流淚,淚水浸濕床褥
[00:19:22.000 --> 00:19:27.000]  他不怕被神知道
[00:19:27.000 --> 00:19:31.000]  英文很常說brokenness
[00:19:31.000 --> 00:19:35.000]  告訴神他很脆弱
[00:19:37.000 --> 00:19:42.000]  這是將心完全躺開的禱告
[00:19:42.000 --> 00:19:45.000]  是坦承的禱告
[00:19:45.000 --> 00:19:49.000]  神一定會預立他的禱告
[00:19:49.000 --> 00:19:56.000]  我看到一本《釋經書》裡的作者說得很好
[00:19:56.000 --> 00:20:03.000]  他說在繁榮安逸的生活裡的禱告
[00:20:04.000 --> 00:20:06.000]  會很容易傾向於隨便
[00:20:06.000 --> 00:20:13.000]  就好像一個人隨便拉弓將箭射向天空
[00:20:13.000 --> 00:20:19.000]  箭是無力兼無目標
[00:20:19.000 --> 00:20:24.000]  但是如果一個人在困苦之中的禱告
[00:20:24.000 --> 00:20:28.000]  他就好像一個人將弓拉得滿滿
[00:20:28.000 --> 00:20:33.000]  然後向著箭靶的雄心直射過去
[00:20:34.000 --> 00:20:38.000]  是射向箭靶的雄心
[00:20:38.000 --> 00:20:41.000]  雄心就是代表神
[00:20:41.000 --> 00:20:48.000]  在困苦之中坦承地向神禱告
[00:20:48.000 --> 00:20:53.000]  這個禱告必定會達到神的面前
[00:20:53.000 --> 00:20:57.000]  第七節
[00:20:57.000 --> 00:21:02.000]  我因憂愁眼睛乾癟
[00:21:02.000 --> 00:21:06.000]  有因我一切的敵人眼睛昏花
[00:21:06.000 --> 00:21:10.000]  大衛他身心疲累
[00:21:10.000 --> 00:21:13.000]  憂傷哭泣過多
[00:21:13.000 --> 00:21:16.000]  令到眼睛昏花視力模糊
[00:21:16.000 --> 00:21:21.000]  但是最令到大衛恐懼的
[00:21:21.000 --> 00:21:26.000]  是他周圍仍然有很多的敵人
[00:21:26.000 --> 00:21:29.000]  是要尋索他的命
[00:21:30.000 --> 00:21:32.000]  令到他寢食難安
[00:21:32.000 --> 00:21:35.000]  非常之焦急焦慮
[00:21:35.000 --> 00:21:41.000]  我們會問
[00:21:41.000 --> 00:21:45.000]  這樣大衛下一步他會怎樣做呢?
[00:21:45.000 --> 00:21:53.000]  對我們來說
[00:21:53.000 --> 00:21:56.000]  我們的敵人可能是
[00:21:57.000 --> 00:22:00.000]  不斷而來的不如意事
[00:22:00.000 --> 00:22:03.000]  一波未停一波又起
[00:22:03.000 --> 00:22:06.000]  困難重重
[00:22:06.000 --> 00:22:09.000]  那我們下一步又怎樣做呢?
[00:22:09.000 --> 00:22:12.000]  第八節
[00:22:12.000 --> 00:22:17.000]  你們一切作孽的人離開我吧
[00:22:17.000 --> 00:22:20.000]  因為耶和華聽了我哀哭的聲音
[00:22:20.000 --> 00:22:25.000]  下一步原來就是這樣
[00:22:25.000 --> 00:22:27.000]  你會發覺
[00:22:27.000 --> 00:22:29.000]  這是一個突然語氣的轉變
[00:22:29.000 --> 00:22:32.000]  不是承接上面的說話
[00:22:32.000 --> 00:22:34.000]  是突然轉變
[00:22:34.000 --> 00:22:37.000]  心態語氣突然轉變
[00:22:37.000 --> 00:22:42.000]  為什麼上一節說到很軟弱無力
[00:22:42.000 --> 00:22:45.000]  又恐懼又焦慮
[00:22:45.000 --> 00:22:48.000]  為什麼現在變得這麼有勇氣
[00:22:48.000 --> 00:22:50.000]  這麼有力呢?
[00:22:51.000 --> 00:22:55.000]  我相信他是做了一個決定
[00:22:55.000 --> 00:22:58.000]  他在非常恐懼困難裏面
[00:22:58.000 --> 00:23:00.000]  做了一個決定
[00:23:00.000 --> 00:23:02.000]  這個決定就是
[00:23:02.000 --> 00:23:04.000]  他決定無論發生什麼事
[00:23:04.000 --> 00:23:07.000]  他都會全心去依靠神
[00:23:07.000 --> 00:23:12.000]  我相信詩篇五十六篇
[00:23:12.000 --> 00:23:14.000]  可以代表他的心聲
[00:23:14.000 --> 00:23:17.000]  我們看看五十六篇第三節
[00:23:18.000 --> 00:23:22.000]  我懼怕的時候要依靠神
[00:23:22.000 --> 00:23:26.000]  第四節
[00:23:26.000 --> 00:23:29.000]  我依靠神必不懼怕
[00:23:29.000 --> 00:23:31.000]  我依靠神
[00:23:31.000 --> 00:23:34.000]  In God I trust
[00:23:34.000 --> 00:23:36.000]  或者可以轉為
[00:23:36.000 --> 00:23:38.000]  In God We Trust
[00:23:38.000 --> 00:23:40.000]  是什麼呢?
[00:23:40.000 --> 00:23:43.000]  人人都想要那些
[00:23:43.000 --> 00:23:46.000]  美國的紙幣
[00:23:49.000 --> 00:23:50.000]  第四節說
[00:23:50.000 --> 00:23:52.000]  我依靠神必不懼怕
[00:23:52.000 --> 00:23:56.000]  血氣之輩能把我怎麼樣呢?
[00:23:56.000 --> 00:24:00.000]  這個就是大衛在重重困難之中
[00:24:00.000 --> 00:24:02.000]  所做的決定
[00:24:02.000 --> 00:24:05.000]  他決定無論發生什麼事
[00:24:05.000 --> 00:24:07.000]  都信靠神
[00:24:07.000 --> 00:24:11.000]  Chuck Swindoll
[00:24:11.000 --> 00:24:15.000]  他對恐懼有非常好的對付方法
[00:24:15.000 --> 00:24:19.000]  他說恐懼只是一個情緒
[00:24:19.000 --> 00:24:21.000]  Emotion
[00:24:21.000 --> 00:24:25.000]  而信靠Trust是一個決定
[00:24:25.000 --> 00:24:27.000]  Decision
[00:24:27.000 --> 00:24:30.000]  他說如果我們決定信靠神的時候
[00:24:30.000 --> 00:24:34.000]  我們就不要再用情緒去看發生的事情
[00:24:34.000 --> 00:24:37.000]  而是要用信心
[00:24:37.000 --> 00:24:41.000]  每當事情困難發生的時候
[00:24:41.000 --> 00:24:46.000]  我們的確阻止不了我們的情緒發動
[00:24:46.000 --> 00:24:50.000]  但是同時間我們卻可以做一個決定
[00:24:50.000 --> 00:24:52.000]  我們決定無論發生什麼事
[00:24:52.000 --> 00:24:55.000]  我們都繼續信靠神
[00:24:55.000 --> 00:25:00.000]  我們信靠神的時候
[00:25:00.000 --> 00:25:03.000]  我們就可以面對那個困難
[00:25:03.000 --> 00:25:07.000]  他是不是說得很好呢?
[00:25:07.000 --> 00:25:10.000]  這個值得我們去學習
[00:25:12.000 --> 00:25:15.000]  弟兄姊妹讓我們立定決心
[00:25:15.000 --> 00:25:17.000]  無論發生什麼困難
[00:25:17.000 --> 00:25:20.000]  我們都全心信靠神
[00:25:20.000 --> 00:25:26.000]  我們看回詩篇第六篇第九節
[00:25:26.000 --> 00:25:31.000]  耶和華聽了我的懇求
[00:25:31.000 --> 00:25:34.000]  耶和華必收納我的禱告
[00:25:34.000 --> 00:25:38.000]  我們要學大衛這樣
[00:25:38.000 --> 00:25:45.000]  深信神必聽和閱納我們困苦中發的禱告
[00:25:45.000 --> 00:25:50.000]  神一定會聽
[00:25:50.000 --> 00:25:55.000]  不過在另一方面我們也必須要知道
[00:25:55.000 --> 00:25:58.000]  神聽到和閱納我們的禱告
[00:25:58.000 --> 00:26:04.000]  不是表示他一定要按照我們的心意去成就
[00:26:05.000 --> 00:26:08.000]  祂自己有祂的計劃
[00:26:08.000 --> 00:26:10.000]  有祂的心意
[00:26:10.000 --> 00:26:14.000]  正如仕途保羅
[00:26:14.000 --> 00:26:18.000]  他其中一個禱告是很好的例子
[00:26:18.000 --> 00:26:23.000]  記載在哥倫多後書十二章七節
[00:26:23.000 --> 00:26:29.000]  保羅說:有一根刺加在我肉體上
[00:26:29.000 --> 00:26:31.000]  第八節
[00:26:31.000 --> 00:26:34.000]  為這事我三次求過主
[00:26:34.000 --> 00:26:36.000]  叫這次離開我
[00:26:36.000 --> 00:26:38.000]  第九節
[00:26:38.000 --> 00:26:42.000]  主對我說:我的恩典夠你用的
[00:26:42.000 --> 00:26:46.000]  因為我的能力是在人的軟弱上顯得完全
[00:26:46.000 --> 00:26:50.000]  所以我更喜歡誇自己的軟弱
[00:26:50.000 --> 00:26:53.000]  好叫基督的能力奉給我
[00:26:53.000 --> 00:27:00.000]  主耶穌的說話也是對我們說的
[00:27:01.000 --> 00:27:04.000]  這是給我們很大的安慰
[00:27:04.000 --> 00:27:11.000]  我們看回第六篇第十節
[00:27:11.000 --> 00:27:15.000]  我們一切仇敵都必羞愧
[00:27:15.000 --> 00:27:16.000]  大大驚惶
[00:27:16.000 --> 00:27:20.000]  他們必要退後忽然羞愧
[00:27:20.000 --> 00:27:24.000]  當我們下定決心來信靠神的時候
[00:27:24.000 --> 00:27:27.000]  我們就不會再懼怕
