
[00:00:00.000 --> 00:00:01.500]  各位頂子妹們,平安!
[00:16:34.000 --> 00:16:38.000]  我們還有星期二早上的早禱會
[00:16:38.000 --> 00:16:41.000]  星期三的週禱會我們都有
[00:16:41.000 --> 00:16:43.000]  晚上我們總有一個時間
[00:16:43.000 --> 00:16:47.000]  適合大家一起去祈禱
[00:16:47.000 --> 00:16:50.000]  祈禱可以帶給我們警醒
[00:16:50.000 --> 00:16:53.000]  同時亦可以放下我們的意思
[00:16:53.000 --> 00:16:55.000]  跟隨神的意思
[00:16:55.000 --> 00:16:58.000]  祈禱能夠把我們帶到神的面前
[00:16:58.000 --> 00:17:00.000]  我們就很容易去跟隨神
[00:17:00.000 --> 00:17:02.000]  當我們堅持去祈禱
[00:17:02.000 --> 00:17:04.000]  我們對神的旨意
[00:17:04.000 --> 00:17:06.000]  我們就會有一個敏銳的心
[00:17:06.000 --> 00:17:10.000]  祈禱亦可以幫助我們去信服神
[00:17:10.000 --> 00:17:13.000]  幫助我們更加親近神
[00:17:13.000 --> 00:17:16.000]  不至於落入一個試探的裏面
[00:17:16.000 --> 00:17:20.000]  今星期的週刊我們的教目
[00:17:20.000 --> 00:17:22.000]  都有寫給大家分享
[00:17:22.000 --> 00:17:24.000]  為何我們要祈禱
[00:17:24.000 --> 00:17:27.000]  亦期待大家一起有所行動
[00:17:27.000 --> 00:17:30.000]  在第四節裏面
[00:17:30.000 --> 00:17:33.000]  保羅要我們去審查自己的行為
[00:17:33.000 --> 00:17:37.000]  因為每個人都需要為自己的行為去負責
[00:17:37.000 --> 00:17:40.000]  在神面前去交代、交象
[00:17:40.000 --> 00:17:43.000]  當自己不斷去審查的時候
[00:17:43.000 --> 00:17:45.000]  我們亦不需要跟別人比較
[00:17:45.000 --> 00:17:50.000]  這是避免落在自欺裏面的重要步驟
[00:17:50.000 --> 00:17:52.000]  在審查自己的時候
[00:17:52.000 --> 00:17:57.000]  不要忘記要看自己是否有謙卑的心
[00:17:57.000 --> 00:18:02.000]  當我預備今天跟大家分享這篇經文的時候
[00:18:02.000 --> 00:18:05.000]  我也有反省到自己是否有謙卑的人
[00:18:05.000 --> 00:18:07.000]  有沒有謙卑的心
[00:18:07.000 --> 00:18:10.000]  原來都是失敗的
[00:18:10.000 --> 00:18:13.000]  仍然有很多空間
[00:18:13.000 --> 00:18:16.000]  這空間需要很大進步的空間
[00:18:16.000 --> 00:18:21.000]  當我遇到讓我軟弱的人跟他一起相處的時候
[00:18:21.000 --> 00:18:24.000]  我會想我不會跟他們一樣軟弱
[00:18:24.000 --> 00:18:27.000]  我不會像他們那麼無力
[00:18:27.000 --> 00:18:30.000]  當我有這個想法的時候
[00:18:30.000 --> 00:18:35.000]  無形之中我感到自己有自高的感覺
[00:18:35.000 --> 00:18:38.000]  因為我們應該以自己去衡量自己
[00:18:38.000 --> 00:18:42.000]  而不是用其他人來衡量自己
[00:18:42.000 --> 00:18:45.000]  其實我也有軟弱
[00:18:45.000 --> 00:18:47.000]  我答應了別人的事
[00:18:47.000 --> 00:18:50.000]  偶爾我都沒有好好地完成
[00:18:50.000 --> 00:18:52.000]  可能沒有上心
[00:18:52.000 --> 00:18:54.000]  最大的原因都是自己懶惰
[00:18:54.000 --> 00:18:57.000]  我曾經答應了在神學院讀書的同學
[00:18:57.000 --> 00:19:00.000]  當他成為一個宣教士
[00:19:00.000 --> 00:19:02.000]  他出外宣教的時候
[00:19:02.000 --> 00:19:04.000]  在這一年的裏面
[00:19:04.000 --> 00:19:06.000]  每一天要為他祈禱
[00:19:06.000 --> 00:19:09.000]  但我只維持了大概三四個月
[00:19:09.000 --> 00:19:11.000]  我就沒有做到
[00:19:11.000 --> 00:19:14.000]  當他有代討信的時候
[00:19:14.000 --> 00:19:17.000]  我才回想起為他祈禱
[00:19:17.000 --> 00:19:19.000]  我亦因為懶惰
[00:19:19.000 --> 00:19:21.000]  沒有經常做運動
[00:19:21.000 --> 00:19:24.000]  剛才看到他們打羽毛球、乒乓球、籃球
[00:19:24.000 --> 00:19:27.000]  這些運動
[00:19:27.000 --> 00:19:30.000]  我自己都不太喜歡去做運動
[00:19:30.000 --> 00:19:32.000]  我們感謝神
[00:19:32.000 --> 00:19:35.000]  因為神給我暫時有一個健壯的身體
[00:19:35.000 --> 00:19:38.000]  這都是神的恩典
[00:19:38.000 --> 00:19:42.000]  各位領事會,如果我答應了大家要做些甚麼
[00:19:42.000 --> 00:19:44.000]  未完成的話
[00:19:44.000 --> 00:19:46.000]  都請你們提醒我
[00:19:46.000 --> 00:19:48.000]  我記得兒童木區裏面
[00:19:48.000 --> 00:19:50.000]  我答應了一些導師
[00:19:50.000 --> 00:19:53.000]  跟他們分享製作拋盤
[00:19:53.000 --> 00:19:56.000]  我記得的
[00:19:56.000 --> 00:20:00.000]  稍後我會給一些時間給我們這班導師
[00:20:00.000 --> 00:20:02.000]  這個可以暫時不用提醒
[00:20:02.000 --> 00:20:05.000]  我聽聞過有些信徒
[00:20:05.000 --> 00:20:08.000]  如何對待軟弱的弟兄姊妹
[00:20:08.000 --> 00:20:13.000]  以下是一些反面的教材、反面的例子
[00:20:13.000 --> 00:20:16.000]  不要學了
[00:20:16.000 --> 00:20:19.000]  有些人只是偽裝地為他代討
[00:20:19.000 --> 00:20:22.000]  但背後會講這個人軟弱的事
[00:20:22.000 --> 00:20:26.000]  保羅完全是反對這些毫無寬容
[00:20:26.000 --> 00:20:29.000]  毫無愛心的態度
[00:20:29.000 --> 00:20:31.000]  另一些人的軟弱
[00:20:31.000 --> 00:20:35.000]  正好表現他們很屬靈、很堅強的一面
[00:20:35.000 --> 00:20:37.000]  這完全是一個假冒違善
[00:20:37.000 --> 00:20:40.000]  以及動機不良的行為
[00:20:40.000 --> 00:20:43.000]  我們必須嚴厲地去集備
[00:20:43.000 --> 00:20:46.000]  保羅希望我們屬靈的人
[00:20:46.000 --> 00:20:48.000]  要表現真正的成熟
[00:20:48.000 --> 00:20:52.000]  幫助受傷或軟弱的弟兄姊妹
[00:20:52.000 --> 00:20:54.000]  不是用嘴巴說
[00:20:54.000 --> 00:20:57.000]  保羅說要用愛心去建立人
[00:20:57.000 --> 00:21:01.000]  而不是去摧毀弟兄姊妹
[00:21:01.000 --> 00:21:03.000]  第五節提到
