
[00:00:00.000 --> 00:00:05.000]  古往今來,人類不斷追求自由
[00:06:23.000 --> 00:06:29.000]  他們所追求的人生目標,他們的價值取向,和他們所追求的那種慾望
[00:06:29.000 --> 00:06:35.000]  在這裡保羅列舉了,大家想不想到有多少罪行在這裡?
[00:06:35.000 --> 00:06:41.000]  十五,這麼快,深處的會計師
[00:06:41.000 --> 00:06:45.000]  十五宗的罪行在這裡列舉了出來
[00:06:45.000 --> 00:06:50.000]  但這裡提到最後一種罪就是放賢之後有兩個字,就是等類
[00:06:51.000 --> 00:06:54.000]  等類的意思是類似的東西
[00:06:54.000 --> 00:07:00.000]  意思是這十五宗罪都是舉例,並不是事實的全部
[00:07:00.000 --> 00:07:04.000]  在這裡是一種舉例,例如保羅在其他書信也有說
[00:07:04.000 --> 00:07:09.000]  譬如貪心,偷竊,這些都是罪,但都沒有列在裡面
[00:07:09.000 --> 00:07:15.000]  所以這裡十五宗罪是一種舉例,我將它分為四類
[00:07:15.000 --> 00:07:18.000]  其實都是按著次序來分的
[00:07:19.000 --> 00:07:23.000]  頭三種罪可以歸入關於性關係的
[00:07:23.000 --> 00:07:31.000]  姦淫是指一切不合法的性關係和性行為
[00:07:31.000 --> 00:07:35.000]  什麼叫做合法呢?合法的意思是指
[00:07:35.000 --> 00:07:41.000]  神所設立的一男一女的一夫一妻制,這個婚姻制度就是合法
[00:07:41.000 --> 00:07:46.000]  在這個婚姻制度以外的所有性關係性行為都是不合法
[00:07:47.000 --> 00:07:51.000]  姦淫是指不合法的,污穢是指不乾淨
[00:07:51.000 --> 00:07:55.000]  當這個字和姦淫一起放在一起的時候
[00:07:55.000 --> 00:08:00.000]  應該是指性關係上的不乾淨,邪黨更厲害
[00:08:00.000 --> 00:08:07.000]  比姦淫和污穢更進一步,是一種傲慢的態度
[00:08:07.000 --> 00:08:13.000]  怎樣傲慢呢?他們做了這些事都不覺得有什麼一回事
[00:08:14.000 --> 00:08:18.000]  他們在自我炫耀,以為自己很厲害
[00:08:18.000 --> 00:08:23.000]  這種態度不僅不尊重自己
[00:08:23.000 --> 00:08:27.000]  甚至是罔顧別人的感受,別人的需要
[00:08:27.000 --> 00:08:30.000]  也破壞了社會的標準
[00:08:30.000 --> 00:08:34.000]  第二類是關乎宗教,拜偶像
[00:08:34.000 --> 00:08:39.000]  拜偶像是指有一個真神,有一個獨一的造物主
[00:08:40.000 --> 00:08:45.000]  去拜其他造物主,其他都是受造物
[00:08:45.000 --> 00:08:50.000]  有一個造物主不拜,拜了其他受造物,這就是拜偶像
[00:08:50.000 --> 00:08:54.000]  邪術是指利用神秘的力量
[00:08:54.000 --> 00:09:00.000]  企圖藉著神秘的力量達到某種目的
[00:09:00.000 --> 00:09:04.000]  第三類是關乎人際關係
[00:09:04.000 --> 00:09:09.000]  第四類是縱慾,醉酒是指迂酒
[00:09:10.000 --> 00:09:12.000]  爛酒,上了酒癮
[00:09:12.000 --> 00:09:17.000]  方宴是指我們今天不斷去波長流年
[00:09:17.000 --> 00:09:23.000]  在中日過度的狂歡飲宴
[00:09:23.000 --> 00:09:30.000]  接著保羅說,行者仰視的人必不能承受神的國
[00:09:30.000 --> 00:09:34.000]  在這裡保羅是要警告信徒
[00:09:34.000 --> 00:09:38.000]  剛才所說的罪行,應該是那些不信的人才會做
[00:09:39.000 --> 00:09:41.000]  他們的結果就是不能進入神的國
[00:09:41.000 --> 00:09:45.000]  保羅在這裡警告信徒,你們不要像他那樣
[00:09:45.000 --> 00:09:49.000]  否則你們也不能夠承受神的國
[00:09:49.000 --> 00:09:55.000]  其實在這四類罪行中
[00:09:55.000 --> 00:10:00.000]  我們值得留意的是第一類是關乎性關係
[00:10:00.000 --> 00:10:07.000]  在這裡我們看到保羅將關乎性關係的罪放在頭的位置
[00:10:08.000 --> 00:10:10.000]  就是那個的嚴重性
[00:10:10.000 --> 00:10:14.000]  其實這個觀察和保羅一向的教導是吻合的
[00:10:14.000 --> 00:10:17.000]  我們可以看看林哥林多前書
[00:10:17.000 --> 00:10:23.000]  你們要逃避淫行,人所犯的無論什麼罪都在身子以外
[00:10:23.000 --> 00:10:26.000]  唯有行淫的是得罪自己的身子
[00:10:26.000 --> 00:10:29.000]  豈不知你們的身子就是聖靈的殿
[00:10:29.000 --> 00:10:34.000]  這裡他說,我們所犯的罪都是身外的
[00:10:35.000 --> 00:10:38.000]  唯獨你犯一些與性關係有關的罪
[00:10:38.000 --> 00:10:41.000]  這個就是你在傷害自己的身體
[00:10:41.000 --> 00:10:44.000]  不單傷害別人的身體,也傷害自己的身體
[00:10:44.000 --> 00:10:48.000]  這個身體有聖靈居住在我們裡面
[00:10:48.000 --> 00:10:52.000]  是聖靈的殿,你是在傷害這個身體,所以是嚴重的
[00:10:52.000 --> 00:10:56.000]  其實這個不單是聖經獨有的觀念
[00:10:56.000 --> 00:10:59.000]  我們中國人也有,有句話是甚麼?
[00:10:59.000 --> 00:11:04.000]  「萬惡淫為首」,這句話是誰說的?
[00:11:05.000 --> 00:11:08.000]  新馬思曾不是說的,而是唱的
[00:11:08.000 --> 00:11:12.000]  這句話是誰說的?原來是有出處的
[00:11:12.000 --> 00:11:16.000]  原來是清朝的黃永斌,他是誰?其實我也不知道
[00:11:16.000 --> 00:11:20.000]  他有一篇文章,是維勞耶華裡面這樣說的
[00:11:20.000 --> 00:11:25.000]  「百善孝為先,萬惡淫為原」
[00:11:25.000 --> 00:11:30.000]  在這麼多種善行裡面,人孝之心,孝道是最重要的
[00:11:31.000 --> 00:11:36.000]  而在這麼多種罪惡裡面,淫亂也是罪惡的根源
[00:11:36.000 --> 00:11:44.000]  「常傳人孝心,則天下凡不可為者皆不忍為,所以孝居百行之首」
[00:11:44.000 --> 00:11:47.000]  即是說,如果你有人孝之心的話
[00:11:47.000 --> 00:11:55.000]  你再不想做的事,不應該做的事,你也不會去做的
[00:11:55.000 --> 00:11:59.000]  所以這個人孝之心是最重要的
[00:12:00.000 --> 00:12:05.000]  「淫念一起,則生平極不欲為者皆不難為」
[00:12:05.000 --> 00:12:09.000]  即是說,你一有淫念在裡面的時候
[00:12:09.000 --> 00:12:12.000]  就算你本來不想做的事,你也會去做
[00:12:12.000 --> 00:12:17.000]  所以「萬惡淫為首」就是這個意思
[00:12:17.000 --> 00:12:23.000]  其實今天我們去評價一個社會的道德狀況的時候
[00:12:23.000 --> 00:12:25.000]  其實其中一個最明顯的指標
[00:12:26.000 --> 00:12:31.000]  就是這個社會的男女關係的開放程度
[00:12:31.000 --> 00:12:33.000]  就以中國大陸為例
[00:12:33.000 --> 00:12:40.000]  今天其實他已經超英趕美,甚至有過之而無不提
[00:12:40.000 --> 00:12:42.000]  比香港已經超過了
[00:12:42.000 --> 00:12:47.000]  大家看看,2011年中國最高的離婚率十大城市
[00:12:47.000 --> 00:12:51.000]  香港排第幾呀?排第七
[00:12:51.000 --> 00:12:54.000]  原來香港很多東西都落後,包括這個
[00:12:55.000 --> 00:12:56.000]  其實這個落後是好事
[00:12:56.000 --> 00:13:02.000]  我們看到中國大陸很多大城市的離婚率相當高
[00:13:02.000 --> 00:13:04.000]  有三、四成這麼高
[00:13:04.000 --> 00:13:08.000]  我們可以看到,今天這個世代
[00:13:08.000 --> 00:13:11.000]  我們的確崇尚自由
[00:13:11.000 --> 00:13:13.000]  我們不單止重視自己的自由
[00:13:13.000 --> 00:13:15.000]  我們也尊重別人的自由
[00:13:15.000 --> 00:13:20.000]  所以很多時候我們的接納程度也會一直增加
[00:13:21.000 --> 00:13:26.000]  例如今天離婚再婚已經不是令人折磨的議題
[00:13:26.000 --> 00:13:32.000]  大家對同性戀的接受程度也會越來越大
[00:13:32.000 --> 00:13:37.000]  不過我希望大家在思考這些議題的時候
[00:13:37.000 --> 00:13:41.000]  我們不要只從個人的自由著眼
[00:13:41.000 --> 00:13:45.000]  我們也需要顧及下一代的自由
[00:13:45.000 --> 00:13:49.000]  在1997年的暑假
[00:13:50.000 --> 00:13:52.000]  我剛剛在神學院讀完第一年
[00:13:52.000 --> 00:13:57.000]  在暑假的時候,正當大家在香港慶祝回歸的時候
[00:13:57.000 --> 00:13:59.000]  我就去到太北
[00:13:59.000 --> 00:14:01.000]  那次是我第一次去太北
[00:14:01.000 --> 00:14:04.000]  有六個星期在那裡實習
[00:14:04.000 --> 00:14:09.000]  有一天孫教士帶我到一條村來探訪
[00:14:09.000 --> 00:14:14.000]  在這條村裡面有很多都是愛滋病患者
[00:14:14.000 --> 00:14:16.000]  和愛滋病的帶菌者
[00:14:16.000 --> 00:14:18.000]  在我去之前其實也很害怕
[00:14:19.000 --> 00:14:23.000]  我叫朋友和同學為我祈禱
[00:14:23.000 --> 00:14:25.000]  但當我去到的時候
[00:14:25.000 --> 00:14:27.000]  我一個很深的感受就是
[00:14:27.000 --> 00:14:32.000]  在我周圍坐著的都是愛滋病患者和帶菌者
[00:14:32.000 --> 00:14:36.000]  當時我們手牽手一起去禱告
[00:14:36.000 --> 00:14:38.000]  去唱詩敬拜神
[00:14:38.000 --> 00:14:41.000]  那一刻我深深體會的是
[00:14:41.000 --> 00:14:45.000]  神不單愛我,也愛我身邊的人
[00:14:45.000 --> 00:14:48.000]  神不單是我的神
[00:14:49.000 --> 00:14:50.000]  神也是愛他們的
[00:14:50.000 --> 00:14:52.000]  是他們的神
[00:14:52.000 --> 00:14:54.000]  是這群愛滋病患者帶菌者的神
[00:14:54.000 --> 00:14:56.000]  我有什麼好怕呢?
[00:14:56.000 --> 00:15:01.000]  反而那一刻我很想更加關心這些人
[00:15:01.000 --> 00:15:03.000]  所以後來我回來之後
[00:15:03.000 --> 00:15:06.000]  我把和他們拍的照片放大了
[00:15:06.000 --> 00:15:08.000]  然後寄給他們
[00:15:08.000 --> 00:15:11.000]  我所做的只有這麼多
[00:15:11.000 --> 00:15:13.000]  還有繼續為他們祈禱
[00:15:13.000 --> 00:15:16.000]  我還問一個問題
[00:15:17.000 --> 00:15:19.000]  其實這群人在這個村子裡
[00:15:19.000 --> 00:15:21.000]  大多數都是婦孺
[00:15:21.000 --> 00:15:25.000]  他們很多根本不是自己行差踏錯
[00:15:25.000 --> 00:15:28.000]  不是他們做錯什麼事而有這個病
[00:15:28.000 --> 00:15:30.000]  有些甚至是他們一出生
[00:15:30.000 --> 00:15:33.000]  他們就已經是一個愛滋病的帶菌者
[00:15:33.000 --> 00:15:35.000]  不是他們做錯事
[00:15:35.000 --> 00:15:37.000]  那是誰的錯呢?
[00:15:37.000 --> 00:15:39.000]  是誰搞成這樣呢?
[00:15:39.000 --> 00:15:44.000]  正當世人以自由作為理據
[00:15:44.000 --> 00:15:46.000]  去為所欲為
[00:15:48.000 --> 00:15:50.000]  但我們要問
[00:15:50.000 --> 00:15:52.000]  我們到底為下一代
[00:15:52.000 --> 00:15:54.000]  在製造一個怎樣的社會
[00:15:54.000 --> 00:15:56.000]  一個怎樣的環境呢?
[00:15:56.000 --> 00:16:03.000]  是一個自由奔放
[00:16:03.000 --> 00:16:06.000]  充滿幸福快樂的世界呢?
[00:16:06.000 --> 00:16:12.000]  還是一個充斥著破碎家庭
[00:16:13.000 --> 00:16:17.000]  充斥著各種畸形的關係的世界呢?
[00:16:17.000 --> 00:16:22.000]  試問我們的下一代
[00:16:22.000 --> 00:16:25.000]  在這樣的環境裡成長的話
[00:16:25.000 --> 00:16:27.000]  他們會變成怎樣呢?
[00:16:27.000 --> 00:16:30.000]  難怪最近這麼多的倫常慘劇
[00:16:30.000 --> 00:16:35.000]  這麼多似乎煞無
[00:16:35.000 --> 00:16:37.000]  這樣的生物
[00:16:37.000 --> 00:16:42.000]  其實在這十五宗的序裡
[00:16:43.000 --> 00:16:44.000]  還有一點值得注意
[00:16:44.000 --> 00:16:46.000]  就是第三類
[00:16:46.000 --> 00:16:48.000]  是關乎人際關係
[00:16:48.000 --> 00:16:52.000]  大家能數出這類的關係有多少種嗎?
[00:16:52.000 --> 00:16:54.000]  八種
[00:16:54.000 --> 00:16:56.000]  是超過總數的一半
[00:16:56.000 --> 00:17:00.000]  這顯示人際關係的序
[00:17:00.000 --> 00:17:04.000]  是保羅想我們信徒特別留意的
[00:17:04.000 --> 00:17:07.000]  所以保羅在這段經文
[00:17:07.000 --> 00:17:11.000]  他將要指出兩個自由的規範的時候
[00:17:12.000 --> 00:17:14.000]  第一個規範也是關乎人際關係
[00:17:14.000 --> 00:17:16.000]  第一個規範就是
[00:17:16.000 --> 00:17:19.000]  要以愛心彼此服事
[00:17:19.000 --> 00:17:21.000]  互相服事
[00:17:21.000 --> 00:17:25.000]  這不只是彼此相愛這麼簡單
[00:17:25.000 --> 00:17:30.000]  服事這個字在第四章出現了三次
[00:17:30.000 --> 00:17:33.000]  都是指做奴隸的意思
[00:17:33.000 --> 00:17:35.000]  意思就是說
[00:17:35.000 --> 00:17:37.000]  不只是服務
[00:17:38.000 --> 00:17:42.000]  他們的主人一樣彼此服事
[00:17:42.000 --> 00:17:44.000]  自由和奴隸
[00:17:44.000 --> 00:17:47.000]  本來是兩個完全相反的概念
[00:17:47.000 --> 00:17:49.000]  保羅一直強調
[00:17:49.000 --> 00:17:51.000]  我們信耶穌就得自由
[00:17:51.000 --> 00:17:54.000]  但為什麼這裡會說到奴隸呢?
[00:17:54.000 --> 00:17:56.000]  要做奴隸呢?
[00:17:56.000 --> 00:17:58.000]  其實保羅的意思就是說
[00:17:58.000 --> 00:18:00.000]  真正的自由
[00:18:00.000 --> 00:18:03.000]  不是說一個人信了耶穌
[00:18:03.000 --> 00:18:06.000]  他就有了所有的自由
[00:18:08.000 --> 00:18:11.000]  這個人其實不是自己肉身的主人
[00:18:11.000 --> 00:18:13.000]  而他得自由
[00:18:13.000 --> 00:18:15.000]  上帝給他自由的目的
[00:18:15.000 --> 00:18:19.000]  其實就是要以愛彼此服事
[00:18:19.000 --> 00:18:24.000]  真正的自由不是在於我們想怎樣就怎樣
[00:18:24.000 --> 00:18:27.000]  而是在於能夠過一個
[00:18:27.000 --> 00:18:29.000]  不以自己為主
[00:18:29.000 --> 00:18:34.000]  而是以愛服事他人的生活
[00:18:34.000 --> 00:18:36.000]  不以自己為主
[00:18:37.000 --> 00:18:41.000]  而是以愛服事他人的生活
[00:18:41.000 --> 00:18:45.000]  這樣的生活是不是很高不可攀?
[00:18:45.000 --> 00:18:47.000]  很難做?
[00:18:47.000 --> 00:18:49.000]  其實也不是的
[00:18:49.000 --> 00:18:51.000]  在座很多為人父母
[00:18:51.000 --> 00:18:54.000]  我相信你們不難去明白這個道理
[00:18:54.000 --> 00:18:57.000]  為了愛家人子女的緣故
[00:18:57.000 --> 00:18:59.000]  願意放棄自己的自由
[00:18:59.000 --> 00:19:01.000]  犧牲自己
[00:19:01.000 --> 00:19:04.000]  現在正在考中學文憑試DSE
[00:19:05.000 --> 00:19:09.000]  父母可能平時復活節假期就會去旅行
[00:19:09.000 --> 00:19:12.000]  但是這個假期就不去旅行
[00:19:12.000 --> 00:19:14.000]  留在家陪太子讀書
[00:19:14.000 --> 00:19:16.000]  為他們打氣
[00:19:16.000 --> 00:19:18.000]  或者平時下班回來
[00:19:18.000 --> 00:19:21.000]  連起碼娛樂看電視都會放棄
[00:19:21.000 --> 00:19:23.000]  因為不想吵著子女
[00:19:23.000 --> 00:19:25.000]  父母為了賺多點錢
[00:19:25.000 --> 00:19:27.000]  捱更抵夜
[00:19:27.000 --> 00:19:29.000]  很辛苦地來工作
[00:19:29.000 --> 00:19:31.000]  為了什麼呢?
[00:19:32.000 --> 00:19:35.000]  為了讓子女吃得更好 穿得更好
[00:19:35.000 --> 00:19:37.000]  可以參加補習班
[00:19:37.000 --> 00:19:39.000]  可以參加更多的興趣班
[00:19:39.000 --> 00:19:41.000]  學不同的樂器
[00:19:41.000 --> 00:19:45.000]  這些例子比比皆是
[00:19:45.000 --> 00:19:53.000]  但是保羅所說的以愛心互相服事
[00:19:53.000 --> 00:19:55.000]  不只是對我們的家人
[00:19:55.000 --> 00:19:57.000]  而是對所有人
[00:20:00.000 --> 00:20:04.000]  意思是今天我們要行駛自由的時候
[00:20:04.000 --> 00:20:09.000]  我們要多點顧及他人的需要
[00:20:09.000 --> 00:20:14.000]  剛剛這個星期
[00:20:14.000 --> 00:20:16.000]  我家裡有點混亂
[00:20:16.000 --> 00:20:19.000]  因為我養了15年的小狗
[00:20:19.000 --> 00:20:21.000]  他生病了
[00:20:21.000 --> 00:20:25.000]  這隻狗在我媽媽在世的時候就已經養了
[00:20:25.000 --> 00:20:27.000]  媽媽不在的時候
[00:20:27.000 --> 00:20:29.000]  他也跟著我
[00:20:30.000 --> 00:20:32.000]  這個15歲的小狗已經是老狗
[00:20:32.000 --> 00:20:34.000]  一直都有心臟病
[00:20:34.000 --> 00:20:36.000]  這個星期心臟病更加嚴重
[00:20:36.000 --> 00:20:38.000]  曾經一度要入院
[00:20:38.000 --> 00:20:42.000]  入了醫院大半天
[00:20:42.000 --> 00:20:45.000]  護士打來說可以接他
[00:20:45.000 --> 00:20:47.000]  我們鬆一口氣
[00:20:47.000 --> 00:20:49.000]  在醫院把他接出來
[00:20:49.000 --> 00:20:51.000]  想著不如趕時間
[00:20:51.000 --> 00:20:53.000]  不如出去吃東西
[00:20:53.000 --> 00:20:55.000]  不要回家煮
[00:20:55.000 --> 00:20:57.000]  這個時候我先生提醒我
[00:20:58.000 --> 00:21:01.000]  其實我們不應該帶寵物去食肆
[00:21:01.000 --> 00:21:03.000]  因為會影響其他人
[00:21:03.000 --> 00:21:05.000]  就算有個袋子放著也好
[00:21:05.000 --> 00:21:07.000]  其實影響衛生
[00:21:07.000 --> 00:21:09.000]  這是提醒我
[00:21:09.000 --> 00:21:11.000]  我們行駛自由的時候
[00:21:11.000 --> 00:21:13.000]  我們有沒有顧及其他人的需要呢?
[00:21:13.000 --> 00:21:16.000]  今天可能我們在公眾場合
[00:21:16.000 --> 00:21:18.000]  我們會不會大聲說話
[00:21:18.000 --> 00:21:20.000]  或者應該安靜的時候
[00:21:20.000 --> 00:21:22.000]  我們忘記關掉手機
[00:21:22.000 --> 00:21:24.000]  其實這是影響別人的
[00:21:24.000 --> 00:21:26.000]  影響別人的自由
[00:21:27.000 --> 00:21:28.000]  或者我們聚會遲了
[00:21:28.000 --> 00:21:31.000]  偶爾為之是可以的
[00:21:31.000 --> 00:21:34.000]  但如果我們常常聚會遲到的時候
[00:21:34.000 --> 00:21:37.000]  其實我們也在濫用我們的自由
[00:21:37.000 --> 00:21:39.000]  有沒有想過
[00:21:39.000 --> 00:21:41.000]  其實我們的師士
[00:21:41.000 --> 00:21:44.000]  十點鐘開始崇拜
[00:21:44.000 --> 00:21:46.000]  已經可以立即進來
[00:21:46.000 --> 00:21:49.000]  但因為要等遲到的弟兄姊妹
[00:21:49.000 --> 00:21:54.000]  所以要在外面承受冷冷的寒風
[00:21:55.000 --> 00:21:57.000]  或者我們遲來的時候
[00:21:57.000 --> 00:21:59.000]  其實我們也影響了
[00:21:59.000 --> 00:22:01.000]  身邊聚精會神
[00:22:01.000 --> 00:22:03.000]  聚會的弟兄姊妹
[00:22:03.000 --> 00:22:05.000]  這些其實是我們在運用自由的時候
[00:22:05.000 --> 00:22:07.000]  可以考慮的
[00:22:07.000 --> 00:22:11.000]  需要來考慮其他人的需要
[00:22:11.000 --> 00:22:13.000]  保羅接著說
[00:22:13.000 --> 00:22:16.000]  總要用愛心互相服侍
[00:22:16.000 --> 00:22:18.000]  因為全律法都包在
[00:22:18.000 --> 00:22:21.000]  愛人如己這句話之內
[00:22:22.000 --> 00:22:25.000]  意思是我們去行使自由的時候
[00:22:25.000 --> 00:22:31.000]  當我們能夠以愛心互相服侍
[00:22:31.000 --> 00:22:33.000]  作為大前提
[00:22:33.000 --> 00:22:36.000]  我們行事為人都合乎這個原則的時候
[00:22:36.000 --> 00:22:39.000]  我們就已經滿足了律法的要求
[00:22:39.000 --> 00:22:41.000]  保羅這樣說
[00:22:41.000 --> 00:22:44.000]  不是說要恢復律法的地位
[00:22:44.000 --> 00:22:47.000]  我們要守律法來稱賢
[00:22:47.000 --> 00:22:49.000]  不是這樣
[00:22:49.000 --> 00:22:51.000]  他是提出一個保證
[00:22:52.000 --> 00:22:54.000]  當我們能夠以愛心互相服侍的時候
[00:22:54.000 --> 00:22:57.000]  我們已經滿足了律法的要求
[00:22:57.000 --> 00:23:00.000]  我們不需要怕再受律法的約制
[00:23:00.000 --> 00:23:03.000]  保羅這個教導
[00:23:03.000 --> 00:23:06.000]  對於我們今天講求言論自由的社會
[00:23:06.000 --> 00:23:08.000]  也是一個很好的提醒
[00:23:08.000 --> 00:23:12.000]  社會上的確有很多不公義不公平的事
[00:23:12.000 --> 00:23:14.000]  令我們憤憤不平
[00:23:14.000 --> 00:23:16.000]  有時一些敢言的人
[00:23:16.000 --> 00:23:18.000]  他們能夠直斥其非
[00:23:18.000 --> 00:23:20.000]  其實是大快人心
[00:23:21.000 --> 00:23:22.000]  不過有時我們又要想想
[00:23:22.000 --> 00:23:24.000]  是不是敢言就一定是對的呢
[00:23:24.000 --> 00:23:28.000]  我們的確有自由去講很多東西
[00:23:28.000 --> 00:23:30.000]  但當我們去講這些東西的時候
[00:23:30.000 --> 00:23:32.000]  到底我們要問一下
[00:23:32.000 --> 00:23:34.000]  到底我們是否出於愛心
[00:23:34.000 --> 00:23:37.000]  我們講的話是否能夠造就其他人呢
[00:23:37.000 --> 00:23:41.000]  最近有一位基督教的領袖
[00:23:41.000 --> 00:23:45.000]  他在接受傳媒的訪問的時候
[00:23:45.000 --> 00:23:47.000]  大數教會的不是
[00:23:48.000 --> 00:23:51.000]  他是在講整體教會
[00:23:51.000 --> 00:23:54.000]  講了教會很多腐敗的問題
[00:23:54.000 --> 00:23:56.000]  其實我也認同的
[00:23:56.000 --> 00:24:00.000]  我也體會到教會裏面有很多這些問題
[00:24:00.000 --> 00:24:02.000]  我也經歷過
[00:24:02.000 --> 00:24:05.000]  我是認同
[00:24:05.000 --> 00:24:10.000]  我也承認教會是一個充斥著罪人的群體
[00:24:10.000 --> 00:24:13.000]  不過我要問的就是
[00:24:13.000 --> 00:24:16.000]  作為一位基督教的領袖
[00:24:17.000 --> 00:24:21.000]  公開向社會人士大數教會的不是
[00:24:21.000 --> 00:24:24.000]  一面倒地去講教會不好
[00:24:24.000 --> 00:24:26.000]  到底有什麼好處呢
