
[00:00:00.000 --> 00:00:03.500]  《人呀人》是一本很出名的小說
[00:06:33.500 --> 00:06:35.500]  還是多一點錢
[00:06:35.500 --> 00:06:37.500]  反正都是想送聖誕節禮物
[00:06:37.500 --> 00:06:40.500]  不如聖誕節先吧,她就想走
[00:06:40.500 --> 00:06:42.500]  那個售貨員說你不要
[00:06:42.500 --> 00:06:44.500]  如果你是租這份禮物
[00:06:44.500 --> 00:06:46.500]  你要當機立斷即向外
[00:06:46.500 --> 00:06:48.500]  她想想也有道理
[00:06:48.500 --> 00:06:50.500]  於是她就買了這份禮物
[00:06:50.500 --> 00:06:53.500]  送了給她丈夫
[00:06:53.500 --> 00:06:55.500]  10月3日
[00:06:55.500 --> 00:06:57.500]  她丈夫是做警察的
[00:06:57.500 --> 00:06:59.500]  有一次她出巡
[00:06:59.500 --> 00:07:01.500]  10月3日晚上出巡
[00:07:01.500 --> 00:07:03.500]  看到有一個可疑的汽車
[00:07:03.500 --> 00:07:05.500]  她就跑去車上
[00:07:05.500 --> 00:07:08.500]  想去查問一下
[00:07:08.500 --> 00:07:10.500]  突然間車門開了
[00:07:10.500 --> 00:07:12.500]  司機一出來
[00:07:12.500 --> 00:07:14.500]  在很近距離
[00:07:14.500 --> 00:07:16.500]  用支槍對著她胸口開了一槍
[00:07:16.500 --> 00:07:19.500]  她立刻跌在地上
[00:07:19.500 --> 00:07:22.500]  她以為她死了
[00:07:22.500 --> 00:07:24.500]  但她沒有死
[00:07:24.500 --> 00:07:26.500]  血也沒有流
[00:07:26.500 --> 00:07:29.500]  她立刻拔出支槍
[00:07:29.500 --> 00:07:31.500]  還擊
[00:07:31.500 --> 00:07:34.500]  就把疑匪抓了
[00:07:34.500 --> 00:07:36.500]  為何她沒有死
[00:07:36.500 --> 00:07:38.500]  因為她太太買的禮物
[00:07:38.500 --> 00:07:40.500]  是避彈衣
[00:07:40.500 --> 00:07:45.500]  10月1日她買了之後
[00:07:45.500 --> 00:07:48.500]  10月2日她開始穿上避彈衣
[00:07:48.500 --> 00:07:51.500]  10月3日就發生這件事
[00:07:52.500 --> 00:07:54.500]  她想想
[00:07:54.500 --> 00:07:56.500]  如果當時我遲疑
[00:07:56.500 --> 00:07:58.500]  想省一點點利息
[00:07:58.500 --> 00:08:00.500]  我就沒有了丈夫
[00:08:00.500 --> 00:08:07.500]  如果肉身的生命也是這麼重要
[00:08:07.500 --> 00:08:09.500]  更何況
[00:08:09.500 --> 00:08:11.500]  宿命的生命
[00:08:11.500 --> 00:08:13.500]  真理在裡面
[00:08:13.500 --> 00:08:16.500]  不少人聽到真理的時候
[00:08:16.500 --> 00:08:18.500]  是拖拖拉拉的
[00:08:18.500 --> 00:08:21.500]  聽到神的話的時候
[00:08:21.500 --> 00:08:23.500]  我們在遲疑
[00:08:23.500 --> 00:08:26.500]  失去了大好的機會
[00:08:26.500 --> 00:08:29.500]  約翰福音第二章十二節至十六節
[00:08:29.500 --> 00:08:33.500]  是說耶穌潔淨聖殿
[00:08:33.500 --> 00:08:36.500]  潔淨聖殿是一件很大的事
[00:08:36.500 --> 00:08:39.500]  聖殿在買賣
[00:08:39.500 --> 00:08:42.500]  是一個龐大的貿易機構
[00:08:42.500 --> 00:08:45.500]  是一個龐大的集團在操控著
[00:08:45.500 --> 00:08:50.500]  是權貴官商勾結的一個龐大集團
[00:08:50.500 --> 00:08:54.500]  耶穌自己一個人赤手空拳
[00:08:54.500 --> 00:08:56.500]  他趕走所有的東西
[00:08:56.500 --> 00:09:00.500]  他清潔的聖殿是轟天動地的事
[00:09:00.500 --> 00:09:02.500]  在當時的社會
[00:09:02.500 --> 00:09:05.500]  在當時的城市是一件大事
[00:09:05.500 --> 00:09:08.500]  耶穌不怕權貴
[00:09:08.500 --> 00:09:10.500]  不怕強權
[00:09:10.500 --> 00:09:12.500]  而且
[00:09:12.500 --> 00:09:17.500]  清潔聖殿更加是理賽亞黎的一個象徵
[00:09:17.500 --> 00:09:18.500]  理賽亞黎的時候
[00:09:18.500 --> 00:09:22.500]  舊約聖經說他會清潔這個聖殿
[00:09:22.500 --> 00:09:26.500]  這件大事不會讓我們無法關心
[00:09:26.500 --> 00:09:29.500]  不會讓我們不理不睬
[00:09:29.500 --> 00:09:31.500]  但是很奇怪
[00:09:31.500 --> 00:09:33.500]  剛才我們讀這段聖經
[00:09:33.500 --> 00:09:35.500]  我們發覺當耶穌潔淨聖殿的時候
[00:09:35.500 --> 00:09:37.500]  有三種不同的看法
[00:09:37.500 --> 00:09:39.500]  有三種不同的回應
[00:09:39.500 --> 00:09:41.500]  有三種不同的行動
[00:09:41.500 --> 00:09:43.500]  第一種我叫做智者
[00:09:43.500 --> 00:09:45.500]  是當機立斷
[00:09:45.500 --> 00:09:47.500]  相信耶穌跟隨耶穌
[00:09:47.500 --> 00:09:49.500]  第二種我叫做疑者
[00:09:49.500 --> 00:09:51.500]  懷疑的左而右而不能當機立斷
[00:09:51.500 --> 00:09:54.500]  也不能拿住真理
[00:09:54.500 --> 00:09:57.500]  第三種我叫做跟風者
[00:09:57.500 --> 00:09:59.500]  隨波逐流看風洗理
[00:09:59.500 --> 00:10:01.500]  沒有根機
[00:10:01.500 --> 00:10:03.500]  只是隨著大火而走
[00:10:03.500 --> 00:10:06.500]  現在我們著樣來看看這段聖經
[00:10:06.500 --> 00:10:09.500]  究竟對我們今天是什麼意思
[00:10:09.500 --> 00:10:11.500]  首先我們來看看第17節
[00:10:11.500 --> 00:10:13.500]  和第22節
[00:10:13.500 --> 00:10:33.500]  首先我們來看看門徒的反應
[00:10:33.500 --> 00:10:35.500]  門徒的反應是什麼呢
[00:10:35.500 --> 00:10:39.500]  當這班門徒見到耶穌潔淨聖殿的時候
[00:10:39.500 --> 00:10:43.500]  他立即想起聖經的說話
[00:10:43.500 --> 00:10:45.500]  想起舊約聖經
[00:10:45.500 --> 00:10:47.500]  詩篇第69篇第9節
[00:10:47.500 --> 00:10:49.500]  詩篇第69篇第9節說什麼呢
[00:10:49.500 --> 00:10:53.500]  因為我為你的殿心裡焦急
[00:10:53.500 --> 00:10:55.500]  如同火燒
[00:10:55.500 --> 00:10:57.500]  並且辱罵你人的辱罵
[00:10:57.500 --> 00:10:59.500]  都落在我身上
[00:10:59.500 --> 00:11:02.500]  詩篇第69篇是一個很出名的
[00:11:02.500 --> 00:11:04.500]  所謂尼塞亞的詩篇
[00:11:04.500 --> 00:11:06.500]  是預言到尼塞亞降臨的時候
[00:11:06.500 --> 00:11:08.500]  他來的時候
[00:11:08.500 --> 00:11:10.500]  其中一個很重要的特徵
[00:11:10.500 --> 00:11:12.500]  就是去清潔這個聖殿
[00:11:12.500 --> 00:11:14.500]  所以詩篇裡面說
[00:11:14.500 --> 00:11:16.500]  這個尼塞亞
[00:11:16.500 --> 00:11:18.500]  為了上帝的殿
[00:11:18.500 --> 00:11:20.500]  心裡焦急
[00:11:20.500 --> 00:11:22.500]  如同火燒
[00:11:22.500 --> 00:11:26.500]  所以當門徒見到耶穌潔淨聖殿
[00:11:26.500 --> 00:11:28.500]  耶穌是這麼勇敢
[00:11:28.500 --> 00:11:30.500]  不怕強權
[00:11:30.500 --> 00:11:32.500]  不怕勢力
[00:11:32.500 --> 00:11:34.500]  想到聖經裡面這句話
[00:11:34.500 --> 00:11:36.500]  這就是尼塞亞
[00:11:36.500 --> 00:11:38.500]  智者第一個特色
[00:11:38.500 --> 00:11:40.500]  就是對神的說話
[00:11:40.500 --> 00:11:42.500]  是非常非常敏感
[00:11:42.500 --> 00:11:44.500]  對神的聲音
[00:11:44.500 --> 00:11:46.500]  是非常敏感
[00:11:46.500 --> 00:11:48.500]  他一看見這件事的時候
[00:11:48.500 --> 00:11:50.500]  他就立即想到聖經裡面的說話
[00:11:50.500 --> 00:11:52.500]  今天我們的問題在哪裡
[00:11:52.500 --> 00:11:54.500]  今天人的問題
[00:11:54.500 --> 00:11:56.500]  就是對人的聲音
[00:11:56.500 --> 00:11:58.500]  過分的敏感
[00:11:58.500 --> 00:12:00.500]  而對神的聲音
[00:12:00.500 --> 00:12:02.500]  是不敏感
[00:12:02.500 --> 00:12:04.500]  我們不會用神的說話
[00:12:04.500 --> 00:12:06.500]  神的眼光 神的價值觀
[00:12:06.500 --> 00:12:08.500]  去看報紙
[00:12:08.500 --> 00:12:10.500]  我們不會用神的眼光
[00:12:10.500 --> 00:12:12.500]  去看日常所發生的事
[00:12:12.500 --> 00:12:14.500]  我們不會看到的東西就想起
[00:12:14.500 --> 00:12:16.500]  經上記著說
[00:12:16.500 --> 00:12:18.500]  不會的
[00:12:18.500 --> 00:12:20.500]  我們不會想這些
[00:12:20.500 --> 00:12:22.500]  我們對神的說話太過不敏感
[00:12:22.500 --> 00:12:24.500]  當我們
[00:12:24.500 --> 00:12:26.500]  打開電腦來看
[00:12:26.500 --> 00:12:28.500]  有些色情
[00:12:28.500 --> 00:12:30.500]  的妄熱呈現在我們眼前的時候
[00:12:30.500 --> 00:12:32.500]  我們沒有想到不可姦淫
[00:12:32.500 --> 00:12:34.500]  當我們要
[00:12:34.500 --> 00:12:36.500]  填碎
[00:12:36.500 --> 00:12:38.500]  連了都沒有人知道
[00:12:38.500 --> 00:12:40.500]  我們沒有想到聖經裡面說
[00:12:40.500 --> 00:12:42.500]  不可偷渡
[00:12:42.500 --> 00:12:44.500]  當我們
[00:12:44.500 --> 00:12:46.500]  罵我們的子女
[00:12:46.500 --> 00:12:48.500]  我們沒有想到聖經裡面說不可惹兒女的氣
[00:12:48.500 --> 00:12:50.500]  我的意思是罵是罵得沒道理的
[00:12:50.500 --> 00:12:52.500]  那些罵
[00:12:52.500 --> 00:12:54.500]  當我們對著我們的太太
[00:12:54.500 --> 00:12:56.500]  來撈口撈面的時候
[00:12:56.500 --> 00:12:58.500]  我們沒有想到聖經裡面所說的
[00:12:58.500 --> 00:13:00.500]  你們要愛你的妻子
[00:13:00.500 --> 00:13:02.500]  就像基督愛教會一樣
[00:13:02.500 --> 00:13:04.500]  我們完全不敏感聖經裡面所說
[00:13:04.500 --> 00:13:06.500]  不敏感有兩個原因
[00:13:06.500 --> 00:13:08.500]  第一個原因,我們不肯讀聖經
[00:13:08.500 --> 00:13:10.500]  我們都不知道聖經有這樣說過
[00:13:10.500 --> 00:13:12.500]  我們不肯背金句
[00:13:12.500 --> 00:13:14.500]  不肯背聖經
[00:13:14.500 --> 00:13:16.500]  所以背聖經是很有重處的
[00:13:16.500 --> 00:13:18.500]  是非常好的
[00:13:18.500 --> 00:13:20.500]  我們對上帝的說話不敏感
[00:13:20.500 --> 00:13:22.500]  或者
[00:13:22.500 --> 00:13:24.500]  有些他是有背
[00:13:24.500 --> 00:13:26.500]  但是他不會想起
[00:13:26.500 --> 00:13:28.500]  他不會馬上想起
[00:13:28.500 --> 00:13:30.500]  他不會像孔夫子說,朝民道而直死可以
[00:13:30.500 --> 00:13:32.500]  沒有
[00:13:32.500 --> 00:13:34.500]  只是透過很多東西
[00:13:34.500 --> 00:13:36.500]  去提醒我們他的話語
[00:13:36.500 --> 00:13:38.500]  只是透過
[00:13:38.500 --> 00:13:40.500]  電視機裡面的新聞
[00:13:40.500 --> 00:13:42.500]  透過某某人所說的話
[00:13:42.500 --> 00:13:44.500]  我希望也透過牧師所說的話
[00:13:44.500 --> 00:13:46.500]  去提醒我們
[00:13:46.500 --> 00:13:48.500]  看看聖經裡面說什麼
[00:13:48.500 --> 00:13:50.500]  一個智者
[00:13:50.500 --> 00:13:52.500]  是隨時
[00:13:52.500 --> 00:13:54.500]  對上帝的說話敏感的
[00:13:54.500 --> 00:13:56.500]  這班叛徒
[00:13:56.500 --> 00:13:58.500]  一看到耶穌結證聖經的時候
[00:13:58.500 --> 00:14:00.500]  他馬上想起
[00:14:00.500 --> 00:14:02.500]  詩篇第69篇
[00:14:02.500 --> 00:14:04.500]  我心裡焦急
[00:14:04.500 --> 00:14:06.500]  為神的聖經焦急
[00:14:06.500 --> 00:14:08.500]  如同火燒
[00:14:08.500 --> 00:14:10.500]  但是
[00:14:10.500 --> 00:14:12.500]  你比較一下約翰福音第二章
[00:14:12.500 --> 00:14:14.500]  第七節和
[00:14:14.500 --> 00:14:16.500]  詩篇第69篇第九節的時候
[00:14:16.500 --> 00:14:18.500]  你會發覺有些不同
[00:14:18.500 --> 00:14:20.500]  那些叛徒就記一半不記一半
[00:14:20.500 --> 00:14:22.500]  只是記前後段
[00:14:22.500 --> 00:14:24.500]  後半段沒有
[00:14:24.500 --> 00:14:26.500]  辱罵你的人的辱罵
[00:14:26.500 --> 00:14:28.500]  都落在我身上
[00:14:28.500 --> 00:14:30.500]  他沒有想起
[00:14:30.500 --> 00:14:32.500]  只想起如同火燒
[00:14:32.500 --> 00:14:34.500]  我想起我讀中學的時候
[00:14:34.500 --> 00:14:38.500]  有一個教英文的老師
[00:14:38.500 --> 00:14:40.500]  經常要我們唸詩
[00:14:40.500 --> 00:14:42.500]  唸英文詩
[00:14:42.500 --> 00:14:44.500]  一上課就唸這個唸那個
[00:14:44.500 --> 00:14:46.500]  所以經常要唸這些詩
[00:14:46.500 --> 00:14:48.500]  Shall I compare thee with a summer day?
[00:14:48.500 --> 00:14:50.500]  Shall I compare thee with a summer day?
[00:14:50.500 --> 00:14:52.500]  More lovely and more temperate
[00:14:52.500 --> 00:14:54.500]  幾十年我現在還記得唸的詩
[00:14:54.500 --> 00:14:56.500]  莎士比亞的Sonnet
[00:14:56.500 --> 00:14:58.500]  有一個同學
[00:14:58.500 --> 00:15:00.500]  很聰明
[00:15:00.500 --> 00:15:02.500]  很厲害
[00:15:02.500 --> 00:15:04.500]  但很懶惰
[00:15:04.500 --> 00:15:06.500]  他每次唸
[00:15:06.500 --> 00:15:08.500]  整首詩很長
[00:15:08.500 --> 00:15:10.500]  他只唸頭兩句
[00:15:10.500 --> 00:15:12.500]  其餘他不唸
[00:15:12.500 --> 00:15:14.500]  只唸頭兩句
[00:15:14.500 --> 00:15:16.500]  因為先生很有趣
[00:15:16.500 --> 00:15:18.500]  他就舉手
[00:15:18.500 --> 00:15:20.500]  當然是第一個舉手
[00:15:20.500 --> 00:15:22.500]  先生自此以來只叫人唸兩句
[00:15:22.500 --> 00:15:24.500]  接著有第二句唸
[00:15:24.500 --> 00:15:26.500]  所以一舉手他就立即唸了
[00:15:26.500 --> 00:15:28.500]  先生每次都說他很厲害
[00:15:28.500 --> 00:15:30.500]  門徒
[00:15:30.500 --> 00:15:32.500]  當然是看了這段聖經
[00:15:32.500 --> 00:15:34.500]  只背頭兩句
[00:15:34.500 --> 00:15:36.500]  我們有些同學
[00:15:36.500 --> 00:15:38.500]  有一次就作弄他
[00:15:38.500 --> 00:15:40.500]  他還沒舉手我已經舉了手
[00:15:40.500 --> 00:15:42.500]  於是先生
[00:15:42.500 --> 00:15:44.500]  你每次都要你唸
[00:15:44.500 --> 00:15:46.500]  你剛才舉手晚一點
[00:15:46.500 --> 00:15:48.500]  現在讓你唸第三句
[00:15:48.500 --> 00:15:50.500]  立即現形
[00:15:50.500 --> 00:15:52.500]  所以
[00:15:52.500 --> 00:15:54.500]  讀聖經要讀完整首
[00:15:54.500 --> 00:15:56.500]  背聖經要背完整套
[00:15:56.500 --> 00:15:58.500]  門徒
[00:15:58.500 --> 00:16:00.500]  他只有一半
[00:16:00.500 --> 00:16:02.500]  為什麼要留一半
[00:16:02.500 --> 00:16:04.500]  有原因
[00:16:04.500 --> 00:16:06.500]  辱罵你的人
[00:16:06.500 --> 00:16:08.500]  的辱罵都落在我身上
[00:16:08.500 --> 00:16:10.500]  門徒雖然認識耶穌基督的彌撒亞
[00:16:10.500 --> 00:16:12.500]  但他不是一個愚昧的人
[00:16:12.500 --> 00:16:14.500]  他不是一個完全的認識
[00:16:14.500 --> 00:16:16.500]  他心目中的彌撒亞是一個強人
[00:16:16.500 --> 00:16:18.500]  是一個大救星
[00:16:18.500 --> 00:16:20.500]  是一個Rambo
[00:16:20.500 --> 00:16:22.500]  是一個將亡國的以色列挽回過來
[00:16:22.500 --> 00:16:24.500]  他們所看到
[00:16:24.500 --> 00:16:26.500]  所期望的救世主
[00:16:26.500 --> 00:16:28.500]  是一個這樣的救世主
[00:16:28.500 --> 00:16:30.500]  這個不是聖經的彌撒亞
[00:16:30.500 --> 00:16:32.500]  這個不是聖經的救世主
[00:16:32.500 --> 00:16:34.500]  聖經所說的彌撒亞是辱罵你的人
[00:16:34.500 --> 00:16:36.500]  辱罵都落在他的身上
[00:16:36.500 --> 00:16:38.500]  他承擔了我們的罪
[00:16:38.500 --> 00:16:40.500]  他承擔了我們的罪
[00:16:40.500 --> 00:16:42.500]  他承擔了我們的罪惡
[00:16:42.500 --> 00:16:44.500]  他承擔了我們的過犯
[00:16:44.500 --> 00:16:46.500]  他一個被罵不還口
[00:16:46.500 --> 00:16:48.500]  被打不還手
[00:16:48.500 --> 00:16:50.500]  好像一個羔羊
[00:16:50.500 --> 00:16:52.500]  被馴服的羔羊一樣
[00:16:52.500 --> 00:16:54.500]  他絕對不是
[00:16:54.500 --> 00:16:56.500]  拿著AK47機關槍的Rambo
[00:16:56.500 --> 00:16:58.500]  是和我們帶著頭
[00:16:58.500 --> 00:17:00.500]  去掃射那些人
[00:17:00.500 --> 00:17:02.500]  他們不明白
[00:17:02.500 --> 00:17:04.500]  他們不明白耶穌
[00:17:04.500 --> 00:17:06.500]  他們更加不明白耶穌所說
[00:17:06.500 --> 00:17:08.500]  你們所拆毀的這個殿
[00:17:08.500 --> 00:17:10.500]  我三天內要建造起來
[00:17:10.500 --> 00:17:12.500]  他們不明白
[00:17:12.500 --> 00:17:14.500]  他們不願意去忍受這段聖經
[00:17:14.500 --> 00:17:16.500]  因為他們所期望的彌撒亞
[00:17:16.500 --> 00:17:18.500]  不是一個這樣的彌撒亞
[00:17:18.500 --> 00:17:20.500]  他們所期望的是一個
[00:17:20.500 --> 00:17:22.500]  什麼樣的彌撒亞
[00:17:22.500 --> 00:17:24.500]  是一個有權
[00:17:24.500 --> 00:17:26.500]  有勢
[00:17:26.500 --> 00:17:28.500]  說話聰明
[00:17:28.500 --> 00:17:30.500]  聰明的強人
[00:17:30.500 --> 00:17:32.500]  帶領他們出來
[00:17:32.500 --> 00:17:34.500]  去建立這個以色列的王國
[00:17:34.500 --> 00:17:36.500]  而不是一個被釘在十字架裏面
[00:17:36.500 --> 00:17:38.500]  被罵不還口
[00:17:38.500 --> 00:17:40.500]  被打不還手
[00:17:40.500 --> 00:17:42.500]  一個軟弱無能的彌撒亞
[00:17:42.500 --> 00:17:44.500]  一個軟弱無能的彌撒亞
[00:17:44.500 --> 00:17:46.500]  什麼時候他們明白
[00:17:46.500 --> 00:17:48.500]  然後約翰就說
[00:17:48.500 --> 00:17:50.500]  當耶穌死了
[00:17:50.500 --> 00:17:52.500]  復活了
[00:17:52.500 --> 00:17:54.500]  門徒就想起他說者說
[00:17:54.500 --> 00:17:56.500]  便信了聖經和耶穌所說的
[00:17:56.500 --> 00:17:58.500]  便信了聖經和耶穌所說的
[00:17:58.500 --> 00:18:00.500]  聖經和耶穌所說的是什麼
[00:18:00.500 --> 00:18:02.500]  聖經和耶穌所說的是什麼
[00:18:02.500 --> 00:18:04.500]  就是耶穌基督為你和我
