
[00:00:00.000 --> 00:00:06.500]  最近我們在教會當中不斷地在講到要創造新文化來影響世代
[00:06:30.000 --> 00:06:35.000]  難道保羅所傳講的信息不是神的信息嗎
[00:06:35.000 --> 00:06:38.000]  保羅所傳講的信息是神的信息
[00:06:38.000 --> 00:06:42.000]  難道說保羅這不是他傳福音的時候嗎
[00:06:42.000 --> 00:06:48.000]  這的確是神所命定保羅要做宣教的時候到了
[00:06:48.000 --> 00:06:50.000]  那問題出在哪裡呢
[00:06:50.000 --> 00:06:52.000]  為什麼聖靈禁止他呢
[00:06:52.000 --> 00:06:57.000]  乃是因為那些地方不是神所量給他的地界
[00:06:57.000 --> 00:07:00.000]  神所量給他的地界不是在雅西亞
[00:07:00.000 --> 00:07:02.000]  也不在比推尼
[00:07:02.000 --> 00:07:04.000]  神所量給他的地界是在
[00:07:04.000 --> 00:07:08.000]  我們看見一個馬其頓的呼聲
[00:07:08.000 --> 00:07:12.000]  所以當保羅聽見那個馬其頓的呼聲的時候
[00:07:12.000 --> 00:07:15.000]  他明白那是他的位得之地
[00:07:15.000 --> 00:07:18.000]  那是神給他的應許之地
[00:07:18.000 --> 00:07:22.000]  他就勇敢起來為主贏得那地
[00:07:22.000 --> 00:07:28.000]  地中姐妹今天同樣在我們的生命當中是有一個地界
[00:07:28.000 --> 00:07:31.000]  生命的領域是神所量給我們
[00:07:31.000 --> 00:07:34.000]  是神所為你預備的
[00:07:34.000 --> 00:07:37.000]  我們一定要憑信心勇敢向前
[00:07:37.000 --> 00:07:41.000]  努力的向前得著那應許之地
[00:07:41.000 --> 00:07:43.000]  也許你說牧師
[00:07:43.000 --> 00:07:47.000]  好像在我一生當中我就從來沒有什麼神的應許
[00:07:47.000 --> 00:07:53.000]  No No No No No 你只要在生命核你就不是沒有應許的人
[00:07:53.000 --> 00:07:54.000]  Amen
[00:07:54.000 --> 00:07:56.000]  你是有神的應許的
[00:07:56.000 --> 00:07:57.000]  Amen
[00:07:57.000 --> 00:07:59.000]  只要你在生命核裡面
[00:07:59.000 --> 00:08:05.000]  神所給生命核的每一個應許都是為你預備
[00:08:05.000 --> 00:08:07.000]  Amen
[00:08:07.000 --> 00:08:09.000]  你相不相信
[00:08:09.000 --> 00:08:10.000]  你一定要相信
[00:08:10.000 --> 00:08:12.000]  只要你在生命核裡面
[00:08:12.000 --> 00:08:16.000]  神所給生命核的每一個應許都是給你的
[00:08:16.000 --> 00:08:17.000]  Amen
[00:08:17.000 --> 00:08:22.000]  神對我們說這是生命核展翅上騰的時刻到了
[00:08:22.000 --> 00:08:24.000]  只要你有展翅的行動
[00:08:24.000 --> 00:08:28.000]  你就能在神的國度裡面與神一同翱翔
[00:08:28.000 --> 00:08:30.000]  事實上我們可以從今年年初開始
[00:08:30.000 --> 00:08:34.000]  我真的看見神的靈已經在教會運行在工作
[00:08:34.000 --> 00:08:37.000]  神在我們整個教會裡面在工作
[00:08:37.000 --> 00:08:38.000]  上禮拜
[00:08:38.000 --> 00:08:40.000]  而且一月份我們人數有極大的突破
[00:08:40.000 --> 00:08:42.000]  你們注意到
[00:08:42.000 --> 00:08:45.000]  上禮拜我們人數將近2900人
[00:08:45.000 --> 00:08:48.000]  所以難怪停車非常的困難
[00:08:48.000 --> 00:08:51.000]  人數已經越來越多
[00:08:51.000 --> 00:08:53.000]  不但是人數成長
[00:08:53.000 --> 00:08:57.000]  而且我們看見神的靈在每一場聚會當中運行
[00:08:57.000 --> 00:08:59.000]  我參加了每一場聚會
[00:08:59.000 --> 00:09:00.000]  每一個特會
[00:09:00.000 --> 00:09:03.000]  我都感覺神的同在是這樣強烈
[00:09:03.000 --> 00:09:05.000]  每一個來參加聚會
[00:09:05.000 --> 00:09:07.000]  我就發現一來到會場
[00:09:07.000 --> 00:09:09.000]  一種無比的興奮在那裡
[00:09:09.000 --> 00:09:12.000]  一種無比的期待在那裡
[00:09:12.000 --> 00:09:15.000]  我就看見神的靈正在我們教會當中工作
[00:09:15.000 --> 00:09:16.000]  弟兄姊妹
[00:09:16.000 --> 00:09:18.000]  神的靈正在運行
[00:09:18.000 --> 00:09:21.000]  神的應許正在成就在我們中間
[00:09:21.000 --> 00:09:24.000]  你們一定要抓住神的應許
[00:09:24.000 --> 00:09:25.000]  大大向神張口
[00:09:25.000 --> 00:09:27.000]  大大向神呼求
[00:09:27.000 --> 00:09:28.000]  第二點我曾經講過
[00:09:28.000 --> 00:09:31.000]  信心不是憑感覺的
[00:09:31.000 --> 00:09:34.000]  信心不是我今天感覺有我就有
[00:09:34.000 --> 00:09:35.000]  感覺沒有沒有
[00:09:35.000 --> 00:09:38.000]  信心永遠是一個選擇
[00:09:38.000 --> 00:09:42.000]  跟你媽說信心是一個選擇
[00:09:42.000 --> 00:09:44.000]  無論你現在情況有多麼糟糕
[00:09:44.000 --> 00:09:47.000]  無論你現在情況多麼的不可能
[00:09:47.000 --> 00:09:51.000]  你永遠要選擇相信神的應許
[00:09:51.000 --> 00:09:52.000]  弟兄姊妹
[00:09:52.000 --> 00:09:56.000]  你千萬不要做一個沒有應許的人
[00:09:56.000 --> 00:09:59.000]  一個沒有應許的人是沒有盼望的
[00:09:59.000 --> 00:10:02.000]  他的人生是沒有目標的
[00:10:02.000 --> 00:10:04.000]  你看見很多人生活在這個世界上
[00:10:04.000 --> 00:10:07.000]  面對人生一片茫然
[00:10:07.000 --> 00:10:08.000]  我看到這個人
[00:10:08.000 --> 00:10:12.000]  我就知道這個人是沒有神應許的人
[00:10:12.000 --> 00:10:13.000]  一個沒有神應許的人
[00:10:13.000 --> 00:10:16.000]  就不知道何去何從
[00:10:16.000 --> 00:10:17.000]  弟兄姊妹讓我告訴你
[00:10:17.000 --> 00:10:19.000]  你不是一個沒有神應許的人
[00:10:19.000 --> 00:10:21.000]  你是一個有神應許的人
[00:10:21.000 --> 00:10:22.000]  Amen
[00:10:22.000 --> 00:10:25.000]  跟你媽說你是有神應許的
[00:10:25.000 --> 00:10:27.000]  所以無論環境是如何
[00:10:27.000 --> 00:10:29.000]  你一定要相信神的應許
[00:10:29.000 --> 00:10:33.000]  雖然擺在你面前的是一個未得之地
[00:10:33.000 --> 00:10:36.000]  但你要相信神一定要帶領你
[00:10:36.000 --> 00:10:38.000]  進入那應許的地界
[00:10:38.000 --> 00:10:39.000]  得地為業的
[00:10:39.000 --> 00:10:40.000]  Amen
[00:10:40.000 --> 00:10:41.000]  弟兄姊妹
[00:10:41.000 --> 00:10:45.000]  你也千萬不要做一個疑惑的人
[00:10:45.000 --> 00:10:47.000]  有些人聽見神的應許
[00:10:47.000 --> 00:10:50.000]  總是永遠有千百個疑惑
[00:10:50.000 --> 00:10:52.000]  真的嗎
[00:10:52.000 --> 00:10:53.000]  可能嗎
[00:10:53.000 --> 00:10:55.000]  是給我的嗎
[00:10:55.000 --> 00:10:57.000]  牧師是給你的吧
[00:10:57.000 --> 00:10:58.000]  可能不是給
[00:10:58.000 --> 00:10:59.000]  我就發現很多的基督徒
[00:10:59.000 --> 00:11:03.000]  對神的應許充滿了疑問
[00:11:03.000 --> 00:11:04.000]  雅各書第一章
[00:11:04.000 --> 00:11:07.000]  第六節第七節怎麼說這樣的人呢
[00:11:07.000 --> 00:11:08.000]  雅各書一章六節說
[00:11:08.000 --> 00:11:10.000]  只要憑著信心求一點不疑惑
[00:11:10.000 --> 00:11:13.000]  因為那疑惑的人像什麼
[00:11:13.000 --> 00:11:16.000]  海中的波浪被風吹動翻騰
[00:11:16.000 --> 00:11:17.000]  你見過這樣的人嗎
[00:11:17.000 --> 00:11:19.000]  一下左一下右
[00:11:19.000 --> 00:11:20.000]  一下前一下後
[00:11:20.000 --> 00:11:23.000]  像波浪一樣沒有定見的
[00:11:23.000 --> 00:11:24.000]  七節說這樣的人怎麼樣
[00:11:24.000 --> 00:11:28.000]  不要想成主那裡得著什麼
[00:11:28.000 --> 00:11:29.000]  第六節讓我告訴你
[00:11:29.000 --> 00:11:33.000]  一點不用擔心神會怎麼成就這事
[00:11:33.000 --> 00:11:36.000]  你也不用一天到晚想盡
[00:11:36.000 --> 00:11:37.000]  絞盡腦汁
[00:11:37.000 --> 00:11:40.000]  想這件事情怎麼可能成就
[00:11:40.000 --> 00:11:42.000]  若是出於神的
[00:11:42.000 --> 00:11:44.000]  神就能夠照著運行
[00:11:44.000 --> 00:11:47.000]  在我們心中的大力
[00:11:47.000 --> 00:11:49.000]  充充足足成就一切
[00:11:49.000 --> 00:11:51.000]  超乎我們所求所想的
[00:11:51.000 --> 00:11:52.000]  Amen
[00:11:52.000 --> 00:11:54.000]  我好喜歡自己的聲音
[00:11:54.000 --> 00:11:55.000]  你可知道今天在地裡面
[00:11:55.000 --> 00:11:57.000]  有一個大力嗎
[00:11:57.000 --> 00:11:58.000]  Hallelujah
[00:11:58.000 --> 00:12:00.000]  這個大力是怎麼樣的力
[00:12:00.000 --> 00:12:04.000]  I don't know 但是這個大力就是大力
[00:12:04.000 --> 00:12:06.000]  神能夠照著運行
[00:12:06.000 --> 00:12:08.000]  在我們心中的大力
[00:12:08.000 --> 00:12:10.000]  能夠充充足足成就
[00:12:10.000 --> 00:12:13.000]  一切超過我們所求所想
[00:12:13.000 --> 00:12:14.000]  Hallelujah
[00:12:14.000 --> 00:12:17.000]  今天是有個大力在你裡面
[00:12:17.000 --> 00:12:19.000]  跟你旁邊說有個大力在你裡面
[00:12:19.000 --> 00:12:21.000]  Hallelujah
[00:12:21.000 --> 00:12:24.000]  你千萬不要疑惑神的應許
[00:12:24.000 --> 00:12:25.000]  你也千萬不要做一個
[00:12:25.000 --> 00:12:28.000]  懶惰單言的人
[00:12:28.000 --> 00:12:29.000]  今天有很多人不是
[00:12:29.000 --> 00:12:31.000]  不知道神的應許
[00:12:31.000 --> 00:12:34.000]  只是很多時候他們說再等等吧
[00:12:34.000 --> 00:12:36.000]  等我有時間再來跟隨神吧
[00:12:36.000 --> 00:12:37.000]  再等等吧
[00:12:37.000 --> 00:12:39.000]  等我做完我自己的事
[00:12:39.000 --> 00:12:41.000]  讓我再來跟隨神吧
[00:12:41.000 --> 00:12:42.000]  你讓我告訴你
[00:12:42.000 --> 00:12:45.000]  神的應許是現在的
[00:12:45.000 --> 00:12:47.000]  神的命令也是現在的
[00:12:47.000 --> 00:12:48.000]  Amen
[00:12:48.000 --> 00:12:51.000]  不是等到將來有一天
[00:12:51.000 --> 00:12:54.000]  而是今天神所給我們的機會
[00:12:54.000 --> 00:12:57.000]  我們就抓住神給我們的機會
[00:12:57.000 --> 00:13:00.000]  來依靠神來向主呼求
[00:13:00.000 --> 00:13:03.000]  神就要賜給你得勝的意念
[00:13:03.000 --> 00:13:06.000]  帶領你進入命定的地界裡面
[00:13:06.000 --> 00:13:07.000]  Amen
[00:13:07.000 --> 00:13:09.000]  第一個你一定要相信
[00:13:09.000 --> 00:13:12.000]  神有一個地界是為你預備
[00:13:12.000 --> 00:13:13.000]  第二
[00:13:13.000 --> 00:13:15.000]  你一定要勇敢面對你的困境
[00:13:15.000 --> 00:13:19.000]  跟你旁邊說勇敢面對你的困境
[00:13:19.000 --> 00:13:23.000]  迦勒當他看見擺在前面的困境的時候
[00:13:23.000 --> 00:13:25.000]  他並沒有逃避
[00:13:25.000 --> 00:13:26.000]  他也沒有退縮
[00:13:26.000 --> 00:13:28.000]  他乃是勇敢的去面對
[00:13:28.000 --> 00:13:30.000]  所以他對約書亞說
[00:13:30.000 --> 00:13:34.000]  將當年神所給我的那個山地給我吧
[00:13:34.000 --> 00:13:36.000]  其實你要知道
[00:13:36.000 --> 00:13:39.000]  在當時他所面對的敵人
[00:13:39.000 --> 00:13:41.000]  那是雅納族人
[00:13:41.000 --> 00:13:43.000]  就是當時那個十個探子說
[00:13:43.000 --> 00:13:45.000]  長得像巨人一樣那些人
[00:13:45.000 --> 00:13:48.000]  是不容易非常難打的那些人
[00:13:48.000 --> 00:13:51.000]  我們看見迦勒在這個時候
[00:13:51.000 --> 00:13:52.000]  他並沒有退縮
[00:13:52.000 --> 00:13:53.000]  沒有後退
[00:13:53.000 --> 00:13:55.000]  他說將這山地
[00:13:55.000 --> 00:13:58.000]  當年他看見那個巨人在那個山地
[00:13:58.000 --> 00:14:00.000]  把這個山地給我
[00:14:00.000 --> 00:14:02.000]  而且你要知道迦勒在這個時候
[00:14:02.000 --> 00:14:04.000]  他並不再年輕了
[00:14:04.000 --> 00:14:07.000]  他已經八十五歲了
[00:14:07.000 --> 00:14:08.000]  換了我們要打仗
[00:14:08.000 --> 00:14:10.000]  恐怕找個容易的仗打吧
[00:14:10.000 --> 00:14:12.000]  換個地方打
[00:14:12.000 --> 00:14:13.000]  怎麼找這麼難的仗
[00:14:13.000 --> 00:14:15.000]  最難的去打呢
[00:14:15.000 --> 00:14:16.000]  我們看見迦勒
[00:14:16.000 --> 00:14:19.000]  他面對一個環境上的困境
[00:14:19.000 --> 00:14:21.000]  他沒有退縮
[00:14:21.000 --> 00:14:23.000]  不但遇到環境上的困境
[00:14:23.000 --> 00:14:27.000]  他也面對心靈裡的困境
[00:14:27.000 --> 00:14:29.000]  在過去四十五年間
[00:14:29.000 --> 00:14:34.000]  他承受了被以色列人拒絕的傷害
[00:14:34.000 --> 00:14:35.000]  想想看
[00:14:35.000 --> 00:14:36.000]  不是嗎
[00:14:36.000 --> 00:14:38.000]  當年他跟其他十一個探子
[00:14:38.000 --> 00:14:40.000]  去窺探迦南美帝
[00:14:40.000 --> 00:14:42.000]  回來他跟約書亞說
[00:14:42.000 --> 00:14:44.000]  這是神給我們的地
[00:14:44.000 --> 00:14:45.000]  我們應當上去
[00:14:45.000 --> 00:14:47.000]  其他十個探子說不能夠上去
[00:14:47.000 --> 00:14:49.000]  結果以色列人聽誰的
[00:14:49.000 --> 00:14:51.000]  聽那十個人的
[00:14:51.000 --> 00:14:54.000]  換了你是不是很受傷害
[00:14:54.000 --> 00:14:57.000]  被所有的以色列百姓拒絕
[00:14:57.000 --> 00:14:58.000]  算了算了
[00:14:58.000 --> 00:15:01.000]  這人值得我跟他們在一起嗎
[00:15:01.000 --> 00:15:02.000]  好像這樣受傷害
[00:15:02.000 --> 00:15:04.000]  明明那十個人是錯的
[00:15:04.000 --> 00:15:07.000]  時間也證明他們是錯的
[00:15:07.000 --> 00:15:09.000]  但是我們看見迦勒
[00:15:09.000 --> 00:15:12.000]  他沒有因為這心裡的傷害
[00:15:12.000 --> 00:15:14.000]  他就不再跟隨
[00:15:14.000 --> 00:15:16.000]  當他看見以色列人這麼多年
[00:15:16.000 --> 00:15:20.000]  在曠野裡面失敗軟弱
[00:15:20.000 --> 00:15:24.000]  看到他同輩的人就死在曠野
[00:15:24.000 --> 00:15:25.000]  換了我們
[00:15:25.000 --> 00:15:27.000]  看了不是挺傷心的嗎
[00:15:27.000 --> 00:15:31.000]  看著同輩一個一個死在曠野裡
[00:15:31.000 --> 00:15:32.000]  主啊
[00:15:32.000 --> 00:15:33.000]  Where are you
[00:15:33.000 --> 00:15:34.000]  你在哪裡
[00:15:34.000 --> 00:15:36.000]  你的應許還能夠成就
[00:15:36.000 --> 00:15:38.000]  我們還能夠進入迦南美帝嗎
[00:15:38.000 --> 00:15:39.000]  我的同輩一個個過去了
[00:15:39.000 --> 00:15:43.000]  我們還能夠進迦南美帝嗎
[00:15:43.000 --> 00:15:46.000]  當他看見神的僕人摩西
[00:15:46.000 --> 00:15:49.000]  竟然因為一點點的不順服
[00:15:49.000 --> 00:15:52.000]  結果神就責備他
[00:15:52.000 --> 00:15:54.000]  不容許他進入迦南帝
[00:15:54.000 --> 00:15:57.000]  讓他死在尼泊山
[00:15:57.000 --> 00:15:58.000]  哇
[00:15:58.000 --> 00:16:00.000]  這麼嚴厲的神
[00:16:00.000 --> 00:16:01.000]  有些時候讓我們覺得
[00:16:01.000 --> 00:16:04.000]  我真的要跟隨下去嗎
[00:16:04.000 --> 00:16:08.000]  甚至他看見約瑟雅連記老邁
[00:16:08.000 --> 00:16:11.000]  還有許多未得之地
[00:16:11.000 --> 00:16:12.000]  我告訴你
[00:16:12.000 --> 00:16:14.000]  許多人遇到這些事情
[00:16:14.000 --> 00:16:17.000]  早已經灰心喪膽
[00:16:17.000 --> 00:16:20.000]  不再侍奉不再跟隨
[00:16:20.000 --> 00:16:22.000]  但弟兄姊妹雖然如此
[00:16:22.000 --> 00:16:23.000]  我們看見沒有一件事情
[00:16:23.000 --> 00:16:25.000]  叫迦勒灰心的
[00:16:25.000 --> 00:16:26.000]  沒有一件事情
[00:16:26.000 --> 00:16:28.000]  能夠叫他喪膽的
[00:16:28.000 --> 00:16:29.000]  十一節他怎麼說呢
[00:16:29.000 --> 00:16:32.000]  他說如今我八十五歲了
[00:16:32.000 --> 00:16:33.000]  我還是強壯
[00:16:33.000 --> 00:16:35.000]  我的力量那時如何
[00:16:35.000 --> 00:16:37.000]  現在也是如何
[00:16:37.000 --> 00:16:39.000]  他一點沒有忘記
[00:16:39.000 --> 00:16:42.000]  他年輕的心志
[00:16:42.000 --> 00:16:43.000]  弟兄姊妹
[00:16:43.000 --> 00:16:44.000]  也許你我今天坐在這裡
[00:16:44.000 --> 00:16:45.000]  我們會很嘆息地說
[00:16:45.000 --> 00:16:47.000]  我們不再年輕
[00:16:47.000 --> 00:16:51.000]  劉慕斯也嘆息說不再年輕
[00:16:51.000 --> 00:16:55.000]  我不知道還能跳多久
[00:16:55.000 --> 00:16:58.000]  我們的確不再年輕
[00:16:58.000 --> 00:16:59.000]  但我請問你
[00:16:59.000 --> 00:17:02.000]  你年輕的心志在哪裡
[00:17:02.000 --> 00:17:03.000]  難道一點點生活的
[00:17:03.000 --> 00:17:06.000]  重擔跟壓力
[00:17:06.000 --> 00:17:08.000]  就叫你灰心嗎
[00:17:08.000 --> 00:17:10.000]  叫你失去信心嗎
[00:17:10.000 --> 00:17:11.000]  難道只是因為一點
[00:17:11.000 --> 00:17:14.000]  別人的軟弱跟跌倒
[00:17:14.000 --> 00:17:15.000]  就叫你心灰意冷
[00:17:15.000 --> 00:17:17.000]  不再跟隨嗎
[00:17:17.000 --> 00:17:20.000]  難道只受到一點點的傷害
[00:17:20.000 --> 00:17:22.000]  就叫你跌倒了嗎
[00:17:22.000 --> 00:17:24.000]  難道只遭遇到一點點的
[00:17:24.000 --> 00:17:26.000]  苦難跟困境
[00:17:26.000 --> 00:17:29.000]  就足以叫你喪膽嗎
[00:17:29.000 --> 00:17:32.000]  你年輕的心志在哪裡
[00:17:32.000 --> 00:17:34.000]  你那顆曾經為主
[00:17:34.000 --> 00:17:37.000]  火熱的心志在哪裡
[00:17:37.000 --> 00:17:39.000]  你要知道多少時候
[00:17:39.000 --> 00:17:43.000]  藍主神應許成就的不是神
[00:17:43.000 --> 00:17:46.000]  神的應許必然能夠成就
[00:17:46.000 --> 00:17:47.000]  藍主神應許成就
[00:17:47.000 --> 00:17:50.000]  常常是我們自己
[00:17:50.000 --> 00:17:52.000]  在等候的過程當中
