
[00:00:00.000 --> 00:00:03.440]  路加福音第十四章二十五節說
[00:02:40.960 --> 00:02:46.400]  做門徒的代價其實不是在這段經文裡找到的字眼
[00:02:46.400 --> 00:02:50.560]  如果你看看十四章和十五章的上文下理
[00:02:50.560 --> 00:02:55.120]  耶穌其實是在說做門徒的價值
[00:02:55.120 --> 00:02:58.800]  因為在天國裡門徒有超然的身價
[00:02:58.800 --> 00:03:01.600]  在神眼中有無比的寶貴
[00:03:01.600 --> 00:03:05.360]  所以如果你做不成門徒就真的丟心了
[00:03:05.360 --> 00:03:10.480]  耶穌的確為做門徒定了一些資格
[00:03:10.480 --> 00:03:13.120]  為做門徒定了一些標準
[00:03:13.120 --> 00:03:17.040]  所以可以說是有所謂做門徒的代價
[00:03:17.040 --> 00:03:19.680]  但你看清楚耶穌的意思是
[00:03:19.680 --> 00:03:22.480]  無論你覺得做門徒的代價是多少
[00:03:22.480 --> 00:03:25.440]  相比起做不成門徒的代價
[00:03:25.440 --> 00:03:28.560]  根本是蚊比和牛比
[00:03:28.560 --> 00:03:30.560]  即是無比
[00:03:30.560 --> 00:03:34.400]  為什麼耶穌要等一大群人跟著祂的時候
[00:03:34.400 --> 00:03:36.400]  才發出這個警告呢
[00:03:36.400 --> 00:03:39.760]  讀聖經和聽任何故事一樣
[00:03:39.760 --> 00:03:42.160]  有時候不要太一廂情願
[00:03:42.160 --> 00:03:44.880]  認定故事主角的動機
[00:03:44.880 --> 00:03:47.120]  其實理由可能很簡單
[00:03:47.120 --> 00:03:49.680]  如果你有些重要的事要說
[00:03:49.680 --> 00:03:53.120]  你就會等多些人在聽你的時候說
[00:03:53.120 --> 00:03:55.280]  那時候一大群人跟著耶穌
[00:03:55.280 --> 00:03:56.560]  不說什麼時候說
[00:03:56.560 --> 00:04:00.720]  你回去看看當時背景想一想
[00:04:00.720 --> 00:04:05.360]  有誰知道跟隨主是要付代價的呢
[00:04:05.360 --> 00:04:09.040]  耶穌是不是真的要畫公仔畫出腸呢
[00:04:09.040 --> 00:04:11.760]  跟隨耶穌這群猶太人
[00:04:11.760 --> 00:04:13.760]  為了要找到這個彌賽
[00:04:13.760 --> 00:04:17.200]  上刀山下油鍋都在所不辭
[00:04:17.200 --> 00:04:19.440]  搞時代革命推翻羅馬政權
[00:04:19.440 --> 00:04:21.440]  你以為是開玩笑嗎
[00:04:21.440 --> 00:04:24.320]  路加坊第一代的讀者
[00:04:24.320 --> 00:04:28.400]  是一些初期教會被嚴重迫害的信徒
[00:04:28.400 --> 00:04:32.320]  誰不知道做門徒是會沒命的呢
[00:04:32.320 --> 00:04:35.440]  反而不是每一個人都知道
[00:04:35.440 --> 00:04:38.560]  做門徒的天國價值
[00:04:38.560 --> 00:04:41.840]  做不成門徒的代價
[00:04:41.840 --> 00:04:44.480]  嚴格來說除了耶穌之外沒有人知道
[00:04:44.480 --> 00:04:47.200]  因為只有祂在天國那裡來
[00:04:47.200 --> 00:04:50.320]  所以耶穌才要這麼鄭重的警告
[00:04:50.320 --> 00:04:54.960]  這個世界上沒有一件事比門徒的身份更重要
[00:04:54.960 --> 00:04:59.840]  不要因為這個世界上的事因小失大
[00:04:59.840 --> 00:05:02.720]  因為這個世界的任何東西
[00:05:02.720 --> 00:05:06.000]  放棄了做門徒的機會
[00:05:06.000 --> 00:05:11.920]  想想耶穌說的話今天和一世的一樣
[00:05:11.920 --> 00:05:16.400]  有誰真的基督徒不知道做門徒要付代價
[00:05:16.400 --> 00:05:18.720]  根據一個機構叫做OpenDoors
[00:05:18.720 --> 00:05:20.000]  最近的報告
[00:05:20.000 --> 00:05:24.800]  今天的世界有2億4千5百萬的基督徒
[00:05:24.800 --> 00:05:28.080]  生活在最高度的迫害當中
[00:05:28.080 --> 00:05:33.040]  在南美洲當中21個基督徒就一個
[00:05:33.040 --> 00:05:36.640]  在非洲當中6個就有一個
[00:05:36.640 --> 00:05:41.120]  在亞洲3個基督徒就有一個
[00:05:41.120 --> 00:05:45.520]  而且這個人口還是以兩位數字的百分比
[00:05:45.520 --> 00:05:47.680]  每年增長的
[00:05:47.680 --> 00:05:49.200]  其實就算在美國
[00:05:49.200 --> 00:05:55.440]  基督徒也是受越來越多各方面的排擠和歧視
[00:05:55.440 --> 00:05:57.440]  所以就算教會不說
[00:05:57.440 --> 00:06:01.840]  外面所有人都知道做基督徒要付代價
[00:06:01.840 --> 00:06:03.600]  但正是因為這樣
[00:06:03.600 --> 00:06:07.360]  我們才要回到這段經文裏看清楚
[00:06:07.360 --> 00:06:09.280]  我們要衡量價值
[00:06:09.280 --> 00:06:12.080]  不只是想著所謂做門徒的代價
[00:06:12.080 --> 00:06:16.720]  而是衡量清楚做不成門徒的代價
[00:06:16.720 --> 00:06:19.920]  這段在路加表第十四章的經文
[00:06:19.920 --> 00:06:25.040]  讓我們看到五個天國經濟學的原則
[00:06:25.040 --> 00:06:29.440]  第一門徒的價值才是真正的問題
[00:06:29.440 --> 00:06:30.960]  你要想一件事值不值
[00:06:30.960 --> 00:06:32.800]  不只是想他賣多少錢
[00:06:32.800 --> 00:06:35.760]  而是要想他值多少錢
[00:06:35.760 --> 00:06:37.760]  門徒的價值是多少
[00:06:37.760 --> 00:06:39.520]  如果你相信耶穌的話
[00:06:39.520 --> 00:06:41.760]  門徒的價值就是無限
[00:06:41.760 --> 00:06:43.680]  但如果你不相信耶穌
[00:06:43.680 --> 00:06:46.320]  做門徒就一錢不值
[00:06:46.320 --> 00:06:50.240]  第二天國只是屬於門徒
[00:06:50.240 --> 00:06:51.520]  耶穌清楚地說
[00:06:51.520 --> 00:06:54.480]  被召的人多損上的人少
[00:06:54.480 --> 00:06:57.040]  所以真的有人會做不成門徒
[00:06:57.040 --> 00:06:59.280]  天國沒有份的
[00:06:59.280 --> 00:07:02.160]  第三所謂門徒的代價
[00:07:02.160 --> 00:07:03.600]  無論是多少
[00:07:03.600 --> 00:07:07.120]  都不及做不成門徒的代價
[00:07:07.120 --> 00:07:08.720]  如果你衡量清楚
[00:07:08.720 --> 00:07:12.560]  你是不可能放棄做門徒這麼蠢的
[00:07:12.560 --> 00:07:15.840]  第四所謂門徒的代價
[00:07:15.840 --> 00:07:20.480]  其實比較準確的描述是信心的考驗
[00:07:20.480 --> 00:07:22.240]  一個人做的決定
[00:07:22.240 --> 00:07:25.280]  最終是基於心底真正的信仰
[00:07:25.280 --> 00:07:27.040]  如果你真的相信耶穌
[00:07:27.040 --> 00:07:29.360]  當你懷疑你有可能做不成門徒
[00:07:29.360 --> 00:07:30.400]  你會怎樣?
[00:07:30.400 --> 00:07:33.040]  你會不惜工本去補課
[00:07:33.040 --> 00:07:36.400]  所以只有真正信心的門徒
[00:07:36.400 --> 00:07:39.840]  才會勝過信心的考驗
[00:07:39.840 --> 00:07:43.600]  願意付出所謂門徒的代價
[00:07:43.600 --> 00:07:44.400]  第五
[00:07:44.400 --> 00:07:46.960]  所以當你面對信心的考驗的時候
[00:07:46.960 --> 00:07:48.160]  你應該怎樣?
[00:07:48.160 --> 00:07:49.920]  耶穌的提醒就是
[00:07:49.920 --> 00:07:53.040]  衡量代價
[00:07:53.040 --> 00:07:55.600]  不要因為這個世界的任何東西
[00:07:55.600 --> 00:07:59.440]  包括你的婚姻、家庭甚至你的性命
[00:07:59.440 --> 00:08:02.640]  使你喪失了做門徒的機會
[00:08:02.640 --> 00:08:05.520]  讓我簡單地解釋這五個原則
[00:08:05.520 --> 00:08:06.720]  第一個原則
[00:08:06.720 --> 00:08:09.760]  門徒的價值才是真正的問題
[00:08:09.760 --> 00:08:12.080]  怎樣計算門徒的價值呢?
[00:08:12.080 --> 00:08:14.000]  如果你有個財經顧問
[00:08:14.000 --> 00:08:16.000]  他幫你計算一下
[00:08:16.000 --> 00:08:21.200]  你的網絡價值是怎樣計算的呢?
[00:08:21.200 --> 00:08:26.320]  原則是比較複雜的,但我剛剛查過十年公債是0.609%
[00:08:26.320 --> 00:08:28.640]  所以就當作是零,簡單很多
[00:08:28.640 --> 00:08:29.920]  你有多少儲蓄
[00:08:29.920 --> 00:08:33.600]  加上你一年收入支出之後剩下多少
[00:08:33.600 --> 00:08:34.800]  你還有多少條命
[00:08:34.800 --> 00:08:37.280]  大概就是這樣
[00:08:37.280 --> 00:08:40.160]  所以我想神大概也是這樣
[00:08:40.160 --> 00:08:41.440]  收你做門徒
[00:08:41.440 --> 00:08:44.400]  你當然在天國裡面有些貢獻
[00:08:44.400 --> 00:08:46.240]  唯一不同的是
[00:08:46.240 --> 00:08:49.360]  你的貢獻是一直到永遠的
[00:08:49.360 --> 00:08:53.840]  所以門徒在天國永恆的價值有多少
[00:08:53.840 --> 00:08:56.640]  就是無限
[00:08:56.640 --> 00:08:58.320]  做門徒是什麼意思
[00:08:58.320 --> 00:08:59.760]  學耶穌
[00:08:59.760 --> 00:09:03.040]  所以到新天新地還有東西可以學
[00:09:03.040 --> 00:09:05.520]  牧師兩星期前怎麼說
[00:09:05.520 --> 00:09:08.080]  一日為師,終生為師
[00:09:08.080 --> 00:09:11.680]  耶穌收你做門徒你就永遠是他的門徒
[00:09:11.680 --> 00:09:14.160]  有很多東西可以學
[00:09:14.160 --> 00:09:15.440]  但是要留心
[00:09:15.440 --> 00:09:17.600]  這個門徒的無限價值
[00:09:17.600 --> 00:09:21.040]  是你做得整門徒才有的
[00:09:21.040 --> 00:09:24.560]  如果明知你在天國不單沒有貢獻
[00:09:24.560 --> 00:09:28.160]  還會一直虧本,一直虧到永遠
[00:09:28.160 --> 00:09:30.480]  你做老闆,你會怎樣
[00:09:30.480 --> 00:09:33.440]  難聽一點說,當然是斬倉
[00:09:33.440 --> 00:09:36.560]  做得大老闆當然不會死錯人
[00:09:36.560 --> 00:09:39.120]  誰才有資格做門徒
[00:09:39.120 --> 00:09:42.960]  最主要的條件就是愛耶穌
[00:09:42.960 --> 00:09:44.640]  越愛耶穌的門徒
[00:09:44.640 --> 00:09:47.280]  他的門徒價值就越高
[00:09:47.280 --> 00:09:48.240]  換句話說
[00:09:48.240 --> 00:09:49.840]  主對你越寶貴
[00:09:49.840 --> 00:09:51.760]  你對主也越寶貴
[00:09:51.760 --> 00:09:53.360]  神對你沒什麼用
[00:09:53.360 --> 00:09:54.960]  你對神也沒什麼用
[00:09:54.960 --> 00:09:57.040]  就是這麼簡單
[00:09:57.040 --> 00:09:58.400]  耶穌的意思
[00:09:58.400 --> 00:10:00.800]  當然不是說一切婚姻、家庭
[00:10:00.800 --> 00:10:02.640]  以及地面上你擁有的東西
[00:10:02.640 --> 00:10:03.920]  是沒有價值的
[00:10:03.920 --> 00:10:06.240]  不過耶穌要你看清楚
[00:10:06.240 --> 00:10:08.720]  在地上的事情
[00:10:08.720 --> 00:10:10.320]  今天就算多重要
[00:10:10.320 --> 00:10:13.120]  都有價值消失的一天
[00:10:13.120 --> 00:10:14.960]  只有門徒的身份
[00:10:14.960 --> 00:10:18.560]  你才可以搬到新天新地
[00:10:18.560 --> 00:10:20.000]  譬如你的婚姻
[00:10:20.000 --> 00:10:24.400]  當然是一個至死不渝的海誓山盟
[00:10:24.400 --> 00:10:26.080]  但是到死那天
[00:10:26.080 --> 00:10:28.560]  這個關係也會解除
[00:10:28.560 --> 00:10:31.280]  你的身體當然要保養一下
[00:10:31.280 --> 00:10:33.760]  但是身體也有過期的一天
[00:10:33.760 --> 00:10:37.040]  你唯一可以帶到新天新地的
[00:10:37.040 --> 00:10:39.280]  就是你這個門徒的身份
[00:10:39.280 --> 00:10:40.640]  所以你想遠一點
[00:10:40.640 --> 00:10:44.160]  就知道哪樣東西重要了
[00:10:44.160 --> 00:10:47.040]  上個月我女兒和爸爸媽媽
[00:10:47.040 --> 00:10:49.360]  終於從波士頓搬到聖浩西
[00:10:49.360 --> 00:10:50.480]  過去幾個星期
[00:10:50.480 --> 00:10:54.000]  我和太太Irene輪流回波士頓收拾房子
[00:10:54.000 --> 00:10:56.160]  我拍了一張照片
[00:10:56.160 --> 00:10:59.280]  一個是會搬過來的貨櫃箱
[00:10:59.280 --> 00:11:02.240]  另一個就是垃圾箱
[00:11:02.240 --> 00:11:05.600]  有很多以前很有用很寶貴的東西
[00:11:05.600 --> 00:11:07.280]  這輩子都不會再用得回
[00:11:07.280 --> 00:11:08.720]  所以找不到人給
[00:11:08.720 --> 00:11:12.720]  只可以放進垃圾桶裡面
[00:11:12.720 --> 00:11:14.320]  做門徒其實也是這樣
[00:11:14.320 --> 00:11:16.480]  人生有很多有價值的東西
[00:11:16.480 --> 00:11:18.800]  但是也有過期的一天
[00:11:18.800 --> 00:11:20.960]  但是門徒這個身份
[00:11:20.960 --> 00:11:25.280]  就是每天增值一直到永遠
[00:11:25.280 --> 00:11:27.200]  第二個原則
[00:11:27.200 --> 00:11:30.480]  天國只是屬於門徒的
[00:11:30.480 --> 00:11:33.200]  只是門徒有份而已
[00:11:33.200 --> 00:11:36.160]  我想大家都記得這個才幹的比喻
[00:11:36.160 --> 00:11:38.560]  在小事上忠心的僕人怎樣
[00:11:38.560 --> 00:11:40.320]  在大事上也會忠心
[00:11:40.320 --> 00:11:42.560]  所以給他一個更偉大的任務
[00:11:42.560 --> 00:11:44.960]  在小事上不忠心的僕人怎樣
[00:11:44.960 --> 00:11:47.840]  在大事上就沒有份
[00:11:47.840 --> 00:11:49.600]  其實現在我們在地上
[00:11:49.600 --> 00:11:52.000]  應該看自己入門的
[00:11:52.000 --> 00:11:54.400]  做門徒的候選人
[00:11:54.400 --> 00:11:55.600]  還沒畢業的
[00:11:55.600 --> 00:11:58.000]  即是undergraduate
[00:11:58.000 --> 00:12:00.160]  到你在這個人生大學
[00:12:00.160 --> 00:12:02.480]  經歷過考驗畢業了
[00:12:02.480 --> 00:12:07.360]  才可以算是一個百分之百的天國門徒
[00:12:07.360 --> 00:12:09.120]  有沒有人會畢不了業呢
[00:12:09.120 --> 00:12:10.160]  當然有
[00:12:10.160 --> 00:12:11.280]  十二個門徒當中
[00:12:11.280 --> 00:12:13.520]  猶太就是一個例子
[00:12:13.520 --> 00:12:17.040]  我猜其他門徒在醫病趕鬼的時候
[00:12:17.040 --> 00:12:18.960]  猶太也有份的
[00:12:18.960 --> 00:12:21.520]  但最後沒有
[00:12:21.520 --> 00:12:22.960]  為什麼
[00:12:22.960 --> 00:12:25.360]  猶太由始至終
[00:12:25.360 --> 00:12:29.520]  是為了地上的金銀財寶來跟隨耶穌
[00:12:29.520 --> 00:12:32.960]  從來沒有真心做一個天國門徒
[00:12:32.960 --> 00:12:35.440]  猶太以為耶穌死了就什麼都沒有了
[00:12:35.440 --> 00:12:38.800]  他自己的問題可以一死了之
[00:12:38.800 --> 00:12:43.920]  證明猶太根本從來沒信過死後有來生
[00:12:43.920 --> 00:12:45.200]  這段經文之前
[00:12:45.200 --> 00:12:46.480]  路加福音十四章
[00:12:46.480 --> 00:12:49.920]  耶穌說這個大筵席的比喻
[00:12:49.920 --> 00:12:52.560]  很多人被邀請參加一個大筵席
[00:12:52.560 --> 00:12:54.160]  但都是殺手零頭
[00:12:54.160 --> 00:12:55.600]  最後原本沒有份的
[00:12:55.600 --> 00:12:56.720]  反而被邀請
[00:12:56.720 --> 00:13:00.080]  意思就是有很多本來有機會做門徒的
[00:13:00.080 --> 00:13:01.120]  自動棄權
[00:13:01.120 --> 00:13:03.280]  就讓位給其他人
[00:13:03.280 --> 00:13:05.760]  好像猶太人不接受耶穌
[00:13:05.760 --> 00:13:08.240]  便便宜了外邦人
[00:13:08.240 --> 00:13:10.560]  馬太福音同一個比喻
[00:13:10.560 --> 00:13:12.400]  再加了一點記載
[00:13:12.400 --> 00:13:15.840]  原來那些不肯應邀赴會的人當中
[00:13:15.840 --> 00:13:18.640]  有些惡死到打死了派帖
[00:13:18.640 --> 00:13:20.560]  於是主人一怒之下
[00:13:20.560 --> 00:13:23.280]  派軍隊去對付這群惡人
[00:13:23.280 --> 00:13:28.800]  另外亦有些人被人強行拉來參加大筵席
[00:13:28.800 --> 00:13:30.720]  不服氣
[00:13:30.720 --> 00:13:31.680]  那怎麼辦?
[00:13:31.680 --> 00:13:32.720]  沒有穿禮服
[00:13:32.720 --> 00:13:34.000]  無聲抗議
[00:13:34.000 --> 00:13:35.840]  主人看到怎麼辦?
[00:13:35.840 --> 00:13:37.200]  把他們踢走
[00:13:37.200 --> 00:13:38.720]  所以耶穌說
[00:13:38.720 --> 00:13:40.240]  被召的人多
[00:13:40.240 --> 00:13:41.920]  損傷的人少
[00:13:41.920 --> 00:13:43.600]  即是說
[00:13:43.600 --> 00:13:45.520]  面是別人給的
[00:13:45.520 --> 00:13:47.200]  架是自己丟的
[00:13:47.200 --> 00:13:49.200]  有很多人被邀請做門徒
[00:13:49.200 --> 00:13:52.400]  但推衫推舍有些面為其難
[00:13:52.400 --> 00:13:53.680]  做一下樣子的
[00:13:53.680 --> 00:13:54.880]  其實沒有心
[00:13:54.880 --> 00:13:56.960]  這些就是
[00:13:56.960 --> 00:13:59.120]  只看到做門徒不方便
[00:13:59.120 --> 00:14:02.640]  看不到做門徒價值的人
[00:14:02.640 --> 00:14:05.440]  耶穌在十三章二十四節
[00:14:05.440 --> 00:14:07.440]  之前說得很清楚
[00:14:07.440 --> 00:14:09.440]  你們要努力進閘門
[00:14:09.440 --> 00:14:14.400]  我告訴你們將來有很多人想進去卻不能
[00:14:14.400 --> 00:14:16.400]  誰能夠進入這扇門
[00:14:16.400 --> 00:14:19.760]  就是經得起考驗的門徒
[00:14:19.760 --> 00:14:21.760]  真的有人進不去
[00:14:21.760 --> 00:14:23.360]  到時就後悔了
[00:14:23.360 --> 00:14:26.080]  那些現在對耶穌不秋不彩
[00:14:26.080 --> 00:14:29.920]  以為到時還未遲才可以認親認戚
[00:14:29.920 --> 00:14:31.120]  拉斜邊
[00:14:31.120 --> 00:14:31.840]  跟耶穌說
[00:14:31.840 --> 00:14:36.960]  久仰久仰,遺憾一直無緣拜候,緣慳一面
[00:14:36.960 --> 00:14:38.560]  耶穌到時怎說
[00:14:38.560 --> 00:14:40.160]  不認識你
[00:14:40.160 --> 00:14:42.560]  所以耶穌要鄭重警告
[00:14:42.560 --> 00:14:47.680]  你想清楚才放過這個做門徒的機會
[00:14:47.680 --> 00:14:49.680]  這就是第三點
[00:14:49.680 --> 00:14:51.680]  所謂門徒的代價
[00:14:51.680 --> 00:14:56.640]  無論是多少都不及做不成門徒的價值
[00:14:56.640 --> 00:15:02.720]  耶穌說凡不背著自己的十字架來跟從我的,也不能作我的門徒
[00:15:02.720 --> 00:15:06.640]  在這裡耶穌不是預言自己要釘身十字架
[00:15:06.640 --> 00:15:10.400]  當時說釘十字架就等於我們說不得好死
[00:15:10.400 --> 00:15:13.760]  做得門徒就預了不得好死
[00:15:13.760 --> 00:15:16.800]  耶穌不是說每一個門徒都會釘十字架
[00:15:16.800 --> 00:15:19.040]  或者每一個門徒都會殉道
[00:15:19.040 --> 00:15:22.960]  但耶穌要表明信心的考驗是必然的
[00:15:22.960 --> 00:15:30.400]  只有真正的門徒,明白做門徒有無比價值的才會勝過這個考驗
[00:15:30.400 --> 00:15:34.720]  耶穌跟我們做了一個假想實驗
[00:15:34.720 --> 00:15:36.720]  如果你要建一間房子
[00:15:36.720 --> 00:15:40.880]  你當然會計算一下房子的價值和建築費用
[00:15:40.880 --> 00:15:42.160]  建築成本
[00:15:42.160 --> 00:15:44.160]  有賺你才會開工
[00:15:44.160 --> 00:15:46.960]  會不會建到一半覺得不值各自計劃
[00:15:46.960 --> 00:15:48.240]  不會的
[00:15:48.240 --> 00:15:52.080]  正常人不相信房子的價值就不會開工
[00:15:52.080 --> 00:15:54.080]  但如果你相信房子的價值
[00:15:54.080 --> 00:15:58.080]  你就會一直投資下去直到建完房子為止
[00:15:58.080 --> 00:16:00.720]  所以如果你不相信耶穌是神的兒子
[00:16:00.720 --> 00:16:03.200]  那就索性不會做門徒
[00:16:03.200 --> 00:16:06.800]  就好像有一間房子明知沒有人買
[00:16:06.800 --> 00:16:08.320]  你何必建呢
[00:16:08.320 --> 00:16:11.920]  但如果你真心相信耶穌是救主
[00:16:11.920 --> 00:16:14.320]  你為何會不想做門徒呢
[00:16:14.320 --> 00:16:17.600]  你明知耶穌會給高價買這間房子
[00:16:17.600 --> 00:16:19.280]  還住在裡面
[00:16:19.280 --> 00:16:22.080]  多少錢你也會建完
[00:16:22.080 --> 00:16:25.440]  就好像李超人
[00:16:25.440 --> 00:16:28.320]  三百多萬本BNO
[00:16:28.320 --> 00:16:31.840]  當然是第一時間在倫敦搞個香港城
[00:16:31.840 --> 00:16:33.680]  明擺錢落你袋
[00:16:33.680 --> 00:16:35.680]  還用想嗎
[00:16:35.680 --> 00:16:40.560]  經濟學家說機會成本
[00:16:40.560 --> 00:16:42.080]  做一件事的代價
[00:16:42.080 --> 00:16:45.280]  不只是計算要花多少錢
[00:16:45.280 --> 00:16:47.760]  還要計算可以賺多少錢
[00:16:47.760 --> 00:16:50.080]  做不成門徒的代價
[00:16:50.080 --> 00:16:53.360]  就是一個難以估計的機會成本
[00:16:53.360 --> 00:16:56.720]  因為門徒的價值是無限的
[00:16:56.720 --> 00:16:58.800]  有人問
[00:16:58.800 --> 00:17:00.720]  九恩不是免費的嗎
[00:17:00.720 --> 00:17:03.120]  為何做門徒要有代價
[00:17:03.120 --> 00:17:06.400]  我住在波士頓30年
[00:17:06.400 --> 00:17:10.720]  所以和紐約那邊浸信會的教務同工很友好
[00:17:10.720 --> 00:17:14.720]  在布魯克林有大量福州來的移民
[00:17:14.720 --> 00:17:18.880]  所以有很多教會專門服務福州來
[00:17:18.880 --> 00:17:21.200]  主要是做餐館的同胞
[00:17:21.200 --> 00:17:25.440]  因為我們有很多福州來的同胞要辦身份
[00:17:25.440 --> 00:17:29.840]  所以很多都爭著成為教會的會員
[00:17:29.840 --> 00:17:33.440]  因為有些幫人申請辦綠卡的律師說
[00:17:33.440 --> 00:17:37.280]  有封教會信對申請居留有幫助
[00:17:37.280 --> 00:17:40.160]  你知道現在很多地方有宗教迫害
[00:17:40.160 --> 00:17:41.680]  拆十字架那種
[00:17:41.680 --> 00:17:45.600]  結果教會辦成會有訓練班
[00:17:45.600 --> 00:17:47.200]  即是我們稱為101那種
[00:17:47.200 --> 00:17:48.400]  大排長龍
[00:17:48.400 --> 00:17:51.440]  做到全都人一隻隻
[00:17:51.440 --> 00:17:55.200]  有些教會索性提供門檻
[00:17:55.200 --> 00:17:58.320]  收少許會員訓練班的學費
[00:17:58.320 --> 00:18:00.880]  但有些教會覺得不行
[00:18:00.880 --> 00:18:03.040]  九恩是免費的
[00:18:03.040 --> 00:18:05.280]  會員訓練班怎可以收錢
[00:18:05.280 --> 00:18:07.440]  就被人說頂爛事
[00:18:07.440 --> 00:18:09.760]  於是就另一個方法
[00:18:09.760 --> 00:18:10.720]  不收學費
[00:18:10.720 --> 00:18:15.520]  但將會員訓練班改多幾堂
[00:18:15.520 --> 00:18:17.040]  還是這麼多人
[00:18:17.040 --> 00:18:19.200]  加上加上終於加到廿堂
[00:18:19.200 --> 00:18:21.200]  終於人少了一點
[00:18:21.200 --> 00:18:22.640]  以為搞定了
[00:18:22.640 --> 00:18:25.520]  誰知第十九堂就出事了
[00:18:25.520 --> 00:18:29.440]  因為第十九堂說十一奉獻
[00:18:29.440 --> 00:18:32.880]  上完那堂就有很多學員投訴
[00:18:32.880 --> 00:18:35.840]  說你們這個教會騙人
[00:18:35.840 --> 00:18:37.120]  又說免費
[00:18:37.120 --> 00:18:40.400]  人家教會只收一次入會學費
[00:18:40.400 --> 00:18:45.200]  說你們每個月要給十分之一收入
[00:18:45.200 --> 00:18:47.520]  你不要去搶
[00:18:47.520 --> 00:18:49.760]  你說甚麼全都人
[00:18:49.760 --> 00:18:52.960]  你們基本上是藏刀人
[00:18:52.960 --> 00:18:58.320]  如果有人問做門徒的代價是多少
[00:18:58.320 --> 00:18:59.600]  你會怎樣回答
[00:18:59.600 --> 00:19:01.680]  十個百分比夠了嗎
[00:19:01.680 --> 00:19:03.600]  當然不夠
[00:19:03.600 --> 00:19:06.880]  耶穌不是要收少許入息稅
[00:19:06.880 --> 00:19:08.400]  耶穌在說甚麼
[00:19:08.400 --> 00:19:10.400]  耶穌要你show hand
[00:19:10.400 --> 00:19:13.520]  看你願不願意all in
[00:19:13.520 --> 00:19:14.960]  耶穌是要問你
[00:19:14.960 --> 00:19:17.200]  是否真的信得過祂說
[00:19:17.200 --> 00:19:22.320]  做天國門徒永遠而且無限的價值
[00:19:22.320 --> 00:19:25.360]  如果門徒只做今生今世就一定不值
[00:19:25.360 --> 00:19:28.400]  所以使徒保羅說
[00:19:28.400 --> 00:19:32.080]  我們若靠基督旨在今生有子望
