
[00:00:00.000 --> 00:00:03.980]  接下來這三個月我們會講加拉泰書
[00:01:53.440 --> 00:01:56.440]  我為你們感謝神
[00:01:56.440 --> 00:01:59.440]  唯獨加拉泰書就沒有
[00:01:59.440 --> 00:02:02.440]  因為保羅救人心切
[00:02:02.440 --> 00:02:05.440]  他見到加拉泰宗教會在危險當中
[00:02:05.440 --> 00:02:08.440]  他都沒有空講客氣話
[00:02:08.440 --> 00:02:10.440]  兩個星期之前
[00:02:10.440 --> 00:02:13.440]  我們教會就出現類似的情況
[00:02:13.440 --> 00:02:17.440]  那時候我們樓上的副堂要裝修
[00:02:17.440 --> 00:02:19.440]  因為小孩子越來越多
[00:02:19.440 --> 00:02:21.440]  我們要安隔音板
[00:02:21.440 --> 00:02:24.440]  有個公司的工人就搬隔音板來
[00:02:24.440 --> 00:02:26.440]  但差不多搬完的時候
[00:02:26.440 --> 00:02:28.440]  他突然間在樓上暈了
[00:02:28.440 --> 00:02:30.440]  我們的幹事就扶起他
[00:02:30.440 --> 00:02:34.440]  馬上叫杜全道杜全道快點來
[00:02:34.440 --> 00:02:36.440]  你知道我們的杜志維全道
[00:02:36.440 --> 00:02:39.440]  是有專業的醫療訓練
[00:02:39.440 --> 00:02:41.440]  他剛剛在這裡生殼
[00:02:41.440 --> 00:02:42.440]  他出來
[00:02:42.440 --> 00:02:44.440]  杜全道一出來
[00:02:44.440 --> 00:02:46.440]  一手就撥開那個幹事
[00:02:46.440 --> 00:02:50.440]  然後將這個工人反側身
[00:02:50.440 --> 00:02:53.440]  讓他的呼吸系統暢順
[00:02:53.440 --> 00:02:55.440]  你知道我們的杜先生
[00:02:55.440 --> 00:02:57.440]  素來溫文儀雅
[00:02:57.440 --> 00:02:59.440]  他不是輕易一手撥開人
[00:02:59.440 --> 00:03:01.440]  他是來到
[00:03:01.440 --> 00:03:04.440]  你好嗎?是不是辛苦了?
[00:03:04.440 --> 00:03:06.440]  要不要我幫幫忙呢?
[00:03:06.440 --> 00:03:08.440]  但那時候來到不是
[00:03:08.440 --> 00:03:10.440]  一手就將我們的幹事撥到他旁邊
[00:03:10.440 --> 00:03:12.440]  幸好沒有撥暈他
[00:03:12.440 --> 00:03:14.440]  不然就要救了兩個
[00:03:14.440 --> 00:03:16.440]  杜先生因為救人心切
[00:03:16.440 --> 00:03:18.440]  保羅也是這樣
[00:03:18.440 --> 00:03:20.440]  他的心情是重要的
[00:03:20.440 --> 00:03:23.440]  他寫這本書是充滿迫切性和動力
[00:03:23.440 --> 00:03:26.440]  是其他的書信看不到
[00:03:26.440 --> 00:03:28.440]  今天是加拉太書的第一講
[00:03:28.440 --> 00:03:30.440]  在接下來三個月
[00:03:30.440 --> 00:03:33.440]  我們自己同工廣道就會講加拉太書
[00:03:33.440 --> 00:03:35.440]  因為第一講
[00:03:35.440 --> 00:03:36.440]  我要將加拉太書
[00:03:36.440 --> 00:03:39.440]  在整本新約傳書裡面的位置
[00:03:39.440 --> 00:03:41.440]  用一分鐘跟大家講
[00:03:41.440 --> 00:03:44.440]  可以說是一分鐘的新約蓋南
[00:03:44.440 --> 00:03:49.440]  我們教會有三個月的新約蓋南課程
[00:03:49.440 --> 00:03:51.440]  有沒有人讀過的請舉手
[00:03:51.440 --> 00:03:53.440]  我們上過新約蓋南的
[00:03:53.440 --> 00:03:55.440]  一個
[00:03:55.440 --> 00:03:58.440]  有人想舉手就給太太按住
[00:03:58.440 --> 00:04:03.440]  一個
[00:04:03.440 --> 00:04:04.440]  都幾少
[00:04:04.440 --> 00:04:06.440]  希望我們下次開始的時候
[00:04:06.440 --> 00:04:12.440]  大家不要失去這個機會
[00:04:12.440 --> 00:04:18.440]  我們重溫整本新約傳書
[00:04:18.440 --> 00:04:19.440]  總共有多少卷
[00:04:19.440 --> 00:04:21.440]  三九二十七
[00:04:21.440 --> 00:04:22.440]  舊約三十九
[00:04:22.440 --> 00:04:23.440]  新約二十七
[00:04:23.440 --> 00:04:24.440]  加上六十六
[00:04:24.440 --> 00:04:25.440]  二十七卷書
[00:04:25.440 --> 00:04:27.440]  頭的四卷是四福音
[00:04:27.440 --> 00:04:29.440]  接著第五卷是少學人卷
[00:04:29.440 --> 00:04:32.440]  你減掉五卷就剩下二十二卷
[00:04:32.440 --> 00:04:34.440]  二十二卷書裡面
[00:04:34.440 --> 00:04:36.440]  最後的卷是什麼
[00:04:36.440 --> 00:04:37.440]  啟示錄
[00:04:37.440 --> 00:04:40.440]  有人說啟示錄其實也是一卷書信
[00:04:40.440 --> 00:04:43.440]  你算起來就只有二十二卷書信
[00:04:43.440 --> 00:04:47.440]  這二十二卷書信可以分開三類
[00:04:47.440 --> 00:04:50.440]  由羅馬書到貼薩羅尼加後書
[00:04:50.440 --> 00:04:52.440]  是寫給教會的
[00:04:52.440 --> 00:04:54.440]  寫給基督教會的
[00:04:54.440 --> 00:04:56.440]  由提摩大前書到
[00:04:56.440 --> 00:04:58.440]  肥理門書這四卷
[00:04:58.440 --> 00:05:01.440]  是寫給個人特別是教務的
[00:05:01.440 --> 00:05:03.440]  由希伯來書到啟示錄
[00:05:03.440 --> 00:05:06.440]  是寫給希伯來的信徒
[00:05:06.440 --> 00:05:08.440]  就是說九卷四卷九卷
[00:05:08.440 --> 00:05:09.440]  九四九
[00:05:09.440 --> 00:05:10.440]  很容易記
[00:05:10.440 --> 00:05:12.440]  有誰的生日是九月四十九號的?
[00:05:12.440 --> 00:05:13.440]  沒有
[00:05:13.440 --> 00:05:17.440]  或者是一九七九年四月九號
[00:05:17.440 --> 00:05:21.440]  如果我們看第一類
[00:05:21.440 --> 00:05:23.440]  羅馬書到貼薩羅尼加後書
[00:05:23.440 --> 00:05:25.440]  又可以把它分成三部分
[00:05:25.440 --> 00:05:27.440]  羅馬書
[00:05:27.440 --> 00:05:29.440]  哥林多前後書和迦拉太書
[00:05:29.440 --> 00:05:31.440]  是講到舊印
[00:05:31.440 --> 00:05:33.440]  基督與十格
[00:05:33.440 --> 00:05:36.440]  其實這九卷教會的書信都是講基督的
[00:05:36.440 --> 00:05:39.440]  第一類是基督與十格
[00:05:39.440 --> 00:05:41.440]  以弗所書
[00:05:41.440 --> 00:05:42.440]  一直到哥羅西書
[00:05:42.440 --> 00:05:44.440]  以弗所、肥立比、哥羅西
[00:05:44.440 --> 00:05:46.440]  這三卷是講基督與教會
[00:05:46.440 --> 00:05:48.440]  是以教會為主
[00:05:48.440 --> 00:05:50.440]  貼薩羅尼加前後書
[00:05:50.440 --> 00:05:52.440]  是講到基督的在來
[00:05:52.440 --> 00:05:54.440]  大家記得清楚
[00:05:54.440 --> 00:05:56.440]  如果我們再將第一部分
[00:05:56.440 --> 00:05:59.440]  羅馬書到迦拉太書再分類
[00:05:59.440 --> 00:06:00.440]  是很有趣的
[00:06:00.440 --> 00:06:02.440]  羅馬書是講基督的教義
[00:06:02.440 --> 00:06:04.440]  是著重教訓
[00:06:04.440 --> 00:06:06.440]  哥林多前後書
[00:06:06.440 --> 00:06:08.440]  是針對信徒的行為
[00:06:08.440 --> 00:06:09.440]  著重督責
[00:06:09.440 --> 00:06:12.440]  迦拉太書是抵抗謬誤
[00:06:12.440 --> 00:06:15.440]  著重引人使人歸正
[00:06:15.440 --> 00:06:16.440]  有個巧合
[00:06:16.440 --> 00:06:19.440]  大家記不記得提摩太后書三章十六字
[00:06:19.440 --> 00:06:20.440]  曾經是神所默示的
[00:06:20.440 --> 00:06:24.440]  依教訓督責使人歸正
[00:06:24.440 --> 00:06:26.440]  羅馬書是教訓
[00:06:26.440 --> 00:06:29.440]  哥林多是督責
[00:06:29.440 --> 00:06:31.440]  迦拉太是使人歸正
[00:06:31.440 --> 00:06:35.440]  這裏是整本新約大綱
[00:06:35.440 --> 00:06:37.440]  一分鐘講完
[00:06:37.440 --> 00:06:39.440]  牧師你分得幾過癮
[00:06:39.440 --> 00:06:41.440]  我可不可以試下
[00:06:41.440 --> 00:06:42.440]  可以的
[00:06:42.440 --> 00:06:43.440]  我鼓勵大家做
[00:06:43.440 --> 00:06:45.440]  因為新年有三日假期
[00:06:45.440 --> 00:06:47.440]  如果你好像我那麼空閒
[00:06:47.440 --> 00:06:51.440]  那三日不妨將整本新約看完
[00:06:51.440 --> 00:06:53.440]  然後將它分類
[00:06:53.440 --> 00:06:54.440]  來到我辦公室
[00:06:54.440 --> 00:06:55.440]  大家坐在這裏
[00:06:55.440 --> 00:06:56.440]  喝杯奶茶
[00:06:56.440 --> 00:06:58.440]  對照一下
[00:06:58.440 --> 00:07:00.440]  如果你的分類跟我不同
[00:07:00.440 --> 00:07:01.440]  這不等於你錯
[00:07:01.440 --> 00:07:03.440]  因為神的話語很奇妙
[00:07:03.440 --> 00:07:05.440]  任你怎樣分都可以
[00:07:05.440 --> 00:07:07.440]  所以我鼓勵大家
[00:07:07.440 --> 00:07:10.440]  如果你說牧師這個目標太過龐大
[00:07:10.440 --> 00:07:11.440]  整本新約全書
[00:07:11.440 --> 00:07:13.440]  沒有搞錯
[00:07:13.440 --> 00:07:15.440]  你可不可以
[00:07:15.440 --> 00:07:17.440]  起碼看迦拉太書
[00:07:17.440 --> 00:07:18.440]  不過份
[00:07:18.440 --> 00:07:20.440]  新年三日那麼長
[00:07:20.440 --> 00:07:21.440]  放假一二三
[00:07:21.440 --> 00:07:22.440]  照我所知
[00:07:22.440 --> 00:07:23.440]  看一卷迦拉太書
[00:07:23.440 --> 00:07:26.440]  其實迦拉太書如果用武俠小說的速度看
[00:07:26.440 --> 00:07:28.440]  三十分鐘看完
[00:07:28.440 --> 00:07:31.440]  大家試一下
[00:07:31.440 --> 00:07:33.440]  好
[00:07:33.440 --> 00:07:38.440]  我現在開始看迦拉太書第一章頭五節
[00:07:38.440 --> 00:07:39.440]  很精彩
[00:07:39.440 --> 00:07:40.440]  你看第一節的時候
[00:07:40.440 --> 00:07:41.440]  你心裏面有個疑問
[00:07:41.440 --> 00:07:44.440]  為什麼保羅那麼牙刷
[00:07:44.440 --> 00:07:46.440]  經常強調自己是使徒
[00:07:46.440 --> 00:07:48.440]  好像很標榜自己
[00:07:48.440 --> 00:07:51.440]  你有沒有想過為什麼保羅那麼
[00:07:51.440 --> 00:07:53.440]  要那麼刻意
[00:07:53.440 --> 00:07:55.440]  強調自己是使徒
[00:07:55.440 --> 00:07:57.440]  我們中國人就比較謙虛
[00:07:57.440 --> 00:07:59.440]  如果我們中國人寫一封信
[00:07:59.440 --> 00:08:00.440]  我們就會說
[00:08:00.440 --> 00:08:03.440]  小弟財疏學淺
[00:08:03.440 --> 00:08:05.440]  寫一封信來拋磚引玉
[00:08:05.440 --> 00:08:06.440]  跟你一起討論一下
[00:08:06.440 --> 00:08:07.440]  但保羅不是
[00:08:07.440 --> 00:08:09.440]  我是耶穌基督的使徒
[00:08:09.440 --> 00:08:11.440]  其實保羅是一個很謙虛的人
[00:08:11.440 --> 00:08:13.440]  他曾經對提摩太華
[00:08:13.440 --> 00:08:15.440]  他說在罪人當中害的罪魁
[00:08:15.440 --> 00:08:17.440]  你也很少說
[00:08:17.440 --> 00:08:19.440]  尤其是如果你去廉署
[00:08:19.440 --> 00:08:20.440]  喝咖啡的時候
[00:08:20.440 --> 00:08:22.440]  你會不會說在罪人當中害的罪魁
[00:08:22.440 --> 00:08:23.440]  不會
[00:08:23.440 --> 00:08:27.440]  那麼他這麼說的原因
[00:08:27.440 --> 00:08:29.440]  其實是有需要的
[00:08:29.440 --> 00:08:31.440]  我們要明白當時的背景
[00:08:31.440 --> 00:08:32.440]  我們就知道
[00:08:32.440 --> 00:08:36.440]  因為那時候有些猶太派的人
[00:08:36.440 --> 00:08:37.440]  自稱是信耶穌
[00:08:37.440 --> 00:08:41.440]  就進入了加拉太一帶的教會
[00:08:41.440 --> 00:08:44.440]  猶太派的人他們說
[00:08:44.440 --> 00:08:47.440]  上帝所有的應許和祝福
[00:08:47.440 --> 00:08:50.440]  都是要透過猶太人才能出來
[00:08:50.440 --> 00:08:54.440]  你們這些外邦人信耶穌是好的
[00:08:54.440 --> 00:08:59.440]  不過保羅所傳的恩信清義
[00:08:59.440 --> 00:09:01.440]  是不夠完全的
[00:09:01.440 --> 00:09:04.440]  你一定要再加上猶太人的規矩
[00:09:04.440 --> 00:09:06.440]  你遵守我們猶太人的規矩
[00:09:06.440 --> 00:09:09.440]  這樣才能得到神的祝福
[00:09:09.440 --> 00:09:12.440]  這些異端通常都是這樣
[00:09:12.440 --> 00:09:14.440]  最厲害的異端
[00:09:14.440 --> 00:09:16.440]  他們不會說整本聖經都錯了
[00:09:16.440 --> 00:09:18.440]  不會說耶穌基督不好
[00:09:18.440 --> 00:09:20.440]  他們說福音是好的
[00:09:20.440 --> 00:09:21.440]  聖經是好的
[00:09:21.440 --> 00:09:23.440]  不過不夠
[00:09:23.440 --> 00:09:25.440]  是要加上我的才行
[00:09:25.440 --> 00:09:30.440]  所以他們這樣攻擊保羅的福音
[00:09:30.440 --> 00:09:34.440]  他們就要首先處理保羅這個使徒的身份
[00:09:34.440 --> 00:09:36.440]  因為使徒就是上帝派
[00:09:36.440 --> 00:09:39.440]  他所說的是上帝的話語
[00:09:39.440 --> 00:09:41.440]  他是上帝的代言人
[00:09:41.440 --> 00:09:44.440]  如果他是上帝的代言人就沒有錯
[00:09:44.440 --> 00:09:46.440]  所以如果你說保羅不行的話
[00:09:46.440 --> 00:09:49.440]  保羅所傳的不行的話
[00:09:49.440 --> 00:09:52.440]  首先你要打垮他這個使徒的身份
[00:09:52.440 --> 00:09:55.440]  如果要打垮保羅使徒的身份
[00:09:55.440 --> 00:09:56.440]  好像不難
[00:09:56.440 --> 00:09:59.440]  你看看使徒群選第一章
[00:09:59.440 --> 00:10:01.440]  講到那十一個門徒
[00:10:01.440 --> 00:10:02.440]  因為猶太人吊死了
[00:10:02.440 --> 00:10:04.440]  他要選一個候補的
[00:10:04.440 --> 00:10:09.440]  他的資格就跟我們選執事的差不多
[00:10:09.440 --> 00:10:10.440]  沒有那麼詳細
[00:10:10.440 --> 00:10:11.440]  沒有那麼多的字
[00:10:11.440 --> 00:10:13.440]  但是他怎麼說呢?
[00:10:13.440 --> 00:10:16.440]  他選一個人就是從約翰施洗開始
[00:10:16.440 --> 00:10:18.440]  直到主耶穌基督離開我們
[00:10:18.440 --> 00:10:20.440]  被接上升的日子為止
[00:10:20.440 --> 00:10:22.440]  就是那三年多四年裡面
[00:10:22.440 --> 00:10:25.440]  必須要跟我們一起作伴的
[00:10:25.440 --> 00:10:28.440]  跟我們一起
[00:10:28.440 --> 00:10:30.440]  以耶穌親近
[00:10:30.440 --> 00:10:31.440]  看到他復活
[00:10:31.440 --> 00:10:34.440]  還可以做他復活的見證
[00:10:34.440 --> 00:10:37.440]  就是說要那幾年裡面跟他們一起認識
[00:10:37.440 --> 00:10:39.440]  起碼要見過耶穌基督
[00:10:39.440 --> 00:10:41.440]  看到他復活
[00:10:41.440 --> 00:10:44.440]  跟他談過話面對面
[00:10:44.440 --> 00:10:45.440]  那些人就說
[00:10:45.440 --> 00:10:46.440]  你看看
[00:10:46.440 --> 00:10:49.440]  保羅根本就沒有跟那些門徒三年多一起
[00:10:49.440 --> 00:10:51.440]  他簡直還是迫害教會
[00:10:51.440 --> 00:10:53.440]  有什麼資格做門徒呢?
[00:10:53.440 --> 00:10:55.440]  做使徒呢?
[00:10:55.440 --> 00:11:00.440]  所以現在你明白為什麼保羅這麼生氣
[00:11:00.440 --> 00:11:02.440]  他如果要為真理辯護
[00:11:02.440 --> 00:11:05.440]  他一定要很清楚地宣告
[00:11:05.440 --> 00:11:09.440]  讓人知道我是有使徒的權威
[00:11:09.440 --> 00:11:11.440]  所以他第一次開宗明義
[00:11:11.440 --> 00:11:12.440]  就是這麼說
[00:11:12.440 --> 00:11:14.440]  他是作使徒的保羅
[00:11:14.440 --> 00:11:17.440]  第一句就是作使徒的保羅
[00:11:17.440 --> 00:11:19.440]  他說我作使徒
[00:11:19.440 --> 00:11:21.440]  不是人選我的
[00:11:21.440 --> 00:11:26.440]  是耶穌基督親自召命我
[00:11:26.440 --> 00:11:32.440]  保羅第一次跟耶穌基督面對面聊天是什麼時候呢?
[00:11:32.440 --> 00:11:38.440]  這條問題是碟仔編沒有的
[00:11:38.440 --> 00:11:40.440]  他是在大馬式的路上
[00:11:40.440 --> 00:11:42.440]  他信了耶穌之後
[00:11:42.440 --> 00:11:44.440]  有三年的時間去讀神學
[00:11:44.440 --> 00:11:45.440]  去哪裡?
[00:11:45.440 --> 00:11:46.440]  是不是去美國?
[00:11:46.440 --> 00:11:48.440]  去了阿拉伯那裡
[00:11:48.440 --> 00:11:49.440]  安靜在那裡
[00:11:49.440 --> 00:11:52.440]  是耶穌基督親自啟示他
[00:11:52.440 --> 00:11:54.440]  將真理啟示他
[00:11:54.440 --> 00:11:57.440]  然後耶穌基督親自召命他成為使徒
[00:11:57.440 --> 00:12:01.440]  所以保羅第一句說
[00:12:01.440 --> 00:12:04.440]  作使徒的保羅是耶穌基督親自召命的
[00:12:04.440 --> 00:12:05.440]  不僅如此
[00:12:05.440 --> 00:12:08.440]  不僅是耶穌基督親自召命
[00:12:08.440 --> 00:12:12.440]  而且也是所有的信徒公認的
[00:12:12.440 --> 00:12:13.440]  承認的
[00:12:13.440 --> 00:12:14.440]  所以第二節他就說
[00:12:14.440 --> 00:12:17.440]  和一切與我同在的眾弟兄
[00:12:17.440 --> 00:12:21.440]  寫信給加拉太的教會
[00:12:21.440 --> 00:12:25.440]  在保羅寫這本福音書的時候
[00:12:25.440 --> 00:12:28.440]  他已經認識了很多人
[00:12:28.440 --> 00:12:32.440]  他說不僅是耶穌基督召命我
[00:12:32.440 --> 00:12:35.440]  而且我的弟兄姊妹和我認識的
[00:12:35.440 --> 00:12:38.440]  都完全認可贊成
[00:12:38.440 --> 00:12:43.440]  公認我是使徒的身份
[00:12:43.440 --> 00:12:48.440]  接著在第三到第五節
[00:12:48.440 --> 00:12:51.440]  保羅就做了兩個願望
[00:12:51.440 --> 00:12:53.440]  一個就在第三節
[00:12:53.440 --> 00:12:55.440]  他說願恩惠平安
[00:12:55.440 --> 00:13:00.440]  從父神與我們的主耶穌基督歸於你們
[00:13:00.440 --> 00:13:01.440]  第二個就在第五節
[00:13:01.440 --> 00:13:03.440]  願榮耀歸於臣
[00:13:03.440 --> 00:13:05.440]  一個就恩惠平安歸給人
[00:13:05.440 --> 00:13:08.440]  第二個就榮耀歸於臣
[00:13:08.440 --> 00:13:10.440]  而在這兩個願望當中
[00:13:10.440 --> 00:13:12.440]  就夾著第四節
[00:13:12.440 --> 00:13:14.440]  基督照我們父神的旨意
[00:13:14.440 --> 00:13:16.440]  為我們的罪捨己
[00:13:16.440 --> 00:13:20.440]  要救我們脫離罪惡的世代
[00:13:20.440 --> 00:13:21.440]  弟兄姊妹
[00:13:21.440 --> 00:13:25.440]  第三和第五節那兩個祝願
[00:13:25.440 --> 00:13:28.440]  是建基在第四節的基礎上
[00:13:28.440 --> 00:13:30.440]  這個基礎就是耶穌基督犧牲自己
[00:13:30.440 --> 00:13:33.440]  救我們脫離罪惡的世代
[00:13:33.440 --> 00:13:36.440]  叫我們得著自由
[00:13:36.440 --> 00:13:39.440]  如果沒有了第四節
[00:13:39.440 --> 00:13:42.440]  就沒有了第三和第五節
[00:13:42.440 --> 00:13:45.440]  這三節
[00:13:45.440 --> 00:13:49.440]  其實是將整個耶穌基督的福音濃縮了
[00:13:49.440 --> 00:13:53.440]  耶穌基督的福音就是這三節說的
[00:13:53.440 --> 00:13:55.440]  藉著耶穌基督的救贖
[00:13:55.440 --> 00:13:57.440]  平安恩惠歸於人
[00:13:57.440 --> 00:13:59.440]  榮耀歸於臣
[00:13:59.440 --> 00:14:00.440]  所以弟兄姊妹
[00:14:00.440 --> 00:14:01.440]  頭那五節
[00:14:01.440 --> 00:14:04.440]  第一章頭那五節的聖經
[00:14:04.440 --> 00:14:05.440]  雖然是開場白
[00:14:05.440 --> 00:14:07.440]  包括一些問候語
[00:14:07.440 --> 00:14:11.440]  但已經確立了使徒的身份
[00:14:11.440 --> 00:14:14.440]  和將整個福音寫了出來
[00:14:14.440 --> 00:14:16.440]  以後那些章節
[00:14:16.440 --> 00:14:20.440]  就是發揚光大於頭那五節
[00:14:20.440 --> 00:14:21.440]  所以弟兄姊妹
[00:14:21.440 --> 00:14:22.440]  我們看到
[00:14:22.440 --> 00:14:26.440]  整個加拉太書的要旨
[00:14:26.440 --> 00:14:28.440]  就在那五節裏面寫了出來
[00:14:28.440 --> 00:14:30.440]  接著在第六到第九節
[00:14:30.440 --> 00:14:33.440]  保羅就說出一個很重要的原則
[00:14:33.440 --> 00:14:37.440]  這個原則就是幫助我們分辨
[00:14:37.440 --> 00:14:40.440]  哪些是真哪些是假的
[00:14:40.440 --> 00:14:43.440]  有異端侵入的時候我們怎樣看
[00:14:43.440 --> 00:14:45.440]  有人說一些你覺得不妥的時候
[00:14:45.440 --> 00:14:46.440]  應該怎樣定斷
[00:14:46.440 --> 00:14:48.440]  這個就在第一章第八節
[00:14:48.440 --> 00:14:51.440]  無論是我們是天上來的使者
[00:14:51.440 --> 00:14:53.440]  若傳福音給你們
[00:14:53.440 --> 00:14:56.440]  與我們所傳給你們的不同
[00:14:56.440 --> 00:14:59.440]  他就應當被咒俗
[00:14:59.440 --> 00:15:02.440]  這一點非常重要
[00:15:02.440 --> 00:15:05.440]  所以保羅在第九節再重覆一遍
[00:15:05.440 --> 00:15:06.440]  我們已經說了
[00:15:06.440 --> 00:15:08.440]  現在又再說
[00:15:08.440 --> 00:15:10.440]  如果有人傳福音給你們
[00:15:10.440 --> 00:15:14.440]  與你們以前在我那裏領受的不同
[00:15:14.440 --> 00:15:16.440]  他就應該被咒俗
[00:15:16.440 --> 00:15:22.440]  看到這裏
[00:15:22.440 --> 00:15:24.440]  你會很清楚一個感受
[00:15:24.440 --> 00:15:28.440]  就是加拉太書的作者雖然是使徒保羅
[00:15:28.440 --> 00:15:31.440]  但是保羅是有權柄的
[00:15:31.440 --> 00:15:33.440]  他說我是使徒我是代言人
[00:15:33.440 --> 00:15:35.440]  我是代上帝講說話
[00:15:35.440 --> 00:15:39.440]  就是說加拉太書就是耶穌基督的話對你說
[00:15:39.440 --> 00:15:43.440]  其實整本聖經都是耶穌基督的話對你說
[00:15:43.440 --> 00:15:46.440]  你拿著這本聖經
[00:15:46.440 --> 00:15:49.440]  耶穌基督對你說說話
[00:15:50.440 --> 00:15:55.440]  你怎樣去對待耶穌基督的話
[00:15:55.440 --> 00:15:59.440]  有三種人
[00:15:59.440 --> 00:16:01.440]  有三種的反應
[00:16:01.440 --> 00:16:03.440]  我今天要跟大家說
[00:16:03.440 --> 00:16:07.440]  三種基督徒對耶穌基督說話的反應
[00:16:07.440 --> 00:16:09.440]  看看你屬於哪一種
[00:16:09.440 --> 00:16:12.440]  可能你是屬於第四種
[00:16:12.440 --> 00:16:16.440]  第一種的信徒
[00:16:16.440 --> 00:16:18.440]  他根本沒有讀聖經
[00:16:18.440 --> 00:16:20.440]  又沒有興趣讀
[00:16:20.440 --> 00:16:23.440]  對神的話語沒有反應
[00:16:23.440 --> 00:16:27.440]  他不知道什麼叫做跟隨耶穌
[00:16:27.440 --> 00:16:32.440]  他的生活行為和聖經的原則背道而馳
[00:16:32.440 --> 00:16:37.440]  如果你覺得自己就是這種信徒
[00:16:37.440 --> 00:16:40.440]  你應該反省
[00:16:40.440 --> 00:16:43.440]  究竟你是不是已經重新得救
[00:16:43.440 --> 00:16:45.440]  牧師很嚴厲
[00:16:45.440 --> 00:16:48.440]  你說我應該反省是不是已經重新得救
[00:16:48.440 --> 00:16:50.440]  我信主二十多年了
[00:16:50.440 --> 00:16:52.440]  或者你說牧師
[00:16:52.440 --> 00:16:55.440]  我這張浸禮書是你簽名的
[00:16:55.440 --> 00:16:58.440]  或者你說我參加浸禮班
[00:16:58.440 --> 00:16:59.440]  是拿了操行獎
[00:16:59.440 --> 00:17:01.440]  一粒聲音都不出
[00:17:01.440 --> 00:17:03.440]  乖到不得了
[00:17:03.440 --> 00:17:07.440]  但是如果你沒有基督的香氣
[00:17:07.440 --> 00:17:11.440]  你的生命裡面看不到耶穌基督的生命
[00:17:11.440 --> 00:17:13.440]  你又不讀聖經又沒有興趣讀
[00:17:13.440 --> 00:17:15.440]  又不聽聖經的教訓
[00:17:15.440 --> 00:17:18.440]  人家見到你都不像基督徒
[00:17:18.440 --> 00:17:21.440]  你真的想究竟我是不是信耶穌
[00:17:21.440 --> 00:17:23.440]  你知不知道我發現很多年
[00:17:23.440 --> 00:17:25.440]  我人生裡面發現很多教會
[00:17:25.440 --> 00:17:27.440]  裡面很多人上禮拜堂
[00:17:27.440 --> 00:17:29.440]  但是沒有信耶穌
[00:17:29.440 --> 00:17:30.440]  他以為自己信
[00:17:30.440 --> 00:17:32.440]  人家告訴他他信
[00:17:32.440 --> 00:17:33.440]  其實他不信
[00:17:33.440 --> 00:17:34.440]  他沒有信到
[00:17:34.440 --> 00:17:37.440]  他失去了救恩
[00:17:37.440 --> 00:17:39.440]  他沒有救恩而自己不知道
