
[00:00:00.000 --> 00:00:04.000]  請各位平安,我們先一齊同心祈禱
[00:03:11.000 --> 00:03:15.000]  「在希律作猶太王的時候」
[00:03:15.000 --> 00:03:22.000]  即是說當希律在猶太地區作王,管治猶太的時候
[00:03:22.000 --> 00:03:25.000]  管治一個很小的地區
[00:03:25.000 --> 00:03:30.000]  希律就不是羅馬的海撒,只是猶太地區的王
[00:03:30.000 --> 00:03:39.000]  但在今天的經文當中,我們似乎看不到有關國家管理的事
[00:03:40.000 --> 00:03:46.000]  主耶穌反而用了「家」的概念來作比喻
[00:03:46.000 --> 00:03:50.000]  所以有「管家」這個詞語出現
[00:03:50.000 --> 00:03:56.000]  實際上現代一般中小家庭都不會有「管家」
[00:03:56.000 --> 00:04:00.000]  我想現在中國家庭最多只會請一個保母
[00:04:00.000 --> 00:04:04.000]  一個左右,不會請兩三個
[00:04:04.000 --> 00:04:06.000]  那就不會有「管家」
[00:04:07.000 --> 00:04:12.000]  中國家庭就請「菲傭」、「印傭」,也不會有「管家」
[00:04:12.000 --> 00:04:18.000]  印尼的工人,印尼的人工很便宜
[00:04:18.000 --> 00:04:21.000]  所以如果你家庭稍為富裕一點
[00:04:21.000 --> 00:04:25.000]  就會請幾位傭工來幫助打理家務
[00:04:25.000 --> 00:04:29.000]  故此就要有「管家」
[00:04:30.000 --> 00:04:39.000]  好了,讓我們看看主耶穌對「管家」或者是天國的工人有什麼期望呢?
[00:04:39.000 --> 00:04:45.000]  在35至40節這一段,主耶穌就交到門徒
[00:04:45.000 --> 00:04:50.000]  應該預備好等候主耶穌回來
[00:04:50.000 --> 00:04:57.000]  比喻就是用了猶太人去參加婚宴的特色
[00:04:58.000 --> 00:05:03.000]  猶太人的婚宴其實大約只有一段時間
[00:05:03.000 --> 00:05:06.000]  但沒有固定開始的時候
[00:05:06.000 --> 00:05:10.000]  不像我們華人,我不知道中國如何
[00:05:10.000 --> 00:05:13.000]  在香港以前,如果收到一些請帖
[00:05:13.000 --> 00:05:15.000]  結婚請什麼請帖都好
[00:05:15.000 --> 00:05:17.000]  當然有個時間告訴你
[00:05:17.000 --> 00:05:20.000]  七時供候,八時入席
[00:05:20.000 --> 00:05:26.000]  現代的澳洲人婚宴,都有開始的時間
[00:05:27.000 --> 00:05:29.000]  結束的時間就會有彈性
[00:05:29.000 --> 00:05:31.000]  但開始的時間一定有
[00:05:31.000 --> 00:05:34.000]  結束的時間就看你喜不喜歡跳舞
[00:05:34.000 --> 00:05:39.000]  最近我和師母都參加過一次年輕人的婚宴
[00:05:39.000 --> 00:05:41.000]  晚飯是西式的
[00:05:41.000 --> 00:05:47.000]  並且大堂中間有個舞池
[00:05:47.000 --> 00:05:53.000]  歡迎大家吃完晚飯之後,可以留步跳舞
[00:05:54.000 --> 00:05:57.000]  沒有什麼固定時間限制
[00:05:57.000 --> 00:06:02.000]  我記得主人說過了幾點鐘,工人就放工
[00:06:02.000 --> 00:06:04.000]  但你仍然可以跳舞
[00:06:04.000 --> 00:06:06.000]  跳到凌晨三點鐘都可以
[00:06:06.000 --> 00:06:12.000]  但猶太人的婚宴是很特別的
[00:06:12.000 --> 00:06:15.000]  他們辦婚宴要一年辦七天
[00:06:15.000 --> 00:06:19.000]  好像參加婚宴的人沒所謂第一天要到
[00:06:19.000 --> 00:06:22.000]  你遲一兩天到都一樣有得吃
[00:06:23.000 --> 00:06:25.000]  你早走也可以,沒所謂
[00:06:25.000 --> 00:06:31.000]  故此三十八次提到主人或是半夜來
[00:06:31.000 --> 00:06:34.000]  或是天亮前來
[00:06:34.000 --> 00:06:38.000]  其實半夜和天亮前都相差好幾個鐘頭了
[00:06:38.000 --> 00:06:43.000]  那僕人應該怎樣等待呢
[00:06:43.000 --> 00:06:49.000]  三十五次提到要束緊腰帶,燈也要點著
[00:06:50.000 --> 00:06:53.000]  在那個時代的人睡覺的時候
[00:06:53.000 --> 00:06:59.000]  其實他們就是脫了衣服當被蓋
[00:06:59.000 --> 00:07:02.000]  那件衣服也是被
[00:07:02.000 --> 00:07:05.000]  僕人在等待主人回來的時候
[00:07:05.000 --> 00:07:07.000]  你不要去睡覺
[00:07:07.000 --> 00:07:09.000]  如果你睡了覺,你起床就要穿衣服
[00:07:09.000 --> 00:07:11.000]  很麻煩的,很混亂的
[00:07:11.000 --> 00:07:13.000]  還應該束好腰帶
[00:07:13.000 --> 00:07:16.000]  那時的衣服沒有鈕扣
[00:07:16.000 --> 00:07:19.000]  就要用腰帶綁著
[00:07:20.000 --> 00:07:22.000]  這樣才不會搖來搖去
[00:07:22.000 --> 00:07:24.000]  預備工作嘛
[00:07:24.000 --> 00:07:28.000]  從前又沒有電燈
[00:07:28.000 --> 00:07:32.000]  現在我們容易,要開燈就找到開關
[00:07:32.000 --> 00:07:36.000]  從前沒有電燈,那要用什麼燈呢
[00:07:36.000 --> 00:07:41.000]  要不就用油燈,不然就直接點火把
[00:07:41.000 --> 00:07:44.000]  如果僕人,我們可以想像一下
[00:07:44.000 --> 00:07:47.000]  如果僕人不點燈
[00:07:48.000 --> 00:07:50.000]  那媽媽臨時聽到主人回來
[00:07:50.000 --> 00:07:53.000]  你才去點燈呢
[00:07:53.000 --> 00:07:55.000]  都很麻煩的
[00:07:55.000 --> 00:07:57.000]  你又要找火
[00:07:57.000 --> 00:07:59.000]  如果你要找火去點燈的話
[00:07:59.000 --> 00:08:01.000]  那你沒有黑進行的嘛
[00:08:01.000 --> 00:08:03.000]  沒有電燈的嘛
[00:08:03.000 --> 00:08:05.000]  那你要找火去點燈
[00:08:05.000 --> 00:08:07.000]  又或者要拿火
[00:08:07.000 --> 00:08:10.000]  找火也已經很亂
[00:08:10.000 --> 00:08:13.000]  所以簡單來說
[00:08:13.000 --> 00:08:16.000]  這個比喻就是叫那些僕人
[00:08:17.000 --> 00:08:18.000]  你不要去睡覺
[00:08:18.000 --> 00:08:20.000]  你要預備好,準備好
[00:08:20.000 --> 00:08:22.000]  衣服也要穿好
[00:08:22.000 --> 00:08:25.000]  燈就不要熄,一直要點著
[00:08:25.000 --> 00:08:27.000]  點著你也要留心
[00:08:27.000 --> 00:08:29.000]  如果是油燈的話
[00:08:29.000 --> 00:08:31.000]  油燒了怎麼辦
[00:08:31.000 --> 00:08:33.000]  你要去倒油
[00:08:33.000 --> 00:08:36.000]  所以這個就是要預備好的意思
[00:08:36.000 --> 00:08:39.000]  等主人一回來一敲門
[00:08:39.000 --> 00:08:44.000]  就可以立即開門迎接主人入屋
[00:08:45.000 --> 00:08:48.000]  對一位警醒預備的僕人
[00:08:48.000 --> 00:08:50.000]  當主人回來的時候
[00:08:50.000 --> 00:08:53.000]  發覺他真的有警醒的話
[00:08:53.000 --> 00:08:55.000]  那他就有福了
[00:08:55.000 --> 00:08:57.000]  三十七節就說
[00:08:57.000 --> 00:09:00.000]  主人會到過來
[00:09:00.000 --> 00:09:03.000]  來試試僕人
[00:09:03.000 --> 00:09:07.000]  我相信這個說法
[00:09:07.000 --> 00:09:11.000]  是一種文學上的誇張法
[00:09:11.000 --> 00:09:14.000]  我相信沒有任何的主人
[00:09:15.000 --> 00:09:16.000]  是有僕人的
[00:09:16.000 --> 00:09:18.000]  最多是讚賞他
[00:09:18.000 --> 00:09:20.000]  給賞賜他
[00:09:20.000 --> 00:09:22.000]  不會說你這麼好
[00:09:22.000 --> 00:09:24.000]  來吧,你坐下,我試試你
[00:09:24.000 --> 00:09:26.000]  應該是不會的
[00:09:26.000 --> 00:09:31.000]  雖然主耶穌曾經為門徒洗腳
[00:09:31.000 --> 00:09:34.000]  但是那次是很例外的
[00:09:34.000 --> 00:09:36.000]  主耶穌為了做個榜樣
[00:09:36.000 --> 00:09:38.000]  交到門徒
[00:09:38.000 --> 00:09:41.000]  我們要服侍其他人
[00:09:42.000 --> 00:09:45.000]  不要個個爭著做大佬
[00:09:45.000 --> 00:09:49.000]  而做大佬指揮別人來服侍自己
[00:09:49.000 --> 00:09:51.000]  那次是很例外的
[00:09:51.000 --> 00:09:54.000]  在這裡主耶穌用誇張法
[00:09:54.000 --> 00:09:56.000]  鼓勵我們要警醒
[00:09:56.000 --> 00:09:58.000]  這樣做的僕人
[00:09:58.000 --> 00:10:01.000]  就會得到主人的賞賜
[00:10:01.000 --> 00:10:04.000]  在三十九至四十節
[00:10:04.000 --> 00:10:06.000]  主耶穌多加了一個比喻
[00:10:06.000 --> 00:10:08.000]  說一間屋的主人
[00:10:08.000 --> 00:10:11.000]  其實不會知道他擦幾時泥
[00:10:12.000 --> 00:10:15.000]  如果他知道擦幾時泥偷竊的話
[00:10:15.000 --> 00:10:17.000]  他就會警醒
[00:10:17.000 --> 00:10:19.000]  會預備好捉賊
[00:10:19.000 --> 00:10:22.000]  所以門徒要預備好
[00:10:22.000 --> 00:10:26.000]  等候主耶穌的再來
[00:10:26.000 --> 00:10:29.000]  我們相信聖經所說
[00:10:29.000 --> 00:10:32.000]  主耶穌會第二次再來
[00:10:32.000 --> 00:10:35.000]  但是時間日期就沒有人知道
[00:10:35.000 --> 00:10:38.000]  所以我們都不要睡覺
[00:10:38.000 --> 00:10:41.000]  等候的時候要警醒
[00:10:42.000 --> 00:10:44.000]  好,等候主的再來
[00:10:44.000 --> 00:10:46.000]  在門徒之中
[00:10:46.000 --> 00:10:50.000]  司徒彼得我們發現他真的沒有中眼睡覺
[00:10:50.000 --> 00:10:52.000]  他很警醒聽到
[00:10:52.000 --> 00:10:55.000]  因為他留心聽耶穌說話
[00:10:55.000 --> 00:10:57.000]  所以他就有問題了
[00:10:57.000 --> 00:10:59.000]  他就問
[00:10:59.000 --> 00:11:02.000]  主啊,這個比喻究竟是不是對我們說呢
[00:11:02.000 --> 00:11:04.000]  還是對眾人說呢
[00:11:04.000 --> 00:11:06.000]  所有人都適用呢
[00:11:06.000 --> 00:11:11.000]  我們其實就代表十二司徒
[00:11:12.000 --> 00:11:13.000]  簡單說對他說
[00:11:13.000 --> 00:11:16.000]  彼得其實時時都是這樣
[00:11:16.000 --> 00:11:18.000]  好像班長一樣
[00:11:18.000 --> 00:11:21.000]  代表十二司徒發現的
[00:11:21.000 --> 00:11:24.000]  聽了比喻他要弄清楚
[00:11:24.000 --> 00:11:29.000]  這個比喻是不是叫我們這班司徒要警醒
[00:11:29.000 --> 00:11:33.000]  其他的眾人或者其他的門徒就可以睡覺
[00:11:33.000 --> 00:11:35.000]  他們不用警醒呢
[00:11:38.000 --> 00:11:42.000]  司徒真的沒有直接回答彼得的問題
[00:11:42.000 --> 00:11:45.000]  而是說了另外一個比喻
[00:11:45.000 --> 00:11:48.000]  就是忠心又精明的管家的比喻
[00:11:48.000 --> 00:11:52.000]  他說如果有人是忠心又精明的管家
[00:11:52.000 --> 00:11:56.000]  主人就要派他去管理家僕
[00:11:56.000 --> 00:12:02.000]  我不知道大家出來工作有沒有管理人的經驗
[00:12:02.000 --> 00:12:05.000]  我就不是很喜歡管理人
[00:12:05.000 --> 00:12:07.000]  很少管理人的經驗
[00:12:08.000 --> 00:12:10.000]  我發覺尤其是在澳洲
[00:12:10.000 --> 00:12:14.000]  在澳洲做中層的員工是最痛苦的
[00:12:14.000 --> 00:12:17.000]  鄉上要向老闆交代
[00:12:17.000 --> 00:12:21.000]  鄉下那班人不聽你的話你都很麻煩
[00:12:21.000 --> 00:12:23.000]  一會你叫他趕他
[00:12:23.000 --> 00:12:26.000]  打個電話回來說請病假
[00:12:26.000 --> 00:12:28.000]  很麻煩
[00:12:28.000 --> 00:12:32.000]  我以前曾經在政府機構工作
[00:12:32.000 --> 00:12:34.000]  在水務局打過工
[00:12:35.000 --> 00:12:38.000]  甚至聽過一位經理在埋怨
[00:12:38.000 --> 00:12:40.000]  不知道他跟誰說了
[00:12:40.000 --> 00:12:43.000]  他說在水務局當年
[00:12:43.000 --> 00:12:47.000]  要開除一位員工真是很麻煩的事
[00:12:47.000 --> 00:12:51.000]  起碼要兩年的時間才可以開除他
[00:12:51.000 --> 00:12:55.000]  手術上你要發三次警告信給他
[00:12:55.000 --> 00:12:58.000]  還要找人輔導他
[00:12:58.000 --> 00:13:00.000]  你是不是不懂得做就要輔導他
[00:13:00.000 --> 00:13:02.000]  你不懂得做這件事
[00:13:03.000 --> 00:13:05.000]  訓練他 培訓他
[00:13:05.000 --> 00:13:08.000]  那員工當時工會都很厲害的
[00:13:08.000 --> 00:13:11.000]  可以找工會派代表來跟他談
[00:13:11.000 --> 00:13:15.000]  所以那個經理就說
[00:13:15.000 --> 00:13:17.000]  即使是順順利利
[00:13:17.000 --> 00:13:20.000]  你想開除一位員工
[00:13:20.000 --> 00:13:22.000]  兩年的時間
[00:13:22.000 --> 00:13:24.000]  那經理都很麻煩
[00:13:24.000 --> 00:13:26.000]  他有他的工作要做
[00:13:26.000 --> 00:13:29.000]  但是又要花心思寫信等等
[00:13:29.000 --> 00:13:31.000]  來開除那位員工
[00:13:32.000 --> 00:13:33.000]  他說在澳洲打工
[00:13:33.000 --> 00:13:35.000]  我就情願被人管
[00:13:35.000 --> 00:13:37.000]  我不要管人 管人太麻煩了
[00:13:37.000 --> 00:13:40.000]  但在耶穌的比喻裏面
[00:13:40.000 --> 00:13:42.000]  我發覺這個管家
[00:13:42.000 --> 00:13:47.000]  似乎是不用管理那些員工的工作
[00:13:47.000 --> 00:13:49.000]  做成怎樣不關他的事
[00:13:49.000 --> 00:13:51.000]  那這個管家做什麼的
[00:13:51.000 --> 00:13:54.000]  他好像只是負責出糧
[00:13:54.000 --> 00:13:56.000]  給薪水就搞定了
[00:13:56.000 --> 00:14:01.000]  42歲管家要按時定量
[00:14:02.000 --> 00:14:03.000]  分糧給他們
[00:14:03.000 --> 00:14:05.000]  這樣的管家
[00:14:05.000 --> 00:14:08.000]  我想大概都需要有些會計
[00:14:08.000 --> 00:14:11.000]  理財的智慧才做得到
[00:14:11.000 --> 00:14:16.000]  那如果他忠心又做得好
[00:14:16.000 --> 00:14:18.000]  主人給什麼獎賞他
[00:14:18.000 --> 00:14:20.000]  他給更多的責任給他
[00:14:20.000 --> 00:14:23.000]  將自己的全部財產都交給他管理
[00:14:23.000 --> 00:14:26.000]  所以這個真是管錢的
[00:14:26.000 --> 00:14:29.000]  但如果不忠心又怎麼辦
[00:14:31.000 --> 00:14:32.000]  如果他不忠心
[00:14:32.000 --> 00:14:36.000]  還欺負那些其他僕人
[00:14:36.000 --> 00:14:38.000]  黑救良享
[00:14:38.000 --> 00:14:43.000]  最近我聽到美國那些事情都很好笑
[00:14:43.000 --> 00:14:46.000]  好像美國那些打仗的兵
[00:14:46.000 --> 00:14:49.000]  被上頭不知為何
[00:14:49.000 --> 00:14:51.000]  不是黑救良享 貪污還是什麼
[00:14:51.000 --> 00:14:54.000]  搞得他們的伙食很差
[00:14:54.000 --> 00:14:56.000]  沒啖沒吃的
[00:14:56.000 --> 00:14:59.000]  那這些就是現代版的
[00:15:00.000 --> 00:15:01.000]  欺負其他僕人
[00:15:01.000 --> 00:15:04.000]  那欺負僕人的管家怎麼辦呢
[00:15:04.000 --> 00:15:08.000]  主人就會重重懲罰他
[00:15:08.000 --> 00:15:13.000]  不過正如我講《羅馬書》第二章的時候都講過
[00:15:13.000 --> 00:15:15.000]  主人的審判都是很公正的
[00:15:15.000 --> 00:15:20.000]  在47節至48節就提到
[00:15:20.000 --> 00:15:25.000]  懲罰可以減輕一些
[00:15:26.000 --> 00:15:30.000]  就不是由於那個不好的管家
[00:15:30.000 --> 00:15:32.000]  有律師跟他求情
[00:15:32.000 --> 00:15:37.000]  而是要看管家是否知道主人的意思
[00:15:37.000 --> 00:15:43.000]  如果一個僕人知道主人的意思
[00:15:43.000 --> 00:15:47.000]  但是不按照主人的意思去做
[00:15:47.000 --> 00:15:52.000]  那就是故意違抗主人的心意
[00:15:52.000 --> 00:15:55.000]  那他就要多受責打了
[00:15:56.000 --> 00:15:58.000]  至於不知道
[00:15:58.000 --> 00:16:02.000]  管家不知道主人的意思
[00:16:02.000 --> 00:16:05.000]  但他也做了些壞事
[00:16:05.000 --> 00:16:07.000]  當受責打的時候
[00:16:07.000 --> 00:16:11.000]  但這樣的情況就是少受責打
[00:16:11.000 --> 00:16:15.000]  主人的賞罰原則就是
[00:16:15.000 --> 00:16:19.000]  多給誰就向誰多取
[00:16:19.000 --> 00:16:23.000]  多託誰就向誰多要
[00:16:24.000 --> 00:16:26.000]  其實這兩者的經文
[00:16:26.000 --> 00:16:32.000]  也可以說是主耶穌回應彼得的問題
[00:16:32.000 --> 00:16:36.000]  彼得的問題是問
[00:16:36.000 --> 00:16:40.000]  這匪語是對我們說還是對眾人說
[00:16:40.000 --> 00:16:46.000]  眾人很可能不知道主人的意思
[00:16:46.000 --> 00:16:53.000]  主人也沒有把責任交給眾人
[00:16:54.000 --> 00:16:57.000]  所以即使他們做錯事
[00:16:57.000 --> 00:17:00.000]  也會少受責打
[00:17:00.000 --> 00:17:04.000]  但是我們就是耶穌的十二門徒
[00:17:04.000 --> 00:17:07.000]  主耶穌跟他們說得清清楚楚
[00:17:07.000 --> 00:17:09.000]  明明白白的
[00:17:09.000 --> 00:17:12.000]  他們就知道主人的意思
[00:17:12.000 --> 00:17:17.000]  如果他們是忠心又精明的話
[00:17:17.000 --> 00:17:21.000]  他們就應該按照主人的意思去做事
[00:17:22.000 --> 00:17:24.000]  他們會得獎賞
[00:17:24.000 --> 00:17:26.000]  如果他們不做
[00:17:26.000 --> 00:17:28.000]  你故意為命
[00:17:28.000 --> 00:17:34.000]  你的十二書徒就會得到更大的責罰
[00:17:34.000 --> 00:17:39.000]  在第四十九節和五十三節的經文
[00:17:39.000 --> 00:17:46.000]  主耶穌跟門徒就像在談心事一樣
[00:17:46.000 --> 00:17:50.000]  告訴他們他那個時候的心情
[00:17:51.000 --> 00:17:53.000]  上文就提到主人的心意
[00:17:53.000 --> 00:17:59.000]  現在主耶穌把自己的心情都跟門徒傾訴
[00:17:59.000 --> 00:18:06.000]  原來我們看到主耶穌內心也有壓力
[00:18:06.000 --> 00:18:11.000]  五十節說我是多麼地焦急
[00:18:11.000 --> 00:18:15.000]  我現在感覺內心很有壓力
[00:18:15.000 --> 00:18:17.000]  很有憂慮
[00:18:18.000 --> 00:18:21.000]  為什麼主耶穌感到焦急呢
[00:18:21.000 --> 00:18:24.000]  為什麼他這麼憂慮呢
[00:18:24.000 --> 00:18:28.000]  在第四十九節和五十節來看
[00:18:28.000 --> 00:18:33.000]  主耶穌知道他正在前往耶路撒冷
[00:18:33.000 --> 00:18:36.000]  去接受當受的洗
[00:18:36.000 --> 00:18:42.000]  我們明白他洗的意思不是洗禮
[00:18:42.000 --> 00:18:44.000]  他出來傳道的時候
[00:18:44.000 --> 00:18:47.000]  施洗以後已經跟他洗了禮
[00:18:48.000 --> 00:18:50.000]  洗禮其實是指他去耶路撒冷
[00:18:50.000 --> 00:18:53.000]  是要死在十字架上
[00:18:53.000 --> 00:19:00.000]  所以主耶穌在世上剩下的時間不多
[00:19:00.000 --> 00:19:04.000]  他來到世上活了三十年
[00:19:04.000 --> 00:19:08.000]  然後才出來傳天國的福音
[00:19:08.000 --> 00:19:14.000]  就是四十九節所說的把火雕在地上
[00:19:15.000 --> 00:19:18.000]  那是一個開始
[00:19:18.000 --> 00:19:20.000]  他開始傳福音了
[00:19:20.000 --> 00:19:24.000]  也開始有群眾有人信他跟從他了
[00:19:24.000 --> 00:19:26.000]  所以他說假如已經燒起來
[00:19:26.000 --> 00:19:29.000]  不也是我所希望的嗎
[00:19:29.000 --> 00:19:31.000]  是啊 他出來傳福音
[00:19:31.000 --> 00:19:33.000]  傳天國的福音
[00:19:33.000 --> 00:19:38.000]  當然是希望能夠吸引到一些信徒
[00:19:38.000 --> 00:19:42.000]  但是跟隨他的大部分人
[00:19:42.000 --> 00:19:44.000]  包括十二使徒
[00:19:45.000 --> 00:19:48.000]  他們當時不太明白這件事
[00:19:48.000 --> 00:19:53.000]  還有主耶穌死後復活 升天之後
[00:19:53.000 --> 00:19:56.000]  然後還有第二次再來的事
[00:19:56.000 --> 00:19:59.000]  門徒都不太明白
[00:19:59.000 --> 00:20:02.000]  在那個時間不太明白
[00:20:02.000 --> 00:20:05.000]  在主耶穌升天之後
[00:20:05.000 --> 00:20:07.000]  還沒回來之前
[00:20:07.000 --> 00:20:10.000]  門徒會遭遇逼迫
[00:20:10.000 --> 00:20:14.000]  甚至跟家人都反目成仇
[00:20:15.000 --> 00:20:17.000]  所以五十一節說
[00:20:17.000 --> 00:20:20.000]  你們以為我來是要洗地上太平嗎
[00:20:20.000 --> 00:20:23.000]  拜我告訴你們 是使人紛爭
[00:20:23.000 --> 00:20:27.000]  接著說在家庭裏面都引起很多紛爭
[00:20:27.000 --> 00:20:30.000]  其實從司徒行傳我們知道
[00:20:30.000 --> 00:20:36.000]  天國的福音的確是使人紛爭
[00:20:36.000 --> 00:20:40.000]  猶太教的人就迫害信耶穌的人
[00:20:41.000 --> 00:20:45.000]  連保羅也曾經很積極
[00:20:45.000 --> 00:20:48.000]  參與迫害基督徒的事
[00:20:48.000 --> 00:20:53.000]  耶穌正在前往耶路撒冷
[00:20:53.000 --> 00:20:57.000]  剩下來的時間不是很多了
[00:20:57.000 --> 00:21:03.000]  怎樣向門徒講解
[00:21:03.000 --> 00:21:07.000]  讓他們為天國堅守信仰
[00:21:07.000 --> 00:21:10.000]  抵擋迫害
[00:21:11.000 --> 00:21:17.000]  我相信這件事就是令耶穌心裏非常焦急的主要原因
[00:21:17.000 --> 00:21:21.000]  於是在五十四節五十九節就向眾人
[00:21:21.000 --> 00:21:24.000]  向大家 不是只是司徒
[00:21:24.000 --> 00:21:27.000]  就講了另外一個比喻
[00:21:27.000 --> 00:21:30.000]  告誡他們要把握時機
[00:21:30.000 --> 00:21:32.000]  跟上帝和好
[00:21:32.000 --> 00:21:34.000]  在五十四節五十六節
[00:21:34.000 --> 00:21:38.000]  耶穌指責一些假冒為善的人
[00:21:39.000 --> 00:21:41.000]  在人群當中
[00:21:41.000 --> 00:21:44.000]  原來不只有吃瓜群眾
[00:21:44.000 --> 00:21:46.000]  有些蒙扎扎
[00:21:46.000 --> 00:21:49.000]  人去他也去
[00:21:49.000 --> 00:21:51.000]  他們跟著群眾去
[00:21:51.000 --> 00:21:55.000]  可能想看耶穌行神蹟
[00:21:55.000 --> 00:21:59.000]  但是其實除了這些人之外
[00:21:59.000 --> 00:22:02.000]  可能還有一些法理賽人
[00:22:02.000 --> 00:22:04.000]  或者是他們的學生
[00:22:04.000 --> 00:22:08.000]  混在人群當中
[00:22:09.000 --> 00:22:11.000]  所以耶穌就說他們是假冒為善
[00:22:11.000 --> 00:22:14.000]  還舉了兩個例子
[00:22:14.000 --> 00:22:16.000]  你們就懂得看氣象
[00:22:16.000 --> 00:22:18.000]  來做天氣預測
[00:22:18.000 --> 00:22:25.000]  但是他們是很熟悉舊約聖經
[00:22:25.000 --> 00:22:28.000]  知道有關微塞亞的預言
[00:22:28.000 --> 00:22:31.000]  現在主耶穌在他們當中
[00:22:31.000 --> 00:22:34.000]  他們卻是不相信
[00:22:34.000 --> 00:22:38.000]  耶穌就是他們期盼要來臨的微塞亞
[00:22:39.000 --> 00:22:41.000]  故此主耶穌在五十七節
[00:22:41.000 --> 00:22:43.000]  挑戰他們
[00:22:43.000 --> 00:22:46.000]  你們用腦子去想清楚
[00:22:46.000 --> 00:22:50.000]  去判斷什麼是合理的
[00:22:50.000 --> 00:22:55.000]  五十八至五十九節就是最後一個比喻
[00:22:55.000 --> 00:22:58.000]  就是鼓勵那些法理賽人
[00:22:58.000 --> 00:23:02.000]  或者任何熟悉舊約
[00:23:02.000 --> 00:23:04.000]  相信舊約的猶太人
[00:23:04.000 --> 00:23:06.000]  你們要把握機會
[00:23:07.000 --> 00:23:09.000]  你們要承認主耶穌是微塞亞
[00:23:09.000 --> 00:23:12.000]  相信祂是來與神和好
[00:23:12.000 --> 00:23:16.000]  今天的經文都挺長的
[00:23:16.000 --> 00:23:19.000]  主耶穌用了四個的比喻
[00:23:19.000 --> 00:23:22.000]  來講天國的道理
[00:23:22.000 --> 00:23:24.000]  生活在我們這個時代
[00:23:24.000 --> 00:23:27.000]  我們知道主耶穌已經死了
[00:23:27.000 --> 00:23:29.000]  復活了 升天了
[00:23:29.000 --> 00:23:31.000]  但是還沒有再回來
[00:23:31.000 --> 00:23:35.000]  那我們應該怎樣活在我們現在這個時代呢
[00:23:36.000 --> 00:23:40.000]  我鼓勵大家要做一個忠心又精明的管家
[00:23:40.000 --> 00:23:45.000]  首先我們要預備好主耶穌隨時會回來
[00:23:45.000 --> 00:23:47.000]  千萬不要想著 哎呀
[00:23:47.000 --> 00:23:50.000]  沒有了 主耶穌不會這麼快回來
[00:23:50.000 --> 00:23:52.000]  那我們做什麼好呢
[00:23:52.000 --> 00:23:54.000]  先去享受人生
[00:23:54.000 --> 00:23:57.000]  追求那些外邦人或者無信主的人所追求
[00:23:57.000 --> 00:24:01.000]  等到老了
[00:24:01.000 --> 00:24:05.000]  退休了 我才回來侍奉主
[00:24:06.000 --> 00:24:09.000]  有時候也不晚 反正有段時間還沒有回來
[00:24:09.000 --> 00:24:11.000]  但事實上
