
[00:00:00.000 --> 00:00:03.000]  讓我先做一次逢生的祈禱
[00:01:18.000 --> 00:01:21.000]  也會點燃台上的四支蠟燭
[00:01:21.000 --> 00:01:22.000]  最後中間那支
[00:01:22.000 --> 00:01:26.000]  就是聖誕日當天點起的白色蠟燭
[00:01:26.000 --> 00:01:27.000]  每一年去到聖誕節
[00:01:27.000 --> 00:01:30.000]  不知你帶著什麼心情去迎接聖誕
[00:01:30.000 --> 00:01:32.000]  可能很多弟兄姊妹
[00:01:32.000 --> 00:01:34.000]  特別是家長可能就想
[00:01:34.000 --> 00:01:35.000]  糟糕了
[00:01:35.000 --> 00:01:37.000]  聖誕節開始要預備很多禮物
[00:01:37.000 --> 00:01:38.000]  買很多東西
[00:01:38.000 --> 00:01:40.000]  去為了家裏裝飾佈置
[00:01:40.000 --> 00:01:43.000]  你見到有些商場已經開始佈置好
[00:01:43.000 --> 00:01:44.000]  預備聖誕
[00:01:44.000 --> 00:01:46.000]  大家可能今天回來教會留意
[00:01:46.000 --> 00:01:48.000]  我們教會的聖誕佈置都開始了
[00:01:48.000 --> 00:01:50.000]  教會傳統其實由今天才開始
[00:01:50.000 --> 00:01:51.000]  佈置聖誕的裝飾
[00:01:51.000 --> 00:01:53.000]  所有弟兄姊妹前兩星期問我們
[00:01:53.000 --> 00:01:55.000]  咦 還未見教會的聖誕裝飾
[00:01:55.000 --> 00:01:57.000]  那些商場都裝飾好了
[00:01:57.000 --> 00:01:58.000]  我就分享
[00:01:58.000 --> 00:01:59.000]  其實還未到
[00:01:59.000 --> 00:02:02.000]  他們因為商業的緣故所以盡早裝飾
[00:02:02.000 --> 00:02:03.000]  在教會的日子裏面
[00:02:03.000 --> 00:02:07.000]  今天張臨奇才是預備聖誕的開始
[00:02:07.000 --> 00:02:08.000]  張臨奇的第一個主日
[00:02:08.000 --> 00:02:10.000]  有一個很特別的意思
[00:02:10.000 --> 00:02:12.000]  第一個主日是講到盼望
[00:02:12.000 --> 00:02:14.000]  講到希望
[00:02:14.000 --> 00:02:17.000]  所以我們點燃這支都是盼望的蠟燭
[00:02:17.000 --> 00:02:18.000]  盼望著什麼呢
[00:02:18.000 --> 00:02:19.000]  原來耶穌基督的誕降
[00:02:19.000 --> 00:02:21.000]  或者張臨奇的日子
[00:02:21.000 --> 00:02:24.000]  就是盼望著知道耶穌要降生
[00:02:24.000 --> 00:02:27.000]  同樣地除了知道耶穌要降生之外
[00:02:27.000 --> 00:02:28.000]  也盼望著耶穌
[00:02:28.000 --> 00:02:30.000]  耶穌基督第二次的降臨
[00:02:30.000 --> 00:02:32.000]  原來盼望帶著兩個目標
[00:02:32.000 --> 00:02:33.000]  一個就是我們記得
[00:02:33.000 --> 00:02:35.000]  昔日大概二千年前
[00:02:35.000 --> 00:02:36.000]  耶穌基督就誕降在這個世界上
[00:02:36.000 --> 00:02:38.000]  所以我們拜著盼望的心
[00:02:38.000 --> 00:02:40.000]  因為基督的拯救要臨到
[00:02:40.000 --> 00:02:41.000]  同樣我們記得
[00:02:41.000 --> 00:02:43.000]  耶穌基督隨時會再回來
[00:02:43.000 --> 00:02:45.000]  所以我們盼望基督的再來
[00:02:45.000 --> 00:02:47.000]  今天我給了一個題目都很長
[00:02:47.000 --> 00:02:49.000]  當我列出這個題目的時候
[00:02:49.000 --> 00:02:50.000]  有些電影姊妹就問
[00:02:50.000 --> 00:02:51.000]  嘩這麼長
[00:02:51.000 --> 00:02:52.000]  這個題目叫做
[00:02:52.000 --> 00:02:56.000]  「嚇得魂不附體時我還可以挺身昂首嗎?」
[00:02:56.000 --> 00:02:58.000]  很多個字很長
[00:02:58.000 --> 00:03:00.000]  一開始前面講的
[00:03:00.000 --> 00:03:03.000]  就是「嚇得魂不附體」
[00:03:03.000 --> 00:03:05.000]  不如問一下電影姊妹
[00:03:05.000 --> 00:03:10.000]  你會不會或者容易被人嚇到嗎?
[00:03:10.000 --> 00:03:12.000]  可能你說看看什麼事吧
[00:03:12.000 --> 00:03:13.000]  不如這樣吧
[00:03:13.000 --> 00:03:14.000]  回想一下過去
[00:03:14.000 --> 00:03:18.000]  最近那一次被人嚇到是什麼時間
[00:03:18.000 --> 00:03:19.000]  或者不是被人嚇到
[00:03:19.000 --> 00:03:20.000]  總之被嚇到
[00:03:20.000 --> 00:03:22.000]  是什麼時間
[00:03:22.000 --> 00:03:23.000]  記不記得?
[00:03:23.000 --> 00:03:24.000]  可能你說
[00:03:24.000 --> 00:03:26.000]  牧師我天不怕地不怕
[00:03:26.000 --> 00:03:27.000]  我不怕的
[00:03:27.000 --> 00:03:29.000]  從來沒有人嚇過我的
[00:03:29.000 --> 00:03:31.000]  可能是很久之前的事
[00:03:31.000 --> 00:03:34.000]  人有時候都會被一些東西嚇到
[00:03:34.000 --> 00:03:36.000]  可能是突然間無端端有人拍你
[00:03:36.000 --> 00:03:38.000]  有人叫你
[00:03:38.000 --> 00:03:39.000]  或者無端端
[00:03:39.000 --> 00:03:40.000]  你都遇不到的
[00:03:40.000 --> 00:03:42.000]  突然間就發生的事
[00:03:42.000 --> 00:03:44.000]  通常有什麼會讓你嚇到的呢?
[00:03:44.000 --> 00:03:45.000]  我舉個例子
[00:03:45.000 --> 00:03:47.000]  可能就是一些突而其來的事
[00:03:47.000 --> 00:03:48.000]  很突然間出現的
[00:03:48.000 --> 00:03:49.000]  沒有預計到的
[00:03:49.000 --> 00:03:51.000]  譬如可能你逛街
[00:03:51.000 --> 00:03:53.000]  明明想著逛街
[00:03:53.000 --> 00:03:55.000]  突然有人叫你
[00:03:55.000 --> 00:03:56.000]  有沒有試過?
[00:03:56.000 --> 00:03:57.000]  有啊
[00:03:57.000 --> 00:03:58.000]  我有一次被人嚇到
[00:03:58.000 --> 00:03:59.000]  就是我逛街
[00:03:59.000 --> 00:04:01.000]  突然有人叫我
[00:04:01.000 --> 00:04:02.000]  我覺得是不是叫我呢?
[00:04:02.000 --> 00:04:03.000]  然後跑來拍我
[00:04:03.000 --> 00:04:04.000]  我就嚇到了
[00:04:04.000 --> 00:04:06.000]  你覺得很奇怪
[00:04:06.000 --> 00:04:08.000]  牧師經常在街上都被人叫到
[00:04:08.000 --> 00:04:10.000]  不是,因為那一次我不在香港
[00:04:10.000 --> 00:04:11.000]  那一次我在外地
[00:04:11.000 --> 00:04:12.000]  都被人叫到
[00:04:12.000 --> 00:04:13.000]  為什麼這麼有趣呢?
[00:04:13.000 --> 00:04:14.000]  沒有估計到
[00:04:14.000 --> 00:04:15.000]  所以就嚇到
[00:04:15.000 --> 00:04:16.000]  又或者有一些東西
[00:04:16.000 --> 00:04:17.000]  你本身很害怕的
[00:04:17.000 --> 00:04:18.000]  就嚇到
[00:04:18.000 --> 00:04:19.000]  可能有人很怕黑
[00:04:19.000 --> 00:04:22.000]  很怕一些場景
[00:04:22.000 --> 00:04:23.000]  所以一到夜晚
[00:04:23.000 --> 00:04:24.000]  關燈就叫了
[00:04:24.000 --> 00:04:26.000]  就嚇到了
[00:04:26.000 --> 00:04:27.000]  又或者可能
[00:04:27.000 --> 00:04:30.000]  你遇見一些比你想像中厲害大的事
[00:04:30.000 --> 00:04:32.000]  你就嚇到
[00:04:32.000 --> 00:04:33.000]  是不是?
[00:04:33.000 --> 00:04:34.000]  有時候是什麼事呢?
[00:04:34.000 --> 00:04:35.000]  譬如你
[00:04:35.000 --> 00:04:36.000]  近來天氣
[00:04:36.000 --> 00:04:37.000]  可能轉了
[00:04:37.000 --> 00:04:38.000]  有些咳嗽
[00:04:38.000 --> 00:04:39.000]  好像我也有些喉嚨不舒服
[00:04:39.000 --> 00:04:41.000]  接著可能去看醫生
[00:04:41.000 --> 00:04:42.000]  去到醫生的時候
[00:04:42.000 --> 00:04:43.000]  醫生就說
[00:04:43.000 --> 00:04:44.000]  你不只是咳嗽
[00:04:44.000 --> 00:04:45.000]  好像還有一些東西
[00:04:45.000 --> 00:04:46.000]  聽到你咳嗽有雜聲
[00:04:46.000 --> 00:04:48.000]  你就開始害怕了
[00:04:48.000 --> 00:04:49.000]  會不會是大件的事呢?
[00:04:49.000 --> 00:04:50.000]  再看的時候就說
[00:04:50.000 --> 00:04:51.000]  不是了,不如照一下吧
[00:04:51.000 --> 00:04:53.000]  你的肺好像有些影子
[00:04:53.000 --> 00:04:54.000]  就再害怕了
[00:04:54.000 --> 00:04:55.000]  明明你咳嗽兩聲
[00:04:55.000 --> 00:04:56.000]  以為是感冒
[00:04:56.000 --> 00:04:58.000]  原來那件事未必是感冒
[00:04:58.000 --> 00:04:59.000]  可能是肺炎
[00:04:59.000 --> 00:05:01.000]  甚至是肺的一些更危險的事
[00:05:01.000 --> 00:05:03.000]  或者身體更大的毛病
[00:05:03.000 --> 00:05:04.000]  你就很害怕了
[00:05:04.000 --> 00:05:06.000]  會不會有什麼重要的事呢?
[00:05:06.000 --> 00:05:08.000]  很害怕
[00:05:08.000 --> 00:05:10.000]  又或者有些你從來沒有想過
[00:05:10.000 --> 00:05:12.000]  未知的事會發生
[00:05:12.000 --> 00:05:14.000]  甚至有些事太嚴重了
[00:05:14.000 --> 00:05:15.000]  就算想了
[00:05:15.000 --> 00:05:16.000]  猜到也可能是這樣
[00:05:16.000 --> 00:05:17.000]  不過太大了
[00:05:17.000 --> 00:05:19.000]  你也沒有辦法承擔
[00:05:19.000 --> 00:05:22.000]  當我們面對很多不同的事的時候
[00:05:22.000 --> 00:05:23.000]  我們可能會很害怕
[00:05:23.000 --> 00:05:25.000]  兩個星期之前
[00:05:25.000 --> 00:05:26.000]  我不知道你們看電視
[00:05:26.000 --> 00:05:28.000]  看到巴黎有恐怖襲擊
[00:05:28.000 --> 00:05:29.000]  你知道吧
[00:05:29.000 --> 00:05:30.000]  你害不害怕?
[00:05:30.000 --> 00:05:31.000]  不害怕
[00:05:31.000 --> 00:05:32.000]  不害怕?
[00:05:32.000 --> 00:05:33.000]  在法國也不害怕
[00:05:33.000 --> 00:05:36.000]  是因為你在法國也不害怕?
[00:05:36.000 --> 00:05:37.000]  在法國也不害怕
[00:05:37.000 --> 00:05:38.000]  所以也不害怕
[00:05:38.000 --> 00:05:39.000]  不怕
[00:05:39.000 --> 00:05:41.000]  因為有上帝保護
[00:05:41.000 --> 00:05:42.000]  所以不害怕
[00:05:42.000 --> 00:05:44.000]  不過有時候你覺得也會嚇到
[00:05:44.000 --> 00:05:45.000]  可能你不會很害怕
[00:05:45.000 --> 00:05:46.000]  好像占比欽所說
[00:05:46.000 --> 00:05:47.000]  不會很害怕
[00:05:47.000 --> 00:05:48.000]  不過你也覺得
[00:05:48.000 --> 00:05:50.000]  怎麼會發生這樣的事呢?
[00:05:50.000 --> 00:05:52.000]  有時候也會嚇到
[00:05:52.000 --> 00:05:55.000]  恐怖襲擊為什麼恐怖呢?
[00:05:55.000 --> 00:05:58.000]  其實大家知不知道恐怖襲擊為什麼恐怖呢?
[00:05:58.000 --> 00:05:59.000]  恐怖襲擊就很恐怖
[00:05:59.000 --> 00:06:01.000]  因為名字叫做恐怖襲擊
[00:06:01.000 --> 00:06:02.000]  不是吧?
[00:06:02.000 --> 00:06:03.000]  恐怖襲擊的原因是什麼呢?
[00:06:03.000 --> 00:06:05.000]  可能是他手法很殘忍
[00:06:05.000 --> 00:06:06.000]  很恐怖
[00:06:06.000 --> 00:06:07.000]  可能他突如其來
[00:06:07.000 --> 00:06:08.000]  可能無法預知
[00:06:08.000 --> 00:06:09.000]  可能你想象不到
[00:06:09.000 --> 00:06:10.000]  是不是?
[00:06:10.000 --> 00:06:12.000]  原來有人會背著炸彈走到你那裡
[00:06:12.000 --> 00:06:13.000]  然後一起爆炸
[00:06:13.000 --> 00:06:14.000]  炸死自己
[00:06:14.000 --> 00:06:16.000]  這些就叫做恐怖襲擊
[00:06:16.000 --> 00:06:17.000]  沒有想象到
[00:06:17.000 --> 00:06:18.000]  所以很可怕
[00:06:18.000 --> 00:06:19.000]  最可怕的地方就是
[00:06:19.000 --> 00:06:21.000]  可能隔壁那個就是恐怖分子
[00:06:21.000 --> 00:06:22.000]  是不是?
[00:06:22.000 --> 00:06:23.000]  這段日子
[00:06:23.000 --> 00:06:24.000]  那些人經常在新聞上說
[00:06:24.000 --> 00:06:26.000]  在歐洲地方那些叫做伊斯蘭國的事
[00:06:26.000 --> 00:06:27.000]  是不是?
[00:06:27.000 --> 00:06:28.000]  大家都有留意到
[00:06:28.000 --> 00:06:29.000]  伊斯蘭國其實
[00:06:29.000 --> 00:06:30.000]  不要跟伊斯蘭教混在一起
[00:06:30.000 --> 00:06:32.000]  伊斯蘭教很多都很和平
[00:06:32.000 --> 00:06:33.000]  伊斯蘭國是一群人
[00:06:33.000 --> 00:06:34.000]  他們用伊斯蘭的名義
[00:06:34.000 --> 00:06:37.000]  要去統治這個世界
[00:06:37.000 --> 00:06:38.000]  要趕走其他人
[00:06:38.000 --> 00:06:40.000]  要打仗等等
[00:06:40.000 --> 00:06:41.000]  甚至今時今日說到
[00:06:41.000 --> 00:06:43.000]  伊斯蘭國那些恐怖分子
[00:06:43.000 --> 00:06:46.000]  不一定是中東或者近東那些人
[00:06:46.000 --> 00:06:47.000]  歐洲人也有
[00:06:47.000 --> 00:06:48.000]  華人也有
[00:06:48.000 --> 00:06:50.000]  原來亞洲人也有
[00:06:50.000 --> 00:06:52.000]  中國人也有
[00:06:52.000 --> 00:06:53.000]  很可怕
[00:06:53.000 --> 00:06:54.000]  告訴你
[00:06:54.000 --> 00:06:55.000]  原來你隔壁那個
[00:06:55.000 --> 00:06:57.000]  可能是恐怖分子
[00:06:57.000 --> 00:06:58.000]  你怕不怕?
[00:06:58.000 --> 00:06:59.000]  或者看看旁邊那個
[00:06:59.000 --> 00:07:00.000]  不怕
[00:07:00.000 --> 00:07:01.000]  那個我認識的
[00:07:01.000 --> 00:07:02.000]  應該也很熟悉
[00:07:02.000 --> 00:07:04.000]  有時一些突如其來的事
[00:07:04.000 --> 00:07:06.000]  一些你沒辦法想像的恐怖事
[00:07:06.000 --> 00:07:08.000]  令你很害怕
[00:07:08.000 --> 00:07:10.000]  魂不附體的感覺
[00:07:10.000 --> 00:07:12.000]  我不知道你有沒有嘗試過
[00:07:12.000 --> 00:07:14.000]  或者有沒有經驗過
[00:07:14.000 --> 00:07:16.000]  甚至可能你已經忘記了
[00:07:16.000 --> 00:07:18.000]  有這個感受
[00:07:18.000 --> 00:07:19.000]  兩個星期前
[00:07:19.000 --> 00:07:22.000]  除了是巴黎恐怖襲擊的日子
[00:07:22.000 --> 00:07:23.000]  在同樣的
[00:07:23.000 --> 00:07:24.000]  昨天的日子
[00:07:24.000 --> 00:07:25.000]  我收到一個消息
[00:07:25.000 --> 00:07:27.000]  一個我很熟的朋友
[00:07:27.000 --> 00:07:29.000]  他突然離開這個世界
[00:07:29.000 --> 00:07:31.000]  他比我年輕
[00:07:31.000 --> 00:07:32.000]  他是一個媽媽
[00:07:32.000 --> 00:07:33.000]  有兩個小朋友
[00:07:33.000 --> 00:07:34.000]  一個六歲
[00:07:34.000 --> 00:07:35.000]  一個兩歲
[00:07:35.000 --> 00:07:36.000]  兩個小朋友
[00:07:36.000 --> 00:07:37.000]  這個媽媽
[00:07:37.000 --> 00:07:38.000]  我怎麼認識她呢?
[00:07:38.000 --> 00:07:40.000]  因為我們一起在音樂上的侍奉
[00:07:40.000 --> 00:07:41.000]  認識我的弟兄姊妹知道
[00:07:41.000 --> 00:07:42.000]  我也會做一些音樂的侍奉
[00:07:42.000 --> 00:07:43.000]  有一個機構
[00:07:43.000 --> 00:07:45.000]  我常常都跟他們合作
[00:07:45.000 --> 00:07:46.000]  共享的師哥協會
[00:07:46.000 --> 00:07:48.000]  我們教會也有一些合作的空間
[00:07:48.000 --> 00:07:49.000]  這位姐妹
[00:07:49.000 --> 00:07:50.000]  就是在那裡認識的
[00:07:50.000 --> 00:07:51.000]  認識了她十幾年了
[00:07:51.000 --> 00:07:52.000]  跟我們做和音
[00:07:52.000 --> 00:07:53.000]  做伴唱
[00:07:53.000 --> 00:07:55.000]  一直都沒有任何的病情
[00:07:55.000 --> 00:07:56.000]  現在還跟她
[00:07:56.000 --> 00:07:58.000]  用網上的通訊聯絡
[00:07:58.000 --> 00:08:00.000]  突然那一天收到她先生的訊息
[00:08:00.000 --> 00:08:01.000]  告訴我
[00:08:01.000 --> 00:08:02.000]  她離開了世界
[00:08:02.000 --> 00:08:03.000]  回到天家了
[00:08:03.000 --> 00:08:04.000]  我們很驚訝
[00:08:04.000 --> 00:08:05.000]  連進醫院我們都不知道
[00:08:05.000 --> 00:08:06.000]  因為前一晚進醫院
[00:08:06.000 --> 00:08:07.000]  不夠二十四小時
[00:08:07.000 --> 00:08:08.000]  她就離開了天家
[00:08:08.000 --> 00:08:09.000]  我們很多不明白
[00:08:09.000 --> 00:08:11.000]  我們很多覺得
[00:08:11.000 --> 00:08:13.000]  怎麼會這麼突如其來呢?
[00:08:13.000 --> 00:08:15.000]  那一天我繼續工作
[00:08:15.000 --> 00:08:17.000]  因為那天都要在教會服侍
[00:08:17.000 --> 00:08:19.000]  都要去學校工作
[00:08:19.000 --> 00:08:20.000]  我整天工作
[00:08:20.000 --> 00:08:21.000]  我都忘記自己在做什麼
[00:08:21.000 --> 00:08:23.000]  因為心情太低落了
[00:08:23.000 --> 00:08:25.000]  太不開心了
[00:08:25.000 --> 00:08:26.000]  一直工作的時候
[00:08:26.000 --> 00:08:27.000]  一直都好像
[00:08:27.000 --> 00:08:30.000]  魂不附體 神不守舍的感覺
[00:08:30.000 --> 00:08:32.000]  整天都很不精神
[00:08:32.000 --> 00:08:33.000]  又沒什麼胃口
[00:08:33.000 --> 00:08:34.000]  又很辛苦
[00:08:34.000 --> 00:08:35.000]  結果晚上回到家裡
[00:08:35.000 --> 00:08:37.000]  跟師母兩夫婦在聊天
[00:08:37.000 --> 00:08:40.000]  因為其實太太都很認識這位姐妹
[00:08:40.000 --> 00:08:41.000]  我們整晚都沒有睡覺
[00:08:41.000 --> 00:08:42.000]  去祈禱 去分享
[00:08:42.000 --> 00:08:45.000]  去記起這位姐妹
[00:08:45.000 --> 00:08:46.000]  我就覺得
[00:08:46.000 --> 00:08:48.000]  為什麼我會整天都好像
[00:08:48.000 --> 00:08:49.000]  心不在焉
[00:08:49.000 --> 00:08:52.000]  魂不附體 神不守舍的感覺呢?
[00:08:52.000 --> 00:08:54.000]  當然我太太都去安慰我
[00:08:54.000 --> 00:08:55.000]  告訴我
[00:08:55.000 --> 00:08:56.000]  人是會這樣
[00:08:56.000 --> 00:08:57.000]  就算你是牧師也好
[00:08:57.000 --> 00:08:58.000]  一樣都是這樣
[00:08:58.000 --> 00:08:59.000]  因為過了那天
[00:08:59.000 --> 00:09:01.000]  第二天我又要主持一個婚禮
[00:09:01.000 --> 00:09:03.000]  所以其實心情都挺大起伏的
[00:09:03.000 --> 00:09:06.000]  又要面對身邊很疼愛的朋友離開
[00:09:06.000 --> 00:09:07.000]  又要主持婚禮
[00:09:07.000 --> 00:09:09.000]  但是同樣地也學會
[00:09:09.000 --> 00:09:11.000]  面對生命那種豐富
[00:09:11.000 --> 00:09:12.000]  要去珍惜
[00:09:12.000 --> 00:09:14.000]  但是那個感覺讓我很體會到
[00:09:14.000 --> 00:09:15.000]  聖經裡面說
[00:09:15.000 --> 00:09:16.000]  有些事情令我們很害怕
[00:09:16.000 --> 00:09:18.000]  很擔心 很低落
[00:09:18.000 --> 00:09:19.000]  甚至有一個地步
[00:09:19.000 --> 00:09:21.000]  是魂不附體
[00:09:21.000 --> 00:09:23.000]  看看聖經裡面怎麼說這句話
[00:09:23.000 --> 00:09:24.000]  看回這節
[00:09:24.000 --> 00:09:25.000]  第26節
[00:09:25.000 --> 00:09:26.000]  原來是這麼說的
[00:09:26.000 --> 00:09:27.000]  他說
[00:09:27.000 --> 00:09:30.000]  人想到那要臨到世界的事
[00:09:30.000 --> 00:09:33.000]  就都嚇得魂不附體
[00:09:33.000 --> 00:09:35.000]  原來不是這件事發生
[00:09:35.000 --> 00:09:38.000]  原來是說當你想到有些事
[00:09:38.000 --> 00:09:39.000]  有件事發生
[00:09:39.000 --> 00:09:41.000]  一想到你都嚇得很害怕
[00:09:41.000 --> 00:09:42.000]  害怕得魂不附體
[00:09:42.000 --> 00:09:45.000]  有沒有事情你一想起都害怕的?
[00:09:45.000 --> 00:09:46.000]  有的 可能
[00:09:46.000 --> 00:09:47.000]  每個人有不同的情況
[00:09:47.000 --> 00:09:48.000]  有些電視節目可能想起
[00:09:48.000 --> 00:09:50.000]  某些不同的動物
[00:09:50.000 --> 00:09:51.000]  可能地上爬爬那些
[00:09:51.000 --> 00:09:53.000]  那就很害怕了
[00:09:53.000 --> 00:09:54.000]  有些人想起某些事件
[00:09:54.000 --> 00:09:55.000]  可能就會很害怕
[00:09:55.000 --> 00:09:57.000]  可能過去他成長裡面的一些經驗
[00:09:57.000 --> 00:10:00.000]  又或者世界的大事等等
[00:10:00.000 --> 00:10:01.000]  聖經裡面說
[00:10:01.000 --> 00:10:02.000]  當想起這件事
[00:10:02.000 --> 00:10:03.000]  就會很害怕
[00:10:03.000 --> 00:10:04.000]  很害怕
[00:10:04.000 --> 00:10:05.000]  這件事是什麼呢?
[00:10:05.000 --> 00:10:07.000]  原來這件事就是說
[00:10:07.000 --> 00:10:10.000]  耶穌基督會再一次降臨
[00:10:10.000 --> 00:10:11.000]  這段經文
[00:10:11.000 --> 00:10:12.000]  路加福音第21章
[00:10:12.000 --> 00:10:14.000]  一開始其實裡面一直說到
[00:10:14.000 --> 00:10:16.000]  耶穌基督會降臨
[00:10:16.000 --> 00:10:18.000]  耶穌基督會再一次來到這個世界上
[00:10:18.000 --> 00:10:19.000]  原來聖經裡面說
[00:10:19.000 --> 00:10:21.000]  當耶穌釘在十字架
[00:10:21.000 --> 00:10:22.000]  受死埋葬
[00:10:22.000 --> 00:10:23.000]  復活升天之後
[00:10:23.000 --> 00:10:24.000]  祂會再回來的
[00:10:24.000 --> 00:10:25.000]  祂會再回來
[00:10:25.000 --> 00:10:27.000]  祂回來的日子會是怎樣呢?
[00:10:27.000 --> 00:10:28.000]  聖經裡面說很簡單而已
[00:10:28.000 --> 00:10:29.000]  回來的日子
[00:10:29.000 --> 00:10:31.000]  沒有人知道什麼時候
[00:10:31.000 --> 00:10:32.000]  回來的日子
[00:10:32.000 --> 00:10:33.000]  沒有人會猜到的
[00:10:33.000 --> 00:10:35.000]  所以先提醒各位弟兄姐妹
[00:10:35.000 --> 00:10:37.000]  坊間可能很多人都會說
[00:10:37.000 --> 00:10:39.000]  什麼時候上帝再一次降臨
[00:10:39.000 --> 00:10:41.000]  什麼時候這個世界會末日
[00:10:41.000 --> 00:10:43.000]  有沒有聽過世界末日的預言
[00:10:43.000 --> 00:10:44.000]  很多的
[00:10:44.000 --> 00:10:45.000]  我記得我讀書的時候
[00:10:45.000 --> 00:10:46.000]  由我中學開始
[00:10:46.000 --> 00:10:48.000]  80、90年代已經有人說
[00:10:48.000 --> 00:10:49.000]  世界末日
[00:10:49.000 --> 00:10:50.000]  1999
[00:10:50.000 --> 00:10:52.000]  20幾多
[00:10:52.000 --> 00:10:54.000]  最近那一次是多少?
[00:10:54.000 --> 00:10:55.000]  2012嘛
[00:10:55.000 --> 00:10:56.000]  記不記得?
[00:10:56.000 --> 00:10:58.000]  2012的時候不是經常說
[00:10:58.000 --> 00:10:59.000]  2012會世界末日
[00:10:59.000 --> 00:11:00.000]  還拍了一些電影
[00:11:00.000 --> 00:11:01.000]  弟兄姐妹
[00:11:01.000 --> 00:11:03.000]  2012世界有沒有末日呢?
[00:11:03.000 --> 00:11:04.000]  有沒有?
[00:11:04.000 --> 00:11:05.000]  當然沒有了
[00:11:05.000 --> 00:11:06.000]  今天2015我們還坐在這裡
[00:11:06.000 --> 00:11:07.000]  應該沒有了
[00:11:07.000 --> 00:11:09.000]  所以很多人不停地發預言
[00:11:09.000 --> 00:11:10.000]  說到世界的末日
[00:11:10.000 --> 00:11:11.000]  有時候說到多恐怖
[00:11:11.000 --> 00:11:12.000]  又說什麼
[00:11:12.000 --> 00:11:14.000]  外星有個不知道什麼星球
[00:11:14.000 --> 00:11:15.000]  撞地球啊
[00:11:15.000 --> 00:11:16.000]  爆炸啊
[00:11:16.000 --> 00:11:18.000]  很多的繪形繪聲的描述
[00:11:18.000 --> 00:11:19.000]  聖經裡面只是說而已
[00:11:19.000 --> 00:11:21.000]  耶穌基督會再降臨
[00:11:21.000 --> 00:11:22.000]  有一些預兆
[00:11:22.000 --> 00:11:23.000]  一會兒我會再說
[00:11:23.000 --> 00:11:25.000]  不過起碼有一樣很重要的就是
[00:11:25.000 --> 00:11:27.000]  耶穌基督不停地提
[00:11:27.000 --> 00:11:28.000]  沒有人會知道
[00:11:28.000 --> 00:11:30.000]  祂何時會回來
[00:11:30.000 --> 00:11:31.000]  聖經裡面甚至說
[00:11:31.000 --> 00:11:32.000]  耶穌說祂自己都不知道
[00:11:32.000 --> 00:11:34.000]  只有天父上帝知道
[00:11:34.000 --> 00:11:35.000]  就是說如果有人告訴你
[00:11:35.000 --> 00:11:36.000]  什麼時候是世界末日呢?
[00:11:36.000 --> 00:11:37.000]  請你不要相信
[00:11:37.000 --> 00:11:39.000]  祂也是亂猜亂說的
[00:11:39.000 --> 00:11:40.000]  祂也是不對的
[00:11:40.000 --> 00:11:42.000]  因為聖經裡面說沒有人知道
[00:11:42.000 --> 00:11:43.000]  好像賊一樣
[00:11:43.000 --> 00:11:44.000]  突然間就出現了
[00:11:44.000 --> 00:11:46.000]  然後突然間全世界都知道了
[00:11:46.000 --> 00:11:47.000]  因為聖經裡面說
[00:11:47.000 --> 00:11:48.000]  有些人就會不見了
[00:11:48.000 --> 00:11:50.000]  因為會被提在天上
