
[00:00:00.000 --> 00:00:03.000]  很高興在港台上和大家見面
[00:02:56.000 --> 00:02:58.000]  就有一個抗氧的作用
[00:02:58.000 --> 00:03:00.000]  健康食物給我們的維生素
[00:03:00.000 --> 00:03:02.000]  就有所謂的抗氧的
[00:03:02.000 --> 00:03:05.000]  抗衡這個氧化的過程
[00:03:05.000 --> 00:03:07.000]  就是抗衡這個氧化的過程
[00:03:07.000 --> 00:03:09.000]  那你不可以將它
[00:03:09.000 --> 00:03:11.000]  你不可以停止了它
[00:03:11.000 --> 00:03:12.000]  禁止了它
[00:03:12.000 --> 00:03:15.000]  但是你可以減慢這個氧化過程
[00:03:15.000 --> 00:03:18.000]  我們不可以完全的停止這個氧化過程
[00:03:18.000 --> 00:03:21.000]  可是可以讓它減慢
[00:03:21.000 --> 00:03:23.000]  食物裡面的維他命
[00:03:23.000 --> 00:03:26.000]  它最重要的功用
[00:03:26.000 --> 00:03:28.000]  就是有一個抗氧的功用
[00:03:28.000 --> 00:03:30.000]  食物裡面的維生素
[00:03:30.000 --> 00:03:32.000]  其中一個很重要的功用
[00:03:32.000 --> 00:03:35.000]  就是有抗氧化的功用
[00:03:35.000 --> 00:03:37.000]  但原來我們基督徒的屬靈的生命
[00:03:37.000 --> 00:03:39.000]  都是需要屬靈的維他命
[00:03:39.000 --> 00:03:41.000]  原來我們基督徒的生命
[00:03:41.000 --> 00:03:46.000]  也是需要屬靈的抗氧的過程
[00:03:46.000 --> 00:03:48.000]  為什麼呢
[00:03:48.000 --> 00:03:50.000]  是因為我們信了主久了之後
[00:03:50.000 --> 00:03:52.000]  是因為我們信了主久了之後
[00:03:52.000 --> 00:03:54.000]  我們仍然住在一個有罪的世界
[00:03:54.000 --> 00:03:56.000]  我們仍然住在一個有罪的世界
[00:03:56.000 --> 00:03:57.000]  很多隱憂的
[00:03:57.000 --> 00:03:58.000]  很多的隱憂
[00:03:58.000 --> 00:03:59.000]  很多罪惡的
[00:03:59.000 --> 00:04:00.000]  很多的罪惡
[00:04:00.000 --> 00:04:02.000]  你不信你打開報紙
[00:04:02.000 --> 00:04:03.000]  或者上網就知道
[00:04:03.000 --> 00:04:05.000]  每一天周圍都是罪惡
[00:04:05.000 --> 00:04:07.000]  打開報紙或者上網
[00:04:07.000 --> 00:04:10.000]  每天都看很多的罪惡
[00:04:10.000 --> 00:04:12.000]  我們工作上我們遇到很多隱憂
[00:04:12.000 --> 00:04:14.000]  工作上遇到很多隱憂
[00:04:14.000 --> 00:04:16.000]  我們家庭上也遇到很多困難
[00:04:16.000 --> 00:04:17.000]  家庭也遇到很多困難
[00:04:17.000 --> 00:04:18.000]  給我們很多壓力
[00:04:18.000 --> 00:04:19.000]  給我們很多壓力
[00:04:19.000 --> 00:04:21.000]  令到有時我們就急進了
[00:04:21.000 --> 00:04:23.000]  讓我們也會跌進了
[00:04:23.000 --> 00:04:25.000]  所謂走精面
[00:04:25.000 --> 00:04:28.000]  就所謂走一個折戒
[00:04:28.000 --> 00:04:30.000]  做了一些踩界的事
[00:04:30.000 --> 00:04:33.000]  就是做了一些破戒的事
[00:04:33.000 --> 00:04:34.000]  明知是不對的
[00:04:34.000 --> 00:04:35.000]  明知道是不對的
[00:04:35.000 --> 00:04:36.000]  但我們覺得人人都做
[00:04:36.000 --> 00:04:37.000]  我們就去做了
[00:04:37.000 --> 00:04:39.000]  可就覺得人家都這樣做
[00:04:39.000 --> 00:04:40.000]  我也去這樣做
[00:04:40.000 --> 00:04:41.000]  那我們的屬靈的生命
[00:04:41.000 --> 00:04:43.000]  慢慢慢慢就是退化
[00:04:43.000 --> 00:04:44.000]  我們屬靈的生命
[00:04:44.000 --> 00:04:45.000]  慢慢就會退化
[00:04:45.000 --> 00:04:47.000]  慢慢慢慢我們就離開了我們的神
[00:04:47.000 --> 00:04:50.000]  慢慢慢慢我們就會離開我們的神
[00:04:50.000 --> 00:04:51.000]  離開了我們聖經的教導
[00:04:51.000 --> 00:04:52.000]  離開我們聖經的教導
[00:04:52.000 --> 00:04:53.000]  所以聖經提醒我們
[00:04:53.000 --> 00:04:56.000]  你一定要吸收一些靈命的維生素
[00:04:56.000 --> 00:04:58.000]  所以聖經提醒我們
[00:04:58.000 --> 00:05:01.000]  一定要吸收多一點的靈命的維生素
[00:05:01.000 --> 00:05:02.000]  大家知道我一直都在說
[00:05:02.000 --> 00:05:04.000]  彼得後書第一章
[00:05:04.000 --> 00:05:05.000]  大家知道
[00:05:05.000 --> 00:05:08.000]  他一直在講這個彼得後書第一章
[00:05:08.000 --> 00:05:09.000]  彼得後書第一章
[00:05:09.000 --> 00:05:11.000]  有八種的我叫做維他命
[00:05:11.000 --> 00:05:13.000]  彼得後書第一章
[00:05:13.000 --> 00:05:15.000]  有八種的所謂的維生素
[00:05:15.000 --> 00:05:17.000]  他說要有信心
[00:05:17.000 --> 00:05:18.000]  要有信心
[00:05:18.000 --> 00:05:19.000]  要有德行
[00:05:19.000 --> 00:05:20.000]  要有德行
[00:05:20.000 --> 00:05:21.000]  要有知識
[00:05:21.000 --> 00:05:22.000]  要有知識
[00:05:22.000 --> 00:05:23.000]  要有節制
[00:05:23.000 --> 00:05:24.000]  要有節制
[00:05:24.000 --> 00:05:25.000]  要有忍耐
[00:05:25.000 --> 00:05:26.000]  要有忍耐
[00:05:26.000 --> 00:05:28.000]  這五個我上幾個星期已經講了
[00:05:28.000 --> 00:05:29.000]  這五個呢
[00:05:29.000 --> 00:05:31.000]  上幾個星期Andrew已經講過了
[00:05:31.000 --> 00:05:34.000]  今天講的第六個就是乾淨
[00:05:34.000 --> 00:05:37.000]  今天講的第六點就是乾淨
[00:05:37.000 --> 00:05:39.000]  今天主要跟大家講什麼叫乾淨
[00:05:39.000 --> 00:05:41.000]  今天主要跟大家說什麼叫乾淨
[00:05:41.000 --> 00:05:43.000]  乾淨很多時候我們誤解了這個意思
[00:05:43.000 --> 00:05:45.000]  乾淨很多時候我們誤解了這個意思
[00:05:45.000 --> 00:05:48.000]  我們很多時候以為乾淨就是虔誠
[00:05:48.000 --> 00:05:52.000]  我們很多時候自以為乾淨就是虔誠
[00:05:52.000 --> 00:05:55.000]  我每個星期回教會敬拜我夠虔誠了吧
[00:05:55.000 --> 00:06:00.000]  我每個星期都來教會敬拜是夠虔誠了吧
[00:06:00.000 --> 00:06:02.000]  我一天三餐吃飯時我祈禱
[00:06:02.000 --> 00:06:04.000]  我夠虔誠了吧
[00:06:04.000 --> 00:06:07.000]  一天三餐飯前都會禱告
[00:06:07.000 --> 00:06:09.000]  那就夠虔誠了吧
[00:06:09.000 --> 00:06:13.000]  我有什麼事我都會跟別人說我會先求問神
[00:06:13.000 --> 00:06:15.000]  那是不是很虔誠了
[00:06:15.000 --> 00:06:18.000]  什麼事情我都跟別人說我先求問神
[00:06:18.000 --> 00:06:20.000]  那算是虔誠了吧
[00:06:20.000 --> 00:06:22.000]  我不單是星期日回教會崇拜
[00:06:22.000 --> 00:06:24.000]  我不光是星期天去教會
[00:06:24.000 --> 00:06:26.000]  我星期一又回約翰祖
[00:06:26.000 --> 00:06:28.000]  星期一又去約翰祖
[00:06:28.000 --> 00:06:30.000]  星期二回路德祖
[00:06:30.000 --> 00:06:31.000]  星期二去路德祖
[00:06:31.000 --> 00:06:33.000]  那夠虔誠了吧
[00:06:33.000 --> 00:06:34.000]  那就夠虔誠了吧
[00:06:34.000 --> 00:06:36.000]  原來原文是不同的
[00:06:36.000 --> 00:06:38.000]  原文是不一樣
[00:06:38.000 --> 00:06:42.000]  虔誠跟虔敬是有一點分別
[00:06:42.000 --> 00:06:45.000]  虔誠跟虔敬是有一點分別
[00:06:45.000 --> 00:06:47.000]  原文希臘文
[00:06:47.000 --> 00:06:49.000]  虔誠那個字呢
[00:06:49.000 --> 00:06:53.000]  叫Threske
[00:06:53.000 --> 00:06:56.000]  就在雅各書一章我們看到的
[00:06:56.000 --> 00:07:00.000]  就是你外表向外的表達
[00:07:00.000 --> 00:07:03.000]  就是外表向外的表達
[00:07:03.000 --> 00:07:04.000]  你奉獻多少
[00:07:04.000 --> 00:07:05.000]  比如奉獻多少
[00:07:05.000 --> 00:07:06.000]  祈禱多少次
[00:07:06.000 --> 00:07:07.000]  禱告多少
[00:07:07.000 --> 00:07:09.000]  是否經常回教會
[00:07:09.000 --> 00:07:11.000]  是否經常來教會
[00:07:11.000 --> 00:07:13.000]  我不是說不重要
[00:07:13.000 --> 00:07:14.000]  我不是說這個不重要
[00:07:14.000 --> 00:07:15.000]  這個很重要
[00:07:15.000 --> 00:07:16.000]  這個非常重要
[00:07:16.000 --> 00:07:17.000]  但這裡說的
[00:07:17.000 --> 00:07:20.000]  不是向外表達的那方面
[00:07:20.000 --> 00:07:21.000]  這裡所說的
[00:07:21.000 --> 00:07:23.000]  不是向外表達的那方面
[00:07:23.000 --> 00:07:27.000]  這裡彼得所說的虔敬
[00:07:27.000 --> 00:07:28.000]  彼得所說的這裡
[00:07:28.000 --> 00:07:30.000]  原文是不同那個字的
[00:07:30.000 --> 00:07:32.000]  原文是跟剛才所說的
[00:07:32.000 --> 00:07:34.000]  希臘文叫Eusebio
[00:07:34.000 --> 00:07:35.000]  希臘文叫Eusebio
[00:07:35.000 --> 00:07:37.000]  英文譯作什麼呢
[00:07:37.000 --> 00:07:38.000]  英語翻譯成
[00:07:38.000 --> 00:07:39.000]  就是Godliness
[00:07:39.000 --> 00:07:40.000]  Godly
[00:07:40.000 --> 00:07:41.000]  就是Godliness
[00:07:41.000 --> 00:07:43.000]  就是你很Godly的意思
[00:07:43.000 --> 00:07:46.000]  就是很那個
[00:07:46.000 --> 00:07:47.000]  虔敬
[00:07:47.000 --> 00:07:50.000]  因為中文就沒有Godly的字
[00:07:50.000 --> 00:07:53.000]  因為中文裡面沒有Godly這個詞
[00:07:53.000 --> 00:07:56.000]  那跟religious是很不同的
[00:07:56.000 --> 00:07:58.000]  跟那個另外一個英語字
[00:07:58.000 --> 00:07:59.000]  religious很不一樣
[00:07:59.000 --> 00:08:01.000]  religious就是虔誠
[00:08:01.000 --> 00:08:03.000]  religious就是虔誠
[00:08:03.000 --> 00:08:05.000]  那些人說那個人很religious
[00:08:05.000 --> 00:08:07.000]  就是很虔誠
[00:08:07.000 --> 00:08:10.000]  如果人家說那個人很religious的話
[00:08:10.000 --> 00:08:11.000]  就是說他很虔誠
[00:08:11.000 --> 00:08:12.000]  或者甚至說他很聖潔
[00:08:12.000 --> 00:08:13.000]  說他很holy
[00:08:13.000 --> 00:08:16.000]  甚至說他是很聖潔
[00:08:16.000 --> 00:08:19.000]  但是在現在這個世俗的時代
[00:08:19.000 --> 00:08:21.000]  在這個世俗的時代
[00:08:21.000 --> 00:08:22.000]  你說人家religious
[00:08:22.000 --> 00:08:23.000]  說人家holy呢
[00:08:23.000 --> 00:08:25.000]  你說你形容別人religious
[00:08:25.000 --> 00:08:26.000]  或說holy
[00:08:26.000 --> 00:08:27.000]  通常是帶有說笑的
[00:08:27.000 --> 00:08:28.000]  有一點貶義的
[00:08:28.000 --> 00:08:29.000]  知不知道
[00:08:29.000 --> 00:08:31.000]  通常好像是有一點的貶義
[00:08:31.000 --> 00:08:33.000]  這個人這麼目獨
[00:08:33.000 --> 00:08:35.000]  就是說那個人很帶有
[00:08:35.000 --> 00:08:37.000]  這個基督徒什麼都不可以做
[00:08:37.000 --> 00:08:39.000]  就是說這個基督徒什麼都不可以做
[00:08:39.000 --> 00:08:40.000]  夠religious
[00:08:40.000 --> 00:08:41.000]  夠虔誠
[00:08:41.000 --> 00:08:42.000]  夠holy的聖潔
[00:08:42.000 --> 00:08:45.000]  他是夠虔誠
[00:08:45.000 --> 00:08:48.000]  我們覺得基督徒是悶蛋
[00:08:48.000 --> 00:08:51.000]  人家都會覺得基督徒是個悶蛋
[00:08:51.000 --> 00:08:53.000]  今天所說的不是這個字
[00:08:53.000 --> 00:08:55.000]  可是今天所說的不是這個字
[00:08:55.000 --> 00:08:56.000]  你說那個人很Godly
[00:08:56.000 --> 00:08:57.000]  為什麼呢
[00:08:57.000 --> 00:08:59.000]  你說那個人是很Godly的意思
[00:08:59.000 --> 00:09:01.000]  和神一樣
[00:09:01.000 --> 00:09:05.000]  這是一個很尊貴的形容詞
[00:09:05.000 --> 00:09:07.000]  是一個很尊貴的形容詞
[00:09:07.000 --> 00:09:09.000]  原文就是這樣
[00:09:09.000 --> 00:09:11.000]  你看英文聖經是翻譯成Godly
[00:09:11.000 --> 00:09:14.000]  你看英文聖經是翻譯成Godly
[00:09:14.000 --> 00:09:16.000]  中文就沒有說他是神
[00:09:16.000 --> 00:09:17.000]  當然他不是神
[00:09:17.000 --> 00:09:19.000]  中文當然不會說
[00:09:19.000 --> 00:09:21.000]  沒有翻譯成神
[00:09:21.000 --> 00:09:23.000]  因為我們不是神
[00:09:23.000 --> 00:09:25.000]  但你最多說他有神的樣式
[00:09:25.000 --> 00:09:27.000]  我們最多只是說他有神的樣式
[00:09:27.000 --> 00:09:29.000]  中文就翻譯成乾淨
[00:09:29.000 --> 00:09:31.000]  中文就翻譯成乾淨
[00:09:31.000 --> 00:09:33.000]  乾淨是發自內心
[00:09:33.000 --> 00:09:35.000]  乾淨是發自內心
[00:09:35.000 --> 00:09:37.000]  是你和神的關係
[00:09:37.000 --> 00:09:39.000]  這是跟神的關係
[00:09:39.000 --> 00:09:42.000]  乾淨是人家外面看不到的
[00:09:42.000 --> 00:09:44.000]  乾淨是外表看不見
[00:09:44.000 --> 00:09:46.000]  是你和神的關係
[00:09:46.000 --> 00:09:47.000]  是你跟神的關係
[00:09:47.000 --> 00:09:49.000]  所謂乾淨
[00:09:49.000 --> 00:09:51.000]  一個人走的前程
[00:09:51.000 --> 00:09:54.000]  不代表他一定是內心乾淨
[00:09:54.000 --> 00:09:56.000]  不一定代表他的內心世界
[00:09:56.000 --> 00:09:58.000]  我們都很清楚
[00:09:58.000 --> 00:10:00.000]  神是看人的內心
[00:10:00.000 --> 00:10:02.000]  神是看人的內心
[00:10:02.000 --> 00:10:04.000]  所以乾淨是重要得多
[00:10:04.000 --> 00:10:06.000]  所以乾淨是重要得多
[00:10:06.000 --> 00:10:08.000]  原文那個字是包括了兩個意思
[00:10:08.000 --> 00:10:13.000]  原文那個字是包括兩層的意思
[00:10:13.000 --> 00:10:15.000]  就是要有尊敬
[00:10:15.000 --> 00:10:16.000]  就是要有尊敬
[00:10:16.000 --> 00:10:18.000]  還有畏懼
[00:10:18.000 --> 00:10:20.000]  就是我們要尊敬我們的神
[00:10:20.000 --> 00:10:21.000]  就是我們要尊敬我們的神
[00:10:21.000 --> 00:10:23.000]  還有帶有一點點畏懼
[00:10:23.000 --> 00:10:24.000]  還有帶有一點點的畏懼
[00:10:24.000 --> 00:10:28.000]  所以舊約希伯來文經常說的就是敬畏也和華
[00:10:28.000 --> 00:10:32.000]  所以舊約希伯來文經常說的敬畏也和華
[00:10:32.000 --> 00:10:33.000]  要尊敬
[00:10:33.000 --> 00:10:34.000]  要尊敬
[00:10:34.000 --> 00:10:36.000]  帶有一點點害怕才可以
[00:10:36.000 --> 00:10:39.000]  帶有一點點的懼怕才可以
[00:10:39.000 --> 00:10:41.000]  像我們小時候讀書的時候
[00:10:41.000 --> 00:10:43.000]  小時候念書的時候
[00:10:43.000 --> 00:10:46.000]  我們有些老師很兇的
[00:10:46.000 --> 00:10:48.000]  以前的老師蠻兇的
[00:10:48.000 --> 00:10:51.000]  通常我們都很不喜歡
[00:10:51.000 --> 00:10:53.000]  通常學生都不太喜歡
[00:10:53.000 --> 00:10:54.000]  但是他們說不行
[00:10:54.000 --> 00:10:55.000]  因為我們很頑皮
[00:10:55.000 --> 00:10:58.000]  可是老師不送過紙巾
[00:10:58.000 --> 00:11:00.000]  因為孩子們都是比較
[00:11:00.000 --> 00:11:02.000]  但是我們見到老師
[00:11:02.000 --> 00:11:04.000]  我們有一個敬畏的心
[00:11:04.000 --> 00:11:05.000]  可能看到老師的時候
[00:11:05.000 --> 00:11:07.000]  會有一個敬畏的心
[00:11:07.000 --> 00:11:08.000]  我們害怕
[00:11:08.000 --> 00:11:09.000]  我們會怕
[00:11:09.000 --> 00:11:10.000]  而且我們知道他是老師
[00:11:10.000 --> 00:11:11.000]  我們要尊敬
[00:11:11.000 --> 00:11:12.000]  而且我們知道他是老師
[00:11:12.000 --> 00:11:13.000]  我們要尊敬
[00:11:13.000 --> 00:11:14.000]  我們的父母也是一樣
[00:11:14.000 --> 00:11:15.000]  我們的父母也是一樣
[00:11:15.000 --> 00:11:17.000]  我們會有一點點敬畏
[00:11:17.000 --> 00:11:18.000]  我們會有一點點敬畏
[00:11:18.000 --> 00:11:19.000]  害怕的
[00:11:19.000 --> 00:11:20.000]  我很害怕我爸爸
[00:11:20.000 --> 00:11:22.000]  Andrew他挺怕他爸爸的
[00:11:22.000 --> 00:11:23.000]  因為他很兇
[00:11:23.000 --> 00:11:24.000]  他不出聲的時候
[00:11:24.000 --> 00:11:25.000]  他就很兇的樣子
[00:11:25.000 --> 00:11:26.000]  他不出聲的時候
[00:11:26.000 --> 00:11:27.000]  樣子挺兇的
[00:11:27.000 --> 00:11:28.000]  因為他以前做教師
[00:11:28.000 --> 00:11:29.000]  做校長的
[00:11:29.000 --> 00:11:30.000]  他以前是當教師
[00:11:30.000 --> 00:11:31.000]  當校長
[00:11:31.000 --> 00:11:33.000]  你看到他有敬畏的心
[00:11:33.000 --> 00:11:35.000]  你看到他有一個敬畏的心
[00:11:35.000 --> 00:11:36.000]  我們的神一樣
[00:11:36.000 --> 00:11:37.000]  我們有敬畏
[00:11:37.000 --> 00:11:38.000]  我們的神一樣
[00:11:38.000 --> 00:11:39.000]  我們有敬畏
[00:11:39.000 --> 00:11:40.000]  為什麼我們有一個
[00:11:40.000 --> 00:11:41.000]  虔敬的心呢
[00:11:41.000 --> 00:11:43.000]  為什麼我們會有虔敬的心呢
[00:11:43.000 --> 00:11:44.000]  在彼得後書
[00:11:44.000 --> 00:11:45.000]  我們多翻幾頁
[00:11:45.000 --> 00:11:48.000]  在三章十節那裡
[00:11:48.000 --> 00:11:50.000]  在彼得後書
[00:11:50.000 --> 00:11:52.000]  三章十至十三節
[00:11:52.000 --> 00:11:55.000]  三章十到十三節
[00:11:55.000 --> 00:11:57.000]  他講到原來在末世的時候
[00:11:57.000 --> 00:11:59.000]  有什麼事會發生
[00:11:59.000 --> 00:12:01.000]  那邊說到在末世的時候
[00:12:01.000 --> 00:12:02.000]  有什麼事情會發生
[00:12:02.000 --> 00:12:06.000]  大家如果有去退休會的弟兄姊妹
[00:12:06.000 --> 00:12:09.000]  如果有去退休會的弟兄姊妹
[00:12:09.000 --> 00:12:11.000]  何仲歐醫生跟我們講了很多
[00:12:11.000 --> 00:12:15.000]  關於末世的事情
[00:12:15.000 --> 00:12:17.000]  何仲歐醫生跟我們說了很多
[00:12:17.000 --> 00:12:18.000]  關於末世的事情
[00:12:18.000 --> 00:12:19.000]  原來彼得後書
[00:12:19.000 --> 00:12:21.000]  彼得也有講了一點點給我們聽
[00:12:21.000 --> 00:12:24.000]  在彼得後書也有說了一點點
[00:12:24.000 --> 00:12:25.000]  三章十節那裡怎麼講
[00:12:25.000 --> 00:12:26.000]  三章十節怎麼說
[00:12:26.000 --> 00:12:29.000]  他說主的日子要像賊一樣來到
[00:12:29.000 --> 00:12:33.000]  他說主的日子要像賊一樣來到
[00:12:33.000 --> 00:12:34.000]  就是主再回來的日子
[00:12:34.000 --> 00:12:36.000]  就是主再回來的日子
[00:12:36.000 --> 00:12:39.000]  他說那一天天必在光年一聲中消失
[00:12:39.000 --> 00:12:43.000]  那一天天必在轟然一聲中消失
[00:12:43.000 --> 00:12:44.000]  是不是好像何醫生跟我們說
[00:12:44.000 --> 00:12:46.000]  天就好像書卷一樣
[00:12:46.000 --> 00:12:48.000]  整個天捲了出來
[00:12:48.000 --> 00:12:49.000]  加上何醫生跟我們說
[00:12:49.000 --> 00:12:51.000]  那個天好像書卷一樣
[00:12:51.000 --> 00:12:53.000]  一捲就捲走了
[00:12:53.000 --> 00:12:55.000]  光年一聲就消失了
[00:12:55.000 --> 00:12:57.000]  轟然一聲就消失了
[00:12:57.000 --> 00:12:59.000]  天體被烈火融化
[00:12:59.000 --> 00:13:01.000]  天體都要被烈火融化
[00:13:01.000 --> 00:13:03.000]  地和地上的萬物都要消盡
[00:13:03.000 --> 00:13:05.000]  地和地上的萬物都要消盡
[00:13:05.000 --> 00:13:06.000]  是不是很可怕
[00:13:06.000 --> 00:13:07.000]  是不是很可怕
[00:13:07.000 --> 00:13:08.000]  然後彼得說
[00:13:08.000 --> 00:13:12.000]  既然這一切都要如此消失
[00:13:12.000 --> 00:13:13.000]  彼得說
[00:13:13.000 --> 00:13:15.000]  自然這一切都要如此消失
[00:13:15.000 --> 00:13:19.000]  你們處世為人必須聖潔敬虔
[00:13:19.000 --> 00:13:22.000]  你們處世為人必須聖潔敬虔
[00:13:22.000 --> 00:13:23.000]  敬虔
[00:13:23.000 --> 00:13:24.000]  見不見到敬虔兩個字
[00:13:24.000 --> 00:13:25.000]  有看到敬虔兩個字嗎
[00:13:25.000 --> 00:13:28.000]  彼得提醒我們一定要敬虔
[00:13:28.000 --> 00:13:30.000]  彼得提醒我們一定要敬虔
[00:13:30.000 --> 00:13:33.000]  他說等候並催促神的日子來到
[00:13:33.000 --> 00:13:37.000]  他說等候並催促神的日子來到
[00:13:37.000 --> 00:13:40.000]  因為在那一天天要被火燒而消滅
[00:13:40.000 --> 00:13:43.000]  因為在那一天天要被火燒而消滅
[00:13:43.000 --> 00:13:45.000]  天體都要被烈火融化
[00:13:45.000 --> 00:13:47.000]  天體都要被烈火融化
[00:13:47.000 --> 00:13:49.000]  是不是很可怕
[00:13:49.000 --> 00:13:51.000]  害怕嗎
[00:13:51.000 --> 00:13:53.000]  普通人就害怕
[00:13:53.000 --> 00:13:54.000]  普通人會害怕
[00:13:54.000 --> 00:13:56.000]  我們信著基督徒不用害怕
[00:13:56.000 --> 00:13:58.000]  我們信著基督徒不用害怕
[00:13:58.000 --> 00:13:59.000]  為什麼
[00:13:59.000 --> 00:14:00.000]  因為照他的應許
[00:14:00.000 --> 00:14:02.000]  因為照他的應許
[00:14:02.000 --> 00:14:04.000]  我們可以等候到新天的新地
[00:14:04.000 --> 00:14:07.000]  我們會等候到新天新地
[00:14:07.000 --> 00:14:09.000]  這個新天新地就有正義的常存
[00:14:09.000 --> 00:14:13.000]  這個新天新地就有正義的常存
[00:14:13.000 --> 00:14:15.000]  就是說你屬神的人
[00:14:15.000 --> 00:14:17.000]  就是說你屬神的人
[00:14:17.000 --> 00:14:20.000]  你保持一個聖潔敬虔的心的話
