
[00:00:00.000 --> 00:00:11.000]  似錄音或錄影的版權是屬基督教宣導會北角堂所有
[00:02:04.000 --> 00:02:06.000]  尤其是第四節六節
[00:02:06.000 --> 00:02:09.000]  這裡是第四節六節的經文
[00:02:09.000 --> 00:02:12.000]  他在說因為那些曾經蒙過光照
[00:02:12.000 --> 00:02:15.000]  嘗過天恩的滋味與聖靈有份
[00:02:15.000 --> 00:02:17.000]  又嘗過神話語的好處
[00:02:17.000 --> 00:02:19.000]  以及來世能力的人
[00:02:19.000 --> 00:02:20.000]  若背棄信仰
[00:02:20.000 --> 00:02:24.000]  就不可能使他們重新悔改
[00:02:24.000 --> 00:02:27.000]  我就是在看這段經文的時候
[00:02:27.000 --> 00:02:28.000]  我就在想
[00:02:28.000 --> 00:02:32.000]  他是在說一幫信耶穌的基督徒
[00:02:32.000 --> 00:02:34.000]  他們不能夠再相信
[00:02:34.000 --> 00:02:38.000]  他們不能夠再重新去悔改
[00:02:38.000 --> 00:02:40.000]  我那時候去看這段經文的時候
[00:02:40.000 --> 00:02:41.000]  就會問
[00:02:41.000 --> 00:02:45.000]  信了的人是會不信的嗎
[00:02:45.000 --> 00:02:47.000]  我會去想這個問題
[00:02:47.000 --> 00:02:50.000]  經文這裡確實是在說一幫
[00:02:50.000 --> 00:02:52.000]  在信的人
[00:02:52.000 --> 00:02:54.000]  因為經文對這幫人
[00:02:54.000 --> 00:02:55.000]  有很多實質的形容
[00:02:55.000 --> 00:02:58.000]  譬如他講過蒙過光照
[00:02:58.000 --> 00:03:02.000]  然後嘗過天恩的滋味與聖靈有份
[00:03:02.000 --> 00:03:04.000]  嘗過神話語
[00:03:04.000 --> 00:03:08.000]  以及那個來世能力的人
[00:03:08.000 --> 00:03:10.000]  蒙過光照就是說
[00:03:10.000 --> 00:03:12.000]  已經領受了福音
[00:03:12.000 --> 00:03:14.000]  領受了福音歸順基督
[00:03:14.000 --> 00:03:16.000]  與聖靈有份
[00:03:16.000 --> 00:03:19.000]  肯定是基督徒的標記
[00:03:19.000 --> 00:03:20.000]  嘗過神話語好處
[00:03:20.000 --> 00:03:22.000]  以及來世能力的人
[00:03:22.000 --> 00:03:25.000]  這裡話語和能力是一起來講的
[00:03:25.000 --> 00:03:27.000]  這個來世的能力
[00:03:27.000 --> 00:03:31.000]  就是伴隨著神話語的神職歧視
[00:03:31.000 --> 00:03:33.000]  各樣的大能
[00:03:33.000 --> 00:03:35.000]  就是一個這樣的人
[00:03:35.000 --> 00:03:38.000]  竟然仍然會背棄信仰
[00:03:38.000 --> 00:03:41.000]  可以這樣說這個背棄信仰的人
[00:03:41.000 --> 00:03:43.000]  他肯定是明白真道的
[00:03:43.000 --> 00:03:46.000]  他知道耶穌基督是真神
[00:03:46.000 --> 00:03:47.000]  他經歷過
[00:03:47.000 --> 00:03:50.000]  但是還要背棄基督
[00:03:50.000 --> 00:03:53.000]  當時信了不是很久的我
[00:03:53.000 --> 00:03:54.000]  我看著這段經文
[00:03:54.000 --> 00:03:56.000]  我很自然會去想什麼
[00:03:56.000 --> 00:04:00.000]  自己有沒有機會失落了這份救恩
[00:04:00.000 --> 00:04:03.000]  聖經同樣在說
[00:04:03.000 --> 00:04:05.000]  很多的經文是神
[00:04:05.000 --> 00:04:09.000]  至終保守著我們信徒的救恩
[00:04:09.000 --> 00:04:10.000]  記不記得
[00:04:10.000 --> 00:04:11.000]  很多這些經文
[00:04:11.000 --> 00:04:14.000]  例如約翰福音第十章
[00:04:14.000 --> 00:04:16.000]  他說我賜給他們永生
[00:04:16.000 --> 00:04:18.000]  他們永遠不滅亡
[00:04:18.000 --> 00:04:23.000]  誰也不能從我手中奪去他們
[00:04:23.000 --> 00:04:25.000]  誰也不能
[00:04:25.000 --> 00:04:28.000]  其實還有很多很多的經文
[00:04:28.000 --> 00:04:31.000]  是講到我們救恩的保障
[00:04:31.000 --> 00:04:33.000]  是給到我們救恩的保障
[00:04:33.000 --> 00:04:36.000]  反而說有基督徒會背道失去救恩
[00:04:36.000 --> 00:04:39.000]  這些經文是比較少的
[00:04:39.000 --> 00:04:40.000]  但是雖然少
[00:04:40.000 --> 00:04:44.000]  希伯來書這裡正正有一段
[00:04:44.000 --> 00:04:46.000]  這些是基督徒
[00:04:46.000 --> 00:04:48.000]  但是他不再相信
[00:04:48.000 --> 00:04:49.000]  很令人惋惜
[00:04:49.000 --> 00:04:55.000]  經文說到不可能使他們重新去悔改
[00:04:55.000 --> 00:05:00.000]  甚至他們好像是公然羞辱主耶穌基督
[00:05:00.000 --> 00:05:02.000]  因為他知道他是神
[00:05:02.000 --> 00:05:05.000]  但是仍然要背棄他
[00:05:05.000 --> 00:05:06.000]  原文是說
[00:05:06.000 --> 00:05:08.000]  甚至這幫人就好像
[00:05:08.000 --> 00:05:11.000]  是要親身再去釘耶穌基督
[00:05:11.000 --> 00:05:13.000]  上十字架一樣
[00:05:13.000 --> 00:05:16.000]  而經文繼續怎樣形容這幫人
[00:05:16.000 --> 00:05:22.000]  形容這幫人就好像是一塊田地
[00:05:22.000 --> 00:05:26.000]  這裡說有足夠的雨水落在這塊田
[00:05:26.000 --> 00:05:29.000]  雨水就象徵著神的恩惠
[00:05:29.000 --> 00:05:31.000]  不斷有神的恩惠
[00:05:31.000 --> 00:05:36.000]  本應這塊田應該是出產有益的穀物
[00:05:36.000 --> 00:05:41.000]  但是現在它是長出那些疾禮、荊棘
[00:05:41.000 --> 00:05:43.000]  就是這塊田做不到
[00:05:43.000 --> 00:05:45.000]  這塊田應該要做的事
[00:05:45.000 --> 00:05:48.000]  就被焚燒有審判的意味
[00:05:48.000 --> 00:05:50.000]  結局是悲哀
[00:05:50.000 --> 00:05:53.000]  我們在看這段經文的時候
[00:05:53.000 --> 00:05:54.000]  會不會有些懼怕呢
[00:05:54.000 --> 00:05:57.000]  可能會擔心會不會失落救恩呢
[00:05:57.000 --> 00:06:00.000]  因為實在是跟基督徒說
[00:06:00.000 --> 00:06:01.000]  有些人可能會怕
[00:06:01.000 --> 00:06:04.000]  好像我那時候初信那樣
[00:06:04.000 --> 00:06:07.000]  但是我可以很肯定
[00:06:07.000 --> 00:06:10.000]  很肯定跟大家說
[00:06:10.000 --> 00:06:14.000]  其實我們看回這段經文
[00:06:14.000 --> 00:06:18.000]  它是說的是背棄的信徒
[00:06:18.000 --> 00:06:21.000]  其實這幫背棄的信徒
[00:06:21.000 --> 00:06:23.000]  他們是怎樣的呢
[00:06:23.000 --> 00:06:25.000]  他們清楚得救確信真神
[00:06:25.000 --> 00:06:27.000]  經歷過神的恩惠
[00:06:27.000 --> 00:06:32.000]  但是仍然故意背棄神、敵黨神
[00:06:32.000 --> 00:06:34.000]  所以我在這裡其實
[00:06:34.000 --> 00:06:36.000]  都可以很肯定地說
[00:06:36.000 --> 00:06:38.000]  其實大家不需要懼怕
[00:06:38.000 --> 00:06:40.000]  大家不需要害怕
[00:06:40.000 --> 00:06:44.000]  這信徒說的是明知是真神得到救恩
[00:06:44.000 --> 00:06:47.000]  但是仍然公然去敵黨神
[00:06:47.000 --> 00:06:50.000]  公然去敵黨神
[00:06:50.000 --> 00:06:53.000]  我很難相信弟兄姊妹是這樣去做
[00:06:53.000 --> 00:06:58.000]  公然去否定這一番救恩
[00:06:58.000 --> 00:07:00.000]  我們有時會想
[00:07:00.000 --> 00:07:03.000]  其實我們有時弟兄姊妹沒有回教會
[00:07:03.000 --> 00:07:06.000]  會不會救恩有問題呢
[00:07:06.000 --> 00:07:09.000]  我們要分清楚
[00:07:09.000 --> 00:07:11.000]  生命的軟弱
[00:07:11.000 --> 00:07:15.000]  和我們真的去背棄真神
[00:07:15.000 --> 00:07:16.000]  是不同的
[00:07:16.000 --> 00:07:18.000]  有時我們可能弟兄姊妹
[00:07:18.000 --> 00:07:22.000]  會有被罪所性
[00:07:22.000 --> 00:07:25.000]  尤其是在這個充滿罪惡
[00:07:25.000 --> 00:07:28.000]  又有誘惑的社會裏面
[00:07:28.000 --> 00:07:30.000]  但是我想說
[00:07:30.000 --> 00:07:32.000]  軟弱去跌倒了
[00:07:32.000 --> 00:07:35.000]  有時會軟弱跌倒
[00:07:35.000 --> 00:07:38.000]  會有做得不好、得罪神的地方
[00:07:38.000 --> 00:07:42.000]  不代表是去拒絕神
[00:07:42.000 --> 00:07:48.000]  或者去否定要領導的這份救恩
[00:07:48.000 --> 00:07:51.000]  不代表是去背棄神
[00:07:51.000 --> 00:07:55.000]  去拒絕這一份救恩
[00:07:55.000 --> 00:07:58.000]  因為弟兄姊妹有時可能會有疑惑
[00:07:58.000 --> 00:08:00.000]  或者不敢面見神
[00:08:00.000 --> 00:08:03.000]  或者覺得心裏面有愧疚
[00:08:03.000 --> 00:08:05.000]  但是這一切一切
[00:08:05.000 --> 00:08:10.000]  不代表是去背棄這位神
[00:08:10.000 --> 00:08:14.000]  所以我是可以很肯定地跟大家說
[00:08:14.000 --> 00:08:15.000]  大家可以放心
[00:08:15.000 --> 00:08:20.000]  不會是這樣的失落了這個救恩
[00:08:20.000 --> 00:08:22.000]  但是說到這樣的時候
[00:08:22.000 --> 00:08:24.000]  為什麼聖經還要這樣寫呢?
[00:08:24.000 --> 00:08:26.000]  為什麼聖經要這樣寫呢?
[00:08:26.000 --> 00:08:31.000]  其實是對我們起很重要的警惕作用
[00:08:31.000 --> 00:08:34.000]  一份很重要的警惕作用
[00:08:34.000 --> 00:08:38.000]  尤其是對一班其實如果不著重信仰生活
[00:08:38.000 --> 00:08:43.000]  好像跟神越來越遠的弟兄姊妹來說
[00:08:43.000 --> 00:08:45.000]  是一個很重要的提醒
[00:08:45.000 --> 00:08:48.000]  你試想想如果有弟兄姊妹
[00:08:48.000 --> 00:08:50.000]  很久沒有回教會
[00:08:50.000 --> 00:08:53.000]  也沒有弟兄姊妹一起去同行
[00:08:53.000 --> 00:08:57.000]  自己一個人在一個這麼複雜的社會
[00:08:57.000 --> 00:09:01.000]  其實信心有時真的可以有動搖
[00:09:01.000 --> 00:09:04.000]  尤其是那些惡者
[00:09:04.000 --> 00:09:10.000]  那位惡者撒旦
[00:09:10.000 --> 00:09:13.000]  他可以趁機欺騙你
[00:09:13.000 --> 00:09:17.000]  讓你有些不合乎聖經的思想
[00:09:17.000 --> 00:09:19.000]  譬如什麼呢?
[00:09:19.000 --> 00:09:21.000]  譬如撒旦可能跟你說
[00:09:21.000 --> 00:09:24.000]  去欺控你神是不會原諒你的
[00:09:24.000 --> 00:09:26.000]  這些是假話
[00:09:26.000 --> 00:09:28.000]  神可能不會原諒你的
[00:09:28.000 --> 00:09:29.000]  這些是假話
[00:09:29.000 --> 00:09:31.000]  或者撒旦去欺騙你
[00:09:31.000 --> 00:09:34.000]  說你一直相信的都是假的
[00:09:34.000 --> 00:09:37.000]  又或者撒旦去鼓勵你
[00:09:37.000 --> 00:09:41.000]  你繼續追隨自己的意願
[00:09:41.000 --> 00:09:45.000]  其實這一切都是這個大的欺騙者
[00:09:45.000 --> 00:09:49.000]  撒旦經常要給我們的謊言
[00:09:49.000 --> 00:09:52.000]  你想想如果已經很久沒有回教會
[00:09:52.000 --> 00:09:55.000]  更加也沒有弟兄姊妹同行的時候
[00:09:55.000 --> 00:09:58.000]  到時你的信心有時有
[00:09:58.000 --> 00:10:02.000]  或者可以動搖一下
[00:10:02.000 --> 00:10:03.000]  或者可以動搖
[00:10:03.000 --> 00:10:05.000]  甚至信心軟弱到
[00:10:05.000 --> 00:10:09.000]  你都不知道他怎樣看待這份救恩
[00:10:09.000 --> 00:10:12.000]  其實聖經是想這樣去警惕
[00:10:12.000 --> 00:10:15.000]  去提醒我們
[00:10:15.000 --> 00:10:18.000]  其實聖經這樣寫很有意思
[00:10:18.000 --> 00:10:22.000]  是要提醒我們每一位很重要的提醒
[00:10:22.000 --> 00:10:26.000]  我們真的要去重視這份救恩
[00:10:26.000 --> 00:10:31.000]  如果我們認識一些遠離了神的弟兄姊妹
[00:10:31.000 --> 00:10:34.000]  其實真的要繼續切切為他們祈禱
[00:10:34.000 --> 00:10:37.000]  更加也找合適的時機
[00:10:37.000 --> 00:10:39.000]  去關心他們的生命
[00:10:39.000 --> 00:10:43.000]  提醒他們神對他們的愛
[00:10:43.000 --> 00:10:46.000]  神給他們的救恩
[00:10:46.000 --> 00:10:50.000]  我們自己要很重視這份救恩
[00:10:50.000 --> 00:10:53.000]  不要當它是一份廉價的救恩
[00:10:53.000 --> 00:10:56.000]  它不是一份廉價的救恩
[00:10:56.000 --> 00:10:58.000]  信的確是很簡單的
[00:10:58.000 --> 00:11:01.000]  我們都知道是單憑信心
[00:11:01.000 --> 00:11:03.000]  我們就信耶穌就得救
[00:11:03.000 --> 00:11:04.000]  是這麼簡單
[00:11:04.000 --> 00:11:09.000]  信是很簡單但是一點都不廉價
[00:11:09.000 --> 00:11:11.000]  一點都不廉價
[00:11:11.000 --> 00:11:14.000]  是耶穌基督他負上重價
[00:11:14.000 --> 00:11:17.000]  去成就這份救恩的
[00:11:17.000 --> 00:11:19.000]  是耶穌基督他負上重價
[00:11:19.000 --> 00:11:21.000]  去成就這份救恩
[00:11:21.000 --> 00:11:25.000]  更加提醒我們是常常的去親近神
[00:11:25.000 --> 00:11:28.000]  常常的去親近神
[00:11:28.000 --> 00:11:30.000]  我想這一段的經文
[00:11:30.000 --> 00:11:32.000]  不是想只是讓我們看到
[00:11:32.000 --> 00:11:35.000]  我們怎樣保持到這份救恩
[00:11:35.000 --> 00:11:37.000]  很確定我們自己得救
[00:11:37.000 --> 00:11:38.000]  其實不是的
[00:11:38.000 --> 00:11:41.000]  不是想單單在這個地步
[00:11:41.000 --> 00:11:44.000]  反而這一段經文是邀請我們
[00:11:44.000 --> 00:11:47.000]  是努力的去追求
[00:11:47.000 --> 00:11:50.000]  當我們努力去跟神建立關係
[00:11:50.000 --> 00:11:52.000]  生命成長的時候
[00:11:52.000 --> 00:11:54.000]  其實根本就不會去擔心
[00:11:54.000 --> 00:11:56.000]  我們是不是得救
[00:11:56.000 --> 00:11:58.000]  聖經是一路去鼓勵我們
[00:11:58.000 --> 00:11:59.000]  努力的去追求
[00:11:59.000 --> 00:12:01.000]  第十二節他有說
[00:12:01.000 --> 00:12:03.000]  其實到了這個時候
[00:12:03.000 --> 00:12:05.000]  你們本該是教師了
[00:12:05.000 --> 00:12:07.000]  卻仍需要別人再次教導
[00:12:07.000 --> 00:12:11.000]  你們神的聖言的基本道理
[00:12:11.000 --> 00:12:15.000]  你們變得需要吃奶而不是吃乾糧了
[00:12:15.000 --> 00:12:17.000]  原來當時有一大班的信徒
[00:12:17.000 --> 00:12:20.000]  信了基督可能有一段時間
[00:12:20.000 --> 00:12:22.000]  但是靈命卻是沒有長進的
[00:12:22.000 --> 00:12:24.000]  甚至是倒退
[00:12:24.000 --> 00:12:25.000]  以至經明說
[00:12:25.000 --> 00:12:30.000]  他們其實應該做到是教真理的
[00:12:30.000 --> 00:12:32.000]  應該做到是教師了
[00:12:32.000 --> 00:12:33.000]  可以教其他人了
[00:12:33.000 --> 00:12:36.000]  但是現在卻是需要被教導
[00:12:36.000 --> 00:12:40.000]  甚至是教一些很基本真理的內容
[00:12:40.000 --> 00:12:43.000]  本應是可以吃乾糧
[00:12:43.000 --> 00:12:46.000]  代表著靈命是更加的進心
[00:12:46.000 --> 00:12:49.000]  但是卻仍然要喝奶
[00:12:49.000 --> 00:12:53.000]  即是仍學習基本信仰的真理
[00:12:53.000 --> 00:12:55.000]  六章一節他繼續說
[00:12:55.000 --> 00:12:59.000]  他們應該離開基督道理的初階
[00:12:59.000 --> 00:13:01.000]  走向完全的地步
[00:13:01.000 --> 00:13:04.000]  完全或者是譯作成熟
[00:13:04.000 --> 00:13:06.000]  即是去學習
[00:13:06.000 --> 00:13:11.000]  明白進心的基督真理去實踐出來
[00:13:11.000 --> 00:13:15.000]  經文有給什麼例子是初階的真理
[00:13:15.000 --> 00:13:18.000]  什麼是進心的真理
[00:13:18.000 --> 00:13:21.000]  初階的具體在說
[00:13:21.000 --> 00:13:24.000]  為致死的行為而懊悔
[00:13:24.000 --> 00:13:29.000]  即是說是因為信主之前得罪神而有懊悔
[00:13:29.000 --> 00:13:31.000]  另外有說信靠神
[00:13:31.000 --> 00:13:35.000]  其實簡單說就是信耶穌基督得救
[00:13:35.000 --> 00:13:36.000]  接著兩方面的
[00:13:36.000 --> 00:13:39.000]  一方面就是洗禮和按守
[00:13:39.000 --> 00:13:41.000]  是說那時候新約時期
[00:13:41.000 --> 00:13:44.000]  一信主就會去做的事情
[00:13:44.000 --> 00:13:47.000]  而死人復活永遠審判
[00:13:47.000 --> 00:13:50.000]  就是說將來末期是要發生的事
[00:13:50.000 --> 00:13:54.000]  所以說這些簡單的真理
[00:13:54.000 --> 00:13:58.000]  其實是說代表包括初信的時候會做
[00:13:58.000 --> 00:14:01.000]  以及末日將要發生的事情
[00:14:01.000 --> 00:14:05.000]  聖經說這些是基本的
[00:14:05.000 --> 00:14:07.000]  而跟這一班信徒說
[00:14:07.000 --> 00:14:10.000]  其實應該不用再跟你們多說了
[00:14:10.000 --> 00:14:12.000]  應該你們已經掌握了
[00:14:12.000 --> 00:14:15.000]  但實情就是他們仍然信得一知半解
[00:14:15.000 --> 00:14:18.000]  可能信得不清不楚
[00:14:18.000 --> 00:14:22.000]  而更加成熟的真理其實有很多方面
[00:14:22.000 --> 00:14:24.000]  當然包括我們這個季度
[00:14:24.000 --> 00:14:28.000]  一直在看希伯來書的內容
[00:14:28.000 --> 00:14:32.000]  所以大家現在正在上進心班
[00:14:32.000 --> 00:14:35.000]  信恩信心不在初階那裡
[00:14:35.000 --> 00:14:38.000]  大家是在看上個星期說的
[00:14:38.000 --> 00:14:43.000]  那個永遠的大祭司耶穌基督
[00:14:43.000 --> 00:14:44.000]  丙子妹
[00:14:44.000 --> 00:14:48.000]  我們對真理是否已經有所掌握呢
[00:14:48.000 --> 00:14:51.000]  尤其是關乎我們救恩的
[00:14:51.000 --> 00:14:53.000]  是不是都很清楚呢
[00:14:53.000 --> 00:14:56.000]  我估計如果你在北宣授朕
[00:14:56.000 --> 00:15:00.000]  你有上到朕禮班應該都相當掌握的了
[00:15:00.000 --> 00:15:02.000]  因為內容都很豐富的
[00:15:02.000 --> 00:15:05.000]  就是說回整個救恩的內容
[00:15:05.000 --> 00:15:07.000]  不單止這樣
[00:15:07.000 --> 00:15:09.000]  你每星期回來參與崇拜
[00:15:09.000 --> 00:15:11.000]  其實都很重要
[00:15:11.000 --> 00:15:13.000]  去吸收聖經的知識
[00:15:13.000 --> 00:15:18.000]  當然不能夠忽略了我們自己去看經文
[00:15:18.000 --> 00:15:21.000]  看聖經和你說的話
[00:15:21.000 --> 00:15:24.000]  但是丁子妹我們也很需要留意
[00:15:24.000 --> 00:15:31.000]  其實經文不只是想我們頭腦上掌握這些真理
[00:15:31.000 --> 00:15:35.000]  不只是頭腦上掌握到這些知識
[00:15:35.000 --> 00:15:37.000]  大家看看第十三節
[00:15:37.000 --> 00:15:39.000]  他說凡是吃奶的人
[00:15:39.000 --> 00:15:42.000]  對公義的道理都是缺乏經歷的
[00:15:42.000 --> 00:15:44.000]  因為他還是個嬰孩
[00:15:44.000 --> 00:15:46.000]  接著第十四節說
[00:15:46.000 --> 00:15:49.000]  只有成人才能夠吃乾糧
[00:15:49.000 --> 00:15:54.000]  他們的官能通過操練而變得成熟
[00:15:54.000 --> 00:15:56.000]  以至能夠辨別好壞
[00:15:56.000 --> 00:15:58.000]  其實這兩節的經文
[00:15:58.000 --> 00:16:00.000]  就是和正反方面去說
[00:16:00.000 --> 00:16:03.000]  反面說就是那些吃奶的人
[00:16:03.000 --> 00:16:06.000]  他們就是不熟練真理
[00:16:06.000 --> 00:16:07.000]  缺乏經歷的
[00:16:07.000 --> 00:16:09.000]  而能夠吃乾糧的人
[00:16:09.000 --> 00:16:12.000]  他是經歷的 有操練的
[00:16:12.000 --> 00:16:16.000]  能夠有屬靈的分辨能力
[00:16:16.000 --> 00:16:19.000]  我們如果只是在頭腦上
[00:16:19.000 --> 00:16:22.000]  知道一切的真理 道理
[00:16:22.000 --> 00:16:25.000]  但卻沒有在生活當中去應用
[00:16:25.000 --> 00:16:27.000]  例如什麼呢
[00:16:27.000 --> 00:16:28.000]  例如我們用聖經的真理
[00:16:28.000 --> 00:16:31.000]  去作為我們行事為人的標準
[00:16:31.000 --> 00:16:34.000]  努力去行動 去實踐
[00:16:34.000 --> 00:16:39.000]  用聖經的真理去分辨世界的事情
[00:16:39.000 --> 00:16:41.000]  如果我們不是這樣的時候
[00:16:41.000 --> 00:16:45.000]  我們只會常常是在吃奶的階段
[00:16:45.000 --> 00:16:47.000]  在吃奶的階段
[00:16:47.000 --> 00:16:51.000]  屬靈的生命就沒有實質的成長
[00:16:51.000 --> 00:16:54.000]  我曾經聽過弟兄姊妹分享
[00:16:54.000 --> 00:16:56.000]  不僅是一位弟兄姊妹這樣分享
[00:16:56.000 --> 00:17:00.000]  他們在公司遇到一些自稱是基督徒的
[00:17:00.000 --> 00:17:02.000]  自稱是基督徒的
[00:17:02.000 --> 00:17:06.000]  但卻沒有信徒應該有的行為
[00:17:06.000 --> 00:17:10.000]  坦白說 我們都可能見過 遇過
[00:17:10.000 --> 00:17:13.000]  有些分享到有些自稱是基督徒的
[00:17:13.000 --> 00:17:16.000]  故意去害其他同事也有
[00:17:16.000 --> 00:17:18.000]  陷害其他同事的
[00:17:18.000 --> 00:17:21.000]  在老闆面前戳背脊
[00:17:21.000 --> 00:17:25.000]  又或者給別人一個鑊背
[00:17:25.000 --> 00:17:27.000]  我不知道大家有沒有去見過
[00:17:27.000 --> 00:17:30.000]  如果這些都是真的
[00:17:30.000 --> 00:17:34.000]  很明顯這種信徒就是信就還信
[00:17:34.000 --> 00:17:37.000]  但是生活選擇 待人處事
[00:17:37.000 --> 00:17:40.000]  就仍然是自己喜歡怎樣就怎樣
[00:17:40.000 --> 00:17:43.000]  是沒有經過屬靈的判斷
[00:17:43.000 --> 00:17:46.000]  不去在生活當中去實踐真理
[00:17:46.000 --> 00:17:50.000]  而這種信神就是沒有去操練
[00:17:50.000 --> 00:17:53.000]  沒有經過操練的信神
[00:17:53.000 --> 00:17:55.000]  從希伯來書的角度
[00:17:55.000 --> 00:17:58.000]  就是停留在吃奶的階段
[00:17:58.000 --> 00:18:01.000]  可能說信神信了很久
[00:18:01.000 --> 00:18:06.000]  但是仍然停留在屬靈的嬰孩
[00:18:06.000 --> 00:18:09.000]  仍然是一個屬靈的baby
[00:18:09.000 --> 00:18:14.000]  經文是要我們去操練屬靈的生命
[00:18:14.000 --> 00:18:17.000]  去實踐信仰
[00:18:17.000 --> 00:18:19.000]  而另一方面 我們又在生活當中
[00:18:19.000 --> 00:18:22.000]  遇到不同的挑戰 有生活的難關
[00:18:22.000 --> 00:18:25.000]  可以是不順利的景況
[00:18:25.000 --> 00:18:27.000]  譬如有信徒可能被人傷害過
[00:18:27.000 --> 00:18:31.000]  甚至身體有患難 遇到苦難
[00:18:31.000 --> 00:18:35.000]  這些都是人生必有的經歷
[00:18:35.000 --> 00:18:37.000]  必有的階段
[00:18:37.000 --> 00:18:40.000]  但是我們有神的這些信徒
[00:18:40.000 --> 00:18:43.000]  就是遭遇這些事情仍然可以依靠神
[00:18:43.000 --> 00:18:45.000]  神是我們的依靠
[00:18:45.000 --> 00:18:48.000]  信主的人有這些困難
[00:18:48.000 --> 00:18:52.000]  我過往通常看到有兩種反應
[00:18:52.000 --> 00:18:54.000]  弟兄姊妹有兩種反應
[00:18:54.000 --> 00:18:56.000]  大致都是兩種選擇
[00:18:56.000 --> 00:19:00.000]  一是懷疑神的慈愛 不滿意神
[00:19:00.000 --> 00:19:04.000]  以選擇與神疏遠了
[00:19:04.000 --> 00:19:08.000]  而另一種就是覺得自己很需要神
[00:19:08.000 --> 00:19:11.000]  更加與神親近了
[00:19:11.000 --> 00:19:16.000]  我們要知道人生當然會遇到各樣的難關
[00:19:16.000 --> 00:19:19.000]  神是想我們更加親近祂
[00:19:19.000 --> 00:19:23.000]  去操練我們的屬靈生命
[00:19:23.000 --> 00:19:26.000]  求主幫助我們選擇
[00:19:26.000 --> 00:19:28.000]  去選擇遇到的艱難
[00:19:28.000 --> 00:19:32.000]  不同的事情的時候選擇更加去親近神
[00:19:32.000 --> 00:19:36.000]  仍然去祈禱 向神說話
[00:19:36.000 --> 00:19:39.000]  而著實這些困難的遭遇
[00:19:39.000 --> 00:19:43.000]  很多時候就成為了磨練我們的信仰
[00:19:43.000 --> 00:19:48.000]  是操練我們屬靈生命的場景
[00:19:48.000 --> 00:19:50.000]  我見過有一位弟兄
[00:19:50.000 --> 00:19:52.000]  他遇到很難醫治的病
[00:19:52.000 --> 00:19:55.000]  他一開始是埋怨 很多問號
[00:19:55.000 --> 00:20:00.000]  但他知道神是想他更加親近神
[00:20:00.000 --> 00:20:02.000]  這是聖經的教導
[00:20:02.000 --> 00:20:05.000]  於是他堅持去親近神
[00:20:05.000 --> 00:20:09.000]  有一段時間他覺得向神祈禱都很艱難
