
[00:00:00.000 --> 00:00:03.920]  在我們生活中也會經歷很多不同的處境
[00:02:38.080 --> 00:02:42.080]  誰知經過山頭就有六七個同黨
[00:02:42.080 --> 00:02:48.360]  同黨,帶頭那個高一點,就拿著支棍
[00:02:48.360 --> 00:02:51.040]  他不用摔的,就幾個圍著我
[00:02:51.040 --> 00:02:55.160]  小伙子有沒有錢?我說沒有
[00:02:55.160 --> 00:02:59.360]  其實都應該有租乒乓球檯錢的
[00:02:59.360 --> 00:03:03.320]  就全部給他,全部給他,太少了
[00:03:03.320 --> 00:03:06.560]  幸好,因為我聽人說
[00:03:06.560 --> 00:03:09.840]  那時候如果你被人打劫沒有錢,就撿你兩錘
[00:03:09.840 --> 00:03:11.520]  那一次又沒有
[00:03:11.520 --> 00:03:14.360]  但是心裏面亦都很不平安
[00:03:14.360 --> 00:03:18.240]  兄弟姐妹,其實在偷渡背後
[00:03:18.240 --> 00:03:23.120]  這個行為本身就是不尊重別人所付出勞力和創造力
[00:03:23.120 --> 00:03:24.640]  去得到的成果
[00:03:24.640 --> 00:03:27.840]  無論這個成果是用金錢的方式去表達
[00:03:27.840 --> 00:03:33.800]  又或者這個成果的方式是用一些實物你所擁有和得到
[00:03:33.800 --> 00:03:40.560]  神給人的恩錢,其實是一個神聖的意義
[00:03:40.560 --> 00:03:42.840]  今天我們是不是說,你的就是我的
[00:03:42.840 --> 00:03:46.240]  所以強盜會搶
[00:03:46.240 --> 00:03:48.560]  有時候我們會說,我的就是我的
[00:03:48.560 --> 00:03:51.520]  我們太過緊張我們自己所擁有的錢
[00:03:51.520 --> 00:03:57.480]  以致我們不會曉得去施捨,慷慨地施捨
[00:03:57.480 --> 00:04:00.280]  在我們的生命裏面,神所恩賜的
[00:04:00.280 --> 00:04:02.200]  都具有一個神聖的意義
[00:04:02.200 --> 00:04:06.000]  當神給人能夠有勞力,有恩賜去工作的時候
[00:04:06.000 --> 00:04:09.800]  他得到的成果就有一個具神聖的意義
[00:04:09.800 --> 00:04:15.840]  所以偷渡的行為本身就破壞了你和人的關係
[00:04:15.840 --> 00:04:18.360]  如果我們從第五屆開始
[00:04:18.360 --> 00:04:21.000]  我們孝敬父母說我們和家庭裏面
[00:04:21.000 --> 00:04:22.560]  我們父母之間的關係
[00:04:22.560 --> 00:04:26.040]  然後到之後都在說的
[00:04:26.040 --> 00:04:29.560]  全部都是人與人之間應該有的關係
[00:04:29.560 --> 00:04:35.000]  當這一班的以色列民他們要去進入迦南的時候
[00:04:35.000 --> 00:04:38.720]  神就直接摩西去頒下這個誡命
[00:04:38.720 --> 00:04:40.600]  是要人與人之間
[00:04:40.600 --> 00:04:46.040]  或者是他們同族裏面有一個和諧的關係
[00:04:46.040 --> 00:04:51.120]  以致能夠在那裏生存,在那裏生活
[00:04:51.120 --> 00:04:56.120]  等於姐妹,偷竊本身,偷渡本身
[00:04:56.120 --> 00:04:59.240]  就是破壞了人與人之間的關係
[00:04:59.240 --> 00:05:01.800]  或者說得準確一點
[00:05:01.800 --> 00:05:05.520]  是破壞了人與人之間信任的關係
[00:05:05.520 --> 00:05:08.160]  在以前當你找工作的時候
[00:05:08.160 --> 00:05:10.280]  六七十年代你要找工作
[00:05:10.280 --> 00:05:11.400]  為什麼要信你?
[00:05:11.400 --> 00:05:15.400]  你要有鋪補,有人事補
[00:05:15.400 --> 00:05:17.360]  你現在犯了案
[00:05:17.360 --> 00:05:19.240]  要有一個人事的擔保
[00:05:19.240 --> 00:05:21.880]  又或者有一個很巨額的現金的擔保
[00:05:21.880 --> 00:05:24.760]  你越有錢就要越多錢去擔保
[00:05:24.760 --> 00:05:27.680]  怕你走
[00:05:27.680 --> 00:05:30.360]  但是在我們的生活裏面
[00:05:30.360 --> 00:05:35.600]  這個補是表達要人對你有一個信任
[00:05:35.600 --> 00:05:38.120]  在過往的日子請人的時候
[00:05:38.120 --> 00:05:40.560]  如果你沒有人事或者沒有鋪補就不行
[00:05:40.560 --> 00:05:46.000]  有些時候你牽涉到錢銀關係的工作
[00:05:46.000 --> 00:05:48.560]  有些老闆就要試你
[00:05:48.560 --> 00:05:51.920]  我不知道在當中有沒有這樣的老闆
[00:05:51.920 --> 00:05:53.560]  我聽的故事就是
[00:05:53.560 --> 00:05:55.760]  一個新的夥計來
[00:05:55.760 --> 00:05:59.240]  老闆刻意遺留了一些錢
[00:05:59.240 --> 00:06:02.520]  在某個地方某個角落試你
[00:06:02.520 --> 00:06:07.760]  看你見到那些錢的時候會不會拿
[00:06:07.760 --> 00:06:09.520]  是不是很狡猾的老闆
[00:06:09.520 --> 00:06:11.280]  沒有,因為他要試你
[00:06:11.280 --> 00:06:14.720]  這個夥計是不是可以信任得過
[00:06:14.720 --> 00:06:20.360]  今天你有沒有給菲傭拿過你家裏的東西
[00:06:20.360 --> 00:06:23.080]  沒有
[00:06:23.080 --> 00:06:25.720]  我媽媽剛剛那個工人沒用了
[00:06:25.720 --> 00:06:28.360]  滿了藥回了印尼
[00:06:28.360 --> 00:06:30.600]  我都是替她辛苦
[00:06:30.600 --> 00:06:33.160]  為甚麼出街經常要關上房門
[00:06:33.160 --> 00:06:35.640]  家裏沒有人的時候就關上房門
[00:06:35.640 --> 00:06:41.480]  因為怕工人進去翻東西
[00:06:41.480 --> 00:06:44.560]  我很感恩過往用了四、五個工人
[00:06:44.560 --> 00:06:47.080]  我都不需要做這個動作
[00:06:47.080 --> 00:06:50.280]  甚至給錢他去買東西
[00:06:50.280 --> 00:06:54.880]  都不需要懷疑他打斧頭
[00:06:54.880 --> 00:06:57.160]  但在這個動作背後是在說甚麼
[00:06:57.160 --> 00:07:00.200]  人與人之間的關係不能信任
[00:07:00.200 --> 00:07:04.520]  在不信任的背後就造成人際之間的關係
[00:07:04.520 --> 00:07:08.200]  有一種張力、一份緊張
[00:07:08.200 --> 00:07:13.560]  偷渡的行為其中一樣就是貪婪
[00:07:13.560 --> 00:07:14.840]  人都有一種慾望
[00:07:14.840 --> 00:07:17.200]  所以當我們說不可偷渡的時候
[00:07:17.200 --> 00:07:21.280]  我們首先要跟內心先去想一想
[00:07:21.280 --> 00:07:24.960]  我們怎樣去形成我們有這個偷渡的行為
[00:07:24.960 --> 00:07:27.840]  第一樣當然是妒忌
[00:07:27.840 --> 00:07:31.000]  人有我無,有些妒忌
[00:07:31.000 --> 00:07:33.880]  經濟學家有個術語叫keep up with roses
[00:07:33.880 --> 00:07:36.800]  即是你鄰居有電視
[00:07:36.800 --> 00:07:40.360]  你鄰居都很想有部電視
[00:07:40.360 --> 00:07:42.720]  人有我都想有
[00:07:42.720 --> 00:07:47.080]  但人有我無就有少少妒忌
[00:07:47.080 --> 00:07:49.240]  為何我那麼辛苦他又一起工作
[00:07:49.240 --> 00:07:53.560]  為何他有我無
[00:07:53.560 --> 00:07:56.160]  人性都是這樣
[00:07:56.160 --> 00:07:58.280]  我們會有一種窒度的心
[00:07:58.280 --> 00:08:02.760]  人有我無的時候就有一種窒度
[00:08:03.920 --> 00:08:07.000]  當我們有這份窒度的時候
[00:08:07.000 --> 00:08:09.720]  我們就很想得到
[00:08:09.720 --> 00:08:13.680]  現在在生活中牧師都很超越
[00:08:13.680 --> 00:08:14.960]  超越是甚麼呢
[00:08:14.960 --> 00:08:18.240]  見到好東西欣賞就算了
[00:08:18.240 --> 00:08:20.040]  有一次有位弟兄
[00:08:20.040 --> 00:08:21.760]  不是這個教會的
[00:08:21.760 --> 00:08:25.000]  不要想太多
[00:08:25.000 --> 00:08:28.000]  他拿了部相機回來
[00:08:28.000 --> 00:08:30.040]  那部相機真的很特別
[00:08:30.040 --> 00:08:31.800]  因為我都是拍照的人
[00:08:31.800 --> 00:08:36.320]  不過現在所有相機除了那部很傻的電子相機之外
[00:08:36.320 --> 00:08:40.440]  現在收藏的三四部都是有菲林的
[00:08:40.440 --> 00:08:42.400]  現在已經不拍照了
[00:08:42.400 --> 00:08:45.240]  他拿了部相機
[00:08:45.240 --> 00:08:50.440]  我們懂得拍照的人都知道那部叫做Box
[00:08:50.440 --> 00:08:52.400]  Box的相機
[00:08:52.400 --> 00:08:54.200]  Box
[00:08:54.200 --> 00:08:57.280]  Box最有名的叫做哈蘇
[00:08:57.280 --> 00:08:58.600]  它是很小的
[00:08:58.600 --> 00:09:00.320]  但是是電子相機
[00:09:00.320 --> 00:09:04.120]  它按的快門不是按的
[00:09:04.120 --> 00:09:05.640]  弟兄姊妹知不知道是怎樣的
[00:09:05.640 --> 00:09:07.800]  哈蘇是扭的
[00:09:07.800 --> 00:09:09.800]  扭一扭就刷一刷
[00:09:09.800 --> 00:09:11.520]  但是很小一部
[00:09:11.520 --> 00:09:13.320]  我不知道
[00:09:13.320 --> 00:09:14.960]  四分一本聖經那麼小
[00:09:14.960 --> 00:09:17.960]  總之可能還要小一點
[00:09:17.960 --> 00:09:21.440]  見到我很想過去看看
[00:09:21.440 --> 00:09:25.320]  然後你可不可以讓我拍一張
[00:09:25.320 --> 00:09:26.480]  我試一試
[00:09:26.480 --> 00:09:29.680]  我就很滿足了
[00:09:29.680 --> 00:09:30.560]  這一類的情況
[00:09:30.560 --> 00:09:31.960]  為什麼他有我沒有
[00:09:31.960 --> 00:09:34.760]  那個心態我就不想再擁有了
[00:09:34.760 --> 00:09:38.960]  因為曾經擁有過相機就算了
[00:09:38.960 --> 00:09:41.440]  也是經濟上的
[00:09:41.440 --> 00:09:45.840]  這個叫做炫耀性的消費
[00:09:45.840 --> 00:09:46.840]  買這個相機
[00:09:46.840 --> 00:09:50.520]  不單止是你有手感拍了漂亮的照片
[00:09:50.520 --> 00:09:52.080]  還有人稱讚你
[00:09:52.080 --> 00:09:54.040]  你的相機很漂亮
[00:09:54.040 --> 00:09:55.840]  或者姐妹你穿件衣服回來
[00:09:55.840 --> 00:09:58.800]  很漂亮
[00:09:58.800 --> 00:10:00.680]  這個叫做炫耀性的消費
[00:10:00.680 --> 00:10:02.880]  特別如果你有個名錶
[00:10:02.880 --> 00:10:07.880]  咦 我的錶在這裡
[00:10:07.880 --> 00:10:09.560]  你有個名錶
[00:10:09.560 --> 00:10:11.280]  你就可以讓人看到
[00:10:11.280 --> 00:10:14.600]  有人不刻意地讓人看到你的錶
[00:10:14.600 --> 00:10:22.200]  你有一種虛榮的感覺
[00:10:22.200 --> 00:10:23.480]  弟兄姊妹
[00:10:23.480 --> 00:10:24.760]  虛榮
[00:10:24.760 --> 00:10:26.120]  但是見到別人擁有
[00:10:26.120 --> 00:10:27.880]  我又想擁有的時候
[00:10:27.880 --> 00:10:30.040]  這個就是貪婪
[00:10:30.040 --> 00:10:31.200]  弟兄姊妹
[00:10:31.200 --> 00:10:32.560]  在我們的生活裏面
[00:10:32.560 --> 00:10:34.040]  我們就要學一件事
[00:10:34.040 --> 00:10:36.640]  我們怎樣控制我們的心
[00:10:36.640 --> 00:10:39.360]  我們怎樣能夠在我們的生活裏面
[00:10:39.360 --> 00:10:41.160]  不一定人有
[00:10:41.160 --> 00:10:43.360]  我有的
[00:10:43.360 --> 00:10:45.640]  不過人性的緣故
[00:10:45.640 --> 00:10:47.360]  我們的神很知道
[00:10:47.360 --> 00:10:49.160]  我們作為一個人
[00:10:49.160 --> 00:10:52.680]  都是很想擁有一些物質
[00:10:52.680 --> 00:10:54.040]  作為一個人
[00:10:54.040 --> 00:10:56.240]  我們都有一種慾憐
[00:10:56.240 --> 00:10:59.880]  但是弟兄姊妹 當你未付出努力
[00:10:59.880 --> 00:11:04.040]  你而希望得到某些回報
[00:11:04.040 --> 00:11:05.240]  我們在學的同學
[00:11:05.240 --> 00:11:07.680]  如果你未付出努力
[00:11:07.680 --> 00:11:10.040]  而你想得到好成績
[00:11:10.040 --> 00:11:11.320]  考試的時候
[00:11:11.320 --> 00:11:15.080]  偷偷看 偷偷望
[00:11:15.080 --> 00:11:16.040]  弟兄姊妹
[00:11:16.040 --> 00:11:17.520]  當你要去比賽
[00:11:17.520 --> 00:11:20.400]  你達不到那個成績的標準
[00:11:20.400 --> 00:11:25.160]  而你服食禁藥
[00:11:25.160 --> 00:11:28.040]  還法的單車比賽冠軍
[00:11:28.040 --> 00:11:29.280]  林士堂
[00:11:29.280 --> 00:11:31.400]  全部拿了
[00:11:31.400 --> 00:11:33.760]  因為他服食禁藥的緣故
[00:11:33.760 --> 00:11:35.760]  全部拿了他曾經拿過的冠軍
[00:11:35.760 --> 00:11:36.800]  但是我心想
[00:11:36.800 --> 00:11:41.800]  本來應該拿第一的那個真的很慘
[00:11:41.800 --> 00:11:44.040]  一個不公平的競技
[00:11:44.040 --> 00:11:46.360]  就失去了意義了
[00:11:46.360 --> 00:11:48.080]  我們的強國
[00:11:48.080 --> 00:11:50.800]  最近全運會有沒有看到
[00:11:50.800 --> 00:11:52.760]  那個什麼省
[00:11:52.760 --> 00:11:55.280]  這麼誇張的
[00:11:55.280 --> 00:11:56.760]  我沒記錯應該是山東
[00:11:56.760 --> 00:11:57.640]  這裡有沒有山東人
[00:11:57.640 --> 00:11:59.480]  不好意思
[00:11:59.480 --> 00:12:00.840]  哇 這樣
[00:12:00.840 --> 00:12:03.040]  然後比賽
[00:12:03.040 --> 00:12:04.080]  北京隊可以
[00:12:04.080 --> 00:12:07.600]  你因著那個比賽不公平的緣故
[00:12:07.600 --> 00:12:09.480]  因為他們付了錢
[00:12:09.480 --> 00:12:10.600]  我相信都是了
[00:12:10.600 --> 00:12:11.680]  完全不放軟手腳
[00:12:11.680 --> 00:12:12.760]  你要射給你射
[00:12:12.760 --> 00:12:15.280]  你要入給你入
[00:12:15.280 --> 00:12:17.600]  不公平的競技
[00:12:17.600 --> 00:12:18.600]  是因為得著
[00:12:18.600 --> 00:12:19.720]  希望得著
[00:12:19.720 --> 00:12:21.400]  那種榮譽
[00:12:21.400 --> 00:12:23.120]  在聖經裡面
[00:12:23.120 --> 00:12:23.800]  不可偷竊
[00:12:23.800 --> 00:12:26.360]  不可偷盜是一個雙重的罪
[00:12:26.360 --> 00:12:27.280]  那個罪第一
[00:12:27.280 --> 00:12:29.040]  是得罪了神
[00:12:29.040 --> 00:12:30.200]  你指控神
[00:12:30.200 --> 00:12:32.720]  對你沒有一個充分的功級
[00:12:32.720 --> 00:12:34.720]  所以你要去偷
[00:12:34.720 --> 00:12:36.640]  未充分的功級
[00:12:36.640 --> 00:12:38.720]  你在那個過程
[00:12:38.720 --> 00:12:40.480]  你就去偷
[00:12:40.480 --> 00:12:41.960]  你得罪了神
[00:12:41.960 --> 00:12:43.360]  當你偷了一樣東西
[00:12:43.360 --> 00:12:45.760]  人家損失的時候
[00:12:45.760 --> 00:12:47.240]  你的論社
[00:12:47.240 --> 00:12:47.960]  恩爵
[00:12:47.960 --> 00:12:50.320]  失去了一些的物件
[00:12:50.320 --> 00:12:57.600]  你未履行愛人如己的責任
[00:12:57.600 --> 00:12:57.880]  兄姐妹
[00:12:57.880 --> 00:12:59.960]  你有沒有不見東西
[00:12:59.960 --> 00:13:00.600]  有沒有不見東西
[00:13:00.600 --> 00:13:04.720]  你四處找
[00:13:04.720 --> 00:13:05.400]  我很感恩
[00:13:05.400 --> 00:13:08.080]  我最近這十年都很少不見東西
[00:13:08.080 --> 00:13:08.840]  不見錢包
[00:13:08.840 --> 00:13:11.720]  但是不見錢包真的很忐忑
[00:13:11.720 --> 00:13:14.120]  手機不單止
[00:13:14.120 --> 00:13:14.960]  初初年代
[00:13:14.960 --> 00:13:16.600]  不是大哥那些手機
[00:13:16.600 --> 00:13:21.280]  初初年代五六千元那些的樂機
[00:13:21.280 --> 00:13:21.840]  不是
[00:13:21.840 --> 00:13:23.680]  是
[00:13:23.680 --> 00:13:24.440]  都是
[00:13:24.440 --> 00:13:26.680]  總之五六千元的
[00:13:26.680 --> 00:13:28.400]  不見了
[00:13:28.400 --> 00:13:31.160]  當然被師母罵一大輪
[00:13:31.160 --> 00:13:32.880]  但是我試過
[00:13:32.880 --> 00:13:35.640]  在西區浸信會工作
[00:13:35.640 --> 00:13:37.600]  有鎖匙的
[00:13:37.600 --> 00:13:40.040]  我試過那個鎖匙扣
[00:13:40.040 --> 00:13:42.440]  掉了一條鎖匙
[00:13:42.440 --> 00:13:43.240]  為什麼
[00:13:43.240 --> 00:13:46.000]  我有時候喜歡拿著一條鎖匙到處走
[00:13:46.000 --> 00:13:46.760]  拿著一條鎖匙
[00:13:46.760 --> 00:13:48.440]  但是那個扣鬆了
[00:13:48.440 --> 00:13:50.280]  那條鎖匙就掉了
[00:13:50.280 --> 00:13:51.280]  它不是一整串掉
[00:13:51.280 --> 00:13:53.000]  我拿著它怎麼會一整串掉
[00:13:53.000 --> 00:13:55.360]  因為那個鎖匙扣鬆了
[00:13:55.360 --> 00:13:58.040]  鎖匙就一條一條的掉
[00:13:58.040 --> 00:14:03.840]  就在乾樂渡掉
[00:14:03.840 --> 00:14:06.120]  為什麼我收的鎖匙這麼輕
[00:14:06.120 --> 00:14:08.440]  沒有那幾條
[00:14:08.440 --> 00:14:11.080]  我終於來回地找
[00:14:11.080 --> 00:14:12.640]  來回地找
[00:14:12.640 --> 00:14:13.560]  不見三條
[00:14:13.560 --> 00:14:14.520]  找回兩條
[00:14:14.520 --> 00:14:17.480]  我都很感恩
[00:14:17.480 --> 00:14:19.560]  在尹閣下多愁帳
[00:14:19.560 --> 00:14:21.120]  我懶得了
[00:14:21.120 --> 00:14:22.000]  不見鎖匙
[00:14:22.000 --> 00:14:23.840]  因為不是家裡的鎖匙
[00:14:23.840 --> 00:14:26.000]  教會的鎖匙一會被人爆了
[00:14:26.000 --> 00:14:27.440]  這樣不好
[00:14:27.440 --> 00:14:30.840]  所以傳叔就知道
[00:14:30.840 --> 00:14:33.320]  我已經印象好像是第二次
[00:14:33.320 --> 00:14:35.080]  還是什麼
[00:14:35.080 --> 00:14:36.440]  要配那個鎖匙
[00:14:36.440 --> 00:14:37.480]  但是你不見東西
[00:14:37.480 --> 00:14:38.200]  你很忐忑
[00:14:38.200 --> 00:14:39.000]  弟兄姊妹
[00:14:39.000 --> 00:14:41.080]  鎖匙可能很簡單
[00:14:41.080 --> 00:14:42.120]  但是
[00:14:42.120 --> 00:14:43.440]  弟兄姊妹如果你不見東西
[00:14:43.440 --> 00:14:45.880]  你心情一定不會有一種平安
[00:14:45.880 --> 00:14:49.560]  你只有焦慮
[00:14:49.560 --> 00:14:51.480]  貪婪而得到的
[00:14:51.480 --> 00:14:55.440]  不是神所預納的
[00:14:55.440 --> 00:14:57.520]  在聖經裡面
[00:14:57.520 --> 00:14:59.240]  他怎樣說是失去呢
[00:14:59.240 --> 00:15:02.360]  怎樣說是偷呢
[00:15:02.360 --> 00:15:03.720]  聖經這一段說
[00:15:03.720 --> 00:15:06.440]  你若看見弟兄的牛或者羊迷失了
[00:15:06.440 --> 00:15:08.120]  你不要讓為不見
[00:15:08.120 --> 00:15:09.280]  不要假裝看不到
[00:15:09.280 --> 00:15:11.160]  因為其實你見到牛羊
[00:15:11.160 --> 00:15:13.680]  要麼就順手牽羊拖走牠
[00:15:13.680 --> 00:15:18.400]  要麼就要給人
[00:15:18.400 --> 00:15:20.960]  順手牽羊是溫馴的意思
[00:15:20.960 --> 00:15:23.120]  牛就很難順手
[00:15:23.120 --> 00:15:25.560]  你不可以順手牽牛
[00:15:25.560 --> 00:15:28.080]  牽牛只可以上樹
[00:15:28.080 --> 00:15:30.040]  但是你不要假裝
[00:15:30.040 --> 00:15:31.000]  你知道是弟兄的
[00:15:31.000 --> 00:15:33.320]  你就拿回給他
[00:15:33.320 --> 00:15:35.520]  你就拿回給他
[00:15:35.520 --> 00:15:38.000]  如果你弟兄離你很遠
[00:15:38.000 --> 00:15:39.120]  沒有雷公那麼遠
[00:15:39.120 --> 00:15:39.840]  我怎樣拿回給他
[00:15:39.840 --> 00:15:41.120]  我不用做事
[00:15:41.120 --> 00:15:44.240]  你就等他來你家
[00:15:44.240 --> 00:15:47.000]  等他來尋找的時候
[00:15:47.000 --> 00:15:48.160]  你還給他
[00:15:48.160 --> 00:15:49.800]  這個真是愛鄰舍
[00:15:49.800 --> 00:15:53.880]  因為你要幫他養
[00:15:53.880 --> 00:15:57.640]  你連飼料都吃了
[00:15:57.640 --> 00:15:59.760]  人如果偷牛或者羊
[00:15:59.760 --> 00:16:02.040]  無論是偷了還是賣了
[00:16:02.040 --> 00:16:02.880]  你讓人知道
[00:16:02.880 --> 00:16:03.960]  很簡單
[00:16:03.960 --> 00:16:05.400]  五隻牛賠一牛
[00:16:05.400 --> 00:16:06.840]  你要賠
[00:16:06.840 --> 00:16:08.840]  四羊賠一羊
[00:16:08.840 --> 00:16:13.280]  即是你拿了一隻就給四隻
[00:16:13.280 --> 00:16:16.960]  人如果錢銀或者家具交給鄰舍
[00:16:16.960 --> 00:16:18.600]  叫他看你幫我看著
[00:16:18.600 --> 00:16:20.200]  這叫做監守自盜
[00:16:20.200 --> 00:16:23.000]  這個物從他的人家被偷去
[00:16:23.000 --> 00:16:25.600]  又或者被人偷去
[00:16:25.600 --> 00:16:28.360]  如果找到賊就簡單
[00:16:28.360 --> 00:16:30.480]  賊要加倍奉還
[00:16:30.480 --> 00:16:31.880]  命外不折
[00:16:31.880 --> 00:16:34.600]  但是在那個過程裏面
[00:16:34.600 --> 00:16:36.200]  比利康古巴也好什麼也好
[00:16:36.200 --> 00:16:37.560]  兩個人的案件
[00:16:37.560 --> 00:16:39.000]  無論什麼原因
[00:16:39.000 --> 00:16:41.320]  牛、牛、羊、衣裳
[00:16:41.320 --> 00:16:42.640]  或者什麼失調之物
[00:16:42.640 --> 00:16:45.040]  有人說這是我的
[00:16:45.040 --> 00:16:46.920]  懂不懂判做官
[00:16:46.920 --> 00:16:49.640]  沒有記認的
[00:16:49.640 --> 00:16:51.400]  沒有記認的情況又怎樣
[00:16:51.400 --> 00:16:54.920]  兩罪就將案件稟告審判官
[00:16:54.920 --> 00:16:56.840]  審判官定誰有罪
[00:16:56.840 --> 00:17:01.320]  誰就要加倍賠還
[00:17:01.320 --> 00:17:03.920]  其實這些在家裏面才有的
[00:17:03.920 --> 00:17:05.120]  跟媽媽說這是我的
[00:17:05.120 --> 00:17:09.760]  這是我兩兄弟爭的另一回事
[00:17:09.760 --> 00:17:12.080]  但是很坦白說
[00:17:12.080 --> 00:17:15.520]  你一定知道那件物件是不是你的
[00:17:15.520 --> 00:17:16.720]  但是在某些情況下
[00:17:16.720 --> 00:17:19.720]  是不記得這個物件是不是你的
[00:17:19.720 --> 00:17:21.280]  不記得的
[00:17:21.280 --> 00:17:24.480]  所以老人家就要學好記性
[00:17:24.480 --> 00:17:25.560]  這件物件是你的
[00:17:25.560 --> 00:17:27.360]  你買回來就寫了名字
[00:17:27.360 --> 00:17:31.280]  特別在院舍最多這些爭執
[00:17:31.280 --> 00:17:33.080]  因為有些是不記得的
[00:17:33.080 --> 00:17:35.960]  不記得他買了或者不記得不是他的
[00:17:35.960 --> 00:17:37.360]  或者曾經買過
[00:17:37.360 --> 00:17:38.880]  是又記得是又不記得
[00:17:38.880 --> 00:17:41.240]  總之就有爭執
[00:17:41.240 --> 00:17:43.640]  這個是物件
[00:17:43.640 --> 00:17:45.440]  來而遞誡
[00:17:45.440 --> 00:17:46.920]  這些就大膽一點
[00:17:46.920 --> 00:17:48.160]  遞很值錢
[00:17:48.160 --> 00:17:50.280]  來而論寫遞誡的
[00:17:50.280 --> 00:17:53.560]  就必受奏助
[00:17:53.560 --> 00:17:55.440]  百姓都要說
[00:17:55.440 --> 00:17:56.880]  阿門
[00:17:56.880 --> 00:17:59.400]  在這個來而的過程裏面
[00:17:59.400 --> 00:18:02.120]  是一個什麼處境呢
[00:18:02.120 --> 00:18:04.160]  在這個處境裏面就是
[00:18:04.160 --> 00:18:07.440]  當在地界裏面
[00:18:07.440 --> 00:18:08.840]  如果不是你的
[00:18:08.840 --> 00:18:13.200]  而你來而當然不是來而窄一點
[00:18:13.200 --> 00:18:15.520]  是來而闊一點
[00:18:15.520 --> 00:18:17.800]  即是告訴別人
[00:18:17.800 --> 00:18:21.040]  你的地方的擁有權是多一點的
[00:18:21.040 --> 00:18:23.040]  在這個背後
[00:18:23.040 --> 00:18:24.840]  是在說的
[00:18:24.840 --> 00:18:25.720]  是擁有
[00:18:25.720 --> 00:18:31.480]  盼望擁有更多的利益
[00:18:31.480 --> 00:18:35.080]  這個是地界
[00:18:35.080 --> 00:18:36.160]  偷呢
[00:18:36.160 --> 00:18:37.360]  不單止是偷地
[00:18:37.360 --> 00:18:39.360]  偷物件
[00:18:39.360 --> 00:18:41.440]  偷人
[00:18:41.440 --> 00:18:42.520]  偷人是什麼呢
[00:18:42.520 --> 00:18:44.440]  拐帶人口
[00:18:44.440 --> 00:18:47.720]  或者是擺人賣了
