
[00:00:00.000 --> 00:00:02.320]  在電影中
[00:02:24.040 --> 00:02:29.080]  他要將主的福音不斷地帶出去
[00:02:29.080 --> 00:02:31.440]  不斷希望能夠去到不同的地域
[00:02:31.440 --> 00:02:32.280]  不同的工場
[00:02:32.280 --> 00:02:33.360]  不同的國家
[00:02:33.360 --> 00:02:36.000]  去宣揚主耶穌基督
[00:02:36.000 --> 00:02:38.720]  如果沒有夢想是做不到的
[00:02:38.720 --> 00:02:41.920]  不如坐在這裏就算了
[00:02:41.920 --> 00:02:43.840]  但是保羅不是
[00:02:43.840 --> 00:02:45.120]  為甚麼我們會這樣說呢?
[00:02:45.120 --> 00:02:46.920]  因為至少
[00:02:46.920 --> 00:02:50.280]  我們在羅馬書第十五章
[00:02:50.280 --> 00:02:51.480]  第二十到二十四節
[00:02:51.480 --> 00:02:55.880]  我可以相信保羅就是一個沒有夢想的人
[00:02:55.880 --> 00:02:58.240]  因為當他寫羅馬書的時候
[00:02:58.240 --> 00:03:00.560]  他告訴羅馬教會的弟妹
[00:03:00.560 --> 00:03:02.600]  我服侍的哲學是甚麼呢?
[00:03:02.600 --> 00:03:04.200]  就是開拓
[00:03:04.200 --> 00:03:06.400]  羅馬教會不是他建立的
[00:03:06.400 --> 00:03:10.000]  所以跟他需要多一點認識
[00:03:10.000 --> 00:03:12.640]  他需要寫羅馬書去分享自己的心聲
[00:03:12.640 --> 00:03:13.480]  自己的領袖
[00:03:13.480 --> 00:03:14.760]  所以他告訴他們
[00:03:14.760 --> 00:03:16.600]  我服侍的哲學是開拓的
[00:03:16.600 --> 00:03:18.320]  我們剛才讀的經文那裏
[00:03:18.320 --> 00:03:19.560]  就看得很清楚了
[00:03:19.560 --> 00:03:23.800]  我們傳福音不是要建造在別人的根基上
[00:03:23.800 --> 00:03:24.840]  我是要開拓的
[00:03:24.840 --> 00:03:26.720]  從零開始的
[00:03:26.720 --> 00:03:29.040]  然後他一路做
[00:03:29.040 --> 00:03:31.240]  但是做到一段日子的時候
[00:03:31.240 --> 00:03:34.040]  整個亞細亞地區都被他做了
[00:03:34.040 --> 00:03:36.120]  很多地區已經有福音的時候
[00:03:36.120 --> 00:03:38.080]  那是不是停在這裏呢?
[00:03:38.080 --> 00:03:39.640]  如果沒有夢想的人
[00:03:39.640 --> 00:03:41.080]  就停在這裏
[00:03:41.080 --> 00:03:41.720]  完成了
[00:03:41.720 --> 00:03:43.720]  那就享受一下世界
[00:03:43.720 --> 00:03:44.840]  但是他不是
[00:03:44.840 --> 00:03:48.120]  他透露給羅馬教會的弟妹知道
[00:03:48.120 --> 00:03:49.120]  告訴他們
[00:03:49.120 --> 00:03:51.120]  我不單止很想經常去探望他們
[00:03:51.120 --> 00:03:52.200]  中間有些難度
[00:03:52.200 --> 00:03:55.000]  並且其實我還有一個地方很想去的
[00:03:55.000 --> 00:03:56.120]  去哪裏呢?
[00:03:56.120 --> 00:03:57.880]  西班牙
[00:03:57.880 --> 00:04:02.360]  新一點的翻譯本就應該叫做西班牙
[00:04:02.360 --> 00:04:04.200]  我不是只是在亞細亞這個地方
[00:04:04.200 --> 00:04:06.080]  來傳福音的
[00:04:06.080 --> 00:04:08.040]  我很想去遠一點的
[00:04:08.040 --> 00:04:09.600]  是深奧一點的
[00:04:09.600 --> 00:04:10.800]  遙遠一點的
[00:04:10.800 --> 00:04:12.400]  不可掌握的
[00:04:12.400 --> 00:04:13.960]  但是我願意去
[00:04:13.960 --> 00:04:15.600]  是我的夢來的
[00:04:15.600 --> 00:04:17.640]  因為這條聖經裏面給我們看到
[00:04:17.640 --> 00:04:22.800]  它說這好幾年我是切心想望到西班牙去
[00:04:22.800 --> 00:04:23.960]  他很想去西班牙
[00:04:23.960 --> 00:04:25.560]  但是他知道在策略上
[00:04:25.560 --> 00:04:27.800]  不可以一下子就去西班牙
[00:04:27.800 --> 00:04:30.000]  他是需要有中途站
[00:04:30.000 --> 00:04:31.160]  有一個踏腳石
[00:04:31.160 --> 00:04:32.160]  有一個跳板
[00:04:32.160 --> 00:04:32.880]  在哪裏呢?
[00:04:32.880 --> 00:04:34.640]  就是意大利的羅馬
[00:04:34.640 --> 00:04:37.200]  你看看在亞細亞望上去西班牙的時候
[00:04:37.200 --> 00:04:38.400]  在地圖上你看到
[00:04:38.400 --> 00:04:41.120]  中間的就是意大利羅馬了
[00:04:41.120 --> 00:04:43.800]  所以他就要寫封信和教會建立關係
[00:04:43.800 --> 00:04:44.520]  然後告訴你
[00:04:44.520 --> 00:04:45.440]  我會到你們那裏
[00:04:45.440 --> 00:04:47.240]  不過這條聖經說得很清楚
[00:04:47.240 --> 00:04:50.680]  我只是稍微停留和你們去交往一下
[00:04:50.680 --> 00:04:52.800]  夢你們送行
[00:04:52.800 --> 00:04:54.000]  我不會逗留在這裏
[00:04:54.000 --> 00:04:55.960]  因為已經有羅馬教會在這裏了
[00:04:55.960 --> 00:04:57.640]  你們會繼續工作
[00:04:57.640 --> 00:04:58.480]  夢你們送行
[00:04:58.480 --> 00:04:59.880]  你送我去遠一點的地方
[00:04:59.880 --> 00:05:01.280]  我需要有一個新跳板
[00:05:01.280 --> 00:05:04.960]  以前第一個的跳板就是安提阿教會
[00:05:04.960 --> 00:05:06.920]  在《使徒行傳》十二章
[00:05:06.920 --> 00:05:08.000]  十三章開始
[00:05:08.000 --> 00:05:09.000]  新的領域
[00:05:09.000 --> 00:05:10.120]  新的里程
[00:05:10.120 --> 00:05:11.360]  但是去到某一個階段
[00:05:11.360 --> 00:05:12.200]  去再遠的時候
[00:05:12.200 --> 00:05:14.520]  你不可以再找安提阿這個地方了
[00:05:14.520 --> 00:05:15.960]  所以要找新的跳板
[00:05:15.960 --> 00:05:18.400]  就是羅馬教會的弟兄姊妹
[00:05:18.400 --> 00:05:19.160]  就在那裏
[00:05:19.160 --> 00:05:20.120]  所以夢你送行的時候
[00:05:20.120 --> 00:05:21.160]  我去哪裏呢?
[00:05:21.160 --> 00:05:24.320]  我就是去西班牙
[00:05:24.320 --> 00:05:26.720]  保羅很多福音的夢想
[00:05:26.720 --> 00:05:29.680]  為主作供的夢想是不停的
[00:05:29.680 --> 00:05:31.200]  是不停的
[00:05:31.200 --> 00:05:32.680]  弟兄姊妹
[00:05:32.680 --> 00:05:33.760]  保羅是一個這樣的人
[00:05:33.760 --> 00:05:37.080]  如果我們可以在人身上學習功課的話
[00:05:37.080 --> 00:05:39.040]  我們就學一下保羅
[00:05:39.040 --> 00:05:40.520]  他為基督的緣故
[00:05:40.520 --> 00:05:42.040]  為福音的緣故
[00:05:42.040 --> 00:05:47.280]  為神的恩典能夠傳給更多人認識和經歷
[00:05:47.280 --> 00:05:49.960]  他拼盡他自己
[00:05:49.960 --> 00:05:52.160]  這個就是保羅
[00:05:52.160 --> 00:05:52.920]  好了
[00:05:52.920 --> 00:05:55.240]  或者我們可能會即時想一個問題
[00:05:55.240 --> 00:05:56.840]  一個什麼問題呢?
[00:05:56.840 --> 00:05:58.360]  我們會想一下
[00:05:58.360 --> 00:06:03.200]  究竟保羅這個去西班牙的夢想
[00:06:03.200 --> 00:06:05.480]  能不能成就呢?
[00:06:05.480 --> 00:06:05.920]  是不是?
[00:06:05.920 --> 00:06:07.360]  Good question 應該是
[00:06:07.360 --> 00:06:08.480]  好的問題
[00:06:08.480 --> 00:06:10.600]  保羅一直透露很想去西班牙
[00:06:10.600 --> 00:06:13.080]  然後羅馬教會弟兄姊妹將他送行
[00:06:13.080 --> 00:06:15.320]  幫助他、祝福他、為他祈禱
[00:06:15.320 --> 00:06:17.160]  究竟他終於有沒有去到呢?
[00:06:17.160 --> 00:06:19.880]  他的夢想有沒有成真呢?
[00:06:19.880 --> 00:06:21.680]  弟兄姊妹當我們看回聖經的時候
[00:06:21.680 --> 00:06:23.440]  看回很多參考書的時候
[00:06:23.440 --> 00:06:25.880]  如果我們沒有了解錯的話
[00:06:25.880 --> 00:06:27.240]  我們所得的答案就是
[00:06:27.240 --> 00:06:30.320]  在聖經裏面我們不知道
[00:06:30.320 --> 00:06:34.120]  在聖經裏面沒有一個很好的資料告訴我們
[00:06:34.120 --> 00:06:36.680]  保羅有去到還是沒有去到
[00:06:36.680 --> 00:06:37.960]  是不知道
[00:06:37.960 --> 00:06:41.600]  不過當我們看回一些歷史的材料的時候
[00:06:41.600 --> 00:06:45.040]  看回在初期教會的一些文獻的時候
[00:06:45.040 --> 00:06:47.840]  或者我們可以大膽一點說
[00:06:47.840 --> 00:06:52.400]  保羅都很大可能是去到西班牙
[00:06:52.400 --> 00:06:53.320]  為什麼呢?
[00:06:53.320 --> 00:06:56.440]  因為原來在保羅死後的三十年
[00:06:56.440 --> 00:06:59.960]  這位羅馬教會的主教叫做格利敏
[00:06:59.960 --> 00:07:02.360]  Clemens of Rome
[00:07:02.360 --> 00:07:05.920]  這位羅馬教會的主教曾經說過一件事
[00:07:05.920 --> 00:07:07.600]  這些是歷史的文獻
[00:07:07.600 --> 00:07:09.640]  他說過一件事告訴我們
[00:07:09.640 --> 00:07:14.640]  他說保羅曾經去到西方的盡頭
[00:07:14.640 --> 00:07:16.920]  去到西方的盡頭
[00:07:16.920 --> 00:07:19.720]  The limits of the west
[00:07:19.720 --> 00:07:21.680]  在當時的認知世界裏面
[00:07:21.680 --> 00:07:22.480]  大家要想像
[00:07:22.480 --> 00:07:24.200]  不要用今天的心態去想
[00:07:24.200 --> 00:07:26.160]  在當時的認知世界裏面
[00:07:26.160 --> 00:07:28.480]  在當時的地極很遠的
[00:07:28.480 --> 00:07:30.680]  地的盡頭是哪裏呢?
[00:07:30.680 --> 00:07:32.680]  就是西班牙
[00:07:32.680 --> 00:07:34.240]  很遠的地方來的
[00:07:34.240 --> 00:07:35.720]  我們在亞細亞福音的時候
[00:07:35.720 --> 00:07:37.120]  我們的地理知識
[00:07:37.120 --> 00:07:38.240]  我們的交通工具
[00:07:38.240 --> 00:07:39.440]  哪裏去得這麼遠呢?
[00:07:39.440 --> 00:07:40.960]  西班牙也聽聞有這樣的地方
[00:07:40.960 --> 00:07:43.560]  不過是地極來的
[00:07:43.560 --> 00:07:47.160]  當這位格利敏主教這樣說的時候
[00:07:47.160 --> 00:07:49.480]  我們就留下一些小小的資料
[00:07:49.480 --> 00:07:50.320]  讓我們知道
[00:07:50.320 --> 00:07:55.080]  有可能保羅也終於去到西班牙
[00:07:55.080 --> 00:07:56.320]  換句話說
[00:07:56.320 --> 00:07:58.320]  他的夢想
[00:07:58.320 --> 00:08:00.520]  也可以實現了
[00:08:00.520 --> 00:08:02.200]  但是能夠實現
[00:08:02.200 --> 00:08:04.800]  是因為他有夢想
[00:08:04.800 --> 00:08:07.280]  各位姐妹,這就是保羅
[00:08:07.280 --> 00:08:09.760]  這就是為甚麼我們選用第一段經文
[00:08:09.760 --> 00:08:12.840]  羅馬書第十五章二十到二十四節的原因
[00:08:12.840 --> 00:08:15.560]  讓我們透過保羅所做的事
[00:08:15.560 --> 00:08:16.880]  他生平走過的路
[00:08:16.880 --> 00:08:18.760]  我們可以去學習一個功課
[00:08:18.760 --> 00:08:20.520]  這也是我常常說的
[00:08:20.520 --> 00:08:22.040]  閱人的操練
[00:08:22.040 --> 00:08:23.160]  你要閱讀人物
[00:08:23.160 --> 00:08:25.160]  在他身上學功課的一個操練
[00:08:25.160 --> 00:08:27.800]  保羅是一個滿有夢想的人
[00:08:27.800 --> 00:08:29.640]  他在其他的經文也都告訴我們
[00:08:29.640 --> 00:08:33.920]  他一生沒有違背了從天而來的意象
[00:08:33.920 --> 00:08:38.080]  意象也都跟夢想是非常接近的意思
[00:08:38.080 --> 00:08:39.680]  所以他就是這樣一步一步地
[00:08:39.680 --> 00:08:42.160]  來將福音帶到遠方
[00:08:42.160 --> 00:08:44.240]  但是為甚麼他可以帶到遠方呢?
[00:08:44.240 --> 00:08:46.040]  是夢想的動力
[00:08:46.040 --> 00:08:47.280]  是來到怎樣呢?
[00:08:47.280 --> 00:08:49.160]  是跟隨夢想
[00:08:49.160 --> 00:08:53.360]  追求夢想而帶來的一種實現
[00:08:53.360 --> 00:08:55.880]  今天我們是有沒有呢?
[00:08:55.880 --> 00:08:58.280]  做人如果沒有夢想
[00:08:58.280 --> 00:09:01.680]  跟一條鹹魚有甚麼分別呢?
[00:09:01.680 --> 00:09:06.160]  這句話也是值得我們反覆的思量
[00:09:06.160 --> 00:09:07.520]  上個星期如果大家留意
[00:09:07.520 --> 00:09:10.960]  知道我們教木同工和幹事同工
[00:09:10.960 --> 00:09:12.520]  加上機子科音堂
[00:09:12.520 --> 00:09:15.320]  一行二十多人就去了澳門
[00:09:15.320 --> 00:09:18.000]  有兩日一夜的退休
[00:09:18.000 --> 00:09:19.480]  我們去到當地
[00:09:19.480 --> 00:09:23.360]  當然我們都會有一些退休安靜交流的時間
[00:09:23.360 --> 00:09:24.240]  思想的時間
[00:09:24.240 --> 00:09:25.480]  既然在那裏退休
[00:09:25.480 --> 00:09:28.240]  那我們搞這次的退休會都有個主題的
[00:09:28.240 --> 00:09:30.440]  是嗎?幫助我們去一起的學習
[00:09:30.440 --> 00:09:31.880]  除了建立團隊之外
[00:09:31.880 --> 00:09:33.080]  那個主題就是甚麼呢?
[00:09:33.080 --> 00:09:34.080]  那個主題就是
[00:09:34.080 --> 00:09:37.000]  「滿有夢想的服侍」
[00:09:37.000 --> 00:09:38.200]  有個問號的
[00:09:38.200 --> 00:09:39.760]  問我們每一個參與者
[00:09:39.760 --> 00:09:40.880]  我們的服侍
[00:09:40.880 --> 00:09:44.360]  是不是只是朝九晚五、朝九晚五、朝九晚五工作呢?
[00:09:44.360 --> 00:09:48.760]  還是說我們這班的同工是滿有夢想的呢?
[00:09:48.760 --> 00:09:51.080]  我們就在當中去反覆的思量
[00:09:51.080 --> 00:09:52.640]  由小組、由大組
[00:09:52.640 --> 00:09:54.440]  也都邀請了
[00:09:54.440 --> 00:09:57.520]  二龍喉浸信會的主任牧師黃麗敏牧師
[00:09:57.520 --> 00:10:01.520]  來跟我們分享他們教會的夢想和意象
[00:10:01.520 --> 00:10:02.640]  為甚麼邀請他呢?
[00:10:02.640 --> 00:10:06.160]  因為我們是借用他們的地方
[00:10:06.160 --> 00:10:08.920]  所以整個下午就在他們的教會裏面
[00:10:08.920 --> 00:10:11.040]  來到分組、大組、小組請他講一下
[00:10:11.040 --> 00:10:14.360]  原來二龍喉浸信會是真的有他的夢想
[00:10:14.360 --> 00:10:16.040]  一直向前走
[00:10:16.040 --> 00:10:20.360]  所以我們就在當中去學習個人的教會
[00:10:20.360 --> 00:10:21.800]  因為我們深深的知道
[00:10:21.800 --> 00:10:24.040]  為神作供、屬主的人
[00:10:24.040 --> 00:10:27.200]  是不可能沒有夢想的
[00:10:27.200 --> 00:10:29.560]  不可能沒有夢想的,如果你問我
[00:10:29.560 --> 00:10:33.720]  我覺得是非常非常的重要
[00:10:33.720 --> 00:10:38.200]  當我想到這個追求夢想的課題的時候
[00:10:38.200 --> 00:10:41.640]  很快我就想到另一句說話
[00:10:41.640 --> 00:10:44.560]  而這句說話都挺有意思的
[00:10:44.560 --> 00:10:49.200]  這句說話是來自在二十多年前的
[00:10:49.200 --> 00:10:52.640]  一間電訊公司的一些宣傳片
[00:10:52.640 --> 00:10:56.640]  或者我一講可能有些大英姐妹都會知道的
[00:10:56.640 --> 00:11:00.240]  而這個電訊公司的宣傳片
[00:11:00.240 --> 00:11:03.560]  最焦點的一句說話叫做什麼呢?
[00:11:03.560 --> 00:11:06.440]  焦點的說話就叫做
[00:11:06.440 --> 00:11:13.600]  「只要有夢想,凡事可成真」
[00:11:13.600 --> 00:11:19.960]  原來夢想是帶動到我們去做一些事情去達標的
[00:11:19.960 --> 00:11:21.400]  然後大家留意一下
[00:11:21.400 --> 00:11:24.040]  你有機會上YouTube都應該找到的
[00:11:24.040 --> 00:11:26.120]  這套片一開始的時候
[00:11:26.120 --> 00:11:28.040]  有一首歌唱出來
[00:11:28.040 --> 00:11:31.480]  是《披頭四》其中一位成員John Lennon
[00:11:31.480 --> 00:11:32.680]  唱一首歌叫做什麼呢?
[00:11:32.680 --> 00:11:33.720]  是一首出名的歌
[00:11:33.720 --> 00:11:34.800]  《Imagine》
[00:11:34.800 --> 00:11:36.560]  想像一下
[00:11:36.560 --> 00:11:38.480]  一路講出這件事的時候
[00:11:38.480 --> 00:11:41.800]  然後這個宣傳片裡面的出現是什麼呢?
[00:11:41.800 --> 00:11:45.000]  它出現的是人類原先只是走路而已
[00:11:45.000 --> 00:11:46.920]  不懂飛的,很想飛,怎麼飛呢?
[00:11:46.920 --> 00:11:49.040]  結果慢慢慢慢想飛想飛
[00:11:49.040 --> 00:11:50.840]  不就由飛機飛上去
[00:11:50.840 --> 00:11:52.840]  到今天我們已經習以為常
[00:11:52.840 --> 00:11:53.800]  但原先是沒有的
[00:11:53.800 --> 00:11:55.720]  但有些人夢想我是不是可以飛到天呢?
[00:11:55.720 --> 00:11:57.200]  結果可以了
[00:11:57.200 --> 00:11:58.520]  另外又會想一下
[00:11:58.520 --> 00:12:00.320]  我們只是住在這個地球而已
[00:12:00.320 --> 00:12:03.280]  這個星際有這麼多的星球
[00:12:03.280 --> 00:12:05.480]  有個月亮靠近我們
[00:12:05.480 --> 00:12:07.600]  我們有沒有機會人可以踏上去呢?
[00:12:07.600 --> 00:12:09.760]  想一想,夢一夢
[00:12:09.760 --> 00:12:11.920]  那裡的影像就出現了一些東西
[00:12:11.920 --> 00:12:14.200]  然後1969年誰踏足月球?
[00:12:14.200 --> 00:12:15.680]  美國太空人
[00:12:15.680 --> 00:12:17.360]  Armstrong如果沒有記錯
[00:12:17.360 --> 00:12:18.720]  就踏足月球
[00:12:18.720 --> 00:12:20.440]  成真
[00:12:20.440 --> 00:12:23.120]  然後又講回人世間的一些事蹟
[00:12:23.120 --> 00:12:24.840]  講到馬丁路德金
[00:12:24.840 --> 00:12:26.480]  這位浸信會的牧師
[00:12:26.480 --> 00:12:29.040]  呼籲黑人要平等
[00:12:29.040 --> 00:12:30.720]  不要被人欺壓的時候
[00:12:30.720 --> 00:12:31.600]  結果是怎樣?
[00:12:31.600 --> 00:12:34.560]  結果已經是帶來一個很大的突破
[00:12:34.560 --> 00:12:37.360]  曼德拉這位南非的總統
[00:12:37.360 --> 00:12:39.400]  不可以有種族隔離的
[00:12:39.400 --> 00:12:41.600]  所以他要奮鬥甚至坐牢
[00:12:41.600 --> 00:12:44.640]  他有夢想結果出現
[00:12:44.640 --> 00:12:45.800]  然後東西德
[00:12:45.800 --> 00:12:47.680]  柏林圍牆的倒下
[00:12:47.680 --> 00:12:49.360]  都是一個同樣的道理
[00:12:49.360 --> 00:12:51.640]  都是有些人追求夢想
[00:12:51.640 --> 00:12:53.200]  然後最終成真
[00:12:53.200 --> 00:12:56.280]  所以他就帶出這個宣傳的口號
[00:12:56.280 --> 00:12:59.560]  那裡想著想著有多有意思
[00:12:59.560 --> 00:13:00.760]  或者是激勵著我們
[00:13:00.760 --> 00:13:02.040]  提醒我們
[00:13:02.040 --> 00:13:04.280]  再回到聖經保羅的見證
[00:13:04.280 --> 00:13:05.600]  我們都要想一下
[00:13:05.600 --> 00:13:09.720]  我們是不是都需要有些夢想呢?
[00:13:09.720 --> 00:13:12.720]  一個人如果沒有夢想
[00:13:12.720 --> 00:13:15.440]  跟一條鹹魚有甚麼分別呢?
[00:13:15.440 --> 00:13:18.360]  願神都幫助我們繼續反覆的思量
[00:13:18.360 --> 00:13:19.680]  當我們來到他說
[00:13:19.680 --> 00:13:22.880]  信主、投靠主、為主作供的時候
[00:13:22.880 --> 00:13:24.480]  讓我們在生命裏面
[00:13:24.480 --> 00:13:27.560]  燃點起這種想像力
[00:13:27.560 --> 00:13:28.920]  在聖經裏面的教導
[00:13:28.920 --> 00:13:30.240]  我們真的要好好地
[00:13:30.240 --> 00:13:31.840]  去發揮我們所長
[00:13:31.840 --> 00:13:33.400]  將福音帶給人
[00:13:33.400 --> 00:13:35.480]  你才要有這種想法的
[00:13:35.480 --> 00:13:37.720]  我們不要自我設限
[00:13:37.720 --> 00:13:38.360]  是不是?
[00:13:38.360 --> 00:13:39.360]  我們在禱告裏面
[00:13:39.360 --> 00:13:40.920]  在神面前領受的時候
[00:13:40.920 --> 00:13:41.880]  我們就要怎樣?
[00:13:41.880 --> 00:13:44.880]  去想一下我們可以為神做些甚麼
[00:13:44.880 --> 00:13:46.400]  不可以自我設限
[00:13:46.400 --> 00:13:48.880]  不可以畫地為路的
[00:13:48.880 --> 00:13:50.560]  畫條地為路就在身邊
[00:13:50.560 --> 00:13:52.160]  其實你一步就跨過了
[00:13:52.160 --> 00:13:54.640]  是我們自己畫了一條線在這裏
[00:13:54.640 --> 00:13:55.000]  是不是?
[00:13:55.000 --> 00:13:57.200]  如果你看看成語背景就知道了
[00:13:57.200 --> 00:13:59.840]  被監禁的其實就是用一條線畫著它
[00:13:59.840 --> 00:14:02.320]  你不可以走出這條線
[00:14:02.320 --> 00:14:04.240]  但其實一走就出了
[00:14:04.240 --> 00:14:05.320]  是我們自己設限
[00:14:05.320 --> 00:14:07.240]  所以夢想就是幫助我們
[00:14:07.240 --> 00:14:09.600]  去突破邁進一個新的境界
[00:14:09.600 --> 00:14:11.560]  我們是為神的緣故
[00:14:11.560 --> 00:14:13.080]  為福音的緣故
[00:14:13.080 --> 00:14:15.080]  為有更多人認識主的緣故
[00:14:15.080 --> 00:14:17.000]  我們生命裏面需要怎樣?
[00:14:17.000 --> 00:14:18.640]  是出現這種夢想
[00:14:18.640 --> 00:14:24.920]  這種意象是很重要很重要
[00:14:24.920 --> 00:14:26.280]  我不知道大家知不知道
[00:14:26.280 --> 00:14:27.080]  亦都忘記了
[00:14:27.080 --> 00:14:29.200]  我在崇拜的講壇裏面
[00:14:29.200 --> 00:14:32.400]  有沒有講過關於一個組織
[00:14:32.400 --> 00:14:34.680]  講過希望再聽一次
[00:14:34.680 --> 00:14:36.640]  這個組織就叫做甚麼呢?
[00:14:36.640 --> 00:14:40.160]  這個組織叫做願望成真基金
[00:14:40.160 --> 00:14:41.640]  大家聽過沒有?
[00:14:41.640 --> 00:14:44.720]  願望成真基金是在香港的
[00:14:44.720 --> 00:14:46.280]  雖然這個組織是國際性
[00:14:46.280 --> 00:14:49.320]  但在香港在1989年已經成立了
[00:14:49.320 --> 00:14:50.880]  這個願望成真基金
[00:14:50.880 --> 00:14:52.680]  大家從名字上就看得到
[00:14:52.680 --> 00:14:54.640]  願望是可以成真
[00:14:54.640 --> 00:14:56.000]  這個基金是怎樣呢?
[00:14:56.000 --> 00:15:00.960]  幫助你的願望成為真
[00:15:00.960 --> 00:15:02.600]  不過它是有規範的
[00:15:02.600 --> 00:15:04.360]  它幫助一些人是甚麼呢?
[00:15:04.360 --> 00:15:06.400]  是幫助兒童
[00:15:06.400 --> 00:15:08.800]  是幫助兒童成真
[00:15:08.800 --> 00:15:09.720]  他的夢想
[00:15:09.720 --> 00:15:12.280]  更加重要的是幫助那些
[00:15:12.280 --> 00:15:15.720]  有嚴重疾病的兒童
[00:15:15.720 --> 00:15:17.800]  生了癌症
[00:15:17.800 --> 00:15:19.480]  日子都不太長
[00:15:19.480 --> 00:15:21.720]  很艱難的兒童
[00:15:21.720 --> 00:15:24.240]  他說就是我們服侍的對象
[00:15:24.240 --> 00:15:25.280]  他們有的願望
[00:15:25.280 --> 00:15:26.440]  我們給一個特別的名字給他
[00:15:26.440 --> 00:15:29.440]  這些就是願望童
[00:15:29.440 --> 00:15:30.920]  Wish Child
[00:15:30.920 --> 00:15:31.520]  就是這些
[00:15:31.520 --> 00:15:35.280]  只要你說我願意盡力幫你去成就
[00:15:35.280 --> 00:15:37.320]  因為他們相信能夠在這個階段裏面
[00:15:37.320 --> 00:15:39.200]  幫這些願望童的話
[00:15:39.200 --> 00:15:40.640]  是可以帶給他盼望
[00:15:40.640 --> 00:15:41.480]  帶給他毅力
[00:15:41.480 --> 00:15:42.560]  帶給他歡樂
[00:15:42.560 --> 00:15:44.000]  是留下一些美好的回憶
[00:15:44.000 --> 00:15:46.240]  雖然可能他走的路都不會太長
[00:15:46.240 --> 00:15:48.680]  但是我們願意幫助他實現
[00:15:48.680 --> 00:15:49.880]  祝福他
[00:15:49.880 --> 00:15:51.320]  所以這個國際組織
[00:15:51.320 --> 00:15:54.600]  在1989年來到香港成立了
[00:15:54.600 --> 00:15:58.200]  然後他們就是去幫了很多很多人
[00:15:58.200 --> 00:16:02.080]  他們都相信願望都是可以成真
[00:16:02.080 --> 00:16:03.080]  讓我舉一些例子
[00:16:03.080 --> 00:16:05.320]  是香港的例子給大家聽到
