
[00:00:00.000 --> 00:00:02.500]  在今日的講題裏面
[00:04:58.960 --> 00:05:00.660]  那棵樹的果子是不可以吃的
[00:05:00.660 --> 00:05:01.460]  其他你可以吃
[00:05:01.460 --> 00:05:03.260]  就是這棵樹的果子不可以吃
[00:05:03.260 --> 00:05:04.760]  講一次
[00:05:04.760 --> 00:05:06.160]  當夏娃要吃的時候
[00:05:06.160 --> 00:05:08.260]  耶華沒有出來阻止她
[00:05:08.260 --> 00:05:09.460]  當亞當吃的時候
[00:05:09.460 --> 00:05:12.160]  耶華都沒有出來阻止她
[00:05:12.160 --> 00:05:13.060]  為什麼
[00:05:13.060 --> 00:05:14.660]  因為神宣佈
[00:05:14.660 --> 00:05:17.760]  神的作為就是宣佈一次就夠了
[00:05:17.760 --> 00:05:20.560]  有些人很癩貓
[00:05:20.560 --> 00:05:21.360]  他做錯事
[00:05:21.360 --> 00:05:22.260]  然後跟你說
[00:05:22.260 --> 00:05:24.560]  你為什麼不提醒我
[00:05:24.560 --> 00:05:25.460]  是不是
[00:05:25.460 --> 00:05:26.560]  很流行是這樣
[00:05:26.560 --> 00:05:28.360]  你面對人的時候你就說
[00:05:28.360 --> 00:05:30.860]  你為什麼不提醒我提醒你
[00:05:30.860 --> 00:05:31.460]  他就說
[00:05:31.460 --> 00:05:33.960]  你為什麼不提醒我提醒你提醒我
[00:05:33.960 --> 00:05:35.860]  這樣混淆
[00:05:35.860 --> 00:05:36.660]  但是
[00:05:36.660 --> 00:05:38.060]  實際上
[00:05:38.060 --> 00:05:39.260]  神的作為就是這樣
[00:05:39.260 --> 00:05:40.560]  他講一次就夠了
[00:05:40.560 --> 00:05:42.660]  宣佈一次就夠了
[00:05:42.660 --> 00:05:44.660]  而人的回應
[00:05:44.660 --> 00:05:46.560]  是人的自由意志
[00:05:46.560 --> 00:05:48.160]  是人的決定
[00:05:48.160 --> 00:05:49.260]  在這一刻
[00:05:49.260 --> 00:05:50.760]  上帝已經講了一次
[00:05:50.760 --> 00:05:53.160]  他不需要再講第二次
[00:05:53.160 --> 00:05:54.660]  因為我們回答了第一條問題
[00:05:54.660 --> 00:05:57.160]  第二第三條問題我們之後再講
[00:05:57.160 --> 00:06:00.360]  但是這次攻打艾成的失敗
[00:06:00.360 --> 00:06:02.960]  表面上只有一個原因
[00:06:02.960 --> 00:06:04.860]  就是亞干犯罪
[00:06:04.860 --> 00:06:06.260]  表面上
[00:06:06.260 --> 00:06:09.160]  但是你一直比較第七章和第八章
[00:06:09.160 --> 00:06:10.160]  你看下去的時候
[00:06:10.160 --> 00:06:11.560]  你就發覺
[00:06:11.560 --> 00:06:13.260]  不是這麼簡單
[00:06:13.260 --> 00:06:16.260]  這個不是唯一的原因
[00:06:16.260 --> 00:06:18.560]  他是一個很主會的主因
[00:06:18.560 --> 00:06:19.460]  但是
[00:06:19.460 --> 00:06:21.160]  他不是唯一的原因
[00:06:21.160 --> 00:06:22.560]  還有一個原因就是
[00:06:22.560 --> 00:06:23.660]  你看到
[00:06:23.660 --> 00:06:27.060]  以色列人勝過耶利哥城之後
[00:06:27.060 --> 00:06:28.460]  輕敵
[00:06:28.460 --> 00:06:30.660]  他真的派了三千人
[00:06:30.660 --> 00:06:31.860]  去打這場仗
[00:06:31.860 --> 00:06:34.060]  也沒有求問上帝
[00:06:34.060 --> 00:06:36.060]  我一直看下去就會知道
[00:06:36.060 --> 00:06:37.160]  我們看到
[00:06:37.160 --> 00:06:40.160]  第一個我們要分享的要點就是
[00:06:40.160 --> 00:06:42.360]  勝利充分了頭腦
[00:06:42.360 --> 00:06:45.060]  第七章第二到第三節
[00:06:45.060 --> 00:06:46.760]  記得第一節
[00:06:46.760 --> 00:06:48.560]  讀者是清楚知道
[00:06:48.560 --> 00:06:50.160]  會發生什麼事
[00:06:50.160 --> 00:06:52.060]  但是約書亞和以色列人
[00:06:52.060 --> 00:06:53.760]  是不知道發生了什麼事
[00:06:53.760 --> 00:06:54.960]  在第二節裡面
[00:06:54.960 --> 00:06:56.960]  那些人就上去窺探艾成
[00:06:56.960 --> 00:06:59.360]  他們回到約書亞那裡就對他說
[00:06:59.360 --> 00:07:00.860]  眾百姓不必都要上去
[00:07:00.860 --> 00:07:02.660]  只要二三千人上去
[00:07:02.660 --> 00:07:04.260]  就能夠攻取到艾成
[00:07:04.260 --> 00:07:04.860]  不必勞動
[00:07:04.860 --> 00:07:06.060]  眾百姓都上去
[00:07:06.060 --> 00:07:08.460]  因為他們人少
[00:07:08.460 --> 00:07:11.360]  仍然他們做的步驟是
[00:07:11.360 --> 00:07:13.360]  耶利哥城他們找人去窺探
[00:07:13.360 --> 00:07:14.860]  這次攻打艾成
[00:07:14.860 --> 00:07:16.260]  都仍然找人去窺探
[00:07:16.260 --> 00:07:18.160]  但是這次窺探回來的
[00:07:18.160 --> 00:07:18.860]  結果
[00:07:18.860 --> 00:07:20.360]  匯報的結果就說
[00:07:20.360 --> 00:07:21.560]  他們人很少
[00:07:21.560 --> 00:07:22.660]  我們不需要派這麼多人去
[00:07:22.660 --> 00:07:23.860]  我們派二三千人
[00:07:23.860 --> 00:07:26.960]  就已經能夠足以打贏這場仗
[00:07:26.960 --> 00:07:28.660]  我們怎麼看到他輕敵
[00:07:28.660 --> 00:07:31.060]  我們怎麼看到勝利充分頭腦呢
[00:07:31.060 --> 00:07:32.560]  在第八章就有答案
[00:07:32.560 --> 00:07:33.760]  第八章第三節
[00:07:33.760 --> 00:07:34.860]  我們下一節說的
[00:07:34.860 --> 00:07:36.460]  他再攻打艾成的時候
[00:07:36.460 --> 00:07:40.760]  是派三萬個大能勇士
[00:07:40.760 --> 00:07:44.460]  三千和三萬的落差實在太大了
[00:07:44.460 --> 00:07:45.960]  突然間沒想清楚
[00:07:45.960 --> 00:07:47.060]  不是三千變六千
[00:07:47.060 --> 00:07:48.260]  不是三千變九千
[00:07:48.260 --> 00:07:49.560]  不是三千變一萬
[00:07:49.560 --> 00:07:51.960]  是三千要增加到三萬
[00:07:51.960 --> 00:07:53.860]  還要是大能勇士
[00:07:53.860 --> 00:07:55.360]  你就開始知道
[00:07:55.360 --> 00:07:58.860]  第一次真的整個探子匯報
[00:07:58.860 --> 00:08:00.760]  是輕敵的
[00:08:00.760 --> 00:08:01.960]  我們看到
[00:08:01.960 --> 00:08:04.060]  在八章二十五節
[00:08:04.060 --> 00:08:06.660]  我們看到的是艾成人口多少人呢
[00:08:06.660 --> 00:08:07.860]  確實
[00:08:07.860 --> 00:08:11.560]  探子匯報有一部分是和事實相符的
[00:08:11.560 --> 00:08:13.960]  一萬二千人
[00:08:13.960 --> 00:08:16.360]  一萬二千人的城市
[00:08:16.360 --> 00:08:19.160]  派三千人足以可以贏了
[00:08:19.160 --> 00:08:20.660]  因為一萬二千人裡面
[00:08:20.660 --> 00:08:23.360]  可能只有幾千個是藍丁而已
[00:08:23.360 --> 00:08:25.560]  沒理由輸的
[00:08:25.560 --> 00:08:31.260]  這個也是被表面的數字欺騙了
[00:08:31.260 --> 00:08:35.160]  也是高估了自己的能力
[00:08:35.160 --> 00:08:36.560]  三千人
[00:08:36.560 --> 00:08:37.660]  四千人
[00:08:37.660 --> 00:08:38.660]  五千人
[00:08:38.660 --> 00:08:39.760]  六千人
[00:08:39.760 --> 00:08:44.360]  不代表他的能力是低的
[00:08:44.360 --> 00:08:48.560]  我們不能用人數去評估他的能力
[00:08:48.560 --> 00:08:51.660]  這次兩個探子匯報是從人數
[00:08:51.660 --> 00:08:54.860]  去評估艾成的戰鬥力
[00:08:54.860 --> 00:08:57.360]  這個評估錯誤了
[00:08:57.360 --> 00:09:02.160]  最後要用到三萬大能勇士
[00:09:02.160 --> 00:09:05.560]  引對方出來城市
[00:09:05.560 --> 00:09:08.060]  才有機會贏這場戰役
[00:09:08.060 --> 00:09:09.260]  你就可以明白
[00:09:09.260 --> 00:09:12.060]  這次確實是輕敵
[00:09:12.060 --> 00:09:13.860]  而且他們沒有求敏神
[00:09:13.860 --> 00:09:15.660]  他們沒有等候神的指引
[00:09:15.660 --> 00:09:17.360]  他說第一次贏了耶利哥
[00:09:17.360 --> 00:09:19.560]  這麼難贏的將都可以贏
[00:09:19.560 --> 00:09:21.760]  這次是簡單得多了
[00:09:21.760 --> 00:09:23.360]  沒有一個堅固的城牆
[00:09:23.360 --> 00:09:24.660]  我們可以打了
[00:09:24.660 --> 00:09:26.360]  他用自己的方法去打
[00:09:26.360 --> 00:09:27.560]  但第二次打艾成的時候
[00:09:27.560 --> 00:09:28.860]  八章一到二節
[00:09:28.860 --> 00:09:30.860]  他們神教導他們
[00:09:30.860 --> 00:09:33.960]  怎樣打這場仗
[00:09:33.960 --> 00:09:37.460]  勝利容易令人充分頭腦
[00:09:37.460 --> 00:09:41.060]  勝利容易令人錯判形勢
[00:09:41.060 --> 00:09:42.360]  分析錯誤
[00:09:42.360 --> 00:09:50.960]  勝利容易令人高估自己的能力
[00:09:50.960 --> 00:09:57.360]  為什麼賭錢的人會輸呢
[00:09:57.360 --> 00:09:58.660]  他輸了就會輸
[00:09:58.660 --> 00:09:59.860]  這是第一
[00:09:59.860 --> 00:10:02.560]  第二他贏了也會輸
[00:10:02.560 --> 00:10:05.660]  因為贏了就說自己今天好運
[00:10:05.660 --> 00:10:08.660]  我在澳門的教會跟我說
[00:10:08.660 --> 00:10:09.660]  賭仔心態是什麼
[00:10:09.660 --> 00:10:10.760]  賭仔心態就是
[00:10:10.760 --> 00:10:11.860]  昨天輸了
[00:10:11.860 --> 00:10:13.660]  今天回去打一局
[00:10:13.660 --> 00:10:15.660]  打昨天那些回來
[00:10:15.660 --> 00:10:17.260]  都是他賭的
[00:10:17.260 --> 00:10:18.260]  昨天贏了
[00:10:18.260 --> 00:10:19.560]  就說昨天這麼好運
[00:10:19.560 --> 00:10:21.560]  今天更好運都進去賭
[00:10:21.560 --> 00:10:23.660]  無論昨天是輸還是贏
[00:10:23.660 --> 00:10:25.460]  他今天都進去賭
[00:10:25.460 --> 00:10:26.560]  如果贏了
[00:10:26.560 --> 00:10:27.360]  更加重要
[00:10:27.360 --> 00:10:28.760]  昨天進去賭兩餐
[00:10:28.760 --> 00:10:30.760]  今天進去賭三餐
[00:10:30.760 --> 00:10:32.160]  贏的人
[00:10:32.160 --> 00:10:36.860]  贏的人是很高估自己的能力
[00:10:36.860 --> 00:10:41.360]  贏的人是很容易分析錯誤
[00:10:41.360 --> 00:10:45.960]  因為勝利是令我們判斷會錯誤
[00:10:45.960 --> 00:10:47.560]  第一次攻打艾成的結果
[00:10:47.560 --> 00:10:50.460]  他們當中有三千人要逃跑
[00:10:50.460 --> 00:10:51.660]  死了三十六人
[00:10:51.660 --> 00:10:54.860]  他們都膽戰心驚
[00:10:54.860 --> 00:10:57.860]  融化如水
[00:10:57.860 --> 00:11:00.560]  這是很恐怖的事情
[00:11:00.560 --> 00:11:01.960]  不單止死人
[00:11:01.960 --> 00:11:03.660]  是膽戰心驚
[00:11:03.660 --> 00:11:05.160]  融化如水
[00:11:05.160 --> 00:11:10.260]  一直的失敗足以擊倒整個以色列群眾
[00:11:10.260 --> 00:11:12.360]  但鄧小平會
[00:11:12.360 --> 00:11:13.860]  和李嘉誠鄧小平說一聲
[00:11:13.860 --> 00:11:20.160]  你是需要面對失敗的
[00:11:20.160 --> 00:11:22.260]  八十後最大的問題是什麼呢
[00:11:22.260 --> 00:11:27.260]  我相信今天講一張對八十很大的挑戰
[00:11:27.260 --> 00:11:28.560]  兄弟姐妹
[00:11:28.560 --> 00:11:31.860]  在讚賞中成長的小朋友
[00:11:31.860 --> 00:11:34.160]  到大了之後最大的問題就是
[00:11:34.160 --> 00:11:38.560]  不能面對失敗
[00:11:38.560 --> 00:11:40.460]  現在的兒童教學是有問題的
[00:11:40.460 --> 00:11:42.160]  你問我
[00:11:42.160 --> 00:11:49.160]  不能罵 不能說 不能說
[00:11:49.160 --> 00:11:50.560]  那誰受得了呢
[00:11:50.560 --> 00:11:52.460]  家長
[00:11:52.460 --> 00:11:56.460]  家長抑鬱
[00:11:56.460 --> 00:12:00.360]  你罵完他 你還抑鬱
[00:12:00.360 --> 00:12:01.860]  為什麼我養成了一代
[00:12:01.860 --> 00:12:02.660]  什麼一代
[00:12:02.660 --> 00:12:05.460]  這一代很恐怖的一代
[00:12:05.460 --> 00:12:11.160]  我相信這一代已經準備要沒了
[00:12:11.160 --> 00:12:16.760]  不能罵 不能輸 不能說
[00:12:16.760 --> 00:12:19.160]  不可以卑鄙
[00:12:19.160 --> 00:12:21.560]  你為什麼要卑鄙我
[00:12:21.560 --> 00:12:24.160]  他們最慘的是不能失敗
[00:12:24.160 --> 00:12:26.160]  不可以失敗
[00:12:26.160 --> 00:12:30.460]  其中一個原因就是他們沒有運動
[00:12:30.460 --> 00:12:34.460]  最近最令全球矚目的是冰壺
[00:12:34.460 --> 00:12:36.260]  為什麼搓地下都是運動呢
[00:12:36.260 --> 00:12:37.760]  大家都在研究
[00:12:37.760 --> 00:12:40.960]  原來兩個這麼努力在搓地下都是一個運動
[00:12:40.960 --> 00:12:43.160]  在搓地下裏面的冰壺一路出去
[00:12:43.160 --> 00:12:46.060]  你會知道什麼叫施浸若寒
[00:12:46.060 --> 00:12:47.660]  是一個開路先鋒
[00:12:47.660 --> 00:12:52.560]  那兩個是開路先鋒最主要主角的冰壺
[00:12:52.560 --> 00:12:55.060]  唯有在運動裏面
[00:12:55.060 --> 00:12:58.560]  人不斷學習失敗面對失敗
[00:12:58.560 --> 00:12:59.860]  繼續努力
[00:12:59.860 --> 00:13:01.760]  那種韌力
[00:13:01.760 --> 00:13:03.960]  連最後一次的比賽都是拿第二
[00:13:03.960 --> 00:13:04.960]  真是落淚
[00:13:04.960 --> 00:13:06.760]  落淚到不得了
[00:13:06.760 --> 00:13:08.460]  但沒辦法 人生就是這樣
[00:13:08.460 --> 00:13:09.760]  你要面對
[00:13:09.760 --> 00:13:12.960]  但我們養成80後
[00:13:12.960 --> 00:13:14.160]  70後
[00:13:14.160 --> 00:13:15.360]  90後
[00:13:15.360 --> 00:13:18.060]  是一個恐怖的一代
[00:13:18.060 --> 00:13:19.260]  充滿愛
[00:13:19.260 --> 00:13:21.660]  仍然覺得有愛
[00:13:21.660 --> 00:13:22.660]  不可以罵
[00:13:22.660 --> 00:13:23.560]  不可以說
[00:13:23.560 --> 00:13:25.660]  不可以失敗
[00:13:25.660 --> 00:13:26.760]  很難成長
[00:13:26.760 --> 00:13:31.860]  這張聖經給我們很大的衝擊
[00:13:31.860 --> 00:13:34.660]  你想想現在的兒童心理學是什麼人
[00:13:34.660 --> 00:13:37.360]  我真的不太明白這些專家
[00:13:37.360 --> 00:13:41.260]  我們不是被父母罵大的
[00:13:41.260 --> 00:13:44.260]  又不見我們死
[00:13:44.260 --> 00:13:46.260]  生一個叉燒都生你
[00:13:46.260 --> 00:13:47.360]  母親家裏已經這樣罵
[00:13:47.360 --> 00:13:48.560]  父親家裏已經這樣罵
[00:13:48.560 --> 00:13:50.360]  所以回到學校老師罵我們
[00:13:50.360 --> 00:13:52.260]  十歲了
[00:13:52.260 --> 00:13:54.460]  老師罵都沒罵到這樣
[00:13:54.460 --> 00:13:58.560]  那些真是家裏磨練到很舊
[00:13:58.560 --> 00:14:00.360]  老師罵 母親罵
[00:14:00.360 --> 00:14:01.860]  出來做事給老闆罵
[00:14:01.860 --> 00:14:03.460]  十歲了那些
[00:14:03.460 --> 00:14:05.460]  我母親罵我都不是人
[00:14:05.460 --> 00:14:08.060]  你罵我是什麼
[00:14:08.060 --> 00:14:10.460]  最多罵我一坨屎
[00:14:10.460 --> 00:14:12.960]  不是人和一坨屎沒分別
[00:14:12.960 --> 00:14:15.260]  我們這樣鍛鍊回來
[00:14:15.260 --> 00:14:19.660]  你又不見我們自我形象低落
[00:14:19.660 --> 00:14:21.860]  所以現在是教壞人的
[00:14:21.860 --> 00:14:23.160]  現在很多心理學專家
[00:14:23.160 --> 00:14:24.660]  兒童專家
[00:14:24.660 --> 00:14:26.760]  我們見到現在一代成長的問題
[00:14:26.760 --> 00:14:28.960]  出現得很嚴重
[00:14:28.960 --> 00:14:29.660]  為什麼
[00:14:29.660 --> 00:14:31.760]  不衰得
[00:14:31.760 --> 00:14:34.960]  連家長都不衰得
[00:14:34.960 --> 00:14:38.660]  家長每個星期都推年輕人出去比賽表演
[00:14:38.660 --> 00:14:39.660]  現在衰了
[00:14:39.660 --> 00:14:43.960]  嘩 很沒面子
[00:14:43.960 --> 00:14:45.460]  喂 年輕姐妹
[00:14:45.460 --> 00:14:46.360]  跟教練講一聲
[00:14:46.360 --> 00:14:50.060]  你要面對失敗
[00:14:50.060 --> 00:14:54.060]  上帝容許約書亞第七章的出現
[00:14:54.060 --> 00:14:58.460]  上帝容許李斯特傑文死36人
[00:14:58.460 --> 00:15:01.360]  上帝容許罪的出現
[00:15:01.360 --> 00:15:03.960]  容許罪的代價
[00:15:03.960 --> 00:15:06.560]  因為人在犯罪之後
[00:15:06.560 --> 00:15:09.260]  確實需要學習失敗
[00:15:09.260 --> 00:15:12.760]  因為你和我往往很多次在失敗底下
[00:15:12.760 --> 00:15:15.460]  才有機會成功
[00:15:15.460 --> 00:15:21.260]  對不對
[00:15:21.260 --> 00:15:27.560]  不要受社會的成敗得失價值觀影響我們
[00:15:27.560 --> 00:15:29.360]  我和你旁邊的弟兄講一聲
[00:15:29.360 --> 00:15:33.760]  你是耶穌的門徒
[00:15:33.760 --> 00:15:35.460]  我們的價值觀應該受到耶穌的影響
[00:15:35.460 --> 00:15:37.860]  而不是受到社會的影響
[00:15:37.860 --> 00:15:42.060]  為什麼一定要我們子女學業有成就
[00:15:42.060 --> 00:15:43.960]  我們不如好好為祂祈禱
[00:15:43.960 --> 00:15:47.360]  上帝你想我子女做什麼
[00:15:47.360 --> 00:15:49.560]  對不對
[00:15:49.560 --> 00:15:52.060]  上帝你想我子女做什麼
[00:15:52.060 --> 00:15:53.860]  有一天你想做牧師
[00:15:53.860 --> 00:15:54.960]  我就要死
[00:15:54.960 --> 00:15:55.760]  想哭到死
[00:15:55.760 --> 00:15:58.060]  我都肯給你
[00:15:58.060 --> 00:15:59.160]  你明白我說嗎
[00:15:59.160 --> 00:16:01.860]  我不想你舉手
[00:16:01.860 --> 00:16:03.260]  但我想挑戰這件事
[00:16:03.260 --> 00:16:04.260]  有多少弟兄姊妹
