
[00:00:00.000 --> 00:00:02.480]  路德記的第四章
[00:04:09.200 --> 00:04:11.000]  這一個拯救
[00:04:11.000 --> 00:04:14.280]  對我們來說不需要付出任何代價
[00:04:14.280 --> 00:04:15.800]  是一份禮物
[00:04:15.800 --> 00:04:17.840]  但是這份禮物
[00:04:17.840 --> 00:04:21.920]  神用了很重的代價來給我們
[00:04:21.920 --> 00:04:25.320]  他是差派了他的獨生子來到世上
[00:04:25.320 --> 00:04:28.120]  為我們贖罪
[00:04:28.120 --> 00:04:30.960]  今天的大綱很簡單
[00:04:30.960 --> 00:04:33.000]  會講述三個人物
[00:04:33.000 --> 00:04:34.880]  第一就是講新郎
[00:04:34.880 --> 00:04:36.520]  就是波阿斯
[00:04:36.520 --> 00:04:39.320]  他是近親的救贖
[00:04:39.320 --> 00:04:42.240]  近親的救贖有三個條件
[00:04:42.240 --> 00:04:43.960]  第一個條件是什麼
[00:04:43.960 --> 00:04:47.640]  他的地位和身份真的要是至親的
[00:04:47.640 --> 00:04:49.040]  第二個條件
[00:04:49.040 --> 00:04:51.920]  他是要願意付出代價
[00:04:51.920 --> 00:04:53.520]  第三個條件
[00:04:53.520 --> 00:04:56.400]  他是要願意娶這個寡婦
[00:04:56.400 --> 00:04:58.880]  就是娶路德為妻
[00:04:58.880 --> 00:05:00.000]  第二點
[00:05:00.000 --> 00:05:02.560]  是講另外一個人就是新郎
[00:05:02.560 --> 00:05:04.040]  就是路德
[00:05:04.040 --> 00:05:05.440]  第三點
[00:05:05.440 --> 00:05:10.120]  就是講路德和波阿斯所生的小朋友
[00:05:10.120 --> 00:05:12.000]  叫做俄比德
[00:05:12.000 --> 00:05:14.320]  很簡單的一個大綱
[00:05:14.320 --> 00:05:16.320]  我們先來看這個新郎
[00:05:16.320 --> 00:05:17.840]  他的救贖
[00:05:17.840 --> 00:05:20.640]  救贖的意思就是買回
[00:05:20.640 --> 00:05:24.280]  我們剛才說是要付出代價
[00:05:24.280 --> 00:05:27.440]  以利米納很可能是將他的地
[00:05:27.440 --> 00:05:30.360]  將他的田產賣給別人
[00:05:30.360 --> 00:05:32.760]  也可能是抵押了
[00:05:32.760 --> 00:05:34.240]  他死了之後
[00:05:34.240 --> 00:05:39.160]  土地這些田地就給了他的兒子馬倫
[00:05:39.160 --> 00:05:40.960]  這個也是原因
[00:05:40.960 --> 00:05:43.120]  為何馬倫死了之後
[00:05:43.120 --> 00:05:47.280]  路德參與了這份交易
[00:05:47.280 --> 00:05:50.720]  因為路德就是馬倫的寡婦
[00:05:50.720 --> 00:05:52.360]  但因為他們太窮
[00:05:52.360 --> 00:05:57.160]  他們也沒有辦法贖回他們自己的地
[00:05:57.160 --> 00:06:00.440]  你要成為一個近親的救贖
[00:06:00.440 --> 00:06:02.320]  是有三個條件
[00:06:02.320 --> 00:06:04.360]  第一個條件就是
[00:06:04.360 --> 00:06:05.600]  這個親屬
[00:06:05.600 --> 00:06:07.880]  他的身份和地位上
[00:06:07.880 --> 00:06:13.520]  都是最近被救贖的屬地的這個人
[00:06:13.520 --> 00:06:16.600]  今天的第四章我們看到
[00:06:16.600 --> 00:06:18.680]  就是有一個問題出現
[00:06:18.680 --> 00:06:24.840]  就是有一個人比波阿斯更接近以利米納
[00:06:24.840 --> 00:06:29.760]  波阿斯我時時都說是耶穌基督的遇象
[00:06:29.760 --> 00:06:31.800]  那你說
[00:06:31.800 --> 00:06:34.960]  耶穌基督是我們的近親
[00:06:34.960 --> 00:06:36.480]  來救贖我們
[00:06:36.480 --> 00:06:38.840]  但你說耶穌基督是神
[00:06:38.840 --> 00:06:40.800]  高高在上
[00:06:40.800 --> 00:06:43.760]  在天堂怎樣能夠救贖我們
[00:06:43.760 --> 00:06:46.040]  但是聖經告訴我們
[00:06:46.040 --> 00:06:49.400]  耶穌基督導成肉身來到世上
[00:06:49.400 --> 00:06:51.280]  成為人
[00:06:51.280 --> 00:06:54.200]  祂就變成我們的近親
[00:06:54.200 --> 00:06:54.800]  祂是神
[00:06:54.800 --> 00:06:56.280]  祂高高在上
[00:06:56.280 --> 00:06:57.760]  離開我們很遠
[00:06:57.760 --> 00:06:59.400]  但祂成為我們的近親
[00:06:59.400 --> 00:07:01.480]  導成肉身來到世上
[00:07:01.480 --> 00:07:04.760]  以致祂可以為我們釘十字架
[00:07:04.760 --> 00:07:08.120]  這個我在講羅馬書的時候
[00:07:08.120 --> 00:07:09.880]  我都和大家講過
[00:07:09.880 --> 00:07:11.480]  要救贖我們
[00:07:11.480 --> 00:07:14.640]  耶穌基督一定要是百分之百的神
[00:07:14.640 --> 00:07:16.840]  亦都要百分之百的人
[00:07:16.840 --> 00:07:17.760]  為什麼
[00:07:17.760 --> 00:07:20.400]  因為只有神是無罪的
[00:07:20.400 --> 00:07:22.720]  我們每個人都有罪
[00:07:22.720 --> 00:07:24.000]  你不能夠救贖我
[00:07:24.000 --> 00:07:25.760]  我不能夠救贖你
[00:07:25.760 --> 00:07:28.120]  只有神才能夠救贖我們
[00:07:28.120 --> 00:07:29.920]  因為是無罪的
[00:07:29.920 --> 00:07:33.320]  但是祂亦都需要百分之百的人
[00:07:33.320 --> 00:07:36.280]  因為只有人能夠救贖人
[00:07:36.280 --> 00:07:39.840]  所以耶穌基督這位近親的救贖
[00:07:39.840 --> 00:07:41.360]  是百分之百的神
[00:07:41.360 --> 00:07:43.640]  亦都是百分之百的人
[00:07:43.640 --> 00:07:45.360]  有個好消息
[00:07:45.360 --> 00:07:46.560]  祂來救贖我們
[00:07:46.560 --> 00:07:48.400]  成為我們的近親
[00:07:48.400 --> 00:07:51.000]  祂是永遠成為我們的近親
[00:07:51.000 --> 00:07:54.040]  不是說之後就沒有了這件事
[00:07:54.040 --> 00:07:55.280]  我們怎知道
[00:07:55.280 --> 00:07:58.680]  希伯來書的二章十一節告訴我們
[00:07:58.680 --> 00:08:01.640]  耶穌基督是我們的兄長
[00:08:01.640 --> 00:08:04.960]  祂是我們永遠的近親
[00:08:04.960 --> 00:08:08.080]  這是一個很大的福分
[00:08:08.080 --> 00:08:10.760]  除了這個人的地位
[00:08:10.760 --> 00:08:12.200]  他的身份
[00:08:12.200 --> 00:08:16.080]  是要最接近被救贖的人
[00:08:16.080 --> 00:08:20.640]  他亦都要有資格來贖回這個地
[00:08:20.640 --> 00:08:22.840]  即是說他要有資金
[00:08:22.840 --> 00:08:23.760]  有金錢
[00:08:23.760 --> 00:08:24.680]  有力量
[00:08:24.680 --> 00:08:27.040]  是能夠贖回這個地
[00:08:27.040 --> 00:08:30.480]  不單止他是有資源的力量
[00:08:30.480 --> 00:08:33.800]  他亦都要願意付出這個代價
[00:08:33.800 --> 00:08:35.000]  你是很有錢
[00:08:35.000 --> 00:08:37.680]  但是你不願意去付這個代價
[00:08:37.680 --> 00:08:39.360]  都是沒用的
[00:08:39.360 --> 00:08:44.200]  波阿斯就是願意付出這個代價
[00:08:44.200 --> 00:08:50.240]  這個亦都是和我們每一個罪人很相似
[00:08:50.240 --> 00:08:52.960]  我們都不能夠救贖自己
[00:08:52.960 --> 00:08:54.040]  我們犯了罪
[00:08:54.040 --> 00:08:55.480]  我們不能夠救贖自己
[00:08:55.480 --> 00:08:57.640]  所以我們需要耶穌基督
[00:08:57.640 --> 00:08:59.760]  成為我們的救主
[00:08:59.760 --> 00:09:03.240]  耶穌基督夠不夠資源來救贖我們
[00:09:03.240 --> 00:09:05.240]  絕對夠資源
[00:09:05.240 --> 00:09:07.880]  但是祂付出的不是金錢
[00:09:07.880 --> 00:09:10.240]  不是像波阿斯那樣付出金錢
[00:09:10.240 --> 00:09:13.920]  祂是用祂自己的命來為我們贖罪
[00:09:13.920 --> 00:09:17.600]  祂是用祂的寶血來洗乾淨我們
[00:09:17.600 --> 00:09:19.520]  替我們贖罪
[00:09:19.520 --> 00:09:22.040]  很多經文他這樣告訴我們
[00:09:22.040 --> 00:09:25.200]  彼得前書的一章十八至十九節
[00:09:25.200 --> 00:09:28.800]  詩篇的四十九篇都說祂成就了救贖
[00:09:28.800 --> 00:09:30.840]  爾忽所書的一章七節
[00:09:30.840 --> 00:09:34.040]  說祂是用寶血來救贖我們
[00:09:34.040 --> 00:09:36.440]  在處提多書的二章十四節
[00:09:36.440 --> 00:09:39.080]  說祂寫幾來救贖
[00:09:39.080 --> 00:09:41.600]  而希伯來書的九章十二節
[00:09:41.600 --> 00:09:45.160]  說這個救贖是永遠的救贖
[00:09:45.160 --> 00:09:49.000]  這個救贖是有三方面
[00:09:49.000 --> 00:09:54.600]  第一是將我們從貧窮救贖出來
[00:09:54.600 --> 00:10:00.840]  這就好像猶太人窮到將自己的田地抵押了
[00:10:00.840 --> 00:10:02.360]  賣了給別人
[00:10:02.360 --> 00:10:08.520]  這個近親可以幫親戚將這個地贖回來
[00:10:08.520 --> 00:10:10.440]  也是神的旨意
[00:10:10.440 --> 00:10:12.280]  要我們每一個贖他的人
[00:10:12.280 --> 00:10:14.600]  都有我們自己的基業
[00:10:14.600 --> 00:10:17.760]  我們每個人在主內都有自己的基業
[00:10:17.760 --> 00:10:19.600]  就好像亞當一樣
[00:10:19.600 --> 00:10:22.400]  記不記得亞當在樹伊甸園
[00:10:22.400 --> 00:10:24.800]  他是有基業給他管理
[00:10:24.800 --> 00:10:27.320]  他也是每日與神同在
[00:10:27.320 --> 00:10:30.360]  這就是最大屬靈的福氣
[00:10:30.360 --> 00:10:31.520]  但很可惜
[00:10:31.520 --> 00:10:34.160]  當亞當夏娃犯了罪之後
[00:10:34.160 --> 00:10:36.600]  每個人生出來都是與神分離
[00:10:36.600 --> 00:10:38.280]  都是有罪性的
[00:10:38.280 --> 00:10:41.240]  所以當我們接受耶穌基督
[00:10:41.240 --> 00:10:42.960]  與神和好的時候
[00:10:42.960 --> 00:10:47.280]  我們就能夠再一次得到這一切屬靈的福氣
[00:10:47.280 --> 00:10:53.120]  而將來亦都有很多的基業等著我們來承受
[00:10:53.120 --> 00:10:56.240]  這就是爾忽所書的一章十一節
[00:10:56.240 --> 00:10:57.400]  告訴我們
[00:10:57.400 --> 00:11:02.080]  我們在主內是有莫大的屬靈的福氣
[00:11:02.080 --> 00:11:05.040]  我們需要接受耶穌基督
[00:11:05.040 --> 00:11:08.040]  才能夠回到與神和好
[00:11:08.040 --> 00:11:10.400]  這就好像路德一樣
[00:11:10.400 --> 00:11:14.520]  他是願意跟隨拿額米回到伯利恆
[00:11:14.520 --> 00:11:18.560]  以至他能夠被波亞斯來救贖
[00:11:18.560 --> 00:11:20.480]  我們每個人都是一樣
[00:11:20.480 --> 00:11:22.720]  我們需要接受耶穌基督
[00:11:22.720 --> 00:11:25.440]  接受耶穌基督的途徑是什麼?
[00:11:25.440 --> 00:11:29.160]  就是首先要知道自己是一個貧乏的人
[00:11:29.160 --> 00:11:30.840]  是一個貧窮的人
[00:11:30.840 --> 00:11:32.280]  就好像路德一樣
[00:11:32.280 --> 00:11:35.920]  他知道他自己如果留在樹莫厄地
[00:11:35.920 --> 00:11:37.360]  是死路一條
[00:11:37.360 --> 00:11:40.600]  兩個寡婦如果沒有人來周濟
[00:11:40.600 --> 00:11:41.800]  是死路一條
[00:11:41.800 --> 00:11:44.120]  所以他願意去到以色列
[00:11:44.120 --> 00:11:46.280]  接受這位以色列人的神
[00:11:46.280 --> 00:11:48.320]  以至他能夠得救
[00:11:48.320 --> 00:11:50.160]  我們基督徒都是一樣
[00:11:50.160 --> 00:11:52.600]  我們要知道自己貧乏
[00:11:52.600 --> 00:11:55.640]  才能夠接受耶穌基督
[00:11:55.640 --> 00:11:57.240]  就好像耶穌基督說
[00:11:57.240 --> 00:11:59.280]  沒有病的人不需要以色列
[00:11:59.280 --> 00:12:01.840]  沒有罪的人也不需要這位救主
[00:12:01.840 --> 00:12:05.320]  首先我們要知道自己的貧乏是一個罪人
[00:12:05.320 --> 00:12:09.080]  這也是原因為何馬太福音的五章三節
[00:12:09.080 --> 00:12:13.680]  說「虛心的人有福了,因為天國是他們的」
[00:12:13.680 --> 00:12:17.080]  耶穌基督在雪登山寶墳告訴我們
[00:12:17.080 --> 00:12:19.880]  只要我們知道自己是凌淚貧乏
[00:12:19.880 --> 00:12:20.920]  虛心的人
[00:12:20.920 --> 00:12:23.840]  才能夠來到祂的面前
[00:12:23.840 --> 00:12:26.280]  接受祂成為一個救主
[00:12:26.280 --> 00:12:31.040]  才能夠承受天國的賞賜
[00:12:31.040 --> 00:12:35.640]  除了一個人是從貧窮中被救贖出來
[00:12:35.640 --> 00:12:39.120]  我們也是從捆綁中被救贖出來
[00:12:39.120 --> 00:12:42.080]  就像一個猶太人如果他很窮
[00:12:42.080 --> 00:12:45.280]  將自己賣掉成為奴僕
[00:12:45.280 --> 00:12:48.560]  被捆綁失去了他的自由
[00:12:48.560 --> 00:12:52.880]  但是這一個近親的救贖也可以救回他
[00:12:52.880 --> 00:12:56.680]  同樣耶穌基督也可以從捆綁當中
[00:12:56.680 --> 00:12:58.760]  將我們救贖出來
[00:12:58.760 --> 00:13:01.160]  這就好像羅馬書的第六章
[00:13:01.160 --> 00:13:03.920]  和迦拉太書的第五章告訴我們
[00:13:03.920 --> 00:13:06.400]  我們本來是罪的奴僕
[00:13:06.400 --> 00:13:09.240]  我們在撒旦的捆綁之下
[00:13:09.240 --> 00:13:12.160]  有很多的經文我不能夠一一讀出來
[00:13:12.160 --> 00:13:15.200]  但我會留在PowerPoint那裡
[00:13:15.200 --> 00:13:16.640]  聖經告訴我們
[00:13:16.640 --> 00:13:20.040]  耶穌基督是寫命來救贖我們
[00:13:20.040 --> 00:13:22.440]  馬可福音的第十章
[00:13:22.440 --> 00:13:24.240]  和啟示錄的第五章
[00:13:24.240 --> 00:13:27.520]  以致我們能夠得到自由
[00:13:27.520 --> 00:13:33.720]  這就好像波亞斯救贖路德一樣
[00:13:33.720 --> 00:13:38.320]  其實說到救贖人脫離捆綁
[00:13:38.320 --> 00:13:42.240]  美國人就是一個很大的諷刺
[00:13:42.240 --> 00:13:45.760]  美國人是很講究自由的
[00:13:45.760 --> 00:13:47.560]  我們講究什麼的自由?
[00:13:47.560 --> 00:13:52.240]  宗教的自由、政治的自由、人權的自由
[00:13:52.240 --> 00:13:53.520]  但是很可惜
[00:13:53.520 --> 00:13:56.000]  有數以百萬的美國人
[00:13:56.000 --> 00:13:59.880]  是不斷地被捆綁、被束縛
[00:13:59.880 --> 00:14:03.680]  被什麼捆綁?被什麼束縛?
[00:14:03.680 --> 00:14:05.080]  是被性
[00:14:05.080 --> 00:14:06.520]  是被毒品
[00:14:06.520 --> 00:14:07.960]  是被酒精
[00:14:07.960 --> 00:14:09.760]  是被賭博
[00:14:09.760 --> 00:14:12.840]  甚至是被工作來束縛
[00:14:12.840 --> 00:14:15.640]  甚至是被食物來束縛
[00:14:15.640 --> 00:14:20.080]  有很多人是被食物來束縛、控制
[00:14:20.080 --> 00:14:22.000]  美國人這麼講究自由
[00:14:22.000 --> 00:14:24.560]  但他們卻被這麼多東西來束縛
[00:14:24.560 --> 00:14:26.480]  雖然有很多心理學醫生
[00:14:26.480 --> 00:14:28.200]  有很多輔導員
[00:14:28.200 --> 00:14:33.160]  但是不能夠幫助美國人脫離這一切的捆綁
[00:14:33.160 --> 00:14:37.560]  只有什麼能夠幫助人脫離這些捆綁?
[00:14:37.560 --> 00:14:39.520]  是接受耶穌基督
[00:14:39.520 --> 00:14:42.400]  才能夠得到真正的自由
[00:14:42.400 --> 00:14:46.400]  就好像約翰福音的八章三十六節告訴我們
[00:14:46.400 --> 00:14:48.760]  「所以天父的兒子
[00:14:48.760 --> 00:14:50.680]  若叫你們自由
[00:14:50.680 --> 00:14:53.720]  你們就真自由了」
[00:14:53.720 --> 00:15:00.440]  除了可以將我們從貧窮、捆綁救贖
[00:15:00.440 --> 00:15:05.520]  也可以幫助我們從死亡中救贖我們出來
[00:15:05.520 --> 00:15:10.080]  就像今天的主角路德和拿額米
[00:15:10.080 --> 00:15:12.920]  我說如果他們留在摩訶地的時候
[00:15:12.920 --> 00:15:14.760]  是死路一條
[00:15:14.760 --> 00:15:17.440]  他們願意去到一個新的地方
[00:15:17.440 --> 00:15:19.280]  來接受神
[00:15:19.280 --> 00:15:21.840]  使他們能夠存活
[00:15:21.840 --> 00:15:23.400]  不單止是這樣
[00:15:23.400 --> 00:15:27.320]  神的律例典章還給他們機會
[00:15:27.320 --> 00:15:31.920]  將死者的命和產業流傳下來
[00:15:31.920 --> 00:15:33.800]  這就是我們今天所講的
[00:15:33.800 --> 00:15:35.840]  有兩條律例
[00:15:35.840 --> 00:15:39.840]  就是近親的救贖和取寡掃祭
[00:15:39.840 --> 00:15:45.560]  能夠將人的命和產業流傳下來
[00:15:45.560 --> 00:15:48.680]  就像基督徒一樣
[00:15:48.680 --> 00:15:51.080]  當我們接受耶穌基督的時候
[00:15:51.080 --> 00:15:53.680]  我們是否永遠能夠流傳下來
[00:15:53.680 --> 00:15:56.400]  我們是有永生的盼望
[00:15:56.400 --> 00:15:59.720]  命是否流傳都沒有什麼重要
[00:15:59.720 --> 00:16:01.600]  去到天堂
[00:16:01.600 --> 00:16:03.440]  命是否流傳都不重要
[00:16:03.440 --> 00:16:04.920]  但最重要是什麼
[00:16:04.920 --> 00:16:07.000]  是能夠與神同在
[00:16:07.000 --> 00:16:11.280]  這就是從死亡當中救贖我們
[00:16:11.280 --> 00:16:14.960]  這是第三點
[00:16:14.960 --> 00:16:17.640]  除了近親的救贖
[00:16:17.640 --> 00:16:19.560]  他在地位上
[00:16:19.560 --> 00:16:23.480]  在身份上是最親近被救贖的人
[00:16:23.480 --> 00:16:26.560]  第二點是他願意付出代價
[00:16:26.560 --> 00:16:27.920]  還有第三點
[00:16:27.920 --> 00:16:32.080]  他願意取寡掃為妻
[00:16:32.080 --> 00:16:33.960]  你說為什麼
[00:16:33.960 --> 00:16:36.640]  你想想這裏有兩樣東西
[00:16:36.640 --> 00:16:39.800]  是命和地
[00:16:39.800 --> 00:16:42.920]  如果屬地的近親
[00:16:42.920 --> 00:16:46.880]  和當近親將他的命流下來
[00:16:46.880 --> 00:16:48.840]  即是取寡掃的人
[00:16:48.840 --> 00:16:50.600]  如果是兩個不同的人
[00:16:50.600 --> 00:16:52.320]  會產生什麼事
[00:16:52.320 --> 00:16:55.080]  會產生一些很矛盾的事
[00:16:55.080 --> 00:16:57.880]  例如有一個近親屬地
[00:16:57.880 --> 00:17:01.040]  用了很多錢屬地回來
[00:17:01.040 --> 00:17:04.720]  但是這個寡掃又嫁了另外一個人
[00:17:04.720 --> 00:17:06.240]  另外一個近親
[00:17:06.240 --> 00:17:08.760]  替他的丈夫繼後香燈
[00:17:08.760 --> 00:17:10.840]  將他的命流下來
[00:17:10.840 --> 00:17:13.040]  而生了一個嬰兒
[00:17:13.040 --> 00:17:15.320]  這個嬰兒就應該得到
[00:17:15.320 --> 00:17:17.640]  這個丈夫所有的田地
[00:17:17.640 --> 00:17:18.960]  你說是不是
[00:17:18.960 --> 00:17:21.480]  這個嬰兒將來長大了
[00:17:21.480 --> 00:17:24.680]  隨時有權走去問第一個
[00:17:24.680 --> 00:17:26.960]  買地的近親說
[00:17:26.960 --> 00:17:29.480]  麻煩你把你的地還給我
[00:17:29.480 --> 00:17:32.520]  多謝你屬了我祖先的地
[00:17:32.520 --> 00:17:33.560]  有沒有看到
[00:17:33.560 --> 00:17:34.880]  如果是這樣的時候
[00:17:34.880 --> 00:17:38.640]  第一個近親就會血本無歸
[00:17:38.640 --> 00:17:39.920]  所以後來
[00:17:39.920 --> 00:17:41.840]  如果你是替近親屬地
[00:17:41.840 --> 00:17:44.360]  你一定要娶這個寡婦
[00:17:44.360 --> 00:17:48.640]  以致不會有日後的矛盾出現
[00:17:48.640 --> 00:17:53.080]  究竟以色列是何時將近親的救贖
[00:17:53.080 --> 00:17:56.480]  和取寡掃制擺在一起呢
[00:17:56.480 --> 00:17:57.320]  沒有人知道
[00:17:57.320 --> 00:17:59.320]  已經是無從稽考
[00:17:59.320 --> 00:18:01.080]  但是在路德的時候
[00:18:01.080 --> 00:18:03.960]  這個的確是一個習俗
[00:18:03.960 --> 00:18:07.600]  也可以說是一個律例典章
[00:18:07.600 --> 00:18:10.440]  所以波阿斯就去到城門口
[00:18:10.440 --> 00:18:12.320]  來找這個近親
[00:18:12.320 --> 00:18:15.400]  就是比他更加親近以尼米納的人
[00:18:15.400 --> 00:18:16.880]  經文怎麼說
[00:18:16.880 --> 00:18:19.200]  路德記四章一節
[00:18:19.200 --> 00:18:21.280]  碰巧巧合地
[00:18:21.280 --> 00:18:25.040]  這個近親剛剛在他的面前走過
[00:18:25.040 --> 00:18:26.720]  這個令我們又想起
[00:18:26.720 --> 00:18:28.320]  有第二節的經文
[00:18:28.320 --> 00:18:30.560]  路德記二章三節
[00:18:30.560 --> 00:18:33.240]  說路德很巧合地
[00:18:33.240 --> 00:18:37.040]  去到波阿斯的田裡面工作
[00:18:37.040 --> 00:18:38.320]  在人來看
[00:18:38.320 --> 00:18:39.800]  在人的角度
[00:18:39.800 --> 00:18:42.160]  這一切都很巧合
[00:18:42.160 --> 00:18:43.160]  但是
[00:18:43.160 --> 00:18:46.440]  其實背後是誰在掌權
[00:18:46.440 --> 00:18:48.160]  是神在掌權
[00:18:48.160 --> 00:18:52.560]  一切都是憑神的旨意進行
[00:18:52.560 --> 00:18:57.040]  為什麼需要去到城門找近親
[00:18:57.040 --> 00:18:58.880]  因為當時城門
[00:18:58.880 --> 00:19:01.600]  就是長老處理司法
[00:19:01.600 --> 00:19:04.240]  處理事務的地方
[00:19:04.240 --> 00:19:06.920]  有很多經文都是這樣告訴我們
[00:19:06.920 --> 00:19:08.880]  於是波阿斯去到城門
[00:19:08.880 --> 00:19:11.000]  找了十個見證人
[00:19:11.000 --> 00:19:18.200]  來決定究竟誰才可以替路德屬回的地
[00:19:18.200 --> 00:19:19.520]  喏
[00:19:19.520 --> 00:19:20.680]  於是
