
[00:00:00.000 --> 00:00:04.320]  我們看文書第十四章二十六節四字的經文
[00:05:04.000 --> 00:05:11.000]  就要首先抱著一種剛強壯膽的心智
[00:05:11.000 --> 00:05:15.000]  就要首先抱著一種剛強壯膽的心智
[00:05:15.000 --> 00:05:23.000]  或者耶和華神知道約書亞也會膽怯畏縮
[00:05:23.000 --> 00:05:28.000]  也許耶和華神知道約書亞也會膽怯畏縮
[00:05:28.000 --> 00:05:34.000]  所以先後三次是講祂要剛強壯膽
[00:05:34.000 --> 00:05:39.000]  所以祂先後的三次要講到祂要剛強壯膽
[00:05:39.000 --> 00:05:41.000]  由於耶和華與約書亞同在
[00:05:41.000 --> 00:05:48.000]  所以約書亞成功帶領這一大批的以色列人渡過約旦河
[00:05:48.000 --> 00:05:50.000]  由於耶和華與約書亞同在
[00:05:50.000 --> 00:05:56.000]  所以約書亞成功帶領這一批的以色列人渡過了約旦河
[00:05:56.000 --> 00:05:58.000]  進入迦南地
[00:05:58.000 --> 00:06:02.000]  但接下來約書亞要面對一個嚴峻的挑戰
[00:06:02.000 --> 00:06:07.000]  但接下來約書亞要面對一個嚴峻的挑戰
[00:06:07.000 --> 00:06:14.000]  就是怎樣帶領他們去攻打原本居住在那裏的迦南人呢?
[00:06:14.000 --> 00:06:20.000]  就是如何帶領以色列人去攻打原本住在那裏的迦南人呢?
[00:06:20.000 --> 00:06:23.000]  怎樣去攻佔這些城邑呢?
[00:06:23.000 --> 00:06:25.000]  怎樣去攻佔這些城邑呢?
[00:06:25.000 --> 00:06:29.000]  第一個他們要攻佔的城邑就是耶利哥城
[00:06:29.000 --> 00:06:33.000]  第一個他們要攻佔的城邑是耶利哥城
[00:06:33.000 --> 00:06:36.000]  約書亞是一個很好的軍事領袖
[00:06:36.000 --> 00:06:40.000]  約書亞是一個很好的軍事領袖
[00:06:40.000 --> 00:06:43.000]  之前他在摩西的帥領之下
[00:06:43.000 --> 00:06:45.000]  之前他在摩西的帥領之下
[00:06:45.000 --> 00:06:47.000]  曾經打敗過亞馬利人
[00:06:47.000 --> 00:06:50.000]  曾經打敗過亞馬利人
[00:06:50.000 --> 00:06:53.000]  並且曾經將亞馬利王殺死
[00:06:53.000 --> 00:06:56.000]  並且曾經將亞馬利王殺死
[00:06:56.000 --> 00:07:00.000]  當約書亞靠近耶利哥城的時候
[00:07:00.000 --> 00:07:02.000]  當約書亞靠近耶利哥城的時候
[00:07:02.000 --> 00:07:04.000]  他舉目觀看
[00:07:04.000 --> 00:07:06.000]  他舉目觀看
[00:07:06.000 --> 00:07:10.000]  相信他是要視察周圍的環境
[00:07:10.000 --> 00:07:12.000]  相信他是要視察周圍的環境
[00:07:12.000 --> 00:07:16.000]  是籌算一下應該用什麼方法去攻打耶利哥城
[00:07:16.000 --> 00:07:21.000]  是籌算一下應該用什麼方法去攻打耶利哥城
[00:07:21.000 --> 00:07:23.000]  誰知道他遇到一個人
[00:07:23.000 --> 00:07:25.000]  誰知道他遇到一個人
[00:07:25.000 --> 00:07:26.000]  就是第十三節
[00:07:26.000 --> 00:07:28.000]  是第十三節
[00:07:28.000 --> 00:07:31.000]  約書亞靠近耶利哥的時候
[00:07:31.000 --> 00:07:34.000]  他舉目觀看,不料有一個人
[00:07:34.000 --> 00:07:35.000]  他舉目觀看,不料有一個人
[00:07:35.000 --> 00:07:36.000]  手裡有拔出來的刀
[00:07:36.000 --> 00:07:37.000]  手裡有拔出來的刀
[00:07:37.000 --> 00:07:38.000]  對面站立
[00:07:38.000 --> 00:07:39.000]  對面站立
[00:07:39.000 --> 00:07:40.000]  約書亞到他那裡
[00:07:40.000 --> 00:07:41.000]  約書亞到他那裡
[00:07:41.000 --> 00:07:42.000]  問他說,你是幫助我們嗎?
[00:07:42.000 --> 00:07:43.000]  問他說,你是幫助我們嗎?
[00:07:43.000 --> 00:07:44.000]  是幫助我們的敵人嗎?
[00:07:44.000 --> 00:07:45.000]  是幫助我們的敵人嗎?
[00:07:45.000 --> 00:07:46.000]  是幫助我們的敵人嗎?
[00:07:46.000 --> 00:07:47.000]  是幫助我們的敵人嗎?
[00:07:47.000 --> 00:07:48.000]  是幫助我們的敵人嗎?
[00:07:48.000 --> 00:07:49.000]  是幫助我們的敵人嗎?
[00:07:49.000 --> 00:07:50.000]  是幫助我們的敵人嗎?
[00:07:50.000 --> 00:07:51.000]  是幫助我們的敵人嗎?
[00:07:51.000 --> 00:07:52.000]  是幫助我們的敵人嗎?
[00:07:52.000 --> 00:07:53.000]  是幫助我們的敵人嗎?
[00:07:53.000 --> 00:08:01.000]  我們不禁會問,這個人究竟是誰呢?
[00:08:01.000 --> 00:08:02.000]  有一把刀拔出來
[00:08:02.000 --> 00:08:07.000]  來意不善
[00:08:07.000 --> 00:08:12.000]  大家有沒有想過這個人是誰?
[00:08:12.000 --> 00:08:13.000]  天使
[00:08:13.000 --> 00:08:14.000]  天使
[00:08:14.000 --> 00:08:19.000]  我們請讀出第十四十五節
[00:08:19.000 --> 00:08:24.000]  他回答說,不是的,我來是要捉葉和華軍隊的元帥
[00:08:24.000 --> 00:08:27.000]  約書亞就伏伏在地下拜
[00:08:27.000 --> 00:08:30.000]  說,我主有什麼花吩咐僕人?
[00:08:30.000 --> 00:08:34.000]  葉和華軍隊的元帥對約書亞說
[00:08:34.000 --> 00:08:36.000]  把你腳上的鞋脫下來
[00:08:36.000 --> 00:08:40.000]  因為你所站的地方是聖的
[00:08:40.000 --> 00:08:42.000]  約書亞就朝著行了
[00:08:42.000 --> 00:08:46.000]  這個人是叫做葉和華軍隊的元帥
[00:08:46.000 --> 00:08:49.000]  這個人是叫做葉和華軍隊的元帥
[00:08:49.000 --> 00:08:52.000]  所以剛才雙雙說是天使
[00:08:52.000 --> 00:08:54.000]  剛才雙雙說是天使
[00:08:54.000 --> 00:08:56.000]  是可以代表神自己
[00:08:56.000 --> 00:08:58.000]  是可以代表神自己
[00:08:58.000 --> 00:09:03.000]  也有人認為這個就是在舊約出現的聖子耶穌
[00:09:03.000 --> 00:09:08.000]  也是有人認為他就是在舊約出現的聖子耶穌基督
[00:09:08.000 --> 00:09:11.000]  他既統領葉和華的軍隊
[00:09:11.000 --> 00:09:14.000]  他既統領葉和華的軍隊
[00:09:14.000 --> 00:09:19.000]  換句話來說,中天軍都是受他的指揮
[00:09:19.000 --> 00:09:22.000]  換句話來說,中天軍都是受他的指揮
[00:09:22.000 --> 00:09:25.000]  是喜歡打敗一切地上的敵人
[00:09:25.000 --> 00:09:28.000]  是喜歡打敗一切地上的敵人
[00:09:28.000 --> 00:09:31.000]  他不是幫助約書亞的敵人
[00:09:31.000 --> 00:09:34.000]  他不是幫助約書亞的敵人
[00:09:34.000 --> 00:09:39.000]  但是他也不是來幫助約書亞的,為什麼呢?
[00:09:39.000 --> 00:09:43.000]  但是他也不是來幫助約書亞的,為什麼呢?
[00:09:43.000 --> 00:09:48.000]  這個人吩咐約書亞把腳上的鞋脫下來
[00:09:48.000 --> 00:09:51.000]  這個人吩咐約書亞把腳上的鞋脫下來
[00:09:51.000 --> 00:09:54.000]  因為他所站的地方是聖的
[00:09:54.000 --> 00:09:56.000]  因為他所站的地方是聖的
[00:09:56.000 --> 00:10:03.000]  讓我們馬上想起摩西也曾經在米殿抗夜有同樣的經歷
[00:10:03.000 --> 00:10:08.000]  讓我們馬上想起摩西也曾在米殿有同樣的經歷
[00:10:08.000 --> 00:10:10.000]  他們兩個人都遇見了神
[00:10:10.000 --> 00:10:11.000]  他們兩個人都遇見了神
[00:10:11.000 --> 00:10:14.000]  所以約書亞又俯伏下拜
[00:10:14.000 --> 00:10:16.000]  所以約書亞又俯伏下拜
[00:10:16.000 --> 00:10:20.000]  又照著那個人的吩咐把鞋脫下來
[00:10:20.000 --> 00:10:23.000]  又照著那個人的吩咐把鞋脫下來
[00:10:23.000 --> 00:10:29.000]  因為神要親自指示他怎樣去攻佔耶利哥城
[00:10:29.000 --> 00:10:33.000]  因為神要親自指示他怎樣去攻佔耶利哥城
[00:10:33.000 --> 00:10:37.000]  約書亞只要聽從這個人的吩咐就可以了
[00:10:37.000 --> 00:10:41.000]  約書亞只要聽從這個人的吩咐就可以了
[00:10:41.000 --> 00:10:44.000]  因為不是約書亞做領軍的元帥
[00:10:44.000 --> 00:10:48.000]  因為不是約書亞做領軍的元帥
[00:10:48.000 --> 00:10:51.000]  真正的元帥就是耶和華自己
[00:10:51.000 --> 00:10:55.000]  真正的元帥就是耶和華他自己
[00:10:55.000 --> 00:10:59.000]  從耶和華以來的吩咐是這樣的
[00:10:59.000 --> 00:11:02.000]  從耶和華以來的吩咐是這樣的
[00:11:02.000 --> 00:11:04.000]  我們看六章一至二節
[00:11:04.000 --> 00:11:09.000]  耶利哥的城門應以色列人就關得嚴謹
[00:11:09.000 --> 00:11:11.000]  無人出入
[00:11:11.000 --> 00:11:13.000]  約和華小諭約書亞說
[00:11:13.000 --> 00:11:18.000]  看來我已經把耶利哥和耶利哥的王
[00:11:18.000 --> 00:11:22.000]  並大能的勇士都交在你的手中
[00:11:22.000 --> 00:11:25.000]  有沒有留意到耶和華對約書亞說
[00:11:25.000 --> 00:11:32.000]  我已經把耶利哥交在你的手中
[00:11:32.000 --> 00:11:35.000]  有沒有留意到耶和華對約書亞說
[00:11:35.000 --> 00:11:41.000]  我已經把耶利哥城交在約書亞的手中
[00:11:41.000 --> 00:11:46.000]  不是我將要把耶利哥交在你的手中
[00:11:46.000 --> 00:11:49.000]  不是說我將要把耶利哥交給你
[00:11:49.000 --> 00:11:53.000]  那是說我已經把耶利哥交在你的手中
[00:11:53.000 --> 00:11:56.000]  而是說我已經把耶利哥交在你的手中
[00:11:56.000 --> 00:11:58.000]  因為這件事是出於神
[00:11:58.000 --> 00:12:00.000]  因為這件事是出於神
[00:12:00.000 --> 00:12:06.000]  另外神又安排好耶利哥人緊閉城門
[00:12:06.000 --> 00:12:10.000]  因為約和華吩咐人去緊閉城門
[00:12:10.000 --> 00:12:13.000]  是沒有人能夠出入
[00:12:13.000 --> 00:12:16.000]  為什麼?
[00:12:16.000 --> 00:12:18.000]  是不是一個防守戰?
[00:12:18.000 --> 00:12:21.000]  是否一個防守戰來了?
[00:12:21.000 --> 00:12:25.000]  我估計他們是非常害怕以色列人
[00:12:25.000 --> 00:12:28.000]  估計他們是非常害怕那些以色列人
[00:12:28.000 --> 00:12:33.000]  因為可能他們聽說過往在曠野那裡
[00:12:33.000 --> 00:12:39.000]  有神跡騎士伴隨著以色列人
[00:12:39.000 --> 00:12:43.000]  因為他們曾經聽說過以前曾經在曠野那裡
[00:12:43.000 --> 00:12:47.000]  有神跡騎士隨伴著以色列人
[00:12:47.000 --> 00:12:53.000]  我們再看看神吩咐約書亞的具體行事方式是怎樣
[00:12:53.000 --> 00:12:57.000]  我們再看一下神吩咐約書亞的具體行事方式
[00:12:57.000 --> 00:13:00.000]  第六章第三節
[00:13:00.000 --> 00:13:04.000]  你們的一切兵兵要圍繞這城
[00:13:04.000 --> 00:13:06.000]  一日圍繞一次
[00:13:06.000 --> 00:13:09.000]  六日都要這樣行
[00:13:09.000 --> 00:13:14.000]  七個祭司要拿七個羊角走在月桂前
[00:13:14.000 --> 00:13:18.000]  到第七日你們要繞城七次
[00:13:18.000 --> 00:13:20.000]  祭司也要吹角
[00:13:20.000 --> 00:13:22.000]  他們吹的角聲拖長
[00:13:22.000 --> 00:13:24.000]  你們聽見角聲
[00:13:24.000 --> 00:13:27.000]  眾百姓要大聲呼喊
[00:13:27.000 --> 00:13:30.000]  城牆就必塌陷
[00:13:30.000 --> 00:13:33.000]  個人都要往前直走
[00:13:33.000 --> 00:13:35.000]  現在我請大家想一想
[00:13:35.000 --> 00:13:38.000]  現在我請大家思想一下
[00:13:38.000 --> 00:13:41.000]  假如你是約書亞
[00:13:41.000 --> 00:13:47.000]  當你靠近耶利哥城的時候
[00:13:47.000 --> 00:13:51.000]  你的內心是怎樣呢?
[00:13:51.000 --> 00:13:54.000]  你是軟弱?
[00:13:54.000 --> 00:13:58.000]  你是剛強?
[00:13:58.000 --> 00:14:06.000]  約書亞率領著幾十萬的以色列大軍
[00:14:06.000 --> 00:14:19.000]  但是大家有沒有留意到他們有一個很特別的行軍次序呢?
[00:14:19.000 --> 00:14:23.000]  我們看第十三節就看到了
[00:14:23.000 --> 00:14:28.000]  我們再看一下第十三節就看得到
[00:14:28.000 --> 00:14:33.000]  七個祭司拿七個羊角在耶和華的月桂前
[00:14:33.000 --> 00:14:36.000]  時常行走吹角
[00:14:36.000 --> 00:14:40.000]  帶兵器的在他們前面走
[00:14:40.000 --> 00:14:44.000]  後隊隨著耶和華的月桂行
[00:14:44.000 --> 00:14:47.000]  祭司一面走一面吹
[00:14:47.000 --> 00:14:53.000]  我不知道大家有沒有想像到這個次序是怎樣
[00:14:53.000 --> 00:14:59.000]  我不知道大家有沒有想像到這個次序是怎樣
[00:14:59.000 --> 00:15:07.000]  如果根據這句經文我們可以想像到行軍的次序是怎樣
[00:15:07.000 --> 00:15:14.000]  根據這段經文我們可以看得到行軍的次序是這樣的
[00:15:14.000 --> 00:15:20.000]  帶著兵器的在前面行
[00:15:20.000 --> 00:15:28.000]  跟著吹角的祭司
[00:15:28.000 --> 00:15:31.000]  然後到月桂
[00:15:31.000 --> 00:15:34.000]  後隊是沒有兵器的
[00:15:34.000 --> 00:15:38.000]  後隊是沒有兵器的
[00:15:38.000 --> 00:15:42.000]  原來絕大部分的以色列人很可能是沒有兵器的
[00:15:42.000 --> 00:15:46.000]  原來絕大部分的以色列人很可能是沒有兵器的
[00:15:46.000 --> 00:15:50.000]  前面帶兵器的人的武器也非常有限
[00:15:50.000 --> 00:15:53.000]  前面帶著兵器的人也是很有限
[00:15:53.000 --> 00:15:56.000]  何以見得呢?
[00:15:56.000 --> 00:16:00.000]  其實一隊軍隊如果沒有兵器在手
[00:16:00.000 --> 00:16:03.000]  是不是可以剋聖敵人呢?
[00:16:03.000 --> 00:16:06.000]  如果一隊軍隊沒有兵器在手
[00:16:06.000 --> 00:16:10.000]  是否能夠打敗敵人呢?
[00:16:10.000 --> 00:16:15.000]  我們可以看第十三章
[00:16:15.000 --> 00:16:19.000]  撒姆爾記上十三章的二十二節
[00:16:19.000 --> 00:16:23.000]  這是四百年後的事情
[00:16:23.000 --> 00:16:27.000]  我們看撒姆爾記上四百年後的記載
[00:16:27.000 --> 00:16:30.000]  十三章的二十二節
[00:16:30.000 --> 00:16:33.000]  十三章第二十二節
[00:16:33.000 --> 00:16:36.000]  所以到了終戰的日子
[00:16:36.000 --> 00:16:40.000]  跟隨撒羅和約拿丹的人
[00:16:40.000 --> 00:16:43.000]  沒有一個手裡有刀有槍的
[00:16:43.000 --> 00:16:47.000]  唯獨撒羅和他兒子約拿丹有
[00:16:47.000 --> 00:16:53.000]  可見以色列人的武器非常缺乏
[00:16:53.000 --> 00:16:56.000]  可見以色列人的武器很缺乏
[00:16:56.000 --> 00:17:00.000]  一群沒有足夠的刀槍武器的以色列人
[00:17:00.000 --> 00:17:05.000]  一群沒有足夠的刀槍武器的以色列人
[00:17:05.000 --> 00:17:09.000]  去攻佔堅固高大的耶利哥城
[00:17:09.000 --> 00:17:12.000]  去攻佔堅固高大的耶利哥城
[00:17:12.000 --> 00:17:15.000]  大家想想勝算有多少
[00:17:15.000 --> 00:17:18.000]  大家想一下勝算有多少
[00:17:18.000 --> 00:17:23.000]  如果我們用常理去推測
[00:17:23.000 --> 00:17:25.000]  我想約書亞的內心
[00:17:25.000 --> 00:17:29.000]  對能否打勝仗是會有保留的
[00:17:29.000 --> 00:17:35.000]  我想約書亞的內心對能否打勝仗是會有保留的
[00:17:35.000 --> 00:17:36.000]  我想約書亞的內心對能否打勝仗是會有保留的
[00:17:36.000 --> 00:17:43.000]  首先他會想怎樣去攻打一個緊閉的堅固城邑
[00:17:43.000 --> 00:17:44.000]  首先他會想怎樣去攻打一個緊閉的堅固城邑
[00:17:44.000 --> 00:17:50.000]  首先他會想怎樣去攻打一個緊閉的堅固城邑
[00:17:50.000 --> 00:17:56.000]  其次聽到耶和華軍隊的元帥說
[00:17:56.000 --> 00:18:00.000]  其次聽到耶和華軍隊的元帥說
[00:18:00.000 --> 00:18:04.000]  要領軍繞城七天
[00:18:04.000 --> 00:18:07.000]  要領軍繞城七天
[00:18:07.000 --> 00:18:09.000]  要經過這麼長的時間
[00:18:09.000 --> 00:18:14.000]  才大聲呼喊就會使城牆倒塌
[00:18:14.000 --> 00:18:18.000]  要經過這麼長的時間才能夠用大聲呼喊
[00:18:18.000 --> 00:18:21.000]  才能夠使城牆倒塌
[00:18:21.000 --> 00:18:22.000]  有可能嗎
[00:18:22.000 --> 00:18:24.000]  有沒有可能呢
[00:18:24.000 --> 00:18:29.000]  最後要往前直上
[00:18:29.000 --> 00:18:32.000]  最後要往前直上
[00:18:32.000 --> 00:18:35.000]  在武器不多的情況下
[00:18:35.000 --> 00:18:37.000]  是否可以殺死敵人呢
[00:18:37.000 --> 00:18:39.000]  在武器不夠的情況下
[00:18:39.000 --> 00:18:42.000]  是否可以殺死敵人呢
[00:18:42.000 --> 00:18:47.000]  我猜想約書亞會感到軟弱多於剛強
[00:18:47.000 --> 00:18:52.000]  我猜想約書亞會感到軟弱比剛強很多
[00:18:52.000 --> 00:18:54.000]  這是常理的推測
[00:18:54.000 --> 00:18:56.000]  這是常理的推測
[00:18:56.000 --> 00:18:59.000]  就好像一個雙目失明的人的核子一樣
[00:18:59.000 --> 00:19:03.000]  就好像一個雙目失明的沙子一樣
[00:19:03.000 --> 00:19:07.000]  是會感到非常的軟弱無助
[00:19:07.000 --> 00:19:10.000]  會感到非常的軟弱無助
[00:19:10.000 --> 00:19:12.000]  我們是軟弱
[00:19:12.000 --> 00:19:13.000]  我們是剛強
[00:19:13.000 --> 00:19:16.000]  我們是軟弱或者是剛強呢
[00:19:16.000 --> 00:19:18.000]  提到這個軟弱無助
[00:19:18.000 --> 00:19:20.000]  提到這個軟弱無助
[00:19:20.000 --> 00:19:26.000]  讓我想起27年前發生在中國的六四事件
[00:19:26.000 --> 00:19:31.000]  讓我想起27年前發生在中國的六四事件
[00:19:31.000 --> 00:19:35.000]  當時由於發生了重大的人命傷亡
[00:19:35.000 --> 00:19:39.000]  當時由於發生了重大的人命傷亡
[00:19:39.000 --> 00:19:41.000]  是震驚了全世界的人
[00:19:41.000 --> 00:19:43.000]  是震驚了全世界的人
[00:19:43.000 --> 00:19:46.000]  特別是中國人和香港人
[00:19:46.000 --> 00:19:48.000]  特別是中國人和香港人
[00:19:48.000 --> 00:19:50.000]  特別是中國人和香港人
[00:19:50.000 --> 00:19:52.000]  我還記得很清楚
[00:19:52.000 --> 00:19:54.000]  我還記得很清楚
[00:19:54.000 --> 00:19:56.000]  當年1989年6月4日
[00:19:56.000 --> 00:19:58.000]  當年1989年6月4日
[00:19:58.000 --> 00:20:00.000]  當年1989年6月4日
[00:20:00.000 --> 00:20:02.000]  當年1989年6月4日
[00:20:02.000 --> 00:20:04.000]  就剛剛好是禮拜天
[00:20:04.000 --> 00:20:06.000]  早上很多人在電視當中看到
[00:20:06.000 --> 00:20:07.000]  早上很多人在電視當中看到
[00:20:07.000 --> 00:20:08.000]  北京天安門廣場
[00:20:08.000 --> 00:20:09.000]  北京天安門廣場
[00:20:09.000 --> 00:20:11.000]  以及大街街頭死傷的畫面
[00:20:11.000 --> 00:20:12.000]  以及大街街頭死傷的畫面
[00:20:12.000 --> 00:20:14.000]  很多人在電視上看到
[00:20:14.000 --> 00:20:15.000]  很多人在電視上看到
[00:20:15.000 --> 00:20:16.000]  北京天安門廣場
[00:20:16.000 --> 00:20:18.000]  以及大街街頭死傷的畫面
[00:20:18.000 --> 00:20:19.000]  以及大街街頭死傷的畫面
[00:20:19.000 --> 00:20:21.000]  但是基督徒弟兄姊妹
[00:20:21.000 --> 00:20:23.000]  很多都照常回到教會
[00:20:23.000 --> 00:20:26.000]  參加主日崇拜
[00:20:26.000 --> 00:20:28.000]  但是基督徒弟兄姊妹
[00:20:28.000 --> 00:20:30.000]  很多都照常回到教會
[00:20:30.000 --> 00:20:31.000]  參加主日崇拜
[00:20:31.000 --> 00:20:32.000]  參加主日崇拜
[00:20:32.000 --> 00:20:33.000]  當回到教會的時候
[00:20:33.000 --> 00:20:34.000]  大家的眼都紅了
[00:20:34.000 --> 00:20:36.000]  當回到教會的時候
[00:20:36.000 --> 00:20:38.000]  大家的眼都紅了
[00:20:38.000 --> 00:20:40.000]  大家的眼都紅了
[00:20:40.000 --> 00:20:41.000]  據我所知
[00:20:41.000 --> 00:20:42.000]  據我所知
[00:20:42.000 --> 00:20:44.000]  所有香港的教會
[00:20:44.000 --> 00:20:46.000]  那天崇拜的時候
[00:20:46.000 --> 00:20:48.000]  都有會眾流眼淚
[00:20:48.000 --> 00:20:50.000]  所有教會當天崇拜的時候
[00:20:50.000 --> 00:20:53.000]  都有會眾在流淚
[00:20:53.000 --> 00:20:56.000]  及後的日子
[00:20:56.000 --> 00:20:57.000]  由於看到中國政府
[00:20:57.000 --> 00:20:59.000]  繼續不停的追捕
[00:20:59.000 --> 00:21:02.000]  在天安門集會的學生和民眾
[00:21:02.000 --> 00:21:03.000]  由於看到中國政府
[00:21:03.000 --> 00:21:05.000]  繼續不停追捕
[00:21:05.000 --> 00:21:09.000]  在天安門集會的學生和民眾
[00:21:09.000 --> 00:21:11.000]  香港人除了登報聲明
[00:21:11.000 --> 00:21:13.000]  和遊行抗議之外
[00:21:13.000 --> 00:21:15.000]  香港人除了登報聲明
[00:21:15.000 --> 00:21:17.000]  和遊行抗議之外
[00:21:17.000 --> 00:21:19.000]  再找不到任何
[00:21:19.000 --> 00:21:22.000]  尋求伸張正義的辦法
[00:21:22.000 --> 00:21:25.000]  再找不到任何伸張正義的辦法
[00:21:25.000 --> 00:21:29.000]  很多人感到極之無力和無奈
[00:21:29.000 --> 00:21:32.000]  很多人感到極之無力和無奈
[00:21:32.000 --> 00:21:35.000]  內心表現出徹底的軟弱
[00:21:35.000 --> 00:21:40.000]  內心表現出徹底的軟弱
[00:21:40.000 --> 00:21:43.000]  有一本雜誌我想給大家看
[00:21:43.000 --> 00:21:48.000]  有一本雜誌我想給大家看
[00:21:48.000 --> 00:21:53.000]  這是1989年8月的明報月刊
[00:21:53.000 --> 00:21:57.000]  這是1989年8月的明報月刊
[00:21:57.000 --> 00:21:59.000]  封面的主題是
[00:21:59.000 --> 00:22:03.000]  天地一籌成六四後的香港
[00:22:03.000 --> 00:22:08.000]  主題是天地籌成六四後的香港
[00:22:08.000 --> 00:22:12.000]  香港人何去何從呢?
[00:22:12.000 --> 00:22:14.000]  香港人何去何從呢?
[00:22:14.000 --> 00:22:19.000]  六四事件最後被軍隊鎮壓下來
[00:22:19.000 --> 00:22:24.000]  六四事件最後被軍隊鎮壓下來
[00:22:24.000 --> 00:22:29.000]  但是這件事對很多人帶來很重大的生命變化
[00:22:29.000 --> 00:22:35.000]  但是這件事對很多人帶來很重大的生命變化
[00:22:35.000 --> 00:22:42.000]  據我所知有些去美國留學的中國學生
[00:22:42.000 --> 00:22:46.000]  據我所知有些去美國留學的中國學生
[00:22:46.000 --> 00:22:49.000]  他們整個過程都留意著中國的發展
[00:22:49.000 --> 00:22:53.000]  他們整個過程都留意著中國的發展
[00:22:53.000 --> 00:22:56.000]  當六四事件發生之後
[00:22:56.000 --> 00:22:59.000]  當六四事件發生之後
[00:22:59.000 --> 00:23:02.000]  很多人都感到很悲傷
[00:23:02.000 --> 00:23:09.000]  其中有一些學生被感召去讀法律
[00:23:09.000 --> 00:23:15.000]  其中有一些學生被感召去讀法律
[00:23:15.000 --> 00:23:17.000]  為甚麼呢?
[00:23:17.000 --> 00:23:25.000]  他們做律師希望可以幫助中國更有發展
[00:23:25.000 --> 00:23:32.000]  他們做律師希望可以幫助中國更有發展
[00:23:32.000 --> 00:23:34.000]  當然也有很多人很傷心
[00:23:34.000 --> 00:23:37.000]  當然也有很多人很傷心
[00:23:37.000 --> 00:23:40.000]  當時我還在一間中學教書
[00:23:40.000 --> 00:23:43.000]  當時我還在一間中學教書
