
[00:00:00.000 --> 00:00:03.600]  如果讓你去介紹自己,你會怎樣介紹?
[00:02:43.480 --> 00:02:44.400]  OK啦!是吧?
[00:02:44.400 --> 00:02:46.040]  十九年都會完的
[00:02:46.040 --> 00:02:47.800]  是吧?我在這裡做港員
[00:02:47.800 --> 00:02:49.560]  兩個小時都會完的
[00:02:49.560 --> 00:02:51.960]  有些的身份是很長的
[00:02:51.960 --> 00:02:54.360]  有些身份是會短的
[00:02:54.360 --> 00:02:57.200]  我是我爸媽的兒子
[00:02:57.200 --> 00:02:58.840]  我是我老婆的老公
[00:02:58.840 --> 00:02:59.720]  我是我的兒子
[00:02:59.720 --> 00:03:00.800]  我有三個小朋友
[00:03:00.800 --> 00:03:01.360]  都不小的
[00:03:01.360 --> 00:03:02.480]  都讀大學的
[00:03:02.480 --> 00:03:05.520]  我是我的子女的爸爸
[00:03:05.520 --> 00:03:08.080]  這些身份長還是短?
[00:03:08.080 --> 00:03:09.760]  很長
[00:03:09.760 --> 00:03:11.360]  你不認都好
[00:03:11.360 --> 00:03:13.240]  都是爸媽的兒子
[00:03:13.240 --> 00:03:17.040]  你驗極DNA都是我媽的兒子
[00:03:17.040 --> 00:03:17.880]  永遠的
[00:03:17.880 --> 00:03:18.960]  長的
[00:03:18.960 --> 00:03:20.920]  直到見轉面
[00:03:20.920 --> 00:03:23.120]  所以突然之間我們要搞定
[00:03:23.120 --> 00:03:24.720]  今天如果我們去講宣教
[00:03:24.720 --> 00:03:26.800]  今天的講題是講宣教
[00:03:26.800 --> 00:03:28.080]  講天國子民
[00:03:28.080 --> 00:03:29.920]  我們身份和使命
[00:03:29.920 --> 00:03:33.760]  今天我們要活出一份宣教使命的人生
[00:03:33.760 --> 00:03:36.720]  我們要搞定我們的身份和使命
[00:03:36.720 --> 00:03:39.640]  我們不可以身份和使命跟我們脫勾
[00:03:39.640 --> 00:03:43.160]  我們一定要擁抱我們天國子民的身份
[00:03:43.160 --> 00:03:45.680]  我們要擁抱天國子民的使命
[00:03:45.680 --> 00:03:48.440]  這樣我們就傳福音傳得好
[00:03:48.440 --> 00:03:50.720]  這樣我們平時日常生活
[00:03:50.720 --> 00:03:53.280]  我們能夠活出那個福音的大能
[00:03:53.280 --> 00:03:55.200]  這樣我們去到宣教工場
[00:03:55.200 --> 00:03:57.000]  我們就很有光彩
[00:03:57.000 --> 00:04:01.040]  可以來到榮耀我們一神
[00:04:01.040 --> 00:04:03.000]  那為什麼這麼多時
[00:04:03.000 --> 00:04:04.480]  我們講宣教
[00:04:04.480 --> 00:04:05.680]  不知道你會不會覺得
[00:04:05.680 --> 00:04:07.480]  普世宣教
[00:04:07.480 --> 00:04:08.920]  你多少個弟兄姊妹覺得
[00:04:08.920 --> 00:04:10.440]  我是很有心有力
[00:04:10.440 --> 00:04:13.200]  我常常天天都在這裡參與
[00:04:13.200 --> 00:04:20.000]  和活著這個普世宣教的使命
[00:04:20.000 --> 00:04:21.000]  少少
[00:04:21.000 --> 00:04:24.400]  都有同工舉手
[00:04:24.400 --> 00:04:27.200]  很多時在信徒群體裏面
[00:04:27.200 --> 00:04:29.080]  我們有個困難
[00:04:29.080 --> 00:04:30.920]  就是我們覺得普世宣教
[00:04:30.920 --> 00:04:32.640]  我們知道的
[00:04:32.640 --> 00:04:33.680]  我們明白的
[00:04:33.680 --> 00:04:35.520]  我們聽過大使命
[00:04:35.520 --> 00:04:39.440]  但是普世宣教好像跟我們遠還是近
[00:04:39.440 --> 00:04:41.480]  好像有些距離
[00:04:41.480 --> 00:04:43.720]  好像不是很能夠擁抱
[00:04:43.720 --> 00:04:46.600]  那我想分享有幾個的可能性
[00:04:46.600 --> 00:04:47.680]  第一個可能性
[00:04:47.680 --> 00:04:49.960]  我們在那個身份裏面
[00:04:49.960 --> 00:04:53.440]  我們很多時是被短暫的身份
[00:04:53.440 --> 00:04:55.600]  剛才講身份有短有長
[00:04:55.600 --> 00:04:58.200]  我們有時被短暫的身份
[00:04:58.200 --> 00:05:02.560]  搶奪了我們長遠身份那個吸收
[00:05:02.560 --> 00:05:05.680]  我們的心思意念被短暫的東西
[00:05:05.680 --> 00:05:08.000]  來搶奪了
[00:05:08.000 --> 00:05:09.600]  昨天青少年崇拜
[00:05:09.600 --> 00:05:12.800]  我講一個例子大家立即很大反應
[00:05:12.800 --> 00:05:14.600]  我說譬如大家是學生
[00:05:14.600 --> 00:05:16.400]  學生是不是身份
[00:05:16.400 --> 00:05:18.040]  OK長的學生身份
[00:05:18.040 --> 00:05:19.840]  由幼稚園讀讀讀讀讀讀
[00:05:19.840 --> 00:05:21.440]  如果讀到的話讀上大學
[00:05:21.440 --> 00:05:24.200]  就讀上去十幾二十年
[00:05:24.200 --> 00:05:26.720]  但是很多時在疫情之後
[00:05:26.720 --> 00:05:28.160]  疫情之前都是
[00:05:28.160 --> 00:05:29.360]  疫情之後
[00:05:29.360 --> 00:05:31.240]  我們被短暫的身份
[00:05:31.240 --> 00:05:34.680]  搶奪了我們讀書那個心情
[00:05:34.680 --> 00:05:36.680]  知不知道昨天很大反應
[00:05:36.680 --> 00:05:39.040]  那個短暫的身份是什麼
[00:05:39.040 --> 00:05:42.040]  遊戲機裏面的角色身份
[00:05:42.040 --> 00:05:43.200]  是不是 打一部機
[00:05:43.200 --> 00:05:44.800]  那部機可能十幾二十分鐘
[00:05:44.800 --> 00:05:46.160]  可能一兩個鐘
[00:05:46.160 --> 00:05:47.800]  台下的電影節目就說
[00:05:47.800 --> 00:05:49.960]  不是的 那部機很長的
[00:05:49.960 --> 00:05:51.600]  是吧 都要連貫的
[00:05:51.600 --> 00:05:55.400]  我們很多時就是被這些短暫的角色身份
[00:05:55.400 --> 00:05:59.280]  搶奪了我們那個心思意念
[00:05:59.280 --> 00:06:03.200]  那我們就讀書讀得好不好
[00:06:03.200 --> 00:06:04.440]  我們活不活到
[00:06:04.440 --> 00:06:05.600]  如果是學生的話
[00:06:05.600 --> 00:06:08.800]  活不活到學生那種應有的使命
[00:06:08.800 --> 00:06:10.640]  已經可能活出不了
[00:06:10.640 --> 00:06:11.960]  所以有一個問題
[00:06:11.960 --> 00:06:14.560]  就是如果我們被短暫的身份
[00:06:14.560 --> 00:06:17.080]  搶奪了我們心思意念的時候
[00:06:17.080 --> 00:06:20.480]  我們很難去擁抱普世宣教
[00:06:20.480 --> 00:06:23.400]  一個天國子民的身份
[00:06:23.400 --> 00:06:25.960]  大家認不認識騎單車
[00:06:25.960 --> 00:06:27.120]  有人認識有人不認識
[00:06:27.120 --> 00:06:28.400]  騎單車是一個學問
[00:06:28.400 --> 00:06:30.400]  我告訴你我怎麼學騎單車
[00:06:30.400 --> 00:06:32.680]  我一直都學不懂騎單車
[00:06:32.680 --> 00:06:33.800]  怎麼教都教不懂
[00:06:33.800 --> 00:06:35.200]  我爸媽也教
[00:06:35.200 --> 00:06:36.280]  中學很有趣
[00:06:36.280 --> 00:06:39.200]  中學的朋友 弟兄姊妹
[00:06:39.200 --> 00:06:40.360]  去的時候很流行的
[00:06:40.360 --> 00:06:41.600]  沙田騎去大埔
[00:06:41.600 --> 00:06:43.680]  由大埔騎回沙田
[00:06:43.680 --> 00:06:45.040]  那些人就說放心吧
[00:06:45.040 --> 00:06:46.800]  一上去我教你
[00:06:46.800 --> 00:06:48.040]  我一教你就會了
[00:06:48.040 --> 00:06:49.640]  結果教不教得懂
[00:06:49.640 --> 00:06:50.120]  教不懂
[00:06:50.120 --> 00:06:51.040]  一個在前面推
[00:06:51.040 --> 00:06:52.600]  一個在後面推
[00:06:52.600 --> 00:06:53.520]  一個前面推
[00:06:53.520 --> 00:06:54.200]  一個後面推
[00:06:54.200 --> 00:06:57.160]  你寫包單他學不懂那個人
[00:06:57.160 --> 00:06:59.280]  為什麼我學不懂你知道嗎
[00:06:59.280 --> 00:07:00.400]  我很害怕
[00:07:00.400 --> 00:07:03.480]  我害怕的是眼睛看哪裡好
[00:07:03.480 --> 00:07:05.120]  眼睛看哪裡好
[00:07:05.120 --> 00:07:06.520]  看著自己的腳
[00:07:06.520 --> 00:07:07.880]  是不是很害怕
[00:07:07.880 --> 00:07:08.480]  你很害怕
[00:07:08.480 --> 00:07:09.960]  你騎單車看著自己的腳
[00:07:09.960 --> 00:07:13.000]  你有什麼後果你知道嗎
[00:07:13.000 --> 00:07:14.040]  懂騎單車就知道
[00:07:14.040 --> 00:07:15.400]  一定行
[00:07:15.400 --> 00:07:16.480]  一定行
[00:07:16.480 --> 00:07:19.160]  然後有一個真的懂騎單車的人跟我說
[00:07:19.160 --> 00:07:20.680]  少倫啊
[00:07:20.680 --> 00:07:21.920]  不要看著你的腳
[00:07:21.920 --> 00:07:23.040]  他不幫我推
[00:07:23.040 --> 00:07:24.360]  不幫你推
[00:07:24.360 --> 00:07:25.560]  看前面
[00:07:25.560 --> 00:07:26.600]  然後一看前面
[00:07:26.600 --> 00:07:28.080]  結果怎麼樣
[00:07:28.080 --> 00:07:29.960]  就騎到了
[00:07:29.960 --> 00:07:31.040]  就是這麼簡單
[00:07:31.040 --> 00:07:32.560]  我們有時候我們的視野
[00:07:32.560 --> 00:07:37.320]  很影響我們活出來的生活的果效
[00:07:37.320 --> 00:07:41.120]  頂多我們眼睛看哪裡好呢
[00:07:41.120 --> 00:07:43.120]  這一代的人就喜歡打遊戲機
[00:07:43.120 --> 00:07:44.200]  知不知道上一代的人
[00:07:44.200 --> 00:07:44.960]  就是這麼說的
[00:07:44.960 --> 00:07:46.880]  喜歡打什麼
[00:07:46.880 --> 00:07:49.120]  打麻雀
[00:07:49.120 --> 00:07:50.320]  都是打的
[00:07:50.320 --> 00:07:51.120]  是不是
[00:07:51.120 --> 00:07:52.120]  就是譬如父母
[00:07:52.120 --> 00:07:53.080]  舉例而已
[00:07:53.080 --> 00:07:55.360]  父母又要上班
[00:07:55.360 --> 00:07:56.440]  又要照顧孩子
[00:07:56.440 --> 00:07:59.360]  但是如果他沉迷打麻雀呢
[00:07:59.360 --> 00:08:02.480]  他能不能做到他父母的角色呢
[00:08:02.480 --> 00:08:03.760]  就做不到
[00:08:03.760 --> 00:08:06.360]  我們就是被一些短暫的東西
[00:08:06.360 --> 00:08:08.920]  搶奪了我們心思意念
[00:08:08.920 --> 00:08:11.760]  今天我們上班都重要
[00:08:11.760 --> 00:08:14.400]  我們日常生活有很多角色都很重要
[00:08:14.400 --> 00:08:16.520]  但是有時候我們就是忘記了
[00:08:16.520 --> 00:08:19.200]  一個永恆價值的生命
[00:08:19.200 --> 00:08:20.920]  一個永恆的價值觀
[00:08:20.920 --> 00:08:25.440]  一個永恆的天國子民這個身份
[00:08:25.440 --> 00:08:26.520]  今天很想
[00:08:26.520 --> 00:08:28.240]  不單止我們想
[00:08:28.240 --> 00:08:30.440]  究竟天國子民有什麼身份呢
[00:08:30.440 --> 00:08:32.560]  天國子民有什麼使命呢
[00:08:32.560 --> 00:08:34.560]  我們在神的話語裡面
[00:08:34.560 --> 00:08:35.920]  求神幫助我們
[00:08:35.920 --> 00:08:40.440]  仔細地吸收和明白
[00:08:40.440 --> 00:08:43.360]  今天跟大家看的是彼得前書
[00:08:43.360 --> 00:08:45.120]  我又要考考大家的
[00:08:45.120 --> 00:08:50.320]  上一次認認真真坐下來看彼得前書
[00:08:50.320 --> 00:08:52.000]  從頭看到尾那種
[00:08:52.000 --> 00:08:52.880]  不是一天
[00:08:52.880 --> 00:08:54.040]  你慢慢看都可以
[00:08:54.040 --> 00:08:56.080]  認真地從頭看到尾是幾時
[00:08:56.080 --> 00:08:59.320]  有沒有一些是一年兩年之內有看過的
[00:08:59.320 --> 00:09:00.760]  一年二年都很好
[00:09:00.760 --> 00:09:02.520]  幾位了
[00:09:02.520 --> 00:09:03.640]  聖經要看的
[00:09:03.640 --> 00:09:05.360]  彼得前書要看的
[00:09:05.360 --> 00:09:08.080]  一個很重要的聖經
[00:09:08.080 --> 00:09:11.720]  彼得前書有時候我們未必能夠掌握得很好
[00:09:11.720 --> 00:09:12.440]  但是我告訴你
[00:09:12.440 --> 00:09:14.360]  彼得前書有兩個很重要
[00:09:14.360 --> 00:09:18.120]  從頭到尾都貫穿的內容
[00:09:18.120 --> 00:09:20.240]  第一個的內容是受苦
[00:09:20.240 --> 00:09:21.880]  或者是逼迫升溫
[00:09:21.880 --> 00:09:24.360]  逼迫升溫其實是彼得前書
[00:09:24.360 --> 00:09:29.080]  或者是在第一世紀裡面那個潮流
[00:09:29.080 --> 00:09:33.600]  一直從使徒在耶路撒冷開始逼迫
[00:09:33.600 --> 00:09:36.200]  一直到尼祿大帝的逼迫
[00:09:36.200 --> 00:09:38.000]  然後越來越升溫
[00:09:38.000 --> 00:09:42.600]  彼得前書已經到了一個非常大的逼迫程度
[00:09:42.600 --> 00:09:44.960]  所以彼得前書有一個背景
[00:09:44.960 --> 00:09:47.120]  就是逼迫患難升溫
[00:09:47.120 --> 00:09:48.920]  逼迫患難升溫
[00:09:48.920 --> 00:09:52.600]  彼得他就跟那些弟兄姊妹去說
[00:09:52.600 --> 00:09:55.440]  他就說在百般的思念裡面
[00:09:55.440 --> 00:09:57.720]  我們要暫時去受苦
[00:09:57.720 --> 00:10:01.320]  然後說到基督耶穌又是受苦
[00:10:01.320 --> 00:10:04.680]  接著說到我們就要有一個增戰
[00:10:04.680 --> 00:10:07.200]  在這個增戰裡面我們要受苦
[00:10:07.200 --> 00:10:09.520]  去到第四章他說
[00:10:09.520 --> 00:10:11.120]  基督都肉身受苦了
[00:10:11.120 --> 00:10:13.840]  所以我們要有受苦的心智作為兵器
[00:10:13.840 --> 00:10:14.880]  見不見到
[00:10:14.880 --> 00:10:18.080]  其實受苦或者是逼迫升溫裡面
[00:10:18.080 --> 00:10:22.840]  信徒需要有一種面對受苦那種的心智
[00:10:22.840 --> 00:10:25.880]  是彼得前書一個很重要的主題
[00:10:25.880 --> 00:10:28.960]  第二個主題「聖潔的生活」
[00:10:28.960 --> 00:10:30.000]  第一章已經說了
[00:10:30.000 --> 00:10:31.680]  照你們的是聖潔的
[00:10:31.680 --> 00:10:33.400]  所以你們都要聖潔
[00:10:33.400 --> 00:10:34.120]  行了吧
[00:10:34.120 --> 00:10:38.160]  接著第二章說到我們是聖潔的角度屬神的子民
[00:10:38.160 --> 00:10:41.800]  所以聖潔和受苦或者逼迫
[00:10:41.800 --> 00:10:44.160]  其實是彼得前書很長的
[00:10:44.160 --> 00:10:49.480]  貫穿整卷書兩個很重要的主題
[00:10:49.480 --> 00:10:52.080]  今天跟大家說宣教
[00:10:52.080 --> 00:10:55.400]  很多人看不通彼得前書
[00:10:55.400 --> 00:10:59.240]  那個宣教的意識形態
[00:10:59.240 --> 00:11:02.320]  我教書的
[00:11:02.320 --> 00:11:05.960]  使徒行卷一開始有沒有逼迫
[00:11:05.960 --> 00:11:08.080]  有 少少逼迫
[00:11:08.080 --> 00:11:10.280]  但是一路下去逼迫就升溫
[00:11:10.280 --> 00:11:11.800]  使徒行卷的逼迫
[00:11:11.800 --> 00:11:16.280]  使徒有沒有在耶路撒冷公開傳道
[00:11:16.280 --> 00:11:16.920]  當然有
[00:11:16.920 --> 00:11:18.520]  公開傳道不讓人抓去坐牢
[00:11:18.520 --> 00:11:20.000]  坐完牢出來又怎樣
[00:11:20.000 --> 00:11:21.600]  繼續公開傳道
[00:11:21.600 --> 00:11:25.600]  去到希伯來書的時候
[00:11:25.600 --> 00:11:27.680]  其實彼得前書都是
[00:11:27.680 --> 00:11:31.960]  那種公開傳道越來越艱難
[00:11:31.960 --> 00:11:34.520]  你去幻想一下
[00:11:34.520 --> 00:11:37.240]  今天在香港公開傳道行不行
[00:11:37.240 --> 00:11:38.760]  其實是行的
[00:11:38.760 --> 00:11:40.920]  所以我們要把握機會
[00:11:40.920 --> 00:11:42.840]  去到封閉落後的地方
[00:11:42.840 --> 00:11:44.560]  去到極權的地方
[00:11:44.560 --> 00:11:46.600]  公開傳道行不行
[00:11:46.600 --> 00:11:48.440]  不是那麼有效的
[00:11:48.440 --> 00:11:49.440]  明白嗎
[00:11:49.440 --> 00:11:51.440]  彼得前書說的逼迫升溫
[00:11:51.440 --> 00:11:53.320]  說的是一個患難的時候
[00:11:53.320 --> 00:11:56.200]  公開傳道有些艱難
[00:11:56.200 --> 00:11:57.360]  不是那麼有效
[00:11:57.360 --> 00:12:00.520]  所以信徒群體怎樣可以在一個
[00:12:00.520 --> 00:12:03.000]  逼迫患難升溫的世代裏面
[00:12:03.000 --> 00:12:07.080]  去活出宣教的使命呢
[00:12:07.080 --> 00:12:10.000]  就是透過活出聖潔的生命
[00:12:10.000 --> 00:12:13.200]  就是透過活出一個受苦
[00:12:13.200 --> 00:12:16.360]  作為受苦心志作為兵器的生命
[00:12:16.360 --> 00:12:18.480]  信徒就可以在一個
[00:12:18.480 --> 00:12:19.280]  彼得比書
[00:12:19.280 --> 00:12:22.160]  彎曲勃茂的世代裏面作神
[00:12:22.160 --> 00:12:23.760]  無瑕疵的兒女
[00:12:23.760 --> 00:12:25.240]  我們顯在這個世代中
[00:12:25.240 --> 00:12:28.000]  好像明光照耀一樣
[00:12:28.000 --> 00:12:29.240]  將生命的道
[00:12:29.240 --> 00:12:30.400]  怎樣
[00:12:30.400 --> 00:12:31.560]  不單止是傳
[00:12:31.560 --> 00:12:32.480]  都要傳
[00:12:32.480 --> 00:12:34.120]  是表明出來
[00:12:34.120 --> 00:12:36.520]  所以彼得前書那個
[00:12:36.520 --> 00:12:38.960]  宣教那個迷思邏輯的訊息
[00:12:38.960 --> 00:12:40.880]  那個宣教的訊息
[00:12:40.880 --> 00:12:42.680]  就是在彎曲勃茂
[00:12:42.680 --> 00:12:43.520]  在黑暗
[00:12:43.520 --> 00:12:45.080]  在逼迫升溫裏面
[00:12:45.080 --> 00:12:47.120]  我們有受苦的心志
[00:12:47.120 --> 00:12:49.880]  在裏面活出那種聖潔的生命
[00:12:49.880 --> 00:12:54.160]  讓人見到耶穌基督的奇妙和榮耀
[00:12:54.160 --> 00:12:55.840]  在我們的生命裏面
[00:12:55.840 --> 00:12:58.080]  如果我們帶著這個彼得前書
[00:12:58.080 --> 00:12:59.560]  那個大主題
[00:12:59.560 --> 00:13:00.440]  我們結合下去
[00:13:00.440 --> 00:13:01.920]  我們就很容易
[00:13:01.920 --> 00:13:03.920]  去進入第二章
[00:13:03.920 --> 00:13:05.600]  彼得前書二章
[00:13:05.600 --> 00:13:08.400]  第九節那個經文裏面
[00:13:08.400 --> 00:13:09.480]  今天的經文它說
[00:13:09.480 --> 00:13:14.320]  唯有你們是被揀選的族類
[00:13:14.320 --> 00:13:18.040]  第一樣它說唯有 英文是but
[00:13:18.040 --> 00:13:19.920]  你們
[00:13:19.920 --> 00:13:22.240]  其實前文有其他人
[00:13:22.240 --> 00:13:23.920]  有他們
[00:13:23.920 --> 00:13:25.120]  很有趣的
[00:13:25.120 --> 00:13:27.280]  唯有你們是被揀選的族類
[00:13:27.280 --> 00:13:28.880]  前文第八節已經說了
[00:13:28.880 --> 00:13:29.840]  他們
[00:13:29.840 --> 00:13:32.200]  他們就是那些不順從基督
[00:13:32.200 --> 00:13:36.400]  那些在真理上面跌倒的人
[00:13:36.400 --> 00:13:38.120]  基督在前文說
[00:13:38.120 --> 00:13:40.720]  就是這個聖殿的防角石
[00:13:40.720 --> 00:13:42.080]  知不知道防角石有什麼用
[00:13:42.080 --> 00:13:42.840]  有沒有起過樓
[00:13:42.840 --> 00:13:44.920]  不知道現代工程師
[00:13:44.920 --> 00:13:47.000]  有沒有防角石這件事
[00:13:47.000 --> 00:13:49.760]  古代起樓就有個防角石
[00:13:49.760 --> 00:13:52.800]  那個防角石就 line up 了所有的石頭
[00:13:52.800 --> 00:13:54.800]  這個是直 那個是橫
[00:13:54.800 --> 00:13:56.880]  這個防角石很重要
[00:13:56.880 --> 00:13:58.680]  今天前文說
[00:13:58.680 --> 00:14:02.840]  他們就是那些不跟從基督耶穌教導的人
[00:14:02.840 --> 00:14:05.040]  他們就是不同基督耶穌
[00:14:05.040 --> 00:14:08.680]  一起去排隊的人
[00:14:08.680 --> 00:14:11.400]  不順從基督的人
[00:14:11.400 --> 00:14:13.960]  今天我們要活出一個聖結的生命
[00:14:13.960 --> 00:14:15.960]  我們要順服基督
[00:14:15.960 --> 00:14:20.080]  我們要在基督那個真理的裡面去活
[00:14:20.080 --> 00:14:21.720]  以致我們才能夠明白
[00:14:21.720 --> 00:14:25.680]  什麼叫天國子民的身份和使命
[00:14:25.680 --> 00:14:27.920]  我們不是那些不順服的人
[00:14:27.920 --> 00:14:28.880]  所以他就說了
[00:14:28.880 --> 00:14:30.600]  唯有你們
[00:14:30.600 --> 00:14:32.400]  那你們是什麼人呢
[00:14:32.400 --> 00:14:35.600]  他說唯有你們是被揀選的族類
[00:14:35.600 --> 00:14:37.280]  是有君孫的祭司
[00:14:37.280 --> 00:14:38.600]  是聖結的角度
[00:14:38.600 --> 00:14:40.760]  是屬神的子民
[00:14:40.760 --> 00:14:43.560]  一開始就是四組的詞語
[00:14:43.560 --> 00:14:48.200]  四組的詞語就是形容祂和祂的身份
[00:14:48.200 --> 00:14:51.960]  第一個就是被揀選的族類
[00:14:51.960 --> 00:14:55.000]  如果我們細心去記得的話
[00:14:55.000 --> 00:14:56.840]  其實被揀選的族類
[00:14:56.840 --> 00:15:02.520]  這個和出埃及記十九章是很類似的
[00:15:02.520 --> 00:15:04.200]  出埃及記十九章這麼說
[00:15:04.200 --> 00:15:06.840]  他說如今你們若實在聽從我的話
[00:15:06.840 --> 00:15:07.600]  剛才一樣
[00:15:07.600 --> 00:15:09.000]  要順服基督
[00:15:09.000 --> 00:15:10.320]  遵守我的約
[00:15:10.320 --> 00:15:13.360]  就要在萬民中作屬我的子民
[00:15:13.360 --> 00:15:15.680]  因為全地都是我的
[00:15:15.680 --> 00:15:17.920]  你們要歸我作祭司的角度
[00:15:17.920 --> 00:15:19.800]  為聖結的國民
[00:15:19.800 --> 00:15:20.880]  你會發現
[00:15:20.880 --> 00:15:25.280]  其實上帝舊約裏面揀選子民百姓
[00:15:25.280 --> 00:15:27.440]  有使命 有身份
[00:15:27.440 --> 00:15:29.760]  新約裏面揀選子民百姓
[00:15:29.760 --> 00:15:31.680]  有使命 有身份
[00:15:31.680 --> 00:15:35.280]  在上帝這種舊約和新約的揀選裏面
[00:15:35.280 --> 00:15:38.240]  很清楚讓我們知道上帝的心腸
[00:15:38.240 --> 00:15:39.480]  上帝的心腸
[00:15:39.480 --> 00:15:41.400]  就是要在萬民裏面
[00:15:41.400 --> 00:15:45.080]  讓人見到上帝的榮耀
[00:15:45.080 --> 00:15:46.560]  讀多一節經文給你聽
[00:15:46.560 --> 00:15:47.880]  耶利米書
[00:15:47.880 --> 00:15:49.920]  耶利米書不知道大家熟不熟
[00:15:49.920 --> 00:15:52.160]  耶利米書那裏這樣說
[00:15:52.160 --> 00:15:53.600]  他說「腰帶」
[00:15:53.600 --> 00:15:56.920]  耶和華神用「腰帶」來形容以色列文
[00:15:56.920 --> 00:15:59.360]  不過「腰帶」是發毛的
[00:15:59.360 --> 00:16:00.480]  耶和華神又說
[00:16:00.480 --> 00:16:03.480]  「腰帶怎麽樣緊貼人腰」
[00:16:03.480 --> 00:16:08.240]  「照讓我也使以色列全家和猶大全家緊貼我」
[00:16:08.240 --> 00:16:10.760]  「叫他們屬我為子民」
[00:16:10.760 --> 00:16:12.280]  這個「腰帶」的目的是什麽呢
[00:16:12.280 --> 00:16:13.520]  使命是什麽呢
