
[00:00:00.000 --> 00:00:06.800]  今天分享的這段經文是在馬可福音5:21-43
[00:04:32.220 --> 00:04:35.000]  底加玻利原本的翻譯就是十座城
[00:04:35.000 --> 00:04:37.900]  所以你會看到一樣很重要的事情
[00:04:37.900 --> 00:04:40.700]  就是整段聖經有一個訊息
[00:04:40.700 --> 00:04:42.780]  就是從一個很小的地界
[00:04:42.780 --> 00:04:46.700]  從一片很小的信心的土地
[00:04:46.700 --> 00:04:51.160]  可能可以擴展自己信心的地界
[00:04:51.160 --> 00:04:55.260]  所以這種無論是字句
[00:04:55.260 --> 00:04:58.580]  或者是祈求裡面的詞彙
[00:04:58.580 --> 00:05:01.340]  來到這裡第五章
[00:05:01.340 --> 00:05:04.520]  我們發覺一個很重要的事情
[00:05:04.520 --> 00:05:05.760]  第二十二節說
[00:05:05.760 --> 00:05:08.440]  有一個管會堂的名叫艾魯來見耶穌
[00:05:08.440 --> 00:05:13.180]  就伏伏在他的腳前再三求他
[00:05:13.180 --> 00:05:15.020]  再三求他
[00:05:15.020 --> 00:05:19.760]  就是說他好像那些祈求的上一段一樣
[00:05:19.760 --> 00:05:21.380]  他再三求耶穌
[00:05:21.380 --> 00:05:22.960]  在我們的生命裡面
[00:05:22.960 --> 00:05:26.560]  我們也祈求上帝很多很多次
[00:05:26.560 --> 00:05:28.920]  或者我們心裡面有些願望
[00:05:28.920 --> 00:05:31.180]  也希望求上帝可以改變
[00:05:31.180 --> 00:05:34.240]  但是這個再三呼求
[00:05:34.240 --> 00:05:37.720]  耶穌基督沒有立時去應允艾魯
[00:05:37.720 --> 00:05:43.320]  究竟是在耶穌離開平靜峰和海之前
[00:05:43.320 --> 00:05:44.800]  艾魯已經求他
[00:05:44.800 --> 00:05:48.520]  還是耶穌從格拉森那邊
[00:05:48.520 --> 00:05:52.440]  從此岸回到彼岸
[00:05:52.440 --> 00:05:55.300]  從彼岸回到此岸的時候
[00:05:55.300 --> 00:05:57.200]  艾魯再三求他
[00:05:57.200 --> 00:05:59.020]  究竟是A還是B
[00:05:59.020 --> 00:06:00.700]  但無論如何
[00:06:00.700 --> 00:06:03.380]  艾魯再三求他
[00:06:03.380 --> 00:06:06.400]  他說:我的小女兒快要死了
[00:06:06.400 --> 00:06:09.240]  求你按手在她身上使得痊癒
[00:06:09.240 --> 00:06:10.740]  得以活了
[00:06:10.740 --> 00:06:14.680]  整段經文給我們看到有一個很重要的背景
[00:06:14.680 --> 00:06:18.080]  因為艾魯這一刻也打定輸數
[00:06:18.080 --> 00:06:18.820]  為什麼呢?
[00:06:18.820 --> 00:06:20.520]  剛才我們讀經文的時候
[00:06:20.520 --> 00:06:22.600]  不是有一群人在當中嗎?
[00:06:22.600 --> 00:06:26.760]  其實那群是特別請回來
[00:06:26.760 --> 00:06:30.680]  為已死的人哭泣、哀號
[00:06:30.680 --> 00:06:37.000]  所以其實艾魯本著一個希望與絕望之間
[00:06:37.000 --> 00:06:45.700]  求耶穌到他家裡讓他的女兒得以痊癒
[00:06:45.700 --> 00:06:48.860]  在艾魯的祈願裡
[00:06:48.860 --> 00:06:53.900]  他將自己或者對耶穌的身份
[00:06:53.900 --> 00:07:00.500]  定性為一個能夠使人痊癒的醫生
[00:07:00.500 --> 00:07:04.300]  並不是一個使人復活的主
[00:07:04.300 --> 00:07:07.640]  而我們看到一個很重要的事實
[00:07:07.640 --> 00:07:11.620]  艾魯在這個地位
[00:07:11.620 --> 00:07:14.060]  或者他生命的處境裡
[00:07:14.060 --> 00:07:20.160]  他比稍後一瞬間出現血漏病的女人優越些
[00:07:20.160 --> 00:07:23.980]  有一個社會學家叫做內布爾
[00:07:23.980 --> 00:07:26.380]  他講的是一種道德幸運
[00:07:26.380 --> 00:07:30.700]  他告訴我們人之所以能夠領取道德的責任
[00:07:30.700 --> 00:07:34.240]  或者他有一些優越的主權
[00:07:34.240 --> 00:07:37.940]  他們以為他們自己很take for granted
[00:07:37.940 --> 00:07:40.040]  很知道這些是當然的
[00:07:40.040 --> 00:07:41.740]  但是如果細心一想
[00:07:41.740 --> 00:07:46.280]  我們會看到明顯地艾魯在這裡
[00:07:46.280 --> 00:07:49.880]  是有一種道德的幸運或者自己的優越感
[00:07:49.880 --> 00:07:52.180]  第一 他是管會堂的
[00:07:52.180 --> 00:07:57.060]  管會堂不是我們平時想像的那種
[00:07:57.060 --> 00:07:59.420]  在大廈的管理人
[00:07:59.420 --> 00:08:04.560]  而是在會堂裡的一個很重要的主管
[00:08:04.560 --> 00:08:06.960]  地位是相當之高
[00:08:06.960 --> 00:08:11.500]  所以他能夠去到這個海邊
[00:08:11.500 --> 00:08:13.780]  你要注意 聖經說的海邊
[00:08:13.780 --> 00:08:18.020]  能夠去到耶穌的前頭的位置
[00:08:18.020 --> 00:08:20.020]  是因為他自己本身
[00:08:20.020 --> 00:08:21.540]  無論在社會上
[00:08:21.540 --> 00:08:23.400]  無論在宗教地位上
[00:08:23.400 --> 00:08:25.760]  甚至在出身上
[00:08:25.760 --> 00:08:28.740]  都能夠去到那個位置
[00:08:28.740 --> 00:08:30.820]  可以接近耶穌
[00:08:30.820 --> 00:08:33.980]  等於有時候我們要反思
[00:08:33.980 --> 00:08:36.380]  我們今天站在這個恩典當中
[00:08:36.380 --> 00:08:38.180]  或多或少都是因為
[00:08:38.180 --> 00:08:43.540]  在上帝未揀選我們以前
[00:08:43.540 --> 00:08:47.800]  已經有某一種的社會給我們
[00:08:47.800 --> 00:08:51.100]  無論是學歷或者環境因素
[00:08:51.100 --> 00:08:54.880]  給予我們一些位置
[00:08:54.880 --> 00:09:02.280]  令我們可以很容易得到一些東西
[00:09:02.280 --> 00:09:09.220]  我早前說了一樣的經歷
[00:09:09.220 --> 00:09:12.660]  我想一個月前有林憶蓮演唱會
[00:09:12.660 --> 00:09:14.660]  大家有沒有聽過
[00:09:14.660 --> 00:09:17.060]  我在Facebook看到我以前服侍的
[00:09:17.060 --> 00:09:20.580]  那班弟兄姊妹在呼喚
[00:09:20.580 --> 00:09:24.440]  今晚有林憶蓮演唱會的門票
[00:09:24.440 --> 00:09:26.440]  有人要嗎? 舉手說要
[00:09:26.440 --> 00:09:29.060]  挺好的 我就想要
[00:09:29.060 --> 00:09:33.260]  我想弟兄姊妹當我回應時
[00:09:33.260 --> 00:09:35.260]  他們會送門票
[00:09:35.260 --> 00:09:37.060]  其實不是送門票的
[00:09:37.060 --> 00:09:38.180]  當你要的時候
[00:09:38.180 --> 00:09:40.540]  他們說Sam 我私信你
[00:09:40.540 --> 00:09:45.220]  以前教會 以前在港福堂有幕會
[00:09:45.220 --> 00:09:51.140]  門票大概是二千元的價錢
[00:09:51.140 --> 00:09:53.140]  我一聽到那個價錢
[00:09:53.140 --> 00:09:55.140]  我都想著給錢的
[00:09:55.140 --> 00:09:57.140]  不會想著送門票那麼簡單
[00:09:57.140 --> 00:09:59.140]  我就嚇了一跳
[00:09:59.140 --> 00:10:01.140]  我就問幾點鐘開始
[00:10:01.140 --> 00:10:03.140]  因為我真的不太知道
[00:10:03.140 --> 00:10:05.140]  好像六點鐘就開始
[00:10:05.140 --> 00:10:07.140]  哎呀 不好意思
[00:10:07.140 --> 00:10:09.140]  我真的趕不到
[00:10:09.140 --> 00:10:12.060]  因為我在聯絡部要做頒獎嘉賓
[00:10:12.060 --> 00:10:18.980]  那時剛好五點九就要去沙田頒獎
[00:10:18.980 --> 00:10:21.760]  就去不了了
[00:10:21.760 --> 00:10:25.900]  我就輸了一口氣
[00:10:25.900 --> 00:10:27.900]  不是那麼丟臉
[00:10:27.900 --> 00:10:32.100]  因為二千多元看一場演唱會
[00:10:32.100 --> 00:10:34.100]  真的被我老婆罵嗎
[00:10:34.100 --> 00:10:36.100]  又要帶她去看
[00:10:36.100 --> 00:10:38.580]  應該是雙倍的價錢 價錢很貴
[00:10:38.580 --> 00:10:43.180]  她就說不好意思 因為這些全部都是真的
[00:10:43.180 --> 00:10:49.100]  但上帝又讓我講到這些說話
[00:10:49.100 --> 00:10:54.940]  頂智媒 其實很有趣
[00:10:54.940 --> 00:10:58.620]  頂智媒在那個層次裏面
[00:10:58.620 --> 00:11:00.620]  她是不察覺的
[00:11:00.620 --> 00:11:02.980]  她不察覺這是怎麼回事
[00:11:02.980 --> 00:11:06.220]  因為那缸水泡了很久
[00:11:06.220 --> 00:11:08.940]  沒什麼 很平常
[00:11:08.940 --> 00:11:11.300]  我記得我以前服侍她的教會
[00:11:11.300 --> 00:11:13.300]  有個阿姨就跟我說
[00:11:13.300 --> 00:11:17.740]  Sam 我前陣子又撞了一輛賓士
[00:11:17.740 --> 00:11:21.060]  現在的賓士很便宜 幾十萬一輛
[00:11:21.060 --> 00:11:23.060]  幾十萬一輛很便宜
[00:11:23.060 --> 00:11:26.420]  不是的 其實被謝霆鋒撞的法拉利
[00:11:26.420 --> 00:11:28.420]  都便宜了一截
[00:11:28.420 --> 00:11:30.820]  幾十萬撞一輛都會便宜
[00:11:30.820 --> 00:11:32.820]  但我開頭都不是很習慣
[00:11:32.820 --> 00:11:36.580]  但她在那缸水泡上 習慣了去講
[00:11:36.580 --> 00:11:38.580]  如果切身處地去講
[00:11:38.580 --> 00:11:40.580]  我們有時候講一下換電話
[00:11:40.580 --> 00:11:44.020]  或者我們講一下吃一下兩餸飯
[00:11:44.020 --> 00:11:46.580]  四十八塊 四十八塊都可以
[00:11:46.580 --> 00:11:48.860]  但你在某一個區域
[00:11:48.860 --> 00:11:54.700]  這個價錢對某些人來說是難的
[00:11:54.700 --> 00:11:56.100]  所以我們要知道
[00:11:56.100 --> 00:11:58.100]  為什麼我講這麼多的例子
[00:11:58.100 --> 00:12:03.620]  因為艾佬他不知道他自己本身天賦
[00:12:03.620 --> 00:12:07.620]  或者上帝賜予他一些道德優越的地位
[00:12:07.620 --> 00:12:11.860]  以致他能夠在這麼前列的位置
[00:12:11.860 --> 00:12:14.260]  再三央求耶穌
[00:12:14.260 --> 00:12:19.220]  同樣地 在經文那裡
[00:12:19.220 --> 00:12:22.660]  後頭來的那一個女人
[00:12:22.660 --> 00:12:26.500]  和前頭能夠求耶穌那裡
[00:12:26.500 --> 00:12:30.260]  成為了一個很強烈的對比
[00:12:30.260 --> 00:12:33.060]  因為宗教的環境
[00:12:33.060 --> 00:12:35.540]  因為社會的地位的緣故
[00:12:35.540 --> 00:12:38.500]  能夠給我們某些的地位
[00:12:38.500 --> 00:12:43.940]  以致我們能夠履行一些社會的責任
[00:12:43.940 --> 00:12:45.940]  道德的責任很治愈
[00:12:45.940 --> 00:12:47.940]  但相反地
[00:12:47.940 --> 00:12:53.860]  一會兒在經文裡面所呈現的那個患十二年血漏病的女人
[00:12:53.860 --> 00:12:56.980]  不能夠像艾佬那樣
[00:12:56.980 --> 00:12:59.940]  可以有這個位置
[00:12:59.940 --> 00:13:03.700]  和可以有這個優越的位置
[00:13:03.700 --> 00:13:05.700]  可以央求到耶穌
[00:13:05.700 --> 00:13:07.700]  讓我們看到一件事
[00:13:07.700 --> 00:13:09.700]  弟兄姊妹
[00:13:09.700 --> 00:13:14.100]  無論我們身處什麼什麼的境況的時候
[00:13:14.100 --> 00:13:17.380]  我們都需要從一個視角
[00:13:17.380 --> 00:13:19.380]  讓我們看到
[00:13:19.380 --> 00:13:22.340]  總有感恩的緣故
[00:13:22.340 --> 00:13:26.820]  總有上帝給我們的恩典的緣故
[00:13:26.820 --> 00:13:28.820]  而艾佬
[00:13:28.820 --> 00:13:32.340]  就是這個在生命裡面
[00:13:32.340 --> 00:13:34.340]  處於優越的地位
[00:13:34.340 --> 00:13:37.140]  而能夠可以在心求耶穌
[00:13:37.140 --> 00:13:43.380]  但是在耶穌答應他
[00:13:43.380 --> 00:13:45.380]  去到他的家裡
[00:13:45.380 --> 00:13:48.340]  去醫治他的女兒的時候
[00:13:48.340 --> 00:13:50.340]  在第二十四節
[00:13:50.340 --> 00:13:52.340]  耶穌就和他同去
[00:13:52.340 --> 00:13:54.340]  有很多人跟隨
[00:13:54.340 --> 00:13:56.340]  擁擠他
[00:13:56.340 --> 00:13:58.340]  這個擁擠
[00:13:58.340 --> 00:14:00.340]  是阻礙了耶穌
[00:14:00.340 --> 00:14:02.340]  去到他的家裡
[00:14:02.340 --> 00:14:04.340]  可以及時
[00:14:04.340 --> 00:14:06.340]  可以醫治他的小女兒
[00:14:06.340 --> 00:14:08.340]  復原的
[00:14:08.340 --> 00:14:10.340]  因為這個擁擠
[00:14:10.340 --> 00:14:12.340]  成為了他的生命裡面
[00:14:12.340 --> 00:14:14.340]  一個困局
[00:14:14.340 --> 00:14:16.340]  他是沒有辦法預計到的
[00:14:16.340 --> 00:14:18.340]  很多時候我們都希望
[00:14:18.340 --> 00:14:20.340]  能夠作出一個
[00:14:20.340 --> 00:14:22.340]  很好的計劃
[00:14:22.340 --> 00:14:24.340]  但是擁擠
[00:14:24.340 --> 00:14:26.340]  甚至突然間殺出一個人
[00:14:26.340 --> 00:14:28.340]  成為了一個
[00:14:28.340 --> 00:14:30.340]  停止的
[00:14:30.340 --> 00:14:32.340]  一個記號
[00:14:32.340 --> 00:14:34.340]  或者一個立腳點
[00:14:34.340 --> 00:14:38.340]  是艾佬千千萬萬想不到的
[00:14:38.340 --> 00:14:40.340]  頂智媒如果你讀這本經文的時候
[00:14:40.340 --> 00:14:42.340]  最心急的是誰?
[00:14:42.340 --> 00:14:46.340]  是那個患十二年血流病的女人?
[00:14:46.340 --> 00:14:48.340]  還是艾佬心急?
[00:14:48.340 --> 00:14:50.340]  應該是艾佬最心急
[00:14:50.340 --> 00:14:52.340]  為什麼?
[00:14:52.340 --> 00:14:54.340]  不要再擁擠了
[00:14:54.340 --> 00:14:56.340]  不要再阻礙耶穌了
[00:14:56.340 --> 00:14:58.340]  為什麼?
[00:14:58.340 --> 00:15:00.340]  因為我的小女兒
[00:15:00.340 --> 00:15:02.340]  那個時間不夠了
[00:15:02.340 --> 00:15:04.340]  但是這個時候
[00:15:04.340 --> 00:15:08.340]  殺出一個程咬金
[00:15:08.340 --> 00:15:12.340]  說十二年患血流病的經歷
[00:15:12.340 --> 00:15:14.340]  很奇怪
[00:15:14.340 --> 00:15:16.340]  門徒說的那些話
[00:15:16.340 --> 00:15:18.340]  是很合理的
[00:15:18.340 --> 00:15:20.340]  等同我們
[00:15:20.340 --> 00:15:22.340]  去旺角想著很心急
[00:15:22.340 --> 00:15:24.340]  趕那班車
[00:15:24.340 --> 00:15:26.340]  逼來逼去
[00:15:26.340 --> 00:15:28.340]  去到一個地步趕不到那班車
[00:15:28.340 --> 00:15:30.340]  有時候你等巴士很有趣
[00:15:30.340 --> 00:15:32.340]  你平時在巴士站那裡沒有人
[00:15:32.340 --> 00:15:34.340]  剛剛巴士來的時候
[00:15:34.340 --> 00:15:36.340]  突然間那些人殺出來
[00:15:36.340 --> 00:15:38.340]  可以排隊等巴士
[00:15:38.340 --> 00:15:40.340]  特別是在夏天的時候
[00:15:40.340 --> 00:15:42.340]  你有沒有試過這樣的經歷?
[00:15:42.340 --> 00:15:44.340]  不知道為什麼
[00:15:44.340 --> 00:15:46.340]  站沒有人
[00:15:46.340 --> 00:15:48.340]  剛剛巴士來的時候
[00:15:48.340 --> 00:15:50.340]  突然間那些人殺出來
[00:15:50.340 --> 00:15:52.340]  在車站那裡
[00:15:52.340 --> 00:15:54.340]  很有趣
[00:15:54.340 --> 00:15:56.340]  不過可能現在有APP
[00:15:56.340 --> 00:15:58.340]  計算好時間出去
[00:15:58.340 --> 00:16:00.340]  總而言之你很急的時候
[00:16:00.340 --> 00:16:02.340]  特別覺得是擁擠
[00:16:02.340 --> 00:16:04.340]  但這個不是你感覺的情況
[00:16:04.340 --> 00:16:06.340]  是一個很實際的情況
[00:16:06.340 --> 00:16:08.340]  但是耶穌基督
[00:16:10.340 --> 00:16:12.340]  他走的時候
[00:16:12.340 --> 00:16:14.340]  還要
[00:16:14.340 --> 00:16:18.340]  要患12年血漏病的女人
[00:16:18.340 --> 00:16:20.340]  出來說她患12年
[00:16:20.340 --> 00:16:22.340]  血漏病的見證
[00:16:22.340 --> 00:16:26.340]  我們有時候說見證
[00:16:26.340 --> 00:16:28.340]  我們都需要很好的時間去管理
[00:16:28.340 --> 00:16:30.340]  但她患12年
[00:16:30.340 --> 00:16:32.340]  血漏病的女人
[00:16:32.340 --> 00:16:34.340]  一年兩年三年四年這樣說
[00:16:34.340 --> 00:16:36.340]  艾魯就是告訴你
[00:16:36.340 --> 00:16:38.340]  不行你找那個醫生
[00:16:38.340 --> 00:16:40.340]  然後告訴他
[00:16:40.340 --> 00:16:42.340]  找那個醫生12年
[00:16:42.340 --> 00:16:44.340]  怎樣去虎方的時候
[00:16:44.340 --> 00:16:46.340]  拜託你快點說完吧
[00:16:46.340 --> 00:16:48.340]  艾魯就在這個心情
[00:16:48.340 --> 00:16:50.340]  有生命裡面的
[00:16:50.340 --> 00:16:52.340]  一些疾谷
[00:16:52.340 --> 00:16:54.340]  點滴
[00:16:54.340 --> 00:16:58.340]  弟子們
[00:16:58.340 --> 00:17:00.340]  在這個
[00:17:00.340 --> 00:17:02.340]  時候裡面
[00:17:02.340 --> 00:17:04.340]  上帝給我們
[00:17:04.340 --> 00:17:06.340]  有學一個功課
[00:17:06.340 --> 00:17:08.340]  原來當我們
[00:17:08.340 --> 00:17:10.340]  祈求的時候
[00:17:10.340 --> 00:17:12.340]  在這個時刻
[00:17:12.340 --> 00:17:14.340]  成為了
[00:17:14.340 --> 00:17:16.340]  我們生命裡面
[00:17:16.340 --> 00:17:18.340]  一個很神聖的停頓
[00:17:18.340 --> 00:17:20.340]  艾魯是不會察覺
[00:17:20.340 --> 00:17:22.340]  並且門徒是不知道的
[00:17:22.340 --> 00:17:24.340]  為什麼?
[00:17:24.340 --> 00:17:26.340]  因為在這一刻
[00:17:26.340 --> 00:17:28.340]  門徒的生命
[00:17:28.340 --> 00:17:30.340]  和患12年
[00:17:30.340 --> 00:17:32.340]  血漏病的女人的生命
[00:17:32.340 --> 00:17:34.340]  是很有
[00:17:34.340 --> 00:17:36.340]  不同的改變
[00:17:36.340 --> 00:17:38.340]  他這個停頓
[00:17:38.340 --> 00:17:40.340]  能夠述說
[00:17:40.340 --> 00:17:42.340]  他過往的日子裡
[00:17:42.340 --> 00:17:44.340]  那種不堪
[00:17:44.340 --> 00:17:46.340]  也可以在公開的場合
[00:17:46.340 --> 00:17:48.340]  讓
[00:17:48.340 --> 00:17:50.340]  所有眾人看到
[00:17:50.340 --> 00:17:52.340]  耶穌基督的能力
[00:17:52.340 --> 00:17:54.340]  因為在
[00:17:54.340 --> 00:17:56.340]  聖經的記述
[00:17:56.340 --> 00:17:58.340]  門徒是從來都不知道
[00:17:58.340 --> 00:18:00.340]  原來
[00:18:00.340 --> 00:18:02.340]  祈求的時候
[00:18:02.340 --> 00:18:04.340]  耶穌的默然
[00:18:04.340 --> 00:18:06.340]  能力可以從
[00:18:06.340 --> 00:18:08.340]  他的身上去到
[00:18:08.340 --> 00:18:10.340]  這個女人的生命當中
[00:18:10.340 --> 00:18:12.340]  有時候
[00:18:12.340 --> 00:18:14.340]  在我們的生命裡面
[00:18:14.340 --> 00:18:16.340]  我們以為
[00:18:16.340 --> 00:18:18.340]  一些大鑼大鼓
[00:18:18.340 --> 00:18:20.340]  一些很鏗鏘的說話
[00:18:20.340 --> 00:18:22.340]  可以幫助我們
[00:18:22.340 --> 00:18:24.340]  生命的成長
[00:18:24.340 --> 00:18:26.340]  但是原來在這個
[00:18:26.340 --> 00:18:28.340]  神聖停頓的時刻裡面
[00:18:28.340 --> 00:18:30.340]  耶穌基督的
[00:18:30.340 --> 00:18:32.340]  另一面
[00:18:32.340 --> 00:18:34.340]  或者耶穌基督的能力
[00:18:34.340 --> 00:18:36.340]  可以讓門徒知道
[00:18:36.340 --> 00:18:38.340]  門徒那一刻才知道
[00:18:38.340 --> 00:18:40.340]  原來默然的禱告
[00:18:40.340 --> 00:18:42.340]  上帝是會透過
[00:18:42.340 --> 00:18:44.340]  這種的靜默
[00:18:44.340 --> 00:18:46.340]  這種的默然
[00:18:46.340 --> 00:18:48.340]  是可以進到
[00:18:48.340 --> 00:18:50.340]  祈求者的生命裡面
[00:18:50.340 --> 00:18:52.340]  我有個老師
[00:18:52.340 --> 00:18:54.340]  叫做Rachel Miller
[00:18:54.340 --> 00:18:56.340]  她寫了
[00:18:56.340 --> 00:18:58.340]  一份博士論文
[00:18:58.340 --> 00:19:00.340]  只是研究聖經
[00:19:00.340 --> 00:19:02.340]  其中的一個字
[00:19:02.340 --> 00:19:04.340]  那個是什麼字呢?
[00:19:04.340 --> 00:19:06.340]  就是寂靜這個字
[00:19:06.340 --> 00:19:08.340]  寂靜寫一份博士論文
[00:19:08.340 --> 00:19:10.340]  是在乎你如何去堆砌
[00:19:10.340 --> 00:19:12.340]  是不是?
[00:19:12.340 --> 00:19:14.340]  她說這個寂靜在哪裡出現呢?
[00:19:14.340 --> 00:19:16.340]  她說在她年少的時候
[00:19:16.340 --> 00:19:18.340]  年齡少女的時候
[00:19:18.340 --> 00:19:20.340]  她讀聖經讀到啟示錄
[00:19:20.340 --> 00:19:22.340]  她說那些天使
[00:19:22.340 --> 00:19:24.340]  剪開書卷
[00:19:24.340 --> 00:19:26.340]  揭開神的話語的時候
[00:19:26.340 --> 00:19:28.340]  天上寂靜若有
[00:19:28.340 --> 00:19:30.340]  若有片刻
[00:19:30.340 --> 00:19:32.340]  她就很奇怪
[00:19:32.340 --> 00:19:34.340]  究竟這個寂靜片刻
[00:19:34.340 --> 00:19:36.340]  是創造了出來呢?
[00:19:36.340 --> 00:19:38.340]  還是
[00:19:38.340 --> 00:19:40.340]  是因為被造物
[00:19:40.340 --> 00:19:42.340]  有些動作
[00:19:42.340 --> 00:19:44.340]  而令到那一刻
[00:19:44.340 --> 00:19:46.340]  是寂靜呢?
[00:19:46.340 --> 00:19:48.340]  她得出的答案
[00:19:48.340 --> 00:19:50.340]  原來是
[00:19:50.340 --> 00:19:52.340]  被造物
[00:19:52.340 --> 00:19:54.340]  在那一刻
