
[00:00:00.000 --> 00:00:02.640]  啟示錄第1到第3章告訴我們
[00:02:23.480 --> 00:02:25.560]  這個是說墜落的天使
[00:02:25.560 --> 00:02:27.880]  因為墜落這個詞
[00:02:27.880 --> 00:02:29.520]  說的不是一次過
[00:02:29.520 --> 00:02:31.520]  說的是一種持續性的墜落
[00:02:31.520 --> 00:02:32.440]  就是說它掉下來
[00:02:32.440 --> 00:02:34.560]  它是繼續在墜落的當中
[00:02:34.560 --> 00:02:36.760]  因此這顆星
[00:02:36.760 --> 00:02:39.160]  指導一切邪惡勢力的代表撒旦
[00:02:39.160 --> 00:02:41.560]  是相對地可以接受的
[00:02:41.560 --> 00:02:43.280]  我們知道撒旦
[00:02:43.280 --> 00:02:45.480]  如果按《倚菜書》裡面所說
[00:02:45.480 --> 00:02:47.000]  他曾經是天使長
[00:02:47.000 --> 00:02:48.400]  原本住在天上面
[00:02:48.400 --> 00:02:51.000]  但是因為他自嬌自大
[00:02:51.000 --> 00:02:52.560]  於是得罪神被驅逐
[00:02:52.560 --> 00:02:54.680]  不過他仍然在這個地上
[00:02:54.680 --> 00:02:56.400]  行使他邪惡的力量
[00:02:56.400 --> 00:02:58.520]  繼續成為我們所有信主的人
[00:02:58.520 --> 00:03:01.160]  或者成為這個世界的人的魔咒
[00:03:01.160 --> 00:03:02.320]  他不斷誘惑我們
[00:03:02.320 --> 00:03:03.520]  不斷用很多的方法
[00:03:03.520 --> 00:03:06.200]  希望將人從神的身邊拿走
[00:03:06.200 --> 00:03:09.040]  或者是令人不願意來相信耶穌
[00:03:09.040 --> 00:03:10.560]  不明白耶穌基督的愛
[00:03:10.560 --> 00:03:12.240]  有可能在異象當中
[00:03:12.240 --> 00:03:15.120]  看到神將墓底坑的鑰匙
[00:03:15.120 --> 00:03:19.960]  交給墜落在地上的這顆星
[00:03:19.960 --> 00:03:22.080]  所以有一個解釋者就說
[00:03:22.080 --> 00:03:25.560]  原來神依然可以透過一些
[00:03:25.560 --> 00:03:28.120]  好像我們看來的一些邪惡的勢力
[00:03:28.120 --> 00:03:29.680]  去成就祂的工作
[00:03:29.680 --> 00:03:31.760]  而且能夠打開這個墓底坑
[00:03:31.760 --> 00:03:33.800]  不是這顆星自己擁有的權力
[00:03:33.800 --> 00:03:35.520]  祂是被賜予權力
[00:03:35.520 --> 00:03:37.520]  然後才能夠做到這件事情
[00:03:37.520 --> 00:03:41.640]  於是這個墜落的星
[00:03:41.640 --> 00:03:43.840]  這位墜落的天使做了一件事情
[00:03:43.840 --> 00:03:45.160]  就是打開墓底坑
[00:03:45.160 --> 00:03:47.160]  他打開墓底坑
[00:03:47.160 --> 00:03:50.840]  將原本被困鎖在當中的邪惡力量釋放出來
[00:03:52.080 --> 00:03:54.240]  在《彼得厚書》第二章第四節是這樣說的
[00:03:54.240 --> 00:03:57.840]  他說既然神沒有寬容犯罪的天使
[00:03:57.840 --> 00:03:59.680]  反而將他們吊在地獄裡
[00:03:59.680 --> 00:04:02.400]  囚禁在幽暗中等候審判
[00:04:02.400 --> 00:04:08.040]  當中囚禁在幽暗當中這個描述
[00:04:08.040 --> 00:04:09.840]  指的可能就是這裡
[00:04:09.840 --> 00:04:11.720]  約翰所看到的墓底坑
[00:04:11.720 --> 00:04:19.040]  神讓這個墜落的星打開墓底坑
[00:04:19.040 --> 00:04:22.640]  讓在墓底坑裡面被囚禁的邪靈
[00:04:22.640 --> 00:04:24.200]  或者邪惡的勢力
[00:04:24.200 --> 00:04:28.000]  成為神在末後施行審判的工具
[00:04:28.000 --> 00:04:30.160]  其實這個我們並不陌生
[00:04:30.160 --> 00:04:31.960]  如果我們看舊約
[00:04:31.960 --> 00:04:32.800]  裡面經常都說
[00:04:32.800 --> 00:04:33.960]  神透過亞述
[00:04:33.960 --> 00:04:34.880]  透過巴比倫
[00:04:34.880 --> 00:04:36.320]  成為祂審判的工具
[00:04:36.320 --> 00:04:37.880]  同樣在末後的時候
[00:04:37.880 --> 00:04:39.560]  神都同樣可以這樣做
[00:04:39.560 --> 00:04:41.920]  我相信大家都記得的
[00:04:41.920 --> 00:04:44.240]  當耶穌一次距離去
[00:04:44.240 --> 00:04:47.600]  將鬼從人身上趕走的時候
[00:04:47.600 --> 00:04:49.840]  在路加坊第八章三十一節
[00:04:49.840 --> 00:04:51.800]  這幫鬼就要求耶穌
[00:04:51.800 --> 00:04:55.400]  不要將他們趕到墓底坑那裡去
[00:04:55.400 --> 00:04:57.800]  不知道大家有沒有這個印象
[00:04:57.800 --> 00:04:58.600]  這四個人說
[00:04:58.600 --> 00:05:01.520]  連鬼都不想去到墓底坑
[00:05:01.520 --> 00:05:03.280]  所以我們都可以想想
[00:05:03.280 --> 00:05:05.960]  墓底坑是一個很可怕的地方
[00:05:05.960 --> 00:05:08.280]  是神臭那麼邪靈的地方
[00:05:08.280 --> 00:05:09.320]  鬼都很怕
[00:05:09.320 --> 00:05:11.720]  你又進去
[00:05:11.720 --> 00:05:14.480]  所以如果我們參考啟示錄十一章第七節
[00:05:14.480 --> 00:05:16.120]  以及啟示錄十七章第八節
[00:05:16.120 --> 00:05:17.400]  這兩節聖經是這樣說
[00:05:17.400 --> 00:05:19.920]  他們作完見證的時候
[00:05:19.920 --> 00:05:21.800]  那從墓底坑上來的獸
[00:05:21.800 --> 00:05:22.960]  必與他們交戰
[00:05:22.960 --> 00:05:25.040]  並且得勝把他們殺了
[00:05:25.040 --> 00:05:26.400]  十七章第八節又說
[00:05:26.400 --> 00:05:29.480]  你所看見的獸先前有如今沒有
[00:05:29.480 --> 00:05:32.080]  將要從墓底坑上來又要歸於沉淪
[00:05:32.080 --> 00:05:35.880]  這兩節經文我留待到時說的同工再解
[00:05:35.880 --> 00:05:37.480]  但是我們看到原來墓底坑
[00:05:37.480 --> 00:05:38.440]  不只是在這裡出現的
[00:05:38.440 --> 00:05:40.600]  尤其從舊約一直到末後
[00:05:40.600 --> 00:05:42.120]  這個地方都存在
[00:05:42.120 --> 00:05:46.800]  我們可以相信墓底坑是為邪靈
[00:05:46.800 --> 00:05:48.280]  為犯罪的天使
[00:05:48.280 --> 00:05:51.000]  為賈仙知和撒旦
[00:05:51.000 --> 00:05:53.120]  讓他們受苦的地方
[00:05:53.120 --> 00:05:55.240]  不過我又想在這裡提一提
[00:05:55.240 --> 00:05:56.920]  讓我們不要將墓底坑
[00:05:56.920 --> 00:05:59.520]  陰間和火湖混為一談
[00:05:59.520 --> 00:06:03.920]  因為聖經有這三個的描述
[00:06:03.920 --> 00:06:05.720]  墓底坑可以這樣說是一個
[00:06:05.720 --> 00:06:07.760]  不能夠量度深度的地方
[00:06:07.760 --> 00:06:09.000]  正如說了是邪靈
[00:06:09.000 --> 00:06:09.720]  犯罪天使
[00:06:09.720 --> 00:06:12.240]  賈仙知和撒旦受苦之處
[00:06:12.240 --> 00:06:15.360]  在啟示錄二十章一到三節是這樣記載
[00:06:15.360 --> 00:06:17.800]  他說我又看見一位天使從天降下
[00:06:17.800 --> 00:06:21.040]  手裡拿著墓底坑的藥匙和一條大鏈子
[00:06:21.040 --> 00:06:23.000]  他捉住那龍就是古蛇
[00:06:23.000 --> 00:06:24.200]  又叫魔鬼
[00:06:24.200 --> 00:06:25.520]  也叫撒旦
[00:06:25.520 --> 00:06:27.080]  把他捆綁一千年
[00:06:27.080 --> 00:06:28.640]  冰在墓底坑裡
[00:06:28.640 --> 00:06:30.200]  將墓底坑關閉
[00:06:30.200 --> 00:06:31.600]  用印封上
[00:06:31.600 --> 00:06:33.960]  使他不得再迷惑列角
[00:06:33.960 --> 00:06:35.560]  等到那一千年完了
[00:06:35.560 --> 00:06:37.280]  以後必須暫時釋放他
[00:06:37.280 --> 00:06:38.240]  很有趣的
[00:06:38.240 --> 00:06:38.960]  現在開了
[00:06:38.960 --> 00:06:41.240]  到時候又將他們扔到墓底坑那裡
[00:06:41.240 --> 00:06:42.240]  又封了他
[00:06:42.240 --> 00:06:43.840]  經過一段時間又再開過
[00:06:43.840 --> 00:06:46.320]  這裡又留到最後的時候
[00:06:46.320 --> 00:06:47.600]  我們再看這裡
[00:06:47.600 --> 00:06:53.360]  但是陰間說的可能是死人暫時的居所
[00:06:53.360 --> 00:06:55.280]  等候審判的來臨
[00:06:55.280 --> 00:06:58.200]  就是人死了可能就落到陰間當中
[00:06:58.200 --> 00:06:59.600]  等候的來臨
[00:06:59.600 --> 00:07:02.920]  火狐卻可能是說到所有不信主的人
[00:07:02.920 --> 00:07:04.880]  在經歷最後審判之後
[00:07:04.880 --> 00:07:06.200]  最後的歸宿
[00:07:06.200 --> 00:07:08.760]  所以我們不要將這三個地方混淆
[00:07:08.760 --> 00:07:12.280]  當無端端打開
[00:07:12.280 --> 00:07:15.920]  約翰見到有煙從坑裡往上冒
[00:07:15.920 --> 00:07:19.200]  好象大火爐的煙
[00:07:19.200 --> 00:07:22.360]  太陽和天空都因這煙昏暗了
[00:07:22.360 --> 00:07:24.080]  剛才一開始讀那段經文的時候
[00:07:24.080 --> 00:07:26.720]  你會發覺我故意強調了「象好象」這個詞
[00:07:26.720 --> 00:07:30.040]  就是告訴我不是真的火爐
[00:07:30.040 --> 00:07:32.000]  可能不是真的煙
[00:07:32.000 --> 00:07:34.880]  只不過在約翰他見到這個情況
[00:07:34.880 --> 00:07:38.600]  他能夠用他認識的人的文字去表述
[00:07:38.600 --> 00:07:40.400]  他就用這些文字去表達
[00:07:40.400 --> 00:07:42.360]  正如我們稍後看過的蝗蟲也一樣
[00:07:42.360 --> 00:07:43.920]  他說「象象象象好象」
[00:07:43.920 --> 00:07:46.840]  就是像就不是了
[00:07:46.840 --> 00:07:48.400]  簡單來說
[00:07:48.400 --> 00:07:55.120]  有間人說煙是象徵撒旦在地上影響力的範圍
[00:07:55.120 --> 00:07:58.200]  他提到他使太陽和天空都昏暗
[00:07:58.200 --> 00:08:01.080]  是表達了撒旦在地上的影響力
[00:08:01.080 --> 00:08:04.840]  在這個時刻好像去到一個高峰
[00:08:04.840 --> 00:08:08.920]  這個也顯示出將要出現的災難是巨大的
[00:08:08.920 --> 00:08:12.680]  是會為人類帶來極大的痛苦
[00:08:12.680 --> 00:08:14.320]  同時如果我們參考一些舊約的經文
[00:08:14.320 --> 00:08:15.920]  也會發覺這段經文
[00:08:15.920 --> 00:08:19.680]  跟神對罪惡私人審判的描寫很相近
[00:08:19.680 --> 00:08:22.120]  如果大家看看舊約裡面的特別先知書
[00:08:22.120 --> 00:08:23.600]  很多時候都說到有煙有雲
[00:08:23.600 --> 00:08:25.000]  太陽月亮昏暗
[00:08:25.000 --> 00:08:28.880]  都是說神的審判要來到
[00:08:28.880 --> 00:08:30.120]  所以我們可以這樣說
[00:08:30.120 --> 00:08:32.120]  就是說約翰見到的異象
[00:08:32.120 --> 00:08:33.880]  或者他見到的景象
[00:08:33.880 --> 00:08:37.920]  是代表神要透過撒旦這個邪惡的力量
[00:08:37.920 --> 00:08:40.480]  去進行他對人類的審判
[00:08:40.480 --> 00:08:41.920]  所以這也告訴我們
[00:08:41.920 --> 00:08:45.880]  神必定要審判這個世界
[00:08:45.880 --> 00:08:47.960]  沒有任何可以推倒的地方
[00:08:47.960 --> 00:08:52.200]  這是我們必須去面對的處境
[00:08:52.200 --> 00:08:55.040]  而伴隨著上帽的大煙
[00:08:55.040 --> 00:08:59.800]  約翰說他見到蝗蟲從煙當中出來
[00:08:59.800 --> 00:09:01.600]  蝗蟲對猶太人來說
[00:09:01.600 --> 00:09:04.040]  一直都是審判的象徵物
[00:09:04.040 --> 00:09:05.200]  我想我們最熟悉的
[00:09:05.200 --> 00:09:07.040]  就是在《春節學記》一開始
[00:09:07.040 --> 00:09:10.680]  當神要帶領二使人離開埃及的時候
[00:09:10.680 --> 00:09:12.160]  他用了十個災
[00:09:12.160 --> 00:09:14.960]  其中第八個災就是蝗災
[00:09:14.960 --> 00:09:16.160]  而在猶太人的歷史當中
[00:09:16.160 --> 00:09:18.760]  如果我們再看裡面很多的經文就發覺
[00:09:18.760 --> 00:09:20.960]  當他們叛逆得罪神的時候
[00:09:20.960 --> 00:09:27.200]  蝗災很多時候都是神用來審判他們的工具
[00:09:27.200 --> 00:09:29.280]  蝗蟲的出現就吃光所有東西
[00:09:29.280 --> 00:09:30.800]  人就落在饑荒當中
[00:09:30.800 --> 00:09:32.720]  落在很多困難的裡面
[00:09:32.720 --> 00:09:33.920]  不過值得我們留意的就是
[00:09:33.920 --> 00:09:36.720]  約翰在這段經文當中所說的蝗蟲
[00:09:36.720 --> 00:09:38.520]  無論在功能上
[00:09:38.520 --> 00:09:40.040]  在形狀上
[00:09:40.040 --> 00:09:45.840]  都明顯不同於舊約所提的蝗蟲
[00:09:45.840 --> 00:09:48.240]  在最近一代
[00:09:48.240 --> 00:09:49.800]  在2020年
[00:09:49.800 --> 00:09:51.920]  如果大家當時有留意新的
[00:09:51.920 --> 00:09:53.720]  或者現在上網你也看到的
[00:09:53.720 --> 00:09:57.120]  就是大批的沙漠蝗蟲進入東非
[00:09:57.120 --> 00:09:59.320]  在非洲之國很多的國家
[00:09:59.320 --> 00:10:01.520]  都有很多的蝗蟲出現
[00:10:01.520 --> 00:10:03.560]  當時有人做過一個這樣的統計
[00:10:03.560 --> 00:10:06.560]  他說在每平方公里
[00:10:06.560 --> 00:10:11.800]  大約有1500萬隻蝗蟲
[00:10:11.800 --> 00:10:13.680]  不知道大家心裡有沒有那種感覺
[00:10:13.680 --> 00:10:18.040]  究竟一平方公里有1500萬隻蝗蟲是怎樣的
[00:10:18.040 --> 00:10:20.840]  他說一天這些蝗蟲可以跟著風
[00:10:20.840 --> 00:10:23.400]  遷徙100到150公里
[00:10:23.400 --> 00:10:24.920]  可以去到很遠
[00:10:24.920 --> 00:10:26.640]  而他們每經過的地方
[00:10:26.640 --> 00:10:28.520]  都會吃光農作物
[00:10:28.520 --> 00:10:30.080]  一顆都不剩
[00:10:30.080 --> 00:10:32.160]  我上網看了當時一點點
[00:10:32.160 --> 00:10:34.560]  這就是當時蝗蟲的情況
[00:10:34.560 --> 00:10:37.040]  後面有個人
[00:10:37.040 --> 00:10:38.840]  我突然想想如果在香港
[00:10:38.840 --> 00:10:40.920]  你一早睡醒出街
[00:10:40.920 --> 00:10:42.240]  你看到這樣的景象
[00:10:42.240 --> 00:10:46.080]  不知道你有甚麼感覺
[00:10:46.080 --> 00:10:48.040]  這也是當時的情況
[00:10:48.040 --> 00:10:52.920]  這些蝗蟲是這樣的
[00:10:52.920 --> 00:10:55.280]  每平方公里的蝗蟲有人計算過
[00:10:55.280 --> 00:11:00.120]  每天可以吃了相當可以餵飽2500人的糧食
[00:11:00.120 --> 00:11:01.840]  是每天每一平方公里
[00:11:01.840 --> 00:11:07.240]  就是說我們知道蝗蟲吃光所有地上的草
[00:11:07.240 --> 00:11:09.600]  各種綠色的植物和各種樹木為食糧
[00:11:09.600 --> 00:11:11.400]  不過東方人都很厲害
[00:11:11.400 --> 00:11:12.360]  他們沒有糧食
[00:11:12.360 --> 00:11:13.840]  他們不會餓死
[00:11:13.840 --> 00:11:15.240]  後來我看新聞
[00:11:15.240 --> 00:11:17.560]  他們說他們改了另一種食物
[00:11:17.560 --> 00:11:20.120]  就是油炸蝗蟲
[00:11:20.120 --> 00:11:22.440]  他們就用網子去炸蝗蟲
[00:11:22.440 --> 00:11:25.080]  他們覺得炸得香香脆脆都很好吃
[00:11:25.080 --> 00:11:26.680]  這是人的智慧
[00:11:26.680 --> 00:11:29.600]  無論如何
[00:11:29.600 --> 00:11:33.800]  我們知道蝗蟲應該是以綠色的植物作糧食
[00:11:33.800 --> 00:11:36.080]  不過約翰看到的蝗蟲
[00:11:36.080 --> 00:11:39.320]  就說它是奉命不可以傷害地上的草
[00:11:39.320 --> 00:11:42.960]  和各種綠色植物和各種樹木
[00:11:42.960 --> 00:11:44.320]  這些蝗蟲的功能
[00:11:44.320 --> 00:11:45.920]  或者是他們的使命
[00:11:45.920 --> 00:11:51.600]  是傷害額上沒有神印記的人
[00:11:51.600 --> 00:11:55.240]  就是說他們的使命就是那些未信主的人
[00:11:55.240 --> 00:11:56.240]  就好像舊約
[00:11:56.240 --> 00:11:58.960]  你記不記得在蝗蟲的時候
[00:11:58.960 --> 00:12:02.400]  或者去到最後的災禮
[00:12:02.400 --> 00:12:07.120]  然後約翰很詳細地向讀者描述
[00:12:07.120 --> 00:12:09.640]  這隻蝗蟲的形象
[00:12:09.640 --> 00:12:10.800]  剛才我們讀過的
[00:12:10.800 --> 00:12:13.960]  他說很像預備上陣的箭馬
[00:12:13.960 --> 00:12:16.480]  臉好像男人的臉
[00:12:16.480 --> 00:12:17.320]  不過我想想
[00:12:17.320 --> 00:12:19.280]  究竟像我還是像你呢
[00:12:19.280 --> 00:12:21.680]  男人的臉究竟是怎樣
[00:12:21.680 --> 00:12:23.640]  頭髮好像女人的頭髮
[00:12:23.640 --> 00:12:26.760]  長短彎還是怎樣的不知道
[00:12:26.760 --> 00:12:28.840]  牙齒好像獅子的牙齒
[00:12:28.840 --> 00:12:31.040]  胸前有甲好像鐵甲
[00:12:31.040 --> 00:12:32.880]  又有翅膀的響聲
[00:12:32.880 --> 00:12:36.800]  好像很多車馬奔跑上陣的聲音
[00:12:36.800 --> 00:12:41.720]  尾巴像蠍子長著毒刺
[00:12:41.720 --> 00:12:44.240]  我相信剛才我們讀這段經文的時候
[00:12:44.240 --> 00:12:46.120]  或者我們讀啟示錄的時候也是
[00:12:46.120 --> 00:12:47.920]  就是我們要留意
[00:12:47.920 --> 00:12:51.160]  在啟示錄第九章一到十二節的經文裡面
[00:12:51.160 --> 00:12:54.720]  象好像這個詞彙出了十一次
[00:12:54.720 --> 00:12:56.360]  就是十二節經文裡面
[00:12:56.360 --> 00:12:58.480]  這兩個詞彙出了十一次
[00:12:58.480 --> 00:13:01.840]  只在描述蝗蟲的時候就已經用了七次
[00:13:01.840 --> 00:13:03.880]  我相信史禾約翰這麼多次用象
[00:13:03.880 --> 00:13:06.560]  象的意思就不是像我剛才那樣
[00:13:06.560 --> 00:13:08.880]  我老花看不清楚
[00:13:08.880 --> 00:13:10.280]  而是他看到這個象
[00:13:10.280 --> 00:13:10.960]  很多的煙
[00:13:10.960 --> 00:13:13.840]  在煙裡面有一種動物飛了出來
[00:13:13.840 --> 00:13:15.360]  他未必看得很清楚
[00:13:15.360 --> 00:13:19.120]  又或者他看上去不是完全相似
[00:13:19.120 --> 00:13:21.200]  但是他能夠用的詞彙
[00:13:21.200 --> 00:13:22.280]  他就唯有用這些
[00:13:22.280 --> 00:13:24.560]  於是他們就告訴我
[00:13:24.560 --> 00:13:26.120]  約翰用盡他的方法
[00:13:26.120 --> 00:13:28.520]  讓我們人能理解的東西來告訴我
[00:13:28.520 --> 00:13:30.760]  他所看到的一些是什麼
[00:13:30.760 --> 00:13:33.160]  因此我們可以將約翰看到的蝗蟲
[00:13:33.160 --> 00:13:36.240]  理解為一種可能與蝗蟲類似的物體
[00:13:36.240 --> 00:13:39.000]  不過不是我們剛才看到的那隻蝗蟲
[00:13:39.000 --> 00:13:42.640]  所以我們千萬不要誤會了
[00:13:42.640 --> 00:13:44.360]  當然人是很有趣的
[00:13:44.360 --> 00:13:46.800]  總是想知道這隻蝗蟲究竟像什麼
[00:13:46.800 --> 00:13:48.880]  我上網找了兩隻
[00:13:48.880 --> 00:13:51.960]  人看著這段經文就覺得它是怎樣的
[00:13:51.960 --> 00:13:54.800]  第一隻是這樣的
[00:13:54.800 --> 00:13:57.600]  你說你一天在街上看到是不是很害怕
[00:13:57.600 --> 00:13:59.560]  我記得很早期
[00:13:59.560 --> 00:14:02.160]  當人們來講啟示這段經文的時候
[00:14:02.160 --> 00:14:05.360]  就說怎麼會看到怪物到處飛
[00:14:05.360 --> 00:14:08.560]  我想問你有沒有人看過《星球大戰》那部電影
[00:14:08.560 --> 00:14:09.760]  很多人看過吧
[00:14:09.760 --> 00:14:13.240]  很多古靈精怪動物出現的象鼻
[00:14:13.240 --> 00:14:14.920]  八爪魚腳
[00:14:14.920 --> 00:14:18.400]  我記得早期曾經有一位基督徒解經家
[00:14:18.400 --> 00:14:21.240]  他說《星球大戰》是神特別給這個世界的電影
[00:14:21.240 --> 00:14:23.680]  告訴我們將來我們的世界是這樣的
[00:14:23.680 --> 00:14:25.280]  無底坑的怪物都走出來
[00:14:25.280 --> 00:14:26.600]  我說不是這樣的
[00:14:26.600 --> 00:14:29.320]  所以解啟示有時候難就難在這裡
[00:14:29.320 --> 00:14:31.960]  我們一對號入座就出事
[00:14:31.960 --> 00:14:37.360]  這張其實是不震撼的
[00:14:37.360 --> 00:14:39.080]  一隊軍隊
[00:14:39.080 --> 00:14:40.520]  男人的臉
[00:14:40.520 --> 00:14:41.520]  女人的頭髮很長
[00:14:41.520 --> 00:14:43.120]  戴著金冠有個勾
[00:14:43.120 --> 00:14:47.440]  什麼都出齊了
[00:14:47.440 --> 00:14:48.680]  不過這些都是我們編造的
[00:14:48.680 --> 00:14:49.880]  我們想的
[00:14:49.880 --> 00:14:53.680]  應該不是這樣的我相信
[00:14:53.680 --> 00:14:57.920]  另外如果我們再看《箴言三十章》
[00:14:57.920 --> 00:15:00.880]  第27節告訴我們
[00:15:00.880 --> 00:15:03.880]  他說蝗蟲沒有君王
[00:15:03.880 --> 00:15:05.120]  但是約翰告訴我們
[00:15:05.120 --> 00:15:07.240]  他說他所看到的這些蝗蟲
[00:15:07.240 --> 00:15:11.520]  是有無底坑的使者作為他們的王
[00:15:11.520 --> 00:15:15.320]  他說這個王希伯來文叫做阿巴頓
[00:15:15.320 --> 00:15:17.800]  希臘話叫做阿波倫
[00:15:17.800 --> 00:15:20.520]  阿巴頓是撒旦的另一個名稱
[00:15:20.520 --> 00:15:22.520]  阿波頓是毀壞者的意思
[00:15:22.520 --> 00:15:25.000]  所以更加就是說
[00:15:25.000 --> 00:15:27.360]  從這些蝗蟲的領導者
[00:15:27.360 --> 00:15:29.960]  或者他們的首領可以清楚了解
[00:15:29.960 --> 00:15:34.040]  其實這些約翰所看到的物種
[00:15:34.040 --> 00:15:35.560]  是由撒旦所帶領
[00:15:35.560 --> 00:15:39.960]  但是卻會為人類帶來很多的毀壞和傷害
[00:15:39.960 --> 00:15:42.760]  由於他們擁有像蠍子的尾巴
[00:15:42.760 --> 00:15:44.480]  當中有毒刺
[00:15:44.480 --> 00:15:48.000]  代表是會在人的身體上作出傷害
[00:15:48.000 --> 00:15:49.400]  但是究竟是怎樣我們不知道
[00:15:49.400 --> 00:15:51.440]  是不是真的有一隻蝗蟲走過來咬你一口
[00:15:51.440 --> 00:15:52.280]  然後腫起來
[00:15:52.280 --> 00:15:53.680]  然後腐爛
[00:15:53.680 --> 00:15:54.400]  然後痛
[00:15:54.400 --> 00:15:55.440]  我們不知道
[00:15:55.440 --> 00:15:56.440]  但是聖經就是這樣說
[00:15:56.440 --> 00:15:58.320]  總之他是在表達一種
[00:15:58.320 --> 00:16:02.040]  出現的物種是令人會受到傷害
