
[00:00:00.000 --> 00:00:01.820]  戴英智媒主內平安
[00:01:39.780 --> 00:01:42.280]  你未記的存在價值是甚麼呢
[00:01:42.280 --> 00:01:45.980]  你未記是不是今天上帝和我們說的說話
[00:01:45.980 --> 00:01:48.360]  還是有一本歷史的書
[00:01:48.360 --> 00:01:52.780]  是只不過是上帝當時和猶太人說的說話呢
[00:01:52.780 --> 00:01:55.940]  當然我們知道,無論是新約舊約
[00:01:55.940 --> 00:02:01.120]  每一句每一個字,都是上帝今天和我們說的說話
[00:02:01.120 --> 00:02:05.700]  很多時候我們看聖經,我們就要問究竟這句說話和我們有甚麼關係
[00:02:05.700 --> 00:02:07.660]  上帝和我們在說甚麼
[00:02:07.660 --> 00:02:11.300]  所以我們以前都是看《摩西五經》的時候
[00:02:11.300 --> 00:02:13.300]  我們之前看了《創世紀》
[00:02:13.300 --> 00:02:16.300]  我們看了上帝創造天地
[00:02:16.300 --> 00:02:19.500]  我們看到族長的起源
[00:02:19.500 --> 00:02:23.600]  猶太人的族長,阿伯拉罕、以撒亞各
[00:02:23.600 --> 00:02:28.200]  看到進入人類當夏娃犯罪
[00:02:28.200 --> 00:02:31.600]  看到我們的原罪,我們今生的驕傲
[00:02:31.600 --> 00:02:34.000]  眼目的情慾,肉體的情慾
[00:02:34.000 --> 00:02:37.000]  這都是上帝和我們說的說話
[00:02:37.000 --> 00:02:39.600]  看到出《埃及記》,他們在曠野的時候
[00:02:39.600 --> 00:02:42.900]  上帝的那個同在同行,與上帝的立約
[00:02:42.900 --> 00:02:44.900]  要聽從上帝的說話
[00:02:44.900 --> 00:02:46.900]  他們的能力是從上帝而來
[00:02:46.900 --> 00:02:49.900]  這也是上帝和我們說的說話
[00:02:49.900 --> 00:02:52.700]  上星期我們說到利美記的開頭
[00:02:52.700 --> 00:02:54.700]  我們說到「Holy」這個字
[00:02:54.700 --> 00:02:58.200]  「Holy」這個字就是要我們分別為性
[00:02:58.200 --> 00:03:01.200]  「Holy」不是單單在說聖潔
[00:03:01.200 --> 00:03:03.700]  聖潔這個字是完全的解法
[00:03:03.700 --> 00:03:05.200]  「Holy」這個字是神聖
[00:03:05.200 --> 00:03:08.700]  所謂神聖不是那些神神化化的東西
[00:03:08.700 --> 00:03:12.200]  不是那些虛無飄渺,大家都說你都不明白的東西
[00:03:12.200 --> 00:03:15.200]  神聖的意思就是要分別為性
[00:03:15.200 --> 00:03:16.700]  這個東西「Holy」的話
[00:03:16.700 --> 00:03:19.700]  就是說你要與別不同,你要站出來
[00:03:19.700 --> 00:03:21.500]  是跟別人不同的
[00:03:21.500 --> 00:03:23.700]  上帝要我們被人看到
[00:03:23.700 --> 00:03:27.700]  我們就知道我們是基督徒,是屬神的人
[00:03:27.700 --> 00:03:29.200]  這個這樣叫「Holy」
[00:03:29.200 --> 00:03:32.200]  特別在今天陰暗的世界那裡
[00:03:32.200 --> 00:03:35.700]  今天很多真假難分的世界
[00:03:35.700 --> 00:03:38.200]  一個很多的戰亂的世界
[00:03:38.200 --> 00:03:41.700]  很多人的貪心、無知、驕傲的世界當中
[00:03:41.700 --> 00:03:44.200]  我們怎樣才可以站得穩
[00:03:44.200 --> 00:03:46.700]  怎樣才可以分別為性
[00:03:46.700 --> 00:03:49.200]  聖人意識理人他們在曠野的時候
[00:03:49.200 --> 00:03:51.700]  他們面對很多的困難
[00:03:51.700 --> 00:03:54.700]  他們就算去到英許的地
[00:03:54.700 --> 00:03:56.200]  加南地開頭的時候
[00:03:56.200 --> 00:03:58.200]  他們都會遇到很多的困難
[00:03:58.200 --> 00:04:00.700]  他們怎樣才可以站得穩呢
[00:04:00.700 --> 00:04:04.200]  所以上帝就藉著利美記的教導
[00:04:04.200 --> 00:04:06.200]  律法的教導、憲制的教導
[00:04:06.200 --> 00:04:08.200]  就是要提醒他們
[00:04:08.200 --> 00:04:12.200]  怎樣才可以跟神一起同行
[00:04:12.200 --> 00:04:14.200]  怎樣才明白上帝的心意
[00:04:14.200 --> 00:04:19.200]  怎樣才能夠跟神聯繫起來
[00:04:19.200 --> 00:04:22.200]  今天我們又怎樣做呢
[00:04:22.200 --> 00:04:24.700]  今天我們說憲制
[00:04:24.700 --> 00:04:25.700]  我們想起什麼呢
[00:04:25.700 --> 00:04:30.200]  我們今天憲制想起就是迷信
[00:04:30.200 --> 00:04:32.200]  因為我們基督教我們沒有憲制
[00:04:32.200 --> 00:04:33.200]  我們憲制就想著
[00:04:33.200 --> 00:04:34.700]  譬如你早前清明
[00:04:34.700 --> 00:04:36.700]  那些人就去拜山
[00:04:36.700 --> 00:04:40.700]  不信主的人就會去祖先的墳那裡
[00:04:40.700 --> 00:04:41.700]  那就會怎樣呢
[00:04:41.700 --> 00:04:44.200]  當然是燒燒肉
[00:04:44.200 --> 00:04:47.200]  還要是脆皮那種
[00:04:47.200 --> 00:04:49.200]  油雞
[00:04:49.200 --> 00:04:52.700]  可能很多很多不同的食物帶上去
[00:04:52.700 --> 00:04:54.200]  他們獻給誰呢
[00:04:54.200 --> 00:04:56.200]  他們其實不是
[00:04:56.200 --> 00:04:58.700]  他們的目的其實就是想
[00:04:58.700 --> 00:05:01.200]  祖先能夠保他們平安
[00:05:01.200 --> 00:05:03.700]  他們希望藉著憲制
[00:05:03.700 --> 00:05:05.700]  給祖先的祭祀
[00:05:05.700 --> 00:05:11.200]  他可以求一個心安理得
[00:05:11.200 --> 00:05:12.200]  那當然了
[00:05:12.200 --> 00:05:14.700]  也都是獻完祭之後就拿回家吃了
[00:05:14.700 --> 00:05:15.700]  是不是
[00:05:15.700 --> 00:05:17.200]  所以其實那個憲制
[00:05:17.200 --> 00:05:20.700]  跟上帝的憲制是完全沒有關係的
[00:05:20.700 --> 00:05:21.700]  是完全沒有關係的
[00:05:21.700 --> 00:05:23.700]  上帝的憲制完全不是這個意思
[00:05:23.700 --> 00:05:26.200]  上帝的憲制不是因為上帝肚子餓
[00:05:26.200 --> 00:05:27.200]  不能吃
[00:05:27.200 --> 00:05:30.200]  要你燒一些東西給祂吃
[00:05:30.200 --> 00:05:31.700]  完全不是這個意思
[00:05:31.700 --> 00:05:33.200]  這個意思就
[00:05:33.200 --> 00:05:35.200]  如果真的這個意思的話
[00:05:35.200 --> 00:05:37.200]  我們的上帝就很差
[00:05:37.200 --> 00:05:38.200]  很無能
[00:05:38.200 --> 00:05:39.200]  上帝都不夠吃
[00:05:39.200 --> 00:05:40.700]  要我們燒給祂的
[00:05:40.700 --> 00:05:41.200]  是不是
[00:05:41.200 --> 00:05:42.700]  所以都是沒有意思的
[00:05:42.700 --> 00:05:45.200]  所以你求那些祖先保佑你
[00:05:45.200 --> 00:05:47.700]  你祖先都很差而已
[00:05:47.700 --> 00:05:48.700]  祂都不夠吃
[00:05:48.700 --> 00:05:50.700]  你要燒給祂
[00:05:50.700 --> 00:05:52.700]  祂怎麼保守你平安呢
[00:05:52.700 --> 00:05:56.200]  所以這個是一個矛盾
[00:05:56.200 --> 00:05:57.200]  是不是
[00:05:57.200 --> 00:06:00.200]  但是那些人就是今天就做多矛盾的事情
[00:06:00.200 --> 00:06:03.200]  他明知道那些事情是矛盾都去做
[00:06:03.200 --> 00:06:03.700]  是不是
[00:06:03.700 --> 00:06:06.700]  發行最多銀行鈔票的是什麼銀行
[00:06:06.700 --> 00:06:08.700]  是冥通銀行的知不知道
[00:06:08.700 --> 00:06:11.200]  數以億計的知不知道
[00:06:11.200 --> 00:06:13.700]  一張銀紙是幾億的知不知道
[00:06:13.700 --> 00:06:16.200]  最近真的有人真的用幾億銀紙
[00:06:16.200 --> 00:06:20.200]  一張幾億鈔票走去銀行存款
[00:06:20.200 --> 00:06:22.200]  他不知道是不是看得破地獄多
[00:06:22.200 --> 00:06:24.200]  所以就被人抓了
[00:06:24.200 --> 00:06:26.200]  有這樣的人在世界不要笑
[00:06:26.200 --> 00:06:29.700]  那些人就是求我心安理得
[00:06:29.700 --> 00:06:33.200]  他怕他寂寞
[00:06:33.200 --> 00:06:35.200]  那就燒一些東西給他們
[00:06:35.200 --> 00:06:36.700]  燒什麼最好呢
[00:06:36.700 --> 00:06:38.700]  今天那些年輕人寂寞幹什麼
[00:06:38.700 --> 00:06:40.700]  拿著手機就沒那麼寂寞了
[00:06:40.700 --> 00:06:41.200]  是不是
[00:06:41.200 --> 00:06:43.200]  又有歌聽又可以八卦
[00:06:43.200 --> 00:06:45.200]  又可以跟人聊天
[00:06:45.200 --> 00:06:46.700]  那就燒個電話給他們
[00:06:46.700 --> 00:06:48.200]  是不是
[00:06:48.200 --> 00:06:50.700]  你明知道這個是假的
[00:06:50.700 --> 00:06:53.200]  我相信燒的人十個九個知道是假的
[00:06:53.200 --> 00:06:54.700]  真的不會的
[00:06:54.700 --> 00:06:57.700]  不會因為你燒了先人就會收到
[00:06:57.700 --> 00:06:59.700]  但是你是求我心安理得
[00:06:59.700 --> 00:07:01.700]  但是上帝的憲制完全不是這樣
[00:07:01.700 --> 00:07:03.700]  不是要你求我心安理得
[00:07:03.700 --> 00:07:05.200]  也不是上帝有什麼缺乏
[00:07:05.200 --> 00:07:07.200]  需要你去給他
[00:07:07.200 --> 00:07:09.200]  就等於今天我們的奉獻
[00:07:09.200 --> 00:07:10.200]  我們在教會奉獻
[00:07:10.200 --> 00:07:11.700]  不是因為上帝缺乏
[00:07:11.700 --> 00:07:14.200]  而是一個屬靈的操練
[00:07:14.200 --> 00:07:16.200]  上帝要以色列人
[00:07:16.200 --> 00:07:19.200]  去跟他連繫
[00:07:19.200 --> 00:07:22.200]  要他記得上帝的恩惠
[00:07:22.200 --> 00:07:24.700]  不要忘記上帝的恩惠
[00:07:24.700 --> 00:07:26.200]  就像剛才那首歌一樣
[00:07:26.200 --> 00:07:28.200]  要他們藉著憲制
[00:07:28.200 --> 00:07:30.200]  是要分別為勝
[00:07:30.200 --> 00:07:32.200]  學習怎樣分別為勝
[00:07:32.200 --> 00:07:35.200]  這個就是利美基的教導
[00:07:35.200 --> 00:07:36.700]  也就是今天我們基督徒
[00:07:36.700 --> 00:07:39.200]  為什麼我們仍然這個憲制的意義
[00:07:39.200 --> 00:07:40.200]  跟我們有關呢
[00:07:40.200 --> 00:07:43.200]  就是要我們跟上帝連繫
[00:07:43.200 --> 00:07:45.200]  要跟上帝和好
[00:07:45.200 --> 00:07:49.200]  要跟上帝有交通
[00:07:49.200 --> 00:07:52.200]  我們要來到上帝面前認罪悔改
[00:07:52.200 --> 00:07:54.200]  這些是沒有變的
[00:07:54.200 --> 00:07:56.700]  所以剛才大家看了希伯來書
[00:07:56.700 --> 00:07:58.200]  他就說得很清楚
[00:07:58.200 --> 00:08:00.700]  為什麼今天沒有憲制
[00:08:00.700 --> 00:08:02.200]  希伯來書覺得很清楚
[00:08:02.200 --> 00:08:03.200]  就給了我們一個答案
[00:08:03.200 --> 00:08:04.700]  希伯來書十章一至四節
[00:08:04.700 --> 00:08:07.200]  就是很清楚的答案就是
[00:08:07.200 --> 00:08:08.700]  他說這些是過去的東西
[00:08:08.700 --> 00:08:10.700]  但是這是一個影
[00:08:10.700 --> 00:08:12.700]  不是說憲制的意義不存在
[00:08:12.700 --> 00:08:15.200]  而是我們不需要再有憲制的行動
[00:08:15.200 --> 00:08:16.200]  為什麼
[00:08:16.200 --> 00:08:20.200]  因為藉著山羊和公牛的血
[00:08:20.200 --> 00:08:21.700]  它是不可以赦我們的罪
[00:08:21.700 --> 00:08:24.200]  你憲完之後你仍然會犯罪
[00:08:24.200 --> 00:08:25.200]  你仍然會有內疚感
[00:08:25.200 --> 00:08:27.200]  仍然會有不平安
[00:08:27.200 --> 00:08:30.700]  你仍然就會下次又要回去憲制
[00:08:30.700 --> 00:08:32.200]  明白了嗎
[00:08:32.200 --> 00:08:35.700]  這個就是我們猶太人所做的
[00:08:35.700 --> 00:08:37.200]  因為他們所獻的
[00:08:37.200 --> 00:08:41.200]  是不會帶給他們真正的赦免、赦罪
[00:08:41.200 --> 00:08:43.700]  也都不會帶給他們真正的平安
[00:08:43.700 --> 00:08:46.200]  所以他定時他就一定要去做了
[00:08:46.200 --> 00:08:47.700]  但是他做完之後
[00:08:47.700 --> 00:08:49.700]  他每年又想起有罪了
[00:08:49.700 --> 00:08:50.700]  他又要再做
[00:08:50.700 --> 00:08:56.200]  因為公牛和山羊的血是不會除罪
[00:08:56.200 --> 00:08:58.200]  當希伯來書去到十二節那裡
[00:08:58.200 --> 00:08:59.200]  十章十二節那裡
[00:08:59.200 --> 00:09:02.200]  它講到耶穌基督就很不同
[00:09:02.200 --> 00:09:06.200]  耶穌基督一次永遠有效的贖罪制
[00:09:06.200 --> 00:09:10.200]  待會我會講多一些關於一次永遠有效
[00:09:10.200 --> 00:09:11.200]  好像很甩的那樣
[00:09:11.200 --> 00:09:13.200]  一次又永遠有效
[00:09:13.200 --> 00:09:18.700]  但是因為事實原文是有很深的意思裡面
[00:09:18.700 --> 00:09:23.200]  但是很清楚就是耶穌基督祂一次
[00:09:23.200 --> 00:09:27.200]  雖然一次但是就永遠有效
[00:09:27.200 --> 00:09:30.700]  我們所犯的罪不是祂不再跟我們計數
[00:09:30.700 --> 00:09:34.700]  而是祂說祂不再記得我們有罪
[00:09:34.700 --> 00:09:37.200]  罪是完全的赦免
[00:09:37.200 --> 00:09:39.200]  耶穌基督十字架的補血
[00:09:39.200 --> 00:09:42.700]  是將我們的罪徹底赦免
[00:09:42.700 --> 00:09:46.700]  公牛山羊的血不會徹底
[00:09:46.700 --> 00:09:51.200]  只不過是人帶著這些去跟神connect
[00:09:51.200 --> 00:09:53.700]  在神面前認罪悔改
[00:09:53.700 --> 00:09:57.200]  一個儀式是定期要去做
[00:09:57.200 --> 00:10:00.200]  但是耶穌基督是很不同
[00:10:00.200 --> 00:10:04.700]  祂一次過永遠有效的贖罪制就已經擺上
[00:10:04.700 --> 00:10:08.700]  祂不會再記得我們的罪
[00:10:08.700 --> 00:10:10.200]  既然是這樣的話
[00:10:10.200 --> 00:10:12.700]  我再看看利美記有什麼好處呢
[00:10:12.700 --> 00:10:13.700]  也有什麼用呢
[00:10:13.700 --> 00:10:16.200]  我們要明白憲制的意義有什麼用處呢
[00:10:16.200 --> 00:10:19.200]  原來是大有用處的
[00:10:19.200 --> 00:10:22.700]  我們知道利美記一開始說多幾種的憲制
[00:10:22.700 --> 00:10:27.700]  有凡制、數制、平安制、跟著有贖罪制
[00:10:27.700 --> 00:10:30.700]  贖罪制滋生出來也有一個罪牽制
[00:10:30.700 --> 00:10:34.200]  兩個都是connect 即是有關係的
[00:10:34.200 --> 00:10:37.200]  今天我不是去討論每一個制
[00:10:37.200 --> 00:10:39.700]  如果大家聖經研究利美記
[00:10:39.700 --> 00:10:43.700]  神學生那些可能真的很有興趣去研究
[00:10:43.700 --> 00:10:46.200]  猶太人可能他一定要去研究這件事
[00:10:46.200 --> 00:10:48.700]  因為他們今天就是在做這件事
[00:10:48.700 --> 00:10:54.700]  今天你說要宰什麼
[00:10:54.700 --> 00:10:56.200]  牛要怎樣
[00:10:56.200 --> 00:10:59.200]  那些油的膏要跟肉分開
[00:10:59.200 --> 00:11:00.700]  內動又要怎樣怎樣處理
[00:11:00.700 --> 00:11:04.200]  那些其實對我們來說關係就不是大
[00:11:04.200 --> 00:11:07.700]  但是我們要明白憲制的意義
[00:11:07.700 --> 00:11:08.700]  背後的意義
[00:11:08.700 --> 00:11:10.700]  這個就跟我們的關係大
[00:11:10.700 --> 00:11:11.700]  我們到觀眾來看
[00:11:11.700 --> 00:11:13.700]  我們先看贖罪制
[00:11:13.700 --> 00:11:15.700]  這是send offering
[00:11:15.700 --> 00:11:19.200]  贖罪制包括牛羊甚至白鴿
[00:11:19.200 --> 00:11:21.700]  就視乎你不同階級的人
[00:11:21.700 --> 00:11:23.700]  你獻的祭物有些不同
[00:11:23.700 --> 00:11:25.200]  但是那個目的是什麼呢
[00:11:25.200 --> 00:11:30.700]  目的就是來到上帝面前你懺悔求赦免
[00:11:30.700 --> 00:11:34.700]  來到上帝面前你懺悔求赦免
[00:11:34.700 --> 00:11:39.700]  所以後來基督教天主教
[00:11:39.700 --> 00:11:44.700]  他也流傳下來有這件事懺悔求赦免
[00:11:44.700 --> 00:11:47.700]  今天我們來到基督教
[00:11:47.700 --> 00:11:51.700]  每一次我們祈禱都是懺悔求赦免
[00:11:51.700 --> 00:11:54.700]  所以這件事是沒有變動的
[00:11:54.700 --> 00:11:57.200]  背後的意義是沒有變動的
[00:11:57.200 --> 00:12:00.700]  象徵這個赦罪和潔淨
[00:12:00.700 --> 00:12:02.700]  但是在罪憲制裡面
[00:12:02.700 --> 00:12:05.700]  也是上帝的贖回和補償
[00:12:05.700 --> 00:12:06.700]  或者你是做錯了
[00:12:06.700 --> 00:12:08.200]  行動上做錯了的
[00:12:08.200 --> 00:12:09.200]  得罪了上帝的
[00:12:09.200 --> 00:12:15.200]  你可以藉著一個祭去補償和贖回
[00:12:15.200 --> 00:12:19.700]  所以這個是我們基督教的核心
[00:12:19.700 --> 00:12:22.700]  就是當我們想和神連繫起來的時候
[00:12:22.700 --> 00:12:24.700]  將和神聯繫起來的時候
[00:12:24.700 --> 00:12:28.700]  第一件事就是要求主赦免我們的罪
[00:12:28.700 --> 00:12:30.700]  因為我們帶著我們的罪
[00:12:30.700 --> 00:12:33.700]  我們不可以親近神
[00:12:33.700 --> 00:12:35.200]  如果神是聖潔的神
[00:12:35.200 --> 00:12:36.200]  是聖潔的神
[00:12:36.200 --> 00:12:37.700]  跟我們是很不同的
[00:12:37.700 --> 00:12:39.700]  而因為我們是凡人
[00:12:39.700 --> 00:12:40.700]  我們在這個世界裡
[00:12:40.700 --> 00:12:42.200]  雖然是照著祂的形象去做
[00:12:42.200 --> 00:12:43.700]  但是我們在這個世界裡生存
[00:12:43.700 --> 00:12:45.200]  我們每一天都是犯罪
[00:12:45.200 --> 00:12:47.200]  我們是沒有辦法可以親近神
[00:12:47.200 --> 00:12:49.700]  除非我們求赦免
[00:12:49.700 --> 00:12:51.200]  不是說你做錯事
[00:12:51.200 --> 00:12:54.700]  你做幾件好的事就可以抵償
[00:12:54.700 --> 00:12:56.200]  是不是
[00:12:56.200 --> 00:12:57.700]  但是在民間的信仰
[00:12:57.700 --> 00:12:59.200]  或者民間的習俗裡面
[00:12:59.200 --> 00:13:00.200]  就是覺得是的
[00:13:00.200 --> 00:13:02.200]  我們做多點善事
[00:13:02.200 --> 00:13:04.200]  積多點福
[00:13:04.200 --> 00:13:05.700]  聖經不是這麼說的
[00:13:05.700 --> 00:13:07.700]  你做多少好事都抵償不了
[00:13:07.700 --> 00:13:09.200]  你做一件壞事
[00:13:09.200 --> 00:13:10.700]  是不是
[00:13:10.700 --> 00:13:11.700]  別人記得你
[00:13:11.700 --> 00:13:13.700]  不是你做過一樣的好事
[00:13:13.700 --> 00:13:16.700]  不是記得你做過九樣的好事
[00:13:16.700 --> 00:13:18.700]  是記得你做過一樣的壞事
[00:13:18.700 --> 00:13:19.700]  就永遠記住
[00:13:19.700 --> 00:13:21.700]  判了你死罪
[00:13:21.700 --> 00:13:22.200]  一定的
[00:13:22.200 --> 00:13:23.200]  好的他不會記得的
[00:13:23.200 --> 00:13:25.200]  不好才記得的
[00:13:25.200 --> 00:13:27.700]  但是我們上帝不是這樣的
[00:13:27.700 --> 00:13:29.200]  所以我們來到上帝面前
[00:13:29.200 --> 00:13:30.700]  我們首先要求赦免
[00:13:30.700 --> 00:13:33.200]  所以就要認罪悔改
[00:13:33.200 --> 00:13:36.200]  這個到了今天
[00:13:36.200 --> 00:13:37.700]  在我們的信仰裡面
[00:13:37.700 --> 00:13:38.700]  這個沒有變
[00:13:38.700 --> 00:13:40.200]  這個也是很重要
[00:13:40.200 --> 00:13:44.200]  不過我們就不是藉著憲制去做
[00:13:44.200 --> 00:13:45.200]  藉著什麼
[00:13:45.200 --> 00:13:46.700]  羅馬書說得很清楚
[00:13:46.700 --> 00:13:50.700]  羅馬書三章25至26節
[00:13:50.700 --> 00:13:54.700]  它說上帝設立耶穌作贖罪制
[00:13:54.700 --> 00:13:55.700]  是憑什麼
[00:13:55.700 --> 00:13:58.200]  憑耶穌的血
[00:13:58.200 --> 00:13:59.700]  藉著信
[00:13:59.700 --> 00:14:02.200]  要顯明上帝的義
[00:14:02.200 --> 00:14:03.700]  因為他用忍耐的心
[00:14:03.700 --> 00:14:05.200]  寬容人先前所犯的罪
[00:14:05.200 --> 00:14:08.200]  好使今時顯明他的義
[00:14:08.200 --> 00:14:10.200]  讓人知道他自己的義
[00:14:10.200 --> 00:14:12.200]  也稱信耶穌的人為焉
[00:14:12.200 --> 00:14:14.200]  我看前面幾句
[00:14:14.200 --> 00:14:16.200]  最重要的重點在哪裡
[00:14:16.200 --> 00:14:18.200]  這個贖罪制
[00:14:18.200 --> 00:14:21.200]  是藉著耶穌基督
[00:14:21.200 --> 00:14:26.200]  在十字架的救贖去設立的
[00:14:26.200 --> 00:14:27.200]  它是憑什麼
[00:14:27.200 --> 00:14:29.200]  憑著耶穌的血
[00:14:29.200 --> 00:14:32.200]  也是藉著我們的信
[00:14:32.200 --> 00:14:35.200]  上耶穌做的事
[00:14:35.200 --> 00:14:37.200]  我們也要做的事
[00:14:37.200 --> 00:14:40.200]  才能得到這個義
[00:14:40.200 --> 00:14:41.200]  聖經說得很清楚
[00:14:41.200 --> 00:14:43.200]  保羅說得很清楚
[00:14:43.200 --> 00:14:45.200]  以夫所主義將說得很清楚
[00:14:45.200 --> 00:14:47.200]  你們得救是本乎因
[00:14:47.200 --> 00:14:48.200]  因著信
[00:14:48.200 --> 00:14:50.200]  因是上帝給我們的
[00:14:50.200 --> 00:14:51.200]  這個恩惠
[00:14:51.200 --> 00:14:52.200]  這個憐憫
[00:14:52.200 --> 00:14:53.200]  這個慈悲
[00:14:53.200 --> 00:14:54.200]  這個慈悲
[00:14:54.200 --> 00:14:56.200]  是上帝做出來的
[00:14:56.200 --> 00:14:57.200]  但是不足夠
[00:14:57.200 --> 00:14:59.200]  要我們有個回應
[00:14:59.200 --> 00:15:02.200]  我們的回應就是去信
[00:15:02.200 --> 00:15:03.200]  利美人
[00:15:03.200 --> 00:15:04.200]  不是利美人
[00:15:04.200 --> 00:15:06.200]  以色列人在利美九說的就是
[00:15:06.200 --> 00:15:08.200]  他們的回應就是要獻這個制
[00:15:08.200 --> 00:15:09.200]  今天我們的回應
[00:15:09.200 --> 00:15:11.200]  簡單得多了
[00:15:11.200 --> 00:15:12.200]  我們不用拿一隻羊
[00:15:12.200 --> 00:15:14.200]  或者牛回來宰了去燒
[00:15:14.200 --> 00:15:16.200]  我們只不過是需要信
[00:15:16.200 --> 00:15:19.200]  但是我們仍然要做點事
[00:15:19.200 --> 00:15:20.200]  但是不要忘記
[00:15:20.200 --> 00:15:22.200]  這個是很清楚告訴你
[00:15:22.200 --> 00:15:23.200]  主導在上帝那裡
[00:15:23.200 --> 00:15:25.200]  那個initiation
[00:15:25.200 --> 00:15:28.200]  是他開始先的這件事
[00:15:28.200 --> 00:15:29.200]  就像羅馬書說
[00:15:29.200 --> 00:15:32.200]  當我們仍是罪人的時候
[00:15:32.200 --> 00:15:35.200]  耶穌基督已經被釘十字架
[00:15:35.200 --> 00:15:38.200]  流出的血為我們赦罪
[00:15:38.200 --> 00:15:40.200]  不是說你信嗎
[00:15:40.200 --> 00:15:42.200]  你信我就釘
[00:15:42.200 --> 00:15:43.200]  我為你釘
[00:15:43.200 --> 00:15:44.200]  我釘給你看
[00:15:44.200 --> 00:15:45.200]  不是這樣
[00:15:45.200 --> 00:15:47.200]  是我們都不認識上帝的時候
[00:15:47.200 --> 00:15:49.200]  我們未信之前
[00:15:49.200 --> 00:15:52.200]  耶穌基督就已經被釘十字架
[00:15:52.200 --> 00:15:55.200]  這個就是上帝的愛
[00:15:55.200 --> 00:15:56.200]  人的愛不是這樣的
[00:15:56.200 --> 00:15:57.200]  你對我好
[00:15:57.200 --> 00:15:58.200]  我就對你好
[00:15:58.200 --> 00:15:59.200]  你對我不好
[00:15:59.200 --> 00:16:00.200]  我為什麼對你好
[00:16:00.200 --> 00:16:02.200]  我們經常都是這樣想的
[00:16:02.200 --> 00:16:04.200]  但是上帝的愛不是
[00:16:04.200 --> 00:16:05.200]  我們對祂不好
[00:16:05.200 --> 00:16:06.200]  我們不認識祂
[00:16:06.200 --> 00:16:08.200]  我們不認祂為父
[00:16:08.200 --> 00:16:11.200]  祂已經對我們好了
[00:16:11.200 --> 00:16:12.200]  祂唯一的要求就是
[00:16:12.200 --> 00:16:13.200]  你信這件事
[00:16:13.200 --> 00:16:15.200]  你接受這件事
[00:16:15.200 --> 00:16:17.200]  所以耶穌基督的救贖
[00:16:17.200 --> 00:16:19.200]  就是憑耶穌的血
[00:16:19.200 --> 00:16:20.200]  藉著我們的信
[00:16:20.200 --> 00:16:24.200]  就顯明了上帝的義
[00:16:24.200 --> 00:16:26.200]  約翰一書四章十節
[00:16:26.200 --> 00:16:27.200]  約翰說
[00:16:27.200 --> 00:16:29.200]  不是我們愛上帝
[00:16:29.200 --> 00:16:31.200]  而是上帝愛我們
[00:16:31.200 --> 00:16:32.200]  差差的而只為我們
[00:16:32.200 --> 00:16:33.200]  罪作了 贖罪祭
[00:16:33.200 --> 00:16:35.200]  這就是愛
[00:16:35.200 --> 00:16:37.200]  這個也是先後次序
[00:16:37.200 --> 00:16:41.200]  不是因為我們去愛上帝
[00:16:41.200 --> 00:16:42.200]  先
[00:16:42.200 --> 00:16:45.200]  而是上帝愛我們先
[00:16:45.200 --> 00:16:46.200]  所以約翰那三宗十六節
