
[00:00:00.000 --> 00:00:05.120]  很多基督徒很羨慕聖經裏面的一些屬靈、偉人
[00:01:35.740 --> 00:01:37.540]  是聖經寫出來的
[00:01:37.540 --> 00:01:41.120]  今日我要跟大家分享這個秘笈
[00:01:41.120 --> 00:01:44.460]  一招,一招就可以了
[00:01:44.460 --> 00:01:47.780]  所以可能是你生命的轉捩點
[00:01:47.780 --> 00:01:51.620]  或者你覺得我已經七十幾歲好像都沒有什麼世藝
[00:01:51.620 --> 00:01:57.760]  或者我四、五十歲已經是過了人生的一半
[00:01:57.760 --> 00:01:59.560]  但是都沒有什麼成就
[00:01:59.560 --> 00:02:03.640]  不單止屬世的地位沒有什麼
[00:02:03.640 --> 00:02:05.180]  屬靈地位都沒有什麼
[00:02:05.180 --> 00:02:06.460]  那怎麼辦呢?
[00:02:06.460 --> 00:02:09.280]  今日可能就是一個關鍵
[00:02:09.280 --> 00:02:12.600]  我都要再提,這個秘笈不是我寫的
[00:02:12.600 --> 00:02:15.160]  這個秘笈是聖經找出來的
[00:02:15.160 --> 00:02:17.980]  我就要跟大家分享
[00:02:17.980 --> 00:02:21.560]  我是會用阿伯拉罕做一個案例
[00:02:21.560 --> 00:02:23.880]  因為學東西最好就是學人
[00:02:23.880 --> 00:02:26.680]  我要用這個人就是阿伯拉罕
[00:02:26.680 --> 00:02:28.740]  為什麼我會用他呢?
[00:02:28.740 --> 00:02:31.280]  因為有一句話令到很震撼的
[00:02:31.280 --> 00:02:36.160]  耶和華書:我要作的事豈可悶著阿伯拉罕?
[00:02:36.160 --> 00:02:38.460]  從這句話你看到
[00:02:38.460 --> 00:02:43.060]  其實他將你的屬靈生命到一個非常高超的地步
[00:02:43.060 --> 00:02:45.880]  他是上帝的朋友,他和上帝很親民
[00:02:45.880 --> 00:02:50.480]  你想想如果上帝說:我要作的事豈可悶著少芳呢?
[00:02:50.480 --> 00:02:51.760]  這樣就真的不行了
[00:02:51.760 --> 00:02:55.100]  可能有這樣說也不一定的,我沒有聽到
[00:02:55.100 --> 00:02:58.940]  所以今天我用阿伯拉罕做一個例子就很切實
[00:02:58.940 --> 00:03:02.020]  留意阿伯拉罕其實上帝
[00:03:02.020 --> 00:03:06.360]  這個屬靈秘笈是上帝親自教他的
[00:03:06.360 --> 00:03:10.460]  上帝在他生命裏面鋪排了很多的
[00:03:10.460 --> 00:03:13.280]  一個悶徒訓練計劃
[00:03:13.280 --> 00:03:15.840]  幾個重大的試煉
[00:03:15.840 --> 00:03:18.400]  都是為了要他學到這招
[00:03:18.400 --> 00:03:22.740]  我們看看究竟他有什麼試煉
[00:03:22.740 --> 00:03:26.080]  最後會講到這招是什麼
[00:03:26.080 --> 00:03:28.380]  你和我怎樣可以學
[00:03:28.380 --> 00:03:30.940]  看到阿伯拉罕一生有很多試煉
[00:03:30.940 --> 00:03:33.240]  但我覺得最重大的就是四個
[00:03:33.240 --> 00:03:34.000]  第一
[00:03:34.000 --> 00:03:39.640]  他晚年時要離開家鄉分離
[00:03:39.640 --> 00:03:40.400]  第二
[00:03:40.400 --> 00:03:44.760]  他和妻子撒拉也有分離的時候
[00:03:44.760 --> 00:03:46.040]  被迫分離
[00:03:46.040 --> 00:03:47.060]  第三
[00:03:47.060 --> 00:03:49.360]  就從以實瑪利
[00:03:49.360 --> 00:03:51.160]  即是和他的兒子
[00:03:51.160 --> 00:03:52.700]  以實瑪利分離
[00:03:52.700 --> 00:03:55.000]  以實瑪利是下甲的生兒子
[00:03:55.000 --> 00:03:58.340]  當時撒拉還未生到以實
[00:03:58.340 --> 00:04:01.400]  第四
[00:04:01.400 --> 00:04:04.980]  就是和他的獨生子以實分離
[00:04:04.980 --> 00:04:08.580]  這四個試煉是上帝特別鋪排
[00:04:08.580 --> 00:04:12.420]  為要教他學會這一招
[00:04:12.420 --> 00:04:14.720]  你看完之後你會想
[00:04:14.720 --> 00:04:18.300]  究竟上帝會為我鋪排什麼試煉呢?
[00:04:18.300 --> 00:04:21.640]  我們逐樣來看
[00:04:21.640 --> 00:04:22.660]  第一
[00:04:22.660 --> 00:04:25.980]  他離開家鄉
[00:04:25.980 --> 00:04:28.300]  剛才穆斯彤讀的那裡
[00:04:28.300 --> 00:04:29.820]  就已經讀到了
[00:04:29.820 --> 00:04:33.660]  是司提反說
[00:04:33.660 --> 00:04:37.000]  上帝呼召阿伯拉罕
[00:04:37.000 --> 00:04:39.040]  你要離開本地本族
[00:04:39.040 --> 00:04:41.600]  到我所指示你的地方去
[00:04:41.600 --> 00:04:44.420]  他就離開了迦勒底人的地方
[00:04:44.420 --> 00:04:48.520]  即是吾爾就去到哈蘭那裡
[00:04:48.520 --> 00:04:51.580]  本來上帝又叫他去迦勒
[00:04:51.580 --> 00:04:54.140]  但是他就去了哈蘭
[00:04:54.140 --> 00:04:57.980]  去了哈蘭就呆了幾年的時間
[00:04:57.980 --> 00:05:00.540]  直到他的父親離世了
[00:05:00.540 --> 00:05:03.360]  上帝再呼召他
[00:05:03.360 --> 00:05:06.680]  他才去迦勒
[00:05:06.680 --> 00:05:10.020]  我們看到其實阿伯拉罕第一次
[00:05:10.020 --> 00:05:13.080]  學這個試煉都不太好
[00:05:13.080 --> 00:05:15.380]  沒有信服到底
[00:05:15.380 --> 00:05:17.700]  沒有一去就去迦勒
[00:05:17.700 --> 00:05:21.280]  有時候你和我面對上帝的吩咐
[00:05:21.280 --> 00:05:24.860]  我們都好像跟了一半就停在那裏
[00:05:24.860 --> 00:05:28.440]  沒有繼續下去
[00:05:28.440 --> 00:05:32.040]  這個都值得我們反思
[00:05:32.040 --> 00:05:34.840]  當然他在哈蘭住到
[00:05:34.840 --> 00:05:37.920]  父親死上帝再呼召他的時候
[00:05:37.920 --> 00:05:39.720]  他已經75歲
[00:05:39.720 --> 00:05:43.560]  75歲搬屋其實就很嚴峻
[00:05:43.560 --> 00:05:48.420]  有些人由75歲由柴灣搬去北角都不容易
[00:05:48.420 --> 00:05:53.020]  我們教會在柴灣八年多現在搬到北角
[00:05:53.020 --> 00:05:56.100]  我們似乎大家都很容易
[00:05:56.100 --> 00:05:58.140]  因為不是你自己搬家
[00:05:58.140 --> 00:05:59.420]  而是搬教會
[00:05:59.420 --> 00:06:02.940]  可能最辛苦的就是江穆斯
[00:06:02.940 --> 00:06:05.060]  但是江穆斯可以迎刃有餘
[00:06:05.060 --> 00:06:08.380]  我們都很感恩
[00:06:08.380 --> 00:06:10.940]  有幅很漂亮的圖畫
[00:06:10.940 --> 00:06:12.740]  彩色的圖畫很浪漫
[00:06:12.740 --> 00:06:15.820]  看到阿伯拉罕穿的衣服很漂亮
[00:06:15.820 --> 00:06:18.500]  這個似乎是誇張了一點
[00:06:18.500 --> 00:06:22.100]  真實的情況可能是一張黑白的圖畫
[00:06:22.100 --> 00:06:23.740]  一群牛一群羊
[00:06:23.740 --> 00:06:24.740]  說著說著
[00:06:24.740 --> 00:06:28.820]  其實真是不容易的
[00:06:28.820 --> 00:06:31.500]  所以第一個試煉
[00:06:31.500 --> 00:06:33.340]  阿伯拉罕都成功了
[00:06:33.340 --> 00:06:38.940]  不過有些跌宕
[00:06:38.940 --> 00:06:41.100]  有時你同學生命都會有這樣的
[00:06:41.100 --> 00:06:43.580]  跟了一半就沒有跟另一半
[00:06:43.580 --> 00:06:47.580]  但是過了這個信心就強了一點
[00:06:47.580 --> 00:06:52.220]  第二個試煉就是他和他的妻子撒拉分離
[00:06:52.220 --> 00:06:53.540]  為什麼分離呢?
[00:06:53.540 --> 00:06:56.500]  因為他去到加拿大的時候有饑荒
[00:06:56.500 --> 00:06:59.260]  那時候的名字叫阿伯蘭
[00:06:59.260 --> 00:07:00.860]  但未改為阿伯拉罕
[00:07:00.860 --> 00:07:03.580]  他去到埃及寄居
[00:07:03.580 --> 00:07:07.420]  因為那裏的饑荒十分嚴重
[00:07:07.420 --> 00:07:09.780]  快要到埃及的時候
[00:07:09.780 --> 00:07:13.020]  阿伯蘭對他的太太撒拉說
[00:07:13.020 --> 00:07:16.900]  你看,我知道你是一個很漂亮的女人
[00:07:16.900 --> 00:07:18.500]  埃及人見到你
[00:07:18.500 --> 00:07:21.540]  一定會說這是他的妻子
[00:07:21.540 --> 00:07:23.020]  他會殺了我
[00:07:23.020 --> 00:07:24.900]  然後把你帶走
[00:07:24.900 --> 00:07:25.900]  不如這樣吧
[00:07:25.900 --> 00:07:28.340]  你叫你做我的妹妹
[00:07:28.340 --> 00:07:29.820]  雖然他把你帶走
[00:07:29.820 --> 00:07:31.620]  我也可以活著一下
[00:07:31.620 --> 00:07:35.300]  我性命因你原故得以保存
[00:07:35.300 --> 00:07:36.300]  但是各位姐妹
[00:07:36.300 --> 00:07:37.940]  如果你的丈夫跟你這樣說
[00:07:37.940 --> 00:07:40.580]  你又會怎樣呢?
[00:07:40.580 --> 00:07:43.700]  我想像撒拉想來想去
[00:07:43.700 --> 00:07:45.860]  都想不到更好的辦法
[00:07:45.860 --> 00:07:48.580]  唯有犧牲小我
[00:07:48.580 --> 00:07:49.900]  完成大我
[00:07:49.900 --> 00:07:52.300]  這個大我就是阿伯拉罕
[00:07:52.300 --> 00:07:53.940]  我們看到
[00:07:53.940 --> 00:07:57.140]  其實
[00:07:57.140 --> 00:07:59.620]  這個都要考驗
[00:07:59.620 --> 00:08:01.980]  考驗撒拉的信心
[00:08:01.980 --> 00:08:05.180]  阿伯拉罕的信心似乎不太好
[00:08:05.180 --> 00:08:07.740]  所以你看到
[00:08:07.740 --> 00:08:10.140]  其實阿伯拉罕在起初的時候
[00:08:10.140 --> 00:08:13.260]  他的招數都學得不太成功
[00:08:13.260 --> 00:08:15.780]  但是
[00:08:15.780 --> 00:08:17.820]  不單止發生過一次
[00:08:17.820 --> 00:08:19.820]  還有十年之後
[00:08:19.820 --> 00:08:21.660]  有個皇帝阿比米勒
[00:08:21.660 --> 00:08:23.940]  又是這樣的情況
[00:08:23.940 --> 00:08:28.260]  阿伯拉罕又叫撒拉稱你為妹妹
[00:08:28.260 --> 00:08:32.660]  阿比米勒就把他帶回了皇宮
[00:08:32.660 --> 00:08:35.540]  但幸好上帝立即禁止他
[00:08:35.540 --> 00:08:37.380]  我們看到其實
[00:08:37.380 --> 00:08:38.500]  在那個情況
[00:08:38.500 --> 00:08:42.780]  阿伯拉罕已經出了吾爾
[00:08:42.780 --> 00:08:44.100]  出了哈蘭
[00:08:44.100 --> 00:08:47.180]  來到加南一段時間
[00:08:47.180 --> 00:08:50.780]  都有這樣的情形發生
[00:08:50.780 --> 00:08:53.580]  我們看到他仍然繼續學習
[00:08:53.580 --> 00:08:55.580]  他的屬靈生命
[00:08:55.580 --> 00:08:57.580]  或者有些人就奇怪
[00:08:57.580 --> 00:08:58.780]  牧師
[00:08:58.780 --> 00:09:01.580]  那時撒拉就八十幾歲了
[00:09:01.580 --> 00:09:03.980]  為甚麼還美得這麼厲害?
[00:09:03.980 --> 00:09:05.980]  有幾個原因
[00:09:05.980 --> 00:09:09.380]  第一 那時的人命長一些
[00:09:09.380 --> 00:09:11.780]  你知不知道阿伯拉罕幾多歲?
[00:09:11.780 --> 00:09:13.580]  175歲
[00:09:13.580 --> 00:09:16.180]  即是我年紀的一半
[00:09:16.180 --> 00:09:18.180]  可能一倍有多
[00:09:18.180 --> 00:09:21.580]  如果撒拉那時八十歲
[00:09:21.580 --> 00:09:23.580]  如果減一半即是四十歲
[00:09:23.580 --> 00:09:27.180]  各位 大家四十歲時都美到像朵花一樣
[00:09:27.180 --> 00:09:28.780]  有可能是這樣
[00:09:28.780 --> 00:09:29.780]  還有
[00:09:29.780 --> 00:09:33.180]  他的美麗是上帝賜給他的
[00:09:33.180 --> 00:09:34.780]  你和我都行不通
[00:09:34.780 --> 00:09:37.980]  可能他用的護膚品和你不同
[00:09:37.980 --> 00:09:39.980]  總而言之他是美麗的
[00:09:39.980 --> 00:09:42.780]  但是阿伯拉罕這個試煉
[00:09:42.780 --> 00:09:46.980]  都好像不是很成功
[00:09:46.980 --> 00:09:50.980]  但是感謝主上帝保守
[00:09:50.980 --> 00:09:52.780]  第三個試煉
[00:09:52.780 --> 00:09:55.180]  就是他和以實瑪利婚離
[00:09:55.180 --> 00:09:56.380]  我們看看
[00:09:56.380 --> 00:09:58.980]  阿伯拉罕那時
[00:09:58.980 --> 00:10:04.980]  接近九十歲都沒有兒子
[00:10:04.980 --> 00:10:10.180]  上帝又應許他的後裔要成為大國
[00:10:10.180 --> 00:10:11.580]  那怎麼辦呢?
[00:10:11.580 --> 00:10:13.780]  撒拉就和阿伯拉罕說
[00:10:13.780 --> 00:10:17.780]  不如我有個埃及的婢女叫夏甲
[00:10:17.780 --> 00:10:19.780]  我將她給你
[00:10:19.780 --> 00:10:22.780]  你和她生了個兒子出來就當是我的
[00:10:22.780 --> 00:10:26.780]  可能撒拉都有好的心
[00:10:26.780 --> 00:10:30.780]  打算可以承傳上帝的旨意
[00:10:30.780 --> 00:10:35.780]  有時候我們就用自己的方法去承傳上帝的旨意
[00:10:35.780 --> 00:10:38.780]  撒拉就這樣做
[00:10:38.780 --> 00:10:43.780]  但是生了個兒子出來之後
[00:10:43.780 --> 00:10:47.780]  過了一段時間
[00:10:47.780 --> 00:10:50.780]  撒拉又生了個兒子
[00:10:50.780 --> 00:10:51.780]  撒拉自己生了個兒子
[00:10:51.780 --> 00:10:53.780]  上帝的應許成就了
[00:10:53.780 --> 00:10:55.780]  那時阿伯拉罕一百歲
[00:10:55.780 --> 00:10:58.780]  撒拉大約生了十年九十歲
[00:10:58.780 --> 00:11:00.780]  生了個兒子
[00:11:00.780 --> 00:11:03.780]  輪到撒拉生了個兒子之後
[00:11:03.780 --> 00:11:07.780]  他就和阿伯拉罕說
[00:11:07.780 --> 00:11:10.780]  將婢女和兒子趕出去
[00:11:10.780 --> 00:11:17.780]  因為婢女夏甲和兒子不能和我的兒子以撒一同承受產業
[00:11:17.780 --> 00:11:19.780]  那麼嚴峻
[00:11:19.780 --> 00:11:22.780]  阿伯拉罕因為這樣說很煩惱
[00:11:22.780 --> 00:11:25.780]  神對阿伯拉罕說
[00:11:25.780 --> 00:11:28.780]  你不用因為這個童子和你的婢女而煩惱
[00:11:28.780 --> 00:11:31.780]  撒拉對你說的話你要聽從
[00:11:31.780 --> 00:11:33.780]  因為他說得對
[00:11:33.780 --> 00:11:36.780]  因為以撒生的才士可以稱為你的後裔
[00:11:36.780 --> 00:11:38.780]  這個婢女的兒子
[00:11:38.780 --> 00:11:39.780]  我都會保護他
[00:11:39.780 --> 00:11:40.780]  叫他成為大國
[00:11:40.780 --> 00:11:42.780]  因為他是你的後裔
[00:11:42.780 --> 00:11:51.780]  阿伯拉罕就將夏甲和兒子趕走了
[00:11:51.780 --> 00:11:53.780]  這個不容易
[00:11:53.780 --> 00:11:54.780]  這個是親生兒子
[00:11:54.780 --> 00:11:55.780]  有血有肉
[00:11:55.780 --> 00:11:58.780]  你知道那裏的荒蕪地大
[00:11:58.780 --> 00:11:59.780]  水也不多
[00:11:59.780 --> 00:12:01.780]  趕走他們會死的
[00:12:01.780 --> 00:12:03.780]  如果你看《創世紀》
[00:12:03.780 --> 00:12:06.780]  你會看到上帝保護了他們
[00:12:06.780 --> 00:12:07.780]  這一招
[00:12:07.780 --> 00:12:11.780]  這個試煉阿伯拉罕就越來越學得好
[00:12:11.780 --> 00:12:14.780]  他學得最好的那個
[00:12:14.780 --> 00:12:18.780]  就是最後那個試煉
[00:12:18.780 --> 00:12:22.780]  就是第四個讀生子以撒分離
[00:12:22.780 --> 00:12:29.780]  阿伯拉罕的兒子大約十多歲
[00:12:29.780 --> 00:12:30.780]  一個童子
[00:12:30.780 --> 00:12:32.780]  不是三、四歲
[00:12:32.780 --> 00:12:35.780]  因為他可以揹柴上山
[00:12:35.780 --> 00:12:37.780]  你揹柴上山
[00:12:37.780 --> 00:12:39.780]  十二歲的時候
[00:12:39.780 --> 00:12:41.780]  媽媽都不會叫你揹柴上山
[00:12:41.780 --> 00:12:43.780]  我見到有些人讀中學
[00:12:43.780 --> 00:12:45.780]  爸爸替他拿書包
[00:12:45.780 --> 00:12:47.780]  讀中學也是
[00:12:47.780 --> 00:12:48.780]  這個時候
[00:12:48.780 --> 00:12:50.780]  有人估計
[00:12:50.780 --> 00:12:53.780]  以撒大約十五到十八歲
[00:12:53.780 --> 00:12:55.780]  上帝對阿伯拉罕說
[00:12:55.780 --> 00:12:56.780]  你帶著你的兒子
[00:12:56.780 --> 00:12:58.780]  就是你所愛的讀生子以撒
[00:12:58.780 --> 00:13:00.780]  到摩利亞地去
[00:13:00.780 --> 00:13:02.780]  在我所要指示你的山上
[00:13:02.780 --> 00:13:05.780]  把他獻為凡濟
[00:13:05.780 --> 00:13:07.780]  他們到了指示他的山上
[00:13:07.780 --> 00:13:10.780]  阿伯拉罕就在那裏捉了個祭壇
[00:13:10.780 --> 00:13:11.780]  擺好柴
[00:13:11.780 --> 00:13:13.780]  捆綁自己的兒子以撒
[00:13:13.780 --> 00:13:16.780]  就將他放在祭壇的柴上
[00:13:16.780 --> 00:13:18.780]  阿伯拉罕伸手拿刀
[00:13:18.780 --> 00:13:20.780]  要宰殺他的兒子
[00:13:20.780 --> 00:13:22.780]  你看到這個時候
[00:13:22.780 --> 00:13:23.780]  阿伯拉罕就有信心
[00:13:23.780 --> 00:13:24.780]  聖經說他
[00:13:24.780 --> 00:13:26.780]  因為他知道
[00:13:26.780 --> 00:13:27.780]  他估計
[00:13:27.780 --> 00:13:29.780]  以撒就死定了
[00:13:29.780 --> 00:13:31.780]  不過上帝會叫他復活
[00:13:31.780 --> 00:13:33.780]  是聖經這樣解釋
[00:13:33.780 --> 00:13:36.780]  其實你不要忘記以撒
[00:13:36.780 --> 00:13:40.780]  以撒是一個十五、十六歲的年輕人
[00:13:40.780 --> 00:13:43.780]  阿伯拉罕的父親已經一百一十幾歲
[00:13:43.780 --> 00:13:46.780]  一個一百一十幾歲的老人家
[00:13:46.780 --> 00:13:50.780]  要捆綁一個十五、十六歲的青年人
[00:13:50.780 --> 00:13:51.780]  容易嗎?
[00:13:51.780 --> 00:13:53.780]  如果他不讓你捆綁
[00:13:53.780 --> 00:13:54.780]  你也捆綁不到
[00:13:54.780 --> 00:13:56.780]  在這裏我看到
[00:13:56.780 --> 00:13:58.780]  其實以撒的信心都很強
[00:13:58.780 --> 00:14:00.780]  現在他肯信服他父親
[00:14:00.780 --> 00:14:01.780]  信服他父親
[00:14:01.780 --> 00:14:03.780]  即是等於信服上帝
[00:14:03.780 --> 00:14:06.780]  其實我很欣賞以撒
[00:14:06.780 --> 00:14:10.780]  在這裏我們看到
[00:14:10.780 --> 00:14:14.780]  阿伯拉罕的四個試煉越來越好
[00:14:14.780 --> 00:14:16.780]  我剛才說到
[00:14:16.780 --> 00:14:18.780]  這個屬靈武功的秘笈
[00:14:18.780 --> 00:14:19.780]  突然有一招
[00:14:19.780 --> 00:14:20.780]  這一招是甚麼呢?
[00:14:20.780 --> 00:14:22.780]  這一招就是信心
[00:14:22.780 --> 00:14:23.780]  我們聖經看到
[00:14:23.780 --> 00:14:24.780]  《雅各書》說
[00:14:24.780 --> 00:14:26.780]  阿伯拉罕信神
[00:14:26.780 --> 00:14:28.780]  這就算為他的義
[00:14:28.780 --> 00:14:31.780]  他也被稱為神的朋友
[00:14:31.780 --> 00:14:34.780]  原來上帝為阿伯拉罕
[00:14:34.780 --> 00:14:37.780]  預備這個鍛煉
[00:14:37.780 --> 00:14:39.780]  這個屬靈秘笈
[00:14:39.780 --> 00:14:40.780]  就是一招
[00:14:40.780 --> 00:14:43.780]  就是要增強他的信心
[00:14:43.780 --> 00:14:45.780]  他晚年與家鄉分離
[00:14:45.780 --> 00:14:47.780]  需要信心
[00:14:47.780 --> 00:14:49.780]  他與妻子撒拉分離
[00:14:49.780 --> 00:14:50.780]  鍛煉到他的信心
[00:14:50.780 --> 00:14:52.780]  他與以實瑪利分離
[00:14:52.780 --> 00:14:53.780]  真的需要信心
[00:14:53.780 --> 00:14:56.780]  他將以撒獻給上帝
[00:14:56.780 --> 00:15:00.780]  這個肯定是信心得到高峰
[00:15:00.780 --> 00:15:01.780]  所以弟兄姊妹
[00:15:01.780 --> 00:15:03.780]  這個屬靈武功的秘笈
[00:15:03.780 --> 00:15:05.780]  就是一招就是信心
[00:15:05.780 --> 00:15:09.780]  今天如果你和我學到對神的信心
[00:15:09.780 --> 00:15:11.780]  你就成功了
[00:15:11.780 --> 00:15:12.780]  我剛才提到
[00:15:12.780 --> 00:15:16.780]  信心無論你年紀大小都可以學
[00:15:16.780 --> 00:15:19.780]  無論你有沒有學識都可以學
[00:15:19.780 --> 00:15:22.780]  無論你是聰明還是愚蠢都可以學
[00:15:22.780 --> 00:15:25.780]  無論你是有錢還是沒錢都可以學
[00:15:25.780 --> 00:15:28.780]  包括我們全因所有的人
[00:15:28.780 --> 00:15:33.780]  都可以學的
[00:15:33.780 --> 00:15:35.780]  這個屬靈秘笈這招
[00:15:35.780 --> 00:15:39.780]  我希望大家可以實踐
[00:15:39.780 --> 00:15:41.780]  你回到家想想
[00:15:41.780 --> 00:15:43.780]  你有什麼是掛心的呢?
[00:15:43.780 --> 00:15:47.780]  年紀大的人掛心多些
[00:15:47.780 --> 00:15:48.780]  現在不是
[00:15:48.780 --> 00:15:49.780]  現在年紀小的人都掛心
[00:15:49.780 --> 00:15:52.780]  因為現在香港的找工作都越來越難
[00:15:52.780 --> 00:15:55.780]  港幣又好像不太行
[00:15:55.780 --> 00:15:57.780]  樓價又好像不太高
[00:15:57.780 --> 00:15:59.780]  自己以為很行
[00:15:59.780 --> 00:16:01.780]  買一層樓現在又發現不是很多錢
[00:16:01.780 --> 00:16:03.780]  找工作都不容易
[00:16:03.780 --> 00:16:07.780]  而且子女長大了又不知道有沒有工作
[00:16:07.780 --> 00:16:09.780]  生活好不好
[00:16:09.780 --> 00:16:12.780]  身體是一個很重要的問題
[00:16:12.780 --> 00:16:15.780]  我們有很多掛心
[00:16:15.780 --> 00:16:17.780]  我鼓勵大家回去想想
[00:16:17.780 --> 00:16:21.780]  你將你心裏面的掛念交給上帝
[00:16:21.780 --> 00:16:27.780]  將你心裏面的渴望交給上帝
[00:16:27.780 --> 00:16:30.780]  如果你說我要找一份很好的工作
[00:16:30.780 --> 00:16:34.780]  甚至我要做一個宣教士
[00:16:34.780 --> 00:16:37.780]  或者我要在教會裏面服侍
[00:16:37.780 --> 00:16:41.780]  這個你將它交給上帝
[00:16:41.780 --> 00:16:43.780]  你憑信心依靠上帝
[00:16:43.780 --> 00:16:45.780]  上帝就為你成就
[00:16:45.780 --> 00:16:49.780]  我要和大家講一件事
[00:16:49.780 --> 00:16:51.780]  就是一個實例
[00:16:51.780 --> 00:17:02.780]  大家都知道我和太太Venny在台灣宣教
[00:17:02.780 --> 00:17:07.780]  有一對年青的宣教士Wayne和Grace
[00:17:07.780 --> 00:17:10.780]  在八月中兩個月前去了台灣
[00:17:10.780 --> 00:17:13.780]  他們的經歷其實是一個信心的經歷
[00:17:13.780 --> 00:17:16.780]  他們似乎學得比阿伯拉罕還要快
[00:17:16.780 --> 00:17:18.780]  他們二十六歲
[00:17:18.780 --> 00:17:22.780]  但是他們願意毀身
[00:17:22.780 --> 00:17:24.780]  成為一個宣教士
[00:17:24.780 --> 00:17:27.780]  而他們做宣教士不是做一年半載旅行宣教
[00:17:27.780 --> 00:17:30.780]  他們以後打算幾十年都在亞洲
[00:17:30.780 --> 00:17:32.780]  主要在台灣
[00:17:32.780 --> 00:17:35.780]  甚至在中國其他地方
[00:17:35.780 --> 00:17:37.780]  或者在東南亞
[00:17:37.780 --> 00:17:41.780]  甚至可能是再遠一些的地方
[00:17:41.780 --> 00:17:47.780]  他們去年七月來過台灣看過
[00:17:47.780 --> 00:17:51.780]  真是覺得神帶領他們
[00:17:51.780 --> 00:17:55.780]  但是他們做宣教士要籌款
[00:17:55.780 --> 00:18:01.780]  美國報道會警會有六百宣教士
[00:18:01.780 --> 00:18:05.780]  他們很懂得和宣教士計數
[00:18:05.780 --> 00:18:07.780]  你應該要籌多少錢才可以去到
[00:18:07.780 --> 00:18:09.780]  每一任四年
[00:18:09.780 --> 00:18:11.780]  他們籌足四年
[00:18:11.780 --> 00:18:13.780]  有教會或者個別支持者
[00:18:13.780 --> 00:18:17.780]  願意承諾每一年支持他們多少
[00:18:17.780 --> 00:18:19.780]  然後才可以過來
[00:18:19.780 --> 00:18:21.780]  而他們的經費
[00:18:21.780 --> 00:18:23.780]  由美國報道會警會計算過
[00:18:23.780 --> 00:18:25.780]  是一百萬港幣
[00:18:25.780 --> 00:18:27.780]  折合一百萬港幣
[00:18:27.780 --> 00:18:29.780]  他們如何籌款呢?
[00:18:29.780 --> 00:18:31.780]  他們在猶他州
[00:18:31.780 --> 00:18:33.780]  猶他州如果你是摩門教徒就容易籌款
[00:18:33.780 --> 00:18:35.780]  因為有很多摩門教
[00:18:35.780 --> 00:18:37.780]  但是基督教是很少的
[00:18:37.780 --> 00:18:40.780]  他們的教會不是報道會
[00:18:40.780 --> 00:18:43.780]  但是不是很少
[00:18:43.780 --> 00:18:45.780]  猶他州的基督教教會
[00:18:45.780 --> 00:18:50.780]  他們要籌款都很辛苦
[00:18:50.780 --> 00:18:53.780]  我記得去年七月來到的時候
[00:18:53.780 --> 00:18:55.780]  台灣最熱的時候
[00:18:55.780 --> 00:18:57.780]  氣溫如果計算體感
[00:18:57.780 --> 00:18:59.780]  就四十多度
[00:18:59.780 --> 00:19:01.780]  而且潮濕
[00:19:01.780 --> 00:19:03.780]  比較猶他的乾燥
[00:19:03.780 --> 00:19:05.780]  剛剛相反
