
[00:00:00.000 --> 00:00:04.320]  今天我講的題目可以說是很嚴肅的題目
[00:07:53.360 --> 00:07:55.160]  「按著定命
[00:07:55.160 --> 00:07:57.960]  人人都有一死
[00:07:57.960 --> 00:08:01.440]  死後且有審判」
[00:08:01.440 --> 00:08:02.560]  我們喜歡不喜歡
[00:08:02.560 --> 00:08:03.760]  聖經說得很清楚
[00:08:03.760 --> 00:08:05.280]  它說我們每個人
[00:08:05.280 --> 00:08:08.000]  在神的定命當中
[00:08:08.000 --> 00:08:10.640]  我們每個人都要面對死亡
[00:08:10.640 --> 00:08:12.200]  而死亡之後
[00:08:12.200 --> 00:08:15.040]  我們就會面對一個審判
[00:08:15.040 --> 00:08:17.400]  聖經很清楚告訴我們
[00:08:17.400 --> 00:08:19.360]  神對人是很公平的
[00:08:19.360 --> 00:08:20.240]  神對人公平就是
[00:08:20.240 --> 00:08:22.480]  我們每個人一出生之後
[00:08:22.480 --> 00:08:24.040]  其實我們都有24小時
[00:08:24.040 --> 00:08:25.640]  今天你有24小時
[00:08:25.640 --> 00:08:26.920]  我有24小時
[00:08:26.920 --> 00:08:28.120]  從來沒有一個人跟你說
[00:08:28.120 --> 00:08:29.240]  我有25小時
[00:08:29.240 --> 00:08:30.360]  我們每個人都很公平
[00:08:30.360 --> 00:08:31.360]  而同樣很公平
[00:08:31.360 --> 00:08:33.000]  就是人一定會死
[00:08:33.000 --> 00:08:35.560]  而同樣人一定會面對審判
[00:08:35.560 --> 00:08:38.440]  而死與審判一個共通點
[00:08:38.440 --> 00:08:40.720]  就是我們不知道何時發生
[00:08:40.720 --> 00:08:42.960]  你跟別人說我們不知道何時
[00:08:42.960 --> 00:08:44.240]  我們不知道何時死
[00:08:44.240 --> 00:08:46.480]  我們也不知道何時發生審判
[00:08:46.480 --> 00:08:48.800]  因為我們連耶穌何時回來
[00:08:48.800 --> 00:08:50.560]  都不知道
[00:08:50.560 --> 00:08:51.880]  更加不可能知道
[00:08:51.880 --> 00:08:54.240]  耶穌何時審判我們
[00:08:54.240 --> 00:08:56.840]  所以當我們面對這句聖經的時候
[00:08:56.840 --> 00:08:59.120]  我們很多時候是避談的
[00:08:59.120 --> 00:09:00.320]  我們不想說死
[00:09:00.320 --> 00:09:02.400]  我們也不想說審判
[00:09:02.400 --> 00:09:04.200]  但是在聖經裏面有一個人物
[00:09:04.200 --> 00:09:07.200]  他對死亡是很瀟灑的
[00:09:07.200 --> 00:09:08.520]  他對死亡是很瀟灑的
[00:09:08.520 --> 00:09:11.560]  他說無論是生是死
[00:09:11.560 --> 00:09:15.680]  總叫基督在我身上照常顯大
[00:09:15.680 --> 00:09:17.440]  這個保羅他講得很瀟灑
[00:09:17.440 --> 00:09:18.720]  他說重點
[00:09:18.720 --> 00:09:22.120]  我們的焦點不要放在死與生
[00:09:22.120 --> 00:09:23.640]  我們的焦點應該放在
[00:09:23.640 --> 00:09:26.720]  究竟上帝仍然擺我有生命
[00:09:26.720 --> 00:09:28.160]  或者叫我去死亡
[00:09:28.160 --> 00:09:30.160]  究竟有什麼意義在這裏
[00:09:30.160 --> 00:09:32.920]  換言之如果過去一年到今天
[00:09:32.920 --> 00:09:35.600]  上帝仍然擺我們在香港這個地方
[00:09:35.600 --> 00:09:36.880]  有時候我就會問上帝
[00:09:36.880 --> 00:09:39.360]  上帝一年這麼多的問題
[00:09:39.360 --> 00:09:40.880]  一年這麼多的挑戰
[00:09:40.880 --> 00:09:43.680]  一年在香港的教會裏面
[00:09:43.680 --> 00:09:44.800]  這麼多的割裂
[00:09:44.800 --> 00:09:47.400]  究竟你仍然擺我在香港
[00:09:47.400 --> 00:09:49.640]  究竟有什麼意義
[00:09:49.640 --> 00:09:50.720]  保羅提醒我們
[00:09:50.720 --> 00:09:52.800]  他說我們不要將焦點
[00:09:52.800 --> 00:09:55.400]  放在自己的生與死
[00:09:55.400 --> 00:09:56.800]  反而看焦點
[00:09:56.800 --> 00:10:00.720]  究竟上帝讓我們今天仍然有生存的時候
[00:10:00.720 --> 00:10:02.880]  我們有什麼目的
[00:10:02.880 --> 00:10:05.040]  前幾天我和一班牧師聊天
[00:10:05.040 --> 00:10:06.200]  不同教會的牧師
[00:10:06.200 --> 00:10:07.800]  就說我們這幾年
[00:10:07.800 --> 00:10:11.480]  其實這幾年香港教會是面對很多危機
[00:10:11.480 --> 00:10:14.080]  由去年開始到現在仍然面對很多危機
[00:10:14.080 --> 00:10:15.800]  我們面對無論政治的危機
[00:10:15.800 --> 00:10:16.840]  經濟的危機
[00:10:16.840 --> 00:10:18.240]  我們見到樓價
[00:10:18.240 --> 00:10:20.240]  劈價一百萬賣樓
[00:10:20.240 --> 00:10:21.920]  我們覺得很多危機
[00:10:21.920 --> 00:10:24.520]  又面對很多人開始想著移民
[00:10:24.520 --> 00:10:28.120]  現在外國的樓盤開始推出來
[00:10:28.120 --> 00:10:29.920]  台灣 澳洲
[00:10:29.920 --> 00:10:31.960]  已經沒有見很久了
[00:10:31.960 --> 00:10:33.200]  最近又推出來
[00:10:33.200 --> 00:10:36.160]  我們發覺香港人好像很多的問題
[00:10:36.160 --> 00:10:37.280]  但其中一方面
[00:10:37.280 --> 00:10:38.160]  我昨天收到一個消息
[00:10:38.160 --> 00:10:39.160]  我又很開心
[00:10:39.160 --> 00:10:41.080]  很多人又移民回來香港
[00:10:41.080 --> 00:10:42.360]  即是回流回來香港
[00:10:42.360 --> 00:10:43.760]  我覺得又幾好
[00:10:43.760 --> 00:10:46.400]  這些消息很振奮我的心
[00:10:46.400 --> 00:10:47.680]  意思就是說
[00:10:47.680 --> 00:10:50.040]  目標不是走或者留
[00:10:50.040 --> 00:10:51.320]  目標就是說
[00:10:51.320 --> 00:10:54.560]  我走有沒有顯明上帝的偉大
[00:10:54.560 --> 00:10:56.960]  我留有沒有顯明上帝的偉大
[00:10:56.960 --> 00:10:59.480]  我生有沒有顯明上帝的偉大
[00:10:59.480 --> 00:11:02.480]  就算我死有沒有顯出上帝的偉大
[00:11:02.480 --> 00:11:04.360]  但今天我們的著眼點
[00:11:04.360 --> 00:11:05.840]  不是生與死
[00:11:05.840 --> 00:11:07.080]  不是走與留
[00:11:07.080 --> 00:11:08.360]  我們的著眼點就是
[00:11:08.360 --> 00:11:12.200]  今天如果上帝仍然擺我在香港這個地方
[00:11:12.200 --> 00:11:15.720]  我仍然深信上帝一定有祂的心意
[00:11:15.720 --> 00:11:17.280]  一定有祂的使命
[00:11:17.280 --> 00:11:20.080]  以致到我願意去承擔上帝
[00:11:20.080 --> 00:11:21.600]  讓我留在香港的使命
[00:11:21.600 --> 00:11:23.920]  繼續讓祂顯為大
[00:11:23.920 --> 00:11:24.760]  Amen
[00:11:24.760 --> 00:11:26.320]  這個就是著眼點
[00:11:26.320 --> 00:11:28.600]  所以保羅為什麼對生死這麼瀟灑
[00:11:28.600 --> 00:11:31.560]  就因為他的著眼點不是生與死
[00:11:31.560 --> 00:11:32.760]  他的著眼點就是
[00:11:32.760 --> 00:11:36.800]  我這個時候上帝給我有什麼使命
[00:11:36.800 --> 00:11:39.400]  當然人生一定有一個終結
[00:11:39.400 --> 00:11:41.960]  這個終結就是白色大寶座審判
[00:11:41.960 --> 00:11:43.000]  這個終結就是說
[00:11:43.000 --> 00:11:45.880]  是結束過去所有舊的東西
[00:11:45.880 --> 00:11:49.200]  我們要面對一個新的東西的中間一個地方
[00:11:49.200 --> 00:11:51.080]  這個地方叫做審判台
[00:11:51.080 --> 00:11:53.560]  是一個白色大寶座審判的地方
[00:11:53.560 --> 00:11:56.520]  換言之這個審判這一點
[00:11:56.520 --> 00:11:59.320]  當我們一面對白色大寶座審判的時候
[00:11:59.320 --> 00:12:02.960]  就面對一個人生舊的東西一個終結
[00:12:02.960 --> 00:12:05.320]  我們再向前是一個新的東西
[00:12:05.320 --> 00:12:08.080]  這個新的東西我一會兒會說
[00:12:08.080 --> 00:12:10.560]  這個審判究竟有沒有標準呢
[00:12:10.560 --> 00:12:11.320]  一定有標準
[00:12:11.320 --> 00:12:14.480]  我們讀一讀哥倫多後書第五章第十節
[00:12:14.480 --> 00:12:16.000]  準備一二三
[00:12:16.000 --> 00:12:20.560]  因為我們眾人必要在基督台前顯露出來
[00:12:20.560 --> 00:12:23.320]  叫各人按著本身所行的
[00:12:23.320 --> 00:12:25.800]  或善或惡仇報
[00:12:25.800 --> 00:12:27.680]  而同樣啟示錄裡面一樣的
[00:12:27.680 --> 00:12:31.240]  去到最後他說 於是海交出其中的死人
[00:12:31.240 --> 00:12:34.080]  死亡和陰間也交出其中的死人
[00:12:34.080 --> 00:12:38.880]  他們都照各人所行的受審判
[00:12:38.880 --> 00:12:40.080]  實踐很清楚
[00:12:40.080 --> 00:12:43.800]  標準就是神審判我們
[00:12:43.800 --> 00:12:50.040]  是按著我們的善或惡去受審判
[00:12:50.040 --> 00:12:52.680]  其實四十多年前當我信耶穌的時候
[00:12:52.680 --> 00:12:55.720]  我的牧師是一個啟示錄專家
[00:12:55.720 --> 00:12:57.880]  我的牧師他很喜歡講啟示錄
[00:12:57.880 --> 00:13:02.840]  而當時全加拿大每個都是請我的牧師
[00:13:02.840 --> 00:13:05.920]  當時我的牧師去到不同的地方講啟示錄
[00:13:05.920 --> 00:13:09.120]  他講啟示錄講得每個人都明白
[00:13:09.120 --> 00:13:11.560]  加上他講得很生動
[00:13:11.560 --> 00:13:14.280]  他會將蝗蟲變成戰鬥機
[00:13:14.280 --> 00:13:20.360]  他可以將任何圖畫變成某些現今的景象
[00:13:20.360 --> 00:13:22.440]  所以很多人很喜歡聽他講啟示錄
[00:13:22.440 --> 00:13:23.760]  一定不會睡覺
[00:13:23.760 --> 00:13:26.680]  因為他講得很開心,眉飛色舞
[00:13:26.680 --> 00:13:28.320]  當我初修信耶穌的時候
[00:13:28.320 --> 00:13:30.840]  我就問這個牧師啟示錄專家
[00:13:30.840 --> 00:13:32.200]  我就問他兩個問題
[00:13:32.200 --> 00:13:35.560]  牧師究竟將來審判我們
[00:13:35.560 --> 00:13:41.320]  或者坐在白色大寶座審判的寶座上的是誰
[00:13:41.320 --> 00:13:42.640]  第二個問題我就問
[00:13:42.640 --> 00:13:46.400]  將來審判的時候的方法怎樣審判
[00:13:46.400 --> 00:13:49.360]  大家不要問我這個問題
[00:13:49.360 --> 00:13:52.920]  誰坐在白色大寶座審判的寶座上的是誰
[00:13:52.920 --> 00:13:54.240]  這個牧師就說
[00:13:54.240 --> 00:13:54.920]  很容易回答
[00:13:54.920 --> 00:13:56.360]  第一個,耶穌
[00:13:56.360 --> 00:13:57.800]  為什麼?這裡說了
[00:13:57.800 --> 00:13:59.160]  基督的什麼?
[00:13:59.160 --> 00:14:00.920]  台前,耶穌
[00:14:00.920 --> 00:14:02.520]  我說這麼簡單?
[00:14:02.520 --> 00:14:03.480]  為什麼是耶穌?
[00:14:03.480 --> 00:14:04.480]  為什麼不是聖父?
[00:14:04.480 --> 00:14:05.560]  為什麼不是聖靈?
[00:14:05.560 --> 00:14:07.080]  我們是有三維一體的
[00:14:07.080 --> 00:14:07.760]  為什麼不是聖父?
[00:14:07.760 --> 00:14:08.720]  為什麼不是聖子?
[00:14:08.720 --> 00:14:10.120]  為什麼不是聖靈?
[00:14:10.120 --> 00:14:11.200]  為什麼是聖子?
[00:14:11.200 --> 00:14:12.320]  他說當然了
[00:14:12.320 --> 00:14:13.120]  一定是耶穌
[00:14:13.120 --> 00:14:14.480]  我說為什麼這麼厲害
[00:14:14.480 --> 00:14:15.360]  這麼大膽
[00:14:15.360 --> 00:14:17.400]  不是,這麼肯定是耶穌
[00:14:17.400 --> 00:14:22.920]  他就說,因為耶穌來過這個世界
[00:14:22.920 --> 00:14:24.480]  為什麼來過這個世界
[00:14:24.480 --> 00:14:27.240]  我們容易接受祂的審判
[00:14:27.240 --> 00:14:29.040]  就是因為祂明白我們
[00:14:29.040 --> 00:14:30.200]  大家明白意思嗎?
[00:14:30.200 --> 00:14:31.360]  祂試過出生
[00:14:31.360 --> 00:14:31.960]  試過死
[00:14:31.960 --> 00:14:32.880]  試過被羞辱
[00:14:32.880 --> 00:14:33.960]  試過被釘
[00:14:33.960 --> 00:14:35.280]  試過在墳墓那邊
[00:14:35.280 --> 00:14:37.080]  祂試過了
[00:14:37.080 --> 00:14:38.880]  所以祂的審判
[00:14:38.880 --> 00:14:40.360]  祂會明白我們
[00:14:40.360 --> 00:14:42.760]  我心裡面說
[00:14:42.760 --> 00:14:43.560]  不合理
[00:14:43.560 --> 00:14:44.680]  我心裡面說而已
[00:14:44.680 --> 00:14:45.440]  我不敢口頭
[00:14:45.440 --> 00:14:46.920]  因為我有一個牧師很兇的
[00:14:46.920 --> 00:14:48.040]  他很嚴厲
[00:14:48.040 --> 00:14:49.640]  不敢跟他吵架
[00:14:49.640 --> 00:14:51.320]  他很兇
[00:14:51.320 --> 00:14:53.120]  他說不合理
[00:14:53.120 --> 00:14:54.000]  第二
[00:14:54.000 --> 00:14:55.760]  我說怎麼審判
[00:14:55.760 --> 00:14:57.040]  哇
[00:14:57.040 --> 00:14:58.720]  人人都要受審判
[00:14:58.720 --> 00:15:00.160]  大家明白意思嗎?
[00:15:00.160 --> 00:15:01.440]  命定人人都要死
[00:15:01.440 --> 00:15:02.840]  死後都要審判
[00:15:02.840 --> 00:15:04.040]  一個一秒鐘都不行
[00:15:04.040 --> 00:15:04.920]  大家明白意思嗎?
[00:15:04.920 --> 00:15:06.440]  一個走過
[00:15:06.440 --> 00:15:07.280]  地獄
[00:15:07.280 --> 00:15:07.960]  天堂
[00:15:07.960 --> 00:15:08.520]  地獄
[00:15:08.520 --> 00:15:08.800]  天堂
[00:15:08.800 --> 00:15:10.400]  都要一段時間
[00:15:10.400 --> 00:15:12.440]  要怎麼審判
[00:15:12.440 --> 00:15:13.320]  我不明白
[00:15:13.320 --> 00:15:15.040]  我就問他怎麼審判
[00:15:15.040 --> 00:15:17.400]  這個答案是四十年前的版本
[00:15:17.400 --> 00:15:18.880]  你跟隔壁說是四十年前的版本
[00:15:18.880 --> 00:15:19.680]  有意思的
[00:15:19.680 --> 00:15:21.600]  為什麼我說是四十年前的版本
[00:15:21.600 --> 00:15:22.480]  這個牧師就有答案
[00:15:22.480 --> 00:15:25.280]  他說很簡單
[00:15:25.280 --> 00:15:27.480]  將來去到審判台前
[00:15:27.480 --> 00:15:30.440]  我們每人面前有一部電視機
[00:15:30.440 --> 00:15:33.280]  然後下面有一部錄影機
[00:15:33.280 --> 00:15:37.560]  然後耶穌就會每人給一餅錄影帶給你
[00:15:37.560 --> 00:15:39.760]  你自己插進去看
[00:15:39.760 --> 00:15:41.200]  你就知道什麼事了
