
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹,我們一起禱告
[00:04:11.000 --> 00:04:13.000]  Yes and No
[00:04:13.000 --> 00:04:15.000]  就是得救的人少麼
[00:04:15.000 --> 00:04:16.000]  如果是少的
[00:04:16.000 --> 00:04:18.000]  主耶穌說是少的
[00:04:18.000 --> 00:04:20.000]  如果不是的
[00:04:20.000 --> 00:04:21.000]  都會很多的
[00:04:21.000 --> 00:04:23.000]  都未必的
[00:04:23.000 --> 00:04:24.000]  表面少
[00:04:24.000 --> 00:04:25.000]  遲些都會多
[00:04:25.000 --> 00:04:26.000]  很簡單的
[00:04:26.000 --> 00:04:28.000]  這些答案不需要
[00:04:28.000 --> 00:04:30.000]  再有很多解釋
[00:04:30.000 --> 00:04:33.000]  但是主耶穌其實是沒有正面地回答
[00:04:33.000 --> 00:04:35.000]  接下來祂所說的話
[00:04:35.000 --> 00:04:36.000]  祂就說
[00:04:36.000 --> 00:04:38.000]  第一句說話祂就說
[00:04:38.000 --> 00:04:41.000]  你們要盡責門
[00:04:41.000 --> 00:04:45.000]  你們要盡責門
[00:04:45.000 --> 00:04:46.000]  某個程度
[00:04:46.000 --> 00:04:47.000]  祂說到責門
[00:04:47.000 --> 00:04:51.000]  其實可能牽扯一點是少
[00:04:51.000 --> 00:04:53.000]  責不是大門
[00:04:53.000 --> 00:04:55.000]  可能牽扯一點是少
[00:04:55.000 --> 00:04:58.000]  但是主耶穌就不正面地回答
[00:04:58.000 --> 00:04:59.000]  少
[00:04:59.000 --> 00:05:01.000]  為什麼呢
[00:05:01.000 --> 00:05:05.000]  其實這裡牽涉到一個問題
[00:05:05.000 --> 00:05:07.000]  很多時候我們問問題
[00:05:07.000 --> 00:05:10.000]  但是我們沒有問到核心的問題
[00:05:10.000 --> 00:05:13.000]  什麼意思呢
[00:05:13.000 --> 00:05:16.000]  當一個人可能看到很多東西的時候
[00:05:16.000 --> 00:05:18.000]  聽到主耶穌說到的時候
[00:05:18.000 --> 00:05:19.000]  然後他就問一個問題
[00:05:19.000 --> 00:05:22.000]  得救的人少麼
[00:05:22.000 --> 00:05:25.000]  有時候我們都會這樣問的
[00:05:25.000 --> 00:05:27.000]  有時候我們都會問
[00:05:27.000 --> 00:05:28.000]  得救的人少麼
[00:05:28.000 --> 00:05:31.000]  或者得救的人多麼
[00:05:31.000 --> 00:05:32.000]  但是其實那個
[00:05:32.000 --> 00:05:36.000]  永遠都不是核心的問題
[00:05:36.000 --> 00:05:37.000]  我問你
[00:05:37.000 --> 00:05:42.000]  譬如說現在我們在加州
[00:05:42.000 --> 00:05:44.000]  在廊山
[00:05:44.000 --> 00:05:49.000]  我看大部分人都是開車來的
[00:05:49.000 --> 00:05:50.000]  我問你一個問題
[00:05:50.000 --> 00:05:53.000]  交通要外少麼
[00:05:53.000 --> 00:05:55.000]  那你怎麼回答
[00:05:55.000 --> 00:05:57.000]  可能多可能少
[00:05:57.000 --> 00:06:00.000]  你心中有個數
[00:06:00.000 --> 00:06:05.000]  但是其實那個不是核心問題
[00:06:05.000 --> 00:06:07.000]  那個核心問題是什麼呢
[00:06:07.000 --> 00:06:09.000]  就是
[00:06:09.000 --> 00:06:11.000]  我有沒有預備好
[00:06:11.000 --> 00:06:12.000]  或者我有沒有小心開車
[00:06:12.000 --> 00:06:16.000]  以致到我不遇到交通意外
[00:06:16.000 --> 00:06:18.000]  是不是
[00:06:18.000 --> 00:06:21.000]  即使說交通意外多麼
[00:06:21.000 --> 00:06:22.000]  或者少麼
[00:06:22.000 --> 00:06:24.000]  那些你一大堆數據
[00:06:24.000 --> 00:06:26.000]  說有多少百分比
[00:06:26.000 --> 00:06:29.000]  星期日早上開車的時候
[00:06:29.000 --> 00:06:31.000]  會有交通意外呢
[00:06:31.000 --> 00:06:35.000]  那個根本是對你和我來說
[00:06:35.000 --> 00:06:39.000]  開車回來是毫無意思的
[00:06:39.000 --> 00:06:41.000]  只有有意思的就是說
[00:06:41.000 --> 00:06:44.000]  交通意外在我身上會不會發生
[00:06:44.000 --> 00:06:46.000]  那個才是有意思的
[00:06:46.000 --> 00:06:48.000]  而這個交通意外在我身上會不會發生
[00:06:48.000 --> 00:06:50.000]  和大圍的數據
[00:06:50.000 --> 00:06:53.000]  基本上是沒有任何直接的關係的
[00:06:53.000 --> 00:06:55.000]  是不是
[00:06:55.000 --> 00:06:58.000]  即使你說只有2%
[00:06:58.000 --> 00:07:02.000]  星期日開車在路上不會遇到意外
[00:07:02.000 --> 00:07:03.000]  只有2%
[00:07:03.000 --> 00:07:04.000]  2%很少
[00:07:04.000 --> 00:07:05.000]  是不是
[00:07:05.000 --> 00:07:06.000]  100個人開車只有2個
[00:07:06.000 --> 00:07:08.000]  98個沒有事
[00:07:08.000 --> 00:07:11.000]  是否代表你可以調以輕心地開車呢
[00:07:11.000 --> 00:07:13.000]  不代表
[00:07:13.000 --> 00:07:15.000]  因為那個問題你問錯了
[00:07:15.000 --> 00:07:20.000]  多與少根本是不影響
[00:07:20.000 --> 00:07:23.000]  你會不會發生意外的
[00:07:23.000 --> 00:07:24.000]  而真正
[00:07:24.000 --> 00:07:26.000]  你是要預備自己不會發生意外
[00:07:26.000 --> 00:07:28.000]  那個才是重要的
[00:07:28.000 --> 00:07:32.000]  如果一個人是有錯誤的觀念
[00:07:32.000 --> 00:07:34.000]  他以為那個統計數字少
[00:07:34.000 --> 00:07:35.000]  而調以輕心
[00:07:35.000 --> 00:07:36.000]  早上開車的時候
[00:07:36.000 --> 00:07:37.000]  又睡著了
[00:07:37.000 --> 00:07:38.000]  又吃早餐
[00:07:38.000 --> 00:07:39.000]  又化妝
[00:07:39.000 --> 00:07:41.000]  在車上
[00:07:41.000 --> 00:07:42.000]  那我告訴你
[00:07:42.000 --> 00:07:47.000]  那個數字不會給他任何的保證
[00:07:47.000 --> 00:07:48.000]  反而來說
[00:07:48.000 --> 00:07:50.000]  那個數字是一個虛假的保證
[00:07:50.000 --> 00:07:51.000]  如果他看到
[00:07:51.000 --> 00:07:52.000]  很少而已
[00:07:52.000 --> 00:07:53.000]  可能2%都沒有
[00:07:53.000 --> 00:07:54.000]  可能1%
[00:07:54.000 --> 00:07:55.000]  可能0.5%而已
[00:07:55.000 --> 00:07:57.000]  那他就這樣亂來
[00:07:57.000 --> 00:07:59.000]  他就大錯特錯
[00:07:59.000 --> 00:08:02.000]  是一個非常愚蠢的人
[00:08:02.000 --> 00:08:04.000]  是嗎
[00:08:04.000 --> 00:08:06.000]  但很多時候
[00:08:06.000 --> 00:08:09.000]  有時候人真是這樣
[00:08:09.000 --> 00:08:11.000]  回教會的人
[00:08:11.000 --> 00:08:12.000]  得救嗎
[00:08:12.000 --> 00:08:14.000]  得救數字少嗎
[00:08:14.000 --> 00:08:17.000]  那可能
[00:08:17.000 --> 00:08:18.000]  即是我不知道
[00:08:18.000 --> 00:08:19.000]  這個神才知道
[00:08:19.000 --> 00:08:20.000]  這些數字
[00:08:20.000 --> 00:08:21.000]  即是將來
[00:08:21.000 --> 00:08:23.000]  即是回天界時神才知道
[00:08:23.000 --> 00:08:24.000]  但譬如
[00:08:24.000 --> 00:08:25.000]  舉例來說
[00:08:25.000 --> 00:08:26.000]  我作個數字
[00:08:26.000 --> 00:08:27.000]  譬如
[00:08:27.000 --> 00:08:28.000]  坐在教會的人
[00:08:28.000 --> 00:08:30.000]  大部份的人都是
[00:08:30.000 --> 00:08:32.000]  會得救的
[00:08:32.000 --> 00:08:36.000]  有90%的了
[00:08:36.000 --> 00:08:38.000]  即是10%不得救而已
[00:08:38.000 --> 00:08:41.000]  那你心裏面就很安心
[00:08:41.000 --> 00:08:43.000]  那你跟剛才所說
[00:08:43.000 --> 00:08:44.000]  那個
[00:08:44.000 --> 00:08:46.000]  開車
[00:08:46.000 --> 00:08:47.000]  有多少發生意外
[00:08:47.000 --> 00:08:49.000]  其實那個是問錯問題的
[00:08:49.000 --> 00:08:52.000]  是嗎
[00:08:52.000 --> 00:08:54.000]  任何這些數字
[00:08:54.000 --> 00:08:55.000]  多與少
[00:08:55.000 --> 00:08:58.000]  其實都是無關的
[00:08:58.000 --> 00:09:00.000]  個關係呢
[00:09:00.000 --> 00:09:02.000]  就是
[00:09:02.000 --> 00:09:03.000]  如果要問
[00:09:03.000 --> 00:09:05.000]  是應該怎樣問呢
[00:09:05.000 --> 00:09:07.000]  我能夠得救嗎
[00:09:07.000 --> 00:09:09.000]  是嗎
[00:09:09.000 --> 00:09:10.000]  但很多時候
[00:09:10.000 --> 00:09:11.000]  人聽道都是一樣的
[00:09:11.000 --> 00:09:12.000]  即是
[00:09:12.000 --> 00:09:14.000]  即是想到大衛而已
[00:09:14.000 --> 00:09:17.000]  想到其他身邊而已
[00:09:17.000 --> 00:09:19.000]  好像大衛的圖畫
[00:09:19.000 --> 00:09:20.000]  就能夠代表到
[00:09:20.000 --> 00:09:22.000]  我是一定在其中的了
[00:09:22.000 --> 00:09:23.000]  但是
[00:09:23.000 --> 00:09:24.000]  很多時候
[00:09:24.000 --> 00:09:27.000]  那個都不是核心的問題
[00:09:27.000 --> 00:09:28.000]  那個人
[00:09:28.000 --> 00:09:29.000]  如果要問主耶穌
[00:09:29.000 --> 00:09:30.000]  他應該就要問
[00:09:30.000 --> 00:09:32.000]  主耶穌我怎麼可以得救
[00:09:32.000 --> 00:09:33.000]  是嗎
[00:09:33.000 --> 00:09:34.000]  他不是說得
[00:09:34.000 --> 00:09:35.000]  他不應該問得救的人
[00:09:35.000 --> 00:09:36.000]  小媽或者多媽
[00:09:36.000 --> 00:09:37.000]  是嗎
[00:09:37.000 --> 00:09:39.000]  同樣我相信
[00:09:39.000 --> 00:09:41.000]  有時我們都是要問一個
[00:09:41.000 --> 00:09:43.000]  這樣的問題
[00:09:43.000 --> 00:09:44.000]  不是說
[00:09:44.000 --> 00:09:46.000]  大衛是怎樣
[00:09:46.000 --> 00:09:48.000]  大衛是
[00:09:48.000 --> 00:09:50.000]  得不得救或者大衛是
[00:09:50.000 --> 00:09:52.000]  會不會最後
[00:09:52.000 --> 00:09:54.000]  蒙神月立
[00:09:54.000 --> 00:09:56.000]  以夜要問
[00:09:56.000 --> 00:09:57.000]  我得不得救
[00:09:57.000 --> 00:09:59.000]  我會不會問蒙神月立
[00:09:59.000 --> 00:10:00.000]  那才是重要的問題
[00:10:00.000 --> 00:10:01.000]  所以
[00:10:01.000 --> 00:10:03.000]  主耶穌你看到在這個答案
[00:10:03.000 --> 00:10:05.000]  他即時就
[00:10:05.000 --> 00:10:08.000]  把手指指回去
[00:10:08.000 --> 00:10:10.000]  個別聽道的人
[00:10:10.000 --> 00:10:11.000]  他說你們
[00:10:11.000 --> 00:10:12.000]  當然
[00:10:12.000 --> 00:10:14.000]  「們」就是因為一班人
[00:10:14.000 --> 00:10:15.000]  在這裏聽
[00:10:15.000 --> 00:10:16.000]  但是
[00:10:16.000 --> 00:10:18.000]  所以說你要盡責「們」
[00:10:18.000 --> 00:10:19.000]  其實他如果要回答
[00:10:19.000 --> 00:10:20.000]  單對
[00:10:20.000 --> 00:10:23.000]  單獨面對那個人的時候
[00:10:23.000 --> 00:10:24.000]  可能那個人就問主耶穌
[00:10:24.000 --> 00:10:25.000]  得救的人小媽的時候
[00:10:25.000 --> 00:10:26.000]  主耶穌的答案就是
[00:10:26.000 --> 00:10:27.000]  你要盡責「們」
[00:10:27.000 --> 00:10:29.000]  是嗎
[00:10:29.000 --> 00:10:33.000]  其實都是一樣
[00:10:33.000 --> 00:10:36.000]  信仰永遠都是單獨的
[00:10:36.000 --> 00:10:38.000]  信仰
[00:10:38.000 --> 00:10:40.000]  在活動的層面
[00:10:40.000 --> 00:10:42.000]  有那個群體性
[00:10:42.000 --> 00:10:44.000]  即是我們一齊聚會
[00:10:44.000 --> 00:10:45.000]  一齊敬拜
[00:10:45.000 --> 00:10:46.000]  一齊禱告
[00:10:46.000 --> 00:10:47.000]  一齊查經
[00:10:47.000 --> 00:10:49.000]  這些有活動的方面
[00:10:49.000 --> 00:10:50.000]  有那個群體性
[00:10:50.000 --> 00:10:52.000]  即是你
[00:10:52.000 --> 00:10:53.000]  單獨
[00:10:53.000 --> 00:10:54.000]  有些人有個錯誤的觀念
[00:10:54.000 --> 00:10:56.000]  就是信仰就是單獨的時候
[00:10:56.000 --> 00:10:58.000]  我在活動的層面
[00:10:58.000 --> 00:11:00.000]  單獨其實是沒有這個可能的
[00:11:00.000 --> 00:11:02.000]  你又不回教會
[00:11:02.000 --> 00:11:03.000]  又自己
[00:11:03.000 --> 00:11:05.000]  打算自己一個人搞定
[00:11:05.000 --> 00:11:06.000]  在活動的層面
[00:11:06.000 --> 00:11:07.000]  信仰是沒有單獨
[00:11:07.000 --> 00:11:09.000]  因為信仰在活動的層面
[00:11:09.000 --> 00:11:10.000]  是有個群體性
[00:11:10.000 --> 00:11:12.000]  是一定是教會的
[00:11:12.000 --> 00:11:14.000]  一定是聚集的
[00:11:14.000 --> 00:11:16.000]  是不是
[00:11:16.000 --> 00:11:17.000]  即是主耶穌都說
[00:11:17.000 --> 00:11:19.000]  有兩三個人奉我的名禱告
[00:11:19.000 --> 00:11:21.000]  那裡是要有同人一起禱告的
[00:11:21.000 --> 00:11:22.000]  是不是
[00:11:22.000 --> 00:11:24.000]  我就在你們中間
[00:11:24.000 --> 00:11:26.000]  這個在活動的層面
[00:11:26.000 --> 00:11:28.000]  是有個群體性的
[00:11:28.000 --> 00:11:30.000]  但是在關係
[00:11:30.000 --> 00:11:32.000]  和神關係的層面
[00:11:32.000 --> 00:11:34.000]  和神關係的層面
[00:11:34.000 --> 00:11:35.000]  永遠都是
[00:11:35.000 --> 00:11:37.000]  即是只有單獨性的
[00:11:37.000 --> 00:11:40.000]  你怎樣去和神有關係
[00:11:40.000 --> 00:11:41.000]  和隔離的人
[00:11:41.000 --> 00:11:42.000]  怎樣和神有關係
[00:11:42.000 --> 00:11:45.000]  是與你無關的
[00:11:45.000 --> 00:11:47.000]  真是無關的
[00:11:47.000 --> 00:11:48.000]  你說我回到一間
[00:11:48.000 --> 00:11:50.000]  很屬靈的教會
[00:11:50.000 --> 00:11:52.000]  得救的人很多
[00:11:52.000 --> 00:11:53.000]  大部分的人都得救
[00:11:53.000 --> 00:11:55.000]  每個人都很屬靈的
[00:11:55.000 --> 00:11:58.000]  那和你有沒有關係呢
[00:11:58.000 --> 00:11:59.000]  某個程度上
[00:11:59.000 --> 00:12:01.000]  我都感染到那些屬靈氣氛
[00:12:01.000 --> 00:12:02.000]  因為大部分人
[00:12:02.000 --> 00:12:04.000]  都很屬靈的時候
[00:12:04.000 --> 00:12:05.000]  但是那個是
[00:12:05.000 --> 00:12:06.000]  你感染到那些屬靈氣氛
[00:12:06.000 --> 00:12:08.000]  不代表你是真的屬靈
[00:12:08.000 --> 00:12:09.000]  你明白嗎
[00:12:09.000 --> 00:12:12.000]  是很不同的
[00:12:12.000 --> 00:12:14.000]  而有時候
[00:12:14.000 --> 00:12:17.000]  人很容易有這種錯覺
[00:12:17.000 --> 00:12:18.000]  所以主耶穌
[00:12:18.000 --> 00:12:19.000]  將這個問題
[00:12:19.000 --> 00:12:21.000]  好像拋回
[00:12:21.000 --> 00:12:24.000]  指向那個單獨問的人
[00:12:24.000 --> 00:12:28.000]  就是你要盡責任
[00:12:28.000 --> 00:12:29.000]  你不需要問我
[00:12:29.000 --> 00:12:31.000]  得救的人多與少
[00:12:31.000 --> 00:12:33.000]  你只是確保
[00:12:33.000 --> 00:12:35.000]  你是可以盡去的
[00:12:35.000 --> 00:12:38.000]  其實
[00:12:38.000 --> 00:12:40.000]  接著下來的時候
[00:12:40.000 --> 00:12:41.000]  你就看到
[00:12:41.000 --> 00:12:43.000]  就有趣
[00:12:43.000 --> 00:12:44.000]  就是說
[00:12:44.000 --> 00:12:45.000]  我告訴你們
[00:12:45.000 --> 00:12:46.000]  將來有許多人
[00:12:46.000 --> 00:12:47.000]  想要進去
[00:12:47.000 --> 00:12:48.000]  卻是不能
[00:12:48.000 --> 00:12:49.000]  你們要盡責門
[00:12:49.000 --> 00:12:50.000]  因為引進滅亡
[00:12:50.000 --> 00:12:51.000]  門是寬的
[00:12:51.000 --> 00:12:52.000]  路是大的
[00:12:52.000 --> 00:12:53.000]  進去的人也多
[00:12:53.000 --> 00:12:54.000]  引到永生
[00:12:54.000 --> 00:12:55.000]  門是窄的
[00:12:55.000 --> 00:12:56.000]  路是小的
[00:12:56.000 --> 00:12:57.000]  走著的人也少
[00:12:57.000 --> 00:12:58.000]  這裡就做了一個
[00:12:58.000 --> 00:13:00.000]  就是所謂做了一個對比
[00:13:00.000 --> 00:13:02.000]  就是有兩道門
[00:13:02.000 --> 00:13:04.000]  一條的兩道門
[00:13:04.000 --> 00:13:05.000]  就是兩條路
[00:13:05.000 --> 00:13:06.000]  一個是責門
[00:13:06.000 --> 00:13:08.000]  一個是寬門
[00:13:08.000 --> 00:13:11.000]  進去的人
[00:13:11.000 --> 00:13:15.000]  有多有少
[00:13:15.000 --> 00:13:16.000]  接著
[00:13:16.000 --> 00:13:18.000]  主耶穌解釋
[00:13:18.000 --> 00:13:19.000]  有多有少的時候
[00:13:19.000 --> 00:13:20.000]  他就解釋
[00:13:20.000 --> 00:13:22.000]  究竟哪道門
[00:13:22.000 --> 00:13:23.000]  多的是去到哪裏
[00:13:23.000 --> 00:13:25.000]  少的是去到哪裏呢
[00:13:25.000 --> 00:13:26.000]  他就說
[00:13:26.000 --> 00:13:27.000]  責門呢
[00:13:27.000 --> 00:13:29.000]  你們要盡責門
[00:13:29.000 --> 00:13:30.000]  因為引到滅亡
[00:13:30.000 --> 00:13:31.000]  門是寬的
[00:13:31.000 --> 00:13:32.000]  路是大的
[00:13:32.000 --> 00:13:34.000]  這條寬的門
[00:13:34.000 --> 00:13:36.000]  引到一條很大的路
[00:13:36.000 --> 00:13:38.000]  其實是滅亡的
[00:13:38.000 --> 00:13:41.000]  很多人去到那裏
[00:13:41.000 --> 00:13:44.000]  接著就有一條的責路
[00:13:44.000 --> 00:13:45.000]  有一條小路
[00:13:45.000 --> 00:13:46.000]  有一條責門
[00:13:46.000 --> 00:13:48.000]  但是找到的人很少
[00:13:48.000 --> 00:13:50.000]  但是那裏是引到永生
[00:13:50.000 --> 00:13:51.000]  在這裡的
[00:13:51.000 --> 00:13:55.000]  寬與責這兩道門
[00:13:55.000 --> 00:13:57.000]  或者大與小這兩條的路
[00:13:57.000 --> 00:14:01.000]  就講到
[00:14:01.000 --> 00:14:06.000]  大多數的人是找不到
[00:14:06.000 --> 00:14:10.000]  或者大多數的人是忽略了
[00:14:10.000 --> 00:14:13.000]  是沒有去到那裏
[00:14:13.000 --> 00:14:15.000]  你想想一條大的路
[00:14:15.000 --> 00:14:18.000]  一條寬的門
[00:14:18.000 --> 00:14:21.000]  永遠都是容易的
[00:14:21.000 --> 00:14:22.000]  永遠都是容易找到的
[00:14:22.000 --> 00:14:24.000]  是不是
[00:14:24.000 --> 00:14:26.000]  可能大家都有個經驗
[00:14:26.000 --> 00:14:27.000]  有時候
[00:14:27.000 --> 00:14:30.000]  譬如你去找一些入口
[00:14:30.000 --> 00:14:32.000]  那個門是很大的
[00:14:32.000 --> 00:14:33.000]  很多人向著那個方向
[00:14:33.000 --> 00:14:35.000]  你也會找到
[00:14:35.000 --> 00:14:37.000]  有時候我們有個經驗就是
[00:14:37.000 --> 00:14:38.000]  為什麼走來走去都找不到
[00:14:38.000 --> 00:14:40.000]  接著原來在那裏
[00:14:40.000 --> 00:14:41.000]  那裏有條小路
[00:14:41.000 --> 00:14:43.000]  有條很小的門
[00:14:43.000 --> 00:14:45.000]  那你找來找去找了很久
[00:14:45.000 --> 00:14:46.000]  你錯過了
[00:14:46.000 --> 00:14:48.000]  大家都有這樣的經驗
[00:14:48.000 --> 00:14:50.000]  可能是少的
[00:14:50.000 --> 00:14:52.000]  而在這個寬與責門的時候
[00:14:52.000 --> 00:14:55.000]  Jerry So就講出了一個事實
[00:14:55.000 --> 00:14:56.000]  其實他在這裏
[00:14:56.000 --> 00:14:59.000]  講出了一個事實就是說
[00:14:59.000 --> 00:15:02.000]  有時候容易的路
[00:15:02.000 --> 00:15:08.000]  未必就是那條正確的路
[00:15:08.000 --> 00:15:12.000]  有時候很多人去的地方
[00:15:12.000 --> 00:15:14.000]  未必是你跟著一起去
[00:15:14.000 --> 00:15:22.000]  未必是一個引進永生的門
[00:15:22.000 --> 00:15:28.000]  我們每個人都要小心地去選擇
[00:15:28.000 --> 00:15:31.000]  而在這個小心地選擇的過程的時候
[00:15:31.000 --> 00:15:35.000]  我們要確保我們找到Jerry So
[00:15:35.000 --> 00:15:37.000]  所以我們要找到那條責門
[00:15:37.000 --> 00:15:41.000]  因為那條是永生的門
[00:15:41.000 --> 00:15:44.000]  這個責門本身
[00:15:44.000 --> 00:15:47.000]  標誌著是有困難的
[00:15:47.000 --> 00:15:49.000]  上一次都講過
[00:15:49.000 --> 00:15:51.000]  在決責方面
[00:15:51.000 --> 00:15:53.000]  有時候可能會帶來
[00:15:53.000 --> 00:15:58.000]  你跟人與人之間的張力
[00:15:58.000 --> 00:16:03.000]  甚至乎好像有衝突的
[00:16:03.000 --> 00:16:05.000]  在這個責門的時候
[00:16:05.000 --> 00:16:08.000]  標誌著你要逼進去
[00:16:08.000 --> 00:16:11.000]  你是要付上努力的
[00:16:11.000 --> 00:16:15.000]  責門可能大家都
[00:16:15.000 --> 00:16:17.000]  現在比較少想像
