
[00:00:00.000 --> 00:00:07.800]  今天分享的題目是「撒加利亞眾 傳揚基督的拯救和平安」
[00:04:03.700 --> 00:04:05.000]  所以兩兄弟那麼有趣
[00:04:05.000 --> 00:04:06.800]  一個喜歡愛華頓
[00:04:06.800 --> 00:04:09.900]  另外喜歡同事的利物浦
[00:04:09.900 --> 00:04:11.000]  我也問他
[00:04:11.000 --> 00:04:14.600]  「你有沒有收到利物浦門票的消息?」
[00:04:14.600 --> 00:04:16.700]  他說「人們知道我喜歡利物浦」
[00:04:16.700 --> 00:04:18.200]  「早就告訴我了」
[00:04:18.200 --> 00:04:21.000]  「所以我也買到門票了」
[00:04:21.000 --> 00:04:24.400]  不過我相信弟兄請我看那張票
[00:04:24.400 --> 00:04:27.200]  應該是比較漂亮的
[00:04:27.200 --> 00:04:30.600]  所以足球迷有足球迷的好消息
[00:04:30.600 --> 00:04:31.800]  說了這麼久
[00:04:31.800 --> 00:04:35.200]  不如也要說說信仰生命的好消息
[00:04:35.200 --> 00:04:37.600]  我不知道今天你會不會
[00:04:37.600 --> 00:04:41.200]  有時候都和別人分享信仰生命的好消息
[00:04:41.200 --> 00:04:43.300]  我很多時候都喜歡和朋友分享
[00:04:43.300 --> 00:04:44.700]  特別是我自己
[00:04:44.700 --> 00:04:47.800]  其中有一個老師教的工作坊
[00:04:47.800 --> 00:04:49.500]  我是很想上的
[00:04:49.500 --> 00:04:51.100]  但是我不知道有沒有得上
[00:04:51.100 --> 00:04:52.100]  以及什麼時候可以上
[00:04:52.100 --> 00:04:55.200]  但是最近有個朋友和我分享了好消息
[00:04:55.200 --> 00:04:56.100]  他說「你知不知道」
[00:04:56.100 --> 00:04:57.500]  「那個老師將會在那天」
[00:04:57.500 --> 00:04:59.500]  「在哪裡開工作坊」
[00:04:59.500 --> 00:05:01.400]  我說「哇!正啊!」
[00:05:01.400 --> 00:05:03.900]  剛好那個時段我又上到了
[00:05:03.900 --> 00:05:07.000]  於是我就報名去參加了
[00:05:07.000 --> 00:05:09.000]  很多時候我們都會
[00:05:09.000 --> 00:05:12.200]  和我們身邊的朋友分享好消息
[00:05:12.200 --> 00:05:13.300]  但是今天我想問一下
[00:05:13.300 --> 00:05:16.400]  今天我們又怎樣和我們身邊的朋友
[00:05:16.400 --> 00:05:20.900]  去分享福音的好消息呢?
[00:05:20.900 --> 00:05:22.500]  今天我們會一起去看
[00:05:22.500 --> 00:05:26.800]  《老家福音》一章57至80年一段聖經
[00:05:26.800 --> 00:05:28.600]  我們會一起去學
[00:05:28.600 --> 00:05:31.200]  我們是怎樣藉著薩加利亞
[00:05:31.200 --> 00:05:34.000]  和伊利沙伯的生命
[00:05:34.000 --> 00:05:36.000]  他們的生命裡面
[00:05:36.000 --> 00:05:37.500]  給了什麼功課
[00:05:37.500 --> 00:05:38.800]  我們去學習
[00:05:38.800 --> 00:05:42.800]  怎樣去傳揚基督的拯救和平安呢?
[00:05:42.800 --> 00:05:45.000]  我們一起看看今天的聖經
[00:05:45.000 --> 00:05:47.100]  好!今天分享的第一點
[00:05:47.100 --> 00:05:52.100]  是在生命之中堅持行出神的旨意
[00:05:52.100 --> 00:05:55.200]  我們首先一起讀一章57至63節
[00:05:55.200 --> 00:05:55.700]  我們一起讀
[00:05:55.700 --> 00:05:56.800]  一二三
[00:05:56.800 --> 00:05:59.500]  伊利沙伯的產期到了
[00:05:59.500 --> 00:06:02.000]  就生了一個兒子
[00:06:02.000 --> 00:06:04.400]  論你親族聽見主
[00:06:04.400 --> 00:06:06.500]  向他大師憐憫
[00:06:06.500 --> 00:06:08.900]  就和他一同歡樂
[00:06:08.900 --> 00:06:10.300]  到了第八天
[00:06:10.300 --> 00:06:13.800]  他們來要給孩子行割禮
[00:06:13.800 --> 00:06:16.500]  並要叫他父親的名字
[00:06:16.500 --> 00:06:18.700]  叫他薩加利亞
[00:06:18.700 --> 00:06:19.900]  他母親說
[00:06:19.900 --> 00:06:20.800]  不可
[00:06:20.800 --> 00:06:22.700]  要叫他約翰
[00:06:22.700 --> 00:06:23.800]  他們說
[00:06:23.800 --> 00:06:27.400]  你親族中沒有叫這名字的
[00:06:27.400 --> 00:06:30.600]  他們就向他父親打手式
[00:06:30.600 --> 00:06:34.200]  問他要叫這孩子什麼名字
[00:06:34.200 --> 00:06:36.900]  他要了一塊寫字的版
[00:06:36.900 --> 00:06:38.500]  就寫上書
[00:06:38.500 --> 00:06:40.800]  他的名字是約翰
[00:06:40.800 --> 00:06:43.100]  他們見到稀奇
[00:06:43.100 --> 00:06:44.600]  我們看完聖經
[00:06:44.600 --> 00:06:47.300]  伊利沙伯產期到生了一個嬰兒
[00:06:47.300 --> 00:06:48.900]  生了一個嬰兒之後
[00:06:48.900 --> 00:06:50.000]  這裡告訴我們
[00:06:50.000 --> 00:06:51.400]  他的論你親族
[00:06:51.400 --> 00:06:52.700]  就是親戚朋友
[00:06:52.700 --> 00:06:54.300]  很開心
[00:06:54.300 --> 00:06:55.400]  來到因為
[00:06:55.400 --> 00:06:58.600]  和他一起去歡喜快樂
[00:06:58.600 --> 00:07:01.400]  而我們看到那些親戚朋友來到
[00:07:01.400 --> 00:07:02.700]  代表了一件事
[00:07:02.700 --> 00:07:06.500]  之前伊利沙伯進入了一段隱藏的時期
[00:07:06.500 --> 00:07:07.900]  但是現在不需要了
[00:07:07.900 --> 00:07:08.800]  現在因為
[00:07:08.800 --> 00:07:10.800]  我們看到他的親戚朋友來到
[00:07:10.800 --> 00:07:12.400]  和他一起歡喜快樂
[00:07:12.400 --> 00:07:15.100]  聖經說論你親族聽見主
[00:07:15.100 --> 00:07:17.300]  向他大師憐憫
[00:07:17.300 --> 00:07:18.800]  就是說我們知道伊利沙伯
[00:07:18.800 --> 00:07:20.100]  在老年的時候
[00:07:20.100 --> 00:07:21.600]  能夠生一個兒子
[00:07:21.600 --> 00:07:23.400]  這個喜樂的訊息
[00:07:23.400 --> 00:07:25.200]  叫那些親戚朋友
[00:07:25.200 --> 00:07:27.500]  和他一起歡喜快樂
[00:07:27.500 --> 00:07:29.200]  接著我們繼續讀下去的時候
[00:07:29.200 --> 00:07:31.600]  原來按照舊約的律例
[00:07:31.600 --> 00:07:32.800]  嬰兒出生之後
[00:07:32.800 --> 00:07:35.800]  第八天就要接受葛禮
[00:07:35.800 --> 00:07:39.600]  葛禮我們知道是上帝給阿伯拉罕
[00:07:39.600 --> 00:07:42.100]  和他後裔一個憑證
[00:07:42.100 --> 00:07:44.800]  也代表著上帝和阿伯拉罕
[00:07:44.800 --> 00:07:46.900]  和他後裔所立的約
[00:07:46.900 --> 00:07:48.600]  在舊約裡面
[00:07:48.600 --> 00:07:50.800]  通常一個嬰兒出生的時候
[00:07:50.800 --> 00:07:52.500]  就已經改名了
[00:07:52.500 --> 00:07:53.700]  但是有時候
[00:07:53.700 --> 00:07:57.500]  也到了葛禮的時候再改名
[00:07:57.500 --> 00:07:58.800]  例如我們知道
[00:07:58.800 --> 00:08:01.500]  阿伯拉罕之後叫做阿伯拉罕
[00:08:01.500 --> 00:08:05.200]  耶穌也在葛禮的時候被改名
[00:08:05.200 --> 00:08:07.400]  在這裡也帶出了
[00:08:07.400 --> 00:08:09.200]  其實約翰是代表著
[00:08:09.200 --> 00:08:12.800]  阿伯拉罕的約的承傳
[00:08:12.800 --> 00:08:16.600]  而當時依照當時的習俗
[00:08:16.600 --> 00:08:21.600]  男的嬰兒應該是照著爺爺的名字來命名
[00:08:21.600 --> 00:08:22.800]  但是在這裡
[00:08:22.800 --> 00:08:25.600]  撒加利亞和伊利沙伯的親戚朋友
[00:08:25.600 --> 00:08:29.300]  就說你將兒子叫做撒加利亞
[00:08:29.300 --> 00:08:31.000]  為什麼叫做撒加利亞呢?
[00:08:31.000 --> 00:08:33.900]  因為可能撒加利亞也很高靈了
[00:08:33.900 --> 00:08:38.000]  所以當時就按著他父親的名字去改名
[00:08:38.000 --> 00:08:40.000]  但是在這裡就很奇怪了
[00:08:40.000 --> 00:08:42.300]  伊利沙伯堅持
[00:08:42.300 --> 00:08:43.600]  他說不行
[00:08:43.600 --> 00:08:46.200]  要叫他做約翰
[00:08:46.200 --> 00:08:48.000]  但是如果我們記得
[00:08:48.000 --> 00:08:50.200]  是因為當天使
[00:08:50.200 --> 00:08:52.300]  向撒加利亞顯現的時候
[00:08:52.300 --> 00:08:53.200]  跟他宣告
[00:08:53.200 --> 00:08:55.500]  你將要生一個孩子
[00:08:55.500 --> 00:08:58.500]  你要將他叫做約翰
[00:08:58.500 --> 00:09:00.800]  在這裡我們看到
[00:09:00.800 --> 00:09:04.100]  伊利沙伯他謹記了神跟他說的話
[00:09:04.100 --> 00:09:05.200]  那你說不是啊
[00:09:05.200 --> 00:09:07.100]  天使只是跟撒加利亞說的
[00:09:07.100 --> 00:09:08.200]  那條撒加利亞不信
[00:09:08.200 --> 00:09:10.200]  他就變成阿爸了
[00:09:10.200 --> 00:09:13.700]  我們相信撒加利亞一定有用寫字
[00:09:13.700 --> 00:09:16.400]  將這個信息告訴伊利沙伯聽的
[00:09:16.400 --> 00:09:20.300]  所以伊利沙伯也謹記了神的話語
[00:09:20.300 --> 00:09:23.400]  要叫他叫做約翰
[00:09:23.400 --> 00:09:24.900]  但是很特別
[00:09:24.900 --> 00:09:27.900]  因為當時他的親戚朋友就說
[00:09:27.900 --> 00:09:29.900]  什麼這麼奇怪啊
[00:09:29.900 --> 00:09:31.900]  因為在你的親族裡面
[00:09:31.900 --> 00:09:34.400]  沒有人叫這個名字的
[00:09:34.400 --> 00:09:36.400]  所以當時有很多不同的聲音
[00:09:36.400 --> 00:09:37.200]  不跟他說
[00:09:37.200 --> 00:09:39.000]  親族裡面沒有人叫這個名字的
[00:09:39.000 --> 00:09:40.700]  為什麼你會叫做約翰
[00:09:40.700 --> 00:09:43.200]  於是問完伊利沙伯之後
[00:09:43.200 --> 00:09:47.300]  他就將焦點轉向撒加利亞
[00:09:47.300 --> 00:09:48.900]  撒加利亞說不了話的
[00:09:48.900 --> 00:09:50.900]  所以他們就打手式跟他說
[00:09:50.900 --> 00:09:54.200]  那你說孩子應該叫什麼名字
[00:09:54.200 --> 00:09:56.100]  撒加利亞因為不能夠說話
[00:09:56.100 --> 00:09:57.700]  所以他們給了他一個木板
[00:09:57.700 --> 00:10:01.600]  通常當時有一塊木板上面
[00:10:01.600 --> 00:10:04.400]  鋪一塊有鈉的一層
[00:10:04.400 --> 00:10:06.200]  他們就在上面寫東西
[00:10:06.200 --> 00:10:09.000]  那撒加利亞同樣寫說
[00:10:09.000 --> 00:10:13.000]  他的名字是約翰
[00:10:13.000 --> 00:10:15.700]  如果我們看看伊利沙伯
[00:10:15.700 --> 00:10:18.100]  和撒加利亞的回應
[00:10:18.100 --> 00:10:22.200]  他們兩個都謹記了神的話語
[00:10:22.200 --> 00:10:24.400]  所以當人問他的時候
[00:10:24.400 --> 00:10:26.800]  他們沒有其他的解釋
[00:10:26.800 --> 00:10:30.000]  沒有其他的花巧
[00:10:30.000 --> 00:10:32.200]  兩個都直接說
[00:10:32.200 --> 00:10:35.300]  一個說要叫他約翰
[00:10:35.300 --> 00:10:36.700]  另一個很清晰
[00:10:36.700 --> 00:10:39.400]  他的名字是約翰
[00:10:39.400 --> 00:10:41.100]  因為神跟他們說了
[00:10:41.100 --> 00:10:42.600]  他們謹記了神的話
[00:10:42.600 --> 00:10:44.200]  而他們堅定
[00:10:44.200 --> 00:10:45.700]  縱然有很多的聲音
[00:10:45.700 --> 00:10:49.000]  堅定去行出神的旨意
[00:10:49.000 --> 00:10:53.100]  當撒加利亞和伊利沙伯回應的時候
[00:10:53.100 --> 00:10:54.900]  聖經告訴我們
[00:10:54.900 --> 00:10:59.000]  眾人都覺得很驚奇
[00:10:59.000 --> 00:11:01.200]  今天我們學第一個功課
[00:11:01.200 --> 00:11:03.800]  就是原來當我們的生命
[00:11:03.800 --> 00:11:07.900]  堅持去行出神旨意的時候
[00:11:07.900 --> 00:11:10.800]  人就能從我們的生命裡面
[00:11:10.800 --> 00:11:14.700]  去看到神的真實
[00:11:14.700 --> 00:11:18.900]  我記得我曾經跟一個弟兄聊天
[00:11:18.900 --> 00:11:21.900]  我問他你是怎麼信耶穌的
[00:11:21.900 --> 00:11:22.900]  然後他跟我說
[00:11:22.900 --> 00:11:26.000]  他說有一個朋友帶他來教會
[00:11:26.000 --> 00:11:28.500]  我說為什麼你會回應你的朋友
[00:11:28.500 --> 00:11:30.300]  機回來教會呢
[00:11:30.300 --> 00:11:32.300]  他說這個朋友就特別了
[00:11:32.300 --> 00:11:34.000]  他信了耶穌之後
[00:11:34.000 --> 00:11:36.700]  生命變了
[00:11:36.700 --> 00:11:38.000]  我說生命怎麼變了
[00:11:38.000 --> 00:11:40.700]  原來這個朋友跟他一起大的
[00:11:40.700 --> 00:11:43.100]  還跟他一起做事是同志
[00:11:43.100 --> 00:11:44.200]  好朋友
[00:11:44.200 --> 00:11:46.500]  他說他還沒信耶穌之前
[00:11:46.500 --> 00:11:48.100]  跟我們一樣而已
[00:11:48.100 --> 00:11:49.300]  以前是什麼呢
[00:11:49.300 --> 00:11:51.200]  我們覺得婚前婚外性行為
[00:11:51.200 --> 00:11:52.800]  一點問題都沒有
[00:11:52.800 --> 00:11:55.600]  我們還會一起去夜店
[00:11:55.600 --> 00:11:57.800]  我說你都很坦誠
[00:11:57.800 --> 00:12:01.300]  他說但是這個朋友信了耶穌
[00:12:01.300 --> 00:12:02.600]  他跟我們說
[00:12:02.600 --> 00:12:06.100]  婚前婚外性行為都是不行的
[00:12:06.100 --> 00:12:09.300]  我們覺得他為什麼會變成這樣
[00:12:09.300 --> 00:12:10.100]  不只是這樣
[00:12:10.100 --> 00:12:11.300]  我們的朋友一起去夜店
[00:12:11.300 --> 00:12:14.200]  他說我現在不去了
[00:12:14.200 --> 00:12:16.200]  我覺得這個朋友這麼特別
[00:12:16.200 --> 00:12:18.500]  為什麼會變成這樣
[00:12:18.500 --> 00:12:20.700]  然後我跟他一起做事
[00:12:20.700 --> 00:12:22.700]  以前如果有好處
[00:12:22.700 --> 00:12:24.600]  他說我們會騙騙人
[00:12:24.600 --> 00:12:26.500]  做一些不誠實的行為
[00:12:26.500 --> 00:12:27.900]  去拿好處
[00:12:27.900 --> 00:12:29.700]  他信了耶穌之後
[00:12:29.700 --> 00:12:31.700]  這些好處全部不拿
[00:12:31.700 --> 00:12:32.700]  然後我跟他說
[00:12:32.700 --> 00:12:34.900]  哎呀這樣說一點大話而已
[00:12:34.900 --> 00:12:35.700]  不行的
[00:12:35.700 --> 00:12:37.900]  基督徒是不能說大話的
[00:12:37.900 --> 00:12:38.900]  於是我突然覺得
[00:12:38.900 --> 00:12:41.100]  為什麼我的朋友變成這樣
[00:12:41.100 --> 00:12:43.500]  但是他說我開始想
[00:12:43.500 --> 00:12:46.200]  哇你信這個神也挺厲害的
[00:12:46.200 --> 00:12:48.500]  居然可以將你變成這樣
[00:12:48.500 --> 00:12:49.300]  但是他覺得
[00:12:49.300 --> 00:12:51.200]  他喜歡變成怎樣就怎樣
[00:12:51.200 --> 00:12:52.700]  隨他吧
[00:12:52.700 --> 00:12:54.300]  但是他說直至到
[00:12:54.300 --> 00:12:56.500]  他自己的生命出了困難
[00:12:56.500 --> 00:12:58.100]  然後他的朋友來找他
[00:12:58.100 --> 00:13:00.100]  他說我帶你回教會
[00:13:00.100 --> 00:13:01.700]  我起初覺得
[00:13:01.700 --> 00:13:03.700]  是不是真的可以呢
[00:13:03.700 --> 00:13:05.300]  但是他那時候就想起來了
[00:13:05.300 --> 00:13:06.600]  不是的
[00:13:06.600 --> 00:13:08.900]  這個神好像挺可以的
[00:13:08.900 --> 00:13:11.300]  他將我的朋友變成這樣
[00:13:11.300 --> 00:13:14.600]  那他可能也真的幫到我的
[00:13:14.600 --> 00:13:17.100]  於是他就這樣回到教會
[00:13:17.100 --> 00:13:19.100]  之後就在教會信耶穌
[00:13:19.100 --> 00:13:21.400]  原來今天當我們的生命
[00:13:21.400 --> 00:13:23.400]  堅持行出神的旨意
[00:13:23.400 --> 00:13:25.900]  人就在我們的生命裡面
[00:13:25.900 --> 00:13:28.600]  去見到神的真實
[00:13:28.600 --> 00:13:30.900]  但是今天我們要問大家這個問題
[00:13:30.900 --> 00:13:32.900]  我們是不是願意
[00:13:32.900 --> 00:13:35.200]  在生命裡面去堅持
[00:13:35.200 --> 00:13:37.700]  行出神的旨意呢
[00:13:37.700 --> 00:13:39.400]  我曾經讀過一個文章
[00:13:39.400 --> 00:13:41.300]  裡面有一些數據
[00:13:41.300 --> 00:13:43.300]  都令我覺得挺擔心
[00:13:43.300 --> 00:13:47.500]  原來在美國有一個調查
[00:13:47.500 --> 00:13:49.300]  在美國裡面
[00:13:49.300 --> 00:13:52.200]  他們問哪一個是福音派的基督徒
[00:13:52.200 --> 00:13:53.100]  因為很多時候
[00:13:53.100 --> 00:13:54.000]  很多基督徒覺得
[00:13:54.000 --> 00:13:55.500]  自己一出生就是基督徒了
[00:13:55.500 --> 00:13:57.300]  因為他覺得我父母是基督徒
[00:13:57.300 --> 00:13:58.800]  我出生就是基督徒
[00:13:58.800 --> 00:14:00.100]  但是福音派基督徒
[00:14:00.100 --> 00:14:03.100]  代表他們願意相信聖經的
[00:14:03.100 --> 00:14:05.300]  他們是願意相信聖經的
[00:14:05.300 --> 00:14:06.800]  但是原來在美國
[00:14:06.800 --> 00:14:10.200]  三分之一相信聖經的基督徒
[00:14:10.200 --> 00:14:13.900]  認為婚前性行為是可以的
[00:14:13.900 --> 00:14:17.800]  而在這班自稱相信聖經的基督徒裡面
[00:14:17.800 --> 00:14:22.100]  有15%認為婚外的性行為是可以的
[00:14:22.100 --> 00:14:24.000]  我們要小心啊
[00:14:24.000 --> 00:14:25.400]  因為當我們說
[00:14:25.400 --> 00:14:29.000]  我們的生命是相信聖經的時候
[00:14:29.000 --> 00:14:31.200]  究竟我們的生命
[00:14:31.200 --> 00:14:33.000]  有沒有真的堅持
[00:14:33.000 --> 00:14:36.300]  去行出神的旨意
[00:14:36.300 --> 00:14:38.500]  而同一個的調查
[00:14:38.500 --> 00:14:40.800]  他問了他們很多的問題
[00:14:40.800 --> 00:14:43.300]  而其中一條問題就是說
[00:14:43.300 --> 00:14:46.000]  你會不會反對有黑人的鄰居
[00:14:46.000 --> 00:14:48.200]  搬到你隔壁屋啊
[00:14:48.200 --> 00:14:50.000]  回應這一班是說
[00:14:50.000 --> 00:14:52.800]  自己相信聖經的基督徒來的
[00:14:52.800 --> 00:14:55.100]  但是他說裡面居然有很多人
[00:14:55.100 --> 00:15:00.300]  說反對有黑人的鄰居搬到他隔壁屋
[00:15:00.300 --> 00:15:03.300]  這個跟聖經的教導不一樣的
[00:15:03.300 --> 00:15:05.000]  但是今天我們要小心
[00:15:05.000 --> 00:15:07.400]  當我們說我們相信聖經
[00:15:07.400 --> 00:15:08.900]  我們跟隨聖經
[00:15:08.900 --> 00:15:12.000]  但是我們是不是真的願意在生命裡面
[00:15:12.000 --> 00:15:16.000]  去行出神的心意
[00:15:16.000 --> 00:15:17.800]  因為當我們說我們相信
[00:15:17.800 --> 00:15:19.200]  但是我們不走
[00:15:19.200 --> 00:15:21.200]  其實我們是不是真的相信呢
[00:15:21.200 --> 00:15:24.300]  什麼是為之相信呢
[00:15:24.300 --> 00:15:26.700]  最近我們香港也有個新聞是不是啊
[00:15:26.700 --> 00:15:30.100]  有一個區將會建一個無家者的宿舍
[00:15:30.100 --> 00:15:34.500]  但是那裡隔壁那些的大廈的業主
[00:15:34.500 --> 00:15:35.200]  就反對
[00:15:35.200 --> 00:15:37.200]  我不知道當中有沒有自稱是
[00:15:37.200 --> 00:15:39.600]  相信聖經的基督徒
[00:15:39.600 --> 00:15:40.900]  我們要問啊
[00:15:40.900 --> 00:15:43.100]  今天我們相信聖經
[00:15:43.100 --> 00:15:47.500]  但是我們願不願意去行出神的心意
[00:15:47.500 --> 00:15:51.700]  當我們說我們的生命願意遵行神的旨意
[00:15:51.700 --> 00:15:54.200]  有兩個很大的方向
[00:15:54.200 --> 00:15:56.900]  第一個方向是我們活出聖經的教導
[00:15:56.900 --> 00:15:58.400]  真理和價值觀
[00:15:58.400 --> 00:16:00.800]  就是說聖經說如果婚前性行為是不行的
[00:16:00.800 --> 00:16:01.800]  我們就不做
[00:16:01.800 --> 00:16:04.700]  聖經說我們不應該鬼炸我們就不做
[00:16:04.700 --> 00:16:07.500]  聖經裡面說我們不做的事我們就不去做
[00:16:07.500 --> 00:16:10.100]  但是有另外一個大方向
[00:16:10.100 --> 00:16:12.700]  就是在我們生命計劃裡面
[00:16:12.700 --> 00:16:18.000]  我們究竟有沒有尋求神的帶領和心意
[00:16:18.000 --> 00:16:20.500]  我曾經跟一位弟兄聊天
[00:16:20.500 --> 00:16:22.500]  我很坦誠地問他
[00:16:22.500 --> 00:16:26.000]  喂 你有沒有想過移民啊
[00:16:26.000 --> 00:16:27.100]  他這樣跟我說
[00:16:27.100 --> 00:16:28.600]  我說有
[00:16:28.600 --> 00:16:32.800]  於是我就問他你考慮什麼因素
[00:16:32.800 --> 00:16:35.400]  他說他也跟很多朋友聊過天
[00:16:35.400 --> 00:16:37.500]  也考慮了很多不同的因素
[00:16:37.500 --> 00:16:41.500]  他說例如我去到那個地方能不能找到工作
[00:16:41.500 --> 00:16:45.300]  去到那個地方究竟我的收入會是多少
[00:16:45.300 --> 00:16:48.300]  當地的居住環境好不好
[00:16:48.300 --> 00:16:50.800]  子女的教育又是怎樣
[00:16:50.800 --> 00:16:54.200]  他跟我聊完這一輪之後我就問了
[00:16:54.200 --> 00:16:56.000]  你自己怎麼看
[00:16:56.000 --> 00:16:58.600]  你怎麼決定或者什麼因素
[00:16:58.600 --> 00:17:01.700]  去讓你決定你移不移民
[00:17:01.700 --> 00:17:04.200]  他的回應令我很感動
[00:17:04.200 --> 00:17:08.200]  他說最重要究竟什麼是神的心意
