
[00:00:00.000 --> 00:00:04.900]  真是多謝祢,是祢的招敘,是祢的吸引,
[00:05:18.500 --> 00:05:20.300]  要遵行祂的道,
[00:05:20.300 --> 00:05:24.100]  謹守祂的誡命、律例、典章,
[00:05:24.100 --> 00:05:27.000]  使你可以存活增多,
[00:05:27.000 --> 00:05:31.400]  而且耀華你的上帝必然在你所要進去的遺孽的地上,
[00:05:31.400 --> 00:05:33.600]  去賜福給你,
[00:05:33.600 --> 00:05:36.700]  倘若你的心偏離,
[00:05:36.700 --> 00:05:38.300]  不肯聽從,
[00:05:38.300 --> 00:05:41.800]  卻被引誘去敬拜別神,
[00:05:41.800 --> 00:05:42.900]  侍奉祂們,
[00:05:42.900 --> 00:05:44.900]  我今天要向你們申明,
[00:05:44.900 --> 00:05:47.700]  你們必定滅亡,
[00:05:47.700 --> 00:05:53.000]  在你過去約旦河的地圖上,
[00:05:53.000 --> 00:05:57.800]  你的日子必不會長久,
[00:05:57.800 --> 00:06:02.100]  原來摩西擺在大家面前不是舉手表態,
[00:06:02.100 --> 00:06:05.000]  而是你要選擇一個生活的態度,
[00:06:05.000 --> 00:06:07.600]  一個生活的方式,
[00:06:07.600 --> 00:06:11.300]  納粹的上帝要求和納粹的子民要愛祂,
[00:06:11.300 --> 00:06:16.000]  在生活上、行銷人上要謹守、遵行祂一切的吩咐,
[00:06:16.000 --> 00:06:17.900]  嘩!是不是很多呢?
[00:06:17.900 --> 00:06:20.100]  誡命、律例、典章,
[00:06:20.100 --> 00:06:23.800]  怎樣才知道自己是謹謹地遵行祂呢?
[00:06:23.800 --> 00:06:25.300]  其實很簡單,
[00:06:25.300 --> 00:06:28.500]  因為在新約,耶穌告訴我們,
[00:06:28.500 --> 00:06:30.300]  原來所有的誡命、律例、典章,
[00:06:30.300 --> 00:06:33.100]  只是包含在兩條誡命裡面,
[00:06:33.100 --> 00:06:36.400]  第一條,就是你要盡心盡性盡義盡力,
[00:06:36.400 --> 00:06:38.600]  愛著你的上帝,
[00:06:38.600 --> 00:06:43.700]  第二條就是你要愛鄰舍如同自己,
[00:06:43.700 --> 00:06:45.000]  很容易記吧?
[00:06:45.000 --> 00:06:47.400]  愛上帝,愛其他人,
[00:06:47.400 --> 00:06:50.100]  好像愛自己一樣,
[00:06:50.100 --> 00:06:51.500]  當你這樣做的時候,
[00:06:51.500 --> 00:06:57.100]  你就已經遵行了上帝一切的吩咐了,
[00:06:57.100 --> 00:07:02.800]  這麼簡單的事,是不是一個不合理、過分的要求呢?
[00:07:02.800 --> 00:07:05.700]  那是不是也是一個上帝的指紋,
[00:07:05.700 --> 00:07:11.000]  我們沒有能力去履行的合約條款呢?
[00:07:11.000 --> 00:07:13.200]  星期五,前兩天,
[00:07:13.200 --> 00:07:16.400]  2月14日是中國的元宵佳節,
[00:07:16.400 --> 00:07:18.300]  也是西方的情人節,
[00:07:18.300 --> 00:07:21.100]  我相信大部分的愛侶,
[00:07:21.100 --> 00:07:26.200]  都會要求、期望我們的伴侶、愛人,
[00:07:26.200 --> 00:07:29.100]  心裡面只愛自己一個,
[00:07:29.100 --> 00:07:30.800]  是不是?
[00:07:30.800 --> 00:07:33.600]  同時當然期望他愛我及烏,
[00:07:33.600 --> 00:07:42.300]  連我們的家人朋友都願意去關心,
[00:07:42.300 --> 00:07:43.500]  沒錯,
[00:07:43.500 --> 00:07:48.300]  上帝就是要他的指紋做一個這麼大賭注的決定,
[00:07:48.300 --> 00:07:50.600]  你只可以愛上帝,
[00:07:50.600 --> 00:07:54.100]  只可以行在他吩咐的正路之中,
[00:07:54.100 --> 00:07:58.000]  你就會有生命祝福擺在你的面前,
[00:07:58.000 --> 00:08:00.200]  這個和懲罰無關,
[00:08:00.200 --> 00:08:01.200]  和禍患都無關,
[00:08:01.200 --> 00:08:04.700]  不是說你不這樣做的時候,上帝會懲罰你,
[00:08:04.700 --> 00:08:07.600]  在《生命記》的30章的20節,
[00:08:07.600 --> 00:08:09.500]  即是今天經文的最後一節,
[00:08:09.500 --> 00:08:10.600]  他這樣說,
[00:08:10.600 --> 00:08:13.800]  他說上帝本身就是我們的生命,
[00:08:13.800 --> 00:08:16.500]  當你離開上帝與他隔絕,
[00:08:16.500 --> 00:08:18.700]  就是離棄生命,
[00:08:18.700 --> 00:08:21.300]  自然的後果就必然會滅亡,
[00:08:21.300 --> 00:08:22.200]  就好像這幾天,
[00:08:22.200 --> 00:08:24.900]  我記得上星期還是23度,
[00:08:24.900 --> 00:08:26.800]  突然天氣急降,
[00:08:26.800 --> 00:08:29.100]  去到6度,7度,8度,
[00:08:29.100 --> 00:08:31.200]  冷冰冰,
[00:08:31.200 --> 00:08:32.700]  不知道你會不會,
[00:08:32.700 --> 00:08:34.800]  一定是抱著暖水帶,
[00:08:34.800 --> 00:08:36.900]  黏著暖風機,
[00:08:36.900 --> 00:08:40.100]  或者躲進暖暖的被窩裏面,
[00:08:40.100 --> 00:08:41.600]  你出街要上班,
[00:08:41.600 --> 00:08:43.100]  你一定會穿舊衣服,
[00:08:43.100 --> 00:08:46.300]  將自己從頭包到腳,
[00:08:46.300 --> 00:08:49.000]  去保持我們裏面的體溫,
[00:08:49.000 --> 00:08:53.100]  因為我們知道當我們離開足夠的暖意,
[00:08:53.100 --> 00:08:55.800]  我們就必然會滅亡,
[00:08:55.800 --> 00:08:57.900]  摩沙系第19節說,
[00:08:57.900 --> 00:09:01.500]  我今日呼天喚地向你作見證,
[00:09:01.500 --> 00:09:03.300]  想表達的是什麼呢?
[00:09:03.300 --> 00:09:07.100]  想表達眼前這個選擇是很嚴肅的,
[00:09:07.100 --> 00:09:08.800]  古代近東,
[00:09:08.800 --> 00:09:12.700]  他們有一條宗主的條約,
[00:09:12.700 --> 00:09:17.100]  立約雙方都會呼喚大家各自信奉的神明,
[00:09:17.100 --> 00:09:19.000]  或者一些自然界的現象,
[00:09:19.000 --> 00:09:22.500]  例如山川,河流,水泉,風雲海,
[00:09:22.500 --> 00:09:26.600]  這些來作立約者的見證,
[00:09:26.600 --> 00:09:29.600]  明顯立約雙方都期望,
[00:09:29.600 --> 00:09:33.500]  見證這些神明,這些大自然的景象,
[00:09:33.500 --> 00:09:39.600]  都會重重地去處罰毀約的一方,
[00:09:39.600 --> 00:09:41.500]  希伯來的神學似乎,
[00:09:41.500 --> 00:09:44.500]  看其他異國的神明偶像,
[00:09:44.500 --> 00:09:49.100]  是上帝管治宇宙的差役或者是助手,
[00:09:49.100 --> 00:09:50.400]  在教育的聖經裏面,
[00:09:50.400 --> 00:09:52.700]  我們有時會讀到上帝的議會,
[00:09:52.700 --> 00:09:54.800]  或者天使的議會,
[00:09:54.800 --> 00:09:56.800]  描述的就是參與者,
[00:09:56.800 --> 00:09:59.600]  很可能就是這些異國的神明,
[00:09:59.600 --> 00:10:02.100]  摩沙要求天上的議會,
[00:10:02.100 --> 00:10:04.300]  作立約雙方的見證人,
[00:10:04.300 --> 00:10:06.600]  如果你背約,
[00:10:06.600 --> 00:10:10.900]  天使的議會就會在審判者上帝的面前去控告你,
[00:10:10.900 --> 00:10:16.100]  那你就需要受到嚴厲的審判,
[00:10:16.100 --> 00:10:18.500]  不過正如我剛才所說,
[00:10:18.500 --> 00:10:21.000]  就是審判懲罰未到,
[00:10:21.000 --> 00:10:22.700]  我們都會滅亡,
[00:10:22.700 --> 00:10:25.700]  因為上帝本身就是我們的生命,
[00:10:25.700 --> 00:10:28.600]  我們離棄上帝和祂隔絕,
[00:10:28.600 --> 00:10:32.100]  自然的後果就是我們離棄生命,
[00:10:32.100 --> 00:10:34.100]  必然會滅亡,
[00:10:34.100 --> 00:10:37.100]  我相信以色列人在那個時刻,
[00:10:37.100 --> 00:10:38.900]  在摩西的面前,
[00:10:38.900 --> 00:10:42.600]  都必定會揀選愛上帝,
[00:10:42.600 --> 00:10:45.600]  謹守祂的吩咐命令,
[00:10:45.600 --> 00:10:48.200]  不過新命記同時間去預言說,
[00:10:48.200 --> 00:10:51.700]  在八章的十二至十四節這樣說,
[00:10:51.700 --> 00:10:56.900]  祂說恐怕他們進入加南這個流乃與物之地之後,
[00:10:56.900 --> 00:10:58.600]  他們吃得飽足,
[00:10:58.600 --> 00:11:00.500]  建造上好的房屋,
[00:11:00.500 --> 00:11:01.900]  住在裏面,
[00:11:01.900 --> 00:11:03.700]  牛羊增多,
[00:11:03.700 --> 00:11:05.200]  金銀增多,
[00:11:05.200 --> 00:11:07.100]  擁有一切都增多了,
[00:11:07.100 --> 00:11:09.300]  就會心高氣傲,
[00:11:09.300 --> 00:11:12.500]  忘記耶和華的上帝,
[00:11:12.500 --> 00:11:18.000]  以色列人並不是從一開始就進入加南的時候就背離上帝,
[00:11:18.000 --> 00:11:22.200]  而是逐步逐步慢慢的偏離,
[00:11:22.200 --> 00:11:24.700]  慢慢的轉變,
[00:11:24.700 --> 00:11:28.600]  於是摩西很鄭重的勸戒他們,
[00:11:28.600 --> 00:11:30.500]  亦都是警告他們,
[00:11:30.500 --> 00:11:31.800]  十八字說,
[00:11:31.800 --> 00:11:34.200]  倘若你的心偏離,
[00:11:34.200 --> 00:11:35.700]  不肯聽從,
[00:11:35.700 --> 00:11:38.000]  就被引誘去敬拜別神,
[00:11:38.000 --> 00:11:39.600]  去侍奉祂們,
[00:11:39.600 --> 00:11:42.400]  我今日向你們申明,
[00:11:42.400 --> 00:11:44.700]  你們必定滅亡,
[00:11:44.700 --> 00:11:47.800]  在你過若但何進去得遺孽的地上,
[00:11:47.800 --> 00:11:52.100]  你的日子必不長久,
[00:11:52.100 --> 00:11:53.300]  偏離,
[00:11:53.300 --> 00:11:56.000]  即是說最初不是這樣的,
[00:11:56.000 --> 00:11:57.700]  好端端的走著走著,
[00:11:57.700 --> 00:11:59.700]  走在正路裏面,
[00:11:59.700 --> 00:12:02.200]  不過當我心有些的搖動,
[00:12:02.200 --> 00:12:04.600]  又或者是環境的改變,
[00:12:04.600 --> 00:12:06.600]  又或者是遭遇到困難,
[00:12:06.600 --> 00:12:08.400]  加上外面的誘惑,
[00:12:08.400 --> 00:12:11.300]  雙腳慢慢的偏離,
[00:12:11.300 --> 00:12:12.900]  越走越遠,
[00:12:12.900 --> 00:12:15.200]  就離開上帝了。
[00:12:15.200 --> 00:12:18.600]  十八字所說的並不是單指一個人,
[00:12:18.600 --> 00:12:20.100]  而是說整個群體,
[00:12:20.100 --> 00:12:23.600]  整個以色列的這個國家,
[00:12:23.600 --> 00:12:25.600]  他們的滅亡日子的不長久,
[00:12:25.600 --> 00:12:29.400]  表明他們將會被鄰國侵襲,
[00:12:29.400 --> 00:12:31.500]  國民被驅散,
[00:12:31.500 --> 00:12:33.500]  流離失所,
[00:12:33.500 --> 00:12:35.500]  從歷史裏面我們看到,
[00:12:35.500 --> 00:12:36.800]  我們知道,
[00:12:36.800 --> 00:12:39.500]  以色列真的走過這個忘國,
[00:12:39.500 --> 00:12:43.300]  被擄的旅程。
[00:12:43.300 --> 00:12:44.100]  我們來說,
[00:12:44.100 --> 00:12:47.600]  今天的經文對我們有什麼意義呢?
[00:12:47.600 --> 00:12:48.900]  第一,
[00:12:48.900 --> 00:12:52.300]  當我們說我們要選擇生命的時候,
[00:12:52.300 --> 00:12:56.100]  我們就要學習捨棄。
[00:12:56.100 --> 00:12:57.900]  問問大家,
[00:12:57.900 --> 00:12:59.500]  大家會選擇健康,
[00:12:59.500 --> 00:13:03.500]  還是選擇有病呢?
[00:13:03.500 --> 00:13:05.100]  牧師問得多餘。
[00:13:05.100 --> 00:13:08.500]  我相信100%會舉手說我要健康,
[00:13:08.500 --> 00:13:12.400]  那要健康要怎麼樣呢?
[00:13:12.400 --> 00:13:13.500]  不知道大家有沒有發現,
[00:13:13.500 --> 00:13:14.700]  新年期間,
[00:13:14.700 --> 00:13:17.400]  我們身邊有不少人都病了,
[00:13:17.400 --> 00:13:19.800]  你有沒有病過?
[00:13:19.800 --> 00:13:21.900]  例如腸胃病,
[00:13:21.900 --> 00:13:24.200]  感冒,咳嗽,
[00:13:24.200 --> 00:13:25.700]  你身邊的朋友聚在一起,
[00:13:25.700 --> 00:13:32.000]  就談到怎麼樣可以令自己身體強壯一點。
[00:13:32.000 --> 00:13:32.700]  說到炎好,
[00:13:32.700 --> 00:13:33.700]  有一個介紹,
[00:13:33.700 --> 00:13:37.700]  他說每天用椰子油在口裏晾10分鐘,
[00:13:37.700 --> 00:13:39.500]  就能夠增強我們的免疫力。
[00:13:39.500 --> 00:13:42.100]  你有沒有聽過?
[00:13:42.100 --> 00:13:45.200]  有些更神奇的是能醫百病,
[00:13:45.200 --> 00:13:47.000]  很多人都在試,
[00:13:47.000 --> 00:13:48.200]  不過有朋友取笑說,
[00:13:48.200 --> 00:13:49.800]  是要你早睡10分鐘,
[00:13:49.800 --> 00:13:51.100]  你每天運動10分鐘,
[00:13:51.100 --> 00:13:53.300]  都能醫百病。
[00:13:53.300 --> 00:13:54.600]  我一直鄭重聲明,
[00:13:54.600 --> 00:13:57.400]  我不是推銷大家要跟著這樣做,
[00:13:57.400 --> 00:13:59.100]  因為我真的不知道,
[00:13:59.100 --> 00:14:00.200]  在這個階段,
[00:14:00.200 --> 00:14:01.900]  我也不相信,
[00:14:01.900 --> 00:14:03.900]  將椰子油晾在口裏,
[00:14:03.900 --> 00:14:07.500]  真的就可以增強你身體的免疫力。
[00:14:07.500 --> 00:14:09.200]  如果大家真的要試的話,
[00:14:09.200 --> 00:14:12.100]  我請你真的要小心去考證,
[00:14:12.100 --> 00:14:14.300]  也要量力而為。
[00:14:14.300 --> 00:14:17.000]  要健康就要怎麼樣?
[00:14:17.000 --> 00:14:19.200]  我們大家都知道的,
[00:14:19.200 --> 00:14:20.900]  醫生也是這樣說的,
[00:14:20.900 --> 00:14:23.500]  他說我們要注意均衡的飲食,
[00:14:23.500 --> 00:14:25.900]  不要亂吃東西,
[00:14:25.900 --> 00:14:28.100]  你有足夠的休息,
[00:14:28.100 --> 00:14:29.600]  早睡早起,
[00:14:29.600 --> 00:14:31.400]  每天要做運動,
[00:14:31.400 --> 00:14:33.300]  主要是大量的運動,
[00:14:33.300 --> 00:14:35.000]  保持心境開朗,
[00:14:35.000 --> 00:14:39.200]  我們的身體有自己痊癒的能力,
[00:14:39.200 --> 00:14:42.800]  很多病痛都會離我們而去,
[00:14:42.800 --> 00:14:45.900]  不過美食當前,
[00:14:45.900 --> 00:14:46.800]  怎樣都好,
[00:14:46.800 --> 00:14:48.700]  先吃完這餐再說。
[00:14:48.700 --> 00:14:51.400]  人在江湖身不由己,
[00:14:51.400 --> 00:14:54.400]  我們很多人十點鐘還沒下班,還沒放學,
[00:14:54.400 --> 00:14:57.300]  怎樣可以有足夠的休息呢?
[00:14:57.300 --> 00:15:00.000]  要運動?
[00:15:00.000 --> 00:15:02.100]  睡夠了再說吧。
[00:15:02.100 --> 00:15:03.700]  心境開朗?
[00:15:03.700 --> 00:15:05.200]  不要那麼多事情做,
[00:15:05.200 --> 00:15:06.400]  樓價不要那麼貴,
[00:15:06.400 --> 00:15:07.800]  壓力不要那麼大,
[00:15:07.800 --> 00:15:11.000]  我們的心境就可以開朗了,是不是?
[00:15:11.000 --> 00:15:14.500]  這個不知道是不是你的心聲呢?
[00:15:14.500 --> 00:15:17.500]  林佛堂的青少年部有一個康體小組,
[00:15:17.500 --> 00:15:19.600]  最近這一年成立的,
[00:15:19.600 --> 00:15:22.000]  除了籃球、足球、遠足,
[00:15:22.000 --> 00:15:25.400]  還有星期二晚的跑步小組,
[00:15:25.400 --> 00:15:28.600]  很希望能夠鼓勵大家一起做運動,
[00:15:28.600 --> 00:15:30.800]  促進我們的身體健康。
[00:15:30.800 --> 00:15:33.900]  早前我在報章上看到一則報導,
[00:15:33.900 --> 00:15:37.200]  說一位老師因為她家族遺傳的關係,
[00:15:37.200 --> 00:15:40.900]  她身體容易積聚壞膽固醇,
[00:15:40.900 --> 00:15:42.300]  在醫生診斷之下,
[00:15:42.300 --> 00:15:45.400]  發現她有兩條血管塞住了,
[00:15:45.400 --> 00:15:47.500]  於是醫生語重心長地勸她,
[00:15:47.500 --> 00:15:51.100]  「你要改一改你的生活習慣。」
[00:15:51.100 --> 00:15:53.400]  在家人介紹之後,
[00:15:53.400 --> 00:15:56.100]  她接觸社交舞,
[00:15:56.100 --> 00:15:58.200]  一無傾心。
[00:15:58.200 --> 00:16:02.400]  她漸漸不僅成為跳舞的導師,
[00:16:02.400 --> 00:16:07.700]  每個星期還跳20個小時的社交舞,
[00:16:07.700 --> 00:16:11.700]  跳到她的心血管病都跳走了。
[00:16:11.700 --> 00:16:16.100]  運動原來真的可以治療百病,
[00:16:16.100 --> 00:16:19.700]  不過每個星期要花20個小時,
[00:16:19.700 --> 00:16:24.400]  我相信不是每個人都可以應付得起或負擔得起。
[00:16:24.400 --> 00:16:26.400]  減低一點吧!
[00:16:26.400 --> 00:16:29.600]  你每個星期可不可以做一個小時或兩個小時?
[00:16:29.600 --> 00:16:35.900]  讓我們可以開始放下放縱,
[00:16:35.900 --> 00:16:37.800]  注意我們的身體。
[00:16:37.800 --> 00:16:40.000]  近期最熱的傷腎就是韓國,
[00:16:40.000 --> 00:16:43.400]  原來是肥斯拉的鄭多燕。
[00:16:43.400 --> 00:16:47.600]  47歲的她不僅沒有走肥胖,
[00:16:47.600 --> 00:16:51.000]  也讓她跳舞帶來自信。
[00:16:51.000 --> 00:16:56.000]  運動似乎是身體和心理健康的一個很好的方法。
[00:16:56.000 --> 00:16:57.600]  沒錯,
[00:16:57.600 --> 00:17:00.500]  這是生活態度的選擇。
[00:17:00.500 --> 00:17:02.800]  要健康就要忍口,
[00:17:02.800 --> 00:17:06.000]  就要重新去思考我們每天的日程,
[00:17:06.000 --> 00:17:08.100]  作出取捨,
[00:17:08.100 --> 00:17:15.300]  騰出時間和空間去做對自己身體有益的事。
[00:17:15.300 --> 00:17:18.200]  如與熊掌,不可兼得。
[00:17:18.200 --> 00:17:20.200]  當你要選擇生命的時候,
[00:17:20.200 --> 00:17:22.900]  就要學習捨棄。
[00:17:22.900 --> 00:17:24.800]  同樣要生命和祝福,
[00:17:24.800 --> 00:17:27.700]  就只能夠專心愛上帝,
[00:17:27.700 --> 00:17:31.100]  聽從祂的話,緊緊跟著祂。
[00:17:31.100 --> 00:17:33.700]  你緊不緊張你每天的靈修呢?
[00:17:33.700 --> 00:17:37.200]  你每天的碧雪漢墓和上帝親近的心呢?
[00:17:37.200 --> 00:17:41.400]  你願不願意重新去計劃你的日程,
[00:17:41.400 --> 00:17:46.300]  去騰出時間和空間去照顧你心靈的需要呢?
[00:17:46.300 --> 00:17:51.300]  第二,選擇生命就是要專靠上帝。
[00:17:51.300 --> 00:17:54.100]  香港是一個國際金融的都會,
[00:17:54.100 --> 00:17:57.900]  我不太懂得投資,雖然現在生活在香港,
[00:17:57.900 --> 00:17:59.700]  不過我聽過,
[00:17:59.700 --> 00:18:04.200]  有人說不要將你所有的資金投放在同一個地方,
[00:18:04.200 --> 00:18:09.000]  即是說不要將你所有的蛋放在同一個籃子上。
[00:18:09.000 --> 00:18:11.500]  投資可能是對的,
[00:18:11.500 --> 00:18:13.900]  不過面對我們的信仰,我們的上帝,
[00:18:13.900 --> 00:18:16.300]  這種想法,這種思維,
[00:18:16.300 --> 00:18:18.400]  你一定死定了。
[00:18:18.400 --> 00:18:21.800]  因為十誡的第一誡,開宗明義地說,
[00:18:21.800 --> 00:18:26.700]  上帝說,除了我以外,你不可有別的神。
[00:18:26.700 --> 00:18:29.500]  《十名記》三十章的二十節,
[00:18:29.500 --> 00:18:31.200]  剛才我也說過,
[00:18:31.200 --> 00:18:35.000]  就是今天我們經文的最後一節,
[00:18:35.000 --> 00:18:39.200]  它說:要我以為你的上帝聽從他的話,
[00:18:39.200 --> 00:18:41.500]  緊緊跟隨他。
[00:18:41.500 --> 00:18:43.200]  在舊的《和學本》翻譯,
[00:18:43.200 --> 00:18:46.600]  「緊緊跟隨他」這一句話是叫做
[00:18:46.600 --> 00:18:49.900]  「專靠他」。
[00:18:49.900 --> 00:18:52.700]  什麼叫做「專靠他」呢?
[00:18:52.700 --> 00:18:55.100]  就是靠你了。
[00:18:55.100 --> 00:18:57.200]  我沒有什麼可以依靠,
[00:18:57.200 --> 00:18:59.000]  你都不會找其他的依靠,
[00:18:59.000 --> 00:19:01.800]  我全靠你了。
[00:19:01.800 --> 00:19:04.800]  早幾天的報章說,有一位中年的男士
[00:19:04.800 --> 00:19:08.600]  得到一個治療了很久都治不好的病。
[00:19:08.600 --> 00:19:12.600]  有人告訴他,可以幫他找到神醫幫助他。
[00:19:12.600 --> 00:19:15.600]  於是這位中年男士就按對方的說法
[00:19:15.600 --> 00:19:17.300]  給了二十萬元對方,
[00:19:17.300 --> 00:19:19.700]  去幫他找神醫。
[00:19:19.700 --> 00:19:22.400]  然後自己就坐在家裡等,
[00:19:22.400 --> 00:19:24.500]  等對方的消息。
