
[00:00:00.000 --> 00:00:03.500]  各位電影姐妹,復活節蒙恩
[00:01:48.700 --> 00:01:53.000]  今天縱使我們生活有不同的經歷遭遇
[00:01:53.000 --> 00:01:55.100]  但是主啊 我們知道
[00:01:55.100 --> 00:01:57.500]  祢已經得勝了世界
[00:01:57.500 --> 00:02:00.600]  祢已經得勝了一切一切的權勢
[00:02:00.600 --> 00:02:05.500]  因此我們仍然可以歡喜快樂地面對一切
[00:02:05.500 --> 00:02:09.600]  因為主 祢已經的確復活了
[00:02:09.600 --> 00:02:12.800]  主 如今我們在祢面前一起讀祢自己的說話
[00:02:12.800 --> 00:02:16.100]  主啊 祢自己將祢復活的事實
[00:02:16.100 --> 00:02:17.700]  刻在我們心中
[00:02:17.700 --> 00:02:22.100]  讓我們看到祢自己對我們復活的應許
[00:02:22.100 --> 00:02:26.100]  我們就更加在祢面前堅定地跟隨祢
[00:02:26.100 --> 00:02:30.900]  求主賜福引導這一切思想聖經的時間
[00:02:30.900 --> 00:02:32.100]  我們仰望祈禱
[00:02:32.100 --> 00:02:34.200]  奉耶穌基督 聖名求
[00:02:34.200 --> 00:02:36.200]  阿們
[00:02:57.100 --> 00:02:59.100]  當然我們很多時候都會說到
[00:02:59.100 --> 00:03:02.900]  生活上有些時候看到一些黑雲
[00:03:02.900 --> 00:03:06.600]  但是黑雲並不是一切的事實
[00:03:06.600 --> 00:03:10.800]  黑雲的背後仍然有陽光
[00:03:10.800 --> 00:03:13.100]  那次我是坐飛機
[00:03:13.100 --> 00:03:16.600]  坐飛機在機場的時候已經傾盆大雨
[00:03:16.600 --> 00:03:19.000]  周圍是烏雲一片
[00:03:19.000 --> 00:03:21.400]  因此小心地先避進去機場
[00:03:21.400 --> 00:03:23.800]  然後就一直安排上機
[00:03:23.800 --> 00:03:27.200]  進到機場的時候看出去看到周圍仍然在下雨
[00:03:27.200 --> 00:03:29.500]  很黑的環境
[00:03:29.500 --> 00:03:31.900]  後來飛機一直起飛
[00:03:31.900 --> 00:03:34.200]  然後進入了雲層
[00:03:34.200 --> 00:03:38.900]  我很深刻 很快地出了雲層
[00:03:38.900 --> 00:03:42.900]  突然發現外面是藍色的天際
[00:03:42.900 --> 00:03:45.000]  很光亮的環境
[00:03:45.000 --> 00:03:49.500]  跟剛才的環境是完全分別出來的
[00:03:49.500 --> 00:03:54.500]  當時也會知道很多時候在雲後有太陽
[00:03:54.500 --> 00:03:58.600]  但是那一刻的感受是很清楚
[00:03:58.600 --> 00:04:01.500]  剛才為何覺得這麼慘
[00:04:01.500 --> 00:04:03.800]  剛才為何覺得這麼麻煩
[00:04:03.800 --> 00:04:07.400]  其實太陽仍在
[00:04:07.400 --> 00:04:10.800]  這個經歷讓我再次想起一件事情
[00:04:10.800 --> 00:04:14.700]  我們基督徒也知道有主耶穌的復活
[00:04:14.700 --> 00:04:18.100]  但有時候也會好像以馬五師路上那兩個門徒
[00:04:18.100 --> 00:04:21.700]  大家記得當他們一路走的時候
[00:04:21.700 --> 00:04:25.100]  他們覺得很困擾 很苦惱
[00:04:25.100 --> 00:04:27.000]  因為耶穌死了
[00:04:27.000 --> 00:04:30.100]  他們的盼望好像消失了
[00:04:30.100 --> 00:04:32.100]  甚至耶穌走在他們身邊的時候
[00:04:32.100 --> 00:04:34.700]  他們也不察覺是耶穌
[00:04:34.700 --> 00:04:38.700]  一直說出他們當中的受煩
[00:04:38.700 --> 00:04:41.100]  有時候我們也會這樣
[00:04:41.100 --> 00:04:42.700]  知道主耶穌復活
[00:04:42.700 --> 00:04:44.800]  但是那一刻的黑暈太大
[00:04:44.800 --> 00:04:48.900]  甚至忘記了上面仍然有太陽
[00:04:48.900 --> 00:04:53.300]  直到當主祂自己的光照進我們的心的時候
[00:04:53.300 --> 00:04:56.900]  我們醒覺耶穌復活了
[00:04:56.900 --> 00:05:01.100]  因此縱使在黑暈之下
[00:05:01.100 --> 00:05:04.700]  但我們的心仍然充滿著盼望
[00:05:04.700 --> 00:05:07.700]  充滿著那份的希望
[00:05:07.700 --> 00:05:09.700]  第一次我們不要忘記
[00:05:09.700 --> 00:05:12.000]  耶穌基督復活了
[00:05:12.000 --> 00:05:14.600]  常常給自己一個心靈的提醒
[00:05:14.600 --> 00:05:16.500]  主已經復活了
[00:05:16.500 --> 00:05:18.300]  因此當你讀今天的聖經的時候
[00:05:18.300 --> 00:05:20.500]  你會體會到聖經裡面說
[00:05:20.500 --> 00:05:24.900]  主已經確實地為我們預備復活的生命
[00:05:24.900 --> 00:05:26.900]  我們一起來看
[00:05:26.900 --> 00:05:28.500]  在剛才讀的第五章
[00:05:28.500 --> 00:05:30.100]  之前的第四章
[00:05:30.100 --> 00:05:32.000]  你會看到保羅說到
[00:05:32.000 --> 00:05:34.900]  祂在面對著很多生活上的艱難
[00:05:34.900 --> 00:05:38.400]  特別祂在侍奉和見證上帝的過程裡面
[00:05:38.400 --> 00:05:40.400]  是遇到很多苦難
[00:05:40.400 --> 00:05:42.100]  很多逼迫
[00:05:42.100 --> 00:05:45.700]  但是祂感受到神的恩光
[00:05:45.700 --> 00:05:48.100]  已經照耀在祂心裡面
[00:05:48.100 --> 00:05:51.400]  然後接著在前面第四章第七節
[00:05:51.400 --> 00:05:53.800]  你先看一看
[00:05:53.800 --> 00:05:55.700]  四章第七節
[00:05:55.700 --> 00:05:59.700]  聖經說:我們有者寶貝在雅氣裡
[00:05:59.700 --> 00:06:03.800]  是要顯明者極大的能力是屬於神
[00:06:03.800 --> 00:06:05.900]  不似出於我們
[00:06:05.900 --> 00:06:09.000]  我們雖然碎面受敵受壓
[00:06:09.000 --> 00:06:11.300]  卻沒有被壓碎
[00:06:11.300 --> 00:06:15.400]  心裡作難卻不至絕望
[00:06:15.400 --> 00:06:19.400]  保羅說到有寶貝在祂的裡面
[00:06:19.400 --> 00:06:21.700]  祂形容自己是雅氣
[00:06:21.700 --> 00:06:26.200]  是易碎容易損壞的東西
[00:06:26.200 --> 00:06:29.000]  也就是說這個身體其實有很多的軟弱
[00:06:29.000 --> 00:06:30.700]  很多的限制
[00:06:30.700 --> 00:06:31.600]  但是不要緊
[00:06:31.600 --> 00:06:34.400]  因為裡面有寶貝
[00:06:34.400 --> 00:06:37.300]  因為主耶穌住在你的心裡面
[00:06:37.300 --> 00:06:39.800]  成為你裡面的寶貝
[00:06:39.800 --> 00:06:44.600]  而祂的能力也透過在這個雅氣裡面
[00:06:44.600 --> 00:06:46.800]  仍然是彰顯出來
[00:06:46.800 --> 00:06:48.300]  顯明出來
[00:06:48.300 --> 00:06:49.800]  甚至保羅一直講述
[00:06:49.800 --> 00:06:55.200]  他經歷很多是超過人所預計會有的結果
[00:06:55.200 --> 00:06:58.200]  他說到四面受壓
[00:06:58.200 --> 00:07:00.700]  面對著很多不同的逼迫
[00:07:00.700 --> 00:07:01.700]  患難
[00:07:01.700 --> 00:07:04.500]  但是沒有壓碎
[00:07:04.500 --> 00:07:07.900]  人所估計的應該頂不住的了
[00:07:07.900 --> 00:07:09.400]  承擔不了的了
[00:07:09.400 --> 00:07:12.000]  但是超乎他們所估計的
[00:07:12.000 --> 00:07:13.400]  四面受壓
[00:07:13.400 --> 00:07:15.900]  但是沒有被壓碎
[00:07:15.900 --> 00:07:17.000]  心裡作難
[00:07:17.000 --> 00:07:18.000]  很多的困擾
[00:07:18.000 --> 00:07:20.000]  很多的難受的地方
[00:07:20.000 --> 00:07:24.000]  但是卻是很驚訝自己不會失望
[00:07:24.000 --> 00:07:26.900]  更加不會絕望
[00:07:26.900 --> 00:07:30.700]  這個正是很多教徒在人生裡面所體會的一件事情
[00:07:30.700 --> 00:07:35.100]  就是主與我們聯合了
[00:07:35.100 --> 00:07:36.600]  祂的生命在我們裡面
[00:07:36.600 --> 00:07:37.700]  與我們聯合
[00:07:37.700 --> 00:07:40.500]  所以我們常常經歷到神的能力
[00:07:40.500 --> 00:07:44.700]  在我們的軟弱當中顯明出來
[00:07:44.700 --> 00:07:46.700]  我提過一位姐妹
[00:07:46.700 --> 00:07:48.800]  有幾次想起她的時候
[00:07:48.800 --> 00:07:50.900]  都想跟她說
[00:07:50.900 --> 00:07:53.000]  她要做一個手術
[00:07:53.000 --> 00:07:55.000]  她自己過去的性情
[00:07:55.000 --> 00:07:56.500]  很怕死
[00:07:56.500 --> 00:07:59.000]  小小的病都很擔心
[00:07:59.000 --> 00:08:02.200]  這次知道不行了
[00:08:02.200 --> 00:08:04.300]  不是怕手術
[00:08:04.300 --> 00:08:08.100]  而是怕過程裡面自己害怕
[00:08:08.100 --> 00:08:09.200]  但是她就講述了
[00:08:09.200 --> 00:08:11.000]  她自己怎樣在這件事情當中
[00:08:11.000 --> 00:08:12.500]  一直祈禱
[00:08:12.500 --> 00:08:14.700]  全心的交託給神
[00:08:14.700 --> 00:08:15.400]  然後她就說
[00:08:15.400 --> 00:08:18.700]  當她被推入手術室的過程裡面
[00:08:18.700 --> 00:08:22.100]  她突然間感受到一種很難解釋的平安
[00:08:22.100 --> 00:08:23.600]  在她的心裡面
[00:08:23.600 --> 00:08:25.800]  她說我不知道為什麼自己會不怕
[00:08:25.800 --> 00:08:30.600]  一直很平安地被護士推入手術室
[00:08:30.600 --> 00:08:32.400]  她體會到那種
[00:08:32.400 --> 00:08:35.800]  在她裡面不是屬於她自己的平安
[00:08:35.800 --> 00:08:38.400]  叫她能夠放膽面對
[00:08:38.400 --> 00:08:39.400]  很多基督徒
[00:08:39.400 --> 00:08:41.100]  很多弟兄姊妹在人生裡面
[00:08:41.100 --> 00:08:42.500]  體會一件事情
[00:08:42.500 --> 00:08:44.300]  主跟她聯合了
[00:08:44.300 --> 00:08:45.700]  與她同在
[00:08:45.700 --> 00:08:47.500]  寶貝在她生命當中
[00:08:47.500 --> 00:08:52.200]  以致她可以剛強面對一切的難處
[00:08:52.200 --> 00:08:54.100]  當時她這樣講述的時候
[00:08:54.100 --> 00:08:57.000]  接著很快就馬上講述一件事情
[00:08:57.000 --> 00:09:01.000]  大家看完下第十四節
[00:09:01.000 --> 00:09:02.600]  下第十四節說
[00:09:02.600 --> 00:09:06.500]  「因為知道那使主耶穌復活的
[00:09:06.500 --> 00:09:10.500]  也必定使我們與耶穌一同復活
[00:09:10.500 --> 00:09:16.600]  並且把我們和你們呈現在神的面前」
[00:09:16.600 --> 00:09:18.200]  聖經裡面講述到
[00:09:18.200 --> 00:09:21.900]  當我們與主聯合的時候
[00:09:21.900 --> 00:09:25.500]  神讓耶穌基督從死裡面復活
[00:09:25.500 --> 00:09:30.000]  也因此祂一定會使我們與祂一同復活
[00:09:30.000 --> 00:09:31.300]  為什麼?
[00:09:31.300 --> 00:09:34.700]  因為我們與基督聯合了
[00:09:34.700 --> 00:09:36.500]  縱使我們面對苦難
[00:09:36.500 --> 00:09:38.300]  或者甚至死亡
[00:09:38.300 --> 00:09:40.600]  死亡也不會阻隔
[00:09:40.600 --> 00:09:44.000]  中斷我們與基督的關係
[00:09:44.000 --> 00:09:45.900]  基督自己復活了
[00:09:45.900 --> 00:09:50.400]  因此我們會與祂一同復活
[00:09:50.400 --> 00:09:54.600]  所以你記得聖經第三章所說
[00:09:54.600 --> 00:10:00.100]  「弟兄姊妹,你們已經死了」
[00:10:00.100 --> 00:10:01.600]  我們可能突然覺得很奇怪
[00:10:01.600 --> 00:10:02.600]  聖經說我們死了
[00:10:02.600 --> 00:10:04.600]  我們還沒有死
[00:10:04.600 --> 00:10:06.100]  但聖經接著說
[00:10:06.100 --> 00:10:12.100]  「你們的生命與基督一同藏在神裡」
[00:10:12.100 --> 00:10:14.600]  一方面我們的生命在地上生活
[00:10:14.600 --> 00:10:16.600]  但我們生命的本質
[00:10:16.600 --> 00:10:18.600]  我們宿靈的實際
[00:10:18.600 --> 00:10:24.100]  我們的生命是已經與基督一同活著
[00:10:24.100 --> 00:10:27.600]  我們藏在神的裡面
[00:10:27.600 --> 00:10:29.100]  聖經因此很清楚說
[00:10:29.100 --> 00:10:32.100]  如果你的主已經復活
[00:10:32.100 --> 00:10:36.600]  其實屬於主的人都領受復活
[00:10:36.600 --> 00:10:38.600]  今天我們的靈魂
[00:10:38.600 --> 00:10:40.600]  我們的生命重生
[00:10:40.600 --> 00:10:45.100]  有一天我們的身體同樣會復活
[00:10:45.100 --> 00:10:46.600]  正因為這樣的時候
[00:10:46.600 --> 00:10:48.100]  你會發覺聖經說到
[00:10:48.100 --> 00:10:50.600]  耶穌基督是復活了
[00:10:50.600 --> 00:10:52.600]  祂是初熟的果子
[00:10:52.600 --> 00:10:55.600]  大家記得哥林多前書十五章所說
[00:10:55.600 --> 00:10:57.600]  初熟的果子意味著
[00:10:57.600 --> 00:11:01.100]  有其他的果子陸續會來
[00:11:01.100 --> 00:11:04.100]  你見到有果子初初出來了
[00:11:04.100 --> 00:11:07.100]  其他的果會接續會來
[00:11:07.100 --> 00:11:09.600]  初熟的果子是基督
[00:11:09.600 --> 00:11:13.100]  其餘來的就是那些屬基督的
[00:11:13.100 --> 00:11:17.600]  他們都會好像基督一樣來復活
[00:11:17.600 --> 00:11:18.600]  兄弟姐妹
[00:11:18.600 --> 00:11:21.100]  當我們說到復活至主耶穌復活的時候
[00:11:21.100 --> 00:11:24.600]  單是一件歷史的一個外在的事實
[00:11:24.600 --> 00:11:27.100]  是和你有直接的關係
[00:11:27.100 --> 00:11:29.100]  因為耶穌的復活
[00:11:29.100 --> 00:11:33.600]  正是保證了你都會復活
[00:11:33.600 --> 00:11:37.100]  正是指明出你的生命
[00:11:37.100 --> 00:11:41.600]  也都要經歷基督耶穌所經歷
[00:11:41.600 --> 00:11:43.600]  當我們想到這裡的時候
[00:11:43.600 --> 00:11:46.100]  我們要常常感恩
[00:11:46.100 --> 00:11:52.100]  我們這個生命竟然能夠得著耶穌基督
[00:11:52.100 --> 00:11:55.100]  所有的那種復活的新生
[00:11:55.100 --> 00:11:57.100]  我們感謝上帝
[00:11:57.100 --> 00:11:58.600]  當我們看到這裡的時候
[00:11:58.600 --> 00:12:01.100]  你發覺聖經不單止說我們和主聯合
[00:12:01.100 --> 00:12:06.600]  以致我們能夠得到主所得的復活的生命
[00:12:06.600 --> 00:12:07.600]  而且聖經說到
[00:12:07.600 --> 00:12:09.600]  神是不斷地在預備我們
[00:12:09.600 --> 00:12:13.600]  準備我們去承受這份復活的恩典
[00:12:13.600 --> 00:12:16.100]  大家看下去下面第五章
[00:12:16.100 --> 00:12:23.100]  你先留意第五章第五節
[00:12:23.100 --> 00:12:27.600]  聖經說:那在我們身上完成了工作
[00:12:27.600 --> 00:12:31.600]  使我們達成這目標的就是神
[00:12:31.600 --> 00:12:35.600]  他已經把聖靈賜給我們作憑據
[00:12:35.600 --> 00:12:37.100]  說到復活的時候
[00:12:37.100 --> 00:12:39.100]  一直去到五章五節的時候
[00:12:39.100 --> 00:12:40.600]  保羅就提
[00:12:40.600 --> 00:12:47.100]  因為上帝一直預備好我們去經歷復活
[00:12:47.100 --> 00:12:50.600]  因此有些聖經的翻譯版本就說
[00:12:50.600 --> 00:12:55.600]  那預備好我們經歷者時的就是神
[00:12:55.600 --> 00:12:59.100]  是上帝一直預備好我們去領受
[00:12:59.100 --> 00:13:03.100]  去經歷這一種生命的復生
[00:13:03.100 --> 00:13:04.600]  而其中祂要做的
[00:13:04.600 --> 00:13:07.100]  祂是藉著聖靈放在我們生命裡面
[00:13:07.100 --> 00:13:11.100]  成為了我們復活的憑據
[00:13:11.100 --> 00:13:12.100]  我們每個都知道
[00:13:12.100 --> 00:13:13.100]  當你信主之後
[00:13:13.100 --> 00:13:14.600]  聖經清楚說
[00:13:14.600 --> 00:13:19.100]  上帝賜下聖靈與我們永遠同在
[00:13:19.100 --> 00:13:24.100]  但是聖靈不單止成為你今天生命當中的能力
[00:13:24.100 --> 00:13:25.600]  幫助
[00:13:25.600 --> 00:13:30.100]  聖靈更加成為了你得復活的憑據
[00:13:30.100 --> 00:13:31.100]  如果大家讀過主學
[00:13:31.100 --> 00:13:33.100]  你會知道聖經所說的憑據
[00:13:33.100 --> 00:13:38.100]  是說給你的一個好像訂金
[00:13:38.100 --> 00:13:40.100]  或者說兩個人預備結婚
[00:13:40.100 --> 00:13:43.100]  他們有訂婚的戒指
[00:13:43.100 --> 00:13:44.100]  給了你
[00:13:44.100 --> 00:13:49.600]  也都意味著其餘的部分將會來到
[00:13:49.600 --> 00:13:51.600]  給了個憑據你
[00:13:51.600 --> 00:13:56.100]  其餘的肯定會將會來到
[00:13:56.100 --> 00:13:58.100]  聖靈在你的生命裡面
[00:13:58.100 --> 00:14:02.600]  將來因此神要藉著你裡面的聖靈
[00:14:02.600 --> 00:14:06.600]  讓你的身體又復活過來
[00:14:06.600 --> 00:14:07.600]  我想這個時候
[00:14:07.600 --> 00:14:10.100]  你跟我一起再看多一次聖經
[00:14:10.100 --> 00:14:15.600]  你翻到前面的羅馬書
[00:14:15.600 --> 00:14:19.100]  羅馬書的第八章
[00:14:19.100 --> 00:14:29.100]  其中的第十一節
[00:14:29.100 --> 00:14:32.100]  羅馬書第八章第十一節
[00:14:32.100 --> 00:14:37.100]  我留心和合本
[00:14:37.100 --> 00:14:38.600]  聖經就說
[00:14:38.600 --> 00:14:43.100]  「然而叫耶穌從死裡復活者」
[00:14:43.100 --> 00:14:46.100]  這裡說我們的上帝
[00:14:46.100 --> 00:14:49.600]  一位叫主耶穌從死裡復活的神
[00:14:49.600 --> 00:14:54.100]  祂的聖靈若住在你們心裡
[00:14:54.100 --> 00:14:58.100]  那叫基督耶穌從死裡復活的
[00:14:58.100 --> 00:15:00.100]  你看到聖經是重複地說
[00:15:00.100 --> 00:15:04.100]  強調的是上帝叫基督從死裡復活
[00:15:04.100 --> 00:15:07.100]  是祂的能力所成就的事
[00:15:07.100 --> 00:15:09.100]  祂同時會藉著
[00:15:09.100 --> 00:15:12.100]  住在你們心裡的聖靈
[00:15:12.100 --> 00:15:18.100]  使你們必死的身體又活過來
[00:15:18.100 --> 00:15:21.100]  聖靈在你的裡面
[00:15:21.100 --> 00:15:23.100]  叫你得到重生
[00:15:23.100 --> 00:15:25.100]  同樣有一天
[00:15:25.100 --> 00:15:28.100]  你會經歷到你裡面的聖靈
[00:15:28.100 --> 00:15:30.100]  藉著你裡面的聖靈
[00:15:30.100 --> 00:15:37.100]  叫你這個已死的身體又活過來
[00:15:37.100 --> 00:15:39.100]  有人說笑
[00:15:39.100 --> 00:15:41.100]  去到天堂的時候
[00:15:41.100 --> 00:15:44.100]  我怎麼知道天使一定會開門給我的
[00:15:44.100 --> 00:15:45.100]  人家告訴他
[00:15:45.100 --> 00:15:46.100]  你放心吧
[00:15:46.100 --> 00:15:49.100]  帶著受洗證明書
[00:15:49.100 --> 00:15:50.100]  去到的時候
[00:15:50.100 --> 00:15:53.100]  馬上展示給天使看一看
[00:15:53.100 --> 00:15:57.100]  祂知道你受了洗就有救了
[00:15:57.100 --> 00:15:59.100]  當然我們是在說笑
[00:15:59.100 --> 00:16:00.100]  但是你發覺
[00:16:00.100 --> 00:16:05.100]  當你離開你的身體
[00:16:05.100 --> 00:16:10.100]  你進到上帝給你的國度的時候
[00:16:10.100 --> 00:16:12.100]  你知道關鍵是因為
[00:16:12.100 --> 00:16:16.100]  你裡面有聖靈
[00:16:16.100 --> 00:16:19.100]  因為你的信心
[00:16:19.100 --> 00:16:21.100]  而信靠主
[00:16:21.100 --> 00:16:23.100]  此刻聖靈在你生命當中
[00:16:23.100 --> 00:16:27.100]  而聖靈是你得基業的憑據
[00:16:27.100 --> 00:16:33.100]  是神要接納你進入永恆當中的憑據
[00:16:33.100 --> 00:16:34.100]  因此你發覺
[00:16:34.100 --> 00:16:35.100]  聖經一直說
[00:16:35.100 --> 00:16:38.100]  當你有一天面對死亡
[00:16:38.100 --> 00:16:39.100]  你知道
[00:16:39.100 --> 00:16:41.100]  神要藉著你裡面的聖靈
[00:16:41.100 --> 00:16:45.100]  就是那位不會願意分離的聖靈
[00:16:45.100 --> 00:16:50.100]  祂要叫你的身體經歷復活和永生
[00:16:50.100 --> 00:16:56.100]  我們再看剛才讀過的哥倫多後書
[00:16:56.100 --> 00:16:57.100]  聖經提到
[00:16:57.100 --> 00:17:00.100]  上帝預備好我們
[00:17:00.100 --> 00:17:03.100]  賜下聖靈在我們生命當中
[00:17:03.100 --> 00:17:06.100]  準備將來的復活
[00:17:06.100 --> 00:17:08.100]  而是在五章一開始的時候
[00:17:08.100 --> 00:17:10.100]  聖經繼續說
[00:17:10.100 --> 00:17:13.100]  我們現在這個狀況是怎樣
[00:17:13.100 --> 00:17:16.100]  大家留意第五章一開始就說到
[00:17:16.100 --> 00:17:19.100]  如果我們在地上的帳篷拆毀了
[00:17:19.100 --> 00:17:22.100]  我們必得著從神而來的居所
[00:17:22.100 --> 00:17:24.100]  那不是人手所做的
[00:17:24.100 --> 00:17:28.100]  而是天上永存的房屋
[00:17:28.100 --> 00:17:29.100]  一說到房屋
[00:17:29.100 --> 00:17:33.100]  大家可能會有很多聯想
[00:17:33.100 --> 00:17:35.100]  因為最近香港報紙新聞
[00:17:35.100 --> 00:17:39.100]  不斷說很多房屋
[00:17:39.100 --> 00:17:41.100]  大家看到新聞說到
[00:17:41.100 --> 00:17:45.100]  一些居屋開始推售
[00:17:45.100 --> 00:17:48.100]  很多人都想申請買到一個居屋
[00:17:48.100 --> 00:17:50.100]  因此不斷入紙申請
[00:17:50.100 --> 00:17:52.100]  因此收到的申請名單
[00:17:52.100 --> 00:17:56.100]  是超過有房屋的38倍
[00:17:56.100 --> 00:17:58.100]  很多人都想有個地方
[00:17:58.100 --> 00:18:00.100]  更加很多人想
[00:18:00.100 --> 00:18:04.100]  如果住到北角那間就好了
[00:18:04.100 --> 00:18:06.100]  但是發覺
[00:18:06.100 --> 00:18:08.100]  最便宜的過千萬
[00:18:08.100 --> 00:18:12.100]  貴的過億元一個單位
[00:18:12.100 --> 00:18:14.100]  在香港居住的問題
[00:18:14.100 --> 00:18:17.100]  是我們常常都覺得困擾
[00:18:17.100 --> 00:18:21.100]  但是聖經裡面講述到一個居所
[00:18:21.100 --> 00:18:23.100]  沒錯我們現在的身體
[00:18:23.100 --> 00:18:24.100]  聖經說是一個帳篷
[00:18:24.100 --> 00:18:28.100]  帳篷也意味著一個短期居留的意思
[00:18:28.100 --> 00:18:32.100]  也知道這個帳篷是會損毀的
[00:18:32.100 --> 00:18:34.100]  不可以長期的
[00:18:34.100 --> 00:18:35.100]  但是聖經說
[00:18:35.100 --> 00:18:39.100]  神為你預備了一個居所
[00:18:39.100 --> 00:18:41.100]  因此當主耶穌離開他的門徒的時候
[00:18:41.100 --> 00:18:43.100]  你們不要憂愁
[00:18:43.100 --> 00:18:48.100]  我去為你們預備地方
[00:18:48.100 --> 00:18:50.100]  這個地方正是聖經所描述的那種
[00:18:50.100 --> 00:18:52.100]  屬靈的居所
[00:18:52.100 --> 00:18:54.100]  也是神賜給你的
[00:18:54.100 --> 00:18:56.100]  不單只是外在的
[00:18:56.100 --> 00:18:58.100]  這種屬靈的環境
[00:18:58.100 --> 00:19:00.100]  同時是你自己本身
[00:19:00.100 --> 00:19:03.100]  一種屬靈的身體
[00:19:03.100 --> 00:19:05.100]  聖經就提到這個居所
[00:19:05.100 --> 00:19:07.100]  不是人手所做的
[00:19:07.100 --> 00:19:08.100]  剛才你讀過聖經記得
[00:19:08.100 --> 00:19:10.100]  不是人手所做的
[00:19:10.100 --> 00:19:12.100]  幸好不是人手所做
[00:19:12.100 --> 00:19:15.100]  因為人手所做的會毀壞
[00:19:15.100 --> 00:19:17.100]  但是這個居所聖經說到
[00:19:17.100 --> 00:19:21.100]  是天上永存的房屋
[00:19:21.100 --> 00:19:24.100]  是神已經預備好
[00:19:24.100 --> 00:19:27.100]  是賜給你的
[00:19:27.100 --> 00:19:29.100]  因此在這個情況之下
[00:19:29.100 --> 00:19:32.100]  雖然生活上沒有勞苦嘆息
[00:19:32.100 --> 00:19:35.100]  你再看第四子
[00:19:35.100 --> 00:19:37.100]  不如大家讀讀第四子
[00:19:37.100 --> 00:19:43.100]  我們這些在帳篷裡的人勞苦嘆息
[00:19:43.100 --> 00:19:46.100]  是由於不願意脫去這個
[00:19:46.100 --> 00:19:49.100]  卻願意穿上那個
[00:19:49.100 --> 00:19:53.100]  使這必死的被生命吞滅
[00:19:53.100 --> 00:19:55.100]  我們在這個帳篷裡
[00:19:55.100 --> 00:19:59.100]  我們經歷很多身體的限制
[00:19:59.100 --> 00:20:01.100]  病患
[00:20:01.100 --> 00:20:03.100]  很多身體的軟弱
[00:20:03.100 --> 00:20:07.100]  有時候被罪試探
[00:20:07.100 --> 00:20:10.100]  跌倒得罪實
[00:20:10.100 --> 00:20:13.100]  承受不少的困擾
[00:20:13.100 --> 00:20:15.100]  甚至在罪當中
[00:20:15.100 --> 00:20:18.100]  在我的帳篷裡嘆息
[00:20:18.100 --> 00:20:22.100]  才講述到那種內心的痛苦的描述
[00:20:22.100 --> 00:20:24.100]  但是在嘆息裡本來就說
[00:20:24.100 --> 00:20:26.100]  沒錯是一種嘆息
[00:20:26.100 --> 00:20:29.100]  但這種嘆息同時是一種催促
[00:20:29.100 --> 00:20:32.100]  催促自己心靈更深切的渴慕
[00:20:32.100 --> 00:20:36.100]  渴慕的不是地上的居所
[00:20:36.100 --> 00:20:38.100]  渴慕的是天上
[00:20:38.100 --> 00:20:42.100]  上帝賜給我們的一個德性的生命
[00:20:42.100 --> 00:20:43.100]  因此他說
[00:20:43.100 --> 00:20:47.100]  我渴慕的不是要脫去現在的身體
[00:20:47.100 --> 00:20:49.100]  不是厭世
[00:20:49.100 --> 00:20:51.100]  不是要離開現在這個
