
[00:00:00.000 --> 00:00:04.320]  奉勸命問候弟兄姐妹平安
[00:03:56.540 --> 00:03:58.540]  他會原諒你愛你的
[00:03:58.540 --> 00:04:00.660]  就是讀每一節聖經裡面
[00:04:00.660 --> 00:04:03.060]  很多汁慢慢來
[00:04:03.060 --> 00:04:07.740]  希望大家去品嚐
[00:04:07.740 --> 00:04:10.220]  就是說這個原汁原味的
[00:04:10.220 --> 00:04:13.940]  慢慢大家可以品嚐到
[00:04:13.940 --> 00:04:16.940]  耶利米和上帝的對話
[00:04:16.940 --> 00:04:19.020]  耶利米和上帝的對話
[00:04:19.020 --> 00:04:22.740]  耶利米表達他
[00:04:22.740 --> 00:04:25.820]  或者上帝群體的悲哀
[00:04:25.820 --> 00:04:27.220]  耶利米表達他
[00:04:27.220 --> 00:04:28.940]  或者上帝群體的悲哀
[00:04:28.940 --> 00:04:30.940]  耶利米表達自己的悲哀
[00:04:30.940 --> 00:04:33.020]  耶利米表達自己的悲哀
[00:04:33.020 --> 00:04:35.180]  又表達他的群體
[00:04:35.180 --> 00:04:38.660]  又表達他的群體的悲哀
[00:04:38.660 --> 00:04:40.220]  所以
[00:04:40.220 --> 00:04:43.900]  你可以看到耶利米不是一個Lone Ranger
[00:04:43.900 --> 00:04:47.820]  你不要看他是一個
[00:04:47.820 --> 00:04:49.180]  我借用了一齣戲名
[00:04:49.180 --> 00:04:50.780]  是不是叫Lone Ranger
[00:04:50.780 --> 00:04:52.580]  我借用了一齣戲名
[00:04:52.580 --> 00:04:54.180]  騎馬那個人
[00:04:54.180 --> 00:04:54.860]  騎馬那個人
[00:04:54.860 --> 00:04:56.580]  拿著彈 拿著槍
[00:04:56.580 --> 00:04:57.260]  拿著槍
[00:04:57.260 --> 00:05:00.780]  周圍走是不是叫Lone Ranger
[00:05:00.780 --> 00:05:03.500]  那麼耶利米是不是Lone Ranger
[00:05:03.500 --> 00:05:04.980]  耶利米不是Lone Ranger
[00:05:04.980 --> 00:05:06.380]  他時時都有他的
[00:05:06.380 --> 00:05:08.380]  他的community在他後面
[00:05:08.380 --> 00:05:11.180]  他時時有他的這個群體在後面
[00:05:11.180 --> 00:05:12.700]  他的團體的好處
[00:05:12.700 --> 00:05:13.780]  他只是團體的好處
[00:05:13.780 --> 00:05:14.900]  在他心上面
[00:05:14.900 --> 00:05:16.540]  在他心上面
[00:05:16.540 --> 00:05:17.660]  我講這麼多東西
[00:05:17.660 --> 00:05:19.420]  其實是讓大家知道耶利米是什麼
[00:05:19.420 --> 00:05:21.300]  更加認識耶利米是什麼人
[00:05:21.300 --> 00:05:22.700]  就是我講這麼多事情
[00:05:22.700 --> 00:05:25.380]  大家更加明白耶利米是個什麼樣的人
[00:05:25.380 --> 00:05:27.460]  更加重要的是要知道他是一個上帝
[00:05:27.460 --> 00:05:28.820]  是一個怎樣的上帝
[00:05:28.820 --> 00:05:32.420]  要知道上帝是什麼樣的上帝
[00:05:32.420 --> 00:05:34.860]  那麼每一次耶利米說話
[00:05:34.860 --> 00:05:36.340]  每一次耶利米講話
[00:05:36.340 --> 00:05:38.780]  上帝有回應
[00:05:38.780 --> 00:05:39.940]  真是好
[00:05:39.940 --> 00:05:41.900]  真是好
[00:05:41.900 --> 00:05:42.980]  上帝會回應
[00:05:42.980 --> 00:05:43.940]  上帝會回應
[00:05:43.940 --> 00:05:45.140]  你和我的祈禱
[00:05:45.140 --> 00:05:46.220]  你和我的祈禱
[00:05:46.220 --> 00:05:48.340]  很多時候不知道上帝有沒有怎樣回應
[00:05:48.340 --> 00:05:49.420]  不知道上帝怎麼回應
[00:05:49.420 --> 00:05:50.500]  或者有沒有回應
[00:05:50.500 --> 00:05:50.660]  不知道
[00:05:50.660 --> 00:05:51.580]  不知道有沒有回應
[00:05:51.580 --> 00:05:52.820]  但是耶利米
[00:05:52.820 --> 00:05:53.380]  但是耶利米
[00:05:53.380 --> 00:05:54.580]  跟上帝講話
[00:05:54.580 --> 00:05:55.420]  跟上帝講話
[00:05:55.420 --> 00:05:56.420]  上帝有回應
[00:05:56.420 --> 00:05:57.380]  上帝有回應
[00:05:57.380 --> 00:05:58.460]  這個回應呢
[00:05:58.460 --> 00:05:59.660]  這個回應
[00:05:59.660 --> 00:06:01.300]  就非常美麗
[00:06:01.300 --> 00:06:01.980]  非常美麗
[00:06:01.980 --> 00:06:04.060]  讓我們更加明白上帝
[00:06:04.060 --> 00:06:05.980]  讓我們更加明白上帝
[00:06:05.980 --> 00:06:08.260]  今天我們是看第一段對話
[00:06:08.260 --> 00:06:09.620]  我們看第一段對話
[00:06:09.620 --> 00:06:11.420]  這個paragraph是兩段對話
[00:06:11.420 --> 00:06:12.700]  現在我們看第一段對話
[00:06:12.700 --> 00:06:14.340]  我們先看第一段
[00:06:14.340 --> 00:06:16.060]  第二段對話就是十二章
[00:06:16.060 --> 00:06:16.660]  下一講
[00:06:16.660 --> 00:06:18.100]  十二章一到六節
[00:06:18.100 --> 00:06:18.900]  就是
[00:06:18.900 --> 00:06:21.340]  下一講就十二章一到六節
[00:06:21.340 --> 00:06:22.580]  是核心
[00:06:22.580 --> 00:06:23.300]  是核心
[00:06:23.300 --> 00:06:23.860]  OK
[00:06:23.860 --> 00:06:25.180]  現在第一段對話
[00:06:25.180 --> 00:06:28.340]  第一段對話的基本結構
[00:06:28.340 --> 00:06:29.940]  第一段對話基本結構
[00:06:29.940 --> 00:06:31.380]  十八到二十節
[00:06:31.380 --> 00:06:32.260]  十八到二十節
[00:06:32.260 --> 00:06:33.260]  十八、十九
[00:06:33.260 --> 00:06:34.380]  二十到三節呢
[00:06:34.380 --> 00:06:35.220]  十八、十九、二十
[00:06:35.220 --> 00:06:36.500]  是一個哀嘆
[00:06:36.500 --> 00:06:37.740]  是一個哀嘆
[00:06:37.740 --> 00:06:40.420]  Lament
[00:06:40.420 --> 00:06:42.540]  然後上帝
[00:06:42.540 --> 00:06:43.700]  就回應了
[00:06:43.700 --> 00:06:44.780]  然後上帝回應
[00:06:44.780 --> 00:06:46.100]  就二十一到二十三節
[00:06:46.100 --> 00:06:47.020]  二十一到二十三節
[00:06:47.020 --> 00:06:48.540]  這個就是我今天講的經文
[00:06:48.540 --> 00:06:50.660]  這是我們今天講的經文
[00:06:50.660 --> 00:06:52.260]  在哀嘆當中
[00:06:52.260 --> 00:06:53.380]  在哀嘆當中
[00:06:53.380 --> 00:06:57.180]  耶利米意識到他自己的生命受到威脅了
[00:06:57.180 --> 00:06:59.220]  耶利米意識到他自己的生命受到威脅了
[00:06:59.220 --> 00:07:00.380]  大家看第一章
[00:07:00.380 --> 00:07:02.460]  大家可以看第一章
[00:07:02.460 --> 00:07:03.460]  第一點
[00:07:03.460 --> 00:07:04.260]  十八節
[00:07:04.260 --> 00:07:07.220]  十八節
[00:07:07.220 --> 00:07:10.380]  在上帝向耶利米告訴他
[00:07:10.380 --> 00:07:12.980]  猶大人的行徑
[00:07:12.980 --> 00:07:20.140]  上帝向耶利米告訴猶大人的行徑
[00:07:20.140 --> 00:07:22.620]  我翻譯成英文這句
[00:07:22.620 --> 00:07:26.300]  The Lord gave Jeremiah the knowledge
[00:07:26.300 --> 00:07:30.460]  上帝給耶利米知道
[00:07:30.460 --> 00:07:32.420]  上帝給耶利米知道
[00:07:32.420 --> 00:07:33.940]  十八節
[00:07:33.940 --> 00:07:37.060]  就是整個說話的context
[00:07:37.060 --> 00:07:39.260]  就是整個說話的內容
[00:07:39.260 --> 00:07:42.540]  就是上帝給耶利米知道
[00:07:42.540 --> 00:07:44.780]  就是上帝給耶利米知道
[00:07:44.780 --> 00:07:49.100]  耶利米在上帝那裡得到啟示了
[00:07:49.100 --> 00:07:50.460]  耶利米在上帝那裡得到啟示了
[00:07:50.460 --> 00:07:51.980]  他之後就對上帝說了
[00:07:51.980 --> 00:07:54.660]  他之後就對上帝說了
[00:07:54.660 --> 00:07:56.900]  這是personal conversation
[00:07:56.900 --> 00:08:00.380]  這是個人之間的談話
[00:08:00.380 --> 00:08:02.260]  如果用新約的角度去看
[00:08:02.260 --> 00:08:04.380]  如果從新約的角度去看
[00:08:04.380 --> 00:08:05.780]  這個可以說是祈禱
[00:08:05.780 --> 00:08:06.900]  這個可以說是祈禱
[00:08:06.900 --> 00:08:08.620]  不過他不懂得奉耶穌的名
[00:08:08.620 --> 00:08:10.220]  不過他不懂得奉耶穌的名
[00:08:10.220 --> 00:08:13.020]  因為耶穌還沒來到這個世界上
[00:08:13.020 --> 00:08:16.380]  所以祈禱的對象
[00:08:16.380 --> 00:08:19.220]  永遠是耶和華
[00:08:19.220 --> 00:08:20.100]  他沒有奉耶穌的名
[00:08:20.100 --> 00:08:21.540]  因為耶穌還沒來
[00:08:21.540 --> 00:08:23.420]  他沒有奉耶穌的名
[00:08:23.420 --> 00:08:24.140]  你在開場
[00:08:24.140 --> 00:08:26.660]  耶和華
[00:08:26.660 --> 00:08:29.980]  你指示了我
[00:08:29.980 --> 00:08:31.940]  他們
[00:08:31.940 --> 00:08:34.220]  指什麼呢
[00:08:34.220 --> 00:08:36.260]  指他的群體
[00:08:36.260 --> 00:08:38.020]  他親愛的群體猶大人
[00:08:38.020 --> 00:08:41.340]  他親愛的群體猶大人
[00:08:41.340 --> 00:08:42.180]  你指示了
[00:08:42.180 --> 00:08:44.740]  你指示了他們會對我做些什麼
[00:08:44.740 --> 00:08:47.020]  他們會對我做些什麼
[00:08:47.020 --> 00:08:48.820]  其實這個說法在暗藏裡面
[00:08:48.820 --> 00:08:50.460]  其實這個說法在暗藏裡面
[00:08:50.460 --> 00:08:52.300]  他們會威脅我的性命
[00:08:52.300 --> 00:08:54.260]  他們會威脅我的性命
[00:08:54.260 --> 00:08:55.540]  被不被愛
[00:08:55.540 --> 00:08:56.540]  被不被愛
[00:08:56.540 --> 00:08:57.580]  向上帝說
[00:08:57.580 --> 00:08:59.300]  向上帝告訴你
[00:08:59.300 --> 00:09:01.420]  親愛的人會插你兩刀
[00:09:01.420 --> 00:09:04.140]  親愛的人會插你兩刀
[00:09:04.140 --> 00:09:07.860]  所以不是一個pleasant situation
[00:09:07.860 --> 00:09:10.100]  不是一個快樂的情景
[00:09:10.100 --> 00:09:11.180]  所以他悲哀
[00:09:11.180 --> 00:09:12.620]  不是一個快樂的情景
[00:09:12.620 --> 00:09:13.660]  所以悲哀
[00:09:13.660 --> 00:09:15.140]  第二點
[00:09:15.140 --> 00:09:18.780]  耶利米向上帝申訴
[00:09:18.780 --> 00:09:20.340]  說有人要謀害他
[00:09:20.340 --> 00:09:22.180]  耶利米向上帝申訴
[00:09:22.180 --> 00:09:23.620]  說有人要謀害他
[00:09:23.620 --> 00:09:26.300]  你聽不聽到他申訴的內容
[00:09:26.300 --> 00:09:27.340]  你看看他申訴的內容
[00:09:27.340 --> 00:09:29.380]  是耶和華告訴他的
[00:09:29.380 --> 00:09:30.620]  是耶和華告訴他的
[00:09:30.620 --> 00:09:31.620]  沒發生的
[00:09:31.620 --> 00:09:32.700]  沒有發生的
[00:09:32.700 --> 00:09:33.540]  但是呢
[00:09:33.540 --> 00:09:35.380]  他在上帝面前說話
[00:09:35.380 --> 00:09:36.420]  在上帝面前講話
[00:09:36.420 --> 00:09:37.900]  大家聽不聽到祈禱呢
[00:09:37.900 --> 00:09:38.740]  大家有沒有看到祈禱
[00:09:38.740 --> 00:09:40.260]  你講的東西是上帝都知道的
[00:09:40.260 --> 00:09:42.580]  你講的上帝都知道
[00:09:42.580 --> 00:09:44.500]  是上帝告訴你的
[00:09:44.500 --> 00:09:45.660]  是上帝告訴你的
[00:09:45.660 --> 00:09:47.500]  那你做了上帝告訴你的事情呢
[00:09:47.500 --> 00:09:48.540]  是上帝告訴你的
[00:09:48.540 --> 00:09:49.780]  和上帝對白
[00:09:49.780 --> 00:09:50.980]  和上帝對白
[00:09:50.980 --> 00:09:52.020]  大家可不可以看到
[00:09:52.020 --> 00:09:55.620]  學到祈禱的那種交往
[00:09:55.620 --> 00:09:59.820]  你有沒有學到祈禱的那種交往
[00:09:59.820 --> 00:10:02.260]  全部都是以上帝開始
[00:10:02.260 --> 00:10:03.820]  什麼都是以上帝開始
[00:10:03.820 --> 00:10:06.460]  要靠上帝來運行
[00:10:06.460 --> 00:10:10.100]  要靠上帝的名來彰顯
[00:10:10.100 --> 00:10:11.940]  要靠上帝的名來彰顯
[00:10:11.940 --> 00:10:13.980]  還有整個祈禱的內容
[00:10:13.980 --> 00:10:15.060]  整個禱告的內容
[00:10:15.060 --> 00:10:16.500]  不是為自己
[00:10:16.500 --> 00:10:17.940]  不是為自己
[00:10:17.940 --> 00:10:19.860]  我希望大家在這裡學到祈禱
[00:10:19.860 --> 00:10:21.020]  我希望大家學到祈禱
[00:10:21.020 --> 00:10:22.780]  這個內容不是為自己的
[00:10:22.780 --> 00:10:25.020]  內容不是為自己
[00:10:25.020 --> 00:10:28.460]  是為上帝的公義
[00:10:28.460 --> 00:10:30.060]  祂的慈愛
[00:10:30.060 --> 00:10:31.140]  祂的屬性
[00:10:31.140 --> 00:10:31.900]  祂的公義
[00:10:31.900 --> 00:10:32.460]  祂的慈愛
[00:10:32.460 --> 00:10:34.460]  祂的屬性
[00:11:03.460 --> 00:11:05.940]  現在被接到斬殺之地
[00:11:05.940 --> 00:11:09.940]  我真是不知道他們
[00:11:09.940 --> 00:11:12.140]  猶太人呢
[00:11:12.140 --> 00:11:13.420]  用回國語
[00:11:13.420 --> 00:11:15.340]  諮詢我
[00:11:15.340 --> 00:11:17.420]  我是不知道他們要怎樣
[00:11:17.420 --> 00:11:21.060]  要煽勁我
[00:11:21.060 --> 00:11:24.060]  算計或者計算
[00:11:24.060 --> 00:11:27.700]  他們要計算我
[00:11:27.700 --> 00:11:29.500]  他們要煽勁我
[00:11:29.500 --> 00:11:31.700]  害我
[00:11:31.700 --> 00:11:34.380]  他們竟說
[00:11:34.380 --> 00:11:38.180]  把我好像樹連果子一樣
[00:11:38.180 --> 00:11:39.780]  都要毀滅
[00:11:39.780 --> 00:11:41.460]  覺得把我像樹
[00:11:41.460 --> 00:11:43.580]  連樹上的果子都要毀滅
[00:11:43.580 --> 00:11:47.740]  從活人之地剪除
[00:11:47.740 --> 00:11:49.460]  使得我呢
[00:11:49.460 --> 00:11:50.660]  使得我
[00:11:50.660 --> 00:11:52.060]  好像沒有存在過
[00:11:52.060 --> 00:11:54.460]  好像不存在過
[00:11:54.460 --> 00:11:57.420]  我翻譯叫做使人不再紀念我
[00:11:57.420 --> 00:11:58.220]  當我沒有到
[00:11:58.220 --> 00:11:58.860]  當我隱形
[00:11:58.860 --> 00:11:59.940]  當我沒有出生過
[00:11:59.940 --> 00:12:01.940]  當我不存在
[00:12:01.940 --> 00:12:05.020]  我可以解釋這些背景
[00:12:05.020 --> 00:12:08.260]  謀害耶利米的人
[00:12:08.260 --> 00:12:12.460]  他的計劃是非常有想像力的
[00:12:12.460 --> 00:12:15.940]  謀害耶利米的規劃非常有想像力
[00:12:15.940 --> 00:12:17.660]  他要摧毀那棵樹
[00:12:17.660 --> 00:12:18.740]  要摧毀那棵樹
[00:12:18.740 --> 00:12:20.540]  耶利米當然是那棵樹了
[00:12:20.540 --> 00:12:22.220]  耶利米想像那棵樹
[00:12:22.220 --> 00:12:24.100]  連同果子
[00:12:24.100 --> 00:12:25.260]  連同果子
[00:12:25.260 --> 00:12:27.260]  這個原文不是
[00:12:27.260 --> 00:12:29.260]  是解做lehem
[00:12:29.260 --> 00:12:31.060]  lehem是麵包
[00:12:31.060 --> 00:12:32.060]  可以解作食物
[00:12:32.060 --> 00:12:36.420]  lehem也可以解作麵包、食物
[00:12:36.420 --> 00:12:38.220]  耶利米你要死
[00:12:38.220 --> 00:12:39.540]  就算不死
[00:12:39.540 --> 00:12:40.380]  就是你不死
[00:12:40.380 --> 00:12:42.380]  供應你食物的人
[00:12:42.380 --> 00:12:43.420]  供應你食物的人
[00:12:43.420 --> 00:12:46.020]  糧食都要斷
[00:12:46.020 --> 00:12:47.020]  都要斷掉
[00:12:47.020 --> 00:12:50.460]  你們香港有什麼醫食父母
[00:12:50.460 --> 00:12:52.980]  殺人等於什麼
[00:12:52.980 --> 00:12:54.180]  那句我不懂得說
[00:12:54.180 --> 00:12:58.420]  要耶利米沒得吃
[00:12:58.420 --> 00:13:01.740]  要耶利米沒得吃
[00:13:01.740 --> 00:13:03.500]  果子
[00:13:03.500 --> 00:13:05.420]  是屬於耶利米的群體
[00:13:05.420 --> 00:13:09.700]  屬於耶利米這個群體
[00:13:09.700 --> 00:13:14.500]  他們要消除耶利米生活的群體
[00:13:14.500 --> 00:13:18.260]  他們要消除耶利米生活中的群體
[00:13:18.260 --> 00:13:21.420]  和群體裡面的好明星
[00:13:21.420 --> 00:13:23.620]  耶利米是有人聽他說話的
[00:13:23.620 --> 00:13:25.060]  因為有人聽耶利米說話
[00:13:25.060 --> 00:13:27.380]  但這一幫敵對他的人
[00:13:27.380 --> 00:13:29.020]  這一幫敵對他的人
[00:13:29.020 --> 00:13:31.780]  不單希望耶利米不行
[00:13:31.780 --> 00:13:32.580]  不希望
[00:13:32.580 --> 00:13:34.340]  不但希望耶利米不行
[00:13:34.340 --> 00:13:37.420]  連支持耶利米的人
[00:13:37.420 --> 00:13:39.700]  連支持耶利米的人
[00:13:39.700 --> 00:13:40.980]  都不行
[00:13:40.980 --> 00:13:43.820]  起碼沒有飯給他吃
[00:13:43.820 --> 00:13:44.860]  至少沒有飯給他吃
[00:13:44.860 --> 00:13:46.980]  最好就是把耶利米忘記
[00:13:46.980 --> 00:13:48.460]  最好就是把耶利米忘記
[00:13:48.460 --> 00:13:51.300]  像不像現在美國選舉那些
[00:13:51.300 --> 00:13:53.700]  敵對黨大家的那些紛爭
[00:13:53.700 --> 00:13:57.460]  像不像美國現在選舉敵對黨之間的紛爭
[00:13:57.460 --> 00:13:58.260]  這個人很討厭你
[00:13:58.260 --> 00:13:58.980]  希望你輸
[00:13:58.980 --> 00:14:01.420]  你們這些人都壞掉了
[00:14:01.420 --> 00:14:02.500]  不但希望你輸
[00:14:02.500 --> 00:14:03.460]  看不看到
[00:14:03.460 --> 00:14:05.420]  人的壞心腸
[00:14:05.420 --> 00:14:06.780]  連支持你的人都輸
[00:14:06.780 --> 00:14:10.420]  OK
[00:14:10.420 --> 00:14:12.660]  看不看到他們的用心很歹毒
[00:14:12.660 --> 00:14:14.140]  看不看到意識非常歹毒
[00:14:14.140 --> 00:14:16.220]  就是耶利米是一個仇敵
[00:14:16.220 --> 00:14:17.820]  看耶利米是仇敵
[00:14:17.820 --> 00:14:18.620]  我一會兒會解釋
[00:14:18.620 --> 00:14:19.820]  這個仇敵是什麽人
[00:14:19.820 --> 00:14:21.220]  仇敵是什麽人
[00:14:21.220 --> 00:14:24.380]  這個說法的反應是耶利米
[00:14:24.380 --> 00:14:25.540]  他做了什麽事
[00:14:25.540 --> 00:14:26.860]  耶利米做了什麽事呢
[00:14:26.860 --> 00:14:30.820]  做了上帝的發言人
[00:14:30.820 --> 00:14:32.140]  做了上帝的發言人
[00:14:32.140 --> 00:14:35.900]  所以奉上帝的名來做議員
[00:14:35.900 --> 00:14:38.100]  其實可以等於
[00:14:38.100 --> 00:14:40.300]  如果說奉上帝的名來做議員
[00:14:40.300 --> 00:14:43.980]  等於做上帝的發言人
[00:14:43.980 --> 00:14:46.060]  作為上帝的發言人
[00:14:46.060 --> 00:14:48.300]  OK
[00:14:48.300 --> 00:14:49.700]  那他們的話呢
[00:14:49.700 --> 00:14:51.940]  他們的話
[00:14:51.940 --> 00:14:54.300]  耶利米的說話
[00:14:54.300 --> 00:14:55.540]  耶利米的說話
[00:14:55.540 --> 00:14:57.340]  他的發言
[00:14:57.340 --> 00:15:00.500]  使得猶大人當中很不舒服
[00:15:00.500 --> 00:15:04.740]  使得猶大人非常不舒服
[00:15:04.740 --> 00:15:06.100]  不舒服到什麽程度呢
[00:15:06.100 --> 00:15:07.420]  不舒服到什麽程度呢
[00:15:07.420 --> 00:15:10.900]  因為耶利米斷了我們的米路
[00:15:10.900 --> 00:15:13.980]  因為耶利米斷了我們的米路
[00:15:13.980 --> 00:15:16.180]  國語我不知道是不是這樣翻譯
[00:15:16.180 --> 00:15:17.980]  斷米路你知不知道
[00:15:17.980 --> 00:15:21.220]  斷米路什麽意思
[00:15:21.220 --> 00:15:22.500]  等於沒得吃
[00:15:22.500 --> 00:15:24.740]  耶利米說我們斷米路
[00:15:24.740 --> 00:15:26.700]  我們沒飯吃
[00:15:26.700 --> 00:15:28.380]  耶利米說話
[00:15:28.380 --> 00:15:31.020]  斷了我們的糧路
[00:15:31.020 --> 00:15:33.580]  所以我們要割低它
[00:15:33.580 --> 00:15:36.500]  所以我們要殺掉它
[00:15:36.500 --> 00:15:37.980]  十八章十八節
[00:15:37.980 --> 00:15:38.980]  十八章十八節
[00:15:38.980 --> 00:15:39.980]  就說了這件事
[00:15:39.980 --> 00:15:41.380]  就說了這件事
[00:15:41.380 --> 00:15:43.780]  他們就說
[00:15:43.780 --> 00:15:44.940]  這個說話呢
[00:15:44.940 --> 00:15:46.620]  是他們的
[00:15:46.620 --> 00:15:50.620]  是這班敵人開會的時候說的話
[00:15:50.620 --> 00:15:53.500]  來吧
[00:15:53.500 --> 00:15:57.060]  我們可以設計謀害耶利米
[00:15:57.060 --> 00:15:59.580]  我們可以設計謀害耶利米
[00:15:59.580 --> 00:16:02.500]  因為我們這裡有祭司講律法
[00:16:02.500 --> 00:16:04.140]  因為我們有祭司講律法
[00:16:04.140 --> 00:16:05.900]  智慧人設謀略
[00:16:05.900 --> 00:16:06.900]  智慧人設謀略
[00:16:06.900 --> 00:16:08.580]  先知講預言
[00:16:08.580 --> 00:16:09.460]  先知說預言
[00:16:09.460 --> 00:16:12.020]  都不能斷絕
[00:16:12.020 --> 00:16:13.540]  都不能斷絕
[00:16:13.540 --> 00:16:15.380]  這個說話暴露他們是什麽身份
[00:16:15.380 --> 00:16:16.380]  是做什麽的
[00:16:16.380 --> 00:16:19.260]  暴露他們什麽身份呢
[00:16:19.260 --> 00:16:20.540]  講律法的
[00:16:20.540 --> 00:16:21.020]  講律法的
[00:16:21.020 --> 00:16:22.460]  祭司的
[00:16:22.460 --> 00:16:23.860]  有智慧的人的
[00:16:23.860 --> 00:16:24.780]  有智慧的人
