
[00:00:00.000 --> 00:00:02.000]  第一次會讓我們先聽神的導議
[00:04:28.600 --> 00:04:30.600]  弟弟就是很紳士的性格
[00:04:30.600 --> 00:04:32.600]  弟弟就是很紳士的性格
[00:04:32.600 --> 00:04:34.600]  弟弟就是很紳士的性格
[00:04:34.600 --> 00:04:36.600]  弟弟就是很紳士的性格
[00:04:36.600 --> 00:04:38.600]  弟弟就是很紳士的性格
[00:04:38.600 --> 00:04:40.600]  弟弟就是很紳士的性格
[00:04:40.600 --> 00:04:42.600]  弟弟就是很紳士的性格
[00:04:42.600 --> 00:04:44.600]  弟弟就是很紳士的性格
[00:04:44.600 --> 00:04:46.600]  弟弟就是很紳士的性格
[00:04:46.600 --> 00:04:48.600]  弟弟就是很紳士的性格
[00:04:48.600 --> 00:04:50.600]  弟弟就是很紳士的性格
[00:04:50.600 --> 00:04:52.600]  弟弟就是很紳士的性格
[00:04:52.600 --> 00:04:54.600]  弟弟就是很紳士的性格
[00:04:54.600 --> 00:04:56.600]  弟弟就是很紳士的性格
[00:04:56.600 --> 00:04:58.600]  弟弟就是很紳士的性格
[00:04:58.600 --> 00:05:00.600]  弟弟就是很紳士的性格
[00:05:00.600 --> 00:05:02.600]  弟弟就是很紳士的性格
[00:05:02.600 --> 00:05:04.600]  弟弟就是很紳士的性格
[00:05:04.600 --> 00:05:06.600]  弟弟就是很紳士的性格
[00:05:06.600 --> 00:05:08.600]  弟弟就是很紳士的性格
[00:05:08.600 --> 00:05:10.600]  弟弟就是很紳士的性格
[00:05:10.600 --> 00:05:12.600]  弟弟就是很紳士的性格
[00:05:12.600 --> 00:05:14.600]  弟弟就是很紳士的性格
[00:05:14.600 --> 00:05:16.600]  弟弟就是很紳士的性格
[00:05:16.600 --> 00:05:18.600]  弟弟就是很紳士的性格
[00:05:18.600 --> 00:05:20.600]  弟弟就是很紳士的性格
[00:05:20.600 --> 00:05:22.600]  弟弟就是很紳士的性格
[00:05:22.600 --> 00:05:24.600]  弟弟就是很紳士的性格
[00:05:24.600 --> 00:05:26.600]  弟弟就是很紳士的性格
[00:05:26.600 --> 00:05:28.600]  弟弟就是很紳士的性格
[00:05:28.600 --> 00:05:30.600]  弟弟就是很紳士的性格
[00:05:30.600 --> 00:05:32.600]  弟弟就是很紳士的性格
[00:05:32.600 --> 00:05:34.600]  弟弟就是很紳士的性格
[00:05:34.600 --> 00:05:36.600]  弟弟就是很紳士的性格
[00:05:36.600 --> 00:05:38.600]  弟弟就是很紳士的性格
[00:05:38.600 --> 00:05:40.600]  弟弟就是很紳士的性格
[00:05:40.600 --> 00:05:42.600]  弟弟就是很紳士的性格
[00:05:42.600 --> 00:05:44.600]  弟弟就是很紳士的性格
[00:05:44.600 --> 00:05:46.600]  弟弟就是很紳士的性格
[00:05:46.600 --> 00:05:48.600]  弟弟就是很紳士的性格
[00:05:48.600 --> 00:05:50.600]  弟弟就是很紳士的性格
[00:05:50.600 --> 00:05:52.600]  弟弟就是很紳士的性格
[00:05:52.600 --> 00:05:54.600]  弟弟就是很紳士的性格
[00:05:54.600 --> 00:05:56.600]  弟弟就是很紳士的性格
[00:05:56.600 --> 00:05:58.600]  弟弟就是很紳士的性格
[00:05:58.600 --> 00:06:00.600]  弟弟就是很紳士的性格
[00:06:00.600 --> 00:06:02.600]  弟弟就是很紳士的性格
[00:06:02.600 --> 00:06:04.600]  弟弟就是很紳士的性格
[00:06:04.600 --> 00:06:06.600]  弟弟就是很紳士的性格
[00:06:06.600 --> 00:06:08.600]  弟弟就是很紳士的性格
[00:06:08.600 --> 00:06:10.600]  弟弟就是很紳士的性格
[00:06:10.600 --> 00:06:12.600]  弟弟就是很紳士的性格
[00:06:12.600 --> 00:06:14.600]  弟弟就是很紳士的性格
[00:06:14.600 --> 00:06:16.600]  弟弟就是很紳士的性格
[00:06:16.600 --> 00:06:18.600]  弟弟就是很紳士的性格
[00:06:18.600 --> 00:06:20.600]  弟弟就是很紳士的性格
[00:06:20.600 --> 00:06:22.600]  弟弟就是很紳士的性格
[00:06:22.600 --> 00:06:24.600]  弟弟就是很紳士的性格
[00:06:24.600 --> 00:06:26.600]  弟弟就是很紳士的性格
[00:06:26.600 --> 00:06:28.600]  弟弟就是很紳士的性格
[00:06:28.600 --> 00:06:30.600]  弟弟就是很紳士的性格
[00:06:30.600 --> 00:06:32.600]  弟弟就是很紳士的性格
[00:06:32.600 --> 00:06:34.600]  弟弟就是很紳士的性格
[00:06:34.600 --> 00:06:36.600]  弟弟就是很紳士的性格
[00:06:36.600 --> 00:06:38.600]  弟弟就是很紳士的性格
[00:06:38.600 --> 00:06:40.600]  弟弟就是很紳士的性格
[00:06:40.600 --> 00:06:42.600]  弟弟就是很紳士的性格
[00:06:42.600 --> 00:06:44.600]  弟弟就是很紳士的性格
[00:06:44.600 --> 00:06:46.600]  弟弟就是很紳士的性格
[00:06:46.600 --> 00:06:48.600]  弟弟就是很紳士的性格
[00:06:48.600 --> 00:06:50.600]  弟弟就是很紳士的性格
[00:06:50.600 --> 00:06:52.600]  弟弟就是很紳士的性格
[00:06:52.600 --> 00:06:54.600]  弟弟就是很紳士的性格
[00:06:54.600 --> 00:06:56.600]  弟弟就是很紳士的性格
[00:06:56.600 --> 00:06:58.600]  弟弟就是很紳士的性格
[00:06:58.600 --> 00:07:00.600]  弟弟就是很紳士的性格
[00:07:00.600 --> 00:07:02.600]  弟弟就是很紳士的性格
[00:07:02.600 --> 00:07:04.600]  弟弟就是很紳士的性格
[00:07:04.600 --> 00:07:06.600]  弟弟就是很紳士的性格
[00:07:06.600 --> 00:07:08.600]  弟弟就是很紳士的性格
[00:07:08.600 --> 00:07:10.600]  弟弟就是很紳士的性格
[00:07:10.600 --> 00:07:12.600]  弟弟就是很紳士的性格
[00:07:12.600 --> 00:07:14.600]  弟弟就是很紳士的性格
[00:07:14.600 --> 00:07:16.600]  弟弟就是很紳士的性格
[00:07:16.600 --> 00:07:18.600]  弟弟就是很紳士的性格
[00:07:18.600 --> 00:07:20.600]  弟弟就是很紳士的性格
[00:07:20.600 --> 00:07:22.600]  弟弟就是很紳士的性格
[00:07:22.600 --> 00:07:24.600]  弟弟就是很紳士的性格
[00:07:24.600 --> 00:07:26.600]  弟弟就是很紳士的性格
[00:07:26.600 --> 00:07:28.600]  弟弟就是很紳士的性格
[00:07:28.600 --> 00:07:30.600]  弟弟就是很紳士的性格
[00:07:30.600 --> 00:07:32.600]  弟弟就是很紳士的性格
[00:07:32.600 --> 00:07:34.600]  弟弟就是很紳士的性格
[00:07:34.600 --> 00:07:36.600]  弟弟就是很紳士的性格
[00:07:36.600 --> 00:07:38.600]  弟弟就是很紳士的性格
[00:07:38.600 --> 00:07:40.600]  弟弟就是很紳士的性格
[00:07:40.600 --> 00:07:42.600]  弟弟就是很紳士的性格
[00:07:42.600 --> 00:07:44.600]  弟弟就是很紳士的性格
[00:07:44.600 --> 00:07:46.600]  弟弟就是很紳士的性格
[00:07:46.600 --> 00:07:48.600]  弟弟就是很紳士的性格
[00:07:48.600 --> 00:07:50.600]  弟弟就是很紳士的性格
[00:07:50.600 --> 00:07:52.600]  弟弟就是很紳士的性格
[00:07:52.600 --> 00:07:54.600]  弟弟就是很紳士的性格
[00:07:54.600 --> 00:07:56.600]  弟弟就是很紳士的性格
[00:07:56.600 --> 00:07:58.600]  弟弟就是很紳士的性格
[00:07:58.600 --> 00:08:00.600]  弟弟就是很紳士的性格
[00:08:00.600 --> 00:08:02.600]  弟弟就是很紳士的性格
[00:08:02.600 --> 00:08:04.600]  弟弟就是很紳士的性格
[00:08:04.600 --> 00:08:06.600]  弟弟就是很紳士的性格
[00:08:06.600 --> 00:08:08.600]  弟弟就是很紳士的性格
[00:08:08.600 --> 00:08:10.600]  弟弟就是很紳士的性格
[00:08:10.600 --> 00:08:12.600]  弟弟就是很紳士的性格
[00:08:12.600 --> 00:08:14.600]  弟弟就是很紳士的性格
[00:08:14.600 --> 00:08:16.600]  弟弟就是很紳士的性格
[00:08:16.600 --> 00:08:18.600]  弟弟就是很紳士的性格
[00:08:18.600 --> 00:08:20.600]  弟弟就是很紳士的性格
[00:08:20.600 --> 00:08:22.600]  弟弟就是很紳士的性格
[00:08:22.600 --> 00:08:24.600]  弟弟就是很紳士的性格
[00:08:24.600 --> 00:08:26.600]  弟弟就是很紳士的性格
[00:08:26.600 --> 00:08:28.600]  弟弟就是很紳士的性格
[00:08:28.600 --> 00:08:30.600]  弟弟就是很紳士的性格
[00:08:30.600 --> 00:08:32.600]  弟弟就是很紳士的性格
[00:08:32.600 --> 00:08:34.600]  弟弟就是很紳士的性格
[00:08:34.600 --> 00:08:36.600]  弟弟就是很紳士的性格
[00:08:36.600 --> 00:08:38.600]  弟弟就是很紳士的性格
[00:08:38.600 --> 00:08:40.600]  弟弟就是很紳士的性格
[00:08:40.600 --> 00:08:42.600]  弟弟就是很紳士的性格
[00:08:42.600 --> 00:08:44.600]  弟弟就是很紳士的性格
[00:08:44.600 --> 00:08:46.600]  弟弟就是很紳士的性格
[00:08:46.600 --> 00:08:48.600]  弟弟就是很紳士的性格
[00:08:48.600 --> 00:08:50.600]  弟弟就是很紳士的性格
[00:08:50.600 --> 00:08:52.600]  弟弟就是很紳士的性格
[00:08:52.600 --> 00:08:54.600]  弟弟就是很紳士的性格
[00:08:54.600 --> 00:08:56.600]  弟弟就是很紳士的性格
[00:08:56.600 --> 00:08:58.600]  弟弟就是很紳士的性格
[00:08:58.600 --> 00:09:00.600]  弟弟就是很紳士的性格
[00:09:00.600 --> 00:09:02.600]  弟弟就是很紳士的性格
[00:09:02.600 --> 00:09:04.600]  弟弟就是很紳士的性格
[00:09:04.600 --> 00:09:06.600]  弟弟就是很紳士的性格
[00:09:06.600 --> 00:09:08.600]  弟弟就是很紳士的性格
[00:09:08.600 --> 00:09:10.600]  弟弟就是很紳士的性格
[00:09:10.600 --> 00:09:12.600]  弟弟就是很紳士的性格
[00:09:12.600 --> 00:09:14.600]  弟弟就是很紳士的性格
[00:09:14.600 --> 00:09:16.600]  弟弟就是很紳士的性格
[00:09:16.600 --> 00:09:18.600]  弟弟就是很紳士的性格
[00:09:18.600 --> 00:09:20.600]  弟弟就是很紳士的性格
[00:09:20.600 --> 00:09:22.600]  弟弟就是很紳士的性格
[00:09:22.600 --> 00:09:24.600]  弟弟就是很紳士的性格
[00:09:24.600 --> 00:09:26.600]  弟弟就是很紳士的性格
[00:09:26.600 --> 00:09:28.600]  弟弟就是很紳士的性格
[00:09:28.600 --> 00:09:30.600]  弟弟就是很紳士的性格
[00:09:30.600 --> 00:09:32.600]  弟弟就是很紳士的性格
[00:09:32.600 --> 00:09:34.600]  弟弟就是很紳士的性格
[00:09:34.600 --> 00:09:36.600]  弟弟就是很紳士的性格
[00:09:36.600 --> 00:09:38.600]  弟弟就是很紳士的性格
[00:09:38.600 --> 00:09:40.600]  弟弟就是很紳士的性格
[00:09:40.600 --> 00:09:42.600]  弟弟就是很紳士的性格
[00:09:42.600 --> 00:09:44.600]  弟弟就是很紳士的性格
[00:09:44.600 --> 00:09:46.600]  弟弟就是很紳士的性格
[00:09:46.600 --> 00:09:48.600]  弟弟就是很紳士的性格
[00:09:48.600 --> 00:09:50.600]  弟弟就是很紳士的性格
[00:09:50.600 --> 00:09:52.600]  弟弟就是很紳士的性格
[00:09:52.600 --> 00:09:54.600]  弟弟就是很紳士的性格
[00:09:54.600 --> 00:09:56.600]  弟弟就是很紳士的性格
[00:09:56.600 --> 00:09:58.600]  弟弟就是很紳士的性格
[00:09:58.600 --> 00:10:00.600]  弟弟就是很紳士的性格
[00:10:00.600 --> 00:10:02.600]  弟弟就是很紳士的性格
[00:10:02.600 --> 00:10:04.600]  弟弟就是很紳士的性格
[00:10:04.600 --> 00:10:06.600]  弟弟就是很紳士的性格
[00:10:06.600 --> 00:10:08.600]  弟弟就是很紳士的性格
[00:10:08.600 --> 00:10:10.600]  弟弟就是很紳士的性格
[00:10:10.600 --> 00:10:12.600]  弟弟就是很紳士的性格
[00:10:12.600 --> 00:10:14.600]  弟弟就是很紳士的性格
[00:10:14.600 --> 00:10:16.600]  弟弟就是很紳士的性格
[00:10:16.600 --> 00:10:18.600]  弟弟就是很紳士的性格
[00:10:18.600 --> 00:10:20.600]  弟弟就是很紳士的性格
[00:10:20.600 --> 00:10:22.600]  弟弟就是很紳士的性格
[00:10:22.600 --> 00:10:24.600]  弟弟就是很紳士的性格
[00:10:24.600 --> 00:10:26.600]  弟弟就是很紳士的性格
[00:10:26.600 --> 00:10:28.600]  弟弟就是很紳士的性格
[00:10:28.600 --> 00:10:30.600]  弟弟就是很紳士的性格
[00:10:30.600 --> 00:10:32.600]  弟弟就是很紳士的性格
[00:10:32.600 --> 00:10:34.600]  弟弟就是很紳士的性格
[00:10:34.600 --> 00:10:36.600]  弟弟就是很紳士的性格
[00:10:36.600 --> 00:10:38.600]  弟弟就是很紳士的性格
[00:10:38.600 --> 00:10:40.600]  弟弟就是很紳士的性格
[00:10:40.600 --> 00:10:42.600]  弟弟就是很紳士的性格
[00:10:42.600 --> 00:10:44.600]  弟弟就是很紳士的性格
[00:10:44.600 --> 00:10:46.600]  弟弟就是很紳士的性格
[00:10:46.600 --> 00:10:48.600]  弟弟就是很紳士的性格
[00:10:48.600 --> 00:10:50.600]  弟弟就是很紳士的性格
[00:10:50.600 --> 00:10:52.600]  弟弟就是很紳士的性格
[00:10:52.600 --> 00:10:54.600]  弟弟就是很紳士的性格
[00:10:54.600 --> 00:10:56.600]  弟弟就是很紳士的性格
[00:10:56.600 --> 00:10:58.600]  弟弟就是很紳士的性格
[00:10:58.600 --> 00:11:00.600]  弟弟就是很紳士的性格
[00:11:00.600 --> 00:11:02.600]  弟弟就是很紳士的性格
[00:11:02.600 --> 00:11:04.600]  弟弟就是很紳士的性格
[00:11:04.600 --> 00:11:06.600]  弟弟就是很紳士的性格
[00:11:06.600 --> 00:11:08.600]  弟弟就是很紳士的性格
[00:11:08.600 --> 00:11:10.600]  弟弟就是很紳士的性格
[00:11:10.600 --> 00:11:12.600]  弟弟就是很紳士的性格
[00:11:12.600 --> 00:11:14.600]  弟弟就是很紳士的性格
[00:11:14.600 --> 00:11:16.600]  弟弟就是很紳士的性格
[00:11:16.600 --> 00:11:18.600]  弟弟就是很紳士的性格
[00:11:18.600 --> 00:11:20.600]  弟弟就是很紳士的性格
[00:11:20.600 --> 00:11:22.600]  弟弟就是很紳士的性格
[00:11:22.600 --> 00:11:24.600]  弟弟就是很紳士的性格
[00:11:24.600 --> 00:11:26.600]  弟弟就是很紳士的性格
[00:11:26.600 --> 00:11:28.600]  弟弟就是很紳士的性格
[00:11:28.600 --> 00:11:30.600]  弟弟就是很紳士的性格
[00:11:30.600 --> 00:11:32.600]  弟弟就是很紳士的性格
[00:11:32.600 --> 00:11:34.600]  弟弟就是很紳士的性格
[00:11:34.600 --> 00:11:36.600]  弟弟就是很紳士的性格
[00:11:36.600 --> 00:11:38.600]  弟弟就是很紳士的性格
[00:11:38.600 --> 00:11:40.600]  弟弟就是很紳士的性格
[00:11:40.600 --> 00:11:42.600]  弟弟就是很紳士的性格
[00:11:42.600 --> 00:11:44.600]  弟弟就是很紳士的性格
[00:11:44.600 --> 00:11:46.600]  弟弟就是很紳士的性格
[00:11:46.600 --> 00:11:48.600]  弟弟就是很紳士的性格
[00:11:48.600 --> 00:11:50.600]  弟弟就是很紳士的性格
[00:11:50.600 --> 00:11:52.600]  弟弟就是很紳士的性格
[00:11:52.600 --> 00:11:54.600]  弟弟就是很紳士的性格
[00:11:54.600 --> 00:11:56.600]  弟弟就是很紳士的性格
[00:11:56.600 --> 00:11:58.600]  弟弟就是很紳士的性格
[00:11:58.600 --> 00:12:00.600]  弟弟就是很紳士的性格
[00:12:00.600 --> 00:12:02.600]  弟弟就是很紳士的性格
[00:12:02.600 --> 00:12:04.600]  弟弟就是很紳士的性格
[00:12:04.600 --> 00:12:06.600]  弟弟就是很紳士的性格
[00:12:06.600 --> 00:12:08.600]  弟弟就是很紳士的性格
[00:12:08.600 --> 00:12:10.600]  弟弟就是很紳士的性格
[00:12:10.600 --> 00:12:12.600]  弟弟就是很紳士的性格
[00:12:12.600 --> 00:12:14.600]  弟弟就是很紳士的性格
[00:12:14.600 --> 00:12:16.600]  弟弟就是很紳士的性格
[00:12:16.600 --> 00:12:18.600]  弟弟就是很紳士的性格
[00:12:18.600 --> 00:12:20.600]  弟弟就是很紳士的性格
[00:12:20.600 --> 00:12:22.600]  弟弟就是很紳士的性格
[00:12:22.600 --> 00:12:24.600]  弟弟就是很紳士的性格
[00:12:24.600 --> 00:12:26.600]  弟弟就是很紳士的性格
[00:12:26.600 --> 00:12:28.600]  弟弟就是很紳士的性格
[00:12:28.600 --> 00:12:30.600]  弟弟就是很紳士的性格
[00:12:30.600 --> 00:12:32.600]  弟弟就是很紳士的性格
[00:12:32.600 --> 00:12:34.600]  弟弟就是很紳士的性格
[00:12:34.600 --> 00:12:36.600]  弟弟就是很紳士的性格
[00:12:36.600 --> 00:12:38.600]  弟弟就是很紳士的性格
[00:12:38.600 --> 00:12:40.600]  弟弟就是很紳士的性格
[00:12:40.600 --> 00:12:42.600]  弟弟就是很紳士的性格
[00:12:42.600 --> 00:12:44.600]  弟弟就是很紳士的性格
[00:12:44.600 --> 00:12:46.600]  弟弟就是很紳士的性格
[00:12:46.600 --> 00:12:48.600]  弟弟就是很紳士的性格
[00:12:48.600 --> 00:12:50.600]  弟弟就是很紳士的性格
[00:12:50.600 --> 00:12:52.600]  弟弟就是很紳士的性格
[00:12:52.600 --> 00:12:54.600]  弟弟就是很紳士的性格
[00:12:54.600 --> 00:12:56.600]  弟弟就是很紳士的性格
[00:12:56.600 --> 00:12:58.600]  弟弟就是很紳士的性格
[00:12:58.600 --> 00:13:00.600]  弟弟就是很紳士的性格
[00:13:00.600 --> 00:13:02.600]  弟弟就是很紳士的性格
[00:13:02.600 --> 00:13:04.600]  弟弟就是很紳士的性格
[00:13:04.600 --> 00:13:06.600]  弟弟就是很紳士的性格
[00:13:06.600 --> 00:13:08.600]  弟弟就是很紳士的性格
[00:13:08.600 --> 00:13:10.600]  弟弟就是很紳士的性格
[00:13:10.600 --> 00:13:12.600]  弟弟就是很紳士的性格
[00:13:12.600 --> 00:13:14.600]  弟弟就是很紳士的性格
[00:13:14.600 --> 00:13:16.600]  弟弟就是很紳士的性格
[00:13:16.600 --> 00:13:18.600]  弟弟就是很紳士的性格
[00:13:18.600 --> 00:13:20.600]  弟弟就是很紳士的性格
[00:13:20.600 --> 00:13:22.600]  弟弟就是很紳士的性格
[00:13:22.600 --> 00:13:24.600]  弟弟就是很紳士的性格
[00:13:24.600 --> 00:13:26.600]  弟弟就是很紳士的性格
[00:13:26.600 --> 00:13:28.600]  弟弟就是很紳士的性格
[00:13:28.600 --> 00:13:30.600]  弟弟就是很紳士的性格
[00:13:30.600 --> 00:13:32.600]  弟弟就是很紳士的性格
[00:13:32.600 --> 00:13:34.600]  弟弟就是很紳士的性格
