
[00:00:00.000 --> 00:00:02.460]  各位金庸姐妹朋友們早安
[00:02:22.340 --> 00:02:26.780]  在撒末爾基三二十五章他這裡有講到一個故事
[00:02:26.780 --> 00:02:29.880]  他是說有一個老粗
[00:02:29.880 --> 00:02:30.880]  拿拔
[00:02:30.880 --> 00:02:33.960]  有一天大衛
[00:02:33.960 --> 00:02:37.180]  在曠野落魄潦倒的時候
[00:02:37.180 --> 00:02:38.680]  拆遣
[00:02:38.680 --> 00:02:43.580]  大衛的手下來向這個大戶人拿拔
[00:02:43.580 --> 00:02:46.540]  說你可不可以接濟大衛一些
[00:02:46.540 --> 00:02:49.340]  吃的東西喝的東西
[00:02:49.340 --> 00:02:50.600]  拿拔
[00:02:50.980 --> 00:02:53.740]  不給還把他們羞辱了一頓
[00:02:53.740 --> 00:02:56.540]  結果回去報告大衛
[00:02:56.540 --> 00:02:59.640]  大衛很生氣我明天
[00:02:59.640 --> 00:03:01.540]  要滅了你一家
[00:03:01.540 --> 00:03:05.660]  拿拔是一個老粗他回家
[00:03:05.660 --> 00:03:09.100]  也不放在心上他就大吃大喝
[00:03:09.100 --> 00:03:11.040]  喝得酩酊大醉
[00:03:11.040 --> 00:03:14.180]  那麼妻子叫做亞比蓋
[00:03:14.180 --> 00:03:15.380]  Abigail
[00:03:15.380 --> 00:03:18.800]  知道了這件事情趕快連夜
[00:03:18.800 --> 00:03:21.720]  帶著十女做了好多
[00:03:21.720 --> 00:03:24.580]  食物跟水跟酒
[00:03:24.580 --> 00:03:27.780]  然後第二天早上就到路邊去
[00:03:27.780 --> 00:03:30.600]  等大衛果然大衛帶著他的
[00:03:30.600 --> 00:03:32.960]  勇士一路來
[00:03:32.960 --> 00:03:37.140]  亞比蓋就跪在路旁說我主啊
[00:03:37.140 --> 00:03:40.220]  你不要跟拿拔這個老粗
[00:03:40.220 --> 00:03:43.900]  動怒啊你跟他一邊建設
[00:03:43.900 --> 00:03:45.960]  害了你的名聲啊
[00:03:45.960 --> 00:03:48.500]  壞了你的大事啊
[00:03:48.800 --> 00:03:51.620]  主啊這些酒菜
[00:03:51.620 --> 00:03:53.380]  你全部拿去
[00:03:53.380 --> 00:03:56.620]  大衛才洗了怒回去了
[00:03:56.620 --> 00:04:00.180]  然後亞比蓋回家
[00:04:00.180 --> 00:04:03.020]  她的老公酒也醒了
[00:04:03.020 --> 00:04:07.480]  亞比蓋就把這個事情講給她老公聽
[00:04:07.480 --> 00:04:09.160]  聖經上面說
[00:04:09.160 --> 00:04:12.540]  拿拔聽了就魂不復體
[00:04:12.540 --> 00:04:17.340]  是說 his heart died
[00:04:17.420 --> 00:04:18.820]  within him
[00:04:18.820 --> 00:04:21.700]  他那個魂啊
[00:04:21.700 --> 00:04:24.700]  出竅了一樣魂不復體
[00:04:24.700 --> 00:04:26.500]  後來沒多久就死掉了
[00:04:26.500 --> 00:04:30.720]  當然後來大衛就取了亞比蓋
[00:04:30.720 --> 00:04:33.980]  那體是什麼呢
[00:04:33.980 --> 00:04:37.520]  體我們一般講說是
[00:04:37.520 --> 00:04:39.640]  身體法輔受之父母
[00:04:39.640 --> 00:04:43.000]  但是以夫所述四章十二節他說
[00:04:43.000 --> 00:04:45.800]  我們要建立基督的身體
[00:04:45.980 --> 00:04:48.740]  所以靈魂體心勝合一呢
[00:04:48.740 --> 00:04:53.020]  也包括我們要教會的心勝合一
[00:04:53.020 --> 00:04:55.880]  靈魂體常常混為一談的
[00:04:55.880 --> 00:04:58.880]  譬如在約伯記裡面他說
[00:04:58.880 --> 00:05:02.740]  神救贖我的靈魂
[00:05:02.740 --> 00:05:03.880]  受
[00:05:03.880 --> 00:05:06.860]  那麼在今天那個時代
[00:05:06.860 --> 00:05:09.400]  我們的靈魂體處在什麼世代呢
[00:05:09.400 --> 00:05:12.200]  瘟疫恨邪
[00:05:13.480 --> 00:05:15.940]  那麼知道這個
[00:05:15.940 --> 00:05:18.500]  COVID-19要什麼時候過去
[00:05:18.500 --> 00:05:20.780]  現在聽說猴鬥又來了
[00:05:20.780 --> 00:05:22.500]  什麼又來了
[00:05:22.500 --> 00:05:25.480]  通貨膨脹也在繼續
[00:05:25.480 --> 00:05:27.680]  戰爭也在繼續饑荒暴亂
[00:05:27.680 --> 00:05:31.300]  末世的景象都在在的顯現
[00:05:31.300 --> 00:05:34.900]  我們現在就是活在這個時代裡面
[00:05:34.900 --> 00:05:39.700]  真的求神保守我們的靈魂體
[00:05:39.700 --> 00:05:43.120]  那麼我們的靈魂體到底有什麼作用
[00:05:44.440 --> 00:05:45.860]  我要這麼說
[00:05:45.860 --> 00:05:48.660]  體是我們的四肢五官
[00:05:48.660 --> 00:05:50.780]  五腑六臟
[00:05:50.780 --> 00:05:54.140]  四肢就是兩手兩腳嘛
[00:05:54.140 --> 00:05:55.660]  五官是什麼
[00:05:55.660 --> 00:05:57.260]  掩耳口鼻嘛
[00:05:57.260 --> 00:05:58.900]  五腑是什麼
[00:05:58.900 --> 00:06:02.560]  五臟六臟就是
[00:06:02.560 --> 00:06:05.200]  這個心肝臟
[00:06:05.200 --> 00:06:08.140]  什麼胃什麼腸什麼
[00:06:08.140 --> 00:06:09.780]  各種各樣
[00:06:09.780 --> 00:06:12.860]  這是我們不能或缺的
[00:06:13.940 --> 00:06:16.480]  這是我們活在這個世界上
[00:06:16.480 --> 00:06:17.900]  你如果沒有身體
[00:06:17.900 --> 00:06:19.980]  你活在世界上成了什麼
[00:06:19.980 --> 00:06:24.220]  成了嚇死人了
[00:06:24.220 --> 00:06:25.340]  是不是
[00:06:25.340 --> 00:06:27.500]  所以我們的體
[00:06:27.500 --> 00:06:31.060]  有人說是世界的知覺
[00:06:31.060 --> 00:06:35.340]  你跟世界來對應的
[00:06:35.340 --> 00:06:37.860]  你活在這個世界上
[00:06:37.860 --> 00:06:39.660]  你必須要有這個身體
[00:06:39.660 --> 00:06:42.940]  不然你就不是活在世界上面
[00:06:42.940 --> 00:06:44.060]  是不是
[00:06:44.060 --> 00:06:48.020]  那彭多前書十五章三十五節他說
[00:06:48.020 --> 00:06:49.580]  來我們起來念
[00:06:49.580 --> 00:06:51.620]  死人怎樣復活
[00:06:51.620 --> 00:06:54.180]  帶著什麼身體來呢
[00:06:54.180 --> 00:06:55.860]  各位有沒有想過
[00:06:55.860 --> 00:06:57.460]  當有一天
[00:06:57.460 --> 00:06:58.900]  你是基督徒
[00:06:58.900 --> 00:07:02.020]  我相信我們都會睡著了
[00:07:02.020 --> 00:07:04.100]  包括你母親
[00:07:04.100 --> 00:07:05.900]  那個時候
[00:07:05.900 --> 00:07:07.860]  怎樣復活
[00:07:07.860 --> 00:07:10.860]  是帶著怎麼樣的身體復活呢
[00:07:11.300 --> 00:07:14.380]  這是一個很有意思的一件事情
[00:07:14.380 --> 00:07:17.220]  按照聖經是講說
[00:07:17.220 --> 00:07:20.780]  那復活的身體是沒有殘缺的
[00:07:20.780 --> 00:07:24.060]  是復活的身體
[00:07:24.060 --> 00:07:26.620]  即使你今天身體有病痛
[00:07:26.620 --> 00:07:27.460]  有殘缺
[00:07:27.460 --> 00:07:30.220]  但是當我們復活的時候
[00:07:30.220 --> 00:07:31.900]  沒有殘缺的
[00:07:31.900 --> 00:07:34.220]  心天心地降在我們中間
[00:07:34.220 --> 00:07:38.900]  甚至於從寶座前流出生命河兩邊有生命樹
[00:07:38.900 --> 00:07:42.940]  樹上結果子葉子吃了可以醫治
[00:07:42.940 --> 00:07:44.900]  所以我們身體的病痛
[00:07:44.900 --> 00:07:46.940]  就通通都好起來了
[00:07:46.940 --> 00:07:48.140]  讚美神
[00:07:48.140 --> 00:07:51.780]  一夫所書四章十二節他說
[00:07:51.780 --> 00:07:54.940]  請為要成全聖徒
[00:07:54.940 --> 00:07:56.700]  各盡其職
[00:07:56.700 --> 00:07:58.940]  建立基督的身體
[00:07:58.940 --> 00:08:00.420]  所以
[00:08:00.420 --> 00:08:03.740]  教會是基督的身體
[00:08:03.740 --> 00:08:05.380]  所以我們常常講說
[00:08:05.380 --> 00:08:09.540]  肢體之間要互相帶求彼此帶道
[00:08:09.540 --> 00:08:11.620]  就是這個意思
[00:08:11.620 --> 00:08:13.900]  那麼魂呢
[00:08:13.900 --> 00:08:16.580]  魂是我們的七情六欲
[00:08:16.580 --> 00:08:19.660]  思想意志
[00:08:19.660 --> 00:08:23.380]  所以魂是自我知覺
[00:08:23.380 --> 00:08:24.940]  假如今天
[00:08:24.940 --> 00:08:26.220]  你說
[00:08:26.220 --> 00:08:28.900]  唉唷
[00:08:28.900 --> 00:08:31.500]  你這麼講傷害了我
[00:08:31.500 --> 00:08:33.100]  這是你的魂
[00:08:33.100 --> 00:08:35.500]  你自我的知覺
[00:08:35.500 --> 00:08:37.860]  有這種感覺
[00:08:37.860 --> 00:08:40.460]  因為你從你的七情六欲
[00:08:40.460 --> 00:08:42.620]  你的思想意志
[00:08:42.620 --> 00:08:44.820]  所得到的一個訊息
[00:08:44.820 --> 00:08:46.700]  在你的心裡面
[00:08:46.700 --> 00:08:50.020]  你自我知覺受到了傷害
[00:08:50.020 --> 00:08:51.740]  或者有的時候
[00:08:51.740 --> 00:08:53.980]  你做了什麼事情
[00:08:53.980 --> 00:08:56.580]  你一個晚上都睡不著覺
[00:08:56.580 --> 00:08:59.380]  因為你的自我知覺
[00:08:59.380 --> 00:09:02.420]  你知道你事情搞砸了
[00:09:02.420 --> 00:09:04.860]  或者
[00:09:04.860 --> 00:09:06.620]  你約了會回來
[00:09:06.620 --> 00:09:08.140]  還在不停的想
[00:09:08.140 --> 00:09:09.380]  他
[00:09:09.380 --> 00:09:12.220]  吃不著睡不著
[00:09:12.220 --> 00:09:13.860]  你的自我知覺
[00:09:13.860 --> 00:09:15.340]  你的七情六欲
[00:09:15.340 --> 00:09:18.180]  你的思想意志
[00:09:18.180 --> 00:09:19.540]  但是
[00:09:19.540 --> 00:09:22.020]  《迦勒太書五章十七節》他說
[00:09:22.020 --> 00:09:26.460]  情欲和聖靈相爭
[00:09:26.460 --> 00:09:29.620]  聖靈和情欲相爭
[00:09:29.620 --> 00:09:35.740]  這就是所謂的魂
[00:09:35.740 --> 00:09:38.380]  那麼有一個哲學家叫做笛卡爾
[00:09:38.380 --> 00:09:42.260]  他說我失故我在
[00:09:42.260 --> 00:09:43.260]  他的意思是說
[00:09:43.260 --> 00:09:45.420]  你如果沒有魂的話
[00:09:45.420 --> 00:09:47.580]  你不會思想的話
[00:09:47.580 --> 00:09:49.580]  就是行屍走肉
[00:09:49.580 --> 00:09:54.420]  甚至於你不像活在這世界上面一樣
[00:09:54.420 --> 00:09:56.220]  你沒有你的主觀意識
[00:09:56.220 --> 00:09:58.180]  你沒有你的客觀認知
[00:09:58.180 --> 00:10:01.420]  你沒有你的自我知覺
[00:10:01.420 --> 00:10:04.380]  你覺得自己很棒
[00:10:04.380 --> 00:10:07.180]  你覺得別人講的有道理
[00:10:07.180 --> 00:10:09.820]  你覺得這句話聽得好舒服
[00:10:09.820 --> 00:10:12.740]  你覺得神好偉大
[00:10:12.740 --> 00:10:14.660]  甚至於
[00:10:14.660 --> 00:10:18.020]  每當我想起他的愛
[00:10:18.020 --> 00:10:19.820]  我就流淚
[00:10:19.820 --> 00:10:21.660]  這是你的魂
[00:10:21.660 --> 00:10:24.340]  從靈裡面發出來的
[00:10:24.340 --> 00:10:26.940]  這一個自我的知覺
[00:10:26.940 --> 00:10:29.220]  你跟人與人之間的
[00:10:29.220 --> 00:10:31.700]  你跟你自己的
[00:10:31.700 --> 00:10:36.580]  那麼靈是神的知覺
[00:10:36.580 --> 00:10:39.460]  你對神知道多少
[00:10:39.460 --> 00:10:40.820]  是不是
[00:10:40.820 --> 00:10:43.900]  格林德前書三章十六節他說
[00:10:43.900 --> 00:10:47.580]  情豈不知你們是神的店
[00:10:47.580 --> 00:10:51.340]  神的靈住在你們裡頭嗎
[00:10:51.340 --> 00:10:52.700]  對不對
[00:10:52.700 --> 00:10:57.260]  所以我們裡面有神的靈
[00:10:57.260 --> 00:11:00.860]  我們希望我們在裡面神的靈能夠大起來
[00:11:00.860 --> 00:11:04.100]  我們的老我能夠小下去
[00:11:04.100 --> 00:11:10.500]  讓我們能夠跟神的知覺更靈敏
[00:11:10.500 --> 00:11:12.220]  如果你對神的知覺
[00:11:12.220 --> 00:11:14.060]  你的靈不夠靈敏
[00:11:14.060 --> 00:11:16.860]  你甚至於得罪了神
[00:11:16.860 --> 00:11:18.180]  你都不知道
[00:11:18.180 --> 00:11:19.380]  是不是
[00:11:19.380 --> 00:11:22.260]  你甚至於不知道你要怎麼討好神
[00:11:22.260 --> 00:11:25.420]  你不知道你要怎麼取悅神
[00:11:25.420 --> 00:11:27.740]  那麼魂沒有知覺
[00:11:27.740 --> 00:11:32.740]  魂是你跟人之間的溝通
[00:11:32.740 --> 00:11:34.460]  跟我自己的溝通
[00:11:34.460 --> 00:11:36.740]  你需要受到肯定
[00:11:36.740 --> 00:11:39.460]  你需要受到連接
[00:11:39.460 --> 00:11:43.940]  那如果魂模糊了
[00:11:43.940 --> 00:11:46.940]  你不知道你跟人的關係怎麼樣
[00:11:46.940 --> 00:11:49.940]  你不知道你自己的光景
[00:11:49.940 --> 00:11:52.020]  所以很多人很多時候
[00:11:52.020 --> 00:11:53.460]  我會想不通
[00:11:53.460 --> 00:11:55.460]  怎麼會這樣子
[00:11:55.460 --> 00:11:58.100]  一點點小事情怎麼會想不開
[00:11:58.100 --> 00:12:00.220]  就不活了呢
[00:12:00.220 --> 00:12:01.460]  因為他的魂
[00:12:01.460 --> 00:12:04.260]  他的自我知覺已經淡
[00:12:04.260 --> 00:12:05.500]  已經沉澱
[00:12:05.500 --> 00:12:06.580]  已經沉沒
[00:12:06.580 --> 00:12:09.380]  已經到了最深處
[00:12:09.380 --> 00:12:11.620]  他坐在那死因幽谷中的時候
[00:12:11.620 --> 00:12:12.820]  他怎麼樣
[00:12:12.820 --> 00:12:15.140]  越想越難過
[00:12:15.140 --> 00:12:16.940]  越想越不想活
[00:12:16.940 --> 00:12:20.300]  就是他的魂起了問題了
[00:12:20.300 --> 00:12:22.260]  當然我們的身體
[00:12:22.260 --> 00:12:24.540]  你不要小看我們的身體
[00:12:24.540 --> 00:12:26.100]  身體不健康
[00:12:26.100 --> 00:12:27.180]  你身體有病痛
[00:12:27.180 --> 00:12:28.980]  你心情會不會好
[00:12:28.980 --> 00:12:30.500]  也不會嘛
[00:12:30.500 --> 00:12:31.780]  你心情不會好
[00:12:31.780 --> 00:12:33.580]  你的靈命會強嗎
[00:12:33.580 --> 00:12:35.100]  也不會嘛
[00:12:35.100 --> 00:12:36.020]  是不是
[00:12:36.020 --> 00:12:39.860]  所以靈魂體的作用是很大的
[00:12:39.860 --> 00:12:41.940]  不要小看這個靈魂體
[00:12:41.940 --> 00:12:45.460]  是的
[00:12:45.460 --> 00:12:45.820]  好的
[00:12:45.820 --> 00:12:47.820]  我們知道靈魂體是對我們來講
[00:12:47.820 --> 00:12:49.300]  是多重要的
[00:12:49.300 --> 00:12:51.580]  不要講說只有靈做重要
[00:12:51.580 --> 00:12:53.940]  靈魂體到底需要什麼呢
[00:12:53.940 --> 00:12:56.100]  我們來看保羅怎麼說的
[00:12:56.100 --> 00:12:58.660]  天上的文章前十五章二十三節
[00:12:58.660 --> 00:13:00.660]  我們一起來念
[00:13:00.660 --> 00:13:02.860]  願赤平安的神
[00:13:02.860 --> 00:13:05.820]  親自使你們全然成聖
[00:13:05.820 --> 00:13:09.860]  又願你們的靈與魂與生子
[00:13:09.860 --> 00:13:11.500]  德蒙保守
[00:13:11.500 --> 00:13:15.420]  在我主耶穌降臨的時候
[00:13:15.420 --> 00:13:18.140]  完全無可止哉
[00:13:18.140 --> 00:13:24.540]  這是我們的靈魂體需要的是什麼
[00:13:24.540 --> 00:13:26.260]  你有沒有看到
[00:13:26.260 --> 00:13:28.100]  我們的靈
[00:13:28.100 --> 00:13:31.220]  我們的身體需要什麼
[00:13:31.220 --> 00:13:32.740]  陽光空氣水
[00:13:32.740 --> 00:13:33.540]  是不是
[00:13:33.540 --> 00:13:36.340]  還有食物嘛
[00:13:36.340 --> 00:13:39.100]  我們還需要怎麼休閒嘛
[00:13:39.100 --> 00:13:40.900]  還需要運動嘛
[00:13:40.900 --> 00:13:42.660]  對不對
[00:13:42.660 --> 00:13:46.580]  這是我們身體一定需要的
[00:13:46.580 --> 00:13:48.740]  我們的魂需要什麼呢
[00:13:48.740 --> 00:13:51.780]  我剛才講我們的魂是自我的認知
[00:13:51.780 --> 00:13:53.420]  自我的知覺
[00:13:53.420 --> 00:13:58.180]  你的魂需要跟別人的魂要有連結的
[00:13:58.180 --> 00:13:59.060]  是不是
[00:13:59.060 --> 00:14:00.580]  所以有一句話說
[00:14:00.580 --> 00:14:02.940]  Nobody is an island
[00:14:02.940 --> 00:14:05.740]  沒有一個人是一個孤島
[00:14:05.740 --> 00:14:07.220]  甚至於有的人說
[00:14:07.220 --> 00:14:10.740]  雖然我孤單一個人
[00:14:10.740 --> 00:14:12.620]  但是我不孤獨
[00:14:12.620 --> 00:14:13.780]  是不是
[00:14:13.780 --> 00:14:16.540]  這就是魂需要有連結
[00:14:16.540 --> 00:14:19.180]  魂需要被肯定
[00:14:19.180 --> 00:14:21.660]  什麼叫魂需要被肯定啊
[00:14:21.660 --> 00:14:23.900]  你不要傷人家的面子
[00:14:23.900 --> 00:14:24.980]  你知道吧
[00:14:24.980 --> 00:14:26.220]  他的七情六慾
[00:14:26.220 --> 00:14:29.620]  他的思想意志被你傷害到了
[00:14:29.620 --> 00:14:32.300]  他就沒有得到肯定了
[00:14:32.300 --> 00:14:35.140]  魂也需要有能力的
[00:14:35.140 --> 00:14:36.060]  是不是
[00:14:36.060 --> 00:14:40.180]  假如我們的像個傻
[00:14:40.180 --> 00:14:44.220]  或像個繩之不清的人一樣的時候
[00:14:44.220 --> 00:14:46.100]  他就沒有能力了
[00:14:46.100 --> 00:14:48.060]  我們上個禮拜才講的
[00:14:48.060 --> 00:14:53.380]  那個在格拉森放豬那個人
[00:14:53.380 --> 00:14:56.020]  他住在墳場地的時候
[00:14:56.020 --> 00:14:57.260]  不穿衣服
[00:14:57.260 --> 00:14:59.700]  他跟豬在一起被鎖鏈繩
[00:14:59.700 --> 00:15:01.500]  他沒有能力
[00:15:01.500 --> 00:15:03.540]  他不能夠掌控他自己
[00:15:03.540 --> 00:15:07.020]  他被魔鬼殺難仇敵惡者所掌控了
[00:15:07.020 --> 00:15:12.260]  所以他的魂已經是好像非常的低沉了
[00:15:12.260 --> 00:15:15.820]  魂也需要滿足的
[00:15:15.820 --> 00:15:21.380]  我們的魂常常是
[00:15:21.380 --> 00:15:23.260]  在我們的生命裡面
[00:15:23.260 --> 00:15:25.940]  他正好居中一個位置
[00:15:25.940 --> 00:15:28.940]  他在外一點他就對我們的體
[00:15:28.940 --> 00:15:33.100]  他在內一點他就對我們的靈
[00:15:33.100 --> 00:15:35.380]  所以如果我們餓了肚子
[00:15:35.380 --> 00:15:38.340]  身體沒有得到滿足的時候
[00:15:38.340 --> 00:15:41.140]  我們的魂也會消沉
[00:15:41.140 --> 00:15:43.620]  假如我們沒有讀經禱告
[00:15:43.620 --> 00:15:45.300]  敬拜服侍
[00:15:45.300 --> 00:15:46.860]  甚至於我們奉獻
[00:15:46.860 --> 00:15:48.140]  甚至於什麼
[00:15:48.140 --> 00:15:51.020]  我們的靈孤獨了
[00:15:51.020 --> 00:15:52.700]  我們的魂也低落
[00:15:52.700 --> 00:15:54.860]  就好像人家說什麼
[00:15:54.860 --> 00:15:57.980]  基督徒你三天不讀經
[00:15:57.980 --> 00:15:59.100]  怎麼樣
[00:15:59.100 --> 00:16:01.060]  他是說一天不禱告
[00:16:01.060 --> 00:16:02.460]  就面目張臨
[00:16:02.460 --> 00:16:03.580]  真靈啊
[00:16:03.580 --> 00:16:05.700]  三天不讀經
[00:16:05.700 --> 00:16:08.540]  人家就聞到你身上那個
[00:16:08.540 --> 00:16:10.660]  不是辛香之氣了
[00:16:10.660 --> 00:16:12.220]  身上的味道了
[00:16:12.220 --> 00:16:13.220]  是不是
[00:16:13.220 --> 00:16:18.020]  所以我們真的魂需要得到滿足
[00:16:18.020 --> 00:16:20.340]  我們的靈需要得到什麼呢
[00:16:20.340 --> 00:16:23.460]  信心 盼望還有真理
[00:16:23.460 --> 00:16:26.420]  就是信望愛
[00:16:26.420 --> 00:16:31.980]  我們的靈需要有我們信心的支撐
[00:16:31.980 --> 00:16:34.100]  不然我們靈命會低落
[00:16:34.100 --> 00:16:35.900]  我們需要有盼望
[00:16:35.900 --> 00:16:38.660]  我們所盼望的是主耶穌基督
[00:16:38.660 --> 00:16:41.020]  我們盼望是我們有永生
[00:16:41.020 --> 00:16:43.900]  我們是盼望我們有屬天的祝福
[00:16:43.900 --> 00:16:44.820]  對不對
[00:16:44.820 --> 00:16:46.820]  如果你沒有了這個盼望
[00:16:46.820 --> 00:16:51.460]  很難得能夠讓你的靈亢奮
[00:16:51.460 --> 00:16:55.220]  很難讓你的靈有所寄託的
[00:16:55.220 --> 00:16:57.020]  因為剛才我說了
[00:16:57.020 --> 00:16:58.980]  今天我們活這個世代
[00:16:58.980 --> 00:17:00.300]  瘟疫的時代
[00:17:00.300 --> 00:17:01.740]  猴鬥的時代
[00:17:01.740 --> 00:17:04.220]  或者是戰爭要來了
[00:17:04.220 --> 00:17:05.380]  饑荒要來了
[00:17:05.380 --> 00:17:08.020]  通貨膨脹等等等等
[00:17:08.020 --> 00:17:11.740]  但是我們把我們的盼望寄在天上
[00:17:11.740 --> 00:17:15.100]  我們相信神會保守我們度過這一切的
[00:17:15.100 --> 00:17:17.380]  今天我們在世上
[00:17:17.380 --> 00:17:19.140]  但是這一切也不要忘了
[00:17:19.140 --> 00:17:22.500]  真理 信望 愛
[00:17:22.500 --> 00:17:23.460]  是不是
[00:17:23.460 --> 00:17:24.780]  真理是什麼
[00:17:24.780 --> 00:17:26.060]  神是愛
[00:17:26.060 --> 00:17:27.220]  他愛世人
[00:17:27.220 --> 00:17:28.100]  真理是什麼
[00:17:28.100 --> 00:17:29.380]  神的話語
[00:17:29.380 --> 00:17:30.140]  真理是什麼
[00:17:30.140 --> 00:17:31.940]  就是我們整本的聖經
[00:17:31.940 --> 00:17:35.460]  你不要說我都聽不到神跟我講話
[00:17:35.460 --> 00:17:37.860]  你有沒有讀聖經啊
[00:17:37.860 --> 00:17:38.820]  你讀了聖經
[00:17:38.820 --> 00:17:40.820]  你就知道神在跟你講話了
[00:17:40.820 --> 00:17:42.540]  不是嗎
[00:17:42.540 --> 00:17:45.980]  還有我們的靈需要敬拜神
[00:17:45.980 --> 00:17:47.620]  跟神來溝通
[00:17:47.620 --> 00:17:49.060]  需要禱告
[00:17:49.060 --> 00:17:51.780]  跟神來交通等等
[00:17:51.780 --> 00:17:54.540]  我常常喜歡講
[00:17:54.540 --> 00:17:58.820]  我以前也開過一個敬拜讚美的課程
[00:17:58.820 --> 00:18:01.540]  你在帶敬拜讚美
[00:18:01.540 --> 00:18:04.380]  你怎麼選歌
[00:18:04.380 --> 00:18:07.740]  你前面一兩條你可以選讚美的歌
[00:18:07.740 --> 00:18:11.700]  讚美是對人的
[00:18:11.700 --> 00:18:13.260]  主你要祝福我
[00:18:13.260 --> 00:18:14.260]  主我喜樂
[00:18:14.260 --> 00:18:14.820]  主怎麼樣
[00:18:14.820 --> 00:18:17.220]  哇 大家唱得好嗨啊
[00:18:17.220 --> 00:18:18.140]  是不是
[00:18:18.140 --> 00:18:20.020]  又跳舞又歌唱
[00:18:20.020 --> 00:18:25.500]  但是跟著你要把人帶來對神
[00:18:25.500 --> 00:18:27.220]  你把人帶到神的面前來
[00:18:27.220 --> 00:18:28.700]  還在那邊嗨的時候
[00:18:28.700 --> 00:18:31.180]  你要趕快把他們帶來對神
[00:18:31.180 --> 00:18:33.420]  這就是敬拜了
[00:18:33.420 --> 00:18:36.700]  聖殿中的讚美
[00:18:36.700 --> 00:18:38.300]  偉大奇妙神
[00:18:38.300 --> 00:18:42.020]  這些都是對神的
[00:18:42.020 --> 00:18:44.380]  再也不是說神你給我這個神啊
[00:18:44.380 --> 00:18:45.740]  我怎麼樣
[00:18:45.740 --> 00:18:48.580]  而是你要開始來敬拜神了
[00:18:48.580 --> 00:18:49.820]  是不是
[00:18:49.820 --> 00:18:50.900]  Hallelujah
[00:18:50.900 --> 00:18:53.180]  那麼禱告當然我們都知道
[00:18:53.180 --> 00:18:57.140]  這些都是我們靈的需要
[00:18:57.140 --> 00:18:58.380]  你知道
[00:18:58.380 --> 00:19:00.500]  年輕父母養孩子的時候
[00:19:00.500 --> 00:19:03.940]  我記得以前我女兒他們結婚的時候
