
[00:00:00.000 --> 00:00:06.000]  好開心又可以同大家喺星期日見面一齊嘅敬拜
[00:03:19.000 --> 00:03:22.000]  一上岸,睇到啲當地嘅土著
[00:03:22.000 --> 00:03:25.000]  佢就覺得係印度人
[00:03:25.000 --> 00:03:29.000]  佢話印度人,但其實嗰啲係當地嘅土著
[00:03:29.000 --> 00:03:31.000]  我哋係American,係咪?
[00:03:31.000 --> 00:03:33.000]  No,你係印度人
[00:03:33.000 --> 00:03:35.000]  我哋係American
[00:03:35.000 --> 00:03:37.000]  Now you are Indian
[00:03:37.000 --> 00:03:39.000]  最後冇辦法,一人退一步囉
[00:03:39.000 --> 00:03:41.000]  You are American Indian,係咪?
[00:03:41.000 --> 00:03:44.000]  一人退一步,硬執,係咪?
[00:03:44.000 --> 00:03:47.000]  就好似當年呢個國民黨去到台灣一樣
[00:03:47.000 --> 00:03:50.000]  就將啲當地嘅土著,係咪?
[00:03:50.000 --> 00:03:52.000]  趕住入深山
[00:03:52.000 --> 00:03:55.000]  然後用佢起個名,高山族
[00:03:55.000 --> 00:03:58.000]  人哋其實平時呢,好幸福咁生活
[00:03:58.000 --> 00:04:00.000]  喺平地,係咪?
[00:04:00.000 --> 00:04:02.000]  海邊,係你嚟到人哋驚咗
[00:04:02.000 --> 00:04:04.000]  你匿埋喺深山夜靚
[00:04:04.000 --> 00:04:06.000]  跟住你就話,唔知點解有啲咁嘅嗜好
[00:04:06.000 --> 00:04:08.000]  咪喜歡住喺深山,係咪?
[00:04:08.000 --> 00:04:10.000]  高山族
[00:04:10.000 --> 00:04:13.000]  所以有人強硬執啲title俾耶穌,係咪?
[00:04:13.000 --> 00:04:15.000]  我哋識得有人覺得
[00:04:15.000 --> 00:04:17.000]  主耶穌其實
[00:04:17.000 --> 00:04:19.000]  就係佛祖
[00:04:19.000 --> 00:04:21.000]  佛祖釋迦牟尼,係咪?
[00:04:21.000 --> 00:04:23.000]  都係印度人嚟㗎嘛
[00:04:23.000 --> 00:04:25.000]  主耶穌係印度人
[00:04:25.000 --> 00:04:27.000]  你係印度人
[00:04:27.000 --> 00:04:29.000]  主耶穌話,我猶太人
[00:04:29.000 --> 00:04:31.000]  No, you are Indian
[00:04:31.000 --> 00:04:33.000]  我猶太人喎
[00:04:33.000 --> 00:04:35.000]  No, you are Indian
[00:04:35.000 --> 00:04:37.000]  最後冇辦法,一人退一步
[00:04:37.000 --> 00:04:40.000]  我哋強硬執嘅強硬執
[00:04:40.000 --> 00:04:42.000]  所以主耶穌話,人哋點樣執啲title俾我呢?
[00:04:42.000 --> 00:04:45.000]  好多唔同嘅title,話你係偉大嘅拉比
[00:04:45.000 --> 00:04:47.000]  你係好人,係咪?
[00:04:47.000 --> 00:04:49.000]  你係好犀利嘅老師
[00:04:49.000 --> 00:04:51.000]  你係斯西約翰
[00:04:51.000 --> 00:04:53.000]  跟住主耶穌就問話
[00:04:53.000 --> 00:04:55.000]  咁你哋呢?
[00:04:55.000 --> 00:04:57.000]  跟咗我兩年幾啦
[00:04:57.000 --> 00:04:59.000]  我而家就嚟到耶路撒冷
[00:04:59.000 --> 00:05:01.000]  準備被釘死
[00:05:01.000 --> 00:05:03.000]  你跟咗我兩年幾
[00:05:03.000 --> 00:05:05.000]  你知唔知我係邊個呢?
[00:05:05.000 --> 00:05:07.000]  你覺得呢?
[00:05:07.000 --> 00:05:09.000]  比德,代表數十二門大弟子
[00:05:09.000 --> 00:05:11.000]  出嚟講話
[00:05:11.000 --> 00:05:13.000]  你就是基督
[00:05:13.000 --> 00:05:15.000]  跟住主耶穌就bingo
[00:05:15.000 --> 00:05:17.000]  你係有福嘅
[00:05:17.000 --> 00:05:19.000]  呢個係天父啟示畀你嘅
[00:05:19.000 --> 00:05:21.000]  然後就一番讚美
[00:05:21.000 --> 00:05:23.000]  跟住又話你係盤石
[00:05:23.000 --> 00:05:25.000]  教會要建立喺你身上
[00:05:25.000 --> 00:05:27.000]  天國嘅鎖匙,話好開心
[00:05:27.000 --> 00:05:29.000]  跟住從嗰時候
[00:05:29.000 --> 00:05:31.000]  開始就係呢個moment
[00:05:31.000 --> 00:05:33.000]  跟住主耶穌
[00:05:33.000 --> 00:05:35.000]  同佢講咗一句話好特別嘅
[00:05:35.000 --> 00:05:37.000]  唔好同任何人講
[00:05:37.000 --> 00:05:39.000]  我係基督呢個秘密
[00:05:39.000 --> 00:05:41.000]  喺福音書入面稱之為
[00:05:41.000 --> 00:05:43.000]  Messianic Secret
[00:05:43.000 --> 00:05:45.000]  點解呢?
[00:05:45.000 --> 00:05:47.000]  好似當年乾隆皇帝
[00:05:47.000 --> 00:05:49.000]  未復出巡
[00:05:49.000 --> 00:05:51.000]  低調低調
[00:05:51.000 --> 00:05:53.000]  唔好畀人知I am the king
[00:05:53.000 --> 00:05:55.000]  當然唔係
[00:05:55.000 --> 00:05:57.000]  主耶穌都係上帝
[00:05:57.000 --> 00:05:59.000]  道成玉身
[00:05:59.000 --> 00:06:01.000]  嚟到世上視察地球
[00:06:01.000 --> 00:06:03.000]  低調低調
[00:06:03.000 --> 00:06:05.000]  當然唔係
[00:06:05.000 --> 00:06:07.000]  後期因為有大使命
[00:06:07.000 --> 00:06:09.000]  我哋可以傳開去
[00:06:09.000 --> 00:06:11.000]  所有人都知道佢就係基督
[00:06:11.000 --> 00:06:13.000]  但係當時嚟講
[00:06:13.000 --> 00:06:15.000]  佢叫門徒暫時
[00:06:15.000 --> 00:06:17.000]  唔好讓人知我係基督
[00:06:17.000 --> 00:06:19.000]  下面呢節經文
[00:06:19.000 --> 00:06:21.000]  我哋啱啱讀嘅經文
[00:06:21.000 --> 00:06:23.000]  exactly話咗佢哋聽
[00:06:23.000 --> 00:06:25.000]  點解喺嗰個moment
[00:06:25.000 --> 00:06:27.000]  唔適合到此傳讓佢係基督
[00:06:27.000 --> 00:06:29.000]  就係因為當時十二門徒
[00:06:29.000 --> 00:06:31.000]  跟隨耶穌嘅時候
[00:06:31.000 --> 00:06:33.000]  雖然終於
[00:06:33.000 --> 00:06:35.000]  喺呢個moment搞清楚
[00:06:35.000 --> 00:06:37.000]  佢就係基督
[00:06:37.000 --> 00:06:39.000]  但係佢哋仲唔明白
[00:06:39.000 --> 00:06:41.000]  基督其實係嚟做乜嘢嘅呢
[00:06:41.000 --> 00:06:43.000]  如果喺呢個moment
[00:06:43.000 --> 00:06:45.000]  佢哋傳嘅話
[00:06:45.000 --> 00:06:47.000]  一定會亂咁傳
[00:06:47.000 --> 00:06:49.000]  畀得不斷都係諗緊
[00:06:49.000 --> 00:06:51.000]  我哋跟基督做咩㗎
[00:06:51.000 --> 00:06:53.000]  好簡單啫嘛去耶路撒冷做咩
[00:06:53.000 --> 00:06:55.000]  當然係奪權啦
[00:06:55.000 --> 00:06:57.000]  但以你舊約好多嘅
[00:06:57.000 --> 00:06:59.000]  先知書都預言咗
[00:06:59.000 --> 00:07:01.000]  基督就係大能嘅軍王
[00:07:01.000 --> 00:07:03.000]  佢嚟到就係奪權㗎嘛
[00:07:03.000 --> 00:07:05.000]  就打破呢個邪惡嘅制度
[00:07:05.000 --> 00:07:07.000]  係咪建立神嘅角度
[00:07:07.000 --> 00:07:09.000]  所以去耶路撒冷做咩
[00:07:09.000 --> 00:07:11.000]  好明顯就奪權囉
[00:07:11.000 --> 00:07:13.000]  然後就奪寶座囉
[00:07:13.000 --> 00:07:15.000]  然後就成立自己神嘅角度囉
[00:07:15.000 --> 00:07:17.000]  去搞革命
[00:07:17.000 --> 00:07:19.000]  如果嗰個moment佢哋傳基督
[00:07:19.000 --> 00:07:21.000]  會點樣傳呀
[00:07:21.000 --> 00:07:23.000]  快啲嚟join我哋啦
[00:07:23.000 --> 00:07:25.000]  join我哋做咩呀
[00:07:25.000 --> 00:07:27.000]  奪權啦咁簡單
[00:07:27.000 --> 00:07:29.000]  好快革命就成功㗎啦
[00:07:29.000 --> 00:07:31.000]  佢哋已經喺度爭緊位㗎啦
[00:07:31.000 --> 00:07:33.000]  奪權之後
[00:07:33.000 --> 00:07:35.000]  軍事政變之後
[00:07:35.000 --> 00:07:37.000]  邊個做總理邊個副總理
[00:07:37.000 --> 00:07:39.000]  邊個財務部
[00:07:39.000 --> 00:07:41.000]  邊個做國防部長
[00:07:41.000 --> 00:07:43.000]  爭緊位㗎啦
[00:07:43.000 --> 00:07:45.000]  所以主耶穌基都喺呢度話
[00:07:45.000 --> 00:07:47.000]  唔好講住
[00:07:47.000 --> 00:07:49.000]  接下嚟呢段經文
[00:07:49.000 --> 00:07:51.000]  佢就真係挑戰門徒
[00:07:51.000 --> 00:07:53.000]  你到底知唔知
[00:07:53.000 --> 00:07:55.000]  佢等咗我咁耐
[00:07:55.000 --> 00:07:57.000]  我要去耶路撒冷做乜嘅呢
[00:07:57.000 --> 00:07:59.000]  所以就叫做話
[00:07:59.000 --> 00:08:01.000]  從呢時候開始
[00:08:01.000 --> 00:08:03.000]  主耶穌就開始將一個
[00:08:03.000 --> 00:08:05.000]  當時嘅人
[00:08:05.000 --> 00:08:07.000]  都唔明白嘅真相
[00:08:07.000 --> 00:08:09.000]  就開始話畀佢哋聽
[00:08:09.000 --> 00:08:11.000]  就係我去呢原來係
[00:08:11.000 --> 00:08:13.000]  必須受苦
[00:08:13.000 --> 00:08:15.000]  殺害
[00:08:15.000 --> 00:08:17.000]  第三天復活
[00:08:17.000 --> 00:08:19.000]  然後彼得就好唔滿意呀
[00:08:19.000 --> 00:08:21.000]  你睇佢反應就知係唔明係咪
[00:08:21.000 --> 00:08:23.000]  主耶穌勸咗
[00:08:23.000 --> 00:08:25.000]  原文係rebuke
[00:08:25.000 --> 00:08:27.000]  一個好重嘅字責備
[00:08:27.000 --> 00:08:29.000]  冇乜人夠膽責備主耶穌
[00:08:29.000 --> 00:08:31.000]  佢 犀利
[00:08:31.000 --> 00:08:33.000]  作為大弟子
[00:08:33.000 --> 00:08:35.000]  佢係人類唯一一個
[00:08:35.000 --> 00:08:37.000]  夠膽將神
[00:08:37.000 --> 00:08:39.000]  拉埋一邊
[00:08:39.000 --> 00:08:41.000]  然後同神講
[00:08:41.000 --> 00:08:43.000]  我覺得你嘅神學觀係錯嘅
[00:08:43.000 --> 00:08:45.000]  就係佢
[00:08:45.000 --> 00:08:47.000]  因為主耶穌係講解緊一個好重要嘅
[00:08:47.000 --> 00:08:49.000]  神學觀念畀佢聽
[00:08:49.000 --> 00:08:51.000]  佢哋到底要做乜嘅呢
[00:08:51.000 --> 00:08:53.000]  彼得係唯一一個夠膽咁講嘅啫
[00:08:53.000 --> 00:08:55.000]  即係我同你呢
[00:08:55.000 --> 00:08:57.000]  如果夠膽去到神學院
[00:08:57.000 --> 00:08:59.000]  將一個系統神學教授
[00:08:59.000 --> 00:09:01.000]  拉埋一邊
[00:09:01.000 --> 00:09:03.000]  然後同佢講話I think your theology is wrong
[00:09:03.000 --> 00:09:05.000]  我同你已經好有勇氣嘅啦
[00:09:05.000 --> 00:09:07.000]  咁就係呢個世上
[00:09:07.000 --> 00:09:09.000]  係得彼得
[00:09:09.000 --> 00:09:11.000]  夠膽拉埋主耶穌
[00:09:11.000 --> 00:09:13.000]  係埋一邊同佢講話
[00:09:13.000 --> 00:09:15.000]  你位年輕人你嘅神學思想
[00:09:15.000 --> 00:09:17.000]  實在太危險啦係咪
[00:09:17.000 --> 00:09:19.000]  佢係唯一一個
[00:09:19.000 --> 00:09:21.000]  不得不服 敢言
[00:09:21.000 --> 00:09:23.000]  但凡普京
[00:09:23.000 --> 00:09:25.000]  身邊有一個好似彼得咁樣
[00:09:25.000 --> 00:09:27.000]  敢言嘅人呢
[00:09:27.000 --> 00:09:29.000]  一個俄語戰爭就唔會發生
[00:09:29.000 --> 00:09:31.000]  身邊就一班拍馬屁嘅人
[00:09:31.000 --> 00:09:33.000]  所以彼得敢言
[00:09:33.000 --> 00:09:35.000]  但主耶穌就相反過嚟同佢講咩
[00:09:35.000 --> 00:09:37.000]  主耶穌重新同佢講話
[00:09:37.000 --> 00:09:39.000]  啱啱先賺完佢啫
[00:09:39.000 --> 00:09:41.000]  咁而家即刻鬧啦
[00:09:41.000 --> 00:09:43.000]  啊撒旦咁
[00:09:43.000 --> 00:09:45.000]  咩意思呢
[00:09:45.000 --> 00:09:47.000]  而家唔係話彼得突然間
[00:09:47.000 --> 00:09:49.000]  鬼上身咁 撒旦
[00:09:49.000 --> 00:09:51.000]  附身 唔係㗎
[00:09:51.000 --> 00:09:53.000]  如果係呢 主耶穌應該即刻幹鬼
[00:09:53.000 --> 00:09:55.000]  Exorcism 就唔使同佢
[00:09:55.000 --> 00:09:57.000]  講呢段話 佢意思
[00:09:57.000 --> 00:09:59.000]  就係話你背後呢一整
[00:09:59.000 --> 00:10:01.000]  套嘅諗法 你覺得
[00:10:01.000 --> 00:10:03.000]  基督可以唔需要
[00:10:03.000 --> 00:10:05.000]  受苦 就得著
[00:10:05.000 --> 00:10:07.000]  榮耀 就可以建立神嘅
[00:10:07.000 --> 00:10:09.000]  國 呢個嘅諗法
[00:10:09.000 --> 00:10:11.000]  背後係
[00:10:11.000 --> 00:10:13.000]  撒旦嘅諗法 係撒旦
[00:10:13.000 --> 00:10:15.000]  背後影響緊你一切
[00:10:15.000 --> 00:10:17.000]  呢個唔係神嘅諗法
[00:10:17.000 --> 00:10:19.000]  係人嘅諗法
[00:10:19.000 --> 00:10:21.000]  所以喺呢一個Moment
[00:10:21.000 --> 00:10:23.000]  我想大家明白一點就係
[00:10:23.000 --> 00:10:25.000]  門徒 即使係十二門徒
[00:10:25.000 --> 00:10:27.000]  跟咗主耶穌兩年
[00:10:27.000 --> 00:10:29.000]  幾啦 原來佢哋
[00:10:29.000 --> 00:10:31.000]  一直都係
[00:10:31.000 --> 00:10:33.000]  Follow the right person
[00:10:33.000 --> 00:10:35.000]  for the wrong reason
[00:10:35.000 --> 00:10:37.000]  佢哋從頭到尾
[00:10:37.000 --> 00:10:39.000]  都唔係好清楚到底基督
[00:10:39.000 --> 00:10:41.000]  要做咩嘅呢 我哋跟佢
[00:10:41.000 --> 00:10:43.000]  點樣跟呢
[00:10:43.000 --> 00:10:47.000]  我同你都一樣
[00:10:47.000 --> 00:10:49.000]  每個人信主可能都有
[00:10:49.000 --> 00:10:51.000]  唔同嘅理由入嚟信主
[00:10:51.000 --> 00:10:53.000]  我唔知你當時點樣
[00:10:53.000 --> 00:10:55.000]  畀人呃出入嚟教佢信主
[00:10:55.000 --> 00:10:57.000]  係咪 有啲人嚟講
[00:10:57.000 --> 00:10:59.000]  信耶穌好好㗎
[00:10:59.000 --> 00:11:01.000]  教啲人好Nice㗎
[00:11:01.000 --> 00:11:03.000]  你快啲嚟信啦
[00:11:03.000 --> 00:11:05.000]  有啲畀成功神我騙咗入嚟
[00:11:05.000 --> 00:11:07.000]  信耶穌你投資股票
[00:11:07.000 --> 00:11:09.000]  一直升㗎
[00:11:09.000 --> 00:11:11.000]  有啲人畀人呃話
[00:11:11.000 --> 00:11:13.000]  信耶穌你啲仔女乖啲㗎
[00:11:13.000 --> 00:11:15.000]  Really
[00:11:15.000 --> 00:11:19.000]  咩理由入嚟信耶穌
[00:11:19.000 --> 00:11:21.000]  個起點喺邊呢
[00:11:21.000 --> 00:11:23.000]  其實唔係咁重要
[00:11:23.000 --> 00:11:25.000]  門徒都係錯㗎
[00:11:25.000 --> 00:11:27.000]  有啲人信主想受浸
[00:11:27.000 --> 00:11:31.110]  有些人會說「他不行,他的動機是錯的,不讓他浸」
[00:11:31.110 --> 00:11:37.110]  我會說「你讓他浸吧,不要理他起點幾低,進來後才慢慢調整」
[00:11:37.110 --> 00:11:39.110]  門徒都是進來後才調整
[00:11:39.110 --> 00:11:45.110]  但重點是甚麼?你信主時甚麼動機?是誰起點?
[00:11:45.110 --> 00:11:46.110]  這不是重點
[00:11:46.110 --> 00:11:50.110]  重點是你信完主後,跟了他一段時間
[00:11:50.110 --> 00:11:55.110]  總會有一個叫做從那時候開始的時刻會臨到你和我
[00:11:55.110 --> 00:12:00.110]  總會主耶穌會跟你說
[00:12:00.110 --> 00:12:02.110]  「I think we need to talk」
[00:12:02.110 --> 00:12:05.110]  我們應該坐下來好好談談
[00:12:05.110 --> 00:12:09.110]  你跟了我兩年、三年、十年
[00:12:09.110 --> 00:12:13.110]  每個人不同,有些人信主第一年立即就被挑戰
[00:12:13.110 --> 00:12:15.110]  從那時候開始,那個時刻就開始
[00:12:15.110 --> 00:12:18.110]  有些人信主十年後才突然清醒
[00:12:18.110 --> 00:12:20.110]  「是嗎?我跟錯了」
[00:12:20.110 --> 00:12:24.110]  但這個時刻遲早會臨到你
[00:12:24.110 --> 00:12:27.110]  遲早神都會找你聊聊天
[00:12:27.110 --> 00:12:31.110]  然後問你「跟了我十年了,十五年了」
[00:12:31.110 --> 00:12:35.110]  「其實你知不知道我為你做過些甚麼?」
[00:12:35.110 --> 00:12:39.110]  「你知不知道為何你當初要跟我的?」
[00:12:39.110 --> 00:12:41.110]  他開始挑戰彼得
[00:12:41.110 --> 00:12:46.110]  他開始說一個當時很少人明白的真理
[00:12:46.110 --> 00:12:48.110]  他們個個都以為
[00:12:48.110 --> 00:12:51.110]  舊約所預言大能的君王來
[00:12:51.110 --> 00:12:54.110]  就是奪權建立神的國
[00:12:54.110 --> 00:12:56.110]  但他們不明白的
[00:12:56.110 --> 00:12:59.110]  原來舊約還說了一個很重要的身份
[00:12:59.110 --> 00:13:03.110]  「受苦的僕人」
[00:13:03.110 --> 00:13:07.110]  當時猶太人,包括今天的猶太教
[00:13:07.110 --> 00:13:11.110]  都沒有辦法將這兩個身份拼在一起
[00:13:11.110 --> 00:13:14.110]  覺得原來這個是同一個人
[00:13:14.110 --> 00:13:17.110]  大能的君王,受苦的僕人
[00:13:17.110 --> 00:13:20.110]  原來是同一個人
[00:13:20.110 --> 00:13:25.110]  就解開了舊約對於這位僕人的一個很大的謎
[00:13:25.110 --> 00:13:27.110]  主耶穌是同一個人
[00:13:27.110 --> 00:13:30.110]  「我必須要受苦」
[00:13:30.110 --> 00:13:34.110]  關於主耶穌為何必須要受苦上十價
[00:13:34.110 --> 00:13:39.110]  這是我和你一生人都不可能徹底明白的真理
[00:13:39.110 --> 00:13:42.110]  因為裡面有太多不同的層次
[00:13:42.110 --> 00:13:44.110]  不同的角度
[00:13:44.110 --> 00:13:48.110]  你可以體會到人生一個完全不同的境界
[00:13:48.110 --> 00:13:53.110]  但今天和你分享至少其中一個角度
[00:13:53.110 --> 00:13:56.110]  說到救贖
[00:13:56.110 --> 00:13:59.110]  主耶穌要成就救贖,必須要受苦
[00:13:59.110 --> 00:14:02.110]  大家明白一點就是
[00:14:02.110 --> 00:14:04.110]  任何時候
[00:14:04.110 --> 00:14:07.110]  當一方傷害了一方
[00:14:07.110 --> 00:14:10.110]  然後你要赦免一方
[00:14:10.110 --> 00:14:13.110]  即是要forgiveness to happen
[00:14:13.110 --> 00:14:16.110]  要有這個重復關係
[00:14:16.110 --> 00:14:19.110]  reconciliation
[00:14:19.110 --> 00:14:24.110]  你都知道這個世界沒有所謂的「無痛赦免」
[00:14:24.110 --> 00:14:27.110]  無痛分免都有可能
[00:14:27.110 --> 00:14:30.110]  我有朋友試過無痛分免
[00:14:30.110 --> 00:14:33.110]  分免的時候和主耶穌都祈禱
[00:14:33.110 --> 00:14:37.110]  當初上十價不就是背了這些犯罪之後的惡果
[00:14:37.110 --> 00:14:41.110]  無痛分免,無痛赦免是沒有的
[00:14:41.110 --> 00:14:45.110]  只要有人被傷害,你要赦免
[00:14:45.110 --> 00:14:48.110]  必須有人要受苦
[00:14:48.110 --> 00:14:51.110]  必須有人要受苦
[00:14:51.110 --> 00:14:55.110]  必須有人要受苦才可能赦免
[00:14:55.110 --> 00:14:58.110]  我相信這兩個星期
[00:14:58.110 --> 00:15:01.110]  洗金板的新聞是誰
[00:15:01.110 --> 00:15:05.110]  奧斯卡電影界最高殿堂頒獎典禮
[00:15:05.110 --> 00:15:08.110]  Will Smith,最佳男主角
[00:15:08.110 --> 00:15:11.110]  上台Chris Rock
[00:15:11.110 --> 00:15:15.110]  上台host開了一個不太合適的玩笑
[00:15:15.110 --> 00:15:19.110]  笑人家老婆,他很生氣,上台打人一巴掌
[00:15:19.110 --> 00:15:22.110]  大新聞
[00:15:22.110 --> 00:15:25.110]  你說OK,打人一巴掌
[00:15:25.110 --> 00:15:30.110]  如果Chris Rock要原諒,forgive Will Smith
[00:15:30.110 --> 00:15:33.110]  那哪方面要付出
[00:15:33.110 --> 00:15:37.110]  可以無條件赦免,就不追究了
[00:15:37.110 --> 00:15:41.110]  Chris Rock不追究,赦免
[00:15:41.110 --> 00:15:45.110]  如果要赦免,就表示你要付出
[00:15:45.110 --> 00:15:48.110]  無緣無故被人打了一巴掌,當然不是很重
[00:15:48.110 --> 00:15:51.110]  算了,痛15分鐘就好了
[00:15:51.110 --> 00:15:57.110]  但是你在一個全世界最高電影的殿堂主持的時候
[00:15:57.110 --> 00:16:01.110]  當著全球直播數千萬觀眾的面
[00:16:01.110 --> 00:16:04.110]  當場被人打了一巴掌
[00:16:04.110 --> 00:16:07.110]  那種明明的羞辱
[00:16:07.110 --> 00:16:13.110]  那種因為被明明羞辱所產生的shame
[00:16:13.110 --> 00:16:15.110]  那種的羞恥感
[00:16:15.110 --> 00:16:18.110]  之後引起的心理作用
[00:16:18.110 --> 00:16:23.110]  那種的創傷,就不是15分鐘就好了
[00:16:23.110 --> 00:16:25.110]  如果你決定要赦免他
[00:16:25.110 --> 00:16:29.110]  表示你要承擔接下來的15年
[00:16:29.110 --> 00:16:32.110]  你的PDSD的後果
[00:16:32.110 --> 00:16:35.110]  你會作惡夢,你會驚醒
[00:16:35.110 --> 00:16:38.110]  你會一想起每次上台表演就害怕
[00:16:38.110 --> 00:16:41.110]  一想起再要主持另一個節目,全身發抖
[00:16:41.110 --> 00:16:43.110]  可能是剩下的一輩子
[00:16:43.110 --> 00:16:45.110]  你要受苦,你要付出
[00:16:45.110 --> 00:16:48.110]  你可以赦免他,但是你要付出
[00:16:48.110 --> 00:16:51.110]  你燒了一間屋,然後說
[00:16:51.110 --> 00:16:53.110]  可不可以無緣無故赦免你
[00:16:53.110 --> 00:16:56.110]  那我就付出,很簡單,我沒有了一間屋
[00:16:56.110 --> 00:17:00.110]  從零開始,重新打工,儲錢,重新購物
[00:17:00.110 --> 00:17:03.110]  我受到金錢損失
[00:17:03.110 --> 00:17:06.110]  然後,要麼就是你付出
[00:17:06.110 --> 00:17:09.110]  你付出,那又可以赦免
[00:17:09.110 --> 00:17:11.110]  要麼就是你不用付出
[00:17:11.110 --> 00:17:13.110]  我付出,也要赦免
[00:17:13.110 --> 00:17:15.110]  總之有人要付出
[00:17:15.110 --> 00:17:18.110]  這個世界沒有所謂無痛赦免
[00:17:18.110 --> 00:17:20.110]  只要傷害已經發生
[00:17:20.110 --> 00:17:24.110]  要赦免,就必須有一方要承擔
[00:17:24.110 --> 00:17:28.110]  所有的傷痛,suffering
[00:17:30.110 --> 00:17:32.110]  你知道我們
[00:17:32.110 --> 00:17:37.110]  在未認識神之前,加上認識神之後
[00:17:37.110 --> 00:17:41.110]  其實我和你是不斷地做一些什麼
[00:17:41.110 --> 00:17:43.110]  好像Will Smith的東西
